,CUEN
2017-12-21,24.0
2017-12-22,27.600000381469727
2017-12-26,30.600000381469727
2017-12-27,28.799999237060547
2017-12-28,35.400001525878906
2017-12-29,34.79999923706055
2018-01-02,34.79999923706055
2018-01-03,30.600000381469727
2018-01-04,30.600000381469727
2018-01-05,30.0
2018-01-08,24.0
2018-01-09,27.0
2018-01-10,22.799999237060547
2018-01-11,24.600000381469727
2018-01-12,26.399999618530273
2018-01-16,28.200000762939453
2018-01-17,28.200000762939453
2018-01-18,25.200000762939453
2018-01-19,22.799999237060547
2018-01-22,24.0
2018-01-23,21.600000381469727
2018-01-24,22.200000762939453
2018-01-25,23.399999618530273
2018-01-26,24.0
2018-01-29,21.0
2018-01-30,19.799999237060547
2018-01-31,21.0
2018-02-01,19.200000762939453
2018-02-02,21.0
2018-02-05,20.399999618530273
2018-02-06,19.200000762939453
2018-02-07,18.600000381469727
2018-02-08,18.0
2018-02-09,21.600000381469727
2018-02-12,19.799999237060547
2018-02-13,18.600000381469727
2018-02-14,18.0
2018-02-15,18.0
2018-02-16,18.600000381469727
2018-02-20,18.0
2018-02-21,17.399999618530273
2018-02-22,23.399999618530273
2018-02-23,20.399999618530273
2018-02-26,21.0
2018-02-27,19.200000762939453
2018-02-28,21.0
2018-03-01,21.0
2018-03-02,21.0
2018-03-05,18.600000381469727
2018-03-06,19.200000762939453
2018-03-07,20.399999618530273
2018-03-08,21.0
2018-03-09,21.0
2018-03-12,18.600000381469727
2018-03-13,19.200000762939453
2018-03-14,20.399999618530273
2018-03-15,19.200000762939453
2018-03-16,19.799999237060547
2018-03-19,17.399999618530273
2018-03-20,16.799999237060547
2018-03-21,16.799999237060547
2018-03-22,18.600000381469727
2018-03-23,16.200000762939453
2018-03-26,16.200000762939453
2018-03-27,18.0
2018-03-28,16.799999237060547
2018-03-29,15.600000381469727
2018-04-02,16.799999237060547
2018-04-03,15.600000381469727
2018-04-04,18.0
2018-04-05,18.0
2018-04-06,15.0
2018-04-09,16.200000762939453
2018-04-10,16.200000762939453
2018-04-11,15.600000381469727
2018-04-12,15.0
2018-04-13,15.0
2018-04-16,15.600000381469727
2018-04-17,19.799999237060547
2018-04-18,18.0
2018-04-19,15.600000381469727
2018-04-20,22.200000762939453
2018-04-23,18.0
2018-04-24,16.200000762939453
2018-04-25,16.200000762939453
2018-04-26,17.399999618530273
2018-04-27,16.200000762939453
2018-04-30,17.399999618530273
2018-05-01,16.200000762939453
2018-05-02,18.0
2018-05-03,16.799999237060547
2018-05-04,19.200000762939453
2018-05-07,18.0
2018-05-08,16.200000762939453
2018-05-09,18.600000381469727
2018-05-10,18.0
2018-05-11,16.799999237060547
2018-05-14,16.799999237060547
2018-05-15,15.600000381469727
2018-05-16,18.600000381469727
2018-05-17,18.600000381469727
2018-05-18,18.600000381469727
2018-05-21,18.0
2018-05-22,20.399999618530273
2018-05-23,20.399999618530273
2018-05-24,21.0
2018-05-25,19.200000762939453
2018-05-29,22.200000762939453
2018-05-30,23.399999618530273
2018-05-31,21.600000381469727
2018-06-01,21.0
2018-06-04,18.600000381469727
2018-06-05,24.0
2018-06-06,21.600000381469727
2018-06-07,19.200000762939453
2018-06-08,17.399999618530273
2018-06-11,16.799999237060547
2018-06-12,16.200000762939453
2018-06-13,19.200000762939453
2018-06-14,16.200000762939453
2018-06-15,16.200000762939453
2018-06-18,16.799999237060547
2018-06-19,16.799999237060547
2018-06-20,17.399999618530273
2018-06-21,15.600000381469727
2018-06-22,16.799999237060547
2018-06-25,14.399999618530273
2018-06-26,16.200000762939453
2018-06-27,15.0
2018-06-28,15.0
2018-06-29,15.0
2018-07-02,15.0
2018-07-03,13.800000190734863
2018-07-05,15.0
2018-07-06,14.399999618530273
2018-07-09,19.799999237060547
2018-07-10,18.0
2018-07-11,15.600000381469727
2018-07-12,15.0
2018-07-13,17.399999618530273
2018-07-16,16.200000762939453
2018-07-17,11.399999618530273
2018-07-18,13.800000190734863
2018-07-19,11.399999618530273
2018-07-20,11.399999618530273
2018-07-23,10.199999809265137
2018-07-24,10.800000190734863
2018-07-25,10.199999809265137
2018-07-26,9.0
2018-07-27,10.199999809265137
2018-07-30,9.0
2018-07-31,7.800000190734863
2018-08-01,10.800000190734863
2018-08-02,9.600000381469727
2018-08-03,8.399999618530273
2018-08-06,7.199999809265137
2018-08-07,9.0
2018-08-08,7.800000190734863
2018-08-09,7.800000190734863
2018-08-10,9.0
2018-08-13,7.019999980926514
2018-08-14,7.0
2018-08-15,8.5
2018-08-16,10.5
2018-08-17,12.699999809265137
2018-08-20,14.0
2018-08-21,13.600000381469727
2018-08-22,13.600000381469727
2018-08-23,13.460000038146973
2018-08-24,13.460000038146973
2018-08-27,13.4399995803833
2018-08-28,12.5
2018-08-29,12.5
2018-08-30,8.0
2018-08-31,8.5
2018-09-04,12.0
2018-09-05,10.0600004196167
2018-09-06,10.0600004196167
2018-09-07,10.020000457763672
2018-09-10,10.100000381469727
2018-09-11,10.100000381469727
2018-09-12,10.100000381469727
2018-09-13,10.100000381469727
2018-09-14,10.0
2018-09-17,10.0
2018-09-18,9.0
2018-09-19,11.5
2018-09-20,11.5
2018-09-21,10.600000381469727
2018-09-24,8.699999809265137
2018-09-25,13.600000381469727
2018-09-26,11.0
2018-09-27,11.0
2018-09-28,10.0
2018-10-01,12.0
2018-10-02,12.0
2018-10-03,12.0
2018-10-04,11.0
2018-10-05,10.5
2018-10-08,10.5
2018-10-09,7.0
2018-10-10,7.0
2018-10-11,7.0
2018-10-12,7.0
2018-10-15,8.5
2018-10-16,8.300000190734863
2018-10-17,8.300000190734863
2018-10-18,8.300000190734863
2018-10-19,8.300000190734863
2018-10-22,8.300000190734863
2018-10-23,8.300000190734863
2018-10-24,8.0
2018-10-25,7.0
2018-10-26,7.0
2018-10-29,7.0
2018-10-30,8.399999618530273
2018-10-31,9.0
2018-11-01,9.100000381469727
2018-11-02,11.5
2018-11-05,10.880000114440918
2018-11-06,7.0
2018-11-07,8.800000190734863
2018-11-08,11.5
2018-11-09,11.0
2018-11-12,10.5
2018-11-13,10.4399995803833
2018-11-14,10.4399995803833
2018-11-15,10.4399995803833
2018-11-16,8.0
2018-11-19,8.0
2018-11-20,8.0
2018-11-21,8.0
2018-11-23,8.0
2018-11-26,6.5
2018-11-27,8.039999961853027
2018-11-28,8.039999961853027
2018-11-29,6.119999885559082
2018-11-30,6.0
2018-12-03,7.980000019073486
2018-12-04,6.0
2018-12-06,7.0
2018-12-07,7.0
2018-12-10,7.0
2018-12-11,5.5
2018-12-12,6.0
2018-12-13,6.0
2018-12-14,5.599999904632568
2018-12-17,2.9600000381469727
2018-12-18,3.0
2018-12-19,6.0
2018-12-20,5.599999904632568
2018-12-21,5.619999885559082
2018-12-24,5.960000038146973
2018-12-26,10.0
2018-12-27,7.0
2018-12-28,6.0
2018-12-31,6.0
2019-01-02,7.900000095367432
2019-01-03,7.900000095367432
2019-01-04,7.900000095367432
2019-01-07,7.900000095367432
2019-01-08,7.900000095367432
2019-01-09,6.0
2019-01-10,6.0
2019-01-11,6.0
2019-01-14,6.0
2019-01-15,6.0
2019-01-16,4.920000076293945
2019-01-17,4.940000057220459
2019-01-18,6.099999904632568
2019-01-22,6.099999904632568
2019-01-23,6.5
2019-01-24,6.5
2019-01-25,6.5
2019-01-28,6.0
2019-01-29,6.0
2019-01-30,6.0
2019-01-31,4.0
2019-02-01,5.0
2019-02-04,5.0
2019-02-05,2.4000000953674316
2019-02-06,3.9800000190734863
2019-02-07,3.7799999713897705
2019-02-08,3.7799999713897705
2019-02-11,3.819999933242798
2019-02-12,3.799999952316284
2019-02-13,3.799999952316284
2019-02-14,3.859999895095825
2019-02-15,3.859999895095825
2019-02-19,3.200000047683716
2019-02-20,3.200000047683716
2019-02-21,3.4200000762939453
2019-02-22,3.4200000762939453
2019-02-25,3.4200000762939453
2019-02-26,3.200000047683716
2019-02-27,3.200000047683716
2019-02-28,3.200000047683716
2019-03-01,2.4000000953674316
2019-03-04,2.4000000953674316
2019-03-05,3.200000047683716
2019-03-06,2.700000047683716
2019-03-07,3.0
2019-03-08,3.0
2019-03-11,3.200000047683716
2019-03-12,5.699999809265137
2019-03-13,5.699999809265137
2019-03-14,6.0
2019-03-15,5.739999771118164
2019-03-18,5.239999771118164
2019-03-19,5.239999771118164
2019-03-20,5.239999771118164
2019-03-21,5.239999771118164
2019-03-22,3.799999952316284
2019-03-25,4.0
2019-03-26,4.199999809265137
2019-03-27,4.159999847412109
2019-03-28,4.179999828338623
2019-03-29,4.179999828338623
2019-04-01,4.440000057220459
2019-04-02,4.440000057220459
2019-04-03,4.440000057220459
2019-04-04,4.199999809265137
2019-04-05,4.5
2019-04-08,4.0
2019-04-09,4.0
2019-04-10,4.0
2019-04-11,4.900000095367432
2019-04-12,4.900000095367432
2019-04-15,4.900000095367432
2019-04-16,4.900000095367432
2019-04-17,4.599999904632568
2019-04-18,4.599999904632568
2019-04-22,4.599999904632568
2019-04-23,4.599999904632568
2019-04-24,2.5199999809265137
2019-04-25,4.480000019073486
2019-04-26,4.980000019073486
2019-04-29,5.300000190734863
2019-04-30,4.460000038146973
2019-05-01,5.199999809265137
2019-05-02,5.5
2019-05-03,4.5
2019-05-06,4.199999809265137
2019-05-07,4.5
2019-05-08,4.559999942779541
2019-05-09,4.421999931335449
2019-05-10,4.210000038146973
2019-05-13,3.5799999237060547
2019-05-14,3.5
2019-05-15,2.9800000190734863
2019-05-16,3.4800000190734863
2019-05-17,3.0
2019-05-20,3.0
2019-05-21,2.497999906539917
2019-05-22,2.799999952316284
2019-05-23,2.880000114440918
2019-05-24,3.0
2019-05-28,3.200000047683716
2019-05-29,2.9800000190734863
2019-05-30,2.640000104904175
2019-05-31,2.1600000858306885
2019-06-03,2.299999952316284
2019-06-04,1.9479999542236328
2019-06-05,2.5799999237060547
2019-06-06,1.9800000190734863
2019-06-07,1.9800000190734863
2019-06-10,1.9800000190734863
2019-06-11,1.7999999523162842
2019-06-12,1.7000000476837158
2019-06-13,2.4000000953674316
2019-06-14,2.4000000953674316
2019-06-17,2.359999895095825
2019-06-18,2.4000000953674316
2019-06-19,2.359999895095825
2019-06-20,2.059999942779541
2019-06-21,2.700000047683716
2019-06-24,2.0999999046325684
2019-06-25,2.180000066757202
2019-06-26,2.5
2019-06-27,2.799999952316284
2019-06-28,2.4600000381469727
2019-07-01,2.3399999141693115
2019-07-02,2.0
2019-07-03,1.8200000524520874
2019-07-05,2.0799999237060547
2019-07-08,1.899999976158142
2019-07-09,2.200000047683716
2019-07-10,1.9199999570846558
2019-07-11,2.319999933242798
2019-07-12,2.299999952316284
2019-07-15,2.180000066757202
2019-07-16,2.0
2019-07-17,1.899999976158142
2019-07-18,1.7000000476837158
2019-07-19,1.5240000486373901
2019-07-22,1.3960000276565552
2019-07-23,1.340000033378601
2019-07-24,1.4220000505447388
2019-07-25,1.3320000171661377
2019-07-26,1.3760000467300415
2019-07-29,1.5
2019-07-30,1.659999966621399
2019-07-31,1.600000023841858
2019-08-01,1.600000023841858
2019-08-02,2.299999952316284
2019-08-05,2.700000047683716
2019-08-06,3.740000009536743
2019-08-07,4.599999904632568
2019-08-08,4.420000076293945
2019-08-09,4.900000095367432
2019-08-12,4.900000095367432
2019-08-13,5.639999866485596
2019-08-14,4.699999809265137
2019-08-15,4.21999979019165
2019-08-16,4.21999979019165
2019-08-19,4.0
2019-08-20,4.0
2019-08-21,4.0
2019-08-22,4.0
2019-08-23,4.0
2019-08-26,4.0
2019-08-27,3.5
2019-08-28,3.0
2019-08-29,3.380000114440918
2019-08-30,3.380000114440918
2019-09-03,3.380000114440918
2019-09-04,3.380000114440918
2019-09-05,3.759999990463257
2019-09-06,3.5799999237060547
2019-09-09,3.5799999237060547
2019-09-10,3.5799999237060547
2019-09-11,3.9600000381469727
2019-09-12,4.5
2019-09-13,4.5
2019-09-16,4.400000095367432
2019-09-17,4.5
2019-09-18,4.363999843597412
2019-09-19,4.659999847412109
2019-09-20,4.659999847412109
2019-09-23,4.659999847412109
2019-09-24,4.659999847412109
2019-09-25,4.659999847412109
2019-09-26,4.619999885559082
2019-09-27,4.619999885559082
2019-09-30,4.699999809265137
2019-10-01,4.639999866485596
2019-10-02,4.619999885559082
2019-10-03,4.619999885559082
2019-10-04,4.820000171661377
2019-10-07,4.699999809265137
2019-10-08,4.699999809265137
2019-10-09,4.699999809265137
2019-10-10,4.199999809265137
2019-10-11,4.300000190734863
2019-10-14,4.71999979019165
2019-10-15,4.71999979019165
2019-10-16,4.440000057220459
2019-10-17,4.820000171661377
2019-10-18,4.820000171661377
2019-10-21,4.800000190734863
2019-10-22,4.800000190734863
2019-10-23,6.5
2019-10-24,5.920000076293945
2019-10-25,5.800000190734863
2019-10-28,5.679999828338623
2019-10-29,8.4399995803833
2019-10-30,7.400000095367432
2019-10-31,7.940000057220459
2019-11-01,7.400000095367432
2019-11-04,6.699999809265137
2019-11-05,6.0
2019-11-06,5.900000095367432
2019-11-07,5.900000095367432
2019-11-08,5.900000095367432
2019-11-11,5.679999828338623
2019-11-12,6.559999942779541
2019-11-13,6.559999942779541
2019-11-14,6.900000095367432
2019-11-15,6.900000095367432
2019-11-18,6.900000095367432
2019-11-19,6.78000020980835
2019-11-20,6.78000020980835
2019-11-21,6.78000020980835
2019-11-22,6.78000020980835
2019-11-25,6.380000114440918
2019-11-26,6.320000171661377
2019-11-27,6.0
2019-11-29,6.550000190734863
2019-12-02,6.550000190734863
2019-12-03,6.539999961853027
2019-12-04,6.539999961853027
2019-12-05,6.539999961853027
2019-12-06,6.0
2019-12-09,6.199999809265137
2019-12-10,7.0
2019-12-11,6.980000019073486
2019-12-12,7.199999809265137
2019-12-13,7.5
2019-12-16,8.800000190734863
2019-12-17,8.600000381469727
2019-12-18,8.380000114440918
2019-12-19,8.380000114440918
2019-12-20,8.979999542236328
2019-12-23,8.520000457763672
2019-12-24,10.640000343322754
2019-12-26,11.699999809265137
2019-12-27,11.479999542236328
2019-12-30,10.0
2019-12-31,11.399999618530273
2020-01-02,11.220000267028809
2020-01-03,11.239999771118164
2020-01-06,11.699999809265137
2020-01-07,11.600000381469727
2020-01-08,10.699999809265137
2020-01-09,12.0
2020-01-10,14.199999809265137
2020-01-13,14.5
2020-01-14,14.399999618530273
2020-01-15,14.0
2020-01-16,11.979999542236328
2020-01-17,11.960000038146973
2020-01-21,12.380000114440918
2020-01-22,12.5
2020-01-23,12.220000267028809
2020-01-24,12.199999809265137
2020-01-27,12.199999809265137
2020-01-28,11.619999885559082
2020-01-29,11.680000305175781
2020-01-30,11.0600004196167
2020-01-31,9.960000038146973
2020-02-03,8.0
2020-02-04,6.0
2020-02-05,6.800000190734863
2020-02-06,9.539999961853027
2020-02-07,11.960000038146973
2020-02-10,12.0
2020-02-11,11.0
2020-02-12,11.0
2020-02-13,9.619999885559082
2020-02-14,9.420000076293945
2020-02-18,8.399999618530273
2020-02-19,8.760000228881836
2020-02-20,8.399999618530273
2020-02-21,8.0
2020-02-24,8.0
2020-02-25,8.0
2020-02-26,7.960000038146973
2020-02-27,7.599999904632568
2020-02-28,7.0
2020-03-02,6.840000152587891
2020-03-03,6.840000152587891
2020-03-04,6.199999809265137
2020-03-05,6.199999809265137
2020-03-06,6.0
2020-03-09,5.099999904632568
2020-03-10,5.0
2020-03-11,4.0
2020-03-12,4.0
2020-03-13,4.0
2020-03-16,4.0
2020-03-17,3.799999952316284
2020-03-18,3.5
2020-03-19,3.5999999046325684
2020-03-20,3.680000066757202
2020-03-23,3.680000066757202
2020-03-24,3.4000000953674316
2020-03-25,3.7799999713897705
2020-03-26,3.940000057220459
2020-03-27,3.799999952316284
2020-03-30,5.079999923706055
2020-03-31,5.820000171661377
2020-04-01,5.0
2020-04-02,5.800000190734863
2020-04-03,5.800000190734863
2020-04-06,5.800000190734863
2020-04-07,5.800000190734863
2020-04-08,5.639999866485596
2020-04-09,3.9000000953674316
2020-04-13,3.9000000953674316
2020-04-14,4.300000190734863
2020-04-15,4.980000019073486
2020-04-16,5.599999904632568
2020-04-17,5.860000133514404
2020-04-20,5.760000228881836
2020-04-21,5.320000171661377
2020-04-22,4.739999771118164
2020-04-23,4.739999771118164
2020-04-24,4.739999771118164
2020-04-27,5.099999904632568
2020-04-28,5.78000020980835
2020-04-29,5.800000190734863
2020-04-30,5.800000190734863
2020-05-01,5.78000020980835
2020-05-04,5.28000020980835
2020-05-05,5.28000020980835
2020-05-06,5.760000228881836
2020-05-07,5.71999979019165
2020-05-08,5.71999979019165
2020-05-11,5.71999979019165
2020-05-12,5.800000190734863
2020-05-13,6.0
2020-05-14,7.0
2020-05-15,7.099999904632568
2020-05-18,7.099999904632568
2020-05-19,7.5
2020-05-20,7.0
2020-05-21,6.119999885559082
2020-05-22,6.119999885559082
2020-05-26,6.0
2020-05-27,6.480000019073486
2020-05-28,6.019999980926514
2020-05-29,6.0
2020-06-01,5.599999904632568
2020-06-02,6.320000171661377
2020-06-03,6.980000019073486
2020-06-04,7.400000095367432
2020-06-05,7.380000114440918
2020-06-08,7.400000095367432
2020-06-09,7.400000095367432
2020-06-10,7.360000133514404
2020-06-11,6.340000152587891
2020-06-12,7.300000190734863
2020-06-15,6.5
2020-06-16,6.300000190734863
2020-06-17,6.0
2020-06-18,6.300000190734863
2020-06-19,6.199999809265137
2020-06-22,5.400000095367432
2020-06-23,5.5
2020-06-24,5.5
2020-06-25,5.320000171661377
2020-06-26,5.150000095367432
2020-06-29,5.150000095367432
2020-06-30,5.150000095367432
2020-07-01,6.0
2020-07-02,7.0
2020-07-06,6.5
2020-07-07,6.960000038146973
2020-07-08,6.5
2020-07-09,6.639999866485596
2020-07-10,6.0
2020-07-13,5.659999847412109
2020-07-14,6.800000190734863
2020-07-15,6.800000190734863
2020-07-16,6.800000190734863
2020-07-17,6.800000190734863
2020-07-20,6.800000190734863
2020-07-21,6.0
2020-07-22,6.400000095367432
2020-07-23,6.800000190734863
2020-07-24,6.800000190734863
2020-07-27,5.559999942779541
2020-07-28,5.559999942779541
2020-07-29,6.0
2020-07-30,6.0
2020-07-31,6.0
2020-08-03,6.480000019073486
2020-08-04,5.559999942779541
2020-08-05,6.659999847412109
2020-08-06,6.0
2020-08-07,6.480000019073486
2020-08-10,6.5
2020-08-11,6.519999980926514
2020-08-12,7.019999980926514
2020-08-13,9.899999618530273
2020-08-14,9.220000267028809
2020-08-17,8.199999809265137
2020-08-18,7.440000057220459
2020-08-19,7.440000057220459
2020-08-20,7.199999809265137
2020-08-21,7.199999809265137
2020-08-24,6.380000114440918
2020-08-25,6.0
2020-08-26,6.0
2020-08-27,6.179999828338623
2020-08-28,6.199999809265137
2020-08-31,5.980000019073486
2020-09-01,5.619999885559082
2020-09-02,6.0
2020-09-03,5.519999980926514
2020-09-04,5.519999980926514
2020-09-08,5.860000133514404
2020-09-09,5.980000019073486
2020-09-10,5.980000019073486
2020-09-11,5.5
2020-09-14,5.5
2020-09-15,5.639999866485596
2020-09-16,4.599999904632568
2020-09-17,4.940000057220459
2020-09-18,4.900000095367432
2020-09-21,4.900000095367432
2020-09-22,4.960000038146973
2020-09-23,5.119999885559082
2020-09-24,5.369999885559082
2020-09-25,5.519999980926514
2020-09-28,5.519999980926514
2020-09-29,5.519999980926514
2020-09-30,5.300000190734863
2020-10-01,4.639999866485596
2020-10-02,4.639999866485596
2020-10-05,4.659999847412109
2020-10-06,4.5
2020-10-07,4.0
2020-10-08,4.0
2020-10-09,4.0
2020-10-12,3.299999952316284
2020-10-13,4.78000020980835
2020-10-14,4.679999828338623
2020-10-15,5.460000038146973
2020-10-16,5.639999866485596
2020-10-19,5.800000190734863
2020-10-20,5.800000190734863
2020-10-21,5.769999980926514
2020-10-22,5.829999923706055
2020-10-23,5.619999885559082
2020-10-26,5.699999809265137
2020-10-27,5.71999979019165
2020-10-28,5.400000095367432
2020-10-29,5.5
2020-10-30,5.5
2020-11-02,5.5
2020-11-03,5.400000095367432
2020-11-04,5.5
2020-11-05,5.239999771118164
2020-11-06,5.300000190734863
2020-11-09,5.300000190734863
2020-11-10,5.71999979019165
2020-11-11,5.800000190734863
2020-11-12,5.900000095367432
2020-11-13,6.0
2020-11-16,6.0
2020-11-17,5.949999809265137
2020-11-18,5.940000057220459
2020-11-19,5.940000057220459
2020-11-20,5.920000076293945
2020-11-23,5.834000110626221
2020-11-24,5.730000019073486
2020-11-25,5.71999979019165
2020-11-27,5.71999979019165
2020-11-30,6.0
2020-12-01,5.900000095367432
2020-12-02,5.900000095367432
2020-12-03,6.690000057220459
2020-12-04,6.980000019073486
2020-12-07,6.980000019073486
2020-12-08,7.0
2020-12-09,7.199999809265137
2020-12-10,7.199999809265137
2020-12-11,7.239999771118164
2020-12-14,7.739999771118164
2020-12-15,7.800000190734863
2020-12-16,7.78000020980835
2020-12-17,7.159999847412109
2020-12-18,7.159999847412109
2020-12-21,6.900000095367432
2020-12-22,6.5
2020-12-23,6.28000020980835
2020-12-24,6.28000020980835
2020-12-28,6.940000057220459
2020-12-29,7.079999923706055
2020-12-30,6.699999809265137
2020-12-31,6.699999809265137
2021-01-04,7.199999809265137
2021-01-05,7.599999904632568
2021-01-06,6.659999847412109
2021-01-07,6.659999847412109
2021-01-08,6.679999828338623
2021-01-11,6.0
2021-01-12,5.679999828338623
2021-01-13,5.559999942779541
2021-01-14,5.980000019073486
2021-01-15,5.699999809265137
2021-01-19,5.699999809265137
2021-01-20,5.800000190734863
2021-01-21,6.019999980926514
2021-01-22,6.099999904632568
2021-01-25,6.199999809265137
2021-01-26,7.199999809265137
2021-01-27,5.599999904632568
2021-01-28,5.78000020980835
2021-01-29,6.199999809265137
2021-02-01,5.78000020980835
2021-02-02,3.869999885559082
2021-02-03,3.8499999046325684
2021-02-04,3.9000000953674316
2021-02-05,3.8299999237060547
2021-02-08,3.880000114440918
2021-02-09,3.9100000858306885
2021-02-10,3.8980000019073486
2021-02-11,3.8399999141693115
2021-02-12,3.890000104904175
2021-02-16,3.9100000858306885
2021-02-17,3.8489999771118164
2021-02-18,3.759999990463257
2021-02-19,4.130000114440918
2021-02-22,4.0
2021-02-23,3.5399999618530273
2021-02-24,3.7699999809265137
2021-02-25,3.4000000953674316
2021-02-26,3.309999942779541
2021-03-01,3.190000057220459
2021-03-02,3.1700000762939453
2021-03-03,3.4700000286102295
2021-03-04,3.930000066757202
2021-03-05,3.7300000190734863
2021-03-08,3.609999895095825
2021-03-09,3.75
2021-03-10,3.549999952316284
2021-03-11,3.4600000381469727
2021-03-12,3.5299999713897705
2021-03-15,3.940000057220459
2021-03-16,3.859999895095825
2021-03-17,3.809999942779541
2021-03-18,3.890000104904175
2021-03-19,3.890000104904175
2021-03-22,3.9700000286102295
2021-03-23,3.7899999618530273
2021-03-24,3.5
2021-03-25,3.619999885559082
2021-03-26,3.3499999046325684
2021-03-29,3.4000000953674316
2021-03-30,3.3499999046325684
2021-03-31,3.4200000762939453
2021-04-01,3.700000047683716
2021-04-05,3.690000057220459
2021-04-06,3.640000104904175
2021-04-07,3.5799999237060547
2021-04-08,3.490000009536743
2021-04-09,3.6089999675750732
2021-04-12,3.6500000953674316
2021-04-13,3.299999952316284
2021-04-14,3.5399999618530273
2021-04-15,3.2799999713897705
2021-04-16,2.9700000286102295
2021-04-19,2.8399999141693115
2021-04-20,2.6700000762939453
2021-04-21,2.930000066757202
2021-04-22,2.930000066757202
2021-04-23,3.140000104904175
2021-04-26,3.115000009536743
2021-04-27,3.0299999713897705
2021-04-28,3.0
2021-04-29,2.930000066757202
2021-04-30,3.0299999713897705
2021-05-03,2.9000000953674316
2021-05-04,2.8499999046325684
2021-05-05,2.7899999618530273
2021-05-06,2.7799999713897705
2021-05-07,2.8440001010894775
2021-05-10,2.690000057220459
2021-05-11,2.569999933242798
2021-05-12,2.640000104904175
2021-05-13,2.4800000190734863
2021-05-14,2.5399999618530273
