,BSJL
2018-06-13,24.670000076293945
2018-06-14,24.719999313354492
2018-06-15,24.709999084472656
2018-06-18,24.700000762939453
2018-06-19,24.690000534057617
2018-06-20,24.719999313354492
2018-06-21,24.670000076293945
2018-06-22,24.700000762939453
2018-06-25,24.690000534057617
2018-06-26,24.690000534057617
2018-06-27,24.68000030517578
2018-06-28,24.65999984741211
2018-06-29,24.600000381469727
2018-07-02,24.579999923706055
2018-07-03,24.530000686645508
2018-07-05,24.53499984741211
2018-07-06,24.56999969482422
2018-07-09,24.608999252319336
2018-07-10,24.6299991607666
2018-07-11,24.56999969482422
2018-07-12,24.639999389648438
2018-07-13,24.6200008392334
2018-07-16,24.635000228881836
2018-07-17,24.639999389648438
2018-07-18,24.65999984741211
2018-07-19,24.670000076293945
2018-07-20,24.670000076293945
2018-07-23,24.649999618530273
2018-07-24,24.719999313354492
2018-07-25,24.729999542236328
2018-07-26,24.709999084472656
2018-07-27,24.729999542236328
2018-07-30,24.75
2018-07-31,24.739999771118164
2018-08-01,24.790000915527344
2018-08-02,24.709999084472656
2018-08-03,24.704999923706055
2018-08-06,24.75
2018-08-07,24.75
2018-08-08,24.75
2018-08-09,24.75
2018-08-10,24.700000762939453
2018-08-13,24.704999923706055
2018-08-14,24.719999313354492
2018-08-15,24.719999313354492
2018-08-16,24.719999313354492
2018-08-17,24.75
2018-08-20,24.735000610351562
2018-08-21,24.75
2018-08-22,24.75
2018-08-23,24.760000228881836
2018-08-24,24.770000457763672
2018-08-27,24.790000915527344
2018-08-28,24.770000457763672
2018-08-29,24.790000915527344
2018-08-30,24.770000457763672
2018-08-31,24.770000457763672
2018-09-04,24.78499984741211
2018-09-05,24.764999389648438
2018-09-06,24.790000915527344
2018-09-07,24.780000686645508
2018-09-10,24.804000854492188
2018-09-11,24.80500030517578
2018-09-12,24.829999923706055
2018-09-13,24.854999542236328
2018-09-14,24.860000610351562
2018-09-17,24.860000610351562
2018-09-18,24.860000610351562
2018-09-19,24.850000381469727
2018-09-20,24.850000381469727
2018-09-21,24.850000381469727
2018-09-24,24.7450008392334
2018-09-25,24.735000610351562
2018-09-26,24.74799919128418
2018-09-27,24.770000457763672
2018-09-28,24.770000457763672
2018-10-01,24.812999725341797
2018-10-02,24.80500030517578
2018-10-03,24.760000228881836
2018-10-04,24.725000381469727
2018-10-05,24.649999618530273
2018-10-08,24.691999435424805
2018-10-09,24.709999084472656
2018-10-10,24.649999618530273
2018-10-11,24.639999389648438
2018-10-12,24.639999389648438
2018-10-15,24.65999984741211
2018-10-16,24.695999145507812
2018-10-17,24.65999984741211
2018-10-18,24.65999984741211
2018-10-19,24.65999984741211
2018-10-22,24.530000686645508
2018-10-23,24.489999771118164
2018-10-24,24.459999084472656
2018-10-25,24.5
2018-10-26,24.410999298095703
2018-10-29,24.3700008392334
2018-10-30,24.420000076293945
2018-10-31,24.3799991607666
2018-11-01,24.479999542236328
2018-11-02,24.469999313354492
2018-11-05,24.510000228881836
2018-11-06,24.469999313354492
2018-11-07,24.549999237060547
2018-11-08,24.549999237060547
2018-11-09,24.479999542236328
2018-11-12,24.350000381469727
2018-11-13,24.30500030517578
2018-11-14,24.34000015258789
2018-11-15,24.350000381469727
2018-11-16,24.260000228881836
2018-11-19,24.110000610351562
2018-11-20,24.079999923706055
2018-11-21,24.15999984741211
2018-11-23,24.059999465942383
2018-11-26,24.110000610351562
2018-11-27,24.139999389648438
2018-11-28,24.209999084472656
2018-11-29,24.229999542236328
2018-11-30,24.15999984741211
2018-12-03,24.290000915527344
2018-12-04,24.219999313354492
2018-12-06,24.149999618530273
2018-12-07,24.170000076293945
2018-12-10,24.139999389648438
2018-12-11,24.15999984741211
2018-12-12,24.214000701904297
2018-12-13,24.299999237060547
2018-12-14,24.18000030517578
2018-12-17,24.110000610351562
2018-12-18,24.110000610351562
2018-12-19,23.8799991607666
2018-12-20,23.764999389648438
2018-12-21,23.690000534057617
2018-12-24,23.39299964904785
2018-12-26,23.6200008392334
2018-12-27,23.610000610351562
2018-12-28,23.639999389648438
2018-12-31,23.65999984741211
2019-01-02,23.65999984741211
2019-01-03,23.670000076293945
2019-01-04,23.90999984741211
2019-01-07,24.049999237060547
2019-01-08,24.190000534057617
2019-01-09,24.219999313354492
2019-01-10,24.290000915527344
2019-01-11,24.270000457763672
2019-01-14,24.190000534057617
2019-01-15,24.290000915527344
2019-01-16,24.315000534057617
2019-01-17,24.399999618530273
2019-01-18,24.459999084472656
2019-01-22,24.31999969482422
2019-01-23,24.299999237060547
2019-01-24,24.280000686645508
2019-01-25,24.34000015258789
2019-01-28,24.31999969482422
2019-01-29,24.320999145507812
2019-01-30,24.43000030517578
2019-01-31,24.459999084472656
2019-02-01,24.469999313354492
2019-02-04,24.530000686645508
2019-02-05,24.59000015258789
2019-02-06,24.540000915527344
2019-02-07,24.559999465942383
2019-02-08,24.549999237060547
2019-02-11,24.579999923706055
2019-02-12,24.610000610351562
2019-02-13,24.6200008392334
2019-02-14,24.6299991607666
2019-02-15,24.68000030517578
2019-02-19,24.670000076293945
2019-02-20,24.639999389648438
2019-02-21,24.649999618530273
2019-02-22,24.6299991607666
2019-02-25,24.68000030517578
2019-02-26,24.670000076293945
2019-02-27,24.690000534057617
2019-02-28,24.690000534057617
2019-03-01,24.700000762939453
2019-03-04,24.68000030517578
2019-03-05,24.670000076293945
2019-03-06,24.670000076293945
2019-03-07,24.65999984741211
2019-03-08,24.649999618530273
2019-03-11,24.700000762939453
2019-03-12,24.700000762939453
2019-03-13,24.739999771118164
2019-03-14,24.709999084472656
2019-03-15,24.780000686645508
2019-03-18,24.59000015258789
2019-03-19,24.6299991607666
2019-03-20,24.729999542236328
2019-03-21,24.700000762939453
2019-03-22,24.6299991607666
2019-03-25,24.6299991607666
2019-03-26,24.639999389648438
2019-03-27,24.65999984741211
2019-03-28,24.68000030517578
2019-03-29,24.709999084472656
2019-04-01,24.739999771118164
2019-04-02,24.760000228881836
2019-04-03,24.760000228881836
2019-04-04,24.75
2019-04-05,24.770000457763672
2019-04-08,24.809999465942383
2019-04-09,24.739999771118164
2019-04-10,24.809999465942383
2019-04-11,24.84000015258789
2019-04-12,24.860000610351562
2019-04-15,24.8799991607666
2019-04-16,24.889999389648438
2019-04-17,24.809999465942383
2019-04-18,24.84000015258789
2019-04-22,24.75
2019-04-23,24.799999237060547
2019-04-24,24.799999237060547
2019-04-25,24.790000915527344
2019-04-26,24.770000457763672
2019-04-29,24.809999465942383
2019-04-30,24.829999923706055
2019-05-01,24.75
2019-05-02,24.809999465942383
2019-05-03,24.829999923706055
2019-05-06,24.799999237060547
2019-05-07,24.770000457763672
2019-05-08,24.75
2019-05-09,24.729999542236328
2019-05-10,24.790000915527344
2019-05-13,24.610000610351562
2019-05-14,24.690000534057617
2019-05-15,24.68000030517578
2019-05-16,24.760000228881836
2019-05-17,24.75
2019-05-20,24.639999389648438
2019-05-21,24.649999618530273
2019-05-22,24.649999618530273
2019-05-23,24.600000381469727
2019-05-24,24.56999969482422
2019-05-28,24.579999923706055
2019-05-29,24.510000228881836
2019-05-30,24.530000686645508
2019-05-31,24.479999542236328
2019-06-03,24.520000457763672
2019-06-04,24.579999923706055
2019-06-05,24.59000015258789
2019-06-06,24.56999969482422
2019-06-07,24.6299991607666
2019-06-10,24.6299991607666
2019-06-11,24.65999984741211
2019-06-12,24.6200008392334
2019-06-13,24.670000076293945
2019-06-14,24.6200008392334
2019-06-17,24.65999984741211
2019-06-18,24.700000762939453
2019-06-19,24.780000686645508
2019-06-20,24.860000610351562
2019-06-21,24.84000015258789
2019-06-24,24.729999542236328
2019-06-25,24.670000076293945
2019-06-26,24.690000534057617
2019-06-27,24.719999313354492
2019-06-28,24.700000762939453
2019-07-01,24.75
2019-07-02,24.760000228881836
2019-07-03,24.799999237060547
2019-07-05,24.75
2019-07-08,24.729999542236328
2019-07-09,24.739999771118164
2019-07-10,24.770000457763672
2019-07-11,24.760000228881836
2019-07-12,24.75
2019-07-15,24.799999237060547
2019-07-16,24.770000457763672
2019-07-17,24.780000686645508
2019-07-18,24.760000228881836
2019-07-19,24.75
2019-07-22,24.670000076293945
2019-07-23,24.690000534057617
2019-07-24,24.729999542236328
2019-07-25,24.700000762939453
2019-07-26,24.719999313354492
2019-07-29,24.739999771118164
2019-07-30,24.709999084472656
2019-07-31,24.674999237060547
2019-08-01,24.649999618530273
2019-08-02,24.68000030517578
2019-08-05,24.5
2019-08-06,24.600000381469727
2019-08-07,24.59000015258789
2019-08-08,24.639999389648438
2019-08-09,24.6200008392334
2019-08-12,24.579999923706055
2019-08-13,24.59000015258789
2019-08-14,24.579999923706055
2019-08-15,24.549999237060547
2019-08-16,24.65999984741211
2019-08-19,24.549999237060547
2019-08-20,24.520000457763672
2019-08-21,24.56999969482422
2019-08-22,24.610000610351562
2019-08-23,24.600000381469727
2019-08-26,24.579999923706055
2019-08-27,24.549999237060547
2019-08-28,24.6299991607666
2019-08-29,24.687999725341797
2019-08-30,24.68000030517578
2019-09-03,24.639999389648438
2019-09-04,24.65999984741211
2019-09-05,24.690000534057617
2019-09-06,24.700000762939453
2019-09-09,24.719999313354492
2019-09-10,24.70199966430664
2019-09-11,24.709999084472656
2019-09-12,24.700000762939453
2019-09-13,24.690000534057617
2019-09-16,24.739999771118164
2019-09-17,24.709999084472656
2019-09-18,24.729999542236328
2019-09-19,24.735000610351562
2019-09-20,24.739999771118164
2019-09-23,24.670000076293945
2019-09-24,24.649999618530273
2019-09-25,24.639999389648438
2019-09-26,24.649999618530273
2019-09-27,24.600000381469727
2019-09-30,24.6299991607666
2019-10-01,24.610000610351562
2019-10-02,24.559999465942383
2019-10-03,24.489999771118164
2019-10-04,24.549999237060547
2019-10-07,24.549999237060547
2019-10-08,24.530000686645508
2019-10-09,24.530000686645508
2019-10-10,24.559999465942383
2019-10-11,24.610000610351562
2019-10-14,24.6200008392334
2019-10-15,24.639999389648438
2019-10-16,24.6200008392334
2019-10-17,24.639999389648438
2019-10-18,24.649999618530273
2019-10-21,24.549999237060547
2019-10-22,24.540000915527344
2019-10-23,24.540000915527344
2019-10-24,24.549999237060547
2019-10-25,24.56999969482422
2019-10-28,24.59000015258789
2019-10-29,24.579999923706055
2019-10-30,24.59000015258789
2019-10-31,24.559999465942383
2019-11-01,24.559999465942383
2019-11-04,24.600000381469727
2019-11-05,24.56999969482422
2019-11-06,24.549999237060547
2019-11-07,24.559999465942383
2019-11-08,24.540000915527344
2019-11-11,24.540000915527344
2019-11-12,24.540000915527344
2019-11-13,24.540000915527344
2019-11-14,24.549999237060547
2019-11-15,24.559999465942383
2019-11-18,24.469999313354492
2019-11-19,24.440000534057617
2019-11-20,24.43000030517578
2019-11-21,24.40999984741211
2019-11-22,24.440000534057617
2019-11-25,24.489999771118164
2019-11-26,24.510000228881836
2019-11-27,24.520000457763672
2019-11-29,24.524999618530273
2019-12-02,24.5
2019-12-03,24.489999771118164
2019-12-04,24.530000686645508
2019-12-05,24.540000915527344
2019-12-06,24.56999969482422
2019-12-09,24.579999923706055
2019-12-10,24.600000381469727
2019-12-11,24.6299991607666
2019-12-12,24.68000030517578
2019-12-13,24.68000030517578
2019-12-16,24.700000762939453
2019-12-17,24.729999542236328
2019-12-18,24.760000228881836
2019-12-19,24.760000228881836
2019-12-20,24.729999542236328
2019-12-23,24.639999389648438
2019-12-24,24.639999389648438
2019-12-26,24.65999984741211
2019-12-27,24.649999618530273
2019-12-30,24.649999618530273
2019-12-31,24.649999618530273
2020-01-02,24.690000534057617
2020-01-03,24.690000534057617
2020-01-06,24.690000534057617
2020-01-07,24.719999313354492
2020-01-08,24.75
2020-01-09,24.780000686645508
2020-01-10,24.790000915527344
2020-01-13,24.790000915527344
2020-01-14,24.809999465942383
2020-01-15,24.799999237060547
2020-01-16,24.815000534057617
2020-01-17,24.81999969482422
2020-01-21,24.709999084472656
2020-01-22,24.719999313354492
2020-01-23,24.690000534057617
2020-01-24,24.65999984741211
2020-01-27,24.56999969482422
2020-01-28,24.639999389648438
2020-01-29,24.65999984741211
2020-01-30,24.6299991607666
2020-01-31,24.600000381469727
2020-02-03,24.649999618530273
2020-02-04,24.649999618530273
2020-02-05,24.690000534057617
2020-02-06,24.709999084472656
2020-02-07,24.687000274658203
2020-02-10,24.690000534057617
2020-02-11,24.700000762939453
2020-02-12,24.719999313354492
2020-02-13,24.719999313354492
2020-02-14,24.719999313354492
2020-02-18,24.700000762939453
2020-02-19,24.729999542236328
2020-02-20,24.709999084472656
2020-02-21,24.690000534057617
2020-02-24,24.479999542236328
2020-02-25,24.389999389648438
2020-02-26,24.40999984741211
2020-02-27,24.190000534057617
2020-02-28,24.110000610351562
2020-03-02,24.270000457763672
2020-03-03,24.219999313354492
2020-03-04,24.3700008392334
2020-03-05,24.190000534057617
2020-03-06,24.030000686645508
2020-03-09,23.020000457763672
2020-03-10,23.479999542236328
2020-03-11,23.110000610351562
2020-03-12,22.44499969482422
2020-03-13,22.959999084472656
2020-03-16,21.860000610351562
2020-03-17,21.81999969482422
2020-03-18,21.1200008392334
2020-03-19,20.975000381469727
2020-03-20,20.56999969482422
2020-03-23,20.023000717163086
2020-03-24,20.524999618530273
2020-03-25,21.100000381469727
2020-03-26,21.899999618530273
2020-03-27,21.75
2020-03-30,22.040000915527344
2020-03-31,22.139999389648438
2020-04-01,21.790000915527344
2020-04-02,21.700000762939453
2020-04-03,21.469999313354492
2020-04-06,21.799999237060547
2020-04-07,21.8700008392334
2020-04-08,22.200000762939453
2020-04-09,23.09000015258789
2020-04-13,22.670000076293945
2020-04-14,22.670000076293945
2020-04-15,22.610000610351562
2020-04-16,22.719999313354492
2020-04-17,22.770000457763672
2020-04-20,22.489999771118164
2020-04-21,22.209999084472656
2020-04-22,22.34000015258789
2020-04-23,22.309999465942383
2020-04-24,22.200000762939453
2020-04-27,22.25
2020-04-28,22.280000686645508
2020-04-29,22.440000534057617
2020-04-30,22.489999771118164
2020-05-01,22.280000686645508
2020-05-04,22.31999969482422
2020-05-05,22.43000030517578
2020-05-06,22.389999389648438
2020-05-07,22.469999313354492
2020-05-08,22.5
2020-05-11,22.479999542236328
2020-05-12,22.420000076293945
2020-05-13,22.309999465942383
2020-05-14,22.229999542236328
2020-05-15,22.25
2020-05-18,22.34000015258789
2020-05-19,22.399999618530273
2020-05-20,22.56999969482422
2020-05-21,22.520000457763672
2020-05-22,22.600000381469727
2020-05-26,22.729999542236328
2020-05-27,22.760000228881836
2020-05-28,22.739999771118164
2020-05-29,22.780000686645508
2020-06-01,22.81999969482422
2020-06-02,23.010000228881836
2020-06-03,23.06999969482422
2020-06-04,22.950000762939453
2020-06-05,23.139999389648438
2020-06-08,23.1299991607666
2020-06-09,22.989999771118164
2020-06-10,22.989999771118164
2020-06-11,22.559999465942383
2020-06-12,22.719999313354492
2020-06-15,22.8700008392334
2020-06-16,22.950000762939453
2020-06-17,22.920000076293945
2020-06-18,22.8799991607666
2020-06-19,22.90999984741211
2020-06-22,22.829999923706055
2020-06-23,22.860000610351562
2020-06-24,22.75
2020-06-25,22.739999771118164
2020-06-26,22.665000915527344
2020-06-29,22.600000381469727
2020-06-30,22.690000534057617
2020-07-01,22.770000457763672
2020-07-02,22.84000015258789
2020-07-06,22.90999984741211
2020-07-07,22.8700008392334
2020-07-08,22.799999237060547
2020-07-09,22.790000915527344
2020-07-10,22.84000015258789
2020-07-13,22.84000015258789
2020-07-14,22.889999389648438
2020-07-15,23.010000228881836
2020-07-16,23.020000457763672
2020-07-17,23.059999465942383
2020-07-20,23.049999237060547
2020-07-21,23.100000381469727
2020-07-22,23.110000610351562
2020-07-23,23.06999969482422
2020-07-24,23.09000015258789
2020-07-27,23.09000015258789
2020-07-28,23.06999969482422
2020-07-29,23.110000610351562
2020-07-30,23.135000228881836
2020-07-31,23.15999984741211
2020-08-03,23.15999984741211
2020-08-04,23.139999389648438
2020-08-05,23.149999618530273
2020-08-06,23.15999984741211
2020-08-07,23.139999389648438
2020-08-10,23.139999389648438
2020-08-11,23.079999923706055
2020-08-12,23.079999923706055
2020-08-13,23.049999237060547
2020-08-14,22.989999771118164
2020-08-17,23.06999969482422
2020-08-18,23.09000015258789
2020-08-19,23.06999969482422
2020-08-20,23.100000381469727
2020-08-21,23.100000381469727
2020-08-24,23.059999465942383
2020-08-25,23.100000381469727
2020-08-26,23.100000381469727
2020-08-27,23.100000381469727
2020-08-28,23.100000381469727
2020-08-31,23.09000015258789
2020-09-01,23.1200008392334
2020-09-02,23.1200008392334
2020-09-03,23.030000686645508
2020-09-04,23.049999237060547
2020-09-08,22.989999771118164
2020-09-09,23.020000457763672
2020-09-10,23.030000686645508
2020-09-11,23.040000915527344
2020-09-14,23.040000915527344
2020-09-15,23.0
2020-09-16,23.020000457763672
2020-09-17,23.010000228881836
2020-09-18,23.030000686645508
2020-09-21,22.899999618530273
2020-09-22,22.940000534057617
2020-09-23,22.860000610351562
2020-09-24,22.84000015258789
2020-09-25,22.81999969482422
2020-09-28,22.8700008392334
2020-09-29,22.920000076293945
2020-09-30,22.940000534057617
2020-10-01,22.959999084472656
2020-10-02,22.969999313354492
2020-10-05,23.0
2020-10-06,22.989999771118164
2020-10-07,23.020000457763672
2020-10-08,23.06999969482422
2020-10-09,23.100000381469727
2020-10-12,23.125
2020-10-13,23.100000381469727
2020-10-14,23.09000015258789
2020-10-15,23.059999465942383
2020-10-16,23.059999465942383
2020-10-19,23.020000457763672
2020-10-20,23.020000457763672
2020-10-21,23.0
2020-10-22,23.0
2020-10-23,23.030000686645508
2020-10-26,23.0
2020-10-27,22.989999771118164
2020-10-28,22.93000030517578
2020-10-29,22.959999084472656
2020-10-30,22.959999084472656
2020-11-02,22.969999313354492
2020-11-03,23.030000686645508
2020-11-04,23.06999969482422
2020-11-05,23.079999923706055
2020-11-06,23.06999969482422
2020-11-09,23.1200008392334
2020-11-10,23.1299991607666
2020-11-11,23.1299991607666
2020-11-12,23.079999923706055
2020-11-13,23.1200008392334
2020-11-16,23.1299991607666
2020-11-17,23.09000015258789
2020-11-18,23.110000610351562
2020-11-19,23.1200008392334
2020-11-20,23.1299991607666
2020-11-23,23.079999923706055
2020-11-24,23.06999969482422
2020-11-25,23.040000915527344
2020-11-27,23.079999923706055
2020-11-30,23.06999969482422
2020-12-01,23.079999923706055
2020-12-02,23.100000381469727
2020-12-03,23.100000381469727
2020-12-04,23.1200008392334
2020-12-07,23.1299991607666
2020-12-08,23.1200008392334
2020-12-09,23.1200008392334
2020-12-10,23.1200008392334
2020-12-11,23.09000015258789
2020-12-14,23.079999923706055
2020-12-15,23.100000381469727
2020-12-16,23.09000015258789
2020-12-17,23.110000610351562
2020-12-18,23.1200008392334
2020-12-21,23.040000915527344
2020-12-22,23.049999237060547
2020-12-23,23.049999237060547
2020-12-24,23.06999969482422
2020-12-28,23.09000015258789
2020-12-29,23.06999969482422
2020-12-30,23.100000381469727
2020-12-31,23.100000381469727
2021-01-04,23.100000381469727
2021-01-05,23.110000610351562
2021-01-06,23.100000381469727
2021-01-07,23.100000381469727
2021-01-08,23.1299991607666
2021-01-11,23.100000381469727
2021-01-12,23.100000381469727
2021-01-13,23.100000381469727
2021-01-14,23.09000015258789
2021-01-15,23.100000381469727
2021-01-19,23.06999969482422
2021-01-20,23.06999969482422
2021-01-21,23.06999969482422
2021-01-22,23.079999923706055
2021-01-25,23.079999923706055
2021-01-26,23.059999465942383
2021-01-27,23.049999237060547
2021-01-28,23.06999969482422
2021-01-29,23.079999923706055
2021-02-01,23.079999923706055
2021-02-02,23.09000015258789
2021-02-03,23.079999923706055
2021-02-04,23.079999923706055
2021-02-05,23.09000015258789
2021-02-08,23.110000610351562
2021-02-09,23.09000015258789
2021-02-10,23.100000381469727
2021-02-11,23.100000381469727
2021-02-12,23.110000610351562
2021-02-16,23.110000610351562
2021-02-17,23.1200008392334
2021-02-18,23.110000610351562
2021-02-19,23.1200008392334
2021-02-22,23.06999969482422
2021-02-23,23.059999465942383
2021-02-24,23.049999237060547
2021-02-25,23.030000686645508
2021-02-26,23.030000686645508
2021-03-01,23.059999465942383
2021-03-02,23.079999923706055
2021-03-03,23.059999465942383
2021-03-04,23.030000686645508
2021-03-05,23.059999465942383
2021-03-08,23.049999237060547
2021-03-09,23.06999969482422
2021-03-10,23.079999923706055
2021-03-11,23.079999923706055
2021-03-12,23.079999923706055
2021-03-15,23.079999923706055
2021-03-16,23.059999465942383
2021-03-17,23.079999923706055
2021-03-18,23.049999237060547
2021-03-19,23.059999465942383
2021-03-22,23.040000915527344
2021-03-23,23.049999237060547
2021-03-24,23.040000915527344
2021-03-25,23.040000915527344
2021-03-26,23.059999465942383
2021-03-29,23.059999465942383
2021-03-30,23.040000915527344
2021-03-31,23.059999465942383
2021-04-01,23.062000274658203
2021-04-05,23.059999465942383
2021-04-06,23.059999465942383
2021-04-07,23.059999465942383
2021-04-08,23.06999969482422
2021-04-09,23.06999969482422
2021-04-12,23.06999969482422
2021-04-13,23.059999465942383
2021-04-14,23.06999969482422
2021-04-15,23.084999084472656
2021-04-16,23.06999969482422
2021-04-19,23.03499984741211
2021-04-20,23.024999618530273
2021-04-21,23.024999618530273
2021-04-22,23.024999618530273
2021-04-23,23.03499984741211
2021-04-26,23.020000457763672
2021-04-27,23.03499984741211
2021-04-28,23.024999618530273
2021-04-29,23.045000076293945
2021-04-30,23.03499984741211
2021-05-03,23.040000915527344
2021-05-04,23.045000076293945
2021-05-05,23.049999237060547
2021-05-06,23.049999237060547
2021-05-07,23.05500030517578
2021-05-10,23.049999237060547
2021-05-11,23.040000915527344
2021-05-12,23.045000076293945
2021-05-13,23.049999237060547
2021-05-14,23.049999237060547
