,EEMA
2015-11-09,53.22999954223633
2015-11-10,52.86000061035156
2015-11-11,52.91999816894531
2015-11-12,52.27000045776367
2015-11-13,51.790000915527344
2015-11-16,52.349998474121094
2015-11-17,52.13999938964844
2015-11-18,52.599998474121094
2015-11-19,52.880001068115234
2015-11-20,53.349998474121094
2015-11-23,53.029998779296875
2015-11-24,53.15999984741211
2015-11-25,53.13999938964844
2015-11-27,52.310001373291016
2015-11-30,52.33000183105469
2015-12-01,52.939998626708984
2015-12-02,52.25
2015-12-03,51.95000076293945
2015-12-04,52.349998474121094
2015-12-07,51.560001373291016
2015-12-08,50.939998626708984
2015-12-09,50.560001373291016
2015-12-10,50.43000030517578
2015-12-11,49.25
2015-12-14,49.81999969482422
2015-12-15,50.58000183105469
2015-12-16,51.869998931884766
2015-12-17,50.869998931884766
2015-12-18,51.11000061035156
2015-12-21,50.56999969482422
2015-12-22,50.869998931884766
2015-12-23,51.77000045776367
2015-12-24,51.59000015258789
2015-12-28,51.34000015258789
2015-12-29,51.15999984741211
2015-12-30,50.4900016784668
2015-12-31,50.400001525878906
2016-01-04,48.86000061035156
2016-01-05,49.09000015258789
2016-01-06,48.15999984741211
2016-01-07,46.97999954223633
2016-01-08,46.58000183105469
2016-01-11,46.58000183105469
2016-01-12,46.529998779296875
2016-01-13,46.220001220703125
2016-01-14,46.630001068115234
2016-01-15,44.689998626708984
2016-01-19,45.70000076293945
2016-01-20,44.68000030517578
2016-01-21,44.880001068115234
2016-01-22,46.119998931884766
2016-01-25,45.47999954223633
2016-01-26,46.029998779296875
2016-01-27,45.52000045776367
2016-01-28,45.95000076293945
2016-01-29,47.2400016784668
2016-02-01,46.84000015258789
2016-02-02,45.810001373291016
2016-02-03,46.529998779296875
2016-02-04,46.66999816894531
2016-02-05,46.220001220703125
2016-02-08,45.65999984741211
2016-02-09,45.04999923706055
2016-02-10,45.400001525878906
2016-02-11,44.720001220703125
2016-02-12,45.25
2016-02-16,46.220001220703125
2016-02-17,46.9900016784668
2016-02-18,46.7599983215332
2016-02-19,46.63999938964844
2016-02-22,47.5099983215332
2016-02-23,46.5
2016-02-24,46.47999954223633
2016-02-25,46.58000183105469
2016-02-26,46.380001068115234
2016-02-29,46.95000076293945
2016-03-01,48.0099983215332
2016-03-02,48.790000915527344
2016-03-03,48.959999084472656
2016-03-04,49.849998474121094
2016-03-07,49.84000015258789
2016-03-08,48.86000061035156
2016-03-09,49.130001068115234
2016-03-10,49.11000061035156
2016-03-11,50.279998779296875
2016-03-14,50.06999969482422
2016-03-15,49.599998474121094
2016-03-16,50.29999923706055
2016-03-17,51.189998626708984
2016-03-18,51.38999938964844
2016-03-21,51.61000061035156
2016-03-22,51.43000030517578
2016-03-23,50.7400016784668
2016-03-24,50.560001373291016
2016-03-28,50.75
2016-03-29,51.220001220703125
2016-03-30,51.900001525878906
2016-03-31,51.720001220703125
2016-04-01,51.5
2016-04-04,51.209999084472656
2016-04-05,49.9900016784668
2016-04-06,50.650001525878906
2016-04-07,50.209999084472656
2016-04-08,50.29999923706055
2016-04-11,50.959999084472656
2016-04-12,51.38999938964844
2016-04-13,52.380001068115234
2016-04-14,52.36000061035156
2016-04-15,52.13999938964844
2016-04-18,52.36000061035156
2016-04-19,52.900001525878906
2016-04-20,52.470001220703125
2016-04-21,51.95000076293945
2016-04-22,51.900001525878906
2016-04-25,51.34000015258789
2016-04-26,51.95000076293945
2016-04-27,52.13999938964844
2016-04-28,51.43000030517578
2016-04-29,50.970001220703125
2016-05-02,51.06999969482422
2016-05-03,49.93000030517578
2016-05-04,49.34000015258789
2016-05-05,49.2599983215332
2016-05-06,49.18000030517578
2016-05-09,48.900001525878906
2016-05-10,49.5099983215332
2016-05-11,49.220001220703125
2016-05-12,49.18000030517578
2016-05-13,48.2400016784668
2016-05-16,49.0099983215332
2016-05-17,48.849998474121094
2016-05-18,48.560001373291016
2016-05-19,48.220001220703125
2016-05-20,48.619998931884766
2016-05-23,48.77000045776367
2016-05-24,49.15999984741211
2016-05-25,49.790000915527344
2016-05-26,49.9900016784668
2016-05-27,50.13999938964844
2016-05-31,50.630001068115234
2016-06-01,50.47999954223633
2016-06-02,50.66999816894531
2016-06-03,51.540000915527344
2016-06-06,51.779998779296875
2016-06-07,52.13999938964844
2016-06-08,52.45000076293945
2016-06-09,52.130001068115234
2016-06-10,50.7400016784668
2016-06-13,50.0099983215332
2016-06-14,50.0
2016-06-15,50.52000045776367
2016-06-16,50.290000915527344
2016-06-17,50.22999954223633
2016-06-20,51.02000045776367
2016-06-21,51.38999938964844
2016-06-22,51.439998626708984
2016-06-23,51.970001220703125
2016-06-24,49.72999954223633
2016-06-27,49.029998779296875
2016-06-28,51.189998626708984
2016-06-29,51.630001068115234
2016-06-30,52.22999954223633
2016-07-01,52.47999954223633
2016-07-05,51.599998474121094
2016-07-06,51.279998779296875
2016-07-07,51.540000915527344
2016-07-08,52.189998626708984
2016-07-11,52.779998779296875
2016-07-12,53.41999816894531
2016-07-13,53.22999954223633
2016-07-14,53.88999938964844
2016-07-15,53.79999923706055
2016-07-18,54.099998474121094
2016-07-19,53.70000076293945
2016-07-20,54.040000915527344
2016-07-21,54.0
2016-07-22,54.150001525878906
2016-07-25,53.790000915527344
2016-07-26,54.15999984741211
2016-07-27,54.349998474121094
2016-07-28,54.560001373291016
2016-07-29,54.56999969482422
2016-08-01,54.84000015258789
2016-08-02,54.36000061035156
2016-08-03,54.459999084472656
2016-08-04,54.61000061035156
2016-08-05,55.349998474121094
2016-08-08,55.54999923706055
2016-08-09,55.970001220703125
2016-08-10,55.90999984741211
2016-08-11,56.540000915527344
2016-08-12,56.43000030517578
2016-08-15,57.0
2016-08-16,56.79999923706055
2016-08-17,56.33000183105469
2016-08-18,56.900001525878906
2016-08-19,56.5099983215332
2016-08-22,56.04999923706055
2016-08-23,57.029998779296875
2016-08-24,55.869998931884766
2016-08-25,56.18000030517578
2016-08-26,56.130001068115234
2016-08-29,56.45000076293945
2016-08-30,56.099998474121094
2016-08-31,56.02000045776367
2016-09-01,55.9900016784668
2016-09-02,56.83000183105469
2016-09-06,58.09000015258789
2016-09-07,58.0
2016-09-08,58.029998779296875
2016-09-09,56.310001373291016
2016-09-12,56.18000030517578
2016-09-13,55.33000183105469
2016-09-14,55.4900016784668
2016-09-15,56.36000061035156
2016-09-16,55.93000030517578
2016-09-19,56.5
2016-09-20,56.810001373291016
2016-09-21,57.970001220703125
2016-09-22,58.31999969482422
2016-09-23,57.650001525878906
2016-09-26,56.52000045776367
2016-09-27,57.619998931884766
2016-09-28,58.060001373291016
2016-09-29,57.27000045776367
2016-09-30,57.45000076293945
2016-10-03,57.880001068115234
2016-10-04,57.06999969482422
2016-10-05,57.849998474121094
2016-10-06,58.02000045776367
2016-10-07,57.75
2016-10-10,57.95000076293945
2016-10-11,55.91999816894531
2016-10-12,56.47999954223633
2016-10-13,55.90999984741211
2016-10-14,56.119998931884766
2016-10-17,55.97999954223633
2016-10-18,56.88999938964844
2016-10-19,57.310001373291016
2016-10-20,57.0
2016-10-21,56.68000030517578
2016-10-24,57.040000915527344
2016-10-25,57.400001525878906
2016-10-26,56.40999984741211
2016-10-27,56.18000030517578
2016-10-28,56.2400016784668
2016-10-31,55.9900016784668
2016-11-01,55.709999084472656
2016-11-02,55.150001525878906
2016-11-03,54.939998626708984
2016-11-04,54.5099983215332
2016-11-07,56.029998779296875
2016-11-08,56.369998931884766
2016-11-09,54.65999984741211
2016-11-10,53.540000915527344
2016-11-11,53.0
2016-11-14,52.33000183105469
2016-11-15,53.029998779296875
2016-11-16,52.65999984741211
2016-11-17,53.04999923706055
2016-11-18,52.709999084472656
2016-11-21,52.959999084472656
2016-11-22,53.61000061035156
2016-11-23,53.279998779296875
2016-11-25,53.52000045776367
2016-11-28,53.86000061035156
2016-11-29,53.83000183105469
2016-11-30,53.939998626708984
2016-12-01,53.70000076293945
2016-12-02,53.72999954223633
2016-12-05,54.0
2016-12-06,54.060001373291016
2016-12-07,54.939998626708984
2016-12-08,55.16999816894531
2016-12-09,54.90999984741211
2016-12-12,54.36000061035156
2016-12-13,54.88999938964844
2016-12-14,53.84000015258789
2016-12-15,53.52000045776367
2016-12-16,53.119998931884766
2016-12-19,53.11000061035156
2016-12-20,53.119998931884766
2016-12-21,52.16999816894531
2016-12-22,51.54999923706055
2016-12-23,51.560001373291016
2016-12-27,51.77000045776367
2016-12-28,51.91999816894531
2016-12-29,52.56999969482422
2016-12-30,52.36000061035156
2017-01-03,52.970001220703125
2017-01-04,53.29999923706055
2017-01-05,54.310001373291016
2017-01-06,53.79999923706055
2017-01-09,54.209999084472656
2017-01-10,54.650001525878906
2017-01-11,55.0099983215332
2017-01-12,55.099998474121094
2017-01-13,55.06999969482422
2017-01-17,55.130001068115234
2017-01-18,54.880001068115234
2017-01-19,54.849998474121094
2017-01-20,54.59000015258789
2017-01-23,55.189998626708984
2017-01-24,55.810001373291016
2017-01-25,56.41999816894531
2017-01-26,56.310001373291016
2017-01-27,56.31999969482422
2017-01-30,56.220001220703125
2017-01-31,56.38999938964844
2017-02-01,56.59000015258789
2017-02-02,56.599998474121094
2017-02-03,57.040000915527344
2017-02-06,57.22999954223633
2017-02-07,56.939998626708984
2017-02-08,57.18000030517578
2017-02-09,57.52000045776367
2017-02-10,57.70000076293945
2017-02-13,57.81999969482422
2017-02-14,57.83000183105469
2017-02-15,57.9900016784668
2017-02-16,58.119998931884766
2017-02-17,57.83000183105469
2017-02-21,58.20000076293945
2017-02-22,58.599998474121094
2017-02-23,58.72999954223633
2017-02-24,58.27000045776367
2017-02-27,58.0099983215332
2017-02-28,57.90999984741211
2017-03-01,58.470001220703125
2017-03-02,57.52000045776367
2017-03-03,57.5
2017-03-06,57.72999954223633
2017-03-07,57.90999984741211
2017-03-08,57.779998779296875
2017-03-09,57.439998626708984
2017-03-10,57.810001373291016
2017-03-13,58.689998626708984
2017-03-14,58.599998474121094
2017-03-15,59.709999084472656
2017-03-16,60.08000183105469
2017-03-17,60.15999984741211
2017-03-20,60.70000076293945
2017-03-21,60.119998931884766
2017-03-22,60.52000045776367
2017-03-23,60.29999923706055
2017-03-24,60.650001525878906
2017-03-27,60.5099983215332
2017-03-28,60.689998626708984
2017-03-29,60.599998474121094
2017-03-30,60.47999954223633
2017-03-31,60.0099983215332
2017-04-03,60.40999984741211
2017-04-04,60.40999984741211
2017-04-05,60.41999816894531
2017-04-06,60.33000183105469
2017-04-07,60.25
2017-04-10,59.91999816894531
2017-04-11,59.7400016784668
2017-04-12,60.09000015258789
2017-04-13,59.95000076293945
2017-04-17,60.04999923706055
2017-04-18,59.369998931884766
2017-04-19,59.16999816894531
2017-04-20,59.97999954223633
2017-04-21,60.0099983215332
2017-04-24,60.52000045776367
2017-04-25,61.310001373291016
2017-04-26,61.380001068115234
2017-04-27,61.380001068115234
2017-04-28,61.290000915527344
2017-05-01,61.63999938964844
2017-05-02,61.880001068115234
2017-05-03,61.709999084472656
2017-05-04,61.459999084472656
2017-05-05,61.52000045776367
2017-05-08,62.02000045776367
2017-05-09,62.349998474121094
2017-05-10,62.66999816894531
2017-05-11,62.93000030517578
2017-05-12,63.04999923706055
2017-05-15,63.599998474121094
2017-05-16,63.709999084472656
2017-05-17,62.52000045776367
2017-05-18,62.709999084472656
2017-05-19,63.599998474121094
2017-05-22,63.9900016784668
2017-05-23,63.560001373291016
2017-05-24,63.599998474121094
2017-05-25,64.31999969482422
2017-05-26,64.63999938964844
2017-05-30,64.19999694824219
2017-05-31,64.16000366210938
2017-06-01,64.36000061035156
2017-06-02,65.05999755859375
2017-06-05,64.87000274658203
2017-06-06,64.91000366210938
2017-06-07,64.86000061035156
2017-06-08,65.54000091552734
2017-06-09,64.86000061035156
2017-06-12,64.27999877929688
2017-06-13,64.86000061035156
2017-06-14,64.80999755859375
2017-06-15,64.08000183105469
2017-06-16,64.25
2017-06-19,65.11000061035156
2017-06-20,64.41999816894531
2017-06-21,64.61000061035156
2017-06-22,64.9800033569336
2017-06-23,65.16000366210938
2017-06-26,65.66999816894531
2017-06-27,64.9000015258789
2017-06-28,65.47000122070312
2017-06-29,64.45999908447266
2017-06-30,64.83999633789062
2017-07-03,65.04000091552734
2017-07-05,64.9800033569336
2017-07-06,64.13999938964844
2017-07-07,64.38999938964844
2017-07-10,64.9000015258789
2017-07-11,65.52999877929688
2017-07-12,66.69000244140625
2017-07-13,66.86000061035156
2017-07-14,67.61000061035156
2017-07-17,67.11000061035156
2017-07-18,67.20999908447266
2017-07-19,67.93000030517578
2017-07-20,67.9000015258789
2017-07-21,67.76000213623047
2017-07-24,68.23999786376953
2017-07-25,68.13999938964844
2017-07-26,68.56999969482422
2017-07-27,68.30000305175781
2017-07-28,68.04000091552734
2017-07-31,68.2300033569336
2017-08-01,68.69000244140625
2017-08-02,68.54000091552734
2017-08-03,68.08999633789062
2017-08-04,68.44999694824219
2017-08-07,68.87999725341797
2017-08-08,68.88999938964844
2017-08-09,68.20999908447266
2017-08-10,66.51000213623047
2017-08-11,66.69000244140625
2017-08-14,67.44000244140625
2017-08-15,67.36000061035156
2017-08-16,68.13999938964844
2017-08-17,67.30999755859375
2017-08-18,69.27999877929688
2017-08-21,67.75
2017-08-22,68.75
2017-08-23,68.9000015258789
2017-08-24,69.18000030517578
2017-08-25,69.45999908447266
2017-08-28,69.18000030517578
2017-08-29,69.0199966430664
2017-08-30,69.33000183105469
2017-08-31,69.45999908447266
2017-09-01,69.70999908447266
2017-09-05,68.47000122070312
2017-09-06,69.01000213623047
2017-09-07,69.58999633789062
2017-09-08,69.20999908447266
2017-09-11,70.23999786376953
2017-09-12,70.26000213623047
2017-09-13,69.93000030517578
2017-09-14,70.19000244140625
2017-09-15,70.5999984741211
2017-09-18,71.37999725341797
2017-09-19,71.37999725341797
2017-09-20,70.72000122070312
2017-09-21,71.0
2017-09-22,70.37000274658203
2017-09-25,69.0999984741211
2017-09-26,69.02999877929688
2017-09-27,68.95999908447266
2017-09-28,68.83000183105469
2017-09-29,69.58999633789062
2017-10-02,69.75
2017-10-03,70.80999755859375
2017-10-04,70.81999969482422
2017-10-05,71.47000122070312
2017-10-06,71.18000030517578
2017-10-09,71.2300033569336
2017-10-10,71.80000305175781
2017-10-11,72.08999633789062
2017-10-12,72.02999877929688
2017-10-13,72.5999984741211
2017-10-16,72.69999694824219
2017-10-17,72.48999786376953
2017-10-18,72.70999908447266
2017-10-19,72.0
2017-10-20,72.27999877929688
2017-10-23,71.76000213623047
2017-10-24,71.83999633789062
2017-10-25,71.80999755859375
2017-10-26,71.79000091552734
2017-10-27,72.56999969482422
2017-10-30,72.27999877929688
2017-10-31,72.9000015258789
2017-11-01,73.52999877929688
2017-11-02,73.6500015258789
2017-11-03,73.5999984741211
2017-11-06,73.8499984741211
2017-11-07,73.80999755859375
2017-11-08,74.16999816894531
2017-11-09,73.86000061035156
2017-11-10,73.69000244140625
2017-11-13,73.51000213623047
2017-11-14,73.12000274658203
2017-11-15,72.68000030517578
2017-11-16,74.11000061035156
2017-11-17,74.30999755859375
2017-11-20,74.69999694824219
2017-11-21,75.87999725341797
2017-11-22,75.94000244140625
2017-11-24,75.62999725341797
2017-11-27,74.31999969482422
2017-11-28,75.01000213623047
2017-11-29,73.91999816894531
2017-11-30,73.12999725341797
2017-12-01,72.70999908447266
2017-12-04,72.55000305175781
2017-12-05,72.33999633789062
2017-12-06,71.31999969482422
2017-12-07,71.70999908447266
2017-12-08,72.62000274658203
2017-12-11,73.16999816894531
2017-12-12,72.44999694824219
2017-12-13,73.41999816894531
2017-12-14,73.1500015258789
2017-12-15,73.01000213623047
2017-12-18,73.5199966430664
2017-12-19,72.16000366210938
2017-12-20,72.1500015258789
2017-12-21,72.62999725341797
2017-12-22,73.01000213623047
2017-12-26,72.6500015258789
2017-12-27,72.94999694824219
2017-12-28,73.33000183105469
2017-12-29,73.75
2018-01-02,75.5
2018-01-03,76.13999938964844
2018-01-04,76.37000274658203
2018-01-05,77.0999984741211
2018-01-08,77.3499984741211
2018-01-09,77.08999633789062
2018-01-10,76.45999908447266
2018-01-11,76.91000366210938
2018-01-12,77.83999633789062
2018-01-16,77.22000122070312
2018-01-17,78.16000366210938
2018-01-18,78.16999816894531
2018-01-19,78.68000030517578
2018-01-22,79.27999877929688
2018-01-23,79.75
2018-01-24,80.0999984741211
2018-01-25,79.98999786376953
2018-01-26,81.2699966430664
2018-01-29,80.27999877929688
2018-01-30,79.01000213623047
2018-01-31,79.80000305175781
2018-02-01,78.51000213623047
2018-02-02,76.20999908447266
2018-02-05,74.38999938964844
2018-02-06,76.0
2018-02-07,73.62000274658203
2018-02-08,71.05000305175781
2018-02-09,72.0
2018-02-12,73.2300033569336
2018-02-13,73.7300033569336
2018-02-14,75.55000305175781
2018-02-15,77.30000305175781
2018-02-16,76.7300033569336
2018-02-20,75.5199966430664
2018-02-21,75.76000213623047
2018-02-22,75.48999786376953
2018-02-23,76.68000030517578
2018-02-26,77.38999938964844
2018-02-27,75.12000274658203
2018-02-28,74.23999786376953
2018-03-01,74.27999877929688
2018-03-02,74.62000274658203
2018-03-05,74.5999984741211
2018-03-06,75.41000366210938
2018-03-07,75.4000015258789
2018-03-08,75.44000244140625
2018-03-09,77.16000366210938
2018-03-12,77.3499984741211
2018-03-13,76.58999633789062
2018-03-14,77.04000091552734
2018-03-15,77.3499984741211
2018-03-16,77.20999908447266
2018-03-19,76.25
2018-03-20,77.2300033569336
2018-03-21,77.2300033569336
2018-03-22,74.51000213623047
2018-03-23,72.83000183105469
2018-03-26,75.52999877929688
2018-03-27,73.94000244140625
2018-03-28,73.66999816894531
2018-03-29,74.94000244140625
2018-04-02,73.4000015258789
2018-04-03,74.36000061035156
2018-04-04,74.1500015258789
2018-04-05,74.69999694824219
2018-04-06,72.87000274658203
2018-04-09,73.73999786376953
2018-04-10,75.19000244140625
2018-04-11,75.02999877929688
2018-04-12,75.33999633789062
2018-04-13,74.30000305175781
2018-04-16,74.44999694824219
2018-04-17,74.27999877929688
2018-04-18,74.54000091552734
2018-04-19,74.23999786376953
2018-04-20,73.33999633789062
2018-04-23,73.12000274658203
2018-04-24,72.62999725341797
2018-04-25,72.30000305175781
2018-04-26,73.1500015258789
2018-04-27,73.68000030517578
2018-04-30,73.52999877929688
2018-05-01,73.48999786376953
2018-05-02,72.79000091552734
2018-05-03,72.73999786376953
2018-05-04,73.18000030517578
2018-05-07,72.66999816894531
2018-05-08,73.3499984741211
2018-05-09,73.25
2018-05-10,74.4000015258789
2018-05-11,74.5199966430664
2018-05-14,74.7699966430664
2018-05-15,73.22000122070312
2018-05-16,74.38999938964844
2018-05-17,73.55000305175781
2018-05-18,73.18000030517578
2018-05-21,73.61000061035156
2018-05-22,73.68000030517578
2018-05-23,73.7699966430664
2018-05-24,73.33000183105469
2018-05-25,73.91999816894531
2018-05-29,72.73999786376953
2018-05-30,72.9800033569336
2018-05-31,73.01000213623047
2018-06-01,74.13999938964844
2018-06-04,74.76000213623047
2018-06-05,74.6500015258789
2018-06-06,75.94000244140625
2018-06-07,75.23999786376953
2018-06-08,74.79000091552734
2018-06-11,74.9000015258789
2018-06-12,74.87000274658203
2018-06-13,74.25
2018-06-14,73.8499984741211
2018-06-15,73.05000305175781
2018-06-18,72.23999786376953
2018-06-19,70.93000030517578
2018-06-20,71.16999816894531
2018-06-21,69.97000122070312
2018-06-22,70.43000030517578
2018-06-25,69.3499984741211
2018-06-26,69.20999908447266
2018-06-27,67.9000015258789
2018-06-28,68.02999877929688
2018-06-29,69.16999816894531
2018-07-02,68.27999877929688
2018-07-03,68.0199966430664
2018-07-05,67.79000091552734
2018-07-06,68.48999786376953
2018-07-09,69.7300033569336
2018-07-10,69.47000122070312
2018-07-11,68.41000366210938
2018-07-12,69.27999877929688
2018-07-13,69.37000274658203
2018-07-16,68.93000030517578
2018-07-17,69.2699966430664
2018-07-18,69.25
2018-07-19,68.37999725341797
2018-07-20,69.29000091552734
2018-07-23,68.87999725341797
2018-07-24,69.80000305175781
2018-07-25,71.0199966430664
2018-07-26,70.22000122070312
2018-07-27,70.3499984741211
2018-07-30,70.0999984741211
2018-07-31,70.44999694824219
2018-08-01,69.7300033569336
2018-08-02,68.83000183105469
2018-08-03,69.08000183105469
2018-08-06,68.73999786376953
2018-08-07,69.58999633789062
2018-08-08,69.63999938964844
2018-08-09,69.66999816894531
2018-08-10,68.86000061035156
2018-08-13,67.63999938964844
2018-08-14,67.79000091552734
2018-08-15,65.91000366210938
2018-08-16,66.51000213623047
2018-08-17,67.2300033569336
2018-08-20,67.5999984741211
2018-08-21,68.58000183105469
2018-08-22,68.81999969482422
2018-08-23,67.95999908447266
2018-08-24,69.02999877929688
2018-08-27,70.04000091552734
2018-08-28,69.86000061035156
2018-08-29,70.37000274658203
2018-08-30,68.94000244140625
2018-08-31,69.27999877929688
2018-09-04,68.20999908447266
2018-09-05,67.0199966430664
2018-09-06,66.66000366210938
2018-09-07,66.43000030517578
2018-09-10,65.87000274658203
2018-09-11,65.77999877929688
2018-09-12,66.0199966430664
2018-09-13,67.01000213623047
2018-09-14,66.95999908447266
2018-09-17,66.1500015258789
2018-09-18,66.73999786376953
2018-09-19,67.66999816894531
2018-09-20,68.37999725341797
2018-09-21,68.54000091552734
2018-09-24,67.75
2018-09-25,68.1500015258789
2018-09-26,68.19999694824219
2018-09-27,68.47000122070312
2018-09-28,67.83999633789062
2018-10-01,68.01000213623047
2018-10-02,66.80000305175781
2018-10-03,66.2300033569336
2018-10-04,64.51000213623047
2018-10-05,63.939998626708984
2018-10-08,63.77000045776367
2018-10-09,63.36000061035156
2018-10-10,61.52000045776367
2018-10-11,60.7400016784668
2018-10-12,62.400001525878906
2018-10-15,61.869998931884766
2018-10-16,63.04999923706055
2018-10-17,62.310001373291016
2018-10-18,60.779998779296875
2018-10-19,61.52000045776367
2018-10-22,62.209999084472656
2018-10-23,61.380001068115234
2018-10-24,59.619998931884766
2018-10-25,60.599998474121094
2018-10-26,59.4900016784668
2018-10-29,58.61000061035156
2018-10-30,59.95000076293945
2018-10-31,60.790000915527344
2018-11-01,62.97999954223633
2018-11-02,63.40999984741211
2018-11-05,63.150001525878906
2018-11-06,63.0
2018-11-07,64.62999725341797
2018-11-08,63.18000030517578
2018-11-09,61.83000183105469
2018-11-12,60.880001068115234
2018-11-13,62.220001220703125
2018-11-14,62.38999938964844
2018-11-15,63.66999816894531
2018-11-16,63.65999984741211
2018-11-19,62.7599983215332
2018-11-20,61.63999938964844
2018-11-21,62.779998779296875
2018-11-23,62.0
2018-11-26,63.349998474121094
2018-11-27,63.2599983215332
2018-11-28,64.69000244140625
2018-11-29,64.08000183105469
2018-11-30,64.1500015258789
2018-12-03,65.5
2018-12-04,63.97999954223633
2018-12-06,63.41999816894531
2018-12-07,62.13999938964844
2018-12-10,61.66999816894531
2018-12-11,62.0099983215332
2018-12-12,63.279998779296875
2018-12-13,63.099998474121094
2018-12-14,62.220001220703125
2018-12-17,61.529998779296875
2018-12-18,61.060001373291016
2018-12-19,60.22999954223633
2018-12-20,60.68000030517578
2018-12-21,60.029998779296875
2018-12-24,59.20000076293945
2018-12-26,60.720001220703125
2018-12-27,60.86000061035156
2018-12-28,61.36000061035156
2018-12-31,60.849998474121094
2019-01-02,60.52000045776367
2019-01-03,59.13999938964844
2019-01-04,61.220001220703125
2019-01-07,61.18000030517578
2019-01-08,61.27000045776367
2019-01-09,62.599998474121094
2019-01-10,62.83000183105469
2019-01-11,62.279998779296875
2019-01-14,61.59000015258789
2019-01-15,62.220001220703125
2019-01-16,62.77000045776367
2019-01-17,63.040000915527344
2019-01-18,63.45000076293945
2019-01-22,62.7599983215332
2019-01-23,63.11000061035156
2019-01-24,63.91999816894531
2019-01-25,64.7699966430664
2019-01-28,64.25
2019-01-29,64.2699966430664
2019-01-30,65.30999755859375
2019-01-31,66.1500015258789
2019-02-01,65.80000305175781
2019-02-04,65.83000183105469
2019-02-05,67.06999969482422
2019-02-06,66.41999816894531
2019-02-07,65.55999755859375
2019-02-08,65.22000122070312
2019-02-11,65.16000366210938
2019-02-12,65.7300033569336
2019-02-13,65.37000274658203
2019-02-14,65.4800033569336
2019-02-15,65.0999984741211
2019-02-19,65.77999877929688
2019-02-20,66.19999694824219
2019-02-21,66.11000061035156
2019-02-22,66.94000244140625
2019-02-25,67.77999877929688
2019-02-26,67.55000305175781
2019-02-27,67.01000213623047
2019-02-28,66.26000213623047
2019-03-01,66.37000274658203
2019-03-04,66.55000305175781
2019-03-05,66.9800033569336
2019-03-06,66.81999969482422
2019-03-07,65.69999694824219
2019-03-08,65.05000305175781
2019-03-11,66.44000244140625
2019-03-12,66.87999725341797
2019-03-13,66.75
2019-03-14,66.4000015258789
2019-03-15,67.41999816894531
2019-03-18,67.8499984741211
2019-03-19,68.12000274658203
2019-03-20,68.04000091552734
2019-03-21,68.3499984741211
2019-03-22,66.80000305175781
2019-03-25,66.98999786376953
2019-03-26,67.12000274658203
2019-03-27,66.4800033569336
2019-03-28,67.27999877929688
2019-03-29,67.6500015258789
2019-04-01,68.4800033569336
2019-04-02,68.31999969482422
2019-04-03,69.31999969482422
2019-04-04,69.3499984741211
2019-04-05,70.05000305175781
2019-04-08,69.75
2019-04-09,69.4800033569336
2019-04-10,69.69999694824219
2019-04-11,69.08999633789062
2019-04-12,69.77999877929688
2019-04-15,69.5999984741211
2019-04-16,70.0999984741211
2019-04-17,70.16999816894531
2019-04-18,69.94999694824219
2019-04-22,69.45999908447266
2019-04-23,69.4800033569336
2019-04-24,68.93000030517578
2019-04-25,68.68000030517578
2019-04-26,68.83000183105469
2019-04-29,68.88999938964844
2019-04-30,69.0999984741211
2019-05-01,68.41999816894531
2019-05-02,68.75
2019-05-03,69.45999908447266
2019-05-06,67.97000122070312
2019-05-07,66.66000366210938
2019-05-08,66.41000366210938
2019-05-09,65.44999694824219
2019-05-10,65.5199966430664
2019-05-13,63.41999816894531
2019-05-14,64.38999938964844
2019-05-15,64.55999755859375
2019-05-16,64.29000091552734
2019-05-17,63.040000915527344
2019-05-20,62.810001373291016
2019-05-21,63.18000030517578
2019-05-22,63.04999923706055
2019-05-23,62.13999938964844
2019-05-24,62.040000915527344
2019-05-28,62.5
2019-05-29,62.400001525878906
2019-05-30,62.599998474121094
2019-05-31,62.56999969482422
2019-06-03,63.439998626708984
2019-06-04,63.2599983215332
2019-06-05,62.83000183105469
2019-06-06,62.970001220703125
2019-06-07,63.560001373291016
2019-06-10,64.01000213623047
2019-06-11,64.68000030517578
2019-06-12,63.79999923706055
2019-06-13,63.79999923706055
2019-06-14,63.45000076293945
2019-06-17,62.959999084472656
2019-06-18,64.52999877929688
2019-06-19,65.16999816894531
2019-06-20,66.12999725341797
2019-06-21,65.68000030517578
2019-06-24,65.79000091552734
2019-06-25,65.11000061035156
2019-06-26,65.87000274658203
2019-06-27,66.33000183105469
2019-06-28,66.16000366210938
2019-07-01,67.13999938964844
2019-07-02,67.08000183105469
2019-07-03,66.62999725341797
2019-07-05,66.08999633789062
2019-07-08,65.37000274658203
2019-07-09,65.0999984741211
2019-07-10,65.69000244140625
2019-07-11,65.54000091552734
2019-07-12,65.69999694824219
2019-07-15,66.0999984741211
2019-07-16,66.04000091552734
2019-07-17,65.83000183105469
2019-07-18,66.13999938964844
2019-07-19,65.9000015258789
2019-07-22,65.91999816894531
2019-07-23,66.19000244140625
2019-07-24,66.30000305175781
2019-07-25,65.87999725341797
2019-07-26,66.0
2019-07-29,65.6500015258789
2019-07-30,65.12999725341797
2019-07-31,64.36000061035156
2019-08-01,62.95000076293945
2019-08-02,62.459999084472656
2019-08-05,59.939998626708984
2019-08-06,60.7400016784668
2019-08-07,61.0
2019-08-08,61.790000915527344
2019-08-09,61.22999954223633
