,CHCI
2008-09-23,2.799999952316284
2008-09-24,2.6600000858306885
2008-09-25,2.1700000762939453
2008-09-26,1.8899999856948853
2008-09-29,1.8899999856948853
2008-09-30,1.6799999475479126
2008-10-01,3.430000066757202
2008-10-02,3.990000009536743
2008-10-03,3.359999895095825
2008-10-06,2.799999952316284
2008-10-07,2.5899999141693115
2008-10-08,2.5899999141693115
2008-10-09,2.0999999046325684
2008-10-10,2.380000114440918
2008-10-13,2.309999942779541
2008-10-14,2.240000009536743
2008-10-15,2.0999999046325684
2008-10-16,1.9600000381469727
2008-10-17,2.1700000762939453
2008-10-20,2.380000114440918
2008-10-21,2.0299999713897705
2008-10-22,2.0299999713897705
2008-10-23,1.9600000381469727
2008-10-24,1.9600000381469727
2008-10-27,2.0299999713897705
2008-10-28,2.1700000762939453
2008-10-29,2.1700000762939453
2008-10-30,1.9600000381469727
2008-10-31,2.0999999046325684
2008-11-03,2.0299999713897705
2008-11-04,1.9600000381469727
2008-11-05,1.75
2008-11-06,1.6799999475479126
2008-11-07,1.75
2008-11-10,1.75
2008-11-11,1.75
2008-11-12,1.5399999618530273
2008-11-13,1.5399999618530273
2008-11-14,1.6799999475479126
2008-11-17,1.6799999475479126
2008-11-18,1.75
2008-11-19,1.75
2008-11-20,1.190000057220459
2008-11-21,1.4700000286102295
2008-11-24,1.75
2008-11-25,1.6799999475479126
2008-11-26,1.8200000524520874
2008-11-28,1.75
2008-12-01,1.4700000286102295
2008-12-02,1.2599999904632568
2008-12-03,1.6100000143051147
2008-12-04,1.6100000143051147
2008-12-05,1.75
2008-12-08,1.8200000524520874
2008-12-09,1.8899999856948853
2008-12-10,1.6100000143051147
2008-12-11,1.6799999475479126
2008-12-12,1.75
2008-12-15,1.9600000381469727
2008-12-16,1.8200000524520874
2008-12-17,1.8200000524520874
2008-12-18,1.6799999475479126
2008-12-19,1.6100000143051147
2008-12-22,1.6799999475479126
2008-12-23,1.2599999904632568
2008-12-24,1.2599999904632568
2008-12-26,1.399999976158142
2008-12-29,1.2599999904632568
2008-12-30,1.190000057220459
2008-12-31,1.190000057220459
2009-01-02,2.0299999713897705
2009-01-05,2.240000009536743
2009-01-06,2.1700000762939453
2009-01-07,2.240000009536743
2009-01-08,1.9600000381469727
2009-01-09,2.0299999713897705
2009-01-12,1.8899999856948853
2009-01-13,1.9600000381469727
2009-01-14,1.75
2009-01-15,1.8899999856948853
2009-01-16,1.9600000381469727
2009-01-20,1.75
2009-01-21,1.9600000381469727
2009-01-22,1.8200000524520874
2009-01-23,1.75
2009-01-26,1.75
2009-01-27,1.8899999856948853
2009-01-28,2.0299999713897705
2009-01-29,1.9600000381469727
2009-01-30,1.9600000381469727
2009-02-02,1.8200000524520874
2009-02-03,1.6100000143051147
2009-02-04,1.8899999856948853
2009-02-05,1.8899999856948853
2009-02-06,1.75
2009-02-09,1.8899999856948853
2009-02-10,1.8200000524520874
2009-02-11,1.9600000381469727
2009-02-12,1.8899999856948853
2009-02-13,1.9600000381469727
2009-02-17,1.8200000524520874
2009-02-18,1.3300000429153442
2009-02-19,1.3300000429153442
2009-02-20,1.3300000429153442
2009-02-23,1.2599999904632568
2009-02-24,1.399999976158142
2009-02-25,1.3300000429153442
2009-02-26,1.3300000429153442
2009-02-27,1.2599999904632568
2009-03-02,1.1200000047683716
2009-03-03,1.1200000047683716
2009-03-04,1.190000057220459
2009-03-05,0.9100000262260437
2009-03-06,0.9100000262260437
2009-03-09,0.9100000262260437
2009-03-10,0.9100000262260437
2009-03-11,0.9800000190734863
2009-03-12,1.1200000047683716
2009-03-13,1.2599999904632568
2009-03-16,1.190000057220459
2009-03-17,1.4700000286102295
2009-03-18,1.4700000286102295
2009-03-19,1.2599999904632568
2009-03-20,1.2599999904632568
2009-03-23,1.4700000286102295
2009-03-24,1.6100000143051147
2009-03-25,1.75
2009-03-26,1.8899999856948853
2009-03-27,1.9600000381469727
2009-03-30,1.5399999618530273
2009-03-31,1.5399999618530273
2009-04-01,1.1200000047683716
2009-04-02,1.0499999523162842
2009-04-03,0.9800000190734863
2009-04-06,0.9100000262260437
2009-04-07,0.9100000262260437
2009-04-08,1.190000057220459
2009-04-09,1.399999976158142
2009-04-13,1.399999976158142
2009-04-14,1.399999976158142
2009-04-15,1.2599999904632568
2009-04-16,1.190000057220459
2009-04-17,1.399999976158142
2009-04-20,1.2599999904632568
2009-04-21,1.3300000429153442
2009-04-22,1.2599999904632568
2009-04-23,1.2599999904632568
2009-04-24,1.399999976158142
2009-04-27,1.190000057220459
2009-04-28,1.190000057220459
2009-04-29,1.3300000429153442
2009-04-30,1.2599999904632568
2009-05-01,1.2599999904632568
2009-05-04,1.2599999904632568
2009-05-05,1.6799999475479126
2009-05-06,1.75
2009-05-07,1.4700000286102295
2009-05-08,1.6100000143051147
2009-05-11,1.6100000143051147
2009-05-12,1.399999976158142
2009-05-13,1.3300000429153442
2009-05-14,1.4700000286102295
2009-05-15,1.399999976158142
2009-05-18,1.6799999475479126
2009-05-19,1.5399999618530273
2009-05-20,1.3300000429153442
2009-05-21,1.399999976158142
2009-05-22,1.5399999618530273
2009-05-26,1.5399999618530273
2009-05-27,1.5399999618530273
2009-05-28,1.399999976158142
2009-05-29,1.2599999904632568
2009-06-01,1.3300000429153442
2009-06-02,1.4700000286102295
2009-06-03,1.4700000286102295
2009-06-04,1.5399999618530273
2009-06-05,1.399999976158142
2009-06-08,1.399999976158142
2009-06-09,1.8200000524520874
2009-06-10,2.0299999713897705
2009-06-11,1.8200000524520874
2009-06-12,1.6100000143051147
2009-06-15,1.75
2009-06-16,1.5399999618530273
2009-06-17,1.5399999618530273
2009-06-18,1.5399999618530273
2009-06-19,1.5399999618530273
2009-06-22,1.4700000286102295
2009-06-23,1.3300000429153442
2009-06-24,1.399999976158142
2009-06-25,1.6100000143051147
2009-06-26,1.5399999618530273
2009-06-29,1.5399999618530273
2009-06-30,1.399999976158142
2009-07-01,1.399999976158142
2009-07-02,1.3300000429153442
2009-07-06,1.2599999904632568
2009-07-07,1.3300000429153442
2009-07-08,1.3300000429153442
2009-07-09,1.399999976158142
2009-07-10,1.3300000429153442
2009-07-13,1.399999976158142
2009-07-14,1.2599999904632568
2009-07-15,1.4700000286102295
2009-07-16,1.399999976158142
2009-07-17,1.3300000429153442
2009-07-20,1.399999976158142
2009-07-21,1.2599999904632568
2009-07-22,1.399999976158142
2009-07-23,1.5399999618530273
2009-07-24,1.4700000286102295
2009-07-27,1.75
2009-07-28,1.6100000143051147
2009-07-29,1.6799999475479126
2009-07-30,1.6100000143051147
2009-07-31,1.6100000143051147
2009-08-03,1.75
2009-08-04,2.0999999046325684
2009-08-05,2.450000047683716
2009-08-06,2.240000009536743
2009-08-07,2.0999999046325684
2009-08-10,2.0999999046325684
2009-08-11,2.240000009536743
2009-08-12,2.380000114440918
2009-08-13,2.240000009536743
2009-08-14,2.240000009536743
2009-08-17,1.8200000524520874
2009-08-18,1.8899999856948853
2009-08-19,2.380000114440918
2009-08-20,2.240000009536743
2009-08-21,4.340000152587891
2009-08-24,4.409999847412109
2009-08-25,4.199999809265137
2009-08-26,5.320000171661377
2009-08-27,5.739999771118164
2009-08-28,5.809999942779541
2009-08-31,5.320000171661377
2009-09-01,4.96999979019165
2009-09-02,4.059999942779541
2009-09-03,5.320000171661377
2009-09-04,5.25
2009-09-08,5.949999809265137
2009-09-09,5.670000076293945
2009-09-10,5.039999961853027
2009-09-11,4.900000095367432
2009-09-14,5.110000133514404
2009-09-15,5.320000171661377
2009-09-16,5.460000038146973
2009-09-17,8.1899995803833
2009-09-18,7.0
2009-09-21,7.630000114440918
2009-09-22,7.630000114440918
2009-09-23,7.28000020980835
2009-09-24,7.139999866485596
2009-09-25,7.139999866485596
2009-09-28,7.139999866485596
2009-09-29,7.980000019073486
2009-09-30,7.349999904632568
2009-10-01,6.579999923706055
2009-10-02,6.230000019073486
2009-10-05,6.650000095367432
2009-10-06,6.369999885559082
2009-10-07,6.159999847412109
2009-10-08,5.949999809265137
2009-10-09,5.949999809265137
2009-10-12,6.090000152587891
2009-10-13,6.300000190734863
2009-10-14,6.090000152587891
2009-10-15,6.230000019073486
2009-10-16,6.159999847412109
2009-10-19,6.440000057220459
2009-10-20,5.880000114440918
2009-10-21,5.599999904632568
2009-10-22,5.25
2009-10-23,5.179999828338623
2009-10-26,4.690000057220459
2009-10-27,4.900000095367432
2009-10-28,4.409999847412109
2009-10-29,4.760000228881836
2009-10-30,4.409999847412109
2009-11-02,3.7799999713897705
2009-11-03,4.059999942779541
2009-11-04,4.690000057220459
2009-11-05,5.039999961853027
2009-11-06,4.760000228881836
2009-11-09,6.230000019073486
2009-11-10,5.880000114440918
2009-11-11,6.300000190734863
2009-11-12,6.090000152587891
2009-11-13,6.510000228881836
2009-11-16,5.670000076293945
2009-11-17,5.880000114440918
2009-11-18,5.460000038146973
2009-11-19,5.670000076293945
2009-11-20,5.53000020980835
2009-11-23,5.599999904632568
2009-11-24,5.320000171661377
2009-11-25,5.25
2009-11-27,5.039999961853027
2009-11-30,5.25
2009-12-01,5.039999961853027
2009-12-02,5.110000133514404
2009-12-03,5.389999866485596
2009-12-04,5.599999904632568
2009-12-07,5.460000038146973
2009-12-08,5.110000133514404
2009-12-09,5.599999904632568
2009-12-10,5.670000076293945
2009-12-11,5.739999771118164
2009-12-14,5.809999942779541
2009-12-15,5.389999866485596
2009-12-16,5.670000076293945
2009-12-17,5.460000038146973
2009-12-18,5.389999866485596
2009-12-21,5.460000038146973
2009-12-22,5.460000038146973
2009-12-23,5.949999809265137
2009-12-24,5.599999904632568
2009-12-28,6.230000019073486
2009-12-29,6.019999980926514
2009-12-30,6.159999847412109
2009-12-31,5.739999771118164
2010-01-04,6.159999847412109
2010-01-05,6.300000190734863
2010-01-06,6.019999980926514
2010-01-07,6.579999923706055
2010-01-08,6.369999885559082
2010-01-11,6.230000019073486
2010-01-12,6.019999980926514
2010-01-13,5.949999809265137
2010-01-14,5.880000114440918
2010-01-15,5.739999771118164
2010-01-19,5.670000076293945
2010-01-20,5.739999771118164
2010-01-21,6.579999923706055
2010-01-22,5.809999942779541
2010-01-25,5.599999904632568
2010-01-26,5.670000076293945
2010-01-27,5.460000038146973
2010-01-28,5.389999866485596
2010-01-29,5.320000171661377
2010-02-01,5.110000133514404
2010-02-02,5.110000133514404
2010-02-03,5.039999961853027
2010-02-04,4.900000095367432
2010-02-05,4.900000095367432
2010-02-08,5.25
2010-02-09,5.53000020980835
2010-02-10,5.599999904632568
2010-02-11,4.96999979019165
2010-02-12,5.179999828338623
2010-02-16,5.25
2010-02-17,5.460000038146973
2010-02-18,5.880000114440918
2010-02-19,5.739999771118164
2010-02-22,6.159999847412109
2010-02-23,6.019999980926514
2010-02-24,6.440000057220459
2010-02-25,6.369999885559082
2010-02-26,6.650000095367432
2010-03-01,6.440000057220459
2010-03-02,6.159999847412109
2010-03-03,6.650000095367432
2010-03-04,6.650000095367432
2010-03-05,6.159999847412109
2010-03-08,6.230000019073486
2010-03-09,5.949999809265137
2010-03-10,5.880000114440918
2010-03-11,5.880000114440918
2010-03-12,5.809999942779541
2010-03-15,5.809999942779541
2010-03-16,6.159999847412109
2010-03-17,6.090000152587891
2010-03-18,6.159999847412109
2010-03-19,6.369999885559082
2010-03-22,6.090000152587891
2010-03-23,5.880000114440918
2010-03-24,5.880000114440918
2010-03-25,5.739999771118164
2010-03-26,5.809999942779541
2010-03-29,5.739999771118164
2010-03-30,5.599999904632568
2010-03-31,7.630000114440918
2010-04-01,7.630000114440918
2010-04-05,6.860000133514404
2010-04-06,7.0
2010-04-07,7.559999942779541
2010-04-08,7.210000038146973
2010-04-09,7.349999904632568
2010-04-12,7.909999847412109
2010-04-13,8.819999694824219
2010-04-14,14.350000381469727
2010-04-15,12.880000114440918
2010-04-16,11.899999618530273
2010-04-19,11.270000457763672
2010-04-20,12.529999732971191
2010-04-21,13.300000190734863
2010-04-22,15.75
2010-04-23,22.1200008392334
2010-04-26,25.899999618530273
2010-04-27,21.280000686645508
2010-04-28,18.270000457763672
2010-04-29,20.09000015258789
2010-04-30,18.690000534057617
2010-05-03,19.950000762939453
2010-05-04,18.270000457763672
2010-05-05,17.709999084472656
2010-05-06,16.450000762939453
2010-05-07,15.539999961853027
2010-05-10,17.850000381469727
2010-05-11,17.989999771118164
2010-05-12,18.899999618530273
2010-05-13,17.149999618530273
2010-05-14,17.780000686645508
2010-05-17,18.479999542236328
2010-05-18,19.040000915527344
2010-05-19,17.989999771118164
2010-05-20,16.030000686645508
2010-05-21,15.470000267028809
2010-05-24,14.699999809265137
2010-05-25,14.699999809265137
2010-05-26,15.1899995803833
2010-05-27,15.470000267028809
2010-05-28,15.119999885559082
2010-06-01,14.5600004196167
2010-06-02,13.720000267028809
2010-06-03,14.279999732971191
2010-06-04,13.720000267028809
2010-06-07,12.670000076293945
2010-06-08,12.180000305175781
2010-06-09,12.529999732971191
2010-06-10,13.300000190734863
2010-06-11,13.15999984741211
2010-06-14,12.8100004196167
2010-06-15,13.510000228881836
2010-06-16,13.15999984741211
2010-06-17,13.09000015258789
2010-06-18,12.670000076293945
2010-06-21,12.25
2010-06-22,11.970000267028809
2010-06-23,11.970000267028809
2010-06-24,12.109999656677246
2010-06-25,12.109999656677246
2010-06-28,12.25
2010-06-29,10.220000267028809
2010-06-30,9.800000190734863
2010-07-01,9.59000015258789
2010-07-02,9.59000015258789
2010-07-06,9.100000381469727
2010-07-07,10.289999961853027
2010-07-08,10.920000076293945
2010-07-09,11.550000190734863
2010-07-12,11.40999984741211
2010-07-13,10.920000076293945
2010-07-14,10.430000305175781
2010-07-15,10.430000305175781
2010-07-16,9.729999542236328
2010-07-19,9.3100004196167
2010-07-20,9.9399995803833
2010-07-21,9.380000114440918
2010-07-22,10.779999732971191
2010-07-23,10.989999771118164
2010-07-26,12.600000381469727
2010-07-27,13.09000015258789
2010-07-28,11.829999923706055
2010-07-29,11.270000457763672
2010-07-30,10.5
2010-08-02,12.949999809265137
2010-08-03,12.949999809265137
2010-08-04,12.8100004196167
2010-08-05,12.739999771118164
2010-08-06,12.600000381469727
2010-08-09,12.25
2010-08-10,11.829999923706055
2010-08-11,11.34000015258789
2010-08-12,11.970000267028809
2010-08-13,11.0600004196167
2010-08-16,11.270000457763672
2010-08-17,12.180000305175781
2010-08-18,11.270000457763672
2010-08-19,10.640000343322754
2010-08-20,10.850000381469727
2010-08-23,10.569999694824219
2010-08-24,10.010000228881836
2010-08-25,10.359999656677246
2010-08-26,10.850000381469727
2010-08-27,10.640000343322754
2010-08-30,10.430000305175781
2010-08-31,10.149999618530273
2010-09-01,10.220000267028809
2010-09-02,10.149999618530273
2010-09-03,10.220000267028809
2010-09-07,9.9399995803833
2010-09-08,9.869999885559082
2010-09-09,9.729999542236328
2010-09-10,9.800000190734863
2010-09-13,9.520000457763672
2010-09-14,8.680000305175781
2010-09-15,8.260000228881836
2010-09-16,8.470000267028809
2010-09-17,8.819999694824219
2010-09-20,9.239999771118164
2010-09-21,10.010000228881836
2010-09-22,10.220000267028809
2010-09-23,9.520000457763672
2010-09-24,9.800000190734863
2010-09-27,10.010000228881836
2010-09-28,9.800000190734863
2010-09-29,9.100000381469727
2010-09-30,9.59000015258789
2010-10-01,9.520000457763672
2010-10-04,9.59000015258789
2010-10-05,9.65999984741211
2010-10-06,9.170000076293945
2010-10-07,9.170000076293945
2010-10-08,9.100000381469727
2010-10-11,9.100000381469727
2010-10-12,8.890000343322754
2010-10-13,8.819999694824219
2010-10-14,9.3100004196167
2010-10-15,8.890000343322754
2010-10-18,8.819999694824219
2010-10-19,8.819999694824219
2010-10-20,8.75
2010-10-21,8.539999961853027
2010-10-22,8.539999961853027
2010-10-25,8.399999618530273
2010-10-26,8.399999618530273
2010-10-27,8.119999885559082
2010-10-28,8.399999618530273
2010-10-29,7.980000019073486
2010-11-01,7.559999942779541
2010-11-02,7.980000019073486
2010-11-03,7.909999847412109
2010-11-04,7.699999809265137
2010-11-05,8.470000267028809
2010-11-08,8.75
2010-11-09,9.239999771118164
2010-11-10,9.239999771118164
2010-11-11,9.59000015258789
2010-11-12,9.3100004196167
2010-11-15,8.399999618530273
2010-11-16,8.1899995803833
2010-11-17,7.840000152587891
2010-11-18,7.840000152587891
2010-11-19,7.699999809265137
2010-11-22,7.980000019073486
2010-11-23,7.699999809265137
2010-11-24,7.699999809265137
2010-11-26,7.769999980926514
2010-11-29,7.630000114440918
2010-11-30,6.789999961853027
2010-12-01,6.929999828338623
2010-12-02,8.119999885559082
2010-12-03,7.420000076293945
2010-12-06,7.210000038146973
2010-12-07,7.349999904632568
2010-12-08,7.139999866485596
2010-12-09,7.139999866485596
2010-12-10,7.28000020980835
2010-12-13,7.630000114440918
2010-12-14,7.699999809265137
2010-12-15,7.349999904632568
2010-12-16,7.349999904632568
2010-12-17,7.070000171661377
2010-12-20,7.420000076293945
2010-12-21,7.630000114440918
2010-12-22,7.769999980926514
2010-12-23,7.420000076293945
2010-12-27,8.050000190734863
2010-12-28,7.980000019073486
2010-12-29,7.630000114440918
2010-12-30,7.980000019073486
2010-12-31,8.050000190734863
2011-01-03,7.980000019073486
2011-01-04,7.840000152587891
2011-01-05,7.769999980926514
2011-01-06,8.329999923706055
2011-01-07,9.520000457763672
2011-01-10,9.380000114440918
2011-01-11,10.359999656677246
2011-01-12,10.010000228881836
2011-01-13,9.65999984741211
2011-01-14,10.220000267028809
2011-01-18,9.65999984741211
2011-01-19,8.819999694824219
2011-01-20,8.75
2011-01-21,8.819999694824219
2011-01-24,8.819999694824219
2011-01-25,9.029999732971191
2011-01-26,9.239999771118164
2011-01-27,9.65999984741211
2011-01-28,9.239999771118164
2011-01-31,8.890000343322754
2011-02-01,8.819999694824219
2011-02-02,9.59000015258789
2011-02-03,9.100000381469727
2011-02-04,9.100000381469727
2011-02-07,9.3100004196167
2011-02-08,9.3100004196167
2011-02-09,9.380000114440918
2011-02-10,9.029999732971191
2011-02-11,8.960000038146973
2011-02-14,9.239999771118164
2011-02-15,9.029999732971191
2011-02-16,10.079999923706055
2011-02-17,10.640000343322754
2011-02-18,12.600000381469727
2011-02-22,11.760000228881836
2011-02-23,10.779999732971191
2011-02-24,11.199999809265137
2011-02-25,11.40999984741211
2011-02-28,11.550000190734863
2011-03-01,11.34000015258789
2011-03-02,10.359999656677246
2011-03-03,10.149999618530273
2011-03-04,9.9399995803833
2011-03-07,10.149999618530273
2011-03-08,10.359999656677246
2011-03-09,10.359999656677246
2011-03-10,9.800000190734863
2011-03-11,9.449999809265137
2011-03-14,9.520000457763672
2011-03-15,9.449999809265137
2011-03-16,8.890000343322754
2011-03-17,9.170000076293945
2011-03-18,9.170000076293945
2011-03-21,9.449999809265137
2011-03-22,9.869999885559082
2011-03-23,9.520000457763672
2011-03-24,9.729999542236328
2011-03-25,9.59000015258789
2011-03-28,9.800000190734863
2011-03-29,9.65999984741211
2011-03-30,9.449999809265137
2011-03-31,9.170000076293945
2011-04-01,9.380000114440918
2011-04-04,9.170000076293945
2011-04-05,9.239999771118164
2011-04-06,9.449999809265137
2011-04-07,9.3100004196167
2011-04-08,9.520000457763672
2011-04-11,9.520000457763672
2011-04-12,8.960000038146973
2011-04-13,9.449999809265137
2011-04-14,9.239999771118164
2011-04-15,9.3100004196167
2011-04-18,9.100000381469727
2011-04-19,9.029999732971191
2011-04-20,9.3100004196167
2011-04-21,8.960000038146973
2011-04-25,8.609999656677246
2011-04-26,8.75
2011-04-27,8.819999694824219
2011-04-28,8.609999656677246
2011-04-29,8.609999656677246
2011-05-02,8.75
2011-05-03,8.960000038146973
2011-05-04,8.680000305175781
2011-05-05,8.680000305175781
2011-05-06,8.960000038146973
2011-05-09,8.960000038146973
2011-05-10,8.819999694824219
2011-05-11,8.539999961853027
2011-05-12,8.539999961853027
2011-05-13,8.539999961853027
2011-05-16,8.1899995803833
2011-05-17,8.399999618530273
2011-05-18,8.680000305175781
2011-05-19,8.75
2011-05-20,8.75
2011-05-23,8.399999618530273
2011-05-24,8.399999618530273
2011-05-25,7.909999847412109
2011-05-26,7.769999980926514
2011-05-27,7.769999980926514
2011-05-31,7.909999847412109
2011-06-01,7.210000038146973
2011-06-02,7.420000076293945
2011-06-03,7.28000020980835
2011-06-06,6.929999828338623
2011-06-07,7.0
2011-06-08,6.860000133514404
2011-06-09,7.070000171661377
2011-06-10,6.860000133514404
2011-06-13,6.650000095367432
2011-06-14,6.650000095367432
2011-06-15,6.650000095367432
2011-06-16,6.579999923706055
2011-06-17,6.789999961853027
2011-06-20,6.510000228881836
2011-06-21,6.510000228881836
2011-06-22,6.440000057220459
2011-06-23,6.579999923706055
2011-06-24,7.139999866485596
2011-06-27,6.860000133514404
2011-06-28,7.070000171661377
2011-06-29,8.470000267028809
2011-06-30,8.050000190734863
2011-07-01,7.840000152587891
2011-07-05,7.769999980926514
2011-07-06,7.840000152587891
2011-07-07,7.909999847412109
2011-07-08,7.699999809265137
2011-07-11,7.840000152587891
2011-07-12,7.980000019073486
2011-07-13,8.819999694824219
2011-07-14,8.960000038146973
2011-07-15,9.449999809265137
2011-07-18,8.75
2011-07-19,9.100000381469727
2011-07-20,9.100000381469727
2011-07-21,9.100000381469727
2011-07-22,8.75
2011-07-25,8.470000267028809
2011-07-26,9.239999771118164
2011-07-27,9.029999732971191
2011-07-28,8.680000305175781
2011-07-29,8.680000305175781
2011-08-01,8.539999961853027
2011-08-02,8.329999923706055
2011-08-03,8.260000228881836
2011-08-04,7.559999942779541
2011-08-05,7.769999980926514
2011-08-08,6.929999828338623
2011-08-09,7.0
2011-08-10,7.420000076293945
2011-08-11,7.559999942779541
2011-08-12,7.909999847412109
2011-08-15,8.329999923706055
2011-08-16,7.699999809265137
2011-08-17,7.630000114440918
2011-08-18,7.210000038146973
2011-08-19,7.559999942779541
2011-08-22,7.28000020980835
2011-08-23,7.630000114440918
2011-08-24,7.420000076293945
2011-08-25,7.559999942779541
2011-08-26,7.210000038146973
2011-08-29,7.840000152587891
2011-08-30,8.050000190734863
2011-08-31,7.630000114440918
2011-09-01,7.840000152587891
2011-09-02,7.349999904632568
2011-09-06,7.139999866485596
2011-09-07,7.489999771118164
2011-09-08,7.28000020980835
2011-09-09,7.139999866485596
2011-09-12,7.210000038146973
2011-09-13,7.210000038146973
2011-09-14,6.860000133514404
2011-09-15,7.349999904632568
2011-09-16,7.420000076293945
2011-09-19,7.0
2011-09-20,6.579999923706055
2011-09-21,7.0
2011-09-22,6.789999961853027
2011-09-23,6.71999979019165
2011-09-26,7.0
2011-09-27,6.440000057220459
2011-09-28,6.440000057220459
2011-09-29,6.440000057220459
2011-09-30,6.510000228881836
2011-10-03,6.440000057220459
2011-10-04,6.440000057220459
2011-10-05,6.440000057220459
2011-10-06,6.440000057220459
2011-10-07,6.510000228881836
2011-10-10,6.510000228881836
2011-10-11,6.579999923706055
2011-10-12,6.510000228881836
2011-10-13,6.71999979019165
2011-10-14,6.650000095367432
2011-10-17,6.369999885559082
2011-10-18,6.71999979019165
2011-10-19,6.650000095367432
2011-10-20,6.510000228881836
2011-10-21,6.510000228881836
2011-10-24,6.579999923706055
2011-10-25,6.369999885559082
2011-10-26,6.369999885559082
2011-10-27,6.71999979019165
2011-10-28,6.650000095367432
2011-10-31,8.1899995803833
2011-11-01,7.980000019073486
2011-11-02,7.28000020980835
2011-11-03,7.210000038146973
2011-11-04,7.420000076293945
2011-11-07,7.28000020980835
2011-11-08,7.420000076293945
2011-11-09,7.489999771118164
2011-11-10,7.28000020980835
2011-11-11,7.489999771118164
2011-11-14,7.28000020980835
2011-11-15,7.489999771118164
2011-11-16,7.349999904632568
2011-11-17,7.28000020980835
2011-11-18,7.630000114440918
2011-11-21,7.28000020980835
2011-11-22,7.28000020980835
2011-11-23,7.28000020980835
2011-11-25,7.349999904632568
2011-11-28,7.349999904632568
2011-11-29,7.559999942779541
2011-11-30,7.489999771118164
2011-12-01,7.349999904632568
2011-12-02,7.349999904632568
2011-12-05,7.349999904632568
2011-12-06,7.349999904632568
2011-12-07,7.420000076293945
2011-12-08,7.420000076293945
2011-12-09,7.559999942779541
2011-12-12,7.840000152587891
2011-12-13,7.489999771118164
2011-12-14,7.420000076293945
2011-12-15,7.420000076293945
2011-12-16,7.420000076293945
2011-12-19,7.420000076293945
2011-12-20,7.489999771118164
2011-12-21,7.489999771118164
2011-12-22,7.420000076293945
2011-12-23,7.420000076293945
2011-12-27,7.349999904632568
2011-12-28,7.139999866485596
2011-12-29,7.630000114440918
2011-12-30,7.699999809265137
2012-01-03,7.980000019073486
2012-01-04,7.840000152587891
2012-01-05,8.119999885559082
2012-01-06,9.3100004196167
2012-01-09,9.239999771118164
2012-01-10,9.59000015258789
2012-01-11,9.520000457763672
2012-01-12,9.800000190734863
2012-01-13,9.869999885559082
2012-01-17,11.0600004196167
2012-01-18,11.550000190734863
2012-01-19,12.529999732971191
2012-01-20,11.199999809265137
2012-01-23,11.899999618530273
2012-01-24,12.25
2012-01-25,12.390000343322754
2012-01-26,11.970000267028809
2012-01-27,12.109999656677246
2012-01-30,11.550000190734863
2012-01-31,10.359999656677246
2012-02-01,10.430000305175781
2012-02-02,10.220000267028809
2012-02-03,11.34000015258789
2012-02-06,10.920000076293945
2012-02-07,11.550000190734863
2012-02-08,12.25
2012-02-09,11.899999618530273
2012-02-10,11.760000228881836
2012-02-13,11.34000015258789
2012-02-14,10.989999771118164
2012-02-15,10.850000381469727
2012-02-16,11.0600004196167
2012-02-17,12.25
2012-02-21,11.619999885559082
2012-02-22,11.550000190734863
2012-02-23,11.199999809265137
2012-02-24,11.0600004196167
2012-02-27,11.550000190734863
2012-02-28,11.760000228881836
2012-02-29,11.829999923706055
2012-03-01,11.970000267028809
2012-03-02,11.970000267028809
2012-03-05,11.550000190734863
2012-03-06,11.0600004196167
2012-03-07,11.130000114440918
2012-03-08,11.899999618530273
2012-03-09,11.6899995803833
2012-03-12,12.739999771118164
2012-03-13,13.789999961853027
2012-03-14,12.880000114440918
2012-03-15,13.09000015258789
2012-03-16,12.949999809265137
2012-03-19,12.880000114440918
2012-03-20,12.880000114440918
2012-03-21,13.369999885559082
2012-03-22,12.880000114440918
2012-03-23,12.319999694824219
2012-03-26,12.109999656677246
2012-03-27,12.039999961853027
2012-03-28,12.390000343322754
2012-03-29,12.670000076293945
2012-03-30,12.670000076293945
2012-04-02,12.670000076293945
2012-04-03,12.600000381469727
2012-04-04,11.829999923706055
2012-04-05,11.130000114440918
2012-04-09,10.779999732971191
2012-04-10,10.079999923706055
2012-04-11,10.5
2012-04-12,10.920000076293945
2012-04-13,10.710000038146973
2012-04-16,10.5
2012-04-17,10.430000305175781
2012-04-18,10.779999732971191
2012-04-19,10.640000343322754
2012-04-20,10.5
2012-04-23,10.359999656677246
2012-04-24,10.640000343322754
2012-04-25,10.640000343322754
2012-04-26,10.640000343322754
2012-04-27,10.430000305175781
2012-04-30,10.010000228881836
2012-05-01,9.800000190734863
2012-05-02,10.5
2012-05-03,10.5
2012-05-04,10.149999618530273
2012-05-07,10.149999618530273
2012-05-08,9.9399995803833
2012-05-09,10.010000228881836
2012-05-10,10.430000305175781
2012-05-11,11.0600004196167
2012-05-14,10.220000267028809
2012-05-15,10.359999656677246
2012-05-16,9.800000190734863
2012-05-17,10.289999961853027
2012-05-18,10.010000228881836
2012-05-21,9.800000190734863
2012-05-22,9.3100004196167
2012-05-23,9.9399995803833
2012-05-24,9.9399995803833
2012-05-25,9.9399995803833
2012-05-29,10.010000228881836
2012-05-30,9.800000190734863
2012-05-31,9.520000457763672
2012-06-01,9.380000114440918
2012-06-04,8.470000267028809
2012-06-05,8.050000190734863
2012-06-06,8.75
2012-06-07,8.960000038146973
2012-06-08,9.029999732971191
2012-06-11,8.470000267028809
