,CLWT
2000-10-31,2.3923990726470947
2000-11-01,2.0146520137786865
2000-11-02,2.0146520137786865
2000-11-03,1.7628209590911865
2000-11-06,1.7628209590911865
2000-11-07,1.8887360095977783
2000-11-08,1.8887360095977783
2000-11-09,2.0146520137786865
2000-11-10,1.8257780075073242
2000-11-13,1.8257780075073242
2000-11-14,1.6369049549102783
2000-11-15,1.8887360095977783
2000-11-16,1.8887360095977783
2000-11-17,2.0146520137786865
2000-11-20,2.0146520137786865
2000-11-21,1.8887360095977783
2000-11-22,1.8257780075073242
2000-11-24,2.0146520137786865
2000-11-27,1.8887360095977783
2000-11-28,1.8887360095977783
2000-11-29,1.8887360095977783
2000-11-30,1.6998629570007324
2000-12-01,1.5739469528198242
2000-12-04,2.0146520137786865
2000-12-05,2.0146520137786865
2000-12-06,2.0776100158691406
2000-12-07,2.0146520137786865
2000-12-08,2.0776100158691406
2000-12-11,2.1405680179595947
2000-12-12,2.266484022140503
2000-12-13,2.3294410705566406
2000-12-14,2.3923990726470947
2000-12-15,3.0219779014587402
2000-12-18,2.3923990726470947
2000-12-19,2.1405680179595947
2000-12-20,2.203526020050049
2000-12-21,2.0146520137786865
2000-12-22,2.1405680179595947
2000-12-26,2.581273078918457
2000-12-27,2.3294410705566406
2000-12-28,2.1405680179595947
2000-12-29,2.0146520137786865
2001-01-02,2.0146520137786865
2001-01-03,2.0146520137786865
2001-01-04,2.0146520137786865
2001-01-05,2.3294410705566406
2001-01-08,2.518315076828003
2001-01-09,2.518315076828003
2001-01-10,2.833103895187378
2001-01-11,2.833103895187378
2001-01-12,2.896061897277832
2001-01-16,2.959019899368286
2001-01-17,3.0219779014587402
2001-01-18,3.0219779014587402
2001-01-19,3.0219779014587402
2001-01-22,3.0219779014587402
2001-01-23,3.0219779014587402
2001-01-24,2.7701470851898193
2001-01-25,3.0219779014587402
2001-01-26,3.0219779014587402
2001-01-29,3.1478939056396484
2001-01-30,3.2738099098205566
2001-01-31,3.2738099098205566
2001-02-01,3.0219779014587402
2001-02-02,3.0219779014587402
2001-02-05,3.2738099098205566
2001-02-06,3.0219779014587402
2001-02-07,3.3367669582366943
2001-02-08,3.5256409645080566
2001-02-09,3.1478939056396484
2001-02-12,3.777472972869873
2001-02-13,3.903388023376465
2001-02-14,3.903388023376465
2001-02-15,3.903388023376465
2001-02-16,3.1478939056396484
2001-02-20,3.903388023376465
2001-02-21,3.5256409645080566
2001-02-22,3.777472972869873
2001-02-23,3.777472972869873
2001-02-26,3.777472972869873
2001-02-27,3.651556968688965
2001-02-28,3.1478939056396484
2001-03-01,2.959019899368286
2001-03-02,3.0219779014587402
2001-03-05,3.5256409645080566
2001-03-06,3.5256409645080566
2001-03-07,3.2738099098205566
2001-03-08,3.2738099098205566
2001-03-09,3.3997249603271484
2001-03-12,3.2738099098205566
2001-03-13,3.714514970779419
2001-03-14,3.5885989665985107
2001-03-15,3.5256409645080566
2001-03-16,3.651556968688965
2001-03-19,3.777472972869873
2001-03-20,3.777472972869873
2001-03-21,3.777472972869873
2001-03-22,3.777472972869873
2001-03-23,3.777472972869873
2001-03-26,3.903388023376465
2001-03-27,3.903388023376465
2001-03-28,3.903388023376465
2001-03-29,3.903388023376465
2001-03-30,4.029304027557373
2001-04-02,4.155220031738281
2001-04-03,4.029304027557373
2001-04-04,4.155220031738281
2001-04-05,4.155220031738281
2001-04-06,4.029304027557373
2001-04-09,4.271061897277832
2001-04-10,4.3315019607543945
2001-04-11,4.3315019607543945
2001-04-12,4.230769157409668
2001-04-16,4.230769157409668
2001-04-17,4.5329670906066895
2001-04-18,4.391941070556641
2001-04-19,4.432233810424805
2001-04-20,4.815018177032471
2001-04-23,4.935896873474121
2001-04-24,4.935896873474121
2001-04-25,4.935896873474121
2001-04-26,4.835165023803711
2001-04-27,4.835165023803711
2001-04-30,4.835165023803711
2001-05-01,4.734432220458984
2001-05-02,4.432233810424805
2001-05-03,4.835165023803711
2001-05-04,4.351647853851318
2001-05-07,4.190475940704346
2001-05-08,4.230769157409668
2001-05-09,4.734432220458984
2001-05-10,4.734432220458984
2001-05-11,4.5329670906066895
2001-05-14,4.5329670906066895
2001-05-15,4.633699893951416
2001-05-16,4.633699893951416
2001-05-17,4.633699893951416
2001-05-18,3.7271060943603516
2001-05-21,3.6263740062713623
2001-05-22,4.311355113983154
2001-05-23,4.271061897277832
2001-05-24,4.230769157409668
2001-05-25,3.9084250926971436
2001-05-29,3.4450550079345703
2001-05-30,3.8681321144104004
2001-05-31,3.8681321144104004
2001-06-01,3.8681321144104004
2001-06-04,3.9285709857940674
2001-06-05,4.009158134460449
2001-06-06,4.009158134460449
2001-06-07,3.9285709857940674
2001-06-08,4.009158134460449
2001-06-11,4.009158134460449
2001-06-12,4.009158134460449
2001-06-13,4.009158134460449
2001-06-14,3.98901104927063
2001-06-15,3.646519899368286
2001-06-18,3.646519899368286
2001-06-19,3.646519899368286
2001-06-20,3.9285709857940674
2001-06-21,3.9285709857940674
2001-06-22,3.9285709857940674
2001-06-25,3.9285709857940674
2001-06-26,4.029304027557373
2001-06-27,3.827838897705078
2001-06-28,3.827838897705078
2001-06-29,3.9084250926971436
2001-07-02,3.787545919418335
2001-07-03,3.9285709857940674
2001-07-05,3.9285709857940674
2001-07-06,3.9285709857940674
2001-07-09,4.150183200836182
2001-07-10,4.150183200836182
2001-07-11,4.835165023803711
2001-07-12,5.036630153656006
2001-07-13,5.238094806671143
2001-07-16,5.5
2001-07-17,5.4395599365234375
2001-07-18,5.4395599365234375
2001-07-19,5.338828086853027
2001-07-20,5.338828086853027
2001-07-23,4.1300368309021
2001-07-24,4.230769157409668
2001-07-25,4.2912092208862305
2001-07-26,4.915750980377197
2001-07-27,4.935896873474121
2001-07-30,5.238094806671143
2001-07-31,5.338828086853027
2001-08-01,5.4395599365234375
2001-08-02,5.056777000427246
2001-08-03,4.855310916900635
2001-08-06,4.855310916900635
2001-08-07,5.338828086853027
2001-08-08,4.855310916900635
2001-08-09,4.593407154083252
2001-08-10,4.593407154083252
2001-08-13,4.593407154083252
2001-08-14,5.4395599365234375
2001-08-15,5.338828086853027
2001-08-16,5.238094806671143
2001-08-17,5.338828086853027
2001-08-20,5.056777000427246
2001-08-21,4.734432220458984
2001-08-22,5.036630153656006
2001-08-23,5.036630153656006
2001-08-24,3.6868131160736084
2001-08-27,5.036630153656006
2001-08-28,5.036630153656006
2001-08-29,5.117216110229492
2001-08-30,5.117216110229492
2001-08-31,3.9487180709838867
2001-09-04,4.029304027557373
2001-09-05,5.036630153656006
2001-09-06,4.029304027557373
2001-09-07,4.029304027557373
2001-09-10,4.2912092208862305
2001-09-17,5.264286041259766
2001-09-18,5.4476189613342285
2001-09-19,4.740476131439209
2001-09-20,4.059524059295654
2001-09-21,3.5357139110565186
2001-09-24,3.0119049549102783
2001-09-25,3.378571033477783
2001-09-26,3.3523809909820557
2001-09-27,3.404762029647827
2001-09-28,3.404762029647827
2001-10-01,3.404762029647827
2001-10-02,3.378571033477783
2001-10-03,3.404762029647827
2001-10-04,3.9547619819641113
2001-10-05,3.9547619819641113
2001-10-08,3.9547619819641113
2001-10-09,3.614285945892334
2001-10-10,3.9547619819641113
2001-10-11,3.980952024459839
2001-10-12,4.216667175292969
2001-10-15,4.3214287757873535
2001-10-16,5.238094806671143
2001-10-17,5.892857074737549
2001-10-18,5.840476036071777
2001-10-19,5.840476036071777
2001-10-22,5.892857074737549
2001-10-23,5.892857074737549
2001-10-24,5.892857074737549
2001-10-25,5.892857074737549
2001-10-26,3.9285709857940674
2001-10-29,5.892857074737549
2001-10-30,6.154761791229248
2001-10-31,5.94523811340332
2001-11-01,6.154761791229248
2001-11-02,6.023809909820557
2001-11-05,5.630951881408691
2001-11-06,5.761905193328857
2001-11-07,5.761905193328857
2001-11-08,5.369048118591309
2001-11-09,5.526189804077148
2001-11-12,5.526189804077148
2001-11-13,5.761905193328857
2001-11-14,4.976190090179443
2001-11-15,5.05476188659668
2001-11-16,5.002380847930908
2001-11-19,4.845238208770752
2001-11-20,4.976190090179443
2001-11-21,5.185713768005371
2001-11-23,4.7928571701049805
2001-11-26,4.714285850524902
2001-11-27,5.238094806671143
2001-11-28,4.714285850524902
2001-11-29,4.897618770599365
2001-11-30,4.923810005187988
2001-12-03,4.34761905670166
2001-12-04,4.661904811859131
2001-12-05,4.635714054107666
2001-12-06,4.635714054107666
2001-12-07,4.714285850524902
2001-12-10,4.766666889190674
2001-12-11,4.504762172698975
2001-12-12,4.714285850524902
2001-12-13,4.714285850524902
2001-12-14,4.714285850524902
2001-12-17,4.714285850524902
2001-12-18,4.714285850524902
2001-12-19,4.714285850524902
2001-12-20,4.714285850524902
2001-12-21,4.452381134033203
2001-12-24,4.452381134033203
2001-12-26,4.452381134033203
2001-12-27,4.530951976776123
2001-12-28,4.557143211364746
2001-12-31,4.530951976776123
2002-01-02,4.5833330154418945
2002-01-03,4.478570938110352
2002-01-04,4.609523773193359
2002-01-07,4.5833330154418945
2002-01-08,4.5833330154418945
2002-01-09,4.609523773193359
2002-01-10,4.26904821395874
2002-01-11,4.295238018035889
2002-01-14,4.295238018035889
2002-01-15,4.295238018035889
2002-01-16,4.557143211364746
2002-01-17,4.557143211364746
2002-01-18,4.530951976776123
2002-01-22,4.373809814453125
2002-01-23,4.373809814453125
2002-01-24,4.3214287757873535
2002-01-25,3.797619104385376
2002-01-28,3.797619104385376
2002-01-29,3.980952024459839
2002-01-30,4.42618989944458
2002-01-31,4.845238208770752
2002-02-01,4.845238208770752
2002-02-04,4.845238208770752
2002-02-05,4.34761905670166
2002-02-06,4.42618989944458
2002-02-07,4.164286136627197
2002-02-08,4.164286136627197
2002-02-11,3.8499999046325684
2002-02-12,3.8499999046325684
2002-02-13,4.5833330154418945
2002-02-14,4.3214287757873535
2002-02-15,4.3214287757873535
2002-02-19,4.3214287757873535
2002-02-20,4.3214287757873535
2002-02-21,4.3214287757873535
2002-02-22,4.3214287757873535
2002-02-25,4.138094902038574
2002-02-26,4.190475940704346
2002-02-27,4.190475940704346
2002-02-28,4.190475940704346
2002-03-01,4.007143020629883
2002-03-04,4.007143020629883
2002-03-05,4.190475940704346
2002-03-06,3.404762029647827
2002-03-07,3.797619104385376
2002-03-08,3.299999952316284
2002-03-11,3.58809494972229
2002-03-12,3.4309520721435547
2002-03-13,3.4309520721435547
2002-03-14,3.82381010055542
2002-03-15,3.82381010055542
2002-03-18,3.90238094329834
2002-03-19,4.007143020629883
2002-03-20,4.007143020629883
2002-03-21,4.007143020629883
2002-03-22,3.7714290618896484
2002-03-25,4.190475940704346
2002-03-26,4.3214287757873535
2002-03-27,4.3214287757873535
2002-03-28,4.3214287757873535
2002-04-01,4.3214287757873535
2002-04-02,4.3214287757873535
2002-04-03,4.3214287757873535
2002-04-04,4.3214287757873535
2002-04-05,4.3214287757873535
2002-04-08,4.3214287757873535
2002-04-09,4.3214287757873535
2002-04-10,3.797619104385376
2002-04-11,4.190475940704346
2002-04-12,4.26904821395874
2002-04-15,4.26904821395874
2002-04-16,4.26904821395874
2002-04-17,4.26904821395874
2002-04-18,4.242856979370117
2002-04-19,4.138094902038574
2002-04-22,4.007143020629883
2002-04-23,4.26904821395874
2002-04-24,4.26904821395874
2002-04-25,4.190475940704346
2002-04-26,4.295238018035889
2002-04-29,4.216667175292969
2002-04-30,4.216667175292969
2002-05-01,4.216667175292969
2002-05-02,4.007143020629883
2002-05-03,4.007143020629883
2002-05-06,3.614285945892334
2002-05-07,3.90238094329834
2002-05-08,3.9285709857940674
2002-05-09,3.9285709857940674
2002-05-10,3.6404759883880615
2002-05-13,3.6404759883880615
2002-05-14,3.6404759883880615
2002-05-15,3.5619049072265625
2002-05-16,3.5619049072265625
2002-05-17,3.7714290618896484
2002-05-20,3.7714290618896484
2002-05-21,3.7714290618896484
2002-05-22,3.7714290618896484
2002-05-23,3.6404759883880615
2002-05-24,3.6666669845581055
2002-05-28,3.58809494972229
2002-05-29,3.404762029647827
2002-05-30,3.404762029647827
2002-05-31,3.404762029647827
2002-06-03,3.404762029647827
2002-06-04,3.404762029647827
2002-06-05,3.404762029647827
2002-06-06,3.404762029647827
2002-06-07,2.9071431159973145
2002-06-10,3.3523809909820557
2002-06-11,3.3523809909820557
2002-06-12,2.854762077331543
2002-06-13,2.854762077331543
2002-06-14,2.959523916244507
2002-06-17,2.933332920074463
2002-06-18,2.933332920074463
2002-06-19,2.933332920074463
2002-06-20,2.8023810386657715
2002-06-21,2.933332920074463
2002-06-24,2.9857139587402344
2002-06-25,3.1166670322418213
2002-06-26,3.038094997406006
2002-06-27,3.038094997406006
2002-06-28,3.038094997406006
2002-07-01,3.2738099098205566
2002-07-02,4.111905097961426
2002-07-03,4.845238208770752
2002-07-05,4.923810005187988
2002-07-08,4.949999809265137
2002-07-09,4.478570938110352
2002-07-10,4.478570938110352
2002-07-11,3.797619104385376
2002-07-12,3.797619104385376
2002-07-15,3.797619104385376
2002-07-16,4.400000095367432
2002-07-17,4.400000095367432
2002-07-18,4.557143211364746
2002-07-19,3.5619049072265625
2002-07-22,3.5619049072265625
2002-07-23,3.797619104385376
2002-07-24,4.295238018035889
2002-07-25,4.400000095367432
2002-07-26,3.692857027053833
2002-07-29,4.007143020629883
2002-07-30,3.614285945892334
2002-07-31,4.42618989944458
2002-08-01,3.692857027053833
2002-08-02,3.5619049072265625
2002-08-05,3.5357139110565186
2002-08-06,3.2476189136505127
2002-08-07,4.033332824707031
2002-08-08,4.033332824707031
2002-08-09,4.033332824707031
2002-08-12,3.90238094329834
2002-08-13,3.3523809909820557
2002-08-14,3.90238094329834
2002-08-15,3.90238094329834
2002-08-16,3.90238094329834
2002-08-19,3.8499999046325684
2002-08-20,3.8499999046325684
2002-08-21,3.8499999046325684
2002-08-22,3.797619104385376
2002-08-23,3.797619104385376
2002-08-26,3.614285945892334
2002-08-27,3.614285945892334
2002-08-28,3.614285945892334
2002-08-29,3.614285945892334
2002-08-30,3.614285945892334
2002-09-03,3.614285945892334
2002-09-04,3.614285945892334
2002-09-05,3.7714290618896484
2002-09-06,3.7714290618896484
2002-09-09,3.9285709857940674
2002-09-10,3.90238094329834
2002-09-11,3.5357139110565186
2002-09-12,3.5357139110565186
2002-09-13,3.5357139110565186
2002-09-16,3.6666669845581055
2002-09-17,3.50952410697937
2002-09-18,3.2214291095733643
2002-09-19,3.2214291095733643
2002-09-20,3.2214291095733643
2002-09-23,3.2214291095733643
2002-09-24,3.2214291095733643
2002-09-25,3.1690480709075928
2002-09-26,3.2476189136505127
2002-09-27,3.2476189136505127
2002-09-30,3.2476189136505127
2002-10-01,3.2476189136505127
2002-10-02,3.2476189136505127
2002-10-03,3.2476189136505127
2002-10-04,3.2476189136505127
2002-10-07,3.2476189136505127
2002-10-08,2.4880950450897217
2002-10-09,2.933332920074463
2002-10-10,2.6190481185913086
2002-10-11,3.2738099098205566
2002-10-14,3.404762029647827
2002-10-15,3.06428599357605
2002-10-16,3.06428599357605
2002-10-17,3.06428599357605
2002-10-18,3.06428599357605
2002-10-21,3.06428599357605
2002-10-22,3.06428599357605
2002-10-23,3.06428599357605
2002-10-24,3.2738099098205566
2002-10-25,3.2738099098205566
2002-10-28,3.2738099098205566
2002-10-29,3.2738099098205566
2002-10-30,3.2738099098205566
2002-10-31,3.404762029647827
2002-11-01,3.3261899948120117
2002-11-04,3.06428599357605
2002-11-05,3.06428599357605
2002-11-06,2.828571081161499
2002-11-07,3.142857074737549
2002-11-08,3.142857074737549
2002-11-11,2.933332920074463
2002-11-12,2.9071431159973145
2002-11-13,2.7761900424957275
2002-11-14,2.854762077331543
2002-11-15,2.854762077331543
2002-11-18,2.854762077331543
2002-11-19,2.854762077331543
2002-11-20,2.9857139587402344
2002-11-21,3.0119049549102783
2002-11-22,3.142857074737549
2002-11-25,3.614285945892334
2002-11-26,3.614285945892334
2002-11-27,3.797619104385376
2002-11-29,3.797619104385376
2002-12-02,3.82381010055542
2002-12-03,3.82381010055542
2002-12-04,3.82381010055542
2002-12-05,3.82381010055542
2002-12-06,3.5619049072265625
2002-12-09,3.5619049072265625
2002-12-10,3.5619049072265625
2002-12-11,3.1952381134033203
2002-12-12,3.1952381134033203
2002-12-13,3.2214291095733643
2002-12-16,2.6976189613342285
2002-12-17,3.1166670322418213
2002-12-18,3.1166670322418213
2002-12-19,3.1166670322418213
2002-12-20,3.1166670322418213
2002-12-23,2.5142860412597656
2002-12-24,2.5142860412597656
2002-12-26,2.8809518814086914
2002-12-27,2.8809518814086914
2002-12-30,2.4095239639282227
2002-12-31,2.645237922668457
2003-01-02,2.566667079925537
2003-01-03,2.566667079925537
2003-01-06,2.7761900424957275
2003-01-07,3.4309520721435547
2003-01-08,3.5357139110565186
2003-01-09,3.58809494972229
2003-01-10,4.059524059295654
2003-01-13,4.7928571701049805
2003-01-14,4.164286136627197
2003-01-15,3.404762029647827
2003-01-16,3.58809494972229
2003-01-17,3.404762029647827
2003-01-21,3.404762029647827
2003-01-22,2.828571081161499
2003-01-23,3.0904760360717773
2003-01-24,3.0904760360717773
2003-01-27,3.142857074737549
2003-01-28,3.1166670322418213
2003-01-29,2.9071431159973145
2003-01-30,2.959523916244507
2003-01-31,3.1166670322418213
2003-02-03,3.3523809909820557
2003-02-04,3.378571033477783
2003-02-05,3.2476189136505127
2003-02-06,3.2476189136505127
2003-02-07,3.142857074737549
2003-02-10,3.0119049549102783
2003-02-11,3.3523809909820557
2003-02-12,3.5619049072265625
2003-02-13,3.5357139110565186
2003-02-14,3.4571430683135986
2003-02-18,3.4571430683135986
2003-02-19,3.4571430683135986
2003-02-20,3.4571430683135986
2003-02-21,3.50952410697937
2003-02-24,3.50952410697937
2003-02-25,3.50952410697937
2003-02-26,3.50952410697937
2003-02-27,3.50952410697937
2003-02-28,3.483333110809326
2003-03-03,3.483333110809326
2003-03-04,4.504762172698975
2003-03-05,3.9547619819641113
2003-03-06,3.797619104385376
2003-03-07,3.797619104385376
2003-03-10,3.4571430683135986
2003-03-11,3.4571430683135986
2003-03-12,3.4571430683135986
2003-03-13,3.4309520721435547
2003-03-14,3.4309520721435547
2003-03-17,3.4309520721435547
2003-03-18,3.4571430683135986
2003-03-19,3.4309520721435547
2003-03-20,3.0119049549102783
2003-03-21,3.299999952316284
2003-03-24,3.0119049549102783
2003-03-25,3.06428599357605
2003-03-26,3.0904760360717773
2003-03-27,3.2738099098205566
2003-03-28,3.142857074737549
2003-03-31,3.142857074737549
2003-04-01,3.692857027053833
2003-04-02,3.50952410697937
2003-04-03,3.50952410697937
2003-04-04,3.50952410697937
2003-04-07,3.50952410697937
2003-04-08,3.50952410697937
2003-04-09,3.50952410697937
2003-04-10,3.50952410697937
2003-04-11,3.50952410697937
2003-04-14,3.5357139110565186
2003-04-15,3.5357139110565186
2003-04-16,3.5357139110565186
2003-04-17,3.50952410697937
2003-04-21,3.50952410697937
2003-04-22,3.378571033477783
2003-04-23,3.378571033477783
2003-04-24,3.299999952316284
2003-04-25,3.299999952316284
2003-04-28,3.06428599357605
2003-04-29,3.06428599357605
2003-04-30,3.1952381134033203
2003-05-01,3.1952381134033203
2003-05-02,3.3261899948120117
2003-05-05,2.9071431159973145
2003-05-06,3.3261899948120117
2003-05-07,3.3261899948120117
2003-05-08,3.3261899948120117
2003-05-09,3.4571430683135986
2003-05-12,4.557143211364746
2003-05-13,4.5833330154418945
2003-05-14,4.661904811859131
2003-05-15,4.661904811859131
2003-05-16,3.58809494972229
2003-05-19,3.378571033477783
2003-05-20,3.1952381134033203
2003-05-21,3.3261899948120117
2003-05-22,3.2214291095733643
2003-05-23,3.2476189136505127
2003-05-27,3.4309520721435547
2003-05-28,3.4309520721435547
2003-05-29,3.4571430683135986
2003-05-30,3.50952410697937
2003-06-02,3.483333110809326
2003-06-03,3.0904760360717773
2003-06-04,3.7452380657196045
2003-06-05,3.7452380657196045
2003-06-06,3.7452380657196045
2003-06-09,3.6666669845581055
2003-06-10,3.6666669845581055
2003-06-11,3.6666669845581055
2003-06-12,3.6404759883880615
2003-06-13,3.6404759883880615
2003-06-16,3.6666669845581055
2003-06-17,3.7714290618896484
2003-06-18,3.7714290618896484
2003-06-19,3.7714290618896484
2003-06-20,3.7714290618896484
2003-06-23,3.6666669845581055
2003-06-24,3.6666669845581055
2003-06-25,3.6666669845581055
2003-06-26,3.4309520721435547
2003-06-27,3.404762029647827
2003-06-30,3.404762029647827
2003-07-01,3.404762029647827
2003-07-02,3.404762029647827
2003-07-03,3.50952410697937
2003-07-07,3.4571430683135986
2003-07-08,3.483333110809326
2003-07-09,12.519047737121582
2003-07-10,9.45476245880127
2003-07-11,7.3333330154418945
2003-07-14,7.830952167510986
2003-07-15,7.595238208770752
2003-07-16,6.704761981964111
2003-07-17,7.961905002593994
2003-07-18,7.80476188659668
2003-07-21,7.09761905670166
2003-07-22,6.940475940704346
2003-07-23,7.4380950927734375
2003-07-24,7.0714287757873535
2003-07-25,6.6785712242126465
2003-07-28,6.809524059295654
2003-07-29,7.3333330154418945
2003-07-30,7.3333330154418945
2003-07-31,7.045238018035889
2003-08-01,7.150000095367432
2003-08-04,7.045238018035889
2003-08-05,6.809524059295654
2003-08-06,6.888094902038574
2003-08-07,6.338095188140869
2003-08-08,6.4166669845581055
2003-08-11,6.73095178604126
2003-08-12,6.259523868560791
2003-08-13,6.285714149475098
2003-08-14,6.128571033477783
2003-08-15,6.128571033477783
2003-08-18,6.809524059295654
2003-08-19,6.992856979370117
2003-08-20,7.17618989944458
2003-08-21,6.861905097961426
2003-08-22,6.6785712242126465
2003-08-25,6.809524059295654
2003-08-26,6.65238094329834
2003-08-27,6.65238094329834
2003-08-28,7.4380950927734375
2003-08-29,7.857142925262451
2003-09-02,6.495237827301025
2003-09-03,7.045238018035889
2003-09-04,6.809524059295654
2003-09-05,6.57381010055542
2003-09-08,7.09761905670166
2003-09-09,7.09761905670166
2003-09-10,6.940475940704346
2003-09-11,7.359523773193359
2003-09-12,7.385714054107666
2003-09-15,8.103333473205566
2003-09-16,7.883333206176758
2003-09-17,7.956666946411133
2003-09-18,7.993332862854004
2003-09-19,7.993332862854004
2003-09-22,8.029999732971191
2003-09-23,7.809999942779541
2003-09-24,7.699999809265137
2003-09-25,7.22333288192749
2003-09-26,6.8933329582214355
2003-09-29,6.8933329582214355
2003-09-30,6.453332901000977
2003-10-01,6.929999828338623
2003-10-02,6.929999828338623
2003-10-03,6.599999904632568
2003-10-06,6.196667194366455
2003-10-07,6.783332824707031
2003-10-08,6.710000038146973
2003-10-09,6.489999771118164
2003-10-10,6.783332824707031
2003-10-13,6.710000038146973
2003-10-14,6.710000038146973
2003-10-15,6.269999980926514
2003-10-16,5.9033331871032715
2003-10-17,5.940000057220459
2003-10-20,5.9033331871032715
2003-10-21,5.9033331871032715
2003-10-22,6.050000190734863
2003-10-23,6.306666851043701
2003-10-24,6.306666851043701
2003-10-27,5.646667003631592
2003-10-28,5.866666793823242
2003-10-29,5.829999923706055
2003-10-30,5.9033331871032715
2003-10-31,5.756667137145996
2003-11-03,5.9033331871032715
2003-11-04,5.9033331871032715
2003-11-05,5.9033331871032715
2003-11-06,5.866666793823242
2003-11-07,6.233333110809326
2003-11-10,5.866666793823242
2003-11-11,5.829999923706055
2003-11-12,5.793333053588867
2003-11-13,5.793333053588867
2003-11-14,5.683332920074463
2003-11-17,5.756667137145996
2003-11-18,6.050000190734863
2003-11-19,6.050000190734863
2003-11-20,6.050000190734863
2003-11-21,6.050000190734863
2003-11-24,6.050000190734863
2003-11-25,6.050000190734863
2003-11-26,5.866666793823242
2003-11-28,5.940000057220459
2003-12-01,5.829999923706055
2003-12-02,5.610000133514404
2003-12-03,5.9033331871032715
2003-12-04,5.940000057220459
2003-12-05,5.829999923706055
2003-12-08,5.866666793823242
2003-12-09,5.9766669273376465
2003-12-10,5.940000057220459
2003-12-11,6.013332843780518
2003-12-12,6.050000190734863
2003-12-15,6.123332977294922
2003-12-16,6.196667194366455
2003-12-17,6.050000190734863
2003-12-18,6.050000190734863
2003-12-19,6.123332977294922
2003-12-22,7.260000228881836
2003-12-23,7.186666965484619
2003-12-24,7.150000095367432
2003-12-26,7.296667098999023
2003-12-29,7.22333288192749
2003-12-30,6.599999904632568
2003-12-31,6.929999828338623
2004-01-02,7.150000095367432
2004-01-05,7.956666946411133
2004-01-06,7.699999809265137
2004-01-07,7.699999809265137
2004-01-08,7.516666889190674
2004-01-09,7.296667098999023
2004-01-12,7.663332939147949
2004-01-13,7.369999885559082
2004-01-14,7.076666831970215
2004-01-15,7.369999885559082
2004-01-16,7.883333206176758
2004-01-20,7.699999809265137
2004-01-21,7.883333206176758
2004-01-22,7.883333206176758
2004-01-23,8.066666603088379
2004-01-26,8.25
2004-01-27,8.6899995803833
2004-01-28,8.140000343322754
2004-01-29,7.809999942779541
2004-01-30,7.8466668128967285
2004-02-02,7.516666889190674
2004-02-03,7.663332939147949
2004-02-04,7.186666965484619
2004-02-05,7.699999809265137
2004-02-06,7.553332805633545
2004-02-09,7.590000152587891
2004-02-10,7.369999885559082
2004-02-11,7.480000019073486
2004-02-12,6.929999828338623
2004-02-13,7.22333288192749
2004-02-17,6.929999828338623
2004-02-18,6.673333168029785
2004-02-19,6.269999980926514
2004-02-20,6.306666851043701
2004-02-23,6.453332901000977
2004-02-24,6.453332901000977
2004-02-25,6.4166669845581055
2004-02-26,6.343332767486572
2004-02-27,6.233333110809326
2004-03-01,6.636666774749756
2004-03-02,9.533332824707031
2004-03-03,28.600000381469727
2004-03-04,20.82666778564453
2004-03-05,18.003332138061523
2004-03-08,16.24333381652832
2004-03-09,17.01333236694336
2004-03-10,15.473333358764648
2004-03-11,12.466667175292969
2004-03-12,11.696666717529297
2004-03-15,12.430000305175781
2004-03-16,11.84333324432373
2004-03-17,12.319999694824219
2004-03-18,13.566666603088379
2004-03-19,13.933333396911621
2004-03-22,13.896666526794434
2004-03-23,14.043333053588867
2004-03-24,16.683332443237305
2004-03-25,15.510000228881836
2004-03-26,15.546667098999023
2004-03-29,16.5
2004-03-30,18.113332748413086
2004-03-31,17.489999771118164
2004-04-01,23.28333282470703
2004-04-02,22.25666618347168
2004-04-05,23.43000030517578
2004-04-06,23.100000381469727
2004-04-07,21.34000015258789
2004-04-08,21.633333206176758
2004-04-12,20.53333282470703
2004-04-13,18.700000762939453
2004-04-14,19.469999313354492
2004-04-15,18.809999465942383
2004-04-16,18.040000915527344
2004-04-19,17.343332290649414
2004-04-20,16.280000686645508
2004-04-21,15.326666831970215
2004-04-22,15.180000305175781
2004-04-23,18.113332748413086
2004-04-26,17.489999771118164
2004-04-27,16.940000534057617
2004-04-28,17.086666107177734
2004-04-29,16.5
2004-04-30,14.923333168029785
2004-05-03,14.33666706085205
2004-05-04,14.630000114440918
2004-05-05,15.363332748413086
2004-05-06,14.923333168029785
2004-05-07,14.703332901000977
2004-05-10,15.25333309173584
2004-05-11,15.84000015258789
2004-05-12,15.473333358764648
2004-05-13,15.289999961853027
2004-05-14,14.886667251586914
2004-05-17,14.263333320617676
2004-05-18,13.676667213439941
2004-05-19,13.09000015258789
2004-05-20,13.199999809265137
2004-05-21,12.649999618530273
2004-05-24,13.713333129882812
2004-05-25,13.566666603088379
2004-05-26,12.833333015441895
2004-05-27,13.3100004196167
2004-05-28,13.529999732971191
2004-06-01,13.346667289733887
2004-06-02,13.3100004196167
2004-06-03,12.94333267211914
2004-06-04,13.273332595825195
2004-06-07,13.859999656677246
2004-06-08,13.640000343322754
2004-06-09,13.529999732971191
2004-06-10,13.346667289733887
2004-06-14,12.796667098999023
2004-06-15,11.733332633972168
2004-06-16,10.633333206176758
2004-06-17,10.449999809265137
2004-06-18,10.229999542236328
2004-06-21,10.633333206176758
2004-06-22,10.449999809265137
2004-06-23,11.696666717529297
