,AXSM
2019-09-06,24.780000686645508
2019-09-09,24.209999084472656
2019-09-10,24.6299991607666
2019-09-11,25.18000030517578
2019-09-12,25.6299991607666
2019-09-13,26.84000015258789
2019-09-16,29.15999984741211
2019-09-17,28.209999084472656
2019-09-18,28.770000457763672
2019-09-19,27.3700008392334
2019-09-20,28.1299991607666
2019-09-23,26.7549991607666
2019-09-24,25.809999465942383
2019-09-25,26.75
2019-09-26,24.8700008392334
2019-09-27,22.09000015258789
2019-09-30,20.239999771118164
2019-10-01,16.709999084472656
2019-10-02,18.260000228881836
2019-10-03,18.31999969482422
2019-10-04,18.459999084472656
2019-10-07,18.229999542236328
2019-10-08,18.299999237060547
2019-10-09,17.809999465942383
2019-10-10,17.610000610351562
2019-10-11,18.135000228881836
2019-10-14,18.239999771118164
2019-10-15,20.6299991607666
2019-10-16,21.6299991607666
2019-10-17,22.520000457763672
2019-10-18,21.040000915527344
2019-10-21,22.020000457763672
2019-10-22,21.6200008392334
2019-10-23,22.979999542236328
2019-10-24,23.290000915527344
2019-10-25,23.420000076293945
2019-10-28,22.969999313354492
2019-10-29,23.790000915527344
2019-10-30,22.81999969482422
2019-10-31,24.079999923706055
2019-11-01,24.770000457763672
2019-11-04,25.229999542236328
2019-11-05,25.84000015258789
2019-11-06,25.760000228881836
2019-11-07,23.270000457763672
2019-11-08,25.459999084472656
2019-11-11,25.06999969482422
2019-11-12,24.56999969482422
2019-11-13,25.700000762939453
2019-11-14,26.31999969482422
2019-11-15,27.68000030517578
2019-11-18,27.469999313354492
2019-11-19,30.43000030517578
2019-11-20,32.709999084472656
2019-11-21,34.119998931884766
2019-11-22,33.619998931884766
2019-11-25,36.900001525878906
2019-11-26,36.900001525878906
2019-11-27,38.709999084472656
2019-11-29,39.369998931884766
2019-12-02,39.619998931884766
2019-12-03,45.61000061035156
2019-12-04,47.43000030517578
2019-12-05,43.2400016784668
2019-12-06,45.43000030517578
2019-12-09,45.130001068115234
2019-12-10,48.75
2019-12-11,48.06999969482422
2019-12-12,48.56999969482422
2019-12-13,46.790000915527344
2019-12-16,79.80000305175781
2019-12-17,80.97000122070312
2019-12-18,89.56999969482422
2019-12-19,95.30000305175781
2019-12-20,100.66999816894531
2019-12-23,98.73999786376953
2019-12-24,102.9800033569336
2019-12-26,106.23999786376953
2019-12-27,101.9800033569336
2019-12-30,103.83000183105469
2019-12-31,103.36000061035156
2020-01-02,101.30999755859375
2020-01-03,94.69000244140625
2020-01-06,94.4800033569336
2020-01-07,92.25
2020-01-08,90.0
2020-01-09,87.23999786376953
2020-01-10,88.77999877929688
2020-01-13,88.30000305175781
2020-01-14,90.48999786376953
2020-01-15,90.69000244140625
2020-01-16,92.4800033569336
2020-01-17,90.33999633789062
2020-01-21,88.7300033569336
2020-01-22,87.51000213623047
2020-01-23,87.76000213623047
2020-01-24,85.19999694824219
2020-01-27,86.97000122070312
2020-01-28,87.5999984741211
2020-01-29,90.0199966430664
2020-01-30,88.4000015258789
2020-01-31,86.81999969482422
2020-02-03,93.87000274658203
2020-02-04,96.30999755859375
2020-02-05,94.54000091552734
2020-02-06,91.0
2020-02-07,89.8499984741211
2020-02-10,92.3499984741211
2020-02-11,92.80000305175781
2020-02-12,90.69000244140625
2020-02-13,88.66999816894531
2020-02-14,90.47000122070312
2020-02-18,92.08000183105469
2020-02-19,92.1500015258789
2020-02-20,92.58999633789062
2020-02-21,91.12999725341797
2020-02-24,88.51000213623047
2020-02-25,84.76000213623047
2020-02-26,83.81999969482422
2020-02-27,81.66000366210938
2020-02-28,78.0
2020-03-02,88.87000274658203
2020-03-03,85.55000305175781
2020-03-04,90.16999816894531
2020-03-05,88.3499984741211
2020-03-06,83.69999694824219
2020-03-09,76.08999633789062
2020-03-10,77.51000213623047
2020-03-11,73.6500015258789
2020-03-12,64.77999877929688
2020-03-13,61.2400016784668
2020-03-16,42.939998626708984
2020-03-17,45.13999938964844
2020-03-18,41.20000076293945
2020-03-19,46.470001220703125
2020-03-20,54.400001525878906
2020-03-23,63.90999984741211
2020-03-24,66.73999786376953
2020-03-25,62.5
2020-03-26,63.540000915527344
2020-03-27,63.27000045776367
2020-03-30,57.58000183105469
2020-03-31,58.83000183105469
2020-04-01,55.790000915527344
2020-04-02,55.65999984741211
2020-04-03,55.02000045776367
2020-04-06,53.54999923706055
2020-04-07,49.869998931884766
2020-04-08,58.20000076293945
2020-04-09,56.150001525878906
2020-04-13,60.040000915527344
2020-04-14,65.91000366210938
2020-04-15,64.43000030517578
2020-04-16,64.12000274658203
2020-04-17,69.36000061035156
2020-04-20,69.56999969482422
2020-04-21,66.37000274658203
2020-04-22,69.87999725341797
2020-04-23,71.19000244140625
2020-04-24,76.4000015258789
2020-04-27,95.0
2020-04-28,96.3499984741211
2020-04-29,98.69000244140625
2020-04-30,95.02999877929688
2020-05-01,90.12999725341797
2020-05-04,91.72000122070312
2020-05-05,90.33000183105469
2020-05-06,90.36000061035156
2020-05-07,91.81999969482422
2020-05-08,87.97000122070312
2020-05-11,89.25
2020-05-12,89.58000183105469
2020-05-13,84.55999755859375
2020-05-14,83.5
2020-05-15,86.87999725341797
2020-05-18,85.27999877929688
2020-05-19,83.16000366210938
2020-05-20,84.91999816894531
2020-05-21,82.95999908447266
2020-05-22,80.9000015258789
2020-05-26,76.66999816894531
2020-05-27,78.44999694824219
2020-05-28,76.5199966430664
2020-05-29,76.9800033569336
2020-06-01,76.98999786376953
2020-06-02,75.80000305175781
2020-06-03,74.25
2020-06-04,74.4800033569336
2020-06-05,77.37999725341797
2020-06-08,80.55000305175781
2020-06-09,80.81999969482422
2020-06-10,78.43000030517578
2020-06-11,72.45999908447266
2020-06-12,72.2699966430664
2020-06-15,74.83000183105469
2020-06-16,76.55000305175781
2020-06-17,74.58999633789062
2020-06-18,77.38999938964844
2020-06-19,79.55999755859375
2020-06-22,78.58999633789062
2020-06-23,78.94999694824219
2020-06-24,75.41000366210938
2020-06-25,76.61000061035156
2020-06-26,85.79000091552734
2020-06-29,76.36000061035156
2020-06-30,82.27999877929688
2020-07-01,83.91000366210938
2020-07-02,80.97000122070312
2020-07-06,82.01000213623047
2020-07-07,83.87999725341797
2020-07-08,85.83999633789062
2020-07-09,82.02999877929688
2020-07-10,83.04000091552734
2020-07-13,76.73999786376953
2020-07-14,79.41999816894531
2020-07-15,82.08999633789062
2020-07-16,80.0
2020-07-17,81.6500015258789
2020-07-20,83.51000213623047
2020-07-21,81.87999725341797
2020-07-22,81.81999969482422
2020-07-23,79.9000015258789
2020-07-24,77.3499984741211
2020-07-27,77.18000030517578
2020-07-28,75.73999786376953
2020-07-29,74.2699966430664
2020-07-30,74.5999984741211
2020-07-31,71.33000183105469
2020-08-03,76.54000091552734
2020-08-04,74.79000091552734
2020-08-05,75.70999908447266
2020-08-06,78.04000091552734
2020-08-07,78.06999969482422
2020-08-10,81.79000091552734
2020-08-11,77.62000274658203
2020-08-12,78.5999984741211
2020-08-13,79.76000213623047
2020-08-14,79.0
2020-08-17,81.56999969482422
2020-08-18,80.26000213623047
2020-08-19,78.94999694824219
2020-08-20,80.12999725341797
2020-08-21,77.56999969482422
2020-08-24,77.02999877929688
2020-08-25,79.30999755859375
2020-08-26,77.11000061035156
2020-08-27,76.4000015258789
2020-08-28,76.20999908447266
2020-08-31,73.30999755859375
2020-09-01,72.5
2020-09-02,73.76000213623047
2020-09-03,71.12999725341797
2020-09-04,68.33999633789062
2020-09-08,69.58999633789062
2020-09-09,72.38999938964844
2020-09-10,73.02999877929688
2020-09-11,73.02999877929688
2020-09-14,83.05500030517578
2020-09-15,81.26000213623047
2020-09-16,80.7699966430664
2020-09-17,79.08000183105469
2020-09-18,81.6500015258789
2020-09-21,78.79000091552734
2020-09-22,81.2699966430664
2020-09-23,77.58999633789062
2020-09-24,75.93000030517578
2020-09-25,77.0199966430664
2020-09-28,76.45999908447266
2020-09-29,72.27999877929688
2020-09-30,71.25
2020-10-01,72.20999908447266
2020-10-02,70.5
2020-10-05,74.12000274658203
2020-10-06,73.29000091552734
2020-10-07,72.91999816894531
2020-10-08,74.73999786376953
2020-10-09,74.5999984741211
2020-10-12,74.0199966430664
2020-10-13,75.58999633789062
2020-10-14,74.62999725341797
2020-10-15,74.26000213623047
2020-10-16,73.73999786376953
2020-10-19,72.05000305175781
2020-10-20,70.56999969482422
2020-10-21,68.94999694824219
2020-10-22,70.69999694824219
2020-10-23,71.37999725341797
2020-10-26,68.69000244140625
2020-10-27,68.06999969482422
2020-10-28,67.0999984741211
2020-10-29,68.02999877929688
2020-10-30,66.30999755859375
2020-11-02,66.86000061035156
2020-11-03,69.44000244140625
2020-11-04,74.7300033569336
2020-11-05,69.51000213623047
2020-11-06,67.45999908447266
2020-11-09,68.81999969482422
2020-11-10,70.0
2020-11-11,72.81500244140625
2020-11-12,72.33000183105469
2020-11-13,74.18000030517578
2020-11-16,74.29000091552734
2020-11-17,75.91999816894531
2020-11-18,72.47000122070312
2020-11-19,73.2699966430664
2020-11-20,72.44000244140625
2020-11-23,70.91999816894531
2020-11-24,72.29000091552734
2020-11-25,73.41999816894531
2020-11-27,75.18000030517578
2020-11-30,72.48999786376953
2020-12-01,71.44999694824219
2020-12-02,73.95999908447266
2020-12-03,77.1500015258789
2020-12-04,80.05999755859375
2020-12-07,80.94999694824219
2020-12-08,82.75
2020-12-09,78.4000015258789
2020-12-10,81.44999694824219
2020-12-11,79.31999969482422
2020-12-14,79.94999694824219
2020-12-15,80.05000305175781
2020-12-16,80.41000366210938
2020-12-17,76.91000366210938
2020-12-18,78.2699966430664
2020-12-21,82.47000122070312
2020-12-22,86.5199966430664
2020-12-23,84.48999786376953
2020-12-24,84.91000366210938
2020-12-28,83.9000015258789
2020-12-29,82.29000091552734
2020-12-30,83.26000213623047
2020-12-31,81.47000122070312
2021-01-04,81.44000244140625
2021-01-05,78.58000183105469
2021-01-06,75.58999633789062
2021-01-07,77.80999755859375
2021-01-08,77.70999908447266
2021-01-11,77.94000244140625
2021-01-12,80.44000244140625
2021-01-13,79.5
2021-01-14,79.88999938964844
2021-01-15,76.75
2021-01-19,76.95999908447266
2021-01-20,75.91999816894531
2021-01-21,75.9000015258789
2021-01-22,74.6500015258789
2021-01-25,75.55999755859375
2021-01-26,72.98999786376953
2021-01-27,69.16999816894531
2021-01-28,69.83999633789062
2021-01-29,68.08999633789062
2021-02-01,70.88999938964844
2021-02-02,73.7300033569336
2021-02-03,75.52999877929688
2021-02-04,75.87999725341797
2021-02-05,75.25
2021-02-08,75.2699966430664
2021-02-09,75.05000305175781
2021-02-10,75.0
2021-02-11,73.69999694824219
2021-02-12,74.62999725341797
2021-02-16,74.70999908447266
2021-02-17,72.0199966430664
2021-02-18,71.18000030517578
2021-02-19,72.2699966430664
2021-02-22,69.43000030517578
2021-02-23,69.93000030517578
2021-02-24,71.9800033569336
2021-02-25,68.37999725341797
2021-02-26,67.36000061035156
2021-03-01,69.19999694824219
2021-03-02,69.76000213623047
2021-03-03,70.18000030517578
2021-03-04,66.20999908447266
2021-03-05,65.0199966430664
2021-03-08,62.81999969482422
2021-03-09,64.9000015258789
2021-03-10,64.05000305175781
2021-03-11,67.4800033569336
2021-03-12,66.48999786376953
2021-03-15,65.22000122070312
2021-03-16,65.75
2021-03-17,68.08000183105469
2021-03-18,63.02000045776367
2021-03-19,64.5999984741211
2021-03-22,63.529998779296875
2021-03-23,61.0
2021-03-24,58.439998626708984
2021-03-25,59.31999969482422
2021-03-26,59.2400016784668
2021-03-29,57.279998779296875
2021-03-30,55.90999984741211
2021-03-31,56.619998931884766
2021-04-01,57.5
2021-04-05,57.0
2021-04-06,56.22999954223633
2021-04-07,54.2400016784668
2021-04-08,54.09000015258789
2021-04-09,52.9900016784668
2021-04-12,51.88999938964844
2021-04-13,51.709999084472656
2021-04-14,53.54999923706055
2021-04-15,52.599998474121094
2021-04-16,53.439998626708984
2021-04-19,51.93000030517578
2021-04-20,50.630001068115234
2021-04-21,54.599998474121094
2021-04-22,52.869998931884766
2021-04-23,52.88999938964844
2021-04-26,58.709999084472656
2021-04-27,60.38999938964844
2021-04-28,59.7400016784668
2021-04-29,61.779998779296875
2021-04-30,60.459999084472656
2021-05-03,61.54999923706055
2021-05-04,58.08000183105469
2021-05-05,58.150001525878906
2021-05-06,56.36000061035156
2021-05-07,56.959999084472656
2021-05-10,54.38999938964844
2021-05-11,57.029998779296875
2021-05-12,57.0099983215332
2021-05-13,60.029998779296875
2021-05-14,58.41999816894531
