,CSBR
2010-11-19,10.680000305175781
2010-11-22,10.800000190734863
2010-11-23,10.800000190734863
2010-11-24,10.800000190734863
2010-11-26,10.800000190734863
2010-11-29,10.800000190734863
2010-11-30,10.800000190734863
2010-12-01,10.800000190734863
2010-12-02,10.680000305175781
2010-12-03,10.680000305175781
2010-12-06,10.800000190734863
2010-12-07,10.800000190734863
2010-12-08,11.640000343322754
2010-12-09,11.640000343322754
2010-12-10,10.800000190734863
2010-12-13,10.680000305175781
2010-12-14,10.680000305175781
2010-12-15,10.4399995803833
2010-12-16,10.4399995803833
2010-12-17,10.4399995803833
2010-12-20,9.0
2010-12-21,11.15999984741211
2010-12-22,11.15999984741211
2010-12-23,11.15999984741211
2010-12-27,11.15999984741211
2010-12-28,11.15999984741211
2010-12-29,11.15999984741211
2010-12-30,11.15999984741211
2010-12-31,10.800000190734863
2011-01-03,10.800000190734863
2011-01-04,10.800000190734863
2011-01-05,9.84000015258789
2011-01-06,10.800000190734863
2011-01-07,10.800000190734863
2011-01-10,10.800000190734863
2011-01-11,10.800000190734863
2011-01-12,10.800000190734863
2011-01-13,10.800000190734863
2011-01-14,10.800000190734863
2011-01-18,10.800000190734863
2011-01-19,10.800000190734863
2011-01-20,10.680000305175781
2011-01-21,10.680000305175781
2011-01-24,10.680000305175781
2011-01-25,10.680000305175781
2011-01-26,10.680000305175781
2011-01-27,10.680000305175781
2011-01-28,10.680000305175781
2011-01-31,10.680000305175781
2011-02-01,10.680000305175781
2011-02-02,10.680000305175781
2011-02-03,10.680000305175781
2011-02-04,10.680000305175781
2011-02-07,13.199999809265137
2011-02-08,10.800000190734863
2011-02-09,11.880000114440918
2011-02-10,11.399999618530273
2011-02-11,11.399999618530273
2011-02-14,11.399999618530273
2011-02-15,11.399999618530273
2011-02-16,11.399999618530273
2011-02-17,11.880000114440918
2011-02-18,11.399999618530273
2011-02-22,10.199999809265137
2011-02-23,10.800000190734863
2011-02-24,10.800000190734863
2011-02-25,10.800000190734863
2011-02-28,10.800000190734863
2011-03-01,10.5600004196167
2011-03-02,10.5600004196167
2011-03-03,10.5600004196167
2011-03-04,10.5600004196167
2011-03-07,10.5600004196167
2011-03-08,10.5600004196167
2011-03-09,8.399999618530273
2011-03-10,8.399999618530273
2011-03-11,8.399999618530273
2011-03-14,10.199999809265137
2011-03-15,10.199999809265137
2011-03-16,10.199999809265137
2011-03-17,10.199999809265137
2011-03-18,10.199999809265137
2011-03-21,9.0
2011-03-22,5.400000095367432
2011-03-23,9.600000381469727
2011-03-24,9.600000381469727
2011-03-25,10.079999923706055
2011-03-28,10.079999923706055
2011-03-29,10.079999923706055
2011-03-30,10.079999923706055
2011-03-31,10.079999923706055
2011-04-01,11.520000457763672
2011-04-04,11.399999618530273
2011-04-05,14.15999984741211
2011-04-06,13.079999923706055
2011-04-07,13.199999809265137
2011-04-08,13.199999809265137
2011-04-11,12.0
2011-04-12,13.199999809265137
2011-04-13,13.199999809265137
2011-04-14,12.600000381469727
2011-04-15,12.119999885559082
2011-04-18,11.399999618530273
2011-04-19,10.800000190734863
2011-04-20,11.399999618530273
2011-04-21,11.399999618530273
2011-04-25,11.399999618530273
2011-04-26,11.399999618530273
2011-04-27,9.600000381469727
2011-04-28,9.600000381469727
2011-04-29,12.0
2011-05-02,12.0
2011-05-03,12.0
2011-05-04,12.0
2011-05-05,12.0
2011-05-06,12.600000381469727
2011-05-09,12.960000038146973
2011-05-10,14.15999984741211
2011-05-11,12.359999656677246
2011-05-12,11.880000114440918
2011-05-13,11.880000114440918
2011-05-16,11.880000114440918
2011-05-17,11.880000114440918
2011-05-18,11.880000114440918
2011-05-19,12.0
2011-05-20,12.0
2011-05-23,12.0
2011-05-24,10.800000190734863
2011-05-25,10.800000190734863
2011-05-26,11.399999618530273
2011-05-27,11.399999618530273
2011-05-31,14.399999618530273
2011-06-01,10.319999694824219
2011-06-02,10.319999694824219
2011-06-03,10.319999694824219
2011-06-06,10.319999694824219
2011-06-07,10.319999694824219
2011-06-08,10.319999694824219
2011-06-09,12.0
2011-06-10,10.4399995803833
2011-06-13,10.4399995803833
2011-06-14,10.4399995803833
2011-06-15,10.4399995803833
2011-06-16,10.4399995803833
2011-06-17,10.4399995803833
2011-06-20,10.4399995803833
2011-06-21,10.4399995803833
2011-06-22,10.4399995803833
2011-06-23,10.4399995803833
2011-06-24,10.4399995803833
2011-06-27,12.0
2011-06-28,9.600000381469727
2011-06-29,10.079999923706055
2011-06-30,11.399999618530273
2011-07-01,11.399999618530273
2011-07-05,11.399999618530273
2011-07-06,13.5600004196167
2011-07-07,12.600000381469727
2011-07-08,12.600000381469727
2011-07-11,12.119999885559082
2011-07-12,12.119999885559082
2011-07-13,12.119999885559082
2011-07-14,12.119999885559082
2011-07-15,10.319999694824219
2011-07-18,10.319999694824219
2011-07-19,10.319999694824219
2011-07-20,10.319999694824219
2011-07-21,10.319999694824219
2011-07-22,10.199999809265137
2011-07-25,10.199999809265137
2011-07-26,10.199999809265137
2011-07-27,10.199999809265137
2011-07-28,10.199999809265137
2011-07-29,10.199999809265137
2011-08-01,10.800000190734863
2011-08-02,10.800000190734863
2011-08-03,10.800000190734863
2011-08-04,11.399999618530273
2011-08-05,12.600000381469727
2011-08-08,9.600000381469727
2011-08-09,10.800000190734863
2011-08-10,10.800000190734863
2011-08-11,10.800000190734863
2011-08-12,10.800000190734863
2011-08-15,12.600000381469727
2011-08-16,12.119999885559082
2011-08-17,12.119999885559082
2011-08-18,12.119999885559082
2011-08-19,10.800000190734863
2011-08-22,11.640000343322754
2011-08-23,8.520000457763672
2011-08-24,8.520000457763672
2011-08-25,8.279999732971191
2011-08-26,8.520000457763672
2011-08-29,9.600000381469727
2011-08-30,9.600000381469727
2011-08-31,9.600000381469727
2011-09-01,9.600000381469727
2011-09-02,9.600000381469727
2011-09-06,8.279999732971191
2011-09-07,10.199999809265137
2011-09-08,10.199999809265137
2011-09-09,10.199999809265137
2011-09-12,9.359999656677246
2011-09-13,9.359999656677246
2011-09-14,9.359999656677246
2011-09-15,9.359999656677246
2011-09-16,9.359999656677246
2011-09-19,10.800000190734863
2011-09-20,10.800000190734863
2011-09-21,10.800000190734863
2011-09-22,10.800000190734863
2011-09-23,8.399999618530273
2011-09-26,8.399999618530273
2011-09-27,8.399999618530273
2011-09-28,9.600000381469727
2011-09-29,8.399999618530273
2011-09-30,10.5600004196167
2011-10-03,9.600000381469727
2011-10-04,9.600000381469727
2011-10-05,8.399999618530273
2011-10-06,8.399999618530273
2011-10-07,9.0
2011-10-10,9.0
2011-10-11,9.0
2011-10-12,9.0
2011-10-13,9.0
2011-10-14,8.399999618530273
2011-10-17,8.399999618530273
2011-10-18,8.399999618530273
2011-10-19,8.399999618530273
2011-10-20,8.399999618530273
2011-10-21,7.800000190734863
2011-10-24,7.800000190734863
2011-10-25,8.399999618530273
2011-10-26,8.640000343322754
2011-10-27,8.640000343322754
2011-10-28,7.800000190734863
2011-10-31,9.0
2011-11-01,8.760000228881836
2011-11-02,8.760000228881836
2011-11-03,8.399999618530273
2011-11-04,8.399999618530273
2011-11-07,8.399999618530273
2011-11-08,8.520000457763672
2011-11-09,8.520000457763672
2011-11-10,8.520000457763672
2011-11-11,9.84000015258789
2011-11-14,9.84000015258789
2011-11-15,9.84000015258789
2011-11-16,9.84000015258789
2011-11-17,9.84000015258789
2011-11-18,9.84000015258789
2011-11-21,8.520000457763672
2011-11-22,8.520000457763672
2011-11-23,11.399999618530273
2011-11-25,11.399999618530273
2011-11-28,11.399999618530273
2011-11-29,8.880000114440918
2011-11-30,8.880000114440918
2011-12-01,8.880000114440918
2011-12-02,8.880000114440918
2011-12-05,8.880000114440918
2011-12-06,9.0
2011-12-07,9.600000381469727
2011-12-08,9.600000381469727
2011-12-09,9.0
2011-12-12,9.0
2011-12-13,9.0
2011-12-14,9.0
2011-12-15,9.0
2011-12-16,8.520000457763672
2011-12-19,8.520000457763672
2011-12-20,8.520000457763672
2011-12-21,7.679999828338623
2011-12-22,7.440000057220459
2011-12-23,9.0
2011-12-27,9.0
2011-12-28,9.0
2011-12-29,8.880000114440918
2011-12-30,9.0
2012-01-03,9.0
2012-01-04,9.0
2012-01-05,9.0
2012-01-06,9.0
2012-01-09,9.0
2012-01-10,9.0
2012-01-11,8.880000114440918
2012-01-12,7.440000057220459
2012-01-13,8.760000228881836
2012-01-17,8.760000228881836
2012-01-18,8.760000228881836
2012-01-19,7.559999942779541
2012-01-20,8.640000343322754
2012-01-23,8.640000343322754
2012-01-24,7.800000190734863
2012-01-25,7.800000190734863
2012-01-26,7.800000190734863
2012-01-27,7.559999942779541
2012-01-30,7.679999828338623
2012-01-31,8.399999618530273
2012-02-01,8.399999618530273
2012-02-02,8.399999618530273
2012-02-03,8.399999618530273
2012-02-06,8.399999618530273
2012-02-07,8.399999618530273
2012-02-08,8.399999618530273
2012-02-09,8.880000114440918
2012-02-10,8.880000114440918
2012-02-13,9.0
2012-02-14,9.0
2012-02-15,9.0
2012-02-16,9.0
2012-02-17,9.0
2012-02-21,9.0
2012-02-22,9.0
2012-02-23,9.0
2012-02-24,9.0
2012-02-27,9.0
2012-02-28,9.0
2012-02-29,8.880000114440918
2012-03-01,8.039999961853027
2012-03-02,8.039999961853027
2012-03-05,8.039999961853027
2012-03-06,8.880000114440918
2012-03-07,8.880000114440918
2012-03-08,8.880000114440918
2012-03-09,8.039999961853027
2012-03-12,8.039999961853027
2012-03-13,8.039999961853027
2012-03-14,8.039999961853027
2012-03-15,7.920000076293945
2012-03-16,8.760000228881836
2012-03-19,8.760000228881836
2012-03-20,8.760000228881836
2012-03-21,8.039999961853027
2012-03-22,8.039999961853027
2012-03-23,8.279999732971191
2012-03-26,8.039999961853027
2012-03-27,8.039999961853027
2012-03-28,8.039999961853027
2012-03-29,7.800000190734863
2012-03-30,7.800000190734863
2012-04-02,7.800000190734863
2012-04-03,7.800000190734863
2012-04-04,7.800000190734863
2012-04-05,7.800000190734863
2012-04-09,7.800000190734863
2012-04-10,7.800000190734863
2012-04-11,7.800000190734863
2012-04-12,7.800000190734863
2012-04-13,7.800000190734863
2012-04-16,7.800000190734863
2012-04-17,7.800000190734863
2012-04-18,7.559999942779541
2012-04-19,7.440000057220459
2012-04-20,7.440000057220459
2012-04-23,8.399999618530273
2012-04-24,8.399999618530273
2012-04-25,8.039999961853027
2012-04-26,8.039999961853027
2012-04-27,8.039999961853027
2012-04-30,8.039999961853027
2012-05-01,8.039999961853027
2012-05-02,8.039999961853027
2012-05-03,7.199999809265137
2012-05-04,7.199999809265137
2012-05-07,6.360000133514404
2012-05-08,6.360000133514404
2012-05-09,6.360000133514404
2012-05-10,4.440000057220459
2012-05-11,7.440000057220459
2012-05-14,7.440000057220459
2012-05-15,7.440000057220459
2012-05-16,7.440000057220459
2012-05-17,7.440000057220459
2012-05-18,7.440000057220459
2012-05-21,7.440000057220459
2012-05-22,7.440000057220459
2012-05-23,7.440000057220459
2012-05-24,7.440000057220459
2012-05-25,7.440000057220459
2012-05-29,7.440000057220459
2012-05-30,7.440000057220459
2012-05-31,7.440000057220459
2012-06-01,7.440000057220459
2012-06-04,7.440000057220459
2012-06-05,7.440000057220459
2012-06-06,7.440000057220459
2012-06-07,7.440000057220459
2012-06-08,7.440000057220459
2012-06-11,7.440000057220459
2012-06-12,7.199999809265137
2012-06-13,7.199999809265137
2012-06-14,6.0
2012-06-15,6.0
2012-06-18,6.0
2012-06-19,6.0
2012-06-20,6.0
2012-06-21,4.920000076293945
2012-06-22,4.920000076293945
2012-06-25,4.920000076293945
2012-06-26,4.920000076293945
2012-06-27,6.0
2012-06-28,6.0
2012-06-29,5.400000095367432
2012-07-02,5.400000095367432
2012-07-03,5.400000095367432
2012-07-05,5.400000095367432
2012-07-06,4.920000076293945
2012-07-09,4.920000076293945
2012-07-10,5.400000095367432
2012-07-11,5.400000095367432
2012-07-12,4.920000076293945
2012-07-13,4.920000076293945
2012-07-16,4.920000076293945
2012-07-17,4.920000076293945
2012-07-18,4.920000076293945
2012-07-19,4.920000076293945
2012-07-20,5.400000095367432
2012-07-23,5.400000095367432
2012-07-24,4.920000076293945
2012-07-25,4.920000076293945
2012-07-26,4.920000076293945
2012-07-27,4.920000076293945
2012-07-30,4.920000076293945
2012-07-31,4.920000076293945
2012-08-01,4.800000190734863
2012-08-02,4.800000190734863
2012-08-03,4.800000190734863
2012-08-06,4.800000190734863
2012-08-07,4.800000190734863
2012-08-08,4.800000190734863
2012-08-09,4.800000190734863
2012-08-10,4.800000190734863
2012-08-13,4.559999942779541
2012-08-14,4.559999942779541
2012-08-15,4.559999942779541
2012-08-16,4.559999942779541
2012-08-17,3.240000009536743
2012-08-20,4.199999809265137
2012-08-21,3.240000009536743
2012-08-22,3.0
2012-08-23,3.0
2012-08-24,3.240000009536743
2012-08-27,3.0
2012-08-28,3.0
2012-08-29,3.5999999046325684
2012-08-30,3.5999999046325684
2012-08-31,4.199999809265137
2012-09-04,4.199999809265137
2012-09-05,4.199999809265137
2012-09-06,4.199999809265137
2012-09-07,3.5999999046325684
2012-09-10,3.5999999046325684
2012-09-11,3.7200000286102295
2012-09-12,3.7200000286102295
2012-09-13,3.7200000286102295
2012-09-14,4.079999923706055
2012-09-17,4.079999923706055
2012-09-18,3.5999999046325684
2012-09-19,3.5999999046325684
2012-09-20,3.5999999046325684
2012-09-21,3.5999999046325684
2012-09-24,3.5999999046325684
2012-09-25,3.5999999046325684
2012-09-26,4.800000190734863
2012-09-27,4.800000190734863
2012-09-28,4.199999809265137
2012-10-01,4.199999809265137
2012-10-02,3.7200000286102295
2012-10-03,4.920000076293945
2012-10-04,4.920000076293945
2012-10-05,4.920000076293945
2012-10-08,4.920000076293945
2012-10-09,4.920000076293945
2012-10-10,4.920000076293945
2012-10-11,4.320000171661377
2012-10-12,4.920000076293945
2012-10-15,4.920000076293945
2012-10-16,4.920000076293945
2012-10-17,4.920000076293945
2012-10-18,4.920000076293945
2012-10-19,5.400000095367432
2012-10-22,5.400000095367432
2012-10-23,5.400000095367432
2012-10-24,6.0
2012-10-25,6.0
2012-10-26,5.400000095367432
2012-10-31,5.400000095367432
2012-11-01,5.400000095367432
2012-11-02,6.0
2012-11-05,6.0
2012-11-06,6.0
2012-11-07,6.0
2012-11-08,6.0
2012-11-09,6.0
2012-11-12,6.0
2012-11-13,6.0
2012-11-14,6.0
2012-11-15,6.0
2012-11-16,5.760000228881836
2012-11-19,5.760000228881836
2012-11-20,5.760000228881836
2012-11-21,4.800000190734863
2012-11-23,4.800000190734863
2012-11-26,5.760000228881836
2012-11-27,5.760000228881836
2012-11-28,5.760000228881836
2012-11-29,5.760000228881836
2012-11-30,5.760000228881836
2012-12-03,5.760000228881836
2012-12-04,5.760000228881836
2012-12-05,5.760000228881836
2012-12-06,5.760000228881836
2012-12-07,5.760000228881836
2012-12-10,5.760000228881836
2012-12-11,5.760000228881836
2012-12-12,5.760000228881836
2012-12-13,5.760000228881836
2012-12-14,4.440000057220459
2012-12-17,4.440000057220459
2012-12-18,4.440000057220459
2012-12-19,3.0
2012-12-20,3.0
2012-12-21,5.880000114440918
2012-12-24,5.880000114440918
2012-12-26,5.880000114440918
2012-12-27,5.880000114440918
2012-12-28,5.880000114440918
2012-12-31,3.5999999046325684
2013-01-02,3.5999999046325684
2013-01-03,3.5999999046325684
2013-01-04,3.5999999046325684
2013-01-07,3.0
2013-01-08,3.5999999046325684
2013-01-09,3.5999999046325684
2013-01-10,3.4800000190734863
2013-01-11,3.5999999046325684
2013-01-14,3.5999999046325684
2013-01-15,3.5999999046325684
2013-01-16,3.5999999046325684
2013-01-17,3.5999999046325684
2013-01-18,3.5999999046325684
2013-01-22,4.199999809265137
2013-01-23,5.28000020980835
2013-01-24,3.5999999046325684
2013-01-25,3.5999999046325684
2013-01-28,4.199999809265137
2013-01-29,5.159999847412109
2013-01-30,5.039999961853027
2013-01-31,6.119999885559082
2013-02-01,7.800000190734863
2013-02-04,7.559999942779541
2013-02-05,7.679999828338623
2013-02-06,7.199999809265137
2013-02-07,7.800000190734863
2013-02-08,7.079999923706055
2013-02-11,7.199999809265137
2013-02-12,6.599999904632568
2013-02-13,6.599999904632568
2013-02-14,6.840000152587891
2013-02-15,5.760000228881836
2013-02-19,6.840000152587891
2013-02-20,6.599999904632568
2013-02-21,6.599999904632568
2013-02-22,6.599999904632568
2013-02-25,6.599999904632568
2013-02-26,6.599999904632568
2013-02-27,6.0
2013-02-28,6.840000152587891
2013-03-01,6.840000152587891
2013-03-04,8.15999984741211
2013-03-05,5.760000228881836
2013-03-06,5.760000228881836
2013-03-07,7.559999942779541
2013-03-08,5.760000228881836
2013-03-11,5.760000228881836
2013-03-12,5.760000228881836
2013-03-13,5.760000228881836
2013-03-14,7.320000171661377
2013-03-15,8.039999961853027
2013-03-18,7.800000190734863
2013-03-19,7.440000057220459
2013-03-20,7.199999809265137
2013-03-21,6.960000038146973
2013-03-22,6.960000038146973
2013-03-25,7.440000057220459
2013-03-26,7.559999942779541
2013-03-27,7.440000057220459
2013-03-28,7.199999809265137
2013-04-01,7.199999809265137
2013-04-02,7.199999809265137
2013-04-03,7.199999809265137
2013-04-04,7.079999923706055
2013-04-05,6.119999885559082
2013-04-08,6.239999771118164
2013-04-09,6.239999771118164
2013-04-10,6.239999771118164
2013-04-11,6.0
2013-04-12,5.760000228881836
2013-04-15,6.840000152587891
2013-04-16,5.760000228881836
2013-04-17,5.760000228881836
2013-04-18,5.28000020980835
2013-04-19,5.760000228881836
2013-04-22,5.760000228881836
2013-04-23,5.880000114440918
2013-04-24,5.28000020980835
2013-04-25,5.28000020980835
2013-04-26,5.28000020980835
2013-04-29,6.0
2013-04-30,6.0
2013-05-01,6.0
2013-05-02,6.0
2013-05-03,6.239999771118164
2013-05-06,6.840000152587891
2013-05-07,6.0
2013-05-08,6.0
2013-05-09,6.599999904632568
2013-05-10,6.599999904632568
2013-05-13,6.119999885559082
2013-05-14,6.0
2013-05-15,6.119999885559082
2013-05-16,6.119999885559082
2013-05-17,6.119999885559082
2013-05-20,6.119999885559082
2013-05-21,6.119999885559082
2013-05-22,6.0
2013-05-23,6.0
2013-05-24,6.0
2013-05-28,6.0
2013-05-29,5.400000095367432
2013-05-30,5.28000020980835
2013-05-31,5.639999866485596
2013-06-03,5.639999866485596
2013-06-04,5.28000020980835
2013-06-05,5.880000114440918
2013-06-06,5.880000114440918
2013-06-07,5.639999866485596
2013-06-10,5.880000114440918
2013-06-11,5.880000114440918
2013-06-12,6.599999904632568
2013-06-13,7.320000171661377
2013-06-14,8.15999984741211
2013-06-17,9.0
2013-06-18,9.479999542236328
2013-06-19,8.880000114440918
2013-06-20,8.640000343322754
2013-06-21,9.119999885559082
2013-06-24,9.0
2013-06-25,9.600000381469727
2013-06-26,10.4399995803833
2013-06-27,12.479999542236328
2013-06-28,13.199999809265137
2013-07-01,13.5600004196167
2013-07-02,13.800000190734863
2013-07-03,13.319999694824219
2013-07-05,13.079999923706055
2013-07-08,13.079999923706055
2013-07-09,12.600000381469727
2013-07-10,12.600000381469727
2013-07-11,12.720000267028809
2013-07-12,12.359999656677246
2013-07-15,12.119999885559082
2013-07-16,12.479999542236328
2013-07-17,12.119999885559082
2013-07-18,12.600000381469727
2013-07-19,12.359999656677246
2013-07-22,12.239999771118164
2013-07-23,12.119999885559082
2013-07-24,12.239999771118164
2013-07-25,12.359999656677246
2013-07-26,12.960000038146973
2013-07-29,12.960000038146973
2013-07-30,13.199999809265137
2013-07-31,12.720000267028809
2013-08-01,12.960000038146973
2013-08-02,13.4399995803833
2013-08-05,13.800000190734863
2013-08-06,13.680000305175781
2013-08-07,13.680000305175781
2013-08-08,13.5600004196167
2013-08-09,13.680000305175781
2013-08-12,13.4399995803833
2013-08-13,13.199999809265137
2013-08-14,15.0
2013-08-15,17.399999618530273
2013-08-16,17.040000915527344
2013-08-19,16.920000076293945
2013-08-20,17.15999984741211
2013-08-21,16.200000762939453
2013-08-22,16.200000762939453
2013-08-23,16.68000030517578
2013-08-26,16.68000030517578
2013-08-27,15.600000381469727
2013-08-28,16.200000762939453
2013-08-29,15.600000381469727
2013-08-30,15.600000381469727
2013-09-03,15.960000038146973
2013-09-04,17.399999618530273
2013-09-05,18.479999542236328
2013-09-06,19.079999923706055
2013-09-09,18.600000381469727
2013-09-10,19.68000030517578
2013-09-11,21.0
2013-09-12,20.15999984741211
2013-09-13,22.799999237060547
2013-09-16,20.399999618530273
2013-09-17,21.600000381469727
2013-09-18,20.399999618530273
2013-09-19,21.0
2013-09-20,21.360000610351562
2013-09-23,21.360000610351562
2013-09-24,21.360000610351562
2013-09-25,20.15999984741211
2013-09-26,21.0
2013-09-27,20.520000457763672
2013-09-30,21.0
2013-10-01,21.0
2013-10-02,20.8799991607666
2013-10-03,19.200000762939453
2013-10-04,19.31999969482422
2013-10-07,19.799999237060547
2013-10-08,20.399999618530273
2013-10-09,20.399999618530273
2013-10-10,20.399999618530273
2013-10-11,19.200000762939453
2013-10-14,18.600000381469727
2013-10-15,18.239999771118164
2013-10-16,18.1200008392334
2013-10-17,17.760000228881836
2013-10-18,18.360000610351562
2013-10-21,16.799999237060547
2013-10-22,17.280000686645508
2013-10-23,17.040000915527344
2013-10-24,16.68000030517578
2013-10-25,16.68000030517578
2013-10-28,16.68000030517578
2013-10-29,16.68000030517578
2013-10-30,15.600000381469727
2013-10-31,15.479999542236328
2013-11-01,15.0
2013-11-04,13.800000190734863
2013-11-05,15.0
2013-11-06,13.5600004196167
2013-11-07,13.680000305175781
2013-11-08,14.399999618530273
2013-11-11,13.5600004196167
2013-11-12,11.760000228881836
2013-11-13,13.680000305175781
2013-11-14,13.079999923706055
2013-11-15,12.960000038146973
2013-11-18,12.479999542236328
2013-11-19,12.479999542236328
2013-11-20,12.119999885559082
2013-11-21,12.119999885559082
2013-11-22,12.359999656677246
2013-11-25,12.0
2013-11-26,12.0
2013-11-27,12.600000381469727
2013-11-29,12.0
2013-12-02,12.0
2013-12-03,12.0
2013-12-04,11.520000457763672
2013-12-05,12.239999771118164
2013-12-06,12.0
2013-12-09,13.079999923706055
2013-12-10,14.15999984741211
2013-12-11,14.15999984741211
2013-12-12,15.119999885559082
2013-12-13,15.119999885559082
2013-12-16,15.0
2013-12-17,15.0
2013-12-18,12.600000381469727
2013-12-19,13.5600004196167
2013-12-20,14.399999618530273
2013-12-23,14.399999618530273
2013-12-24,14.399999618530273
2013-12-26,13.199999809265137
2013-12-27,14.399999618530273
2013-12-30,14.399999618530273
2013-12-31,14.399999618530273
2014-01-02,14.399999618530273
2014-01-03,14.399999618530273
2014-01-06,14.399999618530273
2014-01-07,14.399999618530273
2014-01-08,14.880000114440918
2014-01-09,14.279999732971191
2014-01-10,13.5600004196167
2014-01-13,14.399999618530273
2014-01-14,14.399999618530273
2014-01-15,14.279999732971191
2014-01-16,14.039999961853027
2014-01-17,14.279999732971191
2014-01-21,14.279999732971191
2014-01-22,14.399999618530273
2014-01-23,14.399999618530273
2014-01-24,13.800000190734863
2014-01-27,12.0
2014-01-28,10.319999694824219
2014-01-29,11.640000343322754
2014-01-30,11.640000343322754
2014-01-31,12.0
2014-02-03,10.920000076293945
2014-02-04,11.399999618530273
2014-02-05,11.399999618530273
2014-02-06,10.800000190734863
2014-02-07,11.279999732971191
2014-02-10,11.15999984741211
2014-02-11,10.920000076293945
2014-02-12,11.279999732971191
2014-02-13,11.640000343322754
2014-02-14,11.640000343322754
2014-02-18,11.15999984741211
2014-02-19,12.0
2014-02-20,11.640000343322754
2014-02-21,13.199999809265137
2014-02-24,13.5600004196167
2014-02-25,13.800000190734863
2014-02-26,14.039999961853027
2014-02-27,13.800000190734863
2014-02-28,14.15999984741211
2014-03-03,14.039999961853027
2014-03-04,13.920000076293945
2014-03-05,13.800000190734863
2014-03-06,13.800000190734863
2014-03-07,13.5600004196167
2014-03-10,13.199999809265137
2014-03-11,13.079999923706055
2014-03-12,12.960000038146973
2014-03-13,12.0
2014-03-14,13.199999809265137
2014-03-17,13.199999809265137
2014-03-18,12.0
2014-03-19,12.600000381469727
2014-03-20,12.960000038146973
2014-03-21,12.960000038146973
2014-03-24,12.960000038146973
2014-03-25,12.720000267028809
2014-03-26,12.720000267028809
2014-03-27,12.239999771118164
2014-03-28,11.880000114440918
2014-03-31,11.880000114440918
2014-04-01,11.279999732971191
2014-04-02,12.0
2014-04-03,11.880000114440918
2014-04-04,11.880000114440918
2014-04-07,11.760000228881836
2014-04-08,10.800000190734863
2014-04-09,12.960000038146973
2014-04-10,12.960000038146973
2014-04-11,10.800000190734863
2014-04-14,12.479999542236328
2014-04-15,12.479999542236328
2014-04-16,12.0
2014-04-17,12.600000381469727
2014-04-21,12.359999656677246
2014-04-22,12.600000381469727
2014-04-23,12.600000381469727
2014-04-24,10.800000190734863
2014-04-25,10.800000190734863
2014-04-28,12.239999771118164
2014-04-29,11.399999618530273
2014-04-30,10.920000076293945
2014-05-01,10.920000076293945
2014-05-02,12.0
2014-05-05,11.520000457763672
2014-05-06,11.399999618530273
2014-05-07,11.399999618530273
2014-05-08,12.0
2014-05-09,12.600000381469727
2014-05-12,12.479999542236328
2014-05-13,12.479999542236328
2014-05-14,12.0
2014-05-15,12.0
2014-05-16,12.0
2014-05-19,12.0
2014-05-20,12.119999885559082
2014-05-21,12.0
2014-05-22,11.880000114440918
2014-05-23,12.0
2014-05-27,11.399999618530273
2014-05-28,11.399999618530273
2014-05-29,11.399999618530273
2014-05-30,11.399999618530273
2014-06-02,11.399999618530273
2014-06-03,11.399999618530273
2014-06-04,11.399999618530273
2014-06-05,11.399999618530273
2014-06-06,11.399999618530273
2014-06-09,11.399999618530273
2014-06-10,11.039999961853027
2014-06-11,11.039999961853027
2014-06-12,11.039999961853027
2014-06-13,11.15999984741211
2014-06-16,11.039999961853027
2014-06-17,12.0
2014-06-18,12.0
2014-06-19,12.0
2014-06-20,12.0
2014-06-23,12.239999771118164
2014-06-24,12.239999771118164
2014-06-25,12.239999771118164
2014-06-26,12.239999771118164
2014-06-27,12.0
2014-06-30,12.0
2014-07-01,11.279999732971191
2014-07-02,11.279999732971191
2014-07-03,11.399999618530273
2014-07-07,11.399999618530273
2014-07-08,11.760000228881836
2014-07-09,11.760000228881836
2014-07-10,11.760000228881836
2014-07-11,12.0
2014-07-14,12.0
2014-07-15,12.0
2014-07-16,11.399999618530273
2014-07-17,11.399999618530273
2014-07-18,10.800000190734863
2014-07-21,11.15999984741211
2014-07-22,11.039999961853027
2014-07-23,11.039999961853027
2014-07-24,12.0
2014-07-25,10.800000190734863
2014-07-28,10.800000190734863
2014-07-29,10.800000190734863
2014-07-30,10.680000305175781
2014-07-31,10.680000305175781
2014-08-01,10.5600004196167
2014-08-04,10.199999809265137
2014-08-05,10.199999809265137
2014-08-06,10.319999694824219
2014-08-07,10.199999809265137
2014-08-08,10.199999809265137
2014-08-11,9.960000038146973
2014-08-12,9.239999771118164
2014-08-13,9.479999542236328
2014-08-14,9.600000381469727
2014-08-15,9.600000381469727
2014-08-18,9.479999542236328
2014-08-19,9.359999656677246
2014-08-20,9.359999656677246
2014-08-21,10.199999809265137
2014-08-22,10.680000305175781
2014-08-25,9.84000015258789
2014-08-26,9.479999542236328
2014-08-27,9.479999542236328
2014-08-28,9.479999542236328
2014-08-29,9.359999656677246
2014-09-02,9.479999542236328
2014-09-03,9.239999771118164
2014-09-04,9.239999771118164
2014-09-05,9.239999771118164
2014-09-08,9.239999771118164
2014-09-09,8.640000343322754
2014-09-10,9.239999771118164
2014-09-11,8.640000343322754
2014-09-12,9.0
2014-09-15,9.0
2014-09-16,9.119999885559082
2014-09-17,9.0
2014-09-18,9.0
2014-09-19,8.399999618530273
2014-09-22,8.279999732971191
2014-09-23,7.800000190734863
