,FLXN
2017-11-13,23.479999542236328
2017-11-14,22.549999237060547
2017-11-15,23.329999923706055
2017-11-16,23.65999984741211
2017-11-17,23.56999969482422
2017-11-20,23.780000686645508
2017-11-21,23.40999984741211
2017-11-22,23.489999771118164
2017-11-24,26.31999969482422
2017-11-27,24.469999313354492
2017-11-28,24.649999618530273
2017-11-29,25.200000762939453
2017-11-30,25.90999984741211
2017-12-01,25.65999984741211
2017-12-04,25.700000762939453
2017-12-05,25.440000534057617
2017-12-06,24.940000534057617
2017-12-07,25.18000030517578
2017-12-08,25.469999313354492
2017-12-11,24.90999984741211
2017-12-12,24.81999969482422
2017-12-13,25.65999984741211
2017-12-14,24.450000762939453
2017-12-15,25.219999313354492
2017-12-18,24.360000610351562
2017-12-19,24.329999923706055
2017-12-20,24.690000534057617
2017-12-21,24.969999313354492
2017-12-22,25.1299991607666
2017-12-26,25.469999313354492
2017-12-27,25.81999969482422
2017-12-28,25.8700008392334
2017-12-29,25.040000915527344
2018-01-02,26.43000030517578
2018-01-03,25.799999237060547
2018-01-04,25.540000915527344
2018-01-05,25.25
2018-01-08,25.56999969482422
2018-01-09,25.579999923706055
2018-01-10,25.790000915527344
2018-01-11,25.979999542236328
2018-01-12,26.450000762939453
2018-01-16,25.030000686645508
2018-01-17,23.6299991607666
2018-01-18,22.670000076293945
2018-01-19,23.40999984741211
2018-01-22,23.290000915527344
2018-01-23,24.15999984741211
2018-01-24,23.600000381469727
2018-01-25,23.59000015258789
2018-01-26,23.399999618530273
2018-01-29,24.0
2018-01-30,23.25
2018-01-31,22.59000015258789
2018-02-01,22.309999465942383
2018-02-02,21.600000381469727
2018-02-05,21.56999969482422
2018-02-06,23.799999237060547
2018-02-07,23.170000076293945
2018-02-08,22.540000915527344
2018-02-09,21.920000076293945
2018-02-12,23.219999313354492
2018-02-13,23.690000534057617
2018-02-14,24.40999984741211
2018-02-15,24.579999923706055
2018-02-16,23.190000534057617
2018-02-20,23.579999923706055
2018-02-21,24.579999923706055
2018-02-22,24.190000534057617
2018-02-23,25.260000228881836
2018-02-26,26.110000610351562
2018-02-27,25.8700008392334
2018-02-28,25.360000610351562
2018-03-01,25.15999984741211
2018-03-02,26.040000915527344
2018-03-05,26.299999237060547
2018-03-06,26.989999771118164
2018-03-07,27.40999984741211
2018-03-08,27.010000228881836
2018-03-09,26.729999542236328
2018-03-12,27.940000534057617
2018-03-13,27.059999465942383
2018-03-14,25.969999313354492
2018-03-15,24.18000030517578
2018-03-16,23.530000686645508
2018-03-19,23.459999084472656
2018-03-20,23.229999542236328
2018-03-21,24.030000686645508
2018-03-22,23.5
2018-03-23,22.979999542236328
2018-03-26,24.149999618530273
2018-03-27,22.979999542236328
2018-03-28,21.690000534057617
2018-03-29,22.40999984741211
2018-04-02,21.799999237060547
2018-04-03,24.549999237060547
2018-04-04,24.93000030517578
2018-04-05,23.6200008392334
2018-04-06,23.799999237060547
2018-04-09,24.110000610351562
2018-04-10,24.479999542236328
2018-04-11,24.719999313354492
2018-04-12,25.190000534057617
2018-04-13,25.040000915527344
2018-04-16,25.3799991607666
2018-04-17,26.489999771118164
2018-04-18,26.360000610351562
2018-04-19,25.09000015258789
2018-04-20,24.729999542236328
2018-04-23,24.5
2018-04-24,24.5
2018-04-25,25.170000076293945
2018-04-26,26.559999465942383
2018-04-27,25.889999389648438
2018-04-30,24.920000076293945
2018-05-01,25.219999313354492
2018-05-02,25.65999984741211
2018-05-03,25.260000228881836
2018-05-04,25.989999771118164
2018-05-07,25.959999084472656
2018-05-08,25.739999771118164
2018-05-09,25.43000030517578
2018-05-10,25.0
2018-05-11,25.780000686645508
2018-05-14,26.489999771118164
2018-05-15,25.729999542236328
2018-05-16,26.530000686645508
2018-05-17,26.639999389648438
2018-05-18,27.760000228881836
2018-05-21,27.489999771118164
2018-05-22,27.530000686645508
2018-05-23,26.700000762939453
2018-05-24,25.90999984741211
2018-05-25,26.06999969482422
2018-05-29,26.170000076293945
2018-05-30,26.649999618530273
2018-05-31,27.110000610351562
2018-06-01,27.010000228881836
2018-06-04,26.81999969482422
2018-06-05,27.149999618530273
2018-06-06,27.149999618530273
2018-06-07,26.5
2018-06-08,26.549999237060547
2018-06-11,27.200000762939453
2018-06-12,27.1299991607666
2018-06-13,27.18000030517578
2018-06-14,26.780000686645508
2018-06-15,26.489999771118164
2018-06-18,26.760000228881836
2018-06-19,27.40999984741211
2018-06-20,28.139999389648438
2018-06-21,27.100000381469727
2018-06-22,27.579999923706055
2018-06-25,26.600000381469727
2018-06-26,26.56999969482422
2018-06-27,24.920000076293945
2018-06-28,25.219999313354492
2018-06-29,25.850000381469727
2018-07-02,24.920000076293945
2018-07-03,25.450000762939453
2018-07-05,25.770000457763672
2018-07-06,26.1299991607666
2018-07-09,26.459999084472656
2018-07-10,26.799999237060547
2018-07-11,27.219999313354492
2018-07-12,27.5
2018-07-13,26.989999771118164
2018-07-16,26.969999313354492
2018-07-17,27.450000762939453
2018-07-18,27.020000457763672
2018-07-19,27.200000762939453
2018-07-20,27.06999969482422
2018-07-23,27.219999313354492
2018-07-24,27.1200008392334
2018-07-25,25.5
2018-07-26,25.43000030517578
2018-07-27,24.010000228881836
2018-07-30,23.139999389648438
2018-07-31,23.860000610351562
2018-08-01,23.229999542236328
2018-08-02,23.030000686645508
2018-08-03,23.030000686645508
2018-08-06,22.56999969482422
2018-08-07,22.81999969482422
2018-08-08,23.469999313354492
2018-08-09,22.100000381469727
2018-08-10,22.959999084472656
2018-08-13,23.959999084472656
2018-08-14,22.829999923706055
2018-08-15,21.350000381469727
2018-08-16,21.90999984741211
2018-08-17,21.93000030517578
2018-08-20,21.149999618530273
2018-08-21,21.190000534057617
2018-08-22,21.6200008392334
2018-08-23,21.239999771118164
2018-08-24,21.469999313354492
2018-08-27,21.040000915527344
2018-08-28,22.100000381469727
2018-08-29,22.1200008392334
2018-08-30,22.440000534057617
2018-08-31,22.899999618530273
2018-09-04,22.670000076293945
2018-09-05,22.899999618530273
2018-09-06,22.440000534057617
2018-09-07,21.899999618530273
2018-09-10,21.709999084472656
2018-09-11,22.09000015258789
2018-09-12,21.639999389648438
2018-09-13,21.25
2018-09-14,20.719999313354492
2018-09-17,19.729999542236328
2018-09-18,19.799999237060547
2018-09-19,19.6200008392334
2018-09-20,18.8700008392334
2018-09-21,18.43000030517578
2018-09-24,18.200000762939453
2018-09-25,17.989999771118164
2018-09-26,18.06999969482422
2018-09-27,19.059999465942383
2018-09-28,18.709999084472656
2018-10-01,18.139999389648438
2018-10-02,18.09000015258789
2018-10-03,18.809999465942383
2018-10-04,18.239999771118164
2018-10-05,18.600000381469727
2018-10-08,18.600000381469727
2018-10-09,18.780000686645508
2018-10-10,18.469999313354492
2018-10-11,18.56999969482422
2018-10-12,18.3799991607666
2018-10-15,18.450000762939453
2018-10-16,19.600000381469727
2018-10-17,18.540000915527344
2018-10-18,18.6299991607666
2018-10-19,18.940000534057617
2018-10-22,17.219999313354492
2018-10-23,16.670000076293945
2018-10-24,15.680000305175781
2018-10-25,15.430000305175781
2018-10-26,15.09000015258789
2018-10-29,14.359999656677246
2018-10-30,14.319999694824219
2018-10-31,13.539999961853027
2018-11-01,14.789999961853027
2018-11-02,14.899999618530273
2018-11-05,14.619999885559082
2018-11-06,14.050000190734863
2018-11-07,14.270000457763672
2018-11-08,16.989999771118164
2018-11-09,16.959999084472656
2018-11-12,16.219999313354492
2018-11-13,16.40999984741211
2018-11-14,16.209999084472656
2018-11-15,17.3799991607666
2018-11-16,16.860000610351562
2018-11-19,15.970000267028809
2018-11-20,15.739999771118164
2018-11-21,15.989999771118164
2018-11-23,15.84000015258789
2018-11-26,16.010000228881836
2018-11-27,15.649999618530273
2018-11-28,15.75
2018-11-29,15.470000267028809
2018-11-30,16.309999465942383
2018-12-03,16.459999084472656
2018-12-04,15.739999771118164
2018-12-06,15.75
2018-12-07,14.960000038146973
2018-12-10,14.34000015258789
2018-12-11,14.359999656677246
2018-12-12,14.359999656677246
2018-12-13,13.670000076293945
2018-12-14,13.350000381469727
2018-12-17,12.899999618530273
2018-12-18,13.010000228881836
2018-12-19,12.84000015258789
2018-12-20,12.329999923706055
2018-12-21,11.619999885559082
2018-12-24,11.470000267028809
2018-12-26,12.119999885559082
2018-12-27,11.729999542236328
2018-12-28,11.890000343322754
2018-12-31,11.319999694824219
2019-01-02,12.460000038146973
2019-01-03,12.329999923706055
2019-01-04,13.119999885559082
2019-01-07,13.489999771118164
2019-01-08,13.300000190734863
2019-01-09,13.039999961853027
2019-01-10,13.220000267028809
2019-01-11,13.239999771118164
2019-01-14,13.020000457763672
2019-01-15,14.039999961853027
2019-01-16,13.399999618530273
2019-01-17,13.649999618530273
2019-01-18,14.579999923706055
2019-01-22,13.829999923706055
2019-01-23,13.020000457763672
2019-01-24,13.399999618530273
2019-01-25,13.720000267028809
2019-01-28,12.90999984741211
2019-01-29,13.6899995803833
2019-01-30,14.220000267028809
2019-01-31,14.6899995803833
2019-02-01,13.699999809265137
2019-02-04,14.079999923706055
2019-02-05,13.930000305175781
2019-02-06,14.3100004196167
2019-02-07,13.550000190734863
2019-02-08,13.6899995803833
2019-02-11,13.729999542236328
2019-02-12,14.270000457763672
2019-02-13,13.930000305175781
2019-02-14,14.180000305175781
2019-02-15,14.65999984741211
2019-02-19,14.319999694824219
2019-02-20,14.4399995803833
2019-02-21,14.210000038146973
2019-02-22,14.579999923706055
2019-02-25,14.5
2019-02-26,14.0600004196167
2019-02-27,14.180000305175781
2019-02-28,13.819999694824219
2019-03-01,14.75
2019-03-04,14.010000228881836
2019-03-05,13.760000228881836
2019-03-06,13.029999732971191
2019-03-07,12.979999542236328
2019-03-08,13.079999923706055
2019-03-11,12.949999809265137
2019-03-12,12.539999961853027
2019-03-13,12.239999771118164
2019-03-14,12.130000114440918
2019-03-15,12.010000228881836
2019-03-18,11.930000305175781
2019-03-19,12.149999618530273
2019-03-20,11.989999771118164
2019-03-21,12.539999961853027
2019-03-22,12.5
2019-03-25,11.539999961853027
2019-03-26,12.050000190734863
2019-03-27,11.930000305175781
2019-03-28,12.0
2019-03-29,12.479999542236328
2019-04-01,12.420000076293945
2019-04-02,12.350000381469727
2019-04-03,12.699999809265137
2019-04-04,12.510000228881836
2019-04-05,12.710000038146973
2019-04-08,12.630000114440918
2019-04-09,12.420000076293945
2019-04-10,11.0
2019-04-11,11.0
2019-04-12,10.510000228881836
2019-04-15,10.630000114440918
2019-04-16,10.5600004196167
2019-04-17,10.25
2019-04-18,10.220000267028809
2019-04-22,10.229999542236328
2019-04-23,10.739999771118164
2019-04-24,10.949999809265137
2019-04-25,10.779999732971191
2019-04-26,11.029999732971191
2019-04-29,11.149999618530273
2019-04-30,10.600000381469727
2019-05-01,10.399999618530273
2019-05-02,10.670000076293945
2019-05-03,10.770000457763672
2019-05-06,10.890000343322754
2019-05-07,10.239999771118164
2019-05-08,9.680000305175781
2019-05-09,11.550000190734863
2019-05-10,12.5600004196167
2019-05-13,12.109999656677246
2019-05-14,12.220000267028809
2019-05-15,12.59000015258789
2019-05-16,13.260000228881836
2019-05-17,12.520000457763672
2019-05-20,12.5
2019-05-21,13.130000114440918
2019-05-22,12.930000305175781
2019-05-23,12.520000457763672
2019-05-24,12.739999771118164
2019-05-28,12.470000267028809
2019-05-29,11.90999984741211
2019-05-30,11.40999984741211
2019-05-31,11.029999732971191
2019-06-03,11.130000114440918
2019-06-04,11.920000076293945
2019-06-05,11.479999542236328
2019-06-06,11.329999923706055
2019-06-07,11.760000228881836
2019-06-10,11.65999984741211
2019-06-11,11.100000381469727
2019-06-12,11.010000228881836
2019-06-13,11.279999732971191
2019-06-14,10.890000343322754
2019-06-17,11.619999885559082
2019-06-18,11.800000190734863
2019-06-19,11.739999771118164
2019-06-20,11.539999961853027
2019-06-21,11.640000343322754
2019-06-24,10.890000343322754
2019-06-25,11.289999961853027
2019-06-26,11.220000267028809
2019-06-27,11.75
2019-06-28,12.300000190734863
2019-07-01,11.920000076293945
2019-07-02,11.510000228881836
2019-07-03,11.470000267028809
2019-07-05,11.119999885559082
2019-07-08,10.829999923706055
2019-07-09,11.029999732971191
2019-07-10,11.130000114440918
2019-07-11,10.899999618530273
2019-07-12,10.789999961853027
2019-07-15,11.449999809265137
2019-07-16,10.90999984741211
2019-07-17,11.0
2019-07-18,10.920000076293945
2019-07-19,10.850000381469727
2019-07-22,10.5600004196167
2019-07-23,9.930000305175781
2019-07-24,10.229999542236328
2019-07-25,9.699999809265137
2019-07-26,9.989999771118164
2019-07-29,9.539999961853027
2019-07-30,9.9399995803833
2019-07-31,10.039999961853027
2019-08-01,9.770000457763672
2019-08-02,9.069999694824219
2019-08-05,9.149999618530273
2019-08-06,9.140000343322754
2019-08-07,10.210000038146973
2019-08-08,10.479999542236328
2019-08-09,11.199999809265137
2019-08-12,11.369999885559082
2019-08-13,11.920000076293945
2019-08-14,10.930000305175781
2019-08-15,10.729999542236328
2019-08-16,10.989999771118164
2019-08-19,10.960000038146973
2019-08-20,10.6899995803833
2019-08-21,11.1899995803833
2019-08-22,11.109999656677246
2019-08-23,11.069999694824219
2019-08-26,11.40999984741211
2019-08-27,11.460000038146973
2019-08-28,11.869999885559082
2019-08-29,12.989999771118164
2019-08-30,13.170000076293945
2019-09-03,12.779999732971191
2019-09-04,13.020000457763672
2019-09-05,13.100000381469727
2019-09-06,13.0600004196167
2019-09-09,13.3100004196167
2019-09-10,14.25
2019-09-11,14.630000114440918
2019-09-12,14.130000114440918
2019-09-13,13.989999771118164
2019-09-16,14.5600004196167
2019-09-17,14.489999771118164
2019-09-18,14.539999961853027
2019-09-19,14.720000267028809
2019-09-20,14.970000267028809
2019-09-23,15.489999771118164
2019-09-24,15.130000114440918
2019-09-25,14.84000015258789
2019-09-26,14.109999656677246
2019-09-27,13.90999984741211
2019-09-30,13.710000038146973
2019-10-01,13.470000267028809
2019-10-02,12.880000114440918
2019-10-03,13.289999961853027
2019-10-04,13.5600004196167
2019-10-07,13.979999542236328
2019-10-08,13.59000015258789
2019-10-09,13.109999656677246
2019-10-10,13.239999771118164
2019-10-11,13.359999656677246
2019-10-14,13.819999694824219
2019-10-15,14.149999618530273
2019-10-16,14.039999961853027
2019-10-17,14.420000076293945
2019-10-18,14.239999771118164
2019-10-21,14.989999771118164
2019-10-22,14.739999771118164
2019-10-23,15.1899995803833
2019-10-24,15.5
2019-10-25,15.359999656677246
2019-10-28,16.010000228881836
2019-10-29,15.899999618530273
2019-10-30,16.459999084472656
2019-10-31,17.170000076293945
2019-11-01,17.399999618530273
2019-11-04,17.59000015258789
2019-11-05,17.190000534057617
2019-11-06,16.690000534057617
2019-11-07,17.1200008392334
2019-11-08,16.43000030517578
2019-11-11,16.139999389648438
2019-11-12,15.960000038146973
2019-11-13,16.040000915527344
2019-11-14,15.979999542236328
2019-11-15,16.09000015258789
2019-11-18,16.110000610351562
2019-11-19,16.440000534057617
2019-11-20,16.5
2019-11-21,16.84000015258789
2019-11-22,16.809999465942383
2019-11-25,17.739999771118164
2019-11-26,18.040000915527344
2019-11-27,17.90999984741211
2019-11-29,17.729999542236328
2019-12-02,17.940000534057617
2019-12-03,18.25
2019-12-04,18.56999969482422
2019-12-05,18.989999771118164
2019-12-06,19.530000686645508
2019-12-09,20.15999984741211
2019-12-10,20.950000762939453
2019-12-11,20.790000915527344
2019-12-12,20.81999969482422
2019-12-13,19.799999237060547
2019-12-16,19.110000610351562
2019-12-17,18.450000762939453
2019-12-18,18.770000457763672
2019-12-19,19.190000534057617
2019-12-20,19.09000015258789
2019-12-23,19.190000534057617
2019-12-24,19.190000534057617
2019-12-26,19.18000030517578
2019-12-27,20.940000534057617
2019-12-30,20.459999084472656
2019-12-31,20.700000762939453
2020-01-02,20.530000686645508
2020-01-03,19.65999984741211
2020-01-06,20.0
2020-01-07,20.450000762939453
2020-01-08,20.719999313354492
2020-01-09,21.1299991607666
2020-01-10,18.920000076293945
2020-01-13,18.450000762939453
2020-01-14,18.469999313354492
2020-01-15,18.239999771118164
2020-01-16,17.829999923706055
2020-01-17,17.510000228881836
2020-01-21,18.290000915527344
2020-01-22,18.40999984741211
2020-01-23,18.0
2020-01-24,17.59000015258789
2020-01-27,17.600000381469727
2020-01-28,17.709999084472656
2020-01-29,17.690000534057617
2020-01-30,17.469999313354492
2020-01-31,17.520000457763672
2020-02-03,17.860000610351562
2020-02-04,18.389999389648438
2020-02-05,18.34000015258789
2020-02-06,17.729999542236328
2020-02-07,17.059999465942383
2020-02-10,17.290000915527344
2020-02-11,17.010000228881836
2020-02-12,17.170000076293945
2020-02-13,16.739999771118164
2020-02-14,16.530000686645508
2020-02-18,16.290000915527344
2020-02-19,16.260000228881836
2020-02-20,16.530000686645508
2020-02-21,17.309999465942383
2020-02-24,16.229999542236328
2020-02-25,16.25
2020-02-26,16.31999969482422
2020-02-27,15.520000457763672
2020-02-28,15.789999961853027
2020-03-02,15.779999732971191
2020-03-03,15.260000228881836
2020-03-04,15.619999885559082
2020-03-05,14.859999656677246
2020-03-06,14.479999542236328
2020-03-09,13.15999984741211
2020-03-10,13.8100004196167
2020-03-11,12.3100004196167
2020-03-12,10.149999618530273
2020-03-13,9.739999771118164
2020-03-16,6.599999904632568
2020-03-17,7.199999809265137
2020-03-18,5.630000114440918
2020-03-19,6.429999828338623
2020-03-20,6.0
2020-03-23,5.53000020980835
2020-03-24,7.239999771118164
2020-03-25,8.149999618530273
2020-03-26,8.75
2020-03-27,8.210000038146973
2020-03-30,8.220000267028809
2020-03-31,7.869999885559082
2020-04-01,7.010000228881836
2020-04-02,6.849999904632568
2020-04-03,6.650000095367432
2020-04-06,7.75
2020-04-07,7.639999866485596
2020-04-08,8.5
2020-04-09,8.84000015258789
2020-04-13,8.720000267028809
2020-04-14,8.800000190734863
2020-04-15,7.889999866485596
2020-04-16,7.559999942779541
2020-04-17,8.75
2020-04-20,9.460000038146973
2020-04-21,9.359999656677246
2020-04-22,9.140000343322754
2020-04-23,9.510000228881836
2020-04-24,9.609999656677246
2020-04-27,10.489999771118164
2020-04-28,10.09000015258789
2020-04-29,10.649999618530273
2020-04-30,10.640000343322754
2020-05-01,9.600000381469727
2020-05-04,10.100000381469727
2020-05-05,10.649999618530273
2020-05-06,10.3100004196167
2020-05-07,10.880000114440918
2020-05-08,9.5
2020-05-11,9.65999984741211
2020-05-12,8.779999732971191
2020-05-13,8.489999771118164
2020-05-14,8.489999771118164
2020-05-15,8.539999961853027
2020-05-18,9.670000076293945
2020-05-19,10.550000190734863
2020-05-20,10.920000076293945
2020-05-21,9.829999923706055
2020-05-22,9.770000457763672
2020-05-26,9.6899995803833
2020-05-27,10.329999923706055
2020-05-28,11.649999618530273
2020-05-29,11.430000305175781
2020-06-01,11.369999885559082
2020-06-02,12.180000305175781
2020-06-03,12.170000076293945
2020-06-04,11.880000114440918
2020-06-05,12.300000190734863
2020-06-08,12.859999656677246
2020-06-09,12.649999618530273
2020-06-10,11.880000114440918
2020-06-11,10.729999542236328
2020-06-12,11.25
2020-06-15,11.510000228881836
2020-06-16,12.25
2020-06-17,12.399999618530273
2020-06-18,13.140000343322754
2020-06-19,12.699999809265137
2020-06-22,12.739999771118164
2020-06-23,13.109999656677246
2020-06-24,12.09000015258789
2020-06-25,12.960000038146973
2020-06-26,12.539999961853027
2020-06-29,12.680000305175781
2020-06-30,13.149999618530273
2020-07-01,13.039999961853027
2020-07-02,13.260000228881836
2020-07-06,13.09000015258789
2020-07-07,12.3100004196167
2020-07-08,12.5
2020-07-09,12.15999984741211
2020-07-10,11.989999771118164
2020-07-13,11.760000228881836
2020-07-14,13.119999885559082
2020-07-15,13.449999809265137
2020-07-16,13.3100004196167
2020-07-17,13.170000076293945
2020-07-20,12.90999984741211
2020-07-21,13.010000228881836
2020-07-22,13.170000076293945
2020-07-23,12.770000457763672
2020-07-24,12.390000343322754
2020-07-27,12.899999618530273
2020-07-28,12.489999771118164
2020-07-29,13.520000457763672
2020-07-30,13.850000381469727
2020-07-31,13.569999694824219
2020-08-03,13.550000190734863
2020-08-04,13.40999984741211
2020-08-05,12.630000114440918
2020-08-06,12.869999885559082
2020-08-07,12.34000015258789
2020-08-10,12.520000457763672
2020-08-11,12.100000381469727
2020-08-12,12.460000038146973
2020-08-13,12.260000228881836
2020-08-14,12.199999809265137
2020-08-17,12.680000305175781
2020-08-18,12.539999961853027
2020-08-19,12.649999618530273
2020-08-20,12.670000076293945
2020-08-21,11.609999656677246
2020-08-24,11.3100004196167
2020-08-25,11.510000228881836
2020-08-26,11.100000381469727
2020-08-27,11.079999923706055
2020-08-28,11.489999771118164
2020-08-31,11.65999984741211
2020-09-01,11.59000015258789
2020-09-02,12.180000305175781
2020-09-03,12.369999885559082
2020-09-04,12.319999694824219
2020-09-08,12.0600004196167
2020-09-09,12.470000267028809
2020-09-10,12.029999732971191
2020-09-11,11.819999694824219
2020-09-14,12.220000267028809
2020-09-15,12.449999809265137
2020-09-16,12.539999961853027
2020-09-17,11.970000267028809
2020-09-18,11.979999542236328
2020-09-21,11.069999694824219
2020-09-22,11.069999694824219
2020-09-23,10.520000457763672
2020-09-24,10.520000457763672
2020-09-25,11.020000457763672
2020-09-28,10.859999656677246
2020-09-29,10.399999618530273
2020-09-30,10.40999984741211
2020-10-01,10.449999809265137
2020-10-02,10.130000114440918
2020-10-05,10.350000381469727
2020-10-06,10.199999809265137
2020-10-07,10.779999732971191
2020-10-08,11.25
2020-10-09,11.359999656677246
2020-10-12,11.470000267028809
2020-10-13,13.0600004196167
2020-10-14,12.850000381469727
2020-10-15,13.430000305175781
2020-10-16,13.420000076293945
2020-10-19,13.079999923706055
2020-10-20,12.1899995803833
2020-10-21,11.789999961853027
2020-10-22,12.149999618530273
2020-10-23,12.180000305175781
2020-10-26,12.289999961853027
2020-10-27,12.4399995803833
2020-10-28,11.930000305175781
2020-10-29,11.9399995803833
2020-10-30,11.989999771118164
2020-11-02,12.020000457763672
2020-11-03,12.0
2020-11-04,12.970000267028809
2020-11-05,11.739999771118164
2020-11-06,10.899999618530273
2020-11-09,12.550000190734863
2020-11-10,12.539999961853027
2020-11-11,11.960000038146973
2020-11-12,11.5600004196167
2020-11-13,11.380000114440918
2020-11-16,11.520000457763672
2020-11-17,11.539999961853027
2020-11-18,11.0
2020-11-19,11.09000015258789
2020-11-20,11.359999656677246
2020-11-23,10.989999771118164
2020-11-24,11.069999694824219
2020-11-25,10.84000015258789
2020-11-27,10.819999694824219
2020-11-30,10.710000038146973
2020-12-01,11.359999656677246
2020-12-02,11.359999656677246
2020-12-03,11.319999694824219
2020-12-04,11.460000038146973
2020-12-07,10.829999923706055
2020-12-08,11.369999885559082
2020-12-09,11.210000038146973
2020-12-10,11.229999542236328
2020-12-11,11.109999656677246
2020-12-14,11.369999885559082
2020-12-15,11.210000038146973
2020-12-16,11.0
2020-12-17,11.029999732971191
2020-12-18,11.34000015258789
2020-12-21,11.489999771118164
2020-12-22,12.010000228881836
2020-12-23,12.380000114440918
2020-12-24,12.25
2020-12-28,12.260000228881836
2020-12-29,11.399999618530273
2020-12-30,11.920000076293945
2020-12-31,11.539999961853027
2021-01-04,11.619999885559082
2021-01-05,11.649999618530273
2021-01-06,12.25
2021-01-07,12.510000228881836
2021-01-08,12.319999694824219
2021-01-11,12.100000381469727
2021-01-12,12.210000038146973
2021-01-13,11.760000228881836
2021-01-14,13.09000015258789
2021-01-15,13.0600004196167
2021-01-19,11.970000267028809
2021-01-20,11.84000015258789
2021-01-21,11.420000076293945
2021-01-22,11.539999961853027
2021-01-25,12.229999542236328
2021-01-26,12.359999656677246
2021-01-27,12.369999885559082
2021-01-28,12.050000190734863
2021-01-29,12.170000076293945
2021-02-01,12.949999809265137
2021-02-02,12.869999885559082
2021-02-03,12.670000076293945
2021-02-04,12.890000343322754
2021-02-05,13.029999732971191
2021-02-08,13.050000190734863
2021-02-09,12.09000015258789
2021-02-10,11.680000305175781
2021-02-11,11.729999542236328
2021-02-12,11.680000305175781
2021-02-16,11.460000038146973
2021-02-17,11.40999984741211
2021-02-18,11.130000114440918
2021-02-19,11.289999961853027
2021-02-22,11.380000114440918
2021-02-23,11.399999618530273
2021-02-24,11.199999809265137
2021-02-25,11.079999923706055
2021-02-26,11.020000457763672
2021-03-01,11.40999984741211
2021-03-02,11.079999923706055
2021-03-03,11.270000457763672
2021-03-04,11.470000267028809
2021-03-05,11.4399995803833
2021-03-08,11.109999656677246
2021-03-09,11.739999771118164
2021-03-10,11.319999694824219
2021-03-11,11.850000381469727
2021-03-12,11.84000015258789
2021-03-15,11.680000305175781
2021-03-16,11.079999923706055
2021-03-17,11.109999656677246
2021-03-18,10.5
2021-03-19,10.180000305175781
2021-03-22,10.3100004196167
2021-03-23,9.739999771118164
2021-03-24,9.039999961853027
2021-03-25,9.479999542236328
2021-03-26,9.050000190734863
2021-03-29,8.399999618530273
2021-03-30,8.609999656677246
2021-03-31,8.949999809265137
2021-04-01,8.920000076293945
2021-04-05,8.819999694824219
2021-04-06,8.699999809265137
2021-04-07,8.34000015258789
2021-04-08,8.300000190734863
2021-04-09,8.119999885559082
2021-04-12,8.3100004196167
2021-04-13,9.399999618530273
2021-04-14,9.380000114440918
2021-04-15,9.670000076293945
2021-04-16,9.40999984741211
2021-04-19,8.760000228881836
2021-04-20,8.609999656677246
2021-04-21,8.729999542236328
2021-04-22,8.25
2021-04-23,8.15999984741211
2021-04-26,8.65999984741211
2021-04-27,8.600000381469727
2021-04-28,8.1899995803833
2021-04-29,8.100000381469727
2021-04-30,7.760000228881836
2021-05-03,7.849999904632568
2021-05-04,7.409999847412109
2021-05-05,7.460000038146973
2021-05-06,7.389999866485596
2021-05-07,7.320000171661377
2021-05-10,6.989999771118164
2021-05-11,7.25
2021-05-12,7.53000020980835
2021-05-13,7.980000019073486
2021-05-14,8.239999771118164
