,BOTZ
2020-06-16,23.65999984741211
2020-06-17,23.8700008392334
2020-06-18,23.690000534057617
2020-06-19,23.65999984741211
2020-06-22,24.030000686645508
2020-06-23,24.059999465942383
2020-06-24,23.579999923706055
2020-06-25,24.059999465942383
2020-06-26,23.559999465942383
2020-06-29,23.760000228881836
2020-06-30,23.8700008392334
2020-07-01,24.010000228881836
2020-07-02,24.030000686645508
2020-07-06,24.6299991607666
2020-07-07,24.450000762939453
2020-07-08,24.690000534057617
2020-07-09,24.579999923706055
2020-07-10,24.920000076293945
2020-07-13,24.389999389648438
2020-07-14,24.770000457763672
2020-07-15,25.25
2020-07-16,24.81999969482422
2020-07-17,25.229999542236328
2020-07-20,25.489999771118164
2020-07-21,25.540000915527344
2020-07-22,25.670000076293945
2020-07-23,25.6299991607666
2020-07-24,25.360000610351562
2020-07-27,25.90999984741211
2020-07-28,25.579999923706055
2020-07-29,25.829999923706055
2020-07-30,25.65999984741211
2020-07-31,25.31999969482422
2020-08-03,25.889999389648438
2020-08-04,26.040000915527344
2020-08-05,26.309999465942383
2020-08-06,26.3700008392334
2020-08-07,26.270000457763672
2020-08-10,26.299999237060547
2020-08-11,26.360000610351562
2020-08-12,27.059999465942383
2020-08-13,26.969999313354492
2020-08-14,26.93000030517578
2020-08-17,27.40999984741211
2020-08-18,27.309999465942383
2020-08-19,27.040000915527344
2020-08-20,26.920000076293945
2020-08-21,26.799999237060547
2020-08-24,27.059999465942383
2020-08-25,27.059999465942383
2020-08-26,27.149999618530273
2020-08-27,26.84000015258789
2020-08-28,27.149999618530273
2020-08-31,27.100000381469727
2020-09-01,27.489999771118164
2020-09-02,28.1299991607666
2020-09-03,27.010000228881836
2020-09-04,26.920000076293945
2020-09-08,26.540000915527344
2020-09-09,27.1299991607666
2020-09-10,26.809999465942383
2020-09-11,26.8799991607666
2020-09-14,27.459999084472656
2020-09-15,27.770000457763672
2020-09-16,27.68000030517578
2020-09-17,27.559999465942383
2020-09-18,27.3700008392334
2020-09-21,26.850000381469727
2020-09-22,27.06999969482422
2020-09-23,26.829999923706055
2020-09-24,26.780000686645508
2020-09-25,27.15999984741211
2020-09-28,27.559999465942383
2020-09-29,27.899999618530273
2020-09-30,27.8700008392334
2020-10-01,28.239999771118164
2020-10-02,27.979999542236328
2020-10-05,28.270000457763672
2020-10-06,28.190000534057617
2020-10-07,28.65999984741211
2020-10-08,28.75
2020-10-09,29.030000686645508
2020-10-12,29.270000457763672
2020-10-13,29.270000457763672
2020-10-14,29.239999771118164
2020-10-15,28.889999389648438
2020-10-16,28.899999618530273
2020-10-19,28.860000610351562
2020-10-20,29.1299991607666
2020-10-21,28.969999313354492
2020-10-22,29.040000915527344
2020-10-23,29.040000915527344
2020-10-26,28.420000076293945
2020-10-27,28.520000457763672
2020-10-28,27.719999313354492
2020-10-29,28.09000015258789
2020-10-30,27.709999084472656
2020-11-02,27.950000762939453
2020-11-03,28.649999618530273
2020-11-04,29.1200008392334
2020-11-05,29.93000030517578
2020-11-06,29.860000610351562
2020-11-09,30.600000381469727
2020-11-10,29.770000457763672
2020-11-11,30.219999313354492
2020-11-12,30.0
2020-11-13,30.5
2020-11-16,31.079999923706055
2020-11-17,30.84000015258789
2020-11-18,30.790000915527344
2020-11-19,30.950000762939453
2020-11-20,31.059999465942383
2020-11-23,31.15999984741211
2020-11-24,31.56999969482422
2020-11-25,31.559999465942383
2020-11-27,32.0
2020-11-30,31.649999618530273
2020-12-01,32.400001525878906
2020-12-02,32.349998474121094
2020-12-03,32.349998474121094
2020-12-04,32.70000076293945
2020-12-07,32.20000076293945
2020-12-08,32.349998474121094
2020-12-09,32.150001525878906
2020-12-10,32.150001525878906
2020-12-11,32.029998779296875
2020-12-14,32.2599983215332
2020-12-15,32.599998474121094
2020-12-16,32.5
2020-12-17,32.91999816894531
2020-12-18,32.79999923706055
2020-12-21,32.619998931884766
2020-12-22,32.83000183105469
2020-12-23,33.08000183105469
2020-12-24,32.959999084472656
2020-12-28,33.130001068115234
2020-12-29,33.25
2020-12-30,33.38999938964844
2020-12-31,33.1349983215332
2021-01-04,33.0
2021-01-05,33.59000015258789
2021-01-06,33.63999938964844
2021-01-07,34.150001525878906
2021-01-08,34.380001068115234
2021-01-11,34.18000030517578
2021-01-12,34.369998931884766
2021-01-13,34.400001525878906
2021-01-14,35.2599983215332
2021-01-15,34.52000045776367
2021-01-19,35.099998474121094
2021-01-20,35.619998931884766
2021-01-21,35.61000061035156
2021-01-22,35.41999816894531
2021-01-25,35.59000015258789
2021-01-26,35.45000076293945
2021-01-27,34.939998626708984
2021-01-28,34.779998779296875
2021-01-29,33.849998474121094
2021-02-01,34.58000183105469
2021-02-02,35.06999969482422
2021-02-03,34.869998931884766
2021-02-04,34.810001373291016
2021-02-05,35.060001373291016
2021-02-08,35.630001068115234
2021-02-09,36.11000061035156
2021-02-10,36.08000183105469
2021-02-11,36.34000015258789
2021-02-12,36.459999084472656
2021-02-16,36.369998931884766
2021-02-17,35.7599983215332
2021-02-18,35.40999984741211
2021-02-19,35.79999923706055
2021-02-22,35.0
2021-02-23,34.560001373291016
2021-02-24,34.63999938964844
2021-02-25,33.560001373291016
2021-02-26,33.619998931884766
2021-03-01,34.43000030517578
2021-03-02,34.130001068115234
2021-03-03,33.150001525878906
2021-03-04,32.150001525878906
2021-03-05,32.52000045776367
2021-03-08,31.530000686645508
2021-03-09,32.369998931884766
2021-03-10,32.7400016784668
2021-03-11,33.380001068115234
2021-03-12,33.4900016784668
2021-03-15,33.75
2021-03-16,33.599998474121094
2021-03-17,33.83000183105469
2021-03-18,33.130001068115234
2021-03-19,33.400001525878906
2021-03-22,33.43000030517578
2021-03-23,32.439998626708984
2021-03-24,31.93000030517578
2021-03-25,32.4900016784668
2021-03-26,33.150001525878906
2021-03-29,32.75
2021-03-30,32.86000061035156
2021-03-31,33.13999938964844
2021-04-01,34.04999923706055
2021-04-05,34.70000076293945
2021-04-06,34.470001220703125
2021-04-07,34.150001525878906
2021-04-08,34.59000015258789
2021-04-09,34.709999084472656
2021-04-12,34.45000076293945
2021-04-13,34.75
2021-04-14,34.61000061035156
2021-04-15,35.13999938964844
2021-04-16,35.41999816894531
2021-04-19,34.880001068115234
2021-04-20,34.15999984741211
2021-04-21,34.779998779296875
2021-04-22,34.75
2021-04-23,35.119998931884766
2021-04-26,35.400001525878906
2021-04-27,35.02000045776367
2021-04-28,35.060001373291016
2021-04-29,34.83000183105469
2021-04-30,34.34000015258789
2021-05-03,34.27000045776367
2021-05-04,33.310001373291016
2021-05-05,33.709999084472656
2021-05-06,33.779998779296875
2021-05-07,34.27000045776367
2021-05-10,33.380001068115234
2021-05-11,33.0
2021-05-12,31.649999618530273
2021-05-13,32.0099983215332
2021-05-14,32.849998474121094
