,EGLE
2017-07-14,32.34000015258789
2017-07-17,31.290000915527344
2017-07-18,30.729999542236328
2017-07-19,31.639999389648438
2017-07-20,30.729999542236328
2017-07-21,30.59000015258789
2017-07-24,30.3799991607666
2017-07-25,30.940000534057617
2017-07-26,30.940000534057617
2017-07-27,30.239999771118164
2017-07-28,30.170000076293945
2017-07-31,30.309999465942383
2017-08-01,30.450000762939453
2017-08-02,30.3799991607666
2017-08-03,30.100000381469727
2017-08-04,30.729999542236328
2017-08-07,32.130001068115234
2017-08-08,31.709999084472656
2017-08-09,31.5
2017-08-10,30.799999237060547
2017-08-11,30.940000534057617
2017-08-14,31.639999389648438
2017-08-15,30.239999771118164
2017-08-16,31.709999084472656
2017-08-17,31.149999618530273
2017-08-18,30.940000534057617
2017-08-21,30.8700008392334
2017-08-22,31.43000030517578
2017-08-23,31.010000228881836
2017-08-24,31.360000610351562
2017-08-25,33.459999084472656
2017-08-28,32.689998626708984
2017-08-29,32.34000015258789
2017-08-30,31.43000030517578
2017-08-31,31.709999084472656
2017-09-01,31.639999389648438
2017-09-05,31.43000030517578
2017-09-06,32.7599983215332
2017-09-07,32.130001068115234
2017-09-08,33.95000076293945
2017-09-11,33.95000076293945
2017-09-12,32.83000183105469
2017-09-13,32.689998626708984
2017-09-14,32.54999923706055
2017-09-15,32.27000045776367
2017-09-18,33.38999938964844
2017-09-19,34.439998626708984
2017-09-20,34.439998626708984
2017-09-21,34.22999954223633
2017-09-22,34.09000015258789
2017-09-25,32.619998931884766
2017-09-26,32.689998626708984
2017-09-27,32.970001220703125
2017-09-28,32.970001220703125
2017-09-29,31.709999084472656
2017-10-02,30.59000015258789
2017-10-03,32.900001525878906
2017-10-04,31.780000686645508
2017-10-05,32.40999984741211
2017-10-06,32.34000015258789
2017-10-09,31.850000381469727
2017-10-10,32.27000045776367
2017-10-11,32.060001373291016
2017-10-12,31.920000076293945
2017-10-13,32.060001373291016
2017-10-16,32.54999923706055
2017-10-17,32.619998931884766
2017-10-18,32.130001068115234
2017-10-19,32.20000076293945
2017-10-20,32.689998626708984
2017-10-23,32.27000045776367
2017-10-24,32.47999954223633
2017-10-25,32.689998626708984
2017-10-26,32.7599983215332
2017-10-27,33.25
2017-10-30,32.619998931884766
2017-10-31,32.900001525878906
2017-11-01,31.360000610351562
2017-11-02,31.780000686645508
2017-11-03,31.010000228881836
2017-11-06,32.34000015258789
2017-11-07,31.709999084472656
2017-11-08,31.43000030517578
2017-11-09,31.5
2017-11-10,31.079999923706055
2017-11-13,30.940000534057617
2017-11-14,30.59000015258789
2017-11-15,31.010000228881836
2017-11-16,30.729999542236328
2017-11-17,30.799999237060547
2017-11-20,30.799999237060547
2017-11-21,30.799999237060547
2017-11-22,30.65999984741211
2017-11-24,30.729999542236328
2017-11-27,30.8700008392334
2017-11-28,30.8700008392334
2017-11-29,30.729999542236328
2017-11-30,30.59000015258789
2017-12-01,29.959999084472656
2017-12-04,31.010000228881836
2017-12-05,30.450000762939453
2017-12-06,30.030000686645508
2017-12-07,30.170000076293945
2017-12-08,30.100000381469727
2017-12-11,30.729999542236328
2017-12-12,32.060001373291016
2017-12-13,31.56999969482422
2017-12-14,31.709999084472656
2017-12-15,32.47999954223633
2017-12-18,32.130001068115234
2017-12-19,31.219999313354492
2017-12-20,30.65999984741211
2017-12-21,31.290000915527344
2017-12-22,31.360000610351562
2017-12-26,30.8700008392334
2017-12-27,30.729999542236328
2017-12-28,31.780000686645508
2017-12-29,31.360000610351562
2018-01-02,31.5
2018-01-03,32.54999923706055
2018-01-04,32.970001220703125
2018-01-05,32.900001525878906
2018-01-08,33.880001068115234
2018-01-09,34.09000015258789
2018-01-10,33.66999816894531
2018-01-11,33.459999084472656
2018-01-12,34.29999923706055
2018-01-16,35.349998474121094
2018-01-17,34.790000915527344
2018-01-18,34.5099983215332
2018-01-19,34.93000030517578
2018-01-22,35.97999954223633
2018-01-23,35.77000045776367
2018-01-24,35.4900016784668
2018-01-25,36.81999969482422
2018-01-26,37.16999816894531
2018-01-29,35.349998474121094
2018-01-30,33.95000076293945
2018-01-31,33.18000030517578
2018-02-01,32.900001525878906
2018-02-02,32.47999954223633
2018-02-05,30.940000534057617
2018-02-06,32.130001068115234
2018-02-07,32.54999923706055
2018-02-08,31.850000381469727
2018-02-09,31.709999084472656
2018-02-12,32.970001220703125
2018-02-13,32.27000045776367
2018-02-14,32.47999954223633
2018-02-15,33.25
2018-02-16,33.31999969482422
2018-02-20,33.880001068115234
2018-02-21,33.810001373291016
2018-02-22,34.02000045776367
2018-02-23,34.02000045776367
2018-02-26,34.439998626708984
2018-02-27,34.369998931884766
2018-02-28,34.02000045776367
2018-03-01,34.790000915527344
2018-03-02,34.720001220703125
2018-03-05,35.0
2018-03-06,35.97999954223633
2018-03-07,35.06999969482422
2018-03-08,35.630001068115234
2018-03-09,36.119998931884766
2018-03-12,38.63999938964844
2018-03-13,38.56999969482422
2018-03-14,38.63999938964844
2018-03-15,38.290000915527344
2018-03-16,38.36000061035156
2018-03-19,38.43000030517578
2018-03-20,38.56999969482422
2018-03-21,38.849998474121094
2018-03-22,38.849998474121094
2018-03-23,37.099998474121094
2018-03-26,37.380001068115234
2018-03-27,36.04999923706055
2018-03-28,33.459999084472656
2018-03-29,34.650001525878906
2018-04-02,34.09000015258789
2018-04-03,33.459999084472656
2018-04-04,33.66999816894531
2018-04-05,34.86000061035156
2018-04-06,33.529998779296875
2018-04-09,33.25
2018-04-10,34.86000061035156
2018-04-11,34.86000061035156
2018-04-12,34.790000915527344
2018-04-13,35.279998779296875
2018-04-16,35.4900016784668
2018-04-17,35.77000045776367
2018-04-18,36.470001220703125
2018-04-19,36.68000030517578
2018-04-20,36.81999969482422
2018-04-23,37.380001068115234
2018-04-24,36.68000030517578
2018-04-25,36.68000030517578
2018-04-26,36.470001220703125
2018-04-27,36.61000061035156
2018-04-30,35.41999816894531
2018-05-01,35.349998474121094
2018-05-02,35.630001068115234
2018-05-03,36.959999084472656
2018-05-04,36.75
2018-05-07,37.45000076293945
2018-05-08,37.52000045776367
2018-05-09,38.150001525878906
2018-05-10,37.16999816894531
2018-05-11,39.54999923706055
2018-05-14,40.18000030517578
2018-05-15,40.18000030517578
2018-05-16,38.08000183105469
2018-05-17,38.9900016784668
2018-05-18,38.5
2018-05-21,39.34000015258789
2018-05-22,39.689998626708984
2018-05-23,39.619998931884766
2018-05-24,39.7599983215332
2018-05-25,37.869998931884766
2018-05-29,38.220001220703125
2018-05-30,39.83000183105469
2018-05-31,40.38999938964844
2018-06-01,39.7599983215332
2018-06-04,40.66999816894531
2018-06-05,41.22999954223633
2018-06-06,40.18000030517578
2018-06-07,40.040000915527344
2018-06-08,39.7599983215332
2018-06-11,40.11000061035156
2018-06-12,40.810001373291016
2018-06-13,40.599998474121094
2018-06-14,41.15999984741211
2018-06-15,39.900001525878906
2018-06-18,41.22999954223633
2018-06-19,41.29999923706055
2018-06-20,41.58000183105469
2018-06-21,41.15999984741211
2018-06-22,42.77000045776367
2018-06-25,42.0
2018-06-26,41.720001220703125
2018-06-27,39.970001220703125
2018-06-28,38.779998779296875
2018-06-29,38.08000183105469
2018-07-02,38.0099983215332
2018-07-03,38.290000915527344
2018-07-05,38.43000030517578
2018-07-06,37.939998626708984
2018-07-09,38.36000061035156
2018-07-10,38.0099983215332
2018-07-11,37.45000076293945
2018-07-12,37.52000045776367
2018-07-13,37.65999984741211
2018-07-16,37.16999816894531
2018-07-17,37.869998931884766
2018-07-18,39.970001220703125
2018-07-19,39.83000183105469
2018-07-20,38.150001525878906
2018-07-23,38.36000061035156
2018-07-24,38.290000915527344
2018-07-25,40.25
2018-07-26,39.130001068115234
2018-07-27,38.220001220703125
2018-07-30,38.779998779296875
2018-07-31,40.25
2018-08-01,39.47999954223633
2018-08-02,39.130001068115234
2018-08-03,38.0099983215332
2018-08-06,37.939998626708984
2018-08-07,37.939998626708984
2018-08-08,38.150001525878906
2018-08-09,37.72999954223633
2018-08-10,37.79999923706055
2018-08-13,36.2599983215332
2018-08-14,36.68000030517578
2018-08-15,35.97999954223633
2018-08-16,36.189998626708984
2018-08-17,36.959999084472656
2018-08-20,37.310001373291016
2018-08-21,37.72999954223633
2018-08-22,37.16999816894531
2018-08-23,36.189998626708984
2018-08-24,36.119998931884766
2018-08-27,35.97999954223633
2018-08-28,35.41999816894531
2018-08-29,35.77000045776367
2018-08-30,35.97999954223633
2018-08-31,35.06999969482422
2018-09-04,34.86000061035156
2018-09-05,35.0
2018-09-06,34.29999923706055
2018-09-07,34.02000045776367
2018-09-10,37.65999984741211
2018-09-11,39.130001068115234
2018-09-12,39.20000076293945
2018-09-13,39.20000076293945
2018-09-14,39.40999984741211
2018-09-17,39.47999954223633
2018-09-18,39.130001068115234
2018-09-19,39.20000076293945
2018-09-20,40.459999084472656
2018-09-21,39.619998931884766
2018-09-24,39.689998626708984
2018-09-25,39.47999954223633
2018-09-26,38.849998474121094
2018-09-27,39.619998931884766
2018-09-28,39.34000015258789
2018-10-01,40.880001068115234
2018-10-02,40.040000915527344
2018-10-03,39.900001525878906
2018-10-04,39.970001220703125
2018-10-05,39.619998931884766
2018-10-08,39.34000015258789
2018-10-09,38.849998474121094
2018-10-10,37.310001373291016
2018-10-11,36.61000061035156
2018-10-12,36.470001220703125
2018-10-15,36.189998626708984
2018-10-16,36.400001525878906
2018-10-17,35.4900016784668
2018-10-18,35.13999938964844
2018-10-19,34.15999984741211
2018-10-22,37.16999816894531
2018-10-23,35.06999969482422
2018-10-24,32.40999984741211
2018-10-25,34.29999923706055
2018-10-26,33.18000030517578
2018-10-29,32.900001525878906
2018-10-30,33.7400016784668
2018-10-31,34.93000030517578
2018-11-01,35.70000076293945
2018-11-02,35.4900016784668
2018-11-05,34.58000183105469
2018-11-06,34.790000915527344
2018-11-07,35.630001068115234
2018-11-08,31.010000228881836
2018-11-09,30.030000686645508
2018-11-12,32.689998626708984
2018-11-13,32.970001220703125
2018-11-14,32.54999923706055
2018-11-15,32.970001220703125
2018-11-16,33.040000915527344
2018-11-19,31.219999313354492
2018-11-20,30.59000015258789
2018-11-21,32.34000015258789
2018-11-23,30.450000762939453
2018-11-26,31.360000610351562
2018-11-27,33.31999969482422
2018-11-28,32.54999923706055
2018-11-29,32.689998626708984
2018-11-30,32.7599983215332
2018-12-03,34.15999984741211
2018-12-04,33.459999084472656
2018-12-06,33.18000030517578
2018-12-07,33.38999938964844
2018-12-10,32.40999984741211
2018-12-11,32.970001220703125
2018-12-12,32.970001220703125
2018-12-13,32.27000045776367
2018-12-14,32.970001220703125
2018-12-17,30.65999984741211
2018-12-18,30.450000762939453
2018-12-19,30.8700008392334
2018-12-20,31.149999618530273
2018-12-21,29.959999084472656
2018-12-24,29.399999618530273
2018-12-26,31.010000228881836
2018-12-27,31.360000610351562
2018-12-28,32.130001068115234
2018-12-31,32.27000045776367
2019-01-02,33.040000915527344
2019-01-03,32.7599983215332
2019-01-04,34.439998626708984
2019-01-07,35.70000076293945
2019-01-08,36.119998931884766
2019-01-09,36.04999923706055
2019-01-10,34.86000061035156
2019-01-11,35.560001373291016
2019-01-14,35.13999938964844
2019-01-15,33.31999969482422
2019-01-16,33.529998779296875
2019-01-17,33.810001373291016
2019-01-18,34.29999923706055
2019-01-22,29.959999084472656
2019-01-23,31.360000610351562
2019-01-24,31.43000030517578
2019-01-25,31.010000228881836
2019-01-28,29.1200008392334
2019-01-29,28.979999542236328
2019-01-30,28.90999984741211
2019-01-31,28.770000457763672
2019-02-01,28.770000457763672
2019-02-04,28.6299991607666
2019-02-05,28.6299991607666
2019-02-06,29.889999389648438
2019-02-07,28.139999389648438
2019-02-08,28.209999084472656
2019-02-11,30.170000076293945
2019-02-12,32.7599983215332
2019-02-13,32.40999984741211
2019-02-14,32.7599983215332
2019-02-15,33.810001373291016
2019-02-19,33.38999938964844
2019-02-20,33.040000915527344
2019-02-21,33.7400016784668
2019-02-22,35.41999816894531
2019-02-25,35.279998779296875
2019-02-26,35.279998779296875
2019-02-27,35.06999969482422
2019-02-28,34.22999954223633
2019-03-01,33.599998474121094
2019-03-04,33.810001373291016
2019-03-05,33.810001373291016
2019-03-06,32.130001068115234
2019-03-07,32.060001373291016
2019-03-08,30.8700008392334
2019-03-11,32.54999923706055
2019-03-12,33.25
2019-03-13,32.130001068115234
2019-03-14,32.47999954223633
2019-03-15,33.11000061035156
2019-03-18,33.18000030517578
2019-03-19,32.83000183105469
2019-03-20,32.689998626708984
2019-03-21,32.40999984741211
2019-03-22,30.65999984741211
2019-03-25,31.149999618530273
2019-03-26,30.170000076293945
2019-03-27,32.060001373291016
2019-03-28,31.920000076293945
2019-03-29,32.54999923706055
2019-04-01,33.529998779296875
2019-04-02,32.970001220703125
2019-04-03,33.040000915527344
2019-04-04,34.02000045776367
2019-04-05,35.90999984741211
2019-04-08,35.41999816894531
2019-04-09,34.22999954223633
2019-04-10,35.90999984741211
2019-04-11,35.560001373291016
2019-04-12,36.119998931884766
2019-04-15,36.189998626708984
2019-04-16,36.119998931884766
2019-04-17,35.97999954223633
2019-04-18,35.77000045776367
2019-04-22,36.540000915527344
2019-04-23,37.65999984741211
2019-04-24,36.81999969482422
2019-04-25,35.630001068115234
2019-04-26,36.540000915527344
2019-04-29,38.36000061035156
2019-04-30,38.150001525878906
2019-05-01,40.66999816894531
2019-05-02,39.20000076293945
2019-05-03,39.900001525878906
2019-05-06,39.54999923706055
2019-05-07,37.79999923706055
2019-05-08,38.849998474121094
2019-05-09,37.16999816894531
2019-05-10,38.290000915527344
2019-05-13,37.16999816894531
2019-05-14,37.59000015258789
2019-05-15,37.380001068115234
2019-05-16,37.2400016784668
2019-05-17,37.099998474121094
2019-05-20,36.81999969482422
2019-05-21,36.959999084472656
2019-05-22,36.61000061035156
2019-05-23,34.09000015258789
2019-05-24,33.95000076293945
2019-05-28,33.11000061035156
2019-05-29,32.83000183105469
2019-05-30,32.47999954223633
2019-05-31,32.619998931884766
2019-06-03,32.40999984741211
2019-06-04,32.83000183105469
2019-06-05,32.970001220703125
2019-06-06,33.040000915527344
2019-06-07,34.02000045776367
2019-06-10,33.599998474121094
2019-06-11,33.66999816894531
2019-06-12,32.970001220703125
2019-06-13,33.7400016784668
2019-06-14,32.83000183105469
2019-06-17,33.31999969482422
2019-06-18,34.02000045776367
2019-06-19,34.09000015258789
2019-06-20,34.5099983215332
2019-06-21,34.93000030517578
2019-06-24,33.11000061035156
2019-06-25,32.130001068115234
2019-06-26,33.459999084472656
2019-06-27,35.0
2019-06-28,36.68000030517578
2019-07-01,36.959999084472656
2019-07-02,38.08000183105469
2019-07-03,38.5
2019-07-05,39.54999923706055
2019-07-08,39.7599983215332
2019-07-09,39.900001525878906
2019-07-10,39.130001068115234
2019-07-11,39.7599983215332
2019-07-12,39.54999923706055
2019-07-15,39.060001373291016
2019-07-16,38.43000030517578
2019-07-17,37.2400016784668
2019-07-18,36.540000915527344
2019-07-19,36.33000183105469
2019-07-22,38.5
2019-07-23,38.43000030517578
2019-07-24,31.43000030517578
2019-07-25,33.11000061035156
2019-07-26,31.5
2019-07-29,32.689998626708984
2019-07-30,32.34000015258789
2019-07-31,32.40999984741211
2019-08-01,31.920000076293945
2019-08-02,31.290000915527344
2019-08-05,29.610000610351562
2019-08-06,30.3799991607666
2019-08-07,28.770000457763672
2019-08-08,29.260000228881836
2019-08-09,28.700000762939453
2019-08-12,28.280000686645508
2019-08-13,30.3799991607666
2019-08-14,29.540000915527344
2019-08-15,29.260000228881836
2019-08-16,29.959999084472656
2019-08-19,31.639999389648438
2019-08-20,31.850000381469727
2019-08-21,31.850000381469727
2019-08-22,32.130001068115234
2019-08-23,29.399999618530273
2019-08-26,30.3799991607666
2019-08-27,29.469999313354492
2019-08-28,29.399999618530273
2019-08-29,30.030000686645508
2019-08-30,32.20000076293945
2019-09-03,32.47999954223633
2019-09-04,32.83000183105469
2019-09-05,33.040000915527344
2019-09-06,33.459999084472656
2019-09-09,34.29999923706055
2019-09-10,34.15999984741211
2019-09-11,34.93000030517578
2019-09-12,34.86000061035156
2019-09-13,35.0
2019-09-16,33.880001068115234
2019-09-17,32.54999923706055
2019-09-18,32.060001373291016
2019-09-19,31.219999313354492
2019-09-20,31.079999923706055
2019-09-23,31.5
2019-09-24,30.65999984741211
2019-09-25,30.520000457763672
2019-09-26,30.100000381469727
2019-09-27,30.520000457763672
2019-09-30,30.65999984741211
2019-10-01,30.450000762939453
2019-10-02,30.170000076293945
2019-10-03,30.170000076293945
2019-10-04,31.079999923706055
2019-10-07,31.360000610351562
2019-10-08,30.729999542236328
2019-10-09,31.43000030517578
2019-10-10,32.619998931884766
2019-10-11,32.27000045776367
2019-10-14,32.619998931884766
2019-10-15,32.40999984741211
2019-10-16,31.360000610351562
2019-10-17,31.43000030517578
2019-10-18,31.360000610351562
2019-10-21,31.219999313354492
2019-10-22,29.81999969482422
2019-10-23,32.54999923706055
2019-10-24,31.360000610351562
2019-10-25,30.65999984741211
2019-10-28,31.850000381469727
2019-10-29,32.619998931884766
2019-10-30,31.079999923706055
2019-10-31,30.3799991607666
2019-11-01,31.920000076293945
2019-11-04,31.709999084472656
2019-11-05,30.940000534057617
2019-11-06,29.260000228881836
2019-11-07,27.649999618530273
2019-11-08,28.350000381469727
2019-11-11,28.420000076293945
2019-11-12,28.489999771118164
2019-11-13,27.649999618530273
2019-11-14,27.440000534057617
2019-11-15,28.350000381469727
2019-11-18,28.350000381469727
2019-11-19,28.559999465942383
2019-11-20,29.1200008392334
2019-11-21,29.81999969482422
2019-11-22,30.239999771118164
2019-11-25,31.219999313354492
2019-11-26,31.360000610351562
2019-11-27,31.079999923706055
2019-11-29,33.38999938964844
2019-12-02,32.83000183105469
2019-12-03,31.920000076293945
2019-12-04,31.709999084472656
2019-12-05,30.8700008392334
2019-12-06,31.079999923706055
2019-12-09,30.450000762939453
2019-12-10,29.889999389648438
2019-12-11,29.81999969482422
2019-12-12,29.190000534057617
2019-12-13,29.540000915527344
2019-12-16,28.770000457763672
2019-12-17,28.6299991607666
2019-12-18,30.8700008392334
2019-12-19,31.920000076293945
2019-12-20,31.5
2019-12-23,32.47999954223633
2019-12-24,33.31999969482422
2019-12-26,33.459999084472656
2019-12-27,32.619998931884766
2019-12-30,32.060001373291016
2019-12-31,32.20000076293945
2020-01-02,31.56999969482422
2020-01-03,31.5
2020-01-06,30.520000457763672
2020-01-07,31.219999313354492
2020-01-08,31.010000228881836
2020-01-09,31.079999923706055
2020-01-10,30.799999237060547
2020-01-13,30.450000762939453
2020-01-14,30.799999237060547
2020-01-15,30.450000762939453
2020-01-16,29.889999389648438
2020-01-17,29.75
2020-01-21,28.489999771118164
2020-01-22,28.84000015258789
2020-01-23,28.350000381469727
2020-01-24,28.420000076293945
2020-01-27,26.25
2020-01-28,25.549999237060547
2020-01-29,24.989999771118164
2020-01-30,24.709999084472656
2020-01-31,22.75
2020-02-03,21.280000686645508
2020-02-04,21.84000015258789
2020-02-05,23.239999771118164
2020-02-06,22.469999313354492
2020-02-07,21.209999084472656
2020-02-10,21.420000076293945
2020-02-11,23.59000015258789
2020-02-12,25.40999984741211
2020-02-13,21.979999542236328
2020-02-14,22.260000228881836
2020-02-18,21.979999542236328
2020-02-19,22.75
2020-02-20,22.469999313354492
2020-02-21,22.329999923706055
2020-02-24,22.81999969482422
2020-02-25,21.6299991607666
2020-02-26,21.559999465942383
2020-02-27,21.0
2020-02-28,23.239999771118164
2020-03-02,22.540000915527344
2020-03-03,22.190000534057617
2020-03-04,23.65999984741211
2020-03-05,20.719999313354492
2020-03-06,20.15999984741211
2020-03-09,16.729999542236328
2020-03-10,18.200000762939453
2020-03-11,16.729999542236328
2020-03-12,14.90999984741211
2020-03-13,15.539999961853027
2020-03-16,11.829999923706055
2020-03-17,13.510000228881836
2020-03-18,11.130000114440918
2020-03-19,13.579999923706055
2020-03-20,13.09000015258789
2020-03-23,12.600000381469727
2020-03-24,13.720000267028809
2020-03-25,13.649999618530273
2020-03-26,14.279999732971191
2020-03-27,13.579999923706055
2020-03-30,12.25
2020-03-31,12.949999809265137
2020-04-01,12.600000381469727
2020-04-02,12.600000381469727
2020-04-03,12.109999656677246
2020-04-06,12.460000038146973
2020-04-07,12.600000381469727
2020-04-08,12.880000114440918
2020-04-09,13.09000015258789
2020-04-13,12.390000343322754
2020-04-14,12.8100004196167
2020-04-15,12.319999694824219
2020-04-16,11.0600004196167
2020-04-17,11.270000457763672
2020-04-20,10.920000076293945
2020-04-21,10.430000305175781
2020-04-22,10.220000267028809
2020-04-23,10.430000305175781
2020-04-24,10.359999656677246
2020-04-27,11.0600004196167
2020-04-28,11.550000190734863
2020-04-29,11.899999618530273
2020-04-30,11.760000228881836
2020-05-01,11.34000015258789
2020-05-04,10.989999771118164
2020-05-05,10.989999771118164
2020-05-06,10.359999656677246
2020-05-07,10.850000381469727
2020-05-08,11.899999618530273
2020-05-11,10.920000076293945
2020-05-12,10.430000305175781
2020-05-13,9.65999984741211
2020-05-14,10.010000228881836
2020-05-15,10.220000267028809
2020-05-18,11.550000190734863
2020-05-19,11.829999923706055
2020-05-20,12.739999771118164
2020-05-21,13.229999542236328
2020-05-22,13.09000015258789
2020-05-26,13.649999618530273
2020-05-27,14.350000381469727
2020-05-28,13.09000015258789
2020-05-29,12.390000343322754
2020-06-01,13.300000190734863
2020-06-02,13.510000228881836
2020-06-03,16.100000381469727
2020-06-04,16.100000381469727
2020-06-05,16.729999542236328
2020-06-08,19.950000762939453
2020-06-09,18.899999618530273
2020-06-10,17.709999084472656
2020-06-11,15.119999885559082
2020-06-12,16.239999771118164
2020-06-15,17.219999313354492
2020-06-16,16.799999237060547
2020-06-17,16.65999984741211
2020-06-18,18.690000534057617
2020-06-19,17.360000610351562
2020-06-22,17.360000610351562
2020-06-23,17.780000686645508
2020-06-24,16.450000762939453
2020-06-25,16.59000015258789
2020-06-26,14.979999542236328
2020-06-29,16.239999771118164
2020-06-30,15.329999923706055
2020-07-01,15.050000190734863
2020-07-02,14.90999984741211
2020-07-06,15.890000343322754
2020-07-07,14.84000015258789
2020-07-08,15.399999618530273
2020-07-09,14.979999542236328
2020-07-10,15.680000305175781
2020-07-13,14.699999809265137
2020-07-14,14.84000015258789
2020-07-15,14.979999542236328
2020-07-16,14.84000015258789
2020-07-17,14.84000015258789
2020-07-20,14.630000114440918
2020-07-21,15.050000190734863
2020-07-22,14.350000381469727
2020-07-23,14.5600004196167
2020-07-24,14.5600004196167
2020-07-27,15.399999618530273
2020-07-28,15.119999885559082
2020-07-29,17.079999923706055
2020-07-30,17.010000228881836
2020-07-31,17.010000228881836
2020-08-03,17.360000610351562
2020-08-04,16.729999542236328
2020-08-05,16.940000534057617
2020-08-06,16.799999237060547
2020-08-07,16.940000534057617
2020-08-10,17.56999969482422
2020-08-11,17.780000686645508
2020-08-12,18.760000228881836
2020-08-13,18.829999923706055
2020-08-14,19.459999084472656
2020-08-17,19.110000610351562
2020-08-18,18.899999618530273
2020-08-19,17.989999771118164
2020-08-20,17.43000030517578
2020-08-21,17.290000915527344
2020-08-24,17.56999969482422
2020-08-25,17.709999084472656
2020-08-26,18.6200008392334
2020-08-27,17.780000686645508
2020-08-28,18.760000228881836
2020-08-31,18.479999542236328
2020-09-01,18.200000762939453
2020-09-02,18.270000457763672
2020-09-03,17.709999084472656
2020-09-04,18.40999984741211
2020-09-08,17.850000381469727
2020-09-09,18.059999465942383
2020-09-10,18.270000457763672
2020-09-11,18.270000457763672
2020-09-14,18.270000457763672
2020-09-15,17.3700008392334
2020-09-16,18.239999771118164
2020-09-17,19.729999542236328
2020-09-18,23.270000457763672
2020-09-21,17.709999084472656
2020-09-22,15.949999809265137
2020-09-23,16.25
2020-09-24,16.0
2020-09-25,16.270000457763672
2020-09-28,16.559999465942383
2020-09-29,15.960000038146973
2020-09-30,16.3700008392334
2020-10-01,16.969999313354492
2020-10-02,17.889999389648438
2020-10-05,18.360000610351562
2020-10-06,18.020000457763672
2020-10-07,17.200000762939453
2020-10-08,17.290000915527344
2020-10-09,17.25
2020-10-12,17.34000015258789
2020-10-13,16.889999389648438
2020-10-14,17.170000076293945
2020-10-15,17.3700008392334
2020-10-16,16.329999923706055
2020-10-19,16.219999313354492
2020-10-20,16.649999618530273
2020-10-21,16.719999313354492
2020-10-22,17.079999923706055
2020-10-23,17.170000076293945
2020-10-26,16.350000381469727
2020-10-27,15.90999984741211
2020-10-28,15.0
2020-10-29,14.109999656677246
2020-10-30,13.760000228881836
2020-11-02,14.489999771118164
2020-11-03,15.09000015258789
2020-11-04,15.010000228881836
2020-11-05,14.75
2020-11-06,14.25
2020-11-09,14.770000457763672
2020-11-10,15.4399995803833
2020-11-11,15.920000076293945
2020-11-12,15.3100004196167
2020-11-13,16.010000228881836
2020-11-16,16.68000030517578
2020-11-17,16.489999771118164
2020-11-18,16.959999084472656
2020-11-19,17.09000015258789
2020-11-20,16.969999313354492
2020-11-23,18.450000762939453
2020-11-24,19.989999771118164
2020-11-25,20.020000457763672
2020-11-27,19.989999771118164
2020-11-30,18.6299991607666
2020-12-01,18.1299991607666
2020-12-02,18.68000030517578
2020-12-03,19.489999771118164
2020-12-04,19.610000610351562
2020-12-07,19.18000030517578
2020-12-08,19.440000534057617
2020-12-09,19.280000686645508
2020-12-10,19.530000686645508
2020-12-11,19.049999237060547
2020-12-14,18.639999389648438
2020-12-15,19.280000686645508
2020-12-16,19.110000610351562
2020-12-17,19.59000015258789
2020-12-18,17.59000015258789
2020-12-21,17.979999542236328
2020-12-22,17.360000610351562
2020-12-23,18.309999465942383
2020-12-24,18.43000030517578
2020-12-28,18.469999313354492
2020-12-29,18.299999237060547
2020-12-30,18.84000015258789
2020-12-31,19.0
2021-01-04,19.610000610351562
2021-01-05,19.229999542236328
2021-01-06,19.93000030517578
2021-01-07,20.780000686645508
2021-01-08,20.989999771118164
2021-01-11,22.25
2021-01-12,23.030000686645508
2021-01-13,23.079999923706055
2021-01-14,24.049999237060547
2021-01-15,22.770000457763672
2021-01-19,23.360000610351562
2021-01-20,22.530000686645508
2021-01-21,22.309999465942383
2021-01-22,22.1299991607666
2021-01-25,21.31999969482422
2021-01-26,19.719999313354492
2021-01-27,19.190000534057617
2021-01-28,19.110000610351562
2021-01-29,19.56999969482422
2021-02-01,19.829999923706055
2021-02-02,19.969999313354492
2021-02-03,19.760000228881836
2021-02-04,20.260000228881836
2021-02-05,22.59000015258789
2021-02-08,21.56999969482422
2021-02-09,23.450000762939453
2021-02-10,25.290000915527344
2021-02-11,25.950000762939453
2021-02-12,28.0
2021-02-16,29.389999389648438
2021-02-17,29.850000381469727
2021-02-18,28.43000030517578
2021-02-19,29.959999084472656
2021-02-22,29.540000915527344
2021-02-23,29.56999969482422
2021-02-24,31.360000610351562
2021-02-25,30.209999084472656
2021-02-26,29.34000015258789
2021-03-01,29.170000076293945
2021-03-02,30.09000015258789
2021-03-03,30.790000915527344
2021-03-04,31.200000762939453
2021-03-05,33.52000045776367
2021-03-08,35.5
2021-03-09,35.310001373291016
2021-03-10,39.380001068115234
2021-03-11,39.099998474121094
2021-03-12,39.189998626708984
2021-03-15,38.900001525878906
2021-03-16,37.59000015258789
2021-03-17,37.650001525878906
2021-03-18,36.91999816894531
2021-03-19,37.77000045776367
2021-03-22,38.45000076293945
2021-03-23,36.220001220703125
2021-03-24,35.58000183105469
2021-03-25,38.40999984741211
2021-03-26,37.25
2021-03-29,35.79999923706055
2021-03-30,36.189998626708984
2021-03-31,36.119998931884766
2021-04-01,35.56999969482422
2021-04-05,34.02000045776367
2021-04-06,34.4900016784668
2021-04-07,36.43000030517578
2021-04-08,36.630001068115234
2021-04-09,36.349998474121094
2021-04-12,35.459999084472656
2021-04-13,34.04999923706055
