,AERI
2017-08-10,51.45000076293945
2017-08-11,50.349998474121094
2017-08-14,50.599998474121094
2017-08-15,52.400001525878906
2017-08-16,52.20000076293945
2017-08-17,54.79999923706055
2017-08-18,53.04999923706055
2017-08-21,51.25
2017-08-22,52.79999923706055
2017-08-23,51.95000076293945
2017-08-24,52.849998474121094
2017-08-25,53.5
2017-08-28,55.25
2017-08-29,55.099998474121094
2017-08-30,55.150001525878906
2017-08-31,57.349998474121094
2017-09-01,57.79999923706055
2017-09-05,57.5
2017-09-06,57.45000076293945
2017-09-07,58.70000076293945
2017-09-08,58.25
2017-09-11,58.20000076293945
2017-09-12,55.599998474121094
2017-09-13,55.75
2017-09-14,57.25
2017-09-15,58.29999923706055
2017-09-18,60.099998474121094
2017-09-19,58.599998474121094
2017-09-20,53.400001525878906
2017-09-21,51.45000076293945
2017-09-22,50.95000076293945
2017-09-25,52.400001525878906
2017-09-26,50.79999923706055
2017-09-27,51.75
2017-09-28,49.20000076293945
2017-09-29,48.599998474121094
2017-10-02,50.849998474121094
2017-10-03,51.650001525878906
2017-10-04,54.349998474121094
2017-10-05,54.5
2017-10-06,52.650001525878906
2017-10-09,52.70000076293945
2017-10-10,55.349998474121094
2017-10-11,64.30000305175781
2017-10-12,62.95000076293945
2017-10-13,61.45000076293945
2017-10-16,64.05000305175781
2017-10-17,64.5999984741211
2017-10-18,64.44999694824219
2017-10-19,64.8499984741211
2017-10-20,65.0999984741211
2017-10-23,63.29999923706055
2017-10-24,64.4000015258789
2017-10-25,63.5
2017-10-26,62.0
2017-10-27,63.29999923706055
2017-10-30,60.95000076293945
2017-10-31,61.75
2017-11-01,62.45000076293945
2017-11-02,63.70000076293945
2017-11-03,64.8499984741211
2017-11-06,64.80000305175781
2017-11-07,64.75
2017-11-08,63.82500076293945
2017-11-09,61.75
2017-11-10,62.0
2017-11-13,62.400001525878906
2017-11-14,60.599998474121094
2017-11-15,59.29999923706055
2017-11-16,59.70000076293945
2017-11-17,58.70000076293945
2017-11-20,59.70000076293945
2017-11-21,61.400001525878906
2017-11-22,61.54999923706055
2017-11-24,61.29999923706055
2017-11-27,60.95000076293945
2017-11-28,61.75
2017-11-29,62.349998474121094
2017-11-30,64.25
2017-12-01,64.9000015258789
2017-12-04,61.400001525878906
2017-12-05,58.900001525878906
2017-12-06,57.400001525878906
2017-12-07,57.599998474121094
2017-12-08,60.04999923706055
2017-12-11,59.20000076293945
2017-12-12,58.95000076293945
2017-12-13,60.20000076293945
2017-12-14,60.150001525878906
2017-12-15,59.0
2017-12-18,58.29999923706055
2017-12-19,58.25
2017-12-20,57.25
2017-12-21,59.25
2017-12-22,60.70000076293945
2017-12-26,60.5
2017-12-27,61.54999923706055
2017-12-28,61.95000076293945
2017-12-29,59.75
2018-01-02,60.45000076293945
2018-01-03,60.54999923706055
2018-01-04,60.599998474121094
2018-01-05,59.349998474121094
2018-01-08,57.95000076293945
2018-01-09,57.75
2018-01-10,58.04999923706055
2018-01-11,58.79999923706055
2018-01-12,58.599998474121094
2018-01-16,57.099998474121094
2018-01-17,57.400001525878906
2018-01-18,57.900001525878906
2018-01-19,59.29999923706055
2018-01-22,59.95000076293945
2018-01-23,61.0
2018-01-24,55.5
2018-01-25,57.29999923706055
2018-01-26,56.70000076293945
2018-01-29,57.0
2018-01-30,56.25
2018-01-31,54.849998474121094
2018-02-01,57.150001525878906
2018-02-02,57.04999923706055
2018-02-05,54.29999923706055
2018-02-06,53.70000076293945
2018-02-07,55.400001525878906
2018-02-08,53.54999923706055
2018-02-09,52.54999923706055
2018-02-12,53.099998474121094
2018-02-13,54.150001525878906
2018-02-14,52.54999923706055
2018-02-15,53.650001525878906
2018-02-16,54.900001525878906
2018-02-20,54.20000076293945
2018-02-21,52.5
2018-02-22,52.54999923706055
2018-02-23,53.849998474121094
2018-02-26,53.75
2018-02-27,52.95000076293945
2018-02-28,51.150001525878906
2018-03-01,51.849998474121094
2018-03-02,53.45000076293945
2018-03-05,55.20000076293945
2018-03-06,55.20000076293945
2018-03-07,56.900001525878906
2018-03-08,57.0
2018-03-09,57.400001525878906
2018-03-12,59.04999923706055
2018-03-13,57.95000076293945
2018-03-14,57.900001525878906
2018-03-15,57.45000076293945
2018-03-16,57.95000076293945
2018-03-19,56.29999923706055
2018-03-20,55.599998474121094
2018-03-21,55.599998474121094
2018-03-22,54.099998474121094
2018-03-23,53.04999923706055
2018-03-26,53.400001525878906
2018-03-27,52.95000076293945
2018-03-28,53.75
2018-03-29,54.25
2018-04-02,51.45000076293945
2018-04-03,52.5
2018-04-04,52.099998474121094
2018-04-05,52.25
2018-04-06,50.25
2018-04-09,51.0
2018-04-10,52.650001525878906
2018-04-11,52.599998474121094
2018-04-12,53.400001525878906
2018-04-13,53.54999923706055
2018-04-16,53.099998474121094
2018-04-17,55.150001525878906
2018-04-18,54.5
2018-04-19,53.95000076293945
2018-04-20,53.650001525878906
2018-04-23,54.75
2018-04-24,53.95000076293945
2018-04-25,54.20000076293945
2018-04-26,54.54999923706055
2018-04-27,53.349998474121094
2018-04-30,51.20000076293945
2018-05-01,52.099998474121094
2018-05-02,52.0
2018-05-03,51.5
2018-05-04,50.79999923706055
2018-05-07,50.849998474121094
2018-05-08,49.95000076293945
2018-05-09,49.75
2018-05-10,47.849998474121094
2018-05-11,50.900001525878906
2018-05-14,52.349998474121094
2018-05-15,50.400001525878906
2018-05-16,51.20000076293945
2018-05-17,51.150001525878906
2018-05-18,51.150001525878906
2018-05-21,50.375
2018-05-22,49.849998474121094
2018-05-23,51.25
2018-05-24,49.95000076293945
2018-05-25,49.650001525878906
2018-05-29,50.29999923706055
2018-05-30,50.599998474121094
2018-05-31,51.29999923706055
2018-06-01,54.5
2018-06-04,56.45000076293945
2018-06-05,58.29999923706055
2018-06-06,63.04999923706055
2018-06-07,65.1500015258789
2018-06-08,63.25
2018-06-11,63.599998474121094
2018-06-12,64.25
2018-06-13,63.0
2018-06-14,64.19999694824219
2018-06-15,64.1500015258789
2018-06-18,64.44999694824219
2018-06-19,64.80000305175781
2018-06-20,65.9000015258789
2018-06-21,67.3499984741211
2018-06-22,70.44999694824219
2018-06-25,68.0999984741211
2018-06-26,68.05000305175781
2018-06-27,67.75
2018-06-28,67.19999694824219
2018-06-29,67.55000305175781
2018-07-02,65.0
2018-07-03,64.05000305175781
2018-07-05,64.55000305175781
2018-07-06,67.4000015258789
2018-07-09,67.80000305175781
2018-07-10,67.25
2018-07-11,68.75
2018-07-12,71.5
2018-07-13,73.0999984741211
2018-07-16,73.0
2018-07-17,73.80000305175781
2018-07-18,73.5999984741211
2018-07-19,73.9000015258789
2018-07-20,73.4000015258789
2018-07-23,73.0999984741211
2018-07-24,70.19999694824219
2018-07-25,71.4000015258789
2018-07-26,71.4000015258789
2018-07-27,67.75
2018-07-30,66.69999694824219
2018-07-31,67.55000305175781
2018-08-01,68.69999694824219
2018-08-02,67.94999694824219
2018-08-03,65.0999984741211
2018-08-06,65.05000305175781
2018-08-07,65.5
2018-08-08,64.75
2018-08-09,64.3499984741211
2018-08-10,64.5
2018-08-13,64.1500015258789
2018-08-14,65.75
2018-08-15,63.599998474121094
2018-08-16,64.0999984741211
2018-08-17,63.95000076293945
2018-08-20,63.79999923706055
2018-08-21,62.5
2018-08-22,61.849998474121094
2018-08-23,60.75
2018-08-24,61.0
2018-08-27,61.45000076293945
2018-08-28,63.95000076293945
2018-08-29,63.54999923706055
2018-08-30,62.400001525878906
2018-08-31,61.349998474121094
2018-09-04,60.650001525878906
2018-09-05,58.95000076293945
2018-09-06,57.54999923706055
2018-09-07,58.29999923706055
2018-09-10,56.45000076293945
2018-09-11,58.400001525878906
2018-09-12,58.349998474121094
2018-09-13,59.45000076293945
2018-09-14,59.150001525878906
2018-09-17,56.150001525878906
2018-09-18,56.54999923706055
2018-09-19,56.20000076293945
2018-09-20,58.349998474121094
2018-09-21,58.45000076293945
2018-09-24,58.900001525878906
2018-09-25,58.400001525878906
2018-09-26,60.849998474121094
2018-09-27,61.95000076293945
2018-09-28,61.54999923706055
2018-10-01,59.279998779296875
2018-10-02,57.63999938964844
2018-10-03,59.79999923706055
2018-10-04,56.90999984741211
2018-10-05,55.380001068115234
2018-10-08,54.189998626708984
2018-10-09,53.209999084472656
2018-10-10,51.59000015258789
2018-10-11,52.560001373291016
2018-10-12,55.369998931884766
2018-10-15,56.2400016784668
2018-10-16,59.18000030517578
2018-10-17,60.040000915527344
2018-10-18,58.25
2018-10-19,58.380001068115234
2018-10-22,58.119998931884766
2018-10-23,59.27000045776367
2018-10-24,53.9900016784668
2018-10-25,55.099998474121094
2018-10-26,55.41999816894531
2018-10-29,54.75
2018-10-30,51.650001525878906
2018-10-31,53.18000030517578
2018-11-01,55.45000076293945
2018-11-02,53.84000015258789
2018-11-05,53.119998931884766
2018-11-06,54.54999923706055
2018-11-07,51.029998779296875
2018-11-08,50.0099983215332
2018-11-09,47.7599983215332
2018-11-12,44.650001525878906
2018-11-13,43.31999969482422
2018-11-14,41.400001525878906
2018-11-15,42.72999954223633
2018-11-16,42.869998931884766
2018-11-19,43.54999923706055
2018-11-20,41.04999923706055
2018-11-21,43.310001373291016
2018-11-23,43.90999984741211
2018-11-26,42.099998474121094
2018-11-27,38.61000061035156
2018-11-28,40.119998931884766
2018-11-29,41.06999969482422
2018-11-30,39.88999938964844
2018-12-03,41.54999923706055
2018-12-04,40.869998931884766
2018-12-06,40.43000030517578
2018-12-07,39.689998626708984
2018-12-10,40.04999923706055
2018-12-11,40.529998779296875
2018-12-12,40.650001525878906
2018-12-13,39.0099983215332
2018-12-14,38.220001220703125
2018-12-17,37.11000061035156
2018-12-18,36.40999984741211
2018-12-19,35.77000045776367
2018-12-20,33.209999084472656
2018-12-21,33.0
2018-12-24,33.310001373291016
2018-12-26,34.58000183105469
2018-12-27,35.72999954223633
2018-12-28,35.52000045776367
2018-12-31,36.099998474121094
2019-01-02,36.31999969482422
2019-01-03,37.08000183105469
2019-01-04,37.7599983215332
2019-01-07,40.369998931884766
2019-01-08,39.689998626708984
2019-01-09,39.84000015258789
2019-01-10,41.58000183105469
2019-01-11,42.709999084472656
2019-01-14,42.29999923706055
2019-01-15,42.81999969482422
2019-01-16,42.150001525878906
2019-01-17,42.83000183105469
2019-01-18,43.9900016784668
2019-01-22,43.9900016784668
2019-01-23,43.63999938964844
2019-01-24,44.529998779296875
2019-01-25,45.7400016784668
2019-01-28,45.61000061035156
2019-01-29,46.15999984741211
2019-01-30,46.86000061035156
2019-01-31,47.02000045776367
2019-02-01,46.5
2019-02-04,47.5
2019-02-05,46.540000915527344
2019-02-06,44.59000015258789
2019-02-07,43.06999969482422
2019-02-08,40.38999938964844
2019-02-11,40.29999923706055
2019-02-12,41.7400016784668
2019-02-13,41.54999923706055
2019-02-14,41.06999969482422
2019-02-15,41.75
2019-02-19,40.79999923706055
2019-02-20,39.61000061035156
2019-02-21,38.70000076293945
2019-02-22,40.040000915527344
2019-02-25,40.18000030517578
2019-02-26,46.130001068115234
2019-02-27,45.9900016784668
2019-02-28,46.66999816894531
2019-03-01,47.91999816894531
2019-03-04,48.11000061035156
2019-03-05,46.75
2019-03-06,46.45000076293945
2019-03-07,46.54999923706055
2019-03-08,46.189998626708984
2019-03-11,46.59000015258789
2019-03-12,45.81999969482422
2019-03-13,47.970001220703125
2019-03-14,47.5099983215332
2019-03-15,46.97999954223633
2019-03-18,47.09000015258789
2019-03-19,45.63999938964844
2019-03-20,45.86000061035156
2019-03-21,49.25
2019-03-22,46.81999969482422
2019-03-25,45.5099983215332
2019-03-26,44.779998779296875
2019-03-27,44.189998626708984
2019-03-28,45.31999969482422
2019-03-29,47.5
2019-04-01,47.47999954223633
2019-04-02,48.130001068115234
2019-04-03,48.18000030517578
2019-04-04,48.209999084472656
2019-04-05,47.970001220703125
2019-04-08,46.25
2019-04-09,44.68000030517578
2019-04-10,44.849998474121094
2019-04-11,44.310001373291016
2019-04-12,41.88999938964844
2019-04-15,41.33000183105469
2019-04-16,42.20000076293945
2019-04-17,39.779998779296875
2019-04-18,39.16999816894531
2019-04-22,38.29999923706055
2019-04-23,39.5099983215332
2019-04-24,38.83000183105469
2019-04-25,38.810001373291016
2019-04-26,39.79999923706055
2019-04-29,39.40999984741211
2019-04-30,38.150001525878906
2019-05-01,37.970001220703125
2019-05-02,38.54999923706055
2019-05-03,39.779998779296875
2019-05-06,40.41999816894531
2019-05-07,38.25
2019-05-08,41.119998931884766
2019-05-09,43.4900016784668
2019-05-10,43.02000045776367
2019-05-13,39.18000030517578
2019-05-14,40.709999084472656
2019-05-15,40.15999984741211
2019-05-16,40.540000915527344
2019-05-17,39.060001373291016
2019-05-20,39.150001525878906
2019-05-21,40.86000061035156
2019-05-22,40.11000061035156
2019-05-23,39.439998626708984
2019-05-24,39.869998931884766
2019-05-28,39.029998779296875
2019-05-29,38.95000076293945
2019-05-30,38.0099983215332
2019-05-31,36.41999816894531
2019-06-03,36.11000061035156
2019-06-04,37.470001220703125
2019-06-05,36.93000030517578
2019-06-06,34.68000030517578
2019-06-07,35.16999816894531
2019-06-10,34.220001220703125
2019-06-11,34.060001373291016
2019-06-12,32.2599983215332
2019-06-13,33.130001068115234
2019-06-14,31.719999313354492
2019-06-17,33.290000915527344
2019-06-18,33.84000015258789
2019-06-19,32.88999938964844
2019-06-20,32.130001068115234
2019-06-21,30.90999984741211
2019-06-24,30.200000762939453
2019-06-25,29.530000686645508
2019-06-26,28.969999313354492
2019-06-27,29.030000686645508
2019-06-28,29.549999237060547
2019-07-01,28.0
2019-07-02,26.690000534057617
2019-07-03,26.709999084472656
2019-07-05,25.959999084472656
2019-07-08,25.5
2019-07-09,26.0
2019-07-10,25.8700008392334
2019-07-11,25.049999237060547
2019-07-12,26.170000076293945
2019-07-15,25.25
2019-07-16,24.3700008392334
2019-07-17,24.020000457763672
2019-07-18,23.6200008392334
2019-07-19,23.1200008392334
2019-07-22,22.40999984741211
2019-07-23,21.959999084472656
2019-07-24,22.969999313354492
2019-07-25,22.15999984741211
2019-07-26,22.799999237060547
2019-07-29,21.93000030517578
2019-07-30,22.059999465942383
2019-07-31,21.670000076293945
2019-08-01,21.440000534057617
2019-08-02,21.59000015258789
2019-08-05,21.260000228881836
2019-08-06,21.68000030517578
2019-08-07,21.489999771118164
2019-08-08,22.920000076293945
2019-08-09,23.520000457763672
2019-08-12,24.209999084472656
2019-08-13,24.3799991607666
2019-08-14,23.969999313354492
2019-08-15,24.56999969482422
2019-08-16,23.190000534057617
2019-08-19,23.8799991607666
2019-08-20,22.5
2019-08-21,24.350000381469727
2019-08-22,23.969999313354492
2019-08-23,23.420000076293945
2019-08-26,22.8700008392334
2019-08-27,22.209999084472656
2019-08-28,21.670000076293945
2019-08-29,21.309999465942383
2019-08-30,21.65999984741211
2019-09-03,20.399999618530273
2019-09-04,18.5
2019-09-05,18.40999984741211
2019-09-06,18.81999969482422
2019-09-09,20.469999313354492
2019-09-10,22.15999984741211
2019-09-11,23.18000030517578
2019-09-12,23.110000610351562
2019-09-13,22.09000015258789
2019-09-16,23.84000015258789
2019-09-17,22.790000915527344
2019-09-18,21.639999389648438
2019-09-19,22.90999984741211
2019-09-20,23.329999923706055
2019-09-23,23.399999618530273
2019-09-24,21.729999542236328
2019-09-25,22.540000915527344
2019-09-26,21.059999465942383
2019-09-27,20.34000015258789
2019-09-30,19.219999313354492
2019-10-01,19.1299991607666
2019-10-02,19.450000762939453
2019-10-03,19.020000457763672
2019-10-04,19.889999389648438
2019-10-07,19.540000915527344
2019-10-08,18.729999542236328
2019-10-09,17.975000381469727
2019-10-10,17.719999313354492
2019-10-11,20.149999618530273
2019-10-14,19.704999923706055
2019-10-15,20.280000686645508
2019-10-16,20.770000457763672
2019-10-17,21.25
2019-10-18,20.510000228881836
2019-10-21,19.59000015258789
2019-10-22,21.0
2019-10-23,21.200000762939453
2019-10-24,20.795000076293945
2019-10-25,21.31999969482422
2019-10-28,22.479999542236328
2019-10-29,21.90999984741211
2019-10-30,21.989999771118164
2019-10-31,22.190000534057617
2019-11-01,24.329999923706055
2019-11-04,23.8700008392334
2019-11-05,23.81999969482422
2019-11-06,23.81999969482422
2019-11-07,18.479999542236328
2019-11-08,19.229999542236328
2019-11-11,19.049999237060547
2019-11-12,18.8799991607666
2019-11-13,18.799999237060547
2019-11-14,18.229999542236328
2019-11-15,18.93000030517578
2019-11-18,19.010000228881836
2019-11-19,18.8700008392334
2019-11-20,17.850000381469727
2019-11-21,18.399999618530273
2019-11-22,18.6299991607666
2019-11-25,18.520000457763672
2019-11-26,18.09000015258789
2019-11-27,18.350000381469727
2019-11-29,18.989999771118164
2019-12-02,18.875
2019-12-03,19.079999923706055
2019-12-04,20.28499984741211
2019-12-05,19.350000381469727
2019-12-06,19.864999771118164
2019-12-09,21.040000915527344
2019-12-10,21.440000534057617
2019-12-11,21.440000534057617
2019-12-12,22.100000381469727
2019-12-13,22.5
2019-12-16,21.889999389648438
2019-12-17,21.920000076293945
2019-12-18,21.979999542236328
2019-12-19,23.389999389648438
2019-12-20,24.420000076293945
2019-12-23,24.110000610351562
2019-12-24,25.100000381469727
2019-12-26,24.59000015258789
2019-12-27,24.020000457763672
2019-12-30,23.170000076293945
2019-12-31,24.170000076293945
2020-01-02,23.799999237060547
2020-01-03,23.844999313354492
2020-01-06,24.489999771118164
2020-01-07,25.059999465942383
2020-01-08,24.559999465942383
2020-01-09,25.469999313354492
2020-01-10,24.229999542236328
2020-01-13,24.8700008392334
2020-01-14,25.520000457763672
2020-01-15,24.530000686645508
2020-01-16,24.110000610351562
2020-01-17,22.739999771118164
2020-01-21,22.559999465942383
2020-01-22,22.280000686645508
2020-01-23,22.559999465942383
2020-01-24,21.5
2020-01-27,20.940000534057617
2020-01-28,21.530000686645508
2020-01-29,21.18000030517578
2020-01-30,21.09000015258789
2020-01-31,20.479999542236328
2020-02-03,20.68000030517578
2020-02-04,20.5
2020-02-05,20.760000228881836
2020-02-06,21.18000030517578
2020-02-07,20.489999771118164
2020-02-10,20.5
2020-02-11,20.389999389648438
2020-02-12,19.809999465942383
2020-02-13,19.65999984741211
2020-02-14,19.450000762939453
2020-02-18,19.010000228881836
2020-02-19,19.469999313354492
2020-02-20,19.889999389648438
2020-02-21,21.59000015258789
2020-02-24,20.299999237060547
2020-02-25,18.739999771118164
2020-02-26,18.729999542236328
2020-02-27,17.010000228881836
2020-02-28,17.5
2020-03-02,17.8799991607666
2020-03-03,17.010000228881836
2020-03-04,17.56999969482422
2020-03-05,16.889999389648438
2020-03-06,15.15999984741211
2020-03-09,14.5
2020-03-10,15.140000343322754
2020-03-11,14.550000190734863
2020-03-12,13.40999984741211
2020-03-13,14.670000076293945
2020-03-16,13.109999656677246
2020-03-17,14.010000228881836
2020-03-18,12.289999961853027
2020-03-19,13.210000038146973
2020-03-20,11.84000015258789
2020-03-23,12.029999732971191
2020-03-24,13.489999771118164
2020-03-25,12.989999771118164
2020-03-26,13.5
2020-03-27,13.050000190734863
2020-03-30,13.489999771118164
2020-03-31,13.5
2020-04-01,13.289999961853027
2020-04-02,13.079999923706055
2020-04-03,12.170000076293945
2020-04-06,12.0
2020-04-07,12.710000038146973
2020-04-08,13.399999618530273
2020-04-09,15.25
2020-04-13,15.109999656677246
2020-04-14,16.100000381469727
2020-04-15,15.4399995803833
2020-04-16,14.729999542236328
2020-04-17,15.0
2020-04-20,14.739999771118164
2020-04-21,13.829999923706055
2020-04-22,13.670000076293945
2020-04-23,14.010000228881836
2020-04-24,14.300000190734863
2020-04-27,14.739999771118164
2020-04-28,13.970000267028809
2020-04-29,15.34000015258789
2020-04-30,15.239999771118164
2020-05-01,14.300000190734863
2020-05-04,15.420000076293945
2020-05-05,15.970000267028809
2020-05-06,15.670000076293945
2020-05-07,14.449999809265137
2020-05-08,15.270000457763672
2020-05-11,16.040000915527344
2020-05-12,15.619999885559082
2020-05-13,14.680000305175781
2020-05-14,14.720000267028809
2020-05-15,14.845000267028809
2020-05-18,16.1299991607666
2020-05-19,15.9399995803833
2020-05-20,16.059999465942383
2020-05-21,16.010000228881836
2020-05-22,15.739999771118164
2020-05-26,15.09000015258789
2020-05-27,14.390000343322754
2020-05-28,14.220000267028809
2020-05-29,14.029999732971191
2020-06-01,14.609999656677246
2020-06-02,15.140000343322754
2020-06-03,15.180000305175781
2020-06-04,14.720000267028809
2020-06-05,15.0600004196167
2020-06-08,15.5
2020-06-09,15.300000190734863
2020-06-10,14.960000038146973
2020-06-11,13.270000457763672
2020-06-12,14.5600004196167
2020-06-15,14.510000228881836
2020-06-16,15.020000457763672
2020-06-17,15.050000190734863
2020-06-18,15.359999656677246
2020-06-19,15.600000381469727
2020-06-22,15.880000114440918
2020-06-23,15.789999961853027
2020-06-24,14.670000076293945
2020-06-25,14.5
2020-06-26,14.880000114440918
2020-06-29,14.90999984741211
2020-06-30,14.760000228881836
2020-07-01,14.460000038146973
2020-07-02,13.970000267028809
2020-07-06,13.949999809265137
2020-07-07,13.319999694824219
2020-07-08,13.40999984741211
2020-07-09,12.970000267028809
2020-07-10,13.329999923706055
2020-07-13,13.380000114440918
2020-07-14,13.140000343322754
2020-07-15,13.75
2020-07-16,13.979999542236328
2020-07-17,13.710000038146973
2020-07-20,13.899999618530273
2020-07-21,13.75
2020-07-22,13.260000228881836
2020-07-23,12.609999656677246
2020-07-24,12.180000305175781
2020-07-27,12.369999885559082
2020-07-28,12.329999923706055
2020-07-29,11.869999885559082
2020-07-30,11.729999542236328
2020-07-31,11.5600004196167
2020-08-03,11.869999885559082
2020-08-04,11.649999618530273
2020-08-05,11.9399995803833
2020-08-06,12.100000381469727
2020-08-07,12.609999656677246
2020-08-10,12.890000343322754
2020-08-11,12.300000190734863
2020-08-12,12.399999618530273
2020-08-13,12.380000114440918
2020-08-14,12.710000038146973
2020-08-17,12.760000228881836
2020-08-18,12.420000076293945
2020-08-19,12.609999656677246
2020-08-20,12.1899995803833
2020-08-21,11.399999618530273
2020-08-24,11.039999961853027
2020-08-25,11.0
2020-08-26,11.010000228881836
2020-08-27,11.109999656677246
2020-08-28,10.760000228881836
2020-08-31,11.0
2020-09-01,10.6899995803833
2020-09-02,11.100000381469727
2020-09-03,11.359999656677246
2020-09-04,11.670000076293945
2020-09-08,11.949999809265137
2020-09-09,11.619999885559082
2020-09-10,10.829999923706055
2020-09-11,10.460000038146973
2020-09-14,11.119999885559082
2020-09-15,11.550000190734863
2020-09-16,11.6899995803833
2020-09-17,11.789999961853027
2020-09-18,12.199999809265137
2020-09-21,11.569999694824219
2020-09-22,12.109999656677246
2020-09-23,11.630000114440918
2020-09-24,11.640000343322754
2020-09-25,11.210000038146973
2020-09-28,11.029999732971191
2020-09-29,11.430000305175781
2020-09-30,11.770000457763672
2020-10-01,11.84000015258789
2020-10-02,11.970000267028809
2020-10-05,12.25
2020-10-06,12.039999961853027
2020-10-07,11.880000114440918
2020-10-08,11.895000457763672
2020-10-09,11.829999923706055
2020-10-12,11.510000228881836
2020-10-13,11.579999923706055
2020-10-14,11.550000190734863
2020-10-15,11.489999771118164
2020-10-16,11.640000343322754
2020-10-19,9.920000076293945
2020-10-20,9.119999885559082
2020-10-21,9.149999618530273
2020-10-22,9.680000305175781
2020-10-23,9.90999984741211
2020-10-26,9.8100004196167
2020-10-27,9.930000305175781
2020-10-28,10.289999961853027
2020-10-29,10.789999961853027
2020-10-30,10.609999656677246
2020-11-02,10.979999542236328
2020-11-03,10.890000343322754
2020-11-04,10.890000343322754
2020-11-05,10.729999542236328
2020-11-06,10.5600004196167
2020-11-09,12.375
2020-11-10,12.930000305175781
2020-11-11,13.050000190734863
2020-11-12,13.0
2020-11-13,12.979999542236328
2020-11-16,12.949999809265137
2020-11-17,13.020000457763672
2020-11-18,12.654999732971191
2020-11-19,12.369999885559082
2020-11-20,12.045000076293945
2020-11-23,12.260000228881836
2020-11-24,12.5600004196167
2020-11-25,12.739999771118164
2020-11-27,13.0
2020-11-30,12.40999984741211
2020-12-01,12.390000343322754
2020-12-02,12.75
2020-12-03,12.649999618530273
2020-12-04,12.770000457763672
2020-12-07,12.770000457763672
2020-12-08,12.880000114440918
2020-12-09,12.050000190734863
2020-12-10,12.270000457763672
2020-12-11,12.40999984741211
2020-12-14,12.579999923706055
2020-12-15,12.979999542236328
2020-12-16,12.84000015258789
2020-12-17,12.890000343322754
2020-12-18,13.180000305175781
2020-12-21,13.119999885559082
2020-12-22,14.399999618530273
2020-12-23,14.489999771118164
2020-12-24,14.329999923706055
2020-12-28,14.0600004196167
2020-12-29,13.350000381469727
2020-12-30,13.59000015258789
2020-12-31,13.510000228881836
2021-01-04,13.119999885559082
2021-01-05,13.210000038146973
2021-01-06,13.40999984741211
2021-01-07,13.819999694824219
2021-01-08,13.960000038146973
2021-01-11,13.8100004196167
2021-01-12,14.390000343322754
2021-01-13,14.270000457763672
2021-01-14,14.109999656677246
2021-01-15,13.949999809265137
2021-01-19,15.069999694824219
2021-01-20,15.960000038146973
2021-01-21,16.5
2021-01-22,16.809999465942383
2021-01-25,18.209999084472656
2021-01-26,18.25
2021-01-27,18.190000534057617
2021-01-28,17.920000076293945
2021-01-29,17.190000534057617
2021-02-01,16.889999389648438
2021-02-02,16.219999313354492
2021-02-03,16.860000610351562
2021-02-04,17.639999389648438
2021-02-05,17.68000030517578
2021-02-08,17.719999313354492
2021-02-09,17.110000610351562
2021-02-10,17.040000915527344
2021-02-11,17.139999389648438
2021-02-12,16.40999984741211
2021-02-16,16.950000762939453
2021-02-17,16.68000030517578
2021-02-18,16.31999969482422
2021-02-19,15.949999809265137
2021-02-22,15.710000038146973
2021-02-23,15.65999984741211
2021-02-24,16.360000610351562
2021-02-25,15.8100004196167
2021-02-26,18.389999389648438
2021-03-01,19.18000030517578
2021-03-02,19.799999237060547
2021-03-03,19.559999465942383
2021-03-04,19.25
2021-03-05,18.75
2021-03-08,19.420000076293945
2021-03-09,19.68000030517578
2021-03-10,19.610000610351562
2021-03-11,20.3700008392334
2021-03-12,20.899999618530273
2021-03-15,20.84000015258789
2021-03-16,20.56999969482422
2021-03-17,20.079999923706055
2021-03-18,19.610000610351562
2021-03-19,19.690000534057617
2021-03-22,19.719999313354492
2021-03-23,18.920000076293945
2021-03-24,18.139999389648438
2021-03-25,18.145000457763672
2021-03-26,17.670000076293945
2021-03-29,17.31999969482422
2021-03-30,17.81999969482422
2021-03-31,17.8700008392334
2021-04-01,17.770000457763672
2021-04-05,18.15999984741211
2021-04-06,17.360000610351562
2021-04-07,18.040000915527344
2021-04-08,18.969999313354492
2021-04-09,18.829999923706055
2021-04-12,18.40999984741211
2021-04-13,18.65999984741211
2021-04-14,18.34000015258789
2021-04-15,17.920000076293945
2021-04-16,17.25
2021-04-19,17.389999389648438
2021-04-20,17.450000762939453
2021-04-21,17.700000762939453
2021-04-22,17.780000686645508
2021-04-23,17.649999618530273
2021-04-26,18.040000915527344
2021-04-27,17.420000076293945
2021-04-28,17.6299991607666
2021-04-29,17.3700008392334
2021-04-30,17.1299991607666
2021-05-03,17.290000915527344
2021-05-04,16.940000534057617
2021-05-05,16.84000015258789
2021-05-06,17.1200008392334
2021-05-07,17.510000228881836
2021-05-10,16.81999969482422
2021-05-11,17.309999465942383
2021-05-12,17.59000015258789
2021-05-13,17.8700008392334
2021-05-14,17.40999984741211
