,AMEH
2013-03-01,6.300000190734863
2013-03-04,6.300000190734863
2013-03-05,6.300000190734863
2013-03-06,5.5
2013-03-07,6.300000190734863
2013-03-08,6.300000190734863
2013-03-11,6.300000190734863
2013-03-12,6.300000190734863
2013-03-13,6.300000190734863
2013-03-14,6.300000190734863
2013-03-15,6.300000190734863
2013-03-18,5.0
2013-03-19,6.199999809265137
2013-03-20,6.199999809265137
2013-03-21,6.199999809265137
2013-03-22,5.5
2013-03-25,5.5
2013-03-26,4.699999809265137
2013-03-27,4.699999809265137
2013-03-28,4.699999809265137
2013-04-01,4.699999809265137
2013-04-02,4.699999809265137
2013-04-03,3.5999999046325684
2013-04-04,3.5999999046325684
2013-04-05,3.5999999046325684
2013-04-08,3.5999999046325684
2013-04-09,3.5999999046325684
2013-04-10,4.400000095367432
2013-04-11,4.400000095367432
2013-04-12,4.400000095367432
2013-04-15,4.400000095367432
2013-04-16,4.400000095367432
2013-04-17,4.400000095367432
2013-04-18,4.400000095367432
2013-04-19,4.400000095367432
2013-04-22,4.400000095367432
2013-04-23,4.400000095367432
2013-04-24,5.099999904632568
2013-04-25,5.099999904632568
2013-04-26,4.5
2013-04-29,4.5
2013-04-30,4.5
2013-05-01,5.099999904632568
2013-05-02,5.099999904632568
2013-05-03,4.400000095367432
2013-05-06,5.0
2013-05-07,5.0
2013-05-08,4.900000095367432
2013-05-09,4.900000095367432
2013-05-10,5.199999809265137
2013-05-13,5.199999809265137
2013-05-14,5.300000190734863
2013-05-15,5.599999904632568
2013-05-16,6.0
2013-05-17,6.300000190734863
2013-05-20,6.300000190734863
2013-05-21,6.0
2013-05-22,6.0
2013-05-23,6.0
2013-05-24,6.599999904632568
2013-05-28,6.599999904632568
2013-05-29,6.599999904632568
2013-05-30,6.599999904632568
2013-05-31,7.5
2013-06-03,7.5
2013-06-04,7.0
2013-06-05,6.5
2013-06-06,7.5
2013-06-07,7.5
2013-06-10,7.5
2013-06-11,7.5
2013-06-12,6.300000190734863
2013-06-13,7.5
2013-06-14,7.5
2013-06-17,6.5
2013-06-18,7.5
2013-06-19,7.0
2013-06-20,7.0
2013-06-21,7.0
2013-06-24,7.0
2013-06-25,7.0
2013-06-26,6.0
2013-06-27,6.0
2013-06-28,6.0
2013-07-01,6.699999809265137
2013-07-02,7.199999809265137
2013-07-03,7.199999809265137
2013-07-05,7.199999809265137
2013-07-08,7.199999809265137
2013-07-09,7.099999904632568
2013-07-10,7.099999904632568
2013-07-11,7.199999809265137
2013-07-12,7.199999809265137
2013-07-15,7.199999809265137
2013-07-16,5.199999809265137
2013-07-17,6.199999809265137
2013-07-18,6.199999809265137
2013-07-19,6.199999809265137
2013-07-22,6.199999809265137
2013-07-23,6.199999809265137
2013-07-24,6.199999809265137
2013-07-25,6.199999809265137
2013-07-26,6.199999809265137
2013-07-29,6.199999809265137
2013-07-30,3.0999999046325684
2013-07-31,5.400000095367432
2013-08-01,6.0
2013-08-02,6.0
2013-08-05,6.0
2013-08-06,5.699999809265137
2013-08-07,6.0
2013-08-08,6.0
2013-08-09,6.0
2013-08-12,6.0
2013-08-13,6.0
2013-08-14,6.0
2013-08-15,5.0
2013-08-16,6.0
2013-08-19,5.800000190734863
2013-08-20,5.800000190734863
2013-08-21,5.800000190734863
2013-08-22,5.800000190734863
2013-08-23,5.800000190734863
2013-08-26,5.800000190734863
2013-08-27,5.800000190734863
2013-08-28,5.5
2013-08-29,5.5
2013-08-30,5.5
2013-09-03,5.5
2013-09-04,5.5
2013-09-05,5.5
2013-09-06,5.0
2013-09-09,5.0
2013-09-10,5.0
2013-09-11,3.700000047683716
2013-09-12,3.700000047683716
2013-09-13,3.700000047683716
2013-09-16,4.199999809265137
2013-09-17,4.199999809265137
2013-09-18,4.199999809265137
2013-09-19,4.199999809265137
2013-09-20,4.0
2013-09-23,4.5
2013-09-24,6.0
2013-09-25,5.599999904632568
2013-09-26,5.599999904632568
2013-09-27,5.599999904632568
2013-09-30,5.699999809265137
2013-10-01,5.300000190734863
2013-10-02,4.5
2013-10-03,5.0
2013-10-04,5.0
2013-10-07,4.5
2013-10-08,4.5
2013-10-09,4.5
2013-10-10,5.300000190734863
2013-10-11,5.300000190734863
2013-10-14,5.199999809265137
2013-10-15,5.199999809265137
2013-10-16,5.199999809265137
2013-10-17,5.199999809265137
2013-10-18,5.199999809265137
2013-10-21,5.199999809265137
2013-10-22,5.5
2013-10-23,5.5
2013-10-24,5.5
2013-10-25,5.5
2013-10-28,5.5
2013-10-29,5.5
2013-10-30,5.5
2013-10-31,5.5
2013-11-01,5.5
2013-11-04,5.400000095367432
2013-11-05,5.400000095367432
2013-11-06,5.400000095367432
2013-11-07,100.0999984741211
2013-11-08,5.400000095367432
2013-11-11,5.5
2013-11-12,5.5
2013-11-13,5.5
2013-11-14,6.0
2013-11-15,6.400000095367432
2013-11-18,6.400000095367432
2013-11-19,6.400000095367432
2013-11-20,6.400000095367432
2013-11-21,6.400000095367432
2013-11-22,6.300000190734863
2013-11-25,6.300000190734863
2013-11-26,5.5
2013-11-27,6.400000095367432
2013-11-29,6.400000095367432
2013-12-02,6.400000095367432
2013-12-03,6.400000095367432
2013-12-04,6.400000095367432
2013-12-05,6.300000190734863
2013-12-06,6.300000190734863
2013-12-09,6.300000190734863
2013-12-10,6.300000190734863
2013-12-11,6.199999809265137
2013-12-12,6.199999809265137
2013-12-13,6.199999809265137
2013-12-16,6.199999809265137
2013-12-17,6.199999809265137
2013-12-18,6.400000095367432
2013-12-19,6.400000095367432
2013-12-20,6.5
2013-12-23,6.5
2013-12-24,6.5
2013-12-26,6.5
2013-12-27,6.5
2013-12-30,6.5
2013-12-31,6.5
2014-01-02,6.5
2014-01-03,6.5
2014-01-06,5.5
2014-01-07,6.300000190734863
2014-01-08,6.0
2014-01-09,5.400000095367432
2014-01-10,6.0
2014-01-13,6.0
2014-01-14,6.0
2014-01-15,6.0
2014-01-16,6.0
2014-01-17,6.0
2014-01-21,6.0
2014-01-22,5.0
2014-01-23,5.0
2014-01-24,5.0
2014-01-27,6.0
2014-01-28,6.0
2014-01-29,6.0
2014-01-30,5.400000095367432
2014-01-31,5.400000095367432
2014-02-03,5.400000095367432
2014-02-04,5.400000095367432
2014-02-05,5.400000095367432
2014-02-06,5.400000095367432
2014-02-07,5.099999904632568
2014-02-10,5.099999904632568
2014-02-11,5.099999904632568
2014-02-12,5.099999904632568
2014-02-13,5.300000190734863
2014-02-14,5.300000190734863
2014-02-18,5.300000190734863
2014-02-19,5.300000190734863
2014-02-20,5.300000190734863
2014-02-21,5.300000190734863
2014-02-24,5.300000190734863
2014-02-25,5.0
2014-02-26,5.0
2014-02-27,5.0
2014-02-28,5.300000190734863
2014-03-03,4.300000190734863
2014-03-04,4.300000190734863
2014-03-05,5.199999809265137
2014-03-06,5.199999809265137
2014-03-07,5.099999904632568
2014-03-10,5.099999904632568
2014-03-11,5.099999904632568
2014-03-12,5.099999904632568
2014-03-13,5.099999904632568
2014-03-14,6.5
2014-03-17,6.5
2014-03-18,6.0
2014-03-19,6.400000095367432
2014-03-20,6.400000095367432
2014-03-21,4.800000190734863
2014-03-24,4.800000190734863
2014-03-25,5.199999809265137
2014-03-26,5.199999809265137
2014-03-27,5.400000095367432
2014-03-28,5.300000190734863
2014-03-31,5.5
2014-04-01,5.5
2014-04-02,5.5
2014-04-03,5.5
2014-04-04,5.5
2014-04-07,5.5
2014-04-08,5.400000095367432
2014-04-09,5.400000095367432
2014-04-10,5.400000095367432
2014-04-11,5.5
2014-04-14,5.5
2014-04-15,5.5
2014-04-16,5.5
2014-04-17,5.5
2014-04-21,5.5
2014-04-22,5.400000095367432
2014-04-23,5.5
2014-04-24,5.5
2014-04-25,5.5
2014-04-28,5.5
2014-04-29,5.5
2014-04-30,5.5
2014-05-01,5.5
2014-05-02,5.5
2014-05-05,5.5
2014-05-06,5.5
2014-05-07,4.400000095367432
2014-05-08,4.400000095367432
2014-05-09,4.400000095367432
2014-05-12,4.400000095367432
2014-05-13,4.400000095367432
2014-05-14,4.400000095367432
2014-05-15,4.400000095367432
2014-05-16,4.400000095367432
2014-05-19,4.400000095367432
2014-05-20,4.400000095367432
2014-05-21,4.400000095367432
2014-05-22,5.0
2014-05-23,5.0
2014-05-27,5.0
2014-05-28,5.0
2014-05-29,5.0
2014-05-30,5.0
2014-06-02,5.0
2014-06-03,5.0
2014-06-04,5.0
2014-06-05,5.300000190734863
2014-06-06,5.300000190734863
2014-06-09,5.300000190734863
2014-06-10,5.300000190734863
2014-06-11,5.300000190734863
2014-06-12,6.5
2014-06-13,7.0
2014-06-16,7.0
2014-06-17,7.0
2014-06-18,7.0
2014-06-19,7.0
2014-06-20,7.0
2014-06-23,6.900000095367432
2014-06-24,6.5
2014-06-25,6.0
2014-06-26,6.0
2014-06-27,6.0
2014-06-30,6.0
2014-07-01,6.5
2014-07-02,5.5
2014-07-03,5.5
2014-07-07,5.5
2014-07-08,6.5
2014-07-09,6.5
2014-07-10,6.5
2014-07-11,6.5
2014-07-14,6.5
2014-07-15,6.5
2014-07-16,6.5
2014-07-17,6.5
2014-07-18,6.5
2014-07-21,6.400000095367432
2014-07-22,6.400000095367432
2014-07-23,5.5
2014-07-24,5.5
2014-07-25,5.5
2014-07-28,5.5
2014-07-29,5.5
2014-07-30,5.699999809265137
2014-07-31,5.699999809265137
2014-08-01,5.699999809265137
2014-08-04,6.5
2014-08-05,6.5
2014-08-06,6.5
2014-08-07,5.199999809265137
2014-08-08,5.5
2014-08-11,4.5
2014-08-12,4.5
2014-08-13,4.5
2014-08-14,4.5
2014-08-15,4.5
2014-08-18,5.199999809265137
2014-08-19,6.5
2014-08-20,5.300000190734863
2014-08-21,5.199999809265137
2014-08-22,5.199999809265137
2014-08-25,5.199999809265137
2014-08-26,4.800000190734863
2014-08-27,4.699999809265137
2014-08-28,4.900000095367432
2014-08-29,4.5
2014-09-02,5.5
2014-09-03,5.5
2014-09-04,4.900000095367432
2014-09-05,4.5
2014-09-08,4.5
2014-09-09,5.300000190734863
2014-09-10,4.5
2014-09-11,4.5
2014-09-12,4.5
2014-09-15,4.0
2014-09-16,2.5
2014-09-17,2.5
2014-09-18,3.5
2014-09-19,3.5
2014-09-22,3.5
2014-09-23,3.5
2014-09-24,3.5
2014-09-25,3.5
2014-09-26,5.300000190734863
2014-09-29,4.5
2014-09-30,5.300000190734863
2014-10-01,5.300000190734863
2014-10-02,5.300000190734863
2014-10-03,5.300000190734863
2014-10-06,5.300000190734863
2014-10-07,5.300000190734863
2014-10-08,3.5999999046325684
2014-10-09,3.700000047683716
2014-10-10,3.700000047683716
2014-10-13,3.700000047683716
2014-10-14,4.0
2014-10-15,4.0
2014-10-16,4.0
2014-10-17,4.0
2014-10-20,4.0
2014-10-21,4.0
2014-10-22,3.0999999046325684
2014-10-23,3.5
2014-10-24,3.5
2014-10-27,3.0
2014-10-28,3.0
2014-10-29,4.5
2014-10-30,4.199999809265137
2014-10-31,4.199999809265137
2014-11-03,4.199999809265137
2014-11-04,4.199999809265137
2014-11-05,5.0
2014-11-06,5.0
2014-11-07,5.0
2014-11-10,5.0
2014-11-11,5.0
2014-11-12,5.0
2014-11-13,5.0
2014-11-14,3.200000047683716
2014-11-17,3.200000047683716
2014-11-18,5.0
2014-11-19,4.5
2014-11-20,4.199999809265137
2014-11-21,4.199999809265137
2014-11-24,4.199999809265137
2014-11-25,3.799999952316284
2014-11-26,3.5
2014-11-28,3.5
2014-12-01,3.5999999046325684
2014-12-02,3.5999999046325684
2014-12-03,3.5999999046325684
2014-12-04,3.5999999046325684
2014-12-05,3.5999999046325684
2014-12-08,3.799999952316284
2014-12-09,3.799999952316284
2014-12-10,3.799999952316284
2014-12-11,3.799999952316284
2014-12-12,3.9000000953674316
2014-12-15,4.199999809265137
2014-12-16,4.199999809265137
2014-12-17,4.199999809265137
2014-12-18,4.199999809265137
2014-12-19,4.199999809265137
2014-12-22,4.199999809265137
2014-12-23,4.400000095367432
2014-12-24,4.400000095367432
2014-12-26,4.400000095367432
2014-12-29,3.0999999046325684
2014-12-30,3.0999999046325684
2014-12-31,4.5
2015-01-02,4.5
2015-01-05,4.5
2015-01-06,4.199999809265137
2015-01-07,4.199999809265137
2015-01-08,4.199999809265137
2015-01-09,4.199999809265137
2015-01-12,4.300000190734863
2015-01-13,4.300000190734863
2015-01-14,4.300000190734863
2015-01-15,4.300000190734863
2015-01-16,4.300000190734863
2015-01-20,4.5
2015-01-21,4.5
2015-01-22,4.5
2015-01-23,4.300000190734863
2015-01-26,3.9000000953674316
2015-01-27,3.9000000953674316
2015-01-28,4.5
2015-01-29,4.5
2015-01-30,4.5
2015-02-02,4.5
2015-02-03,4.5
2015-02-04,4.5
2015-02-05,4.5
2015-02-06,4.099999904632568
2015-02-09,3.5999999046325684
2015-02-10,3.5999999046325684
2015-02-11,4.5
2015-02-12,4.5
2015-02-13,4.5
2015-02-17,4.0
2015-02-18,4.0
2015-02-19,4.0
2015-02-20,3.700000047683716
2015-02-23,4.0
2015-02-24,3.5999999046325684
2015-02-25,3.5999999046325684
2015-02-26,4.300000190734863
2015-02-27,4.300000190734863
2015-03-02,4.0
2015-03-03,4.199999809265137
2015-03-04,4.0
2015-03-05,4.0
2015-03-06,5.099999904632568
2015-03-09,5.099999904632568
2015-03-10,5.300000190734863
2015-03-11,5.400000095367432
2015-03-12,5.400000095367432
2015-03-13,5.099999904632568
2015-03-16,5.099999904632568
2015-03-17,5.199999809265137
2015-03-18,5.199999809265137
2015-03-19,5.400000095367432
2015-03-20,5.400000095367432
2015-03-23,5.400000095367432
2015-03-24,5.0
2015-03-25,5.300000190734863
2015-03-26,5.0
2015-03-27,5.199999809265137
2015-03-30,5.199999809265137
2015-03-31,5.0
2015-04-01,5.0
2015-04-02,5.300000190734863
2015-04-06,5.400000095367432
2015-04-07,5.400000095367432
2015-04-08,5.400000095367432
2015-04-09,5.400000095367432
2015-04-10,5.400000095367432
2015-04-13,5.400000095367432
2015-04-14,5.400000095367432
2015-04-15,5.400000095367432
2015-04-16,5.300000190734863
2015-04-17,5.400000095367432
2015-04-20,5.400000095367432
2015-04-21,5.400000095367432
2015-04-22,4.699999809265137
2015-04-23,5.199999809265137
2015-04-24,4.5
2015-04-27,4.5
2015-04-28,0.44999998807907104
2015-04-29,5.0
2015-04-30,5.0
2015-05-01,9.0
2015-05-04,7.5
2015-05-05,6.940000057220459
2015-05-06,5.0
2015-05-07,6.190000057220459
2015-05-08,6.190000057220459
2015-05-11,6.190000057220459
2015-05-12,5.75
2015-05-13,6.0
2015-05-14,6.400000095367432
2015-05-15,6.5
2015-05-18,6.5
2015-05-19,6.5
2015-05-20,6.5
2015-05-21,6.5
2015-05-22,6.5
2015-05-26,6.5
2015-05-27,6.0
2015-05-28,6.010000228881836
2015-05-29,6.010000228881836
2015-06-01,7.0
2015-06-02,6.5
2015-06-03,6.5
2015-06-04,6.050000190734863
2015-06-05,6.050000190734863
2015-06-08,6.5
2015-06-09,6.5
2015-06-10,6.5
2015-06-11,7.5
2015-06-12,7.489999771118164
2015-06-15,7.489999771118164
2015-06-16,7.489999771118164
2015-06-17,7.489999771118164
2015-06-18,6.949999809265137
2015-06-19,6.75
2015-06-22,6.75
2015-06-23,6.75
2015-06-24,6.900000095367432
2015-06-25,6.900000095367432
2015-06-26,6.900000095367432
2015-06-29,6.699999809265137
2015-06-30,6.900000095367432
2015-07-01,6.900000095367432
2015-07-02,6.25
2015-07-06,7.0
2015-07-07,6.650000095367432
2015-07-08,6.900000095367432
2015-07-09,6.900000095367432
2015-07-10,6.949999809265137
2015-07-13,6.949999809265137
2015-07-14,6.949999809265137
2015-07-15,6.5
2015-07-16,6.5
2015-07-17,7.849999904632568
2015-07-20,8.5
2015-07-21,8.399999618530273
2015-07-22,8.399999618530273
2015-07-23,8.399999618530273
2015-07-24,8.550000190734863
2015-07-27,8.550000190734863
2015-07-28,8.0
2015-07-29,8.0
2015-07-30,7.800000190734863
2015-07-31,7.800000190734863
2015-08-03,7.800000190734863
2015-08-04,7.800000190734863
2015-08-05,8.010000228881836
2015-08-06,8.010000228881836
2015-08-07,8.010000228881836
2015-08-10,8.010000228881836
2015-08-11,8.010000228881836
2015-08-12,8.010000228881836
2015-08-13,8.0
2015-08-14,8.0
2015-08-17,8.0
2015-08-18,7.25
2015-08-19,6.5
2015-08-20,6.5
2015-08-21,6.5
2015-08-24,6.5
2015-08-25,7.25
2015-08-26,9.0
2015-08-27,9.0
2015-08-28,8.5
2015-08-31,8.5
2015-09-01,7.5
2015-09-02,7.5
2015-09-03,7.5
2015-09-04,7.5
2015-09-08,7.5
2015-09-09,8.5
2015-09-10,8.5
2015-09-11,8.5
2015-09-14,7.25
2015-09-15,7.25
2015-09-16,7.25
2015-09-17,7.050000190734863
2015-09-18,7.050000190734863
2015-09-21,7.050000190734863
2015-09-22,6.050000190734863
2015-09-23,6.050000190734863
2015-09-24,6.050000190734863
2015-09-25,6.050000190734863
2015-09-28,6.099999904632568
2015-09-29,6.099999904632568
2015-09-30,6.099999904632568
2015-10-01,5.5
2015-10-02,5.5
2015-10-05,6.150000095367432
2015-10-06,6.150000095367432
2015-10-07,6.150000095367432
2015-10-08,6.150000095367432
2015-10-09,6.150000095367432
2015-10-12,6.0
2015-10-13,6.0
2015-10-14,6.0
2015-10-15,6.5
2015-10-16,6.550000190734863
2015-10-19,6.550000190734863
2015-10-20,6.0
2015-10-21,6.0
2015-10-22,6.0
2015-10-23,6.0
2015-10-26,5.099999904632568
2015-10-27,5.090000152587891
2015-10-28,5.449999809265137
2015-10-29,7.0
2015-10-30,7.199999809265137
2015-11-02,7.199999809265137
2015-11-03,7.0
2015-11-04,7.0
2015-11-05,7.0
2015-11-06,6.960000038146973
2015-11-09,6.960000038146973
2015-11-10,6.960000038146973
2015-11-11,6.960000038146973
2015-11-12,6.96999979019165
2015-11-13,6.96999979019165
2015-11-16,7.0
2015-11-17,7.0
2015-11-18,7.0
2015-11-19,6.099999904632568
2015-11-20,6.099999904632568
2015-11-23,6.099999904632568
2015-11-24,6.099999904632568
2015-11-25,6.0
2015-11-27,6.0
2015-11-30,6.0
2015-12-01,6.0
2015-12-02,6.0
2015-12-03,5.449999809265137
2015-12-04,5.449999809265137
2015-12-07,5.0
2015-12-08,5.0
2015-12-09,5.0
2015-12-10,5.0
2015-12-11,5.199999809265137
2015-12-14,5.199999809265137
2015-12-15,5.199999809265137
2015-12-16,5.199999809265137
2015-12-17,5.25
2015-12-18,5.25
2015-12-21,5.25
2015-12-22,5.25
2015-12-23,5.25
2015-12-24,5.25
2015-12-28,5.25
2015-12-29,5.099999904632568
2015-12-30,4.75
2015-12-31,4.75
2016-01-04,4.75
2016-01-05,4.75
2016-01-06,5.5
2016-01-07,5.5
2016-01-08,5.5
2016-01-11,5.5
2016-01-12,5.5
2016-01-13,5.5
2016-01-14,5.5
2016-01-15,5.5
2016-01-19,5.510000228881836
2016-01-20,5.599999904632568
2016-01-21,5.75
2016-01-22,5.75
2016-01-25,5.75
2016-01-26,5.75
2016-01-27,5.75
2016-01-28,5.75
2016-01-29,5.75
2016-02-01,5.75
2016-02-02,5.75
2016-02-03,5.75
2016-02-04,5.75
2016-02-05,5.75
2016-02-08,5.880000114440918
2016-02-09,5.880000114440918
2016-02-10,5.880000114440918
2016-02-11,5.789999961853027
2016-02-12,5.789999961853027
2016-02-16,5.880000114440918
2016-02-17,5.510000228881836
2016-02-18,5.510000228881836
2016-02-19,5.5
2016-02-22,5.5
2016-02-23,5.5
2016-02-24,5.5
2016-02-25,5.5
2016-02-26,5.5
2016-02-29,5.5
2016-03-01,5.5
2016-03-02,5.5
2016-03-03,5.5
2016-03-04,5.739999771118164
2016-03-07,5.739999771118164
2016-03-08,4.0
2016-03-09,5.75
2016-03-10,5.0
2016-03-11,6.0
2016-03-14,6.0
2016-03-15,6.0
2016-03-16,4.25
2016-03-17,4.25
2016-03-18,5.949999809265137
2016-03-21,4.989999771118164
2016-03-22,4.989999771118164
2016-03-23,4.989999771118164
2016-03-24,4.989999771118164
2016-03-28,5.929999828338623
2016-03-29,5.929999828338623
2016-03-30,5.929999828338623
2016-03-31,5.929999828338623
2016-04-01,7.5
2016-04-04,7.5
2016-04-05,7.5
2016-04-06,7.5
2016-04-07,7.5
2016-04-08,7.5
2016-04-11,7.5
2016-04-12,7.5
2016-04-13,5.400000095367432
2016-04-14,6.0
2016-04-15,6.0
2016-04-18,6.0
2016-04-19,5.75
2016-04-20,5.75
2016-04-21,5.380000114440918
2016-04-22,5.380000114440918
2016-04-25,6.0
2016-04-26,6.0
2016-04-27,5.900000095367432
2016-04-28,5.900000095367432
2016-04-29,5.900000095367432
2016-05-02,5.900000095367432
2016-05-03,5.5
2016-05-04,5.5
2016-05-05,5.050000190734863
2016-05-06,5.050000190734863
2016-05-09,5.050000190734863
2016-05-10,5.050000190734863
2016-05-11,5.050000190734863
2016-05-12,5.050000190734863
2016-05-13,5.75
2016-05-16,5.75
2016-05-17,5.75
2016-05-18,5.75
2016-05-19,5.75
2016-05-20,5.75
2016-05-23,5.75
2016-05-24,5.75
2016-05-25,4.5
2016-05-26,5.699999809265137
2016-05-27,5.099999904632568
2016-05-31,5.099999904632568
2016-06-01,5.25
2016-06-02,5.489999771118164
2016-06-03,5.489999771118164
2016-06-06,5.25
2016-06-07,5.25
2016-06-08,5.25
2016-06-09,5.25
2016-06-10,5.25
2016-06-13,5.25
2016-06-14,4.0
2016-06-15,4.0
2016-06-16,3.75
2016-06-17,5.199999809265137
2016-06-20,5.199999809265137
2016-06-21,5.199999809265137
2016-06-22,5.0
2016-06-23,5.0
2016-06-24,5.0
2016-06-27,5.0
2016-06-28,5.0
2016-06-29,5.0
2016-06-30,5.0
2016-07-01,5.199999809265137
2016-07-05,5.199999809265137
2016-07-06,5.199999809265137
2016-07-07,5.199999809265137
2016-07-08,5.0
2016-07-11,4.849999904632568
2016-07-12,4.849999904632568
2016-07-13,4.849999904632568
2016-07-14,4.849999904632568
2016-07-15,5.5
2016-07-18,5.5
2016-07-19,5.5
2016-07-20,5.5
2016-07-21,5.5
2016-07-22,5.5
2016-07-25,5.5
2016-07-26,5.5
2016-07-27,5.5
2016-07-28,5.5
2016-07-29,5.0
2016-08-01,5.0
2016-08-02,4.25
2016-08-03,4.25
2016-08-04,4.25
2016-08-05,4.800000190734863
2016-08-08,4.789999961853027
2016-08-09,4.789999961853027
2016-08-10,4.789999961853027
2016-08-11,4.78000020980835
2016-08-12,4.78000020980835
2016-08-15,4.78000020980835
2016-08-16,4.78000020980835
2016-08-17,4.78000020980835
2016-08-18,4.75
2016-08-19,4.739999771118164
2016-08-22,4.739999771118164
2016-08-23,4.699999809265137
2016-08-24,4.699999809265137
2016-08-25,4.699999809265137
2016-08-26,4.010000228881836
2016-08-29,4.670000076293945
2016-08-30,4.75
2016-08-31,4.75
2016-09-01,4.75
2016-09-02,5.25
2016-09-06,4.519999980926514
2016-09-07,4.519999980926514
2016-09-08,4.519999980926514
2016-09-09,4.099999904632568
2016-09-12,4.099999904632568
2016-09-13,5.449999809265137
2016-09-14,5.0
2016-09-15,5.0
2016-09-16,5.0
2016-09-19,4.199999809265137
2016-09-20,4.150000095367432
2016-09-21,4.449999809265137
2016-09-22,4.25
2016-09-23,4.150000095367432
2016-09-26,4.25
2016-09-27,4.25
2016-09-28,4.0
2016-09-29,3.9000000953674316
2016-09-30,4.5
2016-10-03,3.9800000190734863
2016-10-04,3.9000000953674316
2016-10-05,3.9000000953674316
2016-10-06,4.0
2016-10-07,4.0
2016-10-10,4.0
2016-10-11,3.7799999713897705
2016-10-12,3.7799999713897705
2016-10-13,3.7799999713897705
2016-10-14,3.7799999713897705
2016-10-17,3.7799999713897705
2016-10-18,3.7799999713897705
2016-10-19,3.75
2016-10-20,3.75
2016-10-21,3.75
2016-10-24,3.75
2016-10-25,3.759999990463257
2016-10-26,4.25
2016-10-27,4.25
2016-10-28,4.25
2016-10-31,4.25
2016-11-01,4.75
2016-11-02,3.0
2016-11-03,4.5
2016-11-04,4.5
2016-11-07,4.5
2016-11-08,4.5
2016-11-09,4.5
2016-11-10,4.5
2016-11-11,4.5
2016-11-14,4.5
2016-11-15,4.5
2016-11-16,4.5
2016-11-17,4.0
2016-11-18,4.0
2016-11-21,4.230000019073486
2016-11-22,4.0
2016-11-23,4.230000019073486
2016-11-25,4.230000019073486
2016-11-28,4.239999771118164
2016-11-29,4.099999904632568
2016-11-30,1.5
2016-12-01,3.0999999046325684
2016-12-02,3.3499999046325684
2016-12-05,4.230000019073486
2016-12-06,4.230000019073486
2016-12-07,4.230000019073486
2016-12-08,4.230000019073486
2016-12-09,4.230000019073486
2016-12-12,3.990000009536743
2016-12-13,3.799999952316284
2016-12-14,3.799999952316284
2016-12-15,3.799999952316284
2016-12-16,3.990000009536743
2016-12-19,3.990000009536743
2016-12-20,3.990000009536743
2016-12-21,3.990000009536743
2016-12-22,4.949999809265137
2016-12-23,7.25
2016-12-27,7.650000095367432
2016-12-28,8.0
2016-12-29,7.0
2016-12-30,7.5
2017-01-03,7.5
2017-01-04,7.900000095367432
2017-01-05,8.0
2017-01-06,10.0
2017-01-09,8.0
2017-01-10,10.0
2017-01-11,10.0
2017-01-12,10.25
2017-01-13,8.5
2017-01-17,8.5
2017-01-18,10.239999771118164
2017-01-19,10.239999771118164
2017-01-20,10.239999771118164
2017-01-23,10.239999771118164
2017-01-24,9.800000190734863
2017-01-25,9.800000190734863
2017-01-26,9.800000190734863
2017-01-27,10.25
2017-01-30,10.25
2017-01-31,10.25
2017-02-01,10.0
2017-02-02,10.0
2017-02-03,10.0
2017-02-06,10.0
2017-02-07,10.0
2017-02-08,8.0
2017-02-09,9.899999618530273
2017-02-10,9.899999618530273
2017-02-13,9.949999809265137
2017-02-14,9.949999809265137
2017-02-15,10.25
2017-02-16,10.25
2017-02-17,9.899999618530273
2017-02-21,9.5
2017-02-22,9.5
2017-02-23,9.5
2017-02-24,8.760000228881836
2017-02-27,8.760000228881836
2017-02-28,9.0
2017-03-01,9.5
2017-03-02,9.5
2017-03-03,9.0
2017-03-06,10.0
2017-03-07,10.0
2017-03-08,10.0
2017-03-09,10.0
2017-03-10,10.0
2017-03-13,9.569999694824219
2017-03-14,9.569999694824219
2017-03-15,9.649999618530273
2017-03-16,9.649999618530273
2017-03-17,9.649999618530273
2017-03-20,9.0
2017-03-21,9.0
2017-03-22,9.0
2017-03-23,8.5
2017-03-24,8.5
2017-03-27,8.5
2017-03-28,8.5
2017-03-29,9.0
2017-03-30,9.0
2017-03-31,9.0
2017-04-03,9.0
2017-04-04,9.0
2017-04-05,9.0
2017-04-06,9.25
2017-04-07,9.5
2017-04-10,9.5
2017-04-11,9.5
2017-04-12,8.25
2017-04-13,9.0
2017-04-17,9.899999618530273
2017-04-18,9.899999618530273
2017-04-19,9.899999618530273
2017-04-20,9.899999618530273
2017-04-21,9.899999618530273
2017-04-24,9.0
2017-04-25,9.010000228881836
2017-04-26,9.010000228881836
2017-04-27,9.210000038146973
2017-04-28,9.899999618530273
2017-05-01,9.899999618530273
2017-05-02,9.850000381469727
2017-05-03,9.850000381469727
2017-05-04,9.800000190734863
2017-05-05,9.6899995803833
2017-05-08,9.979999542236328
2017-05-09,9.949999809265137
2017-05-10,10.149999618530273
2017-05-11,10.149999618530273
2017-05-12,10.149999618530273
2017-05-15,10.149999618530273
2017-05-16,10.100000381469727
2017-05-17,9.0
2017-05-18,9.300000190734863
2017-05-19,9.5
2017-05-22,9.75
2017-05-23,9.75
2017-05-24,9.75
2017-05-25,9.75
2017-05-26,9.75
2017-05-30,9.75
2017-05-31,11.0
2017-06-01,11.0
2017-06-02,11.0
2017-06-05,10.989999771118164
2017-06-06,10.989999771118164
