,ALTO
2013-01-14,4.949999809265137
2013-01-15,4.949999809265137
2013-01-16,4.949999809265137
2013-01-17,5.099999904632568
2013-01-18,5.099999904632568
2013-01-22,4.949999809265137
2013-01-23,4.949999809265137
2013-01-24,4.949999809265137
2013-01-25,4.949999809265137
2013-01-28,4.949999809265137
2013-01-29,4.949999809265137
2013-01-30,4.949999809265137
2013-01-31,5.400000095367432
2013-02-01,5.699999809265137
2013-02-04,6.0
2013-02-05,5.400000095367432
2013-02-06,5.699999809265137
2013-02-07,5.699999809265137
2013-02-08,6.300000190734863
2013-02-11,6.300000190734863
2013-02-12,6.0
2013-02-13,6.0
2013-02-14,6.300000190734863
2013-02-15,6.150000095367432
2013-02-19,6.300000190734863
2013-02-20,5.849999904632568
2013-02-21,5.699999809265137
2013-02-22,5.699999809265137
2013-02-25,5.550000190734863
2013-02-26,5.25
2013-02-27,5.25
2013-02-28,5.699999809265137
2013-03-01,5.699999809265137
2013-03-04,5.550000190734863
2013-03-05,5.550000190734863
2013-03-06,5.400000095367432
2013-03-07,5.699999809265137
2013-03-08,5.849999904632568
2013-03-11,5.849999904632568
2013-03-12,6.300000190734863
2013-03-13,6.150000095367432
2013-03-14,6.0
2013-03-15,6.150000095367432
2013-03-18,5.849999904632568
2013-03-19,5.849999904632568
2013-03-20,5.849999904632568
2013-03-21,5.699999809265137
2013-03-22,5.550000190734863
2013-03-25,5.550000190734863
2013-03-26,5.400000095367432
2013-03-27,5.25
2013-03-28,5.099999904632568
2013-04-01,4.650000095367432
2013-04-02,4.800000190734863
2013-04-03,4.800000190734863
2013-04-04,4.949999809265137
2013-04-05,4.800000190734863
2013-04-08,4.800000190734863
2013-04-09,4.800000190734863
2013-04-10,4.949999809265137
2013-04-11,4.800000190734863
2013-04-12,4.650000095367432
2013-04-15,4.199999809265137
2013-04-16,4.349999904632568
2013-04-17,4.349999904632568
2013-04-18,4.349999904632568
2013-04-19,4.349999904632568
2013-04-22,4.199999809265137
2013-04-23,4.199999809265137
2013-04-24,4.349999904632568
2013-04-25,4.199999809265137
2013-04-26,4.199999809265137
2013-04-29,4.199999809265137
2013-04-30,4.050000190734863
2013-05-01,3.9000000953674316
2013-05-02,4.199999809265137
2013-05-03,4.199999809265137
2013-05-06,4.199999809265137
2013-05-07,4.349999904632568
2013-05-08,4.650000095367432
2013-05-09,4.349999904632568
2013-05-10,4.050000190734863
2013-05-13,4.199999809265137
2013-05-14,3.859999895095825
2013-05-15,4.239999771118164
2013-05-16,4.210000038146973
2013-05-17,4.119999885559082
2013-05-20,4.239999771118164
2013-05-21,4.989999771118164
2013-05-22,5.039999961853027
2013-05-23,4.949999809265137
2013-05-24,4.630000114440918
2013-05-28,4.78000020980835
2013-05-29,4.650000095367432
2013-05-30,4.550000190734863
2013-05-31,4.389999866485596
2013-06-03,4.340000152587891
2013-06-04,4.079999923706055
2013-06-05,3.950000047683716
2013-06-06,3.809999942779541
2013-06-07,4.050000190734863
2013-06-10,4.110000133514404
2013-06-11,3.9600000381469727
2013-06-12,3.869999885559082
2013-06-13,3.7899999618530273
2013-06-14,3.6600000858306885
2013-06-17,3.7200000286102295
2013-06-18,3.740000009536743
2013-06-19,3.6700000762939453
2013-06-20,3.549999952316284
2013-06-21,3.8399999141693115
2013-06-24,3.619999885559082
2013-06-25,3.680000066757202
2013-06-26,3.940000057220459
2013-06-27,4.150000095367432
2013-06-28,3.9800000190734863
2013-07-01,3.740000009536743
2013-07-02,3.809999942779541
2013-07-03,3.7200000286102295
2013-07-05,3.8399999141693115
2013-07-08,3.7799999713897705
2013-07-09,3.700000047683716
2013-07-10,3.740000009536743
2013-07-11,3.619999885559082
2013-07-12,3.609999895095825
2013-07-15,3.7100000381469727
2013-07-16,3.759999990463257
2013-07-17,3.8299999237060547
2013-07-18,3.7300000190734863
2013-07-19,3.809999942779541
2013-07-22,4.03000020980835
2013-07-23,4.130000114440918
2013-07-24,4.449999809265137
2013-07-25,4.0
2013-07-26,4.139999866485596
2013-07-29,4.619999885559082
2013-07-30,4.289999961853027
2013-07-31,4.25
2013-08-01,4.119999885559082
2013-08-02,3.990000009536743
2013-08-05,4.170000076293945
2013-08-06,3.9800000190734863
2013-08-07,3.740000009536743
2013-08-08,3.7799999713897705
2013-08-09,3.819999933242798
2013-08-12,3.869999885559082
2013-08-13,3.7699999809265137
2013-08-14,3.7300000190734863
2013-08-15,3.7100000381469727
2013-08-16,3.680000066757202
2013-08-19,3.619999885559082
2013-08-20,3.6600000858306885
2013-08-21,3.5299999713897705
2013-08-22,3.680000066757202
2013-08-23,3.740000009536743
2013-08-26,3.819999933242798
2013-08-27,3.7300000190734863
2013-08-28,3.859999895095825
2013-08-29,3.8299999237060547
2013-08-30,3.7300000190734863
2013-09-03,3.6500000953674316
2013-09-04,3.6600000858306885
2013-09-05,3.6600000858306885
2013-09-06,3.700000047683716
2013-09-09,3.75
2013-09-10,3.7200000286102295
2013-09-11,3.690000057220459
2013-09-12,3.7699999809265137
2013-09-13,3.680000066757202
2013-09-16,3.6600000858306885
2013-09-17,3.700000047683716
2013-09-18,3.6700000762939453
2013-09-19,3.619999885559082
2013-09-20,3.6600000858306885
2013-09-23,3.569999933242798
2013-09-24,3.509999990463257
2013-09-25,3.559999942779541
2013-09-26,3.630000114440918
2013-09-27,3.5399999618530273
2013-09-30,3.509999990463257
2013-10-01,3.559999942779541
2013-10-02,4.0
2013-10-03,3.990000009536743
2013-10-04,3.9700000286102295
2013-10-07,3.8499999046325684
2013-10-08,3.759999990463257
2013-10-09,3.7799999713897705
2013-10-10,3.619999885559082
2013-10-11,3.5899999141693115
2013-10-14,3.619999885559082
2013-10-15,3.559999942779541
2013-10-16,3.569999933242798
2013-10-17,3.630000114440918
2013-10-18,3.559999942779541
2013-10-21,3.559999942779541
2013-10-22,3.5999999046325684
2013-10-23,3.5199999809265137
2013-10-24,3.559999942779541
2013-10-25,3.5
2013-10-28,3.430000066757202
2013-10-29,3.5199999809265137
2013-10-30,3.630000114440918
2013-10-31,3.6600000858306885
2013-11-01,3.609999895095825
2013-11-04,3.700000047683716
2013-11-05,3.690000057220459
2013-11-06,3.8399999141693115
2013-11-07,3.5899999141693115
2013-11-08,3.3299999237060547
2013-11-11,3.25
2013-11-12,2.799999952316284
2013-11-13,2.7200000286102295
2013-11-14,2.430000066757202
2013-11-15,2.7799999713897705
2013-11-18,2.619999885559082
2013-11-19,2.5299999713897705
2013-11-20,2.7100000381469727
2013-11-21,2.8299999237060547
2013-11-22,3.299999952316284
2013-11-25,3.359999895095825
2013-11-26,3.309999942779541
2013-11-27,3.759999990463257
2013-11-29,3.759999990463257
2013-12-02,3.8499999046325684
2013-12-03,3.759999990463257
2013-12-04,4.289999961853027
2013-12-05,4.519999980926514
2013-12-06,4.53000020980835
2013-12-09,4.28000020980835
2013-12-10,4.170000076293945
2013-12-11,3.7699999809265137
2013-12-12,3.809999942779541
2013-12-13,4.0
2013-12-16,3.9200000762939453
2013-12-17,3.9200000762939453
2013-12-18,3.890000104904175
2013-12-19,3.890000104904175
2013-12-20,3.950000047683716
2013-12-23,4.389999866485596
2013-12-24,4.670000076293945
2013-12-26,4.800000190734863
2013-12-27,5.329999923706055
2013-12-30,5.150000095367432
2013-12-31,5.090000152587891
2014-01-02,5.230000019073486
2014-01-03,5.079999923706055
2014-01-06,5.110000133514404
2014-01-07,5.559999942779541
2014-01-08,5.5
2014-01-09,5.809999942779541
2014-01-10,5.929999828338623
2014-01-13,5.820000171661377
2014-01-14,6.380000114440918
2014-01-15,6.840000152587891
2014-01-16,7.449999809265137
2014-01-17,7.28000020980835
2014-01-21,7.739999771118164
2014-01-22,8.069999694824219
2014-01-23,8.1899995803833
2014-01-24,7.21999979019165
2014-01-27,6.599999904632568
2014-01-28,6.639999866485596
2014-01-29,6.909999847412109
2014-01-30,6.989999771118164
2014-01-31,7.039999961853027
2014-02-03,6.650000095367432
2014-02-04,6.75
2014-02-05,6.650000095367432
2014-02-06,7.159999847412109
2014-02-07,7.400000095367432
2014-02-10,7.539999961853027
2014-02-11,7.409999847412109
2014-02-12,7.460000038146973
2014-02-13,7.699999809265137
2014-02-14,7.769999980926514
2014-02-18,8.09000015258789
2014-02-19,7.980000019073486
2014-02-20,8.59000015258789
2014-02-21,9.050000190734863
2014-02-24,9.720000267028809
2014-02-25,9.699999809265137
2014-02-26,9.029999732971191
2014-02-27,14.9399995803833
2014-02-28,13.670000076293945
2014-03-03,15.020000457763672
2014-03-04,15.329999923706055
2014-03-05,15.760000228881836
2014-03-06,15.430000305175781
2014-03-07,14.609999656677246
2014-03-10,14.640000343322754
2014-03-11,13.359999656677246
2014-03-12,12.960000038146973
2014-03-13,13.279999732971191
2014-03-14,13.8100004196167
2014-03-17,14.350000381469727
2014-03-18,14.9399995803833
2014-03-19,14.970000267028809
2014-03-20,15.869999885559082
2014-03-21,17.559999465942383
2014-03-24,17.110000610351562
2014-03-25,15.84000015258789
2014-03-26,14.3100004196167
2014-03-27,14.289999961853027
2014-03-28,15.8100004196167
2014-03-31,15.579999923706055
2014-04-01,17.899999618530273
2014-04-02,17.25
2014-04-03,15.760000228881836
2014-04-04,14.90999984741211
2014-04-07,14.149999618530273
2014-04-08,14.680000305175781
2014-04-09,15.470000267028809
2014-04-10,14.680000305175781
2014-04-11,14.149999618530273
2014-04-14,14.529999732971191
2014-04-15,14.329999923706055
2014-04-16,14.720000267028809
2014-04-17,14.729999542236328
2014-04-21,14.899999618530273
2014-04-22,15.649999618530273
2014-04-23,15.630000114440918
2014-04-24,15.640000343322754
2014-04-25,14.630000114440918
2014-04-28,13.890000343322754
2014-04-29,14.720000267028809
2014-04-30,15.600000381469727
2014-05-01,13.680000305175781
2014-05-02,13.739999771118164
2014-05-05,12.5600004196167
2014-05-06,11.319999694824219
2014-05-07,10.880000114440918
2014-05-08,10.979999542236328
2014-05-09,10.65999984741211
2014-05-12,11.430000305175781
2014-05-13,11.59000015258789
2014-05-14,10.989999771118164
2014-05-15,11.069999694824219
2014-05-16,11.649999618530273
2014-05-19,12.319999694824219
2014-05-20,11.800000190734863
2014-05-21,12.15999984741211
2014-05-22,12.0
2014-05-23,12.520000457763672
2014-05-27,13.220000267028809
2014-05-28,13.40999984741211
2014-05-29,13.640000343322754
2014-05-30,13.029999732971191
2014-06-02,13.359999656677246
2014-06-03,13.390000343322754
2014-06-04,13.399999618530273
2014-06-05,13.5
2014-06-06,13.84000015258789
2014-06-09,14.140000343322754
2014-06-10,13.819999694824219
2014-06-11,13.84000015258789
2014-06-12,13.84000015258789
2014-06-13,13.949999809265137
2014-06-16,14.260000228881836
2014-06-17,14.729999542236328
2014-06-18,15.210000038146973
2014-06-19,14.59000015258789
2014-06-20,14.960000038146973
2014-06-23,15.15999984741211
2014-06-24,14.699999809265137
2014-06-25,14.550000190734863
2014-06-26,14.6899995803833
2014-06-27,14.75
2014-06-30,15.289999961853027
2014-07-01,15.239999771118164
2014-07-02,15.5600004196167
2014-07-03,15.550000190734863
2014-07-07,15.789999961853027
2014-07-08,15.649999618530273
2014-07-09,15.720000267028809
2014-07-10,15.510000228881836
2014-07-11,15.680000305175781
2014-07-14,16.979999542236328
2014-07-15,17.1299991607666
2014-07-16,17.59000015258789
2014-07-17,17.600000381469727
2014-07-18,17.790000915527344
2014-07-21,18.1299991607666
2014-07-22,18.5
2014-07-23,18.559999465942383
2014-07-24,18.399999618530273
2014-07-25,18.030000686645508
2014-07-28,17.959999084472656
2014-07-29,18.520000457763672
2014-07-30,18.809999465942383
2014-07-31,17.84000015258789
2014-08-01,19.139999389648438
2014-08-04,19.579999923706055
2014-08-05,19.100000381469727
2014-08-06,18.850000381469727
2014-08-07,18.850000381469727
2014-08-08,18.809999465942383
2014-08-11,19.40999984741211
2014-08-12,19.3799991607666
2014-08-13,20.079999923706055
2014-08-14,20.809999465942383
2014-08-15,20.3799991607666
2014-08-18,21.299999237060547
2014-08-19,21.59000015258789
2014-08-20,21.43000030517578
2014-08-21,21.190000534057617
2014-08-22,21.15999984741211
2014-08-25,21.149999618530273
2014-08-26,21.40999984741211
2014-08-27,22.469999313354492
2014-08-28,22.469999313354492
2014-08-29,23.110000610351562
2014-09-02,23.520000457763672
2014-09-03,23.149999618530273
2014-09-04,22.799999237060547
2014-09-05,22.829999923706055
2014-09-08,23.100000381469727
2014-09-09,22.860000610351562
2014-09-10,23.010000228881836
2014-09-11,21.309999465942383
2014-09-12,20.010000228881836
2014-09-15,18.360000610351562
2014-09-16,18.719999313354492
2014-09-17,16.829999923706055
2014-09-18,16.610000610351562
2014-09-19,15.970000267028809
2014-09-22,15.649999618530273
2014-09-23,15.630000114440918
2014-09-24,15.680000305175781
2014-09-25,15.050000190734863
2014-09-26,15.65999984741211
2014-09-29,14.90999984741211
2014-09-30,13.960000038146973
2014-10-01,13.470000267028809
2014-10-02,12.619999885559082
2014-10-03,13.25
2014-10-06,11.890000343322754
2014-10-07,11.4399995803833
2014-10-08,12.229999542236328
2014-10-09,11.649999618530273
2014-10-10,10.869999885559082
2014-10-13,10.260000228881836
2014-10-14,9.859999656677246
2014-10-15,10.479999542236328
2014-10-16,11.619999885559082
2014-10-17,11.109999656677246
2014-10-20,11.550000190734863
2014-10-21,11.550000190734863
2014-10-22,12.329999923706055
2014-10-23,12.260000228881836
2014-10-24,11.729999542236328
2014-10-27,11.260000228881836
2014-10-28,12.15999984741211
2014-10-29,12.779999732971191
2014-10-30,12.710000038146973
2014-10-31,14.109999656677246
2014-11-03,13.8100004196167
2014-11-04,13.140000343322754
2014-11-05,13.949999809265137
2014-11-06,14.4399995803833
2014-11-07,14.84000015258789
2014-11-10,14.170000076293945
2014-11-11,14.220000267028809
2014-11-12,14.229999542236328
2014-11-13,13.510000228881836
2014-11-14,13.649999618530273
2014-11-17,14.619999885559082
2014-11-18,15.130000114440918
2014-11-19,14.579999923706055
2014-11-20,14.180000305175781
2014-11-21,13.920000076293945
2014-11-24,14.109999656677246
2014-11-25,13.899999618530273
2014-11-26,13.369999885559082
2014-11-28,11.630000114440918
2014-12-01,11.920000076293945
2014-12-02,11.989999771118164
2014-12-03,12.75
2014-12-04,12.369999885559082
2014-12-05,12.329999923706055
2014-12-08,11.050000190734863
2014-12-09,11.619999885559082
2014-12-10,10.59000015258789
2014-12-11,10.640000343322754
2014-12-12,10.170000076293945
2014-12-15,9.40999984741211
2014-12-16,9.6899995803833
2014-12-17,10.65999984741211
2014-12-18,10.359999656677246
2014-12-19,10.880000114440918
2014-12-22,10.90999984741211
2014-12-23,10.779999732971191
2014-12-24,11.149999618530273
2014-12-26,11.130000114440918
2014-12-29,11.229999542236328
2014-12-30,10.710000038146973
2014-12-31,10.329999923706055
2015-01-02,10.9399995803833
2015-01-05,10.100000381469727
2015-01-06,8.720000267028809
2015-01-07,9.100000381469727
2015-01-08,9.0
2015-01-09,9.470000267028809
2015-01-12,8.430000305175781
2015-01-13,8.609999656677246
2015-01-14,7.889999866485596
2015-01-15,7.579999923706055
2015-01-16,8.119999885559082
2015-01-20,8.25
2015-01-21,8.149999618530273
2015-01-22,8.899999618530273
2015-01-23,8.979999542236328
2015-01-26,9.34000015258789
2015-01-27,9.260000228881836
2015-01-28,8.970000267028809
2015-01-29,8.649999618530273
2015-01-30,8.59000015258789
2015-02-02,9.09000015258789
2015-02-03,9.489999771118164
2015-02-04,8.970000267028809
2015-02-05,9.739999771118164
2015-02-06,9.8100004196167
2015-02-09,9.829999923706055
2015-02-10,9.420000076293945
2015-02-11,9.430000305175781
2015-02-12,9.670000076293945
2015-02-13,9.819999694824219
2015-02-17,9.789999961853027
2015-02-18,9.4399995803833
2015-02-19,9.989999771118164
2015-02-20,9.729999542236328
2015-02-23,9.289999961853027
2015-02-24,9.140000343322754
2015-02-25,8.770000457763672
2015-02-26,8.9399995803833
2015-02-27,9.180000305175781
2015-03-02,9.399999618530273
2015-03-03,9.15999984741211
2015-03-04,9.329999923706055
2015-03-05,11.75
2015-03-06,11.329999923706055
2015-03-09,11.25
2015-03-10,10.399999618530273
2015-03-11,10.699999809265137
2015-03-12,10.050000190734863
2015-03-13,10.289999961853027
2015-03-16,10.449999809265137
2015-03-17,10.199999809265137
2015-03-18,10.5600004196167
2015-03-19,10.5
2015-03-20,10.770000457763672
2015-03-23,10.84000015258789
2015-03-24,10.779999732971191
2015-03-25,10.609999656677246
2015-03-26,10.5600004196167
2015-03-27,10.34000015258789
2015-03-30,10.649999618530273
2015-03-31,10.789999961853027
2015-04-01,11.149999618530273
2015-04-02,10.949999809265137
2015-04-06,11.430000305175781
2015-04-07,11.539999961853027
2015-04-08,11.510000228881836
2015-04-09,11.449999809265137
2015-04-10,11.739999771118164
2015-04-13,11.520000457763672
2015-04-14,11.3100004196167
2015-04-15,11.779999732971191
2015-04-16,12.229999542236328
2015-04-17,12.119999885559082
2015-04-20,12.390000343322754
2015-04-21,12.550000190734863
2015-04-22,12.25
2015-04-23,12.4399995803833
2015-04-24,12.029999732971191
2015-04-27,11.859999656677246
2015-04-28,11.970000267028809
2015-04-29,12.130000114440918
2015-04-30,11.960000038146973
2015-05-01,12.229999542236328
2015-05-04,12.149999618530273
2015-05-05,11.899999618530273
2015-05-06,12.029999732971191
2015-05-07,11.970000267028809
2015-05-08,12.069999694824219
2015-05-11,11.829999923706055
2015-05-12,12.149999618530273
2015-05-13,13.399999618530273
2015-05-14,12.930000305175781
2015-05-15,12.9399995803833
2015-05-18,12.84000015258789
2015-05-19,12.619999885559082
2015-05-20,12.029999732971191
2015-05-21,12.050000190734863
2015-05-22,12.069999694824219
2015-05-26,11.779999732971191
2015-05-27,12.010000228881836
2015-05-28,11.770000457763672
2015-05-29,11.510000228881836
2015-06-01,11.020000457763672
2015-06-02,10.979999542236328
2015-06-03,10.630000114440918
2015-06-04,10.550000190734863
2015-06-05,11.010000228881836
2015-06-08,10.760000228881836
2015-06-09,10.770000457763672
2015-06-10,10.760000228881836
2015-06-11,10.869999885559082
2015-06-12,10.9399995803833
2015-06-15,10.84000015258789
2015-06-16,10.850000381469727
2015-06-17,10.850000381469727
2015-06-18,10.579999923706055
2015-06-19,10.75
2015-06-22,10.300000190734863
2015-06-23,10.380000114440918
2015-06-24,10.0600004196167
2015-06-25,10.170000076293945
2015-06-26,10.260000228881836
2015-06-29,9.930000305175781
2015-06-30,10.319999694824219
2015-07-01,9.829999923706055
2015-07-02,10.0600004196167
2015-07-06,9.729999542236328
2015-07-07,9.789999961853027
2015-07-08,9.289999961853027
2015-07-09,9.720000267028809
2015-07-10,9.350000381469727
2015-07-13,9.479999542236328
2015-07-14,9.75
2015-07-15,9.420000076293945
2015-07-16,9.199999809265137
2015-07-17,9.0
2015-07-20,8.920000076293945
2015-07-21,8.640000343322754
2015-07-22,7.800000190734863
2015-07-23,7.690000057220459
2015-07-24,7.329999923706055
2015-07-27,7.559999942779541
2015-07-28,7.53000020980835
2015-07-29,7.980000019073486
2015-07-30,7.929999828338623
2015-07-31,7.380000114440918
2015-08-03,7.260000228881836
2015-08-04,7.510000228881836
2015-08-05,7.449999809265137
2015-08-06,7.71999979019165
2015-08-07,7.289999961853027
2015-08-10,7.889999866485596
2015-08-11,7.690000057220459
2015-08-12,7.840000152587891
2015-08-13,7.760000228881836
2015-08-14,7.739999771118164
2015-08-17,7.679999828338623
2015-08-18,7.639999866485596
2015-08-19,7.539999961853027
2015-08-20,7.03000020980835
2015-08-21,6.949999809265137
2015-08-24,6.570000171661377
2015-08-25,6.309999942779541
2015-08-26,6.21999979019165
2015-08-27,6.949999809265137
2015-08-28,7.119999885559082
2015-08-31,7.079999923706055
2015-09-01,6.550000190734863
2015-09-02,6.559999942779541
2015-09-03,6.610000133514404
2015-09-04,6.460000038146973
2015-09-08,6.909999847412109
2015-09-09,7.230000019073486
2015-09-10,7.190000057220459
2015-09-11,6.860000133514404
2015-09-14,6.5
2015-09-15,6.860000133514404
2015-09-16,7.010000228881836
2015-09-17,6.960000038146973
2015-09-18,6.880000114440918
2015-09-21,7.03000020980835
2015-09-22,7.039999961853027
2015-09-23,6.909999847412109
2015-09-24,6.840000152587891
2015-09-25,6.769999980926514
2015-09-28,6.340000152587891
2015-09-29,6.230000019073486
2015-09-30,6.489999771118164
2015-10-01,6.340000152587891
2015-10-02,6.690000057220459
2015-10-05,6.929999828338623
2015-10-06,7.010000228881836
2015-10-07,7.320000171661377
2015-10-08,7.139999866485596
2015-10-09,7.050000190734863
2015-10-12,6.730000019073486
2015-10-13,6.300000190734863
2015-10-14,6.420000076293945
2015-10-15,6.599999904632568
2015-10-16,6.449999809265137
2015-10-19,6.420000076293945
2015-10-20,6.579999923706055
2015-10-21,6.320000171661377
2015-10-22,6.0
2015-10-23,6.110000133514404
2015-10-26,5.679999828338623
2015-10-27,5.610000133514404
2015-10-28,5.949999809265137
2015-10-29,5.820000171661377
2015-10-30,6.010000228881836
2015-11-02,6.119999885559082
2015-11-03,6.46999979019165
2015-11-04,5.960000038146973
2015-11-05,5.800000190734863
2015-11-06,5.260000228881836
2015-11-09,4.909999847412109
2015-11-10,4.510000228881836
2015-11-11,4.25
2015-11-12,4.889999866485596
2015-11-13,4.460000038146973
2015-11-16,4.239999771118164
2015-11-17,3.930000066757202
2015-11-18,4.150000095367432
2015-11-19,3.930000066757202
2015-11-20,3.859999895095825
2015-11-23,3.8299999237060547
2015-11-24,4.03000020980835
2015-11-25,4.309999942779541
2015-11-27,4.119999885559082
2015-11-30,4.989999771118164
2015-12-01,4.900000095367432
2015-12-02,4.739999771118164
2015-12-03,4.590000152587891
2015-12-04,4.590000152587891
2015-12-07,4.199999809265137
2015-12-08,4.210000038146973
2015-12-09,4.309999942779541
2015-12-10,4.519999980926514
2015-12-11,4.150000095367432
2015-12-14,4.130000114440918
2015-12-15,4.239999771118164
2015-12-16,4.46999979019165
2015-12-17,4.440000057220459
2015-12-18,4.309999942779541
2015-12-21,4.5
2015-12-22,4.539999961853027
2015-12-23,4.809999942779541
2015-12-24,4.78000020980835
2015-12-28,4.590000152587891
2015-12-29,4.639999866485596
2015-12-30,4.590000152587891
2015-12-31,4.78000020980835
2016-01-04,4.849999904632568
2016-01-05,4.519999980926514
2016-01-06,4.289999961853027
2016-01-07,3.9100000858306885
2016-01-08,3.809999942779541
2016-01-11,3.359999895095825
2016-01-12,3.190000057220459
2016-01-13,3.259999990463257
2016-01-14,3.3399999141693115
2016-01-15,3.440000057220459
2016-01-19,3.109999895095825
2016-01-20,2.799999952316284
2016-01-21,2.950000047683716
2016-01-22,3.1500000953674316
2016-01-25,2.950000047683716
2016-01-26,3.0899999141693115
2016-01-27,3.0999999046325684
2016-01-28,3.109999895095825
2016-01-29,3.490000009536743
2016-02-01,3.380000114440918
2016-02-02,3.2100000381469727
2016-02-03,3.4000000953674316
2016-02-04,3.640000104904175
2016-02-05,3.5399999618530273
2016-02-08,3.359999895095825
2016-02-09,3.1500000953674316
2016-02-10,3.140000104904175
2016-02-11,3.240000009536743
2016-02-12,3.2200000286102295
2016-02-16,3.4800000190734863
2016-02-17,3.680000066757202
2016-02-18,3.390000104904175
2016-02-19,3.369999885559082
2016-02-22,3.569999933242798
2016-02-23,3.4600000381469727
2016-02-24,3.690000057220459
2016-02-25,3.4200000762939453
2016-02-26,3.799999952316284
2016-02-29,3.940000057220459
2016-03-01,4.070000171661377
2016-03-02,4.130000114440918
2016-03-03,4.460000038146973
2016-03-04,4.570000171661377
2016-03-07,4.710000038146973
2016-03-08,4.260000228881836
2016-03-09,4.210000038146973
2016-03-10,5.460000038146973
2016-03-11,5.340000152587891
2016-03-14,5.199999809265137
2016-03-15,5.0
2016-03-16,5.090000152587891
2016-03-17,5.269999980926514
2016-03-18,5.070000171661377
2016-03-21,5.190000057220459
2016-03-22,5.070000171661377
2016-03-23,4.639999866485596
2016-03-24,4.610000133514404
2016-03-28,4.590000152587891
2016-03-29,4.53000020980835
2016-03-30,4.5
2016-03-31,4.679999828338623
2016-04-01,4.400000095367432
2016-04-04,4.010000228881836
2016-04-05,3.9200000762939453
2016-04-06,4.0
2016-04-07,3.9700000286102295
2016-04-08,3.9200000762939453
2016-04-11,4.0
2016-04-12,4.239999771118164
2016-04-13,4.5
2016-04-14,4.449999809265137
2016-04-15,4.449999809265137
2016-04-18,4.559999942779541
2016-04-19,4.539999961853027
2016-04-20,4.670000076293945
2016-04-21,4.800000190734863
2016-04-22,4.909999847412109
2016-04-25,4.869999885559082
2016-04-26,4.880000114440918
2016-04-27,5.099999904632568
2016-04-28,4.909999847412109
2016-04-29,4.730000019073486
2016-05-02,4.519999980926514
2016-05-03,4.28000020980835
2016-05-04,4.260000228881836
2016-05-05,4.369999885559082
2016-05-06,4.639999866485596
2016-05-09,4.25
2016-05-10,4.449999809265137
2016-05-11,4.429999828338623
2016-05-12,4.289999961853027
2016-05-13,4.139999866485596
2016-05-16,4.210000038146973
2016-05-17,4.119999885559082
2016-05-18,4.329999923706055
2016-05-19,4.53000020980835
2016-05-20,4.690000057220459
2016-05-23,4.650000095367432
2016-05-24,5.010000228881836
2016-05-25,6.039999961853027
2016-05-26,5.789999961853027
2016-05-27,6.070000171661377
2016-05-31,6.329999923706055
2016-06-01,6.46999979019165
2016-06-02,6.5
2016-06-03,6.460000038146973
2016-06-06,6.449999809265137
2016-06-07,6.369999885559082
2016-06-08,6.320000171661377
2016-06-09,6.010000228881836
2016-06-10,5.739999771118164
2016-06-13,5.570000171661377
2016-06-14,5.489999771118164
2016-06-15,5.46999979019165
2016-06-16,5.440000057220459
2016-06-17,5.559999942779541
2016-06-20,5.369999885559082
2016-06-21,5.300000190734863
2016-06-22,5.269999980926514
2016-06-23,5.400000095367432
2016-06-24,5.150000095367432
2016-06-27,4.679999828338623
2016-06-28,4.880000114440918
2016-06-29,5.039999961853027
2016-06-30,5.449999809265137
2016-07-01,5.960000038146973
2016-07-05,5.619999885559082
2016-07-06,5.78000020980835
2016-07-07,5.590000152587891
2016-07-08,5.690000057220459
2016-07-11,5.760000228881836
2016-07-12,6.099999904632568
2016-07-13,6.090000152587891
2016-07-14,5.949999809265137
2016-07-15,5.960000038146973
2016-07-18,6.110000133514404
2016-07-19,6.099999904632568
2016-07-20,6.03000020980835
2016-07-21,5.840000152587891
2016-07-22,5.880000114440918
2016-07-25,5.760000228881836
2016-07-26,6.28000020980835
2016-07-27,6.449999809265137
2016-07-28,6.78000020980835
2016-07-29,6.829999923706055
2016-08-01,6.599999904632568
2016-08-02,6.340000152587891
2016-08-03,6.400000095367432
2016-08-04,6.489999771118164
2016-08-05,6.579999923706055
2016-08-08,6.829999923706055
2016-08-09,6.820000171661377
2016-08-10,6.710000038146973
2016-08-11,6.650000095367432
2016-08-12,6.619999885559082
2016-08-15,6.800000190734863
2016-08-16,6.760000228881836
2016-08-17,6.690000057220459
2016-08-18,6.869999885559082
2016-08-19,6.820000171661377
2016-08-22,6.96999979019165
2016-08-23,7.159999847412109
2016-08-24,6.670000076293945
2016-08-25,6.710000038146973
2016-08-26,6.809999942779541
2016-08-29,6.820000171661377
2016-08-30,6.739999771118164
2016-08-31,6.460000038146973
2016-09-01,6.480000019073486
2016-09-02,6.579999923706055
2016-09-06,6.630000114440918
2016-09-07,6.639999866485596
2016-09-08,6.699999809265137
2016-09-09,6.449999809265137
2016-09-12,6.650000095367432
2016-09-13,6.349999904632568
2016-09-14,6.360000133514404
2016-09-15,6.360000133514404
2016-09-16,6.300000190734863
2016-09-19,6.389999866485596
2016-09-20,6.400000095367432
2016-09-21,6.53000020980835
2016-09-22,6.630000114440918
2016-09-23,6.559999942779541
2016-09-26,6.449999809265137
2016-09-27,6.519999980926514
2016-09-28,6.800000190734863
2016-09-29,6.690000057220459
2016-09-30,6.909999847412109
2016-10-03,6.78000020980835
2016-10-04,6.75
2016-10-05,7.059999942779541
