,BANF
1999-08-25,8.6875
1999-08-26,8.6875
1999-08-27,8.71875
1999-08-30,8.734375
1999-08-31,8.640625
1999-09-01,8.5
1999-09-02,8.375
1999-09-03,8.40625
1999-09-07,8.3125
1999-09-08,8.3125
1999-09-09,8.4375
1999-09-10,8.421875
1999-09-13,8.421875
1999-09-14,8.25
1999-09-15,8.25
1999-09-16,8.203125
1999-09-17,8.1875
1999-09-20,8.0
1999-09-21,8.0625
1999-09-22,8.1875
1999-09-23,7.875
1999-09-24,7.9375
1999-09-27,7.9375
1999-09-28,7.859375
1999-09-29,7.875
1999-09-30,7.875
1999-10-01,7.84375
1999-10-04,7.859375
1999-10-05,7.625
1999-10-06,7.703125
1999-10-07,7.71875
1999-10-08,7.71875
1999-10-11,7.78125
1999-10-12,7.96875
1999-10-13,8.0625
1999-10-14,8.15625
1999-10-15,7.984375
1999-10-18,7.9375
1999-10-19,8.21875
1999-10-20,8.0
1999-10-21,7.890625
1999-10-22,8.125
1999-10-25,7.9375
1999-10-26,7.890625
1999-10-27,8.1875
1999-10-28,8.25
1999-10-29,8.0625
1999-11-01,8.171875
1999-11-02,8.25
1999-11-03,8.3125
1999-11-04,7.9375
1999-11-05,8.734375
1999-11-08,8.625
1999-11-09,8.75
1999-11-10,9.28125
1999-11-11,9.125
1999-11-12,9.0
1999-11-15,8.96875
1999-11-16,8.40625
1999-11-17,8.21875
1999-11-18,8.75
1999-11-19,8.875
1999-11-22,8.875
1999-11-23,8.875
1999-11-24,8.875
1999-11-26,8.9375
1999-11-29,8.8125
1999-11-30,8.984375
1999-12-01,8.984375
1999-12-02,9.0
1999-12-03,9.0625
1999-12-06,8.96875
1999-12-07,8.875
1999-12-08,8.875
1999-12-09,8.96875
1999-12-10,8.921875
1999-12-13,8.78125
1999-12-14,8.78125
1999-12-15,9.0
1999-12-16,8.6875
1999-12-17,8.65625
1999-12-20,8.882813453674316
1999-12-21,8.5625
1999-12-22,8.875
1999-12-23,8.75
1999-12-27,8.75
1999-12-28,8.75
1999-12-29,8.625
1999-12-30,8.5625
1999-12-31,8.484375
2000-01-03,8.34375
2000-01-04,8.070313453674316
2000-01-05,8.0
2000-01-06,8.03125
2000-01-07,8.0625
2000-01-10,7.828125
2000-01-11,7.421875
2000-01-12,7.765625
2000-01-13,7.40625
2000-01-14,7.390625
2000-01-18,7.5
2000-01-19,7.453125
2000-01-20,7.625
2000-01-21,7.375
2000-01-24,6.976562976837158
2000-01-25,7.0625
2000-01-26,7.0625
2000-01-27,7.078125
2000-01-28,7.0625
2000-01-31,7.0625
2000-02-01,7.125
2000-02-02,7.1875
2000-02-03,7.125
2000-02-04,7.125
2000-02-07,7.34375
2000-02-08,7.21875
2000-02-09,7.140625
2000-02-10,7.195312976837158
2000-02-11,7.125
2000-02-14,7.09375
2000-02-15,7.25
2000-02-16,7.296875
2000-02-17,7.265625
2000-02-18,7.25
2000-02-22,6.828125
2000-02-23,6.9375
2000-02-24,6.78125
2000-02-25,6.75
2000-02-28,6.75
2000-02-29,6.9375
2000-03-01,6.78125
2000-03-02,6.878905773162842
2000-03-03,7.15625
2000-03-06,7.125
2000-03-07,6.984375
2000-03-08,6.75
2000-03-09,6.75
2000-03-10,6.75
2000-03-13,6.71875
2000-03-14,6.71875
2000-03-15,7.015625
2000-03-16,6.84375
2000-03-17,6.25
2000-03-20,6.25
2000-03-21,6.53125
2000-03-22,6.25
2000-03-23,6.5
2000-03-24,6.25
2000-03-27,6.25
2000-03-28,6.25
2000-03-29,6.21875
2000-03-30,6.59375
2000-03-31,6.625
2000-04-03,6.40625
2000-04-04,6.5
2000-04-05,6.75
2000-04-06,6.78125
2000-04-07,6.78125
2000-04-10,6.4375
2000-04-11,6.375
2000-04-12,6.375
2000-04-13,6.546875
2000-04-14,6.5
2000-04-17,6.421875
2000-04-18,6.34375
2000-04-19,6.34375
2000-04-20,6.4375
2000-04-24,6.53125
2000-04-25,6.566405773162842
2000-04-26,6.515625
2000-04-27,6.578125
2000-04-28,6.734375
2000-05-01,6.875
2000-05-02,7.0
2000-05-03,7.0
2000-05-04,6.6875
2000-05-05,7.015625
2000-05-08,7.03125
2000-05-09,6.84375
2000-05-10,6.609375
2000-05-11,7.21875
2000-05-12,7.21875
2000-05-15,7.0
2000-05-16,7.3125
2000-05-17,7.25
2000-05-18,7.0
2000-05-19,6.8125
2000-05-22,7.28125
2000-05-23,7.34375
2000-05-24,7.34375
2000-05-25,7.375
2000-05-26,7.4375
2000-05-30,7.75
2000-05-31,8.0
2000-06-01,7.75
2000-06-02,7.875
2000-06-05,7.40625
2000-06-06,7.75
2000-06-07,7.421875
2000-06-08,7.585937976837158
2000-06-09,7.75
2000-06-12,7.421875
2000-06-13,7.421875
2000-06-14,7.808594226837158
2000-06-15,7.8125
2000-06-16,7.59375
2000-06-19,7.765625
2000-06-20,7.4375
2000-06-21,7.601562976837158
2000-06-22,7.59375
2000-06-23,7.765625
2000-06-26,7.5
2000-06-27,7.585937976837158
2000-06-28,7.5625
2000-06-29,7.5625
2000-06-30,7.875
2000-07-03,7.171875
2000-07-05,7.25
2000-07-06,7.75
2000-07-07,7.875
2000-07-10,7.875
2000-07-11,8.0
2000-07-12,8.0
2000-07-13,8.0625
2000-07-14,8.0625
2000-07-17,7.953125
2000-07-18,8.203125
2000-07-19,8.265625
2000-07-20,8.40625
2000-07-21,8.53125
2000-07-24,8.1875
2000-07-25,8.148438453674316
2000-07-26,8.05078125
2000-07-27,8.078125
2000-07-28,8.0625
2000-07-31,8.1875
2000-08-01,7.96875
2000-08-02,7.9375
2000-08-03,7.890625
2000-08-04,7.921875
2000-08-07,8.0
2000-08-08,8.0
2000-08-09,7.859375
2000-08-10,7.796875
2000-08-11,7.796875
2000-08-14,7.875
2000-08-15,7.9375
2000-08-16,7.9375
2000-08-17,7.921875
2000-08-18,7.96875
2000-08-21,7.953125
2000-08-22,7.953125
2000-08-23,8.0
2000-08-24,8.015625
2000-08-25,8.140625
2000-08-28,8.25
2000-08-29,7.921875
2000-08-30,7.84375
2000-08-31,7.953125
2000-09-01,7.953125
2000-09-05,8.0
2000-09-06,8.109375
2000-09-07,8.0625
2000-09-08,8.0625
2000-09-11,8.0625
2000-09-12,8.078125
2000-09-13,7.984375
2000-09-14,8.046875
2000-09-15,8.0625
2000-09-18,8.046875
2000-09-19,8.210938453674316
2000-09-20,8.203125
2000-09-21,8.0
2000-09-22,7.984375
2000-09-25,8.046875
2000-09-26,8.0
2000-09-27,7.953125
2000-09-28,7.921875
2000-09-29,7.96875
2000-10-02,7.984375
2000-10-03,8.265625
2000-10-04,8.484375
2000-10-05,8.359375
2000-10-06,8.40625
2000-10-09,8.75
2000-10-10,8.953125
2000-10-11,9.171875
2000-10-12,9.171875
2000-10-13,9.171875
2000-10-16,9.109375
2000-10-17,9.109375
2000-10-18,9.15625
2000-10-19,9.375
2000-10-20,9.015625
2000-10-23,8.96875
2000-10-24,8.859375
2000-10-25,9.25
2000-10-26,9.09375
2000-10-27,9.03125
2000-10-30,9.03125
2000-10-31,9.0625
2000-11-01,8.890625
2000-11-02,9.015625
2000-11-03,9.046875
2000-11-06,8.46875
2000-11-07,8.773438453674316
2000-11-08,8.828125
2000-11-09,8.921875
2000-11-10,8.734375
2000-11-13,9.109375
2000-11-14,9.21875
2000-11-15,9.15625
2000-11-16,9.0
2000-11-17,9.25
2000-11-20,9.25
2000-11-21,8.875
2000-11-22,9.03125
2000-11-24,9.125
2000-11-27,9.09375
2000-11-28,9.0625
2000-11-29,8.8125
2000-11-30,8.890625
2000-12-01,8.34375
2000-12-04,8.375
2000-12-05,8.875
2000-12-06,8.9375
2000-12-07,8.5
2000-12-08,8.921875
2000-12-11,8.875
2000-12-12,8.953125
2000-12-13,8.875
2000-12-14,8.90625
2000-12-15,9.070313453674316
2000-12-18,9.703125
2000-12-19,10.0625
2000-12-20,9.828125
2000-12-21,9.78125
2000-12-22,9.78125
2000-12-26,9.78125
2000-12-27,9.875
2000-12-28,10.0
2000-12-29,9.921875
2001-01-02,10.0
2001-01-03,10.046875
2001-01-04,9.96875
2001-01-05,10.046875
2001-01-08,9.90625
2001-01-09,10.0625
2001-01-10,9.960938453674316
2001-01-11,9.828125
2001-01-12,9.992188453674316
2001-01-16,10.03125
2001-01-17,10.234375
2001-01-18,10.171875
2001-01-19,10.0625
2001-01-22,10.234375
2001-01-23,10.078125
2001-01-24,10.078125
2001-01-25,10.0
2001-01-26,10.0
2001-01-29,9.921875
2001-01-30,10.0625
2001-01-31,10.0625
2001-02-01,9.96875
2001-02-02,10.0
2001-02-05,10.03125
2001-02-06,10.359375
2001-02-07,10.125
2001-02-08,10.125
2001-02-09,10.125
2001-02-12,10.125
2001-02-13,10.203125
2001-02-14,10.125
2001-02-15,10.21875
2001-02-16,10.125
2001-02-20,10.0
2001-02-21,9.90625
2001-02-22,9.8125
2001-02-23,9.6875
2001-02-26,9.5
2001-02-27,9.40625
2001-02-28,9.5625
2001-03-01,9.625
2001-03-02,9.625
2001-03-05,9.6875
2001-03-06,9.8125
2001-03-07,9.73828125
2001-03-08,9.765625
2001-03-09,9.984375
2001-03-12,10.0
2001-03-13,9.984375
2001-03-14,9.875
2001-03-15,9.875
2001-03-16,9.84375
2001-03-19,9.8125
2001-03-20,9.96875
2001-03-21,9.8125
2001-03-22,9.71875
2001-03-23,9.75
2001-03-26,9.796875
2001-03-27,9.8125
2001-03-28,9.71875
2001-03-29,9.625
2001-03-30,9.84375
2001-04-02,9.84375
2001-04-03,9.84375
2001-04-04,9.8125
2001-04-05,9.84375
2001-04-06,9.71875
2001-04-09,9.875
2001-04-10,9.859999656677246
2001-04-11,9.859999656677246
2001-04-12,9.859999656677246
2001-04-16,9.859999656677246
2001-04-17,9.760000228881836
2001-04-18,9.6875
2001-04-19,9.649999618530273
2001-04-20,9.8125
2001-04-23,9.704999923706055
2001-04-24,9.592499732971191
2001-04-25,9.625
2001-04-26,9.762499809265137
2001-04-27,9.875
2001-04-30,9.875
2001-05-01,9.832500457763672
2001-05-02,9.862500190734863
2001-05-03,9.824999809265137
2001-05-04,9.762499809265137
2001-05-07,9.75
2001-05-08,9.75
2001-05-09,9.899999618530273
2001-05-10,9.699999809265137
2001-05-11,9.7475004196167
2001-05-14,9.625
2001-05-15,9.8725004196167
2001-05-16,9.675000190734863
2001-05-17,9.720000267028809
2001-05-18,9.699999809265137
2001-05-21,9.8125
2001-05-22,9.75
2001-05-23,9.75
2001-05-24,9.699999809265137
2001-05-25,9.912500381469727
2001-05-29,9.675000190734863
2001-05-30,9.702500343322754
2001-05-31,9.6875
2001-06-01,9.837499618530273
2001-06-04,9.75
2001-06-05,9.862500190734863
2001-06-06,9.862500190734863
2001-06-07,9.797499656677246
2001-06-08,9.75
2001-06-11,9.8125
2001-06-12,10.0
2001-06-13,9.984999656677246
2001-06-14,9.75
2001-06-15,9.984999656677246
2001-06-18,9.984999656677246
2001-06-19,9.762499809265137
2001-06-20,9.9975004196167
2001-06-21,10.037500381469727
2001-06-22,9.75
2001-06-25,9.975000381469727
2001-06-26,9.797499656677246
2001-06-27,10.03499984741211
2001-06-28,10.03499984741211
2001-06-29,10.0625
2001-07-02,9.952500343322754
2001-07-03,10.25
2001-07-05,9.9375
2001-07-06,10.012499809265137
2001-07-09,10.382499694824219
2001-07-10,10.25
2001-07-11,10.375
2001-07-12,10.25
2001-07-13,10.237500190734863
2001-07-16,10.125
2001-07-17,10.75
2001-07-18,10.4375
2001-07-19,10.75
2001-07-20,10.5
2001-07-23,10.25
2001-07-24,10.220000267028809
2001-07-25,10.699999809265137
2001-07-26,10.5
2001-07-27,10.3125
2001-07-30,10.3125
2001-07-31,10.625
2001-08-01,10.625
2001-08-02,10.404999732971191
2001-08-03,10.522500038146973
2001-08-06,10.522500038146973
2001-08-07,10.512499809265137
2001-08-08,10.100000381469727
2001-08-09,10.092499732971191
2001-08-10,10.024999618530273
2001-08-13,10.5
2001-08-14,10.262499809265137
2001-08-15,10.375
2001-08-16,10.6875
2001-08-17,10.625
2001-08-20,10.75
2001-08-21,10.725000381469727
2001-08-22,10.699999809265137
2001-08-23,10.767499923706055
2001-08-24,10.8125
2001-08-27,10.5625
2001-08-28,10.4375
2001-08-29,10.647500038146973
2001-08-30,10.3149995803833
2001-08-31,9.875
2001-09-04,9.9375
2001-09-05,9.787500381469727
2001-09-06,9.824999809265137
2001-09-07,9.787500381469727
2001-09-10,9.800000190734863
2001-09-17,9.337499618530273
2001-09-18,9.25
2001-09-19,9.71500015258789
2001-09-20,8.6875
2001-09-21,8.862500190734863
2001-09-24,9.25
2001-09-25,9.085000038146973
2001-09-26,8.542499542236328
2001-09-27,8.9375
2001-09-28,8.550000190734863
2001-10-01,8.574999809265137
2001-10-02,8.949999809265137
2001-10-03,8.899999618530273
2001-10-04,8.9975004196167
2001-10-05,9.069999694824219
2001-10-08,9.375
2001-10-09,9.292499542236328
2001-10-10,9.287500381469727
2001-10-11,9.274999618530273
2001-10-12,9.157500267028809
2001-10-15,9.172499656677246
2001-10-16,9.170000076293945
2001-10-17,9.182499885559082
2001-10-18,9.015000343322754
2001-10-19,8.4375
2001-10-22,8.625
2001-10-23,8.507499694824219
2001-10-24,8.462499618530273
2001-10-25,8.774999618530273
2001-10-26,8.800000190734863
2001-10-29,8.6875
2001-10-30,8.75
2001-10-31,8.6875
2001-11-01,8.6875
2001-11-02,8.800000190734863
2001-11-05,8.800000190734863
2001-11-06,8.912500381469727
2001-11-07,8.835000038146973
2001-11-08,8.835000038146973
2001-11-09,8.835000038146973
2001-11-12,8.835000038146973
2001-11-13,8.587499618530273
2001-11-14,8.657500267028809
2001-11-15,8.625
2001-11-16,8.579999923706055
2001-11-19,8.96500015258789
2001-11-20,8.75
2001-11-21,8.75
2001-11-23,8.949999809265137
2001-11-26,9.0625
2001-11-27,8.975000381469727
2001-11-28,8.837499618530273
2001-11-29,8.8125
2001-11-30,8.717499732971191
2001-12-03,8.742500305175781
2001-12-04,8.760000228881836
2001-12-05,8.947500228881836
2001-12-06,8.75
2001-12-07,8.927499771118164
2001-12-10,8.75
2001-12-11,8.807499885559082
2001-12-12,8.875
2001-12-13,8.6875
2001-12-14,8.75
2001-12-17,8.774999618530273
2001-12-18,8.8125
2001-12-19,8.8125
2001-12-20,8.755000114440918
2001-12-21,8.869999885559082
2001-12-24,8.8725004196167
2001-12-26,8.9350004196167
2001-12-27,8.8100004196167
2001-12-28,8.757499694824219
2001-12-31,8.675000190734863
2002-01-02,8.962499618530273
2002-01-03,8.75
2002-01-04,8.612500190734863
2002-01-07,8.9375
2002-01-08,8.9350004196167
2002-01-09,8.9350004196167
2002-01-10,8.932499885559082
2002-01-11,8.850000381469727
2002-01-14,8.774999618530273
2002-01-15,8.837499618530273
2002-01-16,8.852499961853027
2002-01-17,8.9375
2002-01-18,8.850000381469727
2002-01-22,8.725000381469727
2002-01-23,8.8125
2002-01-24,8.774999618530273
2002-01-25,8.7475004196167
2002-01-28,8.774999618530273
2002-01-29,8.75
2002-01-30,8.75
2002-01-31,8.774999618530273
2002-02-01,8.737500190734863
2002-02-04,8.774999618530273
2002-02-05,8.8125
2002-02-06,8.75
2002-02-07,8.875
2002-02-08,8.987500190734863
2002-02-11,9.0
2002-02-12,8.875
2002-02-13,9.0625
2002-02-14,8.899999618530273
2002-02-15,9.074999809265137
2002-02-19,9.0
2002-02-20,9.162500381469727
2002-02-21,9.069999694824219
2002-02-22,9.149999618530273
2002-02-25,9.1850004196167
2002-02-26,9.1875
2002-02-27,9.25
2002-02-28,9.25
2002-03-01,9.225000381469727
2002-03-04,9.227499961853027
2002-03-05,9.302499771118164
2002-03-06,9.475000381469727
2002-03-07,9.462499618530273
2002-03-08,9.612500190734863
2002-03-11,9.600000381469727
2002-03-12,9.517499923706055
2002-03-13,9.512499809265137
2002-03-14,9.75
2002-03-15,9.75
2002-03-18,9.75
2002-03-19,9.75
2002-03-20,9.8125
2002-03-21,9.875
2002-03-22,9.824999809265137
2002-03-25,9.75
2002-03-26,9.875
2002-03-27,9.774999618530273
2002-03-28,9.774999618530273
2002-04-01,10.0
2002-04-02,9.800000190734863
2002-04-03,9.989999771118164
2002-04-04,10.050000190734863
2002-04-05,10.0
2002-04-08,10.0625
2002-04-09,10.1875
2002-04-10,10.154999732971191
2002-04-11,10.460000038146973
2002-04-12,10.8125
2002-04-15,10.862500190734863
2002-04-16,10.725000381469727
2002-04-17,10.637499809265137
2002-04-18,10.75
2002-04-19,10.4399995803833
2002-04-22,10.324999809265137
2002-04-23,10.5625
2002-04-24,10.75
2002-04-25,10.822500228881836
2002-04-26,10.387499809265137
2002-04-29,10.8125
2002-04-30,10.75
2002-05-01,10.720000267028809
2002-05-02,10.737500190734863
2002-05-03,10.5
2002-05-06,10.385000228881836
2002-05-07,10.375
2002-05-08,10.4375
2002-05-09,10.550000190734863
2002-05-10,10.592499732971191
2002-05-13,10.640000343322754
2002-05-14,10.8125
2002-05-15,10.587499618530273
2002-05-16,10.614999771118164
2002-05-17,10.75
2002-05-20,10.725000381469727
2002-05-21,10.899999618530273
2002-05-22,10.819999694824219
2002-05-23,10.897500038146973
2002-05-24,10.852499961853027
2002-05-28,10.962499618530273
2002-05-29,10.837499618530273
2002-05-30,10.9375
2002-05-31,10.925000190734863
2002-06-03,10.8774995803833
2002-06-04,11.0
2002-06-05,11.172499656677246
2002-06-06,10.949999809265137
2002-06-07,11.0
2002-06-10,10.9375
2002-06-11,11.0
2002-06-12,10.975000381469727
2002-06-13,10.925000190734863
2002-06-14,10.942500114440918
2002-06-17,10.97249984741211
2002-06-18,10.90250015258789
2002-06-19,11.0
2002-06-20,11.082500457763672
2002-06-21,11.03499984741211
2002-06-24,11.092499732971191
2002-06-25,11.272500038146973
2002-06-26,11.287500381469727
2002-06-27,11.199999809265137
2002-06-28,11.59749984741211
2002-07-01,11.630000114440918
2002-07-02,12.09749984741211
2002-07-03,12.324999809265137
2002-07-05,12.359999656677246
2002-07-08,12.34749984741211
2002-07-09,12.329999923706055
2002-07-10,12.317500114440918
2002-07-11,12.199999809265137
2002-07-12,12.274999618530273
2002-07-15,12.244999885559082
2002-07-16,12.045000076293945
2002-07-17,12.0
2002-07-18,11.892499923706055
2002-07-19,11.5
2002-07-22,11.579999923706055
2002-07-23,11.274999618530273
2002-07-24,10.75
2002-07-25,10.7475004196167
2002-07-26,10.895000457763672
2002-07-29,11.137499809265137
2002-07-30,11.25
2002-07-31,11.5
2002-08-01,11.6875
2002-08-02,11.717499732971191
2002-08-05,11.6875
2002-08-06,11.702500343322754
2002-08-07,11.75
2002-08-08,11.75
2002-08-09,11.600000381469727
2002-08-12,11.574999809265137
2002-08-13,11.382499694824219
2002-08-14,11.612500190734863
2002-08-15,11.625
2002-08-16,11.619999885559082
2002-08-19,11.625
2002-08-20,11.199999809265137
2002-08-21,11.397500038146973
2002-08-22,11.337499618530273
2002-08-23,11.164999961853027
2002-08-26,11.40999984741211
2002-08-27,11.125
2002-08-28,11.175000190734863
2002-08-29,11.422499656677246
2002-08-30,11.417499542236328
2002-09-03,11.282500267028809
2002-09-04,11.395000457763672
2002-09-05,11.27750015258789
2002-09-06,11.457500457763672
2002-09-09,11.770000457763672
2002-09-10,11.90250015258789
2002-09-11,11.792499542236328
2002-09-12,11.882499694824219
2002-09-13,12.0
2002-09-16,12.109999656677246
2002-09-17,12.1274995803833
2002-09-18,12.202500343322754
2002-09-19,12.010000228881836
2002-09-20,12.147500038146973
2002-09-23,12.0625
2002-09-24,12.387499809265137
2002-09-25,12.482500076293945
2002-09-26,12.475000381469727
2002-09-27,12.2524995803833
2002-09-30,12.305000305175781
2002-10-01,12.494999885559082
2002-10-02,12.22249984741211
2002-10-03,12.162500381469727
2002-10-04,12.140000343322754
2002-10-07,12.34749984741211
2002-10-08,12.595000267028809
2002-10-09,12.617500305175781
2002-10-10,12.762499809265137
2002-10-11,12.9350004196167
2002-10-14,12.807499885559082
2002-10-15,12.625
2002-10-16,12.305000305175781
2002-10-17,12.15250015258789
2002-10-18,12.02750015258789
2002-10-21,11.96500015258789
2002-10-22,11.949999809265137
2002-10-23,11.987500190734863
2002-10-24,11.8125
2002-10-25,11.862500190734863
2002-10-28,11.614999771118164
2002-10-29,11.927499771118164
2002-10-30,11.949999809265137
2002-10-31,11.675000190734863
2002-11-01,12.175000190734863
2002-11-04,12.364999771118164
2002-11-05,12.425000190734863
2002-11-06,12.375
2002-11-07,12.327500343322754
2002-11-08,11.90250015258789
2002-11-11,11.8125
2002-11-12,11.989999771118164
2002-11-13,12.119999885559082
2002-11-14,12.337499618530273
2002-11-15,12.375
2002-11-18,12.375
2002-11-19,12.390000343322754
2002-11-20,12.625
2002-11-21,12.5024995803833
2002-11-22,12.369999885559082
2002-11-25,12.220000267028809
2002-11-26,11.97249984741211
2002-11-27,12.22249984741211
2002-11-29,11.949999809265137
2002-12-02,11.842499732971191
2002-12-03,11.837499618530273
2002-12-04,11.862500190734863
2002-12-05,11.850000381469727
2002-12-06,11.882499694824219
2002-12-09,11.807499885559082
2002-12-10,11.704999923706055
2002-12-11,11.6875
2002-12-12,11.770000457763672
2002-12-13,11.795000076293945
2002-12-16,12.0
2002-12-17,12.197500228881836
2002-12-18,12.010000228881836
2002-12-19,11.779999732971191
2002-12-20,11.77750015258789
2002-12-23,12.012499809265137
2002-12-24,11.970000267028809
2002-12-26,12.022500038146973
2002-12-27,11.987500190734863
2002-12-30,11.854999542236328
2002-12-31,11.75
2003-01-02,11.774999618530273
2003-01-03,11.524999618530273
2003-01-06,11.494999885559082
2003-01-07,11.172499656677246
2003-01-08,11.25
2003-01-09,11.175000190734863
2003-01-10,11.335000038146973
2003-01-13,11.242500305175781
2003-01-14,11.175000190734863
2003-01-15,11.262499809265137
2003-01-16,11.287500381469727
2003-01-17,11.1899995803833
2003-01-21,11.22249984741211
2003-01-22,11.234999656677246
2003-01-23,11.175000190734863
2003-01-24,10.875
2003-01-27,10.850000381469727
2003-01-28,10.947500228881836
2003-01-29,11.024999618530273
2003-01-30,10.912500381469727
2003-01-31,11.297499656677246
2003-02-03,11.182499885559082
2003-02-04,11.03499984741211
2003-02-05,10.925000190734863
2003-02-06,10.762499809265137
2003-02-07,10.712499618530273
2003-02-10,10.739999771118164
2003-02-11,10.729999542236328
2003-02-12,10.729999542236328
2003-02-13,10.760000228881836
2003-02-14,10.917499542236328
2003-02-18,11.032500267028809
2003-02-19,10.970000267028809
2003-02-20,10.960000038146973
2003-02-21,11.032500267028809
2003-02-24,10.885000228881836
2003-02-25,11.177499771118164
2003-02-26,11.1274995803833
2003-02-27,11.112500190734863
2003-02-28,11.079999923706055
2003-03-03,10.942500114440918
2003-03-04,10.782500267028809
2003-03-05,10.827500343322754
2003-03-06,10.729999542236328
2003-03-07,11.0024995803833
2003-03-10,10.837499618530273
2003-03-11,10.772500038146973
2003-03-12,11.0
2003-03-13,10.989999771118164
2003-03-14,11.024999618530273
2003-03-17,11.0625
2003-03-18,11.069999694824219
2003-03-19,11.0625
2003-03-20,11.0625
2003-03-21,11.032500267028809
2003-03-24,11.0024995803833
2003-03-25,10.77750015258789
2003-03-26,10.989999771118164
2003-03-27,11.0
2003-03-28,10.992500305175781
2003-03-31,11.02750015258789
2003-04-01,11.0625
2003-04-02,11.234999656677246
2003-04-03,11.25
2003-04-04,11.22249984741211
2003-04-07,11.1850004196167
2003-04-08,11.229999542236328
2003-04-09,11.244999885559082
2003-04-10,11.225000381469727
2003-04-11,11.037500381469727
2003-04-14,11.407500267028809
2003-04-15,11.3774995803833
2003-04-16,11.532500267028809
2003-04-17,11.787500381469727
2003-04-21,11.625
2003-04-22,11.774999618530273
2003-04-23,11.800000190734863
2003-04-24,11.987500190734863
2003-04-25,11.994999885559082
2003-04-28,12.267499923706055
2003-04-29,12.2524995803833
2003-04-30,12.457500457763672
2003-05-01,12.5
2003-05-02,12.5
2003-05-05,12.5
2003-05-06,12.677499771118164
2003-05-07,12.6274995803833
2003-05-08,12.729999542236328
2003-05-09,12.90999984741211
2003-05-12,13.03499984741211
2003-05-13,13.4375
2003-05-14,13.050000190734863
2003-05-15,13.4375
2003-05-16,13.640000343322754
2003-05-19,13.587499618530273
2003-05-20,13.737500190734863
2003-05-21,13.5
2003-05-22,13.505000114440918
2003-05-23,13.585000038146973
2003-05-27,13.582500457763672
2003-05-28,13.675000190734863
2003-05-29,13.462499618530273
2003-05-30,13.654999732971191
2003-06-02,13.625
2003-06-03,13.875
2003-06-04,13.5649995803833
2003-06-05,13.944999694824219
2003-06-06,13.3774995803833
2003-06-09,13.255000114440918
2003-06-10,13.515000343322754
2003-06-11,13.522500038146973
2003-06-12,13.385000228881836
2003-06-13,13.337499618530273
2003-06-16,13.287500381469727
2003-06-17,13.210000038146973
2003-06-18,13.317500114440918
2003-06-19,13.2524995803833
2003-06-20,12.880000114440918
2003-06-23,12.75
2003-06-24,12.869999885559082
2003-06-25,12.707500457763672
2003-06-26,12.787500381469727
2003-06-27,12.899999618530273
2003-06-30,12.912500381469727
2003-07-01,13.2475004196167
2003-07-02,13.274999618530273
2003-07-03,13.2475004196167
2003-07-07,13.3125
2003-07-08,13.875
2003-07-09,13.7475004196167
2003-07-10,13.9350004196167
2003-07-11,14.037500381469727
2003-07-14,14.2475004196167
2003-07-15,14.2475004196167
2003-07-16,14.295000076293945
2003-07-17,14.300000190734863
2003-07-18,14.0
2003-07-21,13.274999618530273
2003-07-22,13.324999809265137
2003-07-23,13.324999809265137
2003-07-24,13.489999771118164
2003-07-25,13.274999618530273
2003-07-28,13.25
2003-07-29,13.3100004196167
2003-07-30,13.3100004196167
2003-07-31,13.202500343322754
2003-08-01,13.449999809265137
2003-08-04,13.75
2003-08-05,13.1875
2003-08-06,13.1875
2003-08-07,13.1875
2003-08-08,13.1875
2003-08-11,13.3725004196167
2003-08-12,13.25
2003-08-13,13.28499984741211
2003-08-14,13.3125
2003-08-15,13.3125
2003-08-18,13.3125
2003-08-19,13.329999923706055
2003-08-20,13.287500381469727
2003-08-21,13.237500190734863
2003-08-22,13.1875
2003-08-25,13.192500114440918
2003-08-26,13.5024995803833
2003-08-27,13.289999961853027
2003-08-28,13.204999923706055
2003-08-29,13.197500228881836
2003-09-02,13.25
2003-09-03,13.574999809265137
2003-09-04,13.585000038146973
2003-09-05,13.34000015258789
2003-09-08,13.25
2003-09-09,13.390000343322754
2003-09-10,13.317500114440918
2003-09-11,13.2524995803833
2003-09-12,13.305000305175781
2003-09-15,13.1875
2003-09-16,13.4975004196167
2003-09-17,13.237500190734863
2003-09-18,13.287500381469727
2003-09-19,13.239999771118164
2003-09-22,13.267499923706055
2003-09-23,13.295000076293945
2003-09-24,13.25
2003-09-25,13.25
2003-09-26,13.227499961853027
2003-09-29,13.5
2003-09-30,13.25
2003-10-01,13.8725004196167
2003-10-02,13.9350004196167
2003-10-03,13.875
2003-10-06,14.037500381469727
2003-10-07,14.037500381469727
2003-10-08,13.975000381469727
2003-10-09,13.864999771118164
2003-10-10,13.677499771118164
2003-10-13,14.037500381469727
2003-10-14,13.977499961853027
2003-10-15,13.837499618530273
2003-10-16,14.100000381469727
2003-10-17,13.75
2003-10-20,13.9375
2003-10-21,13.9375
2003-10-22,13.7475004196167
2003-10-23,13.6875
2003-10-24,13.829999923706055
2003-10-27,13.720000267028809
2003-10-28,13.994999885559082
2003-10-29,13.77750015258789
2003-10-30,14.104999542236328
2003-10-31,13.492500305175781
2003-11-03,14.359999656677246
2003-11-04,14.357500076293945
2003-11-05,14.382499694824219
2003-11-06,14.617500305175781
2003-11-07,14.582500457763672
2003-11-10,14.25
2003-11-11,14.462499618530273
2003-11-12,14.625
2003-11-13,14.75
2003-11-14,14.412500381469727
2003-11-17,14.612500190734863
2003-11-18,14.25
