,AGIO
2017-04-21,46.9900016784668
2017-04-24,47.369998931884766
2017-04-25,50.20000076293945
2017-04-26,50.5099983215332
2017-04-27,50.90999984741211
2017-04-28,49.709999084472656
2017-05-01,51.20000076293945
2017-05-02,47.20000076293945
2017-05-03,46.790000915527344
2017-05-04,47.27000045776367
2017-05-05,49.97999954223633
2017-05-08,49.02000045776367
2017-05-09,50.310001373291016
2017-05-10,51.58000183105469
2017-05-11,50.959999084472656
2017-05-12,53.15999984741211
2017-05-15,53.459999084472656
2017-05-16,53.400001525878906
2017-05-17,50.529998779296875
2017-05-18,51.95000076293945
2017-05-19,49.15999984741211
2017-05-22,49.2599983215332
2017-05-23,48.560001373291016
2017-05-24,47.2400016784668
2017-05-25,47.459999084472656
2017-05-26,48.20000076293945
2017-05-30,47.06999969482422
2017-05-31,46.66999816894531
2017-06-01,48.4900016784668
2017-06-02,49.16999816894531
2017-06-05,48.720001220703125
2017-06-06,49.220001220703125
2017-06-07,50.47999954223633
2017-06-08,50.47999954223633
2017-06-09,50.02000045776367
2017-06-12,50.619998931884766
2017-06-13,50.72999954223633
2017-06-14,51.2599983215332
2017-06-15,50.5099983215332
2017-06-16,51.77000045776367
2017-06-19,51.7599983215332
2017-06-20,52.75
2017-06-21,56.779998779296875
2017-06-22,57.41999816894531
2017-06-23,59.18000030517578
2017-06-26,54.70000076293945
2017-06-27,51.560001373291016
2017-06-28,53.18000030517578
2017-06-29,52.45000076293945
2017-06-30,51.45000076293945
2017-07-03,52.18000030517578
2017-07-05,53.869998931884766
2017-07-06,54.02000045776367
2017-07-07,54.90999984741211
2017-07-10,54.5
2017-07-11,56.27000045776367
2017-07-12,56.15999984741211
2017-07-13,57.380001068115234
2017-07-14,57.810001373291016
2017-07-17,57.75
2017-07-18,56.029998779296875
2017-07-19,56.38999938964844
2017-07-20,57.22999954223633
2017-07-21,57.16999816894531
2017-07-24,59.380001068115234
2017-07-25,57.959999084472656
2017-07-26,58.119998931884766
2017-07-27,56.22999954223633
2017-07-28,56.56999969482422
2017-07-31,55.939998626708984
2017-08-01,58.650001525878906
2017-08-02,61.63999938964844
2017-08-03,63.040000915527344
2017-08-04,61.459999084472656
2017-08-07,61.060001373291016
2017-08-08,59.5099983215332
2017-08-09,60.560001373291016
2017-08-10,58.2599983215332
2017-08-11,58.86000061035156
2017-08-14,58.93000030517578
2017-08-15,58.16999816894531
2017-08-16,56.220001220703125
2017-08-17,54.88999938964844
2017-08-18,55.09000015258789
2017-08-21,55.11000061035156
2017-08-22,57.619998931884766
2017-08-23,56.86000061035156
2017-08-24,58.38999938964844
2017-08-25,57.08000183105469
2017-08-28,58.650001525878906
2017-08-29,60.04999923706055
2017-08-30,61.880001068115234
2017-08-31,63.2599983215332
2017-09-01,61.54999923706055
2017-09-05,60.599998474121094
2017-09-06,62.5
2017-09-07,63.79999923706055
2017-09-08,63.63999938964844
2017-09-11,65.0999984741211
2017-09-12,66.11000061035156
2017-09-13,65.81999969482422
2017-09-14,65.58999633789062
2017-09-15,66.43000030517578
2017-09-18,66.86000061035156
2017-09-19,65.81999969482422
2017-09-20,66.62999725341797
2017-09-21,67.12000274658203
2017-09-22,66.06999969482422
2017-09-25,66.52999877929688
2017-09-26,65.36000061035156
2017-09-27,65.75
2017-09-28,64.97000122070312
2017-09-29,66.75
2017-10-02,68.22000122070312
2017-10-03,69.29000091552734
2017-10-04,70.25
2017-10-05,70.81999969482422
2017-10-06,70.44999694824219
2017-10-09,71.2699966430664
2017-10-10,71.22000122070312
2017-10-11,70.43000030517578
2017-10-12,72.33000183105469
2017-10-13,71.3499984741211
2017-10-16,71.12000274658203
2017-10-17,70.69000244140625
2017-10-18,69.58999633789062
2017-10-19,68.7300033569336
2017-10-20,67.25
2017-10-23,66.91000366210938
2017-10-24,66.70999908447266
2017-10-25,65.5
2017-10-26,65.41999816894531
2017-10-27,64.43000030517578
2017-10-30,65.91999816894531
2017-10-31,64.2699966430664
2017-11-01,62.0099983215332
2017-11-02,64.29000091552734
2017-11-03,66.48999786376953
2017-11-06,66.58999633789062
2017-11-07,67.25
2017-11-08,64.4000015258789
2017-11-09,63.38999938964844
2017-11-10,62.04999923706055
2017-11-13,61.959999084472656
2017-11-14,59.459999084472656
2017-11-15,59.06999969482422
2017-11-16,59.630001068115234
2017-11-17,59.63999938964844
2017-11-20,58.59000015258789
2017-11-21,60.18000030517578
2017-11-22,61.29999923706055
2017-11-24,61.2599983215332
2017-11-27,61.16999816894531
2017-11-28,61.439998626708984
2017-11-29,59.15999984741211
2017-11-30,61.54999923706055
2017-12-01,61.16999816894531
2017-12-04,62.2599983215332
2017-12-05,61.33000183105469
2017-12-06,59.0099983215332
2017-12-07,60.83000183105469
2017-12-08,60.970001220703125
2017-12-11,61.41999816894531
2017-12-12,56.08000183105469
2017-12-13,55.0
2017-12-14,52.369998931884766
2017-12-15,52.119998931884766
2017-12-18,52.720001220703125
2017-12-19,52.849998474121094
2017-12-20,52.56999969482422
2017-12-21,54.130001068115234
2017-12-22,58.119998931884766
2017-12-26,59.81999969482422
2017-12-27,60.470001220703125
2017-12-28,60.619998931884766
2017-12-29,57.16999816894531
2018-01-02,59.83000183105469
2018-01-03,62.31999969482422
2018-01-04,60.099998474121094
2018-01-05,61.290000915527344
2018-01-08,60.31999969482422
2018-01-09,63.52000045776367
2018-01-10,67.33999633789062
2018-01-11,72.54000091552734
2018-01-12,75.11000061035156
2018-01-16,68.80000305175781
2018-01-17,70.33000183105469
2018-01-18,68.1500015258789
2018-01-19,69.88999938964844
2018-01-22,78.3499984741211
2018-01-23,79.19999694824219
2018-01-24,76.37000274658203
2018-01-25,77.01000213623047
2018-01-26,80.72000122070312
2018-01-29,80.29000091552734
2018-01-30,80.61000061035156
2018-01-31,78.76000213623047
2018-02-01,79.05000305175781
2018-02-02,75.83999633789062
2018-02-05,73.87000274658203
2018-02-06,76.81999969482422
2018-02-07,77.43000030517578
2018-02-08,74.26000213623047
2018-02-09,73.11000061035156
2018-02-12,76.93000030517578
2018-02-13,76.52999877929688
2018-02-14,77.97000122070312
2018-02-15,78.79000091552734
2018-02-16,77.69999694824219
2018-02-20,77.52999877929688
2018-02-21,78.69000244140625
2018-02-22,81.80999755859375
2018-02-23,82.83000183105469
2018-02-26,82.08000183105469
2018-02-27,81.22000122070312
2018-02-28,80.38999938964844
2018-03-01,81.7300033569336
2018-03-02,80.95999908447266
2018-03-05,84.2300033569336
2018-03-06,83.05000305175781
2018-03-07,84.20999908447266
2018-03-08,83.54000091552734
2018-03-09,83.94999694824219
2018-03-12,84.5199966430664
2018-03-13,83.5
2018-03-14,83.33000183105469
2018-03-15,83.55000305175781
2018-03-16,82.94000244140625
2018-03-19,81.75
2018-03-20,82.69999694824219
2018-03-21,86.52999877929688
2018-03-22,82.7699966430664
2018-03-23,81.55000305175781
2018-03-26,85.3499984741211
2018-03-27,80.2699966430664
2018-03-28,78.95999908447266
2018-03-29,81.77999877929688
2018-04-02,73.62999725341797
2018-04-03,73.94000244140625
2018-04-04,77.16999816894531
2018-04-05,74.44999694824219
2018-04-06,73.22000122070312
2018-04-09,80.0
2018-04-10,83.45999908447266
2018-04-11,84.33000183105469
2018-04-12,87.4800033569336
2018-04-13,87.33000183105469
2018-04-16,86.0199966430664
2018-04-17,86.86000061035156
2018-04-18,88.02999877929688
2018-04-19,88.29000091552734
2018-04-20,86.44999694824219
2018-04-23,85.66000366210938
2018-04-24,84.05000305175781
2018-04-25,84.37999725341797
2018-04-26,85.44999694824219
2018-04-27,86.20999908447266
2018-04-30,83.91000366210938
2018-05-01,83.7699966430664
2018-05-02,83.61000061035156
2018-05-03,82.41999816894531
2018-05-04,80.68000030517578
2018-05-07,81.6500015258789
2018-05-08,81.5199966430664
2018-05-09,83.29000091552734
2018-05-10,84.87000274658203
2018-05-11,87.0999984741211
2018-05-14,86.94999694824219
2018-05-15,85.44000244140625
2018-05-16,86.19999694824219
2018-05-17,86.01000213623047
2018-05-18,86.98999786376953
2018-05-21,85.29000091552734
2018-05-22,85.94000244140625
2018-05-23,88.93000030517578
2018-05-24,88.62000274658203
2018-05-25,89.36000061035156
2018-05-29,89.5999984741211
2018-05-30,90.2699966430664
2018-05-31,93.5
2018-06-01,96.86000061035156
2018-06-04,92.88999938964844
2018-06-05,93.43000030517578
2018-06-06,95.27999877929688
2018-06-07,93.43000030517578
2018-06-08,94.23999786376953
2018-06-11,92.87000274658203
2018-06-12,93.0
2018-06-13,92.30000305175781
2018-06-14,93.73999786376953
2018-06-15,93.22000122070312
2018-06-18,95.25
2018-06-19,96.80999755859375
2018-06-20,99.55000305175781
2018-06-21,97.51000213623047
2018-06-22,97.37999725341797
2018-06-25,92.5199966430664
2018-06-26,87.62000274658203
2018-06-27,83.79000091552734
2018-06-28,82.83000183105469
2018-06-29,84.2300033569336
2018-07-02,85.5199966430664
2018-07-03,84.61000061035156
2018-07-05,83.66000366210938
2018-07-06,84.94000244140625
2018-07-09,86.87999725341797
2018-07-10,86.19999694824219
2018-07-11,85.51000213623047
2018-07-12,90.4800033569336
2018-07-13,90.4000015258789
2018-07-16,90.01000213623047
2018-07-17,90.38999938964844
2018-07-18,91.94999694824219
2018-07-19,91.18000030517578
2018-07-20,91.05999755859375
2018-07-23,90.23999786376953
2018-07-24,84.76000213623047
2018-07-25,85.0
2018-07-26,85.30000305175781
2018-07-27,87.16999816894531
2018-07-30,85.9000015258789
2018-07-31,86.41000366210938
2018-08-01,86.7300033569336
2018-08-02,80.41000366210938
2018-08-03,78.9000015258789
2018-08-06,79.94000244140625
2018-08-07,80.36000061035156
2018-08-08,78.76000213623047
2018-08-09,78.2699966430664
2018-08-10,76.43000030517578
2018-08-13,77.37000274658203
2018-08-14,78.02999877929688
2018-08-15,76.08000183105469
2018-08-16,75.94999694824219
2018-08-17,76.01000213623047
2018-08-20,75.48999786376953
2018-08-21,76.05999755859375
2018-08-22,76.29000091552734
2018-08-23,75.04000091552734
2018-08-24,74.93000030517578
2018-08-27,76.58999633789062
2018-08-28,78.47000122070312
2018-08-29,79.41000366210938
2018-08-30,79.69999694824219
2018-08-31,80.72000122070312
2018-09-04,81.13999938964844
2018-09-05,83.81999969482422
2018-09-06,79.66000366210938
2018-09-07,76.63999938964844
2018-09-10,74.43000030517578
2018-09-11,72.5
2018-09-12,74.16999816894531
2018-09-13,74.51000213623047
2018-09-14,73.44000244140625
2018-09-17,72.06999969482422
2018-09-18,71.66999816894531
2018-09-19,72.5
2018-09-20,73.97000122070312
2018-09-21,73.55999755859375
2018-09-24,75.51000213623047
2018-09-25,75.83999633789062
2018-09-26,75.88999938964844
2018-09-27,76.0999984741211
2018-09-28,77.12000274658203
2018-10-01,76.52999877929688
2018-10-02,74.13999938964844
2018-10-03,73.87999725341797
2018-10-04,70.9000015258789
2018-10-05,69.01000213623047
2018-10-08,68.0999984741211
2018-10-09,65.86000061035156
2018-10-10,63.83000183105469
2018-10-11,63.36000061035156
2018-10-12,65.87999725341797
2018-10-15,65.61000061035156
2018-10-16,70.76000213623047
2018-10-17,71.55999755859375
2018-10-18,66.81999969482422
2018-10-19,66.87999725341797
2018-10-22,62.810001373291016
2018-10-23,64.69000244140625
2018-10-24,56.33000183105469
2018-10-25,61.95000076293945
2018-10-26,62.5099983215332
2018-10-29,60.54999923706055
2018-10-30,59.81999969482422
2018-10-31,63.060001373291016
2018-11-01,68.51000213623047
2018-11-02,70.36000061035156
2018-11-05,69.75
2018-11-06,71.33999633789062
2018-11-07,72.77999877929688
2018-11-08,71.91000366210938
2018-11-09,69.08999633789062
2018-11-12,64.1500015258789
2018-11-13,66.5
2018-11-14,63.75
2018-11-15,67.2699966430664
2018-11-16,69.63999938964844
2018-11-19,66.47000122070312
2018-11-20,65.79000091552734
2018-11-21,62.20000076293945
2018-11-23,64.23999786376953
2018-11-26,66.94000244140625
2018-11-27,64.0199966430664
2018-11-28,68.41000366210938
2018-11-29,63.689998626708984
2018-11-30,65.80000305175781
2018-12-03,56.810001373291016
2018-12-04,54.04999923706055
2018-12-06,56.189998626708984
2018-12-07,53.16999816894531
2018-12-10,52.720001220703125
2018-12-11,54.529998779296875
2018-12-12,56.04999923706055
2018-12-13,53.25
2018-12-14,51.529998779296875
2018-12-17,50.849998474121094
2018-12-18,49.86000061035156
2018-12-19,49.5099983215332
2018-12-20,44.91999816894531
2018-12-21,42.72999954223633
2018-12-24,43.79999923706055
2018-12-26,44.88999938964844
2018-12-27,44.849998474121094
2018-12-28,45.29999923706055
2018-12-31,46.11000061035156
2019-01-02,47.25
2019-01-03,45.91999816894531
2019-01-04,46.91999816894531
2019-01-07,51.0
2019-01-08,53.0
2019-01-09,53.88999938964844
2019-01-10,55.4900016784668
2019-01-11,54.63999938964844
2019-01-14,54.380001068115234
2019-01-15,56.0099983215332
2019-01-16,56.20000076293945
2019-01-17,56.209999084472656
2019-01-18,55.88999938964844
2019-01-22,52.27000045776367
2019-01-23,52.029998779296875
2019-01-24,51.93000030517578
2019-01-25,52.220001220703125
2019-01-28,50.5
2019-01-29,50.279998779296875
2019-01-30,51.630001068115234
2019-01-31,53.599998474121094
2019-02-01,53.869998931884766
2019-02-04,54.290000915527344
2019-02-05,54.560001373291016
2019-02-06,55.630001068115234
2019-02-07,52.93000030517578
2019-02-08,53.36000061035156
2019-02-11,54.08000183105469
2019-02-12,54.790000915527344
2019-02-13,54.029998779296875
2019-02-14,57.41999816894531
2019-02-15,59.290000915527344
2019-02-19,57.709999084472656
2019-02-20,57.880001068115234
2019-02-21,56.130001068115234
2019-02-22,58.86000061035156
2019-02-25,62.349998474121094
2019-02-26,63.18000030517578
2019-02-27,65.13999938964844
2019-02-28,64.87000274658203
2019-03-01,67.66999816894531
2019-03-04,67.5
2019-03-05,67.29000091552734
2019-03-06,63.18000030517578
2019-03-07,63.040000915527344
2019-03-08,61.849998474121094
2019-03-11,64.3499984741211
2019-03-12,64.51000213623047
2019-03-13,65.91999816894531
2019-03-14,63.5099983215332
2019-03-15,65.01000213623047
2019-03-18,64.83999633789062
2019-03-19,65.16999816894531
2019-03-20,64.26000213623047
2019-03-21,65.58999633789062
2019-03-22,62.290000915527344
2019-03-25,62.75
2019-03-26,65.93000030517578
2019-03-27,63.83000183105469
2019-03-28,65.44000244140625
2019-03-29,67.44000244140625
2019-04-01,64.45999908447266
2019-04-02,66.66000366210938
2019-04-03,66.5999984741211
2019-04-04,66.45999908447266
2019-04-05,68.0999984741211
2019-04-08,66.30000305175781
2019-04-09,64.5199966430664
2019-04-10,64.02999877929688
2019-04-11,61.93000030517578
2019-04-12,61.31999969482422
2019-04-15,59.849998474121094
2019-04-16,59.720001220703125
2019-04-17,56.34000015258789
2019-04-18,55.970001220703125
2019-04-22,56.619998931884766
2019-04-23,58.68000030517578
2019-04-24,56.83000183105469
2019-04-25,57.15999984741211
2019-04-26,56.79999923706055
2019-04-29,57.099998474121094
2019-04-30,55.91999816894531
2019-05-01,53.189998626708984
2019-05-02,51.5
2019-05-03,54.90999984741211
2019-05-06,53.880001068115234
2019-05-07,50.470001220703125
2019-05-08,51.650001525878906
2019-05-09,51.11000061035156
2019-05-10,49.68000030517578
2019-05-13,46.689998626708984
2019-05-14,47.83000183105469
2019-05-15,47.349998474121094
2019-05-16,49.7400016784668
2019-05-17,50.099998474121094
2019-05-20,48.61000061035156
2019-05-21,51.36000061035156
2019-05-22,51.349998474121094
2019-05-23,49.09000015258789
2019-05-24,48.33000183105469
2019-05-28,47.400001525878906
2019-05-29,47.90999984741211
2019-05-30,47.380001068115234
2019-05-31,46.16999816894531
2019-06-03,47.810001373291016
2019-06-04,49.2599983215332
2019-06-05,48.900001525878906
2019-06-06,48.70000076293945
2019-06-07,50.0
2019-06-10,48.22999954223633
2019-06-11,48.90999984741211
2019-06-12,48.70000076293945
2019-06-13,49.56999969482422
2019-06-14,48.04999923706055
2019-06-17,50.65999984741211
2019-06-18,51.90999984741211
2019-06-19,51.41999816894531
2019-06-20,51.29999923706055
2019-06-21,50.779998779296875
2019-06-24,48.709999084472656
2019-06-25,49.59000015258789
2019-06-26,47.959999084472656
2019-06-27,49.66999816894531
2019-06-28,49.880001068115234
2019-07-01,49.58000183105469
2019-07-02,47.20000076293945
2019-07-03,46.540000915527344
2019-07-05,45.790000915527344
2019-07-08,43.869998931884766
2019-07-09,44.22999954223633
2019-07-10,46.22999954223633
2019-07-11,45.65999984741211
2019-07-12,45.20000076293945
2019-07-15,46.16999816894531
2019-07-16,47.040000915527344
2019-07-17,48.5
2019-07-18,49.29999923706055
2019-07-19,46.77000045776367
2019-07-22,47.189998626708984
2019-07-23,46.70000076293945
2019-07-24,46.939998626708984
2019-07-25,45.5
2019-07-26,45.59000015258789
2019-07-29,45.47999954223633
2019-07-30,48.099998474121094
2019-07-31,48.11000061035156
2019-08-01,42.7400016784668
2019-08-02,42.060001373291016
2019-08-05,39.27000045776367
2019-08-06,40.65999984741211
2019-08-07,41.029998779296875
2019-08-08,42.7400016784668
2019-08-09,43.02000045776367
2019-08-12,42.810001373291016
2019-08-13,42.880001068115234
2019-08-14,43.0
2019-08-15,42.5
2019-08-16,42.400001525878906
2019-08-19,43.599998474121094
2019-08-20,42.9900016784668
2019-08-21,43.459999084472656
2019-08-22,41.84000015258789
2019-08-23,39.75
2019-08-26,39.63999938964844
2019-08-27,38.220001220703125
2019-08-28,37.52000045776367
2019-08-29,37.529998779296875
2019-08-30,37.95000076293945
2019-09-03,36.20000076293945
2019-09-04,35.790000915527344
2019-09-05,35.27000045776367
2019-09-06,34.310001373291016
2019-09-09,33.5
2019-09-10,35.58000183105469
2019-09-11,37.900001525878906
2019-09-12,38.150001525878906
2019-09-13,37.7400016784668
2019-09-16,37.709999084472656
2019-09-17,36.58000183105469
2019-09-18,36.5
2019-09-19,36.040000915527344
2019-09-20,36.310001373291016
2019-09-23,36.61000061035156
2019-09-24,35.529998779296875
2019-09-25,35.4900016784668
2019-09-26,34.0099983215332
2019-09-27,34.45000076293945
2019-09-30,32.400001525878906
2019-10-01,33.59000015258789
2019-10-02,32.880001068115234
2019-10-03,34.720001220703125
2019-10-04,34.15999984741211
2019-10-07,33.90999984741211
2019-10-08,31.739999771118164
2019-10-09,31.5
2019-10-10,31.809999465942383
2019-10-11,32.619998931884766
2019-10-14,32.349998474121094
2019-10-15,34.0099983215332
2019-10-16,33.72999954223633
2019-10-17,33.7400016784668
2019-10-18,33.06999969482422
2019-10-21,33.41999816894531
2019-10-22,32.52000045776367
2019-10-23,32.45000076293945
2019-10-24,31.90999984741211
2019-10-25,32.81999969482422
2019-10-28,32.81999969482422
2019-10-29,31.90999984741211
2019-10-30,31.6200008392334
2019-10-31,30.079999923706055
2019-11-01,33.63999938964844
2019-11-04,34.0
2019-11-05,34.52000045776367
2019-11-06,33.779998779296875
2019-11-07,33.77000045776367
2019-11-08,33.560001373291016
2019-11-11,32.43000030517578
2019-11-12,33.9900016784668
2019-11-13,34.31999969482422
2019-11-14,34.209999084472656
2019-11-15,35.68000030517578
2019-11-18,36.13999938964844
2019-11-19,36.630001068115234
2019-11-20,37.0
2019-11-21,38.18000030517578
2019-11-22,37.33000183105469
2019-11-25,37.86000061035156
2019-11-26,37.29999923706055
2019-11-27,39.060001373291016
2019-11-29,38.900001525878906
2019-12-02,38.720001220703125
2019-12-03,39.11000061035156
2019-12-04,40.2599983215332
2019-12-05,40.08000183105469
2019-12-06,40.939998626708984
2019-12-09,41.970001220703125
2019-12-10,44.25
2019-12-11,44.08000183105469
2019-12-12,45.70000076293945
2019-12-13,46.70000076293945
2019-12-16,45.90999984741211
2019-12-17,47.119998931884766
2019-12-18,47.13999938964844
2019-12-19,47.900001525878906
2019-12-20,48.59000015258789
2019-12-23,49.66999816894531
2019-12-24,50.22999954223633
2019-12-26,50.59000015258789
2019-12-27,48.47999954223633
2019-12-30,47.959999084472656
2019-12-31,47.75
2020-01-02,47.52000045776367
2020-01-03,47.290000915527344
2020-01-06,48.4900016784668
2020-01-07,49.11000061035156
2020-01-08,50.150001525878906
2020-01-09,48.56999969482422
2020-01-10,48.33000183105469
2020-01-13,45.310001373291016
2020-01-14,49.22999954223633
2020-01-15,50.209999084472656
2020-01-16,51.54999923706055
2020-01-17,52.86000061035156
2020-01-21,53.79999923706055
2020-01-22,53.810001373291016
2020-01-23,53.25
2020-01-24,53.029998779296875
2020-01-27,52.689998626708984
2020-01-28,52.560001373291016
2020-01-29,53.189998626708984
2020-01-30,52.04999923706055
2020-01-31,48.72999954223633
2020-02-03,49.61000061035156
2020-02-04,49.849998474121094
2020-02-05,49.61000061035156
2020-02-06,48.369998931884766
2020-02-07,48.20000076293945
2020-02-10,48.560001373291016
2020-02-11,48.86000061035156
2020-02-12,49.369998931884766
2020-02-13,52.0099983215332
2020-02-14,51.5099983215332
2020-02-18,53.279998779296875
2020-02-19,53.040000915527344
2020-02-20,53.68000030517578
2020-02-21,53.11000061035156
2020-02-24,49.66999816894531
2020-02-25,46.709999084472656
2020-02-26,48.369998931884766
2020-02-27,44.59000015258789
2020-02-28,47.47999954223633
2020-03-02,49.34000015258789
2020-03-03,46.779998779296875
2020-03-04,48.43000030517578
2020-03-05,48.599998474121094
2020-03-06,46.900001525878906
2020-03-09,44.25
2020-03-10,45.720001220703125
2020-03-11,40.869998931884766
2020-03-12,35.68000030517578
2020-03-13,37.06999969482422
2020-03-16,32.599998474121094
2020-03-17,32.369998931884766
2020-03-18,31.520000457763672
2020-03-19,32.75
2020-03-20,33.29999923706055
2020-03-23,34.040000915527344
2020-03-24,36.09000015258789
2020-03-25,37.36000061035156
2020-03-26,37.75
2020-03-27,35.06999969482422
2020-03-30,35.400001525878906
2020-03-31,35.47999954223633
2020-04-01,34.45000076293945
2020-04-02,37.2400016784668
2020-04-03,37.4900016784668
2020-04-06,39.5
2020-04-07,38.18000030517578
2020-04-08,40.65999984741211
2020-04-09,39.880001068115234
2020-04-13,39.779998779296875
2020-04-14,42.040000915527344
2020-04-15,42.209999084472656
2020-04-16,43.209999084472656
2020-04-17,45.38999938964844
2020-04-20,46.369998931884766
2020-04-21,45.400001525878906
2020-04-22,45.209999084472656
2020-04-23,45.029998779296875
2020-04-24,46.5
2020-04-27,46.91999816894531
2020-04-28,44.77000045776367
2020-04-29,43.54999923706055
2020-04-30,41.13999938964844
2020-05-01,37.0099983215332
2020-05-04,38.400001525878906
2020-05-05,39.45000076293945
2020-05-06,38.810001373291016
2020-05-07,39.310001373291016
2020-05-08,39.61000061035156
2020-05-11,44.130001068115234
2020-05-12,45.650001525878906
2020-05-13,45.560001373291016
2020-05-14,44.75
2020-05-15,46.290000915527344
2020-05-18,48.83000183105469
2020-05-19,47.849998474121094
2020-05-20,50.150001525878906
2020-05-21,50.150001525878906
2020-05-22,52.779998779296875
2020-05-26,52.45000076293945
2020-05-27,53.040000915527344
2020-05-28,53.349998474121094
2020-05-29,51.7400016784668
2020-06-01,52.099998474121094
2020-06-02,52.290000915527344
2020-06-03,51.040000915527344
2020-06-04,49.56999969482422
2020-06-05,50.65999984741211
2020-06-08,52.22999954223633
2020-06-09,51.7599983215332
2020-06-10,52.77000045776367
2020-06-11,50.66999816894531
2020-06-12,47.13999938964844
2020-06-15,48.29999923706055
2020-06-16,48.47999954223633
2020-06-17,48.02000045776367
2020-06-18,48.0
2020-06-19,48.130001068115234
2020-06-22,48.220001220703125
2020-06-23,51.869998931884766
2020-06-24,50.5099983215332
2020-06-25,52.93000030517578
2020-06-26,51.709999084472656
2020-06-29,53.02000045776367
2020-06-30,53.47999954223633
2020-07-01,55.63999938964844
2020-07-02,55.689998626708984
2020-07-06,54.849998474121094
2020-07-07,54.33000183105469
2020-07-08,54.86000061035156
2020-07-09,53.369998931884766
2020-07-10,52.900001525878906
2020-07-13,50.400001525878906
2020-07-14,50.810001373291016
2020-07-15,52.189998626708984
2020-07-16,51.869998931884766
2020-07-17,53.61000061035156
2020-07-20,55.93000030517578
2020-07-21,54.0099983215332
2020-07-22,53.02000045776367
2020-07-23,52.18000030517578
2020-07-24,50.79999923706055
2020-07-27,52.779998779296875
2020-07-28,51.290000915527344
2020-07-29,49.400001525878906
2020-07-30,47.45000076293945
2020-07-31,45.31999969482422
2020-08-03,46.95000076293945
2020-08-04,44.11000061035156
2020-08-05,43.29999923706055
2020-08-06,43.400001525878906
2020-08-07,43.2400016784668
2020-08-10,42.150001525878906
2020-08-11,40.400001525878906
2020-08-12,40.29999923706055
2020-08-13,41.08000183105469
2020-08-14,40.54999923706055
2020-08-17,41.66999816894531
2020-08-18,40.220001220703125
2020-08-19,39.90999984741211
2020-08-20,39.86000061035156
2020-08-21,39.56999969482422
2020-08-24,38.15999984741211
2020-08-25,38.619998931884766
2020-08-26,38.630001068115234
2020-08-27,39.20000076293945
2020-08-28,40.08000183105469
2020-08-31,41.0099983215332
2020-09-01,39.7599983215332
2020-09-02,41.2599983215332
2020-09-03,40.869998931884766
2020-09-04,40.38999938964844
2020-09-08,39.290000915527344
2020-09-09,39.599998474121094
2020-09-10,38.31999969482422
2020-09-11,36.970001220703125
2020-09-14,38.43000030517578
2020-09-15,38.279998779296875
2020-09-16,38.400001525878906
2020-09-17,38.66999816894531
2020-09-18,38.459999084472656
2020-09-21,36.47999954223633
2020-09-22,36.599998474121094
2020-09-23,35.34000015258789
2020-09-24,33.869998931884766
2020-09-25,34.439998626708984
2020-09-28,35.25
2020-09-29,34.400001525878906
2020-09-30,35.0
2020-10-01,34.95000076293945
2020-10-02,33.41999816894531
2020-10-05,36.349998474121094
2020-10-06,35.560001373291016
2020-10-07,36.119998931884766
2020-10-08,36.61000061035156
2020-10-09,35.61000061035156
2020-10-12,35.619998931884766
2020-10-13,35.15999984741211
2020-10-14,36.400001525878906
2020-10-15,35.16999816894531
2020-10-16,35.869998931884766
2020-10-19,35.279998779296875
2020-10-20,35.5
2020-10-21,35.38999938964844
2020-10-22,38.869998931884766
2020-10-23,38.040000915527344
2020-10-26,37.47999954223633
2020-10-27,39.0
2020-10-28,38.18000030517578
2020-10-29,39.2400016784668
2020-10-30,40.06999969482422
2020-11-02,40.13999938964844
2020-11-03,41.45000076293945
2020-11-04,41.52000045776367
2020-11-05,42.08000183105469
2020-11-06,39.22999954223633
2020-11-09,40.650001525878906
2020-11-10,41.59000015258789
2020-11-11,41.619998931884766
2020-11-12,41.4900016784668
2020-11-13,41.529998779296875
2020-11-16,39.91999816894531
2020-11-17,39.61000061035156
2020-11-18,40.16999816894531
2020-11-19,41.790000915527344
2020-11-20,43.59000015258789
2020-11-23,44.029998779296875
2020-11-24,45.36000061035156
2020-11-25,45.65999984741211
2020-11-27,44.66999816894531
2020-11-30,46.31999969482422
2020-12-01,46.540000915527344
2020-12-02,46.43000030517578
2020-12-03,45.25
2020-12-04,44.70000076293945
2020-12-07,43.790000915527344
2020-12-08,36.779998779296875
2020-12-09,33.79999923706055
2020-12-10,33.84000015258789
2020-12-11,33.709999084472656
2020-12-14,34.150001525878906
2020-12-15,34.38999938964844
2020-12-16,34.029998779296875
2020-12-17,33.41999816894531
2020-12-18,33.209999084472656
2020-12-21,42.619998931884766
2020-12-22,41.849998474121094
2020-12-23,43.810001373291016
2020-12-24,45.150001525878906
2020-12-28,44.540000915527344
2020-12-29,44.310001373291016
2020-12-30,44.52000045776367
2020-12-31,43.33000183105469
2021-01-04,44.29999923706055
2021-01-05,44.290000915527344
2021-01-06,44.22999954223633
2021-01-07,46.65999984741211
2021-01-08,45.83000183105469
2021-01-11,46.720001220703125
2021-01-12,46.529998779296875
2021-01-13,46.5
2021-01-14,45.95000076293945
2021-01-15,45.66999816894531
2021-01-19,46.54999923706055
2021-01-20,45.959999084472656
2021-01-21,47.75
2021-01-22,47.470001220703125
2021-01-25,49.5
2021-01-26,48.040000915527344
