,FMNB
2002-09-17,11.77902889251709
2002-09-18,11.307868003845215
2002-09-19,11.307868003845215
2002-09-20,11.77902889251709
2002-09-23,11.354984283447266
2002-09-24,11.307868003845215
2002-09-25,11.77902889251709
2002-09-26,11.77902889251709
2002-09-27,11.77902889251709
2002-09-30,11.77902889251709
2002-10-01,11.590564727783203
2002-10-02,11.77902889251709
2002-10-03,11.402099609375
2002-10-04,11.175943374633789
2002-10-07,11.175943374633789
2002-10-08,11.260751724243164
2002-10-09,10.987478256225586
2002-10-10,10.987478256225586
2002-10-11,10.88382339477539
2002-10-14,10.88382339477539
2002-10-15,11.307868003845215
2002-10-16,11.543449401855469
2002-10-17,11.684797286987305
2002-10-18,10.83670711517334
2002-10-21,10.855552673339844
2002-10-22,11.731912612915039
2002-10-23,11.731912612915039
2002-10-24,11.307868003845215
2002-10-25,11.873261451721191
2002-10-28,11.420947074890137
2002-10-29,11.420947074890137
2002-10-30,11.543449401855469
2002-10-31,11.80729866027832
2002-11-01,12.438654899597168
2002-11-04,12.250189781188965
2002-11-05,11.77902889251709
2002-11-06,12.438654899597168
2002-11-07,11.684797286987305
2002-11-08,12.014610290527344
2002-11-11,12.005187034606934
2002-11-12,11.7884521484375
2002-11-13,12.975778579711914
2002-11-14,12.447135925292969
2002-11-15,12.975778579711914
2002-11-18,12.975778579711914
2002-11-19,12.975778579711914
2002-11-20,12.735486030578613
2002-11-21,13.4563627243042
2002-11-22,13.360245704650879
2002-11-25,13.023837089538574
2002-11-26,13.936946868896484
2002-11-27,13.55247974395752
2002-11-29,13.55247974395752
2002-12-02,13.706267356872559
2002-12-03,13.55247974395752
2002-12-04,13.6966552734375
2002-12-05,13.360245704650879
2002-12-06,13.264128684997559
2002-12-09,13.74471378326416
2002-12-10,13.55247974395752
2002-12-11,13.74471378326416
2002-12-12,13.74471378326416
2002-12-13,13.74471378326416
2002-12-16,13.64859676361084
2002-12-17,13.4563627243042
2002-12-18,13.64859676361084
2002-12-19,13.55247974395752
2002-12-20,13.831218719482422
2002-12-23,13.936946868896484
2002-12-24,13.936946868896484
2002-12-26,13.936946868896484
2002-12-27,13.936946868896484
2002-12-30,13.60053825378418
2002-12-31,13.88888931274414
2003-01-02,13.840829849243164
2003-01-03,13.64859676361084
2003-01-06,13.6966552734375
2003-01-07,13.74471378326416
2003-01-08,13.840829849243164
2003-01-09,13.88888931274414
2003-01-10,13.88888931274414
2003-01-13,13.79277229309082
2003-01-14,13.79277229309082
2003-01-15,13.908111572265625
2003-01-16,14.033063888549805
2003-01-17,13.936946868896484
2003-01-21,13.936946868896484
2003-01-22,13.985006332397461
2003-01-23,14.177240371704102
2003-01-24,14.273356437683105
2003-01-27,14.273356437683105
2003-01-28,14.321414947509766
2003-01-29,14.177240371704102
2003-01-30,14.311802864074707
2003-01-31,14.888504028320312
2003-02-03,14.65782356262207
2003-02-04,14.994233131408691
2003-02-05,14.898116111755371
2003-02-06,15.840062141418457
2003-02-07,15.138407707214355
2003-02-10,14.763551712036133
2003-02-11,14.75394058227539
2003-02-12,14.763551712036133
2003-02-13,14.75394058227539
2003-02-14,14.75394058227539
2003-02-18,14.75394058227539
2003-02-19,14.80199909210205
2003-02-20,14.850057601928711
2003-02-21,14.898116111755371
2003-02-24,14.898116111755371
2003-02-25,14.65782356262207
2003-02-26,14.667435646057129
2003-02-27,14.65782356262207
2003-02-28,14.898116111755371
2003-03-03,14.65782356262207
2003-03-04,14.898116111755371
2003-03-05,14.898116111755371
2003-03-06,14.80199909210205
2003-03-07,14.80199909210205
2003-03-10,14.994233131408691
2003-03-11,14.70588207244873
2003-03-12,14.56170654296875
2003-03-13,14.46558952331543
2003-03-14,14.513648986816406
2003-03-17,14.70588207244873
2003-03-18,14.60976505279541
2003-03-19,15.138407707214355
2003-03-20,14.80199909210205
2003-03-21,14.80199909210205
2003-03-24,14.80199909210205
2003-03-25,14.994233131408691
2003-03-26,15.090350151062012
2003-03-27,15.090350151062012
2003-03-28,15.667051315307617
2003-03-31,15.618992805480957
2003-04-01,15.330641746520996
2003-04-02,15.378700256347656
2003-04-03,15.282584190368652
2003-04-04,15.378700256347656
2003-04-07,15.186467170715332
2003-04-08,15.186467170715332
2003-04-09,15.282584190368652
2003-04-10,15.330641746520996
2003-04-11,15.618992805480957
2003-04-14,15.378700256347656
2003-04-15,15.715109825134277
2003-04-16,15.474817276000977
2003-04-17,15.378700256347656
2003-04-21,15.859285354614258
2003-04-22,15.859285354614258
2003-04-23,15.859285354614258
2003-04-24,15.859285354614258
2003-04-25,15.763168334960938
2003-04-28,15.618992805480957
2003-04-29,16.099576950073242
2003-04-30,16.14763641357422
2003-05-01,15.667051315307617
2003-05-02,15.667051315307617
2003-05-05,15.618992805480957
2003-05-06,15.715109825134277
2003-05-07,15.715109825134277
2003-05-08,15.859285354614258
2003-05-09,15.859285354614258
2003-05-12,15.667051315307617
2003-05-13,15.840062141418457
2003-05-14,15.859285354614258
2003-05-15,15.859285354614258
2003-05-16,15.859285354614258
2003-05-19,15.859285354614258
2003-05-20,15.667051315307617
2003-05-21,15.667051315307617
2003-05-22,15.667051315307617
2003-05-23,15.859285354614258
2003-05-27,15.859285354614258
2003-05-28,15.859285354614258
2003-05-29,15.715109825134277
2003-05-30,15.715109825134277
2003-06-02,15.859285354614258
2003-06-03,15.8496732711792
2003-06-04,15.859285354614258
2003-06-05,15.763168334960938
2003-06-06,15.763168334960938
2003-06-09,15.763168334960938
2003-06-10,15.715109825134277
2003-06-11,15.811225891113281
2003-06-12,15.811225891113281
2003-06-13,15.715109825134277
2003-06-16,15.715109825134277
2003-06-17,15.715109825134277
2003-06-18,15.715109825134277
2003-06-19,15.763168334960938
2003-06-20,15.763168334960938
2003-06-23,15.667051315307617
2003-06-24,15.763168334960938
2003-06-25,15.618992805480957
2003-06-26,15.715109825134277
2003-06-27,15.667051315307617
2003-06-30,15.618992805480957
2003-07-01,15.618992805480957
2003-07-02,15.522875785827637
2003-07-03,15.522875785827637
2003-07-07,15.570934295654297
2003-07-08,15.570934295654297
2003-07-09,15.570934295654297
2003-07-10,15.570934295654297
2003-07-11,15.763168334960938
2003-07-14,15.715109825134277
2003-07-15,15.811225891113281
2003-07-16,15.811225891113281
2003-07-17,15.811225891113281
2003-07-18,15.859285354614258
2003-07-21,15.859285354614258
2003-07-22,15.50365161895752
2003-07-23,15.907342910766602
2003-07-24,15.907342910766602
2003-07-25,16.0515193939209
2003-07-28,15.907342910766602
2003-07-29,16.0515193939209
2003-07-30,16.003459930419922
2003-07-31,15.907342910766602
2003-08-01,15.955402374267578
2003-08-04,15.955402374267578
2003-08-05,15.955402374267578
2003-08-06,15.955402374267578
2003-08-07,15.667051315307617
2003-08-08,15.618992805480957
2003-08-11,15.618992805480957
2003-08-12,15.955402374267578
2003-08-13,15.955402374267578
2003-08-14,15.618992805480957
2003-08-15,15.618992805480957
2003-08-18,15.907342910766602
2003-08-19,15.715109825134277
2003-08-20,15.859285354614258
2003-08-21,15.859285354614258
2003-08-22,15.715109825134277
2003-08-25,15.763168334960938
2003-08-26,15.811225891113281
2003-08-27,15.763168334960938
2003-08-28,15.811225891113281
2003-08-29,15.763168334960938
2003-09-02,15.763168334960938
2003-09-03,15.811225891113281
2003-09-04,15.811225891113281
2003-09-05,15.763168334960938
2003-09-08,15.859285354614258
2003-09-09,15.715109825134277
2003-09-10,15.715109825134277
2003-09-11,15.811225891113281
2003-09-12,15.715109825134277
2003-09-15,15.715109825134277
2003-09-16,15.715109825134277
2003-09-17,15.763168334960938
2003-09-18,15.763168334960938
2003-09-19,15.763168334960938
2003-09-22,15.763168334960938
2003-09-23,15.763168334960938
2003-09-24,15.763168334960938
2003-09-25,15.763168334960938
2003-09-26,15.763168334960938
2003-09-29,15.763168334960938
2003-09-30,15.801614761352539
2003-10-01,15.811225891113281
2003-10-02,15.667051315307617
2003-10-03,15.667051315307617
2003-10-06,15.811225891113281
2003-10-07,15.715109825134277
2003-10-08,15.811225891113281
2003-10-09,15.763168334960938
2003-10-10,15.763168334960938
2003-10-13,15.763168334960938
2003-10-14,15.763168334960938
2003-10-15,15.763168334960938
2003-10-16,15.763168334960938
2003-10-17,15.763168334960938
2003-10-20,15.763168334960938
2003-10-21,15.907342910766602
2003-10-22,15.763168334960938
2003-10-23,15.763168334960938
2003-10-24,15.763168334960938
2003-10-27,15.763168334960938
2003-10-28,15.763168334960938
2003-10-29,15.907342910766602
2003-10-30,15.811225891113281
2003-10-31,15.859285354614258
2003-11-03,15.763168334960938
2003-11-04,15.763168334960938
2003-11-05,15.859285354614258
2003-11-06,15.763168334960938
2003-11-07,15.811225891113281
2003-11-10,15.859285354614258
2003-11-11,15.859285354614258
2003-11-12,16.323528289794922
2003-11-13,15.980392456054688
2003-11-14,15.93137264251709
2003-11-17,16.07843017578125
2003-11-18,15.93137264251709
2003-11-19,15.93137264251709
2003-11-20,15.93137264251709
2003-11-21,16.07843017578125
2003-11-24,16.07843017578125
2003-11-25,15.93137264251709
2003-11-26,15.93137264251709
2003-11-28,15.93137264251709
2003-12-01,16.127450942993164
2003-12-02,16.127450942993164
2003-12-03,16.02941131591797
2003-12-04,16.07843017578125
2003-12-05,16.07843017578125
2003-12-08,16.02941131591797
2003-12-09,16.02941131591797
2003-12-10,16.07843017578125
2003-12-11,16.02941131591797
2003-12-12,16.02941131591797
2003-12-15,16.02941131591797
2003-12-16,16.02941131591797
2003-12-17,16.02941131591797
2003-12-18,16.02941131591797
2003-12-19,16.02941131591797
2003-12-22,16.02941131591797
2003-12-23,15.93137264251709
2003-12-24,15.833333015441895
2003-12-26,15.833333015441895
2003-12-29,15.93137264251709
2003-12-30,15.735294342041016
2003-12-31,15.441176414489746
2004-01-02,15.490196228027344
2004-01-05,15.735294342041016
2004-01-06,15.63725471496582
2004-01-07,15.686274528503418
2004-01-08,15.686274528503418
2004-01-09,15.490196228027344
2004-01-12,15.490196228027344
2004-01-13,15.490196228027344
2004-01-14,15.833333015441895
2004-01-15,15.980392456054688
2004-01-16,15.980392456054688
2004-01-20,16.02941131591797
2004-01-21,16.176471710205078
2004-01-22,16.372549057006836
2004-01-23,16.07843017578125
2004-01-26,16.02941131591797
2004-01-27,16.176471710205078
2004-01-28,16.323528289794922
2004-01-29,16.127450942993164
2004-01-30,16.176471710205078
2004-02-02,16.07843017578125
2004-02-03,16.07843017578125
2004-02-04,16.176471710205078
2004-02-05,16.176471710205078
2004-02-06,16.176471710205078
2004-02-09,16.02941131591797
2004-02-10,16.568626403808594
2004-02-11,16.42156982421875
2004-02-12,16.47058868408203
2004-02-13,16.568626403808594
2004-02-17,16.568626403808594
2004-02-18,16.27450942993164
2004-02-19,16.47058868408203
2004-02-20,16.47058868408203
2004-02-23,16.47058868408203
2004-02-24,16.42156982421875
2004-02-25,16.47058868408203
2004-02-26,16.47058868408203
2004-02-27,16.666667938232422
2004-03-01,16.764705657958984
2004-03-02,16.764705657958984
2004-03-03,16.764705657958984
2004-03-04,16.666667938232422
2004-03-05,16.86274528503418
2004-03-08,16.666667938232422
2004-03-09,16.86274528503418
2004-03-10,16.666667938232422
2004-03-11,16.568626403808594
2004-03-12,16.568626403808594
2004-03-15,16.568626403808594
2004-03-16,16.568626403808594
2004-03-17,16.715686798095703
2004-03-18,16.666667938232422
2004-03-19,16.764705657958984
2004-03-22,16.960784912109375
2004-03-23,16.960784912109375
2004-03-24,16.77450942993164
2004-03-25,16.764705657958984
2004-03-26,16.764705657958984
2004-03-29,16.764705657958984
2004-03-30,16.666667938232422
2004-03-31,16.666667938232422
2004-04-01,16.86274528503418
2004-04-02,16.42156982421875
2004-04-05,16.519607543945312
2004-04-06,16.617647171020508
2004-04-07,16.617647171020508
2004-04-08,16.617647171020508
2004-04-12,16.617647171020508
2004-04-13,16.27450942993164
2004-04-14,16.666667938232422
2004-04-15,16.47058868408203
2004-04-16,16.568626403808594
2004-04-19,16.568626403808594
2004-04-20,16.568626403808594
2004-04-21,16.47058868408203
2004-04-22,16.568626403808594
2004-04-23,16.568626403808594
2004-04-26,16.55882453918457
2004-04-27,16.47058868408203
2004-04-28,16.519607543945312
2004-04-29,16.47058868408203
2004-04-30,16.47058868408203
2004-05-03,16.519607543945312
2004-05-04,16.568626403808594
2004-05-05,16.47058868408203
2004-05-06,16.372549057006836
2004-05-07,16.372549057006836
2004-05-10,16.372549057006836
2004-05-11,16.27450942993164
2004-05-12,16.27450942993164
2004-05-13,16.22549057006836
2004-05-14,16.42156982421875
2004-05-17,16.22549057006836
2004-05-18,16.47058868408203
2004-05-19,16.568626403808594
2004-05-20,16.568626403808594
2004-05-21,16.666667938232422
2004-05-24,16.5
2004-05-25,16.5
2004-05-26,16.666667938232422
2004-05-27,16.666667938232422
2004-05-28,16.666667938232422
2004-06-01,16.745098114013672
2004-06-02,16.666667938232422
2004-06-03,16.568626403808594
2004-06-04,16.666667938232422
2004-06-07,16.666667938232422
2004-06-08,16.656862258911133
2004-06-09,16.568626403808594
2004-06-10,16.666667938232422
2004-06-14,16.715686798095703
2004-06-15,16.715686798095703
2004-06-16,16.42156982421875
2004-06-17,16.666667938232422
2004-06-18,16.666667938232422
2004-06-21,16.666667938232422
2004-06-22,16.666667938232422
2004-06-23,16.42156982421875
2004-06-24,16.42156982421875
2004-06-25,16.323528289794922
2004-06-28,16.323528289794922
2004-06-29,16.372549057006836
2004-06-30,16.42156982421875
2004-07-01,16.715686798095703
2004-07-02,16.549020767211914
2004-07-06,16.47058868408203
2004-07-07,16.372549057006836
2004-07-08,16.333332061767578
2004-07-09,16.333332061767578
2004-07-12,16.323528289794922
2004-07-13,16.568626403808594
2004-07-14,16.568626403808594
2004-07-15,16.372549057006836
2004-07-16,16.372549057006836
2004-07-19,16.47058868408203
2004-07-20,16.372549057006836
2004-07-21,16.372549057006836
2004-07-22,16.323528289794922
2004-07-23,16.323528289794922
2004-07-26,16.22549057006836
2004-07-27,16.27450942993164
2004-07-28,16.22549057006836
2004-07-29,16.27450942993164
2004-07-30,16.22549057006836
2004-08-02,16.22549057006836
2004-08-03,15.980392456054688
2004-08-04,16.127450942993164
2004-08-05,16.127450942993164
2004-08-06,16.07843017578125
2004-08-09,16.02941131591797
2004-08-10,16.02941131591797
2004-08-11,16.39215660095215
2004-08-12,16.07843017578125
2004-08-13,16.176471710205078
2004-08-16,16.176471710205078
2004-08-17,16.176471710205078
2004-08-18,16.176471710205078
2004-08-19,16.27450942993164
2004-08-20,16.323528289794922
2004-08-23,16.323528289794922
2004-08-24,16.323528289794922
2004-08-25,16.568626403808594
2004-08-26,16.568626403808594
2004-08-27,16.568626403808594
2004-08-30,16.519607543945312
2004-08-31,16.519607543945312
2004-09-01,16.519607543945312
2004-09-02,16.519607543945312
2004-09-03,16.519607543945312
2004-09-07,16.568626403808594
2004-09-08,16.47058868408203
2004-09-09,16.176471710205078
2004-09-10,16.176471710205078
2004-09-13,16.47058868408203
2004-09-14,16.47058868408203
2004-09-15,16.568626403808594
2004-09-16,16.568626403808594
2004-09-17,16.568626403808594
2004-09-20,16.323528289794922
2004-09-21,16.176471710205078
2004-09-22,16.323528289794922
2004-09-23,16.47058868408203
2004-09-24,16.372549057006836
2004-09-27,16.323528289794922
2004-09-28,16.519607543945312
2004-09-29,16.42156982421875
2004-09-30,16.86274528503418
2004-10-01,16.960784912109375
2004-10-04,16.666667938232422
2004-10-05,16.372549057006836
2004-10-06,16.42156982421875
2004-10-07,16.764705657958984
2004-10-08,16.42156982421875
2004-10-11,16.568626403808594
2004-10-12,16.568626403808594
2004-10-13,16.42156982421875
2004-10-14,16.27450942993164
2004-10-15,16.27450942993164
2004-10-18,16.47058868408203
2004-10-19,16.42156982421875
2004-10-20,16.245098114013672
2004-10-21,16.245098114013672
2004-10-22,16.27450942993164
2004-10-25,16.27450942993164
2004-10-26,16.323528289794922
2004-10-27,16.42156982421875
2004-10-28,16.372549057006836
2004-10-29,16.323528289794922
2004-11-01,16.02941131591797
2004-11-02,16.02941131591797
2004-11-03,16.42156982421875
2004-11-04,16.764705657958984
2004-11-05,16.568626403808594
2004-11-08,16.666667938232422
2004-11-09,17.049999237060547
2004-11-10,17.5
2004-11-11,17.5
2004-11-12,17.25
2004-11-15,16.5
2004-11-16,16.450000762939453
2004-11-17,16.75
2004-11-18,17.049999237060547
2004-11-19,16.75
2004-11-22,17.0
2004-11-23,16.75
2004-11-24,17.0
2004-11-26,17.0
2004-11-29,16.899999618530273
2004-11-30,16.899999618530273
2004-12-01,16.799999237060547
2004-12-02,16.899999618530273
2004-12-03,16.700000762939453
2004-12-06,17.200000762939453
2004-12-07,17.0
2004-12-08,16.600000381469727
2004-12-09,16.600000381469727
2004-12-10,16.75
2004-12-13,16.799999237060547
2004-12-14,16.850000381469727
2004-12-15,16.700000762939453
2004-12-16,16.5
2004-12-17,16.25
2004-12-20,16.100000381469727
2004-12-21,16.350000381469727
2004-12-22,16.5
2004-12-23,16.299999237060547
2004-12-27,16.299999237060547
2004-12-28,16.049999237060547
2004-12-29,15.899999618530273
2004-12-30,16.100000381469727
2004-12-31,16.0
2005-01-03,15.899999618530273
2005-01-04,15.800000190734863
2005-01-05,15.5
2005-01-06,15.399999618530273
2005-01-07,15.300000190734863
2005-01-10,15.399999618530273
2005-01-11,15.600000381469727
2005-01-12,15.699999809265137
2005-01-13,15.75
2005-01-14,15.75
2005-01-18,15.75
2005-01-19,16.200000762939453
2005-01-20,16.200000762939453
2005-01-21,16.100000381469727
2005-01-24,16.100000381469727
2005-01-25,16.100000381469727
2005-01-26,15.949999809265137
2005-01-27,16.100000381469727
2005-01-28,16.100000381469727
2005-01-31,16.0
2005-02-01,16.0
2005-02-02,16.0
2005-02-03,16.0
2005-02-04,16.100000381469727
2005-02-07,15.75
2005-02-08,16.25
2005-02-09,16.25
2005-02-10,16.149999618530273
2005-02-11,16.0
2005-02-14,16.0
2005-02-15,15.850000381469727
2005-02-16,15.699999809265137
2005-02-17,15.75
2005-02-18,15.75
2005-02-22,15.850000381469727
2005-02-23,15.649999618530273
2005-02-24,15.510000228881836
2005-02-25,15.600000381469727
2005-02-28,15.600000381469727
2005-03-01,15.199999809265137
2005-03-02,15.0
2005-03-03,13.050000190734863
2005-03-04,13.050000190734863
2005-03-07,15.300000190734863
2005-03-08,15.0
2005-03-09,15.0
2005-03-10,14.25
2005-03-11,14.600000381469727
2005-03-14,15.25
2005-03-15,15.0
2005-03-16,15.0
2005-03-17,14.75
2005-03-18,14.75
2005-03-21,14.75
2005-03-22,14.899999618530273
2005-03-23,15.25
2005-03-24,14.699999809265137
2005-03-28,14.899999618530273
2005-03-29,14.800000190734863
2005-03-30,14.550000190734863
2005-03-31,14.850000381469727
2005-04-01,14.550000190734863
2005-04-04,14.449999809265137
2005-04-05,14.300000190734863
2005-04-06,14.0
2005-04-07,14.399999618530273
2005-04-08,14.100000381469727
2005-04-11,14.100000381469727
2005-04-12,14.399999618530273
2005-04-13,14.0
2005-04-14,13.699999809265137
2005-04-15,13.699999809265137
2005-04-18,13.020000457763672
2005-04-19,13.75
2005-04-20,14.5
2005-04-21,14.25
2005-04-22,14.25
2005-04-25,14.0
2005-04-26,14.0
2005-04-27,14.0
2005-04-28,14.0
2005-04-29,13.899999618530273
2005-05-02,13.850000381469727
2005-05-03,13.25
2005-05-04,14.0
2005-05-05,14.0
2005-05-06,14.0
2005-05-09,13.5
2005-05-10,13.5
2005-05-11,13.5
2005-05-12,13.75
2005-05-13,15.0
2005-05-16,14.25
2005-05-17,14.0
2005-05-18,14.25
2005-05-19,14.25
2005-05-20,14.300000190734863
2005-05-23,14.5
2005-05-24,14.699999809265137
2005-05-25,14.649999618530273
2005-05-26,14.75
2005-05-27,14.979999542236328
2005-05-31,14.800000190734863
2005-06-01,14.75
2005-06-02,14.75
2005-06-03,14.649999618530273
2005-06-06,14.649999618530273
2005-06-07,14.649999618530273
2005-06-08,14.75
2005-06-09,14.699999809265137
2005-06-10,14.699999809265137
2005-06-13,14.75
2005-06-14,14.850000381469727
2005-06-15,14.880000114440918
2005-06-16,14.899999618530273
2005-06-17,14.899999618530273
2005-06-20,14.899999618530273
2005-06-21,14.399999618530273
2005-06-22,14.5
2005-06-23,14.449999809265137
2005-06-24,14.449999809265137
2005-06-27,14.5
2005-06-28,14.5
2005-06-29,14.350000381469727
2005-06-30,14.350000381469727
2005-07-01,14.5
2005-07-05,14.449999809265137
2005-07-06,14.449999809265137
2005-07-07,14.350000381469727
2005-07-08,14.399999618530273
2005-07-11,14.350000381469727
2005-07-12,14.350000381469727
2005-07-13,14.25
2005-07-14,14.300000190734863
2005-07-15,14.300000190734863
2005-07-18,14.300000190734863
2005-07-19,14.300000190734863
2005-07-20,14.050000190734863
2005-07-21,14.050000190734863
2005-07-22,14.0
2005-07-25,14.0
2005-07-26,13.75
2005-07-27,13.649999618530273
2005-07-28,13.899999618530273
2005-07-29,13.970000267028809
2005-08-01,13.970000267028809
2005-08-02,14.479999542236328
2005-08-03,14.199999809265137
2005-08-04,14.100000381469727
2005-08-05,14.0
2005-08-08,14.100000381469727
2005-08-09,13.949999809265137
2005-08-10,13.550000190734863
2005-08-11,13.850000381469727
2005-08-12,14.0
2005-08-15,13.899999618530273
2005-08-16,13.800000190734863
2005-08-17,14.0
2005-08-18,13.949999809265137
2005-08-19,13.949999809265137
2005-08-22,14.0
2005-08-23,13.949999809265137
2005-08-24,13.949999809265137
2005-08-25,13.800000190734863
2005-08-26,13.979999542236328
2005-08-29,13.899999618530273
2005-08-30,13.949999809265137
2005-08-31,13.850000381469727
2005-09-01,13.699999809265137
2005-09-02,13.949999809265137
2005-09-06,13.949999809265137
2005-09-07,13.75
2005-09-08,13.699999809265137
2005-09-09,13.649999618530273
2005-09-12,13.600000381469727
2005-09-13,13.699999809265137
2005-09-14,13.699999809265137
2005-09-15,13.649999618530273
2005-09-16,13.649999618530273
2005-09-19,13.699999809265137
2005-09-20,13.550000190734863
2005-09-21,13.550000190734863
2005-09-22,13.449999809265137
2005-09-23,13.5
2005-09-26,13.550000190734863
2005-09-27,13.550000190734863
2005-09-28,13.649999618530273
2005-09-29,13.899999618530273
2005-09-30,13.800000190734863
2005-10-03,13.649999618530273
2005-10-04,13.75
2005-10-05,13.75
2005-10-06,13.75
2005-10-07,13.600000381469727
2005-10-10,13.550000190734863
2005-10-11,13.550000190734863
2005-10-12,13.600000381469727
2005-10-13,13.550000190734863
2005-10-14,13.449999809265137
2005-10-17,13.300000190734863
2005-10-18,13.300000190734863
2005-10-19,13.100000381469727
2005-10-20,13.199999809265137
2005-10-21,13.399999618530273
2005-10-24,13.350000381469727
2005-10-25,13.100000381469727
2005-10-26,13.25
2005-10-27,13.050000190734863
2005-10-28,13.100000381469727
2005-10-31,13.050000190734863
2005-11-01,13.300000190734863
2005-11-02,13.100000381469727
2005-11-03,13.0
2005-11-04,13.0
2005-11-07,13.0
2005-11-08,12.949999809265137
2005-11-09,13.0
2005-11-10,13.0
2005-11-11,13.0
2005-11-14,12.880000114440918
2005-11-15,12.699999809265137
2005-11-16,12.739999771118164
2005-11-17,12.930000305175781
2005-11-18,13.0
2005-11-21,12.649999618530273
2005-11-22,12.550000190734863
2005-11-23,12.529999732971191
2005-11-25,12.600000381469727
2005-11-28,12.649999618530273
2005-11-29,12.600000381469727
2005-11-30,12.699999809265137
2005-12-01,12.600000381469727
2005-12-02,12.649999618530273
2005-12-05,12.649999618530273
2005-12-06,12.520000457763672
2005-12-07,12.520000457763672
2005-12-08,12.600000381469727
2005-12-09,12.600000381469727
2005-12-12,12.520000457763672
2005-12-13,12.600000381469727
2005-12-14,12.520000457763672
2005-12-15,12.550000190734863
2005-12-16,12.800000190734863
2005-12-19,12.699999809265137
2005-12-20,12.25
2005-12-21,12.5
2005-12-22,12.649999618530273
2005-12-23,12.649999618530273
2005-12-27,12.550000190734863
2005-12-28,12.5600004196167
2005-12-29,12.300000190734863
2005-12-30,12.75
2006-01-03,12.25
2006-01-04,12.300000190734863
2006-01-05,12.399999618530273
2006-01-06,12.300000190734863
2006-01-09,12.350000381469727
2006-01-10,12.300000190734863
2006-01-11,12.350000381469727
2006-01-12,12.25
2006-01-13,12.350000381469727
2006-01-17,12.300000190734863
2006-01-18,12.350000381469727
2006-01-19,12.300000190734863
2006-01-20,12.300000190734863
2006-01-23,12.199999809265137
2006-01-24,12.050000190734863
2006-01-25,12.050000190734863
2006-01-26,11.800000190734863
2006-01-27,11.800000190734863
2006-01-30,11.859999656677246
2006-01-31,11.899999618530273
2006-02-01,11.899999618530273
2006-02-02,11.899999618530273
2006-02-03,11.949999809265137
2006-02-06,12.0
2006-02-07,12.0
2006-02-08,11.899999618530273
2006-02-09,11.899999618530273
2006-02-10,11.75
2006-02-13,11.899999618530273
2006-02-14,11.949999809265137
2006-02-15,12.0
2006-02-16,11.949999809265137
2006-02-17,11.949999809265137
2006-02-21,11.949999809265137
2006-02-22,11.899999618530273
2006-02-23,11.819999694824219
2006-02-24,11.800000190734863
2006-02-27,11.949999809265137
2006-02-28,11.949999809265137
2006-03-01,11.949999809265137
2006-03-02,11.949999809265137
2006-03-03,11.699999809265137
2006-03-06,11.75
2006-03-07,11.75
2006-03-08,11.75
2006-03-09,11.649999618530273
2006-03-10,11.600000381469727
2006-03-13,11.779999732971191
2006-03-14,11.779999732971191
2006-03-15,11.779999732971191
2006-03-16,11.779999732971191
2006-03-17,11.729999542236328
2006-03-20,11.699999809265137
2006-03-21,11.699999809265137
2006-03-22,11.779999732971191
2006-03-23,11.75
2006-03-24,11.850000381469727
2006-03-27,11.75
2006-03-28,11.800000190734863
2006-03-29,11.800000190734863
2006-03-30,11.800000190734863
2006-03-31,11.949999809265137
2006-04-03,11.800000190734863
2006-04-04,11.800000190734863
2006-04-05,11.800000190734863
2006-04-06,11.800000190734863
2006-04-07,11.699999809265137
2006-04-10,11.75
2006-04-11,11.75
2006-04-12,11.75
2006-04-13,11.800000190734863
2006-04-17,11.699999809265137
2006-04-18,11.75
2006-04-19,11.649999618530273
2006-04-20,11.600000381469727
2006-04-21,11.600000381469727
2006-04-24,11.350000381469727
2006-04-25,11.25
2006-04-26,11.199999809265137
2006-04-27,10.949999809265137
2006-04-28,10.75
2006-05-01,10.75
2006-05-02,10.75
2006-05-03,10.75
2006-05-04,11.100000381469727
2006-05-05,11.010000228881836
2006-05-08,11.0
2006-05-09,10.800000190734863
2006-05-10,10.949999809265137
2006-05-11,10.899999618530273
2006-05-12,10.949999809265137
2006-05-15,10.949999809265137
2006-05-16,10.649999618530273
2006-05-17,11.25
2006-05-18,11.25
2006-05-19,11.0
2006-05-22,11.0
2006-05-23,10.850000381469727
2006-05-24,10.949999809265137
2006-05-25,11.050000190734863
2006-05-26,11.0
2006-05-30,11.0
2006-05-31,11.0
2006-06-01,11.0
2006-06-02,11.050000190734863
2006-06-05,10.600000381469727
2006-06-06,10.600000381469727
2006-06-07,10.699999809265137
2006-06-08,10.699999809265137
2006-06-09,10.949999809265137
2006-06-12,10.600000381469727
2006-06-13,10.800000190734863
2006-06-14,10.699999809265137
2006-06-15,10.699999809265137
2006-06-16,10.75
2006-06-19,10.710000038146973
2006-06-20,10.850000381469727
2006-06-21,10.899999618530273
2006-06-22,11.0
2006-06-23,10.850000381469727
2006-06-26,10.800000190734863
2006-06-27,11.0
2006-06-28,10.899999618530273
2006-06-29,10.899999618530273
2006-06-30,11.050000190734863
2006-07-03,10.850000381469727
2006-07-05,11.0
2006-07-06,10.850000381469727
2006-07-07,10.850000381469727
2006-07-10,11.0
2006-07-11,10.600000381469727
2006-07-12,10.699999809265137
2006-07-13,10.699999809265137
2006-07-14,10.800000190734863
2006-07-17,10.899999618530273
2006-07-18,10.850000381469727
2006-07-19,10.899999618530273
2006-07-20,10.850000381469727
2006-07-21,10.890000343322754
