,FEP
2015-01-28,29.610000610351562
2015-01-29,30.059999465942383
2015-01-30,29.780000686645508
2015-02-02,30.049999237060547
2015-02-03,30.75
2015-02-04,30.18000030517578
2015-02-05,30.809999465942383
2015-02-06,30.389999389648438
2015-02-09,30.25
2015-02-10,30.579999923706055
2015-02-11,30.270000457763672
2015-02-12,31.100000381469727
2015-02-13,31.219999313354492
2015-02-17,31.309999465942383
2015-02-18,31.459999084472656
2015-02-19,31.389999389648438
2015-02-20,31.790000915527344
2015-02-23,31.6299991607666
2015-02-24,31.81999969482422
2015-02-25,31.950000762939453
2015-02-26,31.690000534057617
2015-02-27,31.739999771118164
2015-03-02,31.860000610351562
2015-03-03,31.600000381469727
2015-03-04,31.309999465942383
2015-03-05,31.479999542236328
2015-03-06,30.899999618530273
2015-03-09,30.989999771118164
2015-03-10,30.350000381469727
2015-03-11,30.420000076293945
2015-03-12,30.6200008392334
2015-03-13,30.5
2015-03-16,30.829999923706055
2015-03-17,30.649999618530273
2015-03-18,31.280000686645508
2015-03-19,30.969999313354492
2015-03-20,31.6200008392334
2015-03-23,31.809999465942383
2015-03-24,31.790000915527344
2015-03-25,31.59000015258789
2015-03-26,31.15999984741211
2015-03-27,31.239999771118164
2015-03-30,31.360000610351562
2015-03-31,30.950000762939453
2015-04-01,31.149999618530273
2015-04-02,31.440000534057617
2015-04-06,31.81999969482422
2015-04-07,31.719999313354492
2015-04-08,31.860000610351562
2015-04-09,31.860000610351562
2015-04-10,31.850000381469727
2015-04-13,31.579999923706055
2015-04-14,31.889999389648438
2015-04-15,32.040000915527344
2015-04-16,32.04999923706055
2015-04-17,31.479999542236328
2015-04-20,31.579999923706055
2015-04-21,31.90999984741211
2015-04-22,31.829999923706055
2015-04-23,31.899999618530273
2015-04-24,32.060001373291016
2015-04-27,32.36000061035156
2015-04-28,32.29999923706055
2015-04-29,31.940000534057617
2015-04-30,31.860000610351562
2015-05-01,32.130001068115234
2015-05-04,32.18000030517578
2015-05-05,31.760000228881836
2015-05-06,31.920000076293945
2015-05-07,31.8799991607666
2015-05-08,32.540000915527344
2015-05-11,32.52000045776367
2015-05-12,32.439998626708984
2015-05-13,32.77000045776367
2015-05-14,33.22999954223633
2015-05-15,33.38999938964844
2015-05-18,33.119998931884766
2015-05-19,33.02000045776367
2015-05-20,33.09000015258789
2015-05-21,33.279998779296875
2015-05-22,32.959999084472656
2015-05-26,32.31999969482422
2015-05-27,32.619998931884766
2015-05-28,32.70000076293945
2015-05-29,32.380001068115234
2015-06-01,32.25
2015-06-02,32.58000183105469
2015-06-03,32.88999938964844
2015-06-04,32.52000045776367
2015-06-05,32.0
2015-06-08,31.8799991607666
2015-06-09,31.780000686645508
2015-06-10,32.58000183105469
2015-06-11,32.54999923706055
2015-06-12,32.209999084472656
2015-06-15,31.829999923706055
2015-06-16,31.950000762939453
2015-06-17,31.649999618530273
2015-06-18,32.08000183105469
2015-06-19,32.0
2015-06-22,32.63999938964844
2015-06-23,32.709999084472656
2015-06-24,31.850000381469727
2015-06-25,32.0
2015-06-26,32.04999923706055
2015-06-29,31.0
2015-06-30,30.959999084472656
2015-07-01,31.170000076293945
2015-07-02,31.100000381469727
2015-07-06,30.34000015258789
2015-07-07,30.34000015258789
2015-07-08,29.729999542236328
2015-07-09,30.25
2015-07-10,31.479999542236328
2015-07-13,31.6299991607666
2015-07-14,31.65999984741211
2015-07-15,31.530000686645508
2015-07-16,31.84000015258789
2015-07-17,31.709999084472656
2015-07-20,31.860000610351562
2015-07-21,31.860000610351562
2015-07-22,31.700000762939453
2015-07-23,31.649999618530273
2015-07-24,31.360000610351562
2015-07-27,30.979999542236328
2015-07-28,31.3700008392334
2015-07-29,31.40999984741211
2015-07-30,31.25
2015-07-31,31.43000030517578
2015-08-03,31.559999465942383
2015-08-04,31.549999237060547
2015-08-05,31.709999084472656
2015-08-06,31.709999084472656
2015-08-07,31.56999969482422
2015-08-10,32.02000045776367
2015-08-11,31.600000381469727
2015-08-12,31.40999984741211
2015-08-13,31.40999984741211
2015-08-14,31.510000228881836
2015-08-17,31.399999618530273
2015-08-18,31.229999542236328
2015-08-19,30.950000762939453
2015-08-20,30.219999313354492
2015-08-21,29.510000228881836
2015-08-24,28.790000915527344
2015-08-25,28.899999618530273
2015-08-26,29.59000015258789
2015-08-27,29.969999313354492
2015-08-28,29.84000015258789
2015-08-31,29.700000762939453
2015-09-01,28.969999313354492
2015-09-02,29.329999923706055
2015-09-03,29.479999542236328
2015-09-04,29.0
2015-09-08,29.8799991607666
2015-09-09,29.649999618530273
2015-09-10,30.100000381469727
2015-09-11,30.100000381469727
2015-09-14,29.799999237060547
2015-09-15,29.8700008392334
2015-09-16,30.270000457763672
2015-09-17,30.399999618530273
2015-09-18,29.690000534057617
2015-09-21,29.43000030517578
2015-09-22,28.559999465942383
2015-09-23,28.510000228881836
2015-09-24,28.389999389648438
2015-09-25,28.469999313354492
2015-09-28,27.81999969482422
2015-09-29,27.940000534057617
2015-09-30,28.270000457763672
2015-10-01,28.290000915527344
2015-10-02,28.860000610351562
2015-10-05,29.229999542236328
2015-10-06,29.469999313354492
2015-10-07,29.760000228881836
2015-10-08,30.040000915527344
2015-10-09,30.09000015258789
2015-10-12,29.850000381469727
2015-10-13,29.579999923706055
2015-10-14,29.670000076293945
2015-10-15,30.059999465942383
2015-10-16,29.959999084472656
2015-10-19,29.959999084472656
2015-10-20,30.06999969482422
2015-10-21,30.09000015258789
2015-10-22,30.239999771118164
2015-10-23,30.440000534057617
2015-10-26,30.440000534057617
2015-10-27,30.100000381469727
2015-10-28,30.219999313354492
2015-10-29,30.18000030517578
2015-10-30,30.309999465942383
2015-11-02,30.65999984741211
2015-11-03,30.5
2015-11-04,30.209999084472656
2015-11-05,30.18000030517578
2015-11-06,30.010000228881836
2015-11-09,29.770000457763672
2015-11-10,29.670000076293945
2015-11-11,29.690000534057617
2015-11-12,29.219999313354492
2015-11-13,28.920000076293945
2015-11-16,29.329999923706055
2015-11-17,29.459999084472656
2015-11-18,29.75
2015-11-19,29.850000381469727
2015-11-20,29.6299991607666
2015-11-23,29.510000228881836
2015-11-24,29.399999618530273
2015-11-25,29.459999084472656
2015-11-27,29.739999771118164
2015-11-30,29.950000762939453
2015-12-01,30.209999084472656
2015-12-02,29.770000457763672
2015-12-03,29.969999313354492
2015-12-04,30.280000686645508
2015-12-07,30.149999618530273
2015-12-08,29.68000030517578
2015-12-09,29.739999771118164
2015-12-10,29.579999923706055
2015-12-11,28.950000762939453
2015-12-14,29.0
2015-12-15,29.18000030517578
2015-12-16,29.829999923706055
2015-12-17,29.360000610351562
2015-12-18,29.139999389648438
2015-12-21,29.290000915527344
2015-12-22,29.469999313354492
2015-12-23,29.81999969482422
2015-12-24,29.940000534057617
2015-12-28,29.81999969482422
2015-12-29,30.079999923706055
2015-12-30,29.8700008392334
2015-12-31,29.59000015258789
2016-01-04,29.1299991607666
2016-01-05,28.850000381469727
2016-01-06,28.420000076293945
2016-01-07,27.979999542236328
2016-01-08,27.709999084472656
2016-01-11,27.760000228881836
2016-01-12,27.959999084472656
2016-01-13,27.43000030517578
2016-01-14,27.399999618530273
2016-01-15,26.3799991607666
2016-01-19,26.6299991607666
2016-01-20,26.059999465942383
2016-01-21,26.25
2016-01-22,26.90999984741211
2016-01-25,26.780000686645508
2016-01-26,27.239999771118164
2016-01-27,27.010000228881836
2016-01-28,27.209999084472656
2016-01-29,27.5
2016-02-01,27.729999542236328
2016-02-02,27.110000610351562
2016-02-03,27.5
2016-02-04,27.469999313354492
2016-02-05,27.010000228881836
2016-02-08,26.079999923706055
2016-02-09,25.90999984741211
2016-02-10,26.15999984741211
2016-02-11,25.760000228881836
2016-02-12,26.079999923706055
2016-02-16,26.56999969482422
2016-02-17,27.200000762939453
2016-02-18,27.190000534057617
2016-02-19,27.200000762939453
2016-02-22,27.229999542236328
2016-02-23,26.920000076293945
2016-02-24,26.75
2016-02-25,27.110000610351562
2016-02-26,27.040000915527344
2016-02-29,26.979999542236328
2016-03-01,27.6299991607666
2016-03-02,27.520000457763672
2016-03-03,27.8799991607666
2016-03-04,28.100000381469727
2016-03-07,28.110000610351562
2016-03-08,27.600000381469727
2016-03-09,27.639999389648438
2016-03-10,27.65999984741211
2016-03-11,28.399999618530273
2016-03-14,28.389999389648438
2016-03-15,28.190000534057617
2016-03-16,28.649999618530273
2016-03-17,29.0
2016-03-18,28.90999984741211
2016-03-21,28.75
2016-03-22,28.700000762939453
2016-03-23,28.450000762939453
2016-03-24,28.25
2016-03-28,28.360000610351562
2016-03-29,28.770000457763672
2016-03-30,29.190000534057617
2016-03-31,29.010000228881836
2016-04-01,28.989999771118164
2016-04-04,28.8700008392334
2016-04-05,28.399999618530273
2016-04-06,28.780000686645508
2016-04-07,28.170000076293945
2016-04-08,28.670000076293945
2016-04-11,28.719999313354492
2016-04-12,28.93000030517578
2016-04-13,29.09000015258789
2016-04-14,28.90999984741211
2016-04-15,28.739999771118164
2016-04-18,28.93000030517578
2016-04-19,29.40999984741211
2016-04-20,29.299999237060547
2016-04-21,29.059999465942383
2016-04-22,28.979999542236328
2016-04-25,29.059999465942383
2016-04-26,29.31999969482422
2016-04-27,29.530000686645508
2016-04-28,29.450000762939453
2016-04-29,29.530000686645508
2016-05-02,29.770000457763672
2016-05-03,29.25
2016-05-04,29.049999237060547
2016-05-05,28.920000076293945
2016-05-06,29.049999237060547
2016-05-09,29.0
2016-05-10,29.200000762939453
2016-05-11,29.110000610351562
2016-05-12,29.040000915527344
2016-05-13,28.68000030517578
2016-05-16,28.989999771118164
2016-05-17,28.829999923706055
2016-05-18,28.8700008392334
2016-05-19,28.790000915527344
2016-05-20,29.030000686645508
2016-05-23,29.059999465942383
2016-05-24,29.489999771118164
2016-05-25,29.670000076293945
2016-05-26,29.860000610351562
2016-05-27,29.729999542236328
2016-05-31,29.6299991607666
2016-06-01,29.6200008392334
2016-06-02,29.729999542236328
2016-06-03,29.959999084472656
2016-06-06,30.040000915527344
2016-06-07,30.270000457763672
2016-06-08,30.3700008392334
2016-06-09,30.0
2016-06-10,28.979999542236328
2016-06-13,28.520000457763672
2016-06-14,27.950000762939453
2016-06-15,28.1200008392334
2016-06-16,28.059999465942383
2016-06-17,28.579999923706055
2016-06-20,29.479999542236328
2016-06-21,29.670000076293945
2016-06-22,29.15999984741211
2016-06-23,30.09000015258789
2016-06-24,26.489999771118164
2016-06-27,25.3700008392334
2016-06-28,26.190000534057617
2016-06-29,26.799999237060547
2016-06-30,27.34000015258789
2016-07-01,27.59000015258789
2016-07-05,26.389999389648438
2016-07-06,26.270000457763672
2016-07-07,26.18000030517578
2016-07-08,26.75
2016-07-11,27.309999465942383
2016-07-12,27.600000381469727
2016-07-13,27.690000534057617
2016-07-14,27.989999771118164
2016-07-15,27.760000228881836
2016-07-18,27.8700008392334
2016-07-19,27.729999542236328
2016-07-20,28.049999237060547
2016-07-21,27.950000762939453
2016-07-22,27.8799991607666
2016-07-25,28.040000915527344
2016-07-26,28.15999984741211
2016-07-27,28.389999389648438
2016-07-28,28.559999465942383
2016-07-29,28.829999923706055
2016-08-01,28.549999237060547
2016-08-02,28.6299991607666
2016-08-03,28.34000015258789
2016-08-04,28.5
2016-08-05,28.6200008392334
2016-08-08,28.649999618530273
2016-08-09,28.979999542236328
2016-08-10,29.139999389648438
2016-08-11,29.299999237060547
2016-08-12,29.299999237060547
2016-08-15,29.309999465942383
2016-08-16,29.309999465942383
2016-08-17,29.209999084472656
2016-08-18,29.56999969482422
2016-08-19,29.3799991607666
2016-08-22,29.5
2016-08-23,29.639999389648438
2016-08-24,29.56999969482422
2016-08-25,29.450000762939453
2016-08-26,29.299999237060547
2016-08-29,29.399999618530273
2016-08-30,29.260000228881836
2016-08-31,29.229999542236328
2016-09-01,29.540000915527344
2016-09-02,29.760000228881836
2016-09-06,30.06999969482422
2016-09-07,30.079999923706055
2016-09-08,30.020000457763672
2016-09-09,29.239999771118164
2016-09-12,29.559999465942383
2016-09-13,29.010000228881836
2016-09-14,29.020000457763672
2016-09-15,29.31999969482422
2016-09-16,28.93000030517578
2016-09-19,29.059999465942383
2016-09-20,29.15999984741211
2016-09-21,29.360000610351562
2016-09-22,29.719999313354492
2016-09-23,29.510000228881836
2016-09-26,29.25
2016-09-27,29.280000686645508
2016-09-28,29.600000381469727
2016-09-29,29.100000381469727
2016-09-30,29.520000457763672
2016-10-03,29.510000228881836
2016-10-04,29.5
2016-10-05,29.530000686645508
2016-10-06,29.290000915527344
2016-10-07,28.940000534057617
2016-10-10,28.93000030517578
2016-10-11,28.5
2016-10-12,28.420000076293945
2016-10-13,28.34000015258789
2016-10-14,28.31999969482422
2016-10-17,28.219999313354492
2016-10-18,28.600000381469727
2016-10-19,28.65999984741211
2016-10-20,28.65999984741211
2016-10-21,28.690000534057617
2016-10-24,28.670000076293945
2016-10-25,28.600000381469727
2016-10-26,28.440000534057617
2016-10-27,28.299999237060547
2016-10-28,28.459999084472656
2016-10-31,28.59000015258789
2016-11-01,28.399999618530273
2016-11-02,28.299999237060547
2016-11-03,28.3700008392334
2016-11-04,27.989999771118164
2016-11-07,28.389999389648438
2016-11-08,28.40999984741211
2016-11-09,28.440000534057617
2016-11-10,28.299999237060547
2016-11-11,28.079999923706055
2016-11-14,27.829999923706055
2016-11-15,28.09000015258789
2016-11-16,27.719999313354492
2016-11-17,27.860000610351562
2016-11-18,27.700000762939453
2016-11-21,27.979999542236328
2016-11-22,28.200000762939453
2016-11-23,27.989999771118164
2016-11-25,28.079999923706055
2016-11-28,27.850000381469727
2016-11-29,28.149999618530273
2016-11-30,28.139999389648438
2016-12-01,28.139999389648438
2016-12-02,28.139999389648438
2016-12-05,28.639999389648438
2016-12-06,28.739999771118164
2016-12-07,29.25
2016-12-08,29.1200008392334
2016-12-09,29.010000228881836
2016-12-12,28.979999542236328
2016-12-13,29.209999084472656
2016-12-14,28.75
2016-12-15,28.739999771118164
2016-12-16,28.84000015258789
2016-12-19,28.670000076293945
2016-12-20,28.729999542236328
2016-12-21,28.860000610351562
2016-12-22,28.799999237060547
2016-12-23,28.940000534057617
2016-12-27,29.030000686645508
2016-12-28,28.829999923706055
2016-12-29,29.040000915527344
2016-12-30,29.190000534057617
2017-01-03,29.299999237060547
2017-01-04,29.469999313354492
2017-01-05,29.84000015258789
2017-01-06,29.709999084472656
2017-01-09,29.510000228881836
2017-01-10,29.610000610351562
2017-01-11,29.829999923706055
2017-01-12,29.889999389648438
2017-01-13,29.969999313354492
2017-01-17,30.1299991607666
2017-01-18,29.959999084472656
2017-01-19,29.940000534057617
2017-01-20,30.06999969482422
2017-01-23,30.280000686645508
2017-01-24,30.440000534057617
2017-01-25,30.84000015258789
2017-01-26,30.6200008392334
2017-01-27,30.719999313354492
2017-01-30,30.350000381469727
2017-01-31,30.489999771118164
2017-02-01,30.739999771118164
2017-02-02,30.739999771118164
2017-02-03,30.760000228881836
2017-02-06,30.350000381469727
2017-02-07,30.399999618530273
2017-02-08,30.520000457763672
2017-02-09,30.559999465942383
2017-02-10,30.6200008392334
2017-02-13,30.81999969482422
2017-02-14,30.809999465942383
2017-02-15,30.93000030517578
2017-02-16,31.049999237060547
2017-02-17,30.780000686645508
2017-02-21,30.889999389648438
2017-02-22,30.84000015258789
2017-02-23,30.84000015258789
2017-02-24,30.459999084472656
2017-02-27,30.56999969482422
2017-02-28,30.600000381469727
2017-03-01,30.979999542236328
2017-03-02,30.739999771118164
2017-03-03,30.93000030517578
2017-03-06,30.809999465942383
2017-03-07,30.65999984741211
2017-03-08,30.56999969482422
2017-03-09,30.75
2017-03-10,31.010000228881836
2017-03-13,31.219999313354492
2017-03-14,30.959999084472656
2017-03-15,31.510000228881836
2017-03-16,31.899999618530273
2017-03-17,31.950000762939453
2017-03-20,31.920000076293945
2017-03-21,31.719999313354492
2017-03-22,31.6299991607666
2017-03-23,31.760000228881836
2017-03-24,31.8700008392334
2017-03-27,31.920000076293945
2017-03-28,31.920000076293945
2017-03-29,31.850000381469727
2017-03-30,31.809999465942383
2017-03-31,31.950000762939453
2017-04-03,31.84000015258789
2017-04-04,31.860000610351562
2017-04-05,31.780000686645508
2017-04-06,31.8700008392334
2017-04-07,31.829999923706055
2017-04-10,31.860000610351562
2017-04-11,32.06999969482422
2017-04-12,32.06999969482422
2017-04-13,31.8700008392334
2017-04-17,32.02000045776367
2017-04-18,32.029998779296875
2017-04-19,32.029998779296875
2017-04-20,32.279998779296875
2017-04-21,32.220001220703125
2017-04-24,33.41999816894531
2017-04-25,33.81999969482422
2017-04-26,33.7400016784668
2017-04-27,33.790000915527344
2017-04-28,33.849998474121094
2017-05-01,33.970001220703125
2017-05-02,34.25
2017-05-03,33.970001220703125
2017-05-04,34.400001525878906
2017-05-05,34.9900016784668
2017-05-08,34.58000183105469
2017-05-09,34.540000915527344
2017-05-10,34.63999938964844
2017-05-11,34.5099983215332
2017-05-12,34.66999816894531
2017-05-15,34.93000030517578
2017-05-16,35.22999954223633
2017-05-17,34.65999984741211
2017-05-18,34.599998474121094
2017-05-19,35.13999938964844
2017-05-22,35.27000045776367
2017-05-23,35.27000045776367
2017-05-24,35.40999984741211
2017-05-25,35.45000076293945
2017-05-26,35.22999954223633
2017-05-30,35.310001373291016
2017-05-31,35.33000183105469
2017-06-01,35.689998626708984
2017-06-02,35.869998931884766
2017-06-05,35.619998931884766
2017-06-06,35.4900016784668
2017-06-07,35.61000061035156
2017-06-08,35.52000045776367
2017-06-09,35.439998626708984
2017-06-12,35.119998931884766
2017-06-13,35.459999084472656
2017-06-14,35.400001525878906
2017-06-15,34.81999969482422
2017-06-16,35.279998779296875
2017-06-19,35.43000030517578
2017-06-20,34.970001220703125
2017-06-21,35.029998779296875
2017-06-22,34.58000183105469
2017-06-23,34.63999938964844
2017-06-26,34.599998474121094
2017-06-27,34.630001068115234
2017-06-28,35.0
2017-06-29,34.59000015258789
2017-06-30,34.779998779296875
2017-07-03,34.709999084472656
2017-07-05,34.86000061035156
2017-07-06,34.790000915527344
2017-07-07,34.869998931884766
2017-07-10,35.060001373291016
2017-07-11,35.150001525878906
2017-07-12,35.38999938964844
2017-07-13,35.58000183105469
2017-07-14,35.900001525878906
2017-07-17,35.880001068115234
2017-07-18,35.95000076293945
2017-07-19,36.09000015258789
2017-07-20,36.15999984741211
2017-07-21,35.869998931884766
2017-07-24,35.79999923706055
2017-07-25,35.84000015258789
2017-07-26,36.2400016784668
2017-07-27,36.099998474121094
2017-07-28,36.060001373291016
2017-07-31,36.209999084472656
2017-08-01,36.459999084472656
2017-08-02,36.54999923706055
2017-08-03,36.52000045776367
2017-08-04,36.560001373291016
2017-08-07,36.66999816894531
2017-08-08,36.40999984741211
2017-08-09,36.380001068115234
2017-08-10,35.81999969482422
2017-08-11,35.709999084472656
2017-08-14,36.0099983215332
2017-08-15,35.939998626708984
2017-08-16,36.18000030517578
2017-08-17,35.810001373291016
2017-08-18,35.81999969482422
2017-08-21,35.93000030517578
2017-08-22,36.09000015258789
2017-08-23,36.209999084472656
2017-08-24,36.09000015258789
2017-08-25,36.369998931884766
2017-08-28,36.310001373291016
2017-08-29,36.13999938964844
2017-08-30,36.189998626708984
2017-08-31,36.52000045776367
2017-09-01,36.689998626708984
2017-09-05,36.5099983215332
2017-09-06,36.68000030517578
2017-09-07,37.08000183105469
2017-09-08,37.099998474121094
2017-09-11,37.400001525878906
2017-09-12,37.4900016784668
2017-09-13,37.209999084472656
2017-09-14,37.310001373291016
2017-09-15,37.41999816894531
2017-09-18,37.560001373291016
2017-09-19,37.779998779296875
2017-09-20,37.650001525878906
2017-09-21,37.52000045776367
2017-09-22,37.63999938964844
2017-09-25,37.27000045776367
2017-09-26,37.09000015258789
2017-09-27,37.15999984741211
2017-09-28,37.369998931884766
2017-09-29,37.709999084472656
2017-10-02,37.630001068115234
2017-10-03,37.77000045776367
2017-10-04,37.7599983215332
2017-10-05,37.63999938964844
2017-10-06,37.61000061035156
2017-10-09,37.560001373291016
2017-10-10,37.95000076293945
2017-10-11,38.220001220703125
2017-10-12,38.2400016784668
2017-10-13,38.31999969482422
2017-10-16,38.290000915527344
2017-10-17,38.029998779296875
2017-10-18,38.349998474121094
2017-10-19,38.06999969482422
2017-10-20,38.06999969482422
2017-10-23,38.029998779296875
2017-10-24,38.0099983215332
2017-10-25,38.060001373291016
2017-10-26,38.04999923706055
2017-10-27,37.900001525878906
2017-10-30,38.150001525878906
2017-10-31,38.2599983215332
2017-11-01,38.36000061035156
2017-11-02,38.459999084472656
2017-11-03,38.400001525878906
2017-11-06,38.5
2017-11-07,38.2400016784668
2017-11-08,38.18000030517578
2017-11-09,37.66999816894531
2017-11-10,37.720001220703125
2017-11-13,37.25
2017-11-14,37.459999084472656
2017-11-15,37.25
2017-11-16,37.66999816894531
2017-11-17,37.4900016784668
2017-11-20,37.599998474121094
2017-11-21,37.90999984741211
2017-11-22,38.02000045776367
2017-11-24,38.33000183105469
2017-11-27,38.06999969482422
2017-11-28,38.20000076293945
2017-11-29,38.06999969482422
2017-11-30,38.20000076293945
2017-12-01,38.029998779296875
2017-12-04,37.97999954223633
2017-12-05,37.83000183105469
2017-12-06,37.61000061035156
2017-12-07,37.70000076293945
2017-12-08,37.9900016784668
2017-12-11,38.06999969482422
2017-12-12,37.880001068115234
2017-12-13,38.040000915527344
2017-12-14,37.86000061035156
2017-12-15,37.810001373291016
2017-12-18,38.43000030517578
2017-12-19,38.599998474121094
2017-12-20,38.560001373291016
2017-12-21,38.459999084472656
2017-12-22,38.529998779296875
2017-12-26,38.540000915527344
2017-12-27,38.77000045776367
2017-12-28,39.0
2017-12-29,39.060001373291016
2018-01-02,39.47999954223633
2018-01-03,39.689998626708984
2018-01-04,40.15999984741211
2018-01-05,40.4900016784668
2018-01-08,40.459999084472656
2018-01-09,40.5
2018-01-10,40.400001525878906
2018-01-11,40.689998626708984
2018-01-12,41.25
2018-01-16,41.310001373291016
2018-01-17,41.56999969482422
2018-01-18,41.560001373291016
2018-01-19,41.81999969482422
2018-01-22,42.119998931884766
2018-01-23,42.08000183105469
2018-01-24,42.209999084472656
2018-01-25,41.95000076293945
2018-01-26,42.36000061035156
2018-01-29,41.9900016784668
2018-01-30,41.63999938964844
2018-01-31,41.619998931884766
2018-02-01,41.810001373291016
2018-02-02,40.59000015258789
2018-02-05,38.88999938964844
2018-02-06,39.939998626708984
2018-02-07,39.5099983215332
2018-02-08,38.29999923706055
2018-02-09,38.599998474121094
2018-02-12,39.16999816894531
2018-02-13,39.18000030517578
2018-02-14,40.08000183105469
2018-02-15,40.33000183105469
2018-02-16,40.40999984741211
2018-02-20,40.02000045776367
2018-02-21,39.93000030517578
2018-02-22,40.150001525878906
2018-02-23,40.349998474121094
2018-02-26,40.619998931884766
2018-02-27,39.88999938964844
2018-02-28,39.459999084472656
2018-03-01,38.849998474121094
2018-03-02,38.939998626708984
2018-03-05,39.18000030517578
2018-03-06,39.619998931884766
2018-03-07,39.7400016784668
2018-03-08,39.849998474121094
2018-03-09,40.040000915527344
2018-03-12,40.13999938964844
2018-03-13,39.91999816894531
2018-03-14,40.0099983215332
2018-03-15,40.130001068115234
2018-03-16,39.939998626708984
2018-03-19,39.900001525878906
2018-03-20,39.93000030517578
2018-03-21,40.119998931884766
2018-03-22,39.130001068115234
2018-03-23,38.970001220703125
2018-03-26,39.75
2018-03-27,39.36000061035156
2018-03-28,39.16999816894531
2018-03-29,39.650001525878906
2018-04-02,39.099998474121094
2018-04-03,39.36000061035156
2018-04-04,39.18000030517578
2018-04-05,39.66999816894531
2018-04-06,39.45000076293945
2018-04-09,39.560001373291016
2018-04-10,40.29999923706055
2018-04-11,40.06999969482422
2018-04-12,40.380001068115234
2018-04-13,40.38999938964844
2018-04-16,40.52000045776367
2018-04-17,40.900001525878906
2018-04-18,41.16999816894531
2018-04-19,41.029998779296875
2018-04-20,40.70000076293945
2018-04-23,40.400001525878906
2018-04-24,40.2599983215332
2018-04-25,40.029998779296875
2018-04-26,40.38999938964844
2018-04-27,40.439998626708984
2018-04-30,40.22999954223633
2018-05-01,40.04999923706055
2018-05-02,40.18000030517578
2018-05-03,40.33000183105469
2018-05-04,40.470001220703125
2018-05-07,40.599998474121094
2018-05-08,40.52000045776367
2018-05-09,40.79999923706055
2018-05-10,41.029998779296875
2018-05-11,41.20000076293945
2018-05-14,41.04999923706055
2018-05-15,40.900001525878906
2018-05-16,40.849998474121094
2018-05-17,41.02000045776367
2018-05-18,40.900001525878906
2018-05-21,41.2599983215332
2018-05-22,41.31999969482422
2018-05-23,40.65999984741211
2018-05-24,40.52000045776367
2018-05-25,40.18000030517578
2018-05-29,38.9900016784668
2018-05-30,39.79999923706055
2018-05-31,39.84000015258789
2018-06-01,40.16999816894531
2018-06-04,40.36000061035156
2018-06-05,40.349998474121094
2018-06-06,40.91999816894531
2018-06-07,40.68000030517578
2018-06-08,40.650001525878906
2018-06-11,41.029998779296875
2018-06-12,40.65999984741211
2018-06-13,40.97999954223633
2018-06-14,40.849998474121094
2018-06-15,40.45000076293945
2018-06-18,40.16999816894531
2018-06-19,39.61000061035156
2018-06-20,39.619998931884766
2018-06-21,38.790000915527344
2018-06-22,39.20000076293945
2018-06-25,38.61000061035156
2018-06-26,38.459999084472656
2018-06-27,38.209999084472656
2018-06-28,38.040000915527344
2018-06-29,38.38999938964844
2018-07-02,37.939998626708984
2018-07-03,38.040000915527344
2018-07-05,38.560001373291016
2018-07-06,38.90999984741211
2018-07-09,39.189998626708984
2018-07-10,39.45000076293945
2018-07-11,38.79999923706055
2018-07-12,39.09000015258789
2018-07-13,39.119998931884766
2018-07-16,39.220001220703125
2018-07-17,39.290000915527344
2018-07-18,39.279998779296875
2018-07-19,39.02000045776367
2018-07-20,39.11000061035156
2018-07-23,39.0
2018-07-24,39.38999938964844
2018-07-25,39.790000915527344
2018-07-26,39.47999954223633
2018-07-27,39.61000061035156
2018-07-30,39.63999938964844
2018-07-31,39.68000030517578
2018-08-01,39.45000076293945
2018-08-02,39.040000915527344
2018-08-03,39.11000061035156
2018-08-06,39.029998779296875
2018-08-07,39.27000045776367
2018-08-08,39.22999954223633
2018-08-09,39.04999923706055
2018-08-10,38.22999954223633
2018-08-13,38.150001525878906
2018-08-14,38.0099983215332
2018-08-15,37.189998626708984
2018-08-16,37.5
2018-08-17,37.65999984741211
2018-08-20,38.029998779296875
2018-08-21,38.52000045776367
2018-08-22,38.68000030517578
2018-08-23,38.380001068115234
2018-08-24,38.709999084472656
2018-08-27,39.209999084472656
2018-08-28,39.290000915527344
2018-08-29,39.459999084472656
2018-08-30,39.150001525878906
2018-08-31,38.720001220703125
2018-09-04,38.29999923706055
2018-09-05,37.97999954223633
2018-09-06,37.900001525878906
2018-09-07,37.560001373291016
2018-09-10,37.849998474121094
2018-09-11,37.939998626708984
2018-09-12,38.22999954223633
2018-09-13,38.40999984741211
2018-09-14,38.15999984741211
2018-09-17,38.369998931884766
2018-09-18,38.599998474121094
2018-09-19,38.560001373291016
2018-09-20,39.11000061035156
2018-09-21,38.939998626708984
2018-09-24,38.869998931884766
2018-09-25,39.119998931884766
2018-09-26,38.93000030517578
2018-09-27,38.689998626708984
2018-09-28,38.220001220703125
2018-10-01,38.16999816894531
2018-10-02,38.0
2018-10-03,38.16999816894531
2018-10-04,37.400001525878906
2018-10-05,36.849998474121094
2018-10-08,36.38999938964844
2018-10-09,36.33000183105469
2018-10-10,35.189998626708984
2018-10-11,34.84000015258789
2018-10-12,34.970001220703125
2018-10-15,34.86000061035156
2018-10-16,35.599998474121094
2018-10-17,35.2400016784668
2018-10-18,34.7400016784668
2018-10-19,34.70000076293945
2018-10-22,34.349998474121094
2018-10-23,33.970001220703125
2018-10-24,32.90999984741211
2018-10-25,33.33000183105469
