,CONE
2015-04-24,31.969999313354492
2015-04-27,32.18000030517578
2015-04-28,32.310001373291016
2015-04-29,32.63999938964844
2015-04-30,32.47999954223633
2015-05-01,32.380001068115234
2015-05-04,32.18000030517578
2015-05-05,31.530000686645508
2015-05-06,31.030000686645508
2015-05-07,30.360000610351562
2015-05-08,31.260000228881836
2015-05-11,30.540000915527344
2015-05-12,30.899999618530273
2015-05-13,30.8799991607666
2015-05-14,30.739999771118164
2015-05-15,31.290000915527344
2015-05-18,31.670000076293945
2015-05-19,32.0
2015-05-20,32.02000045776367
2015-05-21,31.6200008392334
2015-05-22,31.520000457763672
2015-05-26,31.239999771118164
2015-05-27,32.0
2015-05-28,32.5099983215332
2015-05-29,32.27000045776367
2015-06-01,32.20000076293945
2015-06-02,31.84000015258789
2015-06-03,31.440000534057617
2015-06-04,31.09000015258789
2015-06-05,31.020000457763672
2015-06-08,31.010000228881836
2015-06-09,31.030000686645508
2015-06-10,30.899999618530273
2015-06-11,31.020000457763672
2015-06-12,30.649999618530273
2015-06-15,30.520000457763672
2015-06-16,30.489999771118164
2015-06-17,30.18000030517578
2015-06-18,30.520000457763672
2015-06-19,29.920000076293945
2015-06-22,30.549999237060547
2015-06-23,30.079999923706055
2015-06-24,30.100000381469727
2015-06-25,29.959999084472656
2015-06-26,30.049999237060547
2015-06-29,29.219999313354492
2015-06-30,29.450000762939453
2015-07-01,29.829999923706055
2015-07-02,30.020000457763672
2015-07-06,30.110000610351562
2015-07-07,30.239999771118164
2015-07-08,29.989999771118164
2015-07-09,29.56999969482422
2015-07-10,29.81999969482422
2015-07-13,30.040000915527344
2015-07-14,30.040000915527344
2015-07-15,30.079999923706055
2015-07-16,30.18000030517578
2015-07-17,30.219999313354492
2015-07-20,30.5
2015-07-21,30.600000381469727
2015-07-22,30.989999771118164
2015-07-23,30.65999984741211
2015-07-24,30.219999313354492
2015-07-27,29.799999237060547
2015-07-28,29.790000915527344
2015-07-29,30.420000076293945
2015-07-30,30.329999923706055
2015-07-31,30.739999771118164
2015-08-03,30.84000015258789
2015-08-04,31.139999389648438
2015-08-05,30.40999984741211
2015-08-06,30.399999618530273
2015-08-07,30.809999465942383
2015-08-10,31.8799991607666
2015-08-11,32.41999816894531
2015-08-12,33.880001068115234
2015-08-13,34.13999938964844
2015-08-14,34.61000061035156
2015-08-17,34.43000030517578
2015-08-18,34.4900016784668
2015-08-19,34.36000061035156
2015-08-20,33.29999923706055
2015-08-21,32.97999954223633
2015-08-24,31.219999313354492
2015-08-25,30.799999237060547
2015-08-26,31.420000076293945
2015-08-27,32.18000030517578
2015-08-28,32.29999923706055
2015-08-31,31.65999984741211
2015-09-01,30.850000381469727
2015-09-02,31.389999389648438
2015-09-03,32.11000061035156
2015-09-04,31.780000686645508
2015-09-08,32.58000183105469
2015-09-09,32.849998474121094
2015-09-10,33.0099983215332
2015-09-11,33.36000061035156
2015-09-14,33.380001068115234
2015-09-15,33.779998779296875
2015-09-16,34.380001068115234
2015-09-17,34.849998474121094
2015-09-18,34.11000061035156
2015-09-21,33.90999984741211
2015-09-22,33.310001373291016
2015-09-23,33.09000015258789
2015-09-24,32.7400016784668
2015-09-25,32.27000045776367
2015-09-28,31.329999923706055
2015-09-29,32.06999969482422
2015-09-30,32.65999984741211
2015-10-01,32.650001525878906
2015-10-02,32.58000183105469
2015-10-05,33.4900016784668
2015-10-06,33.16999816894531
2015-10-07,33.31999969482422
2015-10-08,33.36000061035156
2015-10-09,33.849998474121094
2015-10-12,34.189998626708984
2015-10-13,34.04999923706055
2015-10-14,33.790000915527344
2015-10-15,33.95000076293945
2015-10-16,34.06999969482422
2015-10-19,34.47999954223633
2015-10-20,34.650001525878906
2015-10-21,34.70000076293945
2015-10-22,35.36000061035156
2015-10-23,36.38999938964844
2015-10-26,36.400001525878906
2015-10-27,36.189998626708984
2015-10-28,35.959999084472656
2015-10-29,35.290000915527344
2015-10-30,35.279998779296875
2015-11-02,36.77000045776367
2015-11-03,36.619998931884766
2015-11-04,35.7400016784668
2015-11-05,35.13999938964844
2015-11-06,34.709999084472656
2015-11-09,34.189998626708984
2015-11-10,34.650001525878906
2015-11-11,35.04999923706055
2015-11-12,34.689998626708984
2015-11-13,34.380001068115234
2015-11-16,34.29999923706055
2015-11-17,34.189998626708984
2015-11-18,34.02000045776367
2015-11-19,34.279998779296875
2015-11-20,35.189998626708984
2015-11-23,35.220001220703125
2015-11-24,35.25
2015-11-25,35.650001525878906
2015-11-27,36.209999084472656
2015-11-30,36.15999984741211
2015-12-01,36.58000183105469
2015-12-02,35.869998931884766
2015-12-03,35.959999084472656
2015-12-04,36.34000015258789
2015-12-07,36.099998474121094
2015-12-08,36.0
2015-12-09,35.869998931884766
2015-12-10,35.56999969482422
2015-12-11,35.54999923706055
2015-12-14,35.209999084472656
2015-12-15,35.540000915527344
2015-12-16,36.130001068115234
2015-12-17,36.04999923706055
2015-12-18,36.099998474121094
2015-12-21,36.75
2015-12-22,37.68000030517578
2015-12-23,37.31999969482422
2015-12-24,37.29999923706055
2015-12-28,37.54999923706055
2015-12-29,38.130001068115234
2015-12-30,37.68000030517578
2015-12-31,37.45000076293945
2016-01-04,36.86000061035156
2016-01-05,37.95000076293945
2016-01-06,37.900001525878906
2016-01-07,36.900001525878906
2016-01-08,36.54999923706055
2016-01-11,37.189998626708984
2016-01-12,37.439998626708984
2016-01-13,35.91999816894531
2016-01-14,36.119998931884766
2016-01-15,35.25
2016-01-19,34.7400016784668
2016-01-20,33.90999984741211
2016-01-21,33.61000061035156
2016-01-22,35.63999938964844
2016-01-25,35.66999816894531
2016-01-26,36.66999816894531
2016-01-27,35.79999923706055
2016-01-28,35.849998474121094
2016-01-29,36.849998474121094
2016-02-01,36.9900016784668
2016-02-02,35.959999084472656
2016-02-03,35.119998931884766
2016-02-04,34.630001068115234
2016-02-05,34.38999938964844
2016-02-08,33.630001068115234
2016-02-09,33.93000030517578
2016-02-10,34.38999938964844
2016-02-11,35.349998474121094
2016-02-12,35.7599983215332
2016-02-16,35.810001373291016
2016-02-17,36.630001068115234
2016-02-18,37.68000030517578
2016-02-19,37.5
2016-02-22,37.91999816894531
2016-02-23,37.13999938964844
2016-02-24,38.63999938964844
2016-02-25,39.650001525878906
2016-02-26,40.13999938964844
2016-02-29,39.63999938964844
2016-03-01,40.439998626708984
2016-03-02,40.65999984741211
2016-03-03,40.33000183105469
2016-03-04,39.45000076293945
2016-03-07,39.83000183105469
2016-03-08,39.290000915527344
2016-03-09,39.93000030517578
2016-03-10,39.279998779296875
2016-03-11,40.619998931884766
2016-03-14,40.2599983215332
2016-03-15,39.88999938964844
2016-03-16,40.61000061035156
2016-03-17,40.86000061035156
2016-03-18,41.540000915527344
2016-03-21,41.400001525878906
2016-03-22,42.20000076293945
2016-03-23,43.040000915527344
2016-03-24,43.959999084472656
2016-03-28,43.7599983215332
2016-03-29,44.58000183105469
2016-03-30,45.2400016784668
2016-03-31,45.650001525878906
2016-04-01,45.65999984741211
2016-04-04,45.25
2016-04-05,44.040000915527344
2016-04-06,44.52000045776367
2016-04-07,44.04999923706055
2016-04-08,44.29999923706055
2016-04-11,43.81999969482422
2016-04-12,43.709999084472656
2016-04-13,43.810001373291016
2016-04-14,43.54999923706055
2016-04-15,43.0099983215332
2016-04-18,43.810001373291016
2016-04-19,44.119998931884766
2016-04-20,43.599998474121094
2016-04-21,42.70000076293945
2016-04-22,42.83000183105469
2016-04-25,43.439998626708984
2016-04-26,43.779998779296875
2016-04-27,44.2599983215332
2016-04-28,44.13999938964844
2016-04-29,44.130001068115234
2016-05-02,45.36000061035156
2016-05-03,45.36000061035156
2016-05-04,46.2599983215332
2016-05-05,47.459999084472656
2016-05-06,48.970001220703125
2016-05-09,48.61000061035156
2016-05-10,48.689998626708984
2016-05-11,48.47999954223633
2016-05-12,48.939998626708984
2016-05-13,48.93000030517578
2016-05-16,49.650001525878906
2016-05-17,48.209999084472656
2016-05-18,48.15999984741211
2016-05-19,48.22999954223633
2016-05-20,48.79999923706055
2016-05-23,48.380001068115234
2016-05-24,48.9900016784668
2016-05-25,49.25
2016-05-26,49.58000183105469
2016-05-27,49.79999923706055
2016-05-31,49.310001373291016
2016-06-01,49.61000061035156
2016-06-02,49.70000076293945
2016-06-03,50.33000183105469
2016-06-06,51.20000076293945
2016-06-07,52.349998474121094
2016-06-08,52.41999816894531
2016-06-09,52.95000076293945
2016-06-10,51.59000015258789
2016-06-13,51.84000015258789
2016-06-14,51.689998626708984
2016-06-15,51.959999084472656
2016-06-16,52.029998779296875
2016-06-17,51.5099983215332
2016-06-20,51.77000045776367
2016-06-21,52.27000045776367
2016-06-22,52.09000015258789
2016-06-23,51.86000061035156
2016-06-24,52.08000183105469
2016-06-27,51.27000045776367
2016-06-28,53.06999969482422
2016-06-29,54.720001220703125
2016-06-30,55.65999984741211
2016-07-01,54.959999084472656
2016-07-05,55.540000915527344
2016-07-06,55.34000015258789
2016-07-07,54.939998626708984
2016-07-08,55.36000061035156
2016-07-11,54.959999084472656
2016-07-12,54.970001220703125
2016-07-13,54.93000030517578
2016-07-14,53.81999969482422
2016-07-15,53.59000015258789
2016-07-18,53.619998931884766
2016-07-19,54.4900016784668
2016-07-20,54.13999938964844
2016-07-21,54.150001525878906
2016-07-22,54.54999923706055
2016-07-25,54.150001525878906
2016-07-26,54.029998779296875
2016-07-27,54.61000061035156
2016-07-28,55.119998931884766
2016-07-29,54.81999969482422
2016-08-01,55.63999938964844
2016-08-02,53.650001525878906
2016-08-03,52.25
2016-08-04,51.849998474121094
2016-08-05,51.290000915527344
2016-08-08,50.95000076293945
2016-08-09,51.630001068115234
2016-08-10,51.2599983215332
2016-08-11,51.93000030517578
2016-08-12,52.279998779296875
2016-08-15,51.619998931884766
2016-08-16,50.86000061035156
2016-08-17,51.36000061035156
2016-08-18,50.79999923706055
2016-08-19,50.790000915527344
2016-08-22,50.97999954223633
2016-08-23,50.79999923706055
2016-08-24,49.810001373291016
2016-08-25,50.220001220703125
2016-08-26,49.83000183105469
2016-08-29,50.689998626708984
2016-08-30,50.31999969482422
2016-08-31,50.84000015258789
2016-09-01,50.58000183105469
2016-09-02,50.83000183105469
2016-09-06,51.849998474121094
2016-09-07,51.959999084472656
2016-09-08,51.349998474121094
2016-09-09,49.4900016784668
2016-09-12,49.83000183105469
2016-09-13,48.349998474121094
2016-09-14,48.619998931884766
2016-09-15,48.7599983215332
2016-09-16,48.59000015258789
2016-09-19,49.11000061035156
2016-09-20,48.06999969482422
2016-09-21,48.099998474121094
2016-09-22,49.47999954223633
2016-09-23,49.41999816894531
2016-09-26,49.4900016784668
2016-09-27,48.25
2016-09-28,48.33000183105469
2016-09-29,47.689998626708984
2016-09-30,47.56999969482422
2016-10-03,46.79999923706055
2016-10-04,46.20000076293945
2016-10-05,45.310001373291016
2016-10-06,45.25
2016-10-07,45.939998626708984
2016-10-10,46.95000076293945
2016-10-11,47.13999938964844
2016-10-12,48.040000915527344
2016-10-13,48.2400016784668
2016-10-14,47.75
2016-10-17,48.029998779296875
2016-10-18,48.54999923706055
2016-10-19,49.11000061035156
