,BIB
2014-01-14,43.470001220703125
2014-01-15,43.20000076293945
2014-01-16,44.377498626708984
2014-01-17,44.79499816894531
2014-01-21,46.45249938964844
2014-01-22,46.9375
2014-01-23,46.42250061035156
2014-01-24,43.494998931884766
2014-01-27,41.345001220703125
2014-01-28,43.42499923706055
2014-01-29,43.064998626708984
2014-01-30,45.44499969482422
2014-01-31,44.025001525878906
2014-02-03,41.369998931884766
2014-02-04,42.2599983215332
2014-02-05,40.755001068115234
2014-02-06,40.709999084472656
2014-02-07,43.95500183105469
2014-02-10,45.5
2014-02-11,47.025001525878906
2014-02-12,47.474998474121094
2014-02-13,48.970001220703125
2014-02-14,48.125
2014-02-18,50.54999923706055
2014-02-19,49.474998474121094
2014-02-20,51.0
2014-02-21,52.29999923706055
2014-02-24,53.625
2014-02-25,54.0
2014-02-26,52.869998931884766
2014-02-27,53.599998474121094
2014-02-28,50.42499923706055
2014-03-03,50.29499816894531
2014-03-04,52.404998779296875
2014-03-05,51.935001373291016
2014-03-06,49.2400016784668
2014-03-07,48.525001525878906
2014-03-10,48.98500061035156
2014-03-11,48.404998779296875
2014-03-12,49.1150016784668
2014-03-13,46.810001373291016
2014-03-14,46.415000915527344
2014-03-17,46.9900016784668
2014-03-18,49.505001068115234
2014-03-19,48.54999923706055
2014-03-20,47.8650016784668
2014-03-21,43.63999938964844
2014-03-24,40.994998931884766
2014-03-25,41.1349983215332
2014-03-26,39.625
2014-03-27,39.994998931884766
2014-03-28,37.709999084472656
2014-03-31,39.93000030517578
2014-04-01,41.70500183105469
2014-04-02,41.77000045776367
2014-04-03,39.5
2014-04-04,36.33000183105469
2014-04-07,36.71500015258789
2014-04-08,36.349998474121094
2014-04-09,39.279998779296875
2014-04-10,34.900001525878906
2014-04-11,32.935001373291016
2014-04-14,32.935001373291016
2014-04-15,33.45500183105469
2014-04-16,35.08000183105469
2014-04-17,34.90999984741211
2014-04-21,36.525001525878906
2014-04-22,38.95500183105469
2014-04-23,37.7400016784668
2014-04-24,37.28499984741211
2014-04-25,35.439998626708984
2014-04-28,35.20500183105469
2014-04-29,37.1150016784668
2014-04-30,37.27000045776367
2014-05-01,38.165000915527344
2014-05-02,37.02000045776367
2014-05-05,38.349998474121094
2014-05-06,37.064998626708984
2014-05-07,36.505001068115234
2014-05-08,35.165000915527344
2014-05-09,36.084999084472656
2014-05-12,37.900001525878906
2014-05-13,37.349998474121094
2014-05-14,37.779998779296875
2014-05-15,36.810001373291016
2014-05-16,36.665000915527344
2014-05-19,37.75
2014-05-20,36.630001068115234
2014-05-21,37.06999969482422
2014-05-22,38.53499984741211
2014-05-23,38.7400016784668
2014-05-27,40.650001525878906
2014-05-28,40.255001068115234
2014-05-29,40.79999923706055
2014-05-30,40.3849983215332
2014-06-02,40.369998931884766
2014-06-03,40.78499984741211
2014-06-04,41.619998931884766
2014-06-05,42.1349983215332
2014-06-06,42.525001525878906
2014-06-09,43.22999954223633
2014-06-10,43.56999969482422
2014-06-11,43.5099983215332
2014-06-12,43.084999084472656
2014-06-13,43.06999969482422
2014-06-16,43.29499816894531
2014-06-17,43.09000015258789
2014-06-18,43.834999084472656
2014-06-19,44.07500076293945
2014-06-20,45.7599983215332
2014-06-23,44.900001525878906
2014-06-24,45.81999969482422
2014-06-25,46.11000061035156
2014-06-26,46.25
2014-06-27,46.29999923706055
2014-06-30,46.404998779296875
2014-07-01,48.560001373291016
2014-07-02,49.279998779296875
2014-07-03,49.665000915527344
2014-07-07,47.255001068115234
2014-07-08,45.154998779296875
2014-07-09,46.15999984741211
2014-07-10,45.8849983215332
2014-07-11,46.380001068115234
2014-07-14,46.814998626708984
2014-07-15,44.650001525878906
2014-07-16,43.4900016784668
2014-07-17,41.474998474121094
2014-07-18,43.959999084472656
2014-07-21,44.09000015258789
2014-07-22,45.005001068115234
2014-07-23,46.994998931884766
2014-07-24,45.630001068115234
2014-07-25,45.25
2014-07-28,44.400001525878906
2014-07-29,45.45000076293945
2014-07-30,46.345001220703125
2014-07-31,43.95500183105469
2014-08-01,43.78499984741211
2014-08-04,44.404998779296875
2014-08-05,44.279998779296875
2014-08-06,44.275001525878906
2014-08-07,43.09000015258789
2014-08-08,44.165000915527344
2014-08-11,44.685001373291016
2014-08-12,44.369998931884766
2014-08-13,46.13999938964844
2014-08-14,47.51499938964844
2014-08-15,48.400001525878906
2014-08-18,49.35499954223633
2014-08-19,49.8650016784668
2014-08-20,49.689998626708984
2014-08-21,48.724998474121094
2014-08-22,49.349998474121094
2014-08-25,51.790000915527344
2014-08-26,53.04999923706055
2014-08-27,52.724998474121094
2014-08-28,52.2599983215332
2014-08-29,53.25
2014-09-02,53.064998626708984
2014-09-03,52.92499923706055
2014-09-04,51.130001068115234
2014-09-05,51.005001068115234
2014-09-08,51.93000030517578
2014-09-09,50.53499984741211
2014-09-10,52.435001373291016
2014-09-11,51.9900016784668
2014-09-12,50.599998474121094
2014-09-15,49.15999984741211
2014-09-16,51.0
2014-09-17,51.834999084472656
2014-09-18,52.599998474121094
2014-09-19,52.650001525878906
2014-09-22,51.61000061035156
2014-09-23,51.375
2014-09-24,54.244998931884766
2014-09-25,52.095001220703125
2014-09-26,53.09000015258789
2014-09-29,52.96500015258789
2014-09-30,51.9900016784668
2014-10-01,50.43000030517578
2014-10-02,50.165000915527344
2014-10-03,52.57500076293945
2014-10-06,51.314998626708984
2014-10-07,49.30500030517578
2014-10-08,52.17499923706055
2014-10-09,49.685001373291016
2014-10-10,47.64500045776367
2014-10-13,45.685001373291016
2014-10-14,45.1150016784668
2014-10-15,45.470001220703125
2014-10-16,47.099998474121094
2014-10-17,48.685001373291016
2014-10-20,50.279998779296875
2014-10-21,53.5
2014-10-22,52.69499969482422
2014-10-23,55.51499938964844
2014-10-24,57.53499984741211
2014-10-27,58.21500015258789
2014-10-28,59.619998931884766
2014-10-29,58.32500076293945
2014-10-30,60.685001373291016
2014-10-31,60.665000915527344
2014-11-03,60.58000183105469
2014-11-04,59.30500030517578
2014-11-05,57.44499969482422
2014-11-06,59.2400016784668
2014-11-07,58.060001373291016
2014-11-10,60.040000915527344
2014-11-11,60.494998931884766
2014-11-12,60.400001525878906
2014-11-13,59.52000045776367
2014-11-14,57.18000030517578
2014-11-17,57.5
2014-11-18,59.85499954223633
2014-11-19,59.474998474121094
2014-11-20,59.459999084472656
2014-11-21,59.68000030517578
2014-11-24,61.92499923706055
2014-11-25,61.77000045776367
2014-11-26,63.439998626708984
2014-11-28,63.875
2014-12-01,62.119998931884766
2014-12-02,64.71499633789062
2014-12-03,65.375
2014-12-04,64.45999908447266
2014-12-05,65.5
2014-12-08,67.61499786376953
2014-12-09,68.04499816894531
2014-12-10,65.23500061035156
2014-12-11,65.99500274658203
2014-12-12,64.41500091552734
2014-12-15,60.625
2014-12-16,59.154998779296875
2014-12-17,63.03499984741211
2014-12-18,67.48500061035156
2014-12-19,68.87999725341797
2014-12-22,65.3499984741211
2014-12-23,59.34000015258789
2014-12-24,61.255001068115234
2014-12-26,64.11000061035156
2014-12-29,64.72000122070312
2014-12-30,63.21500015258789
2014-12-31,62.75
2015-01-02,63.90999984741211
2015-01-05,63.66999816894531
2015-01-06,61.529998779296875
2015-01-07,66.125
2015-01-08,67.19000244140625
2015-01-09,66.69000244140625
2015-01-12,67.33999633789062
2015-01-13,67.3949966430664
2015-01-14,67.68000030517578
2015-01-15,64.29000091552734
2015-01-16,68.52999877929688
2015-01-20,70.81999969482422
2015-01-21,68.90499877929688
2015-01-22,69.86000061035156
2015-01-23,70.5199966430664
2015-01-26,72.78500366210938
2015-01-27,72.01499938964844
2015-01-28,68.94499969482422
2015-01-29,70.62000274658203
2015-01-30,69.99500274658203
2015-02-02,69.16000366210938
2015-02-03,68.53500366210938
2015-02-04,66.08499908447266
2015-02-05,69.16000366210938
2015-02-06,67.44499969482422
2015-02-09,66.42500305175781
2015-02-10,68.3499984741211
2015-02-11,68.04499816894531
2015-02-12,69.45500183105469
2015-02-13,70.6500015258789
2015-02-17,71.97000122070312
2015-02-18,73.25
2015-02-19,74.54499816894531
2015-02-20,76.44999694824219
2015-02-23,77.12999725341797
2015-02-24,75.81999969482422
2015-02-25,77.72000122070312
2015-02-26,78.33999633789062
2015-02-27,76.87000274658203
2015-03-02,78.0
2015-03-03,77.13500213623047
2015-03-04,78.0999984741211
2015-03-05,81.56999969482422
2015-03-06,79.12999725341797
2015-03-09,79.36499786376953
2015-03-10,78.73999786376953
2015-03-11,79.1500015258789
2015-03-12,80.23500061035156
2015-03-13,80.43499755859375
2015-03-16,84.42500305175781
2015-03-17,85.5250015258789
2015-03-18,86.47000122070312
2015-03-19,89.83999633789062
2015-03-20,90.48999786376953
2015-03-23,86.54000091552734
2015-03-24,85.24500274658203
2015-03-25,78.23999786376953
2015-03-26,78.1050033569336
2015-03-27,80.99500274658203
2015-03-30,82.87999725341797
2015-03-31,79.20999908447266
2015-04-01,77.73500061035156
2015-04-02,77.3949966430664
2015-04-06,77.08000183105469
2015-04-07,78.46499633789062
2015-04-08,82.99500274658203
2015-04-09,83.66000366210938
2015-04-10,85.57499694824219
2015-04-13,86.0
2015-04-14,85.51000213623047
2015-04-15,87.12999725341797
2015-04-16,87.48500061035156
2015-04-17,85.04499816894531
2015-04-20,85.75499725341797
2015-04-21,88.9749984741211
2015-04-22,88.52999877929688
2015-04-23,90.41000366210938
2015-04-24,88.5999984741211
2015-04-27,81.29000091552734
2015-04-28,79.44999694824219
2015-04-29,79.41000366210938
2015-04-30,74.44000244140625
2015-05-01,78.7699966430664
2015-05-04,79.42500305175781
2015-05-05,76.2249984741211
2015-05-06,77.44000244140625
2015-05-07,78.99500274658203
2015-05-08,82.42500305175781
2015-05-11,82.6050033569336
2015-05-12,82.33999633789062
2015-05-13,81.91500091552734
2015-05-14,83.99500274658203
2015-05-15,84.26499938964844
2015-05-18,86.38500213623047
2015-05-19,86.41500091552734
2015-05-20,87.95999908447266
2015-05-21,87.87999725341797
2015-05-22,88.38999938964844
2015-05-26,86.4800033569336
2015-05-27,89.37999725341797
2015-05-28,88.6500015258789
2015-05-29,88.62999725341797
2015-06-01,88.44999694824219
2015-06-02,87.72000122070312
2015-06-03,88.55000305175781
2015-06-04,87.5999984741211
2015-06-05,89.54000091552734
2015-06-08,88.5999984741211
2015-06-09,86.5199966430664
2015-06-10,88.9800033569336
2015-06-11,90.0
2015-06-12,87.98999786376953
2015-06-15,87.86000061035156
2015-06-16,88.19999694824219
2015-06-17,89.27999877929688
2015-06-18,94.75
2015-06-19,94.58999633789062
2015-06-22,97.5
2015-06-23,97.45999908447266
2015-06-24,94.5999984741211
2015-06-25,93.76000213623047
2015-06-26,92.22000122070312
2015-06-29,86.47000122070312
2015-06-30,90.38999938964844
2015-07-01,90.72000122070312
2015-07-02,90.87999725341797
2015-07-06,91.83999633789062
2015-07-07,92.37999725341797
2015-07-08,87.02999877929688
2015-07-09,89.0999984741211
2015-07-10,91.7699966430664
2015-07-13,95.12999725341797
2015-07-14,99.48999786376953
2015-07-15,101.48999786376953
2015-07-16,103.4800033569336
2015-07-17,104.47000122070312
2015-07-20,104.69000244140625
2015-07-21,103.33000183105469
2015-07-22,102.9000015258789
2015-07-23,102.41999816894531
2015-07-24,94.26000213623047
2015-07-27,92.1500015258789
2015-07-28,96.68000030517578
2015-07-29,93.98999786376953
2015-07-30,94.52999877929688
2015-07-31,96.36000061035156
2015-08-03,96.31999969482422
2015-08-04,97.12999725341797
2015-08-05,98.47000122070312
2015-08-06,90.2699966430664
2015-08-07,89.33999633789062
2015-08-10,90.62000274658203
2015-08-11,88.6500015258789
2015-08-12,90.05000305175781
2015-08-13,88.2300033569336
2015-08-14,87.16999816894531
2015-08-17,90.75
2015-08-18,89.0
2015-08-19,87.86000061035156
2015-08-20,80.79000091552734
2015-08-21,75.61000061035156
2015-08-24,68.41999816894531
2015-08-25,70.01000213623047
2015-08-26,76.19000244140625
2015-08-27,80.0999984741211
2015-08-28,81.16999816894531
2015-08-31,76.01000213623047
2015-09-01,72.08000183105469
2015-09-02,77.8499984741211
2015-09-03,74.33000183105469
2015-09-04,73.98999786376953
2015-09-08,80.04000091552734
2015-09-09,76.80000305175781
2015-09-10,79.4800033569336
2015-09-11,81.4800033569336
2015-09-14,80.62999725341797
2015-09-15,82.48999786376953
2015-09-16,81.66000366210938
2015-09-17,84.98999786376953
2015-09-18,82.23999786376953
2015-09-21,74.98999786376953
2015-09-22,72.44999694824219
2015-09-23,71.56999969482422
2015-09-24,68.7699966430664
2015-09-25,61.88999938964844
2015-09-28,54.0099983215332
2015-09-29,53.630001068115234
2015-09-30,58.27000045776367
2015-10-01,59.599998474121094
2015-10-02,63.29999923706055
2015-10-05,62.529998779296875
2015-10-06,58.0
2015-10-07,60.220001220703125
2015-10-08,59.90999984741211
2015-10-09,60.5
2015-10-12,60.540000915527344
2015-10-13,56.720001220703125
2015-10-14,57.709999084472656
2015-10-15,62.790000915527344
2015-10-16,62.63999938964844
2015-10-19,63.369998931884766
2015-10-20,59.33000183105469
2015-10-21,58.630001068115234
2015-10-22,59.29999923706055
2015-10-23,63.06999969482422
2015-10-26,63.709999084472656
2015-10-27,67.63999938964844
2015-10-28,69.37999725341797
2015-10-29,68.29000091552734
2015-10-30,67.02999877929688
2015-11-02,72.16999816894531
2015-11-03,72.44999694824219
2015-11-04,71.91000366210938
2015-11-05,69.16000366210938
2015-11-06,68.72000122070312
2015-11-09,68.69000244140625
2015-11-10,69.33999633789062
2015-11-11,67.36000061035156
2015-11-12,64.52999877929688
2015-11-13,65.94999694824219
2015-11-16,66.41999816894531
2015-11-17,68.20999908447266
2015-11-18,72.16000366210938
2015-11-19,69.98999786376953
2015-11-20,69.9000015258789
2015-11-23,70.86000061035156
2015-11-24,70.68000030517578
2015-11-25,72.12000274658203
2015-11-27,72.98999786376953
2015-11-30,70.2300033569336
2015-12-01,70.97000122070312
2015-12-02,69.86000061035156
2015-12-03,65.05000305175781
2015-12-04,68.88999938964844
2015-12-07,66.01000213623047
2015-12-08,68.41999816894531
2015-12-09,66.2699966430664
2015-12-10,67.91999816894531
2015-12-11,63.970001220703125
2015-12-14,64.44999694824219
2015-12-15,68.02999877929688
2015-12-16,71.16999816894531
2015-12-17,68.93000030517578
2015-12-18,68.16000366210938
2015-12-21,68.97000122070312
2015-12-22,69.0
2015-12-23,71.5999984741211
2015-12-24,72.04000091552734
2015-12-28,70.87000274658203
2015-12-29,73.4000015258789
2015-12-30,72.5199966430664
2015-12-31,71.48999786376953
2016-01-04,66.68000030517578
2016-01-05,66.5999984741211
2016-01-06,64.20999908447266
2016-01-07,58.959999084472656
2016-01-08,56.7400016784668
2016-01-11,52.779998779296875
2016-01-12,54.4900016784668
2016-01-13,48.59000015258789
2016-01-14,52.43000030517578
2016-01-15,49.790000915527344
2016-01-19,47.59000015258789
2016-01-20,50.09000015258789
2016-01-21,47.91999816894531
2016-01-22,51.02000045776367
2016-01-25,49.31999969482422
2016-01-26,48.91999816894531
2016-01-27,45.91999816894531
2016-01-28,42.58000183105469
2016-01-29,43.65999984741211
2016-02-01,44.220001220703125
2016-02-02,41.619998931884766
2016-02-03,42.75
2016-02-04,42.939998626708984
2016-02-05,40.15999984741211
2016-02-08,37.52000045776367
2016-02-09,37.59000015258789
2016-02-10,38.130001068115234
2016-02-11,36.38999938964844
2016-02-12,38.43000030517578
2016-02-16,40.810001373291016
2016-02-17,43.220001220703125
2016-02-18,40.970001220703125
2016-02-19,41.63999938964844
2016-02-22,42.33000183105469
2016-02-23,40.34000015258789
2016-02-24,40.7400016784668
2016-02-25,40.91999816894531
2016-02-26,41.52000045776367
2016-02-29,39.279998779296875
2016-03-01,42.66999816894531
2016-03-02,43.59000015258789
2016-03-03,42.380001068115234
2016-03-04,42.06999969482422
2016-03-07,44.099998474121094
2016-03-08,40.95000076293945
2016-03-09,40.040000915527344
2016-03-10,39.36000061035156
2016-03-11,41.43000030517578
2016-03-14,41.36000061035156
2016-03-15,38.16999816894531
2016-03-16,37.810001373291016
2016-03-17,36.79999923706055
2016-03-18,38.060001373291016
2016-03-21,39.599998474121094
2016-03-22,41.650001525878906
2016-03-23,38.869998931884766
2016-03-24,39.33000183105469
2016-03-28,38.31999969482422
2016-03-29,39.66999816894531
2016-03-30,39.20000076293945
2016-03-31,40.880001068115234
2016-04-01,43.22999954223633
2016-04-04,43.97999954223633
2016-04-05,43.72999954223633
2016-04-06,48.91999816894531
2016-04-07,47.25
2016-04-08,46.119998931884766
2016-04-11,44.52000045776367
2016-04-12,45.58000183105469
2016-04-13,47.310001373291016
2016-04-14,47.40999984741211
2016-04-15,47.08000183105469
2016-04-18,48.56999969482422
2016-04-19,46.7400016784668
2016-04-20,46.720001220703125
2016-04-21,49.380001068115234
2016-04-22,49.650001525878906
2016-04-25,48.880001068115234
2016-04-26,47.279998779296875
2016-04-27,46.040000915527344
2016-04-28,45.290000915527344
2016-04-29,42.849998474121094
2016-05-02,43.790000915527344
2016-05-03,42.099998474121094
2016-05-04,39.650001525878906
2016-05-05,40.0
2016-05-06,38.869998931884766
2016-05-09,40.7400016784668
2016-05-10,41.47999954223633
2016-05-11,39.0
2016-05-12,37.709999084472656
2016-05-13,38.369998931884766
2016-05-16,40.58000183105469
2016-05-17,39.849998474121094
2016-05-18,40.900001525878906
2016-05-19,39.7400016784668
2016-05-20,41.380001068115234
2016-05-23,41.939998626708984
2016-05-24,43.79999923706055
2016-05-25,44.790000915527344
2016-05-26,44.2599983215332
2016-05-27,45.150001525878906
2016-05-31,46.31999969482422
2016-06-01,46.7599983215332
2016-06-02,48.43000030517578
2016-06-03,46.939998626708984
2016-06-06,48.369998931884766
2016-06-07,46.0
2016-06-08,45.869998931884766
2016-06-09,44.18000030517578
2016-06-10,42.22999954223633
2016-06-13,41.220001220703125
2016-06-14,40.70000076293945
2016-06-15,40.619998931884766
2016-06-16,40.61000061035156
2016-06-17,38.83000183105469
2016-06-20,39.5
2016-06-21,38.310001373291016
2016-06-22,38.90999984741211
2016-06-23,40.52000045776367
2016-06-24,36.5
2016-06-27,34.29999923706055
2016-06-28,36.84000015258789
2016-06-29,38.41999816894531
2016-06-30,38.84000015258789
2016-07-01,40.369998931884766
2016-07-05,39.66999816894531
2016-07-06,41.47999954223633
2016-07-07,42.0
2016-07-08,42.970001220703125
2016-07-11,42.810001373291016
2016-07-12,43.45000076293945
2016-07-13,42.0
2016-07-14,42.18000030517578
2016-07-15,43.380001068115234
2016-07-18,43.720001220703125
2016-07-19,42.56999969482422
2016-07-20,44.7400016784668
2016-07-21,45.95000076293945
2016-07-22,46.04999923706055
2016-07-25,46.59000015258789
2016-07-26,45.849998474121094
2016-07-27,48.11000061035156
2016-07-28,48.34000015258789
2016-07-29,48.88999938964844
2016-08-01,50.529998779296875
2016-08-02,50.70000076293945
2016-08-03,51.81999969482422
2016-08-04,51.22999954223633
2016-08-05,51.630001068115234
2016-08-08,50.56999969482422
2016-08-09,50.65999984741211
2016-08-10,48.720001220703125
2016-08-11,49.70000076293945
2016-08-12,49.869998931884766
2016-08-15,50.849998474121094
2016-08-16,49.41999816894531
2016-08-17,49.33000183105469
2016-08-18,49.56999969482422
2016-08-19,49.18000030517578
2016-08-22,51.09000015258789
2016-08-23,51.130001068115234
2016-08-24,47.709999084472656
2016-08-25,46.68000030517578
2016-08-26,47.31999969482422
2016-08-29,46.90999984741211
2016-08-30,46.650001525878906
2016-08-31,45.880001068115234
2016-09-01,46.029998779296875
2016-09-02,45.810001373291016
2016-09-06,46.93000030517578
2016-09-07,47.59000015258789
2016-09-08,48.220001220703125
2016-09-09,45.20000076293945
2016-09-12,47.869998931884766
2016-09-13,46.400001525878906
2016-09-14,47.38999938964844
2016-09-15,48.810001373291016
2016-09-16,49.33000183105469
2016-09-19,49.36000061035156
2016-09-20,50.68000030517578
2016-09-21,51.33000183105469
2016-09-22,52.15999984741211
2016-09-23,51.560001373291016
2016-09-26,50.33000183105469
2016-09-27,51.31999969482422
2016-09-28,50.439998626708984
2016-09-29,47.369998931884766
2016-09-30,48.459999084472656
2016-10-03,48.720001220703125
2016-10-04,48.09000015258789
2016-10-05,48.91999816894531
2016-10-06,46.810001373291016
2016-10-07,46.720001220703125
2016-10-10,47.91999816894531
2016-10-11,44.369998931884766
2016-10-12,42.150001525878906
2016-10-13,42.439998626708984
2016-10-14,40.790000915527344
2016-10-17,40.810001373291016
2016-10-18,41.84000015258789
2016-10-19,41.209999084472656
2016-10-20,42.0
2016-10-21,41.290000915527344
2016-10-24,40.90999984741211
2016-10-25,40.56999969482422
2016-10-26,40.529998779296875
2016-10-27,40.650001525878906
2016-10-28,39.130001068115234
2016-10-31,37.939998626708984
2016-11-01,38.689998626708984
2016-11-02,37.31999969482422
2016-11-03,35.099998474121094
2016-11-04,36.439998626708984
2016-11-07,39.060001373291016
2016-11-08,39.27000045776367
2016-11-09,46.47999954223633
2016-11-10,47.86000061035156
2016-11-11,47.2599983215332
2016-11-14,48.93000030517578
2016-11-15,48.38999938964844
2016-11-16,46.79999923706055
2016-11-17,47.279998779296875
2016-11-18,46.189998626708984
2016-11-21,46.81999969482422
2016-11-22,45.13999938964844
2016-11-23,45.88999938964844
2016-11-25,46.09000015258789
2016-11-28,44.68000030517578
2016-11-29,44.72999954223633
2016-11-30,42.720001220703125
2016-12-01,41.2599983215332
2016-12-02,41.58000183105469
2016-12-05,42.029998779296875
2016-12-06,42.7400016784668
2016-12-07,40.34000015258789
2016-12-08,40.91999816894531
2016-12-09,41.189998626708984
2016-12-12,40.630001068115234
2016-12-13,41.08000183105469
2016-12-14,41.15999984741211
2016-12-15,41.970001220703125
2016-12-16,42.150001525878906
2016-12-19,40.9900016784668
2016-12-20,41.58000183105469
2016-12-21,40.59000015258789
2016-12-22,40.29999923706055
2016-12-23,42.040000915527344
2016-12-27,41.75
2016-12-28,40.689998626708984
2016-12-29,40.459999084472656
2016-12-30,39.90999984741211
2017-01-03,41.400001525878906
2017-01-04,43.540000915527344
2017-01-05,43.83000183105469
2017-01-06,44.459999084472656
2017-01-09,45.689998626708984
2017-01-10,46.459999084472656
2017-01-11,43.619998931884766
2017-01-12,43.959999084472656
2017-01-13,44.29999923706055
2017-01-17,42.540000915527344
2017-01-18,43.310001373291016
2017-01-19,42.54999923706055
2017-01-20,42.209999084472656
2017-01-23,41.41999816894531
2017-01-24,41.15999984741211
2017-01-25,42.0
2017-01-26,41.599998474121094
2017-01-27,42.459999084472656
2017-01-30,41.279998779296875
2017-01-31,43.650001525878906
2017-02-01,44.33000183105469
2017-02-02,44.209999084472656
2017-02-03,45.119998931884766
2017-02-06,45.33000183105469
2017-02-07,44.900001525878906
2017-02-08,44.7400016784668
2017-02-09,45.630001068115234
2017-02-10,45.54999923706055
2017-02-13,46.22999954223633
2017-02-14,47.27000045776367
2017-02-15,48.9900016784668
2017-02-16,48.279998779296875
2017-02-17,48.77000045776367
2017-02-21,48.20000076293945
2017-02-22,47.40999984741211
2017-02-23,47.15999984741211
2017-02-24,47.29999923706055
2017-02-27,49.959999084472656
2017-02-28,49.54999923706055
2017-03-01,50.93000030517578
2017-03-02,50.4900016784668
2017-03-03,51.400001525878906
2017-03-06,50.459999084472656
2017-03-07,48.93000030517578
2017-03-08,49.75
2017-03-09,50.08000183105469
2017-03-10,50.779998779296875
2017-03-13,50.810001373291016
2017-03-14,49.849998474121094
2017-03-15,51.31999969482422
2017-03-16,50.08000183105469
2017-03-17,48.880001068115234
2017-03-20,49.40999984741211
2017-03-21,46.68000030517578
2017-03-22,47.11000061035156
2017-03-23,46.7599983215332
2017-03-24,47.29999923706055
2017-03-27,48.31999969482422
2017-03-28,47.880001068115234
2017-03-29,48.66999816894531
2017-03-30,48.36000061035156
2017-03-31,48.2599983215332
2017-04-03,47.52000045776367
2017-04-04,47.65999984741211
2017-04-05,46.349998474121094
2017-04-06,46.65999984741211
2017-04-07,47.29999923706055
2017-04-10,46.970001220703125
2017-04-11,46.619998931884766
2017-04-12,46.720001220703125
2017-04-13,47.369998931884766
2017-04-17,47.34000015258789
2017-04-18,46.43000030517578
2017-04-19,46.779998779296875
2017-04-20,47.2400016784668
2017-04-21,46.27000045776367
2017-04-24,47.68000030517578
2017-04-25,48.95000076293945
2017-04-26,49.09000015258789
2017-04-27,49.209999084472656
2017-04-28,49.54999923706055
2017-05-01,50.18000030517578
2017-05-02,49.849998474121094
2017-05-03,49.13999938964844
2017-05-04,49.869998931884766
2017-05-05,48.97999954223633
2017-05-08,47.0099983215332
2017-05-09,47.9900016784668
2017-05-10,47.66999816894531
2017-05-11,47.560001373291016
2017-05-12,47.88999938964844
2017-05-15,48.369998931884766
2017-05-16,48.709999084472656
2017-05-17,46.5
2017-05-18,47.7599983215332
2017-05-19,47.099998474121094
2017-05-22,47.33000183105469
2017-05-23,47.189998626708984
2017-05-24,47.279998779296875
2017-05-25,47.11000061035156
2017-05-26,46.43000030517578
2017-05-30,45.060001373291016
2017-05-31,45.56999969482422
2017-06-01,47.22999954223633
2017-06-02,48.779998779296875
2017-06-05,48.189998626708984
2017-06-06,47.75
2017-06-07,47.869998931884766
2017-06-08,48.4900016784668
2017-06-09,48.150001525878906
2017-06-12,47.849998474121094
2017-06-13,48.33000183105469
2017-06-14,48.86000061035156
2017-06-15,48.099998474121094
2017-06-16,47.689998626708984
2017-06-19,50.02000045776367
2017-06-20,51.34000015258789
2017-06-21,55.540000915527344
2017-06-22,57.02000045776367
2017-06-23,57.189998626708984
2017-06-26,56.779998779296875
2017-06-27,53.59000015258789
2017-06-28,55.81999969482422
2017-06-29,54.209999084472656
2017-06-30,53.400001525878906
2017-07-03,53.779998779296875
2017-07-05,55.2599983215332
2017-07-06,53.5099983215332
2017-07-07,54.20000076293945
2017-07-10,53.369998931884766
2017-07-11,54.0
2017-07-12,54.790000915527344
2017-07-13,55.5099983215332
2017-07-14,55.540000915527344
2017-07-17,55.119998931884766
2017-07-18,55.16999816894531
2017-07-19,56.70000076293945
2017-07-20,57.84000015258789
2017-07-21,58.5
2017-07-24,59.459999084472656
2017-07-25,58.150001525878906
2017-07-26,58.900001525878906
2017-07-27,56.59000015258789
2017-07-28,57.380001068115234
2017-07-31,56.380001068115234
2017-08-01,55.25
2017-08-02,55.689998626708984
2017-08-03,54.75
2017-08-04,55.16999816894531
2017-08-07,55.7400016784668
2017-08-08,54.650001525878906
2017-08-09,54.310001373291016
2017-08-10,51.20000076293945
2017-08-11,51.90999984741211
2017-08-14,52.93000030517578
2017-08-15,52.849998474121094
2017-08-16,53.119998931884766
2017-08-17,51.310001373291016
2017-08-18,51.0099983215332
2017-08-21,51.279998779296875
2017-08-22,53.27000045776367
2017-08-23,52.72999954223633
2017-08-24,54.08000183105469
2017-08-25,53.400001525878906
2017-08-28,55.369998931884766
2017-08-29,55.68000030517578
2017-08-30,58.0
2017-08-31,61.2400016784668
2017-09-01,62.150001525878906
2017-09-05,61.11000061035156
2017-09-06,61.58000183105469
2017-09-07,61.90999984741211
2017-09-08,61.45000076293945
2017-09-11,61.540000915527344
2017-09-12,61.880001068115234
2017-09-13,61.40999984741211
2017-09-14,60.68000030517578
2017-09-15,60.630001068115234
2017-09-18,60.650001525878906
2017-09-19,59.95000076293945
2017-09-20,60.90999984741211
2017-09-21,60.36000061035156
2017-09-22,59.900001525878906
2017-09-25,60.400001525878906
2017-09-26,59.279998779296875
2017-09-27,59.970001220703125
2017-09-28,60.130001068115234
2017-09-29,61.25
2017-10-02,63.06999969482422
2017-10-03,62.79999923706055
2017-10-04,63.709999084472656
2017-10-05,63.95000076293945
2017-10-06,63.709999084472656
2017-10-09,63.310001373291016
2017-10-10,63.41999816894531
2017-10-11,63.150001525878906
2017-10-12,62.4900016784668
2017-10-13,62.20000076293945
2017-10-16,62.33000183105469
