,CROX
2009-11-03,6.590000152587891
2009-11-04,6.309999942779541
2009-11-05,6.840000152587891
2009-11-06,5.75
2009-11-09,5.460000038146973
2009-11-10,5.360000133514404
2009-11-11,5.789999961853027
2009-11-12,5.5
2009-11-13,5.639999866485596
2009-11-16,5.920000076293945
2009-11-17,5.769999980926514
2009-11-18,5.809999942779541
2009-11-19,5.53000020980835
2009-11-20,5.449999809265137
2009-11-23,5.380000114440918
2009-11-24,5.25
2009-11-25,5.190000057220459
2009-11-27,5.119999885559082
2009-11-30,4.869999885559082
2009-12-01,5.21999979019165
2009-12-02,5.289999961853027
2009-12-03,5.260000228881836
2009-12-04,5.420000076293945
2009-12-07,5.429999828338623
2009-12-08,5.380000114440918
2009-12-09,5.349999904632568
2009-12-10,5.409999847412109
2009-12-11,5.619999885559082
2009-12-14,5.639999866485596
2009-12-15,5.630000114440918
2009-12-16,5.659999847412109
2009-12-17,5.559999942779541
2009-12-18,5.579999923706055
2009-12-21,5.820000171661377
2009-12-22,5.849999904632568
2009-12-23,5.940000057220459
2009-12-24,5.980000019073486
2009-12-28,5.769999980926514
2009-12-29,5.71999979019165
2009-12-30,5.760000228881836
2009-12-31,5.75
2010-01-04,5.949999809265137
2010-01-05,6.349999904632568
2010-01-06,6.28000020980835
2010-01-07,6.619999885559082
2010-01-08,6.53000020980835
2010-01-11,6.489999771118164
2010-01-12,6.179999828338623
2010-01-13,6.300000190734863
2010-01-14,7.079999923706055
2010-01-15,7.199999809265137
2010-01-19,7.440000057220459
2010-01-20,7.369999885559082
2010-01-21,7.340000152587891
2010-01-22,7.210000038146973
2010-01-25,6.949999809265137
2010-01-26,6.880000114440918
2010-01-27,7.230000019073486
2010-01-28,7.329999923706055
2010-01-29,7.349999904632568
2010-02-01,7.269999980926514
2010-02-02,7.510000228881836
2010-02-03,7.349999904632568
2010-02-04,7.110000133514404
2010-02-05,6.920000076293945
2010-02-08,7.110000133514404
2010-02-09,7.28000020980835
2010-02-10,7.400000095367432
2010-02-11,7.590000152587891
2010-02-12,7.579999923706055
2010-02-16,7.920000076293945
2010-02-17,7.980000019073486
2010-02-18,7.829999923706055
2010-02-19,7.840000152587891
2010-02-22,7.730000019073486
2010-02-23,7.429999828338623
2010-02-24,7.610000133514404
2010-02-25,7.789999961853027
2010-02-26,7.050000190734863
2010-03-01,7.21999979019165
2010-03-02,7.300000190734863
2010-03-03,7.320000171661377
2010-03-04,7.269999980926514
2010-03-05,7.489999771118164
2010-03-08,7.71999979019165
2010-03-09,7.409999847412109
2010-03-10,7.579999923706055
2010-03-11,7.510000228881836
2010-03-12,7.670000076293945
2010-03-15,7.480000019073486
2010-03-16,7.389999866485596
2010-03-17,8.220000267028809
2010-03-18,7.949999809265137
2010-03-19,7.800000190734863
2010-03-22,7.960000038146973
2010-03-23,8.510000228881836
2010-03-24,8.3100004196167
2010-03-25,8.130000114440918
2010-03-26,8.34000015258789
2010-03-29,8.34000015258789
2010-03-30,8.579999923706055
2010-03-31,8.779999732971191
2010-04-01,8.779999732971191
2010-04-05,8.90999984741211
2010-04-06,8.899999618530273
2010-04-07,8.609999656677246
2010-04-08,8.449999809265137
2010-04-09,8.760000228881836
2010-04-12,8.890000343322754
2010-04-13,9.789999961853027
2010-04-14,10.550000190734863
2010-04-15,10.779999732971191
2010-04-16,10.539999961853027
2010-04-19,10.0
2010-04-20,10.170000076293945
2010-04-21,10.3100004196167
2010-04-22,10.699999809265137
2010-04-23,10.960000038146973
2010-04-26,10.65999984741211
2010-04-27,9.960000038146973
2010-04-28,10.170000076293945
2010-04-29,10.229999542236328
2010-04-30,9.65999984741211
2010-05-03,10.359999656677246
2010-05-04,10.0
2010-05-05,9.819999694824219
2010-05-06,9.59000015258789
2010-05-07,9.84000015258789
2010-05-10,10.210000038146973
2010-05-11,10.279999732971191
2010-05-12,10.8100004196167
2010-05-13,11.149999618530273
2010-05-14,10.699999809265137
2010-05-17,10.5
2010-05-18,10.270000457763672
2010-05-19,9.880000114440918
2010-05-20,8.960000038146973
2010-05-21,9.260000228881836
2010-05-24,9.279999732971191
2010-05-25,9.220000267028809
2010-05-26,9.40999984741211
2010-05-27,10.1899995803833
2010-05-28,10.350000381469727
2010-06-01,9.899999618530273
2010-06-02,10.300000190734863
2010-06-03,10.699999809265137
2010-06-04,10.010000228881836
2010-06-07,9.5
2010-06-08,9.529999732971191
2010-06-09,9.829999923706055
2010-06-10,10.529999732971191
2010-06-11,10.859999656677246
2010-06-14,11.270000457763672
2010-06-15,11.800000190734863
2010-06-16,11.710000038146973
2010-06-17,11.770000457763672
2010-06-18,11.899999618530273
2010-06-21,11.539999961853027
2010-06-22,11.020000457763672
2010-06-23,11.34000015258789
2010-06-24,11.210000038146973
2010-06-25,11.420000076293945
2010-06-28,11.399999618530273
2010-06-29,10.710000038146973
2010-06-30,10.579999923706055
2010-07-01,10.699999809265137
2010-07-02,10.600000381469727
2010-07-06,10.039999961853027
2010-07-07,10.649999618530273
2010-07-08,10.619999885559082
2010-07-09,10.819999694824219
2010-07-12,10.279999732971191
2010-07-13,10.380000114440918
2010-07-14,10.260000228881836
2010-07-15,10.25
2010-07-16,10.5
2010-07-19,10.460000038146973
2010-07-20,11.239999771118164
2010-07-21,11.09000015258789
2010-07-22,11.369999885559082
2010-07-23,11.850000381469727
2010-07-26,11.979999542236328
2010-07-27,11.890000343322754
2010-07-28,11.960000038146973
2010-07-29,12.5
2010-07-30,12.829999923706055
2010-08-02,12.510000228881836
2010-08-03,12.170000076293945
2010-08-04,12.399999618530273
2010-08-05,12.579999923706055
2010-08-06,13.949999809265137
2010-08-09,13.970000267028809
2010-08-10,13.640000343322754
2010-08-11,12.890000343322754
2010-08-12,13.210000038146973
2010-08-13,12.800000190734863
2010-08-16,12.989999771118164
2010-08-17,13.449999809265137
2010-08-18,13.40999984741211
2010-08-19,12.739999771118164
2010-08-20,12.510000228881836
2010-08-23,12.329999923706055
2010-08-24,12.170000076293945
2010-08-25,12.109999656677246
2010-08-26,12.050000190734863
2010-08-27,12.5600004196167
2010-08-30,12.180000305175781
2010-08-31,12.479999542236328
2010-09-01,12.850000381469727
2010-09-02,13.170000076293945
2010-09-03,13.3100004196167
2010-09-07,13.770000457763672
2010-09-08,13.819999694824219
2010-09-09,11.630000114440918
2010-09-10,11.130000114440918
2010-09-13,10.880000114440918
2010-09-14,11.130000114440918
2010-09-15,11.09000015258789
2010-09-16,11.029999732971191
2010-09-17,11.039999961853027
2010-09-20,11.739999771118164
2010-09-21,11.680000305175781
2010-09-22,11.229999542236328
2010-09-23,11.979999542236328
2010-09-24,12.350000381469727
2010-09-27,12.720000267028809
2010-09-28,12.970000267028809
2010-09-29,12.9399995803833
2010-09-30,13.0
2010-10-01,13.210000038146973
2010-10-04,13.039999961853027
2010-10-05,13.5600004196167
2010-10-06,13.539999961853027
2010-10-07,14.380000114440918
2010-10-08,14.720000267028809
2010-10-11,14.609999656677246
2010-10-12,14.699999809265137
2010-10-13,14.34000015258789
2010-10-14,13.84000015258789
2010-10-15,14.029999732971191
2010-10-18,14.079999923706055
2010-10-19,13.399999618530273
2010-10-20,13.65999984741211
2010-10-21,13.510000228881836
2010-10-22,13.550000190734863
2010-10-25,13.930000305175781
2010-10-26,14.40999984741211
2010-10-27,14.1899995803833
2010-10-28,13.819999694824219
2010-10-29,13.930000305175781
2010-11-01,14.220000267028809
2010-11-02,14.079999923706055
2010-11-03,14.130000114440918
2010-11-04,14.800000190734863
2010-11-05,14.460000038146973
2010-11-08,15.819999694824219
2010-11-09,15.300000190734863
2010-11-10,15.59000015258789
2010-11-11,16.299999237060547
2010-11-12,15.649999618530273
2010-11-15,15.729999542236328
2010-11-16,15.40999984741211
2010-11-17,15.90999984741211
2010-11-18,15.960000038146973
2010-11-19,16.5
2010-11-22,16.950000762939453
2010-11-23,16.899999618530273
2010-11-24,17.739999771118164
2010-11-26,17.479999542236328
2010-11-29,17.520000457763672
2010-11-30,17.549999237060547
2010-12-01,17.8799991607666
2010-12-02,17.75
2010-12-03,17.829999923706055
2010-12-06,17.81999969482422
2010-12-07,17.780000686645508
2010-12-08,17.209999084472656
2010-12-09,17.459999084472656
2010-12-10,17.739999771118164
2010-12-13,17.729999542236328
2010-12-14,17.639999389648438
2010-12-15,17.479999542236328
2010-12-16,17.43000030517578
2010-12-17,18.25
2010-12-20,19.0
2010-12-21,19.360000610351562
2010-12-22,18.690000534057617
2010-12-23,17.700000762939453
2010-12-27,17.6200008392334
2010-12-28,17.579999923706055
2010-12-29,17.520000457763672
2010-12-30,17.459999084472656
2010-12-31,17.1200008392334
2011-01-03,17.540000915527344
2011-01-04,16.969999313354492
2011-01-05,17.190000534057617
2011-01-06,16.75
2011-01-07,16.610000610351562
2011-01-10,17.579999923706055
2011-01-11,17.309999465942383
2011-01-12,17.1200008392334
2011-01-13,17.040000915527344
2011-01-14,17.020000457763672
2011-01-18,16.40999984741211
2011-01-19,15.760000228881836
2011-01-20,15.579999923706055
2011-01-21,15.970000267028809
2011-01-24,15.449999809265137
2011-01-25,15.920000076293945
2011-01-26,16.450000762939453
2011-01-27,16.809999465942383
2011-01-28,16.309999465942383
2011-01-31,16.389999389648438
2011-02-01,16.860000610351562
2011-02-02,17.040000915527344
2011-02-03,17.440000534057617
2011-02-04,17.649999618530273
2011-02-07,18.0
2011-02-08,18.200000762939453
2011-02-09,17.809999465942383
2011-02-10,17.829999923706055
2011-02-11,17.93000030517578
2011-02-14,17.989999771118164
2011-02-15,17.770000457763672
2011-02-16,17.81999969482422
2011-02-17,17.770000457763672
2011-02-18,18.010000228881836
2011-02-22,17.610000610351562
2011-02-23,17.149999618530273
2011-02-24,18.09000015258789
2011-02-25,17.690000534057617
2011-02-28,17.649999618530273
2011-03-01,17.209999084472656
2011-03-02,17.469999313354492
2011-03-03,17.920000076293945
2011-03-04,18.420000076293945
2011-03-07,18.5
2011-03-08,19.18000030517578
2011-03-09,19.31999969482422
2011-03-10,18.399999618530273
2011-03-11,18.440000534057617
2011-03-14,18.079999923706055
2011-03-15,17.139999389648438
2011-03-16,16.75
2011-03-17,16.610000610351562
2011-03-18,16.139999389648438
2011-03-21,16.760000228881836
2011-03-22,16.40999984741211
2011-03-23,16.8700008392334
2011-03-24,16.93000030517578
2011-03-25,17.450000762939453
2011-03-28,17.399999618530273
2011-03-29,17.520000457763672
2011-03-30,18.209999084472656
2011-03-31,17.84000015258789
2011-04-01,18.15999984741211
2011-04-04,18.43000030517578
2011-04-05,18.389999389648438
2011-04-06,18.469999313354492
2011-04-07,18.280000686645508
2011-04-08,18.280000686645508
2011-04-11,18.600000381469727
2011-04-12,18.190000534057617
2011-04-13,18.59000015258789
2011-04-14,18.639999389648438
2011-04-15,18.540000915527344
2011-04-18,18.350000381469727
2011-04-19,19.450000762939453
2011-04-20,20.209999084472656
2011-04-21,20.399999618530273
2011-04-25,21.010000228881836
2011-04-26,21.09000015258789
2011-04-27,20.729999542236328
2011-04-28,21.290000915527344
2011-04-29,20.110000610351562
2011-05-02,20.18000030517578
2011-05-03,19.850000381469727
2011-05-04,20.610000610351562
2011-05-05,20.670000076293945
2011-05-06,21.0
2011-05-09,21.56999969482422
2011-05-10,22.6200008392334
2011-05-11,22.18000030517578
2011-05-12,22.40999984741211
2011-05-13,22.200000762939453
2011-05-16,21.5
2011-05-17,21.520000457763672
2011-05-18,22.020000457763672
2011-05-19,22.049999237060547
2011-05-20,21.479999542236328
2011-05-23,21.15999984741211
2011-05-24,21.399999618530273
2011-05-25,21.610000610351562
2011-05-26,21.950000762939453
2011-05-27,22.8700008392334
2011-05-31,22.729999542236328
2011-06-01,21.920000076293945
2011-06-02,21.5
2011-06-03,21.649999618530273
2011-06-06,21.520000457763672
2011-06-07,21.829999923706055
2011-06-08,21.399999618530273
2011-06-09,21.5
2011-06-10,21.639999389648438
2011-06-13,21.93000030517578
2011-06-14,22.649999618530273
2011-06-15,22.6200008392334
2011-06-16,23.65999984741211
2011-06-17,23.209999084472656
2011-06-20,24.639999389648438
2011-06-21,24.670000076293945
2011-06-22,24.610000610351562
2011-06-23,25.209999084472656
2011-06-24,24.809999465942383
2011-06-27,25.329999923706055
2011-06-28,25.850000381469727
2011-06-29,25.649999618530273
2011-06-30,25.75
2011-07-01,26.520000457763672
2011-07-05,27.270000457763672
2011-07-06,27.6200008392334
2011-07-07,27.709999084472656
2011-07-08,27.469999313354492
2011-07-11,26.329999923706055
2011-07-12,26.25
2011-07-13,26.559999465942383
2011-07-14,26.1200008392334
2011-07-15,26.489999771118164
2011-07-18,26.040000915527344
2011-07-19,27.139999389648438
2011-07-20,27.389999389648438
2011-07-21,26.920000076293945
2011-07-22,28.239999771118164
2011-07-25,28.260000228881836
2011-07-26,27.149999618530273
2011-07-27,26.760000228881836
2011-07-28,30.920000076293945
2011-07-29,31.329999923706055
2011-08-01,31.520000457763672
2011-08-02,30.389999389648438
2011-08-03,30.56999969482422
2011-08-04,27.479999542236328
2011-08-05,28.639999389648438
2011-08-08,24.6299991607666
2011-08-09,27.719999313354492
2011-08-10,26.969999313354492
2011-08-11,28.889999389648438
2011-08-12,28.809999465942383
2011-08-15,29.75
2011-08-16,28.190000534057617
2011-08-17,27.350000381469727
2011-08-18,25.40999984741211
2011-08-19,23.329999923706055
2011-08-22,23.520000457763672
2011-08-23,26.6299991607666
2011-08-24,27.190000534057617
2011-08-25,26.010000228881836
2011-08-26,27.079999923706055
2011-08-29,28.260000228881836
2011-08-30,28.280000686645508
2011-08-31,27.389999389648438
2011-09-01,27.1200008392334
2011-09-02,25.399999618530273
2011-09-06,25.889999389648438
2011-09-07,26.639999389648438
2011-09-08,25.979999542236328
2011-09-09,25.15999984741211
2011-09-12,25.6299991607666
2011-09-13,25.940000534057617
2011-09-14,27.270000457763672
2011-09-15,27.729999542236328
2011-09-16,28.280000686645508
2011-09-19,28.56999969482422
2011-09-20,27.920000076293945
2011-09-21,26.93000030517578
2011-09-22,26.229999542236328
2011-09-23,27.579999923706055
2011-09-26,28.389999389648438
2011-09-27,27.809999465942383
2011-09-28,26.299999237060547
2011-09-29,25.559999465942383
2011-09-30,23.68000030517578
2011-10-03,22.0
2011-10-04,23.280000686645508
2011-10-05,24.31999969482422
2011-10-06,25.84000015258789
2011-10-07,25.3700008392334
2011-10-10,26.459999084472656
2011-10-11,26.579999923706055
2011-10-12,26.329999923706055
2011-10-13,26.760000228881836
2011-10-14,26.969999313354492
2011-10-17,26.639999389648438
2011-10-18,16.149999618530273
2011-10-19,15.359999656677246
2011-10-20,15.229999542236328
2011-10-21,15.25
2011-10-24,17.010000228881836
2011-10-25,16.299999237060547
2011-10-26,16.450000762939453
2011-10-27,17.0
2011-10-28,17.239999771118164
2011-10-31,17.670000076293945
2011-11-01,17.860000610351562
2011-11-02,17.8799991607666
2011-11-03,17.889999389648438
2011-11-04,17.809999465942383
2011-11-07,17.520000457763672
2011-11-08,17.420000076293945
2011-11-09,16.75
2011-11-10,16.290000915527344
2011-11-11,16.8700008392334
2011-11-14,17.3700008392334
2011-11-15,17.309999465942383
2011-11-16,16.399999618530273
2011-11-17,16.049999237060547
2011-11-18,16.1200008392334
2011-11-21,15.40999984741211
2011-11-22,15.520000457763672
2011-11-23,14.829999923706055
2011-11-25,14.640000343322754
2011-11-28,15.720000267028809
2011-11-29,15.109999656677246
2011-11-30,15.510000228881836
2011-12-01,15.4399995803833
2011-12-02,15.84000015258789
2011-12-05,16.350000381469727
2011-12-06,15.40999984741211
2011-12-07,15.760000228881836
2011-12-08,15.3100004196167
2011-12-09,16.030000686645508
2011-12-12,15.770000457763672
2011-12-13,15.050000190734863
2011-12-14,14.390000343322754
2011-12-15,14.569999694824219
2011-12-16,14.829999923706055
2011-12-19,14.550000190734863
2011-12-20,15.0600004196167
2011-12-21,15.15999984741211
2011-12-22,15.15999984741211
2011-12-23,15.880000114440918
2011-12-27,15.859999656677246
2011-12-28,14.930000305175781
2011-12-29,14.989999771118164
2011-12-30,14.770000457763672
2012-01-03,15.329999923706055
2012-01-04,15.949999809265137
2012-01-05,15.819999694824219
2012-01-06,15.270000457763672
2012-01-09,15.300000190734863
2012-01-10,15.949999809265137
2012-01-11,18.559999465942383
2012-01-12,18.399999618530273
2012-01-13,18.309999465942383
2012-01-17,18.06999969482422
2012-01-18,18.790000915527344
2012-01-19,18.420000076293945
2012-01-20,18.260000228881836
2012-01-23,18.510000228881836
2012-01-24,19.15999984741211
2012-01-25,19.389999389648438
2012-01-26,19.1299991607666
2012-01-27,19.309999465942383
2012-01-30,19.110000610351562
2012-01-31,19.020000457763672
2012-02-01,19.780000686645508
2012-02-02,19.790000915527344
2012-02-03,20.420000076293945
2012-02-06,20.299999237060547
2012-02-07,20.34000015258789
2012-02-08,20.489999771118164
2012-02-09,20.440000534057617
2012-02-10,19.979999542236328
2012-02-13,20.0
2012-02-14,20.200000762939453
2012-02-15,20.670000076293945
2012-02-16,21.31999969482422
2012-02-17,20.709999084472656
2012-02-21,20.0
2012-02-22,20.190000534057617
2012-02-23,20.420000076293945
2012-02-24,19.40999984741211
2012-02-27,19.43000030517578
2012-02-28,19.700000762939453
2012-02-29,19.639999389648438
2012-03-01,20.360000610351562
2012-03-02,20.049999237060547
2012-03-05,19.6299991607666
2012-03-06,19.030000686645508
2012-03-07,19.030000686645508
2012-03-08,18.389999389648438
2012-03-09,18.65999984741211
2012-03-12,18.940000534057617
2012-03-13,19.479999542236328
2012-03-14,19.459999084472656
2012-03-15,19.6299991607666
2012-03-16,19.06999969482422
2012-03-19,19.329999923706055
2012-03-20,19.489999771118164
2012-03-21,20.170000076293945
2012-03-22,20.729999542236328
2012-03-23,20.329999923706055
2012-03-26,21.239999771118164
2012-03-27,21.270000457763672
2012-03-28,20.889999389648438
2012-03-29,20.610000610351562
2012-03-30,20.920000076293945
2012-04-02,21.149999618530273
2012-04-03,21.15999984741211
2012-04-04,20.639999389648438
2012-04-05,20.520000457763672
2012-04-09,20.389999389648438
2012-04-10,19.360000610351562
2012-04-11,20.0
2012-04-12,20.770000457763672
2012-04-13,21.3799991607666
2012-04-16,20.989999771118164
2012-04-17,22.040000915527344
2012-04-18,22.040000915527344
2012-04-19,22.06999969482422
2012-04-20,22.0
2012-04-23,22.329999923706055
2012-04-24,21.489999771118164
2012-04-25,22.040000915527344
2012-04-26,20.260000228881836
2012-04-27,19.93000030517578
2012-04-30,20.200000762939453
2012-05-01,20.1299991607666
2012-05-02,20.34000015258789
2012-05-03,19.5
2012-05-04,18.43000030517578
2012-05-07,18.049999237060547
2012-05-08,17.670000076293945
2012-05-09,17.700000762939453
2012-05-10,16.860000610351562
2012-05-11,17.59000015258789
2012-05-14,17.059999465942383
2012-05-15,16.8700008392334
2012-05-16,16.729999542236328
2012-05-17,15.770000457763672
2012-05-18,15.489999771118164
2012-05-21,16.420000076293945
2012-05-22,16.75
2012-05-23,16.860000610351562
2012-05-24,17.09000015258789
2012-05-25,17.440000534057617
2012-05-29,18.040000915527344
2012-05-30,17.219999313354492
2012-05-31,16.90999984741211
2012-06-01,16.170000076293945
2012-06-04,16.100000381469727
2012-06-05,16.479999542236328
2012-06-06,16.739999771118164
2012-06-07,16.25
2012-06-08,16.43000030517578
2012-06-11,15.989999771118164
2012-06-12,15.800000190734863
2012-06-13,15.569999694824219
2012-06-14,15.789999961853027
2012-06-15,16.239999771118164
2012-06-18,16.09000015258789
2012-06-19,16.139999389648438
2012-06-20,16.15999984741211
2012-06-21,15.670000076293945
2012-06-22,16.1200008392334
2012-06-25,15.850000381469727
2012-06-26,15.649999618530273
2012-06-27,15.760000228881836
2012-06-28,15.640000343322754
2012-06-29,16.149999618530273
2012-07-02,15.539999961853027
2012-07-03,15.859999656677246
2012-07-05,16.969999313354492
2012-07-06,16.0
2012-07-09,14.859999656677246
2012-07-10,14.279999732971191
2012-07-11,14.140000343322754
2012-07-12,14.680000305175781
2012-07-13,14.789999961853027
2012-07-16,14.510000228881836
2012-07-17,14.140000343322754
2012-07-18,14.920000076293945
2012-07-19,15.3100004196167
2012-07-20,15.119999885559082
2012-07-23,14.239999771118164
2012-07-24,13.920000076293945
2012-07-25,13.890000343322754
2012-07-26,16.239999771118164
2012-07-27,15.789999961853027
2012-07-30,15.579999923706055
2012-07-31,15.350000381469727
2012-08-01,15.609999656677246
2012-08-02,15.609999656677246
2012-08-03,16.0
2012-08-06,16.540000915527344
2012-08-07,16.93000030517578
2012-08-08,16.690000534057617
2012-08-09,16.739999771118164
2012-08-10,16.489999771118164
2012-08-13,16.5
2012-08-14,16.520000457763672
2012-08-15,16.639999389648438
2012-08-16,16.790000915527344
2012-08-17,17.270000457763672
2012-08-20,16.799999237060547
2012-08-21,16.979999542236328
2012-08-22,17.079999923706055
2012-08-23,16.309999465942383
2012-08-24,17.649999618530273
2012-08-27,17.450000762939453
2012-08-28,17.6200008392334
2012-08-29,17.68000030517578
2012-08-30,17.219999313354492
2012-08-31,17.489999771118164
2012-09-04,17.940000534057617
2012-09-05,17.93000030517578
2012-09-06,18.270000457763672
2012-09-07,18.239999771118164
2012-09-10,18.219999313354492
2012-09-11,18.239999771118164
2012-09-12,17.8799991607666
2012-09-13,17.510000228881836
2012-09-14,17.84000015258789
2012-09-17,17.600000381469727
2012-09-18,17.770000457763672
2012-09-19,17.649999618530273
2012-09-20,17.31999969482422
2012-09-21,17.190000534057617
2012-09-24,16.84000015258789
2012-09-25,16.280000686645508
2012-09-26,16.299999237060547
2012-09-27,16.3700008392334
2012-09-28,16.209999084472656
2012-10-01,16.1200008392334
2012-10-02,16.399999618530273
2012-10-03,16.06999969482422
2012-10-04,16.420000076293945
2012-10-05,16.489999771118164
2012-10-08,16.149999618530273
2012-10-09,15.729999542236328
2012-10-10,15.699999809265137
2012-10-11,16.110000610351562
2012-10-12,15.6899995803833
2012-10-15,15.670000076293945
2012-10-16,16.0
2012-10-17,16.209999084472656
2012-10-18,16.610000610351562
2012-10-19,16.3799991607666
2012-10-22,16.559999465942383
2012-10-23,16.40999984741211
2012-10-24,16.190000534057617
2012-10-25,12.760000228881836
2012-10-26,12.729999542236328
2012-10-31,12.600000381469727
2012-11-01,12.789999961853027
2012-11-02,12.960000038146973
2012-11-05,13.109999656677246
2012-11-06,12.630000114440918
2012-11-07,12.390000343322754
2012-11-08,12.119999885559082
2012-11-09,12.140000343322754
2012-11-12,12.40999984741211
2012-11-13,12.609999656677246
2012-11-14,12.199999809265137
2012-11-15,12.1899995803833
2012-11-16,12.029999732971191
2012-11-19,12.59000015258789
2012-11-20,12.329999923706055
2012-11-21,12.399999618530273
2012-11-23,12.430000305175781
2012-11-26,12.350000381469727
2012-11-27,13.489999771118164
2012-11-28,13.640000343322754
2012-11-29,13.649999618530273
2012-11-30,13.350000381469727
2012-12-03,13.220000267028809
2012-12-04,13.279999732971191
2012-12-05,13.300000190734863
2012-12-06,13.640000343322754
2012-12-07,13.649999618530273
2012-12-10,13.789999961853027
2012-12-11,14.329999923706055
2012-12-12,14.079999923706055
2012-12-13,13.899999618530273
2012-12-14,13.539999961853027
2012-12-17,13.770000457763672
2012-12-18,14.25
2012-12-19,13.899999618530273
2012-12-20,13.6899995803833
2012-12-21,13.75
2012-12-24,13.65999984741211
2012-12-26,13.699999809265137
2012-12-27,13.739999771118164
2012-12-28,13.869999885559082
2012-12-31,14.390000343322754
2013-01-02,14.800000190734863
2013-01-03,15.079999923706055
2013-01-04,15.350000381469727
2013-01-07,15.359999656677246
2013-01-08,15.229999542236328
2013-01-09,15.25
2013-01-10,15.359999656677246
2013-01-11,15.529999732971191
2013-01-14,15.520000457763672
2013-01-15,15.710000038146973
2013-01-16,14.1899995803833
2013-01-17,14.569999694824219
2013-01-18,14.270000457763672
2013-01-22,14.520000457763672
2013-01-23,14.449999809265137
2013-01-24,14.59000015258789
2013-01-25,14.850000381469727
2013-01-28,15.229999542236328
2013-01-29,15.180000305175781
2013-01-30,14.770000457763672
2013-01-31,14.859999656677246
2013-02-01,15.0
2013-02-04,14.789999961853027
2013-02-05,14.90999984741211
2013-02-06,15.079999923706055
2013-02-07,15.0
2013-02-08,15.130000114440918
2013-02-11,15.210000038146973
2013-02-12,15.279999732971191
2013-02-13,15.079999923706055
2013-02-14,14.890000343322754
2013-02-15,14.960000038146973
2013-02-19,14.699999809265137
2013-02-20,14.609999656677246
2013-02-21,14.899999618530273
2013-02-22,15.430000305175781
2013-02-25,15.300000190734863
2013-02-26,15.100000381469727
2013-02-27,15.260000228881836
2013-02-28,15.149999618530273
2013-03-01,15.140000343322754
2013-03-04,15.029999732971191
2013-03-05,14.930000305175781
2013-03-06,15.369999885559082
2013-03-07,15.789999961853027
2013-03-08,15.869999885559082
2013-03-11,15.649999618530273
2013-03-12,15.670000076293945
2013-03-13,16.010000228881836
2013-03-14,16.229999542236328
2013-03-15,16.059999465942383
2013-03-18,15.8100004196167
2013-03-19,15.359999656677246
2013-03-20,15.460000038146973
2013-03-21,15.350000381469727
2013-03-22,15.300000190734863
2013-03-25,14.979999542236328
2013-03-26,14.920000076293945
2013-03-27,14.890000343322754
2013-03-28,14.819999694824219
2013-04-01,14.8100004196167
2013-04-02,14.739999771118164
2013-04-03,14.380000114440918
2013-04-04,15.029999732971191
2013-04-05,15.3100004196167
2013-04-08,15.510000228881836
2013-04-09,15.0600004196167
2013-04-10,15.180000305175781
2013-04-11,15.90999984741211
2013-04-12,15.859999656677246
2013-04-15,15.069999694824219
2013-04-16,15.029999732971191
2013-04-17,14.970000267028809
2013-04-18,14.949999809265137
2013-04-19,15.270000457763672
2013-04-22,15.359999656677246
2013-04-23,15.539999961853027
2013-04-24,15.6899995803833
2013-04-25,16.34000015258789
2013-04-26,15.930000305175781
2013-04-29,15.979999542236328
2013-04-30,16.020000457763672
2013-05-01,15.819999694824219
2013-05-02,15.899999618530273
2013-05-03,16.170000076293945
2013-05-06,16.100000381469727
2013-05-07,16.100000381469727
2013-05-08,16.59000015258789
2013-05-09,16.68000030517578
2013-05-10,16.950000762939453
2013-05-13,16.729999542236328
2013-05-14,17.440000534057617
2013-05-15,17.18000030517578
2013-05-16,16.93000030517578
2013-05-17,17.1299991607666
2013-05-20,17.079999923706055
2013-05-21,17.3799991607666
2013-05-22,17.06999969482422
2013-05-23,16.81999969482422
2013-05-24,16.719999313354492
2013-05-28,17.299999237060547
2013-05-29,17.420000076293945
2013-05-30,17.860000610351562
2013-05-31,17.639999389648438
2013-06-03,17.43000030517578
2013-06-04,17.3700008392334
2013-06-05,16.739999771118164
2013-06-06,17.020000457763672
2013-06-07,17.1200008392334
2013-06-10,17.149999618530273
2013-06-11,16.479999542236328
2013-06-12,16.3700008392334
2013-06-13,16.559999465942383
2013-06-14,16.459999084472656
2013-06-17,16.350000381469727
2013-06-18,16.34000015258789
2013-06-19,16.170000076293945
2013-06-20,15.850000381469727
2013-06-21,15.789999961853027
2013-06-24,15.460000038146973
2013-06-25,15.569999694824219
2013-06-26,15.6899995803833
2013-06-27,16.1299991607666
2013-06-28,16.5
2013-07-01,16.760000228881836
2013-07-02,16.81999969482422
2013-07-03,16.84000015258789
2013-07-05,17.059999465942383
2013-07-08,17.170000076293945
2013-07-09,17.229999542236328
2013-07-10,17.239999771118164
2013-07-11,17.3700008392334
2013-07-12,17.489999771118164
2013-07-15,16.709999084472656
2013-07-16,16.690000534057617
2013-07-17,16.700000762939453
2013-07-18,17.040000915527344
2013-07-19,16.75
2013-07-22,16.8700008392334
2013-07-23,17.309999465942383
2013-07-24,16.979999542236328
2013-07-25,13.550000190734863
2013-07-26,13.729999542236328
2013-07-29,13.359999656677246
2013-07-30,13.600000381469727
2013-07-31,13.670000076293945
2013-08-01,13.920000076293945
2013-08-02,14.069999694824219
2013-08-05,14.300000190734863
2013-08-06,14.180000305175781
2013-08-07,14.010000228881836
