,CCMP
2015-08-03,44.880001068115234
2015-08-04,44.060001373291016
2015-08-05,44.630001068115234
2015-08-06,44.83000183105469
2015-08-07,44.47999954223633
2015-08-10,45.61000061035156
2015-08-11,44.91999816894531
2015-08-12,45.33000183105469
2015-08-13,45.54999923706055
2015-08-14,45.709999084472656
2015-08-17,45.810001373291016
2015-08-18,44.790000915527344
2015-08-19,44.70000076293945
2015-08-20,44.400001525878906
2015-08-21,44.25
2015-08-24,42.36000061035156
2015-08-25,41.72999954223633
2015-08-26,42.900001525878906
2015-08-27,43.38999938964844
2015-08-28,43.529998779296875
2015-08-31,43.380001068115234
2015-09-01,41.880001068115234
2015-09-02,42.709999084472656
2015-09-03,42.97999954223633
2015-09-04,42.209999084472656
2015-09-08,42.779998779296875
2015-09-09,42.54999923706055
2015-09-10,42.4900016784668
2015-09-11,42.869998931884766
2015-09-14,42.54999923706055
2015-09-15,43.380001068115234
2015-09-16,43.529998779296875
2015-09-17,43.75
2015-09-18,43.119998931884766
2015-09-21,42.900001525878906
2015-09-22,42.5
2015-09-23,41.40999984741211
2015-09-24,40.90999984741211
2015-09-25,40.9900016784668
2015-09-28,38.400001525878906
2015-09-29,38.22999954223633
2015-09-30,38.7400016784668
2015-10-01,38.70000076293945
2015-10-02,39.459999084472656
2015-10-05,40.59000015258789
2015-10-06,40.959999084472656
2015-10-07,41.709999084472656
2015-10-08,42.119998931884766
2015-10-09,41.68000030517578
2015-10-12,41.58000183105469
2015-10-13,40.97999954223633
2015-10-14,41.349998474121094
2015-10-15,41.540000915527344
2015-10-16,41.560001373291016
2015-10-19,41.43000030517578
2015-10-20,42.060001373291016
2015-10-21,41.59000015258789
2015-10-22,40.95000076293945
2015-10-23,41.77000045776367
2015-10-26,41.279998779296875
2015-10-27,41.0
2015-10-28,41.68000030517578
2015-10-29,41.79999923706055
2015-10-30,42.16999816894531
2015-11-02,42.66999816894531
2015-11-03,43.29999923706055
2015-11-04,43.709999084472656
2015-11-05,43.0
2015-11-06,43.04999923706055
2015-11-09,42.83000183105469
2015-11-10,42.43000030517578
2015-11-11,42.95000076293945
2015-11-12,41.91999816894531
2015-11-13,41.560001373291016
2015-11-16,41.83000183105469
2015-11-17,40.56999969482422
2015-11-18,41.4900016784668
2015-11-19,40.97999954223633
2015-11-20,41.25
2015-11-23,41.61000061035156
2015-11-24,41.689998626708984
2015-11-25,41.619998931884766
2015-11-27,41.849998474121094
2015-11-30,41.959999084472656
2015-12-01,42.439998626708984
2015-12-02,42.63999938964844
2015-12-03,42.369998931884766
2015-12-04,42.7599983215332
2015-12-07,42.02000045776367
2015-12-08,41.63999938964844
2015-12-09,41.439998626708984
2015-12-10,41.54999923706055
2015-12-11,42.18000030517578
2015-12-14,41.470001220703125
2015-12-15,42.619998931884766
2015-12-16,42.95000076293945
2015-12-17,42.77000045776367
2015-12-18,42.849998474121094
2015-12-21,43.15999984741211
2015-12-22,45.22999954223633
2015-12-23,45.029998779296875
2015-12-24,44.90999984741211
2015-12-28,44.63999938964844
2015-12-29,44.81999969482422
2015-12-30,44.439998626708984
2015-12-31,43.779998779296875
2016-01-04,43.349998474121094
2016-01-05,43.25
2016-01-06,42.54999923706055
2016-01-07,43.18000030517578
2016-01-08,41.209999084472656
2016-01-11,40.81999969482422
2016-01-12,40.5
2016-01-13,39.02000045776367
2016-01-14,40.68000030517578
2016-01-15,39.709999084472656
2016-01-19,40.279998779296875
2016-01-20,40.13999938964844
2016-01-21,39.709999084472656
2016-01-22,40.22999954223633
2016-01-25,40.380001068115234
2016-01-26,41.0
2016-01-27,40.47999954223633
2016-01-28,39.869998931884766
2016-01-29,40.63999938964844
2016-02-01,40.400001525878906
2016-02-02,38.88999938964844
2016-02-03,39.5
2016-02-04,38.9900016784668
2016-02-05,39.18000030517578
2016-02-08,39.2400016784668
2016-02-09,37.77000045776367
2016-02-10,36.209999084472656
2016-02-11,35.5099983215332
2016-02-12,35.34000015258789
2016-02-16,36.220001220703125
2016-02-17,36.72999954223633
2016-02-18,37.33000183105469
2016-02-19,37.40999984741211
2016-02-22,36.939998626708984
2016-02-23,36.900001525878906
2016-02-24,37.68000030517578
2016-02-25,37.630001068115234
2016-02-26,37.91999816894531
2016-02-29,38.459999084472656
2016-03-01,39.09000015258789
2016-03-02,39.38999938964844
2016-03-03,39.95000076293945
2016-03-04,39.70000076293945
2016-03-07,40.470001220703125
2016-03-08,39.290000915527344
2016-03-09,39.529998779296875
2016-03-10,39.56999969482422
2016-03-11,40.060001373291016
2016-03-14,40.4900016784668
2016-03-15,39.720001220703125
2016-03-16,39.529998779296875
2016-03-17,40.220001220703125
2016-03-18,40.369998931884766
2016-03-21,40.220001220703125
2016-03-22,40.439998626708984
2016-03-23,39.349998474121094
2016-03-24,39.349998474121094
2016-03-28,39.52000045776367
2016-03-29,40.880001068115234
2016-03-30,41.310001373291016
2016-03-31,40.90999984741211
2016-04-01,41.439998626708984
2016-04-04,41.0099983215332
2016-04-05,40.439998626708984
2016-04-06,40.849998474121094
2016-04-07,40.31999969482422
2016-04-08,40.41999816894531
2016-04-11,40.27000045776367
2016-04-12,40.95000076293945
2016-04-13,41.779998779296875
2016-04-14,41.63999938964844
2016-04-15,41.9900016784668
2016-04-18,41.5
2016-04-19,41.75
2016-04-20,41.2400016784668
2016-04-21,41.349998474121094
2016-04-22,41.869998931884766
2016-04-25,41.459999084472656
2016-04-26,41.619998931884766
2016-04-27,42.349998474121094
2016-04-28,42.31999969482422
2016-04-29,41.88999938964844
2016-05-02,41.84000015258789
2016-05-03,41.79999923706055
2016-05-04,41.470001220703125
2016-05-05,41.4900016784668
2016-05-06,41.86000061035156
2016-05-09,41.790000915527344
2016-05-10,42.040000915527344
2016-05-11,41.7400016784668
2016-05-12,41.15999984741211
2016-05-13,41.45000076293945
2016-05-16,41.709999084472656
2016-05-17,40.40999984741211
2016-05-18,40.650001525878906
2016-05-19,39.939998626708984
2016-05-20,40.720001220703125
2016-05-23,40.68000030517578
2016-05-24,42.0
2016-05-25,41.97999954223633
2016-05-26,41.97999954223633
2016-05-27,42.599998474121094
2016-05-31,43.13999938964844
2016-06-01,42.779998779296875
2016-06-02,43.0
2016-06-03,43.2400016784668
2016-06-06,43.150001525878906
2016-06-07,43.290000915527344
2016-06-08,43.70000076293945
2016-06-09,43.720001220703125
2016-06-10,43.400001525878906
2016-06-13,43.25
2016-06-14,43.2400016784668
2016-06-15,42.900001525878906
2016-06-16,43.150001525878906
2016-06-17,42.84000015258789
2016-06-20,43.310001373291016
2016-06-21,43.290000915527344
2016-06-22,43.119998931884766
2016-06-23,44.130001068115234
2016-06-24,42.18000030517578
2016-06-27,40.779998779296875
2016-06-28,41.13999938964844
2016-06-29,41.18000030517578
2016-06-30,42.34000015258789
2016-07-01,42.4900016784668
2016-07-05,41.75
2016-07-06,42.720001220703125
2016-07-07,42.7599983215332
2016-07-08,45.34000015258789
2016-07-11,45.689998626708984
2016-07-12,46.400001525878906
2016-07-13,46.52000045776367
2016-07-14,46.56999969482422
2016-07-15,46.65999984741211
2016-07-18,46.880001068115234
2016-07-19,46.619998931884766
2016-07-20,46.91999816894531
2016-07-21,46.400001525878906
2016-07-22,46.45000076293945
2016-07-25,46.400001525878906
2016-07-26,46.7599983215332
2016-07-27,46.93000030517578
2016-07-28,50.15999984741211
2016-07-29,52.619998931884766
2016-08-01,50.099998474121094
2016-08-02,50.029998779296875
2016-08-03,50.04999923706055
2016-08-04,49.84000015258789
2016-08-05,50.16999816894531
2016-08-08,50.099998474121094
2016-08-09,50.0
2016-08-10,49.560001373291016
2016-08-11,49.7400016784668
2016-08-12,49.56999969482422
2016-08-15,49.900001525878906
2016-08-16,49.15999984741211
2016-08-17,49.029998779296875
2016-08-18,50.0
2016-08-19,50.310001373291016
2016-08-22,50.529998779296875
2016-08-23,50.59000015258789
2016-08-24,50.5
2016-08-25,50.47999954223633
2016-08-26,50.25
2016-08-29,50.400001525878906
2016-08-30,50.790000915527344
2016-08-31,49.720001220703125
2016-09-01,50.119998931884766
2016-09-02,50.599998474121094
2016-09-06,50.33000183105469
2016-09-07,50.7599983215332
2016-09-08,50.95000076293945
2016-09-09,49.38999938964844
2016-09-12,49.86000061035156
2016-09-13,49.0
2016-09-14,48.5
2016-09-15,49.47999954223633
2016-09-16,49.66999816894531
2016-09-19,50.29999923706055
2016-09-20,50.650001525878906
2016-09-21,51.7400016784668
2016-09-22,52.36000061035156
2016-09-23,52.5
2016-09-26,52.47999954223633
2016-09-27,53.04999923706055
2016-09-28,53.31999969482422
2016-09-29,52.75
2016-09-30,52.90999984741211
2016-10-03,52.869998931884766
2016-10-04,52.689998626708984
2016-10-05,52.83000183105469
2016-10-06,53.90999984741211
2016-10-07,53.70000076293945
2016-10-10,53.900001525878906
2016-10-11,52.59000015258789
2016-10-12,52.77000045776367
2016-10-13,52.29999923706055
2016-10-14,52.189998626708984
2016-10-17,51.95000076293945
2016-10-18,52.400001525878906
2016-10-19,52.43000030517578
2016-10-20,52.61000061035156
2016-10-21,52.54999923706055
2016-10-24,52.970001220703125
2016-10-25,52.61000061035156
2016-10-26,51.75
2016-10-27,55.459999084472656
2016-10-28,55.84000015258789
2016-10-31,55.2599983215332
2016-11-01,54.72999954223633
2016-11-02,54.56999969482422
2016-11-03,54.2400016784668
2016-11-04,54.40999984741211
2016-11-07,56.25
2016-11-08,55.77000045776367
2016-11-09,56.560001373291016
2016-11-10,56.81999969482422
2016-11-11,58.7400016784668
2016-11-14,57.7400016784668
2016-11-15,58.869998931884766
2016-11-16,59.0
2016-11-17,59.16999816894531
2016-11-18,59.880001068115234
2016-11-21,60.04999923706055
2016-11-22,61.16999816894531
2016-11-23,60.599998474121094
2016-11-25,60.66999816894531
2016-11-28,60.400001525878906
2016-11-29,60.099998474121094
2016-11-30,59.58000183105469
2016-12-01,58.54999923706055
2016-12-02,59.65999984741211
2016-12-05,60.27000045776367
2016-12-06,60.869998931884766
2016-12-07,61.709999084472656
2016-12-08,62.79999923706055
2016-12-09,62.40999984741211
2016-12-12,62.349998474121094
2016-12-13,62.650001525878906
2016-12-14,61.380001068115234
2016-12-15,62.20000076293945
2016-12-16,61.56999969482422
2016-12-19,62.93000030517578
2016-12-20,63.81999969482422
2016-12-21,63.5
2016-12-22,62.880001068115234
2016-12-23,63.470001220703125
2016-12-27,64.08999633789062
2016-12-28,62.900001525878906
2016-12-29,63.72999954223633
2016-12-30,63.16999816894531
2017-01-03,63.38999938964844
2017-01-04,64.5
2017-01-05,64.43000030517578
2017-01-06,63.790000915527344
2017-01-09,63.54999923706055
2017-01-10,63.439998626708984
2017-01-11,63.880001068115234
2017-01-12,63.7400016784668
2017-01-13,64.43000030517578
2017-01-17,63.40999984741211
2017-01-18,63.90999984741211
2017-01-19,63.45000076293945
2017-01-20,63.38999938964844
2017-01-23,63.630001068115234
2017-01-24,65.08999633789062
2017-01-25,65.88999938964844
2017-01-26,68.1500015258789
2017-01-27,68.19000244140625
2017-01-30,67.77999877929688
2017-01-31,67.51000213623047
2017-02-01,67.63999938964844
2017-02-02,68.13999938964844
2017-02-03,68.95999908447266
2017-02-06,68.68000030517578
2017-02-07,68.81999969482422
2017-02-08,67.38999938964844
2017-02-09,67.0
2017-02-10,68.0
2017-02-13,68.54000091552734
2017-02-14,67.9800033569336
2017-02-15,68.8499984741211
2017-02-16,69.5
2017-02-17,69.25
2017-02-21,70.02999877929688
2017-02-22,69.6500015258789
2017-02-23,69.61000061035156
2017-02-24,69.44999694824219
2017-02-27,70.04000091552734
2017-02-28,69.22000122070312
2017-03-01,70.91000366210938
2017-03-02,70.33999633789062
2017-03-03,69.94999694824219
2017-03-06,69.33000183105469
2017-03-07,69.44000244140625
2017-03-08,69.16000366210938
2017-03-09,69.23999786376953
2017-03-10,69.19999694824219
2017-03-13,69.73999786376953
2017-03-14,69.66999816894531
2017-03-15,70.69000244140625
2017-03-16,71.30000305175781
2017-03-17,73.51000213623047
2017-03-20,73.75
2017-03-21,72.45999908447266
2017-03-22,72.88999938964844
2017-03-23,73.26000213623047
2017-03-24,73.31999969482422
2017-03-27,73.5
2017-03-28,73.68000030517578
2017-03-29,74.66999816894531
2017-03-30,75.80999755859375
2017-03-31,76.61000061035156
2017-04-03,75.0999984741211
2017-04-04,75.37999725341797
2017-04-05,74.33000183105469
2017-04-06,74.54000091552734
2017-04-07,74.25
2017-04-10,73.81999969482422
2017-04-11,73.62000274658203
2017-04-12,71.93000030517578
2017-04-13,70.44000244140625
2017-04-17,71.19999694824219
2017-04-18,71.30999755859375
2017-04-19,71.13999938964844
2017-04-20,72.9800033569336
2017-04-21,72.48999786376953
2017-04-24,73.7699966430664
2017-04-25,74.55999755859375
2017-04-26,76.5199966430664
2017-04-27,79.29000091552734
2017-04-28,78.3499984741211
2017-05-01,79.01000213623047
2017-05-02,78.62000274658203
2017-05-03,78.63999938964844
2017-05-04,78.62000274658203
2017-05-05,78.01000213623047
2017-05-08,77.81999969482422
2017-05-09,78.08000183105469
2017-05-10,78.2699966430664
2017-05-11,77.69000244140625
2017-05-12,76.5
2017-05-15,77.30999755859375
2017-05-16,78.01000213623047
2017-05-17,74.01000213623047
2017-05-18,74.83000183105469
2017-05-19,74.80999755859375
2017-05-22,75.86000061035156
2017-05-23,76.25
2017-05-24,76.5199966430664
2017-05-25,76.3499984741211
2017-05-26,76.44999694824219
2017-05-30,76.19999694824219
2017-05-31,75.48999786376953
2017-06-01,76.69999694824219
2017-06-02,76.80000305175781
2017-06-05,76.48999786376953
2017-06-06,76.54000091552734
2017-06-07,77.18000030517578
2017-06-08,78.91999816894531
2017-06-09,78.37999725341797
2017-06-12,77.19000244140625
2017-06-13,77.31999969482422
2017-06-14,76.25
2017-06-15,75.58999633789062
2017-06-16,74.48999786376953
2017-06-19,74.7699966430664
2017-06-20,74.08999633789062
2017-06-21,74.33000183105469
2017-06-22,74.05000305175781
2017-06-23,74.37000274658203
2017-06-26,74.58999633789062
2017-06-27,73.7300033569336
2017-06-28,75.80999755859375
2017-06-29,74.70999908447266
2017-06-30,73.83000183105469
2017-07-03,73.58000183105469
2017-07-05,74.69999694824219
2017-07-06,74.11000061035156
2017-07-07,75.04000091552734
2017-07-10,74.87999725341797
2017-07-11,75.56999969482422
2017-07-12,76.18000030517578
2017-07-13,76.58000183105469
2017-07-14,77.80999755859375
2017-07-17,77.9000015258789
2017-07-18,77.87999725341797
2017-07-19,79.37999725341797
2017-07-20,79.68000030517578
2017-07-21,79.0
2017-07-24,79.93000030517578
2017-07-25,79.91999816894531
2017-07-26,80.94000244140625
2017-07-27,73.62000274658203
2017-07-28,73.12000274658203
2017-07-31,74.1500015258789
2017-08-01,74.87999725341797
2017-08-02,73.33000183105469
2017-08-03,71.58000183105469
2017-08-04,71.51000213623047
2017-08-07,71.83999633789062
2017-08-08,70.5999984741211
2017-08-09,70.4800033569336
2017-08-10,69.83999633789062
2017-08-11,70.47000122070312
2017-08-14,70.9800033569336
2017-08-15,69.2300033569336
2017-08-16,70.05999755859375
2017-08-17,68.23999786376953
2017-08-18,68.86000061035156
2017-08-21,68.94999694824219
2017-08-22,69.66000366210938
2017-08-23,69.66000366210938
2017-08-24,69.5199966430664
2017-08-25,69.44999694824219
2017-08-28,70.26000213623047
2017-08-29,70.45999908447266
2017-08-30,71.54000091552734
2017-08-31,71.62000274658203
2017-09-01,71.55999755859375
2017-09-05,70.94999694824219
2017-09-06,71.5199966430664
2017-09-07,72.08000183105469
2017-09-08,70.70999908447266
2017-09-11,72.0999984741211
2017-09-12,72.70999908447266
2017-09-13,73.68000030517578
2017-09-14,73.5199966430664
2017-09-15,73.76000213623047
2017-09-18,74.66999816894531
2017-09-19,75.18000030517578
2017-09-20,74.77999877929688
2017-09-21,74.62000274658203
2017-09-22,75.52999877929688
2017-09-25,74.75
2017-09-26,74.52999877929688
2017-09-27,77.77999877929688
2017-09-28,78.43000030517578
2017-09-29,79.93000030517578
2017-10-02,80.79000091552734
2017-10-03,81.08999633789062
2017-10-04,80.9000015258789
2017-10-05,80.38999938964844
2017-10-06,80.81999969482422
2017-10-09,81.02999877929688
2017-10-10,81.19000244140625
2017-10-11,81.6500015258789
2017-10-12,82.45999908447266
2017-10-13,83.08999633789062
2017-10-16,83.30000305175781
2017-10-17,83.56999969482422
2017-10-18,84.93000030517578
2017-10-19,84.66000366210938
2017-10-20,84.91999816894531
2017-10-23,84.80999755859375
2017-10-24,85.54000091552734
2017-10-25,85.37999725341797
2017-10-26,91.41000366210938
2017-10-27,96.16000366210938
2017-10-30,95.01000213623047
2017-10-31,96.66999816894531
2017-11-01,95.70999908447266
2017-11-02,96.91000366210938
2017-11-03,97.43000030517578
2017-11-06,97.4800033569336
2017-11-07,97.26000213623047
2017-11-08,98.87000274658203
2017-11-09,96.80000305175781
2017-11-10,97.13999938964844
2017-11-13,97.91000366210938
2017-11-14,97.2300033569336
2017-11-15,95.73999786376953
2017-11-16,99.08000183105469
2017-11-17,98.41999816894531
2017-11-20,99.75
2017-11-21,102.7300033569336
2017-11-22,100.62000274658203
2017-11-24,101.69999694824219
2017-11-27,100.30999755859375
2017-11-28,101.0
2017-11-29,96.68000030517578
2017-11-30,96.31999969482422
2017-12-01,94.8499984741211
2017-12-04,92.41999816894531
2017-12-05,92.56999969482422
2017-12-06,92.88999938964844
2017-12-07,93.22000122070312
2017-12-08,92.18000030517578
2017-12-11,92.30999755859375
2017-12-12,90.81999969482422
2017-12-13,90.7300033569336
2017-12-14,90.9000015258789
2017-12-15,93.76000213623047
2017-12-18,94.63999938964844
2017-12-19,93.4000015258789
2017-12-20,94.62000274658203
2017-12-21,94.69999694824219
2017-12-22,95.02999877929688
2017-12-26,94.19999694824219
2017-12-27,94.43000030517578
2017-12-28,94.66999816894531
2017-12-29,94.08000183105469
2018-01-02,96.41000366210938
2018-01-03,96.69999694824219
2018-01-04,97.30999755859375
2018-01-05,98.02999877929688
2018-01-08,98.8499984741211
2018-01-09,98.19000244140625
2018-01-10,96.98999786376953
2018-01-11,97.93000030517578
2018-01-12,98.16000366210938
2018-01-16,97.88999938964844
2018-01-17,100.33999633789062
2018-01-18,99.9800033569336
2018-01-19,102.79000091552734
2018-01-22,101.77999877929688
2018-01-23,102.9000015258789
2018-01-24,101.70999908447266
2018-01-25,102.66000366210938
2018-01-26,101.87000274658203
2018-01-29,101.54000091552734
2018-01-30,102.0
2018-01-31,101.88999938964844
2018-02-01,102.25
2018-02-02,100.41999816894531
2018-02-05,96.44000244140625
2018-02-06,97.68000030517578
2018-02-07,95.19000244140625
2018-02-08,93.56999969482422
2018-02-09,95.29000091552734
2018-02-12,97.01000213623047
2018-02-13,96.5
2018-02-14,99.5
2018-02-15,100.26000213623047
2018-02-16,100.0
2018-02-20,102.58000183105469
2018-02-21,100.5999984741211
2018-02-22,101.30000305175781
2018-02-23,102.68000030517578
2018-02-26,104.91000366210938
2018-02-27,103.18000030517578
2018-02-28,101.9000015258789
2018-03-01,101.12000274658203
2018-03-02,102.72000122070312
2018-03-05,103.33000183105469
2018-03-06,106.61000061035156
2018-03-07,109.88999938964844
2018-03-08,110.52999877929688
2018-03-09,114.22000122070312
2018-03-12,112.44999694824219
2018-03-13,112.12999725341797
2018-03-14,113.6500015258789
2018-03-15,113.01000213623047
2018-03-16,113.22000122070312
2018-03-19,113.02999877929688
2018-03-20,114.33000183105469
2018-03-21,115.5999984741211
2018-03-22,111.48999786376953
2018-03-23,108.05000305175781
2018-03-26,112.41999816894531
2018-03-27,106.0999984741211
2018-03-28,104.91000366210938
2018-03-29,107.11000061035156
2018-04-02,103.01000213623047
2018-04-03,105.88999938964844
2018-04-04,106.58999633789062
2018-04-05,105.95999908447266
2018-04-06,103.86000061035156
2018-04-09,104.69999694824219
2018-04-10,108.37000274658203
2018-04-11,109.20999908447266
2018-04-12,111.54000091552734
2018-04-13,111.2699966430664
2018-04-16,111.80000305175781
2018-04-17,112.86000061035156
2018-04-18,112.38999938964844
2018-04-19,105.3499984741211
2018-04-20,104.31999969482422
2018-04-23,102.87000274658203
2018-04-24,99.61000061035156
2018-04-25,98.13999938964844
2018-04-26,104.62999725341797
2018-04-27,101.1500015258789
2018-04-30,101.44999694824219
2018-05-01,103.69999694824219
2018-05-02,104.27999877929688
2018-05-03,104.86000061035156
2018-05-04,106.19000244140625
2018-05-07,107.51000213623047
2018-05-08,108.56999969482422
2018-05-09,111.12999725341797
2018-05-10,112.94000244140625
2018-05-11,112.02999877929688
2018-05-14,112.11000061035156
2018-05-15,111.62999725341797
2018-05-16,114.12000274658203
2018-05-17,115.44999694824219
2018-05-18,110.06999969482422
2018-05-21,111.8499984741211
2018-05-22,111.55000305175781
2018-05-23,112.37999725341797
2018-05-24,112.19999694824219
2018-05-25,112.12000274658203
2018-05-29,112.41999816894531
2018-05-30,113.91000366210938
2018-05-31,113.16999816894531
2018-06-01,114.55000305175781
2018-06-04,116.94000244140625
2018-06-05,118.08000183105469
2018-06-06,119.2699966430664
2018-06-07,116.80999755859375
2018-06-08,116.47000122070312
2018-06-11,116.33000183105469
2018-06-12,114.9000015258789
2018-06-13,114.5
2018-06-14,114.91999816894531
2018-06-15,113.19999694824219
2018-06-18,113.04000091552734
2018-06-19,111.4000015258789
2018-06-20,110.9800033569336
2018-06-21,111.2300033569336
2018-06-22,109.27999877929688
2018-06-25,107.41999816894531
2018-06-26,108.55999755859375
2018-06-27,105.80000305175781
2018-06-28,105.80000305175781
2018-06-29,107.55999755859375
2018-07-02,108.5999984741211
2018-07-03,107.33999633789062
2018-07-05,110.5999984741211
2018-07-06,111.97000122070312
2018-07-09,113.25
2018-07-10,114.55000305175781
2018-07-11,112.86000061035156
2018-07-12,114.12000274658203
2018-07-13,114.08000183105469
2018-07-16,113.91000366210938
2018-07-17,116.19000244140625
2018-07-18,118.16000366210938
2018-07-19,117.87000274658203
2018-07-20,118.30000305175781
2018-07-23,118.56999969482422
2018-07-24,118.0
2018-07-25,118.69999694824219
2018-07-26,118.58999633789062
2018-07-27,118.87999725341797
2018-07-30,118.2300033569336
2018-07-31,120.44999694824219
2018-08-01,120.7699966430664
2018-08-02,122.62999725341797
2018-08-03,122.5
2018-08-06,122.7699966430664
2018-08-07,122.80000305175781
2018-08-08,123.05999755859375
2018-08-09,122.5999984741211
2018-08-10,121.0999984741211
2018-08-13,121.08999633789062
2018-08-14,121.41000366210938
2018-08-15,109.98999786376953
2018-08-16,106.95999908447266
2018-08-17,108.98999786376953
2018-08-20,109.05999755859375
2018-08-21,109.97000122070312
2018-08-22,110.97000122070312
2018-08-23,111.62999725341797
2018-08-24,112.5199966430664
2018-08-27,115.33000183105469
2018-08-28,113.26000213623047
2018-08-29,113.22000122070312
2018-08-30,112.0999984741211
2018-08-31,112.7300033569336
2018-09-04,111.44000244140625
2018-09-05,111.52999877929688
2018-09-06,108.5
2018-09-07,107.69999694824219
2018-09-10,108.16000366210938
2018-09-11,107.55000305175781
2018-09-12,105.37999725341797
2018-09-13,107.76000213623047
2018-09-14,107.70999908447266
2018-09-17,105.69999694824219
2018-09-18,105.44000244140625
2018-09-19,105.20999908447266
2018-09-20,105.9800033569336
2018-09-21,104.26000213623047
2018-09-24,104.98999786376953
2018-09-25,104.31999969482422
2018-09-26,102.2699966430664
2018-09-27,101.66000366210938
2018-09-28,103.16999816894531
2018-10-01,103.37999725341797
2018-10-02,102.55999755859375
2018-10-03,102.81999969482422
2018-10-04,102.06999969482422
2018-10-05,100.06999969482422
2018-10-08,98.98999786376953
2018-10-09,97.75
2018-10-10,94.2300033569336
2018-10-11,94.26000213623047
2018-10-12,94.44000244140625
2018-10-15,94.76000213623047
2018-10-16,98.4800033569336
2018-10-17,98.61000061035156
2018-10-18,96.16999816894531
2018-10-19,94.5
2018-10-22,94.45999908447266
2018-10-23,94.66000366210938
2018-10-24,89.38999938964844
2018-10-25,98.66999816894531
2018-10-26,96.69999694824219
2018-10-29,95.91000366210938
2018-10-30,97.01000213623047
2018-10-31,97.62000274658203
2018-11-01,102.55000305175781
2018-11-02,103.13999938964844
2018-11-05,101.62999725341797
2018-11-06,101.5
2018-11-07,104.58999633789062
2018-11-08,103.29000091552734
2018-11-09,103.16999816894531
2018-11-12,101.08000183105469
2018-11-13,102.12999725341797
2018-11-14,101.6500015258789
2018-11-15,102.2699966430664
2018-11-16,102.18000030517578
2018-11-19,98.16999816894531
2018-11-20,98.4000015258789
2018-11-21,99.73999786376953
2018-11-23,100.06999969482422
2018-11-26,102.93000030517578
2018-11-27,101.08000183105469
2018-11-28,106.62000274658203
2018-11-29,105.70999908447266
2018-11-30,107.4800033569336
2018-12-03,109.20999908447266
2018-12-04,103.87000274658203
2018-12-06,101.7300033569336
2018-12-07,96.66000366210938
2018-12-10,96.58999633789062
2018-12-11,93.7699966430664
2018-12-12,94.83000183105469
2018-12-13,95.94000244140625
2018-12-14,94.31999969482422
2018-12-17,92.83999633789062
2018-12-18,93.87000274658203
2018-12-19,89.0199966430664
2018-12-20,87.81999969482422
2018-12-21,85.5999984741211
2018-12-24,84.22000122070312
2018-12-26,89.06999969482422
2018-12-27,92.51000213623047
2018-12-28,94.04000091552734
2018-12-31,95.3499984741211
2019-01-02,95.29000091552734
2019-01-03,88.16000366210938
2019-01-04,91.30999755859375
2019-01-07,93.16000366210938
2019-01-08,91.45999908447266
2019-01-09,93.06999969482422
2019-01-10,94.19000244140625
2019-01-11,95.66999816894531
2019-01-14,95.08999633789062
2019-01-15,95.62999725341797
2019-01-16,93.9800033569336
2019-01-17,95.91999816894531
2019-01-18,97.29000091552734
2019-01-22,94.87000274658203
2019-01-23,94.37999725341797
2019-01-24,97.66000366210938
2019-01-25,99.55999755859375
2019-01-28,99.2300033569336
2019-01-29,100.68000030517578
2019-01-30,101.91999816894531
2019-01-31,101.88999938964844
2019-02-01,102.7699966430664
2019-02-04,102.97000122070312
2019-02-05,102.44000244140625
2019-02-06,103.30999755859375
2019-02-07,100.7300033569336
2019-02-08,97.70999908447266
2019-02-11,97.20999908447266
2019-02-12,99.52999877929688
2019-02-13,98.77999877929688
2019-02-14,98.0199966430664
2019-02-15,99.91000366210938
2019-02-19,100.05999755859375
2019-02-20,104.66999816894531
2019-02-21,104.68000030517578
2019-02-22,106.41999816894531
2019-02-25,111.48999786376953
2019-02-26,113.16000366210938
2019-02-27,114.94999694824219
2019-02-28,113.0999984741211
2019-03-01,113.66000366210938
2019-03-04,112.68000030517578
2019-03-05,112.44000244140625
2019-03-06,110.08999633789062
2019-03-07,109.95999908447266
2019-03-08,109.13999938964844
2019-03-11,110.87000274658203
2019-03-12,111.95999908447266
2019-03-13,110.94999694824219
2019-03-14,110.0199966430664
2019-03-15,111.48999786376953
2019-03-18,112.44999694824219
2019-03-19,112.1500015258789
2019-03-20,111.63999938964844
2019-03-21,115.30000305175781
2019-03-22,110.6500015258789
2019-03-25,109.68000030517578
2019-03-26,108.63999938964844
2019-03-27,107.44000244140625
2019-03-28,108.54000091552734
2019-03-29,111.95999908447266
2019-04-01,115.26000213623047
2019-04-02,114.41999816894531
2019-04-03,119.37999725341797
2019-04-04,119.1500015258789
2019-04-05,121.26000213623047
2019-04-08,122.2699966430664
2019-04-09,120.83000183105469
2019-04-10,122.62999725341797
2019-04-11,120.86000061035156
2019-04-12,123.0
2019-04-15,122.0
2019-04-16,124.83999633789062
2019-04-17,125.87999725341797
2019-04-18,126.73999786376953
2019-04-22,125.44000244140625
2019-04-23,127.12999725341797
2019-04-24,127.18000030517578
2019-04-25,122.5999984741211
2019-04-26,122.9800033569336
2019-04-29,124.08000183105469
2019-04-30,126.25
2019-05-01,124.2300033569336
2019-05-02,123.0
2019-05-03,125.94999694824219
2019-05-06,124.5
2019-05-07,122.55999755859375
2019-05-08,120.44999694824219
2019-05-09,114.81999969482422
