,CLSN
2010-04-14,315.3153076171875
2010-04-15,327.92791748046875
2010-04-16,343.06304931640625
2010-04-19,332.34234619140625
2010-04-20,326.6666564941406
2010-04-21,323.5135192871094
2010-04-22,326.6666564941406
2010-04-23,325.4053955078125
2010-04-26,324.7747802734375
2010-04-27,324.7747802734375
2010-04-28,317.83782958984375
2010-04-29,315.3153076171875
2010-04-30,321.6216125488281
2010-05-03,318.4684753417969
2010-05-04,304.5946044921875
2010-05-05,268.01800537109375
2010-05-06,252.25225830078125
2010-05-07,250.99099731445312
2010-05-10,249.09910583496094
2010-05-11,258.5585632324219
2010-05-12,263.6036071777344
2010-05-13,289.45947265625
2010-05-14,291.98199462890625
2010-05-17,275.5855712890625
2010-05-18,274.3243103027344
2010-05-19,264.8648681640625
2010-05-20,246.5765838623047
2010-05-21,247.20721435546875
2010-05-24,242.79278564453125
2010-05-25,232.0720672607422
2010-05-26,232.70269775390625
2010-05-27,233.96395874023438
2010-05-28,233.3333282470703
2010-06-01,230.81080627441406
2010-06-02,223.2432403564453
2010-06-03,227.65765380859375
2010-06-04,230.81080627441406
2010-06-07,213.78378295898438
2010-06-08,210.0
2010-06-09,208.73873901367188
2010-06-10,221.35134887695312
2010-06-11,225.76576232910156
2010-06-14,214.41441345214844
2010-06-15,222.61260986328125
2010-06-16,216.9369354248047
2010-06-17,217.56756591796875
2010-06-18,224.50450134277344
2010-06-21,220.72071838378906
2010-06-22,216.9369354248047
2010-06-23,217.56756591796875
2010-06-24,205.58558654785156
2010-06-25,213.78378295898438
2010-06-28,212.52252197265625
2010-06-29,201.8018035888672
2010-06-30,199.27928161621094
2010-07-01,196.7567596435547
2010-07-02,196.7567596435547
2010-07-06,196.7567596435547
2010-07-07,193.60360717773438
2010-07-08,196.12612915039062
2010-07-09,201.17117309570312
2010-07-12,198.64865112304688
2010-07-13,200.54054260253906
2010-07-14,198.64865112304688
2010-07-15,198.64865112304688
2010-07-16,198.0180206298828
2010-07-19,198.64865112304688
2010-07-20,198.64865112304688
2010-07-21,195.49549865722656
2010-07-22,197.38739013671875
2010-07-23,200.54054260253906
2010-07-26,213.1531524658203
2010-07-27,211.8918914794922
2010-07-28,217.56756591796875
2010-07-29,211.8918914794922
2010-07-30,208.1081085205078
2010-08-02,217.56756591796875
2010-08-03,214.41441345214844
2010-08-04,204.9549560546875
2010-08-05,215.0450439453125
2010-08-06,213.1531524658203
2010-08-09,213.78378295898438
2010-08-10,211.26126098632812
2010-08-11,206.8468475341797
2010-08-12,204.9549560546875
2010-08-13,201.8018035888672
2010-08-16,210.63063049316406
2010-08-17,210.63063049316406
2010-08-18,206.8468475341797
2010-08-19,199.27928161621094
2010-08-20,197.38739013671875
2010-08-23,206.21621704101562
2010-08-24,206.8468475341797
2010-08-25,204.9549560546875
2010-08-26,201.8018035888672
2010-08-27,198.64865112304688
2010-08-30,201.17117309570312
2010-08-31,192.9729766845703
2010-09-01,195.49549865722656
2010-09-02,194.23423767089844
2010-09-03,201.17117309570312
2010-09-07,201.8018035888672
2010-09-08,201.8018035888672
2010-09-09,204.32432556152344
2010-09-10,199.909912109375
2010-09-13,197.38739013671875
2010-09-14,192.9729766845703
2010-09-15,194.8648681640625
2010-09-16,196.12612915039062
2010-09-17,189.81982421875
2010-09-20,192.34234619140625
2010-09-21,192.34234619140625
2010-09-22,192.34234619140625
2010-09-23,190.45045471191406
2010-09-24,188.55856323242188
2010-09-27,191.08108520507812
2010-09-28,187.29730224609375
2010-09-29,187.9279327392578
2010-09-30,191.7117156982422
2010-10-01,196.12612915039062
2010-10-04,198.0180206298828
2010-10-05,191.7117156982422
2010-10-06,195.49549865722656
2010-10-07,218.82882690429688
2010-10-08,220.72071838378906
2010-10-11,223.2432403564453
2010-10-12,228.91891479492188
2010-10-13,214.41441345214844
2010-10-14,220.090087890625
2010-10-15,210.63063049316406
2010-10-18,204.9549560546875
2010-10-19,203.69369506835938
2010-10-20,200.54054260253906
2010-10-21,199.27928161621094
2010-10-22,199.27928161621094
2010-10-25,191.7117156982422
2010-10-26,199.909912109375
2010-10-27,192.34234619140625
2010-10-28,191.7117156982422
2010-10-29,192.9729766845703
2010-11-01,198.64865112304688
2010-11-02,189.18919372558594
2010-11-03,198.64865112304688
2010-11-04,192.34234619140625
2010-11-05,187.29730224609375
2010-11-08,179.09910583496094
2010-11-09,186.6666717529297
2010-11-10,182.8828887939453
2010-11-11,192.9729766845703
2010-11-12,187.29730224609375
2010-11-15,180.99099731445312
2010-11-16,191.08108520507812
2010-11-17,191.7117156982422
2010-11-18,186.6666717529297
2010-11-19,186.03604125976562
2010-11-22,184.14414978027344
2010-11-23,178.46847534179688
2010-11-24,169.63963317871094
2010-11-26,170.90089416503906
2010-11-29,182.25225830078125
2010-11-30,190.45045471191406
2010-12-01,184.14414978027344
2010-12-02,184.14414978027344
2010-12-03,177.20721435546875
2010-12-06,172.1621551513672
2010-12-07,169.63963317871094
2010-12-08,172.1621551513672
2010-12-09,175.94595336914062
2010-12-10,165.2252197265625
2010-12-13,157.65765380859375
2010-12-14,155.1351318359375
2010-12-15,140.63063049316406
2010-12-16,129.909912109375
2010-12-17,128.64865112304688
2010-12-20,126.75675964355469
2010-12-21,130.54054260253906
2010-12-22,134.32432556152344
2010-12-23,141.26126098632812
2010-12-27,130.54054260253906
2010-12-28,132.43243408203125
2010-12-29,132.43243408203125
2010-12-30,129.27928161621094
2010-12-31,129.27928161621094
2011-01-03,138.73873901367188
2011-01-04,145.0450439453125
2011-01-05,171.53152465820312
2011-01-06,182.25225830078125
2011-01-07,174.05404663085938
2011-01-10,170.270263671875
2011-01-11,164.59458923339844
2011-01-12,173.4234161376953
2011-01-13,174.6846923828125
2011-01-14,184.7747802734375
2011-01-18,187.29730224609375
2011-01-19,182.8828887939453
2011-01-20,175.94595336914062
2011-01-21,179.09910583496094
2011-01-24,172.79278564453125
2011-01-25,165.2252197265625
2011-01-26,162.70269775390625
2011-01-27,154.50450134277344
2011-01-28,157.0270233154297
2011-01-31,162.0720672607422
2011-02-01,173.4234161376953
2011-02-02,170.270263671875
2011-02-03,165.2252197265625
2011-02-04,160.81080627441406
2011-02-07,163.96395874023438
2011-02-08,163.96395874023438
2011-02-09,168.3783721923828
2011-02-10,165.85585021972656
2011-02-11,163.96395874023438
2011-02-14,155.76576232910156
2011-02-15,156.39639282226562
2011-02-16,156.39639282226562
2011-02-17,163.3333282470703
2011-02-18,162.70269775390625
2011-02-22,158.91891479492188
2011-02-23,153.87387084960938
2011-02-24,153.2432403564453
2011-02-25,157.0270233154297
2011-02-28,155.1351318359375
2011-03-01,155.1351318359375
2011-03-02,154.50450134277344
2011-03-03,150.72071838378906
2011-03-04,148.82882690429688
2011-03-07,143.78378295898438
2011-03-08,146.30630493164062
2011-03-09,151.9819793701172
2011-03-10,144.41441345214844
2011-03-11,141.26126098632812
2011-03-14,139.36936950683594
2011-03-15,138.73873901367188
2011-03-16,141.8918914794922
2011-03-17,150.72071838378906
2011-03-18,151.9819793701172
2011-03-21,151.9819793701172
2011-03-22,157.0270233154297
2011-03-23,151.35134887695312
2011-03-24,150.090087890625
2011-03-25,148.1981964111328
2011-03-28,146.9369354248047
2011-03-29,150.090087890625
2011-03-30,144.41441345214844
2011-03-31,145.67567443847656
2011-04-01,145.67567443847656
2011-04-04,151.35134887695312
2011-04-05,157.0270233154297
2011-04-06,155.76576232910156
2011-04-07,152.61260986328125
2011-04-08,148.1981964111328
2011-04-11,145.67567443847656
2011-04-12,147.56756591796875
2011-04-13,150.090087890625
2011-04-14,140.63063049316406
2011-04-15,138.73873901367188
2011-04-18,134.9549560546875
2011-04-19,138.1081085205078
2011-04-20,144.41441345214844
2011-04-21,143.78378295898438
2011-04-25,153.87387084960938
2011-04-26,166.48648071289062
2011-04-27,182.8828887939453
2011-04-28,187.29730224609375
2011-04-29,197.38739013671875
2011-05-02,212.52252197265625
2011-05-03,190.45045471191406
2011-05-04,170.270263671875
2011-05-05,175.94595336914062
2011-05-06,178.46847534179688
2011-05-09,170.90089416503906
2011-05-10,177.20721435546875
2011-05-11,179.729736328125
2011-05-12,174.05404663085938
2011-05-13,184.14414978027344
2011-05-16,177.20721435546875
2011-05-17,172.79278564453125
2011-05-18,169.00900268554688
2011-05-19,167.74774169921875
2011-05-20,182.25225830078125
2011-05-23,174.6846923828125
2011-05-24,177.8378448486328
2011-05-25,174.05404663085938
2011-05-26,174.6846923828125
2011-05-27,191.08108520507812
2011-05-31,192.34234619140625
2011-06-01,186.6666717529297
2011-06-02,187.29730224609375
2011-06-03,186.6666717529297
2011-06-06,193.60360717773438
2011-06-07,206.8468475341797
2011-06-08,201.17117309570312
2011-06-09,203.0630645751953
2011-06-10,192.34234619140625
2011-06-13,189.18919372558594
2011-06-14,199.27928161621094
2011-06-15,194.23423767089844
2011-06-16,191.08108520507812
2011-06-17,187.9279327392578
2011-06-20,186.6666717529297
2011-06-21,191.08108520507812
2011-06-22,192.9729766845703
2011-06-23,192.9729766845703
2011-06-24,195.49549865722656
2011-06-27,187.9279327392578
2011-06-28,189.81982421875
2011-06-29,197.38739013671875
2011-06-30,212.52252197265625
2011-07-01,197.38739013671875
2011-07-05,205.58558654785156
2011-07-06,210.63063049316406
2011-07-07,219.45945739746094
2011-07-08,218.1981964111328
2011-07-11,225.1351318359375
2011-07-12,233.3333282470703
2011-07-13,247.8378448486328
2011-07-14,253.51351928710938
2011-07-15,244.05404663085938
2011-07-18,244.6846923828125
2011-07-19,266.7567443847656
2011-07-20,266.7567443847656
2011-07-21,250.99099731445312
2011-07-22,262.97296142578125
2011-07-25,251.6216278076172
2011-07-26,241.53152465820312
2011-07-27,226.39639282226562
2011-07-28,234.59458923339844
2011-07-29,241.53152465820312
2011-08-01,242.1621551513672
2011-08-02,235.2252197265625
2011-08-03,220.090087890625
2011-08-04,200.54054260253906
2011-08-05,196.12612915039062
2011-08-08,181.6216278076172
2011-08-09,182.25225830078125
2011-08-10,172.79278564453125
2011-08-11,175.94595336914062
2011-08-12,186.6666717529297
2011-08-15,193.60360717773438
2011-08-16,192.34234619140625
2011-08-17,195.49549865722656
2011-08-18,187.29730224609375
2011-08-19,182.25225830078125
2011-08-22,186.03604125976562
2011-08-23,189.18919372558594
2011-08-24,194.8648681640625
2011-08-25,197.38739013671875
2011-08-26,199.909912109375
2011-08-29,209.36936950683594
2011-08-30,230.81080627441406
2011-08-31,232.70269775390625
2011-09-01,223.2432403564453
2011-09-02,227.0270233154297
2011-09-06,225.76576232910156
2011-09-07,226.39639282226562
2011-09-08,223.2432403564453
2011-09-09,223.87387084960938
2011-09-12,219.45945739746094
2011-09-13,211.26126098632812
2011-09-14,203.0630645751953
2011-09-15,200.54054260253906
2011-09-16,191.08108520507812
2011-09-19,187.9279327392578
2011-09-20,196.12612915039062
2011-09-21,194.23423767089844
2011-09-22,180.99099731445312
2011-09-23,186.6666717529297
2011-09-26,176.5765838623047
2011-09-27,182.25225830078125
2011-09-28,174.6846923828125
2011-09-29,162.70269775390625
2011-09-30,157.65765380859375
2011-10-03,156.39639282226562
2011-10-04,155.76576232910156
2011-10-05,162.70269775390625
2011-10-06,169.00900268554688
2011-10-07,172.79278564453125
2011-10-10,177.20721435546875
2011-10-11,187.29730224609375
2011-10-12,186.03604125976562
2011-10-13,184.7747802734375
2011-10-14,180.36036682128906
2011-10-17,174.6846923828125
2011-10-18,183.51351928710938
2011-10-19,179.09910583496094
2011-10-20,177.8378448486328
2011-10-21,180.36036682128906
2011-10-24,174.6846923828125
2011-10-25,173.4234161376953
2011-10-26,175.3153076171875
2011-10-27,182.25225830078125
2011-10-28,198.0180206298828
2011-10-31,210.63063049316406
2011-11-01,202.43243408203125
2011-11-02,199.909912109375
2011-11-03,198.64865112304688
2011-11-04,221.35134887695312
2011-11-07,227.65765380859375
2011-11-08,231.44143676757812
2011-11-09,220.72071838378906
2011-11-10,191.7117156982422
2011-11-11,196.7567596435547
2011-11-14,198.64865112304688
2011-11-15,195.49549865722656
2011-11-16,186.03604125976562
2011-11-17,181.6216278076172
2011-11-18,191.08108520507812
2011-11-21,190.45045471191406
2011-11-22,182.25225830078125
2011-11-23,178.46847534179688
2011-11-25,176.5765838623047
2011-11-28,151.35134887695312
2011-11-29,145.0450439453125
2011-11-30,143.78378295898438
2011-12-01,133.0630645751953
2011-12-02,137.47747802734375
2011-12-05,140.0
2011-12-06,128.0180206298828
2011-12-07,127.38739013671875
2011-12-08,124.23423767089844
2011-12-09,129.909912109375
2011-12-12,126.12612915039062
2011-12-13,124.23423767089844
2011-12-14,114.77477264404297
2011-12-15,121.71171569824219
2011-12-16,124.8648681640625
2011-12-19,114.1441421508789
2011-12-20,114.1441421508789
2011-12-21,114.77477264404297
2011-12-22,113.51351165771484
2011-12-23,110.9909896850586
2011-12-27,109.72972869873047
2011-12-28,106.57657623291016
2011-12-29,108.46846771240234
2011-12-30,107.20720672607422
2012-01-03,108.46846771240234
2012-01-04,112.88288116455078
2012-01-05,116.66666412353516
2012-01-06,121.0810775756836
2012-01-09,116.66666412353516
2012-01-10,114.77477264404297
2012-01-11,113.51351165771484
2012-01-12,110.36035919189453
2012-01-13,109.0990982055664
2012-01-17,107.20720672607422
2012-01-18,104.68468475341797
2012-01-19,109.0990982055664
2012-01-20,107.83783721923828
2012-01-23,106.57657623291016
2012-01-24,109.72972869873047
2012-01-25,112.88288116455078
2012-01-26,111.62162017822266
2012-01-27,115.40540313720703
2012-01-30,121.0810775756836
2012-01-31,133.0630645751953
2012-02-01,130.54054260253906
2012-02-02,124.23423767089844
2012-02-03,122.97297668457031
2012-02-06,127.38739013671875
2012-02-07,140.0
2012-02-08,138.1081085205078
2012-02-09,131.8018035888672
2012-02-10,128.0180206298828
2012-02-13,121.71171569824219
2012-02-14,121.0810775756836
2012-02-15,120.45044708251953
2012-02-16,130.54054260253906
2012-02-17,132.43243408203125
2012-02-21,131.8018035888672
2012-02-22,129.909912109375
2012-02-23,129.909912109375
2012-02-24,130.54054260253906
2012-02-27,131.8018035888672
2012-02-28,131.8018035888672
2012-02-29,129.909912109375
2012-03-01,128.64865112304688
2012-03-02,127.38739013671875
2012-03-05,131.8018035888672
2012-03-06,130.54054260253906
2012-03-07,114.1441421508789
2012-03-08,110.9909896850586
2012-03-09,107.83783721923828
2012-03-12,106.57657623291016
2012-03-13,103.42342376708984
2012-03-14,107.20720672607422
2012-03-15,107.83783721923828
2012-03-16,106.57657623291016
2012-03-19,117.29729461669922
2012-03-20,122.97297668457031
2012-03-21,122.34233856201172
2012-03-22,117.92792510986328
2012-03-23,115.40540313720703
2012-03-26,119.81981658935547
2012-03-27,120.45044708251953
2012-03-28,121.71171569824219
2012-03-29,121.0810775756836
2012-03-30,119.81981658935547
2012-04-02,119.1891860961914
2012-04-03,115.40540313720703
2012-04-04,114.1441421508789
2012-04-05,112.25225067138672
2012-04-09,117.29729461669922
2012-04-10,112.88288116455078
2012-04-11,116.66666412353516
2012-04-12,124.8648681640625
2012-04-13,128.0180206298828
2012-04-16,120.45044708251953
2012-04-17,116.66666412353516
2012-04-18,116.66666412353516
2012-04-19,120.45044708251953
2012-04-20,121.0810775756836
2012-04-23,122.97297668457031
2012-04-24,123.60360717773438
2012-04-25,122.97297668457031
2012-04-26,124.23423767089844
2012-04-27,128.64865112304688
2012-04-30,125.49549865722656
2012-05-01,126.75675964355469
2012-05-02,125.49549865722656
2012-05-03,122.34233856201172
2012-05-04,119.81981658935547
2012-05-07,119.1891860961914
2012-05-08,124.23423767089844
2012-05-09,123.60360717773438
2012-05-10,126.12612915039062
2012-05-11,126.75675964355469
2012-05-14,125.49549865722656
2012-05-15,119.1891860961914
2012-05-16,116.66666412353516
2012-05-17,113.51351165771484
2012-05-18,110.9909896850586
2012-05-21,118.55855560302734
2012-05-22,116.66666412353516
2012-05-23,120.45044708251953
2012-05-24,124.23423767089844
2012-05-25,119.81981658935547
2012-05-29,123.60360717773438
2012-05-30,123.60360717773438
2012-05-31,120.45044708251953
2012-06-01,121.0810775756836
2012-06-04,128.64865112304688
2012-06-05,132.43243408203125
2012-06-06,137.47747802734375
2012-06-07,142.52252197265625
2012-06-08,141.8918914794922
2012-06-11,135.58558654785156
2012-06-12,130.54054260253906
2012-06-13,130.54054260253906
2012-06-14,134.32432556152344
2012-06-15,135.58558654785156
2012-06-18,134.9549560546875
2012-06-19,140.0
2012-06-20,150.090087890625
2012-06-21,164.59458923339844
2012-06-22,176.5765838623047
2012-06-25,197.38739013671875
2012-06-26,179.09910583496094
2012-06-27,176.5765838623047
2012-06-28,187.29730224609375
2012-06-29,193.60360717773438
2012-07-02,207.47747802734375
2012-07-03,223.87387084960938
2012-07-05,244.6846923828125
2012-07-06,248.46847534179688
2012-07-09,232.0720672607422
2012-07-10,221.35134887695312
2012-07-11,213.78378295898438
2012-07-12,233.96395874023438
2012-07-13,229.54954528808594
2012-07-16,233.96395874023438
2012-07-17,230.18017578125
2012-07-18,230.81080627441406
2012-07-19,223.87387084960938
2012-07-20,233.96395874023438
2012-07-23,225.76576232910156
2012-07-24,216.9369354248047
2012-07-25,215.0450439453125
2012-07-26,207.47747802734375
2012-07-27,209.36936950683594
2012-07-30,207.47747802734375
2012-07-31,208.73873901367188
2012-08-01,196.12612915039062
2012-08-02,186.6666717529297
2012-08-03,181.6216278076172
2012-08-06,179.729736328125
2012-08-07,189.81982421875
2012-08-08,189.81982421875
2012-08-09,186.03604125976562
2012-08-10,197.38739013671875
2012-08-13,206.8468475341797
2012-08-14,216.9369354248047
2012-08-15,224.50450134277344
2012-08-16,242.79278564453125
2012-08-17,264.8648681640625
2012-08-20,254.14414978027344
2012-08-21,262.34234619140625
2012-08-22,264.8648681640625
2012-08-23,280.6306457519531
2012-08-24,295.1351318359375
2012-08-27,310.270263671875
2012-08-28,307.11712646484375
2012-08-29,290.090087890625
2012-08-30,286.93695068359375
2012-08-31,283.7837829589844
2012-09-04,275.5855712890625
2012-09-05,277.47747802734375
2012-09-06,277.47747802734375
2012-09-07,301.4414367675781
2012-09-10,309.0090026855469
2012-09-11,306.4864807128906
2012-09-12,307.74774169921875
2012-09-13,312.16217041015625
2012-09-14,321.6216125488281
2012-09-17,324.1441345214844
2012-09-18,346.8468322753906
2012-09-19,364.5045166015625
2012-09-20,361.98199462890625
2012-09-21,366.3963928222656
2012-09-24,369.549560546875
2012-09-25,372.07208251953125
2012-09-26,353.7837829589844
2012-09-27,344.3243103027344
2012-09-28,343.06304931640625
2012-10-01,350.0
2012-10-02,345.5855712890625
2012-10-03,338.6486511230469
2012-10-04,341.8017883300781
2012-10-05,374.5946044921875
2012-10-08,371.4414367675781
2012-10-09,336.1261291503906
2012-10-10,319.729736328125
2012-10-11,321.6216125488281
2012-10-12,314.0540466308594
2012-10-15,294.5045166015625
2012-10-16,313.4234313964844
2012-10-17,319.729736328125
2012-10-18,310.9009094238281
2012-10-19,296.3963928222656
2012-10-22,290.7207336425781
2012-10-23,275.5855712890625
2012-10-24,280.0
2012-10-25,280.0
2012-10-26,271.1711730957031
2012-10-31,271.8017883300781
2012-11-01,276.8468322753906
2012-11-02,276.2162170410156
2012-11-05,290.7207336425781
2012-11-06,281.89190673828125
2012-11-07,276.2162170410156
2012-11-08,276.2162170410156
2012-11-09,290.090087890625
2012-11-12,314.6846923828125
2012-11-13,336.7567443847656
2012-11-14,346.2162170410156
2012-11-15,330.450439453125
2012-11-16,335.4954833984375
2012-11-19,358.1982116699219
2012-11-20,384.0540466308594
2012-11-21,404.8648681640625
2012-11-23,420.0
2012-11-26,491.89190673828125
2012-11-27,478.01800537109375
2012-11-28,461.6216125488281
2012-11-29,440.8108215332031
2012-11-30,472.97296142578125
2012-12-03,489.3693542480469
2012-12-04,491.89190673828125
2012-12-05,467.29730224609375
2012-12-06,469.81982421875
2012-12-07,464.1441345214844
2012-12-10,459.0990905761719
2012-12-11,521.5315551757812
2012-12-12,526.5765991210938
2012-12-13,556.8468627929688
2012-12-14,529.729736328125
2012-12-17,490.6306457519531
2012-12-18,496.3063049316406
2012-12-19,493.1531677246094
2012-12-20,477.38739013671875
2012-12-21,472.97296142578125
2012-12-24,533.5134887695312
2012-12-26,512.0720825195312
2012-12-27,503.8738708496094
2012-12-28,515.2252197265625
2012-12-31,516.4865112304688
2013-01-02,522.7927856445312
2013-01-03,513.9639892578125
2013-01-04,506.3963928222656
2013-01-07,503.8738708496094
2013-01-08,498.1982116699219
2013-01-09,534.7747802734375
2013-01-10,540.450439453125
2013-01-11,533.5134887695312
2013-01-14,570.720703125
2013-01-15,589.6396484375
2013-01-16,510.8108215332031
2013-01-17,460.9909973144531
2013-01-18,441.4414367675781
2013-01-22,488.10809326171875
2013-01-23,481.1711730957031
2013-01-24,469.1891784667969
2013-01-25,486.8468322753906
2013-01-28,515.8558349609375
2013-01-29,484.3243103027344
2013-01-30,505.7657775878906
2013-01-31,95.22522735595703
2013-02-01,83.24324035644531
2013-02-04,73.78378295898438
2013-02-05,77.56756591796875
2013-02-06,75.67567443847656
2013-02-07,73.15315246582031
2013-02-08,81.35134887695312
2013-02-11,97.11711883544922
2013-02-12,87.02702331542969
2013-02-13,81.98197937011719
2013-02-14,83.24324035644531
2013-02-15,79.45945739746094
2013-02-19,81.35134887695312
2013-02-20,76.93693542480469
2013-02-21,75.0450439453125
2013-02-22,72.52252197265625
2013-02-25,64.32432556152344
2013-02-26,61.80180358886719
2013-02-27,64.9549560546875
2013-02-28,61.80180358886719
2013-03-01,61.17116928100586
2013-03-04,63.693695068359375
2013-03-05,61.80180358886719
2013-03-06,64.9549560546875
2013-03-07,69.36936950683594
2013-03-08,70.63063049316406
2013-03-11,72.52252197265625
2013-03-12,67.47747802734375
2013-03-13,67.47747802734375
2013-03-14,66.84684753417969
2013-03-15,66.84684753417969
2013-03-18,69.36936950683594
2013-03-19,66.84684753417969
2013-03-20,69.36936950683594
2013-03-21,68.10810852050781
2013-03-22,66.84684753417969
2013-03-25,67.47747802734375
2013-03-26,66.21621704101562
2013-03-27,66.21621704101562
2013-03-28,66.21621704101562
2013-04-01,67.47747802734375
2013-04-02,64.9549560546875
2013-04-03,63.06306457519531
2013-04-04,64.32432556152344
2013-04-05,63.06306457519531
2013-04-08,61.17116928100586
2013-04-09,61.17116928100586
2013-04-10,61.17116928100586
2013-04-11,59.909908294677734
2013-04-12,60.54054260253906
2013-04-15,59.27927780151367
2013-04-16,58.64864730834961
2013-04-17,54.864864349365234
2013-04-18,52.97297286987305
2013-04-19,50.4504508972168
2013-04-22,48.55855941772461
2013-04-23,55.4954948425293
2013-04-24,54.864864349365234
2013-04-25,56.12612533569336
2013-04-26,55.4954948425293
2013-04-29,55.4954948425293
2013-04-30,52.97297286987305
2013-05-01,54.864864349365234
2013-05-02,56.12612533569336
2013-05-03,55.4954948425293
2013-05-06,61.17116928100586
2013-05-07,64.9549560546875
2013-05-08,63.693695068359375
2013-05-09,58.64864730834961
2013-05-10,61.17116928100586
2013-05-13,60.54054260253906
2013-05-14,60.54054260253906
2013-05-15,61.17116928100586
2013-05-16,59.27927780151367
2013-05-17,63.693695068359375
2013-05-20,61.80180358886719
2013-05-21,59.27927780151367
2013-05-22,61.17116928100586
2013-05-23,62.432430267333984
2013-05-24,65.58558654785156
2013-05-28,71.89189147949219
2013-05-29,100.27027130126953
2013-05-30,110.9909896850586
2013-05-31,106.57657623291016
2013-06-03,116.0360336303711
2013-06-04,117.29729461669922
2013-06-05,117.92792510986328
2013-06-06,111.62162017822266
2013-06-07,105.9459457397461
2013-06-10,105.31531524658203
2013-06-11,100.27027130126953
2013-06-12,88.9189224243164
2013-06-13,94.59459686279297
2013-06-14,81.98197937011719
2013-06-17,76.30630493164062
2013-06-18,82.61260986328125
2013-06-19,76.93693542480469
2013-06-20,83.87387084960938
2013-06-21,76.93693542480469
2013-06-24,76.30630493164062
2013-06-25,75.67567443847656
2013-06-26,70.0
2013-06-27,66.21621704101562
2013-06-28,64.32432556152344
2013-07-01,70.0
2013-07-02,73.78378295898438
2013-07-03,75.0450439453125
2013-07-05,72.52252197265625
2013-07-08,72.52252197265625
2013-07-09,71.26126098632812
2013-07-10,71.89189147949219
2013-07-11,71.26126098632812
2013-07-12,71.26126098632812
2013-07-15,72.52252197265625
2013-07-16,71.26126098632812
2013-07-17,71.26126098632812
2013-07-18,76.93693542480469
2013-07-19,89.54955291748047
2013-07-22,81.98197937011719
2013-07-23,76.93693542480469
2013-07-24,80.090087890625
2013-07-25,79.45945739746094
2013-07-26,76.30630493164062
2013-07-29,78.82882690429688
2013-07-30,75.0450439453125
2013-07-31,76.30630493164062
2013-08-01,78.19819641113281
2013-08-02,80.090087890625
2013-08-05,80.72071838378906
2013-08-06,81.35134887695312
2013-08-07,81.35134887695312
2013-08-08,78.82882690429688
2013-08-09,78.19819641113281
2013-08-12,78.19819641113281
2013-08-13,74.41441345214844
2013-08-14,75.67567443847656
2013-08-15,73.78378295898438
2013-08-16,69.36936950683594
2013-08-19,69.36936950683594
2013-08-20,68.73873901367188
2013-08-21,71.26126098632812
2013-08-22,73.78378295898438
2013-08-23,73.78378295898438
2013-08-26,75.0450439453125
2013-08-27,72.52252197265625
2013-08-28,71.89189147949219
2013-08-29,73.15315246582031
2013-08-30,71.89189147949219
2013-09-03,73.15315246582031
2013-09-04,72.52252197265625
2013-09-05,74.41441345214844
2013-09-06,85.76576232910156
2013-09-09,80.090087890625
2013-09-10,80.090087890625
2013-09-11,79.45945739746094
2013-09-12,76.93693542480469
2013-09-13,75.67567443847656
2013-09-16,79.45945739746094
2013-09-17,76.30630493164062
2013-09-18,74.41441345214844
2013-09-19,75.0450439453125
2013-09-20,76.93693542480469
2013-09-23,74.41441345214844
2013-09-24,74.41441345214844
2013-09-25,75.0450439453125
2013-09-26,74.41441345214844
2013-09-27,73.78378295898438
2013-09-30,72.52252197265625
2013-10-01,72.52252197265625
2013-10-02,75.67567443847656
2013-10-03,78.82882690429688
2013-10-04,80.090087890625
2013-10-07,79.45945739746094
2013-10-08,77.56756591796875
2013-10-09,74.41441345214844
2013-10-10,75.67567443847656
2013-10-11,77.56756591796875
2013-10-14,76.93693542480469
2013-10-15,75.0450439453125
2013-10-16,75.67567443847656
2013-10-17,74.41441345214844
2013-10-18,75.67567443847656
2013-10-21,76.30630493164062
2013-10-22,73.78378295898438
2013-10-23,73.78378295898438
2013-10-24,75.67567443847656
2013-10-25,73.15315246582031
2013-10-28,73.78378295898438
2013-10-29,71.95999908447266
2013-10-30,63.41999816894531
2013-10-31,56.279998779296875
2013-11-01,60.060001373291016
2013-11-04,57.68000030517578
2013-11-05,57.540000915527344
2013-11-06,56.84000015258789
2013-11-07,56.70000076293945
2013-11-08,55.86000061035156
2013-11-11,55.15999984741211
2013-11-12,54.459999084472656
2013-11-13,53.900001525878906
2013-11-14,52.779998779296875
2013-11-15,54.31999969482422
2013-11-18,51.2400016784668
2013-11-19,50.68000030517578
2013-11-20,50.400001525878906
2013-11-21,50.81999969482422
2013-11-22,50.2599983215332
2013-11-25,49.70000076293945
2013-11-26,55.02000045776367
2013-11-27,52.220001220703125
2013-11-29,53.7599983215332
2013-12-02,57.400001525878906
2013-12-03,55.439998626708984
2013-12-04,54.880001068115234
2013-12-05,53.619998931884766
2013-12-06,53.900001525878906
2013-12-09,52.5
2013-12-10,53.20000076293945
2013-12-11,51.939998626708984
2013-12-12,49.97999954223633
2013-12-13,56.13999938964844
2013-12-16,55.02000045776367
2013-12-17,53.47999954223633
2013-12-18,52.779998779296875
2013-12-19,51.380001068115234
2013-12-20,54.880001068115234
2013-12-23,53.47999954223633
2013-12-24,53.900001525878906
2013-12-26,55.29999923706055
2013-12-27,54.459999084472656
2013-12-30,53.900001525878906
2013-12-31,54.459999084472656
2014-01-02,56.84000015258789
