,CAC
2001-09-06,11.533332824707031
2001-09-07,11.366666793823242
2001-09-10,11.333333015441895
2001-09-17,10.926667213439941
2001-09-18,10.766667366027832
2001-09-19,10.800000190734863
2001-09-20,10.5
2001-09-21,10.326666831970215
2001-09-24,10.466667175292969
2001-09-25,10.466667175292969
2001-09-26,10.800000190734863
2001-09-27,10.800000190734863
2001-09-28,11.053333282470703
2001-10-01,10.84000015258789
2001-10-02,10.833333015441895
2001-10-03,10.933333396911621
2001-10-04,11.399999618530273
2001-10-05,11.266667366027832
2001-10-08,11.066666603088379
2001-10-09,11.300000190734863
2001-10-10,11.233332633972168
2001-10-11,11.233332633972168
2001-10-12,11.233332633972168
2001-10-15,11.333333015441895
2001-10-16,11.233332633972168
2001-10-17,11.333333015441895
2001-10-18,11.366666793823242
2001-10-19,11.199999809265137
2001-10-22,11.366666793823242
2001-10-23,11.333333015441895
2001-10-24,11.233332633972168
2001-10-25,11.199999809265137
2001-10-26,11.333333015441895
2001-10-29,11.466667175292969
2001-10-30,11.466667175292969
2001-10-31,11.873332977294922
2001-11-01,11.866666793823242
2001-11-02,11.819999694824219
2001-11-05,11.766667366027832
2001-11-06,11.666666984558105
2001-11-07,11.666666984558105
2001-11-08,11.600000381469727
2001-11-09,11.800000190734863
2001-11-12,11.873332977294922
2001-11-13,11.866666793823242
2001-11-14,11.74666690826416
2001-11-15,11.833333015441895
2001-11-16,12.0
2001-11-19,12.0
2001-11-20,11.946666717529297
2001-11-21,11.946666717529297
2001-11-23,11.946666717529297
2001-11-26,11.926667213439941
2001-11-27,11.819999694824219
2001-11-28,11.819999694824219
2001-11-29,11.833333015441895
2001-11-30,11.666666984558105
2001-12-03,11.533332824707031
2001-12-04,11.600000381469727
2001-12-05,11.766667366027832
2001-12-06,11.899999618530273
2001-12-07,11.766667366027832
2001-12-10,11.673333168029785
2001-12-11,11.833333015441895
2001-12-12,11.833333015441895
2001-12-13,11.706666946411133
2001-12-14,11.793333053588867
2001-12-17,11.833333015441895
2001-12-18,11.800000190734863
2001-12-19,11.986666679382324
2001-12-20,11.899999618530273
2001-12-21,11.933333396911621
2001-12-24,11.733332633972168
2001-12-26,11.833333015441895
2001-12-27,11.779999732971191
2001-12-28,11.866666793823242
2001-12-31,12.466667175292969
2002-01-02,12.333333015441895
2002-01-03,12.133333206176758
2002-01-04,12.399999618530273
2002-01-07,12.653332710266113
2002-01-08,12.633333206176758
2002-01-09,12.600000381469727
2002-01-10,12.466667175292969
2002-01-11,12.466667175292969
2002-01-14,12.433333396911621
2002-01-15,12.233332633972168
2002-01-16,12.233332633972168
2002-01-17,12.133333206176758
2002-01-18,12.266667366027832
2002-01-22,12.166666984558105
2002-01-23,12.233332633972168
2002-01-24,12.166666984558105
2002-01-25,12.133333206176758
2002-01-28,12.133333206176758
2002-01-29,12.140000343322754
2002-01-30,12.199999809265137
2002-01-31,12.133333206176758
2002-02-01,12.266667366027832
2002-02-04,12.273332595825195
2002-02-05,12.126667022705078
2002-02-06,12.300000190734863
2002-02-07,12.399999618530273
2002-02-08,12.399999618530273
2002-02-11,12.473333358764648
2002-02-12,12.5
2002-02-13,12.626667022705078
2002-02-14,12.633333206176758
2002-02-15,12.566666603088379
2002-02-19,12.333333015441895
2002-02-20,12.333333015441895
2002-02-21,12.600000381469727
2002-02-22,12.666666984558105
2002-02-25,12.699999809265137
2002-02-26,12.800000190734863
2002-02-27,12.833333015441895
2002-02-28,13.0
2002-03-01,13.166666984558105
2002-03-04,13.166666984558105
2002-03-05,13.333333015441895
2002-03-06,13.0
2002-03-07,13.300000190734863
2002-03-08,13.133333206176758
2002-03-11,13.133333206176758
2002-03-12,13.933333396911621
2002-03-13,14.666666984558105
2002-03-14,15.133333206176758
2002-03-15,15.133333206176758
2002-03-18,15.333333015441895
2002-03-19,15.233332633972168
2002-03-20,15.166666984558105
2002-03-21,15.166666984558105
2002-03-22,15.166666984558105
2002-03-25,14.933333396911621
2002-03-26,15.0
2002-03-27,15.186667442321777
2002-03-28,15.666666984558105
2002-04-01,15.84000015258789
2002-04-02,15.866666793823242
2002-04-03,16.0
2002-04-04,16.133333206176758
2002-04-05,16.333332061767578
2002-04-08,16.333332061767578
2002-04-09,16.433332443237305
2002-04-10,16.666667938232422
2002-04-11,16.366666793823242
2002-04-12,16.266666412353516
2002-04-15,16.373332977294922
2002-04-16,16.46666717529297
2002-04-17,16.5
2002-04-18,16.65333366394043
2002-04-19,16.5
2002-04-22,16.65333366394043
2002-04-23,16.633333206176758
2002-04-24,17.266666412353516
2002-04-25,17.133333206176758
2002-04-26,17.0
2002-04-29,16.65999984741211
2002-04-30,16.48666763305664
2002-05-01,16.366666793823242
2002-05-02,16.593332290649414
2002-05-03,16.333332061767578
2002-05-06,16.206666946411133
2002-05-07,15.973333358764648
2002-05-08,16.0
2002-05-09,15.933333396911621
2002-05-10,15.773332595825195
2002-05-13,16.01333236694336
2002-05-14,16.100000381469727
2002-05-15,16.100000381469727
2002-05-16,16.833332061767578
2002-05-17,16.566667556762695
2002-05-20,16.566667556762695
2002-05-21,16.799999237060547
2002-05-22,16.666667938232422
2002-05-23,16.700000762939453
2002-05-24,16.399999618530273
2002-05-28,17.166667938232422
2002-05-29,17.333332061767578
2002-05-30,17.133333206176758
2002-05-31,17.0
2002-06-03,16.65999984741211
2002-06-04,16.413333892822266
2002-06-05,16.53333282470703
2002-06-06,16.03333282470703
2002-06-07,15.899999618530273
2002-06-10,15.833333015441895
2002-06-11,16.600000381469727
2002-06-12,16.666667938232422
2002-06-13,16.899999618530273
2002-06-14,16.333332061767578
2002-06-17,16.933332443237305
2002-06-18,17.200000762939453
2002-06-19,17.266666412353516
2002-06-20,17.280000686645508
2002-06-21,17.899999618530273
2002-06-24,18.633333206176758
2002-06-25,18.0
2002-06-26,18.0
2002-06-27,18.600000381469727
2002-06-28,18.566667556762695
2002-07-01,18.366666793823242
2002-07-02,18.333332061767578
2002-07-03,18.579999923706055
2002-07-05,18.426666259765625
2002-07-08,18.299999237060547
2002-07-09,18.233333587646484
2002-07-10,18.0
2002-07-11,18.093332290649414
2002-07-12,17.833332061767578
2002-07-15,17.53333282470703
2002-07-16,17.666667938232422
2002-07-17,17.933332443237305
2002-07-18,17.333332061767578
2002-07-19,16.97333335876465
2002-07-22,16.81999969482422
2002-07-23,16.246667861938477
2002-07-24,16.333332061767578
2002-07-25,16.633333206176758
2002-07-26,16.733333587646484
2002-07-29,16.700000762939453
2002-07-30,16.566667556762695
2002-07-31,16.166667938232422
2002-08-01,15.699999809265137
2002-08-02,15.460000038146973
2002-08-05,15.233332633972168
2002-08-06,15.300000190734863
2002-08-07,15.066666603088379
2002-08-08,15.133333206176758
2002-08-09,15.199999809265137
2002-08-12,15.733332633972168
2002-08-13,15.833333015441895
2002-08-14,16.626667022705078
2002-08-15,16.666667938232422
2002-08-16,16.65333366394043
2002-08-19,16.633333206176758
2002-08-20,16.266666412353516
2002-08-21,16.733333587646484
2002-08-22,16.799999237060547
2002-08-23,16.399999618530273
2002-08-26,16.666667938232422
2002-08-27,16.266666412353516
2002-08-28,16.079999923706055
2002-08-29,16.666667938232422
2002-08-30,16.5
2002-09-03,16.03333282470703
2002-09-04,16.5
2002-09-05,16.266666412353516
2002-09-06,16.866666793823242
2002-09-09,16.833332061767578
2002-09-10,16.600000381469727
2002-09-11,16.273332595825195
2002-09-12,15.833333015441895
2002-09-13,16.333332061767578
2002-09-16,16.133333206176758
2002-09-17,15.899999618530273
2002-09-18,15.933333396911621
2002-09-19,15.633333206176758
2002-09-20,15.399999618530273
2002-09-23,15.266667366027832
2002-09-24,15.973333358764648
2002-09-25,17.01333236694336
2002-09-26,17.833332061767578
2002-09-27,17.106666564941406
2002-09-30,17.333332061767578
2002-10-01,17.899999618530273
2002-10-02,17.53333282470703
2002-10-03,17.46666717529297
2002-10-04,16.266666412353516
2002-10-07,15.833333015441895
2002-10-08,15.986666679382324
2002-10-09,15.0600004196167
2002-10-10,14.933333396911621
2002-10-11,15.800000190734863
2002-10-14,15.699999809265137
2002-10-15,15.833333015441895
2002-10-16,15.220000267028809
2002-10-17,15.733332633972168
2002-10-18,15.466667175292969
2002-10-21,15.199999809265137
2002-10-22,15.066666603088379
2002-10-23,15.466667175292969
2002-10-24,15.533332824707031
2002-10-25,16.600000381469727
2002-10-28,16.333332061767578
2002-10-29,16.573333740234375
2002-10-30,16.600000381469727
2002-10-31,16.600000381469727
2002-11-01,16.933332443237305
2002-11-04,17.0
2002-11-05,16.81999969482422
2002-11-06,16.899999618530273
2002-11-07,16.6200008392334
2002-11-08,16.34666633605957
2002-11-11,16.166667938232422
2002-11-12,16.65999984741211
2002-11-13,16.566667556762695
2002-11-14,16.399999618530273
2002-11-15,16.633333206176758
2002-11-18,16.566667556762695
2002-11-19,16.5
2002-11-20,16.5
2002-11-21,16.566667556762695
2002-11-22,16.406667709350586
2002-11-25,16.53333282470703
2002-11-26,16.520000457763672
2002-11-27,17.200000762939453
2002-11-29,17.03333282470703
2002-12-02,16.666667938232422
2002-12-03,16.333332061767578
2002-12-04,16.366666793823242
2002-12-05,16.333332061767578
2002-12-06,16.46666717529297
2002-12-09,16.433332443237305
2002-12-10,16.766666412353516
2002-12-11,16.633333206176758
2002-12-12,16.866666793823242
2002-12-13,16.899999618530273
2002-12-16,17.266666412353516
2002-12-17,17.133333206176758
2002-12-18,17.100000381469727
2002-12-19,17.200000762939453
2002-12-20,17.266666412353516
2002-12-23,17.333332061767578
2002-12-24,17.273332595825195
2002-12-26,17.366666793823242
2002-12-27,16.899999618530273
2002-12-30,16.613332748413086
2002-12-31,16.133333206176758
2003-01-02,16.366666793823242
2003-01-03,16.266666412353516
2003-01-06,16.286666870117188
2003-01-07,16.03333282470703
2003-01-08,16.020000457763672
2003-01-09,16.666667938232422
2003-01-10,16.53333282470703
2003-01-13,16.166667938232422
2003-01-14,16.433332443237305
2003-01-15,16.31333351135254
2003-01-16,16.166667938232422
2003-01-17,15.933333396911621
2003-01-21,15.91333293914795
2003-01-22,15.899999618530273
2003-01-23,15.986666679382324
2003-01-24,15.533332824707031
2003-01-27,15.386667251586914
2003-01-28,15.319999694824219
2003-01-29,15.5
2003-01-30,15.166666984558105
2003-01-31,15.399999618530273
2003-02-03,15.453332901000977
2003-02-04,15.399999618530273
2003-02-05,15.233332633972168
2003-02-06,15.033332824707031
2003-02-07,14.666666984558105
2003-02-10,14.600000381469727
2003-02-11,14.539999961853027
2003-02-12,14.600000381469727
2003-02-13,14.393333435058594
2003-02-14,14.58666706085205
2003-02-18,14.5
2003-02-19,14.466667175292969
2003-02-20,14.30666732788086
2003-02-21,14.533332824707031
2003-02-24,14.666666984558105
2003-02-25,14.633333206176758
2003-02-26,14.733332633972168
2003-02-27,14.899999618530273
2003-02-28,14.866666793823242
2003-03-03,14.506667137145996
2003-03-04,14.699999809265137
2003-03-05,14.866666793823242
2003-03-06,15.366666793823242
2003-03-07,15.466667175292969
2003-03-10,15.58666706085205
2003-03-11,15.733332633972168
2003-03-12,15.566666603088379
2003-03-13,15.966667175292969
2003-03-14,16.233333587646484
2003-03-17,16.666667938232422
2003-03-18,16.860000610351562
2003-03-19,17.32666778564453
2003-03-20,17.00666618347168
2003-03-21,17.200000762939453
2003-03-24,17.166667938232422
2003-03-25,17.5
2003-03-26,17.166667938232422
2003-03-27,17.200000762939453
2003-03-28,17.166667938232422
2003-03-31,16.766666412353516
2003-04-01,17.03333282470703
2003-04-02,16.866666793823242
2003-04-03,16.67333221435547
2003-04-04,16.866666793823242
2003-04-07,17.31999969482422
2003-04-08,17.266666412353516
2003-04-09,17.200000762939453
2003-04-10,17.139999389648438
2003-04-11,16.666667938232422
2003-04-14,16.833332061767578
2003-04-15,16.96666717529297
2003-04-16,16.866666793823242
2003-04-17,17.299999237060547
2003-04-21,17.299999237060547
2003-04-22,17.333332061767578
2003-04-23,17.333332061767578
2003-04-24,17.253332138061523
2003-04-25,17.0
2003-04-28,17.03333282470703
2003-04-29,17.166667938232422
2003-04-30,16.899999618530273
2003-05-01,16.65999984741211
2003-05-02,16.97333335876465
2003-05-05,17.333332061767578
2003-05-06,17.34666633605957
2003-05-07,17.266666412353516
2003-05-08,17.246667861938477
2003-05-09,17.166667938232422
2003-05-12,17.03333282470703
2003-05-13,16.866666793823242
2003-05-14,16.566667556762695
2003-05-15,16.600000381469727
2003-05-16,16.200000762939453
2003-05-19,15.266667366027832
2003-05-20,15.366666793823242
2003-05-21,15.466667175292969
2003-05-22,15.793333053588867
2003-05-23,15.966667175292969
2003-05-27,16.200000762939453
2003-05-28,16.333332061767578
2003-05-29,16.266666412353516
2003-05-30,16.52666664123535
2003-06-02,16.600000381469727
2003-06-03,16.600000381469727
2003-06-04,17.233333587646484
2003-06-05,17.333332061767578
2003-06-06,17.0
2003-06-09,16.633333206176758
2003-06-10,16.899999618530273
2003-06-11,16.606666564941406
2003-06-12,16.553333282470703
2003-06-13,16.266666412353516
2003-06-16,17.266666412353516
2003-06-17,17.233333587646484
2003-06-18,17.366666793823242
2003-06-19,17.266666412353516
2003-06-20,17.46666717529297
2003-06-23,17.14666748046875
2003-06-24,16.866666793823242
2003-06-25,17.266666412353516
2003-06-26,18.0
2003-06-27,18.0
2003-06-30,18.333332061767578
2003-07-01,18.433332443237305
2003-07-02,18.600000381469727
2003-07-03,18.5
2003-07-07,18.200000762939453
2003-07-08,18.52666664123535
2003-07-09,18.46666717529297
2003-07-10,18.333332061767578
2003-07-11,18.333332061767578
2003-07-14,18.433332443237305
2003-07-15,18.53333282470703
2003-07-16,18.733333587646484
2003-07-17,18.079999923706055
2003-07-18,18.03333282470703
2003-07-21,17.666667938232422
2003-07-22,17.899999618530273
2003-07-23,17.979999542236328
2003-07-24,17.953332901000977
2003-07-25,18.0
2003-07-28,18.600000381469727
2003-07-29,18.666667938232422
2003-07-30,18.64666748046875
2003-07-31,18.633333206176758
2003-08-01,17.886667251586914
2003-08-04,18.073333740234375
2003-08-05,18.35333251953125
2003-08-06,18.433332443237305
2003-08-07,18.333332061767578
2003-08-08,18.00666618347168
2003-08-11,18.100000381469727
2003-08-12,18.46666717529297
2003-08-13,18.333332061767578
2003-08-14,18.299999237060547
2003-08-15,18.200000762939453
2003-08-18,18.633333206176758
2003-08-19,19.0
2003-08-20,18.926666259765625
2003-08-21,18.959999084472656
2003-08-22,18.8799991607666
2003-08-25,18.81999969482422
2003-08-26,18.600000381469727
2003-08-27,18.833332061767578
2003-08-28,18.733333587646484
2003-08-29,18.833332061767578
2003-09-02,19.200000762939453
2003-09-03,19.360000610351562
2003-09-04,19.266666412353516
2003-09-05,19.233333587646484
2003-09-08,19.399999618530273
2003-09-09,19.399999618530273
2003-09-10,18.793333053588867
2003-09-11,19.333332061767578
2003-09-12,19.48666763305664
2003-09-15,19.46666717529297
2003-09-16,19.46666717529297
2003-09-17,19.733333587646484
2003-09-18,19.953332901000977
2003-09-19,19.920000076293945
2003-09-22,20.0
2003-09-23,20.100000381469727
2003-09-24,19.733333587646484
2003-09-25,19.666667938232422
2003-09-26,19.133333206176758
2003-09-29,19.873332977294922
2003-09-30,19.67333221435547
2003-10-01,19.866666793823242
2003-10-02,19.799999237060547
2003-10-03,20.0
2003-10-06,20.0
2003-10-07,19.906667709350586
2003-10-08,19.633333206176758
2003-10-09,19.933332443237305
2003-10-10,19.606666564941406
2003-10-13,20.166667938232422
2003-10-14,20.166667938232422
2003-10-15,20.213333129882812
2003-10-16,20.200000762939453
2003-10-17,19.799999237060547
2003-10-20,20.100000381469727
2003-10-21,20.200000762939453
2003-10-22,19.399999618530273
2003-10-23,19.233333587646484
2003-10-24,19.0
2003-10-27,19.299999237060547
2003-10-28,19.700000762939453
2003-10-29,20.299999237060547
2003-10-30,20.18666648864746
2003-10-31,20.133333206176758
2003-11-03,20.399999618530273
2003-11-04,20.733333587646484
2003-11-05,20.666667938232422
2003-11-06,20.866666793823242
2003-11-07,21.03333282470703
2003-11-10,21.126667022705078
2003-11-11,20.920000076293945
2003-11-12,21.166667938232422
2003-11-13,21.166667938232422
2003-11-14,20.566667556762695
2003-11-17,20.46666717529297
2003-11-18,20.46666717529297
2003-11-19,20.97333335876465
2003-11-20,20.0
2003-11-21,19.906667709350586
2003-11-24,20.066667556762695
2003-11-25,19.953332901000977
2003-11-26,19.96666717529297
2003-11-28,19.333332061767578
2003-12-01,19.933332443237305
2003-12-02,20.02666664123535
2003-12-03,19.946666717529297
2003-12-04,19.96666717529297
2003-12-05,19.866666793823242
2003-12-08,20.166667938232422
2003-12-09,19.933332443237305
2003-12-10,20.200000762939453
2003-12-11,20.433332443237305
2003-12-12,20.666667938232422
2003-12-15,20.399999618530273
2003-12-16,20.19333267211914
2003-12-17,19.926666259765625
2003-12-18,20.113332748413086
2003-12-19,19.866666793823242
2003-12-22,20.059999465942383
2003-12-23,19.866666793823242
2003-12-24,19.899999618530273
2003-12-26,19.873332977294922
2003-12-29,20.50666618347168
2003-12-30,20.833332061767578
2003-12-31,20.239999771118164
2004-01-02,20.03333282470703
2004-01-05,20.600000381469727
2004-01-06,20.566667556762695
2004-01-07,20.666667938232422
2004-01-08,20.753332138061523
2004-01-09,20.600000381469727
2004-01-12,20.666667938232422
2004-01-13,20.600000381469727
2004-01-14,20.733333587646484
2004-01-15,20.766666412353516
2004-01-16,20.666667938232422
2004-01-20,20.666667938232422
2004-01-21,20.64666748046875
2004-01-22,20.666667938232422
2004-01-23,20.666667938232422
2004-01-26,20.733333587646484
2004-01-27,20.766666412353516
2004-01-28,20.566667556762695
2004-01-29,20.733333587646484
2004-01-30,20.96666717529297
2004-02-02,20.726667404174805
2004-02-03,20.733333587646484
2004-02-04,20.866666793823242
2004-02-05,21.133333206176758
2004-02-06,21.266666412353516
2004-02-09,21.766666412353516
2004-02-10,22.046667098999023
2004-02-11,22.733333587646484
2004-02-12,22.666667938232422
2004-02-13,22.420000076293945
2004-02-17,22.593332290649414
2004-02-18,22.600000381469727
2004-02-19,22.52666664123535
2004-02-20,22.5
2004-02-23,22.46666717529297
2004-02-24,22.50666618347168
2004-02-25,22.593332290649414
2004-02-26,22.733333587646484
2004-02-27,22.82666778564453
2004-03-01,23.0
2004-03-02,22.366666793823242
2004-03-03,22.34000015258789
2004-03-04,22.96666717529297
2004-03-05,23.219999313354492
2004-03-08,22.96666717529297
2004-03-09,22.67333221435547
2004-03-10,22.666667938232422
2004-03-11,22.200000762939453
2004-03-12,22.333332061767578
2004-03-15,21.97333335876465
2004-03-16,21.46666717529297
2004-03-17,21.633333206176758
2004-03-18,21.200000762939453
2004-03-19,20.50666618347168
2004-03-22,19.799999237060547
2004-03-23,20.373332977294922
2004-03-24,20.53333282470703
2004-03-25,20.97333335876465
2004-03-26,21.0
2004-03-29,21.53333282470703
2004-03-30,21.540000915527344
2004-03-31,21.299999237060547
2004-04-01,21.266666412353516
2004-04-02,21.520000457763672
2004-04-05,21.386667251586914
2004-04-06,21.639999389648438
2004-04-07,21.53333282470703
2004-04-08,21.606666564941406
2004-04-12,21.666667938232422
2004-04-13,21.553333282470703
2004-04-14,21.34000015258789
2004-04-15,21.399999618530273
2004-04-16,21.420000076293945
2004-04-19,21.399999618530273
2004-04-20,21.333332061767578
2004-04-21,21.133333206176758
2004-04-22,21.200000762939453
2004-04-23,21.073333740234375
2004-04-26,20.700000762939453
2004-04-27,21.03333282470703
2004-04-28,20.613332748413086
2004-04-29,20.733333587646484
2004-04-30,20.440000534057617
2004-05-03,21.053333282470703
2004-05-04,20.940000534057617
2004-05-05,20.753332138061523
2004-05-06,20.166667938232422
2004-05-07,20.073333740234375
2004-05-10,20.03333282470703
2004-05-11,20.133333206176758
2004-05-12,20.5
2004-05-13,20.100000381469727
2004-05-14,20.0
2004-05-17,19.666667938232422
2004-05-18,19.666667938232422
2004-05-19,19.520000457763672
2004-05-20,19.32666778564453
2004-05-21,20.166667938232422
2004-05-24,20.719999313354492
2004-05-25,21.133333206176758
2004-05-26,21.01333236694336
2004-05-27,21.066667556762695
2004-05-28,20.53333282470703
2004-06-01,20.32666778564453
2004-06-02,20.53333282470703
2004-06-03,20.233333587646484
2004-06-04,20.47333335876465
2004-06-07,20.799999237060547
2004-06-08,20.733333587646484
2004-06-09,20.299999237060547
2004-06-10,20.266666412353516
2004-06-14,19.739999771118164
2004-06-15,20.040000915527344
2004-06-16,20.399999618530273
2004-06-17,20.47333335876465
2004-06-18,20.233333587646484
2004-06-21,20.14666748046875
2004-06-22,19.906667709350586
2004-06-23,20.399999618530273
2004-06-24,20.299999237060547
2004-06-25,22.0
2004-06-28,21.446666717529297
2004-06-29,21.933332443237305
2004-06-30,22.046667098999023
2004-07-01,21.733333587646484
2004-07-02,21.566667556762695
2004-07-06,21.266666412353516
2004-07-07,21.213333129882812
2004-07-08,21.0
2004-07-09,20.886667251586914
2004-07-12,20.80666732788086
2004-07-13,20.633333206176758
2004-07-14,20.733333587646484
2004-07-15,20.53333282470703
2004-07-16,20.200000762939453
2004-07-19,20.066667556762695
2004-07-20,20.1200008392334
2004-07-21,20.066667556762695
2004-07-22,20.133333206176758
2004-07-23,19.940000534057617
2004-07-26,19.96666717529297
2004-07-27,20.726667404174805
2004-07-28,20.666667938232422
2004-07-29,20.733333587646484
2004-07-30,20.69333267211914
2004-08-02,20.773332595825195
2004-08-03,20.69333267211914
2004-08-04,20.606666564941406
2004-08-05,20.53333282470703
2004-08-06,20.51333236694336
2004-08-09,20.35333251953125
2004-08-10,20.639999389648438
2004-08-11,20.733333587646484
2004-08-12,20.633333206176758
2004-08-13,20.866666793823242
2004-08-16,21.200000762939453
2004-08-17,21.333332061767578
2004-08-18,21.733333587646484
2004-08-19,21.700000762939453
2004-08-20,21.866666793823242
2004-08-23,21.666667938232422
2004-08-24,21.866666793823242
2004-08-25,21.899999618530273
2004-08-26,21.833332061767578
2004-08-27,21.766666412353516
2004-08-30,21.333332061767578
2004-08-31,21.666667938232422
2004-09-01,21.68666648864746
2004-09-02,22.0
2004-09-03,22.0
2004-09-07,22.299999237060547
2004-09-08,22.106666564941406
2004-09-09,22.700000762939453
2004-09-10,22.6200008392334
2004-09-13,22.299999237060547
2004-09-14,22.600000381469727
2004-09-15,22.666667938232422
2004-09-16,22.5
2004-09-17,22.766666412353516
2004-09-20,22.540000915527344
2004-09-21,22.866666793823242
2004-09-22,22.639999389648438
2004-09-23,22.613332748413086
2004-09-24,22.733333587646484
2004-09-27,22.733333587646484
2004-09-28,23.106666564941406
2004-09-29,23.266666412353516
2004-09-30,23.00666618347168
2004-10-01,23.793333053588867
2004-10-04,23.953332901000977
2004-10-05,24.040000915527344
2004-10-06,24.299999237060547
2004-10-07,24.079999923706055
2004-10-08,23.84666633605957
2004-10-11,23.99333381652832
2004-10-12,24.03333282470703
2004-10-13,23.926666259765625
2004-10-14,23.866666793823242
2004-10-15,23.96666717529297
2004-10-18,24.0
2004-10-19,23.899999618530273
2004-10-20,23.979999542236328
2004-10-21,24.366666793823242
2004-10-22,24.133333206176758
2004-10-25,24.206666946411133
2004-10-26,24.746667861938477
2004-10-27,25.333332061767578
2004-10-28,25.133333206176758
2004-10-29,24.566667556762695
2004-11-01,23.893333435058594
2004-11-02,23.873332977294922
2004-11-03,23.666667938232422
2004-11-04,23.866666793823242
2004-11-05,23.333332061767578
2004-11-08,23.213333129882812
2004-11-09,23.65999984741211
2004-11-10,24.079999923706055
2004-11-11,24.233333587646484
2004-11-12,24.633333206176758
2004-11-15,24.600000381469727
2004-11-16,24.34000015258789
2004-11-17,24.31999969482422
2004-11-18,24.079999923706055
2004-11-19,23.65999984741211
2004-11-22,23.959999084472656
2004-11-23,25.066667556762695
2004-11-24,25.03333282470703
2004-11-26,25.03333282470703
2004-11-29,25.46666717529297
2004-11-30,25.299999237060547
2004-12-01,26.166667938232422
2004-12-02,26.266666412353516
2004-12-03,26.280000686645508
2004-12-06,26.086666107177734
2004-12-07,25.333332061767578
2004-12-08,25.666667938232422
2004-12-09,25.46666717529297
2004-12-10,26.280000686645508
2004-12-13,26.399999618530273
2004-12-14,26.866666793823242
2004-12-15,26.82666778564453
2004-12-16,26.600000381469727
2004-12-17,26.266666412353516
2004-12-20,26.14666748046875
2004-12-21,26.433332443237305
2004-12-22,26.713333129882812
2004-12-23,26.566667556762695
2004-12-27,26.5
2004-12-28,26.520000457763672
2004-12-29,26.573333740234375
2004-12-30,26.426666259765625
2004-12-31,26.273332595825195
2005-01-03,26.67333221435547
2005-01-04,26.700000762939453
2005-01-05,26.479999542236328
2005-01-06,26.719999313354492
2005-01-07,26.453332901000977
2005-01-10,25.8799991607666
2005-01-11,25.899999618530273
2005-01-12,25.200000762939453
2005-01-13,24.80666732788086
2005-01-14,24.96666717529297
2005-01-18,24.739999771118164
2005-01-19,24.399999618530273
2005-01-20,24.5
2005-01-21,24.366666793823242
2005-01-24,24.200000762939453
2005-01-25,24.459999084472656
2005-01-26,24.393333435058594
2005-01-27,24.399999618530273
2005-01-28,23.85333251953125
2005-01-31,24.833332061767578
2005-02-01,24.866666793823242
2005-02-02,24.780000686645508
2005-02-03,24.600000381469727
2005-02-04,24.860000610351562
2005-02-07,24.799999237060547
2005-02-08,24.906667709350586
2005-02-09,24.766666412353516
2005-02-10,24.0
2005-02-11,24.69333267211914
2005-02-14,24.46666717529297
2005-02-15,24.200000762939453
2005-02-16,24.266666412353516
2005-02-17,24.03333282470703
2005-02-18,24.266666412353516
2005-02-22,23.893333435058594
2005-02-23,23.899999618530273
2005-02-24,23.399999618530273
2005-02-25,23.440000534057617
2005-02-28,23.19333267211914
2005-03-01,23.799999237060547
2005-03-02,23.946666717529297
2005-03-03,23.833332061767578
2005-03-04,24.31333351135254
2005-03-07,24.420000076293945
2005-03-08,24.166667938232422
2005-03-09,24.133333206176758
2005-03-10,24.139999389648438
2005-03-11,24.253332138061523
2005-03-14,24.299999237060547
2005-03-15,24.406667709350586
2005-03-16,24.213333129882812
2005-03-17,24.273332595825195
2005-03-18,24.30666732788086
2005-03-21,24.540000915527344
2005-03-22,24.546667098999023
2005-03-23,24.34666633605957
2005-03-24,24.139999389648438
2005-03-28,24.246667861938477
2005-03-29,24.206666946411133
2005-03-30,23.933332443237305
2005-03-31,23.566667556762695
2005-04-01,23.139999389648438
2005-04-04,22.739999771118164
2005-04-05,22.5
2005-04-06,22.733333587646484
2005-04-07,22.799999237060547
2005-04-08,22.733333587646484
2005-04-11,22.5
2005-04-12,22.799999237060547
2005-04-13,22.260000228881836
2005-04-14,22.01333236694336
2005-04-15,22.14666748046875
2005-04-18,22.059999465942383
2005-04-19,22.1200008392334
2005-04-20,21.866666793823242
2005-04-21,22.166667938232422
2005-04-22,23.200000762939453
2005-04-25,23.106666564941406
2005-04-26,22.666667938232422
2005-04-27,22.49333381652832
2005-04-28,22.280000686645508
2005-04-29,21.67333221435547
2005-05-02,20.786666870117188
2005-05-03,20.520000457763672
2005-05-04,21.266666412353516
2005-05-05,21.200000762939453
2005-05-06,21.133333206176758
2005-05-09,21.139999389648438
2005-05-10,21.0
2005-05-11,21.100000381469727
2005-05-12,21.0
2005-05-13,20.399999618530273
2005-05-16,20.53333282470703
2005-05-17,20.713333129882812
2005-05-18,21.600000381469727
2005-05-19,22.200000762939453
2005-05-20,21.96666717529297
2005-05-23,22.066667556762695
2005-05-24,22.15999984741211
2005-05-25,22.073333740234375
2005-05-26,22.47333335876465
2005-05-27,22.953332901000977
2005-05-31,22.953332901000977
2005-06-01,22.959999084472656
2005-06-02,22.719999313354492
2005-06-03,22.666667938232422
2005-06-06,22.833332061767578
2005-06-07,22.35333251953125
2005-06-08,21.600000381469727
2005-06-09,21.5
2005-06-10,21.399999618530273
2005-06-13,21.34666633605957
2005-06-14,21.81999969482422
2005-06-15,21.85333251953125
