,AGNC
2019-08-19,16.329999923706055
2019-08-20,16.209999084472656
2019-08-21,15.899999618530273
2019-08-22,15.899999618530273
2019-08-23,15.649999618530273
2019-08-26,15.550000190734863
2019-08-27,15.079999923706055
2019-08-28,15.029999732971191
2019-08-29,14.819999694824219
2019-08-30,14.869999885559082
2019-09-03,14.729999542236328
2019-09-04,14.880000114440918
2019-09-05,15.09000015258789
2019-09-06,15.0600004196167
2019-09-09,15.34000015258789
2019-09-10,15.720000267028809
2019-09-11,15.84000015258789
2019-09-12,15.640000343322754
2019-09-13,15.850000381469727
2019-09-16,15.779999732971191
2019-09-17,15.760000228881836
2019-09-18,15.880000114440918
2019-09-19,16.09000015258789
2019-09-20,16.260000228881836
2019-09-23,16.309999465942383
2019-09-24,16.079999923706055
2019-09-25,16.18000030517578
2019-09-26,16.209999084472656
2019-09-27,16.020000457763672
2019-09-30,16.09000015258789
2019-10-01,15.8100004196167
2019-10-02,15.819999694824219
2019-10-03,15.890000343322754
2019-10-04,16.040000915527344
2019-10-07,16.020000457763672
2019-10-08,15.899999618530273
2019-10-09,15.989999771118164
2019-10-10,16.059999465942383
2019-10-11,16.260000228881836
2019-10-14,16.18000030517578
2019-10-15,16.1200008392334
2019-10-16,16.200000762939453
2019-10-17,16.34000015258789
2019-10-18,16.43000030517578
2019-10-21,16.649999618530273
2019-10-22,16.639999389648438
2019-10-23,16.780000686645508
2019-10-24,16.600000381469727
2019-10-25,16.540000915527344
2019-10-28,16.65999984741211
2019-10-29,16.649999618530273
2019-10-30,16.479999542236328
2019-10-31,17.049999237060547
2019-11-01,16.959999084472656
2019-11-04,17.020000457763672
2019-11-05,16.979999542236328
2019-11-06,17.110000610351562
2019-11-07,17.200000762939453
2019-11-08,17.309999465942383
2019-11-11,17.350000381469727
2019-11-12,17.309999465942383
2019-11-13,17.399999618530273
2019-11-14,17.260000228881836
2019-11-15,17.350000381469727
2019-11-18,17.420000076293945
2019-11-19,17.299999237060547
2019-11-20,17.309999465942383
2019-11-21,17.239999771118164
2019-11-22,17.31999969482422
2019-11-25,17.389999389648438
2019-11-26,17.459999084472656
2019-11-27,17.309999465942383
2019-11-29,17.31999969482422
2019-12-02,17.360000610351562
2019-12-03,17.299999237060547
2019-12-04,17.219999313354492
2019-12-05,17.209999084472656
2019-12-06,17.309999465942383
2019-12-09,17.329999923706055
2019-12-10,17.309999465942383
2019-12-11,17.34000015258789
2019-12-12,17.450000762939453
2019-12-13,17.510000228881836
2019-12-16,17.389999389648438
2019-12-17,17.6200008392334
2019-12-18,17.68000030517578
2019-12-19,17.690000534057617
2019-12-20,17.709999084472656
2019-12-23,17.719999313354492
2019-12-24,17.8700008392334
2019-12-26,18.020000457763672
2019-12-27,18.030000686645508
2019-12-30,17.709999084472656
2019-12-31,17.68000030517578
2020-01-02,17.780000686645508
2020-01-03,17.729999542236328
2020-01-06,17.729999542236328
2020-01-07,17.93000030517578
2020-01-08,17.8799991607666
2020-01-09,17.940000534057617
2020-01-10,17.959999084472656
2020-01-13,18.030000686645508
2020-01-14,18.100000381469727
2020-01-15,18.15999984741211
2020-01-16,18.209999084472656
2020-01-17,18.25
2020-01-21,18.469999313354492
2020-01-22,18.360000610351562
2020-01-23,18.43000030517578
2020-01-24,18.350000381469727
2020-01-27,18.270000457763672
2020-01-28,18.40999984741211
2020-01-29,18.739999771118164
2020-01-30,18.479999542236328
2020-01-31,18.59000015258789
2020-02-03,18.6299991607666
2020-02-04,18.790000915527344
2020-02-05,19.200000762939453
2020-02-06,19.219999313354492
2020-02-07,19.190000534057617
2020-02-10,19.030000686645508
2020-02-11,18.979999542236328
2020-02-12,18.989999771118164
2020-02-13,19.1200008392334
2020-02-14,19.34000015258789
2020-02-18,19.540000915527344
2020-02-19,19.440000534057617
2020-02-20,19.6200008392334
2020-02-21,19.260000228881836
2020-02-24,19.09000015258789
2020-02-25,18.510000228881836
2020-02-26,18.440000534057617
2020-02-27,17.56999969482422
2020-02-28,17.040000915527344
2020-03-02,18.149999618530273
2020-03-03,17.8799991607666
2020-03-04,18.239999771118164
2020-03-05,17.700000762939453
2020-03-06,17.100000381469727
2020-03-09,15.59000015258789
2020-03-10,15.40999984741211
2020-03-11,14.390000343322754
2020-03-12,11.5600004196167
2020-03-13,12.010000228881836
2020-03-16,11.8100004196167
2020-03-17,11.8100004196167
2020-03-18,9.729999542236328
2020-03-19,9.380000114440918
2020-03-20,9.829999923706055
2020-03-23,10.4399995803833
2020-03-24,11.109999656677246
2020-03-25,12.5
2020-03-26,13.449999809265137
2020-03-27,13.149999618530273
2020-03-30,11.680000305175781
2020-03-31,10.579999923706055
2020-04-01,9.489999771118164
2020-04-02,9.800000190734863
2020-04-03,9.510000228881836
2020-04-06,10.380000114440918
2020-04-07,10.510000228881836
2020-04-08,11.270000457763672
2020-04-09,12.210000038146973
2020-04-13,12.180000305175781
2020-04-14,11.819999694824219
2020-04-15,11.479999542236328
2020-04-16,11.649999618530273
2020-04-17,12.270000457763672
2020-04-20,11.979999542236328
2020-04-21,12.359999656677246
2020-04-22,12.199999809265137
2020-04-23,12.359999656677246
2020-04-24,12.130000114440918
2020-04-27,12.3100004196167
2020-04-28,12.6899995803833
2020-04-29,12.739999771118164
2020-04-30,12.420000076293945
2020-05-01,12.270000457763672
2020-05-04,12.40999984741211
2020-05-05,12.779999732971191
2020-05-06,12.489999771118164
2020-05-07,12.569999694824219
2020-05-08,12.710000038146973
2020-05-11,12.3100004196167
2020-05-12,12.039999961853027
2020-05-13,11.729999542236328
2020-05-14,12.40999984741211
2020-05-15,12.4399995803833
2020-05-18,12.899999618530273
2020-05-19,12.989999771118164
2020-05-20,13.25
2020-05-21,13.050000190734863
2020-05-22,13.170000076293945
2020-05-26,13.420000076293945
2020-05-27,13.489999771118164
2020-05-28,13.09000015258789
2020-05-29,12.9399995803833
2020-06-01,13.15999984741211
2020-06-02,13.0
2020-06-03,13.319999694824219
2020-06-04,13.890000343322754
2020-06-05,13.489999771118164
2020-06-08,14.25
2020-06-09,13.90999984741211
2020-06-10,13.420000076293945
2020-06-11,12.960000038146973
2020-06-12,13.609999656677246
2020-06-15,13.489999771118164
2020-06-16,13.470000267028809
2020-06-17,13.350000381469727
2020-06-18,13.1899995803833
2020-06-19,12.890000343322754
2020-06-22,12.989999771118164
2020-06-23,13.039999961853027
2020-06-24,12.819999694824219
2020-06-25,13.1899995803833
2020-06-26,12.760000228881836
2020-06-29,12.930000305175781
2020-06-30,12.899999618530273
2020-07-01,12.850000381469727
2020-07-02,12.720000267028809
2020-07-06,12.930000305175781
2020-07-07,12.819999694824219
2020-07-08,12.989999771118164
2020-07-09,12.670000076293945
2020-07-10,12.710000038146973
2020-07-13,12.6899995803833
2020-07-14,12.979999542236328
2020-07-15,13.399999618530273
2020-07-16,13.430000305175781
2020-07-17,13.369999885559082
2020-07-20,13.430000305175781
2020-07-21,13.579999923706055
2020-07-22,13.609999656677246
2020-07-23,13.489999771118164
2020-07-24,13.520000457763672
2020-07-27,13.710000038146973
2020-07-28,13.569999694824219
2020-07-29,13.770000457763672
2020-07-30,13.619999885559082
2020-07-31,13.600000381469727
2020-08-03,13.739999771118164
2020-08-04,13.5600004196167
2020-08-05,13.739999771118164
2020-08-06,13.619999885559082
2020-08-07,13.630000114440918
2020-08-10,13.890000343322754
2020-08-11,13.770000457763672
2020-08-12,13.649999618530273
2020-08-13,13.720000267028809
2020-08-14,13.880000114440918
2020-08-17,13.800000190734863
2020-08-18,13.880000114440918
2020-08-19,13.9399995803833
2020-08-20,13.9399995803833
2020-08-21,14.010000228881836
2020-08-24,14.25
2020-08-25,14.170000076293945
2020-08-26,14.050000190734863
2020-08-27,14.09000015258789
2020-08-28,14.140000343322754
2020-08-31,14.109999656677246
2020-09-01,14.079999923706055
2020-09-02,13.989999771118164
2020-09-03,13.829999923706055
2020-09-04,13.84000015258789
2020-09-08,14.15999984741211
2020-09-09,14.199999809265137
2020-09-10,14.210000038146973
2020-09-11,14.109999656677246
2020-09-14,14.569999694824219
2020-09-15,14.5
2020-09-16,14.609999656677246
2020-09-17,14.600000381469727
2020-09-18,14.510000228881836
2020-09-21,14.289999961853027
2020-09-22,14.270000457763672
2020-09-23,13.979999542236328
2020-09-24,13.859999656677246
2020-09-25,14.0
2020-09-28,14.270000457763672
2020-09-29,13.920000076293945
2020-09-30,13.90999984741211
2020-10-01,13.899999618530273
2020-10-02,13.9399995803833
2020-10-05,14.0
2020-10-06,13.9399995803833
2020-10-07,13.989999771118164
2020-10-08,14.220000267028809
2020-10-09,14.069999694824219
2020-10-12,14.1899995803833
2020-10-13,14.029999732971191
2020-10-14,14.119999885559082
2020-10-15,14.180000305175781
2020-10-16,14.109999656677246
2020-10-19,14.029999732971191
2020-10-20,14.029999732971191
2020-10-21,13.869999885559082
2020-10-22,13.989999771118164
2020-10-23,14.1899995803833
2020-10-26,14.09000015258789
2020-10-27,14.25
2020-10-28,14.029999732971191
2020-10-29,14.100000381469727
2020-10-30,13.970000267028809
2020-11-02,13.989999771118164
2020-11-03,13.9399995803833
2020-11-04,14.069999694824219
2020-11-05,14.239999771118164
2020-11-06,14.109999656677246
2020-11-09,14.149999618530273
2020-11-10,14.859999656677246
2020-11-11,14.520000457763672
2020-11-12,14.529999732971191
2020-11-13,14.869999885559082
2020-11-16,15.0600004196167
2020-11-17,15.220000267028809
2020-11-18,15.25
2020-11-19,15.09000015258789
2020-11-20,15.210000038146973
2020-11-23,15.449999809265137
2020-11-24,15.699999809265137
2020-11-25,15.649999618530273
2020-11-27,15.569999694824219
2020-11-30,15.279999732971191
2020-12-01,15.34000015258789
2020-12-02,15.319999694824219
2020-12-03,15.40999984741211
2020-12-04,15.539999961853027
2020-12-07,15.479999542236328
2020-12-08,15.59000015258789
2020-12-09,15.600000381469727
2020-12-10,15.5
2020-12-11,15.319999694824219
2020-12-14,15.300000190734863
2020-12-15,15.430000305175781
2020-12-16,15.430000305175781
2020-12-17,15.460000038146973
2020-12-18,15.420000076293945
2020-12-21,15.430000305175781
2020-12-22,15.430000305175781
2020-12-23,15.670000076293945
2020-12-24,15.569999694824219
2020-12-28,15.640000343322754
2020-12-29,15.579999923706055
2020-12-30,15.569999694824219
2020-12-31,15.600000381469727
2021-01-04,15.390000343322754
2021-01-05,15.3100004196167
2021-01-06,15.369999885559082
2021-01-07,15.430000305175781
2021-01-08,15.539999961853027
2021-01-11,15.380000114440918
2021-01-12,15.5600004196167
2021-01-13,15.520000457763672
2021-01-14,15.619999885559082
2021-01-15,15.649999618530273
2021-01-19,15.789999961853027
2021-01-20,15.899999618530273
2021-01-21,16.09000015258789
2021-01-22,16.139999389648438
2021-01-25,16.25
2021-01-26,16.15999984741211
2021-01-27,15.789999961853027
2021-01-28,15.819999694824219
2021-01-29,15.600000381469727
2021-02-01,15.890000343322754
2021-02-02,16.079999923706055
2021-02-03,16.100000381469727
2021-02-04,16.170000076293945
2021-02-05,16.299999237060547
2021-02-08,16.280000686645508
2021-02-09,16.290000915527344
2021-02-10,16.3799991607666
2021-02-11,16.3700008392334
2021-02-12,16.350000381469727
2021-02-16,16.43000030517578
2021-02-17,16.309999465942383
2021-02-18,16.100000381469727
2021-02-19,16.459999084472656
2021-02-22,16.510000228881836
2021-02-23,16.329999923706055
2021-02-24,16.579999923706055
2021-02-25,15.989999771118164
2021-02-26,16.030000686645508
2021-03-01,15.960000038146973
2021-03-02,16.139999389648438
2021-03-03,15.989999771118164
2021-03-04,15.920000076293945
2021-03-05,15.899999618530273
2021-03-08,16.329999923706055
2021-03-09,16.350000381469727
2021-03-10,16.399999618530273
2021-03-11,16.309999465942383
2021-03-12,16.469999313354492
2021-03-15,16.520000457763672
2021-03-16,16.479999542236328
2021-03-17,16.68000030517578
2021-03-18,16.5
2021-03-19,16.59000015258789
2021-03-22,16.670000076293945
2021-03-23,16.559999465942383
2021-03-24,16.549999237060547
2021-03-25,16.790000915527344
2021-03-26,17.020000457763672
2021-03-29,16.760000228881836
2021-03-30,16.889999389648438
2021-03-31,16.760000228881836
2021-04-01,17.020000457763672
2021-04-05,17.0
2021-04-06,17.010000228881836
2021-04-07,17.110000610351562
2021-04-08,17.15999984741211
2021-04-09,17.059999465942383
2021-04-12,17.170000076293945
2021-04-13,17.219999313354492
2021-04-14,17.360000610351562
2021-04-15,17.329999923706055
2021-04-16,17.479999542236328
2021-04-19,17.34000015258789
2021-04-20,17.31999969482422
2021-04-21,17.440000534057617
2021-04-22,17.389999389648438
2021-04-23,17.469999313354492
2021-04-26,17.360000610351562
2021-04-27,17.75
2021-04-28,17.959999084472656
2021-04-29,17.950000762939453
2021-04-30,17.93000030517578
2021-05-03,17.989999771118164
2021-05-04,17.889999389648438
2021-05-05,18.1299991607666
2021-05-06,18.209999084472656
2021-05-07,18.31999969482422
2021-05-10,18.280000686645508
2021-05-11,18.079999923706055
2021-05-12,17.420000076293945
2021-05-13,17.84000015258789
2021-05-14,18.18000030517578
