,CATH
2020-01-24,40.23500061035156
2020-01-27,39.518001556396484
2020-01-28,39.939998626708984
2020-01-29,39.959999084472656
2020-01-30,39.95000076293945
2020-01-31,39.334999084472656
2020-02-03,39.68000030517578
2020-02-04,40.305999755859375
2020-02-05,40.599998474121094
2020-02-06,40.939998626708984
2020-02-07,40.73699951171875
2020-02-10,40.90999984741211
2020-02-11,41.125
2020-02-12,41.349998474121094
2020-02-13,41.457000732421875
2020-02-14,41.369998931884766
2020-02-18,41.231998443603516
2020-02-19,41.529998779296875
2020-02-20,41.314998626708984
2020-02-21,40.9900016784668
2020-02-24,39.709999084472656
2020-02-25,38.41999816894531
2020-02-26,38.38999938964844
2020-02-27,36.82699966430664
2020-02-28,36.099998474121094
2020-03-02,37.779998779296875
2020-03-03,37.029998779296875
2020-03-04,38.38999938964844
2020-03-05,36.965999603271484
2020-03-06,36.58000183105469
2020-03-09,33.7599983215332
2020-03-10,35.33000183105469
2020-03-11,33.400001525878906
2020-03-12,30.81999969482422
2020-03-13,33.1349983215332
2020-03-16,29.190000534057617
2020-03-17,31.06999969482422
2020-03-18,28.940000534057617
2020-03-19,29.770000457763672
2020-03-20,28.329999923706055
2020-03-23,27.43000030517578
2020-03-24,29.966999053955078
2020-03-25,30.464000701904297
2020-03-26,32.13999938964844
2020-03-27,31.200000762939453
2020-03-30,32.13999938964844
2020-03-31,31.860000610351562
2020-04-01,30.389999389648438
2020-04-02,30.899999618530273
2020-04-03,30.540000915527344
2020-04-06,32.54999923706055
2020-04-07,32.7599983215332
2020-04-08,33.7599983215332
2020-04-09,34.43000030517578
2020-04-13,34.0099983215332
2020-04-14,35.06999969482422
2020-04-15,34.20000076293945
2020-04-16,34.13999938964844
2020-04-17,35.16899871826172
2020-04-20,34.69900131225586
2020-04-21,33.630001068115234
2020-04-22,34.34400177001953
2020-04-23,34.249000549316406
2020-04-24,34.779998779296875
2020-04-27,35.40999984741211
2020-04-28,35.130001068115234
2020-04-29,36.12200164794922
2020-04-30,35.81100082397461
2020-05-01,34.790000915527344
2020-05-04,34.849998474121094
2020-05-05,35.27000045776367
2020-05-06,35.06999969482422
2020-05-07,35.310001373291016
2020-05-08,35.9900016784668
2020-05-11,36.0
2020-05-12,35.3489990234375
2020-05-13,34.79999923706055
2020-05-14,35.06999969482422
2020-05-15,35.31999969482422
2020-05-18,36.36000061035156
2020-05-19,36.060001373291016
2020-05-20,36.70000076293945
2020-05-21,36.380001068115234
2020-05-22,36.439998626708984
2020-05-26,36.970001220703125
2020-05-27,37.5
2020-05-28,37.41999816894531
2020-05-29,37.709999084472656
2020-06-01,37.76599884033203
2020-06-02,38.22999954223633
2020-06-03,38.619998931884766
2020-06-04,38.479000091552734
2020-06-05,39.400001525878906
2020-06-08,40.0
2020-06-09,39.58000183105469
2020-06-10,39.619998931884766
2020-06-11,37.099998474121094
2020-06-12,37.61000061035156
2020-06-15,37.96500015258789
2020-06-16,38.849998474121094
2020-06-17,38.45000076293945
2020-06-18,38.505001068115234
2020-06-19,38.404998779296875
2020-06-22,38.58000183105469
2020-06-23,38.65999984741211
2020-06-24,37.7400016784668
2020-06-25,38.060001373291016
2020-06-26,37.43000030517578
2020-06-29,37.36000061035156
2020-06-30,38.119998931884766
2020-07-01,38.34400177001953
2020-07-02,38.49399948120117
2020-07-06,39.2400016784668
2020-07-07,38.66999816894531
2020-07-08,38.880001068115234
2020-07-09,38.75
2020-07-10,39.04999923706055
2020-07-13,38.79999923706055
2020-07-14,39.33399963378906
2020-07-15,39.68000030517578
2020-07-16,39.40999984741211
2020-07-17,39.810001373291016
2020-07-20,40.0099983215332
2020-07-21,40.05099868774414
2020-07-22,40.29499816894531
2020-07-23,39.76599884033203
2020-07-24,39.560001373291016
2020-07-27,39.86899948120117
2020-07-28,39.55099868774414
2020-07-29,40.141998291015625
2020-07-30,39.92100143432617
2020-07-31,40.2400016784668
2020-08-03,40.52000045776367
2020-08-04,40.560001373291016
2020-08-05,40.86000061035156
2020-08-06,41.290000915527344
2020-08-07,41.1349983215332
2020-08-10,41.358001708984375
2020-08-11,41.15999984741211
2020-08-12,41.689998626708984
2020-08-13,41.58000183105469
2020-08-14,41.630001068115234
2020-08-17,41.64899826049805
2020-08-18,41.88999938964844
2020-08-19,41.569000244140625
2020-08-20,41.720001220703125
2020-08-21,41.755001068115234
2020-08-24,42.165000915527344
2020-08-25,42.470001220703125
2020-08-26,42.81700134277344
2020-08-27,42.9900016784668
2020-08-28,43.15999984741211
2020-08-31,43.196998596191406
2020-09-01,43.41899871826172
2020-09-02,44.14400100708008
2020-09-03,42.599998474121094
2020-09-04,42.3390007019043
2020-09-08,41.11899948120117
2020-09-09,41.930999755859375
2020-09-10,41.207000732421875
2020-09-11,41.13999938964844
2020-09-14,41.709999084472656
2020-09-15,42.04999923706055
2020-09-16,41.58000183105469
2020-09-17,41.31999969482422
2020-09-18,40.97999954223633
2020-09-21,40.40599822998047
2020-09-22,40.85499954223633
2020-09-23,39.7400016784668
2020-09-24,40.119998931884766
2020-09-25,40.540000915527344
2020-09-28,41.290000915527344
2020-09-29,41.130001068115234
2020-09-30,41.54999923706055
2020-10-01,41.560001373291016
2020-10-02,41.290000915527344
2020-10-05,42.005001068115234
2020-10-06,41.52000045776367
2020-10-07,42.308998107910156
2020-10-08,42.540000915527344
2020-10-09,42.90599822998047
2020-10-12,43.67900085449219
2020-10-13,43.34000015258789
2020-10-14,43.13800048828125
2020-10-15,43.143001556396484
2020-10-16,43.16999816894531
2020-10-19,42.220001220703125
2020-10-20,42.6879997253418
2020-10-21,42.6150016784668
2020-10-22,42.65999984741211
2020-10-23,42.83700180053711
2020-10-26,41.89699935913086
2020-10-27,41.880001068115234
2020-10-28,40.54999923706055
2020-10-29,40.987998962402344
2020-10-30,40.04999923706055
2020-11-02,40.970001220703125
2020-11-03,41.7400016784668
2020-11-04,42.749000549316406
2020-11-05,43.349998474121094
2020-11-06,43.209999084472656
2020-11-09,44.012001037597656
2020-11-10,43.81999969482422
2020-11-11,44.14500045776367
2020-11-12,43.492000579833984
2020-11-13,44.16999816894531
2020-11-16,44.68000030517578
2020-11-17,44.59000015258789
2020-11-18,44.08000183105469
2020-11-19,44.25
2020-11-20,44.06999969482422
2020-11-23,44.22100067138672
2020-11-24,44.959999084472656
2020-11-25,44.81999969482422
2020-11-27,44.94499969482422
2020-11-30,44.91999816894531
2020-12-01,45.20000076293945
2020-12-02,45.25
2020-12-03,45.310001373291016
2020-12-04,45.650001525878906
2020-12-07,45.43000030517578
2020-12-08,45.70000076293945
2020-12-09,45.40999984741211
2020-12-10,45.43000030517578
2020-12-11,45.15999984741211
2020-12-14,45.119998931884766
2020-12-15,45.65999984741211
2020-12-16,45.83000183105469
2020-12-17,46.042999267578125
2020-12-18,45.959999084472656
2020-12-21,45.61000061035156
2020-12-22,45.70000076293945
2020-12-23,45.86000061035156
2020-12-24,45.83000183105469
2020-12-28,46.314998626708984
2020-12-29,46.16899871826172
2020-12-30,45.93000030517578
2020-12-31,46.20000076293945
2021-01-04,45.47999954223633
2021-01-05,45.75899887084961
2021-01-06,46.04999923706055
2021-01-07,46.7140007019043
2021-01-08,46.90999984741211
2021-01-11,46.810001373291016
2021-01-12,46.650001525878906
2021-01-13,46.75
2021-01-14,46.439998626708984
2021-01-15,46.2400016784668
2021-01-19,46.64500045776367
2021-01-20,47.409000396728516
2021-01-21,47.40999984741211
2021-01-22,47.224998474121094
2021-01-25,47.150001525878906
2021-01-26,47.2599983215332
2021-01-27,46.29999923706055
2021-01-28,46.52000045776367
2021-01-29,45.599998474121094
2021-02-01,46.31999969482422
2021-02-02,46.994998931884766
2021-02-03,47.06999969482422
2021-02-04,47.54999923706055
2021-02-05,47.84000015258789
2021-02-08,48.13999938964844
2021-02-09,48.14899826049805
2021-02-10,48.18000030517578
2021-02-11,48.279998779296875
2021-02-12,48.540000915527344
2021-02-16,48.470001220703125
2021-02-17,48.41999816894531
2021-02-18,48.2599983215332
2021-02-19,48.18000030517578
2021-02-22,47.900001525878906
2021-02-23,48.04999923706055
2021-02-24,48.540000915527344
2021-02-25,47.43000030517578
2021-02-26,47.2599983215332
2021-03-01,48.279998779296875
2021-03-02,47.939998626708984
2021-03-03,47.319000244140625
2021-03-04,46.79499816894531
2021-03-05,47.779998779296875
2021-03-08,47.560001373291016
2021-03-09,48.08000183105469
2021-03-10,48.380001068115234
2021-03-11,48.970001220703125
2021-03-12,48.900001525878906
2021-03-15,49.018001556396484
2021-03-16,49.15999984741211
2021-03-17,49.150001525878906
2021-03-18,48.47999954223633
2021-03-19,48.4900016784668
2021-03-22,48.77000045776367
2021-03-23,48.2400016784668
2021-03-24,48.369998931884766
2021-03-25,48.52000045776367
2021-03-26,48.97999954223633
2021-03-29,49.209999084472656
2021-03-30,49.05500030517578
2021-03-31,49.5099983215332
2021-04-01,49.810001373291016
2021-04-05,50.56999969482422
2021-04-06,50.61000061035156
2021-04-07,50.59000015258789
2021-04-08,51.0
2021-04-09,51.400001525878906
2021-04-12,51.2599983215332
2021-04-13,51.41999816894531
2021-04-14,51.229000091552734
2021-04-15,51.72999954223633
2021-04-16,51.9900016784668
2021-04-19,51.66999816894531
2021-04-20,51.37300109863281
2021-04-21,51.91600036621094
2021-04-22,51.58000183105469
2021-04-23,51.9900016784668
2021-04-26,52.11000061035156
2021-04-27,52.117000579833984
2021-04-28,52.11000061035156
2021-04-29,52.4900016784668
2021-04-30,52.060001373291016
2021-05-03,52.119998931884766
2021-05-04,51.720001220703125
2021-05-05,52.0
2021-05-06,52.130001068115234
2021-05-07,52.81999969482422
2021-05-10,52.119998931884766
2021-05-11,51.56999969482422
2021-05-12,50.560001373291016
2021-05-13,51.15999984741211
2021-05-14,51.90999984741211
