,CDW
2017-03-30,57.380001068115234
2017-03-31,57.709999084472656
2017-04-03,57.650001525878906
2017-04-04,57.900001525878906
2017-04-05,57.279998779296875
2017-04-06,57.970001220703125
2017-04-07,57.939998626708984
2017-04-10,57.63999938964844
2017-04-11,57.52000045776367
2017-04-12,56.709999084472656
2017-04-13,56.779998779296875
2017-04-17,57.13999938964844
2017-04-18,57.400001525878906
2017-04-19,57.650001525878906
2017-04-20,58.18000030517578
2017-04-21,57.7599983215332
2017-04-24,58.790000915527344
2017-04-25,59.33000183105469
2017-04-26,59.72999954223633
2017-04-27,59.810001373291016
2017-04-28,59.09000015258789
2017-05-01,59.2599983215332
2017-05-02,59.040000915527344
2017-05-03,58.79999923706055
2017-05-04,59.15999984741211
2017-05-05,58.7599983215332
2017-05-08,59.029998779296875
2017-05-09,59.47999954223633
2017-05-10,59.7599983215332
2017-05-11,59.90999984741211
2017-05-12,58.72999954223633
2017-05-15,59.0099983215332
2017-05-16,59.56999969482422
2017-05-17,58.84000015258789
2017-05-18,56.5
2017-05-19,57.09000015258789
2017-05-22,57.45000076293945
2017-05-23,57.66999816894531
2017-05-24,58.47999954223633
2017-05-25,59.38999938964844
2017-05-26,59.33000183105469
2017-05-30,59.369998931884766
2017-05-31,60.18000030517578
2017-06-01,61.119998931884766
2017-06-02,61.2400016784668
2017-06-05,61.2400016784668
2017-06-06,61.38999938964844
2017-06-07,62.02000045776367
2017-06-08,62.63999938964844
2017-06-09,60.790000915527344
2017-06-12,60.97999954223633
2017-06-13,61.560001373291016
2017-06-14,61.65999984741211
2017-06-15,62.060001373291016
2017-06-16,61.939998626708984
2017-06-19,62.529998779296875
2017-06-20,62.88999938964844
2017-06-21,62.77000045776367
2017-06-22,63.16999816894531
2017-06-23,65.22000122070312
2017-06-26,64.6500015258789
2017-06-27,62.900001525878906
2017-06-28,63.40999984741211
2017-06-29,62.869998931884766
2017-06-30,62.529998779296875
2017-07-03,62.7599983215332
2017-07-05,62.9900016784668
2017-07-06,61.22999954223633
2017-07-07,62.36000061035156
2017-07-10,62.630001068115234
2017-07-11,63.22999954223633
2017-07-12,63.45000076293945
2017-07-13,63.349998474121094
2017-07-14,63.560001373291016
2017-07-17,63.720001220703125
2017-07-18,63.59000015258789
2017-07-19,64.05999755859375
2017-07-20,63.66999816894531
2017-07-21,63.52000045776367
2017-07-24,63.5099983215332
2017-07-25,63.79999923706055
2017-07-26,63.93000030517578
2017-07-27,63.36000061035156
2017-07-28,63.369998931884766
2017-07-31,63.43000030517578
2017-08-01,63.970001220703125
2017-08-02,63.81999969482422
2017-08-03,64.3499984741211
2017-08-04,63.29999923706055
2017-08-07,63.810001373291016
2017-08-08,63.83000183105469
2017-08-09,62.90999984741211
2017-08-10,60.779998779296875
2017-08-11,61.060001373291016
2017-08-14,62.20000076293945
2017-08-15,61.68000030517578
2017-08-16,61.869998931884766
2017-08-17,61.439998626708984
2017-08-18,60.38999938964844
2017-08-21,60.22999954223633
2017-08-22,60.790000915527344
2017-08-23,61.08000183105469
2017-08-24,61.43000030517578
2017-08-25,62.150001525878906
2017-08-28,61.369998931884766
2017-08-29,61.58000183105469
2017-08-30,62.40999984741211
2017-08-31,63.41999816894531
2017-09-01,62.06999969482422
2017-09-05,60.369998931884766
2017-09-06,59.86000061035156
2017-09-07,59.310001373291016
2017-09-08,58.959999084472656
2017-09-11,59.939998626708984
2017-09-12,60.52000045776367
2017-09-13,61.310001373291016
2017-09-14,61.66999816894531
2017-09-15,61.88999938964844
2017-09-18,62.79999923706055
2017-09-19,62.849998474121094
2017-09-20,62.810001373291016
2017-09-21,62.68000030517578
2017-09-22,64.19999694824219
2017-09-25,63.70000076293945
2017-09-26,64.5999984741211
2017-09-27,65.22000122070312
2017-09-28,66.22000122070312
2017-09-29,66.0
2017-10-02,68.31999969482422
2017-10-03,68.8499984741211
2017-10-04,69.69999694824219
2017-10-05,69.29000091552734
2017-10-06,69.63999938964844
2017-10-09,70.27999877929688
2017-10-10,70.30000305175781
2017-10-11,69.04000091552734
2017-10-12,68.94999694824219
2017-10-13,68.08000183105469
2017-10-16,68.29000091552734
2017-10-17,68.54000091552734
2017-10-18,68.6500015258789
2017-10-19,68.38999938964844
2017-10-20,69.62000274658203
2017-10-23,69.55999755859375
2017-10-24,69.95999908447266
2017-10-25,69.16000366210938
2017-10-26,69.30000305175781
2017-10-27,69.5999984741211
2017-10-30,69.30999755859375
2017-10-31,70.0
2017-11-01,68.91999816894531
2017-11-02,70.0
2017-11-03,70.04000091552734
2017-11-06,70.19999694824219
2017-11-07,68.3499984741211
2017-11-08,67.8499984741211
2017-11-09,67.16000366210938
2017-11-10,67.26000213623047
2017-11-13,67.73999786376953
2017-11-14,67.16999816894531
2017-11-15,65.76000213623047
2017-11-16,66.41999816894531
2017-11-17,66.11000061035156
2017-11-20,66.75
2017-11-21,66.41000366210938
2017-11-22,66.30000305175781
2017-11-24,66.37000274658203
2017-11-27,66.44999694824219
2017-11-28,69.41999816894531
2017-11-29,68.91000366210938
2017-11-30,70.01000213623047
2017-12-01,69.13999938964844
2017-12-04,70.13999938964844
2017-12-05,69.41000366210938
2017-12-06,68.43000030517578
2017-12-07,69.0199966430664
2017-12-08,69.76000213623047
2017-12-11,70.2699966430664
2017-12-12,70.19000244140625
2017-12-13,69.5999984741211
2017-12-14,67.5999984741211
2017-12-15,68.44999694824219
2017-12-18,70.08000183105469
2017-12-19,70.0199966430664
2017-12-20,70.4000015258789
2017-12-21,69.08999633789062
2017-12-22,69.19999694824219
2017-12-26,68.98999786376953
2017-12-27,69.5999984741211
2017-12-28,69.91000366210938
2017-12-29,69.48999786376953
2018-01-02,69.76000213623047
2018-01-03,71.80000305175781
2018-01-04,73.05999755859375
2018-01-05,72.94000244140625
2018-01-08,73.05000305175781
2018-01-09,72.86000061035156
2018-01-10,72.33999633789062
2018-01-11,72.7300033569336
2018-01-12,72.87999725341797
2018-01-16,72.1500015258789
2018-01-17,73.4800033569336
2018-01-18,73.79000091552734
2018-01-19,75.20999908447266
2018-01-22,75.01000213623047
2018-01-23,75.5999984741211
2018-01-24,75.04000091552734
2018-01-25,75.37000274658203
2018-01-26,75.68000030517578
2018-01-29,75.80000305175781
2018-01-30,74.98999786376953
2018-01-31,74.79000091552734
2018-02-01,76.5
2018-02-02,75.91999816894531
2018-02-05,73.80999755859375
2018-02-06,73.23999786376953
2018-02-07,68.4000015258789
2018-02-08,69.05000305175781
2018-02-09,69.13999938964844
2018-02-12,68.30999755859375
2018-02-13,69.37000274658203
2018-02-14,70.37999725341797
2018-02-15,71.31999969482422
2018-02-16,71.45999908447266
2018-02-20,70.91000366210938
2018-02-21,71.12999725341797
2018-02-22,71.47000122070312
2018-02-23,72.04000091552734
2018-02-26,73.5199966430664
2018-02-27,73.48999786376953
2018-02-28,72.93000030517578
2018-03-01,72.08000183105469
2018-03-02,73.13999938964844
2018-03-05,73.94000244140625
2018-03-06,74.11000061035156
2018-03-07,74.58000183105469
2018-03-08,73.13999938964844
2018-03-09,74.37999725341797
2018-03-12,75.31999969482422
2018-03-13,75.6500015258789
2018-03-14,75.43000030517578
2018-03-15,74.62999725341797
2018-03-16,75.83000183105469
2018-03-19,73.9800033569336
2018-03-20,75.20999908447266
2018-03-21,74.79000091552734
2018-03-22,73.25
2018-03-23,69.91000366210938
2018-03-26,71.58000183105469
2018-03-27,70.20999908447266
2018-03-28,69.93000030517578
2018-03-29,70.30999755859375
2018-04-02,68.83999633789062
2018-04-03,69.2300033569336
2018-04-04,69.58000183105469
2018-04-05,69.72000122070312
2018-04-06,67.94999694824219
2018-04-09,68.44999694824219
2018-04-10,70.12000274658203
2018-04-11,69.83000183105469
2018-04-12,70.06999969482422
2018-04-13,69.58999633789062
2018-04-16,70.6500015258789
2018-04-17,71.45999908447266
2018-04-18,72.11000061035156
2018-04-19,72.52999877929688
2018-04-20,71.52999877929688
2018-04-23,71.61000061035156
2018-04-24,70.73999786376953
2018-04-25,71.12999725341797
2018-04-26,71.16000366210938
2018-04-27,71.61000061035156
2018-04-30,71.29000091552734
2018-05-01,72.37000274658203
2018-05-02,76.05999755859375
2018-05-03,74.5
2018-05-04,75.5199966430664
2018-05-07,76.37000274658203
2018-05-08,76.58999633789062
2018-05-09,77.69000244140625
2018-05-10,78.20999908447266
2018-05-11,78.63999938964844
2018-05-14,78.3499984741211
2018-05-15,78.0999984741211
2018-05-16,78.63999938964844
2018-05-17,78.91000366210938
2018-05-18,78.75
2018-05-21,79.86000061035156
2018-05-22,78.98999786376953
2018-05-23,80.16999816894531
2018-05-24,80.30999755859375
2018-05-25,80.69000244140625
2018-05-29,80.88999938964844
2018-05-30,81.4000015258789
2018-05-31,80.05000305175781
2018-06-01,81.0
2018-06-04,81.36000061035156
2018-06-05,84.20999908447266
2018-06-06,85.05000305175781
2018-06-07,84.66999816894531
2018-06-08,84.70999908447266
2018-06-11,84.61000061035156
2018-06-12,84.41000366210938
2018-06-13,83.77999877929688
2018-06-14,83.83999633789062
2018-06-15,85.47000122070312
2018-06-18,85.04000091552734
2018-06-19,84.72000122070312
2018-06-20,84.29000091552734
2018-06-21,84.05999755859375
2018-06-22,83.7699966430664
2018-06-25,82.37000274658203
2018-06-26,82.38999938964844
2018-06-27,80.87000274658203
2018-06-28,81.72000122070312
2018-06-29,80.79000091552734
2018-07-02,82.45999908447266
2018-07-03,82.16999816894531
2018-07-05,81.75
2018-07-06,82.91000366210938
2018-07-09,83.58999633789062
2018-07-10,84.30999755859375
2018-07-11,84.01000213623047
2018-07-12,85.0999984741211
2018-07-13,85.27999877929688
2018-07-16,84.94000244140625
2018-07-17,86.18000030517578
2018-07-18,87.18000030517578
2018-07-19,87.37999725341797
2018-07-20,86.41000366210938
2018-07-23,86.52999877929688
2018-07-24,85.0999984741211
2018-07-25,85.87999725341797
2018-07-26,86.76000213623047
2018-07-27,84.66999816894531
2018-07-30,83.58000183105469
2018-07-31,84.08999633789062
2018-08-01,83.88999938964844
2018-08-02,87.23999786376953
2018-08-03,85.2300033569336
2018-08-06,85.63999938964844
2018-08-07,85.9800033569336
2018-08-08,85.22000122070312
2018-08-09,85.69000244140625
2018-08-10,84.6500015258789
2018-08-13,84.76000213623047
2018-08-14,85.86000061035156
2018-08-15,85.2300033569336
2018-08-16,85.8499984741211
2018-08-17,85.9800033569336
2018-08-20,85.97000122070312
2018-08-21,86.3499984741211
2018-08-22,85.94000244140625
2018-08-23,86.33000183105469
2018-08-24,86.79000091552734
2018-08-27,87.63999938964844
2018-08-28,88.12000274658203
2018-08-29,88.3499984741211
2018-08-30,87.62999725341797
2018-08-31,87.55999755859375
2018-09-04,87.70999908447266
2018-09-05,87.13999938964844
2018-09-06,87.47000122070312
2018-09-07,87.66000366210938
2018-09-10,88.48999786376953
2018-09-11,89.68000030517578
2018-09-12,88.9800033569336
2018-09-13,89.41000366210938
2018-09-14,90.1500015258789
2018-09-17,88.88999938964844
2018-09-18,89.2699966430664
2018-09-19,89.05000305175781
2018-09-20,89.11000061035156
2018-09-21,89.08000183105469
2018-09-24,88.9800033569336
2018-09-25,89.18000030517578
2018-09-26,88.6500015258789
2018-09-27,88.4000015258789
2018-09-28,88.91999816894531
2018-10-01,87.97000122070312
2018-10-02,87.47000122070312
2018-10-03,88.30000305175781
2018-10-04,86.4000015258789
2018-10-05,85.66999816894531
2018-10-08,83.75
2018-10-09,84.47000122070312
2018-10-10,81.3499984741211
2018-10-11,80.37000274658203
2018-10-12,82.37000274658203
2018-10-15,81.83999633789062
2018-10-16,84.45999908447266
2018-10-17,83.91000366210938
2018-10-18,83.30999755859375
2018-10-19,80.69999694824219
2018-10-22,82.1500015258789
2018-10-23,83.16000366210938
2018-10-24,80.47000122070312
2018-10-25,81.0199966430664
2018-10-26,79.66999816894531
2018-10-29,78.66000366210938
2018-10-30,80.26000213623047
2018-10-31,90.01000213623047
2018-11-01,89.2300033569336
2018-11-02,88.04000091552734
2018-11-05,87.70999908447266
2018-11-06,88.0199966430664
2018-11-07,90.19999694824219
2018-11-08,91.7300033569336
2018-11-09,91.08000183105469
2018-11-12,89.19000244140625
2018-11-13,89.63999938964844
2018-11-14,87.2300033569336
2018-11-15,88.55999755859375
2018-11-16,89.44000244140625
2018-11-19,87.86000061035156
2018-11-20,86.0
2018-11-21,86.7300033569336
2018-11-23,87.87000274658203
2018-11-26,89.75
2018-11-27,88.7699966430664
2018-11-28,91.0999984741211
2018-11-29,92.38999938964844
2018-11-30,92.68000030517578
2018-12-03,95.97000122070312
2018-12-04,93.8499984741211
2018-12-06,95.54000091552734
2018-12-07,91.4800033569336
2018-12-10,90.62000274658203
2018-12-11,90.79000091552734
2018-12-12,91.55000305175781
2018-12-13,89.80999755859375
2018-12-14,87.70999908447266
2018-12-17,84.7300033569336
2018-12-18,85.04000091552734
2018-12-19,84.25
2018-12-20,80.58000183105469
2018-12-21,77.30999755859375
2018-12-24,75.33000183105469
2018-12-26,79.66999816894531
2018-12-27,79.45999908447266
2018-12-28,79.75
2018-12-31,81.05000305175781
2019-01-02,79.16999816894531
2019-01-03,77.12999725341797
2019-01-04,77.87999725341797
2019-01-07,77.56999969482422
2019-01-08,80.2699966430664
2019-01-09,81.33000183105469
2019-01-10,81.94000244140625
2019-01-11,80.58999633789062
2019-01-14,79.23999786376953
2019-01-15,80.48999786376953
2019-01-16,80.52999877929688
2019-01-17,80.76000213623047
2019-01-18,81.69000244140625
2019-01-22,80.33000183105469
2019-01-23,81.38999938964844
2019-01-24,81.16000366210938
2019-01-25,81.95999908447266
2019-01-28,82.06999969482422
2019-01-29,81.91999816894531
2019-01-30,82.9800033569336
2019-01-31,83.2699966430664
2019-02-01,83.55000305175781
2019-02-04,84.19000244140625
2019-02-05,85.52999877929688
2019-02-06,85.38999938964844
2019-02-07,91.08000183105469
2019-02-08,90.30999755859375
2019-02-11,90.51000213623047
2019-02-12,92.72000122070312
2019-02-13,92.70999908447266
2019-02-14,93.8499984741211
2019-02-15,94.83999633789062
2019-02-19,94.68000030517578
2019-02-20,94.79000091552734
2019-02-21,95.0
2019-02-22,95.75
2019-02-25,95.56999969482422
2019-02-26,95.2699966430664
2019-02-27,94.94000244140625
2019-02-28,93.88999938964844
2019-03-01,94.83000183105469
2019-03-04,94.26000213623047
2019-03-05,93.83999633789062
2019-03-06,93.20999908447266
2019-03-07,91.7300033569336
2019-03-08,92.30000305175781
2019-03-11,94.70999908447266
2019-03-12,95.98999786376953
2019-03-13,96.97000122070312
2019-03-14,96.62000274658203
2019-03-15,97.81999969482422
2019-03-18,97.02999877929688
2019-03-19,97.55000305175781
2019-03-20,97.16999816894531
2019-03-21,98.58000183105469
2019-03-22,95.87000274658203
2019-03-25,95.66000366210938
2019-03-26,95.69999694824219
2019-03-27,94.19999694824219
2019-03-28,95.11000061035156
2019-03-29,96.37000274658203
2019-04-01,98.62000274658203
2019-04-02,99.2699966430664
2019-04-03,100.5
2019-04-04,100.55999755859375
2019-04-05,100.79000091552734
2019-04-08,101.98999786376953
2019-04-09,101.97000122070312
2019-04-10,104.05000305175781
2019-04-11,106.69999694824219
2019-04-12,107.0
2019-04-15,108.13999938964844
2019-04-16,107.68000030517578
2019-04-17,105.19000244140625
2019-04-18,105.38999938964844
2019-04-22,104.91999816894531
2019-04-23,106.0999984741211
2019-04-24,106.37999725341797
2019-04-25,105.25
2019-04-26,105.29000091552734
2019-04-29,104.87000274658203
2019-04-30,105.5999984741211
2019-05-01,107.36000061035156
2019-05-02,107.72000122070312
2019-05-03,109.08999633789062
2019-05-06,109.05000305175781
2019-05-07,106.7699966430664
2019-05-08,105.63999938964844
2019-05-09,105.38999938964844
2019-05-10,106.55000305175781
2019-05-13,102.04000091552734
2019-05-14,103.26000213623047
2019-05-15,104.11000061035156
2019-05-16,105.83000183105469
2019-05-17,104.33999633789062
2019-05-20,104.33000183105469
2019-05-21,106.31999969482422
2019-05-22,106.08999633789062
2019-05-23,102.30000305175781
2019-05-24,103.19000244140625
2019-05-28,102.9800033569336
2019-05-29,102.97000122070312
2019-05-30,102.51000213623047
2019-05-31,98.44000244140625
2019-06-03,99.36000061035156
2019-06-04,102.4800033569336
2019-06-05,103.18000030517578
2019-06-06,104.22000122070312
2019-06-07,104.86000061035156
2019-06-10,106.37999725341797
2019-06-11,105.8499984741211
2019-06-12,105.37000274658203
2019-06-13,106.11000061035156
2019-06-14,104.23999786376953
2019-06-17,104.20999908447266
2019-06-18,104.12999725341797
2019-06-19,105.0199966430664
2019-06-20,108.11000061035156
2019-06-21,108.58999633789062
2019-06-24,107.54000091552734
2019-06-25,107.47000122070312
2019-06-26,108.61000061035156
2019-06-27,110.4000015258789
2019-06-28,111.0
2019-07-01,112.52999877929688
2019-07-02,112.7300033569336
2019-07-03,113.54000091552734
2019-07-05,113.79000091552734
2019-07-08,110.4000015258789
2019-07-09,112.76000213623047
2019-07-10,112.45999908447266
2019-07-11,113.56999969482422
2019-07-12,116.22000122070312
2019-07-15,115.91999816894531
2019-07-16,114.36000061035156
2019-07-17,113.4800033569336
2019-07-18,112.41000366210938
2019-07-19,112.51000213623047
2019-07-22,112.30999755859375
2019-07-23,113.66000366210938
2019-07-24,113.5999984741211
2019-07-25,114.20999908447266
2019-07-26,114.44000244140625
2019-07-29,112.91000366210938
2019-07-30,113.58000183105469
2019-07-31,118.16000366210938
2019-08-01,118.5199966430664
2019-08-02,116.33999633789062
2019-08-05,107.52999877929688
2019-08-06,108.33999633789062
2019-08-07,108.6500015258789
2019-08-08,112.69999694824219
2019-08-09,114.7300033569336
2019-08-12,112.36000061035156
2019-08-13,113.3499984741211
2019-08-14,110.01000213623047
2019-08-15,108.72000122070312
2019-08-16,111.69000244140625
2019-08-19,114.30999755859375
2019-08-20,113.7300033569336
2019-08-21,115.87999725341797
2019-08-22,116.5199966430664
2019-08-23,112.2300033569336
2019-08-26,112.7699966430664
2019-08-27,112.58000183105469
2019-08-28,111.7300033569336
2019-08-29,114.69999694824219
2019-08-30,115.5
2019-09-03,116.0199966430664
2019-09-04,118.05999755859375
2019-09-05,118.47000122070312
2019-09-06,118.38999938964844
2019-09-09,117.51000213623047
2019-09-10,111.5
2019-09-11,112.80999755859375
2019-09-12,114.31999969482422
2019-09-13,111.70999908447266
2019-09-16,113.0
2019-09-17,113.80000305175781
2019-09-18,120.37999725341797
2019-09-19,121.80000305175781
2019-09-20,121.05999755859375
2019-09-23,119.33999633789062
2019-09-24,118.66000366210938
2019-09-25,121.5199966430664
2019-09-26,123.4000015258789
2019-09-27,121.79000091552734
2019-09-30,123.23999786376953
2019-10-01,121.12000274658203
2019-10-02,119.81999969482422
2019-10-03,119.68000030517578
2019-10-04,122.4000015258789
2019-10-07,123.12000274658203
2019-10-08,122.98999786376953
2019-10-09,121.80000305175781
2019-10-10,122.54000091552734
2019-10-11,124.41000366210938
2019-10-14,123.33000183105469
2019-10-15,123.36000061035156
2019-10-16,123.66999816894531
2019-10-17,123.97000122070312
2019-10-18,123.91000366210938
2019-10-21,124.05999755859375
2019-10-22,122.41000366210938
2019-10-23,123.04000091552734
2019-10-24,124.44999694824219
2019-10-25,124.86000061035156
2019-10-28,125.98999786376953
2019-10-29,126.18000030517578
2019-10-30,127.37999725341797
2019-10-31,127.91000366210938
2019-11-01,131.1999969482422
2019-11-04,131.8000030517578
2019-11-05,135.80999755859375
2019-11-06,132.9600067138672
2019-11-07,132.92999267578125
2019-11-08,133.52000427246094
2019-11-11,134.11000061035156
2019-11-12,133.82000732421875
2019-11-13,135.47999572753906
2019-11-14,132.82000732421875
2019-11-15,136.5500030517578
2019-11-18,137.63999938964844
2019-11-19,137.8000030517578
2019-11-20,137.6999969482422
2019-11-21,137.58999633789062
2019-11-22,136.44000244140625
2019-11-25,138.02000427246094
2019-11-26,136.99000549316406
2019-11-27,136.4499969482422
2019-11-29,135.0500030517578
2019-12-02,134.0800018310547
2019-12-03,133.13999938964844
2019-12-04,135.3300018310547
2019-12-05,134.4199981689453
2019-12-06,136.66000366210938
2019-12-09,134.33999633789062
2019-12-10,135.75
2019-12-11,135.66000366210938
2019-12-12,136.8000030517578
2019-12-13,137.77000427246094
2019-12-16,140.69000244140625
2019-12-17,139.36000061035156
2019-12-18,140.6199951171875
2019-12-19,142.25
2019-12-20,143.9199981689453
2019-12-23,142.8699951171875
2019-12-24,142.97000122070312
2019-12-26,144.6300048828125
2019-12-27,143.9600067138672
2019-12-30,142.77999877929688
2019-12-31,142.83999633789062
2020-01-02,143.8800048828125
2020-01-03,142.14999389648438
2020-01-06,141.0800018310547
2020-01-07,140.9199981689453
2020-01-08,140.7100067138672
2020-01-09,141.97000122070312
2020-01-10,142.36000061035156
2020-01-13,143.35000610351562
2020-01-14,143.9600067138672
2020-01-15,144.60000610351562
2020-01-16,144.1999969482422
2020-01-17,136.85000610351562
2020-01-21,136.0800018310547
2020-01-22,136.5800018310547
2020-01-23,138.72999572753906
2020-01-24,137.9199981689453
2020-01-27,133.8699951171875
2020-01-28,135.4600067138672
2020-01-29,134.86000061035156
2020-01-30,133.8300018310547
2020-01-31,130.4499969482422
2020-02-03,132.88999938964844
2020-02-04,136.14999389648438
2020-02-05,136.0399932861328
2020-02-06,134.63999938964844
2020-02-07,132.66000366210938
2020-02-10,133.99000549316406
2020-02-11,135.97000122070312
2020-02-12,136.58999633789062
2020-02-13,137.27999877929688
2020-02-14,138.2899932861328
2020-02-18,134.8699951171875
2020-02-19,136.6300048828125
2020-02-20,138.24000549316406
2020-02-21,133.91000366210938
2020-02-24,129.5399932861328
2020-02-25,125.1500015258789
2020-02-26,124.83999633789062
2020-02-27,116.08000183105469
2020-02-28,114.22000122070312
2020-03-02,119.9800033569336
2020-03-03,115.61000061035156
2020-03-04,119.19000244140625
2020-03-05,113.80999755859375
2020-03-06,111.58000183105469
2020-03-09,98.20999908447266
2020-03-10,104.08999633789062
2020-03-11,102.87000274658203
2020-03-12,91.47000122070312
2020-03-13,101.30000305175781
2020-03-16,86.97000122070312
2020-03-17,87.27999877929688
2020-03-18,84.38999938964844
2020-03-19,88.2699966430664
2020-03-20,79.55999755859375
2020-03-23,85.5999984741211
2020-03-24,93.83000183105469
2020-03-25,91.91000366210938
2020-03-26,101.05999755859375
2020-03-27,93.75
2020-03-30,96.91000366210938
2020-03-31,93.2699966430664
2020-04-01,88.83000183105469
2020-04-02,87.97000122070312
2020-04-03,86.88999938964844
2020-04-06,95.83999633789062
2020-04-07,98.62999725341797
2020-04-08,102.2699966430664
2020-04-09,106.26000213623047
2020-04-13,103.87999725341797
2020-04-14,106.75
2020-04-15,103.68000030517578
2020-04-16,104.25
2020-04-17,108.81999969482422
2020-04-20,105.5999984741211
2020-04-21,98.8499984741211
2020-04-22,101.73999786376953
2020-04-23,100.86000061035156
2020-04-24,104.7699966430664
2020-04-27,106.27999877929688
2020-04-28,107.12000274658203
2020-04-29,111.29000091552734
2020-04-30,110.80000305175781
2020-05-01,106.81999969482422
2020-05-04,108.19000244140625
2020-05-05,109.98999786376953
2020-05-06,106.7699966430664
2020-05-07,106.66999816894531
2020-05-08,108.54000091552734
2020-05-11,104.97000122070312
2020-05-12,101.9800033569336
2020-05-13,98.01000213623047
2020-05-14,99.69999694824219
2020-05-15,97.80999755859375
2020-05-18,106.51000213623047
2020-05-19,105.98999786376953
2020-05-20,109.2300033569336
2020-05-21,107.20999908447266
2020-05-22,105.73999786376953
2020-05-26,108.01000213623047
2020-05-27,110.33999633789062
2020-05-28,109.6500015258789
2020-05-29,110.91000366210938
2020-06-01,111.91000366210938
2020-06-02,113.2699966430664
2020-06-03,115.08999633789062
2020-06-04,116.75
2020-06-05,125.33999633789062
2020-06-08,128.2899932861328
2020-06-09,124.41000366210938
2020-06-10,121.70999908447266
2020-06-11,110.54000091552734
2020-06-12,114.0999984741211
2020-06-15,113.9000015258789
2020-06-16,119.37000274658203
2020-06-17,117.18000030517578
2020-06-18,117.23999786376953
2020-06-19,116.94999694824219
2020-06-22,116.19000244140625
2020-06-23,115.94999694824219
2020-06-24,111.48999786376953
2020-06-25,112.44000244140625
2020-06-26,108.48999786376953
2020-06-29,114.0
2020-06-30,116.18000030517578
2020-07-01,115.52999877929688
2020-07-02,117.11000061035156
2020-07-06,117.55000305175781
2020-07-07,114.05999755859375
2020-07-08,113.37999725341797
2020-07-09,112.51000213623047
2020-07-10,113.83999633789062
2020-07-13,112.58000183105469
2020-07-14,114.4000015258789
2020-07-15,117.69999694824219
2020-07-16,116.69999694824219
2020-07-17,118.51000213623047
2020-07-20,118.18000030517578
2020-07-21,117.0
2020-07-22,119.08000183105469
2020-07-23,118.79000091552734
2020-07-24,114.55999755859375
2020-07-27,116.30000305175781
2020-07-28,113.8499984741211
2020-07-29,115.63999938964844
2020-07-30,115.69000244140625
2020-07-31,116.25
2020-08-03,117.45999908447266
2020-08-04,119.5199966430664
2020-08-05,116.75
2020-08-06,114.79000091552734
2020-08-07,114.7699966430664
2020-08-10,113.0
2020-08-11,117.20999908447266
2020-08-12,116.61000061035156
2020-08-13,114.58000183105469
2020-08-14,113.5199966430664
2020-08-17,113.62000274658203
2020-08-18,110.9800033569336
2020-08-19,111.98999786376953
2020-08-20,112.31999969482422
2020-08-21,111.1500015258789
2020-08-24,112.29000091552734
2020-08-25,112.1500015258789
2020-08-26,111.16999816894531
2020-08-27,114.83999633789062
2020-08-28,115.33999633789062
2020-08-31,113.6500015258789
2020-09-01,112.58999633789062
2020-09-02,117.52999877929688
2020-09-03,112.16999816894531
2020-09-04,114.25
2020-09-08,111.72000122070312
2020-09-09,110.55000305175781
2020-09-10,110.08000183105469
2020-09-11,111.31999969482422
2020-09-14,113.1500015258789
2020-09-15,114.18000030517578
2020-09-16,113.91000366210938
2020-09-17,114.2300033569336
2020-09-18,112.81999969482422
2020-09-21,108.80999755859375
2020-09-22,110.16999816894531
2020-09-23,109.20999908447266
2020-09-24,110.43000030517578
2020-09-25,112.73999786376953
2020-09-28,116.5
2020-09-29,118.11000061035156
2020-09-30,119.52999877929688
2020-10-01,123.5
2020-10-02,123.48999786376953
2020-10-05,125.87999725341797
2020-10-06,123.06999969482422
2020-10-07,125.93000030517578
2020-10-08,126.19999694824219
2020-10-09,125.98999786376953
2020-10-12,130.00999450683594
2020-10-13,129.92999267578125
2020-10-14,129.52000427246094
2020-10-15,129.8000030517578
2020-10-16,130.6199951171875
2020-10-19,128.86000061035156
2020-10-20,129.32000732421875
2020-10-21,128.83999633789062
2020-10-22,129.44000244140625
2020-10-23,130.0
2020-10-26,125.66999816894531
2020-10-27,123.27999877929688
2020-10-28,118.7300033569336
2020-10-29,120.94999694824219
2020-10-30,122.5999984741211
2020-11-02,126.44999694824219
2020-11-03,130.72000122070312
2020-11-04,133.85000610351562
2020-11-05,138.17999267578125
2020-11-06,138.0500030517578
2020-11-09,143.9499969482422
2020-11-10,137.52999877929688
2020-11-11,138.6999969482422
2020-11-12,135.55999755859375
2020-11-13,137.58999633789062
2020-11-16,139.0800018310547
2020-11-17,136.77999877929688
2020-11-18,135.72999572753906
2020-11-19,132.77999877929688
2020-11-20,131.9499969482422
2020-11-23,131.22000122070312
2020-11-24,136.82000732421875
2020-11-25,131.94000244140625
2020-11-27,132.22999572753906
2020-11-30,130.49000549316406
2020-12-01,132.02000427246094
2020-12-02,131.2100067138672
2020-12-03,131.25
2020-12-04,133.5
2020-12-07,132.94000244140625
2020-12-08,132.94000244140625
2020-12-09,131.9499969482422
2020-12-10,131.7100067138672
2020-12-11,130.6999969482422
2020-12-14,131.72999572753906
2020-12-15,132.8300018310547
2020-12-16,132.25999450683594
2020-12-17,135.24000549316406
2020-12-18,134.3699951171875
2020-12-21,130.99000549316406
2020-12-22,130.75
2020-12-23,129.85000610351562
2020-12-24,129.22999572753906
2020-12-28,131.05999755859375
