,AGFS
2018-08-28,6.559999942779541
2018-08-29,6.590000152587891
2018-08-30,6.730000019073486
2018-08-31,6.650000095367432
2018-09-04,6.199999809265137
2018-09-05,6.309999942779541
2018-09-06,6.199999809265137
2018-09-07,6.199999809265137
2018-09-10,6.099999904632568
2018-09-11,6.179999828338623
2018-09-12,6.059999942779541
2018-09-13,6.199999809265137
2018-09-14,6.360000133514404
2018-09-17,6.699999809265137
2018-09-18,6.710000038146973
2018-09-19,6.710000038146973
2018-09-20,6.75
2018-09-21,6.679999828338623
2018-09-24,6.570000171661377
2018-09-25,6.650000095367432
2018-09-26,6.5
2018-09-27,6.519999980926514
2018-09-28,6.230000019073486
2018-10-01,6.0
2018-10-02,6.150000095367432
2018-10-03,6.179999828338623
2018-10-04,6.21999979019165
2018-10-05,6.309999942779541
2018-10-08,6.289999961853027
2018-10-09,6.239999771118164
2018-10-10,6.139999866485596
2018-10-11,5.840000152587891
2018-10-12,5.829999923706055
2018-10-15,5.690000057220459
2018-10-16,6.130000114440918
2018-10-17,5.869999885559082
2018-10-18,5.78000020980835
2018-10-19,5.570000171661377
2018-10-22,5.71999979019165
2018-10-23,5.570000171661377
2018-10-24,5.550000190734863
2018-10-25,5.849999904632568
2018-10-26,5.650000095367432
2018-10-29,5.78000020980835
2018-10-30,5.75
2018-10-31,5.710000038146973
2018-11-01,5.760000228881836
2018-11-02,5.760000228881836
2018-11-05,5.710000038146973
2018-11-06,5.690000057220459
2018-11-07,5.800000190734863
2018-11-08,5.239999771118164
2018-11-09,5.414999961853027
2018-11-12,4.880000114440918
2018-11-13,4.940000057220459
2018-11-14,5.0
2018-11-15,4.659999847412109
2018-11-16,4.869999885559082
2018-11-19,4.650000095367432
2018-11-20,4.210000038146973
2018-11-21,4.300000190734863
2018-11-23,4.130000114440918
2018-11-26,4.039999961853027
2018-11-27,4.03000020980835
2018-11-28,4.170000076293945
2018-11-29,4.210000038146973
2018-11-30,4.210000038146973
2018-12-03,4.25
2018-12-04,4.210000038146973
2018-12-06,4.21999979019165
2018-12-07,4.21999979019165
2018-12-10,4.21999979019165
2018-12-11,4.230000019073486
2018-12-12,4.21999979019165
2018-12-13,4.210000038146973
2018-12-14,3.8499999046325684
2018-12-17,3.9600000381469727
2018-12-18,3.9600000381469727
2018-12-19,3.9000000953674316
2018-12-20,3.7799999713897705
2018-12-21,3.5399999618530273
2018-12-24,3.7300000190734863
2018-12-26,3.7300000190734863
2018-12-27,3.890000104904175
2018-12-28,3.8499999046325684
2018-12-31,3.7899999618530273
2019-01-02,3.859999895095825
2019-01-03,3.740000009536743
2019-01-04,3.809999942779541
2019-01-07,4.039999961853027
2019-01-08,4.050000190734863
2019-01-09,3.9800000190734863
2019-01-10,3.9600000381469727
2019-01-11,4.050000190734863
2019-01-14,4.0
2019-01-15,4.0
2019-01-16,4.039999961853027
2019-01-17,4.110000133514404
2019-01-18,4.039999961853027
2019-01-22,3.680000066757202
2019-01-23,3.8499999046325684
2019-01-24,3.950000047683716
2019-01-25,3.950000047683716
2019-01-28,3.859999895095825
2019-01-29,3.930000066757202
2019-01-30,3.9700000286102295
2019-01-31,4.019999980926514
2019-02-01,4.03000020980835
2019-02-04,4.090000152587891
2019-02-05,4.090000152587891
2019-02-06,4.019999980926514
2019-02-07,3.930000066757202
2019-02-08,3.880000114440918
2019-02-11,3.9000000953674316
2019-02-12,3.799999952316284
2019-02-13,3.9000000953674316
2019-02-14,3.8499999046325684
2019-02-15,3.859999895095825
2019-02-19,3.9200000762939453
2019-02-20,3.940000057220459
2019-02-21,3.950000047683716
2019-02-22,4.0
2019-02-25,4.090000152587891
2019-02-26,4.130000114440918
2019-02-27,4.139999866485596
2019-02-28,4.309999942779541
2019-03-01,4.440000057220459
2019-03-04,4.960000038146973
2019-03-05,4.889999866485596
2019-03-06,4.78000020980835
2019-03-07,4.800000190734863
2019-03-08,4.809999942779541
2019-03-11,4.860000133514404
2019-03-12,4.010000228881836
2019-03-13,3.890000104904175
2019-03-14,3.690000057220459
2019-03-15,3.7300000190734863
2019-03-18,3.690000057220459
2019-03-19,3.490000009536743
2019-03-20,3.609999895095825
2019-03-21,3.4600000381469727
2019-03-22,3.309999942779541
2019-03-25,3.119999885559082
2019-03-26,3.319999933242798
2019-03-27,3.2799999713897705
2019-03-28,3.369999885559082
2019-03-29,3.3399999141693115
2019-04-01,3.3399999141693115
2019-04-02,3.309999942779541
2019-04-03,3.450000047683716
2019-04-04,3.3299999237060547
2019-04-05,3.4200000762939453
2019-04-08,3.3399999141693115
2019-04-09,3.299999952316284
2019-04-10,3.3299999237060547
2019-04-11,3.369999885559082
2019-04-12,3.2899999618530273
2019-04-15,3.25
2019-04-16,3.2300000190734863
2019-04-17,3.2899999618530273
2019-04-18,3.3499999046325684
2019-04-22,3.380000114440918
2019-04-23,3.1700000762939453
2019-04-24,3.1500000953674316
2019-04-25,3.180000066757202
2019-04-26,3.200000047683716
2019-04-29,3.190000057220459
2019-04-30,3.190000057220459
2019-05-01,3.140000104904175
2019-05-02,3.1500000953674316
2019-05-03,3.2100000381469727
2019-05-06,3.2100000381469727
2019-05-07,2.9200000762939453
2019-05-08,2.9000000953674316
2019-05-09,2.7799999713897705
2019-05-10,2.759999990463257
2019-05-13,2.680000066757202
2019-05-14,2.490000009536743
2019-05-15,2.3499999046325684
2019-05-16,2.369999885559082
2019-05-17,2.319999933242798
2019-05-20,2.1600000858306885
2019-05-21,2.2200000286102295
2019-05-22,2.200000047683716
2019-05-23,2.2200000286102295
2019-05-24,2.5199999809265137
2019-05-28,2.559999942779541
2019-05-29,2.4100000858306885
2019-05-30,2.4600000381469727
2019-05-31,2.4100000858306885
2019-06-03,2.380000114440918
2019-06-04,2.609999895095825
2019-06-05,2.2899999618530273
2019-06-06,2.1700000762939453
2019-06-07,2.0999999046325684
2019-06-10,2.049999952316284
2019-06-11,2.009999990463257
2019-06-12,1.899999976158142
2019-06-13,1.8300000429153442
2019-06-14,1.7599999904632568
2019-06-17,2.0399999618530273
2019-06-18,2.0199999809265137
2019-06-19,1.909999966621399
2019-06-20,1.7699999809265137
2019-06-21,1.6799999475479126
2019-06-24,1.590000033378601
2019-06-25,1.559999942779541
2019-06-26,1.440000057220459
2019-06-27,1.4600000381469727
2019-06-28,1.5099999904632568
2019-07-01,1.6799999475479126
2019-07-02,1.5499999523162842
2019-07-03,1.659999966621399
2019-07-05,1.7699999809265137
2019-07-08,1.8300000429153442
2019-07-09,1.7200000286102295
2019-07-10,1.7200000286102295
2019-07-11,1.649999976158142
2019-07-12,1.590000033378601
2019-07-15,1.5800000429153442
2019-07-16,1.6399999856948853
2019-07-17,1.649999976158142
2019-07-18,1.6100000143051147
2019-07-19,1.5700000524520874
2019-07-22,1.649999976158142
2019-07-23,1.6699999570846558
2019-07-24,1.5499999523162842
2019-07-25,1.5800000429153442
2019-07-26,1.5499999523162842
2019-07-29,1.4800000190734863
2019-07-30,1.5
2019-07-31,1.4900000095367432
2019-08-01,1.4800000190734863
2019-08-02,1.440000057220459
2019-08-05,1.4299999475479126
2019-08-06,1.3600000143051147
2019-08-07,1.4800000190734863
2019-08-08,1.5099999904632568
2019-08-09,1.5
2019-08-12,1.4800000190734863
2019-08-13,1.4600000381469727
2019-08-14,1.5099999904632568
2019-08-15,1.5
2019-08-16,1.5299999713897705
2019-08-19,1.5199999809265137
2019-08-20,1.5499999523162842
2019-08-21,1.590000033378601
2019-08-22,1.5700000524520874
2019-08-23,1.5800000429153442
2019-08-26,1.559999942779541
2019-08-27,1.559999942779541
2019-08-28,1.590000033378601
2019-08-29,1.590000033378601
2019-08-30,1.6200000047683716
2019-09-03,1.5700000524520874
2019-09-04,1.6399999856948853
2019-09-05,1.649999976158142
2019-09-06,1.649999976158142
2019-09-09,1.8300000429153442
2019-09-10,2.109999895095825
2019-09-11,2.0199999809265137
2019-09-12,2.1500000953674316
2019-09-13,2.2699999809265137
2019-09-16,2.4200000762939453
2019-09-17,2.299999952316284
2019-09-18,2.2200000286102295
2019-09-19,2.1600000858306885
2019-09-20,2.240000009536743
2019-09-23,2.180000066757202
2019-09-24,2.190000057220459
2019-09-25,2.180000066757202
2019-09-26,2.25
2019-09-27,2.619999885559082
2019-09-30,2.630000114440918
2019-10-01,2.4700000286102295
2019-10-02,2.4200000762939453
2019-10-03,2.369999885559082
2019-10-04,2.0299999713897705
2019-10-07,2.049999952316284
2019-10-08,1.9299999475479126
2019-10-09,2.0899999141693115
2019-10-10,2.1500000953674316
2019-10-11,2.2899999618530273
2019-10-14,2.3499999046325684
2019-10-15,2.390000104904175
2019-10-16,2.359999895095825
2019-10-17,2.2799999713897705
2019-10-18,2.369999885559082
2019-10-21,2.309999942779541
2019-10-22,2.299999952316284
2019-10-23,2.3399999141693115
2019-10-24,2.4100000858306885
2019-10-25,2.3299999237060547
2019-10-28,2.2699999809265137
2019-10-29,2.309999942779541
2019-10-30,2.309999942779541
2019-10-31,2.299999952316284
2019-11-01,2.3499999046325684
2019-11-04,2.309999942779541
2019-11-05,2.390000104904175
2019-11-06,2.4000000953674316
2019-11-07,2.4600000381469727
2019-11-08,2.2200000286102295
2019-11-11,2.119999885559082
2019-11-12,2.2200000286102295
2019-11-13,2.140000104904175
2019-11-14,2.119999885559082
2019-11-15,2.059999942779541
2019-11-18,2.0899999141693115
2019-11-19,2.119999885559082
2019-11-20,2.109999895095825
2019-11-21,2.119999885559082
2019-11-22,2.130000114440918
2019-11-25,2.2200000286102295
2019-11-26,2.2699999809265137
2019-11-27,2.3399999141693115
2019-11-29,2.369999885559082
2019-12-02,2.380000114440918
2019-12-03,2.3299999237060547
2019-12-04,2.3499999046325684
2019-12-05,2.3399999141693115
2019-12-06,2.3299999237060547
2019-12-09,2.319999933242798
2019-12-10,2.3499999046325684
2019-12-11,2.380000114440918
2019-12-12,2.390000104904175
2019-12-13,2.450000047683716
2019-12-16,2.490000009536743
2019-12-17,2.630000114440918
2019-12-18,2.680000066757202
2019-12-19,2.5799999237060547
2019-12-20,2.640000104904175
2019-12-23,2.7300000190734863
2019-12-24,2.75
2019-12-26,2.7799999713897705
2019-12-27,2.7300000190734863
2019-12-30,2.5399999618530273
2019-12-31,2.5799999237060547
2020-01-02,2.75
2020-01-03,2.6700000762939453
2020-01-06,2.7799999713897705
2020-01-07,2.7699999809265137
2020-01-08,2.7200000286102295
2020-01-09,2.700000047683716
2020-01-10,2.680000066757202
2020-01-13,2.680000066757202
2020-01-14,2.619999885559082
2020-01-15,2.630000114440918
2020-01-16,2.6500000953674316
2020-01-17,2.490000009536743
2020-01-21,2.440000057220459
2020-01-22,2.309999942779541
2020-01-23,2.309999942779541
2020-01-24,2.3299999237060547
2020-01-27,2.3399999141693115
2020-01-28,2.299999952316284
2020-01-29,2.3299999237060547
2020-01-30,2.3499999046325684
2020-01-31,2.3399999141693115
2020-02-03,2.3299999237060547
2020-02-04,2.299999952316284
2020-02-05,2.2200000286102295
2020-02-06,2.309999942779541
2020-02-07,2.3299999237060547
2020-02-10,2.1700000762939453
2020-02-11,2.359999895095825
2020-02-12,2.3949999809265137
2020-02-13,2.200000047683716
2020-02-14,2.380000114440918
2020-02-18,2.3399999141693115
2020-02-19,2.4700000286102295
2020-02-20,2.490000009536743
2020-02-21,2.369999885559082
2020-02-24,2.390000104904175
2020-02-25,2.2300000190734863
2020-02-26,2.200000047683716
2020-02-27,2.0799999237060547
2020-02-28,2.190000057220459
2020-03-02,2.1500000953674316
2020-03-03,2.0899999141693115
2020-03-04,2.1500000953674316
2020-03-05,2.130000114440918
2020-03-06,2.0899999141693115
2020-03-09,1.9900000095367432
2020-03-10,2.009999990463257
2020-03-11,1.7400000095367432
2020-03-12,1.4700000286102295
2020-03-13,1.4600000381469727
2020-03-16,1.3899999856948853
2020-03-17,1.350000023841858
2020-03-18,1.059999942779541
2020-03-19,1.3200000524520874
2020-03-20,1.149999976158142
2020-03-23,1.090000033378601
2020-03-24,1.2699999809265137
2020-03-25,1.7999999523162842
2020-03-26,1.7100000381469727
2020-03-27,1.7000000476837158
2020-03-30,1.6200000047683716
2020-03-31,1.6399999856948853
2020-04-01,1.5800000429153442
2020-04-02,1.5299999713897705
2020-04-03,1.8350000381469727
2020-04-06,1.840000033378601
2020-04-07,1.690000057220459
2020-04-08,1.840000033378601
2020-04-09,1.8600000143051147
2020-04-13,1.649999976158142
2020-04-14,1.649999976158142
2020-04-15,1.4700000286102295
2020-04-16,1.440000057220459
2020-04-17,1.6699999570846558
2020-04-20,1.7000000476837158
2020-04-21,1.690000057220459
2020-04-22,1.809999942779541
2020-04-23,1.840000033378601
2020-04-24,1.8300000429153442
2020-04-27,1.8300000429153442
2020-04-28,1.8899999856948853
2020-04-29,1.9900000095367432
2020-04-30,2.009999990463257
2020-05-01,1.9199999570846558
2020-05-04,1.850000023841858
2020-05-05,1.8799999952316284
2020-05-06,1.9299999475479126
2020-05-07,1.9600000381469727
2020-05-08,2.2200000286102295
2020-05-11,2.0299999713897705
2020-05-12,2.140000104904175
2020-05-13,2.069999933242798
2020-05-14,2.049999952316284
2020-05-15,2.680000066757202
2020-05-18,2.7899999618530273
2020-05-19,3.200000047683716
2020-05-20,3.4000000953674316
2020-05-21,3.2699999809265137
2020-05-22,3.200000047683716
2020-05-26,3.3299999237060547
2020-05-27,3.240000009536743
2020-05-28,2.680000066757202
2020-05-29,2.6600000858306885
2020-06-01,2.8399999141693115
2020-06-02,2.890000104904175
2020-06-03,2.859999895095825
2020-06-04,3.059999942779541
2020-06-05,3.2100000381469727
2020-06-08,3.2100000381469727
2020-06-09,3.2300000190734863
2020-06-10,3.0999999046325684
2020-06-11,2.869999885559082
2020-06-12,3.0299999713897705
2020-06-15,3.309999942779541
2020-06-16,3.4200000762939453
2020-06-17,3.5999999046325684
2020-06-18,3.1600000858306885
2020-06-19,3.2699999809265137
2020-06-22,3.4600000381469727
2020-06-23,3.369999885559082
2020-06-24,3.1500000953674316
2020-06-25,3.0799999237060547
2020-06-26,2.7049999237060547
2020-06-29,3.0450000762939453
2020-06-30,3.0299999713897705
2020-07-01,2.700000047683716
2020-07-02,2.759999990463257
2020-07-06,2.6600000858306885
2020-07-07,2.5899999141693115
2020-07-08,2.5399999618530273
2020-07-09,2.2100000381469727
2020-07-10,2.25
2020-07-13,2.2100000381469727
2020-07-14,2.369999885559082
2020-07-15,2.450000047683716
2020-07-16,2.2699999809265137
2020-07-17,2.3299999237060547
2020-07-20,2.440000057220459
2020-07-21,2.5999999046325684
2020-07-22,2.549999952316284
2020-07-23,2.390000104904175
2020-07-24,2.299999952316284
2020-07-27,2.4700000286102295
2020-07-28,2.490000009536743
2020-07-29,2.4800000190734863
2020-07-30,2.440000057220459
2020-07-31,2.440000057220459
2020-08-03,2.369999885559082
2020-08-04,2.5
2020-08-05,2.5
2020-08-06,2.4800000190734863
2020-08-07,2.6600000858306885
2020-08-10,2.490000009536743
2020-08-11,2.319999933242798
2020-08-12,2.369999885559082
2020-08-13,2.4000000953674316
2020-08-14,2.359999895095825
2020-08-17,2.430000066757202
2020-08-18,2.490000009536743
2020-08-19,2.4000000953674316
2020-08-20,2.319999933242798
2020-08-21,2.309999942779541
2020-08-24,2.5
2020-08-25,2.490000009536743
2020-08-26,2.5
2020-08-27,2.5199999809265137
2020-08-28,2.569999933242798
2020-08-31,2.4800000190734863
2020-09-01,2.5199999809265137
2020-09-02,2.509999990463257
2020-09-03,2.390000104904175
2020-09-04,2.5299999713897705
2020-09-08,2.5299999713897705
2020-09-09,2.569999933242798
2020-09-10,2.5199999809265137
2020-09-11,2.5
2020-09-14,2.549999952316284
2020-09-15,2.569999933242798
2020-09-16,2.7100000381469727
2020-09-17,3.0299999713897705
2020-09-18,3.055000066757202
2020-09-21,2.9100000858306885
2020-09-22,2.9100000858306885
2020-09-23,2.5199999809265137
2020-09-24,2.450000047683716
2020-09-25,2.4000000953674316
2020-09-28,2.559999942779541
2020-09-29,2.430000066757202
2020-09-30,2.430000066757202
2020-10-01,2.390000104904175
2020-10-02,2.390000104904175
2020-10-05,2.450000047683716
2020-10-06,2.440000057220459
2020-10-07,2.559999942779541
2020-10-08,2.6500000953674316
2020-10-09,2.5999999046325684
2020-10-12,2.5299999713897705
2020-10-13,2.490000009536743
2020-10-14,2.359999895095825
2020-10-15,2.4000000953674316
2020-10-16,2.3499999046325684
2020-10-19,2.390000104904175
2020-10-20,2.3299999237060547
2020-10-21,2.319999933242798
2020-10-22,2.2899999618530273
2020-10-23,2.240000009536743
2020-10-26,2.200000047683716
2020-10-27,2.130000114440918
2020-10-28,2.069999933242798
2020-10-29,2.0999999046325684
2020-10-30,2.059999942779541
2020-11-02,2.190000057220459
2020-11-03,2.2799999713897705
2020-11-04,2.109999895095825
2020-11-05,2.3499999046325684
2020-11-06,2.259999990463257
2020-11-09,2.380000114440918
2020-11-10,2.4100000858306885
2020-11-11,2.380000114440918
2020-11-12,2.2799999713897705
2020-11-13,2.240000009536743
2020-11-16,2.25
2020-11-17,2.1500000953674316
2020-11-18,2.140000104904175
2020-11-19,2.2300000190734863
2020-11-20,2.240000009536743
2020-11-23,2.299999952316284
2020-11-24,2.3499999046325684
2020-11-25,2.380000114440918
2020-11-27,2.369999885559082
2020-11-30,2.299999952316284
2020-12-01,2.4700000286102295
2020-12-02,2.3299999237060547
2020-12-03,2.359999895095825
2020-12-04,2.5
2020-12-07,2.450000047683716
2020-12-08,2.549999952316284
2020-12-09,2.4700000286102295
2020-12-10,2.569999933242798
2020-12-11,2.490000009536743
2020-12-14,2.490000009536743
2020-12-15,2.5899999141693115
2020-12-16,2.4600000381469727
2020-12-17,2.3399999141693115
2020-12-18,2.6600000858306885
2020-12-21,2.490000009536743
2020-12-22,2.309999942779541
2020-12-23,2.390000104904175
2020-12-24,2.369999885559082
2020-12-28,2.380000114440918
2020-12-29,2.4100000858306885
2020-12-30,2.319999933242798
2020-12-31,2.2699999809265137
2021-01-04,2.2100000381469727
2021-01-05,2.190000057220459
2021-01-06,2.140000104904175
2021-01-07,2.1600000858306885
2021-01-08,2.130000114440918
2021-01-11,2.130000114440918
2021-01-12,1.9800000190734863
2021-01-13,1.850000023841858
2021-01-14,1.899999976158142
2021-01-15,1.9700000286102295
2021-01-19,2.0199999809265137
2021-01-20,2.0299999713897705
2021-01-21,2.009999990463257
2021-01-22,2.0299999713897705
2021-01-25,2.0399999618530273
2021-01-26,2.0199999809265137
2021-01-27,1.9299999475479126
2021-01-28,1.9500000476837158
2021-01-29,1.9600000381469727
2021-02-01,1.940000057220459
2021-02-02,1.9900000095367432
2021-02-03,2.0399999618530273
2021-02-04,2.0999999046325684
2021-02-05,2.2799999713897705
2021-02-08,2.430000066757202
2021-02-09,2.549999952316284
2021-02-10,2.5999999046325684
2021-02-11,2.569999933242798
2021-02-12,2.5299999713897705
2021-02-16,2.5999999046325684
2021-02-17,2.549999952316284
2021-02-18,2.430000066757202
2021-02-19,2.4800000190734863
2021-02-22,2.569999933242798
2021-02-23,2.390000104904175
2021-02-24,2.640000104904175
2021-02-25,2.5
2021-02-26,2.390000104904175
2021-03-01,2.430000066757202
2021-03-02,2.4800000190734863
2021-03-03,2.450000047683716
2021-03-04,2.359999895095825
2021-03-05,2.4200000762939453
2021-03-08,2.4200000762939453
2021-03-09,2.440000057220459
2021-03-10,2.5299999713897705
2021-03-11,2.319999933242798
2021-03-12,2.4100000858306885
2021-03-15,2.3299999237060547
2021-03-16,2.309999942779541
2021-03-17,2.390000104904175
2021-03-18,2.309999942779541
2021-03-19,2.2100000381469727
2021-03-22,2.2200000286102295
2021-03-23,2.055000066757202
2021-03-24,2.0399999618530273
2021-03-25,2.119999885559082
2021-03-26,2.119999885559082
2021-03-29,2.069999933242798
2021-03-30,2.0399999618530273
2021-03-31,2.0
2021-04-01,2.0999999046325684
2021-04-05,2.140000104904175
2021-04-06,2.109999895095825
2021-04-07,2.140000104904175
2021-04-08,2.2200000286102295
2021-04-09,2.1500000953674316
2021-04-12,2.2300000190734863
2021-04-13,2.2899999618530273
2021-04-14,2.259999990463257
2021-04-15,2.240000009536743
2021-04-16,2.009999990463257
2021-04-19,2.049999952316284
2021-04-20,2.1600000858306885
2021-04-21,2.0899999141693115
2021-04-22,2.0299999713897705
2021-04-23,2.0799999237060547
2021-04-26,2.180000066757202
2021-04-27,2.2100000381469727
2021-04-28,2.180000066757202
2021-04-29,2.2200000286102295
2021-04-30,2.119999885559082
2021-05-03,2.1600000858306885
2021-05-04,2.130000114440918
2021-05-05,2.069999933242798
2021-05-06,2.069999933242798
2021-05-07,2.0199999809265137
2021-05-10,2.069999933242798
2021-05-11,2.180000066757202
2021-05-12,2.0399999618530273
2021-05-13,2.109999895095825
2021-05-14,2.369999885559082
