,ALTY
2019-04-08,14.897000312805176
2019-04-09,14.890000343322754
2019-04-10,14.850000381469727
2019-04-11,14.930000305175781
2019-04-12,14.949999809265137
2019-04-15,14.9399995803833
2019-04-16,14.949999809265137
2019-04-17,14.85099983215332
2019-04-18,14.899999618530273
2019-04-22,14.920000076293945
2019-04-23,14.97700023651123
2019-04-24,14.940999984741211
2019-04-25,14.970000267028809
2019-04-26,14.994000434875488
2019-04-29,15.032999992370605
2019-04-30,15.036999702453613
2019-05-01,15.039999961853027
2019-05-02,15.029999732971191
2019-05-03,14.996000289916992
2019-05-06,15.010000228881836
2019-05-07,14.9399995803833
2019-05-08,14.845999717712402
2019-05-09,14.800000190734863
2019-05-10,14.829999923706055
2019-05-13,14.732999801635742
2019-05-14,14.866999626159668
2019-05-15,14.835000038146973
2019-05-16,14.883000373840332
2019-05-17,14.86299991607666
2019-05-20,14.869999885559082
2019-05-21,14.878999710083008
2019-05-22,14.902000427246094
2019-05-23,14.8100004196167
2019-05-24,14.880000114440918
2019-05-28,14.711000442504883
2019-05-29,14.619999885559082
2019-05-30,14.654999732971191
2019-05-31,14.512999534606934
2019-06-03,14.479999542236328
2019-06-04,14.65999984741211
2019-06-05,14.625
2019-06-06,14.694999694824219
2019-06-07,14.770000457763672
2019-06-10,14.746000289916992
2019-06-11,14.73799991607666
2019-06-12,14.736000061035156
2019-06-13,14.850000381469727
2019-06-14,14.800000190734863
2019-06-17,14.824999809265137
2019-06-18,14.899999618530273
2019-06-19,14.899999618530273
2019-06-20,14.960000038146973
2019-06-21,14.949999809265137
2019-06-24,14.96500015258789
2019-06-25,14.949999809265137
2019-06-26,14.854999542236328
2019-06-27,14.902000427246094
2019-06-28,14.972000122070312
2019-07-01,14.979999542236328
2019-07-02,14.989999771118164
2019-07-03,14.979999542236328
2019-07-05,15.015000343322754
2019-07-08,14.960000038146973
2019-07-09,14.970999717712402
2019-07-10,15.069999694824219
2019-07-11,15.069000244140625
2019-07-12,15.119999885559082
2019-07-15,15.100000381469727
2019-07-16,15.050000190734863
2019-07-17,15.015000343322754
2019-07-18,15.055999755859375
2019-07-19,15.0
2019-07-22,14.979999542236328
2019-07-23,15.0600004196167
2019-07-24,15.140000343322754
2019-07-25,15.04800033569336
2019-07-26,15.010000228881836
2019-07-29,15.100000381469727
2019-07-30,15.125
2019-07-31,15.119999885559082
2019-08-01,15.149999618530273
2019-08-02,15.0
2019-08-05,14.609999656677246
2019-08-06,14.6850004196167
2019-08-07,14.720000267028809
2019-08-08,14.880000114440918
2019-08-09,14.829999923706055
2019-08-12,14.720000267028809
2019-08-13,14.710000038146973
2019-08-14,14.479999542236328
2019-08-15,14.460000038146973
2019-08-16,14.668000221252441
2019-08-19,14.720000267028809
2019-08-20,14.723999977111816
2019-08-21,14.755000114440918
2019-08-22,14.729999542236328
2019-08-23,14.628000259399414
2019-08-26,14.609999656677246
2019-08-27,14.569999694824219
2019-08-28,14.550000190734863
2019-08-29,14.67300033569336
2019-08-30,14.663999557495117
2019-09-03,14.59000015258789
2019-09-04,14.699999809265137
2019-09-05,14.65999984741211
2019-09-06,14.65999984741211
2019-09-09,14.75
2019-09-10,14.779999732971191
2019-09-11,14.850000381469727
2019-09-12,14.880000114440918
2019-09-13,14.899999618530273
2019-09-16,14.90999984741211
2019-09-17,14.871999740600586
2019-09-18,14.989999771118164
2019-09-19,14.947999954223633
2019-09-20,14.961999893188477
2019-09-23,14.979999542236328
2019-09-24,14.890000343322754
2019-09-25,14.937999725341797
2019-09-26,14.9399995803833
2019-09-27,14.880000114440918
2019-09-30,14.960000038146973
2019-10-01,14.829999923706055
2019-10-02,14.649999618530273
2019-10-03,14.550000190734863
2019-10-04,14.63599967956543
2019-10-07,14.675000190734863
2019-10-08,14.585000038146973
2019-10-09,14.59000015258789
2019-10-10,14.60099983215332
2019-10-11,14.710000038146973
2019-10-14,14.647000312805176
2019-10-15,14.710000038146973
2019-10-16,14.760000228881836
2019-10-17,14.729999542236328
2019-10-18,14.753999710083008
2019-10-21,14.833999633789062
2019-10-22,14.878999710083008
2019-10-23,14.880000114440918
2019-10-24,14.829999923706055
2019-10-25,14.850000381469727
2019-10-28,14.819999694824219
2019-10-29,14.829999923706055
2019-10-30,14.859999656677246
2019-10-31,14.850000381469727
2019-11-01,14.920000076293945
2019-11-04,15.0
2019-11-05,14.854000091552734
2019-11-06,14.8149995803833
2019-11-07,14.760000228881836
2019-11-08,14.711999893188477
2019-11-11,14.710000038146973
2019-11-12,14.730999946594238
2019-11-13,14.680000305175781
2019-11-14,14.720000267028809
2019-11-15,14.720000267028809
2019-11-18,14.6899995803833
2019-11-19,14.6850004196167
2019-11-20,14.649999618530273
2019-11-21,14.635000228881836
2019-11-22,14.65999984741211
2019-11-25,14.699999809265137
2019-11-26,14.694999694824219
2019-11-27,14.71500015258789
2019-11-29,14.725000381469727
2019-12-02,14.65999984741211
2019-12-03,14.633999824523926
2019-12-04,14.630000114440918
2019-12-05,14.62600040435791
2019-12-06,14.682999610900879
2019-12-09,14.694999694824219
2019-12-10,14.717000007629395
2019-12-11,14.694999694824219
2019-12-12,14.720999717712402
2019-12-13,14.734999656677246
2019-12-16,14.875
2019-12-17,14.90999984741211
2019-12-18,14.9399995803833
2019-12-19,14.960000038146973
2019-12-20,14.970000267028809
2019-12-23,14.944999694824219
2019-12-24,14.994999885559082
2019-12-26,15.038999557495117
2019-12-27,15.039999961853027
2019-12-30,14.760000228881836
2019-12-31,14.789999961853027
2020-01-02,14.798999786376953
2020-01-03,14.829999923706055
2020-01-06,14.869999885559082
2020-01-07,14.869999885559082
2020-01-08,14.850000381469727
2020-01-09,14.899999618530273
2020-01-10,14.885000228881836
2020-01-13,14.9399995803833
2020-01-14,14.975000381469727
2020-01-15,15.015000343322754
2020-01-16,15.0600004196167
2020-01-17,15.074999809265137
2020-01-21,15.029999732971191
2020-01-22,15.031000137329102
2020-01-23,15.039999961853027
2020-01-24,14.949999809265137
2020-01-27,14.852999687194824
2020-01-28,14.925000190734863
2020-01-29,14.954999923706055
2020-01-30,14.914999961853027
2020-01-31,14.805000305175781
2020-02-03,14.845000267028809
2020-02-04,14.920000076293945
2020-02-05,14.895000457763672
2020-02-06,14.906000137329102
2020-02-07,14.875
2020-02-10,14.885000228881836
2020-02-11,14.914999961853027
2020-02-12,14.979999542236328
2020-02-13,14.989999771118164
2020-02-14,15.015000343322754
2020-02-18,15.024999618530273
2020-02-19,14.984999656677246
2020-02-20,15.045000076293945
2020-02-21,14.967000007629395
2020-02-24,14.729999542236328
2020-02-25,14.260000228881836
2020-02-26,14.244999885559082
2020-02-27,13.725000381469727
2020-02-28,13.321000099182129
2020-03-02,13.8100004196167
2020-03-03,13.774999618530273
2020-03-04,13.979999542236328
2020-03-05,13.699999809265137
2020-03-06,13.329999923706055
2020-03-09,12.256999969482422
2020-03-10,12.289999961853027
2020-03-11,11.649999618530273
2020-03-12,10.213000297546387
2020-03-13,10.5
2020-03-16,9.279999732971191
2020-03-17,8.970000267028809
2020-03-18,7.25
2020-03-19,7.879000186920166
2020-03-20,8.125
2020-03-23,7.320000171661377
2020-03-24,7.892000198364258
2020-03-25,8.369999885559082
2020-03-26,8.991000175476074
2020-03-27,8.979999542236328
2020-03-30,8.729999542236328
2020-03-31,8.788999557495117
2020-04-01,8.121999740600586
2020-04-02,8.199000358581543
2020-04-03,7.739999771118164
2020-04-06,8.180000305175781
2020-04-07,8.595000267028809
2020-04-08,9.109000205993652
2020-04-09,9.699999809265137
2020-04-13,9.670000076293945
2020-04-14,9.930000305175781
2020-04-15,9.390000343322754
2020-04-16,9.223999977111816
2020-04-17,9.560999870300293
2020-04-20,9.270000457763672
2020-04-21,9.244999885559082
2020-04-22,9.319000244140625
2020-04-23,9.397000312805176
2020-04-24,9.510000228881836
2020-04-27,9.71500015258789
2020-04-28,9.850000381469727
2020-04-29,10.329999923706055
2020-04-30,10.154999732971191
2020-05-01,9.770000457763672
2020-05-04,9.720000267028809
2020-05-05,9.71500015258789
2020-05-06,9.673999786376953
2020-05-07,9.79800033569336
2020-05-08,10.057000160217285
2020-05-11,9.984999656677246
2020-05-12,9.895000457763672
2020-05-13,9.529999732971191
2020-05-14,9.640000343322754
2020-05-15,9.670000076293945
2020-05-18,10.100000381469727
2020-05-19,10.149999618530273
2020-05-20,10.319999694824219
2020-05-21,10.394000053405762
2020-05-22,10.430999755859375
2020-05-26,10.744999885559082
2020-05-27,10.880000114440918
2020-05-28,10.8100004196167
2020-05-29,10.800000190734863
2020-06-01,10.944999694824219
2020-06-02,11.060999870300293
2020-06-03,11.29699993133545
2020-06-04,11.460000038146973
2020-06-05,11.819999694824219
2020-06-08,12.289999961853027
2020-06-09,11.984999656677246
2020-06-10,11.600000381469727
2020-06-11,10.800000190734863
2020-06-12,11.119999885559082
2020-06-15,11.239999771118164
2020-06-16,11.444999694824219
2020-06-17,11.265000343322754
2020-06-18,11.180999755859375
2020-06-19,11.069999694824219
2020-06-22,11.029999732971191
2020-06-23,11.024999618530273
2020-06-24,10.770000457763672
2020-06-25,10.751999855041504
2020-06-26,10.550999641418457
2020-06-29,10.64900016784668
2020-06-30,10.779999732971191
2020-07-01,10.819999694824219
2020-07-02,10.829999923706055
2020-07-06,10.640000343322754
2020-07-07,10.515000343322754
2020-07-08,10.539999961853027
2020-07-09,10.335000038146973
2020-07-10,10.359999656677246
2020-07-13,10.414999961853027
2020-07-14,10.40999984741211
2020-07-15,10.635000228881836
2020-07-16,10.604999542236328
2020-07-17,10.595000267028809
2020-07-20,10.574000358581543
2020-07-21,10.710000038146973
2020-07-22,10.795000076293945
2020-07-23,10.704999923706055
2020-07-24,10.635000228881836
2020-07-27,10.640000343322754
2020-07-28,10.699999809265137
2020-07-29,10.822999954223633
2020-07-30,10.758000373840332
2020-07-31,10.760000228881836
2020-08-03,10.8100004196167
2020-08-04,10.914999961853027
2020-08-05,10.869999885559082
2020-08-06,10.928000450134277
2020-08-07,11.0
2020-08-10,11.149999618530273
2020-08-11,11.069999694824219
2020-08-12,11.145000457763672
2020-08-13,11.104999542236328
2020-08-14,11.123000144958496
2020-08-17,11.100000381469727
2020-08-18,11.015000343322754
2020-08-19,10.979999542236328
2020-08-20,10.9399995803833
2020-08-21,10.866000175476074
2020-08-24,11.0
2020-08-25,10.970000267028809
2020-08-26,10.857000350952148
2020-08-27,10.92300033569336
2020-08-28,11.024999618530273
2020-08-31,10.930000305175781
2020-09-01,10.970000267028809
2020-09-02,11.0
2020-09-03,10.800000190734863
2020-09-04,10.734999656677246
2020-09-08,10.699999809265137
2020-09-09,10.800000190734863
2020-09-10,10.71500015258789
2020-09-11,10.680000305175781
2020-09-14,10.859999656677246
2020-09-15,10.8100004196167
2020-09-16,10.920000076293945
2020-09-17,10.836999893188477
2020-09-18,10.767000198364258
2020-09-21,10.583999633789062
2020-09-22,10.621000289916992
2020-09-23,10.39799976348877
2020-09-24,10.274999618530273
2020-09-25,10.364999771118164
2020-09-28,10.5600004196167
2020-09-29,10.539999961853027
2020-09-30,10.569999694824219
2020-10-01,10.631999969482422
2020-10-02,10.720000267028809
2020-10-05,10.66100025177002
2020-10-06,10.664999961853027
2020-10-07,10.65999984741211
2020-10-08,10.845000267028809
2020-10-09,10.824000358581543
2020-10-12,10.84000015258789
2020-10-13,10.760000228881836
2020-10-14,10.800000190734863
2020-10-15,10.774999618530273
2020-10-16,10.75
2020-10-19,10.609999656677246
2020-10-20,10.664999961853027
2020-10-21,10.649999618530273
2020-10-22,10.699999809265137
2020-10-23,10.779999732971191
2020-10-26,10.609999656677246
2020-10-27,10.59000015258789
2020-10-28,10.359999656677246
2020-10-29,10.416999816894531
2020-10-30,10.317999839782715
2020-11-02,10.494000434875488
2020-11-03,10.65999984741211
2020-11-04,10.600000381469727
2020-11-05,10.755000114440918
2020-11-06,10.663000106811523
2020-11-09,11.017999649047852
2020-11-10,11.204999923706055
2020-11-11,11.220000267028809
2020-11-12,11.09000015258789
2020-11-13,11.258000373840332
2020-11-16,11.451000213623047
2020-11-17,11.479999542236328
2020-11-18,11.399999618530273
2020-11-19,11.420000076293945
2020-11-20,11.442000389099121
2020-11-23,11.600000381469727
2020-11-24,11.739999771118164
2020-11-25,11.72599983215332
2020-11-27,11.654999732971191
2020-11-30,11.489999771118164
2020-12-01,11.644000053405762
2020-12-02,11.739999771118164
2020-12-03,11.729999542236328
2020-12-04,11.800000190734863
2020-12-07,11.720000267028809
2020-12-08,11.765000343322754
2020-12-09,11.760000228881836
2020-12-10,11.800000190734863
2020-12-11,11.819999694824219
2020-12-14,11.779000282287598
2020-12-15,11.869999885559082
2020-12-16,11.899999618530273
2020-12-17,11.920000076293945
2020-12-18,11.845000267028809
2020-12-21,11.720000267028809
2020-12-22,11.6850004196167
2020-12-23,11.670000076293945
2020-12-24,11.680000305175781
2020-12-28,11.680000305175781
2020-12-29,11.640000343322754
2020-12-30,11.57699966430664
2020-12-31,11.6899995803833
2021-01-04,11.550000190734863
2021-01-05,11.654000282287598
2021-01-06,11.8100004196167
2021-01-07,11.779999732971191
2021-01-08,11.84000015258789
2021-01-11,11.789999961853027
2021-01-12,11.850000381469727
2021-01-13,11.9399995803833
2021-01-14,11.993000030517578
2021-01-15,12.017999649047852
2021-01-19,12.012999534606934
2021-01-20,12.074999809265137
2021-01-21,12.027999877929688
2021-01-22,12.010000228881836
2021-01-25,12.029999732971191
2021-01-26,12.039999961853027
2021-01-27,11.84000015258789
2021-01-28,11.930000305175781
2021-01-29,11.850000381469727
2021-02-01,11.970000267028809
2021-02-02,12.050000190734863
2021-02-03,12.050000190734863
2021-02-04,12.109999656677246
2021-02-05,12.180000305175781
2021-02-08,12.225000381469727
2021-02-09,12.239999771118164
2021-02-10,12.319999694824219
2021-02-11,12.359999656677246
2021-02-12,12.350000381469727
2021-02-16,12.399999618530273
2021-02-17,12.420000076293945
2021-02-18,12.333000183105469
2021-02-19,12.390000343322754
2021-02-22,12.4399995803833
2021-02-23,12.420000076293945
2021-02-24,12.550000190734863
2021-02-25,12.324999809265137
2021-02-26,12.260000228881836
2021-03-01,12.40999984741211
2021-03-02,12.470000267028809
2021-03-03,12.390000343322754
2021-03-04,12.319999694824219
2021-03-05,12.335000038146973
2021-03-08,12.428000450134277
2021-03-09,12.489999771118164
2021-03-10,12.604999542236328
2021-03-11,12.670000076293945
2021-03-12,12.675999641418457
2021-03-15,12.800999641418457
2021-03-16,12.730999946594238
2021-03-17,12.777999877929688
2021-03-18,12.550000190734863
2021-03-19,12.680000305175781
2021-03-22,12.65999984741211
2021-03-23,12.550000190734863
2021-03-24,12.543999671936035
2021-03-25,12.579999923706055
2021-03-26,12.670999526977539
2021-03-29,12.670000076293945
2021-03-30,12.6850004196167
2021-03-31,12.699999809265137
2021-04-01,12.789999961853027
2021-04-05,12.729999542236328
2021-04-06,12.829999923706055
2021-04-07,12.829999923706055
2021-04-08,12.899999618530273
2021-04-09,12.90999984741211
2021-04-12,12.970000267028809
2021-04-13,13.050000190734863
2021-04-14,13.059000015258789
2021-04-15,13.104999542236328
2021-04-16,13.130000114440918
2021-04-19,13.11400032043457
2021-04-20,13.069000244140625
2021-04-21,13.109999656677246
2021-04-22,13.09000015258789
2021-04-23,13.175999641418457
2021-04-26,13.229999542236328
2021-04-27,13.25
2021-04-28,13.329999923706055
2021-04-29,13.390000343322754
2021-04-30,13.404999732971191
2021-05-03,13.460000038146973
2021-05-04,13.40999984741211
2021-05-05,13.3100004196167
2021-05-06,13.329999923706055
2021-05-07,13.460000038146973
2021-05-10,13.510000228881836
2021-05-11,13.359999656677246
2021-05-12,12.979999542236328
2021-05-13,13.159000396728516
2021-05-14,13.319999694824219
