,CAKE
2000-03-03,9.277777671813965
2000-03-06,9.148147583007812
2000-03-07,8.796296119689941
2000-03-08,9.074073791503906
2000-03-09,9.333333015441895
2000-03-10,9.314814567565918
2000-03-13,9.055556297302246
2000-03-14,8.962963104248047
2000-03-15,9.185185432434082
2000-03-16,9.9074068069458
2000-03-17,9.851852416992188
2000-03-20,9.759259223937988
2000-03-21,10.13888931274414
2000-03-22,9.61111068725586
2000-03-23,9.814814567565918
2000-03-24,9.777777671813965
2000-03-27,10.037036895751953
2000-03-28,10.074073791503906
2000-03-29,10.777777671813965
2000-03-30,11.555556297302246
2000-03-31,12.333333015441895
2000-04-03,13.333333015441895
2000-04-04,12.203703880310059
2000-04-05,11.259259223937988
2000-04-06,11.370369911193848
2000-04-07,11.240740776062012
2000-04-10,11.222222328186035
2000-04-11,11.851852416992188
2000-04-12,11.629630088806152
2000-04-13,11.074073791503906
2000-04-14,10.870369911193848
2000-04-17,11.351852416992188
2000-04-18,11.277777671813965
2000-04-19,11.4074068069458
2000-04-20,11.777777671813965
2000-04-24,11.851852416992188
2000-04-25,12.185185432434082
2000-04-26,13.0
2000-04-27,12.370369911193848
2000-04-28,12.129630088806152
2000-05-01,12.055556297302246
2000-05-02,11.851852416992188
2000-05-03,12.018519401550293
2000-05-04,11.9074068069458
2000-05-05,12.314814567565918
2000-05-08,12.703703880310059
2000-05-09,13.629630088806152
2000-05-10,14.018519401550293
2000-05-11,14.11111068725586
2000-05-12,13.629630088806152
2000-05-15,14.185185432434082
2000-05-16,14.148147583007812
2000-05-17,13.518519401550293
2000-05-18,13.129630088806152
2000-05-19,12.537036895751953
2000-05-22,12.018519401550293
2000-05-23,12.148147583007812
2000-05-24,12.629630088806152
2000-05-25,12.074073791503906
2000-05-26,11.88888931274414
2000-05-30,12.5925931930542
2000-05-31,11.796296119689941
2000-06-01,12.018519401550293
2000-06-02,12.555556297302246
2000-06-05,12.88888931274414
2000-06-06,13.11111068725586
2000-06-07,13.203703880310059
2000-06-08,13.0
2000-06-09,13.25
2000-06-12,12.5
2000-06-13,12.555556297302246
2000-06-14,12.166666984558105
2000-06-15,11.777777671813965
2000-06-16,11.555556297302246
2000-06-19,11.944443702697754
2000-06-20,12.555556297302246
2000-06-21,11.944443702697754
2000-06-22,11.5
2000-06-23,11.38888931274414
2000-06-26,12.444443702697754
2000-06-27,12.36111068725586
2000-06-28,12.472222328186035
2000-06-29,12.833333015441895
2000-06-30,12.222222328186035
2000-07-03,12.333333015441895
2000-07-05,12.333333015441895
2000-07-06,13.194443702697754
2000-07-07,13.88888931274414
2000-07-10,14.11111068725586
2000-07-11,14.944443702697754
2000-07-12,15.13888931274414
2000-07-13,13.694443702697754
2000-07-14,13.694443702697754
2000-07-17,13.694443702697754
2000-07-18,13.36111068725586
2000-07-19,13.63888931274414
2000-07-20,14.222222328186035
2000-07-21,14.305556297302246
2000-07-24,14.222222328186035
2000-07-25,14.583333015441895
2000-07-26,14.416666984558105
2000-07-27,13.944443702697754
2000-07-28,14.11111068725586
2000-07-31,13.472222328186035
2000-08-01,13.527777671813965
2000-08-02,14.0
2000-08-03,14.666666984558105
2000-08-04,15.555556297302246
2000-08-07,15.444443702697754
2000-08-08,15.36111068725586
2000-08-09,15.444443702697754
2000-08-10,15.416666984558105
2000-08-11,15.583333015441895
2000-08-14,15.583333015441895
2000-08-15,14.61111068725586
2000-08-16,14.944443702697754
2000-08-17,15.416666984558105
2000-08-18,14.88888931274414
2000-08-21,14.833333015441895
2000-08-22,14.416666984558105
2000-08-23,15.166666984558105
2000-08-24,15.25
2000-08-25,15.38888931274414
2000-08-28,15.694443702697754
2000-08-29,15.944443702697754
2000-08-30,16.333332061767578
2000-08-31,16.02777862548828
2000-09-01,15.972222328186035
2000-09-05,16.083332061767578
2000-09-06,16.69444465637207
2000-09-07,16.77777862548828
2000-09-08,15.722222328186035
2000-09-11,15.722222328186035
2000-09-12,16.05555534362793
2000-09-13,16.27777862548828
2000-09-14,16.333332061767578
2000-09-15,16.38888931274414
2000-09-18,15.777777671813965
2000-09-19,15.833333015441895
2000-09-20,16.166667938232422
2000-09-21,16.44444465637207
2000-09-22,17.19444465637207
2000-09-25,17.97222137451172
2000-09-26,17.52777862548828
2000-09-27,17.583332061767578
2000-09-28,18.47222137451172
2000-09-29,19.22222137451172
2000-10-02,19.11111068725586
2000-10-03,17.583332061767578
2000-10-04,18.5
2000-10-05,18.61111068725586
2000-10-06,17.833332061767578
2000-10-09,18.166667938232422
2000-10-10,18.38888931274414
2000-10-11,17.833332061767578
2000-10-12,16.22222137451172
2000-10-13,17.333332061767578
2000-10-16,17.22222137451172
2000-10-17,16.77777862548828
2000-10-18,16.86111068725586
2000-10-19,17.11111068725586
2000-10-20,17.77777862548828
2000-10-23,18.72222137451172
2000-10-24,18.72222137451172
2000-10-25,18.72222137451172
2000-10-26,18.52777862548828
2000-10-27,19.36111068725586
2000-10-30,19.666667938232422
2000-10-31,19.69444465637207
2000-11-01,19.36111068725586
2000-11-02,19.916667938232422
2000-11-03,19.80555534362793
2000-11-06,20.22222137451172
2000-11-07,20.333332061767578
2000-11-08,20.5
2000-11-09,20.11111068725586
2000-11-10,19.94444465637207
2000-11-13,20.27777862548828
2000-11-14,20.416667938232422
2000-11-15,21.36111068725586
2000-11-16,20.583332061767578
2000-11-17,20.833332061767578
2000-11-20,19.94444465637207
2000-11-21,19.75
2000-11-22,19.02777862548828
2000-11-24,19.583332061767578
2000-11-27,18.55555534362793
2000-11-28,18.97222137451172
2000-11-29,19.47222137451172
2000-11-30,19.25
2000-12-01,19.75
2000-12-04,20.083332061767578
2000-12-05,20.416667938232422
2000-12-06,19.333332061767578
2000-12-07,19.36111068725586
2000-12-08,19.5
2000-12-11,19.72222137451172
2000-12-12,19.94444465637207
2000-12-13,19.0
2000-12-14,17.80555534362793
2000-12-15,18.19444465637207
2000-12-18,19.13888931274414
2000-12-19,19.19444465637207
2000-12-20,18.02777862548828
2000-12-21,17.30555534362793
2000-12-22,17.75
2000-12-26,17.22222137451172
2000-12-27,17.72222137451172
2000-12-28,17.52777862548828
2000-12-29,17.05555534362793
2001-01-02,16.30555534362793
2001-01-03,16.94444465637207
2001-01-04,16.94444465637207
2001-01-05,16.55555534362793
2001-01-08,16.666667938232422
2001-01-09,16.38888931274414
2001-01-10,17.30555534362793
2001-01-11,17.38888931274414
2001-01-12,16.97222137451172
2001-01-16,17.38888931274414
2001-01-17,17.94444465637207
2001-01-18,18.5
2001-01-19,18.666667938232422
2001-01-22,18.61111068725586
2001-01-23,18.916667938232422
2001-01-24,19.55555534362793
2001-01-25,19.38888931274414
2001-01-26,18.97222137451172
2001-01-29,19.11111068725586
2001-01-30,19.55555534362793
2001-01-31,19.27777862548828
2001-02-01,19.36111068725586
2001-02-02,17.88888931274414
2001-02-05,17.69444465637207
2001-02-06,19.333332061767578
2001-02-07,19.0
2001-02-08,17.80555534362793
2001-02-09,17.55555534362793
2001-02-12,17.36111068725586
2001-02-13,17.77777862548828
2001-02-14,17.77777862548828
2001-02-15,18.02777862548828
2001-02-16,18.22222137451172
2001-02-20,18.38888931274414
2001-02-21,18.11111068725586
2001-02-22,18.38888931274414
2001-02-23,18.36111068725586
2001-02-26,18.22222137451172
2001-02-27,17.833332061767578
2001-02-28,17.583332061767578
2001-03-01,17.22222137451172
2001-03-02,16.916667938232422
2001-03-05,16.88888931274414
2001-03-06,16.72222137451172
2001-03-07,16.916667938232422
2001-03-08,17.0
2001-03-09,17.083332061767578
2001-03-12,17.0
2001-03-13,16.63888931274414
2001-03-14,16.02777862548828
2001-03-15,14.805556297302246
2001-03-16,14.666666984558105
2001-03-19,14.805556297302246
2001-03-20,14.61111068725586
2001-03-21,14.972222328186035
2001-03-22,15.13888931274414
2001-03-23,15.597222328186035
2001-03-26,15.277777671813965
2001-03-27,15.583333015441895
2001-03-28,15.86111068725586
2001-03-29,16.05555534362793
2001-03-30,16.36111068725586
2001-04-02,15.722222328186035
2001-04-03,14.88888931274414
2001-04-04,15.0
2001-04-05,15.583333015441895
2001-04-06,15.222222328186035
2001-04-09,14.884444236755371
2001-04-10,15.844444274902344
2001-04-11,15.279999732971191
2001-04-12,15.088889122009277
2001-04-16,14.711111068725586
2001-04-17,14.844444274902344
2001-04-18,15.542222023010254
2001-04-19,15.11111068725586
2001-04-20,15.684444427490234
2001-04-23,15.79111099243164
2001-04-24,15.626667022705078
2001-04-25,16.822221755981445
2001-04-26,16.266666412353516
2001-04-27,16.35555648803711
2001-04-30,16.915555953979492
2001-05-01,17.239999771118164
2001-05-02,17.48444366455078
2001-05-03,16.866666793823242
2001-05-04,16.822221755981445
2001-05-07,16.799999237060547
2001-05-08,16.933332443237305
2001-05-09,16.711111068725586
2001-05-10,16.77777862548828
2001-05-11,16.195556640625
2001-05-14,15.991110801696777
2001-05-15,16.666667938232422
2001-05-16,16.844444274902344
2001-05-17,16.711111068725586
2001-05-18,16.248889923095703
2001-05-21,16.177778244018555
2001-05-22,16.044443130493164
2001-05-23,15.9022216796875
2001-05-24,15.333333015441895
2001-05-25,15.684444427490234
2001-05-29,15.977778434753418
2001-05-30,15.982221603393555
2001-05-31,15.453332901000977
2001-06-01,15.377778053283691
2001-06-04,14.85777759552002
2001-06-05,14.760000228881836
2001-06-06,14.933333396911621
2001-06-07,15.444443702697754
2001-06-08,15.942221641540527
2001-06-11,15.893333435058594
2001-06-12,16.177778244018555
2001-06-13,16.182222366333008
2001-06-14,16.017778396606445
2001-06-15,15.95555591583252
2001-06-18,16.031110763549805
2001-06-19,16.133333206176758
2001-06-20,16.399999618530273
2001-06-21,17.780000686645508
2001-06-22,17.066667556762695
2001-06-25,17.280000686645508
2001-06-26,16.593332290649414
2001-06-27,16.97333335876465
2001-06-28,17.96666717529297
2001-06-29,18.866666793823242
2001-07-02,18.446666717529297
2001-07-03,18.253332138061523
2001-07-05,18.01333236694336
2001-07-06,17.933332443237305
2001-07-09,17.920000076293945
2001-07-10,17.96666717529297
2001-07-11,17.926666259765625
2001-07-12,18.64666748046875
2001-07-13,19.03333282470703
2001-07-16,20.01333236694336
2001-07-17,20.733333587646484
2001-07-18,20.399999618530273
2001-07-19,20.100000381469727
2001-07-20,21.066667556762695
2001-07-23,21.540000915527344
2001-07-24,20.65999984741211
2001-07-25,20.0
2001-07-26,20.360000610351562
2001-07-27,19.99333381652832
2001-07-30,20.50666618347168
2001-07-31,20.266666412353516
2001-08-01,20.139999389648438
2001-08-02,20.546667098999023
2001-08-03,21.03333282470703
2001-08-06,20.433332443237305
2001-08-07,19.933332443237305
2001-08-08,19.780000686645508
2001-08-09,19.233333587646484
2001-08-10,19.0
2001-08-13,19.35333251953125
2001-08-14,19.600000381469727
2001-08-15,19.726667404174805
2001-08-16,20.03333282470703
2001-08-17,20.206666946411133
2001-08-20,20.299999237060547
2001-08-21,20.106666564941406
2001-08-22,19.799999237060547
2001-08-23,20.200000762939453
2001-08-24,20.49333381652832
2001-08-27,20.633333206176758
2001-08-28,20.65333366394043
2001-08-29,20.50666618347168
2001-08-30,20.31333351135254
2001-08-31,20.266666412353516
2001-09-04,19.96666717529297
2001-09-05,20.066667556762695
2001-09-06,19.266666412353516
2001-09-07,18.886667251586914
2001-09-10,18.64666748046875
2001-09-17,16.739999771118164
2001-09-18,16.479999542236328
2001-09-19,15.579999923706055
2001-09-20,14.666666984558105
2001-09-21,15.066666603088379
2001-09-24,16.273332595825195
2001-09-25,15.926667213439941
2001-09-26,15.0
2001-09-27,13.766667366027832
2001-09-28,15.966667175292969
2001-10-01,15.733332633972168
2001-10-02,16.079999923706055
2001-10-03,17.51333236694336
2001-10-04,16.860000610351562
2001-10-05,17.073333740234375
2001-10-08,16.913333892822266
2001-10-09,16.51333236694336
2001-10-10,17.233333587646484
2001-10-11,18.399999618530273
2001-10-12,17.18000030517578
2001-10-15,17.239999771118164
2001-10-16,18.233333587646484
2001-10-17,17.97333335876465
2001-10-18,17.626667022705078
2001-10-19,18.440000534057617
2001-10-22,19.399999618530273
2001-10-23,18.799999237060547
2001-10-24,18.446666717529297
2001-10-25,18.97333335876465
2001-10-26,19.453332901000977
2001-10-29,18.799999237060547
2001-10-30,18.406667709350586
2001-10-31,18.799999237060547
2001-11-01,19.333332061767578
2001-11-02,18.913333892822266
2001-11-05,19.139999389648438
2001-11-06,19.873332977294922
2001-11-07,19.53333282470703
2001-11-08,19.6200008392334
2001-11-09,19.726667404174805
2001-11-12,20.406667709350586
2001-11-13,21.03333282470703
2001-11-14,21.34000015258789
2001-11-15,21.793333053588867
2001-11-16,21.260000228881836
2001-11-19,21.266666412353516
2001-11-20,21.100000381469727
2001-11-21,20.00666618347168
2001-11-23,20.760000228881836
2001-11-26,20.96666717529297
2001-11-27,21.260000228881836
2001-11-28,20.633333206176758
2001-11-29,20.65999984741211
2001-11-30,20.593332290649414
2001-12-03,20.299999237060547
2001-12-04,20.68666648864746
2001-12-05,22.31333351135254
2001-12-06,22.753332138061523
2001-12-07,22.69333267211914
2001-12-10,23.086666107177734
2001-12-11,23.17333221435547
2001-12-12,22.833332061767578
2001-12-13,23.03333282470703
2001-12-14,23.34000015258789
2001-12-17,23.68000030517578
2001-12-18,23.85333251953125
2001-12-19,23.5
2001-12-20,22.866666793823242
2001-12-21,23.166667938232422
2001-12-24,23.65999984741211
2001-12-26,23.65999984741211
2001-12-27,23.366666793823242
2001-12-28,23.100000381469727
2001-12-31,23.18000030517578
2002-01-02,22.860000610351562
2002-01-03,23.206666946411133
2002-01-04,24.18666648864746
2002-01-07,24.233333587646484
2002-01-08,24.746667861938477
2002-01-09,24.266666412353516
2002-01-10,24.360000610351562
2002-01-11,23.833332061767578
2002-01-14,23.34666633605957
2002-01-15,23.299999237060547
2002-01-16,22.860000610351562
2002-01-17,23.03333282470703
2002-01-18,23.206666946411133
2002-01-22,23.18666648864746
2002-01-23,23.373332977294922
2002-01-24,23.433332443237305
2002-01-25,23.0
2002-01-28,23.03333282470703
2002-01-29,22.553333282470703
2002-01-30,23.299999237060547
2002-01-31,23.933332443237305
2002-02-01,24.633333206176758
2002-02-04,24.600000381469727
2002-02-05,24.34000015258789
2002-02-06,23.69333267211914
2002-02-07,23.139999389648438
2002-02-08,22.713333129882812
2002-02-11,22.68666648864746
2002-02-12,22.700000762939453
2002-02-13,23.366666793823242
2002-02-14,23.093332290649414
2002-02-15,22.799999237060547
2002-02-19,22.459999084472656
2002-02-20,21.80666732788086
2002-02-21,21.81333351135254
2002-02-22,22.200000762939453
2002-02-25,22.566667556762695
2002-02-26,22.333332061767578
2002-02-27,22.399999618530273
2002-02-28,22.739999771118164
2002-03-01,22.700000762939453
2002-03-04,23.31333351135254
2002-03-05,23.47333335876465
2002-03-06,23.766666412353516
2002-03-07,23.546667098999023
2002-03-08,23.46666717529297
2002-03-11,22.68666648864746
2002-03-12,22.0
2002-03-13,22.166667938232422
2002-03-14,22.82666778564453
2002-03-15,23.34000015258789
2002-03-18,23.626667022705078
2002-03-19,24.079999923706055
2002-03-20,24.020000457763672
2002-03-21,24.18666648864746
2002-03-22,24.100000381469727
2002-03-25,23.873332977294922
2002-03-26,23.97333335876465
2002-03-27,24.366666793823242
2002-03-28,24.600000381469727
2002-04-01,24.200000762939453
2002-04-02,24.253332138061523
2002-04-03,23.69333267211914
2002-04-04,23.98666763305664
2002-04-05,24.49333381652832
2002-04-08,25.399999618530273
2002-04-09,26.03333282470703
2002-04-10,26.566667556762695
2002-04-11,26.6200008392334
2002-04-12,26.65333366394043
2002-04-15,26.52666664123535
2002-04-16,26.786666870117188
2002-04-17,26.253332138061523
2002-04-18,27.066667556762695
2002-04-19,26.766666412353516
2002-04-22,26.753332138061523
2002-04-23,26.633333206176758
2002-04-24,27.020000457763672
2002-04-25,27.893333435058594
2002-04-26,27.14666748046875
2002-04-29,27.479999542236328
2002-04-30,27.753332138061523
2002-05-01,27.613332748413086
2002-05-02,28.266666412353516
2002-05-03,28.286666870117188
2002-05-06,28.266666412353516
2002-05-07,27.780000686645508
2002-05-08,27.67333221435547
2002-05-09,27.35333251953125
2002-05-10,27.453332901000977
2002-05-13,27.786666870117188
2002-05-14,27.866666793823242
2002-05-15,27.799999237060547
2002-05-16,27.433332443237305
2002-05-17,27.15999984741211
2002-05-20,26.639999389648438
2002-05-21,26.666667938232422
2002-05-22,26.479999542236328
2002-05-23,26.766666412353516
2002-05-24,26.51333236694336
2002-05-28,26.00666618347168
2002-05-29,25.453332901000977
2002-05-30,25.440000534057617
2002-05-31,25.446666717529297
2002-06-03,25.113332748413086
2002-06-04,25.01333236694336
2002-06-05,25.666667938232422
2002-06-06,25.253332138061523
2002-06-07,25.82666778564453
2002-06-10,25.82666778564453
2002-06-11,25.239999771118164
2002-06-12,25.086666107177734
2002-06-13,24.786666870117188
2002-06-14,24.5
2002-06-17,25.113332748413086
2002-06-18,25.219999313354492
2002-06-19,25.086666107177734
2002-06-20,24.700000762939453
2002-06-21,24.773332595825195
2002-06-24,24.273332595825195
2002-06-25,23.47333335876465
2002-06-26,24.139999389648438
2002-06-27,24.333332061767578
2002-06-28,23.65333366394043
2002-07-01,23.15999984741211
2002-07-02,22.226667404174805
2002-07-03,21.626667022705078
2002-07-05,22.933332443237305
2002-07-08,22.666667938232422
2002-07-09,21.860000610351562
2002-07-10,21.613332748413086
2002-07-11,21.293333053588867
2002-07-12,21.31333351135254
2002-07-15,21.293333053588867
2002-07-16,21.100000381469727
2002-07-17,21.5
2002-07-18,21.260000228881836
2002-07-19,20.566667556762695
2002-07-22,19.81333351135254
2002-07-23,20.766666412353516
2002-07-24,22.84666633605957
2002-07-25,22.34666633605957
2002-07-26,22.96666717529297
2002-07-29,24.213333129882812
2002-07-30,23.84000015258789
2002-07-31,24.15999984741211
2002-08-01,22.426666259765625
2002-08-02,20.67333221435547
2002-08-05,18.799999237060547
2002-08-06,20.459999084472656
2002-08-07,20.100000381469727
2002-08-08,20.639999389648438
2002-08-09,20.899999618530273
2002-08-12,21.100000381469727
2002-08-13,19.84000015258789
2002-08-14,20.53333282470703
2002-08-15,21.32666778564453
2002-08-16,21.020000457763672
2002-08-19,20.946666717529297
2002-08-20,21.01333236694336
2002-08-21,21.0
2002-08-22,20.940000534057617
2002-08-23,20.706666946411133
2002-08-26,19.99333381652832
2002-08-27,19.446666717529297
2002-08-28,19.15333366394043
2002-08-29,18.98666763305664
2002-08-30,18.99333381652832
2002-09-03,18.126667022705078
2002-09-04,18.96666717529297
2002-09-05,18.81333351135254
2002-09-06,19.433332443237305
2002-09-09,19.53333282470703
2002-09-10,19.293333053588867
2002-09-11,18.82666778564453
2002-09-12,18.260000228881836
2002-09-13,18.446666717529297
2002-09-16,18.079999923706055
2002-09-17,16.96666717529297
2002-09-18,18.780000686645508
2002-09-19,18.866666793823242
2002-09-20,18.97333335876465
2002-09-23,18.47333335876465
2002-09-24,18.733333587646484
2002-09-25,20.333332061767578
2002-09-26,21.280000686645508
2002-09-27,20.546667098999023
2002-09-30,19.886667251586914
2002-10-01,20.246667861938477
2002-10-02,20.553333282470703
2002-10-03,21.233333587646484
2002-10-04,20.286666870117188
2002-10-07,20.0
2002-10-08,21.053333282470703
2002-10-09,20.03333282470703
2002-10-10,19.67333221435547
2002-10-11,19.953332901000977
2002-10-14,20.799999237060547
2002-10-15,21.80666732788086
2002-10-16,22.266666412353516
2002-10-17,22.0
2002-10-18,22.606666564941406
2002-10-21,23.17333221435547
2002-10-22,22.706666946411133
2002-10-23,22.65999984741211
2002-10-24,22.49333381652832
2002-10-25,23.03333282470703
2002-10-28,23.01333236694336
2002-10-29,23.19333267211914
2002-10-30,22.746667861938477
2002-10-31,22.600000381469727
2002-11-01,22.666667938232422
2002-11-04,22.51333236694336
2002-11-05,22.553333282470703
2002-11-06,22.6200008392334
2002-11-07,22.1200008392334
2002-11-08,21.99333381652832
2002-11-11,21.453332901000977
2002-11-12,21.666667938232422
2002-11-13,21.739999771118164
2002-11-14,22.420000076293945
2002-11-15,22.626667022705078
2002-11-18,22.34666633605957
2002-11-19,22.413333892822266
2002-11-20,23.059999465942383
2002-11-21,24.266666412353516
2002-11-22,24.040000915527344
2002-11-25,23.8799991607666
2002-11-26,23.280000686645508
2002-11-27,24.1200008392334
2002-11-29,23.773332595825195
2002-12-02,24.086666107177734
2002-12-03,22.8799991607666
2002-12-04,22.81999969482422
2002-12-05,22.47333335876465
2002-12-06,22.726667404174805
2002-12-09,22.219999313354492
2002-12-10,22.65999984741211
2002-12-11,22.98666763305664
2002-12-12,23.17333221435547
2002-12-13,23.00666618347168
2002-12-16,24.00666618347168
2002-12-17,23.286666870117188
2002-12-18,24.64666748046875
2002-12-19,24.113332748413086
2002-12-20,24.32666778564453
2002-12-23,24.520000457763672
2002-12-24,24.69333267211914
2002-12-26,24.766666412353516
2002-12-27,24.00666618347168
2002-12-30,24.133333206176758
2002-12-31,24.100000381469727
2003-01-02,24.65999984741211
2003-01-03,24.35333251953125
2003-01-06,25.02666664123535
2003-01-07,24.553333282470703
2003-01-08,24.03333282470703
2003-01-09,24.266666412353516
2003-01-10,22.573333740234375
2003-01-13,21.593332290649414
2003-01-14,21.97333335876465
2003-01-15,21.766666412353516
2003-01-16,21.666667938232422
2003-01-17,21.166667938232422
2003-01-21,20.8799991607666
2003-01-22,21.286666870117188
2003-01-23,21.34666633605957
2003-01-24,20.600000381469727
2003-01-27,20.413333892822266
2003-01-28,20.65999984741211
2003-01-29,20.97333335876465
2003-01-30,20.82666778564453
2003-01-31,21.200000762939453
2003-02-03,21.399999618530273
2003-02-04,21.066667556762695
2003-02-05,20.280000686645508
2003-02-06,20.0
2003-02-07,19.399999618530273
2003-02-10,19.333332061767578
2003-02-11,19.393333435058594
2003-02-12,19.166667938232422
2003-02-13,18.553333282470703
2003-02-14,19.433332443237305
2003-02-18,19.066667556762695
2003-02-19,18.799999237060547
2003-02-20,18.833332061767578
2003-02-21,19.00666618347168
2003-02-24,18.613332748413086
2003-02-25,18.833332061767578
2003-02-26,18.753332138061523
2003-02-27,19.633333206176758
2003-02-28,19.726667404174805
2003-03-03,19.559999465942383
2003-03-04,19.273332595825195
2003-03-05,19.18666648864746
2003-03-06,18.84666633605957
2003-03-07,19.260000228881836
2003-03-10,18.906667709350586
2003-03-11,18.866666793823242
2003-03-12,18.97333335876465
2003-03-13,20.50666618347168
2003-03-14,20.586666107177734
2003-03-17,21.873332977294922
2003-03-18,22.02666664123535
2003-03-19,22.079999923706055
2003-03-20,22.066667556762695
2003-03-21,23.1200008392334
2003-03-24,22.293333053588867
2003-03-25,22.0
2003-03-26,22.00666618347168
2003-03-27,21.860000610351562
2003-03-28,21.82666778564453
2003-03-31,21.51333236694336
2003-04-01,20.926666259765625
2003-04-02,22.453332901000977
2003-04-03,22.219999313354492
2003-04-04,21.920000076293945
2003-04-07,22.5
2003-04-08,22.406667709350586
2003-04-09,22.15999984741211
2003-04-10,22.139999389648438
2003-04-11,22.246667861938477
2003-04-14,22.65999984741211
2003-04-15,23.266666412353516
2003-04-16,22.67333221435547
2003-04-17,23.02666664123535
2003-04-21,22.706666946411133
2003-04-22,21.333332061767578
2003-04-23,20.833332061767578
2003-04-24,21.273332595825195
2003-04-25,20.773332595825195
2003-04-28,21.273332595825195
2003-04-29,21.30666732788086
2003-04-30,21.059999465942383
2003-05-01,20.926666259765625
2003-05-02,21.713333129882812
2003-05-05,21.906667709350586
2003-05-06,22.546667098999023
2003-05-07,22.360000610351562
2003-05-08,21.780000686645508
2003-05-09,22.333332061767578
2003-05-12,22.406667709350586
2003-05-13,22.386667251586914
2003-05-14,22.280000686645508
2003-05-15,22.3799991607666
2003-05-16,22.35333251953125
2003-05-19,21.786666870117188
2003-05-20,21.266666412353516
2003-05-21,21.393333435058594
2003-05-22,21.126667022705078
2003-05-23,21.066667556762695
2003-05-27,21.81999969482422
2003-05-28,22.17333221435547
2003-05-29,21.940000534057617
2003-05-30,22.6200008392334
2003-06-02,22.446666717529297
2003-06-03,21.97333335876465
2003-06-04,22.17333221435547
2003-06-05,22.246667861938477
2003-06-06,21.940000534057617
2003-06-09,21.8799991607666
2003-06-10,22.079999923706055
2003-06-11,22.133333206176758
2003-06-12,22.066667556762695
2003-06-13,21.913333892822266
2003-06-16,22.393333435058594
2003-06-17,23.566667556762695
2003-06-18,23.31999969482422
2003-06-19,23.260000228881836
2003-06-20,23.086666107177734
2003-06-23,23.253332138061523
2003-06-24,23.0
2003-06-25,23.35333251953125
2003-06-26,23.666667938232422
2003-06-27,23.873332977294922
2003-06-30,23.893333435058594
2003-07-01,22.666667938232422
2003-07-02,22.979999542236328
2003-07-03,22.906667709350586
2003-07-07,22.84000015258789
2003-07-08,22.733333587646484
2003-07-09,22.933332443237305
2003-07-10,22.766666412353516
2003-07-11,22.833332061767578
2003-07-14,23.233333587646484
2003-07-15,22.633333206176758
2003-07-16,22.399999618530273
2003-07-17,21.81999969482422
2003-07-18,21.98666763305664
2003-07-21,21.68000030517578
2003-07-22,21.933332443237305
2003-07-23,22.18000030517578
2003-07-24,21.540000915527344
2003-07-25,21.18666648864746
2003-07-28,21.479999542236328
2003-07-29,21.47333335876465
2003-07-30,21.793333053588867
2003-07-31,21.96666717529297
2003-08-01,22.299999237060547
2003-08-04,22.273332595825195
2003-08-05,22.100000381469727
2003-08-06,21.280000686645508
2003-08-07,21.426666259765625
2003-08-08,21.53333282470703
2003-08-11,21.219999313354492
2003-08-12,21.96666717529297
2003-08-13,22.18000030517578
2003-08-14,22.433332443237305
2003-08-15,22.406667709350586
2003-08-18,22.566667556762695
2003-08-19,22.933332443237305
2003-08-20,23.226667404174805
2003-08-21,23.726667404174805
2003-08-22,23.540000915527344
2003-08-25,23.226667404174805
2003-08-26,23.46666717529297
2003-08-27,24.020000457763672
2003-08-28,23.979999542236328
2003-08-29,24.293333053588867
2003-09-02,24.793333053588867
2003-09-03,25.30666732788086
2003-09-04,25.260000228881836
2003-09-05,25.333332061767578
2003-09-08,25.32666778564453
2003-09-09,25.219999313354492
2003-09-10,24.98666763305664
2003-09-11,24.700000762939453
2003-09-12,24.333332061767578
2003-09-15,24.780000686645508
2003-09-16,24.586666107177734
2003-09-17,24.713333129882812
2003-09-18,24.613332748413086
2003-09-19,24.566667556762695
2003-09-22,24.19333267211914
2003-09-23,25.47333335876465
2003-09-24,25.413333892822266
2003-09-25,24.440000534057617
2003-09-26,23.940000534057617
2003-09-29,23.893333435058594
2003-09-30,24.200000762939453
2003-10-01,24.566667556762695
2003-10-02,24.333332061767578
2003-10-03,24.65999984741211
2003-10-06,24.726667404174805
2003-10-07,24.926666259765625
2003-10-08,24.833332061767578
2003-10-09,25.079999923706055
2003-10-10,24.780000686645508
2003-10-13,25.166667938232422
2003-10-14,25.206666946411133
2003-10-15,24.85333251953125
2003-10-16,25.280000686645508
2003-10-17,24.666667938232422
2003-10-20,24.520000457763672
2003-10-21,23.766666412353516
2003-10-22,26.133333206176758
2003-10-23,25.666667938232422
2003-10-24,25.546667098999023
2003-10-27,25.866666793823242
2003-10-28,26.03333282470703
2003-10-29,26.333332061767578
2003-10-30,26.666667938232422
2003-10-31,26.633333206176758
2003-11-03,27.860000610351562
2003-11-04,27.873332977294922
2003-11-05,27.68666648864746
2003-11-06,27.666667938232422
2003-11-07,28.073333740234375
2003-11-10,27.760000228881836
2003-11-11,27.573333740234375
2003-11-12,28.18666648864746
2003-11-13,27.84000015258789
2003-11-14,27.46666717529297
2003-11-17,27.286666870117188
2003-11-18,26.933332443237305
2003-11-19,27.066667556762695
2003-11-20,26.68000030517578
2003-11-21,26.906667709350586
2003-11-24,27.780000686645508
2003-11-25,28.453332901000977
2003-11-26,28.593332290649414
2003-11-28,28.906667709350586
2003-12-01,29.793333053588867
2003-12-02,29.333332061767578
