,CRVL
1999-04-29,3.8888890743255615
1999-04-30,3.9166669845581055
1999-05-03,3.972222089767456
1999-05-04,4.015625
1999-05-05,3.9583330154418945
1999-05-06,4.019096851348877
1999-05-07,4.013888835906982
1999-05-10,4.0208330154418945
1999-05-11,4.027778148651123
1999-05-12,4.0833330154418945
1999-05-13,4.097221851348877
1999-05-14,4.0416669845581055
1999-05-17,4.055555820465088
1999-05-18,4.138888835906982
1999-05-19,4.361111164093018
1999-05-20,4.361111164093018
1999-05-21,4.263888835906982
1999-05-24,4.506944179534912
1999-05-25,4.444444179534912
1999-05-26,4.444444179534912
1999-05-27,4.361111164093018
1999-05-28,4.361111164093018
1999-06-01,4.388888835906982
1999-06-02,4.375
1999-06-03,4.368055820465088
1999-06-04,4.375
1999-06-07,4.375
1999-06-08,4.4166669845581055
1999-06-09,4.444444179534912
1999-06-10,4.5416669845581055
1999-06-11,4.555555820465088
1999-06-14,4.555555820465088
1999-06-15,4.5833330154418945
1999-06-16,4.611111164093018
1999-06-17,4.5
1999-06-18,4.5
1999-06-21,4.5
1999-06-22,4.486111164093018
1999-06-23,4.5833330154418945
1999-06-24,4.555555820465088
1999-06-25,4.6666669845581055
1999-06-28,4.777778148651123
1999-06-29,4.777778148651123
1999-06-30,4.777778148651123
1999-07-01,4.777778148651123
1999-07-02,5.027778148651123
1999-07-06,5.3333330154418945
1999-07-07,5.0833330154418945
1999-07-08,5.111111164093018
1999-07-09,5.111111164093018
1999-07-12,5.111111164093018
1999-07-13,4.8333330154418945
1999-07-14,4.888888835906982
1999-07-15,5.0833330154418945
1999-07-16,5.111111164093018
1999-07-19,4.888888835906982
1999-07-20,4.888888835906982
1999-07-21,4.777778148651123
1999-07-22,5.0
1999-07-23,4.944444179534912
1999-07-26,4.6666669845581055
1999-07-27,4.777778148651123
1999-07-28,4.805555820465088
1999-07-29,4.972221851348877
1999-07-30,4.972221851348877
1999-08-02,4.888888835906982
1999-08-03,5.027778148651123
1999-08-04,4.888888835906982
1999-08-05,4.944444179534912
1999-08-06,4.888888835906982
1999-08-09,4.722221851348877
1999-08-10,4.6666669845581055
1999-08-11,4.6666669845581055
1999-08-12,4.75
1999-08-13,4.8333330154418945
1999-08-16,4.805555820465088
1999-08-17,4.8333330154418945
1999-08-18,4.722221851348877
1999-08-19,4.944444179534912
1999-08-20,4.75
1999-08-23,4.805555820465088
1999-08-24,4.805555820465088
1999-08-25,4.722221851348877
1999-08-26,4.75
1999-08-27,4.777778148651123
1999-08-30,4.694444179534912
1999-08-31,4.7083330154418945
1999-09-01,4.694444179534912
1999-09-02,4.611111164093018
1999-09-03,4.805555820465088
1999-09-07,4.861111164093018
1999-09-08,4.861111164093018
1999-09-09,4.944444179534912
1999-09-10,4.9166669845581055
1999-09-13,4.9166669845581055
1999-09-14,4.777778148651123
1999-09-15,4.777778148651123
1999-09-16,4.805555820465088
1999-09-17,4.75
1999-09-20,4.75
1999-09-21,4.722221851348877
1999-09-22,4.777778148651123
1999-09-23,4.847221851348877
1999-09-24,4.722221851348877
1999-09-27,4.888888835906982
1999-09-28,4.8333330154418945
1999-09-29,4.847221851348877
1999-09-30,4.888888835906982
1999-10-01,4.861111164093018
1999-10-04,4.8333330154418945
1999-10-05,4.777778148651123
1999-10-06,4.611111164093018
1999-10-07,4.5833330154418945
1999-10-08,4.611111164093018
1999-10-11,4.694444179534912
1999-10-12,4.75
1999-10-13,4.7083330154418945
1999-10-14,4.861111164093018
1999-10-15,4.875
1999-10-18,4.8333330154418945
1999-10-19,4.8333330154418945
1999-10-20,4.75
1999-10-21,4.694444179534912
1999-10-22,4.888888835906982
1999-10-25,4.8333330154418945
1999-10-26,4.694444179534912
1999-10-27,4.777778148651123
1999-10-28,4.694444179534912
1999-10-29,4.777778148651123
1999-11-01,4.694444179534912
1999-11-02,4.6666669845581055
1999-11-03,4.763888835906982
1999-11-04,4.763888835906982
1999-11-05,4.75
1999-11-08,4.694444179534912
1999-11-09,4.638888835906982
1999-11-10,4.638888835906982
1999-11-11,4.611111164093018
1999-11-12,4.5
1999-11-15,4.5833330154418945
1999-11-16,4.611111164093018
1999-11-17,4.527778148651123
1999-11-18,4.555555820465088
1999-11-19,4.611111164093018
1999-11-22,4.638888835906982
1999-11-23,4.694444179534912
1999-11-24,4.611111164093018
1999-11-26,4.527778148651123
1999-11-29,4.625
1999-11-30,4.611111164093018
1999-12-01,4.777778148651123
1999-12-02,4.722221851348877
1999-12-03,4.777778148651123
1999-12-06,4.777778148651123
1999-12-07,4.7916669845581055
1999-12-08,4.763888835906982
1999-12-09,4.75
1999-12-10,4.722221851348877
1999-12-13,4.7916669845581055
1999-12-14,4.6666669845581055
1999-12-15,4.5833330154418945
1999-12-16,4.6666669845581055
1999-12-17,4.6666669845581055
1999-12-20,4.6666669845581055
1999-12-21,4.6666669845581055
1999-12-22,4.5833330154418945
1999-12-23,4.597221851348877
1999-12-27,4.722221851348877
1999-12-28,5.027778148651123
1999-12-29,4.972221851348877
1999-12-30,5.055555820465088
1999-12-31,5.222221851348877
2000-01-03,5.194444179534912
2000-01-04,5.4166669845581055
2000-01-05,5.3333330154418945
2000-01-06,5.375
2000-01-07,5.472221851348877
2000-01-10,5.472221851348877
2000-01-11,5.3333330154418945
2000-01-12,5.1666669845581055
2000-01-13,5.2916669845581055
2000-01-14,5.25
2000-01-18,5.3333330154418945
2000-01-19,5.430555820465088
2000-01-20,5.444444179534912
2000-01-21,5.5
2000-01-24,5.444444179534912
2000-01-25,5.4166669845581055
2000-01-26,5.444444179534912
2000-01-27,5.5
2000-01-28,5.513888835906982
2000-01-31,5.444444179534912
2000-02-01,5.472221851348877
2000-02-02,5.486111164093018
2000-02-03,5.472221851348877
2000-02-04,5.472221851348877
2000-02-07,5.4583330154418945
2000-02-08,5.527778148651123
2000-02-09,5.611111164093018
2000-02-10,5.611111164093018
2000-02-11,5.722221851348877
2000-02-14,5.722221851348877
2000-02-15,6.111111164093018
2000-02-16,5.777778148651123
2000-02-17,5.75
2000-02-18,5.722221851348877
2000-02-22,5.5833330154418945
2000-02-23,5.6666669845581055
2000-02-24,5.5833330154418945
2000-02-25,5.5833330154418945
2000-02-28,5.5833330154418945
2000-02-29,5.5833330154418945
2000-03-01,5.472221851348877
2000-03-02,4.763888835906982
2000-03-03,5.527778148651123
2000-03-06,5.388888835906982
2000-03-07,5.25
2000-03-08,5.4166669845581055
2000-03-09,5.444444179534912
2000-03-10,5.527778148651123
2000-03-13,5.6666669845581055
2000-03-14,5.569444179534912
2000-03-15,5.527778148651123
2000-03-16,5.472221851348877
2000-03-17,5.472221851348877
2000-03-20,5.652778148651123
2000-03-21,5.75
2000-03-22,5.6666669845581055
2000-03-23,5.611111164093018
2000-03-24,5.555555820465088
2000-03-27,5.6666669845581055
2000-03-28,5.694444179534912
2000-03-29,5.694444179534912
2000-03-30,5.694444179534912
2000-03-31,5.777778148651123
2000-04-03,5.819444179534912
2000-04-04,5.777778148651123
2000-04-05,5.875
2000-04-06,5.944444179534912
2000-04-07,5.986111164093018
2000-04-10,5.944444179534912
2000-04-11,5.888888835906982
2000-04-12,5.972221851348877
2000-04-13,6.0
2000-04-14,5.861111164093018
2000-04-17,5.888888835906982
2000-04-18,5.888888835906982
2000-04-19,6.0
2000-04-20,5.4166669845581055
2000-04-24,5.9166669845581055
2000-04-25,6.027778148651123
2000-04-26,6.027778148651123
2000-04-27,6.027778148651123
2000-04-28,6.027778148651123
2000-05-01,5.722221851348877
2000-05-02,5.194444179534912
2000-05-03,5.3333330154418945
2000-05-04,5.944444179534912
2000-05-05,6.027778148651123
2000-05-08,6.027778148651123
2000-05-09,6.027778148651123
2000-05-10,6.027778148651123
2000-05-11,6.138888835906982
2000-05-12,6.5416669845581055
2000-05-15,6.2083330154418945
2000-05-16,6.277778148651123
2000-05-17,6.0833330154418945
2000-05-18,6.194444179534912
2000-05-19,6.0
2000-05-22,6.0416669845581055
2000-05-23,6.111111164093018
2000-05-24,6.111111164093018
2000-05-25,6.055555820465088
2000-05-26,6.097221851348877
2000-05-30,6.0416669845581055
2000-05-31,6.027778148651123
2000-06-01,6.055555820465088
2000-06-02,6.180555820465088
2000-06-05,6.1666669845581055
2000-06-06,6.138888835906982
2000-06-07,6.138888835906982
2000-06-08,6.1666669845581055
2000-06-09,6.125
2000-06-12,6.1041669845581055
2000-06-13,6.097221851348877
2000-06-14,6.111111164093018
2000-06-15,6.138888835906982
2000-06-16,6.152778148651123
2000-06-19,6.111111164093018
2000-06-20,6.0833330154418945
2000-06-21,6.1666669845581055
2000-06-22,6.0416669845581055
2000-06-23,6.0833330154418945
2000-06-26,6.180555820465088
2000-06-27,6.222221851348877
2000-06-28,6.222221851348877
2000-06-29,6.1666669845581055
2000-06-30,5.486111164093018
2000-07-03,5.8333330154418945
2000-07-05,6.138888835906982
2000-07-06,6.069444179534912
2000-07-07,6.1666669845581055
2000-07-10,6.111111164093018
2000-07-11,6.319444179534912
2000-07-12,6.444444179534912
2000-07-13,6.486111164093018
2000-07-14,6.5
2000-07-17,6.555555820465088
2000-07-18,6.5
2000-07-19,6.388888835906982
2000-07-20,6.375
2000-07-21,6.347221851348877
2000-07-24,6.0833330154418945
2000-07-25,6.118055820465088
2000-07-26,6.222221851348877
2000-07-27,6.1666669845581055
2000-07-28,6.1666669845581055
2000-07-31,6.111111164093018
2000-08-01,6.184028148651123
2000-08-02,6.194444179534912
2000-08-03,6.111111164093018
2000-08-04,6.194444179534912
2000-08-07,6.194444179534912
2000-08-08,6.194444179534912
2000-08-09,6.138888835906982
2000-08-10,6.097221851348877
2000-08-11,6.0833330154418945
2000-08-14,6.111111164093018
2000-08-15,6.111111164093018
2000-08-16,6.1666669845581055
2000-08-17,6.194444179534912
2000-08-18,6.0
2000-08-21,6.0833330154418945
2000-08-22,6.0416669845581055
2000-08-23,6.0
2000-08-24,6.027778148651123
2000-08-25,5.944444179534912
2000-08-28,6.027778148651123
2000-08-29,6.138888835906982
2000-08-30,6.0833330154418945
2000-08-31,6.0
2000-09-01,6.111111164093018
2000-09-05,6.097221851348877
2000-09-06,6.107638835906982
2000-09-07,6.027778148651123
2000-09-08,5.9583330154418945
2000-09-11,5.888888835906982
2000-09-12,5.704861164093018
2000-09-13,5.902778148651123
2000-09-14,5.861111164093018
2000-09-15,5.902778148651123
2000-09-18,5.819444179534912
2000-09-19,6.0
2000-09-20,6.013888835906982
2000-09-21,6.0
2000-09-22,6.013888835906982
2000-09-25,6.013888835906982
2000-09-26,6.0
2000-09-27,6.125
2000-09-28,6.180555820465088
2000-09-29,6.180555820465088
2000-10-02,6.263888835906982
2000-10-03,6.305555820465088
2000-10-04,6.222221851348877
2000-10-05,6.3333330154418945
2000-10-06,6.3333330154418945
2000-10-09,6.222221851348877
2000-10-10,6.069444179534912
2000-10-11,5.861111164093018
2000-10-12,5.972221851348877
2000-10-13,6.0
2000-10-16,5.986111164093018
2000-10-17,6.444444179534912
2000-10-18,6.4583330154418945
2000-10-19,6.875
2000-10-20,6.75
2000-10-23,6.777778148651123
2000-10-24,6.75
2000-10-25,6.888888835906982
2000-10-26,6.861111164093018
2000-10-27,6.861111164093018
2000-10-30,6.861111164093018
2000-10-31,7.0416669845581055
2000-11-01,7.388888835906982
2000-11-02,7.305555820465088
2000-11-03,7.138888835906982
2000-11-06,7.111111164093018
2000-11-07,7.027778148651123
2000-11-08,6.5416669845581055
2000-11-09,6.402778148651123
2000-11-10,6.329861164093018
2000-11-13,6.972221851348877
2000-11-14,6.888888835906982
2000-11-15,6.6666669845581055
2000-11-16,6.8333330154418945
2000-11-17,6.861111164093018
2000-11-20,7.097221851348877
2000-11-21,7.277778148651123
2000-11-22,7.111111164093018
2000-11-24,7.138888835906982
2000-11-27,7.111111164093018
2000-11-28,7.111111164093018
2000-11-29,7.138888835906982
2000-11-30,7.111111164093018
2000-12-01,7.138888835906982
2000-12-04,7.0
2000-12-05,7.5
2000-12-06,7.555555820465088
2000-12-07,7.944444179534912
2000-12-08,8.0
2000-12-11,8.027777671813965
2000-12-12,7.611111164093018
2000-12-13,7.388888835906982
2000-12-14,7.194444179534912
2000-12-15,7.3333330154418945
2000-12-18,7.569444179534912
2000-12-19,7.75
2000-12-20,7.736111164093018
2000-12-21,7.805555820465088
2000-12-22,7.638888835906982
2000-12-26,7.777778148651123
2000-12-27,7.722221851348877
2000-12-28,7.611111164093018
2000-12-29,7.694444179534912
2001-01-02,7.555555820465088
2001-01-03,7.434028148651123
2001-01-04,7.444444179534912
2001-01-05,7.25
2001-01-08,7.336805820465088
2001-01-09,7.180555820465088
2001-01-10,7.3333330154418945
2001-01-11,7.430555820465088
2001-01-12,7.75
2001-01-16,8.208333015441895
2001-01-17,8.166666984558105
2001-01-18,8.222222328186035
2001-01-19,8.208333015441895
2001-01-22,8.194443702697754
2001-01-23,8.097222328186035
2001-01-24,8.069443702697754
2001-01-25,8.0
2001-01-26,8.083333015441895
2001-01-29,8.055556297302246
2001-01-30,8.065972328186035
2001-01-31,7.861111164093018
2001-02-01,8.11111068725586
2001-02-02,8.069443702697754
2001-02-05,8.09375
2001-02-06,7.8333330154418945
2001-02-07,8.13888931274414
2001-02-08,8.083333015441895
2001-02-09,8.069443702697754
2001-02-12,8.152777671813965
2001-02-13,8.083333015441895
2001-02-14,8.125
2001-02-15,8.125
2001-02-16,8.166666984558105
2001-02-20,8.277777671813965
2001-02-21,8.055556297302246
2001-02-22,8.125
2001-02-23,8.083333015441895
2001-02-26,8.052083015441895
2001-02-27,7.892361164093018
2001-02-28,7.888888835906982
2001-03-01,8.13888931274414
2001-03-02,8.027777671813965
2001-03-05,8.072916984558105
2001-03-06,8.11111068725586
2001-03-07,8.097222328186035
2001-03-08,8.097222328186035
2001-03-09,7.9583330154418945
2001-03-12,7.722221851348877
2001-03-13,7.972221851348877
2001-03-14,7.9166669845581055
2001-03-15,8.083333015441895
2001-03-16,7.9583330154418945
2001-03-19,8.0
2001-03-20,8.041666984558105
2001-03-21,7.847221851348877
2001-03-22,7.75
2001-03-23,7.861111164093018
2001-03-26,7.722221851348877
2001-03-27,7.75
2001-03-28,7.888888835906982
2001-03-29,7.777778148651123
2001-03-30,7.861111164093018
2001-04-02,7.888888835906982
2001-04-03,7.888888835906982
2001-04-04,8.0
2001-04-05,7.902778148651123
2001-04-06,8.0
2001-04-09,8.09333324432373
2001-04-10,8.122221946716309
2001-04-11,8.126667022705078
2001-04-12,8.100000381469727
2001-04-16,8.124444007873535
2001-04-17,8.119999885559082
2001-04-18,8.0
2001-04-19,8.075555801391602
2001-04-20,8.095556259155273
2001-04-23,8.133333206176758
2001-04-24,8.073332786560059
2001-04-25,8.022221565246582
2001-04-26,8.075555801391602
2001-04-27,8.095556259155273
2001-04-30,8.0977783203125
2001-05-01,8.119999885559082
2001-05-02,8.066666603088379
2001-05-03,8.066666603088379
2001-05-04,8.075555801391602
2001-05-07,8.055556297302246
2001-05-08,8.04444408416748
2001-05-09,8.04444408416748
2001-05-10,8.066666603088379
2001-05-11,8.38888931274414
2001-05-14,8.45555591583252
2001-05-15,8.331110954284668
2001-05-16,8.277777671813965
2001-05-17,8.288888931274414
2001-05-18,8.277777671813965
2001-05-21,8.344444274902344
2001-05-22,8.231110572814941
2001-05-23,8.237777709960938
2001-05-24,8.211111068725586
2001-05-25,8.34000015258789
2001-05-29,8.311111450195312
2001-05-30,8.162221908569336
2001-05-31,7.9555559158325195
2001-06-01,8.066666603088379
2001-06-04,8.277777671813965
2001-06-05,8.199999809265137
2001-06-06,8.033332824707031
2001-06-07,8.022221565246582
2001-06-08,8.022221565246582
2001-06-11,8.066666603088379
2001-06-12,8.066666603088379
2001-06-13,8.04444408416748
2001-06-14,8.020000457763672
2001-06-15,7.997777938842773
2001-06-18,7.995555877685547
2001-06-19,8.0
2001-06-20,8.113332748413086
2001-06-21,8.222222328186035
2001-06-22,8.1355562210083
2001-06-25,8.251111030578613
2001-06-26,8.133333206176758
2001-06-27,7.906667232513428
2001-06-28,8.131111145019531
2001-06-29,8.277777671813965
2001-07-02,7.695556163787842
2001-07-03,7.8333330154418945
2001-07-05,7.777778148651123
2001-07-06,7.722221851348877
2001-07-09,7.6666669845581055
2001-07-10,7.7133331298828125
2001-07-11,7.777778148651123
2001-07-12,7.957777976989746
2001-07-13,7.920000076293945
2001-07-16,7.9844441413879395
2001-07-17,8.0
2001-07-18,8.0
2001-07-19,8.0
2001-07-20,7.904444217681885
2001-07-23,8.222222328186035
2001-07-24,8.19777774810791
2001-07-25,8.166666984558105
2001-07-26,8.222222328186035
2001-07-27,8.333333015441895
2001-07-30,8.277777671813965
2001-07-31,8.277777671813965
2001-08-01,8.300000190734863
2001-08-02,8.333333015441895
2001-08-03,8.555556297302246
2001-08-06,8.588889122009277
2001-08-07,8.722222328186035
2001-08-08,8.644444465637207
2001-08-09,8.722222328186035
2001-08-10,8.588889122009277
2001-08-13,8.920000076293945
2001-08-14,8.933333396911621
2001-08-15,8.922222137451172
2001-08-16,8.877778053283691
2001-08-17,8.88888931274414
2001-08-20,8.866666793823242
2001-08-21,8.875555992126465
2001-08-22,8.873332977294922
2001-08-23,8.813332557678223
2001-08-24,8.833333015441895
2001-08-27,8.666666984558105
2001-08-28,8.722222328186035
2001-08-29,8.744443893432617
2001-08-30,8.666666984558105
2001-08-31,8.75777816772461
2001-09-04,8.529999732971191
2001-09-05,8.550000190734863
2001-09-06,7.816667079925537
2001-09-07,8.333333015441895
2001-09-10,8.449999809265137
2001-09-17,8.066666603088379
2001-09-18,7.77666711807251
2001-09-19,7.889999866485596
2001-09-20,7.820000171661377
2001-09-21,8.0
2001-09-24,8.333333015441895
2001-09-25,8.433333396911621
2001-09-26,8.513333320617676
2001-09-27,8.699999809265137
2001-09-28,8.766667366027832
2001-10-01,8.833333015441895
2001-10-02,8.933333396911621
2001-10-03,8.966667175292969
2001-10-04,8.956666946411133
2001-10-05,9.010000228881836
2001-10-08,9.083333015441895
2001-10-09,9.199999809265137
2001-10-10,9.143333435058594
2001-10-11,8.926667213439941
2001-10-12,9.033332824707031
2001-10-15,9.016667366027832
2001-10-16,9.013333320617676
2001-10-17,9.016667366027832
2001-10-18,9.00333309173584
2001-10-19,9.166666984558105
2001-10-22,9.199999809265137
2001-10-23,9.119999885559082
2001-10-24,9.366666793823242
2001-10-25,9.49666690826416
2001-10-26,9.800000190734863
2001-10-29,9.833333015441895
2001-10-30,9.763333320617676
2001-10-31,10.0
2001-11-01,9.833333015441895
2001-11-02,10.013333320617676
2001-11-05,10.079999923706055
2001-11-06,9.966667175292969
2001-11-07,9.850000381469727
2001-11-08,9.546667098999023
2001-11-09,10.15999984741211
2001-11-12,9.956666946411133
2001-11-13,10.100000381469727
2001-11-14,10.166666984558105
2001-11-15,10.333333015441895
2001-11-16,10.733332633972168
2001-11-19,10.766667366027832
2001-11-20,10.75
2001-11-21,10.666666984558105
2001-11-23,10.699999809265137
2001-11-26,10.733332633972168
2001-11-27,10.8100004196167
2001-11-28,10.743332862854004
2001-11-29,10.733332633972168
2001-11-30,10.813332557678223
2001-12-03,10.766667366027832
2001-12-04,10.816666603088379
2001-12-05,11.0
2001-12-06,10.963333129882812
2001-12-07,10.833333015441895
2001-12-10,10.733332633972168
2001-12-11,10.529999732971191
2001-12-12,10.5
2001-12-13,10.363332748413086
2001-12-14,10.49666690826416
2001-12-17,10.579999923706055
2001-12-18,10.633333206176758
2001-12-19,10.333333015441895
2001-12-20,10.103333473205566
2001-12-21,10.133333206176758
2001-12-24,10.166666984558105
2001-12-26,10.183333396911621
2001-12-27,10.25
2001-12-28,10.479999542236328
2001-12-31,10.916666984558105
2002-01-02,11.166666984558105
2002-01-03,10.866666793823242
2002-01-04,11.116666793823242
2002-01-07,11.166666984558105
2002-01-08,11.133333206176758
2002-01-09,11.166666984558105
2002-01-10,11.100000381469727
2002-01-11,10.94333267211914
2002-01-14,10.75
2002-01-15,10.779999732971191
2002-01-16,10.699999809265137
2002-01-17,10.66333293914795
2002-01-18,10.433333396911621
2002-01-22,10.600000381469727
2002-01-23,10.600000381469727
2002-01-24,10.65666675567627
2002-01-25,10.563332557678223
2002-01-28,10.666666984558105
2002-01-29,10.739999771118164
2002-01-30,10.739999771118164
2002-01-31,10.666666984558105
2002-02-01,10.83666706085205
2002-02-04,10.550000190734863
2002-02-05,10.65666675567627
2002-02-06,10.583333015441895
2002-02-07,10.603333473205566
2002-02-08,10.883333206176758
2002-02-11,10.723333358764648
2002-02-12,10.829999923706055
2002-02-13,10.859999656677246
2002-02-14,10.75
2002-02-15,10.596667289733887
2002-02-19,10.796667098999023
2002-02-20,10.786666870117188
2002-02-21,10.776666641235352
2002-02-22,10.399999618530273
2002-02-25,10.329999923706055
2002-02-26,10.213333129882812
2002-02-27,9.5600004196167
2002-02-28,9.616666793823242
2002-03-01,10.0
2002-03-04,10.0600004196167
2002-03-05,10.133333206176758
2002-03-06,10.013333320617676
2002-03-07,10.096667289733887
2002-03-08,10.366666793823242
2002-03-11,10.220000267028809
2002-03-12,10.4399995803833
2002-03-13,10.050000190734863
2002-03-14,10.05666732788086
2002-03-15,10.083333015441895
2002-03-18,10.083333015441895
2002-03-19,10.229999542236328
2002-03-20,10.133333206176758
2002-03-21,10.333333015441895
2002-03-22,10.15666675567627
2002-03-25,10.183333396911621
2002-03-26,10.183333396911621
2002-03-27,10.113332748413086
2002-03-28,9.946666717529297
2002-04-01,10.083333015441895
2002-04-02,10.16333293914795
2002-04-03,9.850000381469727
2002-04-04,10.600000381469727
2002-04-05,11.199999809265137
2002-04-08,11.016667366027832
2002-04-09,10.993332862854004
2002-04-10,11.039999961853027
2002-04-11,10.893333435058594
2002-04-12,10.993332862854004
2002-04-15,10.91333293914795
2002-04-16,10.993332862854004
2002-04-17,10.90999984741211
2002-04-18,10.989999771118164
2002-04-19,10.930000305175781
2002-04-22,10.876667022705078
2002-04-23,10.960000038146973
2002-04-24,10.916666984558105
2002-04-25,10.970000267028809
2002-04-26,10.949999809265137
2002-04-29,10.866666793823242
2002-04-30,11.043333053588867
2002-05-01,11.216667175292969
2002-05-02,11.399999618530273
2002-05-03,11.333333015441895
2002-05-06,11.366666793823242
2002-05-07,11.380000114440918
2002-05-08,11.40999984741211
2002-05-09,11.303333282470703
2002-05-10,11.333333015441895
2002-05-13,11.363332748413086
2002-05-14,11.386667251586914
2002-05-15,11.416666984558105
2002-05-16,11.3100004196167
2002-05-17,11.40999984741211
2002-05-20,11.283332824707031
2002-05-21,11.316666603088379
2002-05-22,11.366666793823242
2002-05-23,11.333333015441895
2002-05-24,11.286666870117188
2002-05-28,11.470000267028809
2002-05-29,11.423333168029785
2002-05-30,11.5
2002-05-31,11.449999809265137
2002-06-03,11.396666526794434
2002-06-04,11.323332786560059
2002-06-05,11.220000267028809
2002-06-06,11.359999656677246
2002-06-07,11.333333015441895
2002-06-10,11.476667404174805
2002-06-11,11.49666690826416
2002-06-12,11.66333293914795
2002-06-13,11.723333358764648
2002-06-14,11.720000267028809
2002-06-17,11.609999656677246
2002-06-18,11.766667366027832
2002-06-19,11.270000457763672
2002-06-20,11.673333168029785
2002-06-21,11.783332824707031
2002-06-24,11.833333015441895
2002-06-25,11.826666831970215
2002-06-26,11.833333015441895
2002-06-27,11.666666984558105
2002-06-28,11.16333293914795
2002-07-01,10.84000015258789
2002-07-02,11.026666641235352
2002-07-03,10.696666717529297
2002-07-05,11.229999542236328
2002-07-08,11.446666717529297
2002-07-09,11.266667366027832
2002-07-10,10.946666717529297
2002-07-11,10.083333015441895
2002-07-12,10.303333282470703
2002-07-15,10.703332901000977
2002-07-16,10.6899995803833
2002-07-17,10.763333320617676
2002-07-18,11.006667137145996
2002-07-19,10.933333396911621
2002-07-22,10.703332901000977
2002-07-23,10.066666603088379
2002-07-24,10.066666603088379
2002-07-25,9.846667289733887
2002-07-26,9.666666984558105
2002-07-29,10.016667366027832
2002-07-30,10.0
2002-07-31,9.866666793823242
2002-08-01,9.91333293914795
2002-08-02,10.00333309173584
2002-08-05,9.666666984558105
2002-08-06,10.113332748413086
2002-08-07,10.24666690826416
2002-08-08,10.043333053588867
2002-08-09,9.953332901000977
2002-08-12,10.0
2002-08-13,9.75333309173584
2002-08-14,10.029999732971191
2002-08-15,9.949999809265137
2002-08-16,10.033332824707031
2002-08-19,10.069999694824219
2002-08-20,10.066666603088379
2002-08-21,10.109999656677246
2002-08-22,10.079999923706055
2002-08-23,9.823332786560059
2002-08-26,9.949999809265137
2002-08-27,9.770000457763672
2002-08-28,9.366666793823242
2002-08-29,9.643333435058594
2002-08-30,9.666666984558105
2002-09-03,9.489999771118164
2002-09-04,9.646666526794434
2002-09-05,9.366666793823242
2002-09-06,9.683333396911621
2002-09-09,9.636667251586914
2002-09-10,9.66333293914795
2002-09-11,9.666666984558105
2002-09-12,9.729999542236328
2002-09-13,9.683333396911621
2002-09-16,9.80666732788086
2002-09-17,9.55666732788086
2002-09-18,9.75
2002-09-19,9.876667022705078
2002-09-20,9.946666717529297
2002-09-23,10.0
2002-09-24,9.58666706085205
2002-09-25,9.979999542236328
2002-09-26,9.933333396911621
2002-09-27,9.649999618530273
2002-09-30,9.989999771118164
2002-10-01,10.100000381469727
2002-10-02,10.050000190734863
2002-10-03,10.0
2002-10-04,9.970000267028809
2002-10-07,9.893333435058594
2002-10-08,10.033332824707031
2002-10-09,10.0
2002-10-10,9.916666984558105
2002-10-11,10.00333309173584
2002-10-14,10.0
2002-10-15,10.116666793823242
2002-10-16,9.896666526794434
2002-10-17,9.930000305175781
2002-10-18,10.0
2002-10-21,10.0
2002-10-22,10.123332977294922
2002-10-23,10.619999885559082
2002-10-24,10.5
2002-10-25,10.350000381469727
2002-10-28,10.5
2002-10-29,10.666666984558105
2002-10-30,10.903332710266113
2002-10-31,11.0
2002-11-01,11.16333293914795
2002-11-04,11.270000457763672
2002-11-05,11.333333015441895
2002-11-06,11.300000190734863
2002-11-07,11.416666984558105
2002-11-08,11.289999961853027
2002-11-11,11.239999771118164
2002-11-12,10.94333267211914
2002-11-13,10.963333129882812
2002-11-14,10.973333358764648
2002-11-15,11.076666831970215
2002-11-18,11.00333309173584
2002-11-19,11.073332786560059
2002-11-20,11.100000381469727
2002-11-21,11.100000381469727
2002-11-22,11.166666984558105
2002-11-25,11.166666984558105
2002-11-26,10.976667404174805
2002-11-27,11.239999771118164
2002-11-29,11.083333015441895
2002-12-02,11.073332786560059
2002-12-03,11.183333396911621
2002-12-04,11.130000114440918
2002-12-05,11.073332786560059
2002-12-06,11.333333015441895
2002-12-09,11.276666641235352
2002-12-10,11.350000381469727
2002-12-11,11.383333206176758
2002-12-12,11.416666984558105
2002-12-13,11.516667366027832
2002-12-16,11.579999923706055
2002-12-17,11.59333324432373
2002-12-18,11.699999809265137
2002-12-19,11.699999809265137
2002-12-20,11.699999809265137
2002-12-23,11.816666603088379
2002-12-24,11.966667175292969
2002-12-26,12.013333320617676
2002-12-27,11.859999656677246
2002-12-30,12.143333435058594
2002-12-31,11.916666984558105
2003-01-02,12.079999923706055
2003-01-03,12.006667137145996
2003-01-06,12.0
2003-01-07,12.0
2003-01-08,12.026666641235352
2003-01-09,12.046667098999023
2003-01-10,11.893333435058594
2003-01-13,11.899999618530273
2003-01-14,11.83666706085205
2003-01-15,11.923333168029785
2003-01-16,11.903332710266113
2003-01-17,11.833333015441895
2003-01-21,11.936667442321777
2003-01-22,11.619999885559082
2003-01-23,11.703332901000977
2003-01-24,11.350000381469727
2003-01-27,11.25
2003-01-28,10.50333309173584
2003-01-29,10.606666564941406
2003-01-30,10.816666603088379
2003-01-31,11.136667251586914
2003-02-03,11.170000076293945
2003-02-04,11.356666564941406
2003-02-05,11.140000343322754
2003-02-06,11.243332862854004
2003-02-07,11.076666831970215
