,AAOI
2017-06-27,58.439998626708984
2017-06-28,61.0
2017-06-29,60.0
2017-06-30,61.790000915527344
2017-07-03,61.38999938964844
2017-07-05,60.619998931884766
2017-07-06,61.470001220703125
2017-07-07,67.30000305175781
2017-07-10,68.63999938964844
2017-07-11,70.04000091552734
2017-07-12,72.63999938964844
2017-07-13,78.04000091552734
2017-07-14,84.19999694824219
2017-07-17,84.18000030517578
2017-07-18,90.18000030517578
2017-07-19,92.54000091552734
2017-07-20,88.80000305175781
2017-07-21,89.94999694824219
2017-07-24,95.62999725341797
2017-07-25,96.80000305175781
2017-07-26,98.76000213623047
2017-07-27,97.81999969482422
2017-07-28,96.63999938964844
2017-07-31,97.48999786376953
2017-08-01,99.61000061035156
2017-08-02,93.5
2017-08-03,97.98999786376953
2017-08-04,64.5999984741211
2017-08-07,69.69000244140625
2017-08-08,71.19999694824219
2017-08-09,67.47000122070312
2017-08-10,63.54999923706055
2017-08-11,65.83999633789062
2017-08-14,68.91999816894531
2017-08-15,68.18000030517578
2017-08-16,65.79000091552734
2017-08-17,64.51000213623047
2017-08-18,64.0999984741211
2017-08-21,60.599998474121094
2017-08-22,61.02000045776367
2017-08-23,63.5099983215332
2017-08-24,62.38999938964844
2017-08-25,62.29999923706055
2017-08-28,61.25
2017-08-29,62.689998626708984
2017-08-30,61.5
2017-08-31,59.119998931884766
2017-09-01,58.97999954223633
2017-09-05,56.09000015258789
2017-09-06,58.060001373291016
2017-09-07,56.15999984741211
2017-09-08,56.7599983215332
2017-09-11,58.11000061035156
2017-09-12,57.9900016784668
2017-09-13,59.689998626708984
2017-09-14,57.27000045776367
2017-09-15,58.29999923706055
2017-09-18,66.29000091552734
2017-09-19,67.2300033569336
2017-09-20,63.959999084472656
2017-09-21,63.599998474121094
2017-09-22,63.79999923706055
2017-09-25,61.11000061035156
2017-09-26,62.849998474121094
2017-09-27,64.7300033569336
2017-09-28,64.20999908447266
2017-09-29,64.66999816894531
2017-10-02,64.5199966430664
2017-10-03,61.72999954223633
2017-10-04,59.43000030517578
2017-10-05,56.9900016784668
2017-10-06,58.16999816894531
2017-10-09,58.790000915527344
2017-10-10,60.349998474121094
2017-10-11,61.439998626708984
2017-10-12,58.84000015258789
2017-10-13,47.0099983215332
2017-10-16,43.380001068115234
2017-10-17,43.7400016784668
2017-10-18,42.290000915527344
2017-10-19,42.16999816894531
2017-10-20,41.470001220703125
2017-10-23,41.810001373291016
2017-10-24,41.65999984741211
2017-10-25,40.43000030517578
2017-10-26,38.68000030517578
2017-10-27,39.27000045776367
2017-10-30,42.119998931884766
2017-10-31,40.7400016784668
2017-11-01,38.970001220703125
2017-11-02,39.279998779296875
2017-11-03,37.81999969482422
2017-11-06,37.79999923706055
2017-11-07,37.88999938964844
2017-11-08,43.63999938964844
2017-11-09,43.20000076293945
2017-11-10,45.29999923706055
2017-11-13,44.58000183105469
2017-11-14,43.900001525878906
2017-11-15,45.400001525878906
2017-11-16,44.79999923706055
2017-11-17,45.040000915527344
2017-11-20,43.47999954223633
2017-11-21,42.900001525878906
2017-11-22,41.95000076293945
2017-11-24,42.220001220703125
2017-11-27,41.2400016784668
2017-11-28,42.68000030517578
2017-11-29,43.29999923706055
2017-11-30,43.65999984741211
2017-12-01,43.380001068115234
2017-12-04,44.04999923706055
2017-12-05,42.459999084472656
2017-12-06,40.7400016784668
2017-12-07,38.84000015258789
2017-12-08,38.689998626708984
2017-12-11,40.52000045776367
2017-12-12,40.150001525878906
2017-12-13,40.349998474121094
2017-12-14,39.09000015258789
2017-12-15,38.9900016784668
2017-12-18,39.27000045776367
2017-12-19,42.06999969482422
2017-12-20,41.29999923706055
2017-12-21,40.52000045776367
2017-12-22,39.959999084472656
2017-12-26,38.90999984741211
2017-12-27,38.65999984741211
2017-12-28,38.86000061035156
2017-12-29,37.81999969482422
2018-01-02,37.90999984741211
2018-01-03,37.88999938964844
2018-01-04,38.380001068115234
2018-01-05,38.88999938964844
2018-01-08,38.369998931884766
2018-01-09,35.540000915527344
2018-01-10,35.310001373291016
2018-01-11,35.939998626708984
2018-01-12,35.849998474121094
2018-01-16,34.16999816894531
2018-01-17,34.0
2018-01-18,32.790000915527344
2018-01-19,35.029998779296875
2018-01-22,34.5
2018-01-23,35.09000015258789
2018-01-24,34.220001220703125
2018-01-25,35.099998474121094
2018-01-26,35.9900016784668
2018-01-29,33.33000183105469
2018-01-30,32.84000015258789
2018-01-31,32.38999938964844
2018-02-01,33.4900016784668
2018-02-02,32.810001373291016
2018-02-05,32.47999954223633
2018-02-06,33.41999816894531
2018-02-07,31.530000686645508
2018-02-08,32.04999923706055
2018-02-09,30.719999313354492
2018-02-12,30.25
2018-02-13,29.510000228881836
2018-02-14,31.280000686645508
2018-02-15,31.989999771118164
2018-02-16,31.989999771118164
2018-02-20,33.33000183105469
2018-02-21,34.54999923706055
2018-02-22,27.510000228881836
2018-02-23,28.020000457763672
2018-02-26,28.0
2018-02-27,27.329999923706055
2018-02-28,27.93000030517578
2018-03-01,27.81999969482422
2018-03-02,27.950000762939453
2018-03-05,27.530000686645508
2018-03-06,27.450000762939453
2018-03-07,26.780000686645508
2018-03-08,27.950000762939453
2018-03-09,28.700000762939453
2018-03-12,30.950000762939453
2018-03-13,29.510000228881836
2018-03-14,29.1200008392334
2018-03-15,26.790000915527344
2018-03-16,26.780000686645508
2018-03-19,26.219999313354492
2018-03-20,26.670000076293945
2018-03-21,26.709999084472656
2018-03-22,25.959999084472656
2018-03-23,25.360000610351562
2018-03-26,24.530000686645508
2018-03-27,24.600000381469727
2018-03-28,23.649999618530273
2018-03-29,25.059999465942383
2018-04-02,24.020000457763672
2018-04-03,24.0
2018-04-04,24.290000915527344
2018-04-05,24.610000610351562
2018-04-06,24.09000015258789
2018-04-09,24.360000610351562
2018-04-10,25.43000030517578
2018-04-11,29.1200008392334
2018-04-12,29.59000015258789
2018-04-13,30.190000534057617
2018-04-16,29.969999313354492
2018-04-17,28.329999923706055
2018-04-18,28.290000915527344
2018-04-19,31.639999389648438
2018-04-20,32.9900016784668
2018-04-23,32.459999084472656
2018-04-24,32.900001525878906
2018-04-25,32.619998931884766
2018-04-26,33.84000015258789
2018-04-27,33.7599983215332
2018-04-30,31.959999084472656
2018-05-01,31.530000686645508
2018-05-02,30.75
2018-05-03,32.13999938964844
2018-05-04,31.84000015258789
2018-05-07,33.63999938964844
2018-05-08,35.130001068115234
2018-05-09,32.2599983215332
2018-05-10,32.09000015258789
2018-05-11,31.780000686645508
2018-05-14,32.189998626708984
2018-05-15,32.400001525878906
2018-05-16,33.31999969482422
2018-05-17,33.7400016784668
2018-05-18,33.220001220703125
2018-05-21,33.5099983215332
2018-05-22,33.2599983215332
2018-05-23,33.66999816894531
2018-05-24,33.93000030517578
2018-05-25,34.4900016784668
2018-05-29,35.720001220703125
2018-05-30,40.619998931884766
2018-05-31,46.77000045776367
2018-06-01,45.02000045776367
2018-06-04,46.95000076293945
2018-06-05,47.040000915527344
2018-06-06,44.86000061035156
2018-06-07,44.97999954223633
2018-06-08,45.36000061035156
2018-06-11,42.52000045776367
2018-06-12,43.52000045776367
2018-06-13,43.58000183105469
2018-06-14,43.7400016784668
2018-06-15,43.380001068115234
2018-06-18,43.470001220703125
2018-06-19,42.099998474121094
2018-06-20,42.150001525878906
2018-06-21,43.130001068115234
2018-06-22,43.75
2018-06-25,40.25
2018-06-26,42.75
2018-06-27,41.2599983215332
2018-06-28,42.630001068115234
2018-06-29,44.900001525878906
2018-07-02,45.97999954223633
2018-07-03,45.970001220703125
2018-07-05,46.0
2018-07-06,46.02000045776367
2018-07-09,45.33000183105469
2018-07-10,45.790000915527344
2018-07-11,45.7599983215332
2018-07-12,48.79999923706055
2018-07-13,47.779998779296875
2018-07-16,48.66999816894531
2018-07-17,47.400001525878906
2018-07-18,43.0
2018-07-19,42.5
2018-07-20,41.779998779296875
2018-07-23,41.9900016784668
2018-07-24,38.2599983215332
2018-07-25,38.29999923706055
2018-07-26,39.720001220703125
2018-07-27,38.22999954223633
2018-07-30,37.90999984741211
2018-07-31,38.43000030517578
2018-08-01,37.400001525878906
2018-08-02,38.13999938964844
2018-08-03,39.41999816894531
2018-08-06,38.97999954223633
2018-08-07,37.22999954223633
2018-08-08,40.91999816894531
2018-08-09,40.099998474121094
2018-08-10,42.5
2018-08-13,42.279998779296875
2018-08-14,41.68000030517578
2018-08-15,41.34000015258789
2018-08-16,39.58000183105469
2018-08-17,40.15999984741211
2018-08-20,40.27000045776367
2018-08-21,40.61000061035156
2018-08-22,41.83000183105469
2018-08-23,42.790000915527344
2018-08-24,42.869998931884766
2018-08-27,42.11000061035156
2018-08-28,42.7400016784668
2018-08-29,42.38999938964844
2018-08-30,41.619998931884766
2018-08-31,41.36000061035156
2018-09-04,36.720001220703125
2018-09-05,34.25
2018-09-06,32.2400016784668
2018-09-07,32.040000915527344
2018-09-10,33.130001068115234
2018-09-11,33.04999923706055
2018-09-12,33.65999984741211
2018-09-13,33.790000915527344
2018-09-14,34.189998626708984
2018-09-17,34.040000915527344
2018-09-18,32.540000915527344
2018-09-19,31.18000030517578
2018-09-20,32.869998931884766
2018-09-21,32.720001220703125
2018-09-24,33.209999084472656
2018-09-25,33.560001373291016
2018-09-26,31.34000015258789
2018-09-27,28.360000610351562
2018-09-28,24.65999984741211
2018-10-01,24.0
2018-10-02,23.360000610351562
2018-10-03,24.90999984741211
2018-10-04,24.540000915527344
2018-10-05,23.989999771118164
2018-10-08,22.850000381469727
2018-10-09,22.559999465942383
2018-10-10,21.31999969482422
2018-10-11,22.020000457763672
2018-10-12,22.920000076293945
2018-10-15,22.350000381469727
2018-10-16,23.3700008392334
2018-10-17,23.149999618530273
2018-10-18,22.850000381469727
2018-10-19,21.90999984741211
2018-10-22,22.309999465942383
2018-10-23,22.25
2018-10-24,20.549999237060547
2018-10-25,21.559999465942383
2018-10-26,20.520000457763672
2018-10-29,20.31999969482422
2018-10-30,20.040000915527344
2018-10-31,19.6299991607666
2018-11-01,20.139999389648438
2018-11-02,20.489999771118164
2018-11-05,19.440000534057617
2018-11-06,20.299999237060547
2018-11-07,19.3799991607666
2018-11-08,21.700000762939453
2018-11-09,21.65999984741211
2018-11-12,19.625
2018-11-13,20.15999984741211
2018-11-14,20.190000534057617
2018-11-15,21.34000015258789
2018-11-16,20.989999771118164
2018-11-19,19.690000534057617
2018-11-20,19.649999618530273
2018-11-21,20.260000228881836
2018-11-23,20.329999923706055
2018-11-26,20.40999984741211
2018-11-27,20.0
2018-11-28,20.65999984741211
2018-11-29,20.280000686645508
2018-11-30,20.59000015258789
2018-12-03,21.579999923706055
2018-12-04,21.15999984741211
2018-12-06,20.020000457763672
2018-12-07,19.139999389648438
2018-12-10,19.739999771118164
2018-12-11,19.770000457763672
2018-12-12,19.84000015258789
2018-12-13,19.100000381469727
2018-12-14,17.600000381469727
2018-12-17,17.110000610351562
2018-12-18,15.40999984741211
2018-12-19,14.90999984741211
2018-12-20,15.220000267028809
2018-12-21,14.529999732971191
2018-12-24,13.84000015258789
2018-12-26,14.930000305175781
2018-12-27,14.920000076293945
2018-12-28,15.029999732971191
2018-12-31,15.430000305175781
2019-01-02,15.880000114440918
2019-01-03,15.0600004196167
2019-01-04,15.539999961853027
2019-01-07,15.680000305175781
2019-01-08,16.010000228881836
2019-01-09,16.1200008392334
2019-01-10,16.270000457763672
2019-01-11,16.389999389648438
2019-01-14,15.949999809265137
2019-01-15,16.15999984741211
2019-01-16,15.949999809265137
2019-01-17,16.040000915527344
2019-01-18,16.59000015258789
2019-01-22,16.270000457763672
2019-01-23,16.209999084472656
2019-01-24,16.719999313354492
2019-01-25,17.450000762939453
2019-01-28,16.889999389648438
2019-01-29,16.850000381469727
2019-01-30,17.31999969482422
2019-01-31,17.3799991607666
2019-02-01,17.290000915527344
2019-02-04,17.790000915527344
2019-02-05,17.290000915527344
2019-02-06,17.389999389648438
2019-02-07,15.824999809265137
2019-02-08,15.880000114440918
2019-02-11,15.770000457763672
2019-02-12,14.65999984741211
2019-02-13,14.9399995803833
2019-02-14,14.720000267028809
2019-02-15,15.029999732971191
2019-02-19,14.930000305175781
2019-02-20,14.609999656677246
2019-02-21,14.600000381469727
2019-02-22,15.420000076293945
2019-02-25,16.80500030517578
2019-02-26,16.530000686645508
2019-02-27,16.350000381469727
2019-02-28,13.5
2019-03-01,13.239999771118164
2019-03-04,13.970000267028809
2019-03-05,13.640000343322754
2019-03-06,13.300000190734863
2019-03-07,13.010000228881836
2019-03-08,12.880000114440918
2019-03-11,13.300000190734863
2019-03-12,13.489999771118164
2019-03-13,14.079999923706055
2019-03-14,13.84000015258789
2019-03-15,14.0
2019-03-18,14.069999694824219
2019-03-19,13.819999694824219
2019-03-20,13.4399995803833
2019-03-21,13.75
2019-03-22,12.710000038146973
2019-03-25,12.319999694824219
2019-03-26,12.350000381469727
2019-03-27,12.199999809265137
2019-03-28,12.1899995803833
2019-03-29,12.199999809265137
2019-04-01,12.600000381469727
2019-04-02,12.130000114440918
2019-04-03,12.460000038146973
2019-04-04,12.75
2019-04-05,12.720000267028809
2019-04-08,12.5
2019-04-09,12.0600004196167
2019-04-10,12.300000190734863
2019-04-11,12.369999885559082
2019-04-12,13.09000015258789
2019-04-15,12.359999656677246
2019-04-16,12.640000343322754
2019-04-17,12.569999694824219
2019-04-18,12.59000015258789
2019-04-22,12.369999885559082
2019-04-23,12.399999618530273
2019-04-24,12.779999732971191
2019-04-25,12.40999984741211
2019-04-26,12.579999923706055
2019-04-29,12.4399995803833
2019-04-30,12.520000457763672
2019-05-01,12.270000457763672
2019-05-02,12.09000015258789
2019-05-03,12.600000381469727
2019-05-06,12.6899995803833
2019-05-07,12.079999923706055
2019-05-08,12.0600004196167
2019-05-09,10.930000305175781
2019-05-10,10.710000038146973
2019-05-13,10.15999984741211
2019-05-14,10.380000114440918
2019-05-15,10.010000228881836
2019-05-16,9.710000038146973
2019-05-17,9.170000076293945
2019-05-20,9.270000457763672
2019-05-21,9.520000457763672
2019-05-22,9.079999923706055
2019-05-23,8.859999656677246
2019-05-24,9.029999732971191
2019-05-28,8.84000015258789
2019-05-29,8.949999809265137
2019-05-30,8.979999542236328
2019-05-31,8.65999984741211
2019-06-03,8.8100004196167
2019-06-04,9.1899995803833
2019-06-05,9.229999542236328
2019-06-06,9.300000190734863
2019-06-07,9.5
2019-06-10,9.600000381469727
2019-06-11,9.119999885559082
2019-06-12,9.050000190734863
2019-06-13,8.9399995803833
2019-06-14,8.890000343322754
2019-06-17,8.869999885559082
2019-06-18,8.920000076293945
2019-06-19,8.789999961853027
2019-06-20,8.880000114440918
2019-06-21,9.289999961853027
2019-06-24,9.109999656677246
2019-06-25,9.100000381469727
2019-06-26,9.489999771118164
2019-06-27,10.5600004196167
2019-06-28,10.279999732971191
2019-07-01,10.180000305175781
2019-07-02,10.029999732971191
2019-07-03,9.880000114440918
2019-07-05,9.850000381469727
2019-07-08,9.59000015258789
2019-07-09,10.850000381469727
2019-07-10,10.3100004196167
2019-07-11,9.899999618530273
2019-07-12,9.970000267028809
2019-07-15,9.970000267028809
2019-07-16,9.819999694824219
2019-07-17,9.680000305175781
2019-07-18,9.600000381469727
2019-07-19,9.619999885559082
2019-07-22,9.09000015258789
2019-07-23,9.3100004196167
2019-07-24,9.5
2019-07-25,9.180000305175781
2019-07-26,9.3100004196167
2019-07-29,9.279999732971191
2019-07-30,9.479999542236328
2019-07-31,10.010000228881836
2019-08-01,9.930000305175781
2019-08-02,9.960000038146973
2019-08-05,9.800000190734863
2019-08-06,10.119999885559082
2019-08-07,10.210000038146973
2019-08-08,10.899999618530273
2019-08-09,10.569999694824219
2019-08-12,9.75
2019-08-13,9.850000381469727
2019-08-14,9.3100004196167
2019-08-15,8.880000114440918
2019-08-16,9.239999771118164
2019-08-19,9.529999732971191
2019-08-20,9.670000076293945
2019-08-21,9.65999984741211
2019-08-22,9.380000114440918
2019-08-23,9.119999885559082
2019-08-26,9.119999885559082
2019-08-27,8.5
2019-08-28,8.670000076293945
2019-08-29,8.920000076293945
2019-08-30,8.899999618530273
2019-09-03,8.739999771118164
2019-09-04,9.100000381469727
2019-09-05,9.789999961853027
2019-09-06,10.300000190734863
2019-09-09,10.579999923706055
2019-09-10,11.4399995803833
2019-09-11,11.539999961853027
2019-09-12,11.0600004196167
2019-09-13,11.170000076293945
2019-09-16,11.399999618530273
2019-09-17,11.300000190734863
2019-09-18,11.029999732971191
2019-09-19,10.949999809265137
2019-09-20,11.149999618530273
2019-09-23,11.220000267028809
2019-09-24,11.125
2019-09-25,11.694999694824219
2019-09-26,11.194999694824219
2019-09-27,11.125
2019-09-30,11.220000267028809
2019-10-01,10.229999542236328
2019-10-02,10.25
2019-10-03,10.220000267028809
2019-10-04,10.484999656677246
2019-10-07,10.470000267028809
2019-10-08,10.074999809265137
2019-10-09,10.390000343322754
2019-10-10,10.15999984741211
2019-10-11,10.395000457763672
2019-10-14,10.5600004196167
2019-10-15,10.960000038146973
2019-10-16,10.84000015258789
2019-10-17,10.649999618530273
2019-10-18,10.850000381469727
2019-10-21,10.84000015258789
2019-10-22,10.300000190734863
2019-10-23,10.140000343322754
2019-10-24,9.84000015258789
2019-10-25,9.90999984741211
2019-10-28,10.15999984741211
2019-10-29,9.84000015258789
2019-10-30,9.359999656677246
2019-10-31,9.359999656677246
2019-11-01,9.569999694824219
2019-11-04,10.600000381469727
2019-11-05,11.329999923706055
2019-11-06,11.710000038146973
2019-11-07,10.6899995803833
2019-11-08,10.880000114440918
2019-11-11,12.149999618530273
2019-11-12,11.65999984741211
2019-11-13,11.34000015258789
2019-11-14,10.899999618530273
2019-11-15,10.864999771118164
2019-11-18,10.539999961853027
2019-11-19,10.25
2019-11-20,10.279999732971191
2019-11-21,10.199999809265137
2019-11-22,10.239999771118164
2019-11-25,10.289999961853027
2019-11-26,10.550000190734863
2019-11-27,10.680000305175781
2019-11-29,10.699999809265137
2019-12-02,10.710000038146973
2019-12-03,10.350000381469727
2019-12-04,10.390000343322754
2019-12-05,10.460000038146973
2019-12-06,10.369999885559082
2019-12-09,10.319999694824219
2019-12-10,10.279999732971191
2019-12-11,10.960000038146973
2019-12-12,11.279999732971191
2019-12-13,10.9350004196167
2019-12-16,11.069999694824219
2019-12-17,11.239999771118164
2019-12-18,11.180000305175781
2019-12-19,11.300000190734863
2019-12-20,11.119999885559082
2019-12-23,11.149999618530273
2019-12-24,11.119999885559082
2019-12-26,11.609999656677246
2019-12-27,11.520000457763672
2019-12-30,11.609999656677246
2019-12-31,11.880000114440918
2020-01-02,12.5
2020-01-03,12.119999885559082
2020-01-06,12.149999618530273
2020-01-07,12.430000305175781
2020-01-08,12.699999809265137
2020-01-09,13.0600004196167
2020-01-10,12.930000305175781
2020-01-13,13.539999961853027
2020-01-14,13.859999656677246
2020-01-15,15.600000381469727
2020-01-16,14.345000267028809
2020-01-17,14.119999885559082
2020-01-21,13.699999809265137
2020-01-22,14.25
2020-01-23,14.229999542236328
2020-01-24,13.960000038146973
2020-01-27,13.260000228881836
2020-01-28,12.9399995803833
2020-01-29,11.930000305175781
2020-01-30,11.649999618530273
2020-01-31,11.300000190734863
2020-02-03,11.619999885559082
2020-02-04,12.399999618530273
2020-02-05,12.130000114440918
2020-02-06,11.579999923706055
2020-02-07,11.270000457763672
2020-02-10,11.300000190734863
2020-02-11,11.510000228881836
2020-02-12,12.460000038146973
2020-02-13,12.75
2020-02-14,11.899999618530273
2020-02-18,11.75
2020-02-19,12.079999923706055
2020-02-20,11.819999694824219
2020-02-21,11.279999732971191
2020-02-24,10.585000038146973
2020-02-25,10.194999694824219
2020-02-26,10.180000305175781
2020-02-27,9.5600004196167
2020-02-28,8.930000305175781
2020-03-02,9.029999732971191
2020-03-03,9.399999618530273
2020-03-04,9.380000114440918
2020-03-05,9.039999961853027
2020-03-06,8.789999961853027
2020-03-09,7.71999979019165
2020-03-10,8.119999885559082
2020-03-11,7.039999961853027
2020-03-12,5.679999828338623
2020-03-13,6.110000133514404
2020-03-16,5.639999866485596
2020-03-17,5.960000038146973
2020-03-18,5.5
2020-03-19,6.550000190734863
2020-03-20,6.739999771118164
2020-03-23,6.900000095367432
2020-03-24,7.699999809265137
2020-03-25,7.449999809265137
2020-03-26,6.960000038146973
2020-03-27,7.480000019073486
2020-03-30,7.599999904632568
2020-03-31,7.590000152587891
2020-04-01,7.320000171661377
2020-04-02,7.690000057220459
2020-04-03,7.449999809265137
2020-04-06,7.920000076293945
2020-04-07,7.940000057220459
2020-04-08,8.010000228881836
2020-04-09,7.760000228881836
2020-04-13,7.989999771118164
2020-04-14,8.1899995803833
2020-04-15,8.720000267028809
2020-04-16,8.59000015258789
2020-04-17,8.4399995803833
2020-04-20,8.369999885559082
2020-04-21,8.279999732971191
2020-04-22,8.420000076293945
2020-04-23,8.760000228881836
2020-04-24,9.09000015258789
2020-04-27,9.770000457763672
2020-04-28,9.760000228881836
2020-04-29,10.979999542236328
2020-04-30,10.720000267028809
2020-05-01,10.109999656677246
2020-05-04,10.420000076293945
2020-05-05,10.34000015258789
2020-05-06,10.779999732971191
2020-05-07,12.199999809265137
2020-05-08,10.1899995803833
2020-05-11,9.710000038146973
2020-05-12,9.279999732971191
2020-05-13,8.699999809265137
2020-05-14,8.5
2020-05-15,8.149999618530273
2020-05-18,8.350000381469727
2020-05-19,8.4399995803833
2020-05-20,8.609999656677246
2020-05-21,8.65999984741211
2020-05-22,8.609999656677246
2020-05-26,8.960000038146973
2020-05-27,9.050000190734863
2020-05-28,8.899999618530273
2020-05-29,8.829999923706055
2020-06-01,9.149999618530273
2020-06-02,9.050000190734863
2020-06-03,9.539999961853027
2020-06-04,9.8100004196167
2020-06-05,9.979999542236328
2020-06-08,10.239999771118164
2020-06-09,9.694999694824219
2020-06-10,9.390000343322754
2020-06-11,8.649999618530273
2020-06-12,8.8100004196167
2020-06-15,9.029999732971191
2020-06-16,9.1899995803833
2020-06-17,10.180000305175781
2020-06-18,9.899999618530273
2020-06-19,9.800000190734863
2020-06-22,9.9399995803833
2020-06-23,9.800000190734863
2020-06-24,9.34000015258789
2020-06-25,9.380000114440918
2020-06-26,9.3100004196167
2020-06-29,9.40999984741211
2020-06-30,10.869999885559082
2020-07-01,10.1899995803833
2020-07-02,10.789999961853027
2020-07-06,11.579999923706055
2020-07-07,11.149999618530273
2020-07-08,11.289999961853027
2020-07-09,12.0
2020-07-10,11.510000228881836
2020-07-13,10.800000190734863
2020-07-14,10.710000038146973
2020-07-15,11.119999885559082
2020-07-16,10.664999961853027
2020-07-17,11.239999771118164
2020-07-20,12.015000343322754
2020-07-21,13.925000190734863
2020-07-22,14.390000343322754
2020-07-23,14.229999542236328
2020-07-24,13.619999885559082
2020-07-27,13.970000267028809
2020-07-28,13.239999771118164
2020-07-29,13.529999732971191
2020-07-30,13.869999885559082
2020-07-31,14.210000038146973
2020-08-03,16.059999465942383
2020-08-04,16.360000610351562
2020-08-05,16.110000610351562
2020-08-06,15.050000190734863
2020-08-07,15.800000190734863
2020-08-10,13.819999694824219
2020-08-11,13.569999694824219
2020-08-12,13.380000114440918
2020-08-13,13.460000038146973
2020-08-14,13.279999732971191
2020-08-17,13.350000381469727
2020-08-18,13.020000457763672
2020-08-19,13.09000015258789
2020-08-20,12.569999694824219
2020-08-21,11.649999618530273
2020-08-24,11.649999618530273
2020-08-25,12.0
2020-08-26,11.789999961853027
2020-08-27,11.550000190734863
2020-08-28,11.649999618530273
2020-08-31,11.630000114440918
2020-09-01,11.675000190734863
2020-09-02,12.630000114440918
2020-09-03,10.949999809265137
2020-09-04,10.520000457763672
2020-09-08,9.9399995803833
2020-09-09,10.239999771118164
2020-09-10,9.859999656677246
2020-09-11,9.699999809265137
2020-09-14,10.210000038146973
2020-09-15,10.40999984741211
2020-09-16,10.4399995803833
2020-09-17,10.430000305175781
2020-09-18,10.289999961853027
2020-09-21,11.039999961853027
2020-09-22,11.109999656677246
2020-09-23,10.460000038146973
2020-09-24,10.420000076293945
2020-09-25,10.729999542236328
2020-09-28,10.949999809265137
2020-09-29,11.239999771118164
2020-09-30,11.25
2020-10-01,11.220000267028809
2020-10-02,11.329999923706055
2020-10-05,11.489999771118164
2020-10-06,11.199999809265137
2020-10-07,11.479999542236328
2020-10-08,11.59000015258789
2020-10-09,11.829999923706055
2020-10-12,11.399999618530273
2020-10-13,11.5
2020-10-14,11.180000305175781
2020-10-15,11.220000267028809
2020-10-16,10.979999542236328
2020-10-19,10.890000343322754
2020-10-20,10.859999656677246
2020-10-21,10.645000457763672
2020-10-22,10.390000343322754
2020-10-23,10.170000076293945
2020-10-26,10.020000457763672
2020-10-27,9.960000038146973
2020-10-28,9.569999694824219
2020-10-29,9.359999656677246
2020-10-30,8.779999732971191
2020-11-02,8.71500015258789
2020-11-03,9.140000343322754
2020-11-04,9.069999694824219
2020-11-05,10.020000457763672
2020-11-06,7.690000057220459
2020-11-09,7.715000152587891
2020-11-10,7.400000095367432
2020-11-11,7.650000095367432
2020-11-12,7.630000114440918
2020-11-13,7.590000152587891
2020-11-16,7.510000228881836
2020-11-17,7.480000019073486
2020-11-18,7.539999961853027
2020-11-19,7.769999980926514
2020-11-20,7.920000076293945
2020-11-23,7.840000152587891
2020-11-24,7.909999847412109
2020-11-25,8.430000305175781
2020-11-27,8.140000343322754
2020-11-30,8.3100004196167
2020-12-01,8.149999618530273
2020-12-02,8.319999694824219
2020-12-03,8.199999809265137
2020-12-04,8.449999809265137
2020-12-07,8.390000343322754
2020-12-08,8.399999618530273
2020-12-09,7.880000114440918
2020-12-10,7.900000095367432
2020-12-11,7.760000228881836
2020-12-14,7.929999828338623
2020-12-15,8.40999984741211
2020-12-16,8.319999694824219
2020-12-17,8.5
2020-12-18,8.510000228881836
2020-12-21,8.380000114440918
2020-12-22,8.890000343322754
2020-12-23,9.0
2020-12-24,8.770000457763672
2020-12-28,8.930000305175781
2020-12-29,8.800000190734863
2020-12-30,8.600000381469727
2020-12-31,8.510000228881836
2021-01-04,8.760000228881836
2021-01-05,8.90999984741211
2021-01-06,9.579999923706055
2021-01-07,9.640000343322754
2021-01-08,10.1899995803833
2021-01-11,10.279999732971191
2021-01-12,10.399999618530273
2021-01-13,10.170000076293945
2021-01-14,10.470000267028809
2021-01-15,10.789999961853027
2021-01-19,10.710000038146973
2021-01-20,10.770000457763672
2021-01-21,10.489999771118164
2021-01-22,10.470000267028809
2021-01-25,10.949999809265137
2021-01-26,11.140000343322754
2021-01-27,12.170000076293945
2021-01-28,11.300000190734863
2021-01-29,11.010000228881836
2021-02-01,11.0
2021-02-02,10.630000114440918
2021-02-03,10.859999656677246
2021-02-04,11.390000343322754
2021-02-05,11.729999542236328
2021-02-08,12.34000015258789
2021-02-09,12.369999885559082
2021-02-10,11.75
2021-02-11,12.359999656677246
2021-02-12,12.25
2021-02-16,12.829999923706055
2021-02-17,12.359999656677246
2021-02-18,11.9399995803833
2021-02-19,12.300000190734863
2021-02-22,11.739999771118164
2021-02-23,11.399999618530273
2021-02-24,11.609999656677246
2021-02-25,11.170000076293945
2021-02-26,9.324999809265137
2021-03-01,9.020000457763672
2021-03-02,8.625
2021-03-03,8.359999656677246
2021-03-04,7.989999771118164
2021-03-05,8.045000076293945
2021-03-08,7.760000228881836
2021-03-09,8.449999809265137
2021-03-10,8.470000267028809
2021-03-11,8.850000381469727
2021-03-12,8.949999809265137
2021-03-15,9.039999961853027
2021-03-16,8.899999618530273
2021-03-17,8.770000457763672
2021-03-18,8.369999885559082
2021-03-19,8.479999542236328
2021-03-22,8.479999542236328
2021-03-23,8.09000015258789
2021-03-24,7.699999809265137
2021-03-25,7.840000152587891
2021-03-26,8.289999961853027
2021-03-29,8.010000228881836
2021-03-30,7.96999979019165
