,BCML
2014-03-14,10.25
2014-03-17,10.25
2014-03-18,10.25
2014-03-19,10.25
2014-03-20,10.25
2014-03-21,10.25
2014-03-24,10.210000038146973
2014-03-25,10.350000381469727
2014-03-26,10.350000381469727
2014-03-27,10.25
2014-03-28,10.210000038146973
2014-03-31,10.25
2014-04-01,10.25
2014-04-02,10.180000305175781
2014-04-03,10.180000305175781
2014-04-04,10.25
2014-04-07,10.199999809265137
2014-04-08,10.100000381469727
2014-04-09,10.149999618530273
2014-04-10,10.109999656677246
2014-04-11,10.109999656677246
2014-04-14,10.109999656677246
2014-04-15,10.149999618530273
2014-04-16,10.149999618530273
2014-04-17,10.149999618530273
2014-04-21,10.149999618530273
2014-04-22,10.119999885559082
2014-04-23,10.119999885559082
2014-04-24,10.220000267028809
2014-04-25,10.220000267028809
2014-04-28,10.220000267028809
2014-04-29,10.119999885559082
2014-04-30,10.119999885559082
2014-05-01,10.119999885559082
2014-05-02,10.25
2014-05-05,10.25
2014-05-06,10.25
2014-05-07,10.199999809265137
2014-05-08,10.300000190734863
2014-05-09,10.25
2014-05-12,10.25
2014-05-13,10.289999961853027
2014-05-14,10.289999961853027
2014-05-15,10.289999961853027
2014-05-16,10.289999961853027
2014-05-19,10.25
2014-05-20,10.25
2014-05-21,10.25
2014-05-22,10.300000190734863
2014-05-23,10.300000190734863
2014-05-27,10.300000190734863
2014-05-28,10.449999809265137
2014-05-29,10.5
2014-05-30,10.5
2014-06-02,10.5
2014-06-03,10.5
2014-06-04,10.5
2014-06-05,10.5
2014-06-06,10.550000190734863
2014-06-09,10.550000190734863
2014-06-10,10.699999809265137
2014-06-11,10.699999809265137
2014-06-12,10.699999809265137
2014-06-13,10.600000381469727
2014-06-16,10.600000381469727
2014-06-17,10.600000381469727
2014-06-18,10.600000381469727
2014-06-19,10.600000381469727
2014-06-20,10.600000381469727
2014-06-23,10.600000381469727
2014-06-24,10.699999809265137
2014-06-25,10.600000381469727
2014-06-26,10.600000381469727
2014-06-27,10.600000381469727
2014-06-30,10.600000381469727
2014-07-01,10.649999618530273
2014-07-02,10.649999618530273
2014-07-03,10.609999656677246
2014-07-07,10.649999618530273
2014-07-08,10.649999618530273
2014-07-09,10.649999618530273
2014-07-10,10.649999618530273
2014-07-11,10.649999618530273
2014-07-14,10.649999618530273
2014-07-15,10.649999618530273
2014-07-16,10.75
2014-07-17,10.75
2014-07-18,10.800000190734863
2014-07-21,10.84000015258789
2014-07-22,10.84000015258789
2014-07-23,10.850000381469727
2014-07-24,10.850000381469727
2014-07-25,10.850000381469727
2014-07-28,10.850000381469727
2014-07-29,10.850000381469727
2014-07-30,10.850000381469727
2014-07-31,10.899999618530273
2014-08-01,10.899999618530273
2014-08-04,10.899999618530273
2014-08-05,10.920000076293945
2014-08-06,10.920000076293945
2014-08-07,10.9399995803833
2014-08-08,10.9399995803833
2014-08-11,10.9399995803833
2014-08-12,10.9399995803833
2014-08-13,10.899999618530273
2014-08-14,10.989999771118164
2014-08-15,10.989999771118164
2014-08-18,10.960000038146973
2014-08-19,11.0
2014-08-20,11.0
2014-08-21,11.239999771118164
2014-08-22,11.239999771118164
2014-08-25,11.289999961853027
2014-08-26,11.180000305175781
2014-08-27,11.25
2014-08-28,11.350000381469727
2014-08-29,11.350000381469727
2014-09-02,11.350000381469727
2014-09-03,11.5
2014-09-04,11.699999809265137
2014-09-05,11.699999809265137
2014-09-08,11.699999809265137
2014-09-09,11.699999809265137
2014-09-10,11.699999809265137
2014-09-11,11.699999809265137
2014-09-12,11.699999809265137
2014-09-15,11.119999885559082
2014-09-16,11.119999885559082
2014-09-17,11.119999885559082
2014-09-18,11.399999618530273
2014-09-19,11.130000114440918
2014-09-22,11.130000114440918
2014-09-23,11.15999984741211
2014-09-24,11.25
2014-09-25,11.25
2014-09-26,11.260000228881836
2014-09-29,11.260000228881836
2014-09-30,11.350000381469727
2014-10-01,11.350000381469727
2014-10-02,11.350000381469727
2014-10-03,11.350000381469727
2014-10-06,11.359999656677246
2014-10-07,11.359999656677246
2014-10-08,11.359999656677246
2014-10-09,11.359999656677246
2014-10-10,11.520000457763672
2014-10-13,11.520000457763672
2014-10-14,11.520000457763672
2014-10-15,11.520000457763672
2014-10-16,11.520000457763672
2014-10-17,11.520000457763672
2014-10-20,11.550000190734863
2014-10-21,11.550000190734863
2014-10-22,11.510000228881836
2014-10-23,11.5
2014-10-24,11.5
2014-10-27,11.5
2014-10-28,11.600000381469727
2014-10-29,11.600000381469727
2014-10-30,11.649999618530273
2014-10-31,11.649999618530273
2014-11-03,11.649999618530273
2014-11-04,11.649999618530273
2014-11-05,11.75
2014-11-06,11.75
2014-11-07,11.75
2014-11-10,11.739999771118164
2014-11-11,11.899999618530273
2014-11-12,11.989999771118164
2014-11-13,11.989999771118164
2014-11-14,11.90999984741211
2014-11-17,11.90999984741211
2014-11-18,11.899999618530273
2014-11-19,11.899999618530273
2014-11-20,11.899999618530273
2014-11-21,11.899999618530273
2014-11-24,11.899999618530273
2014-11-25,11.899999618530273
2014-11-26,11.949999809265137
2014-11-28,11.949999809265137
2014-12-01,11.949999809265137
2014-12-02,12.100000381469727
2014-12-03,12.100000381469727
2014-12-04,12.100000381469727
2014-12-05,12.0
2014-12-08,12.0
2014-12-09,12.029999732971191
2014-12-10,11.9399995803833
2014-12-11,11.9399995803833
2014-12-12,11.920000076293945
2014-12-15,11.899999618530273
2014-12-16,11.899999618530273
2014-12-17,11.899999618530273
2014-12-18,11.899999618530273
2014-12-19,11.899999618530273
2014-12-22,11.899999618530273
2014-12-23,11.899999618530273
2014-12-24,11.899999618530273
2014-12-26,11.949999809265137
2014-12-29,11.899999618530273
2014-12-30,11.949999809265137
2014-12-31,11.899999618530273
2015-01-02,11.899999618530273
2015-01-05,11.850000381469727
2015-01-06,11.899999618530273
2015-01-07,11.899999618530273
2015-01-08,11.899999618530273
2015-01-09,11.899999618530273
2015-01-12,11.699999809265137
2015-01-13,11.779999732971191
2015-01-14,11.5
2015-01-15,11.75
2015-01-16,11.75
2015-01-20,11.75
2015-01-21,11.75
2015-01-22,11.75
2015-01-23,11.75
2015-01-26,11.75
2015-01-27,11.75
2015-01-28,11.75
2015-01-29,11.800000190734863
2015-01-30,11.75
2015-02-02,11.75
2015-02-03,11.75
2015-02-04,11.789999961853027
2015-02-05,11.789999961853027
2015-02-06,11.800000190734863
2015-02-09,11.800000190734863
2015-02-10,11.800000190734863
2015-02-11,11.800000190734863
2015-02-12,11.800000190734863
2015-02-13,11.800000190734863
2015-02-17,11.800000190734863
2015-02-18,11.800000190734863
2015-02-19,11.800000190734863
2015-02-20,11.640000343322754
2015-02-23,11.600000381469727
2015-02-24,11.600000381469727
2015-02-25,11.550000190734863
2015-02-26,11.550000190734863
2015-02-27,11.550000190734863
2015-03-02,11.5
2015-03-03,11.5
2015-03-04,11.5
2015-03-05,11.5
2015-03-06,11.5600004196167
2015-03-09,11.600000381469727
2015-03-10,11.600000381469727
2015-03-11,11.510000228881836
2015-03-12,11.59000015258789
2015-03-13,11.550000190734863
2015-03-16,11.579999923706055
2015-03-17,11.600000381469727
2015-03-18,11.600000381469727
2015-03-19,11.649999618530273
2015-03-20,11.649999618530273
2015-03-23,11.600000381469727
2015-03-24,11.550000190734863
2015-03-25,11.550000190734863
2015-03-26,11.550000190734863
2015-03-27,11.550000190734863
2015-03-30,11.59000015258789
2015-03-31,11.600000381469727
2015-04-01,11.550000190734863
2015-04-02,11.630000114440918
2015-04-06,11.630000114440918
2015-04-07,11.630000114440918
2015-04-08,11.6899995803833
2015-04-09,11.739999771118164
2015-04-10,11.670000076293945
2015-04-13,11.670000076293945
2015-04-14,11.670000076293945
2015-04-15,11.649999618530273
2015-04-16,11.670000076293945
2015-04-17,11.670000076293945
2015-04-20,11.670000076293945
2015-04-21,11.6899995803833
2015-04-22,11.699999809265137
2015-04-23,11.699999809265137
2015-04-24,11.699999809265137
2015-04-27,11.75
2015-04-28,11.720000267028809
2015-04-29,12.75
2015-04-30,12.0
2015-05-01,12.100000381469727
2015-05-04,12.0
2015-05-05,12.0
2015-05-06,12.0
2015-05-07,12.0
2015-05-08,12.0
2015-05-11,12.0
2015-05-12,12.0
2015-05-13,11.949999809265137
2015-05-14,11.949999809265137
2015-05-15,11.949999809265137
2015-05-18,12.0
2015-05-19,12.0
2015-05-20,12.0
2015-05-21,11.949999809265137
2015-05-22,11.949999809265137
2015-05-26,11.949999809265137
2015-05-27,11.949999809265137
2015-05-28,11.920000076293945
2015-05-29,11.920000076293945
2015-06-01,11.920000076293945
2015-06-02,11.9399995803833
2015-06-03,11.920000076293945
2015-06-04,11.949999809265137
2015-06-05,11.949999809265137
2015-06-08,11.920000076293945
2015-06-09,11.920000076293945
2015-06-10,11.90999984741211
2015-06-11,11.899999618530273
2015-06-12,11.899999618530273
2015-06-15,11.899999618530273
2015-06-16,11.869999885559082
2015-06-17,11.899999618530273
2015-06-18,11.90999984741211
2015-06-19,11.899999618530273
2015-06-22,11.890000343322754
2015-06-23,11.850000381469727
2015-06-24,11.850000381469727
2015-06-25,11.850000381469727
2015-06-26,11.850000381469727
2015-06-29,11.850000381469727
2015-06-30,11.800000190734863
2015-07-01,11.850000381469727
2015-07-02,11.850000381469727
2015-07-06,11.850000381469727
2015-07-07,11.75
2015-07-08,11.5
2015-07-09,11.550000190734863
2015-07-10,11.550000190734863
2015-07-13,11.5600004196167
2015-07-14,11.5600004196167
2015-07-15,11.5600004196167
2015-07-16,11.5600004196167
2015-07-17,11.619999885559082
2015-07-20,11.670000076293945
2015-07-21,11.699999809265137
2015-07-22,11.65999984741211
2015-07-23,11.65999984741211
2015-07-24,11.619999885559082
2015-07-27,11.65999984741211
2015-07-28,11.65999984741211
2015-07-29,11.75
2015-07-30,11.84000015258789
2015-07-31,11.84000015258789
2015-08-03,11.890000343322754
2015-08-04,11.890000343322754
2015-08-05,11.890000343322754
2015-08-06,11.75
2015-08-07,11.75
2015-08-10,11.789999961853027
2015-08-11,11.789999961853027
2015-08-12,11.75
2015-08-13,11.75
2015-08-14,11.770000457763672
2015-08-17,11.770000457763672
2015-08-18,11.829999923706055
2015-08-19,11.829999923706055
2015-08-20,11.75
2015-08-21,11.75
2015-08-24,11.600000381469727
2015-08-25,11.600000381469727
2015-08-26,11.600000381469727
2015-08-27,11.600000381469727
2015-08-28,11.699999809265137
2015-08-31,11.600000381469727
2015-09-01,11.600000381469727
2015-09-02,11.600000381469727
2015-09-03,11.600000381469727
2015-09-04,11.609999656677246
2015-09-08,11.609999656677246
2015-09-09,11.609999656677246
2015-09-10,11.609999656677246
2015-09-11,11.609999656677246
2015-09-14,11.680000305175781
2015-09-15,11.640000343322754
2015-09-16,12.149999618530273
2015-09-17,12.25
2015-09-18,12.149999618530273
2015-09-21,12.149999618530273
2015-09-22,12.020000457763672
2015-09-23,12.020000457763672
2015-09-24,12.020000457763672
2015-09-25,12.020000457763672
2015-09-28,12.029999732971191
2015-09-29,12.029999732971191
2015-09-30,12.029999732971191
2015-10-01,12.029999732971191
2015-10-02,12.029999732971191
2015-10-05,12.039999961853027
2015-10-06,12.050000190734863
2015-10-07,12.050000190734863
2015-10-08,12.300000190734863
2015-10-09,12.350000381469727
2015-10-12,12.449999809265137
2015-10-13,12.649999618530273
2015-10-14,12.649999618530273
2015-10-15,12.649999618530273
2015-10-16,12.850000381469727
2015-10-19,12.989999771118164
2015-10-20,13.050000190734863
2015-10-21,13.199999809265137
2015-10-22,13.199999809265137
2015-10-23,13.1899995803833
2015-10-26,13.210000038146973
2015-10-27,13.199999809265137
2015-10-28,13.199999809265137
2015-10-29,13.199999809265137
2015-10-30,13.350000381469727
2015-11-02,13.199999809265137
2015-11-03,13.199999809265137
2015-11-04,13.199999809265137
2015-11-05,13.210000038146973
2015-11-06,13.210000038146973
2015-11-09,13.25
2015-11-10,13.25
2015-11-11,13.210000038146973
2015-11-12,13.399999618530273
2015-11-13,13.300000190734863
2015-11-16,13.3100004196167
2015-11-17,13.359999656677246
2015-11-18,13.359999656677246
2015-11-19,13.359999656677246
2015-11-20,13.359999656677246
2015-11-23,13.3100004196167
2015-11-24,13.3100004196167
2015-11-25,13.3100004196167
2015-11-27,13.3100004196167
2015-11-30,13.3100004196167
2015-12-01,13.3100004196167
2015-12-02,13.3100004196167
2015-12-03,13.359999656677246
2015-12-04,13.359999656677246
2015-12-07,13.3100004196167
2015-12-08,13.350000381469727
2015-12-09,13.350000381469727
2015-12-10,13.350000381469727
2015-12-11,13.3100004196167
2015-12-14,13.350000381469727
2015-12-15,13.350000381469727
2015-12-16,13.300000190734863
2015-12-17,13.300000190734863
2015-12-18,13.300000190734863
2015-12-21,13.25
2015-12-22,13.210000038146973
2015-12-23,13.210000038146973
2015-12-24,13.210000038146973
2015-12-28,13.229999542236328
2015-12-29,13.25
2015-12-30,13.25
2015-12-31,13.25
2016-01-04,13.25
2016-01-05,13.25
2016-01-06,13.25
2016-01-07,13.25
2016-01-08,13.25
2016-01-11,13.199999809265137
2016-01-12,13.199999809265137
2016-01-13,13.199999809265137
2016-01-14,13.109999656677246
2016-01-15,13.199999809265137
2016-01-19,13.109999656677246
2016-01-20,12.899999618530273
2016-01-21,13.0
2016-01-22,13.0
2016-01-25,13.0
2016-01-26,13.0
2016-01-27,13.0
2016-01-28,13.0
2016-01-29,13.079999923706055
2016-02-01,13.079999923706055
2016-02-02,13.079999923706055
2016-02-03,13.100000381469727
2016-02-04,13.0
2016-02-05,12.800000190734863
2016-02-08,12.800000190734863
2016-02-09,12.75
2016-02-10,12.550000190734863
2016-02-11,12.550000190734863
2016-02-12,12.550000190734863
2016-02-16,12.550000190734863
2016-02-17,12.199999809265137
2016-02-18,12.199999809265137
2016-02-19,12.010000228881836
2016-02-22,12.289999961853027
2016-02-23,12.289999961853027
2016-02-24,12.020000457763672
2016-02-25,12.020000457763672
2016-02-26,12.020000457763672
2016-02-29,12.020000457763672
2016-03-01,11.949999809265137
2016-03-02,11.970000267028809
2016-03-03,11.970000267028809
2016-03-04,11.960000038146973
2016-03-07,12.350000381469727
2016-03-08,12.350000381469727
2016-03-09,11.960000038146973
2016-03-10,12.119999885559082
2016-03-11,12.119999885559082
2016-03-14,11.960000038146973
2016-03-15,11.960000038146973
2016-03-16,11.960000038146973
2016-03-17,11.960000038146973
2016-03-18,11.960000038146973
2016-03-21,11.960000038146973
2016-03-22,11.960000038146973
2016-03-23,11.960000038146973
2016-03-24,11.960000038146973
2016-03-28,11.960000038146973
2016-03-29,11.960000038146973
2016-03-30,12.0
2016-03-31,12.0
2016-04-01,11.960000038146973
2016-04-04,11.960000038146973
2016-04-05,11.960000038146973
2016-04-06,12.0
2016-04-07,11.8100004196167
2016-04-08,11.8100004196167
2016-04-11,11.8100004196167
2016-04-12,11.8100004196167
2016-04-13,11.779999732971191
2016-04-14,11.779999732971191
2016-04-15,11.5600004196167
2016-04-18,11.569999694824219
2016-04-19,11.649999618530273
2016-04-20,11.649999618530273
2016-04-21,11.800000190734863
2016-04-22,11.579999923706055
2016-04-25,11.850000381469727
2016-04-26,11.899999618530273
2016-04-27,11.880000114440918
2016-04-28,11.90999984741211
2016-04-29,11.859999656677246
2016-05-02,11.859999656677246
2016-05-03,11.859999656677246
2016-05-04,11.859999656677246
2016-05-05,11.859999656677246
2016-05-06,11.869999885559082
2016-05-09,11.869999885559082
2016-05-10,11.869999885559082
2016-05-11,11.869999885559082
2016-05-12,11.869999885559082
2016-05-13,11.850000381469727
2016-05-16,11.880000114440918
2016-05-17,11.869999885559082
2016-05-18,11.829999923706055
2016-05-19,11.869999885559082
2016-05-20,12.050000190734863
2016-05-23,11.90999984741211
2016-05-24,12.0
2016-05-25,12.100000381469727
2016-05-26,12.100000381469727
2016-05-27,12.079999923706055
2016-05-31,12.079999923706055
2016-06-01,12.149999618530273
2016-06-02,12.050000190734863
2016-06-03,12.050000190734863
2016-06-06,12.100000381469727
2016-06-07,12.100000381469727
2016-06-08,12.050000190734863
2016-06-09,12.100000381469727
2016-06-10,12.100000381469727
2016-06-13,12.050000190734863
2016-06-14,12.050000190734863
2016-06-15,12.050000190734863
2016-06-16,12.100000381469727
2016-06-17,12.029999732971191
2016-06-20,12.010000228881836
2016-06-21,12.010000228881836
2016-06-22,12.020000457763672
2016-06-23,12.020000457763672
2016-06-24,12.0
2016-06-27,11.979999542236328
2016-06-28,12.020000457763672
2016-06-29,11.979999542236328
2016-06-30,12.050000190734863
2016-07-01,12.050000190734863
2016-07-05,12.050000190734863
2016-07-06,12.0
2016-07-07,12.0
2016-07-08,11.989999771118164
2016-07-11,11.989999771118164
2016-07-12,12.25
2016-07-13,12.25
2016-07-14,12.319999694824219
2016-07-15,12.319999694824219
2016-07-18,12.350000381469727
2016-07-19,12.369999885559082
2016-07-20,12.380000114440918
2016-07-21,12.399999618530273
2016-07-22,12.399999618530273
2016-07-25,12.399999618530273
2016-07-26,12.399999618530273
2016-07-27,12.300000190734863
2016-07-28,12.300000190734863
2016-07-29,12.420000076293945
2016-08-01,12.399999618530273
2016-08-02,12.399999618530273
2016-08-03,12.399999618530273
2016-08-04,12.350000381469727
2016-08-05,12.350000381469727
2016-08-08,12.34000015258789
2016-08-09,12.390000343322754
2016-08-10,12.350000381469727
2016-08-11,12.300000190734863
2016-08-12,12.220000267028809
2016-08-15,12.220000267028809
2016-08-16,12.220000267028809
2016-08-17,12.25
2016-08-18,12.25
2016-08-19,12.300000190734863
2016-08-22,12.300000190734863
2016-08-23,12.300000190734863
2016-08-24,12.319999694824219
2016-08-25,12.350000381469727
2016-08-26,12.3100004196167
2016-08-29,12.300000190734863
2016-08-30,12.300000190734863
2016-08-31,12.25
2016-09-01,12.289999961853027
2016-09-02,12.25
2016-09-06,12.34000015258789
2016-09-07,12.300000190734863
2016-09-08,12.3100004196167
2016-09-09,12.300000190734863
2016-09-12,12.300000190734863
2016-09-13,12.300000190734863
2016-09-14,12.270000457763672
2016-09-15,12.270000457763672
2016-09-16,12.260000228881836
2016-09-19,12.260000228881836
2016-09-20,12.3100004196167
2016-09-21,12.300000190734863
2016-09-22,12.300000190734863
2016-09-23,12.319999694824219
2016-09-26,12.260000228881836
2016-09-27,12.300000190734863
2016-09-28,12.329999923706055
2016-09-29,12.300000190734863
2016-09-30,12.300000190734863
2016-10-03,12.3100004196167
2016-10-04,12.3100004196167
2016-10-05,12.300000190734863
2016-10-06,12.300000190734863
2016-10-07,12.329999923706055
2016-10-10,12.300000190734863
2016-10-11,12.300000190734863
2016-10-12,12.399999618530273
2016-10-13,12.399999618530273
2016-10-14,12.399999618530273
2016-10-17,12.350000381469727
2016-10-18,12.390000343322754
2016-10-19,12.390000343322754
2016-10-20,12.350000381469727
2016-10-21,12.350000381469727
2016-10-24,12.300000190734863
2016-10-25,12.300000190734863
2016-10-26,12.319999694824219
2016-10-27,12.300000190734863
2016-10-28,12.300000190734863
2016-10-31,12.300000190734863
2016-11-01,12.300000190734863
2016-11-02,12.300000190734863
2016-11-03,12.300000190734863
2016-11-04,12.300000190734863
2016-11-07,12.3100004196167
2016-11-08,12.3100004196167
2016-11-09,12.4399995803833
2016-11-10,12.4399995803833
2016-11-11,12.4399995803833
2016-11-14,12.5
2016-11-15,12.550000190734863
2016-11-16,12.600000381469727
2016-11-17,12.600000381469727
2016-11-18,12.699999809265137
2016-11-21,12.699999809265137
2016-11-22,12.850000381469727
2016-11-23,12.949999809265137
2016-11-25,12.949999809265137
2016-11-28,13.199999809265137
2016-11-29,13.199999809265137
2016-11-30,13.199999809265137
2016-12-01,13.0
2016-12-02,13.050000190734863
2016-12-05,13.100000381469727
2016-12-06,13.149999618530273
2016-12-07,13.100000381469727
2016-12-08,13.1899995803833
2016-12-09,13.25
2016-12-12,13.199999809265137
2016-12-13,13.199999809265137
2016-12-14,13.0
2016-12-15,13.399999618530273
2016-12-16,13.649999618530273
2016-12-19,14.100000381469727
2016-12-20,14.1899995803833
2016-12-21,14.449999809265137
2016-12-22,14.600000381469727
2016-12-23,14.920000076293945
2016-12-27,14.920000076293945
2016-12-28,14.920000076293945
2016-12-29,14.899999618530273
2016-12-30,14.859999656677246
2017-01-03,14.920000076293945
2017-01-04,14.800000190734863
2017-01-05,14.850000381469727
2017-01-06,14.899999618530273
2017-01-09,14.899999618530273
2017-01-10,14.949999809265137
2017-01-11,14.949999809265137
2017-01-12,14.949999809265137
2017-01-13,15.050000190734863
2017-01-17,15.050000190734863
2017-01-18,15.100000381469727
2017-01-19,15.149999618530273
2017-01-20,15.119999885559082
2017-01-23,15.229999542236328
2017-01-24,15.399999618530273
2017-01-25,15.600000381469727
2017-01-26,15.600000381469727
2017-01-27,15.699999809265137
2017-01-30,15.899999618530273
2017-01-31,16.0
2017-02-01,16.049999237060547
2017-02-02,16.049999237060547
2017-02-03,16.100000381469727
2017-02-06,16.100000381469727
2017-02-07,16.100000381469727
2017-02-08,16.100000381469727
2017-02-09,16.149999618530273
2017-02-10,16.149999618530273
2017-02-13,16.200000762939453
2017-02-14,16.25
2017-02-15,16.200000762939453
2017-02-16,16.200000762939453
2017-02-17,16.200000762939453
2017-02-21,16.299999237060547
2017-02-22,16.350000381469727
2017-02-23,16.350000381469727
2017-02-24,16.299999237060547
2017-02-27,16.450000762939453
2017-02-28,16.450000762939453
2017-03-01,16.700000762939453
2017-03-02,16.600000381469727
2017-03-03,16.600000381469727
2017-03-06,16.399999618530273
2017-03-07,16.399999618530273
2017-03-08,16.399999618530273
2017-03-09,16.399999618530273
2017-03-10,16.600000381469727
2017-03-13,16.600000381469727
2017-03-14,16.600000381469727
2017-03-15,16.25
2017-03-16,16.25
2017-03-17,16.75
2017-03-20,16.75
2017-03-21,16.399999618530273
2017-03-22,16.200000762939453
2017-03-23,16.299999237060547
2017-03-24,16.299999237060547
2017-03-27,16.25
2017-03-28,16.25
2017-03-29,16.25
2017-03-30,16.399999618530273
2017-03-31,16.399999618530273
2017-04-03,16.399999618530273
2017-04-04,16.399999618530273
2017-04-05,16.600000381469727
2017-04-06,16.600000381469727
2017-04-07,16.600000381469727
2017-04-10,16.350000381469727
2017-04-11,16.350000381469727
2017-04-12,16.350000381469727
2017-04-13,16.700000762939453
2017-04-17,16.399999618530273
2017-04-18,16.5
2017-04-19,16.5
2017-04-20,16.5
2017-04-21,16.549999237060547
2017-04-24,16.799999237060547
2017-04-25,16.799999237060547
2017-04-26,16.799999237060547
2017-04-27,16.799999237060547
2017-04-28,16.799999237060547
2017-05-01,16.700000762939453
2017-05-02,16.700000762939453
2017-05-03,16.700000762939453
2017-05-04,16.700000762939453
2017-05-05,16.700000762939453
2017-05-08,16.700000762939453
2017-05-09,17.0
2017-05-10,17.200000762939453
2017-05-11,17.0
2017-05-12,17.0
2017-05-15,17.100000381469727
2017-05-16,17.100000381469727
2017-05-17,17.049999237060547
2017-05-18,17.049999237060547
2017-05-19,17.049999237060547
2017-05-22,17.049999237060547
2017-05-23,17.049999237060547
2017-05-24,17.0
2017-05-25,17.0
2017-05-26,17.0
2017-05-30,17.0
2017-05-31,17.149999618530273
2017-06-01,17.149999618530273
2017-06-02,17.049999237060547
2017-06-05,17.200000762939453
2017-06-06,17.100000381469727
2017-06-07,17.100000381469727
2017-06-08,17.25
2017-06-09,17.299999237060547
2017-06-12,17.299999237060547
2017-06-13,17.0
2017-06-14,17.049999237060547
2017-06-15,17.049999237060547
2017-06-16,17.0
2017-06-19,17.0
2017-06-20,17.0
2017-06-21,17.0
2017-06-22,17.0
2017-06-23,16.950000762939453
2017-06-26,16.899999618530273
2017-06-27,17.450000762939453
2017-06-28,17.450000762939453
2017-06-29,17.350000381469727
2017-06-30,17.450000762939453
2017-07-03,17.450000762939453
2017-07-05,17.299999237060547
2017-07-06,17.299999237060547
2017-07-07,17.149999618530273
2017-07-10,17.149999618530273
2017-07-11,17.149999618530273
2017-07-12,17.100000381469727
2017-07-13,17.100000381469727
2017-07-14,17.100000381469727
2017-07-17,17.100000381469727
2017-07-18,17.100000381469727
2017-07-19,17.100000381469727
2017-07-20,17.100000381469727
2017-07-21,17.0
2017-07-24,17.049999237060547
2017-07-25,17.020000457763672
2017-07-26,17.25
2017-07-27,17.25
2017-07-28,17.34000015258789
2017-07-31,17.34000015258789
2017-08-01,17.34000015258789
2017-08-02,17.34000015258789
2017-08-03,17.450000762939453
2017-08-04,17.450000762939453
2017-08-07,17.260000228881836
2017-08-08,17.270000457763672
2017-08-09,17.350000381469727
2017-08-10,17.350000381469727
2017-08-11,17.209999084472656
2017-08-14,17.25
2017-08-15,17.209999084472656
2017-08-16,17.239999771118164
2017-08-17,17.209999084472656
2017-08-18,17.209999084472656
2017-08-21,17.25
2017-08-22,17.25
2017-08-23,17.15999984741211
2017-08-24,17.25
2017-08-25,17.25
2017-08-28,17.200000762939453
2017-08-29,17.200000762939453
2017-08-30,17.149999618530273
2017-08-31,17.09000015258789
2017-09-01,17.200000762939453
2017-09-05,17.0
2017-09-06,17.049999237060547
2017-09-07,17.100000381469727
2017-09-08,17.0
2017-09-11,17.049999237060547
2017-09-12,17.049999237060547
2017-09-13,17.100000381469727
2017-09-14,17.100000381469727
2017-09-15,17.239999771118164
2017-09-18,17.100000381469727
2017-09-19,17.149999618530273
2017-09-20,17.100000381469727
2017-09-21,17.200000762939453
2017-09-22,17.350000381469727
2017-09-25,17.350000381469727
2017-09-26,17.350000381469727
2017-09-27,17.5
2017-09-28,17.649999618530273
2017-09-29,18.0
2017-10-02,18.0
2017-10-03,18.0
2017-10-04,18.0
2017-10-05,18.0
2017-10-06,18.100000381469727
2017-10-09,18.239999771118164
2017-10-10,18.100000381469727
2017-10-11,18.200000762939453
2017-10-12,18.239999771118164
2017-10-13,18.200000762939453
2017-10-16,18.25
2017-10-17,18.25
2017-10-18,18.25
2017-10-19,18.399999618530273
2017-10-20,18.299999237060547
2017-10-23,18.299999237060547
2017-10-24,18.399999618530273
2017-10-25,18.399999618530273
2017-10-26,18.649999618530273
2017-10-27,18.649999618530273
2017-10-30,18.790000915527344
2017-10-31,18.950000762939453
2017-11-01,18.969999313354492
2017-11-02,19.049999237060547
2017-11-03,19.100000381469727
2017-11-06,19.200000762939453
2017-11-07,19.200000762939453
2017-11-08,19.0
2017-11-09,19.0
2017-11-10,19.149999618530273
2017-11-13,19.0
2017-11-14,19.0
2017-11-15,19.200000762939453
2017-11-16,19.200000762939453
2017-11-17,19.34000015258789
2017-11-20,19.299999237060547
2017-11-21,19.299999237060547
2017-11-22,19.25
2017-11-24,19.25
2017-11-27,19.350000381469727
2017-11-28,19.299999237060547
2017-11-29,19.25
2017-11-30,19.25
2017-12-01,19.25
2017-12-04,19.25
2017-12-05,19.299999237060547
2017-12-06,19.299999237060547
2017-12-07,19.299999237060547
2017-12-08,19.299999237060547
2017-12-11,19.350000381469727
2017-12-12,19.399999618530273
2017-12-13,19.59000015258789
2017-12-14,19.5
2017-12-15,19.450000762939453
2017-12-18,19.450000762939453
2017-12-19,19.450000762939453
2017-12-20,19.399999618530273
2017-12-21,19.649999618530273
2017-12-22,19.75
2017-12-26,19.350000381469727
2017-12-27,19.299999237060547
2017-12-28,19.329999923706055
2017-12-29,19.450000762939453
2018-01-02,19.450000762939453
2018-01-03,19.5
2018-01-04,19.450000762939453
2018-01-05,19.25
2018-01-08,19.450000762939453
2018-01-09,19.450000762939453
2018-01-10,19.299999237060547
2018-01-11,19.729999542236328
2018-01-12,19.520000457763672
2018-01-16,19.6200008392334
2018-01-17,19.670000076293945
2018-01-18,19.700000762939453
2018-01-19,19.65999984741211
2018-01-22,19.690000534057617
2018-01-23,19.690000534057617
2018-01-24,19.700000762939453
2018-01-25,19.719999313354492
2018-01-26,19.700000762939453
2018-01-29,19.700000762939453
2018-01-30,19.670000076293945
2018-01-31,19.950000762939453
