,CFBK
2002-10-03,255.5248565673828
2002-10-04,255.2486114501953
2002-10-07,255.2486114501953
2002-10-08,255.2486114501953
2002-10-09,276.24310302734375
2002-10-10,256.35357666015625
2002-10-11,256.35357666015625
2002-10-14,262.9834289550781
2002-10-15,262.9834289550781
2002-10-16,262.9834289550781
2002-10-17,252.76243591308594
2002-10-18,252.76243591308594
2002-10-21,258.01104736328125
2002-10-22,258.01104736328125
2002-10-23,258.56353759765625
2002-10-24,258.56353759765625
2002-10-25,258.56353759765625
2002-10-28,258.56353759765625
2002-10-29,275.96685791015625
2002-10-30,275.96685791015625
2002-10-31,263.2596740722656
2002-11-01,263.2596740722656
2002-11-04,263.2596740722656
2002-11-05,264.0884094238281
2002-11-06,264.0884094238281
2002-11-07,264.0884094238281
2002-11-08,264.0884094238281
2002-11-11,272.3757019042969
2002-11-12,272.3757019042969
2002-11-13,272.3757019042969
2002-11-14,272.3757019042969
2002-11-15,272.3757019042969
2002-11-18,272.3757019042969
2002-11-19,272.3757019042969
2002-11-20,259.11602783203125
2002-11-21,259.66851806640625
2002-11-22,259.66851806640625
2002-11-25,259.66851806640625
2002-11-26,262.1546936035156
2002-11-27,262.1546936035156
2002-11-29,262.4309387207031
2002-12-02,259.94476318359375
2002-12-03,259.94476318359375
2002-12-04,259.94476318359375
2002-12-05,259.94476318359375
2002-12-06,259.94476318359375
2002-12-09,259.94476318359375
2002-12-10,259.94476318359375
2002-12-11,259.94476318359375
2002-12-12,259.94476318359375
2002-12-13,259.94476318359375
2002-12-16,259.11602783203125
2002-12-17,259.11602783203125
2002-12-18,259.11602783203125
2002-12-19,259.11602783203125
2002-12-20,259.11602783203125
2002-12-23,259.11602783203125
2002-12-24,259.11602783203125
2002-12-26,259.11602783203125
2002-12-27,259.11602783203125
2002-12-30,259.11602783203125
2002-12-31,256.62982177734375
2003-01-02,256.62982177734375
2003-01-03,256.62982177734375
2003-01-06,256.62982177734375
2003-01-07,276.24310302734375
2003-01-08,276.24310302734375
2003-01-09,276.24310302734375
2003-01-10,280.9392395019531
2003-01-13,280.9392395019531
2003-01-14,277.6242980957031
2003-01-15,277.6242980957031
2003-01-16,277.6242980957031
2003-01-17,277.6242980957031
2003-01-21,277.3480529785156
2003-01-22,277.3480529785156
2003-01-23,276.24310302734375
2003-01-24,276.24310302734375
2003-01-27,287.2928161621094
2003-01-28,285.9115905761719
2003-01-29,285.9115905761719
2003-01-30,262.4309387207031
2003-01-31,262.4309387207031
2003-02-03,264.9171142578125
2003-02-04,269.6132507324219
2003-02-05,269.6132507324219
2003-02-06,269.6132507324219
2003-02-07,279.0055236816406
2003-02-10,261.3259582519531
2003-02-11,261.3259582519531
2003-02-12,258.28729248046875
2003-02-13,258.28729248046875
2003-02-14,258.28729248046875
2003-02-18,262.4309387207031
2003-02-19,265.193359375
2003-02-20,262.4309387207031
2003-02-21,256.35357666015625
2003-02-24,268.2320556640625
2003-02-25,274.30938720703125
2003-02-26,271.2707214355469
2003-02-27,282.8729248046875
2003-02-28,283.149169921875
2003-03-03,283.149169921875
2003-03-04,276.24310302734375
2003-03-05,276.24310302734375
2003-03-06,277.9005432128906
2003-03-07,287.2928161621094
2003-03-10,283.9779052734375
2003-03-11,283.9779052734375
2003-03-12,283.4254150390625
2003-03-13,283.9779052734375
2003-03-14,284.254150390625
2003-03-17,287.0165710449219
2003-03-18,288.6740417480469
2003-03-19,288.6740417480469
2003-03-20,288.6740417480469
2003-03-21,290.05523681640625
2003-03-24,291.71270751953125
2003-03-25,294.1988830566406
2003-03-26,294.1988830566406
2003-03-27,296.1325988769531
2003-03-28,302.4861755371094
2003-03-31,304.6961364746094
2003-04-01,299.7237548828125
2003-04-02,298.342529296875
2003-04-03,298.342529296875
2003-04-04,298.342529296875
2003-04-07,290.33148193359375
2003-04-08,294.1988830566406
2003-04-09,294.1988830566406
2003-04-10,303.3149108886719
2003-04-11,298.342529296875
2003-04-14,294.1988830566406
2003-04-15,294.1988830566406
2003-04-16,303.3149108886719
2003-04-17,303.3149108886719
2003-04-21,303.3149108886719
2003-04-22,303.3149108886719
2003-04-23,317.6795654296875
2003-04-24,314.9171142578125
2003-04-25,314.9171142578125
2003-04-28,314.9171142578125
2003-04-29,324.58563232421875
2003-04-30,324.58563232421875
2003-05-01,326.51934814453125
2003-05-02,326.51934814453125
2003-05-05,326.51934814453125
2003-05-06,334.806640625
2003-05-07,339.77899169921875
2003-05-08,338.9502868652344
2003-05-09,343.09393310546875
2003-05-12,345.3038635253906
2003-05-13,345.3038635253906
2003-05-14,341.16021728515625
2003-05-15,341.16021728515625
2003-05-16,343.9226379394531
2003-05-19,343.9226379394531
2003-05-20,351.657470703125
2003-05-21,352.2099304199219
2003-05-22,352.2099304199219
2003-05-23,352.2099304199219
2003-05-27,352.2099304199219
2003-05-28,352.2099304199219
2003-05-29,349.447509765625
2003-05-30,349.7237548828125
2003-06-02,351.10498046875
2003-06-03,351.10498046875
2003-06-04,357.18231201171875
2003-06-05,352.2099304199219
2003-06-06,355.8011169433594
2003-06-09,347.2375793457031
2003-06-10,350.8287353515625
2003-06-11,350.8287353515625
2003-06-12,348.0662841796875
2003-06-13,348.0662841796875
2003-06-16,348.0662841796875
2003-06-17,352.2099304199219
2003-06-18,352.2099304199219
2003-06-19,324.58563232421875
2003-06-20,343.9226379394531
2003-06-23,344.7513732910156
2003-06-24,342.26519775390625
2003-06-25,342.26519775390625
2003-06-26,342.26519775390625
2003-06-27,342.26519775390625
2003-06-30,342.26519775390625
2003-07-01,344.4751281738281
2003-07-02,345.3038635253906
2003-07-03,346.6850891113281
2003-07-07,350.8287353515625
2003-07-08,350.8287353515625
2003-07-09,356.35357666015625
2003-07-10,357.73480224609375
2003-07-11,357.73480224609375
2003-07-14,350.8287353515625
2003-07-15,354.9723815917969
2003-07-16,354.9723815917969
2003-07-17,350.552490234375
2003-07-18,340.88397216796875
2003-07-21,337.0165710449219
2003-07-22,337.0165710449219
2003-07-23,338.3977966308594
2003-07-24,338.3977966308594
2003-07-25,338.3977966308594
2003-07-28,338.3977966308594
2003-07-29,345.3038635253906
2003-07-30,338.3977966308594
2003-07-31,338.3977966308594
2003-08-01,338.3977966308594
2003-08-04,345.3038635253906
2003-08-05,345.3038635253906
2003-08-06,345.3038635253906
2003-08-07,345.3038635253906
2003-08-08,345.3038635253906
2003-08-11,345.3038635253906
2003-08-12,334.806640625
2003-08-13,334.806640625
2003-08-14,335.9115905761719
2003-08-15,335.9115905761719
2003-08-18,338.3977966308594
2003-08-19,338.3977966308594
2003-08-20,338.3977966308594
2003-08-21,332.3204345703125
2003-08-22,329.0055236816406
2003-08-25,321.2707214355469
2003-08-26,313.5359191894531
2003-08-27,328.7292785644531
2003-08-28,321.8232116699219
2003-08-29,321.2707214355469
2003-09-02,337.0165710449219
2003-09-03,337.0165710449219
2003-09-04,336.7403259277344
2003-09-05,336.7403259277344
2003-09-08,345.3038635253906
2003-09-09,345.3038635253906
2003-09-10,343.09393310546875
2003-09-11,345.3038635253906
2003-09-12,345.3038635253906
2003-09-15,345.0276184082031
2003-09-16,340.60772705078125
2003-09-17,345.0276184082031
2003-09-18,345.3038635253906
2003-09-19,352.4861755371094
2003-09-22,351.3812255859375
2003-09-23,356.35357666015625
2003-09-24,351.10498046875
2003-09-25,354.6961364746094
2003-09-26,373.48065185546875
2003-09-29,386.7403259277344
2003-09-30,386.7403259277344
2003-10-01,386.7403259277344
2003-10-02,389.5027770996094
2003-10-03,386.4640808105469
2003-10-06,385.6353454589844
2003-10-07,387.0165710449219
2003-10-08,387.0165710449219
2003-10-09,387.0165710449219
2003-10-10,383.9779052734375
2003-10-13,383.9779052734375
2003-10-14,383.9779052734375
2003-10-15,383.9779052734375
2003-10-16,385.359130859375
2003-10-17,388.1215515136719
2003-10-20,386.4640808105469
2003-10-21,386.1878356933594
2003-10-22,381.49169921875
2003-10-23,377.3480529785156
2003-10-24,381.2154846191406
2003-10-27,385.0828857421875
2003-10-28,385.0828857421875
2003-10-29,386.4640808105469
2003-10-30,386.4640808105469
2003-10-31,386.4640808105469
2003-11-03,386.7403259277344
2003-11-04,406.0773620605469
2003-11-05,407.45855712890625
2003-11-06,407.45855712890625
2003-11-07,393.09393310546875
2003-11-10,379.8342590332031
2003-11-11,380.3867492675781
2003-11-12,386.7403259277344
2003-11-13,381.49169921875
2003-11-14,401.9337158203125
2003-11-17,410.7734680175781
2003-11-18,412.9834289550781
2003-11-19,429.2817687988281
2003-11-20,436.4640808105469
2003-11-21,438.9502868652344
2003-11-24,445.8563537597656
2003-11-25,421.2707214355469
2003-11-26,415.745849609375
2003-11-28,415.745849609375
2003-12-01,414.640869140625
2003-12-02,407.18231201171875
2003-12-03,415.193359375
2003-12-04,412.1546936035156
2003-12-05,406.0773620605469
2003-12-08,414.3646545410156
2003-12-09,411.3259582519531
2003-12-10,411.6022033691406
2003-12-11,411.6022033691406
2003-12-12,411.6022033691406
2003-12-15,415.745849609375
2003-12-16,415.745849609375
2003-12-17,415.745849609375
2003-12-18,402.7624206542969
2003-12-19,412.4309387207031
2003-12-22,412.4309387207031
2003-12-23,412.4309387207031
2003-12-24,414.3646545410156
2003-12-26,426.79559326171875
2003-12-29,426.79559326171875
2003-12-30,426.24310302734375
2003-12-31,444.4751281738281
2004-01-02,438.6740417480469
2004-01-05,417.1270751953125
2004-01-06,389.5027770996094
2004-01-07,396.4088439941406
2004-01-08,386.7403259277344
2004-01-09,393.64642333984375
2004-01-12,400.552490234375
2004-01-13,390.88397216796875
2004-01-14,390.88397216796875
2004-01-15,393.37017822265625
2004-01-16,393.37017822265625
2004-01-20,393.64642333984375
2004-01-21,399.447509765625
2004-01-22,377.3480529785156
2004-01-23,390.88397216796875
2004-01-26,390.88397216796875
2004-01-27,393.64642333984375
2004-01-28,393.64642333984375
2004-01-29,384.254150390625
2004-01-30,382.5966796875
2004-02-02,374.30938720703125
2004-02-03,374.30938720703125
2004-02-04,374.30938720703125
2004-02-05,374.30938720703125
2004-02-06,374.30938720703125
2004-02-09,393.37017822265625
2004-02-10,395.3038635253906
2004-02-11,396.4088439941406
2004-02-12,396.4088439941406
2004-02-13,396.4088439941406
2004-02-17,366.0220947265625
2004-02-18,385.359130859375
2004-02-19,398.0662841796875
2004-02-20,398.0662841796875
2004-02-23,370.1657409667969
2004-02-24,373.20440673828125
2004-02-25,373.20440673828125
2004-02-26,396.4088439941406
2004-02-27,396.4088439941406
2004-03-01,370.1657409667969
2004-03-02,370.1657409667969
2004-03-03,363.8121643066406
2004-03-04,363.8121643066406
2004-03-05,359.11602783203125
2004-03-08,359.11602783203125
2004-03-09,359.11602783203125
2004-03-10,359.11602783203125
2004-03-11,359.11602783203125
2004-03-12,359.11602783203125
2004-03-15,362.4309387207031
2004-03-16,363.8121643066406
2004-03-17,380.6629943847656
2004-03-18,380.1105041503906
2004-03-19,389.5027770996094
2004-03-22,366.0220947265625
2004-03-23,366.0220947265625
2004-03-24,366.0220947265625
2004-03-25,366.0220947265625
2004-03-26,366.0220947265625
2004-03-29,366.0220947265625
2004-03-30,366.0220947265625
2004-03-31,362.1546936035156
2004-04-01,359.66851806640625
2004-04-02,359.66851806640625
2004-04-05,359.66851806640625
2004-04-06,359.66851806640625
2004-04-07,376.79559326171875
2004-04-08,370.7182312011719
2004-04-12,364.9171142578125
2004-04-13,364.9171142578125
2004-04-14,353.0386657714844
2004-04-15,348.0662841796875
2004-04-16,348.0662841796875
2004-04-19,348.342529296875
2004-04-20,351.9337158203125
2004-04-21,351.9337158203125
2004-04-22,364.9171142578125
2004-04-23,364.9171142578125
2004-04-26,352.2099304199219
2004-04-27,352.2099304199219
2004-04-28,352.2099304199219
2004-04-29,352.2099304199219
2004-04-30,354.9723815917969
2004-05-03,354.9723815917969
2004-05-04,370.9944763183594
2004-05-05,370.9944763183594
2004-05-06,361.8784484863281
2004-05-07,365.745849609375
2004-05-10,365.745849609375
2004-05-11,361.6022033691406
2004-05-12,361.6022033691406
2004-05-13,368.2320556640625
2004-05-14,355.5248718261719
2004-05-17,363.2596740722656
2004-05-18,356.35357666015625
2004-05-19,356.35357666015625
2004-05-20,359.11602783203125
2004-05-21,357.73480224609375
2004-05-24,372.3757019042969
2004-05-25,367.4033203125
2004-05-26,379.5580139160156
2004-05-27,379.5580139160156
2004-05-28,357.73480224609375
2004-06-01,362.4309387207031
2004-06-02,360.7734680175781
2004-06-03,375.41436767578125
2004-06-04,375.41436767578125
2004-06-07,359.94476318359375
2004-06-08,374.58563232421875
2004-06-09,357.45855712890625
2004-06-10,367.6795654296875
2004-06-14,441.71270751953125
2004-06-15,447.7900695800781
2004-06-16,378.4530334472656
2004-06-17,379.2817687988281
2004-06-18,405.8011169433594
2004-06-21,387.5690612792969
2004-06-22,401.10498046875
2004-06-23,407.18231201171875
2004-06-24,414.0884094238281
2004-06-25,414.0884094238281
2004-06-28,426.51934814453125
2004-06-29,400.552490234375
2004-06-30,407.18231201171875
2004-07-01,404.6961364746094
2004-07-02,404.6961364746094
2004-07-06,386.7403259277344
2004-07-07,373.75689697265625
2004-07-08,419.8894958496094
2004-07-09,380.1105041503906
2004-07-12,375.13812255859375
2004-07-13,375.13812255859375
2004-07-14,376.24310302734375
2004-07-15,375.96685791015625
2004-07-16,386.7403259277344
2004-07-19,370.9944763183594
2004-07-20,359.11602783203125
2004-07-21,354.9723815917969
2004-07-22,349.7237548828125
2004-07-23,351.10498046875
2004-07-26,350.552490234375
2004-07-27,351.657470703125
2004-07-28,351.657470703125
2004-07-29,326.24310302734375
2004-07-30,324.58563232421875
2004-08-02,330.1105041503906
2004-08-03,330.1105041503906
2004-08-04,331.49169921875
2004-08-05,325.96685791015625
2004-08-06,339.77899169921875
2004-08-09,327.6242980957031
2004-08-10,328.4530334472656
2004-08-11,330.6629943847656
2004-08-12,330.6629943847656
2004-08-13,330.6629943847656
2004-08-16,331.7679443359375
2004-08-17,331.7679443359375
2004-08-18,345.0276184082031
2004-08-19,348.342529296875
2004-08-20,339.77899169921875
2004-08-23,349.7237548828125
2004-08-24,337.0165710449219
2004-08-25,337.0165710449219
2004-08-26,366.0220947265625
2004-08-27,365.745849609375
2004-08-30,342.81768798828125
2004-08-31,356.35357666015625
2004-09-01,356.35357666015625
2004-09-02,356.35357666015625
2004-09-03,356.35357666015625
2004-09-07,352.2099304199219
2004-09-08,349.447509765625
2004-09-09,342.54144287109375
2004-09-10,342.54144287109375
2004-09-13,342.54144287109375
2004-09-14,345.3038635253906
2004-09-15,345.3038635253906
2004-09-16,350.8287353515625
2004-09-17,350.8287353515625
2004-09-20,350.8287353515625
2004-09-21,350.8287353515625
2004-09-22,350.8287353515625
2004-09-23,350.8287353515625
2004-09-24,350.8287353515625
2004-09-27,357.73480224609375
2004-09-28,359.11602783203125
2004-09-29,359.11602783203125
2004-09-30,356.62982177734375
2004-10-01,356.62982177734375
2004-10-04,356.62982177734375
2004-10-05,348.89501953125
2004-10-06,348.89501953125
2004-10-07,348.89501953125
2004-10-08,349.447509765625
2004-10-11,359.11602783203125
2004-10-12,359.11602783203125
2004-10-13,355.8011169433594
2004-10-14,355.8011169433594
2004-10-15,355.8011169433594
2004-10-18,350.8287353515625
2004-10-19,350.8287353515625
2004-10-20,350.8287353515625
2004-10-21,350.8287353515625
2004-10-22,350.8287353515625
2004-10-25,351.9337158203125
2004-10-26,337.8453063964844
2004-10-27,337.0165710449219
2004-10-28,319.8894958496094
2004-10-29,316.29833984375
2004-11-01,323.20440673828125
2004-11-02,331.49169921875
2004-11-03,316.29833984375
2004-11-04,315.193359375
2004-11-05,310.7734680175781
2004-11-08,309.39227294921875
2004-11-09,308.01104736328125
2004-11-10,308.28729248046875
2004-11-11,314.9171142578125
2004-11-12,316.29833984375
2004-11-15,307.73480224609375
2004-11-16,307.73480224609375
2004-11-17,308.56353759765625
2004-11-18,308.56353759765625
2004-11-19,309.39227294921875
2004-11-22,319.6132507324219
2004-11-23,302.4861755371094
2004-11-24,309.39227294921875
2004-11-26,345.3038635253906
2004-11-29,345.3038635253906
2004-11-30,349.7237548828125
2004-12-01,368.50830078125
2004-12-02,362.7071838378906
2004-12-03,355.2486267089844
2004-12-06,356.35357666015625
2004-12-07,359.39227294921875
2004-12-08,367.1270751953125
2004-12-09,366.0220947265625
2004-12-10,364.9171142578125
2004-12-13,360.4972229003906
2004-12-14,372.9281921386719
2004-12-15,360.4972229003906
2004-12-16,362.1546936035156
2004-12-17,366.29833984375
2004-12-20,371.5469665527344
2004-12-21,372.9281921386719
2004-12-22,378.4530334472656
2004-12-23,370.1657409667969
2004-12-27,369.8894958496094
2004-12-28,370.1657409667969
2004-12-29,363.5359191894531
2004-12-30,369.3370056152344
2004-12-31,370.1657409667969
2005-01-03,361.6022033691406
2005-01-04,366.0220947265625
2005-01-05,370.1657409667969
2005-01-06,370.1657409667969
2005-01-07,372.9281921386719
2005-01-10,372.9281921386719
2005-01-11,368.2320556640625
2005-01-12,366.5745849609375
2005-01-13,367.6795654296875
2005-01-14,370.1657409667969
2005-01-18,364.640869140625
2005-01-19,367.4033203125
2005-01-20,371.2707214355469
2005-01-21,371.2707214355469
2005-01-24,362.4309387207031
2005-01-25,366.29833984375
2005-01-26,370.1657409667969
2005-01-27,367.6795654296875
2005-01-28,367.4033203125
2005-01-31,363.5359191894531
2005-02-01,363.5359191894531
2005-02-02,363.2596740722656
2005-02-03,362.7071838378906
2005-02-04,354.9723815917969
2005-02-07,354.4198913574219
2005-02-08,351.3812255859375
2005-02-09,351.3812255859375
2005-02-10,352.2099304199219
2005-02-11,346.6850891113281
2005-02-14,339.5027770996094
2005-02-15,337.8453063964844
2005-02-16,334.5303955078125
2005-02-17,340.05523681640625
2005-02-18,349.1712646484375
2005-02-22,361.0497131347656
2005-02-23,356.62982177734375
2005-02-24,356.35357666015625
2005-02-25,354.6961364746094
2005-02-28,345.3038635253906
2005-03-01,335.6353454589844
2005-03-02,329.8342590332031
2005-03-03,331.2154846191406
2005-03-04,329.8342590332031
2005-03-07,330.1105041503906
2005-03-08,329.5580139160156
2005-03-09,330.6629943847656
2005-03-10,331.49169921875
2005-03-11,325.13812255859375
2005-03-14,325.13812255859375
2005-03-15,326.24310302734375
2005-03-16,329.8342590332031
2005-03-17,330.9392395019531
2005-03-18,303.8674011230469
2005-03-21,292.81768798828125
2005-03-22,296.6850891113281
2005-03-23,295.8563537597656
2005-03-24,293.37017822265625
2005-03-28,294.1988830566406
2005-03-29,297.5138244628906
2005-03-30,298.6187744140625
2005-03-31,295.5801086425781
2005-04-01,292.81768798828125
2005-04-04,294.1988830566406
2005-04-05,295.5801086425781
2005-04-06,295.5801086425781
2005-04-07,300.2762451171875
2005-04-08,300.2762451171875
2005-04-11,302.4861755371094
2005-04-12,294.4751281738281
2005-04-13,294.7513732910156
2005-04-14,302.4861755371094
2005-04-15,294.1988830566406
2005-04-18,302.2099304199219
2005-04-19,290.33148193359375
2005-04-20,289.77899169921875
2005-04-21,288.3977966308594
2005-04-22,288.6740417480469
2005-04-25,279.8342590332031
2005-04-26,279.5580139160156
2005-04-27,276.79559326171875
2005-04-28,280.3867492675781
2005-04-29,277.6242980957031
2005-05-02,287.2928161621094
2005-05-03,283.149169921875
2005-05-04,283.149169921875
2005-05-05,290.05523681640625
2005-05-06,290.05523681640625
2005-05-09,283.149169921875
2005-05-10,288.6740417480469
2005-05-11,288.6740417480469
2005-05-12,290.05523681640625
2005-05-13,287.2928161621094
2005-05-16,287.2928161621094
2005-05-17,280.3867492675781
2005-05-18,289.77899169921875
2005-05-19,287.8453063964844
2005-05-20,287.8453063964844
2005-05-23,287.8453063964844
2005-05-24,278.7292785644531
2005-05-25,279.0055236816406
2005-05-26,279.0055236816406
2005-05-27,279.0055236816406
2005-05-31,276.24310302734375
2005-06-01,269.3370056152344
2005-06-02,272.3757019042969
2005-06-03,276.24310302734375
2005-06-06,276.24310302734375
2005-06-07,276.24310302734375
2005-06-08,265.193359375
2005-06-09,265.193359375
2005-06-10,265.745849609375
2005-06-13,263.2596740722656
2005-06-14,268.50830078125
2005-06-15,268.50830078125
2005-06-16,268.50830078125
2005-06-17,276.24310302734375
2005-06-20,276.24310302734375
2005-06-21,276.24310302734375
2005-06-22,276.24310302734375
2005-06-23,268.2320556640625
2005-06-24,275.69061279296875
2005-06-27,275.69061279296875
2005-06-28,275.69061279296875
2005-06-29,275.69061279296875
2005-06-30,275.69061279296875
2005-07-01,270.7182312011719
2005-07-05,269.3370056152344
2005-07-06,266.5745849609375
2005-07-07,265.745849609375
2005-07-08,265.745849609375
2005-07-11,265.745849609375
2005-07-12,265.745849609375
2005-07-13,269.3370056152344
2005-07-14,270.7182312011719
2005-07-15,269.3370056152344
2005-07-18,269.3370056152344
2005-07-19,270.7182312011719
2005-07-20,270.7182312011719
2005-07-21,276.24310302734375
2005-07-22,276.24310302734375
2005-07-25,279.0055236816406
2005-07-26,282.044189453125
2005-07-27,282.044189453125
2005-07-28,281.7679443359375
2005-07-29,288.1215515136719
2005-08-01,287.0165710449219
2005-08-02,279.0055236816406
2005-08-03,282.8729248046875
2005-08-04,282.8729248046875
2005-08-05,282.8729248046875
2005-08-08,285.6353454589844
2005-08-09,281.7679443359375
2005-08-10,281.7679443359375
2005-08-11,284.254150390625
2005-08-12,287.0165710449219
2005-08-15,285.6353454589844
2005-08-16,276.51934814453125
2005-08-17,276.51934814453125
2005-08-18,276.51934814453125
2005-08-19,279.0055236816406
2005-08-22,277.3480529785156
2005-08-23,277.3480529785156
2005-08-24,277.3480529785156
2005-08-25,277.0718078613281
2005-08-26,277.6242980957031
2005-08-29,273.75689697265625
2005-08-30,273.75689697265625
2005-08-31,273.75689697265625
2005-09-01,282.8729248046875
2005-09-02,276.24310302734375
2005-09-06,276.24310302734375
2005-09-07,276.24310302734375
2005-09-08,267.4033203125
2005-09-09,270.7182312011719
2005-09-12,274.86187744140625
2005-09-13,270.7182312011719
2005-09-14,270.9944763183594
2005-09-15,264.640869140625
2005-09-16,264.640869140625
2005-09-19,273.75689697265625
2005-09-20,264.9171142578125
2005-09-21,263.8121643066406
2005-09-22,259.11602783203125
2005-09-23,259.11602783203125
2005-09-26,259.11602783203125
2005-09-27,251.38121032714844
2005-09-28,243.3701629638672
2005-09-29,239.2265167236328
2005-09-30,243.0939178466797
2005-10-03,241.98895263671875
2005-10-04,243.0939178466797
2005-10-05,243.0939178466797
2005-10-06,243.0939178466797
2005-10-07,251.38121032714844
2005-10-10,250.0
2005-10-11,240.3314971923828
2005-10-12,232.04420471191406
2005-10-13,233.4254150390625
2005-10-14,234.80662536621094
2005-10-17,237.01657104492188
2005-10-18,232.04420471191406
2005-10-19,242.26519775390625
2005-10-20,232.04420471191406
2005-10-21,232.04420471191406
2005-10-24,232.04420471191406
2005-10-25,234.80662536621094
2005-10-26,234.80662536621094
2005-10-27,235.08287048339844
2005-10-28,245.85635375976562
2005-10-31,243.0939178466797
2005-11-01,248.61878967285156
2005-11-02,248.61878967285156
2005-11-03,237.56906127929688
2005-11-04,230.11050415039062
2005-11-07,230.11050415039062
2005-11-08,229.28176879882812
2005-11-09,229.28176879882812
2005-11-10,229.28176879882812
2005-11-11,227.9005584716797
2005-11-14,229.28176879882812
2005-11-15,229.28176879882812
2005-11-16,218.23204040527344
2005-11-17,201.65745544433594
2005-11-18,207.1823272705078
2005-11-21,206.0773468017578
2005-11-22,200.2762451171875
2005-11-23,207.1823272705078
2005-11-25,206.0773468017578
2005-11-28,206.0773468017578
2005-11-29,204.41989135742188
2005-11-30,220.44198608398438
2005-12-01,220.44198608398438
2005-12-02,207.1823272705078
2005-12-05,213.25967407226562
2005-12-06,215.46961975097656
2005-12-07,222.0994415283203
2005-12-08,221.54696655273438
2005-12-09,227.9005584716797
2005-12-12,222.3756866455078
2005-12-13,224.58563232421875
2005-12-14,220.99447631835938
2005-12-15,220.99447631835938
2005-12-16,220.99447631835938
2005-12-19,220.99447631835938
2005-12-20,223.2044219970703
2005-12-21,224.30938720703125
2005-12-22,223.7569122314453
2005-12-23,229.28176879882812
2005-12-27,220.99447631835938
2005-12-28,223.2044219970703
2005-12-29,216.0220947265625
2005-12-30,216.5745849609375
2006-01-03,216.5745849609375
2006-01-04,220.99447631835938
2006-01-05,220.99447631835938
2006-01-06,222.3756866455078
2006-01-09,210.4972381591797
2006-01-10,214.08839416503906
2006-01-11,212.70718383789062
2006-01-12,219.33702087402344
2006-01-13,207.73480224609375
2006-01-17,215.19337463378906
2006-01-18,209.3922576904297
2006-01-19,218.23204040527344
2006-01-20,215.46961975097656
2006-01-23,216.850830078125
2006-01-24,215.46961975097656
2006-01-25,215.46961975097656
2006-01-26,212.70718383789062
2006-01-27,214.36463928222656
2006-01-30,214.08839416503906
2006-01-31,212.70718383789062
2006-02-01,211.3259735107422
2006-02-02,208.83978271484375
2006-02-03,212.70718383789062
2006-02-06,213.53591918945312
2006-02-07,209.9447479248047
2006-02-08,213.53591918945312
2006-02-09,209.9447479248047
2006-02-10,209.9447479248047
2006-02-13,209.9447479248047
2006-02-14,212.43093872070312
2006-02-15,208.28729248046875
2006-02-16,209.6685028076172
2006-02-17,212.43093872070312
2006-02-21,212.15469360351562
2006-02-22,207.1823272705078
2006-02-23,216.850830078125
2006-02-24,215.46961975097656
2006-02-27,210.7734832763672
2006-02-28,210.4972381591797
2006-03-01,215.46961975097656
2006-03-02,212.98342895507812
2006-03-03,212.98342895507812
2006-03-06,211.3259735107422
2006-03-07,211.3259735107422
2006-03-08,214.08839416503906
2006-03-09,204.41989135742188
2006-03-10,201.65745544433594
2006-03-13,204.97238159179688
2006-03-14,207.1823272705078
2006-03-15,205.8011016845703
2006-03-16,206.0773468017578
2006-03-17,208.28729248046875
2006-03-20,211.3259735107422
2006-03-21,205.8011016845703
2006-03-22,201.65745544433594
2006-03-23,204.41989135742188
2006-03-24,207.1823272705078
2006-03-27,207.1823272705078
2006-03-28,207.1823272705078
2006-03-29,207.1823272705078
2006-03-30,204.41989135742188
2006-03-31,204.41989135742188
2006-04-03,206.0773468017578
2006-04-04,204.41989135742188
2006-04-05,204.41989135742188
2006-04-06,204.41989135742188
2006-04-07,200.2762451171875
2006-04-10,200.2762451171875
2006-04-11,201.65745544433594
2006-04-12,201.65745544433594
2006-04-13,199.7237548828125
2006-04-17,201.65745544433594
2006-04-18,202.48619079589844
2006-04-19,204.14364624023438
2006-04-20,198.34254455566406
2006-04-21,205.2486114501953
2006-04-24,205.2486114501953
2006-04-25,204.41989135742188
2006-04-26,206.6298370361328
2006-04-27,204.41989135742188
2006-04-28,206.6298370361328
2006-05-01,204.41989135742188
2006-05-02,204.41989135742188
2006-05-03,204.41989135742188
2006-05-04,204.69613647460938
2006-05-05,207.1823272705078
2006-05-08,211.60220336914062
2006-05-09,209.9447479248047
2006-05-10,212.70718383789062
2006-05-11,212.15469360351562
2006-05-12,212.70718383789062
2006-05-15,213.81214904785156
2006-05-16,213.81214904785156
2006-05-17,211.60220336914062
2006-05-18,209.9447479248047
2006-05-19,217.1270751953125
2006-05-22,216.850830078125
2006-05-23,206.9060821533203
2006-05-24,211.3259735107422
2006-05-25,218.23204040527344
2006-05-26,215.46961975097656
2006-05-30,214.08839416503906
2006-05-31,211.3259735107422
2006-06-01,208.83978271484375
2006-06-02,212.43093872070312
2006-06-05,210.4972381591797
2006-06-06,210.4972381591797
2006-06-07,210.4972381591797
2006-06-08,212.98342895507812
2006-06-09,212.70718383789062
2006-06-12,212.70718383789062
2006-06-13,215.745849609375
2006-06-14,214.08839416503906
2006-06-15,214.08839416503906
2006-06-16,218.23204040527344
2006-06-19,211.3259735107422
2006-06-20,206.6298370361328
2006-06-21,212.98342895507812
2006-06-22,212.98342895507812
2006-06-23,212.98342895507812
2006-06-26,212.98342895507812
