,CIL
2019-05-16,37.4900016784668
2019-05-17,37.2599983215332
2019-05-20,37.099998474121094
2019-05-21,37.332000732421875
2019-05-22,37.2400016784668
2019-05-23,36.880001068115234
2019-05-24,37.220001220703125
2019-05-28,37.215999603271484
2019-05-29,36.7599983215332
2019-05-30,36.79999923706055
2019-05-31,36.52199935913086
2019-06-03,36.7599983215332
2019-06-04,37.13999938964844
2019-06-05,37.13999938964844
2019-06-06,37.2599983215332
2019-06-07,37.597999572753906
2019-06-10,37.849998474121094
2019-06-11,37.849998474121094
2019-06-12,37.61000061035156
2019-06-13,37.33000183105469
2019-06-14,37.202999114990234
2019-06-17,37.119998931884766
2019-06-18,37.56999969482422
2019-06-19,37.810001373291016
2019-06-20,38.21099853515625
2019-06-21,38.040000915527344
2019-06-24,38.04999923706055
2019-06-25,37.83000183105469
2019-06-26,37.891998291015625
2019-06-27,37.97999954223633
2019-06-28,38.178001403808594
2019-07-01,38.37699890136719
2019-07-02,38.380001068115234
2019-07-03,38.540000915527344
2019-07-05,38.25199890136719
2019-07-08,38.08000183105469
2019-07-09,37.95000076293945
2019-07-10,38.18000030517578
2019-07-11,38.17300033569336
2019-07-12,38.279998779296875
2019-07-15,38.279998779296875
2019-07-16,38.2400016784668
2019-07-17,38.0
2019-07-18,38.13999938964844
2019-07-19,38.01900100708008
2019-07-22,37.97999954223633
2019-07-23,38.130001068115234
2019-07-24,38.20000076293945
2019-07-25,37.939998626708984
2019-07-26,37.880001068115234
2019-07-29,37.880001068115234
2019-07-30,37.439998626708984
2019-07-31,37.236000061035156
2019-08-01,37.119998931884766
2019-08-02,37.119998931884766
2019-08-05,35.875
2019-08-06,36.11000061035156
2019-08-07,36.270999908447266
2019-08-08,36.67599868774414
2019-08-09,36.551998138427734
2019-08-12,36.02000045776367
2019-08-13,36.34000015258789
2019-08-14,35.512001037597656
2019-08-15,35.4370002746582
2019-08-16,35.7599983215332
2019-08-19,36.13999938964844
2019-08-20,36.04600143432617
2019-08-21,36.349998474121094
2019-08-22,36.08000183105469
2019-08-23,36.06999969482422
2019-08-26,36.06999969482422
2019-08-27,36.06999969482422
2019-08-28,36.029998779296875
2019-08-29,36.2400016784668
2019-08-30,36.2400016784668
2019-09-03,36.310001373291016
2019-09-04,36.84000015258789
2019-09-05,36.994998931884766
2019-09-06,37.18000030517578
2019-09-09,37.27000045776367
2019-09-10,37.10499954223633
2019-09-11,37.369998931884766
2019-09-12,37.57400131225586
2019-09-13,37.709999084472656
2019-09-16,37.43000030517578
2019-09-17,37.54499816894531
2019-09-18,37.54499816894531
2019-09-19,37.54499816894531
2019-09-20,37.6150016784668
2019-09-23,37.41999816894531
2019-09-24,37.441001892089844
2019-09-25,37.224998474121094
2019-09-26,37.224998474121094
2019-09-27,37.459999084472656
2019-09-30,37.29899978637695
2019-10-01,36.994998931884766
2019-10-02,36.33300018310547
2019-10-03,36.470001220703125
2019-10-04,36.470001220703125
2019-10-07,36.880001068115234
2019-10-08,36.52000045776367
2019-10-09,36.80500030517578
2019-10-10,36.9900016784668
2019-10-11,37.65999984741211
2019-10-14,37.481998443603516
2019-10-15,37.880001068115234
2019-10-16,37.91999816894531
2019-10-17,37.869998931884766
2019-10-18,37.77000045776367
2019-10-21,38.18000030517578
2019-10-22,38.099998474121094
2019-10-23,38.099998474121094
2019-10-24,38.165000915527344
2019-10-25,38.209999084472656
2019-10-28,38.209999084472656
2019-10-29,38.400001525878906
2019-10-30,38.24100112915039
2019-10-31,38.37099838256836
2019-11-01,38.75199890136719
2019-11-04,38.970001220703125
2019-11-05,38.970001220703125
2019-11-06,38.88999938964844
2019-11-07,38.88999938964844
2019-11-08,39.00600051879883
2019-11-11,38.959999084472656
2019-11-12,38.88999938964844
2019-11-13,38.88999938964844
2019-11-14,38.779998779296875
2019-11-15,38.94300079345703
2019-11-18,39.03499984741211
2019-11-19,39.005001068115234
2019-11-20,38.720001220703125
2019-11-21,38.720001220703125
2019-11-22,38.720001220703125
2019-11-25,39.0369987487793
2019-11-26,39.05400085449219
2019-11-27,39.05400085449219
2019-11-29,39.05400085449219
2019-12-02,39.05400085449219
2019-12-03,38.44499969482422
2019-12-04,38.73500061035156
2019-12-05,38.71500015258789
2019-12-06,39.04100036621094
2019-12-09,38.87799835205078
2019-12-10,38.790000915527344
2019-12-11,39.084999084472656
2019-12-12,39.33300018310547
2019-12-13,39.5620002746582
2019-12-16,39.5620002746582
2019-12-17,39.93199920654297
2019-12-18,39.76100158691406
2019-12-19,39.76100158691406
2019-12-20,39.81999969482422
2019-12-23,39.78799819946289
2019-12-24,39.78799819946289
2019-12-26,39.78799819946289
2019-12-27,40.09199905395508
2019-12-30,39.79899978637695
2019-12-31,39.79399871826172
2020-01-02,40.233001708984375
2020-01-03,39.79499816894531
2020-01-06,39.81399917602539
2020-01-07,39.790000915527344
2020-01-08,39.91400146484375
2020-01-09,39.98400115966797
2020-01-10,39.98400115966797
2020-01-13,40.034000396728516
2020-01-14,40.06100082397461
2020-01-15,40.04499816894531
2020-01-16,40.22999954223633
2020-01-17,40.22999954223633
2020-01-21,40.060001373291016
2020-01-22,40.060001373291016
2020-01-23,40.0629997253418
2020-01-24,39.928001403808594
2020-01-27,39.12300109863281
2020-01-28,39.472999572753906
2020-01-29,39.47100067138672
2020-01-30,39.42599868774414
2020-01-31,39.279998779296875
2020-02-03,38.895999908447266
2020-02-04,39.439998626708984
2020-02-05,39.82500076293945
2020-02-06,40.0
2020-02-07,40.0
2020-02-10,39.70000076293945
2020-02-11,39.87300109863281
2020-02-12,40.051998138427734
2020-02-13,39.777000427246094
2020-02-14,39.777000427246094
2020-02-18,39.52199935913086
2020-02-19,39.749000549316406
2020-02-20,39.33000183105469
2020-02-21,39.28099822998047
2020-02-24,39.28099822998047
2020-02-25,37.2400016784668
2020-02-26,37.2400016784668
2020-02-27,36.185001373291016
2020-02-28,35.650001525878906
2020-03-02,35.650001525878906
2020-03-03,36.89899826049805
2020-03-04,36.70000076293945
2020-03-05,36.400001525878906
2020-03-06,35.2599983215332
2020-03-09,32.959999084472656
2020-03-10,33.869998931884766
2020-03-11,32.21699905395508
2020-03-12,28.742000579833984
2020-03-13,30.43000030517578
2020-03-16,27.125
2020-03-17,28.216999053955078
2020-03-18,26.149999618530273
2020-03-19,27.450000762939453
2020-03-20,26.902999877929688
2020-03-23,26.71299934387207
2020-03-24,28.75200080871582
2020-03-25,29.715999603271484
2020-03-26,30.965999603271484
2020-03-27,30.06399917602539
2020-03-30,30.607999801635742
2020-03-31,30.41200065612793
2020-04-01,29.11199951171875
2020-04-02,29.600000381469727
2020-04-03,29.3799991607666
2020-04-06,30.55299949645996
2020-04-07,30.850000381469727
2020-04-08,30.9060001373291
2020-04-09,31.542999267578125
2020-04-13,31.2549991607666
2020-04-14,31.889999389648438
2020-04-15,30.979999542236328
2020-04-16,30.738000869750977
2020-04-17,31.51099967956543
2020-04-20,31.020999908447266
2020-04-21,30.426000595092773
2020-04-22,30.426000595092773
2020-04-23,30.979999542236328
2020-04-24,31.125999450683594
2020-04-27,31.59000015258789
2020-04-28,32.04499816894531
2020-04-29,32.04499816894531
2020-04-30,32.20000076293945
2020-05-01,31.322999954223633
2020-05-04,31.253000259399414
2020-05-05,31.360000610351562
2020-05-06,31.399999618530273
2020-05-07,31.680999755859375
2020-05-08,32.18600082397461
2020-05-11,32.20500183105469
2020-05-12,31.79400062561035
2020-05-13,31.393999099731445
2020-05-14,30.59000015258789
2020-05-15,30.59000015258789
2020-05-18,32.43000030517578
2020-05-19,31.906999588012695
2020-05-20,32.49700164794922
2020-05-21,32.49700164794922
2020-05-22,32.49700164794922
2020-05-26,33.090999603271484
2020-05-27,33.090999603271484
2020-05-28,33.73500061035156
2020-05-29,33.80500030517578
2020-06-01,34.529998779296875
2020-06-02,34.946998596191406
2020-06-03,34.946998596191406
2020-06-04,35.47700119018555
2020-06-05,36.08399963378906
2020-06-08,36.499000549316406
2020-06-09,36.03300094604492
2020-06-10,35.85900115966797
2020-06-11,34.52000045776367
2020-06-12,34.529998779296875
2020-06-15,34.564998626708984
2020-06-16,34.94900131225586
2020-06-17,34.94900131225586
2020-06-18,34.875
2020-06-19,34.689998626708984
2020-06-22,35.09700012207031
2020-06-23,35.224998474121094
2020-06-24,34.44900131225586
2020-06-25,34.858001708984375
2020-06-26,34.41899871826172
2020-06-29,34.41899871826172
2020-06-30,34.529998779296875
2020-07-01,34.83000183105469
2020-07-02,34.83000183105469
2020-07-06,35.540000915527344
2020-07-07,35.18299865722656
2020-07-08,35.319000244140625
2020-07-09,35.319000244140625
2020-07-10,35.297000885009766
2020-07-13,35.11800003051758
2020-07-14,35.60300064086914
2020-07-15,36.10100173950195
2020-07-16,35.95800018310547
2020-07-17,36.10100173950195
2020-07-20,36.37099838256836
2020-07-21,36.435001373291016
2020-07-22,36.435001373291016
2020-07-23,36.28499984741211
2020-07-24,36.03200149536133
2020-07-27,36.51300048828125
2020-07-28,36.54999923706055
2020-07-29,36.68000030517578
2020-07-30,36.30799865722656
2020-07-31,36.30799865722656
2020-08-03,36.17499923706055
2020-08-04,36.30799865722656
2020-08-05,36.70000076293945
2020-08-06,36.691001892089844
2020-08-07,36.571998596191406
2020-08-10,36.678001403808594
2020-08-11,36.88100051879883
2020-08-12,37.540000915527344
2020-08-13,37.47800064086914
2020-08-14,37.24800109863281
2020-08-17,37.41999816894531
2020-08-18,37.41999816894531
2020-08-19,37.319000244140625
2020-08-20,37.319000244140625
2020-08-21,37.13999938964844
2020-08-24,37.13999938964844
2020-08-25,37.70399856567383
2020-08-26,37.91899871826172
2020-08-27,37.625
2020-08-28,37.625
2020-08-31,37.584999084472656
2020-09-01,37.48500061035156
2020-09-02,38.03900146484375
2020-09-03,37.24300003051758
2020-09-04,37.263999938964844
2020-09-08,36.909000396728516
2020-09-09,37.459999084472656
2020-09-10,36.95199966430664
2020-09-11,36.95199966430664
2020-09-14,37.48099899291992
2020-09-15,37.685001373291016
2020-09-16,37.84000015258789
2020-09-17,37.84000015258789
2020-09-18,37.47999954223633
2020-09-21,36.61000061035156
2020-09-22,36.61000061035156
2020-09-23,36.231998443603516
2020-09-24,36.231998443603516
2020-09-25,36.32899856567383
2020-09-28,36.83399963378906
2020-09-29,36.83399963378906
2020-09-30,36.86000061035156
2020-10-01,36.86000061035156
2020-10-02,36.93899917602539
2020-10-05,36.93899917602539
2020-10-06,37.08100128173828
2020-10-07,37.277000427246094
2020-10-08,37.46500015258789
2020-10-09,37.696998596191406
2020-10-12,37.9119987487793
2020-10-13,37.9119987487793
2020-10-14,37.5
2020-10-15,37.5
2020-10-16,37.5
2020-10-19,37.5
2020-10-20,37.31999969482422
2020-10-21,37.17499923706055
2020-10-22,37.17499923706055
2020-10-23,37.28499984741211
2020-10-26,36.68899917602539
2020-10-27,36.48699951171875
2020-10-28,35.46799850463867
2020-10-29,35.46799850463867
2020-10-30,35.46799850463867
2020-11-02,35.6879997253418
2020-11-03,36.58000183105469
2020-11-04,36.58000183105469
2020-11-05,37.939998626708984
2020-11-06,37.939998626708984
2020-11-09,39.34000015258789
2020-11-10,38.86000061035156
2020-11-11,39.237998962402344
2020-11-12,38.821998596191406
2020-11-13,39.32500076293945
2020-11-16,39.73099899291992
2020-11-17,39.75600051879883
2020-11-18,39.63199996948242
2020-11-19,39.85100173950195
2020-11-20,39.95600128173828
2020-11-23,39.79399871826172
2020-11-24,39.79399871826172
2020-11-25,40.2599983215332
2020-11-27,40.2599983215332
2020-11-30,39.926998138427734
2020-12-01,39.926998138427734
2020-12-02,39.926998138427734
2020-12-03,40.83000183105469
2020-12-04,40.83000183105469
2020-12-07,40.83000183105469
2020-12-08,40.86000061035156
2020-12-09,40.90700149536133
2020-12-10,40.91400146484375
2020-12-11,40.91400146484375
2020-12-14,40.9119987487793
2020-12-15,40.9119987487793
2020-12-16,41.08000183105469
2020-12-17,41.40399932861328
2020-12-18,41.244998931884766
2020-12-21,40.755001068115234
2020-12-22,40.619998931884766
2020-12-23,41.14400100708008
2020-12-24,41.14400100708008
2020-12-28,41.41699981689453
2020-12-29,41.80500030517578
2020-12-30,41.79999923706055
2020-12-31,41.79999923706055
2021-01-04,41.80500030517578
2021-01-05,42.15999984741211
2021-01-06,42.65299987792969
2021-01-07,42.676998138427734
2021-01-08,42.89899826049805
2021-01-11,42.310001373291016
2021-01-12,42.279998779296875
2021-01-13,42.459999084472656
2021-01-14,42.61199951171875
2021-01-15,42.61199951171875
2021-01-19,42.17900085449219
2021-01-20,42.48099899291992
2021-01-21,42.66600036621094
2021-01-22,42.66600036621094
2021-01-25,42.34199905395508
2021-01-26,42.354000091552734
2021-01-27,41.50299835205078
2021-01-28,41.77000045776367
2021-01-29,41.77000045776367
2021-02-01,41.44200134277344
2021-02-02,41.858001708984375
2021-02-03,41.858001708984375
2021-02-04,41.803001403808594
2021-02-05,42.12799835205078
2021-02-08,42.24399948120117
2021-02-09,42.46500015258789
2021-02-10,42.3380012512207
2021-02-11,42.64400100708008
2021-02-12,42.83399963378906
2021-02-16,42.83399963378906
2021-02-17,42.749000549316406
2021-02-18,42.50400161743164
2021-02-19,42.66899871826172
2021-02-22,42.630001068115234
2021-02-23,42.68000030517578
2021-02-24,42.744998931884766
2021-02-25,42.19599914550781
2021-02-26,41.54100036621094
2021-03-01,42.22700119018555
2021-03-02,42.22600173950195
2021-03-03,41.979000091552734
2021-03-04,41.55099868774414
2021-03-05,41.55099868774414
2021-03-08,41.55099868774414
2021-03-09,41.55099868774414
2021-03-10,42.358001708984375
2021-03-11,42.60100173950195
2021-03-12,42.60100173950195
2021-03-15,42.79199981689453
2021-03-16,42.90599822998047
2021-03-17,42.90599822998047
2021-03-18,42.72100067138672
2021-03-19,42.82400131225586
2021-03-22,42.847999572753906
2021-03-23,42.41999816894531
2021-03-24,42.262001037597656
2021-03-25,42.520999908447266
2021-03-26,42.987998962402344
2021-03-29,42.875
2021-03-30,42.8129997253418
2021-03-31,42.70399856567383
2021-04-01,43.275001525878906
2021-04-05,43.7859992980957
2021-04-06,43.45500183105469
2021-04-07,43.45500183105469
2021-04-08,43.82600021362305
2021-04-09,43.82600021362305
2021-04-12,43.5989990234375
2021-04-13,43.5989990234375
2021-04-14,43.9119987487793
2021-04-15,44.224998474121094
2021-04-16,44.224998474121094
2021-04-19,44.51499938964844
2021-04-20,44.51499938964844
2021-04-21,44.22800064086914
2021-04-22,44.15599822998047
2021-04-23,44.15599822998047
2021-04-26,44.54399871826172
2021-04-27,44.42399978637695
2021-04-28,44.470001220703125
2021-04-29,44.49800109863281
2021-04-30,43.904998779296875
2021-05-03,43.904998779296875
2021-05-04,43.8380012512207
2021-05-05,43.8380012512207
2021-05-06,43.8380012512207
2021-05-07,45.25299835205078
2021-05-10,45.090999603271484
2021-05-11,45.090999603271484
2021-05-12,45.090999603271484
2021-05-13,44.1150016784668
2021-05-14,44.75
