,CARE
2011-05-09,9.449999809265137
2011-05-10,9.449999809265137
2011-05-11,9.350000381469727
2011-05-12,9.350000381469727
2011-05-13,9.350000381469727
2011-05-16,9.449999809265137
2011-05-17,9.449999809265137
2011-05-18,9.449999809265137
2011-05-19,9.449999809265137
2011-05-20,9.5
2011-05-23,9.5
2011-05-24,9.399999618530273
2011-05-25,9.399999618530273
2011-05-26,9.399999618530273
2011-05-27,9.399999618530273
2011-05-31,9.350000381469727
2011-06-01,9.279999732971191
2011-06-02,9.25
2011-06-03,9.25
2011-06-06,9.25
2011-06-07,9.149999618530273
2011-06-08,9.149999618530273
2011-06-09,9.149999618530273
2011-06-10,9.149999618530273
2011-06-13,9.050000190734863
2011-06-14,8.949999809265137
2011-06-15,8.949999809265137
2011-06-16,9.0
2011-06-17,9.0
2011-06-20,8.649999618530273
2011-06-21,8.899999618530273
2011-06-22,9.25
2011-06-23,9.050000190734863
2011-06-24,9.199999809265137
2011-06-27,9.0
2011-06-28,9.050000190734863
2011-06-29,9.199999809265137
2011-06-30,9.479999542236328
2011-07-01,9.420000076293945
2011-07-05,9.420000076293945
2011-07-06,9.520000457763672
2011-07-07,9.520000457763672
2011-07-08,9.5
2011-07-11,9.5
2011-07-12,9.5
2011-07-13,9.350000381469727
2011-07-14,9.350000381469727
2011-07-15,9.399999618530273
2011-07-18,9.479999542236328
2011-07-19,9.479999542236328
2011-07-20,9.300000190734863
2011-07-21,9.25
2011-07-22,9.25
2011-07-25,9.479999542236328
2011-07-26,9.5
2011-07-27,9.050000190734863
2011-07-28,9.100000381469727
2011-07-29,9.0
2011-08-01,9.100000381469727
2011-08-02,8.899999618530273
2011-08-03,8.699999809265137
2011-08-04,8.600000381469727
2011-08-05,8.399999618530273
2011-08-08,8.25
2011-08-09,8.25
2011-08-10,8.25
2011-08-11,9.0
2011-08-12,8.699999809265137
2011-08-15,8.699999809265137
2011-08-16,8.699999809265137
2011-08-17,8.5
2011-08-18,8.5
2011-08-19,8.510000228881836
2011-08-22,8.300000190734863
2011-08-23,8.229999542236328
2011-08-24,8.199999809265137
2011-08-25,7.909999847412109
2011-08-26,8.050000190734863
2011-08-29,8.050000190734863
2011-08-30,8.0
2011-08-31,8.0
2011-09-01,8.0
2011-09-02,7.849999904632568
2011-09-06,7.800000190734863
2011-09-07,7.849999904632568
2011-09-08,7.75
2011-09-09,8.020000457763672
2011-09-12,8.0
2011-09-13,8.0
2011-09-14,8.0
2011-09-15,8.0
2011-09-16,8.0
2011-09-19,7.769999980926514
2011-09-20,7.769999980926514
2011-09-21,7.75
2011-09-22,7.699999809265137
2011-09-23,7.699999809265137
2011-09-26,7.699999809265137
2011-09-27,7.699999809265137
2011-09-28,7.699999809265137
2011-09-29,7.699999809265137
2011-09-30,7.900000095367432
2011-10-03,7.980000019073486
2011-10-04,7.75
2011-10-05,7.599999904632568
2011-10-06,7.75
2011-10-07,7.739999771118164
2011-10-10,7.800000190734863
2011-10-11,7.75
2011-10-12,7.75
2011-10-13,7.510000228881836
2011-10-14,7.920000076293945
2011-10-17,7.75
2011-10-18,7.739999771118164
2011-10-19,7.550000190734863
2011-10-20,7.480000019073486
2011-10-21,7.300000190734863
2011-10-24,7.300000190734863
2011-10-25,7.400000095367432
2011-10-26,7.739999771118164
2011-10-27,7.550000190734863
2011-10-28,7.550000190734863
2011-10-31,7.5
2011-11-01,7.420000076293945
2011-11-02,7.739999771118164
2011-11-03,7.5
2011-11-04,7.449999809265137
2011-11-07,7.699999809265137
2011-11-08,7.699999809265137
2011-11-09,8.0
2011-11-10,7.599999904632568
2011-11-11,7.699999809265137
2011-11-14,7.610000133514404
2011-11-15,7.610000133514404
2011-11-16,7.550000190734863
2011-11-17,7.5
2011-11-18,7.460000038146973
2011-11-21,7.460000038146973
2011-11-22,7.800000190734863
2011-11-23,7.550000190734863
2011-11-25,7.550000190734863
2011-11-28,7.550000190734863
2011-11-29,7.699999809265137
2011-11-30,7.699999809265137
2011-12-01,7.75
2011-12-02,7.75
2011-12-05,7.75
2011-12-06,7.75
2011-12-07,7.519999980926514
2011-12-08,7.5
2011-12-09,7.489999771118164
2011-12-12,7.449999809265137
2011-12-13,7.449999809265137
2011-12-14,7.449999809265137
2011-12-15,7.449999809265137
2011-12-16,7.389999866485596
2011-12-19,7.5
2011-12-20,7.400000095367432
2011-12-21,7.900000095367432
2011-12-22,8.0
2011-12-23,8.0
2011-12-27,8.0
2011-12-28,8.25
2011-12-29,8.199999809265137
2011-12-30,7.619999885559082
2012-01-03,7.800000190734863
2012-01-04,8.050000190734863
2012-01-05,8.100000381469727
2012-01-06,7.800000190734863
2012-01-09,7.800000190734863
2012-01-10,8.0
2012-01-11,8.0
2012-01-12,7.909999847412109
2012-01-13,8.0
2012-01-17,8.100000381469727
2012-01-18,8.149999618530273
2012-01-19,8.199999809265137
2012-01-20,8.010000228881836
2012-01-23,8.010000228881836
2012-01-24,8.010000228881836
2012-01-25,8.149999618530273
2012-01-26,8.149999618530273
2012-01-27,7.760000228881836
2012-01-30,8.0
2012-01-31,8.399999618530273
2012-02-01,8.399999618530273
2012-02-02,8.5
2012-02-03,8.75
2012-02-06,8.399999618530273
2012-02-07,8.5
2012-02-08,8.5
2012-02-09,8.399999618530273
2012-02-10,8.5
2012-02-13,8.25
2012-02-14,8.25
2012-02-15,8.350000381469727
2012-02-16,8.289999961853027
2012-02-17,8.329999923706055
2012-02-21,8.369999885559082
2012-02-22,8.369999885559082
2012-02-23,9.0
2012-02-24,8.449999809265137
2012-02-27,8.600000381469727
2012-02-28,8.600000381469727
2012-02-29,8.75
2012-03-01,8.449999809265137
2012-03-02,8.550000190734863
2012-03-05,8.699999809265137
2012-03-06,8.369999885559082
2012-03-07,8.649999618530273
2012-03-08,8.699999809265137
2012-03-09,8.649999618530273
2012-03-12,8.699999809265137
2012-03-13,8.699999809265137
2012-03-14,8.5
2012-03-15,8.649999618530273
2012-03-16,8.699999809265137
2012-03-19,8.699999809265137
2012-03-20,8.949999809265137
2012-03-21,8.649999618530273
2012-03-22,8.649999618530273
2012-03-23,8.649999618530273
2012-03-26,8.649999618530273
2012-03-27,8.649999618530273
2012-03-28,8.649999618530273
2012-03-29,9.0
2012-03-30,8.770000457763672
2012-04-02,8.770000457763672
2012-04-03,8.609999656677246
2012-04-04,8.649999618530273
2012-04-05,8.600000381469727
2012-04-09,8.5
2012-04-10,8.5
2012-04-11,8.600000381469727
2012-04-12,8.600000381469727
2012-04-13,8.600000381469727
2012-04-16,8.600000381469727
2012-04-17,8.600000381469727
2012-04-18,8.510000228881836
2012-04-19,8.5
2012-04-20,8.5
2012-04-23,8.5
2012-04-24,8.5
2012-04-25,8.489999771118164
2012-04-26,8.449999809265137
2012-04-27,8.489999771118164
2012-04-30,8.489999771118164
2012-05-01,8.5
2012-05-02,8.5
2012-05-03,8.5
2012-05-04,8.5
2012-05-07,8.5
2012-05-08,8.300000190734863
2012-05-09,8.25
2012-05-10,8.25
2012-05-11,8.25
2012-05-14,8.25
2012-05-15,8.149999618530273
2012-05-16,8.0
2012-05-17,8.25
2012-05-18,8.140000343322754
2012-05-21,8.0
2012-05-22,8.239999771118164
2012-05-23,8.149999618530273
2012-05-24,8.15999984741211
2012-05-25,8.15999984741211
2012-05-29,8.479999542236328
2012-05-30,8.5
2012-05-31,8.399999618530273
2012-06-01,8.300000190734863
2012-06-04,8.25
2012-06-05,8.5
2012-06-06,8.5
2012-06-07,8.5
2012-06-08,8.300000190734863
2012-06-11,8.369999885559082
2012-06-12,8.3100004196167
2012-06-13,8.260000228881836
2012-06-14,8.399999618530273
2012-06-15,8.399999618530273
2012-06-18,8.25
2012-06-19,8.25
2012-06-20,8.25
2012-06-21,8.600000381469727
2012-06-22,8.550000190734863
2012-06-25,8.399999618530273
2012-06-26,8.399999618530273
2012-06-27,8.300000190734863
2012-06-28,8.550000190734863
2012-06-29,8.489999771118164
2012-07-02,8.649999618530273
2012-07-03,8.75
2012-07-05,8.899999618530273
2012-07-06,8.399999618530273
2012-07-09,8.399999618530273
2012-07-10,8.510000228881836
2012-07-11,8.600000381469727
2012-07-12,8.600000381469727
2012-07-13,8.600000381469727
2012-07-16,8.600000381469727
2012-07-17,8.550000190734863
2012-07-18,8.699999809265137
2012-07-19,8.600000381469727
2012-07-20,8.649999618530273
2012-07-23,8.5
2012-07-24,8.449999809265137
2012-07-25,8.449999809265137
2012-07-26,8.699999809265137
2012-07-27,8.699999809265137
2012-07-30,8.649999618530273
2012-07-31,8.550000190734863
2012-08-01,8.5600004196167
2012-08-02,8.649999618530273
2012-08-03,8.699999809265137
2012-08-06,8.649999618530273
2012-08-07,8.550000190734863
2012-08-08,8.699999809265137
2012-08-09,8.600000381469727
2012-08-10,8.75
2012-08-13,9.0
2012-08-14,9.0
2012-08-15,8.899999618530273
2012-08-16,8.960000038146973
2012-08-17,8.949999809265137
2012-08-20,8.949999809265137
2012-08-21,9.050000190734863
2012-08-22,9.050000190734863
2012-08-23,9.050000190734863
2012-08-24,9.0
2012-08-27,9.100000381469727
2012-08-28,9.149999618530273
2012-08-29,9.100000381469727
2012-08-30,9.0
2012-08-31,9.149999618530273
2012-09-04,9.0
2012-09-05,9.100000381469727
2012-09-06,9.149999618530273
2012-09-07,9.149999618530273
2012-09-10,9.100000381469727
2012-09-11,9.050000190734863
2012-09-12,9.0
2012-09-13,9.0
2012-09-14,9.0
2012-09-17,9.100000381469727
2012-09-18,9.0
2012-09-19,9.0
2012-09-20,9.0
2012-09-21,9.0
2012-09-24,8.899999618530273
2012-09-25,8.899999618530273
2012-09-26,8.930000305175781
2012-09-27,8.989999771118164
2012-09-28,8.949999809265137
2012-10-01,8.949999809265137
2012-10-02,8.949999809265137
2012-10-03,8.949999809265137
2012-10-04,9.0
2012-10-05,8.949999809265137
2012-10-08,8.949999809265137
2012-10-09,9.0
2012-10-10,9.0
2012-10-11,9.0
2012-10-12,8.960000038146973
2012-10-15,9.0
2012-10-16,9.100000381469727
2012-10-17,9.100000381469727
2012-10-18,8.979999542236328
2012-10-19,9.050000190734863
2012-10-22,9.100000381469727
2012-10-23,9.100000381469727
2012-10-24,8.949999809265137
2012-10-25,8.899999618530273
2012-10-26,8.899999618530273
2012-10-31,8.899999618530273
2012-11-01,8.899999618530273
2012-11-02,8.899999618530273
2012-11-05,8.899999618530273
2012-11-06,9.0
2012-11-07,8.899999618530273
2012-11-08,9.0
2012-11-09,9.0
2012-11-12,8.899999618530273
2012-11-13,8.899999618530273
2012-11-14,9.0
2012-11-15,8.989999771118164
2012-11-16,9.0
2012-11-19,8.949999809265137
2012-11-20,9.0
2012-11-21,9.0
2012-11-23,9.0
2012-11-26,9.0
2012-11-27,8.899999618530273
2012-11-28,9.0
2012-11-29,8.949999809265137
2012-11-30,8.949999809265137
2012-12-03,8.899999618530273
2012-12-04,8.899999618530273
2012-12-05,8.800000190734863
2012-12-06,8.800000190734863
2012-12-07,8.850000381469727
2012-12-10,8.789999961853027
2012-12-11,8.850000381469727
2012-12-12,8.949999809265137
2012-12-13,8.899999618530273
2012-12-14,8.850000381469727
2012-12-17,8.800000190734863
2012-12-18,8.850000381469727
2012-12-19,8.800000190734863
2012-12-20,8.800000190734863
2012-12-21,8.800000190734863
2012-12-24,8.850000381469727
2012-12-26,8.899999618530273
2012-12-27,8.899999618530273
2012-12-28,8.899999618530273
2012-12-31,8.850000381469727
2013-01-02,9.0
2013-01-03,8.899999618530273
2013-01-04,8.9399995803833
2013-01-07,8.989999771118164
2013-01-08,9.050000190734863
2013-01-09,9.039999961853027
2013-01-10,8.979999542236328
2013-01-11,9.100000381469727
2013-01-14,9.100000381469727
2013-01-15,9.100000381469727
2013-01-16,9.199999809265137
2013-01-17,9.199999809265137
2013-01-18,9.149999618530273
2013-01-22,9.149999618530273
2013-01-23,9.180000305175781
2013-01-24,9.449999809265137
2013-01-25,9.25
2013-01-28,9.199999809265137
2013-01-29,9.25
2013-01-30,9.300000190734863
2013-01-31,9.25
2013-02-01,9.399999618530273
2013-02-04,9.300000190734863
2013-02-05,9.229999542236328
2013-02-06,9.100000381469727
2013-02-07,9.199999809265137
2013-02-08,9.25
2013-02-11,9.199999809265137
2013-02-12,9.25
2013-02-13,9.149999618530273
2013-02-14,9.050000190734863
2013-02-15,9.199999809265137
2013-02-19,9.300000190734863
2013-02-20,9.5
2013-02-21,9.380000114440918
2013-02-22,9.380000114440918
2013-02-25,9.399999618530273
2013-02-26,9.399999618530273
2013-02-27,9.300000190734863
2013-02-28,9.300000190734863
2013-03-01,9.300000190734863
2013-03-04,9.300000190734863
2013-03-05,9.25
2013-03-06,9.25
2013-03-07,9.25
2013-03-08,9.199999809265137
2013-03-11,9.25
2013-03-12,9.5
2013-03-13,9.350000381469727
2013-03-14,9.25
2013-03-15,9.399999618530273
2013-03-18,9.25
2013-03-19,9.399999618530273
2013-03-20,9.449999809265137
2013-03-21,9.25
2013-03-22,9.25
2013-03-25,9.5
2013-03-26,9.5
2013-03-27,9.300000190734863
2013-03-28,9.399999618530273
2013-04-01,9.399999618530273
2013-04-02,9.399999618530273
2013-04-03,9.449999809265137
2013-04-04,9.600000381469727
2013-04-05,9.600000381469727
2013-04-08,9.84000015258789
2013-04-09,10.199999809265137
2013-04-10,10.199999809265137
2013-04-11,9.869999885559082
2013-04-12,10.0600004196167
2013-04-15,10.0
2013-04-16,9.850000381469727
2013-04-17,9.850000381469727
2013-04-18,10.149999618530273
2013-04-19,10.199999809265137
2013-04-22,10.300000190734863
2013-04-23,10.100000381469727
2013-04-24,10.100000381469727
2013-04-25,10.100000381469727
2013-04-26,10.0
2013-04-29,10.25
2013-04-30,9.850000381469727
2013-05-01,9.850000381469727
2013-05-02,9.75
2013-05-03,9.75
2013-05-06,9.800000190734863
2013-05-07,9.850000381469727
2013-05-08,10.0
2013-05-09,10.020000457763672
2013-05-10,10.170000076293945
2013-05-13,10.399999618530273
2013-05-14,10.350000381469727
2013-05-15,10.350000381469727
2013-05-16,10.100000381469727
2013-05-17,10.25
2013-05-20,10.199999809265137
2013-05-21,10.25
2013-05-22,10.199999809265137
2013-05-23,10.100000381469727
2013-05-24,10.050000190734863
2013-05-28,10.100000381469727
2013-05-29,10.100000381469727
2013-05-30,10.0
2013-05-31,10.0
2013-06-03,10.0
2013-06-04,9.989999771118164
2013-06-05,10.100000381469727
2013-06-06,10.0
2013-06-07,10.0
2013-06-10,10.0
2013-06-11,10.100000381469727
2013-06-12,9.989999771118164
2013-06-13,9.989999771118164
2013-06-14,10.390000343322754
2013-06-17,10.4399995803833
2013-06-18,10.479999542236328
2013-06-19,10.25
2013-06-20,10.25
2013-06-21,10.25
2013-06-24,10.0600004196167
2013-06-25,10.25
2013-06-26,10.449999809265137
2013-06-27,10.5
2013-06-28,10.5
2013-07-01,10.109999656677246
2013-07-02,10.180000305175781
2013-07-03,10.199999809265137
2013-07-05,10.1899995803833
2013-07-08,10.399999618530273
2013-07-09,10.550000190734863
2013-07-10,10.550000190734863
2013-07-11,10.550000190734863
2013-07-12,10.399999618530273
2013-07-15,10.5
2013-07-16,10.649999618530273
2013-07-17,10.739999771118164
2013-07-18,10.739999771118164
2013-07-19,10.649999618530273
2013-07-22,10.649999618530273
2013-07-23,11.149999618530273
2013-07-24,11.75
2013-07-25,11.75
2013-07-26,12.199999809265137
2013-07-29,11.899999618530273
2013-07-30,11.050000190734863
2013-07-31,11.399999618530273
2013-08-01,11.989999771118164
2013-08-02,11.399999618530273
2013-08-05,11.5
2013-08-06,11.399999618530273
2013-08-07,11.5
2013-08-08,11.489999771118164
2013-08-09,11.460000038146973
2013-08-12,11.399999618530273
2013-08-13,11.149999618530273
2013-08-14,11.300000190734863
2013-08-15,11.25
2013-08-16,11.149999618530273
2013-08-19,11.149999618530273
2013-08-20,11.199999809265137
2013-08-21,11.199999809265137
2013-08-22,11.199999809265137
2013-08-23,11.199999809265137
2013-08-26,11.199999809265137
2013-08-27,11.050000190734863
2013-08-28,11.050000190734863
2013-08-29,11.149999618530273
2013-08-30,11.100000381469727
2013-09-03,11.119999885559082
2013-09-04,11.199999809265137
2013-09-05,11.350000381469727
2013-09-06,11.399999618530273
2013-09-09,11.15999984741211
2013-09-10,11.1899995803833
2013-09-11,11.130000114440918
2013-09-12,11.130000114440918
2013-09-13,11.100000381469727
2013-09-16,11.100000381469727
2013-09-17,11.100000381469727
2013-09-18,11.5
2013-09-19,11.25
2013-09-20,11.25
2013-09-23,11.050000190734863
2013-09-24,11.100000381469727
2013-09-25,11.100000381469727
2013-09-26,11.100000381469727
2013-09-27,11.100000381469727
2013-09-30,11.100000381469727
2013-10-01,11.100000381469727
2013-10-02,11.079999923706055
2013-10-03,11.100000381469727
2013-10-04,11.100000381469727
2013-10-07,11.100000381469727
2013-10-08,11.149999618530273
2013-10-09,11.180000305175781
2013-10-10,11.149999618530273
2013-10-11,11.149999618530273
2013-10-14,11.100000381469727
2013-10-15,11.100000381469727
2013-10-16,11.100000381469727
2013-10-17,11.100000381469727
2013-10-18,11.100000381469727
2013-10-21,11.170000076293945
2013-10-22,11.109999656677246
2013-10-23,11.199999809265137
2013-10-24,11.199999809265137
2013-10-25,11.199999809265137
2013-10-28,11.25
2013-10-29,11.199999809265137
2013-10-30,11.25
2013-10-31,11.170000076293945
2013-11-01,11.279999732971191
2013-11-04,11.149999618530273
2013-11-05,11.199999809265137
2013-11-06,11.199999809265137
2013-11-07,11.300000190734863
2013-11-08,11.149999618530273
2013-11-11,11.149999618530273
2013-11-12,11.149999618530273
2013-11-13,11.300000190734863
2013-11-14,11.25
2013-11-15,11.149999618530273
2013-11-18,11.199999809265137
2013-11-19,11.149999618530273
2013-11-20,11.149999618530273
2013-11-21,11.149999618530273
2013-11-22,11.149999618530273
2013-11-25,11.149999618530273
2013-11-26,11.149999618530273
2013-11-27,11.289999961853027
2013-11-29,11.289999961853027
2013-12-02,11.149999618530273
2013-12-03,11.119999885559082
2013-12-04,11.140000343322754
2013-12-05,11.140000343322754
2013-12-06,11.149999618530273
2013-12-09,11.199999809265137
2013-12-10,11.25
2013-12-11,11.149999618530273
2013-12-12,11.149999618530273
2013-12-13,11.119999885559082
2013-12-16,11.119999885559082
2013-12-17,11.119999885559082
2013-12-18,11.149999618530273
2013-12-19,11.149999618530273
2013-12-20,10.90999984741211
2013-12-23,11.0
2013-12-24,10.949999809265137
2013-12-26,11.100000381469727
2013-12-27,11.0
2013-12-30,10.920000076293945
2013-12-31,11.0
2014-01-02,11.0
2014-01-03,10.920000076293945
2014-01-06,11.050000190734863
2014-01-07,11.050000190734863
2014-01-08,11.050000190734863
2014-01-09,11.050000190734863
2014-01-10,11.140000343322754
2014-01-13,11.010000228881836
2014-01-14,11.0
2014-01-15,11.100000381469727
2014-01-16,11.09000015258789
2014-01-17,11.600000381469727
2014-01-21,11.600000381469727
2014-01-22,11.220000267028809
2014-01-23,11.300000190734863
2014-01-24,11.300000190734863
2014-01-27,11.149999618530273
2014-01-28,11.25
2014-01-29,11.25
2014-01-30,11.449999809265137
2014-01-31,11.329999923706055
2014-02-03,11.25
2014-02-04,11.279999732971191
2014-02-05,11.300000190734863
2014-02-06,11.25
2014-02-07,11.300000190734863
2014-02-10,11.239999771118164
2014-02-11,11.270000457763672
2014-02-12,11.149999618530273
2014-02-13,11.25
2014-02-14,11.199999809265137
2014-02-18,11.149999618530273
2014-02-19,11.199999809265137
2014-02-20,11.149999618530273
2014-02-21,11.149999618530273
2014-02-24,11.199999809265137
2014-02-25,11.239999771118164
2014-02-26,11.300000190734863
2014-02-27,11.149999618530273
2014-02-28,11.149999618530273
2014-03-03,11.149999618530273
2014-03-04,11.199999809265137
2014-03-05,11.15999984741211
2014-03-06,11.119999885559082
2014-03-07,11.149999618530273
2014-03-10,11.149999618530273
2014-03-11,11.25
2014-03-12,11.130000114440918
2014-03-13,11.149999618530273
2014-03-14,11.149999618530273
2014-03-17,11.15999984741211
2014-03-18,11.25
2014-03-19,11.300000190734863
2014-03-20,11.300000190734863
2014-03-21,11.25
2014-03-24,11.300000190734863
2014-03-25,11.300000190734863
2014-03-26,11.300000190734863
2014-03-27,11.300000190734863
2014-03-28,11.350000381469727
2014-03-31,11.25
2014-04-01,11.260000228881836
2014-04-02,11.300000190734863
2014-04-03,11.300000190734863
2014-04-04,11.300000190734863
2014-04-07,11.220000267028809
2014-04-08,11.199999809265137
2014-04-09,11.1899995803833
2014-04-10,11.300000190734863
2014-04-11,11.199999809265137
2014-04-14,11.149999618530273
2014-04-15,11.109999656677246
2014-04-16,11.199999809265137
2014-04-17,11.199999809265137
2014-04-21,11.130000114440918
2014-04-22,11.130000114440918
2014-04-23,11.180000305175781
2014-04-24,11.180000305175781
2014-04-25,11.180000305175781
2014-04-28,11.220000267028809
2014-04-29,11.100000381469727
2014-04-30,11.100000381469727
2014-05-01,11.180000305175781
2014-05-02,11.199999809265137
2014-05-05,11.199999809265137
2014-05-06,11.180000305175781
2014-05-07,11.1899995803833
2014-05-08,11.180000305175781
2014-05-09,11.180000305175781
2014-05-12,11.180000305175781
2014-05-13,11.180000305175781
2014-05-14,11.180000305175781
2014-05-15,11.239999771118164
2014-05-16,11.239999771118164
2014-05-19,11.239999771118164
2014-05-20,11.239999771118164
2014-05-21,11.239999771118164
2014-05-22,11.239999771118164
2014-05-23,11.199999809265137
2014-05-27,11.25
2014-05-28,11.3100004196167
2014-05-29,11.300000190734863
2014-05-30,11.199999809265137
2014-06-02,11.199999809265137
2014-06-03,11.199999809265137
2014-06-04,11.229999542236328
2014-06-05,11.25
2014-06-06,11.279999732971191
2014-06-09,11.25
2014-06-10,11.279999732971191
2014-06-11,11.300000190734863
2014-06-12,11.350000381469727
2014-06-13,11.319999694824219
2014-06-16,11.300000190734863
2014-06-17,11.300000190734863
2014-06-18,11.300000190734863
2014-06-19,11.369999885559082
2014-06-20,11.4399995803833
2014-06-23,11.399999618530273
2014-06-24,11.399999618530273
2014-06-25,11.510000228881836
2014-06-26,11.510000228881836
2014-06-27,11.600000381469727
2014-06-30,11.699999809265137
2014-07-01,11.399999618530273
2014-07-02,11.75
2014-07-03,11.75
2014-07-07,11.600000381469727
2014-07-08,11.600000381469727
2014-07-09,11.579999923706055
2014-07-10,11.600000381469727
2014-07-11,11.699999809265137
2014-07-14,11.649999618530273
2014-07-15,11.600000381469727
2014-07-16,11.550000190734863
2014-07-17,11.619999885559082
2014-07-18,11.600000381469727
2014-07-21,11.600000381469727
2014-07-22,11.6899995803833
2014-07-23,11.59000015258789
2014-07-24,11.59000015258789
2014-07-25,11.5600004196167
2014-07-28,11.5600004196167
2014-07-29,11.579999923706055
2014-07-30,11.630000114440918
2014-07-31,11.520000457763672
2014-08-01,11.550000190734863
2014-08-04,11.550000190734863
2014-08-05,11.520000457763672
2014-08-06,11.5
2014-08-07,11.579999923706055
2014-08-08,11.579999923706055
2014-08-11,11.600000381469727
2014-08-12,11.600000381469727
2014-08-13,11.649999618530273
2014-08-14,11.449999809265137
2014-08-15,11.5
2014-08-18,11.449999809265137
2014-08-19,11.550000190734863
2014-08-20,11.550000190734863
2014-08-21,11.600000381469727
2014-08-22,11.510000228881836
2014-08-25,11.510000228881836
2014-08-26,11.5
2014-08-27,11.550000190734863
2014-08-28,11.600000381469727
2014-08-29,11.600000381469727
2014-09-02,11.5600004196167
2014-09-03,11.5600004196167
2014-09-04,11.600000381469727
2014-09-05,11.550000190734863
2014-09-08,11.640000343322754
2014-09-09,11.600000381469727
2014-09-10,11.600000381469727
2014-09-11,11.600000381469727
2014-09-12,11.550000190734863
2014-09-15,11.550000190734863
2014-09-16,11.640000343322754
2014-09-17,11.550000190734863
2014-09-18,11.640000343322754
2014-09-19,11.699999809265137
2014-09-22,11.699999809265137
2014-09-23,11.739999771118164
2014-09-24,11.739999771118164
2014-09-25,11.699999809265137
2014-09-26,11.699999809265137
2014-09-29,11.699999809265137
2014-09-30,11.699999809265137
2014-10-01,11.739999771118164
2014-10-02,11.75
2014-10-03,11.75
2014-10-06,11.75
2014-10-07,11.850000381469727
2014-10-08,11.760000228881836
2014-10-09,11.75
2014-10-10,11.800000190734863
2014-10-13,11.800000190734863
2014-10-14,11.760000228881836
2014-10-15,11.800000190734863
2014-10-16,11.850000381469727
2014-10-17,11.800000190734863
2014-10-20,11.800000190734863
2014-10-21,11.850000381469727
2014-10-22,11.760000228881836
2014-10-23,11.850000381469727
2014-10-24,11.800000190734863
2014-10-27,11.800000190734863
2014-10-28,11.899999618530273
2014-10-29,12.0
2014-10-30,12.100000381469727
2014-10-31,12.010000228881836
2014-11-03,12.020000457763672
2014-11-04,12.050000190734863
2014-11-05,12.0
2014-11-06,11.899999618530273
2014-11-07,12.100000381469727
2014-11-10,12.010000228881836
2014-11-11,12.100000381469727
2014-11-12,12.149999618530273
2014-11-13,12.149999618530273
2014-11-14,12.199999809265137
2014-11-17,12.149999618530273
2014-11-18,12.25
2014-11-19,12.420000076293945
2014-11-20,12.350000381469727
2014-11-21,12.350000381469727
2014-11-24,12.649999618530273
2014-11-25,12.350000381469727
2014-11-26,12.600000381469727
2014-11-28,12.600000381469727
2014-12-01,12.300000190734863
2014-12-02,12.59000015258789
2014-12-03,12.300000190734863
2014-12-04,12.600000381469727
2014-12-05,12.399999618530273
2014-12-08,12.5
2014-12-09,12.5
2014-12-10,12.399999618530273
2014-12-11,12.399999618530273
2014-12-12,12.260000228881836
2014-12-15,12.260000228881836
2014-12-16,12.350000381469727
2014-12-17,12.270000457763672
2014-12-18,12.300000190734863
2014-12-19,12.399999618530273
2014-12-22,12.399999618530273
2014-12-23,12.449999809265137
2014-12-24,12.449999809265137
2014-12-26,12.25
2014-12-29,12.380000114440918
2014-12-30,12.380000114440918
2014-12-31,12.699999809265137
2015-01-02,12.300000190734863
2015-01-05,12.449999809265137
2015-01-06,12.449999809265137
2015-01-07,12.600000381469727
2015-01-08,12.600000381469727
2015-01-09,12.699999809265137
2015-01-12,12.5
2015-01-13,12.699999809265137
2015-01-14,12.329999923706055
2015-01-15,12.329999923706055
2015-01-16,12.329999923706055
2015-01-20,12.600000381469727
2015-01-21,12.399999618530273
2015-01-22,12.6899995803833
2015-01-23,12.6899995803833
2015-01-26,12.6899995803833
2015-01-27,12.5
2015-01-28,12.699999809265137
2015-01-29,12.5
2015-01-30,12.600000381469727
2015-02-02,12.510000228881836
2015-02-03,12.600000381469727
2015-02-04,13.0
2015-02-05,13.0
2015-02-06,13.25
2015-02-09,12.899999618530273
2015-02-10,13.0
2015-02-11,13.0
2015-02-12,13.0
2015-02-13,13.0
2015-02-17,12.989999771118164
2015-02-18,13.0
2015-02-19,13.0
2015-02-20,13.0
2015-02-23,13.199999809265137
2015-02-24,13.199999809265137
2015-02-25,13.050000190734863
2015-02-26,13.199999809265137
2015-02-27,13.199999809265137
2015-03-02,13.149999618530273
2015-03-03,13.149999618530273
2015-03-04,13.020000457763672
2015-03-05,13.050000190734863
2015-03-06,13.050000190734863
2015-03-09,13.050000190734863
2015-03-10,13.350000381469727
2015-03-11,13.350000381469727
2015-03-12,13.25
2015-03-13,13.25
2015-03-16,13.260000228881836
2015-03-17,13.300000190734863
2015-03-18,13.350000381469727
2015-03-19,13.350000381469727
2015-03-20,13.350000381469727
2015-03-23,13.260000228881836
2015-03-24,13.399999618530273
2015-03-25,13.260000228881836
2015-03-26,13.260000228881836
2015-03-27,13.25
2015-03-30,13.229999542236328
2015-03-31,13.15999984741211
2015-04-01,13.050000190734863
2015-04-02,13.010000228881836
2015-04-06,13.100000381469727
2015-04-07,13.010000228881836
2015-04-08,13.050000190734863
2015-04-09,13.050000190734863
2015-04-10,13.010000228881836
2015-04-13,13.0
2015-04-14,13.0
2015-04-15,12.880000114440918
2015-04-16,13.029999732971191
2015-04-17,12.800000190734863
