,DHCNI
2016-04-27,25.3799991607666
2016-04-28,25.3700008392334
2016-04-29,25.25
2016-05-02,25.350000381469727
2016-05-03,25.31999969482422
2016-05-04,25.309999465942383
2016-05-05,25.329999923706055
2016-05-06,25.3700008392334
2016-05-09,25.299999237060547
2016-05-10,25.270000457763672
2016-05-11,25.360000610351562
2016-05-12,25.329999923706055
2016-05-13,25.399999618530273
2016-05-16,25.40999984741211
2016-05-17,25.479999542236328
2016-05-18,25.3799991607666
2016-05-19,25.34000015258789
2016-05-20,25.260000228881836
2016-05-23,25.469999313354492
2016-05-24,25.399999618530273
2016-05-25,25.489999771118164
2016-05-26,25.450000762939453
2016-05-27,25.329999923706055
2016-05-31,25.469999313354492
2016-06-01,25.5
2016-06-02,25.739999771118164
2016-06-03,25.809999465942383
2016-06-06,25.81999969482422
2016-06-07,25.770000457763672
2016-06-08,25.799999237060547
2016-06-09,25.420000076293945
2016-06-10,25.469999313354492
2016-06-13,25.6200008392334
2016-06-14,25.690000534057617
2016-06-15,25.709999084472656
2016-06-16,25.81999969482422
2016-06-17,25.8700008392334
2016-06-20,25.93000030517578
2016-06-21,25.940000534057617
2016-06-22,25.920000076293945
2016-06-23,26.030000686645508
2016-06-24,25.940000534057617
2016-06-27,25.75
2016-06-28,25.670000076293945
2016-06-29,25.440000534057617
2016-06-30,25.510000228881836
2016-07-01,25.260000228881836
2016-07-05,25.270000457763672
2016-07-06,25.209999084472656
2016-07-07,25.5
2016-07-08,25.780000686645508
2016-07-11,25.639999389648438
2016-07-12,25.75
2016-07-13,25.510000228881836
2016-07-14,25.65999984741211
2016-07-15,25.75
2016-07-18,25.739999771118164
2016-07-19,25.600000381469727
2016-07-20,25.649999618530273
2016-07-21,25.739999771118164
2016-07-22,25.739999771118164
2016-07-25,25.5
2016-07-26,25.450000762939453
2016-07-27,25.600000381469727
2016-07-28,25.68000030517578
2016-07-29,25.65999984741211
2016-08-01,25.84000015258789
2016-08-02,25.829999923706055
2016-08-03,25.979999542236328
2016-08-04,25.59000015258789
2016-08-05,25.40999984741211
2016-08-08,25.559999465942383
2016-08-09,25.5
2016-08-10,25.360000610351562
2016-08-11,25.450000762939453
2016-08-12,25.3700008392334
2016-08-15,25.5
2016-08-16,25.579999923706055
2016-08-17,25.979999542236328
2016-08-18,25.670000076293945
2016-08-19,25.520000457763672
2016-08-22,25.81999969482422
2016-08-23,25.68000030517578
2016-08-24,25.68000030517578
2016-08-25,25.950000762939453
2016-08-26,26.170000076293945
2016-08-29,25.920000076293945
2016-08-30,25.850000381469727
2016-08-31,25.979999542236328
2016-09-01,25.920000076293945
2016-09-02,25.790000915527344
2016-09-06,25.670000076293945
2016-09-07,25.850000381469727
2016-09-08,26.0
2016-09-09,25.6200008392334
2016-09-12,25.81999969482422
2016-09-13,25.3700008392334
2016-09-14,25.729999542236328
2016-09-15,25.65999984741211
2016-09-16,25.389999389648438
2016-09-19,25.860000610351562
2016-09-20,26.149999618530273
2016-09-21,26.06999969482422
2016-09-22,26.200000762939453
2016-09-23,26.31999969482422
2016-09-26,26.059999465942383
2016-09-27,25.920000076293945
2016-09-28,25.8700008392334
2016-09-29,25.729999542236328
2016-09-30,25.40999984741211
2016-10-03,25.610000610351562
2016-10-04,25.530000686645508
2016-10-05,25.56999969482422
2016-10-06,25.34000015258789
2016-10-07,25.389999389648438
2016-10-10,25.360000610351562
2016-10-11,25.049999237060547
2016-10-12,25.0
2016-10-13,24.8799991607666
2016-10-14,24.989999771118164
2016-10-17,25.1299991607666
2016-10-18,26.0
2016-10-19,25.600000381469727
2016-10-20,25.479999542236328
2016-10-21,26.40999984741211
2016-10-24,25.520000457763672
2016-10-25,25.649999618530273
2016-10-26,25.520000457763672
2016-10-27,25.139999389648438
2016-10-28,24.899999618530273
2016-10-31,24.899999618530273
2016-11-01,24.75
2016-11-02,24.729999542236328
2016-11-03,24.549999237060547
2016-11-04,24.690000534057617
2016-11-07,25.020000457763672
2016-11-08,25.170000076293945
2016-11-09,24.5
2016-11-10,22.81999969482422
2016-11-11,24.049999237060547
2016-11-14,22.760000228881836
2016-11-15,22.90999984741211
2016-11-16,23.899999618530273
2016-11-17,23.75
2016-11-18,22.809999465942383
2016-11-21,23.0
2016-11-22,23.170000076293945
2016-11-23,22.950000762939453
2016-11-25,22.700000762939453
2016-11-28,23.399999618530273
2016-11-29,23.81999969482422
2016-11-30,23.989999771118164
2016-12-01,23.329999923706055
2016-12-02,22.799999237060547
2016-12-05,23.0
2016-12-06,23.010000228881836
2016-12-07,23.0
2016-12-08,22.540000915527344
2016-12-09,22.65999984741211
2016-12-12,22.209999084472656
2016-12-13,22.68000030517578
2016-12-14,22.649999618530273
2016-12-15,22.510000228881836
2016-12-16,23.5
2016-12-19,22.760000228881836
2016-12-20,22.200000762939453
2016-12-21,22.649999618530273
2016-12-22,23.139999389648438
2016-12-23,23.270000457763672
2016-12-27,23.690000534057617
2016-12-28,23.90999984741211
2016-12-29,23.479999542236328
2016-12-30,23.309999465942383
2017-01-03,23.299999237060547
2017-01-04,23.8799991607666
2017-01-05,24.040000915527344
2017-01-06,24.030000686645508
2017-01-09,23.950000762939453
2017-01-10,24.049999237060547
2017-01-11,23.600000381469727
2017-01-12,23.68000030517578
2017-01-13,23.399999618530273
2017-01-17,23.31999969482422
2017-01-18,23.549999237060547
2017-01-19,23.799999237060547
2017-01-20,23.989999771118164
2017-01-23,23.989999771118164
2017-01-24,23.43000030517578
2017-01-25,23.950000762939453
2017-01-26,23.850000381469727
2017-01-27,23.75
2017-01-30,23.93000030517578
2017-01-31,23.639999389648438
2017-02-01,23.649999618530273
2017-02-02,23.729999542236328
2017-02-03,23.709999084472656
2017-02-06,23.790000915527344
2017-02-07,23.700000762939453
2017-02-08,23.979999542236328
2017-02-09,23.75
2017-02-10,23.93000030517578
2017-02-13,24.200000762939453
2017-02-14,23.979999542236328
2017-02-15,23.90999984741211
2017-02-16,23.959999084472656
2017-02-17,23.809999465942383
2017-02-21,23.790000915527344
2017-02-22,23.770000457763672
2017-02-23,23.780000686645508
2017-02-24,23.649999618530273
2017-02-27,23.770000457763672
2017-02-28,24.049999237060547
2017-03-01,23.959999084472656
2017-03-02,23.860000610351562
2017-03-03,24.190000534057617
2017-03-06,24.049999237060547
2017-03-07,24.110000610351562
2017-03-08,23.84000015258789
2017-03-09,23.270000457763672
2017-03-10,23.440000534057617
2017-03-13,23.989999771118164
2017-03-14,24.139999389648438
2017-03-15,24.280000686645508
2017-03-16,24.1299991607666
2017-03-17,24.34000015258789
2017-03-20,24.25
2017-03-21,24.34000015258789
2017-03-22,24.229999542236328
2017-03-23,24.399999618530273
2017-03-24,24.389999389648438
2017-03-27,24.739999771118164
2017-03-28,24.75
2017-03-29,24.790000915527344
2017-03-30,24.84000015258789
2017-03-31,25.270000457763672
2017-04-03,25.100000381469727
2017-04-04,25.420000076293945
2017-04-05,25.360000610351562
2017-04-06,25.489999771118164
2017-04-07,25.520000457763672
2017-04-10,25.649999618530273
2017-04-11,24.770000457763672
2017-04-12,24.350000381469727
2017-04-13,24.6299991607666
2017-04-17,24.729999542236328
2017-04-18,24.59000015258789
2017-04-19,24.479999542236328
2017-04-20,24.420000076293945
2017-04-21,24.530000686645508
2017-04-24,24.600000381469727
2017-04-25,24.760000228881836
2017-04-26,24.690000534057617
2017-04-27,24.700000762939453
2017-04-28,24.920000076293945
2017-05-01,24.649999618530273
2017-05-02,24.579999923706055
2017-05-03,24.600000381469727
2017-05-04,24.34000015258789
2017-05-05,24.579999923706055
2017-05-08,24.690000534057617
2017-05-09,24.639999389648438
2017-05-10,24.68000030517578
2017-05-11,24.649999618530273
2017-05-12,24.84000015258789
2017-05-15,24.889999389648438
2017-05-16,24.8799991607666
2017-05-17,24.68000030517578
2017-05-18,24.549999237060547
2017-05-19,24.760000228881836
2017-05-22,24.989999771118164
2017-05-23,25.170000076293945
2017-05-24,25.059999465942383
2017-05-25,25.1299991607666
2017-05-26,24.969999313354492
2017-05-30,24.860000610351562
2017-05-31,24.770000457763672
2017-06-01,24.84000015258789
2017-06-02,24.84000015258789
2017-06-05,24.899999618530273
2017-06-06,24.850000381469727
2017-06-07,24.989999771118164
2017-06-08,25.100000381469727
2017-06-09,25.020000457763672
2017-06-12,25.1299991607666
2017-06-13,25.219999313354492
2017-06-14,25.049999237060547
2017-06-15,25.040000915527344
2017-06-16,25.239999771118164
2017-06-19,25.3799991607666
2017-06-20,25.270000457763672
2017-06-21,25.270000457763672
2017-06-22,25.25
2017-06-23,25.15999984741211
2017-06-26,25.280000686645508
2017-06-27,25.549999237060547
2017-06-28,25.260000228881836
2017-06-29,25.229999542236328
2017-06-30,25.329999923706055
2017-07-03,25.3799991607666
2017-07-05,25.360000610351562
2017-07-06,25.25
2017-07-07,25.209999084472656
2017-07-10,25.579999923706055
2017-07-11,25.450000762939453
2017-07-12,25.15999984741211
2017-07-13,25.020000457763672
2017-07-14,24.989999771118164
2017-07-17,24.979999542236328
2017-07-18,25.100000381469727
2017-07-19,25.020000457763672
2017-07-20,24.920000076293945
2017-07-21,25.079999923706055
2017-07-24,25.030000686645508
2017-07-25,25.010000228881836
2017-07-26,25.030000686645508
2017-07-27,25.010000228881836
2017-07-28,25.059999465942383
2017-07-31,25.049999237060547
2017-08-01,25.049999237060547
2017-08-02,24.969999313354492
2017-08-03,25.020000457763672
2017-08-04,25.040000915527344
2017-08-07,25.049999237060547
2017-08-08,24.93000030517578
2017-08-09,24.950000762939453
2017-08-10,24.93000030517578
2017-08-11,25.06999969482422
2017-08-14,25.010000228881836
2017-08-15,25.010000228881836
2017-08-16,25.06999969482422
2017-08-17,25.09000015258789
2017-08-18,25.049999237060547
2017-08-21,25.06999969482422
2017-08-22,25.059999465942383
2017-08-23,25.079999923706055
2017-08-24,25.139999389648438
2017-08-25,25.09000015258789
2017-08-28,25.139999389648438
2017-08-29,25.1200008392334
2017-08-30,25.100000381469727
2017-08-31,25.1200008392334
2017-09-01,25.149999618530273
2017-09-05,25.1299991607666
2017-09-06,25.06999969482422
2017-09-07,25.100000381469727
2017-09-08,25.100000381469727
2017-09-11,25.18000030517578
2017-09-12,25.239999771118164
2017-09-13,25.219999313354492
2017-09-14,25.209999084472656
2017-09-15,25.229999542236328
2017-09-18,25.209999084472656
2017-09-19,25.170000076293945
2017-09-20,25.030000686645508
2017-09-21,25.15999984741211
2017-09-22,25.170000076293945
2017-09-25,25.170000076293945
2017-09-26,25.209999084472656
2017-09-27,25.260000228881836
2017-09-28,25.260000228881836
2017-09-29,25.389999389648438
2017-10-02,25.309999465942383
2017-10-03,25.219999313354492
2017-10-04,25.34000015258789
2017-10-05,25.280000686645508
2017-10-06,25.260000228881836
2017-10-09,25.110000610351562
2017-10-10,25.190000534057617
2017-10-11,25.299999237060547
2017-10-12,24.969999313354492
2017-10-13,24.969999313354492
2017-10-16,24.950000762939453
2017-10-17,25.040000915527344
2017-10-18,25.0
2017-10-19,25.020000457763672
2017-10-20,25.229999542236328
2017-10-23,25.06999969482422
2017-10-24,25.149999618530273
2017-10-25,25.110000610351562
2017-10-26,25.219999313354492
2017-10-27,25.049999237060547
2017-10-30,25.190000534057617
2017-10-31,25.190000534057617
2017-11-01,25.079999923706055
2017-11-02,25.06999969482422
2017-11-03,25.040000915527344
2017-11-06,25.1299991607666
2017-11-07,25.059999465942383
2017-11-08,25.079999923706055
2017-11-09,25.030000686645508
2017-11-10,25.06999969482422
2017-11-13,25.09000015258789
2017-11-14,25.1299991607666
2017-11-15,25.15999984741211
2017-11-16,25.1200008392334
2017-11-17,25.170000076293945
2017-11-20,25.149999618530273
2017-11-21,25.270000457763672
2017-11-22,25.280000686645508
2017-11-24,25.209999084472656
2017-11-27,25.149999618530273
2017-11-28,25.219999313354492
2017-11-29,25.190000534057617
2017-11-30,25.100000381469727
2017-12-01,25.200000762939453
2017-12-04,25.079999923706055
2017-12-05,25.06999969482422
2017-12-06,25.170000076293945
2017-12-07,25.139999389648438
2017-12-08,25.06999969482422
2017-12-11,25.139999389648438
2017-12-12,25.1200008392334
2017-12-13,25.139999389648438
2017-12-14,25.190000534057617
2017-12-15,25.25
2017-12-18,25.280000686645508
2017-12-19,25.239999771118164
2017-12-20,25.229999542236328
2017-12-21,25.25
2017-12-22,25.219999313354492
2017-12-26,25.1200008392334
2017-12-27,25.190000534057617
2017-12-28,25.200000762939453
2017-12-29,25.270000457763672
2018-01-02,25.1200008392334
2018-01-03,25.100000381469727
2018-01-04,25.18000030517578
2018-01-05,25.200000762939453
2018-01-08,25.209999084472656
2018-01-09,25.190000534057617
2018-01-10,25.3700008392334
2018-01-11,25.149999618530273
2018-01-12,25.010000228881836
2018-01-16,24.969999313354492
2018-01-17,24.93000030517578
2018-01-18,24.809999465942383
2018-01-19,24.790000915527344
2018-01-22,24.799999237060547
2018-01-23,24.889999389648438
2018-01-24,24.8799991607666
2018-01-25,24.979999542236328
2018-01-26,24.90999984741211
2018-01-29,24.690000534057617
2018-01-30,24.790000915527344
2018-01-31,24.899999618530273
2018-02-01,24.65999984741211
2018-02-02,24.75
2018-02-05,24.290000915527344
2018-02-06,24.290000915527344
2018-02-07,24.549999237060547
2018-02-08,24.100000381469727
2018-02-09,24.270000457763672
2018-02-12,24.280000686645508
2018-02-13,24.020000457763672
2018-02-14,23.8700008392334
2018-02-15,23.700000762939453
2018-02-16,23.469999313354492
2018-02-20,24.56999969482422
2018-02-21,24.549999237060547
2018-02-22,24.25
2018-02-23,24.5
2018-02-26,23.56999969482422
2018-02-27,23.829999923706055
2018-02-28,23.809999465942383
2018-03-01,23.90999984741211
2018-03-02,23.950000762939453
2018-03-05,23.760000228881836
2018-03-06,23.690000534057617
2018-03-07,23.770000457763672
2018-03-08,24.100000381469727
2018-03-09,23.93000030517578
2018-03-12,24.1299991607666
2018-03-13,24.399999618530273
2018-03-14,24.299999237060547
2018-03-15,24.510000228881836
2018-03-16,24.649999618530273
2018-03-19,23.6200008392334
2018-03-20,23.739999771118164
2018-03-21,23.81999969482422
2018-03-22,23.889999389648438
2018-03-23,24.0
2018-03-26,24.860000610351562
2018-03-27,24.75
2018-03-28,24.90999984741211
2018-03-29,24.940000534057617
2018-04-02,23.700000762939453
2018-04-03,23.989999771118164
2018-04-04,24.31999969482422
2018-04-05,24.3700008392334
2018-04-06,24.6299991607666
2018-04-09,24.989999771118164
2018-04-10,24.969999313354492
2018-04-11,25.059999465942383
2018-04-12,25.399999618530273
2018-04-13,24.920000076293945
2018-04-16,25.079999923706055
2018-04-17,25.020000457763672
2018-04-18,24.65999984741211
2018-04-19,24.200000762939453
2018-04-20,24.030000686645508
2018-04-23,24.459999084472656
2018-04-24,24.229999542236328
2018-04-25,24.450000762939453
2018-04-26,24.18000030517578
2018-04-27,24.1299991607666
2018-04-30,23.969999313354492
2018-05-01,23.989999771118164
2018-05-02,23.989999771118164
2018-05-03,23.940000534057617
2018-05-04,24.110000610351562
2018-05-07,24.68000030517578
2018-05-08,24.3799991607666
2018-05-09,25.06999969482422
2018-05-10,24.690000534057617
2018-05-11,24.920000076293945
2018-05-14,25.06999969482422
2018-05-15,24.43000030517578
2018-05-16,24.68000030517578
2018-05-17,24.610000610351562
2018-05-18,24.700000762939453
2018-05-21,24.559999465942383
2018-05-22,24.610000610351562
2018-05-23,24.75
2018-05-24,24.8700008392334
2018-05-25,24.670000076293945
2018-05-29,24.81999969482422
2018-05-30,24.68000030517578
2018-05-31,24.940000534057617
2018-06-01,25.139999389648438
2018-06-04,25.1200008392334
2018-06-05,25.1299991607666
2018-06-06,25.079999923706055
2018-06-07,25.030000686645508
2018-06-08,24.969999313354492
2018-06-11,24.889999389648438
2018-06-12,24.770000457763672
2018-06-13,24.649999618530273
2018-06-14,24.860000610351562
2018-06-15,24.84000015258789
2018-06-18,24.770000457763672
2018-06-19,24.670000076293945
2018-06-20,24.709999084472656
2018-06-21,24.600000381469727
2018-06-22,24.719999313354492
2018-06-25,24.65999984741211
2018-06-26,24.719999313354492
2018-06-27,24.850000381469727
2018-06-28,25.139999389648438
2018-06-29,24.799999237060547
2018-07-02,24.899999618530273
2018-07-03,24.969999313354492
2018-07-05,25.15999984741211
2018-07-06,25.0
2018-07-09,25.219999313354492
2018-07-10,25.520000457763672
2018-07-11,25.0
2018-07-12,24.75
2018-07-13,24.75
2018-07-16,24.65999984741211
2018-07-17,24.459999084472656
2018-07-18,24.670000076293945
2018-07-19,24.709999084472656
2018-07-20,25.239999771118164
2018-07-23,25.010000228881836
2018-07-24,24.6200008392334
2018-07-25,24.56999969482422
2018-07-26,24.639999389648438
2018-07-27,24.43000030517578
2018-07-30,24.450000762939453
2018-07-31,24.450000762939453
2018-08-01,24.399999618530273
2018-08-02,24.59000015258789
2018-08-03,24.510000228881836
2018-08-06,24.639999389648438
2018-08-07,24.56999969482422
2018-08-08,24.610000610351562
2018-08-09,24.600000381469727
2018-08-10,24.649999618530273
2018-08-13,24.670000076293945
2018-08-14,24.579999923706055
2018-08-15,24.729999542236328
2018-08-16,24.6200008392334
2018-08-17,24.489999771118164
2018-08-20,24.520000457763672
2018-08-21,24.610000610351562
2018-08-22,24.700000762939453
2018-08-23,24.59000015258789
2018-08-24,24.56999969482422
2018-08-27,24.440000534057617
2018-08-28,24.649999618530273
2018-08-29,24.530000686645508
2018-08-30,24.59000015258789
2018-08-31,24.520000457763672
2018-09-04,24.709999084472656
2018-09-05,24.739999771118164
2018-09-06,24.729999542236328
2018-09-07,24.700000762939453
2018-09-10,24.979999542236328
2018-09-11,24.6200008392334
2018-09-12,24.56999969482422
2018-09-13,24.75
2018-09-14,24.950000762939453
2018-09-17,24.8799991607666
2018-09-18,24.809999465942383
2018-09-19,24.6200008392334
2018-09-20,24.520000457763672
2018-09-21,24.309999465942383
2018-09-24,24.350000381469727
2018-09-25,24.280000686645508
2018-09-26,24.030000686645508
2018-09-27,24.1200008392334
2018-09-28,24.31999969482422
2018-10-01,24.100000381469727
2018-10-02,24.209999084472656
2018-10-03,23.920000076293945
2018-10-04,23.700000762939453
2018-10-05,24.09000015258789
2018-10-08,23.979999542236328
2018-10-09,23.760000228881836
2018-10-10,23.0
2018-10-11,23.170000076293945
2018-10-12,22.65999984741211
2018-10-15,22.8700008392334
2018-10-16,22.889999389648438
2018-10-17,22.799999237060547
2018-10-18,22.84000015258789
2018-10-19,23.1299991607666
2018-10-22,23.3700008392334
2018-10-23,23.40999984741211
2018-10-24,23.510000228881836
2018-10-25,23.43000030517578
2018-10-26,23.059999465942383
2018-10-29,23.049999237060547
2018-10-30,22.75
2018-10-31,21.790000915527344
2018-11-01,22.020000457763672
2018-11-02,21.989999771118164
2018-11-05,22.149999618530273
2018-11-06,22.239999771118164
2018-11-07,22.309999465942383
2018-11-08,22.389999389648438
2018-11-09,22.34000015258789
2018-11-12,22.260000228881836
2018-11-13,22.290000915527344
2018-11-14,22.200000762939453
2018-11-15,21.899999618530273
2018-11-16,21.709999084472656
2018-11-19,21.600000381469727
2018-11-20,21.43000030517578
2018-11-21,21.639999389648438
2018-11-23,21.450000762939453
2018-11-26,21.65999984741211
2018-11-27,21.600000381469727
2018-11-28,21.309999465942383
2018-11-29,20.559999465942383
2018-11-30,20.1299991607666
2018-12-03,20.219999313354492
2018-12-04,19.479999542236328
2018-12-06,19.56999969482422
2018-12-07,19.25
2018-12-10,20.18000030517578
2018-12-11,20.260000228881836
2018-12-12,20.8799991607666
2018-12-13,20.760000228881836
2018-12-14,20.799999237060547
2018-12-17,20.420000076293945
2018-12-18,20.1200008392334
2018-12-19,20.170000076293945
2018-12-20,20.020000457763672
2018-12-21,19.489999771118164
2018-12-24,19.200000762939453
2018-12-26,19.489999771118164
2018-12-27,19.5
2018-12-28,19.920000076293945
2018-12-31,20.190000534057617
2019-01-02,20.270000457763672
2019-01-03,20.3799991607666
2019-01-04,20.899999618530273
2019-01-07,20.75
2019-01-08,20.899999618530273
2019-01-09,20.649999618530273
2019-01-10,20.75
2019-01-11,21.059999465942383
2019-01-14,20.780000686645508
2019-01-15,20.809999465942383
2019-01-16,20.809999465942383
2019-01-17,20.920000076293945
2019-01-18,21.31999969482422
2019-01-22,21.15999984741211
2019-01-23,21.239999771118164
2019-01-24,21.15999984741211
2019-01-25,21.329999923706055
2019-01-28,21.350000381469727
2019-01-29,21.260000228881836
2019-01-30,21.260000228881836
2019-01-31,21.190000534057617
2019-02-01,21.329999923706055
2019-02-04,21.670000076293945
2019-02-05,21.93000030517578
2019-02-06,21.75
2019-02-07,21.860000610351562
2019-02-08,22.170000076293945
2019-02-11,22.350000381469727
2019-02-12,22.600000381469727
2019-02-13,22.959999084472656
2019-02-14,22.959999084472656
2019-02-15,23.479999542236328
2019-02-19,23.149999618530273
2019-02-20,23.200000762939453
2019-02-21,22.860000610351562
2019-02-22,22.850000381469727
2019-02-25,22.920000076293945
2019-02-26,22.969999313354492
2019-02-27,23.010000228881836
2019-02-28,22.709999084472656
2019-03-01,22.399999618530273
2019-03-04,22.25
2019-03-05,22.09000015258789
2019-03-06,22.1299991607666
2019-03-07,22.0
2019-03-08,21.75
2019-03-11,21.670000076293945
2019-03-12,21.799999237060547
2019-03-13,22.020000457763672
2019-03-14,22.079999923706055
2019-03-15,22.239999771118164
2019-03-18,22.510000228881836
2019-03-19,22.530000686645508
2019-03-20,22.649999618530273
2019-03-21,22.850000381469727
2019-03-22,22.600000381469727
2019-03-25,22.75
2019-03-26,22.850000381469727
2019-03-27,22.780000686645508
2019-03-28,22.770000457763672
2019-03-29,23.18000030517578
2019-04-01,23.389999389648438
2019-04-02,22.209999084472656
2019-04-03,21.280000686645508
2019-04-04,21.3799991607666
2019-04-05,21.209999084472656
2019-04-08,21.110000610351562
2019-04-09,21.239999771118164
2019-04-10,21.979999542236328
2019-04-11,22.149999618530273
2019-04-12,22.049999237060547
2019-04-15,22.079999923706055
2019-04-16,22.030000686645508
2019-04-17,21.729999542236328
2019-04-18,21.790000915527344
2019-04-22,21.6200008392334
2019-04-23,21.700000762939453
2019-04-24,21.579999923706055
2019-04-25,21.579999923706055
2019-04-26,21.309999465942383
2019-04-29,21.399999618530273
2019-04-30,21.5
2019-05-01,21.610000610351562
2019-05-02,21.829999923706055
2019-05-03,21.799999237060547
2019-05-06,21.799999237060547
2019-05-07,21.649999618530273
2019-05-08,21.709999084472656
2019-05-09,21.959999084472656
2019-05-10,21.850000381469727
2019-05-13,21.799999237060547
2019-05-14,21.920000076293945
2019-05-15,21.950000762939453
2019-05-16,22.079999923706055
2019-05-17,21.729999542236328
2019-05-20,20.809999465942383
2019-05-21,21.209999084472656
2019-05-22,21.5
2019-05-23,21.399999618530273
2019-05-24,21.3700008392334
2019-05-28,21.329999923706055
2019-05-29,21.0
2019-05-30,21.18000030517578
2019-05-31,21.520000457763672
2019-06-03,21.399999618530273
2019-06-04,21.729999542236328
2019-06-05,21.6200008392334
2019-06-06,21.81999969482422
2019-06-07,21.81999969482422
2019-06-10,21.670000076293945
2019-06-11,21.729999542236328
2019-06-12,21.700000762939453
2019-06-13,21.450000762939453
2019-06-14,21.190000534057617
2019-06-17,21.459999084472656
2019-06-18,21.829999923706055
2019-06-19,21.6200008392334
2019-06-20,22.049999237060547
2019-06-21,22.049999237060547
2019-06-24,22.0
2019-06-25,22.229999542236328
2019-06-26,22.06999969482422
2019-06-27,21.850000381469727
2019-06-28,21.780000686645508
2019-07-01,21.809999465942383
2019-07-02,22.0
2019-07-03,22.219999313354492
2019-07-05,22.229999542236328
2019-07-08,22.200000762939453
2019-07-09,22.18000030517578
2019-07-10,22.1200008392334
2019-07-11,22.170000076293945
2019-07-12,21.940000534057617
2019-07-15,21.959999084472656
2019-07-16,22.200000762939453
2019-07-17,22.299999237060547
2019-07-18,22.31999969482422
2019-07-19,22.31999969482422
2019-07-22,22.5
2019-07-23,22.559999465942383
2019-07-24,22.530000686645508
2019-07-25,22.360000610351562
2019-07-26,22.299999237060547
2019-07-29,22.309999465942383
2019-07-30,22.489999771118164
2019-07-31,22.31999969482422
2019-08-01,22.459999084472656
2019-08-02,22.739999771118164
2019-08-05,22.510000228881836
2019-08-06,22.56999969482422
2019-08-07,22.600000381469727
2019-08-08,22.700000762939453
2019-08-09,22.989999771118164
2019-08-12,23.06999969482422
2019-08-13,23.049999237060547
2019-08-14,23.25
2019-08-15,23.209999084472656
2019-08-16,23.170000076293945
2019-08-19,23.34000015258789
2019-08-20,23.1299991607666
2019-08-21,23.270000457763672
2019-08-22,23.440000534057617
2019-08-23,23.270000457763672
2019-08-26,23.15999984741211
2019-08-27,23.15999984741211
2019-08-28,23.43000030517578
2019-08-29,23.489999771118164
2019-08-30,23.559999465942383
2019-09-03,23.899999618530273
2019-09-04,24.360000610351562
2019-09-05,24.100000381469727
2019-09-06,23.860000610351562
2019-09-09,23.729999542236328
2019-09-10,23.610000610351562
2019-09-11,24.100000381469727
2019-09-12,24.25
2019-09-13,24.0
2019-09-16,24.329999923706055
2019-09-17,24.459999084472656
2019-09-18,24.43000030517578
2019-09-19,24.170000076293945
2019-09-20,24.200000762939453
2019-09-23,24.149999618530273
2019-09-24,24.15999984741211
2019-09-25,24.239999771118164
2019-09-26,24.15999984741211
2019-09-27,24.290000915527344
2019-09-30,24.049999237060547
2019-10-01,24.100000381469727
2019-10-02,24.049999237060547
2019-10-03,24.049999237060547
2019-10-04,24.1200008392334
2019-10-07,24.59000015258789
2019-10-08,24.6299991607666
2019-10-09,24.639999389648438
2019-10-10,24.850000381469727
2019-10-11,24.5
2019-10-14,24.31999969482422
2019-10-15,24.399999618530273
2019-10-16,24.559999465942383
2019-10-17,24.59000015258789
2019-10-18,24.579999923706055
2019-10-21,24.700000762939453
2019-10-22,24.610000610351562
2019-10-23,24.43000030517578
2019-10-24,24.850000381469727
2019-10-25,24.780000686645508
2019-10-28,24.809999465942383
2019-10-29,24.600000381469727
2019-10-30,24.479999542236328
2019-10-31,24.399999618530273
2019-11-01,24.649999618530273
2019-11-04,24.600000381469727
2019-11-05,24.520000457763672
2019-11-06,24.510000228881836
2019-11-07,24.31999969482422
2019-11-08,24.309999465942383
2019-11-11,24.0
2019-11-12,24.1200008392334
2019-11-13,24.389999389648438
2019-11-14,24.540000915527344
2019-11-15,24.510000228881836
2019-11-18,24.649999618530273
2019-11-19,24.6299991607666
2019-11-20,24.739999771118164
2019-11-21,24.649999618530273
2019-11-22,24.649999618530273
2019-11-25,24.600000381469727
2019-11-26,24.43000030517578
2019-11-27,24.209999084472656
2019-11-29,24.1200008392334
2019-12-02,23.829999923706055
2019-12-03,24.200000762939453
2019-12-04,24.260000228881836
2019-12-05,24.100000381469727
2019-12-06,24.139999389648438
2019-12-09,24.1200008392334
2019-12-10,24.049999237060547
2019-12-11,24.100000381469727
2019-12-12,24.360000610351562
2019-12-13,24.8799991607666
2019-12-16,24.799999237060547
2019-12-17,24.799999237060547
2019-12-18,24.850000381469727
2019-12-19,24.850000381469727
2019-12-20,24.780000686645508
2019-12-23,24.899999618530273
2019-12-24,24.889999389648438
2019-12-26,24.84000015258789
2019-12-27,24.889999389648438
2019-12-30,24.84000015258789
2019-12-31,24.75
2020-01-02,24.950000762939453
2020-01-03,25.0
2020-01-06,25.15999984741211
2020-01-07,25.309999465942383
2020-01-08,25.479999542236328
2020-01-09,25.43000030517578
2020-01-10,25.389999389648438
2020-01-13,25.31999969482422
2020-01-14,24.979999542236328
2020-01-15,25.049999237060547
2020-01-16,25.270000457763672
2020-01-17,25.229999542236328
2020-01-21,25.200000762939453
2020-01-22,25.559999465942383
2020-01-23,25.399999618530273
2020-01-24,25.280000686645508
2020-01-27,25.270000457763672
2020-01-28,25.25
2020-01-29,25.239999771118164
2020-01-30,25.219999313354492
2020-01-31,24.950000762939453
2020-02-03,25.190000534057617
