,DDIV
2017-12-01,25.635000228881836
2017-12-04,25.90999984741211
2017-12-05,25.709999084472656
2017-12-06,25.690000534057617
2017-12-07,25.670000076293945
2017-12-08,25.709999084472656
2017-12-11,25.700000762939453
2017-12-12,25.56999969482422
2017-12-13,25.719999313354492
2017-12-14,25.520000457763672
2017-12-15,25.844999313354492
2017-12-18,25.979999542236328
2017-12-19,25.829999923706055
2017-12-20,25.700000762939453
2017-12-21,25.510000228881836
2017-12-22,25.450000762939453
2017-12-26,25.489999771118164
2017-12-27,25.489999771118164
2017-12-28,25.520000457763672
2017-12-29,25.5
2018-01-02,25.329999923706055
2018-01-03,25.31999969482422
2018-01-04,25.334999084472656
2018-01-05,25.40999984741211
2018-01-08,25.503999710083008
2018-01-09,25.530000686645508
2018-01-10,25.40999984741211
2018-01-11,25.40999984741211
2018-01-12,25.610000610351562
2018-01-16,25.530000686645508
2018-01-17,25.65999984741211
2018-01-18,25.493000030517578
2018-01-19,25.674999237060547
2018-01-22,25.78499984741211
2018-01-23,25.895000457763672
2018-01-24,25.7189998626709
2018-01-25,25.687000274658203
2018-01-26,25.725000381469727
2018-01-29,25.610000610351562
2018-01-30,25.427000045776367
2018-01-31,25.312999725341797
2018-02-01,25.260000228881836
2018-02-02,25.030000686645508
2018-02-05,24.3700008392334
2018-02-06,24.309999465942383
2018-02-07,24.402999877929688
2018-02-08,23.950000762939453
2018-02-09,24.1299991607666
2018-02-12,24.360000610351562
2018-02-13,24.360000610351562
2018-02-14,24.540000915527344
2018-02-15,24.753999710083008
2018-02-16,24.915000915527344
2018-02-20,24.549999237060547
2018-02-21,24.743999481201172
2018-02-22,24.350000381469727
2018-02-23,24.860000610351562
2018-02-26,24.863000869750977
2018-02-27,24.549999237060547
2018-02-28,24.190000534057617
2018-03-01,24.274999618530273
2018-03-02,24.360000610351562
2018-03-05,24.829999923706055
2018-03-06,24.81399917602539
2018-03-07,24.979999542236328
2018-03-08,24.860000610351562
2018-03-09,25.139999389648438
2018-03-12,25.25
2018-03-13,25.30500030517578
2018-03-14,25.139999389648438
2018-03-15,25.110000610351562
2018-03-16,25.15999984741211
2018-03-19,24.969999313354492
2018-03-20,24.895000457763672
2018-03-21,24.839000701904297
2018-03-22,24.541000366210938
2018-03-23,23.884000778198242
2018-03-26,24.190000534057617
2018-03-27,24.170000076293945
2018-03-28,24.270000457763672
2018-03-29,24.461000442504883
2018-04-02,23.950000762939453
2018-04-03,24.100000381469727
2018-04-04,24.46500015258789
2018-04-05,24.6299991607666
2018-04-06,24.243999481201172
2018-04-09,24.420000076293945
2018-04-10,24.534000396728516
2018-04-11,24.469999313354492
2018-04-12,24.479000091552734
2018-04-13,24.38800048828125
2018-04-16,24.604999542236328
2018-04-17,24.639999389648438
2018-04-18,24.65399932861328
2018-04-19,24.405000686645508
2018-04-20,24.295000076293945
2018-04-23,24.336999893188477
2018-04-24,24.31999969482422
2018-04-25,24.450000762939453
2018-04-26,24.530000686645508
2018-04-27,24.575000762939453
2018-04-30,24.579999923706055
2018-05-01,24.302000045776367
2018-05-02,24.336999893188477
2018-05-03,24.055999755859375
2018-05-04,24.49799919128418
2018-05-07,24.450000762939453
2018-05-08,24.190000534057617
2018-05-09,24.457000732421875
2018-05-10,24.59000015258789
2018-05-11,24.639999389648438
2018-05-14,24.579999923706055
2018-05-15,24.469999313354492
2018-05-16,24.559999465942383
2018-05-17,24.56999969482422
2018-05-18,24.489999771118164
2018-05-21,24.6200008392334
2018-05-22,24.729999542236328
2018-05-23,24.65999984741211
2018-05-24,24.760000228881836
2018-05-25,24.753999710083008
2018-05-29,24.558000564575195
2018-05-30,24.829999923706055
2018-05-31,24.6299991607666
2018-06-01,24.760000228881836
2018-06-04,24.780000686645508
2018-06-05,24.767000198364258
2018-06-06,24.760000228881836
2018-06-07,24.940000534057617
2018-06-08,24.940000534057617
2018-06-11,24.892000198364258
2018-06-12,24.90999984741211
2018-06-13,24.822999954223633
2018-06-14,24.868000030517578
2018-06-15,24.940000534057617
2018-06-18,24.850000381469727
2018-06-19,24.979999542236328
2018-06-20,25.15999984741211
2018-06-21,24.834999084472656
2018-06-22,25.030000686645508
2018-06-25,24.834999084472656
2018-06-26,24.829999923706055
2018-06-27,24.67300033569336
2018-06-28,24.559999465942383
2018-06-29,24.530000686645508
2018-07-02,24.510000228881836
2018-07-03,24.68000030517578
2018-07-05,24.729999542236328
2018-07-06,24.979999542236328
2018-07-09,25.0
2018-07-10,25.010000228881836
2018-07-11,25.010000228881836
2018-07-12,24.979999542236328
2018-07-13,24.974000930786133
2018-07-16,24.974000930786133
2018-07-17,24.93000030517578
2018-07-18,24.924999237060547
2018-07-19,25.1200008392334
2018-07-20,25.079999923706055
2018-07-23,25.11199951171875
2018-07-24,24.90999984741211
2018-07-25,24.90999984741211
2018-07-26,25.010000228881836
2018-07-27,24.860000610351562
2018-07-30,24.84000015258789
2018-07-31,24.940000534057617
2018-08-01,24.729999542236328
2018-08-02,24.989999771118164
2018-08-03,24.957000732421875
2018-08-06,25.020000457763672
2018-08-07,25.020000457763672
2018-08-08,25.09000015258789
2018-08-09,25.239999771118164
2018-08-10,25.190000534057617
2018-08-13,25.139999389648438
2018-08-14,25.48200035095215
2018-08-15,25.360000610351562
2018-08-16,25.55500030517578
2018-08-17,25.68000030517578
2018-08-20,25.738000869750977
2018-08-21,25.88800048828125
2018-08-22,25.719999313354492
2018-08-23,25.639999389648438
2018-08-24,25.639999389648438
2018-08-27,25.545000076293945
2018-08-28,25.545000076293945
2018-08-29,25.540000915527344
2018-08-30,25.440000534057617
2018-08-31,25.40999984741211
2018-09-04,25.610000610351562
2018-09-05,25.670000076293945
2018-09-06,25.649999618530273
2018-09-07,25.459999084472656
2018-09-10,25.559999465942383
2018-09-11,25.40999984741211
2018-09-12,25.489999771118164
2018-09-13,25.514999389648438
2018-09-14,25.360000610351562
2018-09-17,25.3700008392334
2018-09-18,25.450000762939453
2018-09-19,25.399999618530273
2018-09-20,25.450000762939453
2018-09-21,25.479999542236328
2018-09-24,25.31999969482422
2018-09-25,25.34000015258789
2018-09-26,25.190000534057617
2018-09-27,25.100000381469727
2018-09-28,25.149999618530273
2018-10-01,25.15399932861328
2018-10-02,25.1200008392334
2018-10-03,25.260000228881836
2018-10-04,25.006000518798828
2018-10-05,24.860000610351562
2018-10-08,24.989999771118164
2018-10-09,24.809999465942383
2018-10-10,24.315000534057617
2018-10-11,23.829999923706055
2018-10-12,23.56999969482422
2018-10-15,23.93400001525879
2018-10-16,24.229999542236328
2018-10-17,24.15999984741211
2018-10-18,23.93000030517578
2018-10-19,23.999000549316406
2018-10-22,23.739999771118164
2018-10-23,23.506999969482422
2018-10-24,23.010000228881836
2018-10-25,23.110000610351562
2018-10-26,22.780000686645508
2018-10-29,22.649999618530273
2018-10-30,23.09000015258789
2018-10-31,23.530000686645508
2018-11-01,23.479999542236328
2018-11-02,23.263999938964844
2018-11-05,23.517000198364258
2018-11-06,23.610000610351562
2018-11-07,23.959999084472656
2018-11-08,23.979999542236328
2018-11-09,23.829999923706055
2018-11-12,23.749000549316406
2018-11-13,23.43000030517578
2018-11-14,23.200000762939453
2018-11-15,23.329999923706055
2018-11-16,23.420000076293945
2018-11-19,23.270000457763672
2018-11-20,22.860000610351562
2018-11-21,23.090999603271484
2018-11-23,22.889999389648438
2018-11-26,23.09000015258789
2018-11-27,23.143999099731445
2018-11-28,23.450000762939453
2018-11-29,23.450000762939453
2018-11-30,23.5
2018-12-03,23.65999984741211
2018-12-04,23.01300048828125
2018-12-06,22.940000534057617
2018-12-07,22.458999633789062
2018-12-10,22.34000015258789
2018-12-11,22.219999313354492
2018-12-12,22.360000610351562
2018-12-13,22.219999313354492
2018-12-14,21.865999221801758
2018-12-17,21.389999389648438
2018-12-18,21.18000030517578
2018-12-19,20.75
2018-12-20,20.450000762939453
2018-12-21,20.1299991607666
2018-12-24,19.6299991607666
2018-12-26,20.389999389648438
2018-12-27,20.489999771118164
2018-12-28,20.469999313354492
2018-12-31,20.690000534057617
2019-01-02,20.777999877929688
2019-01-03,20.59000015258789
2019-01-04,21.104000091552734
2019-01-07,21.399999618530273
2019-01-08,21.40999984741211
2019-01-09,21.799999237060547
2019-01-10,21.780000686645508
2019-01-11,21.82699966430664
2019-01-14,21.76300048828125
2019-01-15,21.8700008392334
2019-01-16,22.100000381469727
2019-01-17,22.139999389648438
2019-01-18,22.459999084472656
2019-01-22,22.3700008392334
2019-01-23,22.520000457763672
2019-01-24,22.506999969482422
2019-01-25,22.579999923706055
2019-01-28,22.60300064086914
2019-01-29,22.729999542236328
2019-01-30,22.8799991607666
2019-01-31,23.017000198364258
2019-02-01,22.986000061035156
2019-02-04,23.131000518798828
2019-02-05,23.219999313354492
2019-02-06,23.149999618530273
2019-02-07,23.145000457763672
2019-02-08,23.31999969482422
2019-02-11,23.319000244140625
2019-02-12,23.389999389648438
2019-02-13,23.420000076293945
2019-02-14,23.459999084472656
2019-02-15,23.489999771118164
2019-02-19,23.601999282836914
2019-02-20,23.549999237060547
2019-02-21,23.479999542236328
2019-02-22,23.670000076293945
2019-02-25,23.573999404907227
2019-02-26,23.573999404907227
2019-02-27,23.459999084472656
2019-02-28,23.579999923706055
2019-03-01,23.53700065612793
2019-03-04,23.655000686645508
2019-03-05,23.690000534057617
2019-03-06,23.600000381469727
2019-03-07,23.51799964904785
2019-03-08,23.5
2019-03-11,23.816999435424805
2019-03-12,23.920000076293945
2019-03-13,24.010000228881836
2019-03-14,23.969999313354492
2019-03-15,24.110000610351562
2019-03-18,24.09000015258789
2019-03-19,23.950000762939453
2019-03-20,23.889999389648438
2019-03-21,24.1200008392334
2019-03-22,24.06100082397461
2019-03-25,24.0
2019-03-26,24.190000534057617
2019-03-27,24.18000030517578
2019-03-28,24.143999099731445
2019-03-29,24.239999771118164
2019-04-01,24.268999099731445
2019-04-02,24.35300064086914
2019-04-03,24.35300064086914
2019-04-04,24.299999237060547
2019-04-05,24.39299964904785
2019-04-08,24.34000015258789
2019-04-09,24.25
2019-04-10,24.332000732421875
2019-04-11,24.329999923706055
2019-04-12,24.489999771118164
2019-04-15,24.440000534057617
2019-04-16,24.44700050354004
2019-04-17,24.149999618530273
2019-04-18,24.207000732421875
2019-04-22,24.066999435424805
2019-04-23,24.25
2019-04-24,24.31999969482422
2019-04-25,24.489999771118164
2019-04-26,24.614999771118164
2019-04-29,24.586999893188477
2019-04-30,24.59000015258789
2019-05-01,24.520000457763672
2019-05-02,24.47100067138672
2019-05-03,24.56999969482422
2019-05-06,24.6299991607666
2019-05-07,24.444000244140625
2019-05-08,24.382999420166016
2019-05-09,24.382999420166016
2019-05-10,24.549999237060547
2019-05-13,24.40999984741211
2019-05-14,24.58300018310547
2019-05-15,24.670000076293945
2019-05-16,24.781999588012695
2019-05-17,24.77400016784668
2019-05-20,24.719999313354492
2019-05-21,24.799999237060547
2019-05-22,24.81399917602539
2019-05-23,24.60099983215332
2019-05-24,24.760000228881836
2019-05-28,24.540000915527344
2019-05-29,24.219999313354492
2019-05-30,24.170000076293945
2019-05-31,24.1299991607666
2019-06-03,24.166000366210938
2019-06-04,24.426000595092773
2019-06-05,24.832000732421875
2019-06-06,24.777000427246094
2019-06-07,24.920000076293945
2019-06-10,24.795000076293945
2019-06-11,24.798999786376953
2019-06-12,24.875999450683594
2019-06-13,25.0
2019-06-14,24.75
2019-06-17,24.792999267578125
2019-06-18,24.84000015258789
2019-06-19,25.079999923706055
2019-06-20,25.229999542236328
2019-06-21,25.14699935913086
2019-06-24,25.06599998474121
2019-06-25,25.027000427246094
2019-06-26,24.677000045776367
2019-06-27,24.729999542236328
2019-06-28,24.940000534057617
2019-07-01,25.05900001525879
2019-07-02,25.219999313354492
2019-07-03,25.510000228881836
2019-07-05,25.450000762939453
2019-07-08,25.420000076293945
2019-07-09,25.44099998474121
2019-07-10,25.530000686645508
2019-07-11,25.450000762939453
2019-07-12,25.520000457763672
2019-07-15,25.51799964904785
2019-07-16,25.452999114990234
2019-07-17,25.360000610351562
2019-07-18,25.43000030517578
2019-07-19,25.219999313354492
2019-07-22,25.25
2019-07-23,25.340999603271484
2019-07-24,25.469999313354492
2019-07-25,25.3799991607666
2019-07-26,25.489999771118164
2019-07-29,25.510000228881836
2019-07-30,25.56999969482422
2019-07-31,25.56999969482422
2019-08-01,25.270000457763672
2019-08-02,25.21500015258789
2019-08-05,24.65999984741211
2019-08-06,24.969999313354492
2019-08-07,25.010000228881836
2019-08-08,25.3799991607666
2019-08-09,25.280000686645508
2019-08-12,25.05900001525879
2019-08-13,25.25
2019-08-14,24.790000915527344
2019-08-15,24.770000457763672
2019-08-16,25.124000549316406
2019-08-19,25.40999984741211
2019-08-20,25.280000686645508
2019-08-21,25.3799991607666
2019-08-22,25.47599983215332
2019-08-23,24.954999923706055
2019-08-26,25.113000869750977
2019-08-27,25.139999389648438
2019-08-28,25.14699935913086
2019-08-29,25.399999618530273
2019-08-30,25.47599983215332
2019-09-03,25.450000762939453
2019-09-04,25.64900016784668
2019-09-05,25.719999313354492
2019-09-06,25.75
2019-09-09,25.790000915527344
2019-09-10,25.679000854492188
2019-09-11,25.920000076293945
2019-09-12,26.010000228881836
2019-09-13,25.878000259399414
2019-09-16,26.040000915527344
2019-09-17,26.079999923706055
2019-09-18,26.099000930786133
2019-09-19,26.15999984741211
2019-09-20,26.170000076293945
2019-09-23,26.25
2019-09-24,26.118000030517578
2019-09-25,26.09000015258789
2019-09-26,26.15999984741211
2019-09-27,25.979999542236328
2019-09-30,26.09000015258789
2019-10-01,25.8799991607666
2019-10-02,25.600000381469727
2019-10-03,25.690000534057617
2019-10-04,25.899999618530273
2019-10-07,25.920000076293945
2019-10-08,25.600000381469727
2019-10-09,25.645999908447266
2019-10-10,25.739999771118164
2019-10-11,25.920000076293945
2019-10-14,25.82200050354004
2019-10-15,25.959999084472656
2019-10-16,25.940000534057617
2019-10-17,26.059999465942383
2019-10-18,26.142000198364258
2019-10-21,26.34000015258789
2019-10-22,26.360000610351562
2019-10-23,26.30299949645996
2019-10-24,26.32200050354004
2019-10-25,26.270000457763672
2019-10-28,26.299999237060547
2019-10-29,26.368000030517578
2019-10-30,26.34000015258789
2019-10-31,26.229999542236328
2019-11-01,26.344999313354492
2019-11-04,26.360000610351562
2019-11-05,26.200000762939453
2019-11-06,26.260000228881836
2019-11-07,26.094999313354492
2019-11-08,26.100000381469727
2019-11-11,26.09000015258789
2019-11-12,26.020000457763672
2019-11-13,26.094999313354492
2019-11-14,26.09000015258789
2019-11-15,26.25
2019-11-18,26.277000427246094
2019-11-19,26.2189998626709
2019-11-20,26.21500015258789
2019-11-21,26.013999938964844
2019-11-22,25.9950008392334
2019-11-25,26.135000228881836
2019-11-26,26.360000610351562
2019-11-27,26.488000869750977
2019-11-29,26.3700008392334
2019-12-02,26.09000015258789
2019-12-03,26.06800079345703
2019-12-04,26.21500015258789
2019-12-05,26.264999389648438
2019-12-06,26.43000030517578
2019-12-09,26.364999771118164
2019-12-10,26.334999084472656
2019-12-11,26.25200080871582
2019-12-12,26.2549991607666
2019-12-13,25.8799991607666
2019-12-16,26.104999542236328
2019-12-17,26.076000213623047
2019-12-18,26.235000610351562
2019-12-19,26.329999923706055
2019-12-20,26.493999481201172
2019-12-23,26.400999069213867
2019-12-24,26.434999465942383
2019-12-26,26.486000061035156
2019-12-27,26.490999221801758
2019-12-30,26.46500015258789
2019-12-31,26.56999969482422
2020-01-02,26.520999908447266
2020-01-03,26.511999130249023
2020-01-06,26.493000030517578
2020-01-07,26.448999404907227
2020-01-08,26.47100067138672
2020-01-09,26.573999404907227
2020-01-10,26.63599967956543
2020-01-13,26.84000015258789
2020-01-14,26.867000579833984
2020-01-15,26.93199920654297
2020-01-16,27.229999542236328
2020-01-17,27.284000396728516
2020-01-21,27.30699920654297
2020-01-22,27.333999633789062
2020-01-23,27.434999465942383
2020-01-24,27.367000579833984
2020-01-27,27.072999954223633
2020-01-28,27.30299949645996
2020-01-29,27.197999954223633
2020-01-30,27.216999053955078
2020-01-31,26.898000717163086
2020-02-03,26.979999542236328
2020-02-04,27.229999542236328
2020-02-05,27.36199951171875
2020-02-06,27.399999618530273
2020-02-07,27.246000289916992
2020-02-10,27.371999740600586
2020-02-11,27.59000015258789
2020-02-12,27.72599983215332
2020-02-13,27.780000686645508
2020-02-14,27.801000595092773
2020-02-18,27.736000061035156
2020-02-19,27.68199920654297
2020-02-20,27.815000534057617
2020-02-21,27.655000686645508
2020-02-24,27.023000717163086
2020-02-25,26.229000091552734
2020-02-26,25.847999572753906
2020-02-27,24.59000015258789
2020-02-28,23.94700050354004
2020-03-02,25.024999618530273
2020-03-03,24.739999771118164
2020-03-04,25.65999984741211
2020-03-05,24.966999053955078
2020-03-06,24.3799991607666
2020-03-09,21.940000534057617
2020-03-10,22.677000045776367
2020-03-11,21.309999465942383
2020-03-12,18.8799991607666
2020-03-13,20.28700065612793
2020-03-16,16.95800018310547
2020-03-17,17.690000534057617
2020-03-18,15.859999656677246
2020-03-19,16.15999984741211
2020-03-20,15.404000282287598
2020-03-23,14.59000015258789
2020-03-24,15.920000076293945
2020-03-25,16.84000015258789
2020-03-26,18.329999923706055
2020-03-27,17.96299934387207
2020-03-30,18.270000457763672
2020-03-31,17.913999557495117
2020-04-01,16.729999542236328
2020-04-02,16.94099998474121
2020-04-03,16.368000030517578
2020-04-06,17.736000061035156
2020-04-07,17.86199951171875
2020-04-08,18.899999618530273
2020-04-09,19.64299964904785
2020-04-13,19.163000106811523
2020-04-14,19.58099937438965
2020-04-15,18.74799919128418
2020-04-16,18.614999771118164
2020-04-17,19.325000762939453
2020-04-20,18.83799934387207
2020-04-21,18.43600082397461
2020-04-22,18.797000885009766
2020-04-23,18.658000946044922
2020-04-24,18.900999069213867
2020-04-27,19.305999755859375
2020-04-28,19.424999237060547
2020-04-29,19.53499984741211
2020-04-30,19.2189998626709
2020-05-01,18.645000457763672
2020-05-04,18.700000762939453
2020-05-05,18.889999389648438
2020-05-06,18.746000289916992
2020-05-07,18.899999618530273
2020-05-08,19.27400016784668
2020-05-11,19.25200080871582
2020-05-12,18.750999450683594
2020-05-13,18.389999389648438
2020-05-14,18.503000259399414
2020-05-15,18.364999771118164
2020-05-18,19.200000762939453
2020-05-19,18.952999114990234
2020-05-20,19.190000534057617
2020-05-21,19.03499984741211
2020-05-22,19.152999877929688
2020-05-26,19.503000259399414
2020-05-27,19.854000091552734
2020-05-28,20.139999389648438
2020-05-29,20.195999145507812
2020-06-01,20.187000274658203
2020-06-02,20.364999771118164
2020-06-03,20.684999465942383
2020-06-04,20.47100067138672
2020-06-05,20.88800048828125
2020-06-08,21.19099998474121
2020-06-09,20.95199966430664
2020-06-10,20.809999465942383
2020-06-11,19.68000030517578
2020-06-12,19.84000015258789
2020-06-15,19.8700008392334
2020-06-16,20.260000228881836
2020-06-17,20.43000030517578
2020-06-18,20.19700050354004
2020-06-19,20.08300018310547
2020-06-22,20.114999771118164
2020-06-23,20.040000915527344
2020-06-24,19.719999313354492
2020-06-25,19.58300018310547
2020-06-26,19.280000686645508
2020-06-29,19.59000015258789
2020-06-30,19.875
2020-07-01,20.079999923706055
2020-07-02,20.143999099731445
2020-07-06,20.141000747680664
2020-07-07,19.959999084472656
2020-07-08,20.0
2020-07-09,19.889999389648438
2020-07-10,20.038999557495117
2020-07-13,19.95800018310547
2020-07-14,20.110000610351562
2020-07-15,20.327999114990234
2020-07-16,20.312999725341797
2020-07-17,20.527000427246094
2020-07-20,20.44099998474121
2020-07-21,20.58099937438965
2020-07-22,20.81999969482422
2020-07-23,20.768999099731445
2020-07-24,20.551000595092773
2020-07-27,20.680999755859375
2020-07-28,20.674999237060547
2020-07-29,20.937000274658203
2020-07-30,20.85700035095215
2020-07-31,20.71500015258789
2020-08-03,20.847999572753906
2020-08-04,20.891000747680664
2020-08-05,21.097000122070312
2020-08-06,20.979000091552734
2020-08-07,21.176000595092773
2020-08-10,21.395000457763672
2020-08-11,21.43000030517578
2020-08-12,21.424999237060547
2020-08-13,21.32699966430664
2020-08-14,21.36199951171875
2020-08-17,21.459999084472656
2020-08-18,21.3439998626709
2020-08-19,21.270000457763672
2020-08-20,21.132999420166016
2020-08-21,21.170000076293945
2020-08-24,21.48900032043457
2020-08-25,21.405000686645508
2020-08-26,21.459999084472656
2020-08-27,21.562999725341797
2020-08-28,21.56999969482422
2020-08-31,21.389999389648438
2020-09-01,21.569000244140625
2020-09-02,21.979000091552734
2020-09-03,21.415000915527344
2020-09-04,21.367000579833984
2020-09-08,20.851999282836914
2020-09-09,21.20400047302246
2020-09-10,20.927000045776367
2020-09-11,21.020000457763672
2020-09-14,21.417999267578125
2020-09-15,21.531999588012695
2020-09-16,21.850000381469727
2020-09-17,21.569000244140625
2020-09-18,21.304000854492188
2020-09-21,20.760000228881836
2020-09-22,20.90999984741211
2020-09-23,20.39299964904785
2020-09-24,20.309999465942383
2020-09-25,20.613000869750977
2020-09-28,21.025999069213867
2020-09-29,20.930999755859375
2020-09-30,21.049999237060547
2020-10-01,21.260000228881836
2020-10-02,21.493000030517578
2020-10-05,21.92799949645996
2020-10-06,21.735000610351562
2020-10-07,22.020999908447266
2020-10-08,22.29599952697754
2020-10-09,22.36199951171875
2020-10-12,22.48699951171875
2020-10-13,22.415000915527344
2020-10-14,22.415000915527344
2020-10-15,22.42300033569336
2020-10-16,22.486000061035156
2020-10-19,22.150999069213867
2020-10-20,22.243000030517578
2020-10-21,22.04199981689453
2020-10-22,22.04199981689453
2020-10-23,22.45599937438965
2020-10-26,21.91699981689453
2020-10-27,21.631000518798828
2020-10-28,20.979999542236328
2020-10-29,21.308000564575195
2020-10-30,21.118999481201172
2020-11-02,21.663000106811523
2020-11-03,22.079999923706055
2020-11-04,22.073999404907227
2020-11-05,22.607999801635742
2020-11-06,22.44300079345703
2020-11-09,23.25
2020-11-10,23.2810001373291
2020-11-11,23.20199966430664
2020-11-12,22.826000213623047
2020-11-13,23.320999145507812
2020-11-16,23.320999145507812
2020-11-17,23.702999114990234
2020-11-18,23.554000854492188
2020-11-19,23.658000946044922
2020-11-20,23.55900001525879
2020-11-23,23.888999938964844
2020-11-24,24.312000274658203
2020-11-25,24.174999237060547
2020-11-27,24.174999237060547
2020-11-30,23.85099983215332
2020-12-01,24.174999237060547
2020-12-02,24.12299919128418
2020-12-03,24.229000091552734
2020-12-04,24.479000091552734
2020-12-07,24.361000061035156
2020-12-08,24.389999389648438
2020-12-09,24.34000015258789
2020-12-10,24.288999557495117
2020-12-11,24.158000946044922
2020-12-14,24.05500030517578
2020-12-15,24.4950008392334
2020-12-16,24.604000091552734
2020-12-17,24.79199981689453
2020-12-18,24.594999313354492
2020-12-21,24.51300048828125
2020-12-22,24.51300048828125
2020-12-23,24.820999145507812
2020-12-24,24.60700035095215
2020-12-28,24.698999404907227
2020-12-29,24.55500030517578
2020-12-30,24.687999725341797
2020-12-31,24.81999969482422
2021-01-04,24.336000442504883
2021-01-05,24.485000610351562
2021-01-06,25.121000289916992
2021-01-07,25.320999145507812
2021-01-08,25.333999633789062
2021-01-11,25.29199981689453
2021-01-12,25.55900001525879
2021-01-13,25.642000198364258
2021-01-14,25.7810001373291
2021-01-15,25.64900016784668
2021-01-19,25.808000564575195
2021-01-20,25.90399932861328
2021-01-21,25.672000885009766
2021-01-22,25.628999710083008
2021-01-25,25.47800064086914
2021-01-26,25.391000747680664
2021-01-27,24.889999389648438
2021-01-28,25.280000686645508
2021-01-29,24.549999237060547
2021-02-01,25.030000686645508
2021-02-02,25.492000579833984
2021-02-03,25.74799919128418
2021-02-04,26.259000778198242
2021-02-05,26.371000289916992
2021-02-08,26.70400047302246
2021-02-09,26.809999465942383
2021-02-10,26.9689998626709
2021-02-11,26.986000061035156
2021-02-12,27.231000900268555
2021-02-16,27.62700080871582
2021-02-17,27.49799919128418
2021-02-18,27.23200035095215
2021-02-19,27.788999557495117
2021-02-22,28.110000610351562
2021-02-23,28.239999771118164
2021-02-24,28.976999282836914
2021-02-25,28.143999099731445
2021-02-26,27.889999389648438
2021-03-01,28.677000045776367
2021-03-02,28.507999420166016
2021-03-03,28.667999267578125
2021-03-04,28.132999420166016
2021-03-05,28.760000228881836
2021-03-08,29.155000686645508
2021-03-09,28.885000228881836
2021-03-10,29.454999923706055
2021-03-11,29.621999740600586
2021-03-12,30.04599952697754
2021-03-15,30.190000534057617
2021-03-16,29.691999435424805
2021-03-17,30.01099967956543
2021-03-18,29.711000442504883
2021-03-19,29.510000228881836
2021-03-22,29.32200050354004
2021-03-23,28.584999084472656
2021-03-24,28.468000411987305
2021-03-25,29.000999450683594
2021-03-26,29.374000549316406
2021-03-29,28.937999725341797
2021-03-30,29.274999618530273
2021-03-31,29.259000778198242
2021-04-01,29.613000869750977
2021-04-05,29.76300048828125
2021-04-06,29.72800064086914
2021-04-07,29.781999588012695
2021-04-08,29.711999893188477
2021-04-09,29.898000717163086
2021-04-12,30.030000686645508
2021-04-13,29.829999923706055
2021-04-14,29.961999893188477
2021-04-15,30.084999084472656
2021-04-16,30.281999588012695
2021-04-19,30.10300064086914
2021-04-20,29.43400001525879
2021-04-21,30.118000030517578
2021-04-22,29.80699920654297
2021-04-23,30.43199920654297
2021-04-26,30.63800048828125
2021-04-27,30.945999145507812
2021-04-28,31.083999633789062
2021-04-29,31.344999313354492
2021-04-30,31.07900047302246
2021-05-03,31.309999465942383
2021-05-04,31.476999282836914
2021-05-05,31.6200008392334
2021-05-06,31.969999313354492
2021-05-07,32.31999969482422
2021-05-10,32.18000030517578
2021-05-11,31.649999618530273
2021-05-12,30.809999465942383
2021-05-13,31.45199966430664
2021-05-14,32.18000030517578
