,ESGE
2020-04-20,28.90999984741211
2020-04-21,28.15999984741211
2020-04-22,28.8799991607666
2020-04-23,28.75
2020-04-24,28.649999618530273
2020-04-27,29.170000076293945
2020-04-28,29.209999084472656
2020-04-29,30.049999237060547
2020-04-30,29.40999984741211
2020-05-01,28.459999084472656
2020-05-04,28.809999465942383
2020-05-05,28.969999313354492
2020-05-06,28.850000381469727
2020-05-07,28.969999313354492
2020-05-08,29.540000915527344
2020-05-11,29.399999618530273
2020-05-12,29.229999542236328
2020-05-13,29.18000030517578
2020-05-14,29.360000610351562
2020-05-15,28.969999313354492
2020-05-18,29.989999771118164
2020-05-19,29.729999542236328
2020-05-20,30.110000610351562
2020-05-21,29.829999923706055
2020-05-22,29.280000686645508
2020-05-26,29.93000030517578
2020-05-27,29.899999618530273
2020-05-28,29.700000762939453
2020-05-29,30.229999542236328
2020-06-01,30.829999923706055
2020-06-02,31.540000915527344
2020-06-03,32.349998474121094
2020-06-04,31.760000228881836
2020-06-05,32.58000183105469
2020-06-08,32.77000045776367
2020-06-09,32.59000015258789
2020-06-10,32.849998474121094
2020-06-11,31.25
2020-06-12,31.8700008392334
2020-06-15,31.389999389648438
2020-06-16,31.739999771118164
2020-06-17,31.969999313354492
2020-06-18,31.979999542236328
2020-06-19,32.0099983215332
2020-06-22,32.40999984741211
2020-06-23,32.72999954223633
2020-06-24,32.279998779296875
2020-06-25,32.43000030517578
2020-06-26,32.09000015258789
2020-06-29,32.2400016784668
2020-06-30,32.08000183105469
2020-07-01,32.5
2020-07-02,33.209999084472656
2020-07-06,34.59000015258789
2020-07-07,34.029998779296875
2020-07-08,34.93000030517578
2020-07-09,34.959999084472656
2020-07-10,34.79999923706055
2020-07-13,34.619998931884766
2020-07-14,34.65999984741211
2020-07-15,34.77000045776367
2020-07-16,34.290000915527344
2020-07-17,34.439998626708984
2020-07-20,34.88999938964844
2020-07-21,35.29999923706055
2020-07-22,35.15999984741211
2020-07-23,34.849998474121094
2020-07-24,34.779998779296875
2020-07-27,35.349998474121094
2020-07-28,35.11000061035156
2020-07-29,35.709999084472656
2020-07-30,35.29999923706055
2020-07-31,35.04999923706055
2020-08-03,35.31999969482422
2020-08-04,35.7599983215332
2020-08-05,36.18000030517578
2020-08-06,36.22999954223633
2020-08-07,35.529998779296875
2020-08-10,35.529998779296875
2020-08-11,35.439998626708984
2020-08-12,35.959999084472656
2020-08-13,35.790000915527344
2020-08-14,35.689998626708984
2020-08-17,36.119998931884766
2020-08-18,36.06999969482422
2020-08-19,35.689998626708984
2020-08-20,35.529998779296875
2020-08-21,35.75
2020-08-24,36.119998931884766
2020-08-25,36.560001373291016
2020-08-26,36.63999938964844
2020-08-27,36.40999984741211
2020-08-28,36.81999969482422
2020-08-31,35.970001220703125
2020-09-01,36.59000015258789
2020-09-02,36.529998779296875
2020-09-03,35.84000015258789
2020-09-04,35.869998931884766
2020-09-08,35.15999984741211
2020-09-09,35.75
2020-09-10,35.20000076293945
2020-09-11,35.540000915527344
2020-09-14,36.09000015258789
2020-09-15,36.4900016784668
2020-09-16,36.439998626708984
2020-09-17,36.25
2020-09-18,35.959999084472656
2020-09-21,35.630001068115234
2020-09-22,35.40999984741211
2020-09-23,34.849998474121094
2020-09-24,34.689998626708984
2020-09-25,34.72999954223633
2020-09-28,35.09000015258789
2020-09-29,35.060001373291016
2020-09-30,35.61000061035156
2020-10-01,36.0
2020-10-02,35.59000015258789
2020-10-05,36.04999923706055
2020-10-06,36.06999969482422
2020-10-07,36.52000045776367
2020-10-08,36.84000015258789
2020-10-09,37.099998474121094
2020-10-12,37.40999984741211
2020-10-13,37.279998779296875
2020-10-14,37.09000015258789
2020-10-15,36.849998474121094
2020-10-16,36.959999084472656
2020-10-19,36.83000183105469
2020-10-20,37.29999923706055
2020-10-21,37.310001373291016
2020-10-22,37.31999969482422
2020-10-23,37.4900016784668
2020-10-26,37.02000045776367
2020-10-27,37.25
2020-10-28,36.34000015258789
2020-10-29,36.720001220703125
2020-10-30,36.2400016784668
2020-11-02,36.779998779296875
2020-11-03,36.91999816894531
2020-11-04,38.0099983215332
2020-11-05,38.720001220703125
2020-11-06,38.91999816894531
2020-11-09,39.16999816894531
2020-11-10,38.72999954223633
2020-11-11,38.90999984741211
2020-11-12,38.650001525878906
2020-11-13,39.25
2020-11-16,39.77000045776367
2020-11-17,39.630001068115234
2020-11-18,39.56999969482422
2020-11-19,39.599998474121094
2020-11-20,39.86000061035156
2020-11-23,39.939998626708984
2020-11-24,40.47999954223633
2020-11-25,40.2599983215332
2020-11-27,40.560001373291016
2020-11-30,39.470001220703125
2020-12-01,40.220001220703125
2020-12-02,40.29999923706055
2020-12-03,40.650001525878906
2020-12-04,41.08000183105469
2020-12-07,41.04999923706055
2020-12-08,41.119998931884766
2020-12-09,40.81999969482422
2020-12-10,41.349998474121094
2020-12-11,41.040000915527344
2020-12-14,40.5099983215332
2020-12-15,40.959999084472656
2020-12-16,41.16999816894531
2020-12-17,41.45000076293945
2020-12-18,41.25
2020-12-21,40.779998779296875
2020-12-22,40.5099983215332
2020-12-23,40.970001220703125
2020-12-24,40.70000076293945
2020-12-28,40.83000183105469
2020-12-29,41.41999816894531
2020-12-30,41.9900016784668
2020-12-31,41.97999954223633
2021-01-04,42.279998779296875
2021-01-05,43.189998626708984
2021-01-06,42.79999923706055
2021-01-07,43.279998779296875
2021-01-08,44.43000030517578
2021-01-11,43.869998931884766
2021-01-12,44.2400016784668
2021-01-13,44.40999984741211
2021-01-14,44.709999084472656
2021-01-15,44.099998474121094
2021-01-19,44.810001373291016
2021-01-20,45.720001220703125
2021-01-21,45.90999984741211
2021-01-22,45.4900016784668
2021-01-25,45.849998474121094
2021-01-26,45.47999954223633
2021-01-27,44.15999984741211
2021-01-28,44.529998779296875
2021-01-29,43.38999938964844
2021-02-01,44.619998931884766
2021-02-02,45.209999084472656
2021-02-03,45.41999816894531
2021-02-04,45.380001068115234
2021-02-05,45.709999084472656
2021-02-08,45.86000061035156
2021-02-09,46.380001068115234
2021-02-10,46.47999954223633
2021-02-11,47.029998779296875
2021-02-12,47.029998779296875
2021-02-16,47.11000061035156
2021-02-17,47.189998626708984
2021-02-18,46.470001220703125
2021-02-19,46.790000915527344
2021-02-22,45.36000061035156
2021-02-23,45.5099983215332
2021-02-24,45.209999084472656
2021-02-25,44.16999816894531
2021-02-26,43.61000061035156
2021-03-01,44.75
2021-03-02,44.27000045776367
2021-03-03,44.189998626708984
2021-03-04,43.209999084472656
2021-03-05,43.65999984741211
2021-03-08,42.400001525878906
2021-03-09,43.41999816894531
2021-03-10,43.310001373291016
2021-03-11,44.599998474121094
2021-03-12,43.810001373291016
2021-03-15,43.93000030517578
2021-03-16,43.9900016784668
2021-03-17,44.09000015258789
2021-03-18,43.310001373291016
2021-03-19,43.72999954223633
2021-03-22,43.7400016784668
2021-03-23,42.81999969482422
2021-03-24,41.83000183105469
2021-03-25,42.06999969482422
2021-03-26,43.13999938964844
2021-03-29,42.900001525878906
2021-03-30,43.099998474121094
2021-03-31,43.310001373291016
2021-04-01,43.720001220703125
2021-04-05,43.95000076293945
2021-04-06,44.130001068115234
2021-04-07,43.43000030517578
2021-04-08,43.880001068115234
2021-04-09,43.459999084472656
2021-04-12,43.2400016784668
2021-04-13,43.40999984741211
2021-04-14,43.61000061035156
2021-04-15,43.97999954223633
2021-04-16,44.13999938964844
2021-04-19,44.0
2021-04-20,43.689998626708984
2021-04-21,43.91999816894531
2021-04-22,43.83000183105469
2021-04-23,44.36000061035156
2021-04-26,44.43000030517578
2021-04-27,44.38999938964844
2021-04-28,44.72999954223633
2021-04-29,44.61000061035156
2021-04-30,43.970001220703125
2021-05-03,43.97999954223633
2021-05-04,43.52000045776367
2021-05-05,43.70000076293945
2021-05-06,44.06999969482422
2021-05-07,44.45000076293945
2021-05-10,43.709999084472656
2021-05-11,43.5
2021-05-12,42.33000183105469
2021-05-13,42.31999969482422
2021-05-14,43.099998474121094
