,CSA
2019-04-05,46.279998779296875
2019-04-08,46.2599983215332
2019-04-09,45.65999984741211
2019-04-10,46.33000183105469
2019-04-11,46.38999938964844
2019-04-12,46.630001068115234
2019-04-15,46.45000076293945
2019-04-16,46.68000030517578
2019-04-17,46.58399963378906
2019-04-18,46.540000915527344
2019-04-22,46.132999420166016
2019-04-23,46.779998779296875
2019-04-24,46.900001525878906
2019-04-25,46.439998626708984
2019-04-26,46.7400016784668
2019-04-29,47.029998779296875
2019-04-30,46.81999969482422
2019-05-01,46.652000427246094
2019-05-02,46.2599983215332
2019-05-03,47.481998443603516
2019-05-06,47.459999084472656
2019-05-07,46.58000183105469
2019-05-08,46.54800033569336
2019-05-09,46.374000549316406
2019-05-10,46.10300064086914
2019-05-13,45.33300018310547
2019-05-14,45.599998474121094
2019-05-15,45.60100173950195
2019-05-16,45.72999954223633
2019-05-17,45.25
2019-05-20,45.25
2019-05-21,45.4900016784668
2019-05-22,45.00600051879883
2019-05-23,44.130001068115234
2019-05-24,44.22999954223633
2019-05-28,44.04999923706055
2019-05-29,43.72999954223633
2019-05-30,43.63999938964844
2019-05-31,42.92399978637695
2019-06-03,43.130001068115234
2019-06-04,44.02000045776367
2019-06-05,44.09000015258789
2019-06-06,43.9900016784668
2019-06-07,44.33000183105469
2019-06-10,44.76100158691406
2019-06-11,44.459999084472656
2019-06-12,44.36600112915039
2019-06-13,44.720001220703125
2019-06-14,44.439998626708984
2019-06-17,44.41699981689453
2019-06-18,44.41699981689453
2019-06-19,44.986000061035156
2019-06-20,45.14500045776367
2019-06-21,44.9900016784668
2019-06-24,44.55500030517578
2019-06-25,44.40999984741211
2019-06-26,44.34000015258789
2019-06-27,44.79999923706055
2019-06-28,45.68000030517578
2019-07-01,45.737998962402344
2019-07-02,45.41999816894531
2019-07-03,45.88999938964844
2019-07-05,45.834999084472656
2019-07-08,45.91299819946289
2019-07-09,45.430999755859375
2019-07-10,45.4900016784668
2019-07-11,45.16999816894531
2019-07-12,46.06999969482422
2019-07-15,45.56999969482422
2019-07-16,45.72999954223633
2019-07-17,45.51900100708008
2019-07-18,45.4900016784668
2019-07-19,45.439998626708984
2019-07-22,45.119998931884766
2019-07-23,45.400001525878906
2019-07-24,46.369998931884766
2019-07-25,45.904998779296875
2019-07-26,46.369998931884766
2019-07-29,46.19499969482422
2019-07-30,46.619998931884766
2019-07-31,46.34000015258789
2019-08-01,45.5
2019-08-02,45.099998474121094
2019-08-05,44.0
2019-08-06,44.04999923706055
2019-08-07,43.84700012207031
2019-08-08,44.90399932861328
2019-08-09,44.400001525878906
2019-08-12,44.06999969482422
2019-08-13,44.43000030517578
2019-08-14,43.31999969482422
2019-08-15,43.24800109863281
2019-08-16,44.025001525878906
2019-08-19,44.65999984741211
2019-08-20,44.20000076293945
2019-08-21,44.470001220703125
2019-08-22,44.5099983215332
2019-08-23,43.54999923706055
2019-08-26,43.349998474121094
2019-08-27,42.86000061035156
2019-08-28,43.529998779296875
2019-08-29,44.04999923706055
2019-08-30,44.0099983215332
2019-09-03,43.625
2019-09-04,43.86000061035156
2019-09-05,44.939998626708984
2019-09-06,44.349998474121094
2019-09-09,45.11000061035156
2019-09-10,45.91999816894531
2019-09-11,46.90800094604492
2019-09-12,47.150001525878906
2019-09-13,47.38999938964844
2019-09-16,47.31999969482422
2019-09-17,47.1349983215332
2019-09-18,46.83000183105469
2019-09-19,46.88999938964844
2019-09-20,46.4900016784668
2019-09-23,46.61000061035156
2019-09-24,45.849998474121094
2019-09-25,46.52000045776367
2019-09-26,46.060001373291016
2019-09-27,45.805999755859375
2019-09-30,46.20000076293945
2019-10-01,45.13999938964844
2019-10-02,44.683998107910156
2019-10-03,44.224998474121094
2019-10-04,44.97999954223633
2019-10-07,45.10900115966797
2019-10-08,44.42399978637695
2019-10-09,44.349998474121094
2019-10-10,44.5359992980957
2019-10-11,45.77000045776367
2019-10-14,45.18000030517578
2019-10-15,45.709999084472656
2019-10-16,45.62799835205078
2019-10-17,45.97999954223633
2019-10-18,46.05500030517578
2019-10-21,46.59000015258789
2019-10-22,46.84000015258789
2019-10-23,46.86000061035156
2019-10-24,46.834999084472656
2019-10-25,47.30799865722656
2019-10-28,47.650001525878906
2019-10-29,47.540000915527344
2019-10-30,47.5890007019043
2019-10-31,47.09000015258789
2019-11-01,47.808998107910156
2019-11-04,48.43000030517578
2019-11-05,48.689998626708984
2019-11-06,48.5
2019-11-07,48.83000183105469
2019-11-08,48.540000915527344
2019-11-11,48.400001525878906
2019-11-12,48.659000396728516
2019-11-13,48.29199981689453
2019-11-14,48.27000045776367
2019-11-15,48.27000045776367
2019-11-18,48.1349983215332
2019-11-19,48.349998474121094
2019-11-20,47.89699935913086
2019-11-21,47.70399856567383
2019-11-22,47.89799880981445
2019-11-25,48.80500030517578
2019-11-26,48.65299987792969
2019-11-27,48.88100051879883
2019-11-29,48.555999755859375
2019-12-02,48.13100051879883
2019-12-03,47.84700012207031
2019-12-04,48.38999938964844
2019-12-05,48.41899871826172
2019-12-06,49.0
2019-12-09,48.893001556396484
2019-12-10,48.790000915527344
2019-12-11,48.96099853515625
2019-12-12,49.5099983215332
2019-12-13,49.14699935913086
2019-12-16,49.4109992980957
2019-12-17,49.69300079345703
2019-12-18,49.68600082397461
2019-12-19,49.630001068115234
2019-12-20,49.814998626708984
2019-12-23,49.69200134277344
2019-12-24,49.69200134277344
2019-12-26,49.69200134277344
2019-12-27,49.51100158691406
2019-12-30,49.52199935913086
2019-12-31,49.47999954223633
2020-01-02,49.518001556396484
2020-01-03,49.518001556396484
2020-01-06,49.518001556396484
2020-01-07,49.11899948120117
2020-01-08,49.25899887084961
2020-01-09,49.2130012512207
2020-01-10,48.94300079345703
2020-01-13,49.3380012512207
2020-01-14,49.465999603271484
2020-01-15,49.48699951171875
2020-01-16,50.14799880981445
2020-01-17,50.400001525878906
2020-01-21,49.44599914550781
2020-01-22,49.380001068115234
2020-01-23,49.56100082397461
2020-01-24,49.20000076293945
2020-01-27,48.3390007019043
2020-01-28,48.619998931884766
2020-01-29,48.41999816894531
2020-01-30,48.24700164794922
2020-01-31,47.10599899291992
2020-02-03,47.4630012512207
2020-02-04,48.18000030517578
2020-02-05,48.869998931884766
2020-02-06,48.599998474121094
2020-02-07,47.970001220703125
2020-02-10,47.970001220703125
2020-02-11,48.49800109863281
2020-02-12,48.84299850463867
2020-02-13,48.87900161743164
2020-02-14,48.624000549316406
2020-02-18,48.3849983215332
2020-02-19,48.53300094604492
2020-02-20,48.65599822998047
2020-02-21,48.19200134277344
2020-02-24,46.79899978637695
2020-02-25,45.141998291015625
2020-02-26,44.689998626708984
2020-02-27,43.04600143432617
2020-02-28,42.0
2020-03-02,43.319000244140625
2020-03-03,42.354000091552734
2020-03-04,43.505001068115234
2020-03-05,41.84299850463867
2020-03-06,41.249000549316406
2020-03-09,37.369998931884766
2020-03-10,38.09700012207031
2020-03-11,35.94499969482422
2020-03-12,31.934999465942383
2020-03-13,34.20800018310547
2020-03-16,30.43199920654297
2020-03-17,32.44300079345703
2020-03-18,29.261999130249023
2020-03-19,30.743000030517578
2020-03-20,29.290000915527344
2020-03-23,29.017000198364258
2020-03-24,31.349000930786133
2020-03-25,31.507999420166016
2020-03-26,33.52799987792969
2020-03-27,32.073001861572266
2020-03-30,32.380001068115234
2020-03-31,32.928001403808594
2020-04-01,30.899999618530273
2020-04-02,31.020000457763672
2020-04-03,30.148000717163086
2020-04-06,32.63600158691406
2020-04-07,32.78300094604492
2020-04-08,34.03799819946289
2020-04-09,35.72999954223633
2020-04-13,34.55099868774414
2020-04-14,34.87200164794922
2020-04-15,33.10200119018555
2020-04-16,32.856998443603516
2020-04-17,34.27000045776367
2020-04-20,33.71699905395508
2020-04-21,33.05099868774414
2020-04-22,33.36000061035156
2020-04-23,33.73699951171875
2020-04-24,34.124000549316406
2020-04-27,35.74700164794922
2020-04-28,36.65299987792969
2020-04-29,38.65999984741211
2020-04-30,37.185001373291016
2020-05-01,36.220001220703125
2020-05-04,35.2599983215332
2020-05-05,35.573001861572266
2020-05-06,35.02799987792969
2020-05-07,35.39899826049805
2020-05-08,37.053001403808594
2020-05-11,36.51900100708008
2020-05-12,35.5
2020-05-13,33.6510009765625
2020-05-14,33.6510009765625
2020-05-15,33.6510009765625
2020-05-18,36.689998626708984
2020-05-19,35.86899948120117
2020-05-20,36.909000396728516
2020-05-21,37.05099868774414
2020-05-22,37.185001373291016
2020-05-26,38.77899932861328
2020-05-27,40.57699966430664
2020-05-28,39.47700119018555
2020-05-29,39.066001892089844
2020-06-01,39.23699951171875
2020-06-02,39.57699966430664
2020-06-03,41.099998474121094
2020-06-04,41.43600082397461
2020-06-05,43.29800033569336
2020-06-08,43.94499969482422
2020-06-09,43.013999938964844
2020-06-10,41.51900100708008
2020-06-11,38.25699996948242
2020-06-12,39.04199981689453
2020-06-15,39.63399887084961
2020-06-16,40.71900177001953
2020-06-17,39.97200012207031
2020-06-18,39.86000061035156
2020-06-19,39.290000915527344
2020-06-22,39.25
2020-06-23,39.84700012207031
2020-06-24,38.494998931884766
2020-06-25,38.494998931884766
2020-06-26,38.03099822998047
2020-06-29,39.590999603271484
2020-06-30,40.19300079345703
2020-07-01,39.347999572753906
2020-07-02,39.542999267578125
2020-07-06,39.96799850463867
2020-07-07,39.96799850463867
2020-07-08,39.145999908447266
2020-07-09,39.145999908447266
2020-07-10,38.82699966430664
2020-07-13,39.01599884033203
2020-07-14,39.48899841308594
2020-07-15,41.0989990234375
2020-07-16,40.94200134277344
2020-07-17,40.85900115966797
2020-07-20,40.849998474121094
2020-07-21,41.305999755859375
2020-07-22,41.20100021362305
2020-07-23,41.53200149536133
2020-07-24,41.01300048828125
2020-07-27,41.30500030517578
2020-07-28,40.933998107910156
2020-07-29,42.06700134277344
2020-07-30,41.683998107910156
2020-07-31,41.2760009765625
2020-08-03,41.2760009765625
2020-08-04,42.00400161743164
2020-08-05,42.00400161743164
2020-08-06,42.97999954223633
2020-08-07,43.5629997253418
2020-08-10,44.125
2020-08-11,44.16400146484375
2020-08-12,44.16400146484375
2020-08-13,44.0890007019043
2020-08-14,44.0890007019043
2020-08-17,44.0890007019043
2020-08-18,43.46500015258789
2020-08-19,43.430999755859375
2020-08-20,43.430999755859375
2020-08-21,42.83300018310547
2020-08-24,42.83300018310547
2020-08-25,43.56999969482422
2020-08-26,43.19900131225586
2020-08-27,43.56999969482422
2020-08-28,43.470001220703125
2020-08-31,43.540000915527344
2020-09-01,43.316001892089844
2020-09-02,44.099998474121094
2020-09-03,44.099998474121094
2020-09-04,42.94499969482422
2020-09-08,42.000999450683594
2020-09-09,42.24399948120117
2020-09-10,41.816001892089844
2020-09-11,41.816001892089844
2020-09-14,42.119998931884766
2020-09-15,42.165000915527344
2020-09-16,42.39400100708008
2020-09-17,42.39400100708008
2020-09-18,42.39400100708008
2020-09-21,40.42499923706055
2020-09-22,40.55500030517578
2020-09-23,39.632999420166016
2020-09-24,39.84700012207031
2020-09-25,40.15599822998047
2020-09-28,41.15999984741211
2020-09-29,40.88999938964844
2020-09-30,41.090999603271484
2020-10-01,40.90999984741211
2020-10-02,40.90999984741211
2020-10-05,42.88999938964844
2020-10-06,43.20399856567383
2020-10-07,43.874000549316406
2020-10-08,44.46500015258789
2020-10-09,44.65999984741211
2020-10-12,45.04199981689453
2020-10-13,44.560001373291016
2020-10-14,44.198001861572266
2020-10-15,44.70500183105469
2020-10-16,44.70500183105469
2020-10-19,44.176998138427734
2020-10-20,44.44300079345703
2020-10-21,44.35100173950195
2020-10-22,44.95399856567383
2020-10-23,45.266998291015625
2020-10-26,44.39400100708008
2020-10-27,43.810001373291016
2020-10-28,42.95000076293945
2020-10-29,43.22999954223633
2020-10-30,42.74100112915039
2020-11-02,43.72600173950195
2020-11-03,44.87900161743164
2020-11-04,44.069000244140625
2020-11-05,44.069000244140625
2020-11-06,44.069000244140625
2020-11-09,47.1609992980957
2020-11-10,48.263999938964844
2020-11-11,47.94599914550781
2020-11-12,46.95500183105469
2020-11-13,46.95500183105469
2020-11-16,49.40700149536133
2020-11-17,49.49599838256836
2020-11-18,48.87799835205078
2020-11-19,48.935001373291016
2020-11-20,48.891998291015625
2020-11-23,50.029998779296875
2020-11-24,51.16899871826172
2020-11-25,50.638999938964844
2020-11-27,50.36000061035156
2020-11-30,50.36000061035156
2020-12-01,50.36000061035156
2020-12-02,50.229000091552734
2020-12-03,50.45600128173828
2020-12-04,51.75
2020-12-07,51.599998474121094
2020-12-08,51.560001373291016
2020-12-09,52.04499816894531
2020-12-10,52.36199951171875
2020-12-11,51.90999984741211
2020-12-14,51.90999984741211
2020-12-15,53.2130012512207
2020-12-16,53.2130012512207
2020-12-17,53.255001068115234
2020-12-18,53.178001403808594
2020-12-21,52.74399948120117
2020-12-22,52.98099899291992
2020-12-23,52.98099899291992
2020-12-24,52.98099899291992
2020-12-28,54.05400085449219
2020-12-29,53.154998779296875
2020-12-30,53.71500015258789
2020-12-31,53.71500015258789
2021-01-04,53.35200119018555
2021-01-05,54.26599884033203
2021-01-06,56.97100067138672
2021-01-07,57.470001220703125
2021-01-08,56.93600082397461
2021-01-11,56.93600082397461
2021-01-12,57.93899917602539
2021-01-13,57.33399963378906
2021-01-14,58.270999908447266
2021-01-15,58.270999908447266
2021-01-19,57.986000061035156
2021-01-20,58.22700119018555
2021-01-21,57.540000915527344
2021-01-22,57.540000915527344
2021-01-25,58.11800003051758
2021-01-26,57.87300109863281
2021-01-27,56.608001708984375
2021-01-28,56.529998779296875
2021-01-29,56.529998779296875
2021-02-01,56.766998291015625
2021-02-02,57.44599914550781
2021-02-03,57.44599914550781
2021-02-04,58.77299880981445
2021-02-05,59.486000061035156
2021-02-08,61.284000396728516
2021-02-09,61.928001403808594
2021-02-10,61.345001220703125
2021-02-11,61.345001220703125
2021-02-12,61.69499969482422
2021-02-16,61.47999954223633
2021-02-17,61.17599868774414
2021-02-18,60.45100021362305
2021-02-19,61.39099884033203
2021-02-22,61.71099853515625
2021-02-23,61.486000061035156
2021-02-24,62.75600051879883
2021-02-25,61.02199935913086
2021-02-26,61.31999969482422
2021-03-01,62.599998474121094
2021-03-02,61.6619987487793
2021-03-03,61.93199920654297
2021-03-04,60.582000732421875
2021-03-05,62.07899856567383
2021-03-08,62.07899856567383
2021-03-09,63.590999603271484
2021-03-10,64.87699890136719
2021-03-11,64.87699890136719
2021-03-12,64.87699890136719
2021-03-15,66.04499816894531
2021-03-16,66.04499816894531
2021-03-17,65.54499816894531
2021-03-18,64.58799743652344
2021-03-19,64.73699951171875
2021-03-22,63.7140007019043
2021-03-23,61.70600128173828
2021-03-24,61.0880012512207
2021-03-25,62.2760009765625
2021-03-26,63.56700134277344
2021-03-29,62.959999084472656
2021-03-30,63.05500030517578
2021-03-31,63.36600112915039
2021-04-01,64.01200103759766
2021-04-05,64.68399810791016
2021-04-06,64.68399810791016
2021-04-07,64.68399810791016
2021-04-08,63.9010009765625
2021-04-09,64.1719970703125
2021-04-12,64.25399780273438
2021-04-13,64.25399780273438
2021-04-14,64.05599975585938
2021-04-15,64.25299835205078
2021-04-16,64.37000274658203
2021-04-19,64.0999984741211
2021-04-20,64.0999984741211
2021-04-21,63.917999267578125
2021-04-22,63.555999755859375
2021-04-23,64.68499755859375
2021-04-26,64.66999816894531
2021-04-27,64.51000213623047
2021-04-28,64.61699676513672
2021-04-29,64.76200103759766
2021-04-30,64.0510025024414
2021-05-03,64.0510025024414
2021-05-04,64.95999908447266
2021-05-05,64.47000122070312
2021-05-06,65.50599670410156
2021-05-07,66.10800170898438
2021-05-10,65.21399688720703
2021-05-11,65.21399688720703
2021-05-12,65.21399688720703
2021-05-13,65.21399688720703
2021-05-14,65.79499816894531
