,DWAS
2016-04-21,34.97999954223633
2016-04-22,35.290000915527344
2016-04-25,35.09000015258789
2016-04-26,35.470001220703125
2016-04-27,35.650001525878906
2016-04-28,35.11000061035156
2016-04-29,34.779998779296875
2016-05-02,35.209999084472656
2016-05-03,34.68000030517578
2016-05-04,34.400001525878906
2016-05-05,34.380001068115234
2016-05-06,34.560001373291016
2016-05-09,34.630001068115234
2016-05-10,34.93000030517578
2016-05-11,34.4900016784668
2016-05-12,34.349998474121094
2016-05-13,34.150001525878906
2016-05-16,34.58000183105469
2016-05-17,33.81999969482422
2016-05-18,33.88999938964844
2016-05-19,33.540000915527344
2016-05-20,34.060001373291016
2016-05-23,34.04999923706055
2016-05-24,34.7400016784668
2016-05-25,34.86000061035156
2016-05-26,34.880001068115234
2016-05-27,35.060001373291016
2016-05-31,35.029998779296875
2016-06-01,35.349998474121094
2016-06-02,35.38999938964844
2016-06-03,35.25
2016-06-06,35.58000183105469
2016-06-07,35.83000183105469
2016-06-08,36.13999938964844
2016-06-09,35.95000076293945
2016-06-10,35.41999816894531
2016-06-13,35.040000915527344
2016-06-14,35.0
2016-06-15,34.959999084472656
2016-06-16,34.939998626708984
2016-06-17,34.720001220703125
2016-06-20,35.209999084472656
2016-06-21,35.119998931884766
2016-06-22,34.970001220703125
2016-06-23,35.709999084472656
2016-06-24,34.40999984741211
2016-06-27,33.529998779296875
2016-06-28,33.91999816894531
2016-06-29,34.599998474121094
2016-06-30,35.29999923706055
2016-07-01,35.41999816894531
2016-07-05,34.939998626708984
2016-07-06,35.34000015258789
2016-07-07,35.400001525878906
2016-07-08,36.22999954223633
2016-07-11,36.70000076293945
2016-07-12,37.16999816894531
2016-07-13,36.970001220703125
2016-07-14,37.02000045776367
2016-07-15,36.97999954223633
2016-07-18,37.08000183105469
2016-07-19,36.849998474121094
2016-07-20,37.08000183105469
2016-07-21,36.720001220703125
2016-07-22,37.119998931884766
2016-07-25,36.95000076293945
2016-07-26,37.349998474121094
2016-07-27,37.470001220703125
2016-07-28,37.4900016784668
2016-07-29,37.52000045776367
2016-08-01,37.400001525878906
2016-08-02,36.93000030517578
2016-08-03,37.09000015258789
2016-08-04,37.18000030517578
2016-08-05,37.470001220703125
2016-08-08,37.439998626708984
2016-08-09,37.529998779296875
2016-08-10,37.22999954223633
2016-08-11,37.43000030517578
2016-08-12,37.349998474121094
2016-08-15,37.7400016784668
2016-08-16,37.43000030517578
2016-08-17,37.41999816894531
2016-08-18,37.72999954223633
2016-08-19,37.66999816894531
2016-08-22,37.70000076293945
2016-08-23,37.939998626708984
2016-08-24,37.5099983215332
2016-08-25,37.720001220703125
2016-08-26,37.709999084472656
2016-08-29,37.900001525878906
2016-08-30,38.04999923706055
2016-08-31,37.779998779296875
2016-09-01,37.7599983215332
2016-09-02,38.2400016784668
2016-09-06,38.36000061035156
2016-09-07,38.540000915527344
2016-09-08,38.599998474121094
2016-09-09,37.369998931884766
2016-09-12,37.810001373291016
2016-09-13,37.040000915527344
2016-09-14,37.31999969482422
2016-09-15,37.7400016784668
2016-09-16,37.630001068115234
2016-09-19,37.91999816894531
2016-09-20,37.86000061035156
2016-09-21,38.439998626708984
2016-09-22,38.869998931884766
2016-09-23,38.56999969482422
2016-09-26,38.2599983215332
2016-09-27,38.2599983215332
2016-09-28,38.619998931884766
2016-09-29,38.060001373291016
2016-09-30,38.5
2016-10-03,38.41999816894531
2016-10-04,38.130001068115234
2016-10-05,38.40999984741211
2016-10-06,38.470001220703125
2016-10-07,38.0
2016-10-10,38.5099983215332
2016-10-11,37.599998474121094
2016-10-12,37.54999923706055
2016-10-13,37.09000015258789
2016-10-14,36.84000015258789
2016-10-17,36.81999969482422
2016-10-18,36.959999084472656
2016-10-19,37.13999938964844
2016-10-20,36.95000076293945
2016-10-21,36.63999938964844
2016-10-24,36.72999954223633
2016-10-25,36.439998626708984
2016-10-26,35.93000030517578
2016-10-27,35.369998931884766
2016-10-28,35.209999084472656
2016-10-31,35.369998931884766
2016-11-01,35.18000030517578
2016-11-02,34.689998626708984
2016-11-03,34.38999938964844
2016-11-04,34.470001220703125
2016-11-07,35.459999084472656
2016-11-08,35.59000015258789
2016-11-09,36.95000076293945
2016-11-10,37.43000030517578
2016-11-11,38.40999984741211
2016-11-14,38.689998626708984
2016-11-15,39.08000183105469
2016-11-16,39.16999816894531
2016-11-17,39.599998474121094
2016-11-18,39.77000045776367
2016-11-21,39.9900016784668
2016-11-22,40.150001525878906
2016-11-23,40.459999084472656
2016-11-25,40.66999816894531
2016-11-28,39.970001220703125
2016-11-29,40.0
2016-11-30,39.959999084472656
2016-12-01,39.41999816894531
2016-12-02,39.36000061035156
2016-12-05,40.060001373291016
2016-12-06,40.5099983215332
2016-12-07,40.630001068115234
2016-12-08,41.310001373291016
2016-12-09,41.22999954223633
2016-12-12,40.779998779296875
2016-12-13,40.86000061035156
2016-12-14,40.470001220703125
2016-12-15,40.97999954223633
2016-12-16,40.66999816894531
2016-12-19,40.959999084472656
2016-12-20,41.2599983215332
2016-12-21,41.099998474121094
2016-12-22,40.68000030517578
2016-12-23,41.0
2016-12-27,41.13999938964844
2016-12-28,40.72999954223633
2016-12-29,40.59000015258789
2016-12-30,40.400001525878906
2017-01-03,40.540000915527344
2017-01-04,41.189998626708984
2017-01-05,40.56999969482422
2017-01-06,40.2599983215332
2017-01-09,40.02000045776367
2017-01-10,40.56999969482422
2017-01-11,40.689998626708984
2017-01-12,40.13999938964844
2017-01-13,40.36000061035156
2017-01-17,39.880001068115234
2017-01-18,40.189998626708984
2017-01-19,39.849998474121094
2017-01-20,40.029998779296875
2017-01-23,39.86000061035156
2017-01-24,40.65999984741211
2017-01-25,41.150001525878906
2017-01-26,40.97999954223633
2017-01-27,40.900001525878906
2017-01-30,40.2599983215332
2017-01-31,40.470001220703125
2017-02-01,40.529998779296875
2017-02-02,40.2599983215332
2017-02-03,41.06999969482422
2017-02-06,40.689998626708984
2017-02-07,40.58000183105469
2017-02-08,40.349998474121094
2017-02-09,41.13999938964844
2017-02-10,41.29999923706055
2017-02-13,41.43000030517578
2017-02-14,41.689998626708984
2017-02-15,41.79999923706055
2017-02-16,41.720001220703125
2017-02-17,41.709999084472656
2017-02-21,41.90999984741211
2017-02-22,41.720001220703125
2017-02-23,41.279998779296875
2017-02-24,41.15999984741211
2017-02-27,41.470001220703125
2017-02-28,40.86000061035156
2017-03-01,41.869998931884766
2017-03-02,41.290000915527344
2017-03-03,41.40999984741211
2017-03-06,41.08000183105469
2017-03-07,40.81999969482422
2017-03-08,40.47999954223633
2017-03-09,40.220001220703125
2017-03-10,40.15999984741211
2017-03-13,40.25
2017-03-14,40.060001373291016
2017-03-15,40.709999084472656
2017-03-16,40.68000030517578
2017-03-17,40.97999954223633
2017-03-20,40.7599983215332
2017-03-21,39.369998931884766
2017-03-22,39.380001068115234
2017-03-23,39.54999923706055
2017-03-24,39.849998474121094
2017-03-27,39.86000061035156
2017-03-28,40.220001220703125
2017-03-29,40.31999969482422
2017-03-30,40.650001525878906
2017-03-31,40.86000061035156
2017-04-03,40.2599983215332
2017-04-04,40.209999084472656
2017-04-05,39.59000015258789
2017-04-06,40.0
2017-04-07,39.849998474121094
2017-04-10,39.68000030517578
2017-04-11,39.9900016784668
2017-04-12,39.439998626708984
2017-04-13,39.11000061035156
2017-04-17,39.52000045776367
2017-04-18,39.68000030517578
2017-04-19,39.939998626708984
2017-04-20,40.650001525878906
2017-04-21,40.45000076293945
2017-04-24,41.22999954223633
2017-04-25,41.77000045776367
2017-04-26,41.880001068115234
2017-04-27,41.84000015258789
2017-04-28,41.40999984741211
2017-05-01,41.97999954223633
2017-05-02,41.529998779296875
2017-05-03,41.36000061035156
2017-05-04,41.29999923706055
2017-05-05,41.5099983215332
2017-05-08,41.279998779296875
2017-05-09,41.459999084472656
2017-05-10,41.599998474121094
2017-05-11,41.459999084472656
2017-05-12,41.27000045776367
2017-05-15,41.560001373291016
2017-05-16,41.720001220703125
2017-05-17,40.43000030517578
2017-05-18,40.599998474121094
2017-05-19,40.599998474121094
2017-05-22,41.04999923706055
2017-05-23,41.209999084472656
2017-05-24,41.130001068115234
2017-05-25,41.310001373291016
2017-05-26,41.29999923706055
2017-05-30,40.90999984741211
2017-05-31,40.97999954223633
2017-06-01,41.75
2017-06-02,42.20000076293945
2017-06-05,41.90999984741211
2017-06-06,42.029998779296875
2017-06-07,42.18000030517578
2017-06-08,42.779998779296875
2017-06-09,42.59000015258789
2017-06-12,42.310001373291016
2017-06-13,42.560001373291016
2017-06-14,42.290000915527344
2017-06-15,42.15999984741211
2017-06-16,42.040000915527344
2017-06-19,42.56999969482422
2017-06-20,42.16999816894531
2017-06-21,42.45000076293945
2017-06-22,42.400001525878906
2017-06-23,42.84000015258789
2017-06-26,42.869998931884766
2017-06-27,42.22999954223633
2017-06-28,43.25
2017-06-29,42.93000030517578
2017-06-30,42.709999084472656
2017-07-03,42.91999816894531
2017-07-05,42.88999938964844
2017-07-06,42.2599983215332
2017-07-07,42.97999954223633
2017-07-10,42.810001373291016
2017-07-11,42.9900016784668
2017-07-12,43.5099983215332
2017-07-13,43.45000076293945
2017-07-14,43.70000076293945
2017-07-17,43.56999969482422
2017-07-18,43.70000076293945
2017-07-19,44.22999954223633
2017-07-20,44.20000076293945
2017-07-21,44.02000045776367
2017-07-24,44.400001525878906
2017-07-25,44.5
2017-07-26,44.439998626708984
2017-07-27,43.86000061035156
2017-07-28,44.04999923706055
2017-07-31,43.90999984741211
2017-08-01,43.86000061035156
2017-08-02,43.36000061035156
2017-08-03,43.439998626708984
2017-08-04,43.40999984741211
2017-08-07,43.790000915527344
2017-08-08,43.560001373291016
2017-08-09,43.09000015258789
2017-08-10,42.2599983215332
2017-08-11,42.38999938964844
2017-08-14,43.25
2017-08-15,43.09000015258789
2017-08-16,43.04999923706055
2017-08-17,42.16999816894531
2017-08-18,42.220001220703125
2017-08-21,42.18000030517578
2017-08-22,42.810001373291016
2017-08-23,42.779998779296875
2017-08-24,42.91999816894531
2017-08-25,42.790000915527344
2017-08-28,43.040000915527344
2017-08-29,43.38999938964844
2017-08-30,43.79999923706055
2017-08-31,44.29999923706055
2017-09-01,44.4900016784668
2017-09-05,44.130001068115234
2017-09-06,44.13999938964844
2017-09-07,44.0099983215332
2017-09-08,44.029998779296875
2017-09-11,44.380001068115234
2017-09-12,44.619998931884766
2017-09-13,44.7599983215332
2017-09-14,44.630001068115234
2017-09-15,44.689998626708984
2017-09-18,45.470001220703125
2017-09-19,45.279998779296875
2017-09-20,45.43000030517578
2017-09-21,45.400001525878906
2017-09-22,45.63999938964844
2017-09-25,45.349998474121094
2017-09-26,45.56999969482422
2017-09-27,46.869998931884766
2017-09-28,47.209999084472656
2017-09-29,47.41999816894531
2017-10-02,48.060001373291016
2017-10-03,48.150001525878906
2017-10-04,48.09000015258789
2017-10-05,47.9900016784668
2017-10-06,48.02000045776367
2017-10-09,47.9900016784668
2017-10-10,48.11000061035156
2017-10-11,48.150001525878906
2017-10-12,48.04999923706055
2017-10-13,47.54999923706055
2017-10-16,47.849998474121094
2017-10-17,47.59000015258789
2017-10-18,47.939998626708984
2017-10-19,47.599998474121094
2017-10-20,48.099998474121094
2017-10-23,47.709999084472656
2017-10-24,48.0
2017-10-25,47.720001220703125
2017-10-26,47.63999938964844
2017-10-27,48.20000076293945
2017-10-30,47.540000915527344
2017-10-31,48.08000183105469
2017-11-01,47.380001068115234
2017-11-02,47.83000183105469
2017-11-03,47.689998626708984
2017-11-06,47.529998779296875
2017-11-07,47.040000915527344
2017-11-08,46.95000076293945
2017-11-09,46.560001373291016
2017-11-10,46.54999923706055
2017-11-13,46.369998931884766
2017-11-14,46.349998474121094
2017-11-15,46.31999969482422
2017-11-16,47.349998474121094
2017-11-17,47.189998626708984
2017-11-20,47.630001068115234
2017-11-21,48.31999969482422
2017-11-22,48.16999816894531
2017-11-24,48.119998931884766
2017-11-27,48.119998931884766
2017-11-28,48.97999954223633
2017-11-29,48.650001525878906
2017-11-30,49.0
2017-12-01,48.2599983215332
2017-12-04,47.720001220703125
2017-12-05,47.5
2017-12-06,47.36000061035156
2017-12-07,47.90999984741211
2017-12-08,47.77000045776367
2017-12-11,47.540000915527344
2017-12-12,47.45000076293945
2017-12-13,47.90999984741211
2017-12-14,47.27000045776367
2017-12-15,48.34000015258789
2017-12-18,48.81999969482422
2017-12-19,48.40999984741211
2017-12-20,48.75
2017-12-21,48.970001220703125
2017-12-22,48.90999984741211
2017-12-26,48.869998931884766
2017-12-27,48.970001220703125
2017-12-28,49.22999954223633
2017-12-29,48.720001220703125
2018-01-02,48.810001373291016
2018-01-03,48.900001525878906
2018-01-04,49.130001068115234
2018-01-05,49.439998626708984
2018-01-08,49.2599983215332
2018-01-09,49.27000045776367
2018-01-10,49.43000030517578
2018-01-11,50.400001525878906
2018-01-12,50.630001068115234
2018-01-16,49.75
2018-01-17,50.189998626708984
2018-01-18,50.029998779296875
2018-01-19,50.9900016784668
2018-01-22,51.13999938964844
2018-01-23,51.47999954223633
2018-01-24,51.15999984741211
2018-01-25,51.13999938964844
2018-01-26,51.40999984741211
2018-01-29,51.18000030517578
2018-01-30,51.130001068115234
2018-01-31,50.880001068115234
2018-02-01,50.97999954223633
2018-02-02,50.11000061035156
2018-02-05,48.209999084472656
2018-02-06,48.720001220703125
2018-02-07,48.95000076293945
2018-02-08,47.5
2018-02-09,47.619998931884766
2018-02-12,48.43000030517578
2018-02-13,48.66999816894531
2018-02-14,49.810001373291016
2018-02-15,50.27000045776367
2018-02-16,50.72999954223633
2018-02-20,50.209999084472656
2018-02-21,50.41999816894531
2018-02-22,50.220001220703125
2018-02-23,51.04999923706055
2018-02-26,51.41999816894531
2018-02-27,50.599998474121094
2018-02-28,49.810001373291016
2018-03-01,49.540000915527344
2018-03-02,50.59000015258789
2018-03-05,50.47999954223633
2018-03-06,51.15999984741211
2018-03-07,51.72999954223633
2018-03-08,51.5099983215332
2018-03-09,52.72999954223633
2018-03-12,52.7599983215332
2018-03-13,52.2599983215332
2018-03-14,52.06999969482422
2018-03-15,51.650001525878906
2018-03-16,51.77000045776367
2018-03-19,51.54999923706055
2018-03-20,51.790000915527344
2018-03-21,51.939998626708984
2018-03-22,50.7400016784668
2018-03-23,49.529998779296875
2018-03-26,50.5099983215332
2018-03-27,49.27000045776367
2018-03-28,49.060001373291016
2018-03-29,49.54999923706055
2018-04-02,48.130001068115234
2018-04-03,48.52000045776367
2018-04-04,49.22999954223633
2018-04-05,49.720001220703125
2018-04-06,48.59000015258789
2018-04-09,48.560001373291016
2018-04-10,49.560001373291016
2018-04-11,49.70000076293945
2018-04-12,50.22999954223633
2018-04-13,49.720001220703125
2018-04-16,50.11000061035156
2018-04-17,51.0
2018-04-18,51.02000045776367
2018-04-19,50.7599983215332
2018-04-20,50.560001373291016
2018-04-23,50.130001068115234
2018-04-24,49.70000076293945
2018-04-25,49.66999816894531
2018-04-26,49.84000015258789
2018-04-27,49.939998626708984
2018-04-30,49.5099983215332
2018-05-01,49.810001373291016
2018-05-02,50.02000045776367
2018-05-03,49.790000915527344
2018-05-04,50.529998779296875
2018-05-07,50.9900016784668
2018-05-08,51.15999984741211
2018-05-09,51.380001068115234
2018-05-10,51.63999938964844
2018-05-11,51.70000076293945
2018-05-14,51.58000183105469
2018-05-15,51.52000045776367
2018-05-16,52.279998779296875
2018-05-17,52.61000061035156
2018-05-18,52.90999984741211
2018-05-21,53.0
2018-05-22,52.45000076293945
2018-05-23,52.470001220703125
2018-05-24,52.83000183105469
2018-05-25,52.880001068115234
2018-05-29,52.9900016784668
2018-05-30,53.810001373291016
2018-05-31,53.689998626708984
2018-06-01,54.119998931884766
2018-06-04,54.38999938964844
2018-06-05,54.93000030517578
2018-06-06,55.29999923706055
2018-06-07,54.81999969482422
2018-06-08,55.209999084472656
2018-06-11,55.11000061035156
2018-06-12,55.5
2018-06-13,55.560001373291016
2018-06-14,55.91999816894531
2018-06-15,55.9900016784668
2018-06-18,56.5
2018-06-19,56.36000061035156
2018-06-20,57.130001068115234
2018-06-21,56.2599983215332
2018-06-22,55.84000015258789
2018-06-25,54.380001068115234
2018-06-26,54.95000076293945
2018-06-27,53.599998474121094
2018-06-28,53.900001525878906
2018-06-29,54.029998779296875
2018-07-02,54.61000061035156
2018-07-03,54.779998779296875
2018-07-05,55.68000030517578
2018-07-06,56.209999084472656
2018-07-09,56.779998779296875
2018-07-10,56.22999954223633
2018-07-11,55.81999969482422
2018-07-12,56.11000061035156
2018-07-13,56.150001525878906
2018-07-16,55.83000183105469
2018-07-17,56.439998626708984
2018-07-18,56.45000076293945
2018-07-19,56.869998931884766
2018-07-20,56.630001068115234
2018-07-23,56.810001373291016
2018-07-24,55.810001373291016
2018-07-25,56.290000915527344
2018-07-26,56.38999938964844
2018-07-27,54.599998474121094
2018-07-30,53.439998626708984
2018-07-31,54.36000061035156
2018-08-01,54.86000061035156
2018-08-02,55.25
2018-08-03,54.56999969482422
2018-08-06,55.13999938964844
2018-08-07,55.4900016784668
2018-08-08,55.41999816894531
2018-08-09,55.65999984741211
2018-08-10,55.88999938964844
2018-08-13,55.31999969482422
2018-08-14,55.810001373291016
2018-08-15,54.77000045776367
2018-08-16,55.29999923706055
2018-08-17,55.66999816894531
2018-08-20,55.72999954223633
2018-08-21,56.470001220703125
2018-08-22,57.20000076293945
2018-08-23,57.380001068115234
2018-08-24,57.790000915527344
2018-08-27,58.060001373291016
2018-08-28,58.15999984741211
2018-08-29,58.59000015258789
2018-08-30,58.77000045776367
2018-08-31,59.38999938964844
2018-09-04,59.33000183105469
2018-09-05,58.65999984741211
2018-09-06,58.36000061035156
2018-09-07,58.58000183105469
2018-09-10,59.099998474121094
2018-09-11,59.18000030517578
2018-09-12,58.63999938964844
2018-09-13,58.630001068115234
2018-09-14,58.86000061035156
2018-09-17,57.47999954223633
2018-09-18,58.29999923706055
2018-09-19,57.529998779296875
2018-09-20,58.0099983215332
2018-09-21,57.56999969482422
2018-09-24,57.70000076293945
2018-09-25,58.08000183105469
2018-09-26,57.29999923706055
2018-09-27,57.22999954223633
2018-09-28,57.52000045776367
2018-10-01,56.36000061035156
2018-10-02,55.099998474121094
2018-10-03,55.630001068115234
2018-10-04,54.279998779296875
2018-10-05,53.52000045776367
2018-10-08,52.77000045776367
2018-10-09,52.52000045776367
2018-10-10,50.38999938964844
2018-10-11,49.58000183105469
2018-10-12,50.13999938964844
2018-10-15,50.119998931884766
2018-10-16,52.2400016784668
2018-10-17,52.029998779296875
2018-10-18,51.369998931884766
2018-10-19,50.27000045776367
2018-10-22,50.470001220703125
2018-10-23,50.04999923706055
2018-10-24,47.65999984741211
2018-10-25,48.779998779296875
2018-10-26,48.279998779296875
2018-10-29,47.59000015258789
2018-10-30,48.7599983215332
2018-10-31,49.63999938964844
2018-11-01,50.79999923706055
2018-11-02,50.63999938964844
2018-11-05,50.189998626708984
2018-11-06,50.4900016784668
2018-11-07,51.97999954223633
2018-11-08,51.7599983215332
2018-11-09,50.20000076293945
2018-11-12,48.65999984741211
2018-11-13,48.33000183105469
2018-11-14,47.68000030517578
2018-11-15,48.91999816894531
2018-11-16,49.22999954223633
2018-11-19,47.18000030517578
2018-11-20,46.310001373291016
2018-11-21,47.150001525878906
2018-11-23,47.290000915527344
2018-11-26,48.13999938964844
2018-11-27,47.66999816894531
2018-11-28,49.459999084472656
2018-11-29,49.54999923706055
2018-11-30,49.81999969482422
2018-12-03,50.400001525878906
2018-12-04,47.869998931884766
2018-12-06,47.939998626708984
2018-12-07,46.560001373291016
2018-12-10,46.68000030517578
2018-12-11,46.70000076293945
2018-12-12,47.52000045776367
2018-12-13,46.68000030517578
2018-12-14,45.90999984741211
2018-12-17,44.25
2018-12-18,44.34000015258789
2018-12-19,43.58000183105469
2018-12-20,42.16999816894531
2018-12-21,40.75
2018-12-24,40.08000183105469
2018-12-26,42.54999923706055
2018-12-27,42.72999954223633
2018-12-28,42.93000030517578
2018-12-31,43.5
2019-01-02,43.54999923706055
2019-01-03,42.54999923706055
2019-01-04,44.040000915527344
2019-01-07,44.97999954223633
2019-01-08,45.61000061035156
2019-01-09,46.029998779296875
2019-01-10,46.29999923706055
2019-01-11,46.189998626708984
2019-01-14,45.560001373291016
2019-01-15,46.16999816894531
2019-01-16,46.47999954223633
2019-01-17,47.0099983215332
2019-01-18,47.41999816894531
2019-01-22,46.58000183105469
2019-01-23,46.65999984741211
2019-01-24,46.869998931884766
2019-01-25,47.540000915527344
2019-01-28,46.86000061035156
2019-01-29,46.720001220703125
2019-01-30,47.279998779296875
2019-01-31,48.060001373291016
2019-02-01,48.11000061035156
2019-02-04,48.66999816894531
2019-02-05,48.70000076293945
2019-02-06,48.470001220703125
2019-02-07,48.09000015258789
2019-02-08,48.43000030517578
2019-02-11,48.83000183105469
2019-02-12,49.599998474121094
2019-02-13,49.56999969482422
2019-02-14,49.72999954223633
2019-02-15,50.40999984741211
2019-02-19,50.54999923706055
2019-02-20,50.650001525878906
2019-02-21,50.70000076293945
2019-02-22,51.470001220703125
2019-02-25,51.380001068115234
2019-02-26,50.95000076293945
2019-02-27,51.2400016784668
2019-02-28,51.16999816894531
2019-03-01,51.630001068115234
2019-03-04,50.90999984741211
2019-03-05,50.63999938964844
2019-03-06,49.59000015258789
2019-03-07,49.43000030517578
2019-03-08,49.619998931884766
2019-03-11,50.52000045776367
2019-03-12,50.66999816894531
2019-03-13,50.869998931884766
2019-03-14,50.75
2019-03-15,50.900001525878906
2019-03-18,51.119998931884766
2019-03-19,51.040000915527344
2019-03-20,50.88999938964844
2019-03-21,51.66999816894531
2019-03-22,49.779998779296875
2019-03-25,50.11000061035156
2019-03-26,50.56999969482422
2019-03-27,49.970001220703125
2019-03-28,50.349998474121094
2019-03-29,50.5
2019-04-01,50.58000183105469
2019-04-02,50.66999816894531
2019-04-03,51.06999969482422
2019-04-04,50.810001373291016
2019-04-05,51.27000045776367
2019-04-08,51.099998474121094
2019-04-09,50.900001525878906
2019-04-10,51.45000076293945
2019-04-11,51.349998474121094
2019-04-12,51.119998931884766
2019-04-15,50.880001068115234
2019-04-16,50.95000076293945
2019-04-17,49.91999816894531
2019-04-18,49.68000030517578
2019-04-22,49.7599983215332
2019-04-23,50.93000030517578
2019-04-24,50.86000061035156
2019-04-25,50.68000030517578
2019-04-26,51.290000915527344
2019-04-29,51.58000183105469
2019-04-30,51.0099983215332
2019-05-01,50.63999938964844
2019-05-02,50.970001220703125
2019-05-03,52.099998474121094
2019-05-06,52.61000061035156
2019-05-07,51.650001525878906
2019-05-08,51.459999084472656
2019-05-09,51.38999938964844
2019-05-10,51.77000045776367
2019-05-13,50.040000915527344
2019-05-14,50.869998931884766
2019-05-15,51.31999969482422
2019-05-16,51.880001068115234
2019-05-17,51.220001220703125
2019-05-20,50.880001068115234
2019-05-21,51.75
2019-05-22,51.619998931884766
2019-05-23,50.43000030517578
2019-05-24,50.83000183105469
2019-05-28,51.0099983215332
2019-05-29,50.34000015258789
2019-05-30,50.31999969482422
2019-05-31,49.470001220703125
2019-06-03,49.54999923706055
2019-06-04,50.880001068115234
2019-06-05,51.06999969482422
2019-06-06,50.849998474121094
2019-06-07,51.63999938964844
2019-06-10,51.95000076293945
2019-06-11,51.31999969482422
2019-06-12,51.75
2019-06-13,52.29999923706055
2019-06-14,51.9900016784668
2019-06-17,52.45000076293945
2019-06-18,53.04999923706055
2019-06-19,53.4900016784668
2019-06-20,53.81999969482422
2019-06-21,53.310001373291016
2019-06-24,52.41999816894531
2019-06-25,51.93000030517578
2019-06-26,51.61000061035156
2019-06-27,52.869998931884766
2019-06-28,53.970001220703125
2019-07-01,54.34000015258789
2019-07-02,54.2599983215332
2019-07-03,54.75
2019-07-05,54.880001068115234
2019-07-08,54.58000183105469
2019-07-09,54.939998626708984
2019-07-10,55.15999984741211
2019-07-11,55.029998779296875
2019-07-12,55.29999923706055
2019-07-15,55.119998931884766
2019-07-16,55.08000183105469
2019-07-17,54.79999923706055
2019-07-18,55.04999923706055
2019-07-19,54.709999084472656
2019-07-22,54.459999084472656
2019-07-23,54.2400016784668
2019-07-24,55.11000061035156
2019-07-25,54.380001068115234
2019-07-26,55.279998779296875
2019-07-29,54.70000076293945
2019-07-30,55.16999816894531
2019-07-31,54.939998626708984
2019-08-01,54.970001220703125
2019-08-02,54.18000030517578
2019-08-05,52.16999816894531
2019-08-06,52.47999954223633
2019-08-07,52.79999923706055
2019-08-08,54.15999984741211
2019-08-09,53.5099983215332
2019-08-12,52.880001068115234
2019-08-13,53.81999969482422
2019-08-14,52.459999084472656
2019-08-15,52.310001373291016
2019-08-16,53.40999984741211
2019-08-19,53.88999938964844
2019-08-20,53.86000061035156
2019-08-21,54.43000030517578
2019-08-22,54.060001373291016
2019-08-23,52.52000045776367
2019-08-26,53.2400016784668
2019-08-27,52.560001373291016
2019-08-28,53.15999984741211
2019-08-29,53.709999084472656
2019-08-30,53.34000015258789
2019-09-03,52.31999969482422
2019-09-04,52.5
2019-09-05,52.9900016784668
2019-09-06,52.529998779296875
2019-09-09,51.63999938964844
2019-09-10,51.43000030517578
2019-09-11,52.5
2019-09-12,52.540000915527344
2019-09-13,52.68000030517578
2019-09-16,52.900001525878906
2019-09-17,53.220001220703125
2019-09-18,53.08000183105469
2019-09-19,52.84000015258789
2019-09-20,52.79999923706055
2019-09-23,52.5
2019-09-24,51.310001373291016
2019-09-25,51.5099983215332
2019-09-26,50.84000015258789
2019-09-27,49.91999816894531
2019-09-30,50.040000915527344
2019-10-01,48.93000030517578
2019-10-02,48.630001068115234
2019-10-03,48.880001068115234
2019-10-04,49.38999938964844
2019-10-07,49.380001068115234
2019-10-08,48.36000061035156
2019-10-09,48.52000045776367
2019-10-10,48.59000015258789
2019-10-11,49.279998779296875
2019-10-14,49.16999816894531
2019-10-15,49.9900016784668
2019-10-16,50.029998779296875
2019-10-17,50.689998626708984
2019-10-18,50.41999816894531
2019-10-21,50.86000061035156
2019-10-22,50.7400016784668
2019-10-23,50.650001525878906
2019-10-24,50.810001373291016
2019-10-25,51.18000030517578
2019-10-28,51.5
2019-10-29,51.689998626708984
2019-10-30,51.65999984741211
2019-10-31,51.439998626708984
2019-11-01,51.91999816894531
2019-11-04,51.91999816894531
2019-11-05,52.52000045776367
2019-11-06,52.20000076293945
2019-11-07,52.13999938964844
2019-11-08,52.439998626708984
2019-11-11,52.150001525878906
2019-11-12,52.22999954223633
2019-11-13,52.27000045776367
2019-11-14,52.36000061035156
2019-11-15,52.56999969482422
2019-11-18,52.459999084472656
2019-11-19,52.90999984741211
2019-11-20,53.029998779296875
2019-11-21,52.77000045776367
2019-11-22,52.790000915527344
2019-11-25,53.93000030517578
2019-11-26,54.099998474121094
2019-11-27,54.369998931884766
2019-11-29,54.43000030517578
2019-12-02,53.93000030517578
2019-12-03,53.91999816894531
2019-12-04,54.72999954223633
2019-12-05,54.619998931884766
2019-12-06,55.11000061035156
2019-12-09,54.91999816894531
2019-12-10,54.869998931884766
2019-12-11,54.72999954223633
2019-12-12,54.939998626708984
2019-12-13,54.72999954223633
2019-12-16,55.959999084472656
2019-12-17,56.290000915527344
2019-12-18,56.61000061035156
2019-12-19,56.93000030517578
2019-12-20,57.40999984741211
2019-12-23,57.2400016784668
2019-12-24,57.689998626708984
2019-12-26,57.720001220703125
2019-12-27,57.130001068115234
2019-12-30,56.900001525878906
2019-12-31,57.08000183105469
2020-01-02,56.970001220703125
2020-01-03,56.689998626708984
2020-01-06,56.470001220703125
2020-01-07,56.31999969482422
2020-01-08,56.720001220703125
2020-01-09,56.869998931884766
2020-01-10,56.470001220703125
2020-01-13,56.849998474121094
2020-01-14,57.040000915527344
2020-01-15,57.220001220703125
2020-01-16,58.130001068115234
