,ATRC
2009-05-21,2.5799999237060547
2009-05-22,2.569999933242798
2009-05-26,2.5999999046325684
2009-05-27,2.559999942779541
2009-05-28,2.559999942779541
2009-05-29,2.4200000762939453
2009-06-01,2.5
2009-06-02,2.549999952316284
2009-06-03,2.5799999237060547
2009-06-04,2.5999999046325684
2009-06-05,2.7899999618530273
2009-06-08,3.7799999713897705
2009-06-09,3.5
2009-06-10,3.4100000858306885
2009-06-11,3.4000000953674316
2009-06-12,3.4000000953674316
2009-06-15,3.3499999046325684
2009-06-16,3.4800000190734863
2009-06-17,3.4200000762939453
2009-06-18,3.5199999809265137
2009-06-19,3.9000000953674316
2009-06-22,3.869999885559082
2009-06-23,3.880000114440918
2009-06-24,3.4700000286102295
2009-06-25,3.549999952316284
2009-06-26,3.549999952316284
2009-06-29,3.509999990463257
2009-06-30,3.5
2009-07-01,3.559999942779541
2009-07-02,3.309999942779541
2009-07-06,3.0899999141693115
2009-07-07,3.0
2009-07-08,2.9000000953674316
2009-07-09,3.0399999618530273
2009-07-10,3.0299999713897705
2009-07-13,2.930000066757202
2009-07-14,2.9000000953674316
2009-07-15,2.990000009536743
2009-07-16,2.930000066757202
2009-07-17,3.069999933242798
2009-07-20,3.1500000953674316
2009-07-21,3.0799999237060547
2009-07-22,3.130000114440918
2009-07-23,3.049999952316284
2009-07-24,3.180000066757202
2009-07-27,3.2300000190734863
2009-07-28,3.3399999141693115
2009-07-29,3.359999895095825
2009-07-30,3.4000000953674316
2009-07-31,3.490000009536743
2009-08-03,3.9000000953674316
2009-08-04,4.170000076293945
2009-08-05,3.9700000286102295
2009-08-06,3.9000000953674316
2009-08-07,3.930000066757202
2009-08-10,3.880000114440918
2009-08-11,4.090000152587891
2009-08-12,3.9800000190734863
2009-08-13,3.819999933242798
2009-08-14,3.799999952316284
2009-08-17,3.569999933242798
2009-08-18,3.680000066757202
2009-08-19,3.609999895095825
2009-08-20,3.75
2009-08-21,3.8299999237060547
2009-08-24,3.5999999046325684
2009-08-25,3.9000000953674316
2009-08-26,3.880000114440918
2009-08-27,3.799999952316284
2009-08-28,3.759999990463257
2009-08-31,3.9200000762939453
2009-09-01,3.990000009536743
2009-09-02,3.880000114440918
2009-09-03,3.8499999046325684
2009-09-04,3.950000047683716
2009-09-08,4.070000171661377
2009-09-09,4.25
2009-09-10,4.090000152587891
2009-09-11,4.099999904632568
2009-09-14,4.739999771118164
2009-09-15,5.150000095367432
2009-09-16,4.820000171661377
2009-09-17,4.880000114440918
2009-09-18,4.949999809265137
2009-09-21,5.019999980926514
2009-09-22,4.760000228881836
2009-09-23,5.139999866485596
2009-09-24,5.010000228881836
2009-09-25,5.0
2009-09-28,5.010000228881836
2009-09-29,5.03000020980835
2009-09-30,4.71999979019165
2009-10-01,4.920000076293945
2009-10-02,5.0
2009-10-05,4.760000228881836
2009-10-06,4.460000038146973
2009-10-07,4.690000057220459
2009-10-08,4.909999847412109
2009-10-09,4.610000133514404
2009-10-12,4.699999809265137
2009-10-13,4.599999904632568
2009-10-14,4.690000057220459
2009-10-15,4.519999980926514
2009-10-16,4.5
2009-10-19,4.150000095367432
2009-10-20,4.260000228881836
2009-10-21,4.300000190734863
2009-10-22,4.309999942779541
2009-10-23,4.25
2009-10-26,4.300000190734863
2009-10-27,4.309999942779541
2009-10-28,4.039999961853027
2009-10-29,4.0
2009-10-30,4.079999923706055
2009-11-02,4.199999809265137
2009-11-03,4.28000020980835
2009-11-04,4.929999828338623
2009-11-05,5.139999866485596
2009-11-06,5.019999980926514
2009-11-09,5.0
2009-11-10,5.119999885559082
2009-11-11,5.170000076293945
2009-11-12,5.340000152587891
2009-11-13,5.679999828338623
2009-11-16,5.769999980926514
2009-11-17,5.699999809265137
2009-11-18,5.75
2009-11-19,5.78000020980835
2009-11-20,5.860000133514404
2009-11-23,5.650000095367432
2009-11-24,5.449999809265137
2009-11-25,5.550000190734863
2009-11-27,5.550000190734863
2009-11-30,5.449999809265137
2009-12-01,5.389999866485596
2009-12-02,5.760000228881836
2009-12-03,5.989999771118164
2009-12-04,6.050000190734863
2009-12-07,5.869999885559082
2009-12-08,5.78000020980835
2009-12-09,5.449999809265137
2009-12-10,4.920000076293945
2009-12-11,5.199999809265137
2009-12-14,5.25
2009-12-15,5.130000114440918
2009-12-16,5.0
2009-12-17,4.960000038146973
2009-12-18,5.0
2009-12-21,5.019999980926514
2009-12-22,5.190000057220459
2009-12-23,5.639999866485596
2009-12-24,5.849999904632568
2009-12-28,5.670000076293945
2009-12-29,5.800000190734863
2009-12-30,5.96999979019165
2009-12-31,6.039999961853027
2010-01-04,5.650000095367432
2010-01-05,5.840000152587891
2010-01-06,5.699999809265137
2010-01-07,5.840000152587891
2010-01-08,5.880000114440918
2010-01-11,5.789999961853027
2010-01-12,5.679999828338623
2010-01-13,6.0
2010-01-14,6.119999885559082
2010-01-15,6.119999885559082
2010-01-19,6.090000152587891
2010-01-20,5.980000019073486
2010-01-21,6.019999980926514
2010-01-22,5.829999923706055
2010-01-25,5.880000114440918
2010-01-26,5.980000019073486
2010-01-27,5.989999771118164
2010-01-28,5.900000095367432
2010-01-29,5.78000020980835
2010-02-01,5.860000133514404
2010-02-02,5.829999923706055
2010-02-03,5.800000190734863
2010-02-04,5.519999980926514
2010-02-05,5.760000228881836
2010-02-08,5.78000020980835
2010-02-09,5.690000057220459
2010-02-10,5.699999809265137
2010-02-11,5.619999885559082
2010-02-12,5.690000057220459
2010-02-16,5.559999942779541
2010-02-17,5.599999904632568
2010-02-18,5.420000076293945
2010-02-19,4.619999885559082
2010-02-22,4.559999942779541
2010-02-23,4.800000190734863
2010-02-24,4.880000114440918
2010-02-25,5.190000057220459
2010-02-26,5.039999961853027
2010-03-01,5.21999979019165
2010-03-02,5.409999847412109
2010-03-03,5.590000152587891
2010-03-04,5.5
2010-03-05,5.670000076293945
2010-03-08,5.559999942779541
2010-03-09,5.550000190734863
2010-03-10,5.46999979019165
2010-03-11,5.570000171661377
2010-03-12,5.510000228881836
2010-03-15,5.420000076293945
2010-03-16,5.389999866485596
2010-03-17,5.550000190734863
2010-03-18,5.349999904632568
2010-03-19,5.480000019073486
2010-03-22,5.489999771118164
2010-03-23,5.630000114440918
2010-03-24,5.570000171661377
2010-03-25,5.53000020980835
2010-03-26,5.539999961853027
2010-03-29,5.75
2010-03-30,5.570000171661377
2010-03-31,5.889999866485596
2010-04-01,5.420000076293945
2010-04-05,5.440000057220459
2010-04-06,5.309999942779541
2010-04-07,5.159999847412109
2010-04-08,5.21999979019165
2010-04-09,5.480000019073486
2010-04-12,5.489999771118164
2010-04-13,5.449999809265137
2010-04-14,5.360000133514404
2010-04-15,5.539999961853027
2010-04-16,5.369999885559082
2010-04-19,5.519999980926514
2010-04-20,5.5
2010-04-21,5.5
2010-04-22,5.570000171661377
2010-04-23,5.570000171661377
2010-04-26,5.579999923706055
2010-04-27,5.769999980926514
2010-04-28,5.699999809265137
2010-04-29,5.710000038146973
2010-04-30,5.570000171661377
2010-05-03,5.599999904632568
2010-05-04,5.300000190734863
2010-05-05,5.590000152587891
2010-05-06,5.510000228881836
2010-05-07,5.400000095367432
2010-05-10,5.510000228881836
2010-05-11,5.320000171661377
2010-05-12,5.110000133514404
2010-05-13,5.139999866485596
2010-05-14,5.510000228881836
2010-05-17,5.050000190734863
2010-05-18,5.329999923706055
2010-05-19,5.150000095367432
2010-05-20,4.909999847412109
2010-05-21,5.349999904632568
2010-05-24,5.199999809265137
2010-05-25,5.099999904632568
2010-05-26,5.119999885559082
2010-05-27,5.289999961853027
2010-05-28,5.099999904632568
2010-06-01,5.0
2010-06-02,5.119999885559082
2010-06-03,5.179999828338623
2010-06-04,5.050000190734863
2010-06-07,4.960000038146973
2010-06-08,4.840000152587891
2010-06-09,4.960000038146973
2010-06-10,5.199999809265137
2010-06-11,5.03000020980835
2010-06-14,5.230000019073486
2010-06-15,6.300000190734863
2010-06-16,6.199999809265137
2010-06-17,6.070000171661377
2010-06-18,6.099999904632568
2010-06-21,6.050000190734863
2010-06-22,6.099999904632568
2010-06-23,6.059999942779541
2010-06-24,6.019999980926514
2010-06-25,6.5
2010-06-28,6.710000038146973
2010-06-29,6.760000228881836
2010-06-30,6.650000095367432
2010-07-01,6.46999979019165
2010-07-02,6.550000190734863
2010-07-06,6.400000095367432
2010-07-07,6.489999771118164
2010-07-08,6.340000152587891
2010-07-09,6.300000190734863
2010-07-12,6.289999961853027
2010-07-13,6.199999809265137
2010-07-14,6.139999866485596
2010-07-15,6.130000114440918
2010-07-16,6.050000190734863
2010-07-19,6.059999942779541
2010-07-20,6.320000171661377
2010-07-21,6.289999961853027
2010-07-22,6.300000190734863
2010-07-23,6.320000171661377
2010-07-26,6.320000171661377
2010-07-27,6.300000190734863
2010-07-28,6.349999904632568
2010-07-29,6.409999847412109
2010-07-30,6.340000152587891
2010-08-02,6.5
2010-08-03,6.659999847412109
2010-08-04,6.53000020980835
2010-08-05,6.5
2010-08-06,6.690000057220459
2010-08-09,6.809999942779541
2010-08-10,6.769999980926514
2010-08-11,6.78000020980835
2010-08-12,6.820000171661377
2010-08-13,6.820000171661377
2010-08-16,6.820000171661377
2010-08-17,6.820000171661377
2010-08-18,6.869999885559082
2010-08-19,7.110000133514404
2010-08-20,7.139999866485596
2010-08-23,7.400000095367432
2010-08-24,7.25
2010-08-25,7.340000152587891
2010-08-26,7.769999980926514
2010-08-27,7.920000076293945
2010-08-30,7.75
2010-08-31,7.760000228881836
2010-09-01,7.849999904632568
2010-09-02,7.829999923706055
2010-09-03,7.849999904632568
2010-09-07,7.829999923706055
2010-09-08,7.800000190734863
2010-09-09,7.849999904632568
2010-09-10,7.849999904632568
2010-09-13,7.849999904632568
2010-09-14,7.849999904632568
2010-09-15,7.860000133514404
2010-09-16,8.0600004196167
2010-09-17,8.550000190734863
2010-09-20,8.600000381469727
2010-09-21,8.430000305175781
2010-09-22,8.1899995803833
2010-09-23,8.0600004196167
2010-09-24,7.760000228881836
2010-09-27,7.840000152587891
2010-09-28,7.849999904632568
2010-09-29,7.840000152587891
2010-09-30,7.869999885559082
2010-10-01,7.909999847412109
2010-10-04,7.889999866485596
2010-10-05,7.960000038146973
2010-10-06,7.949999809265137
2010-10-07,8.140000343322754
2010-10-08,8.100000381469727
2010-10-11,8.050000190734863
2010-10-12,7.960000038146973
2010-10-13,7.96999979019165
2010-10-14,7.920000076293945
2010-10-15,8.039999961853027
2010-10-18,8.140000343322754
2010-10-19,8.039999961853027
2010-10-20,8.069999694824219
2010-10-21,7.949999809265137
2010-10-22,7.989999771118164
2010-10-25,8.0
2010-10-26,8.0
2010-10-27,7.980000019073486
2010-10-28,7.900000095367432
2010-10-29,7.909999847412109
2010-11-01,8.180000305175781
2010-11-02,8.170000076293945
2010-11-03,8.539999961853027
2010-11-04,8.550000190734863
2010-11-05,8.289999961853027
2010-11-08,8.170000076293945
2010-11-09,8.199999809265137
2010-11-10,8.119999885559082
2010-11-11,8.130000114440918
2010-11-12,8.0
2010-11-15,8.0
2010-11-16,8.100000381469727
2010-11-17,8.279999732971191
2010-11-18,8.449999809265137
2010-11-19,8.539999961853027
2010-11-22,8.65999984741211
2010-11-23,8.720000267028809
2010-11-24,8.619999885559082
2010-11-26,8.619999885559082
2010-11-29,8.710000038146973
2010-11-30,8.979999542236328
2010-12-01,9.199999809265137
2010-12-02,9.25
2010-12-03,10.0600004196167
2010-12-06,9.859999656677246
2010-12-07,9.529999732971191
2010-12-08,10.180000305175781
2010-12-09,10.0600004196167
2010-12-10,9.859999656677246
2010-12-13,9.84000015258789
2010-12-14,9.8100004196167
2010-12-15,10.069999694824219
2010-12-16,9.880000114440918
2010-12-17,10.0
2010-12-20,10.220000267028809
2010-12-21,10.260000228881836
2010-12-22,10.210000038146973
2010-12-23,10.25
2010-12-27,10.199999809265137
2010-12-28,10.220000267028809
2010-12-29,10.270000457763672
2010-12-30,10.270000457763672
2010-12-31,10.270000457763672
2011-01-03,10.25
2011-01-04,10.539999961853027
2011-01-05,10.800000190734863
2011-01-06,10.819999694824219
2011-01-07,11.0600004196167
2011-01-10,11.100000381469727
2011-01-11,11.220000267028809
2011-01-12,11.220000267028809
2011-01-13,11.220000267028809
2011-01-14,11.130000114440918
2011-01-18,10.970000267028809
2011-01-19,10.5600004196167
2011-01-20,10.529999732971191
2011-01-21,10.739999771118164
2011-01-24,10.930000305175781
2011-01-25,11.130000114440918
2011-01-26,11.069999694824219
2011-01-27,11.180000305175781
2011-01-28,11.09000015258789
2011-01-31,11.0
2011-02-01,10.930000305175781
2011-02-02,11.020000457763672
2011-02-03,10.899999618530273
2011-02-04,10.720000267028809
2011-02-07,10.970000267028809
2011-02-08,11.0600004196167
2011-02-09,11.199999809265137
2011-02-10,11.180000305175781
2011-02-11,11.289999961853027
2011-02-14,11.279999732971191
2011-02-15,11.25
2011-02-16,11.489999771118164
2011-02-17,11.520000457763672
2011-02-18,11.270000457763672
2011-02-22,10.890000343322754
2011-02-23,10.300000190734863
2011-02-24,10.069999694824219
2011-02-25,10.100000381469727
2011-02-28,10.039999961853027
2011-03-01,10.100000381469727
2011-03-02,10.100000381469727
2011-03-03,10.25
2011-03-04,10.010000228881836
2011-03-07,10.0600004196167
2011-03-08,10.100000381469727
2011-03-09,9.850000381469727
2011-03-10,9.619999885559082
2011-03-11,9.649999618530273
2011-03-14,9.640000343322754
2011-03-15,9.75
2011-03-16,9.84000015258789
2011-03-17,9.9399995803833
2011-03-18,10.239999771118164
2011-03-21,10.710000038146973
2011-03-22,10.779999732971191
2011-03-23,10.760000228881836
2011-03-24,11.029999732971191
2011-03-25,11.039999961853027
2011-03-28,11.149999618530273
2011-03-29,11.210000038146973
2011-03-30,11.289999961853027
2011-03-31,11.380000114440918
2011-04-01,11.579999923706055
2011-04-04,11.609999656677246
2011-04-05,11.699999809265137
2011-04-06,11.920000076293945
2011-04-07,12.430000305175781
2011-04-08,12.520000457763672
2011-04-11,12.729999542236328
2011-04-12,12.699999809265137
2011-04-13,12.930000305175781
2011-04-14,13.529999732971191
2011-04-15,13.449999809265137
2011-04-18,12.800000190734863
2011-04-19,12.25
2011-04-20,12.5
2011-04-21,12.670000076293945
2011-04-25,12.5600004196167
2011-04-26,12.859999656677246
2011-04-27,13.430000305175781
2011-04-28,13.279999732971191
2011-04-29,13.529999732971191
2011-05-02,13.5
2011-05-03,12.930000305175781
2011-05-04,12.359999656677246
2011-05-05,13.34000015258789
2011-05-06,13.579999923706055
2011-05-09,13.59000015258789
2011-05-10,13.609999656677246
2011-05-11,13.510000228881836
2011-05-12,13.699999809265137
2011-05-13,13.630000114440918
2011-05-16,14.050000190734863
2011-05-17,14.369999885559082
2011-05-18,14.170000076293945
2011-05-19,13.970000267028809
2011-05-20,13.680000305175781
2011-05-23,13.8100004196167
2011-05-24,14.0
2011-05-25,14.279999732971191
2011-05-26,14.289999961853027
2011-05-27,14.239999771118164
2011-05-31,14.220000267028809
2011-06-01,14.210000038146973
2011-06-02,14.5
2011-06-03,14.369999885559082
2011-06-06,14.420000076293945
2011-06-07,14.479999542236328
2011-06-08,14.5
2011-06-09,14.399999618530273
2011-06-10,13.989999771118164
2011-06-13,14.489999771118164
2011-06-14,13.65999984741211
2011-06-15,13.479999542236328
2011-06-16,13.229999542236328
2011-06-17,12.65999984741211
2011-06-20,12.600000381469727
2011-06-21,12.479999542236328
2011-06-22,12.350000381469727
2011-06-23,12.140000343322754
2011-06-24,12.399999618530273
2011-06-27,12.819999694824219
2011-06-28,13.329999923706055
2011-06-29,12.920000076293945
2011-06-30,12.899999618530273
2011-07-01,12.960000038146973
2011-07-05,13.380000114440918
2011-07-06,13.760000228881836
2011-07-07,14.399999618530273
2011-07-08,14.4399995803833
2011-07-11,14.180000305175781
2011-07-12,13.829999923706055
2011-07-13,13.859999656677246
2011-07-14,13.460000038146973
2011-07-15,13.619999885559082
2011-07-18,13.670000076293945
2011-07-19,13.8100004196167
2011-07-20,13.489999771118164
2011-07-21,13.680000305175781
2011-07-22,13.449999809265137
2011-07-25,13.479999542236328
2011-07-26,13.119999885559082
2011-07-27,12.220000267028809
2011-07-28,11.970000267028809
2011-07-29,12.170000076293945
2011-08-01,11.8100004196167
2011-08-02,11.670000076293945
2011-08-03,11.59000015258789
2011-08-04,10.960000038146973
2011-08-05,10.770000457763672
2011-08-08,9.510000228881836
2011-08-09,9.8100004196167
2011-08-10,9.079999923706055
2011-08-11,9.050000190734863
2011-08-12,9.649999618530273
2011-08-15,10.510000228881836
2011-08-16,10.8100004196167
2011-08-17,10.529999732971191
2011-08-18,10.0600004196167
2011-08-19,10.270000457763672
2011-08-22,10.010000228881836
2011-08-23,10.819999694824219
2011-08-24,10.899999618530273
2011-08-25,10.069999694824219
2011-08-26,10.140000343322754
2011-08-29,10.369999885559082
2011-08-30,10.109999656677246
2011-08-31,10.260000228881836
2011-09-01,9.930000305175781
2011-09-02,9.40999984741211
2011-09-06,9.470000267028809
2011-09-07,10.09000015258789
2011-09-08,9.979999542236328
2011-09-09,9.829999923706055
2011-09-12,9.640000343322754
2011-09-13,9.65999984741211
2011-09-14,10.4399995803833
2011-09-15,10.180000305175781
2011-09-16,10.420000076293945
2011-09-19,10.789999961853027
2011-09-20,10.550000190734863
2011-09-21,9.800000190734863
2011-09-22,10.25
2011-09-23,10.25
2011-09-26,10.3100004196167
2011-09-27,10.59000015258789
2011-09-28,10.050000190734863
2011-09-29,10.210000038146973
2011-09-30,9.739999771118164
2011-10-03,9.6899995803833
2011-10-04,9.789999961853027
2011-10-05,10.489999771118164
2011-10-06,10.4399995803833
2011-10-07,10.220000267028809
2011-10-10,10.329999923706055
2011-10-11,10.880000114440918
2011-10-12,11.359999656677246
2011-10-13,11.34000015258789
2011-10-14,12.170000076293945
2011-10-17,11.630000114440918
2011-10-18,12.020000457763672
2011-10-19,11.880000114440918
2011-10-20,12.020000457763672
2011-10-21,11.630000114440918
2011-10-24,10.15999984741211
2011-10-25,9.970000267028809
2011-10-26,10.0
2011-10-27,12.050000190734863
2011-10-28,11.960000038146973
2011-10-31,11.15999984741211
2011-11-01,10.350000381469727
2011-11-02,10.779999732971191
2011-11-03,10.550000190734863
2011-11-04,10.100000381469727
2011-11-07,10.020000457763672
2011-11-08,10.619999885559082
2011-11-09,9.84000015258789
2011-11-10,9.800000190734863
2011-11-11,10.09000015258789
2011-11-14,9.869999885559082
2011-11-15,10.020000457763672
2011-11-16,10.010000228881836
2011-11-17,9.989999771118164
2011-11-18,10.069999694824219
2011-11-21,9.460000038146973
2011-11-22,9.40999984741211
2011-11-23,8.6899995803833
2011-11-25,8.539999961853027
2011-11-28,9.279999732971191
2011-11-29,9.09000015258789
2011-11-30,10.140000343322754
2011-12-01,9.649999618530273
2011-12-02,9.819999694824219
2011-12-05,10.09000015258789
2011-12-06,10.640000343322754
2011-12-07,10.579999923706055
2011-12-08,10.239999771118164
2011-12-09,10.390000343322754
2011-12-12,9.979999542236328
2011-12-13,10.010000228881836
2011-12-14,10.4399995803833
2011-12-15,10.640000343322754
2011-12-16,10.869999885559082
2011-12-19,11.0
2011-12-20,11.59000015258789
2011-12-21,11.779999732971191
2011-12-22,11.5
2011-12-23,11.720000267028809
2011-12-27,11.489999771118164
2011-12-28,11.130000114440918
2011-12-29,11.140000343322754
2011-12-30,11.100000381469727
2012-01-03,11.739999771118164
2012-01-04,11.619999885559082
2012-01-05,11.59000015258789
2012-01-06,11.229999542236328
2012-01-09,10.859999656677246
2012-01-10,11.270000457763672
2012-01-11,11.279999732971191
2012-01-12,11.220000267028809
2012-01-13,11.140000343322754
2012-01-17,11.25
2012-01-18,11.449999809265137
2012-01-19,11.579999923706055
2012-01-20,11.390000343322754
2012-01-23,10.979999542236328
2012-01-24,11.329999923706055
2012-01-25,11.289999961853027
2012-01-26,11.489999771118164
2012-01-27,11.869999885559082
2012-01-30,11.59000015258789
2012-01-31,11.520000457763672
2012-02-01,11.380000114440918
2012-02-02,11.899999618530273
2012-02-03,11.960000038146973
2012-02-06,11.760000228881836
2012-02-07,11.5
2012-02-08,11.239999771118164
2012-02-09,11.050000190734863
2012-02-10,10.75
2012-02-13,10.84000015258789
2012-02-14,10.34000015258789
2012-02-15,9.920000076293945
2012-02-16,10.079999923706055
2012-02-17,9.949999809265137
2012-02-21,9.829999923706055
2012-02-22,10.0
2012-02-23,10.569999694824219
2012-02-24,10.270000457763672
2012-02-27,10.350000381469727
2012-02-28,10.710000038146973
2012-02-29,10.199999809265137
2012-03-01,10.319999694824219
2012-03-02,9.779999732971191
2012-03-05,10.170000076293945
2012-03-06,9.819999694824219
2012-03-07,9.880000114440918
2012-03-08,9.850000381469727
2012-03-09,10.399999618530273
2012-03-12,10.039999961853027
2012-03-13,9.90999984741211
2012-03-14,9.529999732971191
2012-03-15,9.899999618530273
2012-03-16,9.649999618530273
2012-03-19,9.789999961853027
2012-03-20,9.640000343322754
2012-03-21,9.640000343322754
2012-03-22,9.100000381469727
2012-03-23,9.649999618530273
2012-03-26,9.890000343322754
2012-03-27,10.239999771118164
2012-03-28,9.84000015258789
2012-03-29,10.050000190734863
2012-03-30,9.949999809265137
2012-04-02,9.850000381469727
2012-04-03,9.279999732971191
2012-04-04,9.020000457763672
2012-04-05,8.90999984741211
2012-04-09,8.369999885559082
2012-04-10,8.359999656677246
2012-04-11,8.510000228881836
2012-04-12,8.65999984741211
2012-04-13,8.579999923706055
2012-04-16,8.569999694824219
2012-04-17,8.680000305175781
2012-04-18,8.489999771118164
2012-04-19,8.140000343322754
2012-04-20,8.25
2012-04-23,8.180000305175781
2012-04-24,8.229999542236328
2012-04-25,8.550000190734863
2012-04-26,8.5
2012-04-27,8.5
2012-04-30,8.199999809265137
2012-05-01,8.130000114440918
2012-05-02,8.050000190734863
2012-05-03,9.710000038146973
2012-05-04,9.180000305175781
2012-05-07,9.210000038146973
2012-05-08,9.029999732971191
2012-05-09,9.0
2012-05-10,8.850000381469727
2012-05-11,8.529999732971191
2012-05-14,8.210000038146973
2012-05-15,8.039999961853027
2012-05-16,8.220000267028809
2012-05-17,8.34000015258789
2012-05-18,7.960000038146973
2012-05-21,8.449999809265137
2012-05-22,8.199999809265137
2012-05-23,8.40999984741211
2012-05-24,8.40999984741211
2012-05-25,8.989999771118164
2012-05-29,8.920000076293945
2012-05-30,8.989999771118164
2012-05-31,8.989999771118164
2012-06-01,8.800000190734863
2012-06-04,9.140000343322754
2012-06-05,9.199999809265137
2012-06-06,9.649999618530273
2012-06-07,9.539999961853027
2012-06-08,9.609999656677246
2012-06-11,9.40999984741211
2012-06-12,9.420000076293945
2012-06-13,9.470000267028809
2012-06-14,9.010000228881836
2012-06-15,9.199999809265137
2012-06-18,9.479999542236328
2012-06-19,9.430000305175781
2012-06-20,9.539999961853027
2012-06-21,9.5600004196167
2012-06-22,9.640000343322754
2012-06-25,9.399999618530273
2012-06-26,9.5
2012-06-27,9.75
2012-06-28,9.270000457763672
2012-06-29,9.609999656677246
2012-07-02,9.569999694824219
2012-07-03,9.529999732971191
2012-07-05,9.489999771118164
2012-07-06,9.359999656677246
2012-07-09,9.479999542236328
2012-07-10,9.630000114440918
2012-07-11,9.550000190734863
2012-07-12,9.489999771118164
2012-07-13,9.84000015258789
2012-07-16,9.880000114440918
2012-07-17,9.699999809265137
2012-07-18,9.380000114440918
2012-07-19,9.140000343322754
2012-07-20,8.829999923706055
2012-07-23,8.670000076293945
2012-07-24,8.329999923706055
2012-07-25,8.40999984741211
2012-07-26,8.380000114440918
2012-07-27,8.819999694824219
2012-07-30,8.430000305175781
2012-07-31,8.369999885559082
2012-08-01,8.039999961853027
2012-08-02,8.100000381469727
2012-08-03,7.619999885559082
2012-08-06,7.559999942779541
2012-08-07,7.71999979019165
2012-08-08,7.639999866485596
2012-08-09,7.639999866485596
2012-08-10,7.650000095367432
2012-08-13,7.690000057220459
2012-08-14,7.309999942779541
2012-08-15,7.119999885559082
2012-08-16,6.920000076293945
2012-08-17,7.199999809265137
2012-08-20,7.329999923706055
2012-08-21,6.900000095367432
2012-08-22,6.730000019073486
2012-08-23,6.579999923706055
2012-08-24,6.650000095367432
2012-08-27,6.539999961853027
2012-08-28,6.639999866485596
2012-08-29,7.039999961853027
2012-08-30,6.840000152587891
2012-08-31,6.980000019073486
2012-09-04,7.019999980926514
2012-09-05,6.829999923706055
2012-09-06,6.769999980926514
2012-09-07,6.800000190734863
2012-09-10,7.090000152587891
2012-09-11,7.130000114440918
2012-09-12,7.070000171661377
2012-09-13,7.670000076293945
2012-09-14,7.599999904632568
2012-09-17,7.619999885559082
2012-09-18,7.71999979019165
2012-09-19,7.579999923706055
2012-09-20,7.78000020980835
2012-09-21,7.989999771118164
2012-09-24,7.900000095367432
2012-09-25,7.760000228881836
2012-09-26,7.639999866485596
2012-09-27,7.650000095367432
2012-09-28,7.440000057220459
2012-10-01,7.610000133514404
2012-10-02,7.650000095367432
2012-10-03,7.269999980926514
2012-10-04,7.269999980926514
2012-10-05,7.329999923706055
2012-10-08,7.25
2012-10-09,7.239999771118164
2012-10-10,7.28000020980835
2012-10-11,7.309999942779541
2012-10-12,7.480000019073486
2012-10-15,7.289999961853027
2012-10-16,7.300000190734863
2012-10-17,7.25
2012-10-18,7.139999866485596
2012-10-19,7.150000095367432
2012-10-22,7.159999847412109
2012-10-23,6.880000114440918
2012-10-24,6.539999961853027
2012-10-25,6.269999980926514
2012-10-26,6.300000190734863
2012-10-31,6.420000076293945
2012-11-01,5.909999847412109
2012-11-02,6.559999942779541
2012-11-05,7.110000133514404
2012-11-06,7.28000020980835
2012-11-07,6.960000038146973
2012-11-08,6.699999809265137
2012-11-09,7.210000038146973
2012-11-12,7.090000152587891
2012-11-13,6.78000020980835
2012-11-14,6.619999885559082
2012-11-15,6.429999828338623
2012-11-16,6.75
2012-11-19,7.230000019073486
2012-11-20,7.179999828338623
2012-11-21,7.079999923706055
2012-11-23,7.099999904632568
2012-11-26,7.139999866485596
2012-11-27,6.760000228881836
2012-11-28,6.800000190734863
2012-11-29,6.739999771118164
2012-11-30,6.75
2012-12-03,6.53000020980835
2012-12-04,6.449999809265137
2012-12-05,6.329999923706055
2012-12-06,6.179999828338623
2012-12-07,6.159999847412109
2012-12-10,6.090000152587891
2012-12-11,6.150000095367432
2012-12-12,6.150000095367432
2012-12-13,6.389999866485596
2012-12-14,6.309999942779541
2012-12-17,6.570000171661377
2012-12-18,6.71999979019165
2012-12-19,6.690000057220459
2012-12-20,6.800000190734863
2012-12-21,6.809999942779541
2012-12-24,6.75
2012-12-26,6.78000020980835
2012-12-27,6.730000019073486
2012-12-28,6.650000095367432
2012-12-31,6.900000095367432
2013-01-02,7.139999866485596
2013-01-03,7.320000171661377
2013-01-04,7.460000038146973
2013-01-07,7.559999942779541
2013-01-08,7.800000190734863
2013-01-09,7.949999809265137
2013-01-10,7.960000038146973
2013-01-11,7.679999828338623
2013-01-14,7.460000038146973
2013-01-15,7.489999771118164
2013-01-16,8.010000228881836
2013-01-17,7.860000133514404
2013-01-18,7.900000095367432
2013-01-22,7.900000095367432
2013-01-23,7.650000095367432
2013-01-24,7.510000228881836
2013-01-25,7.619999885559082
2013-01-28,7.659999847412109
2013-01-29,8.069999694824219
2013-01-30,8.199999809265137
2013-01-31,8.0600004196167
2013-02-01,8.029999732971191
2013-02-04,7.789999961853027
2013-02-05,7.889999866485596
2013-02-06,8.079999923706055
2013-02-07,8.0
2013-02-08,8.0600004196167
2013-02-11,8.15999984741211
2013-02-12,8.239999771118164
2013-02-13,8.5
2013-02-14,8.539999961853027
2013-02-15,8.3100004196167
2013-02-19,8.489999771118164
2013-02-20,8.470000267028809
2013-02-21,8.25
2013-02-22,8.539999961853027
2013-02-25,8.25
2013-02-26,8.470000267028809
2013-02-27,8.539999961853027
