,AMTX
2018-04-20,1.7050000429153442
2018-04-23,1.649999976158142
2018-04-24,1.6200000047683716
2018-04-25,1.6799999475479126
2018-04-26,1.7599999904632568
2018-04-27,1.7799999713897705
2018-04-30,1.7200000286102295
2018-05-01,1.690000057220459
2018-05-02,1.840000033378601
2018-05-03,1.75
2018-05-04,1.7899999618530273
2018-05-07,1.7300000190734863
2018-05-08,1.7999999523162842
2018-05-09,1.840000033378601
2018-05-10,1.7890000343322754
2018-05-11,1.8300000429153442
2018-05-14,1.8300000429153442
2018-05-15,1.7899999618530273
2018-05-16,1.75
2018-05-17,1.7100000381469727
2018-05-18,1.7549999952316284
2018-05-21,1.7200000286102295
2018-05-22,1.7200000286102295
2018-05-23,1.7089999914169312
2018-05-24,1.690000057220459
2018-05-25,1.6399999856948853
2018-05-29,1.600000023841858
2018-05-30,1.5800000429153442
2018-05-31,1.590000033378601
2018-06-01,1.5800000429153442
2018-06-04,1.5499999523162842
2018-06-05,1.5199999809265137
2018-06-06,1.4800000190734863
2018-06-07,1.4900000095367432
2018-06-08,1.4600000381469727
2018-06-11,1.5499999523162842
2018-06-12,1.4830000400543213
2018-06-13,1.4800000190734863
2018-06-14,1.4800000190734863
2018-06-15,1.4299999475479126
2018-06-18,1.4800000190734863
2018-06-19,1.4700000286102295
2018-06-20,1.5700000524520874
2018-06-21,1.5299999713897705
2018-06-22,1.600000023841858
2018-06-25,1.5499999523162842
2018-06-26,1.4700000286102295
2018-06-27,1.4500000476837158
2018-06-28,1.5
2018-06-29,1.5099999904632568
2018-07-02,1.4600000381469727
2018-07-03,1.590000033378601
2018-07-05,1.690000057220459
2018-07-06,1.7400000095367432
2018-07-09,1.7400000095367432
2018-07-10,1.5800000429153442
2018-07-11,1.590000033378601
2018-07-12,1.5499999523162842
2018-07-13,1.5399999618530273
2018-07-16,1.5099999904632568
2018-07-17,1.5399999618530273
2018-07-18,1.5299999713897705
2018-07-19,1.5399999618530273
2018-07-20,1.5
2018-07-23,1.440000057220459
2018-07-24,1.4500000476837158
2018-07-25,1.315000057220459
2018-07-26,1.2999999523162842
2018-07-27,1.2799999713897705
2018-07-30,1.25
2018-07-31,1.2599999904632568
2018-08-01,1.2649999856948853
2018-08-02,1.2599999904632568
2018-08-03,1.3200000524520874
2018-08-06,1.2899999618530273
2018-08-07,1.3650000095367432
2018-08-08,1.3600000143051147
2018-08-09,1.340000033378601
2018-08-10,1.2549999952316284
2018-08-13,1.2999999523162842
2018-08-14,1.2599999904632568
2018-08-15,1.25
2018-08-16,1.2000000476837158
2018-08-17,1.2100000381469727
2018-08-20,1.25
2018-08-21,1.2999999523162842
2018-08-22,1.2899999618530273
2018-08-23,1.281999945640564
2018-08-24,1.2599999904632568
2018-08-27,1.2699999809265137
2018-08-28,1.309999942779541
2018-08-29,1.2899999618530273
2018-08-30,1.2799999713897705
2018-08-31,1.2400000095367432
2018-09-04,1.2690000534057617
2018-09-05,1.2599999904632568
2018-09-06,1.2200000286102295
2018-09-07,1.2200000286102295
2018-09-10,1.2100000381469727
2018-09-11,1.2200000286102295
2018-09-12,1.2200000286102295
2018-09-13,1.2100000381469727
2018-09-14,1.1399999856948853
2018-09-17,1.159999966621399
2018-09-18,1.184999942779541
2018-09-19,1.0399999618530273
2018-09-20,1.0700000524520874
2018-09-21,1.149999976158142
2018-09-24,1.059999942779541
2018-09-25,1.0499999523162842
2018-09-26,1.0
2018-09-27,0.9300000071525574
2018-09-28,1.0199999809265137
2018-10-01,0.9599999785423279
2018-10-02,0.9900000095367432
2018-10-03,1.0889999866485596
2018-10-04,1.0199999809265137
2018-10-05,1.0
2018-10-08,1.350000023841858
2018-10-09,1.6100000143051147
2018-10-10,1.2599999904632568
2018-10-11,1.2999999523162842
2018-10-12,1.1699999570846558
2018-10-15,1.1699999570846558
2018-10-16,1.100000023841858
2018-10-17,1.0099999904632568
2018-10-18,1.0099999904632568
2018-10-19,1.0
2018-10-22,0.9900000095367432
2018-10-23,0.949999988079071
2018-10-24,0.9470000267028809
2018-10-25,0.8799999952316284
2018-10-26,0.8899999856948853
2018-10-29,0.8880000114440918
2018-10-30,0.9049999713897705
2018-10-31,0.8849999904632568
2018-11-01,0.8899999856948853
2018-11-02,0.9399999976158142
2018-11-05,0.9900000095367432
2018-11-06,1.0099999904632568
2018-11-07,1.003000020980835
2018-11-08,0.9700000286102295
2018-11-09,0.9300000071525574
2018-11-12,0.949999988079071
2018-11-13,0.9110000133514404
2018-11-14,0.9259999990463257
2018-11-15,0.8999999761581421
2018-11-16,0.9100000262260437
2018-11-19,0.8799999952316284
2018-11-20,0.8119999766349792
2018-11-21,0.7799999713897705
2018-11-23,0.7419999837875366
2018-11-26,0.800000011920929
2018-11-27,0.765999972820282
2018-11-28,0.7720000147819519
2018-11-29,0.7900000214576721
2018-11-30,0.734000027179718
2018-12-03,0.777999997138977
2018-12-04,0.7509999871253967
2018-12-06,0.7639999985694885
2018-12-07,0.7509999871253967
2018-12-10,0.7139999866485596
2018-12-11,0.6010000109672546
2018-12-12,0.6200000047683716
2018-12-13,0.6000000238418579
2018-12-14,0.6510000228881836
2018-12-17,0.5759999752044678
2018-12-18,0.550000011920929
2018-12-19,0.47200000286102295
2018-12-20,0.4300000071525574
2018-12-21,0.5099999904632568
2018-12-24,0.550000011920929
2018-12-26,0.7900000214576721
2018-12-27,0.7110000252723694
2018-12-28,0.5709999799728394
2018-12-31,0.6069999933242798
2019-01-02,0.6389999985694885
2019-01-03,0.625
2019-01-04,0.6899999976158142
2019-01-07,0.6710000038146973
2019-01-08,0.699999988079071
2019-01-09,0.6899999976158142
2019-01-10,0.7599999904632568
2019-01-11,0.8799999952316284
2019-01-14,0.8500000238418579
2019-01-15,0.8550000190734863
2019-01-16,0.8650000095367432
2019-01-17,1.0399999618530273
2019-01-18,1.0800000429153442
2019-01-22,1.0
2019-01-23,0.9599999785423279
2019-01-24,0.949999988079071
2019-01-25,0.9599999785423279
2019-01-28,0.9900000095367432
2019-01-29,1.0099999904632568
2019-01-30,1.0199999809265137
2019-01-31,1.0399999618530273
2019-02-01,1.0
2019-02-04,1.149999976158142
2019-02-05,1.149999976158142
2019-02-06,1.0859999656677246
2019-02-07,1.0499999523162842
2019-02-08,1.0700000524520874
2019-02-11,1.0499999523162842
2019-02-12,1.100000023841858
2019-02-13,1.0700000524520874
2019-02-14,1.0199999809265137
2019-02-15,0.9800000190734863
2019-02-19,0.9010000228881836
2019-02-20,0.9300000071525574
2019-02-21,0.9300000071525574
2019-02-22,0.9570000171661377
2019-02-25,0.8840000033378601
2019-02-26,0.8799999952316284
2019-02-27,0.9100000262260437
2019-02-28,0.9290000200271606
2019-03-01,0.9300000071525574
2019-03-04,0.9100000262260437
2019-03-05,0.9599999785423279
2019-03-06,0.925000011920929
2019-03-07,0.9150000214576721
2019-03-08,0.9399999976158142
2019-03-11,0.9200000166893005
2019-03-12,0.8989999890327454
2019-03-13,0.9259999990463257
2019-03-14,0.9150000214576721
2019-03-15,0.9229999780654907
2019-03-18,0.8980000019073486
2019-03-19,0.8709999918937683
2019-03-20,0.8709999918937683
2019-03-21,0.8700000047683716
2019-03-22,0.8999999761581421
2019-03-25,0.8709999918937683
2019-03-26,0.875
2019-03-27,0.8799999952316284
2019-03-28,0.8700000047683716
2019-03-29,0.8320000171661377
2019-04-01,0.8500000238418579
2019-04-02,0.8500000238418579
2019-04-03,0.8330000042915344
2019-04-04,0.8899999856948853
2019-04-05,0.8610000014305115
2019-04-08,0.8600000143051147
2019-04-09,0.8650000095367432
2019-04-10,0.8840000033378601
2019-04-11,0.8980000019073486
2019-04-12,0.8600000143051147
2019-04-15,0.8600000143051147
2019-04-16,0.8669999837875366
2019-04-17,0.8299999833106995
2019-04-18,0.8140000104904175
2019-04-22,0.8399999737739563
2019-04-23,0.8040000200271606
2019-04-24,0.7799999713897705
2019-04-25,0.7680000066757202
2019-04-26,0.8199999928474426
2019-04-29,0.8320000171661377
2019-04-30,0.8040000200271606
2019-05-01,0.8009999990463257
2019-05-02,0.8199999928474426
2019-05-03,0.8700000047683716
2019-05-06,1.2899999618530273
2019-05-07,1.25
2019-05-08,1.2999999523162842
2019-05-09,1.1299999952316284
2019-05-10,1.1100000143051147
2019-05-13,1.0800000429153442
2019-05-14,1.159999966621399
2019-05-15,1.190000057220459
2019-05-16,1.1299999952316284
2019-05-17,1.190000057220459
2019-05-20,1.1699999570846558
2019-05-21,1.190000057220459
2019-05-22,1.1699999570846558
2019-05-23,1.149999976158142
2019-05-24,1.1699999570846558
2019-05-28,1.159999966621399
2019-05-29,1.1299999952316284
2019-05-30,1.090000033378601
2019-05-31,1.0299999713897705
2019-06-03,0.9599999785423279
2019-06-04,0.9599999785423279
2019-06-05,0.9100000262260437
2019-06-06,0.9200000166893005
2019-06-07,0.8799999952316284
2019-06-10,0.9300000071525574
2019-06-11,0.9020000100135803
2019-06-12,0.8999999761581421
2019-06-13,0.9599999785423279
2019-06-14,0.8999999761581421
2019-06-17,0.949999988079071
2019-06-18,0.9490000009536743
2019-06-19,0.9200000166893005
2019-06-20,0.9300000071525574
2019-06-21,0.9459999799728394
2019-06-24,0.8899999856948853
2019-06-25,0.8500000238418579
2019-06-26,0.9200000166893005
2019-06-27,0.8799999952316284
2019-06-28,0.8500000238418579
2019-07-01,0.8500000238418579
2019-07-02,0.8709999918937683
2019-07-03,0.9049999713897705
2019-07-05,0.9020000100135803
2019-07-08,0.8700000047683716
2019-07-09,0.8700000047683716
2019-07-10,0.8700000047683716
2019-07-11,0.8650000095367432
2019-07-12,0.8199999928474426
2019-07-15,0.9599999785423279
2019-07-16,0.9700000286102295
2019-07-17,0.9599999785423279
2019-07-18,1.0199999809265137
2019-07-19,1.0
2019-07-22,1.0
2019-07-23,1.0299999713897705
2019-07-24,0.9959999918937683
2019-07-25,0.9750000238418579
2019-07-26,0.9900000095367432
2019-07-29,0.9800000190734863
2019-07-30,0.8999999761581421
2019-07-31,0.949999988079071
2019-08-01,0.9010000228881836
2019-08-02,0.9399999976158142
2019-08-05,1.0
2019-08-06,0.996999979019165
2019-08-07,0.9599999785423279
2019-08-08,0.9350000023841858
2019-08-09,0.9210000038146973
2019-08-12,0.9200000166893005
2019-08-13,0.8999999761581421
2019-08-14,0.8700000047683716
2019-08-15,0.8859999775886536
2019-08-16,0.8600000143051147
2019-08-19,0.8410000205039978
2019-08-20,0.800000011920929
2019-08-21,0.8140000104904175
2019-08-22,0.8339999914169312
2019-08-23,0.7900000214576721
2019-08-26,0.7699999809265137
2019-08-27,0.7599999904632568
2019-08-28,0.7649999856948853
2019-08-29,0.800000011920929
2019-08-30,0.7900000214576721
2019-09-03,0.7649999856948853
2019-09-04,0.7950000166893005
2019-09-05,0.800000011920929
2019-09-06,0.7940000295639038
2019-09-09,0.8199999928474426
2019-09-10,0.7799999713897705
2019-09-11,0.8299999833106995
2019-09-12,0.8899999856948853
2019-09-13,1.0449999570846558
2019-09-16,1.059999942779541
2019-09-17,1.0069999694824219
2019-09-18,1.0
2019-09-19,1.1799999475479126
2019-09-20,1.190000057220459
2019-09-23,1.1410000324249268
2019-09-24,1.0499999523162842
2019-09-25,1.0
2019-09-26,1.0490000247955322
2019-09-27,1.0299999713897705
2019-09-30,1.090000033378601
2019-10-01,1.100000023841858
2019-10-02,1.0499999523162842
2019-10-03,1.1959999799728394
2019-10-04,1.1200000047683716
2019-10-07,1.1100000143051147
2019-10-08,1.1299999952316284
2019-10-09,1.100000023841858
2019-10-10,1.100000023841858
2019-10-11,1.1510000228881836
2019-10-14,1.2000000476837158
2019-10-15,1.1299999952316284
2019-10-16,1.1799999475479126
2019-10-17,1.0700000524520874
2019-10-18,1.059999942779541
2019-10-21,1.0
2019-10-22,1.0049999952316284
2019-10-23,0.8999999761581421
2019-10-24,0.9210000038146973
2019-10-25,0.9850000143051147
2019-10-28,1.0
2019-10-29,0.9800000190734863
2019-10-30,0.9929999709129333
2019-10-31,0.9980000257492065
2019-11-01,0.9779999852180481
2019-11-04,0.9900000095367432
2019-11-05,0.9800000190734863
2019-11-06,1.0099999904632568
2019-11-07,0.949999988079071
2019-11-08,1.0099999904632568
2019-11-11,1.0299999713897705
2019-11-12,1.0
2019-11-13,1.0299999713897705
2019-11-14,1.0299999713897705
2019-11-15,1.0
2019-11-18,1.0
2019-11-19,0.949999988079071
2019-11-20,0.9599999785423279
2019-11-21,1.0
2019-11-22,0.9649999737739563
2019-11-25,0.996999979019165
2019-11-26,1.0099999904632568
2019-11-27,0.9649999737739563
2019-11-29,1.0199999809265137
2019-12-02,0.9959999918937683
2019-12-03,0.9900000095367432
2019-12-04,0.9700000286102295
2019-12-05,1.0099999904632568
2019-12-06,0.9700000286102295
2019-12-09,0.9700000286102295
2019-12-10,1.0199999809265137
2019-12-11,1.0199999809265137
2019-12-12,1.0099999904632568
2019-12-13,1.0099999904632568
2019-12-16,1.0199999809265137
2019-12-17,1.0049999952316284
2019-12-18,1.003000020980835
2019-12-19,1.0099999904632568
2019-12-20,0.9800000190734863
2019-12-23,0.9390000104904175
2019-12-24,0.9200000166893005
2019-12-26,0.9300000071525574
2019-12-27,0.9259999990463257
2019-12-30,0.8399999737739563
2019-12-31,0.8299999833106995
2020-01-02,0.9010000228881836
2020-01-03,0.8999999761581421
2020-01-06,0.8930000066757202
2020-01-07,0.8510000109672546
2020-01-08,0.8399999737739563
2020-01-09,0.8600000143051147
2020-01-10,0.8899999856948853
2020-01-13,0.8799999952316284
2020-01-14,0.8560000061988831
2020-01-15,0.8500000238418579
2020-01-16,0.8600000143051147
2020-01-17,0.875
2020-01-21,0.8700000047683716
2020-01-22,0.8700000047683716
2020-01-23,0.8700000047683716
2020-01-24,0.8410000205039978
2020-01-27,0.800000011920929
2020-01-28,0.925000011920929
2020-01-29,0.8700000047683716
2020-01-30,0.8399999737739563
2020-01-31,0.7900000214576721
2020-02-03,0.8090000152587891
2020-02-04,0.8199999928474426
2020-02-05,0.8080000281333923
2020-02-06,0.8069999814033508
2020-02-07,0.8199999928474426
2020-02-10,0.8159999847412109
2020-02-11,0.8100000023841858
2020-02-12,0.8410000205039978
2020-02-13,0.8199999928474426
2020-02-14,0.800000011920929
2020-02-18,0.7699999809265137
2020-02-19,0.7609999775886536
2020-02-20,0.7570000290870667
2020-02-21,0.7739999890327454
2020-02-24,0.800000011920929
2020-02-25,0.781000018119812
2020-02-26,0.7710000276565552
2020-02-27,0.7260000109672546
2020-02-28,0.7400000095367432
2020-03-02,0.6819999814033508
2020-03-03,0.75
2020-03-04,0.7400000095367432
2020-03-05,0.7599999904632568
2020-03-06,0.7300000190734863
2020-03-09,0.6570000052452087
2020-03-10,0.6510000228881836
2020-03-11,0.6510000228881836
2020-03-12,0.6100000143051147
2020-03-13,0.5979999899864197
2020-03-16,0.5
2020-03-17,0.44999998807907104
2020-03-18,0.3709999918937683
2020-03-19,0.41999998688697815
2020-03-20,0.7099999785423279
2020-03-23,0.6800000071525574
2020-03-24,0.5799999833106995
2020-03-25,0.5299999713897705
2020-03-26,0.5
2020-03-27,0.550000011920929
2020-03-30,0.5580000281333923
2020-03-31,0.5199999809265137
2020-04-01,0.5400000214576721
2020-04-02,0.5199999809265137
2020-04-03,0.5009999871253967
2020-04-06,0.5400000214576721
2020-04-07,0.5690000057220459
2020-04-08,0.574999988079071
2020-04-09,0.550000011920929
2020-04-13,0.6100000143051147
2020-04-14,0.609000027179718
2020-04-15,0.6000000238418579
2020-04-16,0.5699999928474426
2020-04-17,0.5809999704360962
2020-04-20,0.5600000023841858
2020-04-21,0.5490000247955322
2020-04-22,0.5649999976158142
2020-04-23,0.5699999928474426
2020-04-24,0.5600000023841858
2020-04-27,0.5720000267028809
2020-04-28,0.5699999928474426
2020-04-29,0.6200000047683716
2020-04-30,0.5799999833106995
2020-05-01,0.8500000238418579
2020-05-04,0.8500000238418579
2020-05-05,0.8309999704360962
2020-05-06,0.7799999713897705
2020-05-07,0.7490000128746033
2020-05-08,0.7049999833106995
2020-05-11,0.7099999785423279
2020-05-12,0.7300000190734863
2020-05-13,0.6779999732971191
2020-05-14,0.7089999914169312
2020-05-15,0.7250000238418579
2020-05-18,0.7599999904632568
2020-05-19,0.7549999952316284
2020-05-20,0.7879999876022339
2020-05-21,0.8709999918937683
2020-05-22,0.8700000047683716
2020-05-26,0.8500000238418579
2020-05-27,0.843999981880188
2020-05-28,0.8100000023841858
2020-05-29,0.800000011920929
2020-06-01,0.8399999737739563
2020-06-02,0.8100000023841858
2020-06-03,0.8199999928474426
2020-06-04,0.8100000023841858
2020-06-05,0.9399999976158142
2020-06-08,0.9200000166893005
2020-06-09,0.8899999856948853
2020-06-10,0.8899999856948853
2020-06-11,0.7400000095367432
2020-06-12,0.7799999713897705
2020-06-15,0.8100000023841858
2020-06-16,0.7950000166893005
2020-06-17,0.7919999957084656
2020-06-18,0.8289999961853027
2020-06-19,0.8220000267028809
2020-06-22,0.8199999928474426
2020-06-23,0.8349999785423279
2020-06-24,0.824999988079071
2020-06-25,0.8299999833106995
2020-06-26,0.8069999814033508
2020-06-29,0.8019999861717224
2020-06-30,0.8080000281333923
2020-07-01,0.7900000214576721
2020-07-02,0.8130000233650208
2020-07-06,0.8299999833106995
2020-07-07,0.7990000247955322
2020-07-08,0.8270000219345093
2020-07-09,0.8299999833106995
2020-07-10,0.7850000262260437
2020-07-13,0.7900000214576721
2020-07-14,0.7799999713897705
2020-07-15,0.8069999814033508
2020-07-16,0.8190000057220459
2020-07-17,0.8399999737739563
2020-07-20,0.8379999995231628
2020-07-21,0.8360000252723694
2020-07-22,0.8399999737739563
2020-07-23,0.8199999928474426
2020-07-24,0.8299999833106995
2020-07-27,0.9100000262260437
2020-07-28,0.9290000200271606
2020-07-29,1.0299999713897705
2020-07-30,1.159999966621399
2020-07-31,1.1200000047683716
2020-08-03,1.4199999570846558
2020-08-04,1.25
2020-08-05,1.6699999570846558
2020-08-06,1.9800000190734863
2020-08-07,1.9700000286102295
2020-08-10,2.240000009536743
2020-08-11,2.609999895095825
2020-08-12,3.3399999141693115
2020-08-13,2.7899999618530273
2020-08-14,2.450000047683716
2020-08-17,2.9800000190734863
2020-08-18,3.059999942779541
2020-08-19,2.799999952316284
2020-08-20,2.809999942779541
2020-08-21,2.140000104904175
2020-08-24,2.1700000762939453
2020-08-25,2.0799999237060547
2020-08-26,1.7200000286102295
2020-08-27,1.809999942779541
2020-08-28,1.7999999523162842
2020-08-31,1.659999966621399
2020-09-01,2.0399999618530273
2020-09-02,2.2799999713897705
2020-09-03,1.9500000476837158
2020-09-04,2.049999952316284
2020-09-08,1.9700000286102295
2020-09-09,2.130000114440918
2020-09-10,2.0999999046325684
2020-09-11,2.130000114440918
2020-09-14,2.0899999141693115
2020-09-15,2.0299999713897705
2020-09-16,2.1600000858306885
2020-09-17,2.609999895095825
2020-09-18,2.799999952316284
2020-09-21,3.0299999713897705
2020-09-22,3.049999952316284
2020-09-23,2.7699999809265137
2020-09-24,2.619999885559082
2020-09-25,2.700000047683716
2020-09-28,2.875
2020-09-29,3.1700000762939453
2020-09-30,3.200000047683716
2020-10-01,3.700000047683716
2020-10-02,3.4800000190734863
2020-10-05,3.4700000286102295
2020-10-06,3.4700000286102295
2020-10-07,3.6700000762939453
2020-10-08,3.490000009536743
2020-10-09,3.390000104904175
2020-10-12,3.259999990463257
2020-10-13,3.4600000381469727
2020-10-14,3.5299999713897705
2020-10-15,3.5399999618530273
2020-10-16,3.7899999618530273
2020-10-19,4.5
2020-10-20,4.460000038146973
2020-10-21,4.949999809265137
2020-10-22,4.690000057220459
2020-10-23,4.019999980926514
2020-10-26,3.990000009536743
2020-10-27,3.6500000953674316
2020-10-28,3.390000104904175
2020-10-29,3.9800000190734863
2020-10-30,3.690000057220459
2020-11-02,3.75
2020-11-03,3.509999990463257
2020-11-04,3.5999999046325684
2020-11-05,4.309999942779541
2020-11-06,4.320000171661377
2020-11-09,3.4200000762939453
2020-11-10,3.2899999618530273
2020-11-11,3.490000009536743
2020-11-12,2.119999885559082
2020-11-13,2.2100000381469727
2020-11-16,2.200000047683716
2020-11-17,2.2300000190734863
2020-11-18,2.0999999046325684
2020-11-19,2.0199999809265137
2020-11-20,2.059999942779541
2020-11-23,2.140000104904175
2020-11-24,2.049999952316284
2020-11-25,2.0399999618530273
2020-11-27,2.2100000381469727
2020-11-30,2.190000057220459
2020-12-01,2.109999895095825
2020-12-02,2.2699999809265137
2020-12-03,2.884999990463257
2020-12-04,2.680000066757202
2020-12-07,2.569999933242798
2020-12-08,2.5999999046325684
2020-12-09,2.319999933242798
2020-12-10,2.2799999713897705
2020-12-11,2.25
2020-12-14,2.2799999713897705
2020-12-15,2.390000104904175
2020-12-16,2.319999933242798
2020-12-17,2.369999885559082
2020-12-18,2.2899999618530273
2020-12-21,2.359999895095825
2020-12-22,3.190000057220459
2020-12-23,2.940000057220459
2020-12-24,2.9000000953674316
2020-12-28,2.809999942779541
2020-12-29,2.619999885559082
2020-12-30,2.5899999141693115
2020-12-31,2.490000009536743
2021-01-04,2.8399999141693115
2021-01-05,3.059999942779541
2021-01-06,2.9600000381469727
2021-01-07,3.0899999141693115
2021-01-08,2.9600000381469727
2021-01-11,3.0299999713897705
2021-01-12,3.200000047683716
2021-01-13,3.3399999141693115
2021-01-14,3.5
2021-01-15,3.619999885559082
2021-01-19,4.099999904632568
2021-01-20,3.950000047683716
2021-01-21,4.03000020980835
2021-01-22,4.400000095367432
2021-01-25,8.800000190734863
2021-01-26,8.789999961853027
2021-01-27,7.860000133514404
2021-01-28,6.789999961853027
2021-01-29,6.769999980926514
2021-02-01,7.869999885559082
2021-02-02,7.539999961853027
2021-02-03,7.829999923706055
2021-02-04,7.380000114440918
2021-02-05,7.510000228881836
2021-02-08,7.400000095367432
2021-02-09,7.360000133514404
2021-02-10,7.849999904632568
2021-02-11,7.329999923706055
2021-02-12,7.679999828338623
2021-02-16,9.204999923706055
2021-02-17,8.5
2021-02-18,7.96999979019165
2021-02-19,8.529999732971191
2021-02-22,8.420000076293945
2021-02-23,8.210000038146973
2021-02-24,9.630000114440918
2021-02-25,9.899999618530273
2021-02-26,9.829999923706055
2021-03-01,14.930000305175781
2021-03-02,16.969999313354492
2021-03-03,17.389999389648438
2021-03-04,13.800000190734863
2021-03-05,12.15999984741211
2021-03-08,13.149999618530273
2021-03-09,15.9399995803833
2021-03-10,16.110000610351562
2021-03-11,16.6200008392334
2021-03-12,20.829999923706055
2021-03-15,19.209999084472656
2021-03-16,18.420000076293945
2021-03-17,18.989999771118164
2021-03-18,18.90999984741211
2021-03-19,19.860000610351562
2021-03-22,22.280000686645508
2021-03-23,23.6200008392334
2021-03-24,24.06999969482422
2021-03-25,23.100000381469727
2021-03-26,23.84000015258789
2021-03-29,21.079999923706055
2021-03-30,22.450000762939453
2021-03-31,24.520000457763672
2021-04-01,26.149999618530273
2021-04-05,25.59000015258789
2021-04-06,26.020000457763672
2021-04-07,24.700000762939453
2021-04-08,26.190000534057617
2021-04-09,26.100000381469727
2021-04-12,23.6200008392334
2021-04-13,22.440000534057617
2021-04-14,22.399999618530273
2021-04-15,20.510000228881836
2021-04-16,18.989999771118164
2021-04-19,18.479999542236328
2021-04-20,17.34000015258789
2021-04-21,18.579999923706055
2021-04-22,18.170000076293945
2021-04-23,18.079999923706055
2021-04-26,18.770000457763672
2021-04-27,18.049999237060547
2021-04-28,18.450000762939453
2021-04-29,19.3799991607666
2021-04-30,18.229999542236328
2021-05-03,18.010000228881836
2021-05-04,18.260000228881836
2021-05-05,17.350000381469727
2021-05-06,16.600000381469727
2021-05-07,13.069999694824219
2021-05-10,11.729999542236328
2021-05-11,12.430000305175781
2021-05-12,10.40999984741211
2021-05-13,9.010000228881836
2021-05-14,9.390000343322754
