,MRC
2016-01-15,10.270000457763672
2016-01-19,9.84000015258789
2016-01-20,9.520000457763672
2016-01-21,9.420000076293945
2016-01-22,10.100000381469727
2016-01-25,9.640000343322754
2016-01-26,10.0600004196167
2016-01-27,9.779999732971191
2016-01-28,9.75
2016-01-29,10.050000190734863
2016-02-01,9.729999542236328
2016-02-02,8.989999771118164
2016-02-03,9.479999542236328
2016-02-04,10.460000038146973
2016-02-05,10.319999694824219
2016-02-08,9.819999694824219
2016-02-09,9.350000381469727
2016-02-10,8.859999656677246
2016-02-11,8.710000038146973
2016-02-12,8.9399995803833
2016-02-16,9.149999618530273
2016-02-17,9.569999694824219
2016-02-18,9.40999984741211
2016-02-19,9.119999885559082
2016-02-22,9.380000114440918
2016-02-23,10.489999771118164
2016-02-24,11.010000228881836
2016-02-25,11.329999923706055
2016-02-26,11.600000381469727
2016-02-29,11.949999809265137
2016-03-01,12.550000190734863
2016-03-02,12.9399995803833
2016-03-03,13.399999618530273
2016-03-04,13.739999771118164
2016-03-07,14.890000343322754
2016-03-08,14.460000038146973
2016-03-09,14.949999809265137
2016-03-10,14.619999885559082
2016-03-11,14.8100004196167
2016-03-14,14.25
2016-03-15,13.569999694824219
2016-03-16,13.760000228881836
2016-03-17,14.069999694824219
2016-03-18,13.760000228881836
2016-03-21,13.770000457763672
2016-03-22,13.34000015258789
2016-03-23,13.0
2016-03-24,13.180000305175781
2016-03-28,13.15999984741211
2016-03-29,13.3100004196167
2016-03-30,13.239999771118164
2016-03-31,13.140000343322754
2016-04-01,13.079999923706055
2016-04-04,12.899999618530273
2016-04-05,12.899999618530273
2016-04-06,13.020000457763672
2016-04-07,12.979999542236328
2016-04-08,13.34000015258789
2016-04-11,13.369999885559082
2016-04-12,13.59000015258789
2016-04-13,13.720000267028809
2016-04-14,13.670000076293945
2016-04-15,13.75
2016-04-18,13.90999984741211
2016-04-19,14.119999885559082
2016-04-20,14.069999694824219
2016-04-21,13.930000305175781
2016-04-22,14.270000457763672
2016-04-25,13.670000076293945
2016-04-26,13.59000015258789
2016-04-27,14.069999694824219
2016-04-28,13.619999885559082
2016-04-29,13.979999542236328
2016-05-02,14.270000457763672
2016-05-03,14.140000343322754
2016-05-04,14.119999885559082
2016-05-05,14.020000457763672
2016-05-06,14.050000190734863
2016-05-09,13.170000076293945
2016-05-10,13.510000228881836
2016-05-11,13.899999618530273
2016-05-12,14.069999694824219
2016-05-13,13.640000343322754
2016-05-16,14.109999656677246
2016-05-17,14.020000457763672
2016-05-18,13.539999961853027
2016-05-19,13.149999618530273
2016-05-20,13.470000267028809
2016-05-23,13.520000457763672
2016-05-24,13.550000190734863
2016-05-25,14.15999984741211
2016-05-26,13.899999618530273
2016-05-27,13.850000381469727
2016-05-31,14.1899995803833
2016-06-01,13.640000343322754
2016-06-02,13.529999732971191
2016-06-03,13.649999618530273
2016-06-06,14.479999542236328
2016-06-07,14.8100004196167
2016-06-08,15.100000381469727
2016-06-09,15.020000457763672
2016-06-10,14.270000457763672
2016-06-13,14.020000457763672
2016-06-14,13.800000190734863
2016-06-15,13.899999618530273
2016-06-16,13.600000381469727
2016-06-17,14.039999961853027
2016-06-20,14.760000228881836
2016-06-21,14.829999923706055
2016-06-22,14.760000228881836
2016-06-23,15.34000015258789
2016-06-24,14.020000457763672
2016-06-27,13.09000015258789
2016-06-28,13.220000267028809
2016-06-29,13.609999656677246
2016-06-30,14.210000038146973
2016-07-01,14.369999885559082
2016-07-05,13.550000190734863
2016-07-06,13.6899995803833
2016-07-07,13.609999656677246
2016-07-08,14.020000457763672
2016-07-11,14.109999656677246
2016-07-12,14.5
2016-07-13,14.25
2016-07-14,14.390000343322754
2016-07-15,14.380000114440918
2016-07-18,14.210000038146973
2016-07-19,13.680000305175781
2016-07-20,13.510000228881836
2016-07-21,13.220000267028809
2016-07-22,13.25
2016-07-25,12.859999656677246
2016-07-26,13.010000228881836
2016-07-27,12.930000305175781
2016-07-28,12.90999984741211
2016-07-29,13.229999542236328
2016-08-01,12.710000038146973
2016-08-02,12.489999771118164
2016-08-03,13.5600004196167
2016-08-04,13.619999885559082
2016-08-05,14.289999961853027
2016-08-08,14.59000015258789
2016-08-09,14.75
2016-08-10,14.8100004196167
2016-08-11,14.84000015258789
2016-08-12,14.869999885559082
2016-08-15,15.050000190734863
2016-08-16,14.880000114440918
2016-08-17,14.920000076293945
2016-08-18,15.430000305175781
2016-08-19,15.239999771118164
2016-08-22,15.170000076293945
2016-08-23,15.350000381469727
2016-08-24,14.949999809265137
2016-08-25,15.010000228881836
2016-08-26,15.0600004196167
2016-08-29,15.25
2016-08-30,15.029999732971191
2016-08-31,14.670000076293945
2016-09-01,14.199999809265137
2016-09-02,14.130000114440918
2016-09-06,14.140000343322754
2016-09-07,14.520000457763672
2016-09-08,15.40999984741211
2016-09-09,14.609999656677246
2016-09-12,14.779999732971191
2016-09-13,14.239999771118164
2016-09-14,14.140000343322754
2016-09-15,14.270000457763672
2016-09-16,14.260000228881836
2016-09-19,14.369999885559082
2016-09-20,14.010000228881836
2016-09-21,14.319999694824219
2016-09-22,14.619999885559082
2016-09-23,14.539999961853027
2016-09-26,14.520000457763672
2016-09-27,14.390000343322754
2016-09-28,15.109999656677246
2016-09-29,16.059999465942383
2016-09-30,16.43000030517578
2016-10-03,16.43000030517578
2016-10-04,16.459999084472656
2016-10-05,16.920000076293945
2016-10-06,16.8799991607666
2016-10-07,16.670000076293945
2016-10-10,16.75
2016-10-11,16.43000030517578
2016-10-12,16.040000915527344
2016-10-13,15.880000114440918
2016-10-14,16.1299991607666
2016-10-17,15.899999618530273
2016-10-18,15.90999984741211
2016-10-19,16.18000030517578
2016-10-20,15.970000267028809
2016-10-21,15.789999961853027
2016-10-24,15.760000228881836
2016-10-25,15.430000305175781
2016-10-26,15.15999984741211
2016-10-27,14.819999694824219
2016-10-28,14.680000305175781
2016-10-31,14.739999771118164
2016-11-01,14.710000038146973
2016-11-02,14.289999961853027
2016-11-03,14.199999809265137
2016-11-04,14.579999923706055
2016-11-07,14.970000267028809
2016-11-08,15.420000076293945
2016-11-09,16.149999618530273
2016-11-10,17.84000015258789
2016-11-11,17.920000076293945
2016-11-14,17.780000686645508
2016-11-15,18.649999618530273
2016-11-16,18.850000381469727
2016-11-17,19.309999465942383
2016-11-18,18.93000030517578
2016-11-21,19.200000762939453
2016-11-22,19.389999389648438
2016-11-23,19.700000762939453
2016-11-25,19.34000015258789
2016-11-28,18.90999984741211
2016-11-29,18.719999313354492
2016-11-30,20.1299991607666
2016-12-01,20.34000015258789
2016-12-02,20.799999237060547
2016-12-05,21.100000381469727
2016-12-06,21.299999237060547
2016-12-07,21.329999923706055
2016-12-08,21.93000030517578
2016-12-09,22.010000228881836
2016-12-12,21.700000762939453
2016-12-13,21.290000915527344
2016-12-14,20.670000076293945
2016-12-15,21.219999313354492
2016-12-16,20.81999969482422
2016-12-19,20.709999084472656
2016-12-20,21.350000381469727
2016-12-21,21.43000030517578
2016-12-22,20.93000030517578
2016-12-23,21.200000762939453
2016-12-27,21.450000762939453
2016-12-28,20.760000228881836
2016-12-29,20.579999923706055
2016-12-30,20.260000228881836
2017-01-03,20.959999084472656
2017-01-04,20.860000610351562
2017-01-05,20.329999923706055
2017-01-06,20.59000015258789
2017-01-09,19.6200008392334
2017-01-10,20.1200008392334
2017-01-11,20.40999984741211
2017-01-12,19.790000915527344
2017-01-13,20.610000610351562
2017-01-17,19.84000015258789
2017-01-18,20.309999465942383
2017-01-19,20.770000457763672
2017-01-20,20.709999084472656
2017-01-23,20.329999923706055
2017-01-24,21.479999542236328
2017-01-25,21.979999542236328
2017-01-26,21.610000610351562
2017-01-27,21.440000534057617
2017-01-30,20.84000015258789
2017-01-31,20.549999237060547
2017-02-01,20.8799991607666
2017-02-02,20.31999969482422
2017-02-03,20.780000686645508
2017-02-06,20.489999771118164
2017-02-07,20.260000228881836
2017-02-08,20.15999984741211
2017-02-09,20.670000076293945
2017-02-10,20.6299991607666
2017-02-13,20.65999984741211
2017-02-14,20.899999618530273
2017-02-15,20.8799991607666
2017-02-16,21.020000457763672
2017-02-17,20.5
2017-02-21,21.700000762939453
2017-02-22,20.809999465942383
2017-02-23,20.229999542236328
2017-02-24,19.920000076293945
2017-02-27,20.889999389648438
2017-02-28,20.209999084472656
2017-03-01,20.90999984741211
2017-03-02,20.350000381469727
2017-03-03,20.190000534057617
2017-03-06,19.709999084472656
2017-03-07,19.0
2017-03-08,18.68000030517578
2017-03-09,18.110000610351562
2017-03-10,18.1200008392334
2017-03-13,18.040000915527344
2017-03-14,17.790000915527344
2017-03-15,18.530000686645508
2017-03-16,18.040000915527344
2017-03-17,18.059999465942383
2017-03-20,17.799999237060547
2017-03-21,17.40999984741211
2017-03-22,17.670000076293945
2017-03-23,17.889999389648438
2017-03-24,17.860000610351562
2017-03-27,17.510000228881836
2017-03-28,18.030000686645508
2017-03-29,18.1200008392334
2017-03-30,18.190000534057617
2017-03-31,18.329999923706055
2017-04-03,18.299999237060547
2017-04-04,18.420000076293945
2017-04-05,18.170000076293945
2017-04-06,19.170000076293945
2017-04-07,19.100000381469727
2017-04-10,19.40999984741211
2017-04-11,19.6200008392334
2017-04-12,18.780000686645508
2017-04-13,18.15999984741211
2017-04-17,18.479999542236328
2017-04-18,18.139999389648438
2017-04-19,17.950000762939453
2017-04-20,18.15999984741211
2017-04-21,18.110000610351562
2017-04-24,18.360000610351562
2017-04-25,18.59000015258789
2017-04-26,18.920000076293945
2017-04-27,18.459999084472656
2017-04-28,18.229999542236328
2017-05-01,18.389999389648438
2017-05-02,18.219999313354492
2017-05-03,18.299999237060547
2017-05-04,17.600000381469727
2017-05-05,19.040000915527344
2017-05-08,19.049999237060547
2017-05-09,18.8799991607666
2017-05-10,19.040000915527344
2017-05-11,19.520000457763672
2017-05-12,19.600000381469727
2017-05-15,20.190000534057617
2017-05-16,20.549999237060547
2017-05-17,19.56999969482422
2017-05-18,19.540000915527344
2017-05-19,20.110000610351562
2017-05-22,20.3799991607666
2017-05-23,20.65999984741211
2017-05-24,20.350000381469727
2017-05-25,19.770000457763672
2017-05-26,19.670000076293945
2017-05-30,18.31999969482422
2017-05-31,18.049999237060547
2017-06-01,18.329999923706055
2017-06-02,17.899999618530273
2017-06-05,18.170000076293945
2017-06-06,18.399999618530273
2017-06-07,17.56999969482422
2017-06-08,17.530000686645508
2017-06-09,17.969999313354492
2017-06-12,18.239999771118164
2017-06-13,18.809999465942383
2017-06-14,17.799999237060547
2017-06-15,17.579999923706055
2017-06-16,17.25
2017-06-19,17.239999771118164
2017-06-20,16.809999465942383
2017-06-21,15.050000190734863
2017-06-22,15.460000038146973
2017-06-23,15.289999961853027
2017-06-26,15.489999771118164
2017-06-27,15.699999809265137
2017-06-28,16.100000381469727
2017-06-29,16.200000762939453
2017-06-30,16.520000457763672
2017-07-03,16.799999237060547
2017-07-05,16.489999771118164
2017-07-06,16.280000686645508
2017-07-07,16.06999969482422
2017-07-10,16.31999969482422
2017-07-11,16.079999923706055
2017-07-12,16.260000228881836
2017-07-13,16.889999389648438
2017-07-14,17.059999465942383
2017-07-17,16.760000228881836
2017-07-18,16.809999465942383
2017-07-19,17.190000534057617
2017-07-20,16.770000457763672
2017-07-21,16.18000030517578
2017-07-24,16.049999237060547
2017-07-25,16.549999237060547
2017-07-26,16.3799991607666
2017-07-27,16.260000228881836
2017-07-28,16.270000457763672
2017-07-31,16.34000015258789
2017-08-01,16.420000076293945
2017-08-02,16.09000015258789
2017-08-03,16.479999542236328
2017-08-04,16.100000381469727
2017-08-07,15.699999809265137
2017-08-08,15.680000305175781
2017-08-09,16.110000610351562
2017-08-10,16.040000915527344
2017-08-11,15.710000038146973
2017-08-14,16.040000915527344
2017-08-15,15.6899995803833
2017-08-16,15.600000381469727
2017-08-17,15.8100004196167
2017-08-18,15.630000114440918
2017-08-21,15.40999984741211
2017-08-22,15.569999694824219
2017-08-23,15.640000343322754
2017-08-24,15.619999885559082
2017-08-25,15.880000114440918
2017-08-28,15.699999809265137
2017-08-29,15.789999961853027
2017-08-30,15.640000343322754
2017-08-31,15.770000457763672
2017-09-01,16.040000915527344
2017-09-05,16.260000228881836
2017-09-06,16.479999542236328
2017-09-07,16.690000534057617
2017-09-08,16.610000610351562
2017-09-11,17.059999465942383
2017-09-12,17.139999389648438
2017-09-13,17.18000030517578
2017-09-14,17.219999313354492
2017-09-15,16.979999542236328
2017-09-18,17.209999084472656
2017-09-19,17.389999389648438
2017-09-20,17.389999389648438
2017-09-21,17.1299991607666
2017-09-22,17.190000534057617
2017-09-25,17.200000762939453
2017-09-26,17.0
2017-09-27,17.229999542236328
2017-09-28,17.43000030517578
2017-09-29,17.489999771118164
2017-10-02,17.690000534057617
2017-10-03,17.780000686645508
2017-10-04,18.040000915527344
2017-10-05,18.010000228881836
2017-10-06,17.860000610351562
2017-10-09,18.06999969482422
2017-10-10,17.8799991607666
2017-10-11,17.989999771118164
2017-10-12,18.06999969482422
2017-10-13,18.229999542236328
2017-10-16,18.25
2017-10-17,18.09000015258789
2017-10-18,17.799999237060547
2017-10-19,17.559999465942383
2017-10-20,17.739999771118164
2017-10-23,17.3700008392334
2017-10-24,17.059999465942383
2017-10-25,16.889999389648438
2017-10-26,16.770000457763672
2017-10-27,16.969999313354492
2017-10-30,17.06999969482422
2017-10-31,17.149999618530273
2017-11-01,17.040000915527344
2017-11-02,16.969999313354492
2017-11-03,16.579999923706055
2017-11-06,16.299999237060547
2017-11-07,16.1200008392334
2017-11-08,15.9399995803833
2017-11-09,15.850000381469727
2017-11-10,15.770000457763672
2017-11-13,15.710000038146973
2017-11-14,14.609999656677246
2017-11-15,14.289999961853027
2017-11-16,14.550000190734863
2017-11-17,14.819999694824219
2017-11-20,15.020000457763672
2017-11-21,15.460000038146973
2017-11-22,15.220000267028809
2017-11-24,15.350000381469727
2017-11-27,15.050000190734863
2017-11-28,15.25
2017-11-29,15.380000114440918
2017-11-30,15.710000038146973
2017-12-01,16.079999923706055
2017-12-04,16.34000015258789
2017-12-05,16.049999237060547
2017-12-06,15.8100004196167
2017-12-07,15.899999618530273
2017-12-08,15.819999694824219
2017-12-11,16.06999969482422
2017-12-12,15.989999771118164
2017-12-13,16.030000686645508
2017-12-14,15.720000267028809
2017-12-15,15.979999542236328
2017-12-18,16.5
2017-12-19,16.0
2017-12-20,16.3799991607666
2017-12-21,16.59000015258789
2017-12-22,16.59000015258789
2017-12-26,16.84000015258789
2017-12-27,16.899999618530273
2017-12-28,16.93000030517578
2017-12-29,16.920000076293945
2018-01-02,17.209999084472656
2018-01-03,17.3799991607666
2018-01-04,17.649999618530273
2018-01-05,17.59000015258789
2018-01-08,17.799999237060547
2018-01-09,17.729999542236328
2018-01-10,17.649999618530273
2018-01-11,18.270000457763672
2018-01-12,18.979999542236328
2018-01-16,18.65999984741211
2018-01-17,18.65999984741211
2018-01-18,18.5
2018-01-19,18.809999465942383
2018-01-22,18.959999084472656
2018-01-23,18.90999984741211
2018-01-24,18.8700008392334
2018-01-25,18.739999771118164
2018-01-26,18.780000686645508
2018-01-29,18.540000915527344
2018-01-30,18.260000228881836
2018-01-31,17.979999542236328
2018-02-01,18.040000915527344
2018-02-02,17.579999923706055
2018-02-05,16.940000534057617
2018-02-06,17.049999237060547
2018-02-07,16.559999465942383
2018-02-08,15.90999984741211
2018-02-09,16.0
2018-02-12,16.18000030517578
2018-02-13,16.350000381469727
2018-02-14,16.940000534057617
2018-02-15,17.389999389648438
2018-02-16,16.729999542236328
2018-02-20,16.510000228881836
2018-02-21,16.34000015258789
2018-02-22,17.170000076293945
2018-02-23,17.149999618530273
2018-02-26,17.149999618530273
2018-02-27,16.8700008392334
2018-02-28,16.530000686645508
2018-03-01,16.5
2018-03-02,16.940000534057617
2018-03-05,17.450000762939453
2018-03-06,17.530000686645508
2018-03-07,17.420000076293945
2018-03-08,17.489999771118164
2018-03-09,18.079999923706055
2018-03-12,18.1200008392334
2018-03-13,18.059999465942383
2018-03-14,18.020000457763672
2018-03-15,17.610000610351562
2018-03-16,17.790000915527344
2018-03-19,17.559999465942383
2018-03-20,17.389999389648438
2018-03-21,18.049999237060547
2018-03-22,17.1299991607666
2018-03-23,16.420000076293945
2018-03-26,16.760000228881836
2018-03-27,16.139999389648438
2018-03-28,15.90999984741211
2018-03-29,16.440000534057617
2018-04-02,16.170000076293945
2018-04-03,16.75
2018-04-04,16.860000610351562
2018-04-05,17.350000381469727
2018-04-06,17.260000228881836
2018-04-09,17.100000381469727
2018-04-10,17.520000457763672
2018-04-11,18.010000228881836
2018-04-12,18.229999542236328
2018-04-13,18.329999923706055
2018-04-16,18.3700008392334
2018-04-17,18.719999313354492
2018-04-18,18.8700008392334
2018-04-19,18.959999084472656
2018-04-20,18.950000762939453
2018-04-23,19.190000534057617
2018-04-24,19.020000457763672
2018-04-25,19.049999237060547
2018-04-26,19.149999618530273
2018-04-27,18.799999237060547
2018-04-30,18.729999542236328
2018-05-01,18.700000762939453
2018-05-02,19.1299991607666
2018-05-03,19.1200008392334
2018-05-04,19.59000015258789
2018-05-07,19.780000686645508
2018-05-08,20.0
2018-05-09,20.020000457763672
2018-05-10,19.969999313354492
2018-05-11,20.0
2018-05-14,20.1299991607666
2018-05-15,20.329999923706055
2018-05-16,20.399999618530273
2018-05-17,20.65999984741211
2018-05-18,20.809999465942383
2018-05-21,21.25
2018-05-22,20.809999465942383
2018-05-23,20.989999771118164
2018-05-24,20.760000228881836
2018-05-25,20.399999618530273
2018-05-29,20.610000610351562
2018-05-30,20.950000762939453
2018-05-31,20.649999618530273
2018-06-01,20.459999084472656
2018-06-04,20.389999389648438
2018-06-05,20.670000076293945
2018-06-06,20.649999618530273
2018-06-07,21.270000457763672
2018-06-08,21.030000686645508
2018-06-11,20.989999771118164
2018-06-12,21.020000457763672
2018-06-13,20.709999084472656
2018-06-14,20.3700008392334
2018-06-15,20.020000457763672
2018-06-18,19.899999618530273
2018-06-19,20.149999618530273
2018-06-20,20.68000030517578
2018-06-21,20.329999923706055
2018-06-22,21.139999389648438
2018-06-25,20.850000381469727
2018-06-26,21.149999618530273
2018-06-27,21.43000030517578
2018-06-28,21.600000381469727
2018-06-29,21.670000076293945
2018-07-02,21.530000686645508
2018-07-03,21.729999542236328
2018-07-05,22.1299991607666
2018-07-06,22.280000686645508
2018-07-09,22.639999389648438
2018-07-10,22.690000534057617
2018-07-11,21.979999542236328
2018-07-12,22.049999237060547
2018-07-13,22.600000381469727
2018-07-16,21.809999465942383
2018-07-17,21.809999465942383
2018-07-18,21.920000076293945
2018-07-19,21.979999542236328
2018-07-20,21.950000762939453
2018-07-23,22.260000228881836
2018-07-24,22.270000457763672
2018-07-25,22.040000915527344
2018-07-26,22.260000228881836
2018-07-27,21.950000762939453
2018-07-30,22.270000457763672
2018-07-31,22.649999618530273
2018-08-01,22.549999237060547
2018-08-02,21.969999313354492
2018-08-03,20.5
2018-08-06,20.799999237060547
2018-08-07,20.969999313354492
2018-08-08,20.700000762939453
2018-08-09,20.5
2018-08-10,20.6299991607666
2018-08-13,20.34000015258789
2018-08-14,20.149999618530273
2018-08-15,19.190000534057617
2018-08-16,19.170000076293945
2018-08-17,19.3799991607666
2018-08-20,19.329999923706055
2018-08-21,19.489999771118164
2018-08-22,19.850000381469727
2018-08-23,19.649999618530273
2018-08-24,19.850000381469727
2018-08-27,19.860000610351562
2018-08-28,20.229999542236328
2018-08-29,20.68000030517578
2018-08-30,20.600000381469727
2018-08-31,20.610000610351562
2018-09-04,19.889999389648438
2018-09-05,19.6200008392334
2018-09-06,18.959999084472656
2018-09-07,18.81999969482422
2018-09-10,19.440000534057617
2018-09-11,19.56999969482422
2018-09-12,19.440000534057617
2018-09-13,19.299999237060547
2018-09-14,19.450000762939453
2018-09-17,19.260000228881836
2018-09-18,19.440000534057617
2018-09-19,19.579999923706055
2018-09-20,19.450000762939453
2018-09-21,19.06999969482422
2018-09-24,19.010000228881836
2018-09-25,19.100000381469727
2018-09-26,18.68000030517578
2018-09-27,18.520000457763672
2018-09-28,18.770000457763672
2018-10-01,18.56999969482422
2018-10-02,18.489999771118164
2018-10-03,19.09000015258789
2018-10-04,18.860000610351562
2018-10-05,18.739999771118164
2018-10-08,18.479999542236328
2018-10-09,18.399999618530273
2018-10-10,17.860000610351562
2018-10-11,17.5
2018-10-12,17.40999984741211
2018-10-15,17.510000228881836
2018-10-16,17.809999465942383
2018-10-17,17.489999771118164
2018-10-18,17.079999923706055
2018-10-19,16.639999389648438
2018-10-22,16.329999923706055
2018-10-23,15.899999618530273
2018-10-24,15.109999656677246
2018-10-25,15.34000015258789
2018-10-26,15.319999694824219
2018-10-29,14.979999542236328
2018-10-30,15.329999923706055
2018-10-31,15.829999923706055
2018-11-01,16.860000610351562
2018-11-02,16.3700008392334
2018-11-05,17.0
2018-11-06,17.200000762939453
2018-11-07,17.3700008392334
2018-11-08,16.850000381469727
2018-11-09,16.239999771118164
2018-11-12,15.979999542236328
2018-11-13,15.760000228881836
2018-11-14,15.779999732971191
2018-11-15,16.239999771118164
2018-11-16,16.290000915527344
2018-11-19,16.190000534057617
2018-11-20,15.34000015258789
2018-11-21,15.779999732971191
2018-11-23,15.359999656677246
2018-11-26,15.899999618530273
2018-11-27,15.880000114440918
2018-11-28,16.399999618530273
2018-11-29,16.31999969482422
2018-11-30,15.729999542236328
2018-12-03,16.510000228881836
2018-12-04,15.75
2018-12-06,15.050000190734863
2018-12-07,14.880000114440918
2018-12-10,14.489999771118164
2018-12-11,14.479999542236328
2018-12-12,14.800000190734863
2018-12-13,14.40999984741211
2018-12-14,14.0600004196167
2018-12-17,14.100000381469727
2018-12-18,13.600000381469727
2018-12-19,13.380000114440918
2018-12-20,12.75
2018-12-21,12.550000190734863
2018-12-24,11.819999694824219
2018-12-26,12.510000228881836
2018-12-27,12.220000267028809
2018-12-28,12.239999771118164
2018-12-31,12.229999542236328
2019-01-02,12.779999732971191
2019-01-03,12.6899995803833
2019-01-04,13.210000038146973
2019-01-07,13.979999542236328
2019-01-08,14.420000076293945
2019-01-09,15.100000381469727
2019-01-10,15.489999771118164
2019-01-11,15.789999961853027
2019-01-14,15.489999771118164
2019-01-15,15.449999809265137
2019-01-16,15.399999618530273
2019-01-17,15.779999732971191
2019-01-18,16.110000610351562
2019-01-22,15.550000190734863
2019-01-23,15.109999656677246
2019-01-24,15.229999542236328
2019-01-25,15.470000267028809
2019-01-28,15.260000228881836
2019-01-29,15.390000343322754
2019-01-30,15.720000267028809
2019-01-31,15.619999885559082
2019-02-01,15.65999984741211
2019-02-04,15.890000343322754
2019-02-05,15.800000190734863
2019-02-06,15.869999885559082
2019-02-07,15.359999656677246
2019-02-08,15.460000038146973
2019-02-11,15.800000190734863
2019-02-12,16.040000915527344
2019-02-13,16.360000610351562
2019-02-14,16.280000686645508
2019-02-15,17.8700008392334
2019-02-19,18.329999923706055
2019-02-20,18.84000015258789
2019-02-21,18.43000030517578
2019-02-22,18.040000915527344
2019-02-25,17.860000610351562
2019-02-26,17.260000228881836
2019-02-27,17.110000610351562
2019-02-28,16.860000610351562
2019-03-01,17.209999084472656
2019-03-04,17.260000228881836
2019-03-05,17.040000915527344
2019-03-06,16.690000534057617
2019-03-07,16.459999084472656
2019-03-08,16.399999618530273
2019-03-11,16.770000457763672
2019-03-12,16.969999313354492
2019-03-13,17.360000610351562
2019-03-14,17.09000015258789
2019-03-15,17.020000457763672
2019-03-18,17.459999084472656
2019-03-19,17.440000534057617
2019-03-20,17.68000030517578
2019-03-21,17.649999618530273
2019-03-22,16.850000381469727
2019-03-25,16.950000762939453
2019-03-26,17.25
2019-03-27,17.350000381469727
2019-03-28,17.690000534057617
2019-03-29,17.479999542236328
2019-04-01,18.18000030517578
2019-04-02,18.15999984741211
2019-04-03,17.8799991607666
2019-04-04,18.06999969482422
2019-04-05,18.290000915527344
2019-04-08,18.309999465942383
2019-04-09,18.030000686645508
2019-04-10,18.40999984741211
2019-04-11,18.56999969482422
2019-04-12,18.709999084472656
2019-04-15,18.579999923706055
2019-04-16,18.34000015258789
2019-04-17,18.18000030517578
2019-04-18,18.290000915527344
2019-04-22,18.649999618530273
2019-04-23,18.729999542236328
2019-04-24,18.440000534057617
2019-04-25,18.020000457763672
2019-04-26,18.100000381469727
2019-04-29,18.049999237060547
2019-04-30,17.329999923706055
2019-05-01,16.65999984741211
2019-05-02,16.350000381469727
2019-05-03,17.950000762939453
2019-05-06,17.690000534057617
2019-05-07,17.0
2019-05-08,16.81999969482422
2019-05-09,16.690000534057617
2019-05-10,16.530000686645508
2019-05-13,16.09000015258789
2019-05-14,16.549999237060547
2019-05-15,16.510000228881836
2019-05-16,16.799999237060547
2019-05-17,16.329999923706055
2019-05-20,16.149999618530273
2019-05-21,16.6200008392334
2019-05-22,16.1200008392334
2019-05-23,15.369999885559082
2019-05-24,15.520000457763672
2019-05-28,15.550000190734863
2019-05-29,15.3100004196167
2019-05-30,15.25
2019-05-31,14.800000190734863
2019-06-03,15.0
2019-06-04,15.579999923706055
2019-06-05,15.289999961853027
2019-06-06,15.260000228881836
2019-06-07,15.600000381469727
2019-06-10,15.899999618530273
2019-06-11,16.020000457763672
2019-06-12,15.649999618530273
2019-06-13,16.040000915527344
2019-06-14,15.40999984741211
2019-06-17,15.640000343322754
2019-06-18,15.90999984741211
2019-06-19,15.680000305175781
2019-06-20,16.18000030517578
2019-06-21,15.9399995803833
2019-06-24,16.010000228881836
2019-06-25,16.0
2019-06-26,16.68000030517578
2019-06-27,16.979999542236328
2019-06-28,17.1200008392334
2019-07-01,16.940000534057617
2019-07-02,16.93000030517578
2019-07-03,16.68000030517578
2019-07-05,16.809999465942383
2019-07-08,16.690000534057617
2019-07-09,16.40999984741211
2019-07-10,16.68000030517578
2019-07-11,16.440000534057617
2019-07-12,16.850000381469727
2019-07-15,16.290000915527344
2019-07-16,16.209999084472656
2019-07-17,15.520000457763672
2019-07-18,15.100000381469727
2019-07-19,15.210000038146973
2019-07-22,15.119999885559082
2019-07-23,16.059999465942383
2019-07-24,16.219999313354492
2019-07-25,15.869999885559082
2019-07-26,15.850000381469727
2019-07-29,15.479999542236328
2019-07-30,15.899999618530273
2019-07-31,15.640000343322754
2019-08-01,14.630000114440918
2019-08-02,15.109999656677246
2019-08-05,13.970000267028809
2019-08-06,13.90999984741211
2019-08-07,13.760000228881836
2019-08-08,14.170000076293945
2019-08-09,13.65999984741211
2019-08-12,13.920000076293945
2019-08-13,13.880000114440918
2019-08-14,13.229999542236328
2019-08-15,13.210000038146973
2019-08-16,13.199999809265137
2019-08-19,12.979999542236328
2019-08-20,12.65999984741211
2019-08-21,12.890000343322754
2019-08-22,12.770000457763672
2019-08-23,12.289999961853027
2019-08-26,12.170000076293945
2019-08-27,12.020000457763672
2019-08-28,12.210000038146973
2019-08-29,12.569999694824219
2019-08-30,12.569999694824219
2019-09-03,12.210000038146973
2019-09-04,12.270000457763672
2019-09-05,12.739999771118164
2019-09-06,12.079999923706055
2019-09-09,12.960000038146973
2019-09-10,13.109999656677246
2019-09-11,13.729999542236328
2019-09-12,13.25
2019-09-13,13.229999542236328
2019-09-16,13.8100004196167
2019-09-17,13.65999984741211
2019-09-18,13.300000190734863
2019-09-19,13.199999809265137
2019-09-20,12.930000305175781
2019-09-23,12.960000038146973
2019-09-24,12.359999656677246
2019-09-25,12.739999771118164
2019-09-26,12.199999809265137
2019-09-27,12.029999732971191
2019-09-30,12.130000114440918
2019-10-01,11.5
2019-10-02,11.520000457763672
2019-10-03,11.479999542236328
2019-10-04,11.569999694824219
2019-10-07,11.350000381469727
2019-10-08,11.109999656677246
2019-10-09,10.800000190734863
2019-10-10,10.979999542236328
2019-10-11,11.34000015258789
2019-10-14,11.149999618530273
