,BOKFL
2020-04-09,23.722000122070312
2020-04-13,24.5
2020-04-14,24.969999313354492
2020-04-15,24.979999542236328
2020-04-16,24.610000610351562
2020-04-17,25.079999923706055
2020-04-20,24.280000686645508
2020-04-21,24.649999618530273
2020-04-22,24.700000762939453
2020-04-23,24.75
2020-04-24,24.5
2020-04-27,24.729999542236328
2020-04-28,24.75
2020-04-29,24.729999542236328
2020-04-30,24.690000534057617
2020-05-01,24.8700008392334
2020-05-04,25.010000228881836
2020-05-05,24.989999771118164
2020-05-06,25.020999908447266
2020-05-07,24.75
2020-05-08,24.860000610351562
2020-05-11,25.100000381469727
2020-05-12,25.209999084472656
2020-05-13,25.18000030517578
2020-05-14,24.950000762939453
2020-05-15,24.65999984741211
2020-05-18,25.059999465942383
2020-05-19,24.775999069213867
2020-05-20,24.850000381469727
2020-05-21,25.014999389648438
2020-05-22,25.030000686645508
2020-05-26,25.030000686645508
2020-05-27,25.030000686645508
2020-05-28,24.989999771118164
2020-05-29,25.280000686645508
2020-06-01,25.420000076293945
2020-06-02,25.649999618530273
2020-06-03,25.690000534057617
2020-06-04,25.649999618530273
2020-06-05,25.650999069213867
2020-06-08,25.639999389648438
2020-06-09,25.68000030517578
2020-06-10,25.660999298095703
2020-06-11,25.260000228881836
2020-06-12,25.139999389648438
2020-06-15,25.1299991607666
2020-06-16,25.329999923706055
2020-06-17,25.15999984741211
2020-06-18,25.270000457763672
2020-06-19,25.18000030517578
2020-06-22,25.18000030517578
2020-06-23,25.200000762939453
2020-06-24,25.145000457763672
2020-06-25,25.23900032043457
2020-06-26,25.389999389648438
2020-06-29,24.979999542236328
2020-06-30,25.510000228881836
2020-07-01,25.389999389648438
2020-07-02,25.510000228881836
2020-07-06,25.700000762939453
2020-07-07,25.489999771118164
2020-07-08,25.280000686645508
2020-07-09,25.450000762939453
2020-07-10,25.540000915527344
2020-07-13,25.434999465942383
2020-07-14,25.299999237060547
2020-07-15,25.559999465942383
2020-07-16,25.69099998474121
2020-07-17,25.780000686645508
2020-07-20,25.8799991607666
2020-07-21,25.0
2020-07-22,25.639999389648438
2020-07-23,25.799999237060547
2020-07-24,25.889999389648438
2020-07-27,26.0
2020-07-28,25.75
2020-07-29,25.850000381469727
2020-07-30,25.694000244140625
2020-07-31,25.8799991607666
2020-08-03,25.559999465942383
2020-08-04,25.799999237060547
2020-08-05,25.770000457763672
2020-08-06,26.0
2020-08-07,25.922000885009766
2020-08-10,25.82900047302246
2020-08-11,25.809999465942383
2020-08-12,25.7549991607666
2020-08-13,25.969999313354492
2020-08-14,25.979999542236328
2020-08-17,26.1200008392334
2020-08-18,26.219999313354492
2020-08-19,26.139999389648438
2020-08-20,26.049999237060547
2020-08-21,26.049999237060547
2020-08-24,26.229999542236328
2020-08-25,26.190000534057617
2020-08-26,26.19499969482422
2020-08-27,26.399999618530273
2020-08-28,26.239999771118164
2020-08-31,26.389999389648438
2020-09-01,25.950000762939453
2020-09-02,26.15999984741211
2020-09-03,25.975000381469727
2020-09-04,25.93000030517578
2020-09-08,25.514999389648438
2020-09-09,25.6299991607666
2020-09-10,25.84000015258789
2020-09-11,25.860000610351562
2020-09-14,25.65999984741211
2020-09-15,25.84000015258789
2020-09-16,25.729999542236328
2020-09-17,25.520000457763672
2020-09-18,25.415000915527344
2020-09-21,25.5
2020-09-22,25.610000610351562
2020-09-23,25.059999465942383
2020-09-24,25.416000366210938
2020-09-25,25.469999313354492
2020-09-28,25.65999984741211
2020-09-29,25.649999618530273
2020-09-30,25.799999237060547
2020-10-01,25.34000015258789
2020-10-02,25.450000762939453
2020-10-05,25.469999313354492
2020-10-06,25.479999542236328
2020-10-07,25.485000610351562
2020-10-08,25.68000030517578
2020-10-09,25.548999786376953
2020-10-12,25.5
2020-10-13,25.520000457763672
2020-10-14,25.459999084472656
2020-10-15,25.540000915527344
2020-10-16,25.5
2020-10-19,25.5
2020-10-20,25.6200008392334
2020-10-21,25.3799991607666
2020-10-22,25.450000762939453
2020-10-23,25.68000030517578
2020-10-26,25.59000015258789
2020-10-27,25.649999618530273
2020-10-28,25.3799991607666
2020-10-29,25.3799991607666
2020-10-30,25.549999237060547
2020-11-02,25.3700008392334
2020-11-03,25.299999237060547
2020-11-04,25.469999313354492
2020-11-05,25.780000686645508
2020-11-06,25.56999969482422
2020-11-09,25.799999237060547
2020-11-10,25.649999618530273
2020-11-11,25.729999542236328
2020-11-12,25.600000381469727
2020-11-13,25.68000030517578
2020-11-16,25.690000534057617
2020-11-17,25.75
2020-11-18,25.75
2020-11-19,25.799999237060547
2020-11-20,25.75
2020-11-23,25.889999389648438
2020-11-24,25.815000534057617
2020-11-25,25.729999542236328
2020-11-27,25.860000610351562
2020-11-30,25.93000030517578
2020-12-01,25.875
2020-12-02,25.799999237060547
2020-12-03,25.950000762939453
2020-12-04,25.950000762939453
2020-12-07,25.969999313354492
2020-12-08,26.079999923706055
2020-12-09,26.110000610351562
2020-12-10,26.06999969482422
2020-12-11,26.219999313354492
2020-12-14,25.920000076293945
2020-12-15,25.93000030517578
2020-12-16,26.09000015258789
2020-12-17,26.040000915527344
2020-12-18,26.062000274658203
2020-12-21,26.118000030517578
2020-12-22,25.93000030517578
2020-12-23,25.90999984741211
2020-12-24,25.979999542236328
2020-12-28,26.1299991607666
2020-12-29,26.0
2020-12-30,25.540000915527344
2020-12-31,25.43000030517578
2021-01-04,25.540000915527344
2021-01-05,25.59000015258789
2021-01-06,25.559999465942383
2021-01-07,25.540000915527344
2021-01-08,25.65999984741211
2021-01-11,25.459999084472656
2021-01-12,25.309999465942383
2021-01-13,25.510000228881836
2021-01-14,25.56999969482422
2021-01-15,25.43000030517578
2021-01-19,25.579999923706055
2021-01-20,25.670000076293945
2021-01-21,25.645000457763672
2021-01-22,25.667999267578125
2021-01-25,25.440000534057617
2021-01-26,25.450000762939453
2021-01-27,25.260000228881836
2021-01-28,25.350000381469727
2021-01-29,25.420000076293945
2021-02-01,25.459999084472656
2021-02-02,25.420000076293945
2021-02-03,25.399999618530273
2021-02-04,25.450000762939453
2021-02-05,25.44499969482422
2021-02-08,25.440000534057617
2021-02-09,25.56999969482422
2021-02-10,25.520000457763672
2021-02-11,25.40999984741211
2021-02-12,25.40999984741211
2021-02-16,25.420000076293945
2021-02-17,25.40999984741211
2021-02-18,25.5
2021-02-19,25.329999923706055
2021-02-22,25.360000610351562
2021-02-23,25.37700080871582
2021-02-24,25.445999145507812
2021-02-25,25.479999542236328
2021-02-26,25.448999404907227
2021-03-01,25.5049991607666
2021-03-02,25.459999084472656
2021-03-03,25.469999313354492
2021-03-04,25.450000762939453
2021-03-05,25.530000686645508
2021-03-08,25.510000228881836
2021-03-09,25.43000030517578
2021-03-10,25.440000534057617
2021-03-11,25.500999450683594
2021-03-12,25.329999923706055
2021-03-15,25.350000381469727
2021-03-16,25.3700008392334
2021-03-17,25.38800048828125
2021-03-18,25.25
2021-03-19,25.267000198364258
2021-03-22,25.360000610351562
2021-03-23,25.420000076293945
2021-03-24,25.399999618530273
2021-03-25,25.399999618530273
2021-03-26,25.3700008392334
2021-03-29,25.309999465942383
2021-03-30,25.450000762939453
2021-03-31,25.31999969482422
2021-04-01,25.43000030517578
2021-04-05,25.395999908447266
2021-04-06,25.389999389648438
2021-04-07,25.350000381469727
2021-04-08,25.299999237060547
2021-04-09,25.34000015258789
2021-04-12,25.299999237060547
2021-04-13,25.31999969482422
2021-04-14,25.34000015258789
2021-04-15,25.34000015258789
2021-04-16,25.360000610351562
2021-04-19,25.354999542236328
2021-04-20,25.3799991607666
2021-04-21,25.371000289916992
2021-04-22,25.440000534057617
2021-04-23,25.40999984741211
2021-04-26,25.371000289916992
2021-04-27,25.3700008392334
2021-04-28,25.357999801635742
2021-04-29,25.34000015258789
2021-04-30,25.389999389648438
2021-05-03,25.3799991607666
2021-05-04,25.350000381469727
2021-05-05,25.420000076293945
2021-05-06,25.350000381469727
2021-05-07,25.360000610351562
2021-05-10,25.440000534057617
2021-05-11,25.423999786376953
2021-05-12,25.34000015258789
2021-05-13,25.329999923706055
2021-05-14,25.329999923706055
