,BBOX
1997-06-02,36.25
1997-06-03,35.875
1997-06-04,35.0
1997-06-05,36.625
1997-06-06,
1997-06-09,
1997-06-10,36.25
1997-06-11,35.75
1997-06-12,35.5
1997-06-13,36.25
1997-06-16,36.0629997253418
1997-06-17,36.375
1997-06-18,37.25
1997-06-19,37.5
1997-06-20,36.4379997253418
1997-06-23,36.3129997253418
1997-06-24,37.75
1997-06-25,37.875
1997-06-26,38.5
1997-06-27,38.375
1997-06-30,40.25
1997-07-01,41.0
1997-07-02,39.0
1997-07-03,40.0
1997-07-07,38.8129997253418
1997-07-08,39.0
1997-07-09,38.875
1997-07-10,37.3129997253418
1997-07-11,37.625
1997-07-14,38.25
1997-07-15,38.625
1997-07-16,40.25
1997-07-17,38.5
1997-07-18,37.25
1997-07-21,36.625
1997-07-22,36.25
1997-07-23,35.25
1997-07-24,35.625
1997-07-25,36.375
1997-07-28,35.75
1997-07-29,34.375
1997-07-30,36.875
1997-07-31,36.5
1997-08-01,36.0
1997-08-04,36.75
1997-08-05,37.25
1997-08-06,38.1879997253418
1997-08-07,37.75
1997-08-08,37.0
1997-08-11,36.5
1997-08-12,36.375
1997-08-13,36.5
1997-08-14,36.75
1997-08-15,36.0
1997-08-18,35.375
1997-08-19,37.125
1997-08-20,37.25
1997-08-21,36.625
1997-08-22,36.0
1997-08-25,35.75
1997-08-26,35.625
1997-08-27,35.0
1997-08-28,35.375
1997-08-29,36.375
1997-09-02,37.375
1997-09-03,39.4379997253418
1997-09-04,38.75
1997-09-05,39.0
1997-09-08,39.875
1997-09-09,
1997-09-10,39.25
1997-09-11,37.375
1997-09-12,37.375
1997-09-15,37.375
1997-09-16,38.5
1997-09-17,40.0
1997-09-18,39.0
1997-09-19,38.75
1997-09-22,39.0
1997-09-23,39.0
1997-09-24,38.75
1997-09-25,38.4379997253418
1997-09-26,39.75
1997-09-29,42.125
1997-09-30,43.75
1997-10-01,43.5
1997-10-02,44.625
1997-10-03,44.375
1997-10-06,45.0
1997-10-07,45.125
1997-10-08,45.125
1997-10-09,44.75
1997-10-10,45.75
1997-10-13,45.40599822998047
1997-10-14,44.25
1997-10-15,43.5
1997-10-16,43.75
1997-10-17,43.25
1997-10-20,43.375
1997-10-21,43.75
1997-10-22,44.0
1997-10-23,43.5
1997-10-24,42.0
1997-10-27,40.75
1997-10-28,40.0
1997-10-29,40.75
1997-10-30,40.25
1997-10-31,41.0
1997-11-03,43.0
1997-11-04,44.0
1997-11-05,43.25
1997-11-06,42.5
1997-11-07,43.25
1997-11-10,43.0
1997-11-11,40.5
1997-11-12,38.125
1997-11-13,38.75
1997-11-14,39.0
1997-11-17,40.0
1997-11-18,39.5
1997-11-19,39.625
1997-11-20,40.0
1997-11-21,39.125
1997-11-24,38.0
1997-11-25,35.5
1997-11-26,35.0629997253418
1997-11-28,35.625
1997-12-01,35.25
1997-12-02,35.5
1997-12-03,34.25
1997-12-04,36.5
1997-12-05,38.875
1997-12-08,39.375
1997-12-09,38.5
1997-12-10,37.25
1997-12-11,33.875
1997-12-12,32.5629997253418
1997-12-15,31.5
1997-12-16,32.25
1997-12-17,33.0
1997-12-18,33.25
1997-12-19,33.0
1997-12-22,
1997-12-23,34.125
1997-12-24,34.25
1997-12-26,34.5
1997-12-29,35.25
1997-12-30,35.25
1997-12-31,35.375
1998-01-02,35.8129997253418
1998-01-05,35.25
1998-01-06,34.75
1998-01-07,33.125
1998-01-08,33.0
1998-01-09,31.5
1998-01-12,30.0
1998-01-13,30.625
1998-01-14,
1998-01-15,31.062999725341797
1998-01-16,31.75
1998-01-20,33.75
1998-01-21,34.75
1998-01-22,33.8129997253418
1998-01-23,33.9379997253418
1998-01-26,34.375
1998-01-27,34.5
1998-01-28,34.75
1998-01-29,34.5
1998-01-30,32.5
1998-02-02,34.5
1998-02-03,35.625
1998-02-04,36.875
1998-02-05,38.125
1998-02-06,38.5
1998-02-09,37.0
1998-02-10,36.75
1998-02-11,36.375
1998-02-12,37.0
1998-02-13,37.375
1998-02-17,36.75
1998-02-18,37.0
1998-02-19,37.09400177001953
1998-02-20,37.75
1998-02-23,38.75
1998-02-24,38.75
1998-02-25,39.0
1998-02-26,36.59400177001953
1998-02-27,35.75
1998-03-02,36.5
1998-03-03,36.75
1998-03-04,34.875
1998-03-05,33.0629997253418
1998-03-06,34.5
1998-03-09,33.0
1998-03-10,33.0
1998-03-11,33.625
1998-03-12,34.0
1998-03-13,34.0
1998-03-16,34.75
1998-03-17,34.75
1998-03-18,35.4379997253418
1998-03-19,35.375
1998-03-20,34.5
1998-03-23,34.625
1998-03-24,35.375
1998-03-25,35.375
1998-03-26,35.3129997253418
1998-03-27,35.9379997253418
1998-03-30,36.4379997253418
1998-03-31,36.875
1998-04-01,36.625
1998-04-02,35.25
1998-04-03,35.5
1998-04-06,34.75
1998-04-07,33.375
1998-04-08,33.5
1998-04-09,33.125
1998-04-13,33.75
1998-04-14,34.15599822998047
1998-04-15,35.25
1998-04-16,34.8129997253418
1998-04-17,35.5629997253418
1998-04-20,35.5
1998-04-21,35.25
1998-04-22,35.375
1998-04-23,34.75
1998-04-24,33.8129997253418
1998-04-27,32.5
1998-04-28,33.0
1998-04-29,32.8129997253418
1998-04-30,33.25
1998-05-01,32.5
1998-05-04,32.625
1998-05-05,32.5
1998-05-06,36.125
1998-05-07,36.25
1998-05-08,36.5
1998-05-11,37.75
1998-05-12,38.0
1998-05-13,37.46900177001953
1998-05-14,37.5629997253418
1998-05-15,37.0629997253418
1998-05-18,36.75
1998-05-19,37.8129997253418
1998-05-20,38.5
1998-05-21,39.8129997253418
1998-05-22,40.0629997253418
1998-05-26,38.75
1998-05-27,38.4379997253418
1998-05-28,39.875
1998-05-29,39.875
1998-06-01,38.9379997253418
1998-06-02,37.9379997253418
1998-06-03,37.5
1998-06-04,37.75
1998-06-05,37.625
1998-06-08,38.75
1998-06-09,39.125
1998-06-10,39.0
1998-06-11,37.297000885009766
1998-06-12,35.3129997253418
1998-06-15,34.5
1998-06-16,35.125
1998-06-17,34.25
1998-06-18,32.9379997253418
1998-06-19,33.1879997253418
1998-06-22,33.375
1998-06-23,34.5
1998-06-24,35.375
1998-06-25,33.75
1998-06-26,33.375
1998-06-29,34.375
1998-06-30,33.1879997253418
1998-07-01,32.375
1998-07-02,32.0
1998-07-06,31.75
1998-07-07,30.625
1998-07-08,31.375
1998-07-09,34.625
1998-07-10,35.5
1998-07-13,36.125
1998-07-14,35.5
1998-07-15,35.25
1998-07-16,36.5
1998-07-17,36.5
1998-07-20,36.375
1998-07-21,35.25
1998-07-22,34.75
1998-07-23,33.875
1998-07-24,33.625
1998-07-27,32.6879997253418
1998-07-28,32.625
1998-07-29,32.75
1998-07-30,32.5
1998-07-31,32.1879997253418
1998-08-03,31.5
1998-08-04,30.25
1998-08-05,30.0
1998-08-06,31.75
1998-08-07,33.0
1998-08-10,31.375
1998-08-11,31.0
1998-08-12,31.75
1998-08-13,30.5
1998-08-14,30.375
1998-08-17,30.562999725341797
1998-08-18,31.125
1998-08-19,30.437999725341797
1998-08-20,30.0
1998-08-21,29.125
1998-08-24,27.875
1998-08-25,26.75
1998-08-26,25.25
1998-08-27,23.875
1998-08-28,23.625
1998-08-31,22.875
1998-09-01,23.812999725341797
1998-09-02,24.312999725341797
1998-09-03,23.687999725341797
1998-09-04,22.75
1998-09-08,23.562999725341797
1998-09-09,25.1875
1998-09-10,24.0
1998-09-11,25.25
1998-09-14,26.125
1998-09-15,26.125
1998-09-16,25.437999725341797
1998-09-17,24.312999725341797
1998-09-18,24.375
1998-09-21,24.062999725341797
1998-09-22,24.875
1998-09-23,24.937999725341797
1998-09-24,24.75
1998-09-25,24.75
1998-09-28,24.25
1998-09-29,24.5
1998-09-30,24.25
1998-10-01,23.875
1998-10-02,23.812999725341797
1998-10-05,23.0310001373291
1998-10-06,22.937999725341797
1998-10-07,22.375
1998-10-08,22.375
1998-10-09,23.0
1998-10-12,25.625
1998-10-13,25.125
1998-10-14,25.125
1998-10-15,28.875
1998-10-16,29.687999725341797
1998-10-19,28.5310001373291
1998-10-20,30.125
1998-10-21,29.0
1998-10-22,28.875
1998-10-23,29.187999725341797
1998-10-26,30.375
1998-10-27,30.062999725341797
1998-10-28,30.062999725341797
1998-10-29,30.375
1998-10-30,33.375
1998-11-02,33.0
1998-11-03,32.875
1998-11-04,34.75
1998-11-05,34.5629997253418
1998-11-06,35.375
1998-11-09,34.875
1998-11-10,34.0
1998-11-11,34.5629997253418
1998-11-12,34.5
1998-11-13,33.5
1998-11-16,33.75
1998-11-17,32.75
1998-11-18,33.75
1998-11-19,33.5
1998-11-20,33.375
1998-11-23,36.25
1998-11-24,34.75
1998-11-25,
1998-11-27,34.875
1998-11-30,35.125
1998-12-01,35.125
1998-12-02,35.0629997253418
1998-12-03,35.375
1998-12-04,35.375
1998-12-07,37.0
1998-12-08,36.25
1998-12-09,35.5
1998-12-10,33.875
1998-12-11,33.75
1998-12-14,33.3129997253418
1998-12-15,34.5629997253418
1998-12-16,35.3129997253418
1998-12-17,36.0
1998-12-18,36.25
1998-12-21,36.75
1998-12-22,35.8129997253418
1998-12-23,36.3129997253418
1998-12-24,35.75
1998-12-28,37.1879997253418
1998-12-29,38.125
1998-12-30,38.0
1998-12-31,37.875
1999-01-04,38.0
1999-01-05,36.625
1999-01-06,38.125
1999-01-07,37.5
1999-01-08,38.25
1999-01-11,37.875
1999-01-12,36.375
1999-01-13,35.875
1999-01-14,35.25
1999-01-15,36.0
1999-01-19,33.25
1999-01-20,35.0
1999-01-21,35.125
1999-01-22,34.125
1999-01-25,34.125
1999-01-26,35.0
1999-01-27,34.875
1999-01-28,36.125
1999-01-29,36.6879997253418
1999-02-01,36.65599822998047
1999-02-02,36.9379997253418
1999-02-03,37.0
1999-02-04,36.1879997253418
1999-02-05,34.0629997253418
1999-02-08,33.25
1999-02-09,32.875
1999-02-10,32.0
1999-02-11,31.5
1999-02-12,32.6879997253418
1999-02-16,32.25
1999-02-17,30.5
1999-02-18,31.375
1999-02-19,32.25
1999-02-22,32.625
1999-02-23,32.5
1999-02-24,33.75
1999-02-25,33.0
1999-02-26,32.25
1999-03-01,32.4379997253418
1999-03-02,32.1879997253418
1999-03-03,30.687999725341797
1999-03-04,29.812999725341797
1999-03-05,29.937999725341797
1999-03-08,28.25
1999-03-09,27.375
1999-03-10,27.5
1999-03-11,27.625
1999-03-12,30.125
1999-03-15,29.875
1999-03-16,28.375
1999-03-17,28.0
1999-03-18,26.687999725341797
1999-03-19,28.375
1999-03-22,28.187999725341797
1999-03-23,27.625
1999-03-24,27.75
1999-03-25,28.875
1999-03-26,29.0
1999-03-29,29.375
1999-03-30,29.75
1999-03-31,31.0
1999-04-01,35.0
1999-04-05,33.8129997253418
1999-04-06,32.4379997253418
1999-04-07,31.812999725341797
1999-04-08,32.6879997253418
1999-04-09,33.8129997253418
1999-04-12,33.5629997253418
1999-04-13,34.25
1999-04-14,34.625
1999-04-15,35.125
1999-04-16,34.0
1999-04-19,33.0
1999-04-20,33.375
1999-04-21,34.9379997253418
1999-04-22,34.25
1999-04-23,34.4379997253418
1999-04-26,35.0
1999-04-27,36.125
1999-04-28,36.0
1999-04-29,35.53099822998047
1999-04-30,34.25
1999-05-03,35.0629997253418
1999-05-04,35.5629997253418
1999-05-05,38.125
1999-05-06,38.25
1999-05-07,40.875
1999-05-10,41.875
1999-05-11,41.875
1999-05-12,42.625
1999-05-13,43.375
1999-05-14,42.5
1999-05-17,43.5
1999-05-18,45.0
1999-05-19,43.6879997253418
1999-05-20,44.5
1999-05-21,45.0
1999-05-24,44.25
1999-05-25,43.0629997253418
1999-05-26,42.625
1999-05-27,44.625
1999-05-28,45.625
1999-06-01,47.3129997253418
1999-06-02,46.5
1999-06-03,48.375
1999-06-04,48.125
1999-06-07,48.8129997253418
1999-06-08,46.1879997253418
1999-06-09,46.8129997253418
1999-06-10,46.625
1999-06-11,47.125
1999-06-14,47.3129997253418
1999-06-15,48.125
1999-06-16,47.5
1999-06-17,46.625
1999-06-18,46.9379997253418
1999-06-21,47.25
1999-06-22,47.0
1999-06-23,47.65599822998047
1999-06-24,48.5
1999-06-25,49.5
1999-06-28,49.5
1999-06-29,49.5
1999-06-30,50.125
1999-07-01,50.5
1999-07-02,53.9379997253418
1999-07-06,56.9379997253418
1999-07-07,54.8129997253418
1999-07-08,53.875
1999-07-09,53.53099822998047
1999-07-12,55.0
1999-07-13,53.4379997253418
1999-07-14,54.53099822998047
1999-07-15,55.1879997253418
1999-07-16,56.875
1999-07-19,57.25
1999-07-20,53.5
1999-07-21,54.375
1999-07-22,51.875
1999-07-23,52.5
1999-07-26,49.25
1999-07-27,49.8129997253418
1999-07-28,51.125
1999-07-29,49.75
1999-07-30,50.75
1999-08-02,50.625
1999-08-03,48.75
1999-08-04,49.09400177001953
1999-08-05,49.0
1999-08-06,48.25
1999-08-09,48.0
1999-08-10,47.125
1999-08-11,48.375
1999-08-12,48.375
1999-08-13,48.5
1999-08-16,48.5
1999-08-17,48.5629997253418
1999-08-18,48.125
1999-08-19,47.1879997253418
1999-08-20,47.5
1999-08-23,47.0
1999-08-24,46.875
1999-08-25,46.9379997253418
1999-08-26,47.0
1999-08-27,45.0
1999-08-30,45.0
1999-08-31,45.875
1999-09-01,48.75
1999-09-02,48.375
1999-09-03,51.875
1999-09-07,53.25
1999-09-08,55.125
1999-09-09,56.5
1999-09-10,55.125
1999-09-13,55.75
1999-09-14,54.4379997253418
1999-09-15,54.75
1999-09-16,54.5
1999-09-17,54.875
1999-09-20,54.5629997253418
1999-09-21,52.375
1999-09-22,53.5629997253418
1999-09-23,53.5
1999-09-24,50.375
1999-09-27,50.5
1999-09-28,50.0
1999-09-29,51.375
1999-09-30,52.5
1999-10-01,49.53099822998047
1999-10-04,50.4379997253418
1999-10-05,50.53099822998047
1999-10-06,50.75
1999-10-07,49.625
1999-10-08,49.25
1999-10-11,49.625
1999-10-12,49.625
1999-10-13,48.625
1999-10-14,52.1879997253418
1999-10-15,50.71900177001953
1999-10-18,50.25
1999-10-19,50.125
1999-10-20,50.34400177001953
1999-10-21,49.0
1999-10-22,49.9379997253418
1999-10-25,49.3129997253418
1999-10-26,49.6879997253418
1999-10-27,49.3129997253418
1999-10-28,49.75
1999-10-29,50.75
1999-11-01,50.625
1999-11-02,50.25
1999-11-03,52.375
1999-11-04,53.625
1999-11-05,53.25
1999-11-08,53.625
1999-11-09,52.5
1999-11-10,52.375
1999-11-11,52.5629997253418
1999-11-12,52.25
1999-11-15,52.75
1999-11-16,54.0
1999-11-17,54.5
1999-11-18,53.8129997253418
1999-11-19,56.0
1999-11-22,58.5
1999-11-23,57.875
1999-11-24,61.4379997253418
1999-11-26,62.125
1999-11-29,62.3129997253418
1999-11-30,59.5
1999-12-01,60.0
1999-12-02,62.375
1999-12-03,62.875
1999-12-06,65.81300354003906
1999-12-07,65.25
1999-12-08,67.375
1999-12-09,64.93800354003906
1999-12-10,64.125
1999-12-13,65.25
1999-12-14,63.8129997253418
1999-12-15,63.8129997253418
1999-12-16,66.06300354003906
1999-12-17,66.0
1999-12-20,65.18800354003906
1999-12-21,65.65599822998047
1999-12-22,65.25
1999-12-23,68.0
1999-12-27,66.21900177001953
1999-12-28,68.09400177001953
1999-12-29,67.625
1999-12-30,66.18800354003906
1999-12-31,67.0
2000-01-03,66.09400177001953
2000-01-04,63.75
2000-01-05,61.375
2000-01-06,56.0629997253418
2000-01-07,56.0629997253418
2000-01-10,60.5
2000-01-11,61.03099822998047
2000-01-12,60.875
2000-01-13,60.625
2000-01-14,64.31300354003906
2000-01-18,63.0
2000-01-19,61.125
2000-01-20,62.6879997253418
2000-01-21,62.0
2000-01-24,61.09400177001953
2000-01-25,61.1879997253418
2000-01-26,61.25
2000-01-27,61.21900177001953
2000-01-28,60.40599822998047
2000-01-31,59.125
2000-02-01,59.25
2000-02-02,59.0
2000-02-03,59.0629997253418
2000-02-04,59.78099822998047
2000-02-07,60.0
2000-02-08,61.0
2000-02-09,60.5
2000-02-10,61.8129997253418
2000-02-11,60.9379997253418
2000-02-14,60.125
2000-02-15,64.40599822998047
2000-02-16,63.9379997253418
2000-02-17,65.56300354003906
2000-02-18,66.25
2000-02-22,66.40599822998047
2000-02-23,71.25
2000-02-24,72.0
2000-02-25,71.68800354003906
2000-02-28,71.21900177001953
2000-02-29,74.81300354003906
2000-03-01,74.5
2000-03-02,71.21900177001953
2000-03-03,72.46900177001953
2000-03-06,71.0
2000-03-07,70.125
2000-03-08,70.125
2000-03-09,72.875
2000-03-10,72.56300354003906
2000-03-13,69.875
2000-03-14,70.75
2000-03-15,68.125
2000-03-16,69.375
2000-03-17,70.09400177001953
2000-03-20,69.875
2000-03-21,70.09400177001953
2000-03-22,69.34400177001953
2000-03-23,69.875
2000-03-24,70.68800354003906
2000-03-27,69.875
2000-03-28,73.375
2000-03-29,69.875
2000-03-30,67.0
2000-03-31,69.21900177001953
2000-04-03,67.81300354003906
2000-04-04,67.125
2000-04-05,70.93800354003906
2000-04-06,76.31300354003906
2000-04-07,74.875
2000-04-10,71.31300354003906
2000-04-11,71.43800354003906
2000-04-12,70.25
2000-04-13,70.06300354003906
2000-04-14,67.0
2000-04-17,70.5
2000-04-18,75.125
2000-04-19,73.125
2000-04-20,69.5
2000-04-24,66.375
2000-04-25,71.75
2000-04-26,70.93800354003906
2000-04-27,75.68800354003906
2000-04-28,76.93800354003906
2000-05-01,82.25
2000-05-02,78.56300354003906
2000-05-03,73.43800354003906
2000-05-04,72.5
2000-05-05,75.875
2000-05-08,72.06300354003906
2000-05-09,69.81300354003906
2000-05-10,69.125
2000-05-11,69.81300354003906
2000-05-12,72.625
2000-05-15,79.0
2000-05-16,79.125
2000-05-17,74.0
2000-05-18,74.06300354003906
2000-05-19,74.56300354003906
2000-05-22,73.75
2000-05-23,74.09400177001953
2000-05-24,73.25
2000-05-25,73.81300354003906
2000-05-26,72.625
2000-05-30,78.25
2000-05-31,78.5
2000-06-01,80.625
2000-06-02,89.25
2000-06-05,84.31300354003906
2000-06-06,83.21900177001953
2000-06-07,85.18800354003906
2000-06-08,85.75
2000-06-09,86.625
2000-06-12,87.0
2000-06-13,83.0
2000-06-14,80.31300354003906
2000-06-15,84.06300354003906
2000-06-16,83.125
2000-06-19,84.0
2000-06-20,84.0
2000-06-21,84.0
2000-06-22,84.25
2000-06-23,80.06300354003906
2000-06-26,82.25
2000-06-27,80.56300354003906
2000-06-28,86.06300354003906
2000-06-29,81.0
2000-06-30,79.15599822998047
2000-07-03,80.25
2000-07-05,79.75
2000-07-06,77.93800354003906
2000-07-07,82.96900177001953
2000-07-10,83.31300354003906
2000-07-11,89.0
2000-07-12,89.93800354003906
2000-07-13,58.0
2000-07-14,61.1879997253418
2000-07-17,57.0
2000-07-18,52.9379997253418
2000-07-19,49.96900177001953
2000-07-20,52.75
2000-07-21,50.125
2000-07-24,50.0
2000-07-25,50.6879997253418
2000-07-26,49.0
2000-07-27,46.125
2000-07-28,43.5
2000-07-31,45.25
2000-08-01,45.25
2000-08-02,48.0
2000-08-03,48.375
2000-08-04,50.375
2000-08-07,50.9379997253418
2000-08-08,55.375
2000-08-09,55.0
2000-08-10,54.5
2000-08-11,53.5
2000-08-14,54.125
2000-08-15,54.0
2000-08-16,52.875
2000-08-17,56.25
2000-08-18,57.0
2000-08-21,58.0
2000-08-22,59.125
2000-08-23,59.625
2000-08-24,60.1879997253418
2000-08-25,60.5
2000-08-28,59.5
2000-08-29,59.375
2000-08-30,59.0
2000-08-31,59.5
2000-09-01,60.40599822998047
2000-09-05,60.4379997253418
2000-09-06,62.0629997253418
2000-09-07,63.125
2000-09-08,60.5
2000-09-11,58.0
2000-09-12,56.5
2000-09-13,57.6879997253418
2000-09-14,58.375
2000-09-15,54.8129997253418
2000-09-18,55.0
2000-09-19,54.8129997253418
2000-09-20,53.1879997253418
2000-09-21,51.125
2000-09-22,54.3129997253418
2000-09-25,50.0
2000-09-26,46.0
2000-09-27,48.0
2000-09-28,48.9379997253418
2000-09-29,46.625
2000-10-02,46.8129997253418
2000-10-03,47.125
2000-10-04,47.25
2000-10-05,44.0629997253418
2000-10-06,44.0629997253418
2000-10-09,44.5
2000-10-10,41.4379997253418
2000-10-11,43.0
2000-10-12,54.5
2000-10-13,58.3129997253418
2000-10-16,56.25
2000-10-17,54.5
2000-10-18,56.9379997253418
2000-10-19,60.875
2000-10-20,61.5
2000-10-23,61.75
2000-10-24,61.75
2000-10-25,56.0
2000-10-26,60.125
2000-10-27,64.25
2000-10-30,62.0
2000-10-31,65.875
2000-11-01,63.5
2000-11-02,65.06300354003906
2000-11-03,66.5
2000-11-06,64.06300354003906
2000-11-07,66.18800354003906
2000-11-08,63.1879997253418
2000-11-09,64.75
2000-11-10,60.0
2000-11-13,60.5629997253418
2000-11-14,65.625
2000-11-15,62.8129997253418
2000-11-16,62.5629997253418
2000-11-17,63.875
2000-11-20,62.25
2000-11-21,61.6879997253418
2000-11-22,58.9379997253418
2000-11-24,64.0
2000-11-27,61.875
2000-11-28,58.875
2000-11-29,58.8129997253418
2000-11-30,55.875
2000-12-01,54.84400177001953
2000-12-04,52.8129997253418
2000-12-05,62.8129997253418
2000-12-06,57.8129997253418
2000-12-07,57.5
2000-12-08,52.6879997253418
2000-12-11,52.5
2000-12-12,51.8129997253418
2000-12-13,48.0
2000-12-14,52.25
2000-12-15,53.25
2000-12-18,50.875
2000-12-19,48.875
2000-12-20,45.25
2000-12-21,43.0
2000-12-22,47.0
2000-12-26,48.6879997253418
2000-12-27,50.625
2000-12-28,53.3129997253418
2000-12-29,48.3129997253418
2001-01-02,42.6879997253418
2001-01-03,52.0
2001-01-04,49.4379997253418
2001-01-05,45.625
2001-01-08,46.875
2001-01-09,49.125
2001-01-10,52.3129997253418
2001-01-11,59.875
2001-01-12,58.875
2001-01-16,55.125
2001-01-17,58.0
2001-01-18,60.375
2001-01-19,58.75
2001-01-22,58.9379997253418
2001-01-23,60.75
2001-01-24,65.125
2001-01-25,62.75
2001-01-26,65.0
2001-01-29,69.5
2001-01-30,72.0
2001-01-31,72.0
2001-02-01,70.625
2001-02-02,63.0
2001-02-05,65.68800354003906
2001-02-06,68.18800354003906
2001-02-07,62.75
2001-02-08,60.875
2001-02-09,58.5
2001-02-12,59.0
2001-02-13,51.25
2001-02-14,54.125
2001-02-15,53.375
2001-02-16,51.875
2001-02-20,51.875
2001-02-21,50.0629997253418
2001-02-22,48.3129997253418
2001-02-23,48.75
2001-02-26,51.625
2001-02-27,47.25
2001-02-28,41.125
2001-03-01,42.6879997253418
2001-03-02,44.1879997253418
2001-03-05,46.5629997253418
2001-03-06,46.875
2001-03-07,47.75
2001-03-08,48.375
2001-03-09,46.625
2001-03-12,42.75
2001-03-13,46.625
2001-03-14,42.875
2001-03-15,39.8129997253418
2001-03-16,39.75
2001-03-19,42.25
2001-03-20,42.0
2001-03-21,41.8129997253418
2001-03-22,41.25
2001-03-23,41.5
2001-03-26,43.0629997253418
2001-03-27,44.875
2001-03-28,43.8129997253418
2001-03-29,44.5
2001-03-30,45.1879997253418
2001-04-02,43.875
2001-04-03,40.5625
2001-04-04,41.25
2001-04-05,43.1879997253418
2001-04-06,41.359371185302734
2001-04-09,42.5
2001-04-10,43.54999923706055
2001-04-11,45.11899948120117
2001-04-12,45.900001525878906
2001-04-16,46.13999938964844
2001-04-17,46.27000045776367
2001-04-18,50.599998474121094
2001-04-19,57.33000183105469
2001-04-20,54.90999984741211
2001-04-23,52.75
2001-04-24,53.22999954223633
2001-04-25,54.310001373291016
2001-04-26,54.279998779296875
2001-04-27,54.97999954223633
2001-04-30,58.80099868774414
2001-05-01,58.18000030517578
2001-05-02,58.88999938964844
2001-05-03,60.89099884033203
2001-05-04,59.0
2001-05-07,58.349998474121094
2001-05-08,54.779998779296875
2001-05-09,61.900001525878906
2001-05-10,61.79999923706055
2001-05-11,64.01000213623047
2001-05-14,63.9900016784668
2001-05-15,65.55999755859375
2001-05-16,65.69999694824219
2001-05-17,68.0510025024414
2001-05-18,66.37000274658203
2001-05-21,69.91999816894531
2001-05-22,68.9000015258789
2001-05-23,66.41999816894531
2001-05-24,65.6500015258789
2001-05-25,64.88999938964844
2001-05-29,61.849998474121094
2001-05-30,58.630001068115234
2001-05-31,57.970001220703125
2001-06-01,59.04999923706055
2001-06-04,59.400001525878906
2001-06-05,61.650001525878906
2001-06-06,63.939998626708984
2001-06-07,68.23999786376953
2001-06-08,67.87000274658203
2001-06-11,64.56999969482422
2001-06-12,64.97000122070312
2001-06-13,65.45999908447266
2001-06-14,65.3010025024414
2001-06-15,62.939998626708984
2001-06-18,62.709999084472656
2001-06-19,64.5
2001-06-20,63.54999923706055
2001-06-21,65.75
2001-06-22,65.51000213623047
2001-06-25,67.3010025024414
2001-06-26,67.51000213623047
2001-06-27,69.4000015258789
2001-06-28,68.69000244140625
2001-06-29,67.36000061035156
2001-07-02,69.69999694824219
2001-07-03,68.16999816894531
2001-07-05,66.18000030517578
2001-07-06,63.0
2001-07-09,63.41999816894531
2001-07-10,62.77000045776367
2001-07-11,61.2599983215332
2001-07-12,62.650001525878906
2001-07-13,60.65999984741211
2001-07-16,58.54999923706055
2001-07-17,55.380001068115234
2001-07-18,54.209999084472656
2001-07-19,53.56999969482422
2001-07-20,51.75
2001-07-23,51.290000915527344
2001-07-24,52.560001373291016
2001-07-25,59.18000030517578
2001-07-26,56.970001220703125
2001-07-27,56.95000076293945
2001-07-30,56.97999954223633
2001-07-31,54.86000061035156
2001-08-01,54.099998474121094
2001-08-02,54.459999084472656
2001-08-03,55.04999923706055
2001-08-06,54.810001373291016
2001-08-07,54.95000076293945
2001-08-08,51.45000076293945
2001-08-09,52.15999984741211
2001-08-10,50.16999816894531
2001-08-13,50.80099868774414
2001-08-14,49.61000061035156
2001-08-15,49.15999984741211
2001-08-16,48.209999084472656
2001-08-17,48.0099983215332
2001-08-20,48.25
2001-08-21,48.11000061035156
2001-08-22,50.44900131225586
2001-08-23,49.810001373291016
2001-08-24,49.849998474121094
2001-08-27,52.0
2001-08-28,51.5
2001-08-29,50.9900016784668
2001-08-30,49.02000045776367
2001-08-31,46.810001373291016
2001-09-04,44.880001068115234
2001-09-05,44.18000030517578
2001-09-06,43.2400016784668
2001-09-07,43.20000076293945
2001-09-10,44.0
2001-09-17,42.119998931884766
2001-09-18,41.54999923706055
2001-09-19,42.91999816894531
2001-09-20,41.7400016784668
2001-09-21,41.150001525878906
2001-09-24,43.060001373291016
2001-09-25,43.400001525878906
2001-09-26,41.599998474121094
2001-09-27,42.130001068115234
2001-09-28,42.08000183105469
2001-10-01,40.86000061035156
2001-10-02,41.25
2001-10-03,46.619998931884766
2001-10-04,47.619998931884766
2001-10-05,47.90999984741211
2001-10-08,46.93000030517578
2001-10-09,45.16999816894531
2001-10-10,46.400001525878906
2001-10-11,51.150001525878906
2001-10-12,49.29999923706055
2001-10-15,49.52000045776367
2001-10-16,49.97999954223633
2001-10-17,48.36000061035156
2001-10-18,45.369998931884766
2001-10-19,47.439998626708984
2001-10-22,46.5
2001-10-23,48.2599983215332
2001-10-24,47.790000915527344
2001-10-25,48.90999984741211
2001-10-26,48.90999984741211
2001-10-29,47.349998474121094
2001-10-30,45.20000076293945
2001-10-31,45.029998779296875
2001-11-01,48.53099822998047
2001-11-02,50.900001525878906
2001-11-05,52.5
2001-11-06,51.65999984741211
2001-11-07,53.4900016784668
2001-11-08,51.70000076293945
2001-11-09,51.029998779296875
2001-11-12,52.29999923706055
2001-11-13,52.0
2001-11-14,52.68000030517578
2001-11-15,53.029998779296875
2001-11-16,53.099998474121094
2001-11-19,55.0
2001-11-20,55.61000061035156
2001-11-21,53.88999938964844
2001-11-23,54.790000915527344
