,FBIZ
2010-01-06,4.824999809265137
2010-01-07,4.900000095367432
2010-01-08,5.0
2010-01-11,5.0
2010-01-12,5.0
2010-01-13,5.0
2010-01-14,5.074999809265137
2010-01-15,5.074999809265137
2010-01-19,5.074999809265137
2010-01-20,5.074999809265137
2010-01-21,5.074999809265137
2010-01-22,5.074999809265137
2010-01-25,5.074999809265137
2010-01-26,5.074999809265137
2010-01-27,5.074999809265137
2010-01-28,5.074999809265137
2010-01-29,5.074999809265137
2010-02-01,5.074999809265137
2010-02-02,5.074999809265137
2010-02-03,5.074999809265137
2010-02-04,5.074999809265137
2010-02-05,4.900000095367432
2010-02-08,4.900000095367432
2010-02-09,5.125
2010-02-10,5.125
2010-02-11,5.175000190734863
2010-02-12,5.175000190734863
2010-02-16,4.945000171661377
2010-02-17,4.945000171661377
2010-02-18,4.945000171661377
2010-02-19,4.945000171661377
2010-02-22,4.945000171661377
2010-02-23,4.824999809265137
2010-02-24,4.824999809265137
2010-02-25,4.824999809265137
2010-02-26,4.824999809265137
2010-03-01,4.824999809265137
2010-03-02,4.824999809265137
2010-03-03,4.824999809265137
2010-03-04,4.824999809265137
2010-03-05,4.824999809265137
2010-03-08,4.824999809265137
2010-03-09,4.824999809265137
2010-03-10,4.824999809265137
2010-03-11,4.824999809265137
2010-03-12,4.934999942779541
2010-03-15,4.934999942779541
2010-03-16,4.934999942779541
2010-03-17,4.875
2010-03-18,4.800000190734863
2010-03-19,4.949999809265137
2010-03-22,4.949999809265137
2010-03-23,4.949999809265137
2010-03-24,4.949999809265137
2010-03-25,4.800000190734863
2010-03-26,5.090000152587891
2010-03-29,4.954999923706055
2010-03-30,4.824999809265137
2010-03-31,4.849999904632568
2010-04-01,4.849999904632568
2010-04-05,4.849999904632568
2010-04-06,4.849999904632568
2010-04-07,4.849999904632568
2010-04-08,4.849999904632568
2010-04-09,4.849999904632568
2010-04-12,4.849999904632568
2010-04-13,4.849999904632568
2010-04-14,4.90500020980835
2010-04-15,4.90500020980835
2010-04-16,4.949999809265137
2010-04-19,4.949999809265137
2010-04-20,4.949999809265137
2010-04-21,5.0
2010-04-22,5.0
2010-04-23,5.0
2010-04-26,5.050000190734863
2010-04-27,5.244999885559082
2010-04-28,5.244999885559082
2010-04-29,5.085000038146973
2010-04-30,5.0
2010-05-03,5.0
2010-05-04,5.0
2010-05-05,5.054999828338623
2010-05-06,5.054999828338623
2010-05-07,4.849999904632568
2010-05-10,4.849999904632568
2010-05-11,4.849999904632568
2010-05-12,5.244999885559082
2010-05-13,5.244999885559082
2010-05-14,5.244999885559082
2010-05-17,4.849999904632568
2010-05-18,5.25
2010-05-19,5.25
2010-05-20,5.25
2010-05-21,5.25
2010-05-24,5.25
2010-05-25,5.25
2010-05-26,5.5
2010-05-27,5.349999904632568
2010-05-28,5.005000114440918
2010-06-01,5.005000114440918
2010-06-02,5.125
2010-06-03,5.0
2010-06-04,5.0
2010-06-07,5.0
2010-06-08,5.0
2010-06-09,5.15500020980835
2010-06-10,4.90500020980835
2010-06-11,5.050000190734863
2010-06-14,5.050000190734863
2010-06-15,5.050000190734863
2010-06-16,5.050000190734863
2010-06-17,5.050000190734863
2010-06-18,5.050000190734863
2010-06-21,5.050000190734863
2010-06-22,5.050000190734863
2010-06-23,5.050000190734863
2010-06-24,5.050000190734863
2010-06-25,5.050000190734863
2010-06-28,4.855000019073486
2010-06-29,4.849999904632568
2010-06-30,4.849999904632568
2010-07-01,4.849999904632568
2010-07-02,4.849999904632568
2010-07-06,4.849999904632568
2010-07-07,4.849999904632568
2010-07-08,4.849999904632568
2010-07-09,4.849999904632568
2010-07-12,4.849999904632568
2010-07-13,4.849999904632568
2010-07-14,4.474999904632568
2010-07-15,4.474999904632568
2010-07-16,4.550000190734863
2010-07-19,4.550000190734863
2010-07-20,4.550000190734863
2010-07-21,4.550000190734863
2010-07-22,4.550000190734863
2010-07-23,4.849999904632568
2010-07-26,4.849999904632568
2010-07-27,4.849999904632568
2010-07-28,4.849999904632568
2010-07-29,4.849999904632568
2010-07-30,4.849999904632568
2010-08-02,4.454999923706055
2010-08-03,4.454999923706055
2010-08-04,4.454999923706055
2010-08-05,4.614999771118164
2010-08-06,4.590000152587891
2010-08-09,4.590000152587891
2010-08-10,4.590000152587891
2010-08-11,4.590000152587891
2010-08-12,4.590000152587891
2010-08-13,4.590000152587891
2010-08-16,4.590000152587891
2010-08-17,4.590000152587891
2010-08-18,4.75
2010-08-19,4.699999809265137
2010-08-20,4.59499979019165
2010-08-23,4.849999904632568
2010-08-24,4.849999904632568
2010-08-25,4.739999771118164
2010-08-26,4.65500020980835
2010-08-27,4.650000095367432
2010-08-30,4.650000095367432
2010-08-31,4.650000095367432
2010-09-01,4.635000228881836
2010-09-02,4.635000228881836
2010-09-03,4.75
2010-09-07,4.449999809265137
2010-09-08,4.699999809265137
2010-09-09,4.699999809265137
2010-09-10,4.550000190734863
2010-09-13,4.449999809265137
2010-09-14,4.335000038146973
2010-09-15,4.380000114440918
2010-09-16,4.375
2010-09-17,4.849999904632568
2010-09-20,4.525000095367432
2010-09-21,4.525000095367432
2010-09-22,4.625
2010-09-23,4.75
2010-09-24,4.75
2010-09-27,4.75
2010-09-28,4.5
2010-09-29,4.525000095367432
2010-09-30,4.625
2010-10-01,4.5
2010-10-04,4.400000095367432
2010-10-05,4.519999980926514
2010-10-06,4.434999942779541
2010-10-07,4.434999942779541
2010-10-08,4.480000019073486
2010-10-11,4.574999809265137
2010-10-12,4.650000095367432
2010-10-13,4.650000095367432
2010-10-14,4.570000171661377
2010-10-15,4.5
2010-10-18,4.619999885559082
2010-10-19,4.545000076293945
2010-10-20,4.599999904632568
2010-10-21,4.525000095367432
2010-10-22,4.574999809265137
2010-10-25,4.574999809265137
2010-10-26,4.619999885559082
2010-10-27,4.650000095367432
2010-10-28,5.0
2010-10-29,5.125
2010-11-01,5.125
2010-11-02,5.125
2010-11-03,5.125
2010-11-04,5.449999809265137
2010-11-05,5.599999904632568
2010-11-08,6.065000057220459
2010-11-09,6.170000076293945
2010-11-10,6.170000076293945
2010-11-11,6.150000095367432
2010-11-12,6.324999809265137
2010-11-15,6.5
2010-11-16,7.045000076293945
2010-11-17,7.179999828338623
2010-11-18,7.199999809265137
2010-11-19,7.199999809265137
2010-11-22,7.099999904632568
2010-11-23,7.170000076293945
2010-11-24,7.300000190734863
2010-11-26,7.385000228881836
2010-11-29,7.449999809265137
2010-11-30,7.449999809265137
2010-12-01,7.449999809265137
2010-12-02,7.0
2010-12-03,7.0
2010-12-06,7.0
2010-12-07,7.0
2010-12-08,7.0
2010-12-09,6.784999847412109
2010-12-10,7.0
2010-12-13,6.75
2010-12-14,6.75
2010-12-15,6.730000019073486
2010-12-16,6.730000019073486
2010-12-17,6.144999980926514
2010-12-20,6.144999980926514
2010-12-21,6.505000114440918
2010-12-22,6.710000038146973
2010-12-23,6.710000038146973
2010-12-27,6.710000038146973
2010-12-28,6.710000038146973
2010-12-29,6.710000038146973
2010-12-30,6.710000038146973
2010-12-31,6.710000038146973
2011-01-03,6.75
2011-01-04,6.75
2011-01-05,6.75
2011-01-06,6.110000133514404
2011-01-07,6.5
2011-01-10,6.25
2011-01-11,6.019999980926514
2011-01-12,6.699999809265137
2011-01-13,6.065000057220459
2011-01-14,6.119999885559082
2011-01-18,6.119999885559082
2011-01-19,6.119999885559082
2011-01-20,6.309999942779541
2011-01-21,6.324999809265137
2011-01-24,6.324999809265137
2011-01-25,6.175000190734863
2011-01-26,6.175000190734863
2011-01-27,6.03000020980835
2011-01-28,6.025000095367432
2011-01-31,6.139999866485596
2011-02-01,6.125
2011-02-02,6.125
2011-02-03,6.125
2011-02-04,6.150000095367432
2011-02-07,6.150000095367432
2011-02-08,6.150000095367432
2011-02-09,6.150000095367432
2011-02-10,6.099999904632568
2011-02-11,6.099999904632568
2011-02-14,5.829999923706055
2011-02-15,5.800000190734863
2011-02-16,5.929999828338623
2011-02-17,6.150000095367432
2011-02-18,6.099999904632568
2011-02-22,6.099999904632568
2011-02-23,6.045000076293945
2011-02-24,6.0
2011-02-25,6.150000095367432
2011-02-28,6.150000095367432
2011-03-01,6.150000095367432
2011-03-02,6.150000095367432
2011-03-03,6.150000095367432
2011-03-04,6.150000095367432
2011-03-07,6.110000133514404
2011-03-08,6.150000095367432
2011-03-09,6.099999904632568
2011-03-10,6.135000228881836
2011-03-11,5.985000133514404
2011-03-14,5.864999771118164
2011-03-15,5.849999904632568
2011-03-16,5.949999809265137
2011-03-17,6.014999866485596
2011-03-18,6.110000133514404
2011-03-21,6.110000133514404
2011-03-22,6.110000133514404
2011-03-23,5.960000038146973
2011-03-24,5.960000038146973
2011-03-25,5.949999809265137
2011-03-28,5.940000057220459
2011-03-29,5.940000057220459
2011-03-30,5.940000057220459
2011-03-31,5.849999904632568
2011-04-01,5.900000095367432
2011-04-04,5.914999961853027
2011-04-05,5.974999904632568
2011-04-06,5.934999942779541
2011-04-07,5.934999942779541
2011-04-08,5.849999904632568
2011-04-11,5.739999771118164
2011-04-12,5.775000095367432
2011-04-13,5.815000057220459
2011-04-14,5.849999904632568
2011-04-15,5.949999809265137
2011-04-18,5.900000095367432
2011-04-19,5.914999961853027
2011-04-20,5.945000171661377
2011-04-21,5.949999809265137
2011-04-25,5.949999809265137
2011-04-26,5.949999809265137
2011-04-27,5.949999809265137
2011-04-28,5.949999809265137
2011-04-29,5.925000190734863
2011-05-02,5.860000133514404
2011-05-03,6.460000038146973
2011-05-04,6.474999904632568
2011-05-05,6.400000095367432
2011-05-06,6.5
2011-05-09,6.454999923706055
2011-05-10,6.5
2011-05-11,6.460000038146973
2011-05-12,6.389999866485596
2011-05-13,6.394999980926514
2011-05-16,6.25
2011-05-17,6.190000057220459
2011-05-18,6.300000190734863
2011-05-19,6.300000190734863
2011-05-20,6.300000190734863
2011-05-23,6.25
2011-05-24,6.289999961853027
2011-05-25,6.199999809265137
2011-05-26,6.199999809265137
2011-05-27,6.244999885559082
2011-05-31,6.260000228881836
2011-06-01,6.175000190734863
2011-06-02,6.21999979019165
2011-06-03,6.25
2011-06-06,6.25
2011-06-07,6.25
2011-06-08,6.21999979019165
2011-06-09,6.275000095367432
2011-06-10,6.425000190734863
2011-06-13,6.400000095367432
2011-06-14,6.400000095367432
2011-06-15,6.375
2011-06-16,6.360000133514404
2011-06-17,6.375
2011-06-20,6.375
2011-06-21,6.425000190734863
2011-06-22,6.425000190734863
2011-06-23,6.400000095367432
2011-06-24,6.349999904632568
2011-06-27,6.514999866485596
2011-06-28,6.739999771118164
2011-06-29,7.085000038146973
2011-06-30,7.375
2011-07-01,7.275000095367432
2011-07-05,7.199999809265137
2011-07-06,7.230000019073486
2011-07-07,7.235000133514404
2011-07-08,7.230000019073486
2011-07-11,7.054999828338623
2011-07-12,7.175000190734863
2011-07-13,7.230000019073486
2011-07-14,7.244999885559082
2011-07-15,7.375
2011-07-18,7.5
2011-07-19,7.525000095367432
2011-07-20,7.389999866485596
2011-07-21,7.389999866485596
2011-07-22,7.414999961853027
2011-07-25,7.414999961853027
2011-07-26,7.349999904632568
2011-07-27,7.130000114440918
2011-07-28,7.074999809265137
2011-07-29,7.005000114440918
2011-08-01,7.019999980926514
2011-08-02,7.474999904632568
2011-08-03,8.399999618530273
2011-08-04,8.175000190734863
2011-08-05,8.0
2011-08-08,7.875
2011-08-09,7.644999980926514
2011-08-10,7.644999980926514
2011-08-11,7.539999961853027
2011-08-12,7.539999961853027
2011-08-15,8.444999694824219
2011-08-16,8.524999618530273
2011-08-17,8.364999771118164
2011-08-18,8.239999771118164
2011-08-19,8.234999656677246
2011-08-22,7.875
2011-08-23,7.875
2011-08-24,7.875
2011-08-25,7.800000190734863
2011-08-26,7.940000057220459
2011-08-29,8.119999885559082
2011-08-30,8.085000038146973
2011-08-31,8.085000038146973
2011-09-01,8.0600004196167
2011-09-02,8.0600004196167
2011-09-06,8.0600004196167
2011-09-07,8.0600004196167
2011-09-08,8.0600004196167
2011-09-09,8.614999771118164
2011-09-12,8.46500015258789
2011-09-13,8.050000190734863
2011-09-14,7.994999885559082
2011-09-15,8.0
2011-09-16,7.875
2011-09-19,8.0
2011-09-20,8.0
2011-09-21,7.96999979019165
2011-09-22,7.635000228881836
2011-09-23,7.735000133514404
2011-09-26,7.295000076293945
2011-09-27,7.619999885559082
2011-09-28,7.739999771118164
2011-09-29,7.739999771118164
2011-09-30,7.965000152587891
2011-10-03,7.625
2011-10-04,7.90500020980835
2011-10-05,7.664999961853027
2011-10-06,7.900000095367432
2011-10-07,7.900000095367432
2011-10-10,7.704999923706055
2011-10-11,7.75
2011-10-12,7.570000171661377
2011-10-13,7.570000171661377
2011-10-14,7.570000171661377
2011-10-17,7.5
2011-10-18,7.445000171661377
2011-10-19,7.800000190734863
2011-10-20,7.800000190734863
2011-10-21,7.75
2011-10-24,7.75
2011-10-25,7.75
2011-10-26,7.550000190734863
2011-10-27,7.65500020980835
2011-10-28,8.244999885559082
2011-10-31,8.039999961853027
2011-11-01,8.039999961853027
2011-11-02,7.875
2011-11-03,7.875
2011-11-04,8.229999542236328
2011-11-07,8.279999732971191
2011-11-08,8.069999694824219
2011-11-09,8.0649995803833
2011-11-10,8.085000038146973
2011-11-11,8.085000038146973
2011-11-14,8.194999694824219
2011-11-15,8.005000114440918
2011-11-16,7.849999904632568
2011-11-17,8.109999656677246
2011-11-18,8.404999732971191
2011-11-21,8.350000381469727
2011-11-22,8.149999618530273
2011-11-23,8.149999618530273
2011-11-25,8.149999618530273
2011-11-28,8.045000076293945
2011-11-29,8.0600004196167
2011-11-30,8.234999656677246
2011-12-01,8.619999885559082
2011-12-02,8.449999809265137
2011-12-05,8.5
2011-12-06,8.229999542236328
2011-12-07,8.135000228881836
2011-12-08,8.125
2011-12-09,8.149999618530273
2011-12-12,8.149999618530273
2011-12-13,8.149999618530273
2011-12-14,8.149999618530273
2011-12-15,8.164999961853027
2011-12-16,8.329999923706055
2011-12-19,8.375
2011-12-20,8.324999809265137
2011-12-21,8.229999542236328
2011-12-22,8.300000190734863
2011-12-23,8.274999618530273
2011-12-27,8.300000190734863
2011-12-28,8.300000190734863
2011-12-29,8.225000381469727
2011-12-30,8.25
2012-01-03,8.135000228881836
2012-01-04,8.260000228881836
2012-01-05,8.15999984741211
2012-01-06,8.15999984741211
2012-01-09,8.154999732971191
2012-01-10,8.154999732971191
2012-01-11,8.050000190734863
2012-01-12,8.074999809265137
2012-01-13,8.074999809265137
2012-01-17,8.25
2012-01-18,8.085000038146973
2012-01-19,8.085000038146973
2012-01-20,7.989999771118164
2012-01-23,8.010000228881836
2012-01-24,8.170000076293945
2012-01-25,8.050000190734863
2012-01-26,7.940000057220459
2012-01-27,7.940000057220459
2012-01-30,8.239999771118164
2012-01-31,8.305000305175781
2012-02-01,8.380000114440918
2012-02-02,8.375
2012-02-03,8.75
2012-02-06,9.324999809265137
2012-02-07,9.039999961853027
2012-02-08,9.324999809265137
2012-02-09,9.324999809265137
2012-02-10,9.0600004196167
2012-02-13,9.0600004196167
2012-02-14,9.0
2012-02-15,8.850000381469727
2012-02-16,8.835000038146973
2012-02-17,8.845000267028809
2012-02-21,8.800000190734863
2012-02-22,8.8100004196167
2012-02-23,8.994999885559082
2012-02-24,9.074999809265137
2012-02-27,9.074999809265137
2012-02-28,9.149999618530273
2012-02-29,8.984999656677246
2012-03-01,9.010000228881836
2012-03-02,9.0
2012-03-05,9.0
2012-03-06,8.925000190734863
2012-03-07,8.925000190734863
2012-03-08,8.829999923706055
2012-03-09,9.0600004196167
2012-03-12,9.210000038146973
2012-03-13,9.239999771118164
2012-03-14,9.239999771118164
2012-03-15,9.239999771118164
2012-03-16,9.239999771118164
2012-03-19,9.225000381469727
2012-03-20,9.225000381469727
2012-03-21,9.34000015258789
2012-03-22,9.34000015258789
2012-03-23,9.225000381469727
2012-03-26,9.4399995803833
2012-03-27,9.5
2012-03-28,9.5
2012-03-29,9.5
2012-03-30,9.5
2012-04-02,9.720000267028809
2012-04-03,9.875
2012-04-04,9.850000381469727
2012-04-05,9.729999542236328
2012-04-09,9.675000190734863
2012-04-10,9.859999656677246
2012-04-11,9.875
2012-04-12,9.875
2012-04-13,10.494999885559082
2012-04-16,10.875
2012-04-17,11.425000190734863
2012-04-18,11.25
2012-04-19,11.345000267028809
2012-04-20,11.28499984741211
2012-04-23,11.199999809265137
2012-04-24,11.744999885559082
2012-04-25,11.5
2012-04-26,11.199999809265137
2012-04-27,10.875
2012-04-30,11.364999771118164
2012-05-01,11.0
2012-05-02,11.53499984741211
2012-05-03,11.600000381469727
2012-05-04,11.364999771118164
2012-05-07,11.385000228881836
2012-05-08,11.524999618530273
2012-05-09,11.454999923706055
2012-05-10,10.824999809265137
2012-05-11,11.09000015258789
2012-05-14,10.930000305175781
2012-05-15,10.824999809265137
2012-05-16,10.824999809265137
2012-05-17,10.875
2012-05-18,10.960000038146973
2012-05-21,11.470000267028809
2012-05-22,10.979999542236328
2012-05-23,10.975000381469727
2012-05-24,11.0
2012-05-25,11.0600004196167
2012-05-29,11.425000190734863
2012-05-30,11.25
2012-05-31,11.25
2012-06-01,11.0
2012-06-04,10.505000114440918
2012-06-05,10.274999618530273
2012-06-06,10.375
2012-06-07,10.399999618530273
2012-06-08,10.265000343322754
2012-06-11,10.425000190734863
2012-06-12,10.425000190734863
2012-06-13,10.399999618530273
2012-06-14,10.364999771118164
2012-06-15,10.5
2012-06-18,10.5
2012-06-19,10.625
2012-06-20,11.0
2012-06-21,11.0
2012-06-22,11.225000381469727
2012-06-25,11.25
2012-06-26,11.25
2012-06-27,11.289999961853027
2012-06-28,11.350000381469727
2012-06-29,11.350000381469727
2012-07-02,11.21500015258789
2012-07-03,11.21500015258789
2012-07-05,11.220000267028809
2012-07-06,11.149999618530273
2012-07-09,11.095000267028809
2012-07-10,11.395000457763672
2012-07-11,11.4399995803833
2012-07-12,11.4399995803833
2012-07-13,11.279999732971191
2012-07-16,11.484999656677246
2012-07-17,11.5
2012-07-18,11.5
2012-07-19,11.404999732971191
2012-07-20,11.40999984741211
2012-07-23,11.369999885559082
2012-07-24,11.369999885559082
2012-07-25,11.350000381469727
2012-07-26,11.350000381469727
2012-07-27,11.5
2012-07-30,10.899999618530273
2012-07-31,11.130000114440918
2012-08-01,11.300000190734863
2012-08-02,11.175000190734863
2012-08-03,11.175000190734863
2012-08-06,11.175000190734863
2012-08-07,11.350000381469727
2012-08-08,11.449999809265137
2012-08-09,11.1850004196167
2012-08-10,11.244999885559082
2012-08-13,11.5
2012-08-14,11.515000343322754
2012-08-15,11.604999542236328
2012-08-16,11.604999542236328
2012-08-17,11.524999618530273
2012-08-20,11.625
2012-08-21,11.524999618530273
2012-08-22,11.574999809265137
2012-08-23,11.524999618530273
2012-08-24,11.550000190734863
2012-08-27,11.545000076293945
2012-08-28,11.625
2012-08-29,11.604999542236328
2012-08-30,11.529999732971191
2012-08-31,11.53499984741211
2012-09-04,11.524999618530273
2012-09-05,11.505000114440918
2012-09-06,11.625
2012-09-07,11.53499984741211
2012-09-10,11.550000190734863
2012-09-11,11.635000228881836
2012-09-12,11.625
2012-09-13,11.774999618530273
2012-09-14,11.994999885559082
2012-09-17,12.100000381469727
2012-09-18,12.100000381469727
2012-09-19,12.25
2012-09-20,12.25
2012-09-21,12.0
2012-09-24,12.074999809265137
2012-09-25,12.125
2012-09-26,12.125
2012-09-27,12.239999771118164
2012-09-28,12.045000076293945
2012-10-01,12.069999694824219
2012-10-02,12.069999694824219
2012-10-03,12.095000267028809
2012-10-04,12.135000228881836
2012-10-05,12.25
2012-10-08,12.3100004196167
2012-10-09,12.069999694824219
2012-10-10,12.25
2012-10-11,12.300000190734863
2012-10-12,12.300000190734863
2012-10-15,12.359999656677246
2012-10-16,12.369999885559082
2012-10-17,12.225000381469727
2012-10-18,12.109999656677246
2012-10-19,12.109999656677246
2012-10-22,12.194999694824219
2012-10-23,12.020000457763672
2012-10-24,12.029999732971191
2012-10-25,12.029999732971191
2012-10-26,12.199999809265137
2012-10-31,12.300000190734863
2012-11-01,12.074999809265137
2012-11-02,12.074999809265137
2012-11-05,12.25
2012-11-06,12.0
2012-11-07,12.050000190734863
2012-11-08,12.0
2012-11-09,11.75
2012-11-12,11.75
2012-11-13,11.649999618530273
2012-11-14,11.5
2012-11-15,11.625
2012-11-16,11.524999618530273
2012-11-19,11.5
2012-11-20,11.324999809265137
2012-11-21,11.600000381469727
2012-11-23,11.65999984741211
2012-11-26,11.854999542236328
2012-11-27,11.920000076293945
2012-11-28,11.920000076293945
2012-11-29,11.880000114440918
2012-11-30,11.789999961853027
2012-12-03,11.800000190734863
2012-12-04,11.699999809265137
2012-12-05,11.5600004196167
2012-12-06,11.625
2012-12-07,11.539999961853027
2012-12-10,11.515000343322754
2012-12-11,11.515000343322754
2012-12-12,11.529999732971191
2012-12-13,11.529999732971191
2012-12-14,11.539999961853027
2012-12-17,11.475000381469727
2012-12-18,11.505000114440918
2012-12-19,11.475000381469727
2012-12-20,11.475000381469727
2012-12-21,11.475000381469727
2012-12-24,11.470000267028809
2012-12-26,11.479999542236328
2012-12-27,11.475000381469727
2012-12-28,11.505000114440918
2012-12-31,11.475000381469727
2013-01-02,11.515000343322754
2013-01-03,11.5
2013-01-04,11.505000114440918
2013-01-07,11.545000076293945
2013-01-08,11.505000114440918
2013-01-09,11.550000190734863
2013-01-10,11.5600004196167
2013-01-11,11.649999618530273
2013-01-14,11.720000267028809
2013-01-15,11.805000305175781
2013-01-16,11.8149995803833
2013-01-17,11.954999923706055
2013-01-18,11.899999618530273
2013-01-22,11.670000076293945
2013-01-23,11.864999771118164
2013-01-24,11.824999809265137
2013-01-25,11.760000228881836
2013-01-28,11.75
2013-01-29,11.975000381469727
2013-01-30,11.970000267028809
2013-01-31,12.095000267028809
2013-02-01,12.324999809265137
2013-02-04,12.095000267028809
2013-02-05,12.125
2013-02-06,12.114999771118164
2013-02-07,12.074999809265137
2013-02-08,12.0600004196167
2013-02-11,12.0600004196167
2013-02-12,12.09000015258789
2013-02-13,12.0649995803833
2013-02-14,12.069999694824219
2013-02-15,12.095000267028809
2013-02-19,12.234999656677246
2013-02-20,12.399999618530273
2013-02-21,12.40999984741211
2013-02-22,12.399999618530273
2013-02-25,12.399999618530273
2013-02-26,12.489999771118164
2013-02-27,12.449999809265137
2013-02-28,12.385000228881836
2013-03-01,12.404999732971191
2013-03-04,12.425000190734863
2013-03-05,12.404999732971191
2013-03-06,12.454999923706055
2013-03-07,12.489999771118164
2013-03-08,12.484999656677246
2013-03-11,12.510000228881836
2013-03-12,12.770000457763672
2013-03-13,12.774999618530273
2013-03-14,12.8100004196167
2013-03-15,12.875
2013-03-18,12.930000305175781
2013-03-19,13.020000457763672
2013-03-20,13.279999732971191
2013-03-21,13.555000305175781
2013-03-22,13.770000457763672
2013-03-25,13.835000038146973
2013-03-26,13.600000381469727
2013-03-27,13.399999618530273
2013-03-28,13.449999809265137
2013-04-01,13.494999885559082
2013-04-02,13.28499984741211
2013-04-03,13.390000343322754
2013-04-04,13.25
2013-04-05,13.119999885559082
2013-04-08,13.1899995803833
2013-04-09,13.25
2013-04-10,13.125
2013-04-11,13.125
2013-04-12,12.970000267028809
2013-04-15,12.78499984741211
2013-04-16,12.755000114440918
2013-04-17,12.954999923706055
2013-04-18,12.829999923706055
2013-04-19,12.829999923706055
2013-04-22,13.039999961853027
2013-04-23,12.875
2013-04-24,12.975000381469727
2013-04-25,13.005000114440918
2013-04-26,13.65999984741211
2013-04-29,13.765000343322754
2013-04-30,13.864999771118164
2013-05-01,13.920000076293945
2013-05-02,13.930000305175781
2013-05-03,13.949999809265137
2013-05-06,14.020000457763672
2013-05-07,14.345000267028809
2013-05-08,14.78499984741211
2013-05-09,14.744999885559082
2013-05-10,14.725000381469727
2013-05-13,14.704999923706055
2013-05-14,14.614999771118164
2013-05-15,14.65999984741211
2013-05-16,14.835000038146973
2013-05-17,14.8100004196167
2013-05-20,14.800000190734863
2013-05-21,14.71500015258789
2013-05-22,14.640000343322754
2013-05-23,14.470000267028809
2013-05-24,14.524999618530273
2013-05-28,14.75
2013-05-29,14.699999809265137
2013-05-30,14.78499984741211
2013-05-31,14.75
2013-06-03,14.774999618530273
2013-06-04,14.75
2013-06-05,14.774999618530273
2013-06-06,14.78499984741211
2013-06-07,14.694999694824219
2013-06-10,14.524999618530273
2013-06-11,14.164999961853027
2013-06-12,14.300000190734863
2013-06-13,14.399999618530273
2013-06-14,14.4399995803833
2013-06-17,14.265000343322754
2013-06-18,14.359999656677246
2013-06-19,14.454999923706055
2013-06-20,14.289999961853027
2013-06-21,14.520000457763672
2013-06-24,14.375
2013-06-25,14.46500015258789
2013-06-26,14.475000381469727
2013-06-27,14.600000381469727
2013-06-28,14.984999656677246
2013-07-01,14.899999618530273
2013-07-02,14.680000305175781
2013-07-03,14.71500015258789
2013-07-05,14.984999656677246
2013-07-08,15.489999771118164
2013-07-09,15.375
2013-07-10,15.699999809265137
2013-07-11,15.930000305175781
2013-07-12,15.989999771118164
2013-07-15,15.9350004196167
2013-07-16,15.75
2013-07-17,15.760000228881836
2013-07-18,15.850000381469727
2013-07-19,15.975000381469727
2013-07-22,15.975000381469727
2013-07-23,16.364999771118164
2013-07-24,16.43000030517578
2013-07-25,16.485000610351562
2013-07-26,16.450000762939453
2013-07-29,16.155000686645508
2013-07-30,16.46500015258789
2013-07-31,16.46500015258789
2013-08-01,16.424999237060547
2013-08-02,16.40999984741211
2013-08-05,16.389999389648438
2013-08-06,16.469999313354492
2013-08-07,16.364999771118164
2013-08-08,16.424999237060547
2013-08-09,16.450000762939453
2013-08-12,16.375
2013-08-13,16.25
2013-08-14,16.405000686645508
2013-08-15,16.325000762939453
2013-08-16,16.5
2013-08-19,16.469999313354492
2013-08-20,16.385000228881836
2013-08-21,16.469999313354492
2013-08-22,16.5049991607666
2013-08-23,16.530000686645508
2013-08-26,16.485000610351562
2013-08-27,16.299999237060547
2013-08-28,16.434999465942383
2013-08-29,16.350000381469727
2013-08-30,16.399999618530273
2013-09-03,16.389999389648438
2013-09-04,16.389999389648438
2013-09-05,16.389999389648438
2013-09-06,16.415000915527344
2013-09-09,16.415000915527344
2013-09-10,16.375
2013-09-11,16.420000076293945
2013-09-12,16.395000457763672
2013-09-13,16.3700008392334
2013-09-16,16.395000457763672
2013-09-17,16.389999389648438
2013-09-18,16.375
2013-09-19,16.364999771118164
2013-09-20,16.325000762939453
2013-09-23,16.25
2013-09-24,16.375
2013-09-25,16.360000610351562
2013-09-26,16.344999313354492
2013-09-27,16.25
2013-09-30,16.31999969482422
2013-10-01,16.399999618530273
2013-10-02,16.3700008392334
2013-10-03,16.415000915527344
2013-10-04,16.290000915527344
2013-10-07,16.364999771118164
2013-10-08,15.890000343322754
2013-10-09,16.030000686645508
2013-10-10,16.239999771118164
2013-10-11,16.19499969482422
2013-10-14,16.114999771118164
2013-10-15,16.149999618530273
2013-10-16,16.1299991607666
2013-10-17,16.149999618530273
2013-10-18,16.2450008392334
2013-10-21,16.354999542236328
2013-10-22,16.344999313354492
2013-10-23,16.424999237060547
2013-10-24,16.43000030517578
2013-10-25,17.06999969482422
2013-10-28,17.290000915527344
2013-10-29,17.209999084472656
2013-10-30,17.545000076293945
2013-10-31,17.610000610351562
2013-11-01,17.540000915527344
2013-11-04,17.639999389648438
2013-11-05,17.545000076293945
2013-11-06,17.579999923706055
2013-11-07,17.514999389648438
2013-11-08,17.649999618530273
2013-11-11,17.559999465942383
2013-11-12,17.684999465942383
2013-11-13,17.78499984741211
2013-11-14,17.7450008392334
2013-11-15,17.764999389648438
2013-11-18,17.780000686645508
2013-11-19,17.75
2013-11-20,17.954999923706055
2013-11-21,17.915000915527344
