,GCP
2019-12-11,22.06999969482422
2019-12-12,22.420000076293945
2019-12-13,21.950000762939453
2019-12-16,22.260000228881836
2019-12-17,22.739999771118164
2019-12-18,22.649999618530273
2019-12-19,22.8700008392334
2019-12-20,22.920000076293945
2019-12-23,22.450000762939453
2019-12-24,22.610000610351562
2019-12-26,22.6299991607666
2019-12-27,22.139999389648438
2019-12-30,22.479999542236328
2019-12-31,22.709999084472656
2020-01-02,22.399999618530273
2020-01-03,22.34000015258789
2020-01-06,22.549999237060547
2020-01-07,23.09000015258789
2020-01-08,23.100000381469727
2020-01-09,23.149999618530273
2020-01-10,23.18000030517578
2020-01-13,24.1200008392334
2020-01-14,23.59000015258789
2020-01-15,23.84000015258789
2020-01-16,23.739999771118164
2020-01-17,23.739999771118164
2020-01-21,23.559999465942383
2020-01-22,23.459999084472656
2020-01-23,23.670000076293945
2020-01-24,22.969999313354492
2020-01-27,22.760000228881836
2020-01-28,22.8700008392334
2020-01-29,22.350000381469727
2020-01-30,22.239999771118164
2020-01-31,22.219999313354492
2020-02-03,23.010000228881836
2020-02-04,23.309999465942383
2020-02-05,24.110000610351562
2020-02-06,23.93000030517578
2020-02-07,23.670000076293945
2020-02-10,23.579999923706055
2020-02-11,23.6299991607666
2020-02-12,23.600000381469727
2020-02-13,23.479999542236328
2020-02-14,23.549999237060547
2020-02-18,23.290000915527344
2020-02-19,22.719999313354492
2020-02-20,22.40999984741211
2020-02-21,21.860000610351562
2020-02-24,21.1299991607666
2020-02-25,19.809999465942383
2020-02-26,19.1299991607666
2020-02-27,19.549999237060547
2020-02-28,19.469999313354492
2020-03-02,19.639999389648438
2020-03-03,18.940000534057617
2020-03-04,21.079999923706055
2020-03-05,20.110000610351562
2020-03-06,20.280000686645508
2020-03-09,18.790000915527344
2020-03-10,19.530000686645508
2020-03-11,19.06999969482422
2020-03-12,17.600000381469727
2020-03-13,19.420000076293945
2020-03-16,17.270000457763672
2020-03-17,18.18000030517578
2020-03-18,17.049999237060547
2020-03-19,18.239999771118164
2020-03-20,18.170000076293945
2020-03-23,15.789999961853027
2020-03-24,17.729999542236328
2020-03-25,15.859999656677246
2020-03-26,18.200000762939453
2020-03-27,16.469999313354492
2020-03-30,18.34000015258789
2020-03-31,17.799999237060547
2020-04-01,15.760000228881836
2020-04-02,16.479999542236328
2020-04-03,14.430000305175781
2020-04-06,16.469999313354492
2020-04-07,16.739999771118164
2020-04-08,17.459999084472656
2020-04-09,18.209999084472656
2020-04-13,17.65999984741211
2020-04-14,17.649999618530273
2020-04-15,16.389999389648438
2020-04-16,16.860000610351562
2020-04-17,16.829999923706055
2020-04-20,15.979999542236328
2020-04-21,15.329999923706055
2020-04-22,15.3100004196167
2020-04-23,16.059999465942383
2020-04-24,16.459999084472656
2020-04-27,17.6200008392334
2020-04-28,17.799999237060547
2020-04-29,18.700000762939453
2020-04-30,17.1200008392334
2020-05-01,17.040000915527344
2020-05-04,16.75
2020-05-05,16.90999984741211
2020-05-06,17.1200008392334
2020-05-07,17.709999084472656
2020-05-08,18.829999923706055
2020-05-11,18.190000534057617
2020-05-12,17.540000915527344
2020-05-13,16.950000762939453
2020-05-14,16.700000762939453
2020-05-15,16.639999389648438
2020-05-18,18.200000762939453
2020-05-19,17.93000030517578
2020-05-20,18.649999618530273
2020-05-21,18.8700008392334
2020-05-22,19.1299991607666
2020-05-26,20.049999237060547
2020-05-27,20.860000610351562
2020-05-28,20.059999465942383
2020-05-29,20.139999389648438
2020-06-01,20.229999542236328
2020-06-02,19.719999313354492
2020-06-03,20.260000228881836
2020-06-04,20.93000030517578
2020-06-05,21.40999984741211
2020-06-08,21.290000915527344
2020-06-09,21.170000076293945
2020-06-10,20.270000457763672
2020-06-11,18.1200008392334
2020-06-12,18.139999389648438
2020-06-15,18.270000457763672
2020-06-16,18.889999389648438
2020-06-17,18.360000610351562
2020-06-18,17.989999771118164
2020-06-19,17.510000228881836
2020-06-22,17.489999771118164
2020-06-23,17.40999984741211
2020-06-24,17.059999465942383
2020-06-25,17.25
2020-06-26,17.270000457763672
2020-06-29,17.959999084472656
2020-06-30,18.579999923706055
2020-07-01,18.270000457763672
2020-07-02,18.559999465942383
2020-07-06,18.770000457763672
2020-07-07,18.530000686645508
2020-07-08,18.700000762939453
2020-07-09,18.360000610351562
2020-07-10,19.049999237060547
2020-07-13,19.219999313354492
2020-07-14,20.3700008392334
2020-07-15,21.360000610351562
2020-07-16,21.559999465942383
2020-07-17,21.889999389648438
2020-07-20,21.700000762939453
2020-07-21,22.010000228881836
2020-07-22,22.1299991607666
2020-07-23,22.280000686645508
2020-07-24,21.93000030517578
2020-07-27,23.139999389648438
2020-07-28,22.399999618530273
2020-07-29,23.239999771118164
2020-07-30,22.670000076293945
2020-07-31,22.81999969482422
2020-08-03,22.81999969482422
2020-08-04,23.290000915527344
2020-08-05,25.770000457763672
2020-08-06,25.860000610351562
2020-08-07,26.600000381469727
2020-08-10,26.489999771118164
2020-08-11,26.84000015258789
2020-08-12,27.329999923706055
2020-08-13,27.020000457763672
2020-08-14,26.979999542236328
2020-08-17,27.149999618530273
2020-08-18,26.850000381469727
2020-08-19,26.700000762939453
2020-08-20,26.170000076293945
2020-08-21,26.149999618530273
2020-08-24,26.479999542236328
2020-08-25,26.350000381469727
2020-08-26,26.260000228881836
2020-08-27,26.15999984741211
2020-08-28,26.360000610351562
2020-08-31,26.059999465942383
2020-09-01,26.5
2020-09-02,26.739999771118164
2020-09-03,25.09000015258789
2020-09-04,24.959999084472656
2020-09-08,24.510000228881836
2020-09-09,24.68000030517578
2020-09-10,23.989999771118164
2020-09-11,22.850000381469727
2020-09-14,21.81999969482422
2020-09-15,21.780000686645508
2020-09-16,21.520000457763672
2020-09-17,21.049999237060547
2020-09-18,20.850000381469727
2020-09-21,20.399999618530273
2020-09-22,20.469999313354492
2020-09-23,19.899999618530273
2020-09-24,20.170000076293945
2020-09-25,20.399999618530273
2020-09-28,21.0
2020-09-29,20.860000610351562
2020-09-30,20.950000762939453
2020-10-01,20.959999084472656
2020-10-02,21.219999313354492
2020-10-05,21.950000762939453
2020-10-06,22.079999923706055
2020-10-07,22.510000228881836
2020-10-08,22.56999969482422
2020-10-09,22.25
2020-10-12,22.459999084472656
2020-10-13,22.31999969482422
2020-10-14,22.450000762939453
2020-10-15,22.8799991607666
2020-10-16,23.170000076293945
2020-10-19,22.549999237060547
2020-10-20,22.739999771118164
2020-10-21,22.889999389648438
2020-10-22,22.75
2020-10-23,23.209999084472656
2020-10-26,22.520000457763672
2020-10-27,22.049999237060547
2020-10-28,21.149999618530273
2020-10-29,21.899999618530273
2020-10-30,21.809999465942383
2020-11-02,22.540000915527344
2020-11-03,23.059999465942383
2020-11-04,22.209999084472656
2020-11-05,23.450000762939453
2020-11-06,23.690000534057617
2020-11-09,24.989999771118164
2020-11-10,25.110000610351562
2020-11-11,24.280000686645508
2020-11-12,23.559999465942383
2020-11-13,24.170000076293945
2020-11-16,24.59000015258789
2020-11-17,24.3700008392334
2020-11-18,23.770000457763672
2020-11-19,23.84000015258789
2020-11-20,23.860000610351562
2020-11-23,23.530000686645508
2020-11-24,24.6299991607666
2020-11-25,24.059999465942383
2020-11-27,23.799999237060547
2020-11-30,23.489999771118164
2020-12-01,23.829999923706055
2020-12-02,23.969999313354492
2020-12-03,24.270000457763672
2020-12-04,24.670000076293945
2020-12-07,24.639999389648438
2020-12-08,24.479999542236328
2020-12-09,24.06999969482422
2020-12-10,23.899999618530273
2020-12-11,23.520000457763672
2020-12-14,23.1200008392334
2020-12-15,23.6200008392334
2020-12-16,23.059999465942383
2020-12-17,23.329999923706055
2020-12-18,22.850000381469727
2020-12-21,23.209999084472656
2020-12-22,23.209999084472656
2020-12-23,23.020000457763672
2020-12-24,23.850000381469727
2020-12-28,23.56999969482422
2020-12-29,23.239999771118164
2020-12-30,23.43000030517578
2020-12-31,23.649999618530273
2021-01-04,23.5
2021-01-05,24.06999969482422
2021-01-06,25.81999969482422
2021-01-07,25.649999618530273
2021-01-08,25.469999313354492
2021-01-11,25.700000762939453
2021-01-12,26.489999771118164
2021-01-13,25.520000457763672
2021-01-14,25.3700008392334
2021-01-15,25.049999237060547
2021-01-19,25.219999313354492
2021-01-20,25.0
2021-01-21,24.600000381469727
2021-01-22,24.799999237060547
2021-01-25,25.850000381469727
2021-01-26,26.309999465942383
2021-01-27,24.969999313354492
2021-01-28,25.079999923706055
2021-01-29,24.790000915527344
2021-02-01,25.260000228881836
2021-02-02,25.549999237060547
2021-02-03,25.270000457763672
2021-02-04,25.709999084472656
2021-02-05,26.059999465942383
2021-02-08,27.469999313354492
2021-02-09,27.520000457763672
2021-02-10,26.93000030517578
2021-02-11,27.18000030517578
2021-02-12,27.459999084472656
2021-02-16,26.540000915527344
2021-02-17,25.979999542236328
2021-02-18,25.600000381469727
2021-02-19,25.700000762939453
2021-02-22,25.899999618530273
2021-02-23,25.1200008392334
2021-02-24,25.489999771118164
2021-02-25,24.770000457763672
2021-02-26,24.790000915527344
2021-03-01,25.5
2021-03-02,25.56999969482422
2021-03-03,25.93000030517578
2021-03-04,24.079999923706055
2021-03-05,24.299999237060547
2021-03-08,25.610000610351562
2021-03-09,25.920000076293945
2021-03-10,26.219999313354492
2021-03-11,25.969999313354492
2021-03-12,26.100000381469727
2021-03-15,25.440000534057617
2021-03-16,24.5
2021-03-17,24.75
2021-03-18,24.84000015258789
2021-03-19,24.979999542236328
2021-03-22,24.84000015258789
2021-03-23,23.829999923706055
2021-03-24,23.549999237060547
2021-03-25,24.15999984741211
2021-03-26,24.75
2021-03-29,24.459999084472656
2021-03-30,25.020000457763672
2021-03-31,24.540000915527344
2021-04-01,24.709999084472656
2021-04-05,25.510000228881836
2021-04-06,25.670000076293945
2021-04-07,24.68000030517578
2021-04-08,24.579999923706055
2021-04-09,25.399999618530273
2021-04-12,25.360000610351562
2021-04-13,24.969999313354492
2021-04-14,25.309999465942383
2021-04-15,25.770000457763672
2021-04-16,25.90999984741211
2021-04-19,25.540000915527344
2021-04-20,24.850000381469727
2021-04-21,25.5
2021-04-22,25.06999969482422
2021-04-23,25.889999389648438
2021-04-26,25.8700008392334
2021-04-27,25.760000228881836
2021-04-28,25.860000610351562
2021-04-29,26.299999237060547
2021-04-30,25.690000534057617
2021-05-03,26.84000015258789
2021-05-04,26.1299991607666
2021-05-05,26.940000534057617
2021-05-06,27.030000686645508
2021-05-07,27.1200008392334
2021-05-10,26.1200008392334
2021-05-11,26.1299991607666
2021-05-12,25.010000228881836
2021-05-13,25.90999984741211
2021-05-14,26.1200008392334
