,BSJM
2018-06-19,24.665000915527344
2018-06-20,24.690000534057617
2018-06-21,24.702999114990234
2018-06-22,24.670000076293945
2018-06-25,24.670000076293945
2018-06-26,24.639999389648438
2018-06-27,24.59000015258789
2018-06-28,24.527999877929688
2018-06-29,24.469999313354492
2018-07-02,24.510000228881836
2018-07-03,24.393999099731445
2018-07-05,24.399999618530273
2018-07-06,24.475000381469727
2018-07-09,24.5
2018-07-10,24.540000915527344
2018-07-11,24.520000457763672
2018-07-12,24.540000915527344
2018-07-13,24.549999237060547
2018-07-16,24.549999237060547
2018-07-17,24.552000045776367
2018-07-18,24.54599952697754
2018-07-19,24.549999237060547
2018-07-20,24.562000274658203
2018-07-23,24.59000015258789
2018-07-24,24.594999313354492
2018-07-25,24.600000381469727
2018-07-26,24.63599967956543
2018-07-27,24.6200008392334
2018-07-30,24.6299991607666
2018-07-31,24.670000076293945
2018-08-01,24.670000076293945
2018-08-02,24.594999313354492
2018-08-03,24.579999923706055
2018-08-06,24.610000610351562
2018-08-07,24.65999984741211
2018-08-08,24.645999908447266
2018-08-09,24.6200008392334
2018-08-10,24.610000610351562
2018-08-13,24.579999923706055
2018-08-14,24.600000381469727
2018-08-15,24.559999465942383
2018-08-16,24.594999313354492
2018-08-17,24.594999313354492
2018-08-20,24.600000381469727
2018-08-21,24.610000610351562
2018-08-22,24.6200008392334
2018-08-23,24.600000381469727
2018-08-24,24.59000015258789
2018-08-27,24.64299964904785
2018-08-28,24.610000610351562
2018-08-29,24.621999740600586
2018-08-30,24.610000610351562
2018-08-31,24.600000381469727
2018-09-04,24.610000610351562
2018-09-05,24.614999771118164
2018-09-06,24.58300018310547
2018-09-07,24.565000534057617
2018-09-10,24.59000015258789
2018-09-11,24.579999923706055
2018-09-12,24.6200008392334
2018-09-13,24.65999984741211
2018-09-14,24.68000030517578
2018-09-17,24.660999298095703
2018-09-18,24.68000030517578
2018-09-19,24.670000076293945
2018-09-20,24.68400001525879
2018-09-21,24.690000534057617
2018-09-24,24.579999923706055
2018-09-25,24.559999465942383
2018-09-26,24.59000015258789
2018-09-27,24.6299991607666
2018-09-28,24.649999618530273
2018-10-01,24.667999267578125
2018-10-02,24.68000030517578
2018-10-03,24.670000076293945
2018-10-04,24.59000015258789
2018-10-05,24.549999237060547
2018-10-08,24.535999298095703
2018-10-09,24.540000915527344
2018-10-10,24.350000381469727
2018-10-11,24.399999618530273
2018-10-12,24.489999771118164
2018-10-15,24.450000762939453
2018-10-16,24.530000686645508
2018-10-17,24.527999877929688
2018-10-18,24.469999313354492
2018-10-19,24.479999542236328
2018-10-22,24.36400032043457
2018-10-23,24.350000381469727
2018-10-24,24.219999313354492
2018-10-25,24.260000228881836
2018-10-26,24.170000076293945
2018-10-29,24.149999618530273
2018-10-30,24.110000610351562
2018-10-31,24.190000534057617
2018-11-01,24.229000091552734
2018-11-02,24.25
2018-11-05,24.280000686645508
2018-11-06,24.270000457763672
2018-11-07,24.358999252319336
2018-11-08,24.277000427246094
2018-11-09,24.239999771118164
2018-11-12,24.1200008392334
2018-11-13,24.072999954223633
2018-11-14,24.049999237060547
2018-11-15,24.010000228881836
2018-11-16,23.940000534057617
2018-11-19,23.843000411987305
2018-11-20,23.729999542236328
2018-11-21,23.8700008392334
2018-11-23,23.784000396728516
2018-11-26,23.8700008392334
2018-11-27,23.81999969482422
2018-11-28,24.010000228881836
2018-11-29,23.976999282836914
2018-11-30,24.020000457763672
2018-12-03,24.049999237060547
2018-12-04,23.979999542236328
2018-12-06,23.920000076293945
2018-12-07,23.850000381469727
2018-12-10,23.84000015258789
2018-12-11,23.93000030517578
2018-12-12,23.954999923706055
2018-12-13,23.979999542236328
2018-12-14,23.920000076293945
2018-12-17,23.780000686645508
2018-12-18,23.729999542236328
2018-12-19,23.56999969482422
2018-12-20,23.35099983215332
2018-12-21,23.200000762939453
2018-12-24,22.8799991607666
2018-12-26,23.239999771118164
2018-12-27,23.149999618530273
2018-12-28,23.209999084472656
2018-12-31,23.209999084472656
2019-01-02,23.25
2019-01-03,23.229999542236328
2019-01-04,23.530000686645508
2019-01-07,23.760000228881836
2019-01-08,23.81999969482422
2019-01-09,23.920000076293945
2019-01-10,24.020000457763672
2019-01-11,23.94499969482422
2019-01-14,23.920000076293945
2019-01-15,23.985000610351562
2019-01-16,24.0
2019-01-17,24.079999923706055
2019-01-18,24.15999984741211
2019-01-22,23.940000534057617
2019-01-23,23.989999771118164
2019-01-24,23.969999313354492
2019-01-25,24.042999267578125
2019-01-28,23.989999771118164
2019-01-29,24.030000686645508
2019-01-30,24.190000534057617
2019-01-31,24.200000762939453
2019-02-01,24.25
2019-02-04,24.29199981689453
2019-02-05,24.360000610351562
2019-02-06,24.360000610351562
2019-02-07,24.260000228881836
2019-02-08,24.239999771118164
2019-02-11,24.235000610351562
2019-02-12,24.260000228881836
2019-02-13,24.260000228881836
2019-02-14,24.350000381469727
2019-02-15,24.389999389648438
2019-02-19,24.260000228881836
2019-02-20,24.290000915527344
2019-02-21,24.309999465942383
2019-02-22,24.34000015258789
2019-02-25,24.34000015258789
2019-02-26,24.450000762939453
2019-02-27,24.43000030517578
2019-02-28,24.450000762939453
2019-03-01,24.459999084472656
2019-03-04,24.420000076293945
2019-03-05,24.40999984741211
2019-03-06,24.389999389648438
2019-03-07,24.350000381469727
2019-03-08,24.31999969482422
2019-03-11,24.389999389648438
2019-03-12,24.399999618530273
2019-03-13,24.420000076293945
2019-03-14,24.450000762939453
2019-03-15,24.469999313354492
2019-03-18,24.350000381469727
2019-03-19,24.34000015258789
2019-03-20,24.420000076293945
2019-03-21,24.40999984741211
2019-03-22,24.309999465942383
2019-03-25,24.299999237060547
2019-03-26,24.3700008392334
2019-03-27,24.3799991607666
2019-03-28,24.399999618530273
2019-03-29,24.469999313354492
2019-04-01,24.510000228881836
2019-04-02,24.510000228881836
2019-04-03,24.520000457763672
2019-04-04,24.520000457763672
2019-04-05,24.540000915527344
2019-04-08,24.559999465942383
2019-04-09,24.579999923706055
2019-04-10,24.600000381469727
2019-04-11,24.607999801635742
2019-04-12,24.670000076293945
2019-04-15,24.649999618530273
2019-04-16,24.65999984741211
2019-04-17,24.610000610351562
2019-04-18,24.610000610351562
2019-04-22,24.479999542236328
2019-04-23,24.559999465942383
2019-04-24,24.530000686645508
2019-04-25,24.530000686645508
2019-04-26,24.545000076293945
2019-04-29,24.559999465942383
2019-04-30,24.56999969482422
2019-05-01,24.549999237060547
2019-05-02,24.5
2019-05-03,24.59000015258789
2019-05-06,24.579999923706055
2019-05-07,24.510000228881836
2019-05-08,24.520000457763672
2019-05-09,24.479999542236328
2019-05-10,24.59000015258789
2019-05-13,24.42799949645996
2019-05-14,24.420000076293945
2019-05-15,24.479999542236328
2019-05-16,24.5
2019-05-17,24.5
2019-05-20,24.399999618530273
2019-05-21,24.3799991607666
2019-05-22,24.40999984741211
2019-05-23,24.239999771118164
2019-05-24,24.329999923706055
2019-05-28,24.350000381469727
2019-05-29,24.270000457763672
2019-05-30,24.31999969482422
2019-05-31,24.15999984741211
2019-06-03,24.200000762939453
2019-06-04,24.329999923706055
2019-06-05,24.389999389648438
2019-06-06,24.40999984741211
2019-06-07,24.389999389648438
2019-06-10,24.479999542236328
2019-06-11,24.479999542236328
2019-06-12,24.43000030517578
2019-06-13,24.469999313354492
2019-06-14,24.479999542236328
2019-06-17,24.479999542236328
2019-06-18,24.56999969482422
2019-06-19,24.68000030517578
2019-06-20,24.670000076293945
2019-06-21,24.65999984741211
2019-06-24,24.549999237060547
2019-06-25,24.489999771118164
2019-06-26,24.5
2019-06-27,24.540000915527344
2019-06-28,24.520000457763672
2019-07-01,24.56999969482422
2019-07-02,24.56999969482422
2019-07-03,24.59000015258789
2019-07-05,24.540000915527344
2019-07-08,24.540000915527344
2019-07-09,24.559999465942383
2019-07-10,24.56999969482422
2019-07-11,24.549999237060547
2019-07-12,24.549999237060547
2019-07-15,24.579999923706055
2019-07-16,24.530000686645508
2019-07-17,24.489999771118164
2019-07-18,24.540000915527344
2019-07-19,24.469999313354492
2019-07-22,24.40999984741211
2019-07-23,24.450000762939453
2019-07-24,24.479999542236328
2019-07-25,24.450000762939453
2019-07-26,24.469999313354492
2019-07-29,24.450000762939453
2019-07-30,24.469999313354492
2019-07-31,24.399999618530273
2019-08-01,24.440000534057617
2019-08-02,24.440000534057617
2019-08-05,24.239999771118164
2019-08-06,24.309999465942383
2019-08-07,24.34000015258789
2019-08-08,24.3700008392334
2019-08-09,24.260000228881836
2019-08-12,24.25
2019-08-13,24.389999389648438
2019-08-14,24.280000686645508
2019-08-15,24.260000228881836
2019-08-16,24.360000610351562
2019-08-19,24.260000228881836
2019-08-20,24.25
2019-08-21,24.399999618530273
2019-08-22,24.399999618530273
2019-08-23,24.329999923706055
2019-08-26,24.3799991607666
2019-08-27,24.420000076293945
2019-08-28,24.450000762939453
2019-08-29,24.479999542236328
2019-08-30,24.424999237060547
2019-09-03,24.40999984741211
2019-09-04,24.450000762939453
2019-09-05,24.469999313354492
2019-09-06,24.489999771118164
2019-09-09,24.43000030517578
2019-09-10,24.489999771118164
2019-09-11,24.489999771118164
2019-09-12,24.479999542236328
2019-09-13,24.5
2019-09-16,24.520000457763672
2019-09-17,24.549999237060547
2019-09-18,24.559999465942383
2019-09-19,24.520000457763672
2019-09-20,24.545000076293945
2019-09-23,24.440000534057617
2019-09-24,24.459999084472656
2019-09-25,24.440000534057617
2019-09-26,24.420000076293945
2019-09-27,24.40999984741211
2019-09-30,24.3700008392334
2019-10-01,24.392000198364258
2019-10-02,24.285999298095703
2019-10-03,24.309999465942383
2019-10-04,24.295000076293945
2019-10-07,24.299999237060547
2019-10-08,24.25
2019-10-09,24.260000228881836
2019-10-10,24.290000915527344
2019-10-11,24.350000381469727
2019-10-14,24.34000015258789
2019-10-15,24.3700008392334
2019-10-16,24.350000381469727
2019-10-17,24.360000610351562
2019-10-18,24.35700035095215
2019-10-21,24.260000228881836
2019-10-22,24.25
2019-10-23,24.260000228881836
2019-10-24,24.270000457763672
2019-10-25,24.290000915527344
2019-10-28,24.309999465942383
2019-10-29,24.299999237060547
2019-10-30,24.270000457763672
2019-10-31,24.239999771118164
2019-11-01,24.239999771118164
2019-11-04,24.299999237060547
2019-11-05,24.25
2019-11-06,24.270000457763672
2019-11-07,24.25
2019-11-08,24.270000457763672
2019-11-11,24.270000457763672
2019-11-12,24.270000457763672
2019-11-13,24.260000228881836
2019-11-14,24.270000457763672
2019-11-15,24.280000686645508
2019-11-18,24.18000030517578
2019-11-19,24.15999984741211
2019-11-20,24.139999389648438
2019-11-21,24.1299991607666
2019-11-22,24.18000030517578
2019-11-25,24.209999084472656
2019-11-26,24.226999282836914
2019-11-27,24.239999771118164
2019-11-29,24.225000381469727
2019-12-02,24.219999313354492
2019-12-03,24.200000762939453
2019-12-04,24.239999771118164
2019-12-05,24.239999771118164
2019-12-06,24.280000686645508
2019-12-09,24.280000686645508
2019-12-10,24.299999237060547
2019-12-11,24.329999923706055
2019-12-12,24.3799991607666
2019-12-13,24.399999618530273
2019-12-16,24.420000076293945
2019-12-17,24.459999084472656
2019-12-18,24.479999542236328
2019-12-19,24.479999542236328
2019-12-20,24.46500015258789
2019-12-23,24.3799991607666
2019-12-24,24.389999389648438
2019-12-26,24.420000076293945
2019-12-27,24.399999618530273
2019-12-30,24.40999984741211
2019-12-31,24.40999984741211
2020-01-02,24.469999313354492
2020-01-03,24.469999313354492
2020-01-06,24.479999542236328
2020-01-07,24.459999084472656
2020-01-08,24.510000228881836
2020-01-09,24.540000915527344
2020-01-10,24.549999237060547
2020-01-13,24.559999465942383
2020-01-14,24.559999465942383
2020-01-15,24.56999969482422
2020-01-16,24.579999923706055
2020-01-17,24.579999923706055
2020-01-21,24.454999923706055
2020-01-22,24.459999084472656
2020-01-23,24.420000076293945
2020-01-24,24.360000610351562
2020-01-27,24.260000228881836
2020-01-28,24.350000381469727
2020-01-29,24.354999542236328
2020-01-30,24.3700008392334
2020-01-31,24.34000015258789
2020-02-03,24.360000610351562
2020-02-04,24.43000030517578
2020-02-05,24.459999084472656
2020-02-06,24.469999313354492
2020-02-07,24.450000762939453
2020-02-10,24.459999084472656
2020-02-11,24.469999313354492
2020-02-12,24.549999237060547
2020-02-13,24.540000915527344
2020-02-14,24.559999465942383
2020-02-18,24.549999237060547
2020-02-19,24.530000686645508
2020-02-20,24.530000686645508
2020-02-21,24.510000228881836
2020-02-24,24.280000686645508
2020-02-25,24.190000534057617
2020-02-26,24.219999313354492
2020-02-27,24.0
2020-02-28,24.0
2020-03-02,24.040000915527344
2020-03-03,24.030000686645508
2020-03-04,24.25
2020-03-05,24.030000686645508
2020-03-06,23.8799991607666
2020-03-09,22.940000534057617
2020-03-10,23.360000610351562
2020-03-11,22.90999984741211
2020-03-12,22.149999618530273
2020-03-13,22.780000686645508
2020-03-16,21.65999984741211
2020-03-17,21.729999542236328
2020-03-18,20.792999267578125
2020-03-19,20.3799991607666
2020-03-20,20.040000915527344
2020-03-23,19.360000610351562
2020-03-24,19.8700008392334
2020-03-25,20.760000228881836
2020-03-26,21.729999542236328
2020-03-27,21.510000228881836
2020-03-30,21.6299991607666
2020-03-31,21.65999984741211
2020-04-01,21.200000762939453
2020-04-02,21.3799991607666
2020-04-03,21.0
2020-04-06,21.450000762939453
2020-04-07,21.440000534057617
2020-04-08,21.8799991607666
2020-04-09,22.65999984741211
2020-04-13,22.489999771118164
2020-04-14,22.40999984741211
2020-04-15,22.450000762939453
2020-04-16,22.469999313354492
2020-04-17,22.600000381469727
2020-04-20,22.239999771118164
2020-04-21,22.020000457763672
2020-04-22,22.010000228881836
2020-04-23,21.950000762939453
2020-04-24,21.81999969482422
2020-04-27,21.780000686645508
2020-04-28,21.8700008392334
2020-04-29,22.030000686645508
2020-04-30,22.079999923706055
2020-05-01,21.799999237060547
2020-05-04,21.790000915527344
2020-05-05,21.850000381469727
2020-05-06,21.809999465942383
2020-05-07,21.889999389648438
2020-05-08,21.940000534057617
2020-05-11,21.920000076293945
2020-05-12,21.969999313354492
2020-05-13,21.75
2020-05-14,21.760000228881836
2020-05-15,21.75
2020-05-18,21.860000610351562
2020-05-19,21.8799991607666
2020-05-20,22.100000381469727
2020-05-21,22.1200008392334
2020-05-22,22.170000076293945
2020-05-26,22.270000457763672
2020-05-27,22.389999389648438
2020-05-28,22.420000076293945
2020-05-29,22.489999771118164
2020-06-01,22.489999771118164
2020-06-02,22.709999084472656
2020-06-03,22.81999969482422
2020-06-04,22.770000457763672
2020-06-05,22.940000534057617
2020-06-08,22.899999618530273
2020-06-09,22.75
2020-06-10,22.75
2020-06-11,22.260000228881836
2020-06-12,22.399999618530273
2020-06-15,22.549999237060547
2020-06-16,22.6299991607666
2020-06-17,22.649999618530273
2020-06-18,22.59000015258789
2020-06-19,22.6200008392334
2020-06-22,22.530000686645508
2020-06-23,22.549999237060547
2020-06-24,22.389999389648438
2020-06-25,22.399999618530273
2020-06-26,22.280000686645508
2020-06-29,22.190000534057617
2020-06-30,22.299999237060547
2020-07-01,22.399999618530273
2020-07-02,22.510000228881836
2020-07-06,22.59000015258789
2020-07-07,22.549999237060547
2020-07-08,22.56999969482422
2020-07-09,22.530000686645508
2020-07-10,22.540000915527344
2020-07-13,22.5
2020-07-14,22.610000610351562
2020-07-15,22.719999313354492
2020-07-16,22.739999771118164
2020-07-17,22.780000686645508
2020-07-20,22.799999237060547
2020-07-21,22.899999618530273
2020-07-22,22.90999984741211
2020-07-23,22.8799991607666
2020-07-24,22.93000030517578
2020-07-27,22.940000534057617
2020-07-28,22.90999984741211
2020-07-29,22.989999771118164
2020-07-30,23.030000686645508
2020-07-31,23.049999237060547
2020-08-03,23.079999923706055
2020-08-04,23.06999969482422
2020-08-05,23.079999923706055
2020-08-06,23.09000015258789
2020-08-07,23.05500030517578
2020-08-10,23.040000915527344
2020-08-11,22.989999771118164
2020-08-12,22.969999313354492
2020-08-13,22.899999618530273
2020-08-14,22.860000610351562
2020-08-17,22.90999984741211
2020-08-18,22.93000030517578
2020-08-19,22.899999618530273
2020-08-20,22.920000076293945
2020-08-21,22.93000030517578
2020-08-24,22.90999984741211
2020-08-25,22.940000534057617
2020-08-26,22.959999084472656
2020-08-27,22.969999313354492
2020-08-28,22.979999542236328
2020-08-31,22.969999313354492
2020-09-01,23.030000686645508
2020-09-02,23.075000762939453
2020-09-03,22.969999313354492
2020-09-04,22.959999084472656
2020-09-08,22.8700008392334
2020-09-09,22.959999084472656
2020-09-10,22.90999984741211
2020-09-11,22.93000030517578
2020-09-14,22.90999984741211
2020-09-15,22.93000030517578
2020-09-16,22.950000762939453
2020-09-17,22.950000762939453
2020-09-18,22.940000534057617
2020-09-21,22.760000228881836
2020-09-22,22.809999465942383
2020-09-23,22.729999542236328
2020-09-24,22.690000534057617
2020-09-25,22.729999542236328
2020-09-28,22.774999618530273
2020-09-29,22.809999465942383
2020-09-30,22.860000610351562
2020-10-01,22.90999984741211
2020-10-02,22.93000030517578
2020-10-05,23.0
2020-10-06,22.979999542236328
2020-10-07,23.030000686645508
2020-10-08,23.06999969482422
2020-10-09,23.06999969482422
2020-10-12,23.1299991607666
2020-10-13,23.09000015258789
2020-10-14,23.09000015258789
2020-10-15,23.079999923706055
2020-10-16,23.059999465942383
2020-10-19,22.959999084472656
2020-10-20,23.010000228881836
2020-10-21,22.989999771118164
2020-10-22,23.0
2020-10-23,23.020000457763672
2020-10-26,22.940000534057617
2020-10-27,22.93000030517578
2020-10-28,22.809999465942383
2020-10-29,22.84000015258789
2020-10-30,22.8799991607666
2020-11-02,22.90999984741211
2020-11-03,23.030000686645508
2020-11-04,23.190000534057617
2020-11-05,23.229999542236328
2020-11-06,23.190000534057617
2020-11-09,23.270000457763672
2020-11-10,23.239999771118164
2020-11-11,23.219999313354492
2020-11-12,23.139999389648438
2020-11-13,23.18000030517578
2020-11-16,23.229999542236328
2020-11-17,23.239999771118164
2020-11-18,23.219999313354492
2020-11-19,23.239999771118164
2020-11-20,23.229999542236328
2020-11-23,23.170000076293945
2020-11-24,23.15999984741211
2020-11-25,23.219999313354492
2020-11-27,23.229999542236328
2020-11-30,23.200000762939453
2020-12-01,23.229999542236328
2020-12-02,23.280000686645508
2020-12-03,23.290000915527344
2020-12-04,23.329999923706055
2020-12-07,23.309999465942383
2020-12-08,23.299999237060547
2020-12-09,23.280000686645508
2020-12-10,23.299999237060547
2020-12-11,23.260000228881836
2020-12-14,23.270000457763672
2020-12-15,23.295000076293945
2020-12-16,23.299999237060547
2020-12-17,23.30500030517578
2020-12-18,23.299999237060547
2020-12-21,23.19499969482422
2020-12-22,23.209999084472656
2020-12-23,23.260000228881836
2020-12-24,23.299999237060547
2020-12-28,23.309999465942383
2020-12-29,23.290000915527344
2020-12-30,23.31999969482422
2020-12-31,23.34000015258789
2021-01-04,23.309999465942383
2021-01-05,23.329999923706055
2021-01-06,23.299999237060547
2021-01-07,23.34000015258789
2021-01-08,23.334999084472656
2021-01-11,23.290000915527344
2021-01-12,23.290000915527344
2021-01-13,23.34000015258789
2021-01-14,23.329999923706055
2021-01-15,23.31999969482422
2021-01-19,23.280000686645508
2021-01-20,23.290000915527344
2021-01-21,23.280000686645508
2021-01-22,23.280000686645508
2021-01-25,23.260000228881836
2021-01-26,23.25
2021-01-27,23.209999084472656
2021-01-28,23.229999542236328
2021-01-29,23.209999084472656
2021-02-01,23.260000228881836
2021-02-02,23.299999237060547
2021-02-03,23.299999237060547
2021-02-04,23.31999969482422
2021-02-05,23.329999923706055
2021-02-08,23.360000610351562
2021-02-09,23.34000015258789
2021-02-10,23.350000381469727
2021-02-11,23.360000610351562
2021-02-12,23.3799991607666
2021-02-16,23.3799991607666
2021-02-17,23.3700008392334
2021-02-18,23.360000610351562
2021-02-19,23.3799991607666
2021-02-22,23.270000457763672
2021-02-23,23.28499984741211
2021-02-24,23.280000686645508
2021-02-25,23.200000762939453
2021-02-26,23.18000030517578
2021-03-01,23.280000686645508
2021-03-02,23.280000686645508
2021-03-03,23.260000228881836
2021-03-04,23.209999084472656
2021-03-05,23.260000228881836
2021-03-08,23.190000534057617
2021-03-09,23.209999084472656
2021-03-10,23.229999542236328
2021-03-11,23.270000457763672
2021-03-12,23.25
2021-03-15,23.260000228881836
2021-03-16,23.229999542236328
2021-03-17,23.25
2021-03-18,23.170000076293945
2021-03-19,23.219999313354492
2021-03-22,23.190000534057617
2021-03-23,23.200000762939453
2021-03-24,23.229999542236328
2021-03-25,23.25
2021-03-26,23.280000686645508
2021-03-29,23.299999237060547
2021-03-30,23.290000915527344
2021-03-31,23.350000381469727
2021-04-01,23.3799991607666
2021-04-05,23.389999389648438
2021-04-06,23.399999618530273
2021-04-07,23.389999389648438
2021-04-08,23.389999389648438
2021-04-09,23.3799991607666
2021-04-12,23.3799991607666
2021-04-13,23.389999389648438
2021-04-14,23.389999389648438
2021-04-15,23.420000076293945
2021-04-16,23.399999618530273
2021-04-19,23.299999237060547
2021-04-20,23.290000915527344
2021-04-21,23.290000915527344
2021-04-22,23.295000076293945
2021-04-23,23.31999969482422
2021-04-26,23.329999923706055
2021-04-27,23.309999465942383
2021-04-28,23.329999923706055
2021-04-29,23.329999923706055
2021-04-30,23.34000015258789
2021-05-03,23.325000762939453
2021-05-04,23.31999969482422
2021-05-05,23.34000015258789
2021-05-06,23.34000015258789
2021-05-07,23.34000015258789
2021-05-10,23.31999969482422
2021-05-11,23.299999237060547
2021-05-12,23.260000228881836
2021-05-13,23.290000915527344
2021-05-14,23.309999465942383
