,DMAC
2014-12-08,0.8140000104904175
2014-12-09,0.8140000104904175
2014-12-10,0.8140000104904175
2014-12-11,0.8140000104904175
2014-12-12,0.8140000104904175
2014-12-15,0.8140000104904175
2014-12-16,0.8140000104904175
2014-12-17,0.8140000104904175
2014-12-18,0.8140000104904175
2014-12-19,0.8140000104904175
2014-12-22,0.8399999737739563
2014-12-23,0.8399999737739563
2014-12-24,0.8399999737739563
2014-12-26,0.8399999737739563
2014-12-29,0.8399999737739563
2014-12-30,1.0
2014-12-31,1.0
2015-01-02,1.0
2015-01-05,1.0
2015-01-06,1.0
2015-01-07,1.0
2015-01-08,1.0
2015-01-09,1.0
2015-01-12,1.0
2015-01-13,0.9800000190734863
2015-01-14,0.9800000190734863
2015-01-15,0.9800000190734863
2015-01-16,0.9800000190734863
2015-01-20,0.9800000190734863
2015-01-21,0.9800000190734863
2015-01-22,0.9800000190734863
2015-01-23,0.9800000190734863
2015-01-26,0.9800000190734863
2015-01-27,0.9800000190734863
2015-01-28,0.9800000190734863
2015-01-29,0.9800000190734863
2015-01-30,0.9800000190734863
2015-02-02,0.9800000190734863
2015-02-03,1.6200000047683716
2015-02-04,1.6200000047683716
2015-02-05,1.6200000047683716
2015-02-06,1.6200000047683716
2015-02-09,1.6200000047683716
2015-02-10,1.6200000047683716
2015-02-11,1.6200000047683716
2015-02-12,1.6200000047683716
2015-02-13,1.6200000047683716
2015-02-17,1.6200000047683716
2015-02-18,1.6200000047683716
2015-02-19,1.6200000047683716
2015-02-20,1.6200000047683716
2015-02-23,1.6200000047683716
2015-02-24,1.6200000047683716
2015-02-25,1.6200000047683716
2015-02-26,1.6200000047683716
2015-02-27,1.6200000047683716
2015-03-02,1.6200000047683716
2015-03-03,1.6200000047683716
2015-03-04,1.6200000047683716
2015-03-05,1.6200000047683716
2015-03-06,1.6200000047683716
2015-03-09,1.6200000047683716
2015-03-10,1.6200000047683716
2015-03-11,1.6200000047683716
2015-03-12,1.600000023841858
2015-03-13,1.600000023841858
2015-03-16,1.600000023841858
2015-03-17,1.600000023841858
2015-03-18,1.600000023841858
2015-03-19,1.600000023841858
2015-03-20,1.600000023841858
2015-03-23,1.600000023841858
2015-03-24,1.600000023841858
2015-03-25,1.600000023841858
2015-03-26,1.600000023841858
2015-03-27,1.600000023841858
2015-03-30,1.600000023841858
2015-03-31,1.600000023841858
2015-04-01,1.600000023841858
2015-04-02,1.600000023841858
2015-04-06,1.600000023841858
2015-04-07,1.600000023841858
2015-04-08,1.600000023841858
2015-04-09,1.600000023841858
2015-04-10,1.600000023841858
2015-04-13,1.440000057220459
2015-04-14,1.440000057220459
2015-04-15,1.440000057220459
2015-04-16,1.440000057220459
2015-04-17,1.440000057220459
2015-04-20,1.440000057220459
2015-04-21,1.440000057220459
2015-04-22,1.440000057220459
2015-04-23,1.440000057220459
2015-04-24,1.440000057220459
2015-04-27,1.440000057220459
2015-04-28,1.440000057220459
2015-04-29,1.440000057220459
2015-04-30,1.440000057220459
2015-05-01,1.440000057220459
2015-05-04,1.440000057220459
2015-05-05,1.440000057220459
2015-05-06,1.440000057220459
2015-05-07,1.440000057220459
2015-05-08,1.440000057220459
2015-05-11,1.440000057220459
2015-05-12,1.440000057220459
2015-05-13,1.440000057220459
2015-05-14,1.6399999856948853
2015-05-15,1.6399999856948853
2015-05-18,1.6399999856948853
2015-05-19,1.6399999856948853
2015-05-20,1.6399999856948853
2015-05-21,1.6399999856948853
2015-05-22,1.6399999856948853
2015-05-26,1.6399999856948853
2015-05-27,1.6399999856948853
2015-05-28,1.6399999856948853
2015-05-29,1.6399999856948853
2015-06-01,1.6399999856948853
2015-06-02,1.6399999856948853
2015-06-03,1.6399999856948853
2015-06-04,1.6399999856948853
2015-06-05,1.6399999856948853
2015-06-08,1.6399999856948853
2015-06-09,1.6399999856948853
2015-06-10,1.6399999856948853
2015-06-11,1.6399999856948853
2015-06-12,1.6399999856948853
2015-06-15,1.6399999856948853
2015-06-16,1.6399999856948853
2015-06-17,1.6399999856948853
2015-06-18,1.6399999856948853
2015-06-19,1.6399999856948853
2015-06-22,1.6399999856948853
2015-06-23,1.6399999856948853
2015-06-24,1.6399999856948853
2015-06-25,1.6399999856948853
2015-06-26,1.6399999856948853
2015-06-29,1.6399999856948853
2015-06-30,1.6399999856948853
2015-07-01,1.6399999856948853
2015-07-02,1.6399999856948853
2015-07-06,1.6399999856948853
2015-07-07,1.6399999856948853
2015-07-08,1.6399999856948853
2015-07-09,1.6399999856948853
2015-07-10,1.6399999856948853
2015-07-13,1.6399999856948853
2015-07-14,1.6399999856948853
2015-07-15,1.6399999856948853
2015-07-16,1.6399999856948853
2015-07-17,1.6399999856948853
2015-07-20,1.6399999856948853
2015-07-21,1.6399999856948853
2015-07-22,1.6399999856948853
2015-07-23,1.6399999856948853
2015-07-24,1.6399999856948853
2015-07-27,1.6399999856948853
2015-07-28,1.6399999856948853
2015-07-29,1.6399999856948853
2015-07-30,1.5759999752044678
2015-07-31,1.5759999752044678
2015-08-03,1.5759999752044678
2015-08-04,1.5759999752044678
2015-08-05,1.5759999752044678
2015-08-06,1.5759999752044678
2015-08-07,1.5759999752044678
2015-08-10,1.5759999752044678
2015-08-11,1.5759999752044678
2015-08-12,1.5759999752044678
2015-08-13,1.5759999752044678
2015-08-14,1.5759999752044678
2015-08-17,1.5759999752044678
2015-08-18,1.5759999752044678
2015-08-19,1.5759999752044678
2015-08-20,1.5759999752044678
2015-08-21,1.5759999752044678
2015-08-24,1.5759999752044678
2015-08-25,1.5759999752044678
2015-08-26,1.5759999752044678
2015-08-27,1.5759999752044678
2015-08-28,1.399999976158142
2015-08-31,1.100000023841858
2015-09-01,1.399999976158142
2015-09-02,1.399999976158142
2015-09-03,1.399999976158142
2015-09-04,1.5579999685287476
2015-09-08,1.5640000104904175
2015-09-09,1.7879999876022339
2015-09-10,1.7879999876022339
2015-09-11,1.7879999876022339
2015-09-14,1.7879999876022339
2015-09-15,1.7879999876022339
2015-09-16,1.7879999876022339
2015-09-17,1.7879999876022339
2015-09-18,1.7879999876022339
2015-09-21,1.7879999876022339
2015-09-22,1.694000005722046
2015-09-23,1.694000005722046
2015-09-24,1.694000005722046
2015-09-25,1.694000005722046
2015-09-28,1.694000005722046
2015-09-29,1.694000005722046
2015-09-30,1.694000005722046
2015-10-01,1.694000005722046
2015-10-02,1.694000005722046
2015-10-05,1.694000005722046
2015-10-06,1.694000005722046
2015-10-07,1.694000005722046
2015-10-08,1.694000005722046
2015-10-09,1.590000033378601
2015-10-12,1.590000033378601
2015-10-13,1.590000033378601
2015-10-14,1.590000033378601
2015-10-15,1.7640000581741333
2015-10-16,1.7640000581741333
2015-10-19,1.746000051498413
2015-10-20,1.746000051498413
2015-10-21,1.746000051498413
2015-10-22,1.746000051498413
2015-10-23,1.746000051498413
2015-10-26,1.746000051498413
2015-10-27,1.746000051498413
2015-10-28,1.746000051498413
2015-10-29,1.746000051498413
2015-10-30,1.746000051498413
2015-11-02,1.746000051498413
2015-11-03,1.746000051498413
2015-11-04,1.746000051498413
2015-11-05,1.746000051498413
2015-11-06,1.746000051498413
2015-11-09,1.4800000190734863
2015-11-10,1.4800000190734863
2015-11-11,1.4800000190734863
2015-11-12,1.4800000190734863
2015-11-13,1.9279999732971191
2015-11-16,1.9279999732971191
2015-11-17,1.9279999732971191
2015-11-18,1.9279999732971191
2015-11-19,1.694000005722046
2015-11-20,1.694000005722046
2015-11-23,1.694000005722046
2015-11-24,1.694000005722046
2015-11-25,1.694000005722046
2015-11-27,1.694000005722046
2015-11-30,1.694000005722046
2015-12-01,1.694000005722046
2015-12-02,1.694000005722046
2015-12-03,1.6959999799728394
2015-12-04,1.7999999523162842
2015-12-07,1.7999999523162842
2015-12-08,1.7999999523162842
2015-12-09,1.7999999523162842
2015-12-10,1.7999999523162842
2015-12-11,1.7999999523162842
2015-12-14,1.7999999523162842
2015-12-15,1.7999999523162842
2015-12-16,1.7999999523162842
2015-12-17,1.7999999523162842
2015-12-18,1.7999999523162842
2015-12-21,1.4600000381469727
2015-12-22,1.4600000381469727
2015-12-23,1.4600000381469727
2015-12-24,1.4600000381469727
2015-12-28,1.4600000381469727
2015-12-29,1.899999976158142
2015-12-30,1.899999976158142
2015-12-31,1.899999976158142
2016-01-04,1.899999976158142
2016-01-05,1.899999976158142
2016-01-06,1.899999976158142
2016-01-07,1.899999976158142
2016-01-08,1.899999976158142
2016-01-11,1.899999976158142
2016-01-12,1.899999976158142
2016-01-13,1.899999976158142
2016-01-14,1.899999976158142
2016-01-15,1.899999976158142
2016-01-19,1.899999976158142
2016-01-20,1.899999976158142
2016-01-21,1.899999976158142
2016-01-22,2.184000015258789
2016-01-25,2.184000015258789
2016-01-26,2.184000015258789
2016-01-27,2.184000015258789
2016-01-28,2.184000015258789
2016-01-29,2.184000015258789
2016-02-01,2.184000015258789
2016-02-02,2.184000015258789
2016-02-03,2.184000015258789
2016-02-04,2.184000015258789
2016-02-05,2.184000015258789
2016-02-08,2.184000015258789
2016-02-09,2.184000015258789
2016-02-10,2.184000015258789
2016-02-11,2.184000015258789
2016-02-12,2.184000015258789
2016-02-16,2.2200000286102295
2016-02-17,2.2200000286102295
2016-02-18,2.2200000286102295
2016-02-19,2.2200000286102295
2016-02-22,2.2200000286102295
2016-02-23,2.2200000286102295
2016-02-24,2.2200000286102295
2016-02-25,2.2200000286102295
2016-02-26,2.2200000286102295
2016-02-29,2.2200000286102295
2016-03-01,2.2200000286102295
2016-03-02,2.2200000286102295
2016-03-03,2.2200000286102295
2016-03-04,2.2200000286102295
2016-03-07,2.2200000286102295
2016-03-08,2.2200000286102295
2016-03-09,2.2200000286102295
2016-03-10,2.2200000286102295
2016-03-11,2.2200000286102295
2016-03-14,2.76200008392334
2016-03-15,2.6579999923706055
2016-03-16,2.6579999923706055
2016-03-17,2.6579999923706055
2016-03-18,2.6579999923706055
2016-03-21,2.6579999923706055
2016-03-22,2.6579999923706055
2016-03-23,2.6579999923706055
2016-03-24,2.6579999923706055
2016-03-28,2.6579999923706055
2016-03-29,2.6579999923706055
2016-03-30,2.6579999923706055
2016-03-31,2.6579999923706055
2016-04-01,2.6579999923706055
2016-04-04,2.6579999923706055
2016-04-05,2.6579999923706055
2016-04-06,2.6579999923706055
2016-04-07,2.6579999923706055
