,FLTR
2015-02-03,24.90999984741211
2015-02-04,24.920000076293945
2015-02-05,24.959999084472656
2015-02-06,24.850000381469727
2015-02-09,24.8799991607666
2015-02-10,24.8700008392334
2015-02-11,24.90999984741211
2015-02-12,24.93000030517578
2015-02-13,24.940000534057617
2015-02-17,24.940000534057617
2015-02-18,24.93000030517578
2015-02-19,24.920000076293945
2015-02-20,24.93000030517578
2015-02-23,24.8799991607666
2015-02-24,24.90999984741211
2015-02-25,24.8700008392334
2015-02-26,24.899999618530273
2015-02-27,24.889999389648438
2015-03-02,24.93000030517578
2015-03-03,24.889999389648438
2015-03-04,24.950000762939453
2015-03-05,24.969999313354492
2015-03-06,24.93000030517578
2015-03-09,24.90999984741211
2015-03-10,24.90999984741211
2015-03-11,24.90999984741211
2015-03-12,24.899999618530273
2015-03-13,24.860000610351562
2015-03-16,24.889999389648438
2015-03-17,24.889999389648438
2015-03-18,24.8700008392334
2015-03-19,24.90999984741211
2015-03-20,24.860000610351562
2015-03-23,24.8700008392334
2015-03-24,24.8700008392334
2015-03-25,24.8700008392334
2015-03-26,24.8799991607666
2015-03-27,24.8799991607666
2015-03-30,24.8700008392334
2015-03-31,24.8700008392334
2015-04-01,24.860000610351562
2015-04-02,24.8799991607666
2015-04-06,24.860000610351562
2015-04-07,24.899999618530273
2015-04-08,24.889999389648438
2015-04-09,24.93000030517578
2015-04-10,24.93000030517578
2015-04-13,24.899999618530273
2015-04-14,24.8799991607666
2015-04-15,24.8799991607666
2015-04-16,24.889999389648438
2015-04-17,24.8799991607666
2015-04-20,24.860000610351562
2015-04-21,24.889999389648438
2015-04-22,24.8799991607666
2015-04-23,24.8799991607666
2015-04-24,24.899999618530273
2015-04-27,24.920000076293945
2015-04-28,24.940000534057617
2015-04-29,24.920000076293945
2015-04-30,24.889999389648438
2015-05-01,24.90999984741211
2015-05-04,24.899999618530273
2015-05-05,24.899999618530273
2015-05-06,24.8799991607666
2015-05-07,24.8700008392334
2015-05-08,24.8799991607666
2015-05-11,24.899999618530273
2015-05-12,24.8700008392334
2015-05-13,24.889999389648438
2015-05-14,24.889999389648438
2015-05-15,24.889999389648438
2015-05-18,24.899999618530273
2015-05-19,24.8700008392334
2015-05-20,24.889999389648438
2015-05-21,24.920000076293945
2015-05-22,24.8799991607666
2015-05-26,24.8799991607666
2015-05-27,24.8799991607666
2015-05-28,24.93000030517578
2015-05-29,24.940000534057617
2015-06-01,24.93000030517578
2015-06-02,24.920000076293945
2015-06-03,24.90999984741211
2015-06-04,24.899999618530273
2015-06-05,24.8799991607666
2015-06-08,24.889999389648438
2015-06-09,24.920000076293945
2015-06-10,24.8799991607666
2015-06-11,24.90999984741211
2015-06-12,24.90999984741211
2015-06-15,24.90999984741211
2015-06-16,24.90999984741211
2015-06-17,24.8700008392334
2015-06-18,24.8700008392334
2015-06-19,24.899999618530273
2015-06-22,24.8700008392334
2015-06-23,24.899999618530273
2015-06-24,24.889999389648438
2015-06-25,24.860000610351562
2015-06-26,24.84000015258789
2015-06-29,24.850000381469727
2015-06-30,24.850000381469727
2015-07-01,24.8799991607666
2015-07-02,24.8700008392334
2015-07-06,24.8700008392334
2015-07-07,24.81999969482422
2015-07-08,24.90999984741211
2015-07-09,24.860000610351562
2015-07-10,24.8799991607666
2015-07-13,24.8799991607666
2015-07-14,24.84000015258789
2015-07-15,24.84000015258789
2015-07-16,24.8799991607666
2015-07-17,24.8799991607666
2015-07-20,24.860000610351562
2015-07-21,24.860000610351562
2015-07-22,24.84000015258789
2015-07-23,24.84000015258789
2015-07-24,24.8799991607666
2015-07-27,24.889999389648438
2015-07-28,24.889999389648438
2015-07-29,24.889999389648438
2015-07-30,24.889999389648438
2015-07-31,24.899999618530273
2015-08-03,24.850000381469727
2015-08-04,24.8700008392334
2015-08-05,24.829999923706055
2015-08-06,24.8799991607666
2015-08-07,24.860000610351562
2015-08-10,24.829999923706055
2015-08-11,24.829999923706055
2015-08-12,24.829999923706055
2015-08-13,24.829999923706055
2015-08-14,24.81999969482422
2015-08-17,24.81999969482422
2015-08-18,24.81999969482422
2015-08-19,24.850000381469727
2015-08-20,24.860000610351562
2015-08-21,24.84000015258789
2015-08-24,24.81999969482422
2015-08-25,24.780000686645508
2015-08-26,24.739999771118164
2015-08-27,24.790000915527344
2015-08-28,24.799999237060547
2015-08-31,24.790000915527344
2015-09-01,24.780000686645508
2015-09-02,24.739999771118164
2015-09-03,24.739999771118164
2015-09-04,24.729999542236328
2015-09-08,24.780000686645508
2015-09-09,24.739999771118164
2015-09-10,24.81999969482422
2015-09-11,24.729999542236328
2015-09-14,24.729999542236328
2015-09-15,24.770000457763672
2015-09-16,24.770000457763672
2015-09-17,24.770000457763672
2015-09-18,24.75
2015-09-21,24.75
2015-09-22,24.770000457763672
2015-09-23,24.75
2015-09-24,24.780000686645508
2015-09-25,24.799999237060547
2015-09-28,24.739999771118164
2015-09-29,24.75
2015-09-30,24.75
2015-10-01,24.75
2015-10-02,24.719999313354492
2015-10-05,24.719999313354492
2015-10-06,24.700000762939453
2015-10-07,24.729999542236328
2015-10-08,24.700000762939453
2015-10-09,24.700000762939453
2015-10-12,24.729999542236328
2015-10-13,24.719999313354492
2015-10-14,24.809999465942383
2015-10-15,24.700000762939453
2015-10-16,24.75
2015-10-19,24.75
2015-10-20,24.739999771118164
2015-10-21,24.75
2015-10-22,24.709999084472656
2015-10-23,24.739999771118164
2015-10-26,24.68000030517578
2015-10-27,24.68000030517578
2015-10-28,24.670000076293945
2015-10-29,24.75
2015-10-30,24.719999313354492
2015-11-02,24.690000534057617
2015-11-03,24.700000762939453
2015-11-04,24.700000762939453
2015-11-05,24.709999084472656
2015-11-06,24.729999542236328
2015-11-09,24.729999542236328
2015-11-10,24.790000915527344
2015-11-11,24.799999237060547
2015-11-12,24.799999237060547
2015-11-13,24.809999465942383
2015-11-16,24.799999237060547
2015-11-17,24.760000228881836
2015-11-18,24.780000686645508
2015-11-19,24.780000686645508
2015-11-20,24.780000686645508
2015-11-23,24.75
2015-11-24,24.790000915527344
2015-11-25,24.799999237060547
2015-11-27,24.729999542236328
2015-11-30,24.760000228881836
2015-12-01,24.799999237060547
2015-12-02,24.68000030517578
2015-12-03,24.760000228881836
2015-12-04,24.709999084472656
2015-12-07,24.68000030517578
2015-12-08,24.739999771118164
2015-12-09,24.690000534057617
2015-12-10,24.690000534057617
2015-12-11,24.709999084472656
2015-12-14,24.68000030517578
2015-12-15,24.639999389648438
2015-12-16,24.700000762939453
2015-12-17,24.690000534057617
2015-12-18,24.700000762939453
2015-12-21,24.670000076293945
2015-12-22,24.65999984741211
2015-12-23,24.670000076293945
2015-12-24,24.68000030517578
2015-12-28,24.65999984741211
2015-12-29,24.65999984741211
2015-12-30,24.6299991607666
2015-12-31,24.670000076293945
2016-01-04,24.649999618530273
2016-01-05,24.690000534057617
2016-01-06,24.729999542236328
2016-01-07,24.729999542236328
2016-01-08,24.690000534057617
2016-01-11,24.709999084472656
2016-01-12,24.670000076293945
2016-01-13,24.6200008392334
2016-01-14,24.690000534057617
2016-01-15,24.670000076293945
2016-01-19,24.649999618530273
2016-01-20,24.610000610351562
2016-01-21,24.6299991607666
2016-01-22,24.6200008392334
2016-01-25,24.600000381469727
2016-01-26,24.639999389648438
2016-01-27,24.56999969482422
2016-01-28,24.56999969482422
2016-01-29,24.56999969482422
2016-02-01,24.6200008392334
2016-02-02,24.610000610351562
2016-02-03,24.549999237060547
2016-02-04,24.559999465942383
2016-02-05,24.549999237060547
2016-02-08,24.579999923706055
2016-02-09,24.540000915527344
2016-02-10,24.489999771118164
2016-02-11,24.459999084472656
2016-02-12,24.440000534057617
2016-02-16,24.34000015258789
2016-02-17,24.479999542236328
2016-02-18,24.469999313354492
2016-02-19,24.459999084472656
2016-02-22,24.520000457763672
2016-02-23,24.520000457763672
2016-02-24,24.520000457763672
2016-02-25,24.459999084472656
2016-02-26,24.459999084472656
2016-02-29,24.489999771118164
2016-03-01,24.530000686645508
2016-03-02,24.450000762939453
2016-03-03,24.479999542236328
2016-03-04,24.479999542236328
2016-03-07,24.450000762939453
2016-03-08,24.489999771118164
2016-03-09,24.489999771118164
2016-03-10,24.459999084472656
2016-03-11,24.510000228881836
2016-03-14,24.530000686645508
2016-03-15,24.540000915527344
2016-03-16,24.540000915527344
2016-03-17,24.540000915527344
2016-03-18,24.549999237060547
2016-03-21,24.6200008392334
2016-03-22,24.579999923706055
2016-03-23,24.549999237060547
2016-03-24,24.6200008392334
2016-03-28,24.59000015258789
2016-03-29,24.600000381469727
2016-03-30,24.56999969482422
2016-03-31,24.6299991607666
2016-04-01,24.579999923706055
2016-04-04,24.6200008392334
2016-04-05,24.6200008392334
2016-04-06,24.600000381469727
2016-04-07,24.6200008392334
2016-04-08,24.59000015258789
2016-04-11,24.579999923706055
2016-04-12,24.600000381469727
2016-04-13,24.6299991607666
2016-04-14,24.6200008392334
2016-04-15,24.610000610351562
2016-04-18,24.59000015258789
2016-04-19,24.6200008392334
2016-04-20,24.610000610351562
2016-04-21,24.639999389648438
2016-04-22,24.610000610351562
2016-04-25,24.65999984741211
2016-04-26,24.649999618530273
2016-04-27,24.6299991607666
2016-04-28,24.6299991607666
2016-04-29,24.6200008392334
2016-05-02,24.6200008392334
2016-05-03,24.639999389648438
2016-05-04,24.670000076293945
2016-05-05,24.709999084472656
2016-05-06,24.690000534057617
2016-05-09,24.6299991607666
2016-05-10,24.639999389648438
2016-05-11,24.75
2016-05-12,24.68000030517578
2016-05-13,24.709999084472656
2016-05-16,24.700000762939453
2016-05-17,24.700000762939453
2016-05-18,24.700000762939453
2016-05-19,24.780000686645508
2016-05-20,24.709999084472656
2016-05-23,24.729999542236328
2016-05-24,24.719999313354492
2016-05-25,24.709999084472656
2016-05-26,24.729999542236328
2016-05-27,24.729999542236328
2016-05-31,24.81999969482422
2016-06-01,24.75
2016-06-02,24.75
2016-06-03,24.709999084472656
2016-06-06,24.729999542236328
2016-06-07,24.709999084472656
2016-06-08,24.719999313354492
2016-06-09,24.729999542236328
2016-06-10,24.729999542236328
2016-06-13,24.719999313354492
2016-06-14,24.739999771118164
2016-06-15,24.739999771118164
2016-06-16,24.760000228881836
2016-06-17,24.780000686645508
2016-06-20,24.75
2016-06-21,24.790000915527344
2016-06-22,24.799999237060547
2016-06-23,24.809999465942383
2016-06-24,24.829999923706055
2016-06-27,24.809999465942383
2016-06-28,24.780000686645508
2016-06-29,24.809999465942383
2016-06-30,24.809999465942383
2016-07-01,24.809999465942383
2016-07-05,24.780000686645508
2016-07-06,24.790000915527344
2016-07-07,24.770000457763672
2016-07-08,24.790000915527344
2016-07-11,24.809999465942383
2016-07-12,24.81999969482422
2016-07-13,24.809999465942383
2016-07-14,24.809999465942383
2016-07-15,24.780000686645508
2016-07-18,24.799999237060547
2016-07-19,24.809999465942383
2016-07-20,24.809999465942383
2016-07-21,24.829999923706055
2016-07-22,24.81999969482422
2016-07-25,24.81999969482422
2016-07-26,24.809999465942383
2016-07-27,24.829999923706055
2016-07-28,24.829999923706055
2016-07-29,24.84000015258789
2016-08-01,24.889999389648438
2016-08-02,24.829999923706055
2016-08-03,24.829999923706055
2016-08-04,24.8700008392334
2016-08-05,24.84000015258789
2016-08-08,24.8700008392334
2016-08-09,24.84000015258789
2016-08-10,24.8700008392334
2016-08-11,24.8700008392334
2016-08-12,24.850000381469727
2016-08-15,24.90999984741211
2016-08-16,24.899999618530273
2016-08-17,24.850000381469727
2016-08-18,24.899999618530273
2016-08-19,24.860000610351562
2016-08-22,24.850000381469727
2016-08-23,24.8799991607666
2016-08-24,24.899999618530273
2016-08-25,24.90999984741211
2016-08-26,24.889999389648438
2016-08-29,24.940000534057617
2016-08-30,24.899999618530273
2016-08-31,24.93000030517578
2016-09-01,24.889999389648438
2016-09-02,24.90999984741211
2016-09-06,24.899999618530273
2016-09-07,24.889999389648438
2016-09-08,24.889999389648438
2016-09-09,24.889999389648438
2016-09-12,24.899999618530273
2016-09-13,24.889999389648438
2016-09-14,24.90999984741211
2016-09-15,24.93000030517578
2016-09-16,24.889999389648438
2016-09-19,24.93000030517578
2016-09-20,24.93000030517578
2016-09-21,24.899999618530273
2016-09-22,24.940000534057617
2016-09-23,24.950000762939453
2016-09-26,24.959999084472656
2016-09-27,24.920000076293945
2016-09-28,24.93000030517578
2016-09-29,24.920000076293945
2016-09-30,24.920000076293945
2016-10-03,24.920000076293945
2016-10-04,24.860000610351562
2016-10-05,24.860000610351562
2016-10-06,24.850000381469727
2016-10-07,24.8700008392334
2016-10-10,24.8799991607666
2016-10-11,24.8799991607666
2016-10-12,24.8799991607666
2016-10-13,24.899999618530273
2016-10-14,24.8799991607666
2016-10-17,24.90999984741211
2016-10-18,24.8700008392334
2016-10-19,24.899999618530273
2016-10-20,24.90999984741211
2016-10-21,24.920000076293945
2016-10-24,24.8799991607666
2016-10-25,24.889999389648438
2016-10-26,24.899999618530273
2016-10-27,24.920000076293945
2016-10-28,24.93000030517578
2016-10-31,24.920000076293945
2016-11-01,24.90999984741211
2016-11-02,24.90999984741211
2016-11-03,24.90999984741211
2016-11-04,24.90999984741211
2016-11-07,24.899999618530273
2016-11-08,24.889999389648438
2016-11-09,24.920000076293945
2016-11-10,24.899999618530273
2016-11-11,24.8700008392334
2016-11-14,24.90999984741211
2016-11-15,24.8799991607666
2016-11-16,24.920000076293945
2016-11-17,24.93000030517578
2016-11-18,24.959999084472656
2016-11-21,24.959999084472656
2016-11-22,24.969999313354492
2016-11-23,24.979999542236328
2016-11-25,24.979999542236328
2016-11-28,24.969999313354492
2016-11-29,24.959999084472656
2016-11-30,24.979999542236328
2016-12-01,24.959999084472656
2016-12-02,24.959999084472656
2016-12-05,24.940000534057617
2016-12-06,24.940000534057617
2016-12-07,24.940000534057617
2016-12-08,24.959999084472656
2016-12-09,24.940000534057617
2016-12-12,24.940000534057617
2016-12-13,24.950000762939453
2016-12-14,24.979999542236328
2016-12-15,24.989999771118164
2016-12-16,24.969999313354492
2016-12-19,25.0
2016-12-20,24.989999771118164
2016-12-21,25.010000228881836
2016-12-22,25.0
2016-12-23,25.030000686645508
2016-12-27,25.020000457763672
2016-12-28,25.0
2016-12-29,25.0
2016-12-30,25.0
2017-01-03,25.010000228881836
2017-01-04,25.040000915527344
2017-01-05,25.040000915527344
2017-01-06,25.049999237060547
2017-01-09,25.049999237060547
2017-01-10,25.059999465942383
2017-01-11,25.049999237060547
2017-01-12,25.030000686645508
2017-01-13,25.040000915527344
2017-01-17,25.059999465942383
2017-01-18,25.040000915527344
2017-01-19,25.030000686645508
2017-01-20,25.040000915527344
2017-01-23,25.059999465942383
2017-01-24,25.06999969482422
2017-01-25,25.079999923706055
2017-01-26,25.09000015258789
2017-01-27,25.100000381469727
2017-01-30,25.100000381469727
2017-01-31,25.079999923706055
2017-02-01,25.09000015258789
2017-02-02,25.100000381469727
2017-02-03,25.100000381469727
2017-02-06,25.100000381469727
2017-02-07,25.100000381469727
2017-02-08,25.110000610351562
2017-02-09,25.079999923706055
2017-02-10,25.1200008392334
2017-02-13,25.110000610351562
2017-02-14,25.1200008392334
2017-02-15,25.1299991607666
2017-02-16,25.139999389648438
2017-02-17,25.1299991607666
2017-02-21,25.15999984741211
2017-02-22,25.1299991607666
2017-02-23,25.149999618530273
2017-02-24,25.170000076293945
2017-02-27,25.170000076293945
2017-02-28,25.170000076293945
2017-03-01,25.149999618530273
2017-03-02,25.1299991607666
2017-03-03,25.139999389648438
2017-03-06,25.18000030517578
2017-03-07,25.190000534057617
2017-03-08,25.170000076293945
2017-03-09,25.15999984741211
2017-03-10,25.15999984741211
2017-03-13,25.18000030517578
2017-03-14,25.170000076293945
2017-03-15,25.18000030517578
2017-03-16,25.15999984741211
2017-03-17,25.18000030517578
2017-03-20,25.170000076293945
2017-03-21,25.15999984741211
2017-03-22,25.170000076293945
2017-03-23,25.190000534057617
2017-03-24,25.200000762939453
2017-03-27,25.200000762939453
2017-03-28,25.190000534057617
2017-03-29,25.190000534057617
2017-03-30,25.15999984741211
2017-03-31,25.200000762939453
2017-04-03,25.170000076293945
2017-04-04,25.15999984741211
2017-04-05,25.170000076293945
2017-04-06,25.170000076293945
2017-04-07,25.18000030517578
2017-04-10,25.18000030517578
2017-04-11,25.15999984741211
2017-04-12,25.170000076293945
2017-04-13,25.18000030517578
2017-04-17,25.18000030517578
2017-04-18,25.170000076293945
2017-04-19,25.170000076293945
2017-04-20,25.15999984741211
2017-04-21,25.15999984741211
2017-04-24,25.149999618530273
2017-04-25,25.170000076293945
2017-04-26,25.18000030517578
2017-04-27,25.170000076293945
2017-04-28,25.190000534057617
2017-05-01,25.15999984741211
2017-05-02,25.149999618530273
2017-05-03,25.139999389648438
2017-05-04,25.170000076293945
2017-05-05,25.15999984741211
2017-05-08,25.18000030517578
2017-05-09,25.18000030517578
2017-05-10,25.18000030517578
2017-05-11,25.18000030517578
2017-05-12,25.18000030517578
2017-05-15,25.18000030517578
2017-05-16,25.18000030517578
2017-05-17,25.18000030517578
2017-05-18,25.170000076293945
2017-05-19,25.190000534057617
2017-05-22,25.18000030517578
2017-05-23,25.15999984741211
2017-05-24,25.170000076293945
2017-05-25,25.18000030517578
2017-05-26,25.18000030517578
2017-05-30,25.18000030517578
2017-05-31,25.18000030517578
2017-06-01,25.149999618530273
2017-06-02,25.149999618530273
2017-06-05,25.149999618530273
2017-06-06,25.15999984741211
2017-06-07,25.18000030517578
2017-06-08,25.170000076293945
2017-06-09,25.139999389648438
2017-06-12,25.18000030517578
2017-06-13,25.170000076293945
2017-06-14,25.190000534057617
2017-06-15,25.170000076293945
2017-06-16,25.18000030517578
2017-06-19,25.190000534057617
2017-06-20,25.190000534057617
2017-06-21,25.190000534057617
2017-06-22,25.200000762939453
2017-06-23,25.190000534057617
2017-06-26,25.200000762939453
2017-06-27,25.209999084472656
2017-06-28,25.229999542236328
2017-06-29,25.209999084472656
2017-06-30,25.229999542236328
2017-07-03,25.219999313354492
2017-07-05,25.209999084472656
2017-07-06,25.18000030517578
2017-07-07,25.209999084472656
2017-07-10,25.219999313354492
2017-07-11,25.200000762939453
2017-07-12,25.229999542236328
2017-07-13,25.229999542236328
2017-07-14,25.239999771118164
2017-07-17,25.239999771118164
2017-07-18,25.229999542236328
2017-07-19,25.229999542236328
2017-07-20,25.229999542236328
2017-07-21,25.239999771118164
2017-07-24,25.239999771118164
2017-07-25,25.25
2017-07-26,25.229999542236328
2017-07-27,25.229999542236328
2017-07-28,25.200000762939453
2017-07-31,25.229999542236328
2017-08-01,25.239999771118164
2017-08-02,25.219999313354492
2017-08-03,25.239999771118164
2017-08-04,25.229999542236328
2017-08-07,25.239999771118164
2017-08-08,25.239999771118164
2017-08-09,25.229999542236328
2017-08-10,25.239999771118164
2017-08-11,25.239999771118164
2017-08-14,25.25
2017-08-15,25.260000228881836
2017-08-16,25.239999771118164
2017-08-17,25.239999771118164
2017-08-18,25.200000762939453
2017-08-21,25.200000762939453
2017-08-22,25.280000686645508
2017-08-23,25.229999542236328
2017-08-24,25.209999084472656
2017-08-25,25.219999313354492
2017-08-28,25.190000534057617
2017-08-29,25.209999084472656
2017-08-30,25.219999313354492
2017-08-31,25.25
2017-09-01,25.200000762939453
2017-09-05,25.229999542236328
2017-09-06,25.209999084472656
2017-09-07,25.200000762939453
2017-09-08,25.229999542236328
2017-09-11,25.200000762939453
2017-09-12,25.18000030517578
2017-09-13,25.190000534057617
2017-09-14,25.209999084472656
2017-09-15,25.219999313354492
2017-09-18,25.190000534057617
2017-09-19,25.200000762939453
2017-09-20,25.190000534057617
2017-09-21,25.229999542236328
2017-09-22,25.229999542236328
2017-09-25,25.200000762939453
2017-09-26,25.219999313354492
2017-09-27,25.260000228881836
2017-09-28,25.219999313354492
2017-09-29,25.280000686645508
2017-10-02,25.239999771118164
2017-10-03,25.25
2017-10-04,25.229999542236328
2017-10-05,25.25
2017-10-06,25.270000457763672
2017-10-09,25.229999542236328
2017-10-10,25.239999771118164
2017-10-11,25.260000228881836
2017-10-12,25.260000228881836
2017-10-13,25.299999237060547
2017-10-16,25.280000686645508
2017-10-17,25.309999465942383
2017-10-18,25.260000228881836
2017-10-19,25.309999465942383
2017-10-20,25.270000457763672
2017-10-23,25.299999237060547
2017-10-24,25.299999237060547
2017-10-25,25.31999969482422
2017-10-26,25.309999465942383
2017-10-27,25.309999465942383
2017-10-30,25.329999923706055
2017-10-31,25.239999771118164
2017-11-01,25.229999542236328
2017-11-02,25.239999771118164
2017-11-03,25.25
2017-11-06,25.25
2017-11-07,25.25
2017-11-08,25.260000228881836
2017-11-09,25.229999542236328
2017-11-10,25.25
2017-11-13,25.25
2017-11-14,25.25
2017-11-15,25.25
2017-11-16,25.239999771118164
2017-11-17,25.25
2017-11-20,25.25
2017-11-21,25.209999084472656
2017-11-22,25.239999771118164
2017-11-24,25.239999771118164
2017-11-27,25.25
2017-11-28,25.239999771118164
2017-11-29,25.260000228881836
2017-11-30,25.280000686645508
2017-12-01,25.25
2017-12-04,25.260000228881836
2017-12-05,25.25
2017-12-06,25.260000228881836
2017-12-07,25.260000228881836
2017-12-08,25.260000228881836
2017-12-11,25.280000686645508
2017-12-12,25.260000228881836
2017-12-13,25.270000457763672
2017-12-14,25.290000915527344
2017-12-15,25.299999237060547
2017-12-18,25.280000686645508
2017-12-19,25.299999237060547
2017-12-20,25.270000457763672
2017-12-21,25.280000686645508
2017-12-22,25.270000457763672
2017-12-26,25.290000915527344
2017-12-27,25.25
2017-12-28,25.260000228881836
2017-12-29,25.270000457763672
2018-01-02,25.280000686645508
2018-01-03,25.270000457763672
2018-01-04,25.299999237060547
2018-01-05,25.280000686645508
2018-01-08,25.290000915527344
2018-01-09,25.309999465942383
2018-01-10,25.299999237060547
2018-01-11,25.309999465942383
2018-01-12,25.31999969482422
2018-01-16,25.34000015258789
2018-01-17,25.350000381469727
2018-01-18,25.350000381469727
2018-01-19,25.3799991607666
2018-01-22,25.360000610351562
2018-01-23,25.399999618530273
2018-01-24,25.389999389648438
2018-01-25,25.389999389648438
2018-01-26,25.389999389648438
2018-01-29,25.3700008392334
2018-01-30,25.389999389648438
2018-01-31,25.350000381469727
2018-02-01,25.3700008392334
2018-02-02,25.360000610351562
2018-02-05,25.329999923706055
2018-02-06,25.350000381469727
2018-02-07,25.350000381469727
2018-02-08,25.290000915527344
2018-02-09,25.290000915527344
2018-02-12,25.280000686645508
2018-02-13,25.309999465942383
2018-02-14,25.309999465942383
2018-02-15,25.329999923706055
2018-02-16,25.34000015258789
2018-02-20,25.329999923706055
2018-02-21,25.350000381469727
2018-02-22,25.350000381469727
2018-02-23,25.31999969482422
2018-02-26,25.329999923706055
2018-02-27,25.329999923706055
2018-02-28,25.350000381469727
2018-03-01,25.34000015258789
2018-03-02,25.329999923706055
2018-03-05,25.31999969482422
2018-03-06,25.31999969482422
2018-03-07,25.31999969482422
2018-03-08,25.31999969482422
2018-03-09,25.31999969482422
2018-03-12,25.31999969482422
2018-03-13,25.31999969482422
2018-03-14,25.31999969482422
2018-03-15,25.309999465942383
2018-03-16,25.299999237060547
2018-03-19,25.299999237060547
2018-03-20,25.299999237060547
2018-03-21,25.290000915527344
2018-03-22,25.280000686645508
2018-03-23,25.270000457763672
2018-03-26,25.239999771118164
2018-03-27,25.260000228881836
2018-03-28,25.260000228881836
2018-03-29,25.260000228881836
2018-04-02,25.239999771118164
2018-04-03,25.239999771118164
2018-04-04,25.229999542236328
2018-04-05,25.25
2018-04-06,25.239999771118164
2018-04-09,25.239999771118164
2018-04-10,25.25
2018-04-11,25.299999237060547
2018-04-12,25.290000915527344
2018-04-13,25.270000457763672
2018-04-16,25.280000686645508
2018-04-17,25.290000915527344
2018-04-18,25.290000915527344
2018-04-19,25.290000915527344
2018-04-20,25.280000686645508
2018-04-23,25.299999237060547
2018-04-24,25.290000915527344
2018-04-25,25.309999465942383
2018-04-26,25.329999923706055
2018-04-27,25.34000015258789
2018-04-30,25.350000381469727
2018-05-01,25.309999465942383
2018-05-02,25.299999237060547
2018-05-03,25.31999969482422
2018-05-04,25.31999969482422
2018-05-07,25.31999969482422
2018-05-08,25.31999969482422
2018-05-09,25.309999465942383
2018-05-10,25.34000015258789
2018-05-11,25.329999923706055
2018-05-14,25.31999969482422
2018-05-15,25.329999923706055
2018-05-16,25.329999923706055
2018-05-17,25.329999923706055
2018-05-18,25.329999923706055
2018-05-21,25.31999969482422
2018-05-22,25.329999923706055
2018-05-23,25.329999923706055
2018-05-24,25.34000015258789
2018-05-25,25.329999923706055
2018-05-29,25.329999923706055
2018-05-30,25.329999923706055
2018-05-31,25.329999923706055
2018-06-01,25.270000457763672
2018-06-04,25.270000457763672
2018-06-05,25.270000457763672
2018-06-06,25.270000457763672
2018-06-07,25.270000457763672
2018-06-08,25.270000457763672
2018-06-11,25.270000457763672
2018-06-12,25.270000457763672
2018-06-13,25.270000457763672
2018-06-14,25.280000686645508
2018-06-15,25.280000686645508
2018-06-18,25.280000686645508
2018-06-19,25.290000915527344
2018-06-20,25.280000686645508
2018-06-21,25.270000457763672
2018-06-22,25.280000686645508
2018-06-25,25.270000457763672
2018-06-26,25.280000686645508
2018-06-27,25.280000686645508
2018-06-28,25.280000686645508
2018-06-29,25.270000457763672
2018-07-02,25.229999542236328
2018-07-03,25.219999313354492
2018-07-05,25.209999084472656
2018-07-06,25.229999542236328
2018-07-09,25.25
2018-07-10,25.260000228881836
2018-07-11,25.239999771118164
2018-07-12,25.270000457763672
2018-07-13,25.280000686645508
2018-07-16,25.280000686645508
2018-07-17,25.270000457763672
2018-07-18,25.270000457763672
2018-07-19,25.290000915527344
2018-07-20,25.290000915527344
2018-07-23,25.270000457763672
2018-07-24,25.280000686645508
2018-07-25,25.299999237060547
2018-07-26,25.309999465942383
2018-07-27,25.31999969482422
2018-07-30,25.31999969482422
2018-07-31,25.31999969482422
2018-08-01,25.260000228881836
2018-08-02,25.290000915527344
2018-08-03,25.280000686645508
2018-08-06,25.290000915527344
2018-08-07,25.270000457763672
2018-08-08,25.309999465942383
2018-08-09,25.299999237060547
2018-08-10,25.299999237060547
2018-08-13,25.299999237060547
2018-08-14,25.299999237060547
2018-08-15,25.31999969482422
2018-08-16,25.329999923706055
2018-08-17,25.31999969482422
2018-08-20,25.329999923706055
2018-08-21,25.31999969482422
2018-08-22,25.329999923706055
2018-08-23,25.31999969482422
2018-08-24,25.31999969482422
2018-08-27,25.34000015258789
2018-08-28,25.34000015258789
2018-08-29,25.329999923706055
2018-08-30,25.34000015258789
2018-08-31,25.34000015258789
2018-09-04,25.270000457763672
2018-09-05,25.299999237060547
2018-09-06,25.280000686645508
2018-09-07,25.290000915527344
2018-09-10,25.290000915527344
2018-09-11,25.280000686645508
2018-09-12,25.299999237060547
2018-09-13,25.280000686645508
2018-09-14,25.290000915527344
2018-09-17,25.290000915527344
2018-09-18,25.290000915527344
2018-09-19,25.329999923706055
2018-09-20,25.329999923706055
2018-09-21,25.299999237060547
2018-09-24,25.31999969482422
2018-09-25,25.329999923706055
2018-09-26,25.31999969482422
2018-09-27,25.299999237060547
2018-09-28,25.329999923706055
2018-10-01,25.270000457763672
2018-10-02,25.25
2018-10-03,25.270000457763672
2018-10-04,25.270000457763672
2018-10-05,25.270000457763672
2018-10-08,25.280000686645508
2018-10-09,25.280000686645508
2018-10-10,25.270000457763672
2018-10-11,25.280000686645508
2018-10-12,25.280000686645508
2018-10-15,25.280000686645508
2018-10-16,25.280000686645508
2018-10-17,25.270000457763672
2018-10-18,25.270000457763672
2018-10-19,25.270000457763672
2018-10-22,25.270000457763672
2018-10-23,25.280000686645508
2018-10-24,25.280000686645508
2018-10-25,25.280000686645508
2018-10-26,25.280000686645508
2018-10-29,25.270000457763672
2018-10-30,25.260000228881836
