,LAND
2016-11-07,10.130000114440918
2016-11-08,9.779999732971191
2016-11-09,10.180000305175781
2016-11-10,10.350000381469727
2016-11-11,10.369999885559082
2016-11-14,10.600000381469727
2016-11-15,10.649999618530273
2016-11-16,10.930000305175781
2016-11-17,11.039999961853027
2016-11-18,11.020000457763672
2016-11-21,10.930000305175781
2016-11-22,11.079999923706055
2016-11-23,11.069999694824219
2016-11-25,11.140000343322754
2016-11-28,11.100000381469727
2016-11-29,11.039999961853027
2016-11-30,10.90999984741211
2016-12-01,10.779999732971191
2016-12-02,10.720000267028809
2016-12-05,10.739999771118164
2016-12-06,10.829999923706055
2016-12-07,10.859999656677246
2016-12-08,10.899999618530273
2016-12-09,10.979999542236328
2016-12-12,10.899999618530273
2016-12-13,10.8100004196167
2016-12-14,10.789999961853027
2016-12-15,10.529999732971191
2016-12-16,10.819999694824219
2016-12-19,11.039999961853027
2016-12-20,10.869999885559082
2016-12-21,10.90999984741211
2016-12-22,11.0600004196167
2016-12-23,10.9399995803833
2016-12-27,10.920000076293945
2016-12-28,11.069999694824219
2016-12-29,11.100000381469727
2016-12-30,11.239999771118164
2017-01-03,11.25
2017-01-04,11.289999961853027
2017-01-05,11.0600004196167
2017-01-06,11.279999732971191
2017-01-09,11.15999984741211
2017-01-10,11.149999618530273
2017-01-11,11.430000305175781
2017-01-12,11.550000190734863
2017-01-13,11.899999618530273
2017-01-17,12.020000457763672
2017-01-18,12.029999732971191
2017-01-19,11.979999542236328
2017-01-20,11.979999542236328
2017-01-23,11.979999542236328
2017-01-24,11.949999809265137
2017-01-25,11.970000267028809
2017-01-26,12.029999732971191
2017-01-27,11.949999809265137
2017-01-30,11.9399995803833
2017-01-31,12.0600004196167
2017-02-01,12.260000228881836
2017-02-02,12.229999542236328
2017-02-03,12.220000267028809
2017-02-06,12.180000305175781
2017-02-07,12.255000114440918
2017-02-08,12.229999542236328
2017-02-09,12.550000190734863
2017-02-10,12.510000228881836
2017-02-13,12.640000343322754
2017-02-14,12.670000076293945
2017-02-15,12.220000267028809
2017-02-16,12.489999771118164
2017-02-17,12.25
2017-02-21,12.489999771118164
2017-02-22,12.75
2017-02-23,12.65999984741211
2017-02-24,12.8100004196167
2017-02-27,12.649999618530273
2017-02-28,12.800000190734863
2017-03-01,12.760000228881836
2017-03-02,12.579999923706055
2017-03-03,12.229999542236328
2017-03-06,11.920000076293945
2017-03-07,11.75
2017-03-08,11.0
2017-03-09,11.029999732971191
2017-03-10,11.0
2017-03-13,11.010000228881836
2017-03-14,11.0
2017-03-15,11.050000190734863
2017-03-16,11.149999618530273
2017-03-17,11.3100004196167
2017-03-20,11.199999809265137
2017-03-21,11.109999656677246
2017-03-22,10.960000038146973
2017-03-23,11.260000228881836
2017-03-24,11.119999885559082
2017-03-27,11.020000457763672
2017-03-28,10.920000076293945
2017-03-29,11.069999694824219
2017-03-30,11.0600004196167
2017-03-31,11.100000381469727
2017-04-03,11.170000076293945
2017-04-04,11.220000267028809
2017-04-05,11.0600004196167
2017-04-06,11.149999618530273
2017-04-07,11.130000114440918
2017-04-10,11.109999656677246
2017-04-11,11.130000114440918
2017-04-12,11.229999542236328
2017-04-13,11.270000457763672
2017-04-17,11.300000190734863
2017-04-18,11.300000190734863
2017-04-19,11.289999961853027
2017-04-20,11.119999885559082
2017-04-21,11.220000267028809
2017-04-24,11.029999732971191
2017-04-25,11.170000076293945
2017-04-26,11.140000343322754
2017-04-27,11.260000228881836
2017-04-28,11.130000114440918
2017-05-01,11.180000305175781
2017-05-02,11.149999618530273
2017-05-03,11.039999961853027
2017-05-04,10.880000114440918
2017-05-05,11.09000015258789
2017-05-08,10.989999771118164
2017-05-09,10.789999961853027
2017-05-10,10.9399995803833
2017-05-11,11.069999694824219
2017-05-12,10.930000305175781
2017-05-15,11.079999923706055
2017-05-16,11.100000381469727
2017-05-17,10.930000305175781
2017-05-18,11.069999694824219
2017-05-19,11.15999984741211
2017-05-22,11.289999961853027
2017-05-23,11.260000228881836
2017-05-24,11.289999961853027
2017-05-25,11.270000457763672
2017-05-26,11.220000267028809
2017-05-30,11.270000457763672
2017-05-31,11.220000267028809
2017-06-01,11.270000457763672
2017-06-02,11.279999732971191
2017-06-05,11.3100004196167
2017-06-06,11.270000457763672
2017-06-07,11.300000190734863
2017-06-08,11.3100004196167
2017-06-09,11.149999618530273
2017-06-12,11.350000381469727
2017-06-13,11.34000015258789
2017-06-14,11.34000015258789
2017-06-15,11.350000381469727
2017-06-16,11.270000457763672
2017-06-19,11.1899995803833
2017-06-20,11.289999961853027
2017-06-21,11.25
2017-06-22,11.380000114440918
2017-06-23,11.390000343322754
2017-06-26,11.548999786376953
2017-06-27,11.40999984741211
2017-06-28,11.279999732971191
2017-06-29,11.520000457763672
2017-06-30,11.670000076293945
2017-07-03,11.84000015258789
2017-07-05,11.649999618530273
2017-07-06,11.380000114440918
2017-07-07,11.529999732971191
2017-07-10,11.430000305175781
2017-07-11,11.420000076293945
2017-07-12,11.5
2017-07-13,11.569999694824219
2017-07-14,11.520000457763672
2017-07-17,11.680000305175781
2017-07-18,11.779999732971191
2017-07-19,11.720000267028809
2017-07-20,11.720000267028809
2017-07-21,11.699999809265137
2017-07-24,11.729999542236328
2017-07-25,11.680000305175781
2017-07-26,11.989999771118164
2017-07-27,12.010000228881836
2017-07-28,11.989999771118164
2017-07-31,12.09000015258789
2017-08-01,12.050000190734863
2017-08-02,11.989999771118164
2017-08-03,11.880000114440918
2017-08-04,11.899999618530273
2017-08-07,12.850000381469727
2017-08-08,12.800000190734863
2017-08-09,13.15999984741211
2017-08-10,13.25
2017-08-11,13.550000190734863
2017-08-14,13.8100004196167
2017-08-15,13.600000381469727
2017-08-16,13.680000305175781
2017-08-17,13.470000267028809
2017-08-18,13.59000015258789
2017-08-21,13.399999618530273
2017-08-22,13.329999923706055
2017-08-23,13.390000343322754
2017-08-24,13.479999542236328
2017-08-25,13.5
2017-08-28,13.600000381469727
2017-08-29,13.59000015258789
2017-08-30,13.8100004196167
2017-08-31,13.920000076293945
2017-09-01,13.539999961853027
2017-09-05,13.069999694824219
2017-09-06,13.050000190734863
2017-09-07,12.84000015258789
2017-09-08,12.399999618530273
2017-09-11,12.779999732971191
2017-09-12,12.649999618530273
2017-09-13,12.75
2017-09-14,12.760000228881836
2017-09-15,12.789999961853027
2017-09-18,13.34000015258789
2017-09-19,13.550000190734863
2017-09-20,13.300000190734863
2017-09-21,13.239999771118164
2017-09-22,13.34000015258789
2017-09-25,13.359999656677246
2017-09-26,13.420000076293945
2017-09-27,13.5600004196167
2017-09-28,13.6899995803833
2017-09-29,13.619999885559082
2017-10-02,13.59000015258789
2017-10-03,13.569999694824219
2017-10-04,13.569999694824219
2017-10-05,13.619999885559082
2017-10-06,13.6899995803833
2017-10-09,13.609999656677246
2017-10-10,13.630000114440918
2017-10-11,13.680000305175781
2017-10-12,13.699999809265137
2017-10-13,13.770000457763672
2017-10-16,13.989999771118164
2017-10-17,14.09000015258789
2017-10-18,14.09000015258789
2017-10-19,13.859999656677246
2017-10-20,13.710000038146973
2017-10-23,13.710000038146973
2017-10-24,13.449999809265137
2017-10-25,13.239999771118164
2017-10-26,13.270000457763672
2017-10-27,13.289999961853027
2017-10-30,13.329999923706055
2017-10-31,13.229999542236328
2017-11-01,13.100000381469727
2017-11-02,13.75
2017-11-03,13.640000343322754
2017-11-06,13.770000457763672
2017-11-07,13.920000076293945
2017-11-08,13.699999809265137
2017-11-09,13.760000228881836
2017-11-10,13.710000038146973
2017-11-13,13.720000267028809
2017-11-14,13.770000457763672
2017-11-15,13.770000457763672
2017-11-16,13.729999542236328
2017-11-17,13.4399995803833
2017-11-20,13.380000114440918
2017-11-21,13.5
2017-11-22,13.449999809265137
2017-11-24,13.40999984741211
2017-11-27,13.600000381469727
2017-11-28,13.640000343322754
2017-11-29,13.460000038146973
2017-11-30,13.399999618530273
2017-12-01,13.5
2017-12-04,13.470000267028809
2017-12-05,13.430000305175781
2017-12-06,13.399999618530273
2017-12-07,13.399999618530273
2017-12-08,13.489999771118164
2017-12-11,13.449999809265137
2017-12-12,13.579999923706055
2017-12-13,13.329999923706055
2017-12-14,13.210000038146973
2017-12-15,13.109999656677246
2017-12-18,13.010000228881836
2017-12-19,12.979999542236328
2017-12-20,13.069999694824219
2017-12-21,13.199999809265137
2017-12-22,13.270000457763672
2017-12-26,13.520000457763672
2017-12-27,13.4399995803833
2017-12-28,13.449999809265137
2017-12-29,13.430000305175781
2018-01-02,13.59000015258789
2018-01-03,13.579999923706055
2018-01-04,13.59000015258789
2018-01-05,13.569999694824219
2018-01-08,13.770000457763672
2018-01-09,13.899999618530273
2018-01-10,13.770000457763672
2018-01-11,13.5600004196167
2018-01-12,13.390000343322754
2018-01-16,13.359999656677246
2018-01-17,13.119999885559082
2018-01-18,13.220000267028809
2018-01-19,12.979999542236328
2018-01-22,12.979999542236328
2018-01-23,13.109999656677246
2018-01-24,13.40999984741211
2018-01-25,13.279999732971191
2018-01-26,13.069999694824219
2018-01-29,12.949999809265137
2018-01-30,12.289999961853027
2018-01-31,12.729999542236328
2018-02-01,12.329999923706055
2018-02-02,12.15999984741211
2018-02-05,11.890000343322754
2018-02-06,11.979999542236328
2018-02-07,11.899999618530273
2018-02-08,11.739999771118164
2018-02-09,12.100000381469727
2018-02-12,12.180000305175781
2018-02-13,12.1899995803833
2018-02-14,12.220000267028809
2018-02-15,12.15999984741211
2018-02-16,12.510000228881836
2018-02-20,12.359999656677246
2018-02-21,12.390000343322754
2018-02-22,12.289999961853027
2018-02-23,12.789999961853027
2018-02-26,12.979999542236328
2018-02-27,12.59000015258789
2018-02-28,12.460000038146973
2018-03-01,12.390000343322754
2018-03-02,12.470000267028809
2018-03-05,12.430000305175781
2018-03-06,12.640000343322754
2018-03-07,12.899999618530273
2018-03-08,13.140000343322754
2018-03-09,13.020000457763672
2018-03-12,13.109999656677246
2018-03-13,13.109999656677246
2018-03-14,13.09000015258789
2018-03-15,12.960000038146973
2018-03-16,12.960000038146973
2018-03-19,12.880000114440918
2018-03-20,12.869999885559082
2018-03-21,13.029999732971191
2018-03-22,12.890000343322754
2018-03-23,12.779999732971191
2018-03-26,12.699999809265137
2018-03-27,12.15999984741211
2018-03-28,12.079999923706055
2018-03-29,12.079999923706055
2018-04-02,12.180000305175781
2018-04-03,12.260000228881836
2018-04-04,12.289999961853027
2018-04-05,12.479999542236328
2018-04-06,12.779999732971191
2018-04-09,12.869999885559082
2018-04-10,12.65999984741211
2018-04-11,12.670000076293945
2018-04-12,12.40999984741211
2018-04-13,12.59000015258789
2018-04-16,12.520000457763672
2018-04-17,12.75
2018-04-18,12.760000228881836
2018-04-19,12.529999732971191
2018-04-20,12.40999984741211
2018-04-23,12.399999618530273
2018-04-24,12.239999771118164
2018-04-25,12.260000228881836
2018-04-26,12.329999923706055
2018-04-27,12.670000076293945
2018-04-30,12.600000381469727
2018-05-01,12.600000381469727
2018-05-02,12.539999961853027
2018-05-03,12.5
2018-05-04,12.579999923706055
2018-05-07,12.579999923706055
2018-05-08,12.6899995803833
2018-05-09,12.649999618530273
2018-05-10,12.779999732971191
2018-05-11,12.779999732971191
2018-05-14,12.630000114440918
2018-05-15,13.09000015258789
2018-05-16,12.6899995803833
2018-05-17,12.779999732971191
2018-05-18,12.720000267028809
2018-05-21,12.779999732971191
2018-05-22,12.680000305175781
2018-05-23,12.770000457763672
2018-05-24,12.739999771118164
2018-05-25,12.760000228881836
2018-05-29,12.930000305175781
2018-05-30,12.960000038146973
2018-05-31,12.760000228881836
2018-06-01,12.760000228881836
2018-06-04,12.75
2018-06-05,12.869999885559082
2018-06-06,12.859999656677246
2018-06-07,12.84000015258789
2018-06-08,12.720000267028809
2018-06-11,12.680000305175781
2018-06-12,12.75
2018-06-13,12.6899995803833
2018-06-14,12.75
2018-06-15,12.729999542236328
2018-06-18,12.760000228881836
2018-06-19,12.770000457763672
2018-06-20,12.75
2018-06-21,12.489999771118164
2018-06-22,12.729999542236328
2018-06-25,12.65999984741211
2018-06-26,12.75
2018-06-27,12.680000305175781
2018-06-28,12.680000305175781
2018-06-29,12.670000076293945
2018-07-02,12.529999732971191
2018-07-03,12.630000114440918
2018-07-05,12.670000076293945
2018-07-06,12.600000381469727
2018-07-09,12.460000038146973
2018-07-10,12.390000343322754
2018-07-11,12.15999984741211
2018-07-12,12.119999885559082
2018-07-13,12.03499984741211
2018-07-16,11.890000343322754
2018-07-17,11.789999961853027
2018-07-18,11.539999961853027
2018-07-19,11.680000305175781
2018-07-20,11.479999542236328
2018-07-23,11.489999771118164
2018-07-24,11.609999656677246
2018-07-25,11.649999618530273
2018-07-26,11.6899995803833
2018-07-27,11.59000015258789
2018-07-30,11.710000038146973
2018-07-31,11.880000114440918
2018-08-01,11.8100004196167
2018-08-02,11.880000114440918
2018-08-03,11.8100004196167
2018-08-06,12.899999618530273
2018-08-07,12.90999984741211
2018-08-08,12.8100004196167
2018-08-09,12.399999618530273
2018-08-10,12.520000457763672
2018-08-13,12.890000343322754
2018-08-14,13.039999961853027
2018-08-15,12.9399995803833
2018-08-16,13.109999656677246
2018-08-17,13.220000267028809
2018-08-20,13.1899995803833
2018-08-21,13.380000114440918
2018-08-22,13.229999542236328
2018-08-23,13.270000457763672
2018-08-24,13.279999732971191
2018-08-27,13.3100004196167
2018-08-28,13.449999809265137
2018-08-29,13.430000305175781
2018-08-30,13.550000190734863
2018-08-31,13.699999809265137
2018-09-04,13.260000228881836
2018-09-05,13.15999984741211
2018-09-06,13.210000038146973
2018-09-07,13.15999984741211
2018-09-10,13.100000381469727
2018-09-11,13.0
2018-09-12,12.970000267028809
2018-09-13,12.600000381469727
2018-09-14,12.579999923706055
2018-09-17,12.680000305175781
2018-09-18,12.699999809265137
2018-09-19,12.489999771118164
2018-09-20,12.5
2018-09-21,12.449999809265137
2018-09-24,12.369999885559082
2018-09-25,12.369999885559082
2018-09-26,12.170000076293945
2018-09-27,12.319999694824219
2018-09-28,12.34000015258789
2018-10-01,12.3100004196167
2018-10-02,12.270000457763672
2018-10-03,12.300000190734863
2018-10-04,12.149999618530273
2018-10-05,12.029999732971191
2018-10-08,11.970000267028809
2018-10-09,12.229999542236328
2018-10-10,12.100000381469727
2018-10-11,11.90999984741211
2018-10-12,11.9399995803833
2018-10-15,12.029999732971191
2018-10-16,12.279999732971191
2018-10-17,12.25
2018-10-18,12.09000015258789
2018-10-19,12.069999694824219
2018-10-22,12.369999885559082
2018-10-23,12.359999656677246
2018-10-24,12.460000038146973
2018-10-25,12.710000038146973
2018-10-26,12.510000228881836
2018-10-29,12.5
2018-10-30,12.609999656677246
2018-10-31,12.510000228881836
2018-11-01,12.59000015258789
2018-11-02,12.420000076293945
2018-11-05,12.59000015258789
2018-11-06,12.710000038146973
2018-11-07,12.819999694824219
2018-11-08,13.029999732971191
2018-11-09,13.100000381469727
2018-11-12,13.279999732971191
2018-11-13,13.229999542236328
2018-11-14,12.890000343322754
2018-11-15,12.789999961853027
2018-11-16,12.859999656677246
2018-11-19,12.899999618530273
2018-11-20,12.8100004196167
2018-11-21,12.829999923706055
2018-11-23,12.850000381469727
2018-11-26,12.789999961853027
2018-11-27,12.850000381469727
2018-11-28,13.170000076293945
2018-11-29,13.140000343322754
2018-11-30,13.220000267028809
2018-12-03,13.260000228881836
2018-12-04,13.170000076293945
2018-12-06,13.270000457763672
2018-12-07,13.40999984741211
2018-12-10,13.5
2018-12-11,13.329999923706055
2018-12-12,12.359999656677246
2018-12-13,12.550000190734863
2018-12-14,12.579999923706055
2018-12-17,12.079999923706055
2018-12-18,12.130000114440918
2018-12-19,12.09000015258789
2018-12-20,12.1899995803833
2018-12-21,11.84000015258789
2018-12-24,11.569999694824219
2018-12-26,11.600000381469727
2018-12-27,11.34000015258789
2018-12-28,11.520000457763672
2018-12-31,11.479999542236328
2019-01-02,11.699999809265137
2019-01-03,11.670000076293945
2019-01-04,11.970000267028809
2019-01-07,12.050000190734863
2019-01-08,12.279999732971191
2019-01-09,12.329999923706055
2019-01-10,12.470000267028809
2019-01-11,12.600000381469727
2019-01-14,11.430000305175781
2019-01-15,11.329999923706055
2019-01-16,11.449999809265137
2019-01-17,11.529999732971191
2019-01-18,11.600000381469727
2019-01-22,11.65999984741211
2019-01-23,11.479999542236328
2019-01-24,11.449999809265137
2019-01-25,11.470000267028809
2019-01-28,11.529999732971191
2019-01-29,11.829999923706055
2019-01-30,12.100000381469727
2019-01-31,12.079999923706055
2019-02-01,11.890000343322754
2019-02-04,12.0600004196167
2019-02-05,12.180000305175781
2019-02-06,12.029999732971191
2019-02-07,12.010000228881836
2019-02-08,12.079999923706055
2019-02-11,12.140000343322754
2019-02-12,12.130000114440918
2019-02-13,12.260000228881836
2019-02-14,12.34000015258789
2019-02-15,12.489999771118164
2019-02-19,12.220000267028809
2019-02-20,12.100000381469727
2019-02-21,12.09000015258789
2019-02-22,12.270000457763672
2019-02-25,12.270000457763672
2019-02-26,12.149999618530273
2019-02-27,12.430000305175781
2019-02-28,12.220000267028809
2019-03-01,12.15999984741211
2019-03-04,11.979999542236328
2019-03-05,12.09000015258789
2019-03-06,11.9399995803833
2019-03-07,11.739999771118164
2019-03-08,11.829999923706055
2019-03-11,12.050000190734863
2019-03-12,11.9399995803833
2019-03-13,11.800000190734863
2019-03-14,12.020000457763672
2019-03-15,12.039999961853027
2019-03-18,12.350000381469727
2019-03-19,12.300000190734863
2019-03-20,12.449999809265137
2019-03-21,12.479999542236328
2019-03-22,12.130000114440918
2019-03-25,12.279999732971191
2019-03-26,12.40999984741211
2019-03-27,12.489999771118164
2019-03-28,12.545000076293945
2019-03-29,12.649999618530273
2019-04-01,12.65999984741211
2019-04-02,12.600000381469727
2019-04-03,12.510000228881836
2019-04-04,12.380000114440918
2019-04-05,12.390000343322754
2019-04-08,12.390000343322754
2019-04-09,12.149999618530273
2019-04-10,12.369999885559082
2019-04-11,12.520000457763672
2019-04-12,12.520000457763672
2019-04-15,12.569999694824219
2019-04-16,12.569999694824219
2019-04-17,12.59000015258789
2019-04-18,12.539999961853027
2019-04-22,12.539999961853027
2019-04-23,12.65999984741211
2019-04-24,12.479999542236328
2019-04-25,12.40999984741211
2019-04-26,12.510000228881836
2019-04-29,12.529999732971191
2019-04-30,12.670000076293945
2019-05-01,12.520000457763672
2019-05-02,12.430000305175781
2019-05-03,12.649999618530273
2019-05-06,12.5600004196167
2019-05-07,12.5
2019-05-08,12.510000228881836
2019-05-09,12.420000076293945
2019-05-10,12.479999542236328
2019-05-13,12.34000015258789
2019-05-14,12.630000114440918
2019-05-15,12.65999984741211
2019-05-16,12.680000305175781
2019-05-17,12.680000305175781
2019-05-20,12.680000305175781
2019-05-21,12.680000305175781
2019-05-22,12.699999809265137
2019-05-23,12.630000114440918
2019-05-24,12.6899995803833
2019-05-28,12.489999771118164
2019-05-29,12.380000114440918
2019-05-30,12.170000076293945
2019-05-31,12.399999618530273
2019-06-03,12.59000015258789
2019-06-04,12.630000114440918
2019-06-05,12.5
2019-06-06,12.199999809265137
2019-06-07,12.239999771118164
2019-06-10,12.279999732971191
2019-06-11,12.34000015258789
2019-06-12,12.4399995803833
2019-06-13,12.390000343322754
2019-06-14,12.25
2019-06-17,12.210000038146973
2019-06-18,11.90999984741211
2019-06-19,12.319999694824219
2019-06-20,11.520000457763672
2019-06-21,11.600000381469727
2019-06-24,11.40999984741211
2019-06-25,11.399999618530273
2019-06-26,11.359999656677246
2019-06-27,11.430000305175781
2019-06-28,11.529999732971191
2019-07-01,11.470000267028809
2019-07-02,11.520000457763672
2019-07-03,11.6899995803833
2019-07-05,11.630000114440918
2019-07-08,11.649999618530273
2019-07-09,11.59000015258789
2019-07-10,11.670000076293945
2019-07-11,11.489999771118164
2019-07-12,11.65999984741211
2019-07-15,11.710000038146973
2019-07-16,11.680000305175781
2019-07-17,11.460000038146973
2019-07-18,11.529999732971191
2019-07-19,11.329999923706055
2019-07-22,11.40999984741211
2019-07-23,11.510000228881836
2019-07-24,11.609999656677246
2019-07-25,11.449999809265137
2019-07-26,11.510000228881836
2019-07-29,11.380000114440918
2019-07-30,11.550000190734863
2019-07-31,11.489999771118164
2019-08-01,11.470000267028809
2019-08-02,11.5600004196167
2019-08-05,11.470000267028809
2019-08-06,11.569999694824219
2019-08-07,11.539999961853027
2019-08-08,11.680000305175781
2019-08-09,11.6899995803833
2019-08-12,11.75
2019-08-13,11.6899995803833
2019-08-14,11.5
2019-08-15,11.520000457763672
2019-08-16,11.640000343322754
2019-08-19,11.619999885559082
2019-08-20,11.539999961853027
2019-08-21,11.6899995803833
2019-08-22,11.529999732971191
2019-08-23,11.489999771118164
2019-08-26,11.529999732971191
2019-08-27,11.399999618530273
2019-08-28,11.479999542236328
2019-08-29,11.489999771118164
2019-08-30,11.510000228881836
2019-09-03,11.520000457763672
2019-09-04,11.619999885559082
2019-09-05,11.630000114440918
2019-09-06,11.710000038146973
2019-09-09,12.010000228881836
2019-09-10,11.869999885559082
2019-09-11,11.84000015258789
2019-09-12,11.970000267028809
2019-09-13,11.979999542236328
2019-09-16,12.010000228881836
2019-09-17,12.029999732971191
2019-09-18,12.0
2019-09-19,11.949999809265137
2019-09-20,11.960000038146973
2019-09-23,12.039999961853027
2019-09-24,11.970000267028809
2019-09-25,11.979999542236328
2019-09-26,11.970000267028809
2019-09-27,11.890000343322754
2019-09-30,11.895000457763672
2019-10-01,11.850000381469727
2019-10-02,11.779999732971191
2019-10-03,11.829999923706055
2019-10-04,11.664999961853027
2019-10-07,11.800000190734863
2019-10-08,11.960000038146973
2019-10-09,11.9399995803833
2019-10-10,11.885000228881836
2019-10-11,11.869999885559082
2019-10-14,11.84000015258789
2019-10-15,11.84000015258789
2019-10-16,11.75
2019-10-17,11.829999923706055
2019-10-18,11.890000343322754
2019-10-21,11.880000114440918
2019-10-22,11.84000015258789
2019-10-23,11.920000076293945
2019-10-24,11.930000305175781
2019-10-25,11.9399995803833
2019-10-28,11.960000038146973
2019-10-29,11.84000015258789
2019-10-30,11.960000038146973
2019-10-31,11.960000038146973
2019-11-01,12.010000228881836
2019-11-04,12.039999961853027
2019-11-05,12.0600004196167
2019-11-06,11.989999771118164
2019-11-07,12.0600004196167
2019-11-08,12.100000381469727
2019-11-11,12.170000076293945
2019-11-12,12.079999923706055
2019-11-13,12.130000114440918
2019-11-14,12.140000343322754
2019-11-15,12.085000038146973
2019-11-18,11.960000038146973
2019-11-19,12.180000305175781
2019-11-20,12.140000343322754
2019-11-21,12.109999656677246
2019-11-22,12.100000381469727
2019-11-25,12.180000305175781
2019-11-26,12.375
2019-11-27,12.53499984741211
2019-11-29,12.680000305175781
2019-12-02,12.569999694824219
2019-12-03,12.630000114440918
2019-12-04,12.65999984741211
2019-12-05,12.774999618530273
2019-12-06,13.085000038146973
2019-12-09,13.25
2019-12-10,13.130000114440918
2019-12-11,12.859999656677246
2019-12-12,12.819999694824219
2019-12-13,12.859999656677246
2019-12-16,12.890000343322754
2019-12-17,12.885000228881836
2019-12-18,12.8100004196167
2019-12-19,12.710000038146973
2019-12-20,12.800000190734863
2019-12-23,12.795000076293945
2019-12-24,12.859999656677246
2019-12-26,12.829999923706055
2019-12-27,12.84000015258789
2019-12-30,12.880000114440918
2019-12-31,12.970000267028809
2020-01-02,12.729999542236328
2020-01-03,12.960000038146973
2020-01-06,13.239999771118164
2020-01-07,13.1899995803833
2020-01-08,13.079999923706055
2020-01-09,13.020000457763672
2020-01-10,13.069999694824219
2020-01-13,13.149999618530273
2020-01-14,13.135000228881836
2020-01-15,13.359999656677246
2020-01-16,13.4399995803833
2020-01-17,13.430000305175781
2020-01-21,13.420000076293945
2020-01-22,13.260000228881836
2020-01-23,13.399999618530273
2020-01-24,13.510000228881836
2020-01-27,13.609999656677246
2020-01-28,13.449999809265137
2020-01-29,13.489999771118164
2020-01-30,13.460000038146973
2020-01-31,13.229999542236328
2020-02-03,13.300000190734863
2020-02-04,13.270000457763672
2020-02-05,13.5
2020-02-06,13.529999732971191
2020-02-07,13.460000038146973
2020-02-10,13.5600004196167
2020-02-11,13.640000343322754
2020-02-12,13.75
2020-02-13,13.960000038146973
2020-02-14,14.0
2020-02-18,13.930000305175781
2020-02-19,13.899999618530273
2020-02-20,14.329999923706055
2020-02-21,14.380000114440918
2020-02-24,14.010000228881836
2020-02-25,13.835000038146973
2020-02-26,14.170000076293945
2020-02-27,13.699999809265137
2020-02-28,13.430000305175781
2020-03-02,13.880000114440918
2020-03-03,13.920000076293945
2020-03-04,14.1899995803833
2020-03-05,14.180000305175781
2020-03-06,13.899999618530273
2020-03-09,12.729999542236328
2020-03-10,13.1899995803833
2020-03-11,12.6899995803833
2020-03-12,11.270000457763672
2020-03-13,11.25
2020-03-16,9.65999984741211
2020-03-17,10.90999984741211
2020-03-18,9.899999618530273
2020-03-19,10.220000267028809
2020-03-20,10.510000228881836
2020-03-23,10.550000190734863
2020-03-24,10.1899995803833
2020-03-25,10.420000076293945
2020-03-26,11.140000343322754
2020-03-27,11.0
2020-03-30,11.699999809265137
2020-03-31,11.850000381469727
2020-04-01,11.479999542236328
2020-04-02,11.729999542236328
2020-04-03,11.609999656677246
2020-04-06,11.569999694824219
2020-04-07,11.630000114440918
2020-04-08,12.270000457763672
2020-04-09,13.149999618530273
2020-04-13,12.609999656677246
2020-04-14,11.739999771118164
2020-04-15,12.100000381469727
2020-04-16,12.270000457763672
2020-04-17,12.680000305175781
2020-04-20,12.220000267028809
2020-04-21,12.600000381469727
2020-04-22,12.640000343322754
2020-04-23,12.989999771118164
2020-04-24,13.520000457763672
2020-04-27,13.619999885559082
2020-04-28,13.079999923706055
2020-04-29,13.489999771118164
2020-04-30,13.420000076293945
2020-05-01,13.699999809265137
2020-05-04,13.710000038146973
2020-05-05,13.819999694824219
2020-05-06,13.479999542236328
2020-05-07,14.119999885559082
2020-05-08,14.369999885559082
2020-05-11,13.90999984741211
2020-05-12,13.960000038146973
2020-05-13,13.170000076293945
2020-05-14,13.149999618530273
2020-05-15,13.0
2020-05-18,14.010000228881836
2020-05-19,13.979999542236328
2020-05-20,14.380000114440918
2020-05-21,14.0
2020-05-22,14.069999694824219
2020-05-26,14.6899995803833
2020-05-27,14.869999885559082
2020-05-28,14.670000076293945
2020-05-29,14.5
2020-06-01,15.0600004196167
2020-06-02,14.979999542236328
2020-06-03,15.470000267028809
2020-06-04,15.220000267028809
2020-06-05,15.460000038146973
2020-06-08,15.890000343322754
2020-06-09,15.619999885559082
2020-06-10,15.944999694824219
2020-06-11,14.460000038146973
2020-06-12,15.350000381469727
2020-06-15,15.609999656677246
2020-06-16,15.979999542236328
2020-06-17,15.545000076293945
2020-06-18,15.369999885559082
2020-06-19,15.229999542236328
2020-06-22,15.300000190734863
2020-06-23,15.430000305175781
2020-06-24,15.119999885559082
2020-06-25,15.420000076293945
2020-06-26,15.3100004196167
2020-06-29,15.65999984741211
2020-06-30,15.859999656677246
2020-07-01,15.75
2020-07-02,15.640000343322754
2020-07-06,15.649999618530273
2020-07-07,15.449999809265137
2020-07-08,15.380000114440918
2020-07-09,15.140000343322754
2020-07-10,15.770000457763672
2020-07-13,15.75
2020-07-14,15.979999542236328
2020-07-15,16.110000610351562
2020-07-16,15.880000114440918
2020-07-17,16.09000015258789
2020-07-20,16.020000457763672
2020-07-21,16.040000915527344
2020-07-22,16.040000915527344
2020-07-23,15.984999656677246
2020-07-24,15.890000343322754
2020-07-27,15.989999771118164
2020-07-28,16.149999618530273
2020-07-29,16.360000610351562
2020-07-30,16.309999465942383
2020-07-31,16.079999923706055
2020-08-03,16.049999237060547
2020-08-04,16.219999313354492
2020-08-05,16.270000457763672
2020-08-06,15.9399995803833
2020-08-07,16.5
2020-08-10,16.139999389648438
