,AVGO
2013-05-09,33.869998931884766
2013-05-10,34.060001373291016
2013-05-13,33.619998931884766
2013-05-14,33.70000076293945
2013-05-15,34.18000030517578
2013-05-16,34.209999084472656
2013-05-17,34.43000030517578
2013-05-20,34.439998626708984
2013-05-21,35.09000015258789
2013-05-22,34.560001373291016
2013-05-23,33.970001220703125
2013-05-24,34.099998474121094
2013-05-28,34.439998626708984
2013-05-29,34.43000030517578
2013-05-30,37.81999969482422
2013-05-31,37.72999954223633
2013-06-03,37.29999923706055
2013-06-04,37.79999923706055
2013-06-05,37.0
2013-06-06,36.75
2013-06-07,37.290000915527344
2013-06-10,36.83000183105469
2013-06-11,36.290000915527344
2013-06-12,35.97999954223633
2013-06-13,37.11000061035156
2013-06-14,37.59000015258789
2013-06-17,38.09000015258789
2013-06-18,38.75
2013-06-19,38.06999969482422
2013-06-20,37.060001373291016
2013-06-21,37.380001068115234
2013-06-24,36.689998626708984
2013-06-25,37.099998474121094
2013-06-26,37.25
2013-06-27,37.31999969482422
2013-06-28,37.380001068115234
2013-07-01,37.61000061035156
2013-07-02,38.47999954223633
2013-07-03,38.59000015258789
2013-07-05,38.810001373291016
2013-07-08,37.27000045776367
2013-07-09,37.58000183105469
2013-07-10,38.33000183105469
2013-07-11,38.59000015258789
2013-07-12,38.95000076293945
2013-07-15,38.0099983215332
2013-07-16,38.869998931884766
2013-07-17,38.91999816894531
2013-07-18,37.599998474121094
2013-07-19,37.849998474121094
2013-07-22,37.790000915527344
2013-07-23,37.61000061035156
2013-07-24,36.88999938964844
2013-07-25,36.900001525878906
2013-07-26,36.779998779296875
2013-07-29,36.59000015258789
2013-07-30,36.849998474121094
2013-07-31,36.68000030517578
2013-08-01,37.400001525878906
2013-08-02,37.4900016784668
2013-08-05,37.02000045776367
2013-08-06,36.86000061035156
2013-08-07,37.290000915527344
2013-08-08,37.31999969482422
2013-08-09,36.83000183105469
2013-08-12,37.70000076293945
2013-08-13,38.02000045776367
2013-08-14,37.220001220703125
2013-08-15,36.02000045776367
2013-08-16,36.25
2013-08-19,36.25
2013-08-20,36.790000915527344
2013-08-21,36.59000015258789
2013-08-22,36.61000061035156
2013-08-23,36.7400016784668
2013-08-26,37.47999954223633
2013-08-27,36.54999923706055
2013-08-28,38.279998779296875
2013-08-29,38.95000076293945
2013-08-30,38.5099983215332
2013-09-03,38.349998474121094
2013-09-04,38.97999954223633
2013-09-05,38.790000915527344
2013-09-06,38.560001373291016
2013-09-09,38.77000045776367
2013-09-10,39.65999984741211
2013-09-11,39.25
2013-09-12,39.029998779296875
2013-09-13,38.9900016784668
2013-09-16,39.279998779296875
2013-09-17,40.119998931884766
2013-09-18,40.66999816894531
2013-09-19,40.75
2013-09-20,41.619998931884766
2013-09-23,41.869998931884766
2013-09-24,42.40999984741211
2013-09-25,42.209999084472656
2013-09-26,42.27000045776367
2013-09-27,42.70000076293945
2013-09-30,43.08000183105469
2013-10-01,43.41999816894531
2013-10-02,43.40999984741211
2013-10-03,43.29999923706055
2013-10-04,43.5
2013-10-07,43.0
2013-10-08,42.599998474121094
2013-10-09,42.20000076293945
2013-10-10,43.5099983215332
2013-10-11,43.290000915527344
2013-10-14,44.22999954223633
2013-10-15,43.7400016784668
2013-10-16,44.5
2013-10-17,45.099998474121094
2013-10-18,46.060001373291016
2013-10-21,47.04999923706055
2013-10-22,46.869998931884766
2013-10-23,45.38999938964844
2013-10-24,45.4900016784668
2013-10-25,45.630001068115234
2013-10-28,45.5099983215332
2013-10-29,45.79999923706055
2013-10-30,44.849998474121094
2013-10-31,45.43000030517578
2013-11-01,44.720001220703125
2013-11-04,45.040000915527344
2013-11-05,45.029998779296875
2013-11-06,45.369998931884766
2013-11-07,43.65999984741211
2013-11-08,44.349998474121094
2013-11-11,44.209999084472656
2013-11-12,45.130001068115234
2013-11-13,45.380001068115234
2013-11-14,42.95000076293945
2013-11-15,44.61000061035156
2013-11-18,43.959999084472656
2013-11-19,42.95000076293945
2013-11-20,42.70000076293945
2013-11-21,43.04999923706055
2013-11-22,43.29999923706055
2013-11-25,43.709999084472656
2013-11-26,44.75
2013-11-27,44.66999816894531
2013-11-29,44.72999954223633
2013-12-02,45.0
2013-12-03,44.779998779296875
2013-12-04,44.5
2013-12-05,47.59000015258789
2013-12-06,46.959999084472656
2013-12-09,47.369998931884766
2013-12-10,46.599998474121094
2013-12-11,46.11000061035156
2013-12-12,45.75
2013-12-13,45.650001525878906
2013-12-16,50.099998474121094
2013-12-17,53.560001373291016
2013-12-18,53.150001525878906
2013-12-19,51.439998626708984
2013-12-20,51.650001525878906
2013-12-23,52.060001373291016
2013-12-24,52.619998931884766
2013-12-26,52.720001220703125
2013-12-27,52.779998779296875
2013-12-30,52.70000076293945
2013-12-31,52.880001068115234
2014-01-02,52.650001525878906
2014-01-03,52.849998474121094
2014-01-06,52.4900016784668
2014-01-07,52.9900016784668
2014-01-08,53.779998779296875
2014-01-09,53.22999954223633
2014-01-10,53.29999923706055
2014-01-13,52.63999938964844
2014-01-14,55.27000045776367
2014-01-15,56.970001220703125
2014-01-16,55.43000030517578
2014-01-17,56.13999938964844
2014-01-21,56.11000061035156
2014-01-22,57.150001525878906
2014-01-23,56.04999923706055
2014-01-24,54.4900016784668
2014-01-27,54.45000076293945
2014-01-28,54.720001220703125
2014-01-29,54.06999969482422
2014-01-30,55.04999923706055
2014-01-31,54.63999938964844
2014-02-03,53.2599983215332
2014-02-04,54.0099983215332
2014-02-05,53.97999954223633
2014-02-06,55.20000076293945
2014-02-07,56.56999969482422
2014-02-10,56.310001373291016
2014-02-11,58.06999969482422
2014-02-12,58.939998626708984
2014-02-13,59.08000183105469
2014-02-14,58.08000183105469
2014-02-18,58.369998931884766
2014-02-19,57.70000076293945
2014-02-20,59.0
2014-02-21,58.54999923706055
2014-02-24,59.56999969482422
2014-02-25,59.0
2014-02-26,61.900001525878906
2014-02-27,61.380001068115234
2014-02-28,61.70000076293945
2014-03-03,61.7400016784668
2014-03-04,63.349998474121094
2014-03-05,63.08000183105469
2014-03-06,63.63999938964844
2014-03-07,62.75
2014-03-10,62.79999923706055
2014-03-11,62.02000045776367
2014-03-12,63.18000030517578
2014-03-13,62.68000030517578
2014-03-14,62.68000030517578
2014-03-17,63.40999984741211
2014-03-18,63.81999969482422
2014-03-19,64.41000366210938
2014-03-20,65.30999755859375
2014-03-21,63.900001525878906
2014-03-24,63.15999984741211
2014-03-25,64.0
2014-03-26,62.810001373291016
2014-03-27,62.779998779296875
2014-03-28,64.11000061035156
2014-03-31,64.41000366210938
2014-04-01,65.05000305175781
2014-04-02,64.63999938964844
2014-04-03,63.93000030517578
2014-04-04,61.79999923706055
2014-04-07,60.36000061035156
2014-04-08,60.16999816894531
2014-04-09,62.470001220703125
2014-04-10,59.86000061035156
2014-04-11,58.529998779296875
2014-04-14,58.81999969482422
2014-04-15,58.939998626708984
2014-04-16,59.310001373291016
2014-04-17,60.88999938964844
2014-04-21,61.88999938964844
2014-04-22,63.439998626708984
2014-04-23,64.5999984741211
2014-04-24,65.37999725341797
2014-04-25,62.34000015258789
2014-04-28,60.779998779296875
2014-04-29,60.91999816894531
2014-04-30,63.5
2014-05-01,63.4900016784668
2014-05-02,64.2699966430664
2014-05-05,64.25
2014-05-06,67.33999633789062
2014-05-07,66.80999755859375
2014-05-08,67.94999694824219
2014-05-09,67.41000366210938
2014-05-12,69.12999725341797
2014-05-13,68.76000213623047
2014-05-14,68.51000213623047
2014-05-15,67.93000030517578
2014-05-16,68.4800033569336
2014-05-19,68.31999969482422
2014-05-20,67.5199966430664
2014-05-21,68.41000366210938
2014-05-22,68.68000030517578
2014-05-23,70.55000305175781
2014-05-27,70.93000030517578
2014-05-28,70.0999984741211
2014-05-29,70.79000091552734
2014-05-30,70.66999816894531
2014-06-02,71.63999938964844
2014-06-03,71.44999694824219
2014-06-04,71.61000061035156
2014-06-05,71.87000274658203
2014-06-06,71.62999725341797
2014-06-09,71.79000091552734
2014-06-10,71.86000061035156
2014-06-11,71.75
2014-06-12,71.76000213623047
2014-06-13,71.41999816894531
2014-06-16,70.87999725341797
2014-06-17,71.4800033569336
2014-06-18,71.22000122070312
2014-06-19,70.93000030517578
2014-06-20,71.56999969482422
2014-06-23,71.23999786376953
2014-06-24,70.66999816894531
2014-06-25,71.62999725341797
2014-06-26,70.95999908447266
2014-06-27,70.94000244140625
2014-06-30,72.06999969482422
2014-07-01,74.02999877929688
2014-07-02,74.31999969482422
2014-07-03,75.18000030517578
2014-07-07,74.52999877929688
2014-07-08,73.38999938964844
2014-07-09,74.2300033569336
2014-07-10,73.1500015258789
2014-07-11,73.19999694824219
2014-07-14,74.04000091552734
2014-07-15,73.41999816894531
2014-07-16,73.6500015258789
2014-07-17,71.9000015258789
2014-07-18,75.0
2014-07-21,75.41999816894531
2014-07-22,75.38999938964844
2014-07-23,73.62999725341797
2014-07-24,72.51000213623047
2014-07-25,69.91999816894531
2014-07-28,70.51000213623047
2014-07-29,69.87999725341797
2014-07-30,70.51000213623047
2014-07-31,69.37999725341797
2014-08-01,70.44000244140625
2014-08-04,71.33999633789062
2014-08-05,70.12000274658203
2014-08-06,70.29000091552734
2014-08-07,69.62999725341797
2014-08-08,70.43000030517578
2014-08-11,70.81999969482422
2014-08-12,71.1500015258789
2014-08-13,71.97000122070312
2014-08-14,73.83999633789062
2014-08-15,74.79000091552734
2014-08-18,75.37000274658203
2014-08-19,75.62000274658203
2014-08-20,76.37999725341797
2014-08-21,76.2699966430664
2014-08-22,76.20999908447266
2014-08-25,75.7699966430664
2014-08-26,75.95999908447266
2014-08-27,76.16000366210938
2014-08-28,76.36000061035156
2014-08-29,82.08999633789062
2014-09-02,85.0199966430664
2014-09-03,85.38999938964844
2014-09-04,86.08999633789062
2014-09-05,87.87999725341797
2014-09-08,88.19000244140625
2014-09-09,88.41000366210938
2014-09-10,89.0
2014-09-11,89.06999969482422
2014-09-12,87.8499984741211
2014-09-15,86.70999908447266
2014-09-16,87.91999816894531
2014-09-17,87.73999786376953
2014-09-18,89.5199966430664
2014-09-19,89.0999984741211
2014-09-22,87.18000030517578
2014-09-23,87.55999755859375
2014-09-24,89.0199966430664
2014-09-25,86.45999908447266
2014-09-26,87.5
2014-09-29,87.11000061035156
2014-09-30,87.0
2014-10-01,85.54000091552734
2014-10-02,83.20999908447266
2014-10-03,83.47000122070312
2014-10-06,82.87999725341797
2014-10-07,81.02999877929688
2014-10-08,83.30000305175781
2014-10-09,80.5999984741211
2014-10-10,71.36000061035156
2014-10-13,69.04000091552734
2014-10-14,72.0199966430664
2014-10-15,72.55000305175781
2014-10-16,75.5999984741211
2014-10-17,77.1500015258789
2014-10-20,77.98999786376953
2014-10-21,82.37999725341797
2014-10-22,80.86000061035156
2014-10-23,81.37999725341797
2014-10-24,81.8499984741211
2014-10-27,81.56999969482422
2014-10-28,84.19999694824219
2014-10-29,84.87999725341797
2014-10-30,82.38999938964844
2014-10-31,86.25
2014-11-03,86.33999633789062
2014-11-04,85.36000061035156
2014-11-05,86.70999908447266
2014-11-06,87.62999725341797
2014-11-07,85.04000091552734
2014-11-10,85.91000366210938
2014-11-11,86.16000366210938
2014-11-12,87.05000305175781
2014-11-13,87.44999694824219
2014-11-14,89.0199966430664
2014-11-17,88.5199966430664
2014-11-18,91.41000366210938
2014-11-19,89.25
2014-11-20,89.93000030517578
2014-11-21,90.20999908447266
2014-11-24,91.13999938964844
2014-11-25,91.1500015258789
2014-11-26,93.77999877929688
2014-11-28,93.4000015258789
2014-12-01,90.94999694824219
2014-12-02,92.19999694824219
2014-12-03,95.12999725341797
2014-12-04,103.06999969482422
2014-12-05,103.98999786376953
2014-12-08,100.70999908447266
2014-12-09,102.63999938964844
2014-12-10,99.25
2014-12-11,100.55000305175781
2014-12-12,99.19999694824219
2014-12-15,98.20999908447266
2014-12-16,97.33000183105469
2014-12-17,98.98999786376953
2014-12-18,101.6500015258789
2014-12-19,100.1500015258789
2014-12-22,101.41000366210938
2014-12-23,100.77999877929688
2014-12-24,100.72000122070312
2014-12-26,100.62000274658203
2014-12-29,101.29000091552734
2014-12-30,100.8499984741211
2014-12-31,100.58999633789062
2015-01-02,100.08999633789062
2015-01-05,98.48999786376953
2015-01-06,96.25
2015-01-07,98.8499984741211
2015-01-08,103.79000091552734
2015-01-09,104.9000015258789
2015-01-12,103.16000366210938
2015-01-13,102.58000183105469
2015-01-14,103.38999938964844
2015-01-15,101.31999969482422
2015-01-16,103.81999969482422
2015-01-20,104.87000274658203
2015-01-21,105.37999725341797
2015-01-22,105.19999694824219
2015-01-23,106.9800033569336
2015-01-26,106.7300033569336
2015-01-27,104.79000091552734
2015-01-28,105.0
2015-01-29,106.52999877929688
2015-01-30,102.87999725341797
2015-02-02,102.41999816894531
2015-02-03,103.19999694824219
2015-02-04,104.80000305175781
2015-02-05,106.19999694824219
2015-02-06,104.73999786376953
2015-02-09,102.23999786376953
2015-02-10,107.04000091552734
2015-02-11,107.94000244140625
2015-02-12,109.69999694824219
2015-02-13,110.1500015258789
2015-02-17,110.87000274658203
2015-02-18,110.0
2015-02-19,110.9000015258789
2015-02-20,112.05999755859375
2015-02-23,112.8499984741211
2015-02-24,113.18000030517578
2015-02-25,112.68000030517578
2015-02-26,129.25
2015-02-27,127.62000274658203
2015-03-02,129.02000427246094
2015-03-03,128.22000122070312
2015-03-04,129.39999389648438
2015-03-05,130.57000732421875
2015-03-06,127.88999938964844
2015-03-09,127.12000274658203
2015-03-10,125.12000274658203
2015-03-11,124.66000366210938
2015-03-12,126.12000274658203
2015-03-13,125.0
2015-03-16,129.8699951171875
2015-03-17,129.10000610351562
2015-03-18,130.44000244140625
2015-03-19,132.0399932861328
2015-03-20,133.2899932861328
2015-03-23,134.44000244140625
2015-03-24,133.1199951171875
2015-03-25,124.43000030517578
2015-03-26,124.70999908447266
2015-03-27,128.2100067138672
2015-03-30,130.5500030517578
2015-03-31,126.9800033569336
2015-04-01,125.62999725341797
2015-04-02,125.0199966430664
2015-04-06,125.83000183105469
2015-04-07,125.6500015258789
2015-04-08,126.79000091552734
2015-04-09,127.22000122070312
2015-04-10,126.81999969482422
2015-04-13,125.3499984741211
2015-04-14,123.9800033569336
2015-04-15,125.9000015258789
2015-04-16,125.33000183105469
2015-04-17,121.8499984741211
2015-04-20,123.02999877929688
2015-04-21,123.0999984741211
2015-04-22,127.9000015258789
2015-04-23,124.06999969482422
2015-04-24,119.5
2015-04-27,120.1500015258789
2015-04-28,117.44999694824219
2015-04-29,117.02999877929688
2015-04-30,116.87999725341797
2015-05-01,122.80000305175781
2015-05-04,121.16000366210938
2015-05-05,116.79000091552734
2015-05-06,116.77999877929688
2015-05-07,122.4800033569336
2015-05-08,123.33000183105469
2015-05-11,122.80999755859375
2015-05-12,122.94999694824219
2015-05-13,123.12999725341797
2015-05-14,126.94000244140625
2015-05-15,127.87000274658203
2015-05-18,130.17999267578125
2015-05-19,129.47000122070312
2015-05-20,129.11000061035156
2015-05-21,129.58999633789062
2015-05-22,132.63999938964844
2015-05-26,131.3000030517578
2015-05-27,141.49000549316406
2015-05-28,142.3800048828125
2015-05-29,148.07000732421875
2015-06-01,146.6199951171875
2015-06-02,144.16000366210938
2015-06-03,143.05999755859375
2015-06-04,141.1999969482422
2015-06-05,143.80999755859375
2015-06-08,138.6300048828125
2015-06-09,140.2100067138672
2015-06-10,142.86000061035156
2015-06-11,141.99000549316406
2015-06-12,140.47000122070312
2015-06-15,143.1199951171875
2015-06-16,141.99000549316406
2015-06-17,140.69000244140625
2015-06-18,143.0
2015-06-19,142.88999938964844
2015-06-22,143.27999877929688
2015-06-23,141.63999938964844
2015-06-24,139.97000122070312
2015-06-25,139.22999572753906
2015-06-26,135.14999389648438
2015-06-29,132.00999450683594
2015-06-30,132.92999267578125
2015-07-01,135.5
2015-07-02,137.63999938964844
2015-07-06,134.1999969482422
2015-07-07,132.83999633789062
2015-07-08,128.0500030517578
2015-07-09,124.68000030517578
2015-07-10,129.83999633789062
2015-07-13,129.17999267578125
2015-07-14,132.3000030517578
2015-07-15,131.72000122070312
2015-07-16,134.6999969482422
2015-07-17,133.66000366210938
2015-07-20,134.63999938964844
2015-07-21,134.50999450683594
2015-07-22,129.58999633789062
2015-07-23,131.97000122070312
2015-07-24,128.47999572753906
2015-07-27,124.6500015258789
2015-07-28,128.4199981689453
2015-07-29,128.5800018310547
2015-07-30,127.6500015258789
2015-07-31,125.13999938964844
2015-08-03,125.80000305175781
2015-08-04,123.47000122070312
2015-08-05,124.75
2015-08-06,123.2699966430664
2015-08-07,122.55000305175781
2015-08-10,127.27999877929688
2015-08-11,124.20999908447266
2015-08-12,125.7300033569336
2015-08-13,124.19000244140625
2015-08-14,121.95999908447266
2015-08-17,125.5199966430664
2015-08-18,122.23999786376953
2015-08-19,121.44999694824219
2015-08-20,115.02999877929688
2015-08-21,111.44999694824219
2015-08-24,109.94000244140625
2015-08-25,108.51000213623047
2015-08-26,116.19999694824219
2015-08-27,126.26000213623047
2015-08-28,127.62000274658203
2015-08-31,125.97000122070312
2015-09-01,119.37000274658203
2015-09-02,124.04000091552734
2015-09-03,123.7699966430664
2015-09-04,121.1500015258789
2015-09-08,129.16000366210938
2015-09-09,127.16999816894531
2015-09-10,128.72000122070312
2015-09-11,131.0800018310547
2015-09-14,131.19000244140625
2015-09-15,134.3800048828125
2015-09-16,131.49000549316406
2015-09-17,130.61000061035156
2015-09-18,127.58999633789062
2015-09-21,127.26000213623047
2015-09-22,124.69999694824219
2015-09-23,125.54000091552734
2015-09-24,124.0999984741211
2015-09-25,126.73999786376953
2015-09-28,120.8499984741211
2015-09-29,119.66999816894531
2015-09-30,125.01000213623047
2015-10-01,122.13999938964844
2015-10-02,123.33000183105469
2015-10-05,121.22000122070312
2015-10-06,117.11000061035156
2015-10-07,118.63999938964844
2015-10-08,116.69000244140625
2015-10-09,116.91000366210938
2015-10-12,117.68000030517578
2015-10-13,113.41999816894531
2015-10-14,117.45999908447266
2015-10-15,121.87000274658203
2015-10-16,121.06999969482422
2015-10-19,118.95999908447266
2015-10-20,119.88999938964844
2015-10-21,120.5
2015-10-22,125.33999633789062
2015-10-23,129.5800018310547
2015-10-26,123.61000061035156
2015-10-27,121.48999786376953
2015-10-28,127.08999633789062
2015-10-29,120.08999633789062
2015-10-30,123.12999725341797
2015-11-02,123.80000305175781
2015-11-03,122.13999938964844
2015-11-04,124.11000061035156
2015-11-05,121.05999755859375
2015-11-06,129.6699981689453
2015-11-09,126.5
2015-11-10,119.86000061035156
2015-11-11,119.94999694824219
2015-11-12,119.8499984741211
2015-11-13,117.54000091552734
2015-11-16,121.47000122070312
2015-11-17,122.05999755859375
2015-11-18,125.91999816894531
2015-11-19,125.20999908447266
2015-11-20,126.4000015258789
2015-11-23,124.41000366210938
2015-11-24,128.33999633789062
2015-11-25,128.38999938964844
2015-11-27,130.0399932861328
2015-11-30,130.4499969482422
2015-12-01,132.88999938964844
2015-12-02,132.2100067138672
2015-12-03,144.77999877929688
2015-12-04,147.55999755859375
2015-12-07,148.8300018310547
2015-12-08,147.77999877929688
2015-12-09,145.64999389648438
2015-12-10,147.3300018310547
2015-12-11,144.4199981689453
2015-12-14,142.50999450683594
2015-12-15,143.27000427246094
2015-12-16,143.8800048828125
2015-12-17,140.47999572753906
2015-12-18,140.1999969482422
2015-12-21,145.8000030517578
2015-12-22,145.10000610351562
2015-12-23,146.50999450683594
2015-12-24,146.32000732421875
2015-12-28,146.35000610351562
2015-12-29,147.94000244140625
2015-12-30,147.3699951171875
2015-12-31,145.14999389648438
2016-01-04,142.27999877929688
2016-01-05,137.52000427246094
2016-01-06,133.2899932861328
2016-01-07,129.0500030517578
2016-01-08,128.1999969482422
2016-01-11,128.0399932861328
2016-01-12,129.9199981689453
2016-01-13,123.30999755859375
2016-01-14,125.19000244140625
2016-01-15,119.97000122070312
2016-01-19,120.06999969482422
2016-01-20,123.83000183105469
2016-01-21,124.52999877929688
2016-01-22,124.51000213623047
2016-01-25,124.48999786376953
2016-01-26,124.38999938964844
2016-01-27,122.3499984741211
2016-01-28,126.37000274658203
2016-01-29,133.7100067138672
2016-02-01,137.67999267578125
2016-02-02,133.24000549316406
2016-02-03,131.36000061035156
2016-02-04,136.1199951171875
2016-02-05,128.36000061035156
2016-02-08,121.86000061035156
2016-02-09,119.70999908447266
2016-02-10,119.19999694824219
2016-02-11,116.30999755859375
2016-02-12,121.66000366210938
2016-02-16,126.23999786376953
2016-02-17,130.67999267578125
2016-02-18,127.06999969482422
2016-02-19,128.6699981689453
2016-02-22,130.63999938964844
2016-02-23,128.16000366210938
2016-02-24,130.33999633789062
2016-02-25,132.47000122070312
2016-02-26,133.11000061035156
2016-02-29,133.97000122070312
2016-03-01,138.42999267578125
2016-03-02,136.97000122070312
2016-03-03,137.3300018310547
2016-03-04,146.05999755859375
2016-03-07,143.50999450683594
2016-03-08,139.6300048828125
2016-03-09,141.9600067138672
2016-03-10,144.4199981689453
2016-03-11,148.82000732421875
2016-03-14,148.13999938964844
2016-03-15,148.47000122070312
2016-03-16,148.6300048828125
2016-03-17,151.5500030517578
2016-03-18,152.49000549316406
2016-03-21,152.88999938964844
2016-03-22,154.75999450683594
2016-03-23,152.99000549316406
2016-03-24,153.0
2016-03-28,153.10000610351562
2016-03-29,154.1300048828125
2016-03-30,156.92999267578125
2016-03-31,154.5
2016-04-01,157.8000030517578
2016-04-04,156.00999450683594
2016-04-05,155.02999877929688
2016-04-06,157.5399932861328
2016-04-07,154.97000122070312
2016-04-08,156.14999389648438
2016-04-11,155.61000061035156
2016-04-12,155.42999267578125
2016-04-13,159.47999572753906
2016-04-14,158.82000732421875
2016-04-15,155.49000549316406
2016-04-18,155.89999389648438
2016-04-19,151.07000732421875
2016-04-20,153.22999572753906
2016-04-21,151.35000610351562
2016-04-22,150.3300018310547
2016-04-25,149.10000610351562
2016-04-26,150.75999450683594
2016-04-27,151.52999877929688
2016-04-28,147.99000549316406
2016-04-29,145.75
2016-05-02,146.0800018310547
2016-05-03,143.1999969482422
2016-05-04,142.07000732421875
2016-05-05,142.5800018310547
2016-05-06,141.88999938964844
2016-05-09,142.39999389648438
2016-05-10,144.61000061035156
2016-05-11,143.85000610351562
2016-05-12,141.0399932861328
2016-05-13,140.0500030517578
2016-05-16,142.64999389648438
2016-05-17,141.1699981689453
2016-05-18,143.8800048828125
2016-05-19,142.74000549316406
2016-05-20,146.72999572753906
2016-05-23,148.10000610351562
2016-05-24,151.4199981689453
2016-05-25,153.57000732421875
2016-05-26,153.02000427246094
2016-05-27,153.3000030517578
2016-05-31,154.36000061035156
2016-06-01,154.77000427246094
2016-06-02,154.91000366210938
2016-06-03,162.55999755859375
2016-06-06,162.83999633789062
2016-06-07,164.83999633789062
2016-06-08,163.6999969482422
2016-06-09,164.13999938964844
2016-06-10,160.82000732421875
2016-06-13,160.00999450683594
2016-06-14,158.99000549316406
2016-06-15,158.39999389648438
2016-06-16,158.6300048828125
2016-06-17,156.0
2016-06-20,156.92999267578125
2016-06-21,155.80999755859375
2016-06-22,155.13999938964844
2016-06-23,158.6199951171875
2016-06-24,148.72000122070312
2016-06-27,143.6300048828125
2016-06-28,149.77000427246094
2016-06-29,155.0
2016-06-30,155.39999389648438
2016-07-01,154.22000122070312
2016-07-05,150.75999450683594
2016-07-06,150.6300048828125
2016-07-07,150.99000549316406
2016-07-08,155.13999938964844
2016-07-11,157.36000061035156
2016-07-12,158.58999633789062
2016-07-13,157.41000366210938
2016-07-14,160.7899932861328
2016-07-15,161.16000366210938
2016-07-18,162.3300018310547
2016-07-19,160.52999877929688
2016-07-20,162.6699981689453
2016-07-21,160.41000366210938
2016-07-22,159.6699981689453
2016-07-25,159.77999877929688
2016-07-26,163.44000244140625
2016-07-27,165.66000366210938
2016-07-28,164.22999572753906
2016-07-29,161.97999572753906
2016-08-01,163.50999450683594
2016-08-02,162.88999938964844
2016-08-03,164.11000061035156
2016-08-04,166.99000549316406
2016-08-05,170.1199951171875
2016-08-08,168.35000610351562
2016-08-09,171.1699981689453
2016-08-10,171.85000610351562
2016-08-11,172.08999633789062
2016-08-12,172.47000122070312
2016-08-15,175.5399932861328
2016-08-16,172.39999389648438
2016-08-17,173.02999877929688
2016-08-18,173.92999267578125
2016-08-19,174.92999267578125
2016-08-22,175.92999267578125
2016-08-23,177.33999633789062
2016-08-24,175.3000030517578
2016-08-25,176.0399932861328
2016-08-26,177.16000366210938
2016-08-29,177.39999389648438
2016-08-30,177.0
2016-08-31,176.4199981689453
2016-09-01,177.08999633789062
2016-09-02,173.11000061035156
2016-09-06,171.10000610351562
2016-09-07,168.89999389648438
2016-09-08,168.3800048828125
2016-09-09,160.77999877929688
2016-09-12,164.47999572753906
2016-09-13,165.24000549316406
2016-09-14,169.61000061035156
2016-09-15,172.72000122070312
2016-09-16,171.24000549316406
2016-09-19,170.72999572753906
2016-09-20,168.22999572753906
2016-09-21,169.8300018310547
2016-09-22,168.83999633789062
2016-09-23,166.64999389648438
2016-09-26,166.69000244140625
2016-09-27,170.86000061035156
2016-09-28,170.6999969482422
2016-09-29,172.4600067138672
2016-09-30,172.52000427246094
2016-10-03,170.07000732421875
2016-10-04,169.0500030517578
2016-10-05,173.47999572753906
2016-10-06,174.19000244140625
2016-10-07,174.2100067138672
2016-10-10,174.77000427246094
2016-10-11,171.1699981689453
2016-10-12,170.47000122070312
2016-10-13,168.94000244140625
2016-10-14,170.08999633789062
2016-10-17,168.8800048828125
2016-10-18,172.1699981689453
2016-10-19,171.8699951171875
2016-10-20,173.41000366210938
2016-10-21,172.9199981689453
2016-10-24,176.5500030517578
2016-10-25,173.64999389648438
2016-10-26,173.0
2016-10-27,172.24000549316406
2016-10-28,169.35000610351562
2016-10-31,170.27999877929688
2016-11-01,168.8000030517578
2016-11-02,172.55999755859375
2016-11-03,172.99000549316406
2016-11-04,172.1699981689453
2016-11-07,176.9600067138672
2016-11-08,177.0
2016-11-09,173.4199981689453
2016-11-10,167.94000244140625
2016-11-11,167.5399932861328
2016-11-14,163.77999877929688
2016-11-15,166.4499969482422
2016-11-16,167.8300018310547
2016-11-17,167.0399932861328
2016-11-18,168.16000366210938
2016-11-21,172.5800018310547
2016-11-22,177.02000427246094
2016-11-23,177.0800018310547
2016-11-25,176.75
2016-11-28,174.64999389648438
2016-11-29,175.4499969482422
2016-11-30,170.49000549316406
2016-12-01,162.7899932861328
2016-12-02,164.22000122070312
2016-12-05,166.1300048828125
2016-12-06,164.75999450683594
2016-12-07,168.5500030517578
2016-12-08,170.7100067138672
2016-12-09,179.08999633789062
2016-12-12,178.16000366210938
2016-12-13,179.44000244140625
2016-12-14,177.6199951171875
2016-12-15,180.00999450683594
2016-12-16,178.4199981689453
2016-12-19,180.4600067138672
2016-12-20,182.07000732421875
2016-12-21,182.2899932861328
2016-12-22,180.60000610351562
2016-12-23,181.94000244140625
2016-12-27,182.30999755859375
2016-12-28,180.19000244140625
2016-12-29,179.8699951171875
2016-12-30,176.77000427246094
2017-01-03,178.33999633789062
2017-01-04,177.07000732421875
2017-01-05,174.27999877929688
2017-01-06,176.58999633789062
2017-01-09,176.97000122070312
2017-01-10,180.57000732421875
2017-01-11,179.4199981689453
2017-01-12,178.86000061035156
2017-01-13,180.4499969482422
2017-01-17,179.11000061035156
2017-01-18,185.02000427246094
2017-01-19,185.55999755859375
2017-01-20,191.0800018310547
2017-01-23,191.0
2017-01-24,197.75
2017-01-25,202.47999572753906
2017-01-26,204.1699981689453
2017-01-27,205.7100067138672
2017-01-30,203.22000122070312
2017-01-31,199.5
2017-02-01,203.69000244140625
2017-02-02,204.0500030517578
2017-02-03,206.16000366210938
2017-02-06,206.55999755859375
2017-02-07,205.91000366210938
2017-02-08,206.88999938964844
