,DISCB
2009-07-24,12.143589973449707
2009-07-27,12.143589973449707
2009-07-28,12.143589973449707
2009-07-29,12.143589973449707
2009-07-30,12.143589973449707
2009-07-31,12.143589973449707
2009-08-03,13.035897254943848
2009-08-04,13.035897254943848
2009-08-05,12.687178611755371
2009-08-06,12.687178611755371
2009-08-07,13.066666603088379
2009-08-10,13.066666603088379
2009-08-11,13.066666603088379
2009-08-12,13.066666603088379
2009-08-13,12.794872283935547
2009-08-14,12.794872283935547
2009-08-17,12.794872283935547
2009-08-18,12.794872283935547
2009-08-19,12.794872283935547
2009-08-20,13.061537742614746
2009-08-21,13.025641441345215
2009-08-24,13.430768966674805
2009-08-25,13.615385055541992
2009-08-26,13.630768775939941
2009-08-27,13.630768775939941
2009-08-28,13.630768775939941
2009-08-31,13.482050895690918
2009-09-01,13.482050895690918
2009-09-02,13.328205108642578
2009-09-03,13.328205108642578
2009-09-04,13.84615421295166
2009-09-08,13.84615421295166
2009-09-09,13.84615421295166
2009-09-10,14.302563667297363
2009-09-11,15.015384674072266
2009-09-14,14.492307662963867
2009-09-15,14.492307662963867
2009-09-16,14.492307662963867
2009-09-17,15.092308044433594
2009-09-18,15.61025619506836
2009-09-21,15.61025619506836
2009-09-22,15.61025619506836
2009-09-23,15.61025619506836
2009-09-24,15.61025619506836
2009-09-25,14.328205108642578
2009-09-28,13.851282119750977
2009-09-29,14.779486656188965
2009-09-30,14.779486656188965
2009-10-01,14.938462257385254
2009-10-02,14.938462257385254
2009-10-05,14.938462257385254
2009-10-06,14.938462257385254
2009-10-07,15.133333206176758
2009-10-08,15.876922607421875
2009-10-09,16.005128860473633
2009-10-12,15.579486846923828
2009-10-13,15.579486846923828
2009-10-14,15.512821197509766
2009-10-15,15.512821197509766
2009-10-16,15.512821197509766
2009-10-19,15.630768775939941
2009-10-20,16.153846740722656
2009-10-21,15.420513153076172
2009-10-22,15.420513153076172
2009-10-23,15.420513153076172
2009-10-26,15.420513153076172
2009-10-27,15.420513153076172
2009-10-28,15.420513153076172
2009-10-29,15.420513153076172
2009-10-30,13.948718070983887
2009-11-02,13.948718070983887
2009-11-03,13.948718070983887
2009-11-04,13.948718070983887
2009-11-05,13.948718070983887
2009-11-06,15.343589782714844
2009-11-09,15.343589782714844
2009-11-10,15.95897388458252
2009-11-11,15.95897388458252
2009-11-12,15.95897388458252
2009-11-13,15.95897388458252
2009-11-16,16.405128479003906
2009-11-17,16.405128479003906
2009-11-18,16.405128479003906
2009-11-19,16.405128479003906
2009-11-20,16.405128479003906
2009-11-23,16.22564125061035
2009-11-24,16.21538543701172
2009-11-25,16.47179412841797
2009-11-27,16.410255432128906
2009-11-30,16.328205108642578
2009-12-01,16.328205108642578
2009-12-02,16.64102554321289
2009-12-03,16.312820434570312
2009-12-04,16.292308807373047
2009-12-07,16.292308807373047
2009-12-08,16.292308807373047
2009-12-09,16.292308807373047
2009-12-10,15.989744186401367
2009-12-11,16.28205108642578
2009-12-14,16.28205108642578
2009-12-15,16.28205108642578
2009-12-16,16.28205108642578
2009-12-17,16.28205108642578
2009-12-18,16.28205108642578
2009-12-21,16.28205108642578
2009-12-22,16.28205108642578
2009-12-23,16.28205108642578
2009-12-24,16.28205108642578
2009-12-28,15.917948722839355
2009-12-29,16.0
2009-12-30,15.794872283935547
2009-12-31,15.830768585205078
2010-01-04,15.86153793334961
2010-01-05,16.44102668762207
2010-01-06,16.938461303710938
2010-01-07,16.938461303710938
2010-01-08,16.938461303710938
2010-01-11,16.871795654296875
2010-01-12,16.410255432128906
2010-01-13,16.35897445678711
2010-01-14,16.35897445678711
2010-01-15,16.61025619506836
2010-01-19,16.61025619506836
2010-01-20,16.61025619506836
2010-01-21,16.369230270385742
2010-01-22,15.95897388458252
2010-01-25,15.917948722839355
2010-01-26,15.830768585205078
2010-01-27,15.45641040802002
2010-01-28,15.579486846923828
2010-01-29,15.579486846923828
2010-02-01,15.579486846923828
2010-02-02,15.087179183959961
2010-02-03,15.087179183959961
2010-02-04,15.087179183959961
2010-02-05,14.471795082092285
2010-02-08,14.471795082092285
2010-02-09,14.471795082092285
2010-02-10,14.497435569763184
2010-02-11,14.487178802490234
2010-02-12,14.497435569763184
2010-02-16,15.04102611541748
2010-02-17,16.19487190246582
2010-02-18,16.30769157409668
2010-02-19,16.5025634765625
2010-02-22,16.605127334594727
2010-02-23,16.574359893798828
2010-02-24,16.482051849365234
2010-02-25,16.092308044433594
2010-02-26,16.092308044433594
2010-03-01,15.86153793334961
2010-03-02,15.810256004333496
2010-03-03,15.753846168518066
2010-03-04,15.753846168518066
2010-03-05,16.23076820373535
2010-03-08,16.287179946899414
2010-03-09,16.287179946899414
2010-03-10,16.38974380493164
2010-03-11,16.507692337036133
2010-03-12,16.712820053100586
2010-03-15,16.671794891357422
2010-03-16,16.661537170410156
2010-03-17,16.71794891357422
2010-03-18,16.71794891357422
2010-03-19,16.71794891357422
2010-03-22,17.041025161743164
2010-03-23,17.041025161743164
2010-03-24,17.041025161743164
2010-03-25,17.041025161743164
2010-03-26,17.25128173828125
2010-03-29,17.18974494934082
2010-03-30,17.384614944458008
2010-03-31,17.287179946899414
2010-04-01,17.287179946899414
2010-04-05,17.451282501220703
2010-04-06,17.635896682739258
2010-04-07,17.661537170410156
2010-04-08,17.564102172851562
2010-04-09,17.789743423461914
2010-04-12,17.815385818481445
2010-04-13,17.866666793823242
2010-04-14,17.94871711730957
2010-04-15,18.333332061767578
2010-04-16,18.461538314819336
2010-04-19,18.379486083984375
2010-04-20,18.651281356811523
2010-04-21,18.789743423461914
2010-04-22,19.512821197509766
2010-04-23,18.938461303710938
2010-04-26,19.5230770111084
2010-04-27,19.27179527282715
2010-04-28,18.77435874938965
2010-04-29,19.05128288269043
2010-04-30,20.430768966674805
2010-05-03,20.205127716064453
2010-05-04,20.256410598754883
2010-05-05,19.487178802490234
2010-05-06,18.53333282470703
2010-05-07,18.451282501220703
2010-05-10,19.21538543701172
2010-05-11,19.21538543701172
2010-05-12,20.010255813598633
2010-05-13,20.10769271850586
2010-05-14,19.52820587158203
2010-05-17,19.28205108642578
2010-05-18,19.28205108642578
2010-05-19,19.28205108642578
2010-05-20,18.871795654296875
2010-05-21,18.871795654296875
2010-05-24,18.871795654296875
2010-05-25,18.871795654296875
2010-05-26,19.312820434570312
2010-05-27,19.953845977783203
2010-05-28,19.953845977783203
2010-06-01,19.953845977783203
2010-06-02,19.953845977783203
2010-06-03,20.16410255432129
2010-06-04,20.16410255432129
2010-06-07,19.169231414794922
2010-06-08,18.379486083984375
2010-06-09,18.379486083984375
2010-06-10,19.10769271850586
2010-06-11,20.071794509887695
2010-06-14,20.046154022216797
2010-06-15,20.353845596313477
2010-06-16,20.266666412353516
2010-06-17,20.266666412353516
2010-06-18,20.266666412353516
2010-06-21,20.4769229888916
2010-06-22,20.4769229888916
2010-06-23,20.4769229888916
2010-06-24,19.517948150634766
2010-06-25,19.353845596313477
2010-06-28,19.353845596313477
2010-06-29,19.353845596313477
2010-06-30,18.456409454345703
2010-07-01,18.507692337036133
2010-07-02,18.507692337036133
2010-07-06,18.492307662963867
2010-07-07,19.394872665405273
2010-07-08,20.96923065185547
2010-07-09,19.102563858032227
2010-07-12,18.44615364074707
2010-07-13,18.958974838256836
2010-07-14,18.958974838256836
2010-07-15,19.200000762939453
2010-07-16,19.200000762939453
2010-07-19,19.200000762939453
2010-07-20,19.343589782714844
2010-07-21,19.343589782714844
2010-07-22,19.343589782714844
2010-07-23,19.343589782714844
2010-07-26,19.882051467895508
2010-07-27,19.882051467895508
2010-07-28,19.882051467895508
2010-07-29,19.882051467895508
2010-07-30,19.882051467895508
2010-08-02,19.882051467895508
2010-08-03,19.882051467895508
2010-08-04,19.882051467895508
2010-08-05,19.897436141967773
2010-08-06,19.897436141967773
2010-08-09,19.851282119750977
2010-08-10,19.851282119750977
2010-08-11,19.851282119750977
2010-08-12,19.851282119750977
2010-08-13,19.851282119750977
2010-08-16,19.543590545654297
2010-08-17,19.589744567871094
2010-08-18,19.589744567871094
2010-08-19,19.25128173828125
2010-08-20,19.47179412841797
2010-08-23,19.47179412841797
2010-08-24,19.47179412841797
2010-08-25,19.47179412841797
2010-08-26,19.47179412841797
2010-08-27,19.47179412841797
2010-08-30,19.47179412841797
2010-08-31,19.47179412841797
2010-09-01,19.47179412841797
2010-09-02,19.47179412841797
2010-09-03,19.47179412841797
2010-09-07,20.179487228393555
2010-09-08,20.179487228393555
2010-09-09,20.179487228393555
2010-09-10,20.179487228393555
2010-09-13,20.574359893798828
2010-09-14,20.64102554321289
2010-09-15,21.174358367919922
2010-09-16,21.256410598754883
2010-09-17,21.256410598754883
2010-09-20,21.256410598754883
2010-09-21,22.53333282470703
2010-09-22,22.03589630126953
2010-09-23,22.03589630126953
2010-09-24,22.03589630126953
2010-09-27,22.03589630126953
2010-09-28,22.425640106201172
2010-09-29,22.425640106201172
2010-09-30,22.425640106201172
2010-10-01,22.425640106201172
2010-10-04,22.425640106201172
2010-10-05,22.425640106201172
2010-10-06,22.425640106201172
2010-10-07,22.425640106201172
2010-10-08,22.24615478515625
2010-10-11,22.261537551879883
2010-10-12,22.738462448120117
2010-10-13,22.738462448120117
2010-10-14,22.58461570739746
2010-10-15,22.58461570739746
2010-10-18,22.38974380493164
2010-10-19,22.133333206176758
2010-10-20,22.379486083984375
2010-10-21,22.379486083984375
2010-10-22,22.379486083984375
2010-10-25,22.379486083984375
2010-10-26,22.379486083984375
2010-10-27,22.379486083984375
2010-10-28,22.379486083984375
2010-10-29,22.830768585205078
2010-11-01,22.830768585205078
2010-11-02,22.830768585205078
2010-11-03,22.830768585205078
2010-11-04,22.005128860473633
2010-11-05,21.23076820373535
2010-11-08,21.23076820373535
2010-11-09,21.23076820373535
2010-11-10,21.23076820373535
2010-11-11,21.23076820373535
2010-11-12,21.23076820373535
2010-11-15,21.23076820373535
2010-11-16,21.23076820373535
2010-11-17,21.23076820373535
2010-11-18,21.23076820373535
2010-11-19,21.23076820373535
2010-11-22,21.23076820373535
2010-11-23,21.23076820373535
2010-11-24,21.23076820373535
2010-11-26,21.23076820373535
2010-11-29,21.23076820373535
2010-11-30,21.23076820373535
2010-12-01,21.23076820373535
2010-12-02,21.23076820373535
2010-12-03,21.23076820373535
2010-12-06,21.23076820373535
2010-12-07,21.23076820373535
2010-12-08,21.23076820373535
2010-12-09,21.23076820373535
2010-12-10,21.23076820373535
2010-12-13,21.23076820373535
2010-12-14,21.23076820373535
2010-12-15,21.564102172851562
2010-12-16,21.564102172851562
2010-12-17,21.564102172851562
2010-12-20,21.564102172851562
2010-12-21,21.96923065185547
2010-12-22,21.96923065185547
2010-12-23,21.96923065185547
2010-12-27,21.96923065185547
2010-12-28,21.96923065185547
2010-12-29,21.96923065185547
2010-12-30,21.96923065185547
2010-12-31,21.96923065185547
2011-01-03,21.96923065185547
2011-01-04,21.569231033325195
2011-01-05,21.205127716064453
2011-01-06,21.205127716064453
2011-01-07,21.205127716064453
2011-01-10,21.205127716064453
2011-01-11,21.205127716064453
2011-01-12,20.661537170410156
2011-01-13,20.661537170410156
2011-01-14,19.887178421020508
2011-01-18,20.0205135345459
2011-01-19,20.0205135345459
2011-01-20,20.0205135345459
2011-01-21,20.0205135345459
2011-01-24,20.0205135345459
2011-01-25,20.117948532104492
2011-01-26,20.22564125061035
2011-01-27,20.507692337036133
2011-01-28,20.507692337036133
2011-01-31,20.507692337036133
2011-02-01,19.871795654296875
2011-02-02,19.871795654296875
2011-02-03,20.512821197509766
2011-02-04,20.512821197509766
2011-02-07,20.512821197509766
2011-02-08,22.05128288269043
2011-02-09,22.430768966674805
2011-02-10,22.430768966674805
2011-02-11,22.22051239013672
2011-02-14,22.22051239013672
2011-02-15,22.22051239013672
2011-02-16,22.22051239013672
2011-02-17,22.22051239013672
2011-02-18,22.22051239013672
2011-02-22,22.22051239013672
2011-02-23,22.22051239013672
2011-02-24,21.733333587646484
2011-02-25,21.733333587646484
2011-02-28,21.733333587646484
2011-03-01,21.733333587646484
2011-03-02,21.933332443237305
2011-03-03,21.856409072875977
2011-03-04,21.856409072875977
2011-03-07,21.379486083984375
2011-03-08,21.379486083984375
2011-03-09,21.102563858032227
2011-03-10,21.102563858032227
2011-03-11,21.102563858032227
2011-03-14,20.600000381469727
2011-03-15,20.420513153076172
2011-03-16,20.420513153076172
2011-03-17,20.420513153076172
2011-03-18,20.420513153076172
2011-03-21,20.420513153076172
2011-03-22,20.420513153076172
2011-03-23,20.420513153076172
2011-03-24,20.420513153076172
2011-03-25,20.420513153076172
2011-03-28,20.241025924682617
2011-03-29,19.75384521484375
2011-03-30,20.18974494934082
2011-03-31,20.18974494934082
2011-04-01,20.18974494934082
2011-04-04,20.707691192626953
2011-04-05,20.799999237060547
2011-04-06,20.799999237060547
2011-04-07,20.799999237060547
2011-04-08,20.799999237060547
2011-04-11,20.799999237060547
2011-04-12,20.799999237060547
2011-04-13,20.799999237060547
2011-04-14,20.799999237060547
2011-04-15,20.799999237060547
2011-04-18,20.799999237060547
2011-04-19,20.799999237060547
2011-04-20,21.169231414794922
2011-04-21,21.169231414794922
2011-04-25,21.169231414794922
2011-04-26,21.384614944458008
2011-04-27,21.384614944458008
2011-04-28,22.092308044433594
2011-04-29,22.574359893798828
2011-05-02,23.24615478515625
2011-05-03,23.24615478515625
2011-05-04,23.24615478515625
2011-05-05,22.830768585205078
2011-05-06,22.830768585205078
2011-05-09,22.830768585205078
2011-05-10,22.830768585205078
2011-05-11,22.830768585205078
2011-05-12,22.830768585205078
2011-05-13,22.830768585205078
2011-05-16,22.830768585205078
2011-05-17,22.830768585205078
2011-05-18,22.830768585205078
2011-05-19,23.410255432128906
2011-05-20,23.410255432128906
2011-05-23,23.410255432128906
2011-05-24,23.410255432128906
2011-05-25,23.410255432128906
2011-05-26,23.410255432128906
2011-05-27,23.410255432128906
2011-05-31,23.410255432128906
2011-06-01,23.410255432128906
2011-06-02,23.410255432128906
2011-06-03,23.410255432128906
2011-06-06,23.410255432128906
2011-06-07,23.410255432128906
2011-06-08,21.0
2011-06-09,20.953845977783203
2011-06-10,20.687179565429688
2011-06-13,20.589744567871094
2011-06-14,20.589744567871094
2011-06-15,20.589744567871094
2011-06-16,20.589744567871094
2011-06-17,20.589744567871094
2011-06-20,20.94359016418457
2011-06-21,21.487178802490234
2011-06-22,21.451282501220703
2011-06-23,20.789743423461914
2011-06-24,20.789743423461914
2011-06-27,20.789743423461914
2011-06-28,20.897436141967773
2011-06-29,20.953845977783203
2011-06-30,20.953845977783203
2011-07-01,20.953845977783203
2011-07-05,21.687179565429688
2011-07-06,21.394872665405273
2011-07-07,21.394872665405273
2011-07-08,21.394872665405273
2011-07-11,21.394872665405273
2011-07-12,21.394872665405273
2011-07-13,21.394872665405273
2011-07-14,21.394872665405273
2011-07-15,21.394872665405273
2011-07-18,21.394872665405273
2011-07-19,21.394872665405273
2011-07-20,20.887178421020508
2011-07-21,20.917949676513672
2011-07-22,20.871795654296875
2011-07-25,20.938461303710938
2011-07-26,20.938461303710938
2011-07-27,20.938461303710938
2011-07-28,20.938461303710938
2011-07-29,20.938461303710938
2011-08-01,20.938461303710938
2011-08-02,19.55897331237793
2011-08-03,19.420513153076172
2011-08-04,18.94359016418457
2011-08-05,18.456409454345703
2011-08-08,17.83589744567871
2011-08-09,17.83589744567871
2011-08-10,18.600000381469727
2011-08-11,18.600000381469727
2011-08-12,19.933332443237305
2011-08-15,19.933332443237305
2011-08-16,19.933332443237305
2011-08-17,19.933332443237305
2011-08-18,19.933332443237305
2011-08-19,18.682050704956055
2011-08-22,18.682050704956055
2011-08-23,18.682050704956055
2011-08-24,18.682050704956055
2011-08-25,18.682050704956055
2011-08-26,18.682050704956055
2011-08-29,20.825641632080078
2011-08-30,21.38974380493164
2011-08-31,21.430768966674805
2011-09-01,21.430768966674805
2011-09-02,21.430768966674805
2011-09-06,21.430768966674805
2011-09-07,20.764102935791016
2011-09-08,20.287179946899414
2011-09-09,20.287179946899414
2011-09-12,20.287179946899414
2011-09-13,19.712820053100586
2011-09-14,19.712820053100586
2011-09-15,19.712820053100586
2011-09-16,20.897436141967773
2011-09-19,20.261537551879883
2011-09-20,20.261537551879883
2011-09-21,20.261537551879883
2011-09-22,20.261537551879883
2011-09-23,20.261537551879883
2011-09-26,21.200000762939453
2011-09-27,21.651281356811523
2011-09-28,21.651281356811523
2011-09-29,19.671794891357422
2011-09-30,19.671794891357422
2011-10-03,19.08717918395996
2011-10-04,18.707691192626953
2011-10-05,19.312820434570312
2011-10-06,19.312820434570312
2011-10-07,19.312820434570312
2011-10-10,19.312820434570312
2011-10-11,19.312820434570312
2011-10-12,19.312820434570312
2011-10-13,19.312820434570312
2011-10-14,21.24615478515625
2011-10-17,20.96410369873047
2011-10-18,20.96410369873047
2011-10-19,20.96410369873047
2011-10-20,20.96410369873047
2011-10-21,20.96410369873047
2011-10-24,20.96410369873047
2011-10-25,21.564102172851562
2011-10-26,21.564102172851562
2011-10-27,22.061538696289062
2011-10-28,22.061538696289062
2011-10-31,22.061538696289062
2011-11-01,22.18974494934082
2011-11-02,22.4769229888916
2011-11-03,22.44102668762207
2011-11-04,22.953845977783203
2011-11-07,23.841026306152344
2011-11-08,23.646154403686523
2011-11-09,23.18974494934082
2011-11-10,22.656410217285156
2011-11-11,22.256410598754883
2011-11-14,22.830768585205078
2011-11-15,22.917949676513672
2011-11-16,22.917949676513672
2011-11-17,21.923076629638672
2011-11-18,21.923076629638672
2011-11-21,21.451282501220703
2011-11-22,21.451282501220703
2011-11-23,21.451282501220703
2011-11-25,21.451282501220703
2011-11-28,21.451282501220703
2011-11-29,21.451282501220703
2011-11-30,21.451282501220703
2011-12-01,21.451282501220703
2011-12-02,21.758974075317383
2011-12-05,21.758974075317383
2011-12-06,21.758974075317383
2011-12-07,21.758974075317383
2011-12-08,21.69743537902832
2011-12-09,21.69743537902832
2011-12-12,21.517948150634766
2011-12-13,21.517948150634766
2011-12-14,21.517948150634766
2011-12-15,21.517948150634766
2011-12-16,21.517948150634766
2011-12-19,21.517948150634766
2011-12-20,21.517948150634766
2011-12-21,21.702564239501953
2011-12-22,21.16410255432129
2011-12-23,21.16410255432129
2011-12-27,21.066667556762695
2011-12-28,21.153846740722656
2011-12-29,21.153846740722656
2011-12-30,21.153846740722656
2012-01-03,21.153846740722656
2012-01-04,21.153846740722656
2012-01-05,21.153846740722656
2012-01-06,21.153846740722656
2012-01-09,21.615385055541992
2012-01-10,21.615385055541992
2012-01-11,21.615385055541992
2012-01-12,24.81025505065918
2012-01-13,24.35897445678711
2012-01-17,24.241025924682617
2012-01-18,23.825641632080078
2012-01-19,25.897436141967773
2012-01-20,25.897436141967773
2012-01-23,25.897436141967773
2012-01-24,25.897436141967773
2012-01-25,25.830768585205078
2012-01-26,25.589744567871094
2012-01-27,25.589744567871094
2012-01-30,23.600000381469727
2012-01-31,23.600000381469727
2012-02-01,23.600000381469727
2012-02-02,24.492307662963867
2012-02-03,24.35897445678711
2012-02-06,25.405128479003906
2012-02-07,25.205127716064453
2012-02-08,25.69743537902832
2012-02-09,25.851282119750977
2012-02-10,26.169231414794922
2012-02-13,26.16410255432129
2012-02-14,26.16410255432129
2012-02-15,26.38974380493164
2012-02-16,26.55897331237793
2012-02-17,26.041025161743164
2012-02-21,25.143590927124023
2012-02-22,25.143590927124023
2012-02-23,25.143590927124023
2012-02-24,25.24615478515625
2012-02-27,25.24615478515625
2012-02-28,25.24615478515625
2012-02-29,25.24615478515625
2012-03-01,25.24615478515625
2012-03-02,24.651281356811523
2012-03-05,24.651281356811523
2012-03-06,24.651281356811523
2012-03-07,24.651281356811523
2012-03-08,24.651281356811523
2012-03-09,24.651281356811523
2012-03-12,24.651281356811523
2012-03-13,24.923076629638672
2012-03-14,24.923076629638672
2012-03-15,24.923076629638672
2012-03-16,24.923076629638672
2012-03-19,24.666667938232422
2012-03-20,24.55897331237793
2012-03-21,24.24615478515625
2012-03-22,24.9743595123291
2012-03-23,24.9743595123291
2012-03-26,24.9743595123291
2012-03-27,24.9743595123291
2012-03-28,24.9743595123291
2012-03-29,24.9743595123291
2012-03-30,25.897436141967773
2012-04-02,26.27692222595215
2012-04-03,26.27692222595215
2012-04-04,25.112821578979492
2012-04-05,26.569231033325195
2012-04-09,26.112821578979492
2012-04-10,26.112821578979492
2012-04-11,26.112821578979492
2012-04-12,26.112821578979492
2012-04-13,26.666667938232422
2012-04-16,26.666667938232422
2012-04-17,26.666667938232422
2012-04-18,26.666667938232422
2012-04-19,26.666667938232422
2012-04-20,26.953845977783203
2012-04-23,26.953845977783203
2012-04-24,26.451282501220703
2012-04-25,26.564102172851562
2012-04-26,26.564102172851562
2012-04-27,26.564102172851562
2012-04-30,26.564102172851562
2012-05-01,26.564102172851562
2012-05-02,26.564102172851562
2012-05-03,26.564102172851562
2012-05-04,27.605127334594727
2012-05-07,28.24615478515625
2012-05-08,26.538461685180664
2012-05-09,26.13846206665039
2012-05-10,26.35897445678711
2012-05-11,26.35897445678711
2012-05-14,26.47179412841797
2012-05-15,26.47179412841797
2012-05-16,26.47179412841797
2012-05-17,25.261537551879883
2012-05-18,24.897436141967773
2012-05-21,25.123077392578125
2012-05-22,25.4769229888916
2012-05-23,25.4769229888916
2012-05-24,25.4769229888916
2012-05-25,25.4769229888916
2012-05-29,25.4769229888916
2012-05-30,25.4769229888916
2012-05-31,25.4769229888916
2012-06-01,25.72307777404785
2012-06-04,25.72307777404785
2012-06-05,25.72307777404785
2012-06-06,25.72307777404785
2012-06-07,25.871795654296875
2012-06-08,25.871795654296875
2012-06-11,25.871795654296875
2012-06-12,25.871795654296875
2012-06-13,25.871795654296875
2012-06-14,25.933332443237305
2012-06-15,25.902563095092773
2012-06-18,25.902563095092773
2012-06-19,26.630769729614258
2012-06-20,26.630769729614258
2012-06-21,26.94359016418457
2012-06-22,27.23076820373535
2012-06-25,27.23076820373535
2012-06-26,27.425640106201172
2012-06-27,27.4769229888916
2012-06-28,27.4769229888916
2012-06-29,27.4769229888916
2012-07-02,27.4769229888916
2012-07-03,27.4769229888916
2012-07-05,27.4769229888916
2012-07-06,27.4769229888916
2012-07-09,26.64102554321289
2012-07-10,26.64102554321289
2012-07-11,26.64102554321289
2012-07-12,26.64102554321289
2012-07-13,26.64102554321289
2012-07-16,26.64102554321289
2012-07-17,26.64102554321289
2012-07-18,26.64102554321289
2012-07-19,26.64102554321289
2012-07-20,25.615385055541992
2012-07-23,25.615385055541992
2012-07-24,25.615385055541992
2012-07-25,25.615385055541992
2012-07-26,25.615385055541992
2012-07-27,26.58461570739746
2012-07-30,26.764102935791016
2012-07-31,26.21538543701172
2012-08-01,25.548717498779297
2012-08-02,25.72820472717285
2012-08-03,25.72820472717285
2012-08-06,25.72820472717285
2012-08-07,25.72820472717285
2012-08-08,25.72820472717285
2012-08-09,27.574359893798828
2012-08-10,27.666667938232422
2012-08-13,27.666667938232422
2012-08-14,27.666667938232422
2012-08-15,27.666667938232422
2012-08-16,27.666667938232422
2012-08-17,27.046154022216797
2012-08-20,27.046154022216797
2012-08-21,27.046154022216797
2012-08-22,27.046154022216797
2012-08-23,26.907691955566406
2012-08-24,26.907691955566406
2012-08-27,26.907691955566406
2012-08-28,26.907691955566406
2012-08-29,26.907691955566406
2012-08-30,26.907691955566406
2012-08-31,26.907691955566406
2012-09-04,26.907691955566406
2012-09-05,26.907691955566406
2012-09-06,26.907691955566406
2012-09-07,26.907691955566406
2012-09-10,28.876922607421875
2012-09-11,28.77435874938965
2012-09-12,28.77435874938965
2012-09-13,29.77948760986328
2012-09-14,29.77948760986328
2012-09-17,29.77948760986328
2012-09-18,30.0
2012-09-19,30.0
2012-09-20,30.328205108642578
2012-09-21,30.76923179626465
2012-09-24,30.76923179626465
2012-09-25,30.579486846923828
2012-09-26,29.94871711730957
2012-09-27,29.94871711730957
2012-09-28,29.94871711730957
2012-10-01,30.76923179626465
2012-10-02,31.13846206665039
2012-10-03,31.13846206665039
2012-10-04,31.13846206665039
2012-10-05,31.13846206665039
2012-10-08,31.13846206665039
2012-10-09,31.13846206665039
2012-10-10,31.13846206665039
2012-10-11,31.13846206665039
2012-10-12,31.13846206665039
2012-10-15,31.22564125061035
2012-10-16,31.22564125061035
2012-10-17,31.22564125061035
2012-10-18,31.4974365234375
2012-10-19,31.4974365234375
2012-10-22,31.112821578979492
2012-10-23,31.112821578979492
2012-10-24,31.112821578979492
2012-10-25,31.112821578979492
2012-10-26,31.112821578979492
2012-10-31,31.112821578979492
2012-11-01,31.112821578979492
2012-11-02,31.112821578979492
2012-11-05,31.112821578979492
2012-11-06,29.46666717529297
2012-11-07,29.46666717529297
2012-11-08,29.46666717529297
2012-11-09,28.261537551879883
2012-11-12,28.261537551879883
2012-11-13,29.379486083984375
2012-11-14,29.379486083984375
2012-11-15,29.379486083984375
2012-11-16,29.379486083984375
2012-11-19,29.379486083984375
2012-11-20,29.405128479003906
2012-11-21,29.405128479003906
2012-11-23,29.405128479003906
2012-11-26,29.405128479003906
2012-11-27,29.405128479003906
2012-11-28,29.405128479003906
2012-11-29,30.394872665405273
2012-11-30,30.394872665405273
2012-12-03,30.394872665405273
2012-12-04,30.394872665405273
2012-12-05,31.69230842590332
2012-12-06,31.666667938232422
2012-12-07,31.630769729614258
2012-12-10,31.630769729614258
2012-12-11,31.574359893798828
2012-12-12,31.574359893798828
2012-12-13,31.574359893798828
2012-12-14,31.574359893798828
2012-12-17,31.574359893798828
2012-12-18,31.574359893798828
2012-12-19,32.22563934326172
2012-12-20,32.61025619506836
2012-12-21,32.266666412353516
2012-12-24,32.266666412353516
2012-12-26,32.266666412353516
2012-12-27,31.512821197509766
2012-12-28,31.80512809753418
2012-12-31,31.80512809753418
2013-01-02,33.400001525878906
2013-01-03,33.400001525878906
2013-01-04,33.69743728637695
2013-01-07,33.69743728637695
2013-01-08,33.69743728637695
2013-01-09,33.69743728637695
2013-01-10,34.343589782714844
2013-01-11,34.343589782714844
2013-01-14,34.343589782714844
2013-01-15,34.343589782714844
2013-01-16,34.343589782714844
2013-01-17,34.343589782714844
2013-01-18,34.343589782714844
2013-01-22,34.343589782714844
2013-01-23,34.343589782714844
2013-01-24,34.343589782714844
2013-01-25,34.343589782714844
2013-01-28,34.343589782714844
2013-01-29,34.343589782714844
2013-01-30,35.36410140991211
2013-01-31,35.61538314819336
2013-02-01,35.846153259277344
2013-02-04,35.846153259277344
2013-02-05,35.846153259277344
2013-02-06,35.846153259277344
2013-02-07,35.846153259277344
2013-02-08,35.846153259277344
2013-02-11,35.846153259277344
2013-02-12,35.846153259277344
2013-02-13,36.63589859008789
2013-02-14,35.866668701171875
2013-02-15,35.866668701171875
2013-02-19,35.866668701171875
2013-02-20,36.10769271850586
2013-02-21,35.61538314819336
2013-02-22,35.61538314819336
2013-02-25,35.9487190246582
2013-02-26,35.96410369873047
2013-02-27,37.517948150634766
2013-02-28,37.517948150634766
2013-03-01,38.28205108642578
2013-03-04,38.21025466918945
2013-03-05,39.153846740722656
2013-03-06,39.153846740722656
2013-03-07,39.0512809753418
2013-03-08,39.79487228393555
2013-03-11,39.871795654296875
2013-03-12,39.91282272338867
2013-03-13,39.91282272338867
2013-03-14,39.91282272338867
2013-03-15,39.866668701171875
2013-03-18,39.93846130371094
2013-03-19,39.93846130371094
2013-03-20,40.476924896240234
2013-03-21,40.22563934326172
2013-03-22,40.22563934326172
2013-03-25,40.22563934326172
2013-03-26,40.661537170410156
2013-03-27,40.661537170410156
2013-03-28,40.661537170410156
2013-04-01,40.661537170410156
2013-04-02,40.661537170410156
2013-04-03,40.661537170410156
2013-04-04,39.75384521484375
2013-04-05,39.75384521484375
2013-04-08,39.75384521484375
2013-04-09,39.75384521484375
2013-04-10,39.75384521484375
