,FRBA
2018-10-24,11.800000190734863
2018-10-25,11.949999809265137
2018-10-26,11.760000228881836
2018-10-29,11.9399995803833
2018-10-30,11.949999809265137
2018-10-31,11.880000114440918
2018-11-01,11.84000015258789
2018-11-02,11.779999732971191
2018-11-05,11.850000381469727
2018-11-06,11.829999923706055
2018-11-07,11.84000015258789
2018-11-08,11.859999656677246
2018-11-09,11.770000457763672
2018-11-12,11.8100004196167
2018-11-13,11.720000267028809
2018-11-14,11.789999961853027
2018-11-15,11.850000381469727
2018-11-16,11.8100004196167
2018-11-19,11.670000076293945
2018-11-20,11.569999694824219
2018-11-21,11.600000381469727
2018-11-23,11.699999809265137
2018-11-26,11.8100004196167
2018-11-27,11.760000228881836
2018-11-28,11.84000015258789
2018-11-29,11.9399995803833
2018-11-30,11.960000038146973
2018-12-03,12.0
2018-12-04,11.569999694824219
2018-12-06,11.619999885559082
2018-12-07,11.5
2018-12-10,11.579999923706055
2018-12-11,11.420000076293945
2018-12-12,11.609999656677246
2018-12-13,11.670000076293945
2018-12-14,11.600000381469727
2018-12-17,11.699999809265137
2018-12-18,11.720000267028809
2018-12-19,11.470000267028809
2018-12-20,11.619999885559082
2018-12-21,11.880000114440918
2018-12-24,11.819999694824219
2018-12-26,12.170000076293945
2018-12-27,11.949999809265137
2018-12-28,12.020000457763672
2018-12-31,12.119999885559082
2019-01-02,12.0
2019-01-03,11.90999984741211
2019-01-04,11.890000343322754
2019-01-07,11.899999618530273
2019-01-08,11.899999618530273
2019-01-09,11.800000190734863
2019-01-10,11.529999732971191
2019-01-11,11.399999618530273
2019-01-14,11.34000015258789
2019-01-15,11.420000076293945
2019-01-16,11.420000076293945
2019-01-17,11.420000076293945
2019-01-18,11.479999542236328
2019-01-22,11.399999618530273
2019-01-23,11.430000305175781
2019-01-24,11.479999542236328
2019-01-25,11.489999771118164
2019-01-28,11.140000343322754
2019-01-29,11.09000015258789
2019-01-30,11.079999923706055
2019-01-31,11.239999771118164
2019-02-01,11.149999618530273
2019-02-04,11.170000076293945
2019-02-05,11.170000076293945
2019-02-06,11.130000114440918
2019-02-07,11.079999923706055
2019-02-08,11.119999885559082
2019-02-11,11.1899995803833
2019-02-12,11.220000267028809
2019-02-13,11.199999809265137
2019-02-14,11.140000343322754
2019-02-15,11.260000228881836
2019-02-19,11.569999694824219
2019-02-20,11.579999923706055
2019-02-21,11.569999694824219
2019-02-22,11.569999694824219
2019-02-25,11.520000457763672
2019-02-26,11.59000015258789
2019-02-27,11.59000015258789
2019-02-28,11.569999694824219
2019-03-01,11.619999885559082
2019-03-04,11.609999656677246
2019-03-05,11.649999618530273
2019-03-06,11.329999923706055
2019-03-07,11.25
2019-03-08,11.260000228881836
2019-03-11,11.399999618530273
2019-03-12,11.430000305175781
2019-03-13,11.539999961853027
2019-03-14,11.520000457763672
2019-03-15,11.550000190734863
2019-03-18,11.5600004196167
2019-03-19,11.430000305175781
2019-03-20,11.300000190734863
2019-03-21,11.130000114440918
2019-03-22,10.899999618530273
2019-03-25,10.960000038146973
2019-03-26,11.260000228881836
2019-03-27,11.329999923706055
2019-03-28,11.300000190734863
2019-03-29,11.529999732971191
2019-04-01,11.5
2019-04-02,11.510000228881836
2019-04-03,11.489999771118164
2019-04-04,11.420000076293945
2019-04-05,11.430000305175781
2019-04-08,11.420000076293945
2019-04-09,11.239999771118164
2019-04-10,11.359999656677246
2019-04-11,11.390000343322754
2019-04-12,11.399999618530273
2019-04-15,11.390000343322754
2019-04-16,11.430000305175781
2019-04-17,11.40999984741211
2019-04-18,11.34000015258789
2019-04-22,11.25
2019-04-23,11.329999923706055
2019-04-24,11.3100004196167
2019-04-25,11.270000457763672
2019-04-26,11.430000305175781
2019-04-29,11.479999542236328
2019-04-30,11.40999984741211
2019-05-01,11.300000190734863
2019-05-02,11.119999885559082
2019-05-03,11.369999885559082
2019-05-06,11.380000114440918
2019-05-07,11.25
2019-05-08,11.279999732971191
2019-05-09,11.270000457763672
2019-05-10,11.300000190734863
2019-05-13,11.149999618530273
2019-05-14,11.319999694824219
2019-05-15,11.25
2019-05-16,11.300000190734863
2019-05-17,11.270000457763672
2019-05-20,11.289999961853027
2019-05-21,11.329999923706055
2019-05-22,11.270000457763672
2019-05-23,11.210000038146973
2019-05-24,11.279999732971191
2019-05-28,11.260000228881836
2019-05-29,11.229999542236328
2019-05-30,11.260000228881836
2019-05-31,11.199999809265137
2019-06-03,11.140000343322754
2019-06-04,11.239999771118164
2019-06-05,11.119999885559082
2019-06-06,11.149999618530273
2019-06-07,11.1899995803833
2019-06-10,11.3100004196167
2019-06-11,11.369999885559082
2019-06-12,11.65999984741211
2019-06-13,11.569999694824219
2019-06-14,11.739999771118164
2019-06-17,11.489999771118164
2019-06-18,11.640000343322754
2019-06-19,11.630000114440918
2019-06-20,11.460000038146973
2019-06-21,11.4399995803833
2019-06-24,11.4399995803833
2019-06-25,11.5
2019-06-26,11.34000015258789
2019-06-27,11.449999809265137
2019-06-28,11.739999771118164
2019-07-01,11.630000114440918
2019-07-02,11.680000305175781
2019-07-03,11.729999542236328
2019-07-05,11.720000267028809
2019-07-08,11.640000343322754
2019-07-09,11.680000305175781
2019-07-10,11.609999656677246
2019-07-11,11.630000114440918
2019-07-12,11.619999885559082
2019-07-15,11.550000190734863
2019-07-16,11.529999732971191
2019-07-17,11.430000305175781
2019-07-18,11.460000038146973
2019-07-19,11.4399995803833
2019-07-22,11.430000305175781
2019-07-23,11.479999542236328
2019-07-24,11.520000457763672
2019-07-25,11.319999694824219
2019-07-26,11.420000076293945
2019-07-29,11.369999885559082
2019-07-30,11.460000038146973
2019-07-31,11.380000114440918
2019-08-01,11.050000190734863
2019-08-02,10.989999771118164
2019-08-05,10.680000305175781
2019-08-06,10.529999732971191
2019-08-07,10.529999732971191
2019-08-08,10.670000076293945
2019-08-09,10.720000267028809
2019-08-12,10.699999809265137
2019-08-13,10.6899995803833
2019-08-14,10.449999809265137
2019-08-15,10.300000190734863
2019-08-16,10.670000076293945
2019-08-19,10.640000343322754
2019-08-20,10.529999732971191
2019-08-21,10.579999923706055
2019-08-22,10.390000343322754
2019-08-23,10.369999885559082
2019-08-26,10.460000038146973
2019-08-27,10.369999885559082
2019-08-28,10.420000076293945
2019-08-29,10.4399995803833
2019-08-30,10.5600004196167
2019-09-03,10.40999984741211
2019-09-04,10.449999809265137
2019-09-05,10.59000015258789
2019-09-06,10.539999961853027
2019-09-09,10.800000190734863
2019-09-10,10.989999771118164
2019-09-11,11.010000228881836
2019-09-12,11.380000114440918
2019-09-13,11.460000038146973
2019-09-16,11.3100004196167
2019-09-17,11.279999732971191
2019-09-18,11.279999732971191
2019-09-19,11.119999885559082
2019-09-20,11.130000114440918
2019-09-23,10.9399995803833
2019-09-24,10.800000190734863
2019-09-25,10.949999809265137
2019-09-26,10.850000381469727
2019-09-27,10.930000305175781
2019-09-30,10.829999923706055
2019-10-01,10.600000381469727
2019-10-02,10.510000228881836
2019-10-03,10.5
2019-10-04,10.59000015258789
2019-10-07,10.5600004196167
2019-10-08,10.430000305175781
2019-10-09,10.399999618530273
2019-10-10,10.4399995803833
2019-10-11,10.5600004196167
2019-10-14,10.5
2019-10-15,10.640000343322754
2019-10-16,10.649999618530273
2019-10-17,10.649999618530273
2019-10-18,10.640000343322754
2019-10-21,10.760000228881836
2019-10-22,10.699999809265137
2019-10-23,10.960000038146973
2019-10-24,10.850000381469727
2019-10-25,10.770000457763672
2019-10-28,10.84000015258789
2019-10-29,10.670000076293945
2019-10-30,10.520000457763672
2019-10-31,10.5600004196167
2019-11-01,10.640000343322754
2019-11-04,10.789999961853027
2019-11-05,10.930000305175781
2019-11-06,10.899999618530273
2019-11-07,10.920000076293945
2019-11-08,10.880000114440918
2019-11-11,10.90999984741211
2019-11-12,10.899999618530273
2019-11-13,10.9399995803833
2019-11-14,10.899999618530273
2019-11-15,10.880000114440918
2019-11-18,10.890000343322754
2019-11-19,10.850000381469727
2019-11-20,10.710000038146973
2019-11-21,10.770000457763672
2019-11-22,10.600000381469727
2019-11-25,10.760000228881836
2019-11-26,10.829999923706055
2019-11-27,10.859999656677246
2019-11-29,10.829999923706055
2019-12-02,10.850000381469727
2019-12-03,10.619999885559082
2019-12-04,10.579999923706055
2019-12-05,10.680000305175781
2019-12-06,10.930000305175781
2019-12-09,10.84000015258789
2019-12-10,10.90999984741211
2019-12-11,11.0
2019-12-12,11.289999961853027
2019-12-13,11.319999694824219
2019-12-16,11.329999923706055
2019-12-17,11.420000076293945
2019-12-18,11.420000076293945
2019-12-19,11.350000381469727
2019-12-20,11.25
2019-12-23,11.180000305175781
2019-12-24,11.180000305175781
2019-12-26,11.100000381469727
2019-12-27,10.979999542236328
2019-12-30,11.020000457763672
2019-12-31,11.050000190734863
2020-01-02,10.979999542236328
2020-01-03,10.850000381469727
2020-01-06,10.739999771118164
2020-01-07,10.630000114440918
2020-01-08,10.550000190734863
2020-01-09,10.600000381469727
2020-01-10,10.729999542236328
2020-01-13,10.649999618530273
2020-01-14,10.630000114440918
2020-01-15,10.649999618530273
2020-01-16,10.680000305175781
2020-01-17,10.600000381469727
2020-01-21,10.510000228881836
2020-01-22,10.5
2020-01-23,10.510000228881836
2020-01-24,10.399999618530273
2020-01-27,10.34000015258789
2020-01-28,10.329999923706055
2020-01-29,10.329999923706055
2020-01-30,10.640000343322754
2020-01-31,10.699999809265137
2020-02-03,10.789999961853027
2020-02-04,10.75
2020-02-05,10.800000190734863
2020-02-06,10.850000381469727
2020-02-07,10.8100004196167
2020-02-10,10.850000381469727
2020-02-11,10.859999656677246
2020-02-12,10.8100004196167
2020-02-13,10.800000190734863
2020-02-14,10.8100004196167
2020-02-18,10.699999809265137
2020-02-19,10.649999618530273
2020-02-20,10.770000457763672
2020-02-21,10.739999771118164
2020-02-24,10.449999809265137
2020-02-25,10.3100004196167
2020-02-26,10.329999923706055
2020-02-27,10.039999961853027
2020-02-28,9.75
2020-03-02,10.109999656677246
2020-03-03,10.039999961853027
2020-03-04,10.039999961853027
2020-03-05,9.729999542236328
2020-03-06,9.829999923706055
2020-03-09,9.100000381469727
2020-03-10,9.079999923706055
2020-03-11,8.449999809265137
2020-03-12,7.610000133514404
2020-03-13,8.149999618530273
2020-03-16,6.650000095367432
2020-03-17,8.829999923706055
2020-03-18,7.130000114440918
2020-03-19,7.440000057220459
2020-03-20,6.420000076293945
2020-03-23,6.96999979019165
2020-03-24,7.210000038146973
2020-03-25,7.150000095367432
2020-03-26,7.400000095367432
2020-03-27,6.599999904632568
2020-03-30,6.71999979019165
2020-03-31,6.940000057220459
2020-04-01,6.099999904632568
2020-04-02,6.420000076293945
2020-04-03,6.099999904632568
2020-04-06,6.869999885559082
2020-04-07,6.71999979019165
2020-04-08,6.949999809265137
2020-04-09,7.210000038146973
2020-04-13,6.650000095367432
2020-04-14,7.050000190734863
2020-04-15,6.400000095367432
2020-04-16,6.28000020980835
2020-04-17,6.730000019073486
2020-04-20,6.75
2020-04-21,6.539999961853027
2020-04-22,6.840000152587891
2020-04-23,6.730000019073486
2020-04-24,7.0
2020-04-27,6.840000152587891
2020-04-28,6.670000076293945
2020-04-29,7.75
2020-04-30,7.920000076293945
2020-05-01,7.599999904632568
2020-05-04,7.760000228881836
2020-05-05,7.380000114440918
2020-05-06,7.400000095367432
2020-05-07,7.309999942779541
2020-05-08,7.420000076293945
2020-05-11,7.21999979019165
2020-05-12,6.690000057220459
2020-05-13,6.610000133514404
2020-05-14,6.480000019073486
2020-05-15,6.800000190734863
2020-05-18,7.349999904632568
2020-05-19,7.010000228881836
2020-05-20,7.320000171661377
2020-05-21,7.139999866485596
2020-05-22,7.409999847412109
2020-05-26,7.769999980926514
2020-05-27,8.149999618530273
2020-05-28,7.619999885559082
2020-05-29,7.46999979019165
2020-06-01,7.25
2020-06-02,7.119999885559082
2020-06-03,7.630000114440918
2020-06-04,7.71999979019165
2020-06-05,8.229999542236328
2020-06-08,8.210000038146973
2020-06-09,7.880000114440918
2020-06-10,7.5
2020-06-11,7.010000228881836
2020-06-12,7.099999904632568
2020-06-15,7.099999904632568
2020-06-16,7.289999961853027
2020-06-17,6.840000152587891
2020-06-18,6.570000171661377
2020-06-19,6.730000019073486
2020-06-22,6.980000019073486
2020-06-23,6.920000076293945
2020-06-24,6.739999771118164
2020-06-25,6.849999904632568
2020-06-26,6.360000133514404
2020-06-29,6.590000152587891
2020-06-30,6.519999980926514
2020-07-01,6.5
2020-07-02,6.639999866485596
2020-07-06,6.730000019073486
2020-07-07,6.380000114440918
2020-07-08,6.440000057220459
2020-07-09,6.289999961853027
2020-07-10,6.579999923706055
2020-07-13,6.590000152587891
2020-07-14,6.659999847412109
2020-07-15,6.909999847412109
2020-07-16,6.659999847412109
2020-07-17,6.71999979019165
2020-07-20,6.449999809265137
2020-07-21,6.920000076293945
2020-07-22,6.71999979019165
2020-07-23,6.769999980926514
2020-07-24,6.5
2020-07-27,6.650000095367432
2020-07-28,6.639999866485596
2020-07-29,6.730000019073486
2020-07-30,6.699999809265137
2020-07-31,6.53000020980835
2020-08-03,6.710000038146973
2020-08-04,6.679999828338623
2020-08-05,6.510000228881836
2020-08-06,6.429999828338623
2020-08-07,6.599999904632568
2020-08-10,6.710000038146973
2020-08-11,6.809999942779541
2020-08-12,7.300000190734863
2020-08-13,7.199999809265137
2020-08-14,7.239999771118164
2020-08-17,6.949999809265137
2020-08-18,6.809999942779541
2020-08-19,6.869999885559082
2020-08-20,6.760000228881836
2020-08-21,6.489999771118164
2020-08-24,6.650000095367432
2020-08-25,6.599999904632568
2020-08-26,6.53000020980835
2020-08-27,6.690000057220459
2020-08-28,6.690000057220459
2020-08-31,6.519999980926514
2020-09-01,6.699999809265137
2020-09-02,6.699999809265137
2020-09-03,6.829999923706055
2020-09-04,6.889999866485596
2020-09-08,6.869999885559082
2020-09-09,6.900000095367432
2020-09-10,6.730000019073486
2020-09-11,6.659999847412109
2020-09-14,6.829999923706055
2020-09-15,6.800000190734863
2020-09-16,6.869999885559082
2020-09-17,6.869999885559082
2020-09-18,7.130000114440918
2020-09-21,6.519999980926514
2020-09-22,6.349999904632568
2020-09-23,6.090000152587891
2020-09-24,6.139999866485596
2020-09-25,6.199999809265137
2020-09-28,6.349999904632568
2020-09-29,6.239999771118164
2020-09-30,6.199999809265137
2020-10-01,6.25
2020-10-02,6.440000057220459
2020-10-05,6.670000076293945
2020-10-06,6.809999942779541
2020-10-07,6.980000019073486
2020-10-08,7.119999885559082
2020-10-09,7.03000020980835
2020-10-12,7.010000228881836
2020-10-13,6.989999771118164
2020-10-14,6.849999904632568
2020-10-15,7.0
2020-10-16,6.920000076293945
2020-10-19,6.940000057220459
2020-10-20,7.050000190734863
2020-10-21,7.130000114440918
2020-10-22,7.289999961853027
2020-10-23,7.480000019073486
2020-10-26,7.199999809265137
2020-10-27,7.809999942779541
2020-10-28,7.650000095367432
2020-10-29,7.849999904632568
2020-10-30,7.489999771118164
2020-11-02,8.239999771118164
2020-11-03,8.930000305175781
2020-11-04,8.800000190734863
2020-11-05,8.989999771118164
2020-11-06,8.489999771118164
2020-11-09,8.90999984741211
2020-11-10,9.739999771118164
2020-11-11,9.619999885559082
2020-11-12,8.9399995803833
2020-11-13,9.199999809265137
2020-11-16,9.300000190734863
2020-11-17,9.239999771118164
2020-11-18,9.229999542236328
2020-11-19,9.270000457763672
2020-11-20,9.180000305175781
2020-11-23,9.279999732971191
2020-11-24,9.239999771118164
2020-11-25,9.430000305175781
2020-11-27,9.279999732971191
2020-11-30,9.289999961853027
2020-12-01,9.34000015258789
2020-12-02,9.289999961853027
2020-12-03,9.239999771118164
2020-12-04,9.460000038146973
2020-12-07,9.510000228881836
2020-12-08,9.6899995803833
2020-12-09,9.6899995803833
2020-12-10,9.600000381469727
2020-12-11,9.579999923706055
2020-12-14,9.430000305175781
2020-12-15,9.869999885559082
2020-12-16,9.699999809265137
2020-12-17,9.630000114440918
2020-12-18,9.220000267028809
2020-12-21,9.579999923706055
2020-12-22,9.510000228881836
2020-12-23,9.529999732971191
2020-12-24,9.520000457763672
2020-12-28,9.880000114440918
2020-12-29,9.649999618530273
2020-12-30,9.520000457763672
2020-12-31,9.380000114440918
2021-01-04,9.510000228881836
2021-01-05,9.3100004196167
2021-01-06,9.369999885559082
2021-01-07,9.710000038146973
2021-01-08,9.5600004196167
2021-01-11,9.720000267028809
2021-01-12,9.920000076293945
2021-01-13,9.5600004196167
2021-01-14,9.619999885559082
2021-01-15,9.5600004196167
2021-01-19,9.5
2021-01-20,9.5
2021-01-21,9.119999885559082
2021-01-22,9.6899995803833
2021-01-25,9.800000190734863
2021-01-26,9.670000076293945
2021-01-27,9.15999984741211
2021-01-28,9.579999923706055
2021-01-29,9.050000190734863
2021-02-01,9.069999694824219
2021-02-02,9.630000114440918
2021-02-03,9.84000015258789
2021-02-04,10.430000305175781
2021-02-05,10.569999694824219
2021-02-08,11.59000015258789
2021-02-09,11.15999984741211
2021-02-10,10.979999542236328
2021-02-11,10.800000190734863
2021-02-12,10.579999923706055
2021-02-16,11.09000015258789
2021-02-17,10.949999809265137
2021-02-18,10.420000076293945
2021-02-19,10.640000343322754
2021-02-22,10.470000267028809
2021-02-23,10.779999732971191
2021-02-24,11.5
2021-02-25,10.920000076293945
2021-02-26,10.550000190734863
2021-03-01,11.460000038146973
2021-03-02,11.119999885559082
2021-03-03,11.640000343322754
2021-03-04,12.020000457763672
2021-03-05,13.0
2021-03-08,11.460000038146973
2021-03-09,11.859999656677246
2021-03-10,11.800000190734863
2021-03-11,12.289999961853027
2021-03-12,13.170000076293945
2021-03-15,12.989999771118164
2021-03-16,11.869999885559082
2021-03-17,12.180000305175781
2021-03-18,12.050000190734863
2021-03-19,11.930000305175781
2021-03-22,12.449999809265137
2021-03-23,11.390000343322754
2021-03-24,11.369999885559082
2021-03-25,11.880000114440918
2021-03-26,11.970000267028809
2021-03-29,12.359999656677246
2021-03-30,12.380000114440918
2021-03-31,12.170000076293945
2021-04-01,12.050000190734863
2021-04-05,11.930000305175781
2021-04-06,11.649999618530273
2021-04-07,11.520000457763672
2021-04-08,11.399999618530273
2021-04-09,11.369999885559082
2021-04-12,11.399999618530273
2021-04-13,11.239999771118164
2021-04-14,11.380000114440918
2021-04-15,11.5
2021-04-16,11.359999656677246
2021-04-19,11.329999923706055
2021-04-20,11.050000190734863
2021-04-21,11.149999618530273
2021-04-22,11.039999961853027
2021-04-23,11.119999885559082
2021-04-26,11.09000015258789
2021-04-27,11.6899995803833
2021-04-28,11.8100004196167
2021-04-29,12.100000381469727
2021-04-30,12.6899995803833
2021-05-03,13.289999961853027
2021-05-04,13.220000267028809
2021-05-05,12.930000305175781
2021-05-06,13.079999923706055
2021-05-07,13.359999656677246
2021-05-10,14.170000076293945
2021-05-11,13.829999923706055
2021-05-12,13.029999732971191
2021-05-13,13.569999694824219
2021-05-14,13.880000114440918
