,DGRS
2017-04-26,34.119998931884766
2017-04-27,34.040000915527344
2017-04-28,33.5099983215332
2017-05-01,33.58000183105469
2017-05-02,33.63999938964844
2017-05-03,33.43000030517578
2017-05-04,33.380001068115234
2017-05-05,33.540000915527344
2017-05-08,33.470001220703125
2017-05-09,33.61000061035156
2017-05-10,33.72999954223633
2017-05-11,33.47999954223633
2017-05-12,33.130001068115234
2017-05-15,33.29999923706055
2017-05-16,33.18000030517578
2017-05-17,32.619998931884766
2017-05-18,32.52000045776367
2017-05-19,32.68000030517578
2017-05-22,32.84000015258789
2017-05-23,32.779998779296875
2017-05-24,32.779998779296875
2017-05-25,32.83000183105469
2017-05-26,32.779998779296875
2017-05-30,32.63999938964844
2017-05-31,32.61000061035156
2017-06-01,33.119998931884766
2017-06-02,33.400001525878906
2017-06-05,33.189998626708984
2017-06-06,33.08000183105469
2017-06-07,32.959999084472656
2017-06-08,33.31999969482422
2017-06-09,33.66999816894531
2017-06-12,33.72999954223633
2017-06-13,33.869998931884766
2017-06-14,33.650001525878906
2017-06-15,33.59000015258789
2017-06-16,33.47999954223633
2017-06-19,33.56999969482422
2017-06-20,33.220001220703125
2017-06-21,32.95000076293945
2017-06-22,32.93000030517578
2017-06-23,33.09000015258789
2017-06-26,33.18000030517578
2017-06-27,33.099998474121094
2017-06-28,33.459999084472656
2017-06-29,33.27000045776367
2017-06-30,33.25
2017-07-03,33.5099983215332
2017-07-05,33.220001220703125
2017-07-06,33.040000915527344
2017-07-07,33.36000061035156
2017-07-10,33.189998626708984
2017-07-11,33.15999984741211
2017-07-12,33.34000015258789
2017-07-13,33.2400016784668
2017-07-14,33.38999938964844
2017-07-17,33.470001220703125
2017-07-18,33.34000015258789
2017-07-19,33.689998626708984
2017-07-20,33.779998779296875
2017-07-21,33.68000030517578
2017-07-24,33.61000061035156
2017-07-25,34.029998779296875
2017-07-26,33.68000030517578
2017-07-27,33.630001068115234
2017-07-28,33.560001373291016
2017-07-31,33.56999969482422
2017-08-01,33.58000183105469
2017-08-02,33.20000076293945
2017-08-03,33.09000015258789
2017-08-04,33.18000030517578
2017-08-07,33.16999816894531
2017-08-08,32.95000076293945
2017-08-09,32.7400016784668
2017-08-10,32.25
2017-08-11,32.15999984741211
2017-08-14,32.58000183105469
2017-08-15,32.25
2017-08-16,32.2599983215332
2017-08-17,31.719999313354492
2017-08-18,31.649999618530273
2017-08-21,31.559999465942383
2017-08-22,31.93000030517578
2017-08-23,31.780000686645508
2017-08-24,31.739999771118164
2017-08-25,31.84000015258789
2017-08-28,31.850000381469727
2017-08-29,31.809999465942383
2017-08-30,31.829999923706055
2017-08-31,32.09000015258789
2017-09-01,32.310001373291016
2017-09-05,31.899999618530273
2017-09-06,31.959999084472656
2017-09-07,31.760000228881836
2017-09-08,31.920000076293945
2017-09-11,32.290000915527344
2017-09-12,32.52000045776367
2017-09-13,32.72999954223633
2017-09-14,32.720001220703125
2017-09-15,33.02000045776367
2017-09-18,33.15999984741211
2017-09-19,33.119998931884766
2017-09-20,33.349998474121094
2017-09-21,33.349998474121094
2017-09-22,33.540000915527344
2017-09-25,33.72999954223633
2017-09-26,33.86000061035156
2017-09-27,34.459999084472656
2017-09-28,34.470001220703125
2017-09-29,34.5
2017-10-02,34.93000030517578
2017-10-03,35.08000183105469
2017-10-04,34.81999969482422
2017-10-05,35.0
2017-10-06,34.869998931884766
2017-10-09,34.650001525878906
2017-10-10,34.790000915527344
2017-10-11,34.77000045776367
2017-10-12,34.720001220703125
2017-10-13,34.7599983215332
2017-10-16,34.77000045776367
2017-10-17,34.63999938964844
2017-10-18,34.79999923706055
2017-10-19,34.72999954223633
2017-10-20,35.06999969482422
2017-10-23,34.779998779296875
2017-10-24,34.90999984741211
2017-10-25,34.72999954223633
2017-10-26,34.810001373291016
2017-10-27,34.869998931884766
2017-10-30,34.27000045776367
2017-10-31,34.689998626708984
2017-11-01,34.4900016784668
2017-11-02,34.650001525878906
2017-11-03,34.310001373291016
2017-11-06,34.380001068115234
2017-11-07,33.900001525878906
2017-11-08,33.970001220703125
2017-11-09,33.83000183105469
2017-11-10,33.880001068115234
2017-11-13,33.88999938964844
2017-11-14,33.91999816894531
2017-11-15,33.77000045776367
2017-11-16,34.29999923706055
2017-11-17,34.5
2017-11-20,34.65999984741211
2017-11-21,35.09000015258789
2017-11-22,35.02000045776367
2017-11-24,34.93000030517578
2017-11-27,35.040000915527344
2017-11-28,35.720001220703125
2017-11-29,36.119998931884766
2017-11-30,36.09000015258789
2017-12-01,35.72999954223633
2017-12-04,36.11000061035156
2017-12-05,35.72999954223633
2017-12-06,35.630001068115234
2017-12-07,35.650001525878906
2017-12-08,35.56999969482422
2017-12-11,35.349998474121094
2017-12-12,35.290000915527344
2017-12-13,35.380001068115234
2017-12-14,34.900001525878906
2017-12-15,35.369998931884766
2017-12-18,35.849998474121094
2017-12-19,35.689998626708984
2017-12-20,35.63999938964844
2017-12-21,35.84000015258789
2017-12-22,35.84000015258789
2017-12-26,35.720001220703125
2017-12-27,35.709999084472656
2017-12-28,35.7400016784668
2017-12-29,35.72999954223633
2018-01-02,35.779998779296875
2018-01-03,35.77000045776367
2018-01-04,35.849998474121094
2018-01-05,35.88999938964844
2018-01-08,36.029998779296875
2018-01-09,35.849998474121094
2018-01-10,35.79999923706055
2018-01-11,36.5099983215332
2018-01-12,36.52000045776367
2018-01-16,36.22999954223633
2018-01-17,36.41999816894531
2018-01-18,36.15999984741211
2018-01-19,36.65999984741211
2018-01-22,36.56999969482422
2018-01-23,36.68000030517578
2018-01-24,36.41999816894531
2018-01-25,36.439998626708984
2018-01-26,36.65999984741211
2018-01-29,36.599998474121094
2018-01-30,36.25
2018-01-31,35.9900016784668
2018-02-01,35.709999084472656
2018-02-02,35.189998626708984
2018-02-05,33.880001068115234
2018-02-06,34.150001525878906
2018-02-07,34.31999969482422
2018-02-08,33.61000061035156
2018-02-09,34.029998779296875
2018-02-12,34.16999816894531
2018-02-13,34.060001373291016
2018-02-14,34.689998626708984
2018-02-15,34.939998626708984
2018-02-16,35.02000045776367
2018-02-20,34.619998931884766
2018-02-21,34.7400016784668
2018-02-22,34.68000030517578
2018-02-23,35.060001373291016
2018-02-26,35.349998474121094
2018-02-27,34.900001525878906
2018-02-28,34.150001525878906
2018-03-01,34.09000015258789
2018-03-02,34.529998779296875
2018-03-05,34.66999816894531
2018-03-06,35.119998931884766
2018-03-07,35.349998474121094
2018-03-08,35.099998474121094
2018-03-09,35.720001220703125
2018-03-12,35.83000183105469
2018-03-13,35.720001220703125
2018-03-14,35.439998626708984
2018-03-15,35.209999084472656
2018-03-16,35.470001220703125
2018-03-19,35.220001220703125
2018-03-20,34.900001525878906
2018-03-21,35.04999923706055
2018-03-22,34.41999816894531
2018-03-23,33.650001525878906
2018-03-26,34.13999938964844
2018-03-27,33.77000045776367
2018-03-28,33.97999954223633
2018-03-29,34.349998474121094
2018-04-02,33.47999954223633
2018-04-03,34.029998779296875
2018-04-04,34.540000915527344
2018-04-05,34.790000915527344
2018-04-06,34.310001373291016
2018-04-09,34.13999938964844
2018-04-10,34.689998626708984
2018-04-11,34.59000015258789
2018-04-12,34.61000061035156
2018-04-13,34.59000015258789
2018-04-16,34.970001220703125
2018-04-17,35.16999816894531
2018-04-18,35.29999923706055
2018-04-19,35.06999969482422
2018-04-20,34.75
2018-04-23,34.869998931884766
2018-04-24,34.689998626708984
2018-04-25,34.95000076293945
2018-04-26,34.88999938964844
2018-04-27,34.88999938964844
2018-04-30,34.54999923706055
2018-05-01,34.630001068115234
2018-05-02,34.65999984741211
2018-05-03,34.40999984741211
2018-05-04,34.7599983215332
2018-05-07,35.099998474121094
2018-05-08,35.18000030517578
2018-05-09,35.34000015258789
2018-05-10,35.459999084472656
2018-05-11,35.630001068115234
2018-05-14,35.369998931884766
2018-05-15,35.470001220703125
2018-05-16,35.91999816894531
2018-05-17,36.099998474121094
2018-05-18,36.08000183105469
2018-05-21,36.41999816894531
2018-05-22,36.04999923706055
2018-05-23,35.970001220703125
2018-05-24,36.130001068115234
2018-05-25,36.099998474121094
2018-05-29,35.959999084472656
2018-05-30,36.56999969482422
2018-05-31,36.04999923706055
2018-06-01,36.2400016784668
2018-06-04,36.540000915527344
2018-06-05,36.709999084472656
2018-06-06,37.06999969482422
2018-06-07,36.97999954223633
2018-06-08,37.040000915527344
2018-06-11,37.20000076293945
2018-06-12,37.119998931884766
2018-06-13,36.93000030517578
2018-06-14,37.09000015258789
2018-06-15,37.290000915527344
2018-06-18,37.38999938964844
2018-06-19,37.43000030517578
2018-06-20,37.81999969482422
2018-06-21,37.400001525878906
2018-06-22,37.43000030517578
2018-06-25,36.970001220703125
2018-06-26,37.20000076293945
2018-06-27,36.560001373291016
2018-06-28,36.75
2018-06-29,36.689998626708984
2018-07-02,36.869998931884766
2018-07-03,37.06999969482422
2018-07-05,37.5
2018-07-06,37.61000061035156
2018-07-09,37.790000915527344
2018-07-10,37.630001068115234
2018-07-11,37.43000030517578
2018-07-12,37.369998931884766
2018-07-13,37.41999816894531
2018-07-16,37.11000061035156
2018-07-17,37.27000045776367
2018-07-18,37.27000045776367
2018-07-19,37.68000030517578
2018-07-20,37.58000183105469
2018-07-23,37.709999084472656
2018-07-24,37.38999938964844
2018-07-25,37.400001525878906
2018-07-26,37.58000183105469
2018-07-27,37.099998474121094
2018-07-30,37.220001220703125
2018-07-31,37.5
2018-08-01,37.11000061035156
2018-08-02,37.59000015258789
2018-08-03,37.45000076293945
2018-08-06,37.63999938964844
2018-08-07,37.66999816894531
2018-08-08,37.63999938964844
2018-08-09,37.689998626708984
2018-08-10,37.56999969482422
2018-08-13,37.38999938964844
2018-08-14,37.880001068115234
2018-08-15,37.380001068115234
2018-08-16,37.83000183105469
2018-08-17,38.06999969482422
2018-08-20,38.2599983215332
2018-08-21,38.66999816894531
2018-08-22,38.630001068115234
2018-08-23,38.400001525878906
2018-08-24,38.529998779296875
2018-08-27,38.380001068115234
2018-08-28,38.369998931884766
2018-08-29,38.369998931884766
2018-08-30,38.13999938964844
2018-08-31,38.220001220703125
2018-09-04,38.16999816894531
2018-09-05,38.31999969482422
2018-09-06,38.2400016784668
2018-09-07,38.04999923706055
2018-09-10,38.02000045776367
2018-09-11,37.93000030517578
2018-09-12,37.810001373291016
2018-09-13,38.02000045776367
2018-09-14,38.27000045776367
2018-09-17,38.029998779296875
2018-09-18,38.099998474121094
2018-09-19,37.88999938964844
2018-09-20,38.25
2018-09-21,38.18000030517578
2018-09-24,37.880001068115234
2018-09-25,37.95000076293945
2018-09-26,37.7599983215332
2018-09-27,37.52000045776367
2018-09-28,37.70000076293945
2018-10-01,37.220001220703125
2018-10-02,37.06999969482422
2018-10-03,37.2400016784668
2018-10-04,36.84000015258789
2018-10-05,36.630001068115234
2018-10-08,36.86000061035156
2018-10-09,36.66999816894531
2018-10-10,35.7400016784668
2018-10-11,35.2599983215332
2018-10-12,34.970001220703125
2018-10-15,35.27000045776367
2018-10-16,35.9900016784668
2018-10-17,35.849998474121094
2018-10-18,35.279998779296875
2018-10-19,35.11000061035156
2018-10-22,35.189998626708984
2018-10-23,34.689998626708984
2018-10-24,33.81999969482422
2018-10-25,34.2400016784668
2018-10-26,33.849998474121094
2018-10-29,33.9900016784668
2018-10-30,34.65999984741211
2018-10-31,34.560001373291016
2018-11-01,35.16999816894531
2018-11-02,35.459999084472656
2018-11-05,35.61000061035156
2018-11-06,35.81999969482422
2018-11-07,36.08000183105469
2018-11-08,36.02000045776367
2018-11-09,35.66999816894531
2018-11-12,35.38999938964844
2018-11-13,35.22999954223633
2018-11-14,35.09000015258789
2018-11-15,35.16999816894531
2018-11-16,35.18000030517578
2018-11-19,34.79999923706055
2018-11-20,34.11000061035156
2018-11-21,34.5
2018-11-23,34.459999084472656
2018-11-26,34.79999923706055
2018-11-27,34.439998626708984
2018-11-28,35.150001525878906
2018-11-29,34.95000076293945
2018-11-30,35.189998626708984
2018-12-03,35.29999923706055
2018-12-04,33.79999923706055
2018-12-06,33.470001220703125
2018-12-07,33.220001220703125
2018-12-10,32.9900016784668
2018-12-11,32.959999084472656
2018-12-12,33.5
2018-12-13,32.81999969482422
2018-12-14,32.369998931884766
2018-12-17,31.799999237060547
2018-12-18,31.760000228881836
2018-12-19,31.280000686645508
2018-12-20,30.790000915527344
2018-12-21,30.190000534057617
2018-12-24,29.459999084472656
2018-12-26,30.670000076293945
2018-12-27,30.84000015258789
2018-12-28,30.979999542236328
2018-12-31,31.149999618530273
2019-01-02,31.260000228881836
2019-01-03,31.030000686645508
2019-01-04,32.099998474121094
2019-01-07,32.459999084472656
2019-01-08,32.880001068115234
2019-01-09,33.22999954223633
2019-01-10,33.220001220703125
2019-01-11,33.29999923706055
2019-01-14,33.16999816894531
2019-01-15,33.2599983215332
2019-01-16,33.4900016784668
2019-01-17,33.970001220703125
2019-01-18,34.369998931884766
2019-01-22,33.72999954223633
2019-01-23,33.630001068115234
2019-01-24,33.88999938964844
2019-01-25,34.27000045776367
2019-01-28,34.08000183105469
2019-01-29,34.119998931884766
2019-01-30,34.27000045776367
2019-01-31,34.59000015258789
2019-02-01,34.5099983215332
2019-02-04,34.779998779296875
2019-02-05,34.95000076293945
2019-02-06,34.95000076293945
2019-02-07,34.75
2019-02-08,34.54999923706055
2019-02-11,34.779998779296875
2019-02-12,35.27000045776367
2019-02-13,35.52000045776367
2019-02-14,35.47999954223633
2019-02-15,36.02000045776367
2019-02-19,36.34000015258789
2019-02-20,36.599998474121094
2019-02-21,36.349998474121094
2019-02-22,36.77000045776367
2019-02-25,36.810001373291016
2019-02-26,36.470001220703125
2019-02-27,36.43000030517578
2019-02-28,36.34000015258789
2019-03-01,36.560001373291016
2019-03-04,36.38999938964844
2019-03-05,36.189998626708984
2019-03-06,35.630001068115234
2019-03-07,35.25
2019-03-08,35.16999816894531
2019-03-11,35.720001220703125
2019-03-12,35.529998779296875
2019-03-13,35.650001525878906
2019-03-14,35.33000183105469
2019-03-15,35.400001525878906
2019-03-18,35.650001525878906
2019-03-19,35.22999954223633
2019-03-20,34.790000915527344
2019-03-21,35.099998474121094
2019-03-22,33.900001525878906
2019-03-25,34.15999984741211
2019-03-26,34.11000061035156
2019-03-27,34.4900016784668
2019-03-28,34.66999816894531
2019-03-29,34.68000030517578
2019-04-01,35.279998779296875
2019-04-02,35.0099983215332
2019-04-03,35.16999816894531
2019-04-04,35.47999954223633
2019-04-05,35.900001525878906
2019-04-08,35.790000915527344
2019-04-09,35.36000061035156
2019-04-10,35.91999816894531
2019-04-11,35.91999816894531
2019-04-12,36.15999984741211
2019-04-15,36.06999969482422
2019-04-16,36.400001525878906
2019-04-17,36.41999816894531
2019-04-18,36.310001373291016
2019-04-22,35.81999969482422
2019-04-23,36.29999923706055
2019-04-24,36.650001525878906
2019-04-25,36.099998474121094
2019-04-26,36.41999816894531
2019-04-29,36.709999084472656
2019-04-30,36.5099983215332
2019-05-01,36.18000030517578
2019-05-02,35.91999816894531
2019-05-03,36.709999084472656
2019-05-06,36.779998779296875
2019-05-07,35.86000061035156
2019-05-08,35.849998474121094
2019-05-09,35.779998779296875
2019-05-10,35.75
2019-05-13,34.72999954223633
2019-05-14,35.0
2019-05-15,35.08000183105469
2019-05-16,35.27000045776367
2019-05-17,34.84000015258789
2019-05-20,34.56999969482422
2019-05-21,34.9900016784668
2019-05-22,34.650001525878906
2019-05-23,33.83000183105469
2019-05-24,34.09000015258789
2019-05-28,33.790000915527344
2019-05-29,33.36000061035156
2019-05-30,33.310001373291016
2019-05-31,32.83000183105469
2019-06-03,33.040000915527344
2019-06-04,34.02000045776367
2019-06-05,33.93000030517578
2019-06-06,33.75
2019-06-07,34.0099983215332
2019-06-10,34.29999923706055
2019-06-11,34.38999938964844
2019-06-12,34.43000030517578
2019-06-13,34.630001068115234
2019-06-14,34.61000061035156
2019-06-17,34.470001220703125
2019-06-18,34.84000015258789
2019-06-19,34.86000061035156
2019-06-20,35.119998931884766
2019-06-21,34.869998931884766
2019-06-24,34.439998626708984
2019-06-25,34.38999938964844
2019-06-26,34.45000076293945
2019-06-27,34.959999084472656
2019-06-28,35.529998779296875
2019-07-01,35.459999084472656
2019-07-02,35.16999816894531
2019-07-03,35.560001373291016
2019-07-05,35.66999816894531
2019-07-08,35.40999984741211
2019-07-09,35.220001220703125
2019-07-10,35.2400016784668
2019-07-11,34.939998626708984
2019-07-12,35.529998779296875
2019-07-15,35.369998931884766
2019-07-16,35.599998474121094
2019-07-17,35.25
2019-07-18,35.279998779296875
2019-07-19,35.33000183105469
2019-07-22,34.97999954223633
2019-07-23,35.40999984741211
2019-07-24,36.06999969482422
2019-07-25,35.619998931884766
2019-07-26,35.97999954223633
2019-07-29,35.790000915527344
2019-07-30,36.0099983215332
2019-07-31,35.93000030517578
2019-08-01,35.08000183105469
2019-08-02,34.650001525878906
2019-08-05,33.63999938964844
2019-08-06,33.97999954223633
2019-08-07,33.83000183105469
2019-08-08,34.47999954223633
2019-08-09,33.91999816894531
2019-08-12,33.529998779296875
2019-08-13,33.880001068115234
2019-08-14,32.93000030517578
2019-08-15,32.689998626708984
2019-08-16,33.38999938964844
2019-08-19,33.810001373291016
2019-08-20,33.5099983215332
2019-08-21,33.63999938964844
2019-08-22,33.72999954223633
2019-08-23,32.560001373291016
2019-08-26,32.95000076293945
2019-08-27,32.4900016784668
2019-08-28,32.97999954223633
2019-08-29,33.61000061035156
2019-08-30,33.630001068115234
2019-09-03,33.150001525878906
2019-09-04,33.5
2019-09-05,34.279998779296875
2019-09-06,34.119998931884766
2019-09-09,34.720001220703125
2019-09-10,35.2400016784668
2019-09-11,36.0
2019-09-12,36.13999938964844
2019-09-13,36.29999923706055
2019-09-16,36.18000030517578
2019-09-17,36.040000915527344
2019-09-18,35.59000015258789
2019-09-19,35.61000061035156
2019-09-20,35.470001220703125
2019-09-23,35.63999938964844
2019-09-24,35.08000183105469
2019-09-25,35.689998626708984
2019-09-26,35.459999084472656
2019-09-27,35.2599983215332
2019-09-30,35.58000183105469
2019-10-01,34.90999984741211
2019-10-02,34.43000030517578
2019-10-03,34.2400016784668
2019-10-04,34.41999816894531
2019-10-07,34.470001220703125
2019-10-08,33.84000015258789
2019-10-09,34.099998474121094
2019-10-10,34.20000076293945
2019-10-11,35.13999938964844
2019-10-14,34.7400016784668
2019-10-15,35.04999923706055
2019-10-16,35.130001068115234
2019-10-17,35.459999084472656
2019-10-18,35.459999084472656
2019-10-21,35.849998474121094
2019-10-22,35.959999084472656
2019-10-23,36.04999923706055
2019-10-24,35.959999084472656
2019-10-25,36.2400016784668
2019-10-28,36.58000183105469
2019-10-29,36.84000015258789
2019-10-30,36.68000030517578
2019-10-31,36.20000076293945
2019-11-01,36.900001525878906
2019-11-04,37.31999969482422
2019-11-05,37.560001373291016
2019-11-06,37.45000076293945
2019-11-07,37.459999084472656
2019-11-08,37.439998626708984
2019-11-11,37.36000061035156
2019-11-12,37.29999923706055
2019-11-13,37.04999923706055
2019-11-14,37.150001525878906
2019-11-15,37.279998779296875
2019-11-18,37.150001525878906
2019-11-19,37.13999938964844
2019-11-20,36.869998931884766
2019-11-21,36.599998474121094
2019-11-22,36.79999923706055
2019-11-25,37.45000076293945
2019-11-26,37.459999084472656
2019-11-27,37.599998474121094
2019-11-29,37.5
2019-12-02,36.970001220703125
2019-12-03,36.70000076293945
2019-12-04,36.970001220703125
2019-12-05,37.16999816894531
2019-12-06,37.65999984741211
2019-12-09,37.529998779296875
2019-12-10,37.36000061035156
2019-12-11,37.52000045776367
2019-12-12,37.900001525878906
2019-12-13,37.459999084472656
2019-12-16,37.59000015258789
2019-12-17,37.779998779296875
2019-12-18,37.9900016784668
2019-12-19,37.970001220703125
2019-12-20,38.13999938964844
2019-12-23,37.90999984741211
2019-12-24,37.90999984741211
2019-12-26,37.91999816894531
2019-12-27,37.72999954223633
2019-12-30,37.65999984741211
2019-12-31,37.709999084472656
2020-01-02,37.650001525878906
2020-01-03,37.400001525878906
2020-01-06,37.349998474121094
2020-01-07,37.279998779296875
2020-01-08,37.349998474121094
2020-01-09,37.15999984741211
2020-01-10,36.95000076293945
2020-01-13,37.36000061035156
2020-01-14,37.529998779296875
2020-01-15,37.619998931884766
2020-01-16,38.150001525878906
2020-01-17,37.97999954223633
2020-01-21,37.54999923706055
2020-01-22,37.56999969482422
2020-01-23,37.66999816894531
2020-01-24,37.18000030517578
2020-01-27,36.81999969482422
2020-01-28,36.97999954223633
2020-01-29,36.810001373291016
2020-01-30,36.58000183105469
2020-01-31,35.79999923706055
2020-02-03,36.20000076293945
2020-02-04,36.529998779296875
2020-02-05,37.310001373291016
2020-02-06,37.189998626708984
2020-02-07,36.619998931884766
2020-02-10,36.709999084472656
2020-02-11,37.09000015258789
2020-02-12,37.41999816894531
2020-02-13,37.33000183105469
2020-02-14,37.2599983215332
2020-02-18,37.06999969482422
2020-02-19,37.279998779296875
2020-02-20,37.540000915527344
2020-02-21,37.2400016784668
2020-02-24,36.16999816894531
2020-02-25,34.790000915527344
2020-02-26,34.27000045776367
2020-02-27,33.060001373291016
2020-02-28,32.40999984741211
2020-03-02,33.16999816894531
2020-03-03,32.439998626708984
2020-03-04,33.400001525878906
2020-03-05,32.09000015258789
2020-03-06,31.68000030517578
2020-03-09,28.799999237060547
2020-03-10,29.549999237060547
2020-03-11,28.09000015258789
2020-03-12,24.950000762939453
2020-03-13,26.989999771118164
2020-03-16,21.0
2020-03-17,24.809999465942383
2020-03-18,22.649999618530273
2020-03-19,23.610000610351562
2020-03-20,22.459999084472656
2020-03-23,22.010000228881836
2020-03-24,23.739999771118164
2020-03-25,24.170000076293945
2020-03-26,25.729999542236328
2020-03-27,24.68000030517578
2020-03-30,25.020000457763672
2020-03-31,25.1299991607666
2020-04-01,23.34000015258789
2020-04-02,23.420000076293945
2020-04-03,22.829999923706055
2020-04-06,24.579999923706055
2020-04-07,24.920000076293945
2020-04-08,25.959999084472656
2020-04-09,27.219999313354492
2020-04-13,26.450000762939453
2020-04-14,26.780000686645508
2020-04-15,25.360000610351562
2020-04-16,25.06999969482422
2020-04-17,26.299999237060547
2020-04-20,25.6200008392334
2020-04-21,25.1299991607666
2020-04-22,25.229999542236328
2020-04-23,25.420000076293945
2020-04-24,25.770000457763672
2020-04-27,27.09000015258789
2020-04-28,27.799999237060547
2020-04-29,29.299999237060547
2020-04-30,28.139999389648438
2020-05-01,26.8799991607666
2020-05-04,26.799999237060547
2020-05-05,26.969999313354492
2020-05-06,26.549999237060547
2020-05-07,26.729999542236328
2020-05-08,27.959999084472656
2020-05-11,27.489999771118164
2020-05-12,26.309999465942383
2020-05-13,25.299999237060547
2020-05-14,25.420000076293945
2020-05-15,25.700000762939453
2020-05-18,27.709999084472656
2020-05-19,26.899999618530273
2020-05-20,27.559999465942383
2020-05-21,27.65999984741211
2020-05-22,27.700000762939453
2020-05-26,28.700000762939453
2020-05-27,30.06999969482422
2020-05-28,29.40999984741211
2020-05-29,29.139999389648438
2020-06-01,29.440000534057617
2020-06-02,29.6299991607666
2020-06-03,30.700000762939453
2020-06-04,31.149999618530273
2020-06-05,32.40999984741211
2020-06-08,32.97999954223633
2020-06-09,32.369998931884766
2020-06-10,31.260000228881836
2020-06-11,28.920000076293945
2020-06-12,29.6200008392334
2020-06-15,30.049999237060547
2020-06-16,30.729999542236328
2020-06-17,30.1299991607666
2020-06-18,30.06999969482422
2020-06-19,29.770000457763672
2020-06-22,29.93000030517578
2020-06-23,29.860000610351562
2020-06-24,28.90999984741211
2020-06-25,29.280000686645508
2020-06-26,28.6299991607666
2020-06-29,29.579999923706055
2020-06-30,30.030000686645508
2020-07-01,29.440000534057617
2020-07-02,29.65999984741211
2020-07-06,30.030000686645508
2020-07-07,29.34000015258789
2020-07-08,29.329999923706055
2020-07-09,28.65999984741211
2020-07-10,29.459999084472656
2020-07-13,29.350000381469727
2020-07-14,29.6200008392334
2020-07-15,30.979999542236328
2020-07-16,30.959999084472656
2020-07-17,30.950000762939453
2020-07-20,30.56999969482422
2020-07-21,31.139999389648438
2020-07-22,31.139999389648438
2020-07-23,31.25
2020-07-24,30.829999923706055
2020-07-27,31.270000457763672
2020-07-28,30.889999389648438
2020-07-29,31.399999618530273
2020-07-30,30.950000762939453
2020-07-31,30.729999542236328
2020-08-03,31.170000076293945
2020-08-04,31.190000534057617
2020-08-05,31.84000015258789
2020-08-06,31.670000076293945
2020-08-07,32.11000061035156
2020-08-10,32.720001220703125
2020-08-11,32.79999923706055
2020-08-12,33.0
2020-08-13,32.66999816894531
2020-08-14,32.68000030517578
2020-08-17,32.63999938964844
2020-08-18,32.209999084472656
2020-08-19,32.15999984741211
2020-08-20,32.0
2020-08-21,31.700000762939453
2020-08-24,32.40999984741211
2020-08-25,32.33000183105469
2020-08-26,32.279998779296875
2020-08-27,32.470001220703125
2020-08-28,32.470001220703125
2020-08-31,32.22999954223633
2020-09-01,32.34000015258789
2020-09-02,32.7599983215332
2020-09-03,31.899999618530273
2020-09-04,32.130001068115234
2020-09-08,31.3700008392334
2020-09-09,31.799999237060547
2020-09-10,31.149999618530273
2020-09-11,31.18000030517578
2020-09-14,31.68000030517578
2020-09-15,31.600000381469727
2020-09-16,31.760000228881836
2020-09-17,31.979999542236328
2020-09-18,31.809999465942383
2020-09-21,30.649999618530273
2020-09-22,30.670000076293945
2020-09-23,29.709999084472656
2020-09-24,29.8799991607666
2020-09-25,30.139999389648438
2020-09-28,30.850000381469727
2020-09-29,30.690000534057617
2020-09-30,30.700000762939453
2020-10-01,30.959999084472656
2020-10-02,31.700000762939453
2020-10-05,32.38999938964844
2020-10-06,32.400001525878906
2020-10-07,32.900001525878906
2020-10-08,33.290000915527344
2020-10-09,33.40999984741211
2020-10-12,33.77000045776367
2020-10-13,33.4900016784668
2020-10-14,33.5
2020-10-15,33.81999969482422
2020-10-16,34.0
2020-10-19,33.41999816894531
2020-10-20,33.58000183105469
2020-10-21,33.25
2020-10-22,33.619998931884766
2020-10-23,33.93000030517578
2020-10-26,33.13999938964844
2020-10-27,32.689998626708984
2020-10-28,31.739999771118164
2020-10-29,32.279998779296875
2020-10-30,31.780000686645508
2020-11-02,32.709999084472656
2020-11-03,33.61000061035156
2020-11-04,33.08000183105469
2020-11-05,34.13999938964844
2020-11-06,33.849998474121094
2020-11-09,35.58000183105469
2020-11-10,36.15999984741211
2020-11-11,35.970001220703125
2020-11-12,35.099998474121094
2020-11-13,35.900001525878906
2020-11-16,36.79999923706055
2020-11-17,37.060001373291016
2020-11-18,36.43000030517578
2020-11-19,36.470001220703125
2020-11-20,36.33000183105469
2020-11-23,37.099998474121094
2020-11-24,38.15999984741211
2020-11-25,37.790000915527344
2020-11-27,37.59000015258789
2020-11-30,36.869998931884766
2020-12-01,37.290000915527344
2020-12-02,37.5099983215332
2020-12-03,37.52000045776367
2020-12-04,38.52000045776367
2020-12-07,38.369998931884766
2020-12-08,38.810001373291016
2020-12-09,38.869998931884766
2020-12-10,38.81999969482422
2020-12-11,38.79999923706055
2020-12-14,38.47999954223633
2020-12-15,39.5
2020-12-16,39.40999984741211
2020-12-17,39.77000045776367
2020-12-18,39.47999954223633
2020-12-21,38.849998474121094
2020-12-22,39.029998779296875
2020-12-23,39.47999954223633
2020-12-24,39.52000045776367
2020-12-28,40.119998931884766
2020-12-29,39.22999954223633
2020-12-30,39.459999084472656
2020-12-31,39.54999923706055
2021-01-04,39.029998779296875
2021-01-05,39.849998474121094
2021-01-06,41.880001068115234
2021-01-07,41.95000076293945
2021-01-08,41.29999923706055
2021-01-11,41.41999816894531
2021-01-12,42.130001068115234
2021-01-13,41.72999954223633
2021-01-14,42.31999969482422
2021-01-15,41.72999954223633
2021-01-19,41.810001373291016
2021-01-20,41.86000061035156
