,EVBG
2020-06-24,134.3300018310547
2020-06-25,137.5800018310547
2020-06-26,140.9199981689453
2020-06-29,135.19000244140625
2020-06-30,138.36000061035156
2020-07-01,147.97000122070312
2020-07-02,146.49000549316406
2020-07-06,147.3699951171875
2020-07-07,146.38999938964844
2020-07-08,151.4600067138672
2020-07-09,151.97000122070312
2020-07-10,147.17999267578125
2020-07-13,134.3699951171875
2020-07-14,135.05999755859375
2020-07-15,135.11000061035156
2020-07-16,131.19000244140625
2020-07-17,131.55999755859375
2020-07-20,142.02000427246094
2020-07-21,140.61000061035156
2020-07-22,140.24000549316406
2020-07-23,134.88999938964844
2020-07-24,133.2100067138672
2020-07-27,139.27000427246094
2020-07-28,139.1199951171875
2020-07-29,142.72000122070312
2020-07-30,141.58999633789062
2020-07-31,142.8000030517578
2020-08-03,145.86000061035156
2020-08-04,147.32000732421875
2020-08-05,150.27999877929688
2020-08-06,145.8300018310547
2020-08-07,131.77000427246094
2020-08-10,124.16000366210938
2020-08-11,120.87000274658203
2020-08-12,122.77999877929688
2020-08-13,128.3000030517578
2020-08-14,129.33999633789062
2020-08-17,128.97999572753906
2020-08-18,135.72999572753906
2020-08-19,135.30999755859375
2020-08-20,137.9499969482422
2020-08-21,137.2100067138672
2020-08-24,135.69000244140625
2020-08-25,137.61000061035156
2020-08-26,144.3000030517578
2020-08-27,145.02999877929688
2020-08-28,146.85000610351562
2020-08-31,148.61000061035156
2020-09-01,154.5
2020-09-02,148.7100067138672
2020-09-03,136.49000549316406
2020-09-04,127.01000213623047
2020-09-08,121.4000015258789
2020-09-09,121.0
2020-09-10,120.5
2020-09-11,117.56999969482422
2020-09-14,120.9000015258789
2020-09-15,120.70999908447266
2020-09-16,122.87000274658203
2020-09-17,124.5199966430664
2020-09-18,132.67999267578125
2020-09-21,135.67999267578125
2020-09-22,135.33999633789062
2020-09-23,128.75
2020-09-24,122.56999969482422
2020-09-25,124.94000244140625
2020-09-28,130.4499969482422
2020-09-29,127.19999694824219
2020-09-30,125.7300033569336
2020-10-01,128.1199951171875
2020-10-02,121.52999877929688
2020-10-05,123.63999938964844
2020-10-06,120.2300033569336
2020-10-07,120.58000183105469
2020-10-08,118.36000061035156
2020-10-09,126.5
2020-10-12,131.0500030517578
2020-10-13,132.10000610351562
2020-10-14,129.25
2020-10-15,129.27000427246094
2020-10-16,126.44999694824219
2020-10-19,127.81999969482422
2020-10-20,126.5199966430664
2020-10-21,124.7699966430664
2020-10-22,128.77000427246094
2020-10-23,127.22000122070312
2020-10-26,125.02999877929688
2020-10-27,128.67999267578125
2020-10-28,110.25
2020-10-29,107.37000274658203
2020-10-30,104.69000244140625
2020-11-02,103.2699966430664
2020-11-03,105.31999969482422
2020-11-04,113.06999969482422
2020-11-05,117.9800033569336
2020-11-06,129.75
2020-11-09,122.01000213623047
2020-11-10,114.66999816894531
2020-11-11,116.31999969482422
2020-11-12,118.5
2020-11-13,118.0999984741211
2020-11-16,116.81999969482422
2020-11-17,118.75
2020-11-18,121.08000183105469
2020-11-19,121.97000122070312
2020-11-20,123.66999816894531
2020-11-23,124.29000091552734
2020-11-24,121.5
2020-11-25,124.16999816894531
2020-11-27,126.37000274658203
2020-11-30,126.94000244140625
2020-12-01,128.4199981689453
2020-12-02,128.4199981689453
2020-12-03,131.2100067138672
2020-12-04,128.8000030517578
2020-12-07,131.02999877929688
2020-12-08,125.81999969482422
2020-12-09,123.7699966430664
2020-12-10,132.7899932861328
2020-12-11,129.88999938964844
2020-12-14,139.0800018310547
2020-12-15,140.35000610351562
2020-12-16,141.1699981689453
2020-12-17,147.3800048828125
2020-12-18,149.33999633789062
2020-12-21,150.25
2020-12-22,154.6199951171875
2020-12-23,153.9199981689453
2020-12-24,152.33999633789062
2020-12-28,149.22000122070312
2020-12-29,147.1999969482422
2020-12-30,146.5
2020-12-31,149.07000732421875
2021-01-04,147.49000549316406
2021-01-05,150.3800048828125
2021-01-06,138.47999572753906
2021-01-07,144.61000061035156
2021-01-08,149.02000427246094
2021-01-11,151.61000061035156
2021-01-12,150.1999969482422
2021-01-13,144.49000549316406
2021-01-14,143.57000732421875
2021-01-15,138.0500030517578
2021-01-19,141.7100067138672
2021-01-20,144.19000244140625
2021-01-21,144.38999938964844
2021-01-22,141.58999633789062
2021-01-25,139.89999389648438
2021-01-26,137.0399932861328
2021-01-27,134.19000244140625
2021-01-28,133.5500030517578
2021-01-29,132.92999267578125
2021-02-01,131.25999450683594
2021-02-02,135.9600067138672
2021-02-03,136.22999572753906
2021-02-04,136.97000122070312
2021-02-05,143.10000610351562
2021-02-08,143.38999938964844
2021-02-09,148.22999572753906
2021-02-10,146.69000244140625
2021-02-11,146.4499969482422
2021-02-12,140.58999633789062
2021-02-16,139.72000122070312
2021-02-17,136.66000366210938
2021-02-18,140.49000549316406
2021-02-19,160.88999938964844
2021-02-22,159.9199981689453
2021-02-23,159.4600067138672
2021-02-24,166.81500244140625
2021-02-25,153.22999572753906
2021-02-26,153.22999572753906
2021-03-01,158.33999633789062
2021-03-02,153.47999572753906
2021-03-03,146.8800048828125
2021-03-04,141.10000610351562
2021-03-05,138.38999938964844
2021-03-08,129.07000732421875
2021-03-09,132.8699951171875
2021-03-10,131.75
2021-03-11,141.2100067138672
2021-03-12,137.36000061035156
2021-03-15,140.9600067138672
2021-03-16,142.42999267578125
2021-03-17,141.6699981689453
2021-03-18,127.52999877929688
2021-03-19,127.44000244140625
2021-03-22,132.89999389648438
2021-03-23,133.3699951171875
2021-03-24,123.62999725341797
2021-03-25,125.31999969482422
2021-03-26,125.87000274658203
2021-03-29,118.50499725341797
2021-03-30,117.55999755859375
2021-03-31,121.18000030517578
2021-04-01,125.44999694824219
2021-04-05,126.62000274658203
2021-04-06,127.3499984741211
2021-04-07,124.94000244140625
2021-04-08,130.22999572753906
2021-04-09,127.52999877929688
2021-04-12,129.32000732421875
2021-04-13,132.47999572753906
2021-04-14,130.3800048828125
2021-04-15,135.11000061035156
2021-04-16,133.8800048828125
2021-04-19,133.55999755859375
2021-04-20,131.7100067138672
2021-04-21,134.1699981689453
2021-04-22,133.8800048828125
2021-04-23,138.8000030517578
2021-04-26,143.72000122070312
2021-04-27,142.57000732421875
2021-04-28,141.3699951171875
2021-04-29,134.07000732421875
2021-04-30,132.7100067138672
2021-05-03,126.55000305175781
2021-05-04,121.61000061035156
2021-05-05,120.38999938964844
2021-05-06,113.58499908447266
2021-05-07,114.33999633789062
2021-05-10,110.27999877929688
2021-05-11,117.83999633789062
2021-05-12,114.69000244140625
2021-05-13,114.33000183105469
2021-05-14,115.04000091552734
