,FEM
2015-01-21,22.0
2015-01-22,22.440000534057617
2015-01-23,22.229999542236328
2015-01-26,22.010000228881836
2015-01-27,22.020000457763672
2015-01-28,21.739999771118164
2015-01-29,21.790000915527344
2015-01-30,21.40999984741211
2015-02-02,21.739999771118164
2015-02-03,22.18000030517578
2015-02-04,21.940000534057617
2015-02-05,22.09000015258789
2015-02-06,21.950000762939453
2015-02-09,21.889999389648438
2015-02-10,21.8799991607666
2015-02-11,21.90999984741211
2015-02-12,22.280000686645508
2015-02-13,22.440000534057617
2015-02-17,22.40999984741211
2015-02-18,22.399999618530273
2015-02-19,22.299999237060547
2015-02-20,22.40999984741211
2015-02-23,22.209999084472656
2015-02-24,22.440000534057617
2015-02-25,22.459999084472656
2015-02-26,22.479999542236328
2015-02-27,22.489999771118164
2015-03-02,22.440000534057617
2015-03-03,22.260000228881836
2015-03-04,22.100000381469727
2015-03-05,22.1299991607666
2015-03-06,21.8700008392334
2015-03-09,21.799999237060547
2015-03-10,21.280000686645508
2015-03-11,21.360000610351562
2015-03-12,21.399999618530273
2015-03-13,21.149999618530273
2015-03-16,21.270000457763672
2015-03-17,21.40999984741211
2015-03-18,21.899999618530273
2015-03-19,21.579999923706055
2015-03-20,21.920000076293945
2015-03-23,22.040000915527344
2015-03-24,22.1299991607666
2015-03-25,21.899999618530273
2015-03-26,21.700000762939453
2015-03-27,21.81999969482422
2015-03-30,22.299999237060547
2015-03-31,22.190000534057617
2015-04-01,22.6200008392334
2015-04-02,23.079999923706055
2015-04-06,23.31999969482422
2015-04-07,23.280000686645508
2015-04-08,24.040000915527344
2015-04-09,24.43000030517578
2015-04-10,24.31999969482422
2015-04-13,24.3799991607666
2015-04-14,24.5
2015-04-15,24.6299991607666
2015-04-16,24.90999984741211
2015-04-17,24.290000915527344
2015-04-20,24.25
2015-04-21,24.40999984741211
2015-04-22,24.889999389648438
2015-04-23,25.1299991607666
2015-04-24,25.309999465942383
2015-04-27,25.420000076293945
2015-04-28,25.489999771118164
2015-04-29,25.270000457763672
2015-04-30,25.329999923706055
2015-05-01,25.450000762939453
2015-05-04,25.639999389648438
2015-05-05,25.5
2015-05-06,25.1299991607666
2015-05-07,25.010000228881836
2015-05-08,25.440000534057617
2015-05-11,25.209999084472656
2015-05-12,25.260000228881836
2015-05-13,25.270000457763672
2015-05-14,25.459999084472656
2015-05-15,25.639999389648438
2015-05-18,25.360000610351562
2015-05-19,25.40999984741211
2015-05-20,25.34000015258789
2015-05-21,25.200000762939453
2015-05-22,25.280000686645508
2015-05-26,24.959999084472656
2015-05-27,25.100000381469727
2015-05-28,24.690000534057617
2015-05-29,24.290000915527344
2015-06-01,24.149999618530273
2015-06-02,24.360000610351562
2015-06-03,24.100000381469727
2015-06-04,23.65999984741211
2015-06-05,23.6299991607666
2015-06-08,23.549999237060547
2015-06-09,23.329999923706055
2015-06-10,23.639999389648438
2015-06-11,23.520000457763672
2015-06-12,23.420000076293945
2015-06-15,23.25
2015-06-16,23.290000915527344
2015-06-17,23.40999984741211
2015-06-18,23.639999389648438
2015-06-19,23.34000015258789
2015-06-22,23.600000381469727
2015-06-23,23.760000228881836
2015-06-24,23.34000015258789
2015-06-25,23.209999084472656
2015-06-26,23.020000457763672
2015-06-29,22.459999084472656
2015-06-30,22.959999084472656
2015-07-01,22.8799991607666
2015-07-02,23.010000228881836
2015-07-06,22.25
2015-07-07,21.760000228881836
2015-07-08,20.829999923706055
2015-07-09,21.559999465942383
2015-07-10,22.209999084472656
2015-07-13,22.3799991607666
2015-07-14,22.3700008392334
2015-07-15,22.0
2015-07-16,22.31999969482422
2015-07-17,22.31999969482422
2015-07-20,22.09000015258789
2015-07-21,22.209999084472656
2015-07-22,21.850000381469727
2015-07-23,21.610000610351562
2015-07-24,21.3799991607666
2015-07-27,20.770000457763672
2015-07-28,20.959999084472656
2015-07-29,21.200000762939453
2015-07-30,21.059999465942383
2015-07-31,21.1299991607666
2015-08-03,20.6200008392334
2015-08-04,20.690000534057617
2015-08-05,20.75
2015-08-06,20.549999237060547
2015-08-07,20.530000686645508
2015-08-10,21.110000610351562
2015-08-11,20.739999771118164
2015-08-12,20.389999389648438
2015-08-13,20.290000915527344
2015-08-14,20.31999969482422
2015-08-17,20.049999237060547
2015-08-18,19.829999923706055
2015-08-19,19.510000228881836
2015-08-20,19.25
2015-08-21,18.510000228881836
2015-08-24,17.469999313354492
2015-08-25,17.690000534057617
2015-08-26,18.360000610351562
2015-08-27,19.299999237060547
2015-08-28,19.149999618530273
2015-08-31,19.100000381469727
2015-09-01,18.25
2015-09-02,18.43000030517578
2015-09-03,18.559999465942383
2015-09-04,17.989999771118164
2015-09-08,18.65999984741211
2015-09-09,18.559999465942383
2015-09-10,18.829999923706055
2015-09-11,18.81999969482422
2015-09-14,18.860000610351562
2015-09-15,18.899999618530273
2015-09-16,19.31999969482422
2015-09-17,19.389999389648438
2015-09-18,18.84000015258789
2015-09-21,18.959999084472656
2015-09-22,18.56999969482422
2015-09-23,17.790000915527344
2015-09-24,17.850000381469727
2015-09-25,17.809999465942383
2015-09-28,17.350000381469727
2015-09-29,17.469999313354492
2015-09-30,18.010000228881836
2015-10-01,18.010000228881836
2015-10-02,18.549999237060547
2015-10-05,19.030000686645508
2015-10-06,19.020000457763672
2015-10-07,19.5
2015-10-08,19.770000457763672
2015-10-09,19.780000686645508
2015-10-12,19.549999237060547
2015-10-13,19.280000686645508
2015-10-14,19.479999542236328
2015-10-15,19.920000076293945
2015-10-16,19.950000762939453
2015-10-19,19.75
2015-10-20,19.719999313354492
2015-10-21,19.3799991607666
2015-10-22,19.84000015258789
2015-10-23,19.90999984741211
2015-10-26,19.780000686645508
2015-10-27,19.489999771118164
2015-10-28,19.329999923706055
2015-10-29,19.18000030517578
2015-10-30,19.260000228881836
2015-11-02,19.649999618530273
2015-11-03,19.920000076293945
2015-11-04,19.809999465942383
2015-11-05,19.829999923706055
2015-11-06,19.510000228881836
2015-11-09,19.06999969482422
2015-11-10,19.010000228881836
2015-11-11,19.079999923706055
2015-11-12,18.899999618530273
2015-11-13,18.600000381469727
2015-11-16,18.950000762939453
2015-11-17,18.979999542236328
2015-11-18,19.25
2015-11-19,19.3799991607666
2015-11-20,19.600000381469727
2015-11-23,19.450000762939453
2015-11-24,19.3700008392334
2015-11-25,19.18000030517578
2015-11-27,18.700000762939453
2015-11-30,18.600000381469727
2015-12-01,18.790000915527344
2015-12-02,18.600000381469727
2015-12-03,18.549999237060547
2015-12-04,18.59000015258789
2015-12-07,18.360000610351562
2015-12-08,18.110000610351562
2015-12-09,18.030000686645508
2015-12-10,17.709999084472656
2015-12-11,17.219999313354492
2015-12-14,17.469999313354492
2015-12-15,17.8700008392334
2015-12-16,18.170000076293945
2015-12-17,18.020000457763672
2015-12-18,17.860000610351562
2015-12-21,18.030000686645508
2015-12-22,18.139999389648438
2015-12-23,18.450000762939453
2015-12-24,18.420000076293945
2015-12-28,18.280000686645508
2015-12-29,18.290000915527344
2015-12-30,17.969999313354492
2015-12-31,17.969999313354492
2016-01-04,17.5
2016-01-05,17.559999465942383
2016-01-06,17.309999465942383
2016-01-07,16.809999465942383
2016-01-08,16.649999618530273
2016-01-11,16.530000686645508
2016-01-12,16.610000610351562
2016-01-13,16.399999618530273
2016-01-14,16.600000381469727
2016-01-15,15.890000343322754
2016-01-19,16.030000686645508
2016-01-20,15.720000267028809
2016-01-21,15.720000267028809
2016-01-22,16.25
2016-01-25,15.949999809265137
2016-01-26,16.18000030517578
2016-01-27,16.139999389648438
2016-01-28,16.459999084472656
2016-01-29,17.020000457763672
2016-02-01,16.809999465942383
2016-02-02,16.309999465942383
2016-02-03,16.850000381469727
2016-02-04,16.829999923706055
2016-02-05,16.709999084472656
2016-02-08,16.360000610351562
2016-02-09,16.1200008392334
2016-02-10,16.209999084472656
2016-02-11,16.020000457763672
2016-02-12,16.219999313354492
2016-02-16,16.56999969482422
2016-02-17,16.979999542236328
2016-02-18,16.90999984741211
2016-02-19,16.950000762939453
2016-02-22,17.31999969482422
2016-02-23,16.93000030517578
2016-02-24,16.90999984741211
2016-02-25,17.020000457763672
2016-02-26,16.790000915527344
2016-02-29,17.020000457763672
2016-03-01,17.65999984741211
2016-03-02,17.809999465942383
2016-03-03,18.0
2016-03-04,18.329999923706055
2016-03-07,18.31999969482422
2016-03-08,18.059999465942383
2016-03-09,18.299999237060547
2016-03-10,18.25
2016-03-11,18.649999618530273
2016-03-14,18.65999984741211
2016-03-15,18.219999313354492
2016-03-16,18.540000915527344
2016-03-17,19.020000457763672
2016-03-18,19.149999618530273
2016-03-21,19.239999771118164
2016-03-22,19.18000030517578
2016-03-23,18.75
2016-03-24,18.760000228881836
2016-03-28,18.850000381469727
2016-03-29,19.049999237060547
2016-03-30,19.170000076293945
2016-03-31,19.25
2016-04-01,19.270000457763672
2016-04-04,19.010000228881836
2016-04-05,18.6200008392334
2016-04-06,18.75
2016-04-07,18.459999084472656
2016-04-08,18.760000228881836
2016-04-11,19.1200008392334
2016-04-12,19.350000381469727
2016-04-13,19.719999313354492
2016-04-14,19.639999389648438
2016-04-15,19.3799991607666
2016-04-18,19.350000381469727
2016-04-19,19.670000076293945
2016-04-20,19.6299991607666
2016-04-21,19.350000381469727
2016-04-22,19.299999237060547
2016-04-25,19.219999313354492
2016-04-26,19.399999618530273
2016-04-27,19.520000457763672
2016-04-28,19.389999389648438
2016-04-29,19.420000076293945
2016-05-02,19.31999969482422
2016-05-03,18.670000076293945
2016-05-04,18.350000381469727
2016-05-05,18.399999618530273
2016-05-06,18.3700008392334
2016-05-09,18.049999237060547
2016-05-10,18.329999923706055
2016-05-11,18.5
2016-05-12,18.459999084472656
2016-05-13,18.020000457763672
2016-05-16,18.290000915527344
2016-05-17,18.209999084472656
2016-05-18,17.989999771118164
2016-05-19,17.729999542236328
2016-05-20,17.950000762939453
2016-05-23,17.899999618530273
2016-05-24,18.1299991607666
2016-05-25,18.049999237060547
2016-05-26,18.09000015258789
2016-05-27,18.06999969482422
2016-05-31,18.18000030517578
2016-06-01,18.219999313354492
2016-06-02,18.31999969482422
2016-06-03,18.81999969482422
2016-06-06,18.920000076293945
2016-06-07,19.110000610351562
2016-06-08,19.360000610351562
2016-06-09,19.170000076293945
2016-06-10,18.600000381469727
2016-06-13,18.399999618530273
2016-06-14,18.190000534057617
2016-06-15,18.3799991607666
2016-06-16,18.329999923706055
2016-06-17,18.459999084472656
2016-06-20,18.760000228881836
2016-06-21,18.920000076293945
2016-06-22,18.809999465942383
2016-06-23,19.31999969482422
2016-06-24,18.25
2016-06-27,18.030000686645508
2016-06-28,18.56999969482422
2016-06-29,19.020000457763672
2016-06-30,19.200000762939453
2016-07-01,19.3799991607666
2016-07-05,19.059999465942383
2016-07-06,19.049999237060547
2016-07-07,18.8700008392334
2016-07-08,19.43000030517578
2016-07-11,19.65999984741211
2016-07-12,19.959999084472656
2016-07-13,19.940000534057617
2016-07-14,20.25
2016-07-15,20.170000076293945
2016-07-18,20.229999542236328
2016-07-19,19.989999771118164
2016-07-20,20.049999237060547
2016-07-21,20.0
2016-07-22,20.15999984741211
2016-07-25,19.950000762939453
2016-07-26,20.149999618530273
2016-07-27,20.170000076293945
2016-07-28,20.270000457763672
2016-07-29,20.489999771118164
2016-08-01,20.280000686645508
2016-08-02,20.170000076293945
2016-08-03,20.31999969482422
2016-08-04,20.600000381469727
2016-08-05,20.799999237060547
2016-08-08,20.940000534057617
2016-08-09,21.079999923706055
2016-08-10,21.010000228881836
2016-08-11,21.350000381469727
2016-08-12,21.219999313354492
2016-08-15,21.399999618530273
2016-08-16,21.31999969482422
2016-08-17,21.229999542236328
2016-08-18,21.350000381469727
2016-08-19,21.299999237060547
2016-08-22,20.959999084472656
2016-08-23,20.790000915527344
2016-08-24,20.799999237060547
2016-08-25,20.899999618530273
2016-08-26,20.770000457763672
2016-08-29,21.040000915527344
2016-08-30,20.989999771118164
2016-08-31,20.780000686645508
2016-09-01,20.860000610351562
2016-09-02,21.200000762939453
2016-09-06,21.59000015258789
2016-09-07,21.510000228881836
2016-09-08,21.540000915527344
2016-09-09,20.829999923706055
2016-09-12,20.979999542236328
2016-09-13,20.389999389648438
2016-09-14,20.540000915527344
2016-09-15,20.8799991607666
2016-09-16,20.6299991607666
2016-09-19,20.850000381469727
2016-09-20,20.899999618530273
2016-09-21,21.170000076293945
2016-09-22,21.229999542236328
2016-09-23,20.90999984741211
2016-09-26,20.56999969482422
2016-09-27,20.829999923706055
2016-09-28,21.049999237060547
2016-09-29,20.639999389648438
2016-09-30,20.75
2016-10-03,20.979999542236328
2016-10-04,20.6299991607666
2016-10-05,20.979999542236328
2016-10-06,20.989999771118164
2016-10-07,20.809999465942383
2016-10-10,21.030000686645508
2016-10-11,20.65999984741211
2016-10-12,20.639999389648438
2016-10-13,20.59000015258789
2016-10-14,20.639999389648438
2016-10-17,20.579999923706055
2016-10-18,20.940000534057617
2016-10-19,21.09000015258789
2016-10-20,21.079999923706055
2016-10-21,21.06999969482422
2016-10-24,21.280000686645508
2016-10-25,21.299999237060547
2016-10-26,21.09000015258789
2016-10-27,20.950000762939453
2016-10-28,20.81999969482422
2016-10-31,20.90999984741211
2016-11-01,20.84000015258789
2016-11-02,20.59000015258789
2016-11-03,20.479999542236328
2016-11-04,20.209999084472656
2016-11-07,20.940000534057617
2016-11-08,20.979999542236328
2016-11-09,20.6299991607666
2016-11-10,20.100000381469727
2016-11-11,19.729999542236328
2016-11-14,19.549999237060547
2016-11-15,19.889999389648438
2016-11-16,19.610000610351562
2016-11-17,19.770000457763672
2016-11-18,19.81999969482422
2016-11-21,20.059999465942383
2016-11-22,20.209999084472656
2016-11-23,20.110000610351562
2016-11-25,20.149999618530273
2016-11-28,20.280000686645508
2016-11-29,20.280000686645508
2016-11-30,20.299999237060547
2016-12-01,20.010000228881836
2016-12-02,20.06999969482422
2016-12-05,20.219999313354492
2016-12-06,20.3799991607666
2016-12-07,20.729999542236328
2016-12-08,20.739999771118164
2016-12-09,20.649999618530273
2016-12-12,20.5
2016-12-13,20.729999542236328
2016-12-14,20.010000228881836
2016-12-15,20.219999313354492
2016-12-16,20.040000915527344
2016-12-19,19.940000534057617
2016-12-20,19.959999084472656
2016-12-21,19.8700008392334
2016-12-22,19.760000228881836
2016-12-23,19.860000610351562
2016-12-27,20.049999237060547
2016-12-28,20.09000015258789
2016-12-29,20.459999084472656
2016-12-30,20.309999465942383
2017-01-03,20.59000015258789
2017-01-04,20.790000915527344
2017-01-05,20.989999771118164
2017-01-06,20.93000030517578
2017-01-09,20.8700008392334
2017-01-10,21.1200008392334
2017-01-11,21.280000686645508
2017-01-12,21.489999771118164
2017-01-13,21.350000381469727
2017-01-17,21.440000534057617
2017-01-18,21.440000534057617
2017-01-19,21.40999984741211
2017-01-20,21.489999771118164
2017-01-23,21.81999969482422
2017-01-24,21.920000076293945
2017-01-25,22.100000381469727
2017-01-26,22.09000015258789
2017-01-27,22.219999313354492
2017-01-30,22.100000381469727
2017-01-31,22.010000228881836
2017-02-01,22.09000015258789
2017-02-02,22.170000076293945
2017-02-03,22.270000457763672
2017-02-06,22.229999542236328
2017-02-07,22.209999084472656
2017-02-08,22.5
2017-02-09,22.6299991607666
2017-02-10,22.81999969482422
2017-02-13,23.010000228881836
2017-02-14,23.040000915527344
2017-02-15,23.1299991607666
2017-02-16,22.969999313354492
2017-02-17,22.829999923706055
2017-02-21,23.059999465942383
2017-02-22,23.100000381469727
2017-02-23,23.059999465942383
2017-02-24,22.709999084472656
2017-02-27,22.600000381469727
2017-02-28,22.5
2017-03-01,22.889999389648438
2017-03-02,22.43000030517578
2017-03-03,22.719999313354492
2017-03-06,22.65999984741211
2017-03-07,22.600000381469727
2017-03-08,22.31999969482422
2017-03-09,22.09000015258789
2017-03-10,22.309999465942383
2017-03-13,22.75
2017-03-14,22.59000015258789
2017-03-15,23.239999771118164
2017-03-16,23.3700008392334
2017-03-17,23.270000457763672
2017-03-20,23.450000762939453
2017-03-21,23.079999923706055
2017-03-22,23.299999237060547
2017-03-23,23.260000228881836
2017-03-24,23.34000015258789
2017-03-27,23.1299991607666
2017-03-28,23.110000610351562
2017-03-29,23.100000381469727
2017-03-30,23.010000228881836
2017-03-31,22.889999389648438
2017-04-03,23.149999618530273
2017-04-04,23.290000915527344
2017-04-05,23.139999389648438
2017-04-06,23.040000915527344
2017-04-07,22.93000030517578
2017-04-10,22.760000228881836
2017-04-11,22.850000381469727
2017-04-12,22.780000686645508
2017-04-13,22.649999618530273
2017-04-17,22.790000915527344
2017-04-18,22.43000030517578
2017-04-19,22.280000686645508
2017-04-20,22.489999771118164
2017-04-21,22.5
2017-04-24,22.65999984741211
2017-04-25,22.889999389648438
2017-04-26,22.809999465942383
2017-04-27,22.65999984741211
2017-04-28,22.739999771118164
2017-05-01,22.860000610351562
2017-05-02,22.920000076293945
2017-05-03,22.770000457763672
2017-05-04,22.290000915527344
2017-05-05,22.31999969482422
2017-05-08,22.15999984741211
2017-05-09,22.420000076293945
2017-05-10,22.579999923706055
2017-05-11,22.549999237060547
2017-05-12,22.6299991607666
2017-05-15,22.829999923706055
2017-05-16,22.889999389648438
2017-05-17,22.559999465942383
2017-05-18,22.100000381469727
2017-05-19,22.540000915527344
2017-05-22,22.559999465942383
2017-05-23,22.579999923706055
2017-05-24,22.780000686645508
2017-05-25,22.8799991607666
2017-05-26,22.989999771118164
2017-05-30,23.18000030517578
2017-05-31,22.979999542236328
2017-06-01,23.079999923706055
2017-06-02,23.209999084472656
2017-06-05,23.270000457763672
2017-06-06,23.399999618530273
2017-06-07,23.389999389648438
2017-06-08,23.469999313354492
2017-06-09,23.299999237060547
2017-06-12,23.299999237060547
2017-06-13,23.549999237060547
2017-06-14,23.309999465942383
2017-06-15,23.1200008392334
2017-06-16,23.030000686645508
2017-06-19,23.239999771118164
2017-06-20,23.0
2017-06-21,23.030000686645508
2017-06-22,22.899999618530273
2017-06-23,22.989999771118164
2017-06-26,23.290000915527344
2017-06-27,23.020000457763672
2017-06-28,23.280000686645508
2017-06-29,23.200000762939453
2017-06-30,23.389999389648438
2017-07-03,23.600000381469727
2017-07-05,23.59000015258789
2017-07-06,23.559999465942383
2017-07-07,23.549999237060547
2017-07-10,23.770000457763672
2017-07-11,23.989999771118164
2017-07-12,24.440000534057617
2017-07-13,24.600000381469727
2017-07-14,24.889999389648438
2017-07-17,24.90999984741211
2017-07-18,24.920000076293945
2017-07-19,25.270000457763672
2017-07-20,25.3799991607666
2017-07-21,25.25
2017-07-24,25.219999313354492
2017-07-25,25.139999389648438
2017-07-26,25.479999542236328
2017-07-27,25.520000457763672
2017-07-28,25.40999984741211
2017-07-31,25.579999923706055
2017-08-01,25.479999542236328
2017-08-02,25.520000457763672
2017-08-03,25.469999313354492
2017-08-04,25.65999984741211
2017-08-07,25.850000381469727
2017-08-08,25.969999313354492
2017-08-09,25.920000076293945
2017-08-10,25.239999771118164
2017-08-11,25.1200008392334
2017-08-14,25.43000030517578
2017-08-15,25.280000686645508
2017-08-16,25.610000610351562
2017-08-17,25.270000457763672
2017-08-18,25.420000076293945
2017-08-21,25.729999542236328
2017-08-22,26.010000228881836
2017-08-23,26.020000457763672
2017-08-24,26.190000534057617
2017-08-25,26.43000030517578
2017-08-28,26.420000076293945
2017-08-29,26.469999313354492
2017-08-30,26.520000457763672
2017-08-31,26.68000030517578
2017-09-01,26.90999984741211
2017-09-05,26.770000457763672
2017-09-06,26.920000076293945
2017-09-07,27.200000762939453
2017-09-08,27.030000686645508
2017-09-11,27.520000457763672
2017-09-12,27.6200008392334
2017-09-13,27.59000015258789
2017-09-14,27.809999465942383
2017-09-15,28.09000015258789
2017-09-18,28.190000534057617
2017-09-19,28.280000686645508
2017-09-20,28.459999084472656
2017-09-21,28.200000762939453
2017-09-22,27.81999969482422
2017-09-25,26.920000076293945
2017-09-26,26.899999618530273
2017-09-27,26.979999542236328
2017-09-28,26.950000762939453
2017-09-29,27.360000610351562
2017-10-02,27.43000030517578
2017-10-03,27.860000610351562
2017-10-04,28.09000015258789
2017-10-05,28.309999465942383
2017-10-06,28.18000030517578
2017-10-09,27.959999084472656
2017-10-10,28.229999542236328
2017-10-11,28.059999465942383
2017-10-12,28.1299991607666
2017-10-13,28.219999313354492
2017-10-16,28.149999618530273
2017-10-17,27.8799991607666
2017-10-18,27.979999542236328
2017-10-19,27.65999984741211
2017-10-20,27.81999969482422
2017-10-23,27.56999969482422
2017-10-24,27.649999618530273
2017-10-25,27.59000015258789
2017-10-26,27.440000534057617
2017-10-27,27.420000076293945
2017-10-30,27.190000534057617
2017-10-31,27.350000381469727
2017-11-01,27.360000610351562
2017-11-02,27.479999542236328
2017-11-03,27.100000381469727
2017-11-06,27.3700008392334
2017-11-07,27.209999084472656
2017-11-08,27.34000015258789
2017-11-09,27.219999313354492
2017-11-10,27.010000228881836
2017-11-13,27.0
2017-11-14,26.8700008392334
2017-11-15,26.489999771118164
2017-11-16,26.899999618530273
2017-11-17,26.799999237060547
2017-11-20,26.829999923706055
2017-11-21,27.1200008392334
2017-11-22,27.40999984741211
2017-11-24,27.299999237060547
2017-11-27,27.020000457763672
2017-11-28,27.18000030517578
2017-11-29,26.950000762939453
2017-11-30,26.770000457763672
2017-12-01,26.610000610351562
2017-12-04,26.81999969482422
2017-12-05,26.8700008392334
2017-12-06,26.399999618530273
2017-12-07,26.309999465942383
2017-12-08,26.790000915527344
2017-12-11,26.969999313354492
2017-12-12,26.700000762939453
2017-12-13,27.030000686645508
2017-12-14,26.920000076293945
2017-12-15,26.940000534057617
2017-12-18,27.139999389648438
2017-12-19,26.959999084472656
2017-12-20,27.030000686645508
2017-12-21,27.149999618530273
2017-12-22,27.299999237060547
2017-12-26,27.420000076293945
2017-12-27,27.559999465942383
2017-12-28,27.81999969482422
2017-12-29,27.899999618530273
2018-01-02,28.399999618530273
2018-01-03,28.639999389648438
2018-01-04,28.959999084472656
2018-01-05,29.239999771118164
2018-01-08,29.489999771118164
2018-01-09,29.270000457763672
2018-01-10,29.270000457763672
2018-01-11,29.469999313354492
2018-01-12,29.790000915527344
2018-01-16,29.469999313354492
2018-01-17,29.809999465942383
2018-01-18,29.709999084472656
2018-01-19,30.170000076293945
2018-01-22,30.540000915527344
2018-01-23,30.549999237060547
2018-01-24,30.920000076293945
2018-01-25,30.93000030517578
2018-01-26,31.299999237060547
2018-01-29,30.920000076293945
2018-01-30,30.530000686645508
2018-01-31,30.6200008392334
2018-02-01,30.40999984741211
2018-02-02,30.1299991607666
2018-02-05,28.969999313354492
2018-02-06,29.6299991607666
2018-02-07,28.649999618530273
2018-02-08,27.639999389648438
2018-02-09,27.959999084472656
2018-02-12,28.489999771118164
2018-02-13,28.780000686645508
2018-02-14,29.360000610351562
2018-02-15,29.950000762939453
2018-02-16,29.8799991607666
2018-02-20,29.479999542236328
2018-02-21,29.510000228881836
2018-02-22,29.559999465942383
2018-02-23,30.15999984741211
2018-02-26,30.520000457763672
2018-02-27,29.600000381469727
2018-02-28,29.329999923706055
2018-03-01,29.31999969482422
2018-03-02,29.280000686645508
2018-03-05,29.360000610351562
2018-03-06,29.3799991607666
2018-03-07,29.229999542236328
2018-03-08,29.280000686645508
2018-03-09,29.84000015258789
2018-03-12,29.8799991607666
2018-03-13,29.5
2018-03-14,29.579999923706055
2018-03-15,29.56999969482422
2018-03-16,29.68000030517578
2018-03-19,29.299999237060547
2018-03-20,29.579999923706055
2018-03-21,29.75
2018-03-22,28.920000076293945
2018-03-23,28.350000381469727
2018-03-26,29.209999084472656
2018-03-27,28.829999923706055
2018-03-28,28.6200008392334
2018-03-29,29.290000915527344
2018-04-02,28.979999542236328
2018-04-03,29.18000030517578
2018-04-04,29.290000915527344
2018-04-05,29.34000015258789
2018-04-06,28.860000610351562
2018-04-09,28.65999984741211
2018-04-10,29.149999618530273
2018-04-11,29.25
2018-04-12,29.31999969482422
2018-04-13,28.989999771118164
2018-04-16,28.93000030517578
2018-04-17,28.780000686645508
2018-04-18,29.1299991607666
2018-04-19,29.139999389648438
2018-04-20,28.739999771118164
2018-04-23,28.510000228881836
2018-04-24,28.520000457763672
2018-04-25,28.450000762939453
2018-04-26,28.68000030517578
2018-04-27,28.75
2018-04-30,28.549999237060547
2018-05-01,28.350000381469727
2018-05-02,28.049999237060547
2018-05-03,27.969999313354492
2018-05-04,28.1299991607666
2018-05-07,27.860000610351562
2018-05-08,27.989999771118164
2018-05-09,28.209999084472656
2018-05-10,28.75
2018-05-11,28.59000015258789
2018-05-14,28.790000915527344
2018-05-15,28.3799991607666
2018-05-16,28.799999237060547
2018-05-17,28.510000228881836
2018-05-18,28.389999389648438
2018-05-21,28.690000534057617
2018-05-22,28.649999618530273
2018-05-23,28.520000457763672
2018-05-24,28.079999923706055
2018-05-25,28.06999969482422
2018-05-29,27.440000534057617
2018-05-30,27.690000534057617
2018-05-31,27.809999465942383
2018-06-01,28.049999237060547
2018-06-04,28.43000030517578
2018-06-05,28.260000228881836
2018-06-06,28.610000610351562
2018-06-07,28.260000228881836
2018-06-08,28.3700008392334
2018-06-11,28.34000015258789
2018-06-12,28.170000076293945
2018-06-13,27.940000534057617
2018-06-14,27.649999618530273
2018-06-15,27.530000686645508
2018-06-18,27.190000534057617
2018-06-19,26.950000762939453
2018-06-20,26.90999984741211
2018-06-21,26.329999923706055
2018-06-22,26.6299991607666
2018-06-25,26.15999984741211
2018-06-26,25.950000762939453
2018-06-27,25.209999084472656
2018-06-28,25.260000228881836
2018-06-29,25.860000610351562
2018-07-02,25.450000762939453
2018-07-03,25.420000076293945
2018-07-05,25.260000228881836
2018-07-06,25.65999984741211
2018-07-09,26.200000762939453
2018-07-10,26.100000381469727
2018-07-11,25.3799991607666
2018-07-12,25.790000915527344
2018-07-13,25.8799991607666
2018-07-16,25.649999618530273
2018-07-17,25.809999465942383
2018-07-18,25.780000686645508
2018-07-19,25.40999984741211
2018-07-20,25.739999771118164
2018-07-23,25.790000915527344
2018-07-24,26.31999969482422
2018-07-25,26.760000228881836
2018-07-26,26.40999984741211
2018-07-27,26.56999969482422
2018-07-30,26.5
2018-07-31,26.649999618530273
2018-08-01,26.270000457763672
2018-08-02,25.959999084472656
2018-08-03,25.959999084472656
2018-08-06,25.68000030517578
2018-08-07,26.1200008392334
2018-08-08,25.989999771118164
2018-08-09,25.950000762939453
2018-08-10,25.209999084472656
2018-08-13,24.770000457763672
2018-08-14,25.040000915527344
2018-08-15,24.229999542236328
2018-08-16,24.43000030517578
2018-08-17,24.549999237060547
2018-08-20,24.709999084472656
2018-08-21,25.200000762939453
2018-08-22,25.260000228881836
2018-08-23,24.809999465942383
2018-08-24,25.15999984741211
2018-08-27,25.469999313354492
2018-08-28,25.25
2018-08-29,25.5
2018-08-30,24.920000076293945
2018-08-31,25.219999313354492
2018-09-04,24.760000228881836
2018-09-05,24.549999237060547
2018-09-06,24.530000686645508
2018-09-07,24.450000762939453
2018-09-10,24.09000015258789
2018-09-11,23.969999313354492
2018-09-12,24.18000030517578
2018-09-13,24.520000457763672
2018-09-14,23.979999542236328
2018-09-17,23.979999542236328
2018-09-18,24.309999465942383
2018-09-19,24.84000015258789
2018-09-20,25.0
2018-09-21,25.399999618530273
2018-09-24,25.030000686645508
2018-09-25,25.270000457763672
2018-09-26,25.110000610351562
2018-09-27,25.34000015258789
2018-09-28,25.059999465942383
2018-10-01,25.100000381469727
2018-10-02,24.920000076293945
2018-10-03,24.850000381469727
2018-10-04,24.25
2018-10-05,24.15999984741211
2018-10-08,24.079999923706055
2018-10-09,24.18000030517578
2018-10-10,23.5
2018-10-11,23.219999313354492
2018-10-12,23.790000915527344
2018-10-15,23.68000030517578
2018-10-16,23.940000534057617
2018-10-17,23.790000915527344
