,FRGI
2016-02-04,36.41999816894531
2016-02-05,34.5099983215332
2016-02-08,35.310001373291016
2016-02-09,35.779998779296875
2016-02-10,34.84000015258789
2016-02-11,34.790000915527344
2016-02-12,34.7599983215332
2016-02-16,35.34000015258789
2016-02-17,35.79999923706055
2016-02-18,35.7400016784668
2016-02-19,35.25
2016-02-22,35.0099983215332
2016-02-23,36.90999984741211
2016-02-24,37.459999084472656
2016-02-25,34.900001525878906
2016-02-26,33.79999923706055
2016-02-29,33.119998931884766
2016-03-01,35.560001373291016
2016-03-02,35.25
2016-03-03,36.0099983215332
2016-03-04,36.47999954223633
2016-03-07,38.41999816894531
2016-03-08,36.77000045776367
2016-03-09,37.5
2016-03-10,37.119998931884766
2016-03-11,36.540000915527344
2016-03-14,36.939998626708984
2016-03-15,34.95000076293945
2016-03-16,34.9900016784668
2016-03-17,34.90999984741211
2016-03-18,35.369998931884766
2016-03-21,33.779998779296875
2016-03-22,33.06999969482422
2016-03-23,32.08000183105469
2016-03-24,32.06999969482422
2016-03-28,31.3799991607666
2016-03-29,31.729999542236328
2016-03-30,31.93000030517578
2016-03-31,32.779998779296875
2016-04-01,33.47999954223633
2016-04-04,34.02000045776367
2016-04-05,33.310001373291016
2016-04-06,34.099998474121094
2016-04-07,34.029998779296875
2016-04-08,34.41999816894531
2016-04-11,34.560001373291016
2016-04-12,34.68000030517578
2016-04-13,35.470001220703125
2016-04-14,35.459999084472656
2016-04-15,35.70000076293945
2016-04-18,34.72999954223633
2016-04-19,34.7400016784668
2016-04-20,35.290000915527344
2016-04-21,34.88999938964844
2016-04-22,35.11000061035156
2016-04-25,34.9900016784668
2016-04-26,34.7599983215332
2016-04-27,34.09000015258789
2016-04-28,33.38999938964844
2016-04-29,32.11000061035156
2016-05-02,32.40999984741211
2016-05-03,33.11000061035156
2016-05-04,32.900001525878906
2016-05-05,32.459999084472656
2016-05-06,32.18000030517578
2016-05-09,32.599998474121094
2016-05-10,26.549999237060547
2016-05-11,25.549999237060547
2016-05-12,25.530000686645508
2016-05-13,25.170000076293945
2016-05-16,24.950000762939453
2016-05-17,23.8799991607666
2016-05-18,23.139999389648438
2016-05-19,23.850000381469727
2016-05-20,24.170000076293945
2016-05-23,23.43000030517578
2016-05-24,24.170000076293945
2016-05-25,24.75
2016-05-26,24.489999771118164
2016-05-27,25.459999084472656
2016-05-31,25.1299991607666
2016-06-01,25.059999465942383
2016-06-02,25.100000381469727
2016-06-03,24.639999389648438
2016-06-06,25.489999771118164
2016-06-07,24.90999984741211
2016-06-08,24.850000381469727
2016-06-09,24.860000610351562
2016-06-10,24.459999084472656
2016-06-13,24.0
2016-06-14,23.90999984741211
2016-06-15,23.229999542236328
2016-06-16,23.219999313354492
2016-06-17,23.5
2016-06-20,23.030000686645508
2016-06-21,22.770000457763672
2016-06-22,22.649999618530273
2016-06-23,22.81999969482422
2016-06-24,22.09000015258789
2016-06-27,21.010000228881836
2016-06-28,21.65999984741211
2016-06-29,21.989999771118164
2016-06-30,21.809999465942383
2016-07-01,22.139999389648438
2016-07-05,22.059999465942383
2016-07-06,22.559999465942383
2016-07-07,22.850000381469727
2016-07-08,23.440000534057617
2016-07-11,24.420000076293945
2016-07-12,24.780000686645508
2016-07-13,24.489999771118164
2016-07-14,24.510000228881836
2016-07-15,24.360000610351562
2016-07-18,24.290000915527344
2016-07-19,24.530000686645508
2016-07-20,25.389999389648438
2016-07-21,24.670000076293945
2016-07-22,25.209999084472656
2016-07-25,24.8700008392334
2016-07-26,23.139999389648438
2016-07-27,24.40999984741211
2016-07-28,23.100000381469727
2016-07-29,22.34000015258789
2016-08-01,22.489999771118164
2016-08-02,22.09000015258789
2016-08-03,21.93000030517578
2016-08-04,22.59000015258789
2016-08-05,22.739999771118164
2016-08-08,22.690000534057617
2016-08-09,22.850000381469727
2016-08-10,22.329999923706055
2016-08-11,22.649999618530273
2016-08-12,22.809999465942383
2016-08-15,23.690000534057617
2016-08-16,24.280000686645508
2016-08-17,23.989999771118164
2016-08-18,23.959999084472656
2016-08-19,23.639999389648438
2016-08-22,23.389999389648438
2016-08-23,23.399999618530273
2016-08-24,23.020000457763672
2016-08-25,22.8700008392334
2016-08-26,24.969999313354492
2016-08-29,24.850000381469727
2016-08-30,25.360000610351562
2016-08-31,25.260000228881836
2016-09-01,25.309999465942383
2016-09-02,25.489999771118164
2016-09-06,25.510000228881836
2016-09-07,25.260000228881836
2016-09-08,25.81999969482422
2016-09-09,25.25
2016-09-12,25.31999969482422
2016-09-13,24.84000015258789
2016-09-14,24.31999969482422
2016-09-15,25.0
2016-09-16,25.549999237060547
2016-09-19,26.020000457763672
2016-09-20,25.229999542236328
2016-09-21,25.329999923706055
2016-09-22,26.049999237060547
2016-09-23,26.479999542236328
2016-09-26,26.139999389648438
2016-09-27,25.969999313354492
2016-09-28,25.6200008392334
2016-09-29,23.860000610351562
2016-09-30,24.0
2016-10-03,23.75
2016-10-04,23.739999771118164
2016-10-05,24.610000610351562
2016-10-06,24.469999313354492
2016-10-07,24.209999084472656
2016-10-10,24.920000076293945
2016-10-11,25.420000076293945
2016-10-12,25.639999389648438
2016-10-13,25.399999618530273
2016-10-14,26.8799991607666
2016-10-17,27.149999618530273
2016-10-18,27.299999237060547
2016-10-19,27.549999237060547
2016-10-20,27.399999618530273
2016-10-21,27.200000762939453
2016-10-24,27.049999237060547
2016-10-25,27.100000381469727
2016-10-26,26.350000381469727
2016-10-27,25.979999542236328
2016-10-28,25.549999237060547
2016-10-31,26.399999618530273
2016-11-01,25.649999618530273
2016-11-02,25.850000381469727
2016-11-03,25.799999237060547
2016-11-04,25.649999618530273
2016-11-07,27.049999237060547
2016-11-08,25.399999618530273
2016-11-09,26.649999618530273
2016-11-10,27.549999237060547
2016-11-11,28.350000381469727
2016-11-14,28.899999618530273
2016-11-15,28.799999237060547
2016-11-16,29.200000762939453
2016-11-17,28.899999618530273
2016-11-18,29.0
2016-11-21,29.399999618530273
2016-11-22,29.100000381469727
2016-11-23,29.350000381469727
2016-11-25,29.399999618530273
2016-11-28,29.149999618530273
2016-11-29,29.0
2016-11-30,28.649999618530273
2016-12-01,28.350000381469727
2016-12-02,29.850000381469727
2016-12-05,29.950000762939453
2016-12-06,29.950000762939453
2016-12-07,29.649999618530273
2016-12-08,29.649999618530273
2016-12-09,29.649999618530273
2016-12-12,29.149999618530273
2016-12-13,29.149999618530273
2016-12-14,28.600000381469727
2016-12-15,28.850000381469727
2016-12-16,29.600000381469727
2016-12-19,30.0
2016-12-20,29.700000762939453
2016-12-21,29.5
2016-12-22,29.450000762939453
2016-12-23,30.0
2016-12-27,30.5
2016-12-28,30.100000381469727
2016-12-29,30.100000381469727
2016-12-30,29.850000381469727
2017-01-03,29.450000762939453
2017-01-04,29.149999618530273
2017-01-05,29.049999237060547
2017-01-06,28.0
2017-01-09,27.799999237060547
2017-01-10,28.0
2017-01-11,28.0
2017-01-12,27.899999618530273
2017-01-13,27.649999618530273
2017-01-17,26.950000762939453
2017-01-18,26.899999618530273
2017-01-19,27.0
2017-01-20,27.0
2017-01-23,26.600000381469727
2017-01-24,26.75
2017-01-25,26.399999618530273
2017-01-26,26.399999618530273
2017-01-27,25.899999618530273
2017-01-30,26.200000762939453
2017-01-31,26.299999237060547
2017-02-01,26.350000381469727
2017-02-02,26.75
2017-02-03,27.0
2017-02-06,27.149999618530273
2017-02-07,27.0
2017-02-08,27.450000762939453
2017-02-09,28.450000762939453
2017-02-10,28.700000762939453
2017-02-13,28.149999618530273
2017-02-14,28.450000762939453
2017-02-15,28.399999618530273
2017-02-16,28.399999618530273
2017-02-17,28.0
2017-02-21,28.5
2017-02-22,27.649999618530273
2017-02-23,26.950000762939453
2017-02-24,26.350000381469727
2017-02-27,25.950000762939453
2017-02-28,19.850000381469727
2017-03-01,20.850000381469727
2017-03-02,20.450000762939453
2017-03-03,19.799999237060547
2017-03-06,20.75
2017-03-07,20.899999618530273
2017-03-08,20.799999237060547
2017-03-09,21.299999237060547
2017-03-10,21.700000762939453
2017-03-13,21.649999618530273
2017-03-14,21.600000381469727
2017-03-15,21.799999237060547
2017-03-16,22.049999237060547
2017-03-17,22.600000381469727
2017-03-20,22.149999618530273
2017-03-21,22.149999618530273
2017-03-22,22.25
2017-03-23,22.350000381469727
2017-03-24,22.600000381469727
2017-03-27,22.850000381469727
2017-03-28,23.5
2017-03-29,23.799999237060547
2017-03-30,23.950000762939453
2017-03-31,24.200000762939453
2017-04-03,23.600000381469727
2017-04-04,23.399999618530273
2017-04-05,23.5
2017-04-06,23.950000762939453
2017-04-07,23.850000381469727
2017-04-10,23.700000762939453
2017-04-11,23.700000762939453
2017-04-12,23.75
2017-04-13,23.549999237060547
2017-04-17,23.399999618530273
2017-04-18,23.600000381469727
2017-04-19,23.899999618530273
2017-04-20,24.200000762939453
2017-04-21,23.899999618530273
2017-04-24,24.600000381469727
2017-04-25,24.549999237060547
2017-04-26,24.700000762939453
2017-04-27,25.0
2017-04-28,24.350000381469727
2017-05-01,24.899999618530273
2017-05-02,24.950000762939453
2017-05-03,24.350000381469727
2017-05-04,24.200000762939453
2017-05-05,24.299999237060547
2017-05-08,24.350000381469727
2017-05-09,22.549999237060547
2017-05-10,22.5
2017-05-11,22.350000381469727
2017-05-12,22.299999237060547
2017-05-15,22.200000762939453
2017-05-16,21.950000762939453
2017-05-17,22.049999237060547
2017-05-18,22.600000381469727
2017-05-19,23.200000762939453
2017-05-22,23.549999237060547
2017-05-23,23.100000381469727
2017-05-24,22.950000762939453
2017-05-25,22.950000762939453
2017-05-26,23.0
2017-05-30,22.200000762939453
2017-05-31,22.049999237060547
2017-06-01,22.399999618530273
2017-06-02,22.549999237060547
2017-06-05,22.0
2017-06-06,21.0
2017-06-07,20.899999618530273
2017-06-08,21.399999618530273
2017-06-09,21.5
2017-06-12,21.5
2017-06-13,21.850000381469727
2017-06-14,21.700000762939453
2017-06-15,21.200000762939453
2017-06-16,21.100000381469727
2017-06-19,21.100000381469727
2017-06-20,20.649999618530273
2017-06-21,20.149999618530273
2017-06-22,20.549999237060547
2017-06-23,20.350000381469727
2017-06-26,20.350000381469727
2017-06-27,20.549999237060547
2017-06-28,20.700000762939453
2017-06-29,20.700000762939453
2017-06-30,20.649999618530273
2017-07-03,20.600000381469727
2017-07-05,20.200000762939453
2017-07-06,19.850000381469727
2017-07-07,19.799999237060547
2017-07-10,19.399999618530273
2017-07-11,19.25
2017-07-12,18.799999237060547
2017-07-13,18.25
2017-07-14,18.25
2017-07-17,18.450000762939453
2017-07-18,18.100000381469727
2017-07-19,18.299999237060547
2017-07-20,18.600000381469727
2017-07-21,18.450000762939453
2017-07-24,17.899999618530273
2017-07-25,18.049999237060547
2017-07-26,17.649999618530273
2017-07-27,17.350000381469727
2017-07-28,17.299999237060547
2017-07-31,16.799999237060547
2017-08-01,17.299999237060547
2017-08-02,17.0
2017-08-03,16.799999237060547
2017-08-04,16.899999618530273
2017-08-07,16.850000381469727
2017-08-08,18.5
2017-08-09,19.049999237060547
2017-08-10,18.649999618530273
2017-08-11,18.700000762939453
2017-08-14,18.549999237060547
2017-08-15,18.350000381469727
2017-08-16,18.200000762939453
2017-08-17,18.200000762939453
2017-08-18,17.799999237060547
2017-08-21,17.850000381469727
2017-08-22,18.0
2017-08-23,17.75
2017-08-24,17.5
2017-08-25,17.549999237060547
2017-08-28,17.700000762939453
2017-08-29,17.100000381469727
2017-08-30,17.149999618530273
2017-08-31,17.399999618530273
2017-09-01,18.25
2017-09-05,17.299999237060547
2017-09-06,17.049999237060547
2017-09-07,15.899999618530273
2017-09-08,15.899999618530273
2017-09-11,16.399999618530273
2017-09-12,17.5
2017-09-13,17.399999618530273
2017-09-14,16.950000762939453
2017-09-15,18.149999618530273
2017-09-18,17.649999618530273
2017-09-19,17.200000762939453
2017-09-20,17.450000762939453
2017-09-21,17.5
2017-09-22,17.600000381469727
2017-09-25,17.25
2017-09-26,18.600000381469727
2017-09-27,18.399999618530273
2017-09-28,18.950000762939453
2017-09-29,19.0
2017-10-02,18.399999618530273
2017-10-03,18.399999618530273
2017-10-04,18.25
2017-10-05,18.5
2017-10-06,18.600000381469727
2017-10-09,18.399999618530273
2017-10-10,18.549999237060547
2017-10-11,18.399999618530273
2017-10-12,17.600000381469727
2017-10-13,16.850000381469727
2017-10-16,17.100000381469727
2017-10-17,17.049999237060547
2017-10-18,16.850000381469727
2017-10-19,17.049999237060547
2017-10-20,17.0
2017-10-23,17.0
2017-10-24,16.899999618530273
2017-10-25,16.5
2017-10-26,16.700000762939453
2017-10-27,16.649999618530273
2017-10-30,16.649999618530273
2017-10-31,16.549999237060547
2017-11-01,16.799999237060547
2017-11-02,16.549999237060547
2017-11-03,16.850000381469727
2017-11-06,17.100000381469727
2017-11-07,16.600000381469727
2017-11-08,16.100000381469727
2017-11-09,16.450000762939453
2017-11-10,16.75
2017-11-13,16.950000762939453
2017-11-14,17.399999618530273
2017-11-15,17.350000381469727
2017-11-16,17.25
2017-11-17,17.799999237060547
2017-11-20,17.799999237060547
2017-11-21,17.950000762939453
2017-11-22,17.799999237060547
2017-11-24,17.75
2017-11-27,17.350000381469727
2017-11-28,17.899999618530273
2017-11-29,18.649999618530273
2017-11-30,18.899999618530273
2017-12-01,19.049999237060547
2017-12-04,19.600000381469727
2017-12-05,19.100000381469727
2017-12-06,18.950000762939453
2017-12-07,18.649999618530273
2017-12-08,19.850000381469727
2017-12-11,20.100000381469727
2017-12-12,19.600000381469727
2017-12-13,19.700000762939453
2017-12-14,18.950000762939453
2017-12-15,19.299999237060547
2017-12-18,19.299999237060547
2017-12-19,19.350000381469727
2017-12-20,19.049999237060547
2017-12-21,19.299999237060547
2017-12-22,19.25
2017-12-26,19.299999237060547
2017-12-27,19.100000381469727
2017-12-28,18.850000381469727
2017-12-29,19.0
2018-01-02,19.25
2018-01-03,19.5
2018-01-04,19.549999237060547
2018-01-05,19.350000381469727
2018-01-08,19.350000381469727
2018-01-09,19.299999237060547
2018-01-10,19.299999237060547
2018-01-11,19.549999237060547
2018-01-12,19.399999618530273
2018-01-16,19.100000381469727
2018-01-17,19.299999237060547
2018-01-18,19.200000762939453
2018-01-19,19.649999618530273
2018-01-22,19.549999237060547
2018-01-23,19.700000762939453
2018-01-24,20.0
2018-01-25,20.100000381469727
2018-01-26,19.950000762939453
2018-01-29,19.950000762939453
2018-01-30,19.549999237060547
2018-01-31,19.200000762939453
2018-02-01,18.799999237060547
2018-02-02,18.350000381469727
2018-02-05,17.649999618530273
2018-02-06,18.25
2018-02-07,18.100000381469727
2018-02-08,17.950000762939453
2018-02-09,17.950000762939453
2018-02-12,18.100000381469727
2018-02-13,17.850000381469727
2018-02-14,18.549999237060547
2018-02-15,18.899999618530273
2018-02-16,18.899999618530273
2018-02-20,18.899999618530273
2018-02-21,19.25
2018-02-22,19.399999618530273
2018-02-23,19.299999237060547
2018-02-26,20.200000762939453
2018-02-27,17.0
2018-02-28,17.0
2018-03-01,16.600000381469727
2018-03-02,18.0
2018-03-05,18.700000762939453
2018-03-06,18.450000762939453
2018-03-07,18.399999618530273
2018-03-08,17.5
2018-03-09,19.049999237060547
2018-03-12,19.200000762939453
2018-03-13,19.0
2018-03-14,18.450000762939453
2018-03-15,18.049999237060547
2018-03-16,18.649999618530273
2018-03-19,18.450000762939453
2018-03-20,18.149999618530273
2018-03-21,18.299999237060547
2018-03-22,18.200000762939453
2018-03-23,17.950000762939453
2018-03-26,18.450000762939453
2018-03-27,18.100000381469727
2018-03-28,18.049999237060547
2018-03-29,18.5
2018-04-02,18.049999237060547
2018-04-03,18.299999237060547
2018-04-04,19.0
2018-04-05,19.5
2018-04-06,19.5
2018-04-09,19.049999237060547
2018-04-10,19.299999237060547
2018-04-11,19.450000762939453
2018-04-12,19.350000381469727
2018-04-13,19.450000762939453
2018-04-16,19.850000381469727
2018-04-17,19.899999618530273
2018-04-18,19.75
2018-04-19,19.549999237060547
2018-04-20,19.5
2018-04-23,19.299999237060547
2018-04-24,19.549999237060547
2018-04-25,19.649999618530273
2018-04-26,19.950000762939453
2018-04-27,20.5
2018-04-30,21.0
2018-05-01,21.100000381469727
2018-05-02,21.0
2018-05-03,20.700000762939453
2018-05-04,21.549999237060547
2018-05-07,21.850000381469727
2018-05-08,24.649999618530273
2018-05-09,25.25
2018-05-10,24.0
2018-05-11,24.049999237060547
2018-05-14,23.649999618530273
2018-05-15,24.399999618530273
2018-05-16,24.549999237060547
2018-05-17,24.549999237060547
2018-05-18,24.450000762939453
2018-05-21,24.700000762939453
2018-05-22,24.25
2018-05-23,24.299999237060547
2018-05-24,24.299999237060547
2018-05-25,24.100000381469727
2018-05-29,24.649999618530273
2018-05-30,24.950000762939453
2018-05-31,24.850000381469727
2018-06-01,24.799999237060547
2018-06-04,25.049999237060547
2018-06-05,25.850000381469727
2018-06-06,25.950000762939453
2018-06-07,25.950000762939453
2018-06-08,25.799999237060547
2018-06-11,25.700000762939453
2018-06-12,25.899999618530273
2018-06-13,25.75
2018-06-14,26.0
2018-06-15,26.25
2018-06-18,26.600000381469727
2018-06-19,27.0
2018-06-20,27.0
2018-06-21,27.049999237060547
2018-06-22,27.549999237060547
2018-06-25,27.25
2018-06-26,28.149999618530273
2018-06-27,28.799999237060547
2018-06-28,29.049999237060547
2018-06-29,28.700000762939453
2018-07-02,29.75
2018-07-03,29.149999618530273
2018-07-05,29.450000762939453
2018-07-06,30.049999237060547
2018-07-09,30.200000762939453
2018-07-10,29.350000381469727
2018-07-11,28.950000762939453
2018-07-12,29.200000762939453
2018-07-13,29.600000381469727
2018-07-16,29.25
2018-07-17,29.5
2018-07-18,30.049999237060547
2018-07-19,30.549999237060547
2018-07-20,30.149999618530273
2018-07-23,30.5
2018-07-24,29.850000381469727
2018-07-25,29.549999237060547
2018-07-26,29.799999237060547
2018-07-27,29.350000381469727
2018-07-30,29.0
2018-07-31,29.049999237060547
2018-08-01,28.950000762939453
2018-08-02,29.299999237060547
2018-08-03,29.049999237060547
2018-08-06,29.049999237060547
2018-08-07,27.899999618530273
2018-08-08,28.399999618530273
2018-08-09,28.75
2018-08-10,28.399999618530273
2018-08-13,28.5
2018-08-14,28.5
2018-08-15,28.5
2018-08-16,28.75
2018-08-17,29.100000381469727
2018-08-20,29.399999618530273
2018-08-21,29.399999618530273
2018-08-22,29.149999618530273
2018-08-23,29.299999237060547
2018-08-24,29.049999237060547
2018-08-27,28.25
2018-08-28,28.200000762939453
2018-08-29,28.200000762939453
2018-08-30,28.5
2018-08-31,28.75
2018-09-04,28.600000381469727
2018-09-05,29.5
2018-09-06,29.5
2018-09-07,29.450000762939453
2018-09-10,29.75
2018-09-11,29.799999237060547
2018-09-12,28.649999618530273
2018-09-13,28.149999618530273
2018-09-14,27.899999618530273
2018-09-17,27.350000381469727
2018-09-18,27.149999618530273
2018-09-19,26.25
2018-09-20,25.850000381469727
2018-09-21,26.299999237060547
2018-09-24,26.0
2018-09-25,25.850000381469727
2018-09-26,26.549999237060547
2018-09-27,26.149999618530273
2018-09-28,26.75
2018-10-01,26.270000457763672
2018-10-02,25.540000915527344
2018-10-03,25.360000610351562
2018-10-04,25.8700008392334
2018-10-05,28.049999237060547
2018-10-08,29.100000381469727
2018-10-09,29.81999969482422
2018-10-10,29.40999984741211
2018-10-11,29.209999084472656
2018-10-12,28.809999465942383
2018-10-15,29.31999969482422
2018-10-16,29.770000457763672
2018-10-17,29.510000228881836
2018-10-18,29.489999771118164
2018-10-19,28.56999969482422
2018-10-22,28.639999389648438
2018-10-23,27.459999084472656
2018-10-24,26.770000457763672
2018-10-25,26.770000457763672
2018-10-26,26.520000457763672
2018-10-29,26.440000534057617
2018-10-30,26.739999771118164
2018-10-31,25.809999465942383
2018-11-01,25.09000015258789
2018-11-02,25.540000915527344
2018-11-05,24.940000534057617
2018-11-06,18.510000228881836
2018-11-07,19.690000534057617
2018-11-08,20.0
2018-11-09,20.049999237060547
2018-11-12,20.440000534057617
2018-11-13,18.979999542236328
2018-11-14,19.270000457763672
2018-11-15,19.1299991607666
2018-11-16,19.049999237060547
2018-11-19,19.110000610351562
2018-11-20,18.790000915527344
2018-11-21,19.020000457763672
2018-11-23,19.110000610351562
2018-11-26,18.31999969482422
2018-11-27,18.790000915527344
2018-11-28,18.75
2018-11-29,18.610000610351562
2018-11-30,18.850000381469727
2018-12-03,19.280000686645508
2018-12-04,18.639999389648438
2018-12-06,19.15999984741211
2018-12-07,18.420000076293945
2018-12-10,18.020000457763672
2018-12-11,17.510000228881836
2018-12-12,17.360000610351562
2018-12-13,17.299999237060547
2018-12-14,16.510000228881836
2018-12-17,15.710000038146973
2018-12-18,16.040000915527344
2018-12-19,15.65999984741211
2018-12-20,15.359999656677246
2018-12-21,14.569999694824219
2018-12-24,14.319999694824219
2018-12-26,14.609999656677246
2018-12-27,14.4399995803833
2018-12-28,15.239999771118164
2018-12-31,15.510000228881836
2019-01-02,15.789999961853027
2019-01-03,15.34000015258789
2019-01-04,16.0
2019-01-07,16.399999618530273
2019-01-08,16.6299991607666
2019-01-09,16.719999313354492
2019-01-10,16.719999313354492
2019-01-11,16.709999084472656
2019-01-14,16.110000610351562
2019-01-15,15.920000076293945
2019-01-16,15.579999923706055
2019-01-17,15.850000381469727
2019-01-18,15.449999809265137
2019-01-22,15.119999885559082
2019-01-23,15.270000457763672
2019-01-24,15.510000228881836
2019-01-25,15.210000038146973
2019-01-28,15.0600004196167
2019-01-29,14.899999618530273
2019-01-30,14.829999923706055
2019-01-31,14.859999656677246
2019-02-01,14.329999923706055
2019-02-04,14.380000114440918
2019-02-05,14.760000228881836
2019-02-06,14.359999656677246
2019-02-07,14.380000114440918
2019-02-08,14.369999885559082
2019-02-11,14.350000381469727
2019-02-12,14.729999542236328
2019-02-13,14.770000457763672
2019-02-14,14.800000190734863
2019-02-15,15.050000190734863
2019-02-19,15.399999618530273
2019-02-20,15.5
2019-02-21,15.65999984741211
2019-02-22,16.18000030517578
2019-02-25,16.049999237060547
2019-02-26,15.239999771118164
2019-02-27,14.9399995803833
2019-02-28,15.069999694824219
2019-03-01,15.239999771118164
2019-03-04,14.65999984741211
2019-03-05,14.40999984741211
2019-03-06,13.770000457763672
2019-03-07,13.850000381469727
2019-03-08,13.880000114440918
2019-03-11,13.770000457763672
2019-03-12,13.5
2019-03-13,13.649999618530273
2019-03-14,13.640000343322754
2019-03-15,13.800000190734863
2019-03-18,13.979999542236328
2019-03-19,13.9399995803833
2019-03-20,13.680000305175781
2019-03-21,13.289999961853027
2019-03-22,12.829999923706055
2019-03-25,12.90999984741211
2019-03-26,13.100000381469727
2019-03-27,13.039999961853027
2019-03-28,13.180000305175781
2019-03-29,13.109999656677246
2019-04-01,13.0600004196167
2019-04-02,12.920000076293945
2019-04-03,12.899999618530273
2019-04-04,13.25
2019-04-05,13.460000038146973
2019-04-08,13.220000267028809
2019-04-09,12.819999694824219
2019-04-10,12.880000114440918
2019-04-11,12.819999694824219
2019-04-12,12.670000076293945
2019-04-15,12.40999984741211
2019-04-16,12.65999984741211
2019-04-17,12.479999542236328
2019-04-18,12.520000457763672
2019-04-22,12.510000228881836
2019-04-23,12.579999923706055
2019-04-24,13.020000457763672
2019-04-25,13.260000228881836
2019-04-26,13.260000228881836
2019-04-29,13.300000190734863
2019-04-30,12.65999984741211
2019-05-01,12.899999618530273
2019-05-02,12.989999771118164
2019-05-03,13.140000343322754
2019-05-06,13.510000228881836
2019-05-07,13.199999809265137
2019-05-08,13.609999656677246
2019-05-09,13.130000114440918
2019-05-10,13.649999618530273
2019-05-13,13.609999656677246
2019-05-14,14.229999542236328
2019-05-15,13.949999809265137
2019-05-16,13.949999809265137
2019-05-17,13.899999618530273
2019-05-20,14.0
2019-05-21,14.199999809265137
2019-05-22,14.09000015258789
2019-05-23,13.449999809265137
2019-05-24,13.75
2019-05-28,13.899999618530273
2019-05-29,13.6899995803833
2019-05-30,14.0
2019-05-31,14.180000305175781
2019-06-03,14.239999771118164
2019-06-04,14.199999809265137
2019-06-05,14.0
2019-06-06,13.420000076293945
2019-06-07,13.550000190734863
2019-06-10,13.850000381469727
2019-06-11,13.710000038146973
2019-06-12,13.869999885559082
2019-06-13,14.260000228881836
2019-06-14,14.119999885559082
2019-06-17,13.609999656677246
2019-06-18,13.34000015258789
2019-06-19,13.069999694824219
2019-06-20,12.979999542236328
2019-06-21,13.010000228881836
2019-06-24,12.760000228881836
2019-06-25,12.520000457763672
2019-06-26,12.59000015258789
2019-06-27,12.859999656677246
2019-06-28,13.140000343322754
2019-07-01,12.899999618530273
2019-07-02,12.920000076293945
2019-07-03,12.949999809265137
2019-07-05,13.140000343322754
2019-07-08,12.600000381469727
2019-07-09,12.529999732971191
2019-07-10,12.229999542236328
2019-07-11,11.609999656677246
2019-07-12,11.479999542236328
2019-07-15,11.319999694824219
2019-07-16,11.199999809265137
2019-07-17,11.329999923706055
2019-07-18,11.100000381469727
2019-07-19,11.069999694824219
2019-07-22,10.710000038146973
2019-07-23,10.8100004196167
2019-07-24,10.899999618530273
2019-07-25,10.770000457763672
2019-07-26,10.40999984741211
2019-07-29,10.170000076293945
2019-07-30,9.930000305175781
2019-07-31,9.550000190734863
2019-08-01,9.670000076293945
2019-08-02,9.760000228881836
2019-08-05,9.479999542236328
2019-08-06,9.649999618530273
2019-08-07,9.710000038146973
2019-08-08,9.949999809265137
2019-08-09,10.779999732971191
2019-08-12,10.680000305175781
2019-08-13,10.8100004196167
2019-08-14,10.319999694824219
2019-08-15,10.270000457763672
2019-08-16,10.4399995803833
2019-08-19,10.289999961853027
2019-08-20,9.920000076293945
2019-08-21,10.020000457763672
2019-08-22,9.970000267028809
2019-08-23,9.600000381469727
2019-08-26,9.34000015258789
2019-08-27,8.859999656677246
2019-08-28,8.829999923706055
2019-08-29,8.880000114440918
2019-08-30,8.640000343322754
2019-09-03,8.529999732971191
2019-09-04,8.380000114440918
2019-09-05,8.539999961853027
2019-09-06,8.489999771118164
2019-09-09,8.770000457763672
2019-09-10,9.760000228881836
2019-09-11,10.40999984741211
2019-09-12,10.319999694824219
2019-09-13,10.449999809265137
2019-09-16,10.680000305175781
2019-09-17,10.550000190734863
2019-09-18,10.470000267028809
2019-09-19,10.40999984741211
2019-09-20,10.529999732971191
2019-09-23,10.520000457763672
2019-09-24,10.979999542236328
2019-09-25,10.90999984741211
2019-09-26,11.0600004196167
2019-09-27,10.539999961853027
2019-09-30,10.420000076293945
2019-10-01,10.3100004196167
2019-10-02,10.220000267028809
2019-10-03,9.90999984741211
2019-10-04,9.930000305175781
2019-10-07,9.8100004196167
2019-10-08,9.649999618530273
2019-10-09,9.449999809265137
2019-10-10,9.1899995803833
2019-10-11,9.069999694824219
2019-10-14,8.600000381469727
2019-10-15,8.630000114440918
2019-10-16,8.770000457763672
2019-10-17,8.890000343322754
2019-10-18,8.59000015258789
2019-10-21,8.649999618530273
2019-10-22,8.789999961853027
2019-10-23,9.010000228881836
2019-10-24,8.520000457763672
2019-10-25,8.819999694824219
2019-10-28,8.859999656677246
2019-10-29,9.119999885559082
2019-10-30,8.960000038146973
2019-10-31,8.600000381469727
2019-11-01,9.130000114440918
2019-11-04,9.229999542236328
2019-11-05,9.470000267028809
2019-11-06,9.529999732971191
2019-11-07,9.760000228881836
2019-11-08,9.65999984741211
2019-11-11,9.529999732971191
2019-11-12,9.369999885559082
2019-11-13,9.239999771118164
2019-11-14,9.289999961853027
2019-11-15,9.289999961853027
2019-11-18,9.300000190734863
2019-11-19,8.979999542236328
2019-11-20,8.760000228881836
2019-11-21,8.90999984741211
2019-11-22,9.229999542236328
2019-11-25,9.579999923706055
2019-11-26,9.619999885559082
2019-11-27,9.770000457763672
2019-11-29,9.899999618530273
2019-12-02,9.880000114440918
