,CLPT
2016-06-16,8.399999618530273
2016-06-17,9.199999809265137
2016-06-20,8.0
2016-06-21,8.0
2016-06-22,8.399999618530273
2016-06-23,8.0
2016-06-24,8.0
2016-06-27,8.399999618530273
2016-06-28,8.0
2016-06-29,8.800000190734863
2016-06-30,9.199999809265137
2016-07-01,9.199999809265137
2016-07-05,8.800000190734863
2016-07-06,8.399999618530273
2016-07-07,7.199999809265137
2016-07-08,7.199999809265137
2016-07-11,7.599999904632568
2016-07-12,8.399999618530273
2016-07-13,8.399999618530273
2016-07-14,8.0
2016-07-15,8.399999618530273
2016-07-18,8.0
2016-07-19,8.0
2016-07-20,8.800000190734863
2016-07-21,8.800000190734863
2016-07-22,8.800000190734863
2016-07-25,8.800000190734863
2016-07-26,8.399999618530273
2016-07-27,8.0
2016-07-28,9.989999771118164
2016-07-29,7.989999771118164
2016-08-01,6.400000095367432
2016-08-02,6.75
2016-08-03,6.75
2016-08-04,6.599999904632568
2016-08-05,7.5
2016-08-08,6.5
2016-08-09,8.199999809265137
2016-08-10,10.0
2016-08-11,12.5
2016-08-12,8.5
2016-08-15,8.0
2016-08-16,8.0
2016-08-17,8.199999809265137
2016-08-18,7.300000190734863
2016-08-19,7.199999809265137
2016-08-22,7.050000190734863
2016-08-23,6.849999904632568
2016-08-24,6.349999904632568
2016-08-25,6.099999904632568
2016-08-26,6.5
2016-08-29,6.900000095367432
2016-08-30,6.099999904632568
2016-08-31,6.050000190734863
2016-09-01,6.050000190734863
2016-09-02,5.820000171661377
2016-09-06,5.760000228881836
2016-09-07,5.769999980926514
2016-09-08,5.539999961853027
2016-09-09,6.639999866485596
2016-09-12,6.739999771118164
2016-09-13,6.730000019073486
2016-09-14,6.739999771118164
2016-09-15,7.25
2016-09-16,6.5
2016-09-19,7.199999809265137
2016-09-20,7.199999809265137
2016-09-21,6.900000095367432
2016-09-22,7.0
2016-09-23,6.909999847412109
2016-09-26,6.909999847412109
2016-09-27,6.869999885559082
2016-09-28,6.75
2016-09-29,6.75
2016-09-30,6.039999961853027
2016-10-03,6.300000190734863
2016-10-04,6.050000190734863
2016-10-05,6.099999904632568
2016-10-06,6.0
2016-10-07,6.0
2016-10-10,6.090000152587891
2016-10-11,6.0
2016-10-12,5.75
2016-10-13,5.440000057220459
2016-10-14,5.300000190734863
2016-10-17,5.0
2016-10-18,4.349999904632568
2016-10-19,5.0
2016-10-20,5.0
2016-10-21,5.0
2016-10-24,4.980000019073486
2016-10-25,4.880000114440918
2016-10-26,4.800000190734863
2016-10-27,4.730000019073486
2016-10-28,4.849999904632568
2016-10-31,4.849999904632568
2016-11-01,4.840000152587891
2016-11-02,4.849999904632568
2016-11-03,4.75
2016-11-04,5.0
2016-11-07,4.900000095367432
2016-11-08,3.9000000953674316
2016-11-09,4.599999904632568
2016-11-10,3.9100000858306885
2016-11-11,4.0
2016-11-14,3.75
2016-11-15,3.5
2016-11-16,3.4000000953674316
2016-11-17,3.299999952316284
2016-11-18,3.450000047683716
2016-11-21,3.0999999046325684
2016-11-22,3.049999952316284
2016-11-23,2.549999952316284
2016-11-25,2.119999885559082
2016-11-28,2.5
2016-11-29,2.1500000953674316
2016-11-30,2.1500000953674316
2016-12-01,2.190000057220459
2016-12-02,2.549999952316284
2016-12-05,2.9000000953674316
2016-12-06,3.759999990463257
2016-12-07,4.0
2016-12-08,3.0
2016-12-09,3.0
2016-12-12,2.549999952316284
2016-12-13,2.799999952316284
2016-12-14,3.109999895095825
2016-12-15,2.7200000286102295
2016-12-16,2.7699999809265137
2016-12-19,2.700000047683716
2016-12-20,2.6600000858306885
2016-12-21,2.5
2016-12-22,2.5999999046325684
2016-12-23,2.359999895095825
2016-12-27,2.700000047683716
2016-12-28,2.5
2016-12-29,3.049999952316284
2016-12-30,3.4000000953674316
2017-01-03,3.4000000953674316
2017-01-04,3.1500000953674316
2017-01-05,3.25
2017-01-06,3.0799999237060547
2017-01-09,3.009999990463257
2017-01-10,2.9000000953674316
2017-01-11,2.799999952316284
2017-01-12,2.9000000953674316
2017-01-13,2.7899999618530273
2017-01-17,3.0
2017-01-18,3.0
2017-01-19,3.0
2017-01-20,2.950000047683716
2017-01-23,2.700000047683716
2017-01-24,2.549999952316284
2017-01-25,2.8499999046325684
2017-01-26,2.5899999141693115
2017-01-27,2.799999952316284
2017-01-30,2.680000066757202
2017-01-31,2.680000066757202
2017-02-01,2.700000047683716
2017-02-02,2.5199999809265137
2017-02-03,2.569999933242798
2017-02-06,2.5
2017-02-07,2.509999990463257
2017-02-08,2.509999990463257
2017-02-09,2.5
2017-02-10,2.4100000858306885
2017-02-13,2.299999952316284
2017-02-14,2.2699999809265137
2017-02-15,2.2300000190734863
2017-02-16,2.2100000381469727
2017-02-17,2.2100000381469727
2017-02-21,2.2100000381469727
2017-02-22,2.319999933242798
2017-02-23,2.319999933242798
2017-02-24,2.3499999046325684
2017-02-27,2.369999885559082
2017-02-28,2.75
2017-03-01,3.3499999046325684
2017-03-02,3.5999999046325684
2017-03-03,3.640000104904175
2017-03-06,3.6500000953674316
2017-03-07,3.6500000953674316
2017-03-08,3.680000066757202
2017-03-09,3.8499999046325684
2017-03-10,4.599999904632568
2017-03-13,4.650000095367432
2017-03-14,4.699999809265137
2017-03-15,5.0
2017-03-16,4.849999904632568
2017-03-17,6.0
2017-03-20,5.599999904632568
2017-03-21,5.599999904632568
2017-03-22,5.0
2017-03-23,4.75
2017-03-24,4.75
2017-03-27,5.0
2017-03-28,5.239999771118164
2017-03-29,5.050000190734863
2017-03-30,5.0
2017-03-31,5.0
2017-04-03,4.75
2017-04-04,4.75
2017-04-05,4.989999771118164
2017-04-06,4.940000057220459
2017-04-07,4.940000057220459
2017-04-10,4.940000057220459
2017-04-11,4.599999904632568
2017-04-12,5.5
2017-04-13,5.5
2017-04-17,5.5
2017-04-18,5.5
2017-04-19,5.380000114440918
2017-04-20,6.0
2017-04-21,6.0
2017-04-24,6.0
2017-04-25,6.039999961853027
2017-04-26,5.599999904632568
2017-04-27,6.050000190734863
2017-04-28,6.0
2017-05-01,6.0
2017-05-02,6.75
2017-05-03,6.610000133514404
2017-05-04,6.400000095367432
2017-05-05,6.400000095367432
2017-05-08,6.400000095367432
2017-05-09,6.400000095367432
2017-05-10,6.400000095367432
2017-05-11,6.150000095367432
2017-05-12,6.150000095367432
2017-05-15,6.75
2017-05-16,6.75
2017-05-17,6.75
2017-05-18,6.400000095367432
2017-05-19,6.0
2017-05-22,6.0
2017-05-23,5.829999923706055
2017-05-24,5.829999923706055
2017-05-25,5.300000190734863
2017-05-26,3.200000047683716
2017-05-30,3.0
2017-05-31,3.0
2017-06-01,3.0
2017-06-02,2.75
2017-06-05,2.569999933242798
2017-06-06,2.700000047683716
2017-06-07,3.4000000953674316
2017-06-08,3.6500000953674316
2017-06-09,3.700000047683716
2017-06-12,3.799999952316284
2017-06-13,3.5999999046325684
2017-06-14,3.549999952316284
2017-06-15,3.5
2017-06-16,3.75
2017-06-19,3.549999952316284
2017-06-20,3.5999999046325684
2017-06-21,3.9000000953674316
2017-06-22,3.9000000953674316
2017-06-23,3.5999999046325684
2017-06-26,3.5
2017-06-27,3.5
2017-06-28,3.5
2017-06-29,3.4000000953674316
2017-06-30,3.700000047683716
2017-07-03,3.240000009536743
2017-07-05,3.0
2017-07-06,3.0
2017-07-07,3.4000000953674316
2017-07-10,2.0399999618530273
2017-07-11,2.25
2017-07-12,2.119999885559082
2017-07-13,2.0399999618530273
2017-07-14,2.059999942779541
2017-07-17,2.049999952316284
2017-07-18,1.9500000476837158
2017-07-19,1.9700000286102295
2017-07-20,2.0199999809265137
2017-07-21,2.0199999809265137
2017-07-24,1.9700000286102295
2017-07-25,1.9900000095367432
2017-07-26,2.0
2017-07-27,1.9700000286102295
2017-07-28,1.909999966621399
2017-07-31,2.0
2017-08-01,2.0399999618530273
2017-08-02,2.0
2017-08-03,1.9900000095367432
2017-08-04,2.0
2017-08-07,2.0
2017-08-08,1.9299999475479126
2017-08-09,1.9199999570846558
2017-08-10,1.899999976158142
2017-08-11,1.8899999856948853
2017-08-14,1.9500000476837158
2017-08-15,1.899999976158142
2017-08-16,2.059999942779541
2017-08-17,1.9299999475479126
2017-08-18,1.9299999475479126
2017-08-21,1.9500000476837158
2017-08-22,1.9600000381469727
2017-08-23,1.9700000286102295
2017-08-24,1.9600000381469727
2017-08-25,1.9500000476837158
2017-08-28,1.9500000476837158
2017-08-29,1.9299999475479126
2017-08-30,1.8200000524520874
2017-08-31,1.899999976158142
2017-09-01,1.9199999570846558
2017-09-05,1.899999976158142
2017-09-06,1.9299999475479126
2017-09-07,1.9199999570846558
2017-09-08,1.9199999570846558
2017-09-11,1.8600000143051147
2017-09-12,1.899999976158142
2017-09-13,1.9500000476837158
2017-09-14,1.899999976158142
2017-09-15,1.9500000476837158
2017-09-18,2.0
2017-09-19,2.0
2017-09-20,2.200000047683716
2017-09-21,2.450000047683716
2017-09-22,2.869999885559082
2017-09-25,2.5
2017-09-26,2.4000000953674316
2017-09-27,2.390000104904175
2017-09-28,2.4000000953674316
2017-09-29,2.4000000953674316
2017-10-02,2.5899999141693115
2017-10-03,2.549999952316284
2017-10-04,2.5999999046325684
2017-10-05,2.75
2017-10-06,2.700000047683716
2017-10-09,2.799999952316284
2017-10-10,2.700000047683716
2017-10-11,2.8399999141693115
2017-10-12,3.0999999046325684
2017-10-13,3.049999952316284
2017-10-16,2.950000047683716
2017-10-17,2.9000000953674316
2017-10-18,2.880000114440918
2017-10-19,2.9000000953674316
2017-10-20,2.9000000953674316
2017-10-23,2.799999952316284
2017-10-24,2.75
2017-10-25,2.6600000858306885
2017-10-26,2.7200000286102295
2017-10-27,2.7100000381469727
2017-10-30,2.5899999141693115
2017-10-31,2.6500000953674316
2017-11-01,2.799999952316284
2017-11-02,2.7100000381469727
2017-11-03,2.609999895095825
2017-11-06,2.6500000953674316
2017-11-07,2.5
2017-11-08,2.450000047683716
2017-11-09,2.4000000953674316
2017-11-10,2.4000000953674316
2017-11-13,2.5999999046325684
2017-11-14,2.619999885559082
2017-11-15,2.799999952316284
2017-11-16,2.8499999046325684
2017-11-17,2.9000000953674316
2017-11-20,2.950000047683716
2017-11-21,2.9000000953674316
2017-11-22,2.890000104904175
2017-11-24,2.880000114440918
2017-11-27,2.700000047683716
2017-11-28,2.700000047683716
2017-11-29,2.5999999046325684
2017-11-30,2.8499999046325684
2017-12-01,2.799999952316284
2017-12-04,2.6500000953674316
2017-12-05,2.700000047683716
2017-12-06,2.5999999046325684
2017-12-07,2.5999999046325684
2017-12-08,2.5999999046325684
2017-12-11,2.75
2017-12-12,2.75
2017-12-13,2.7100000381469727
2017-12-14,2.7100000381469727
2017-12-15,2.75
2017-12-18,2.7300000190734863
2017-12-19,2.8299999237060547
2017-12-20,2.819999933242798
2017-12-21,2.8399999141693115
2017-12-22,2.759999990463257
2017-12-26,2.7699999809265137
2017-12-27,2.799999952316284
2017-12-28,2.75
2017-12-29,2.75
2018-01-02,2.640000104904175
2018-01-03,2.5999999046325684
2018-01-04,2.680000066757202
2018-01-05,2.630000114440918
2018-01-08,2.5999999046325684
2018-01-09,2.5999999046325684
2018-01-10,2.5899999141693115
2018-01-11,2.5
2018-01-12,2.549999952316284
2018-01-16,2.4200000762939453
2018-01-17,2.5
2018-01-18,2.5199999809265137
2018-01-19,2.549999952316284
2018-01-22,2.4800000190734863
2018-01-23,2.5
2018-01-24,2.549999952316284
2018-01-25,2.549999952316284
2018-01-26,2.700000047683716
2018-01-29,2.700000047683716
2018-01-30,2.700000047683716
2018-01-31,3.0
2018-02-01,3.0
2018-02-02,2.9000000953674316
2018-02-05,2.700000047683716
2018-02-06,2.9000000953674316
2018-02-07,3.0
2018-02-08,2.940000057220459
2018-02-09,2.880000114440918
2018-02-12,3.0
2018-02-13,3.0899999141693115
2018-02-14,3.1500000953674316
2018-02-15,2.950000047683716
2018-02-16,2.75
2018-02-20,2.9000000953674316
2018-02-21,3.0
2018-02-22,3.0999999046325684
2018-02-23,3.0999999046325684
2018-02-26,3.0999999046325684
2018-02-27,3.200000047683716
2018-02-28,3.25
2018-03-01,3.240000009536743
2018-03-02,3.200000047683716
2018-03-05,3.0999999046325684
2018-03-06,3.0299999713897705
2018-03-07,3.180000066757202
2018-03-08,3.0
2018-03-09,3.240000009536743
2018-03-12,3.0899999141693115
2018-03-13,3.0899999141693115
2018-03-14,2.9800000190734863
2018-03-15,3.049999952316284
2018-03-16,3.0999999046325684
2018-03-19,3.309999942779541
2018-03-20,3.0999999046325684
2018-03-21,3.049999952316284
2018-03-22,2.950000047683716
2018-03-23,3.200000047683716
2018-03-26,3.0399999618530273
2018-03-27,2.9700000286102295
2018-03-28,3.0999999046325684
2018-03-29,3.299999952316284
2018-04-02,3.299999952316284
2018-04-03,3.4000000953674316
2018-04-04,3.390000104904175
2018-04-05,3.4000000953674316
2018-04-06,3.3499999046325684
2018-04-09,3.4000000953674316
2018-04-10,3.299999952316284
2018-04-11,3.25
2018-04-12,3.299999952316284
2018-04-13,3.390000104904175
2018-04-16,3.3499999046325684
2018-04-17,3.299999952316284
2018-04-18,3.200000047683716
2018-04-19,3.2200000286102295
2018-04-20,3.200000047683716
2018-04-23,3.1600000858306885
2018-04-24,3.180000066757202
2018-04-25,3.200000047683716
2018-04-26,3.2799999713897705
2018-04-27,3.0
2018-04-30,2.950000047683716
2018-05-01,2.9600000381469727
2018-05-02,3.0
2018-05-03,3.0
2018-05-04,3.0
2018-05-07,2.890000104904175
2018-05-08,2.9000000953674316
2018-05-09,3.009999990463257
2018-05-10,2.6500000953674316
2018-05-11,2.700000047683716
2018-05-14,2.700000047683716
2018-05-15,2.549999952316284
2018-05-16,2.6500000953674316
2018-05-17,2.640000104904175
2018-05-18,2.5
2018-05-21,2.4000000953674316
2018-05-22,2.6500000953674316
2018-05-23,2.4200000762939453
2018-05-24,2.509999990463257
2018-05-25,2.440000057220459
2018-05-29,2.2899999618530273
2018-05-30,2.2899999618530273
2018-05-31,2.0999999046325684
2018-06-01,2.0999999046325684
2018-06-04,2.0
2018-06-05,2.2899999618530273
2018-06-06,2.240000009536743
2018-06-07,2.190000057220459
2018-06-08,2.180000066757202
2018-06-11,2.059999942779541
2018-06-12,2.140000104904175
2018-06-13,2.0999999046325684
2018-06-14,2.0899999141693115
2018-06-15,2.0999999046325684
2018-06-18,2.259999990463257
2018-06-19,2.240000009536743
2018-06-20,2.390000104904175
2018-06-21,2.3499999046325684
2018-06-22,2.359999895095825
2018-06-25,2.2100000381469727
2018-06-26,2.2300000190734863
2018-06-27,2.1700000762939453
2018-06-28,2.0999999046325684
2018-06-29,2.1500000953674316
2018-07-02,2.190000057220459
2018-07-03,2.049999952316284
2018-07-05,2.0
2018-07-06,2.0
2018-07-09,2.069999933242798
2018-07-10,2.049999952316284
2018-07-11,2.0199999809265137
2018-07-12,1.9299999475479126
2018-07-13,1.9900000095367432
2018-07-16,1.9700000286102295
2018-07-17,1.9299999475479126
2018-07-18,1.7999999523162842
2018-07-19,1.7899999618530273
2018-07-20,2.0299999713897705
2018-07-23,2.0299999713897705
2018-07-24,1.9500000476837158
2018-07-25,1.940000057220459
2018-07-26,2.0
2018-07-27,2.0
2018-07-30,1.899999976158142
2018-07-31,2.0
2018-08-01,2.0
2018-08-02,2.0
2018-08-03,1.9500000476837158
2018-08-06,1.899999976158142
2018-08-07,1.899999976158142
2018-08-08,1.899999976158142
2018-08-09,1.899999976158142
2018-08-10,1.7899999618530273
2018-08-13,1.8200000524520874
2018-08-14,1.7799999713897705
2018-08-15,1.7400000095367432
2018-08-16,1.6799999475479126
2018-08-17,1.7000000476837158
2018-08-20,1.7000000476837158
2018-08-21,1.4500000476837158
2018-08-22,1.600000023841858
2018-08-23,1.600000023841858
2018-08-24,1.5399999618530273
2018-08-27,1.6399999856948853
2018-08-28,1.600000023841858
2018-08-29,1.600000023841858
2018-08-30,1.5
2018-08-31,1.600000023841858
2018-09-04,1.600000023841858
2018-09-05,1.5800000429153442
2018-09-06,1.5800000429153442
2018-09-07,1.600000023841858
2018-09-10,1.4600000381469727
2018-09-11,1.4299999475479126
2018-09-12,1.440000057220459
2018-09-13,1.440000057220459
2018-09-14,1.399999976158142
2018-09-17,1.4500000476837158
2018-09-18,1.399999976158142
2018-09-19,1.399999976158142
2018-09-20,1.399999976158142
2018-09-21,1.3899999856948853
2018-09-24,1.7999999523162842
2018-09-25,1.7799999713897705
2018-09-26,1.7200000286102295
2018-09-27,1.8799999952316284
2018-09-28,2.0
2018-10-01,2.190000057220459
2018-10-02,2.190000057220459
2018-10-03,2.109999895095825
2018-10-04,2.049999952316284
2018-10-05,2.0
2018-10-08,1.9500000476837158
2018-10-09,1.75
2018-10-10,1.899999976158142
2018-10-11,1.9500000476837158
2018-10-12,1.9299999475479126
2018-10-15,1.9800000190734863
2018-10-16,1.8899999856948853
2018-10-17,2.0199999809265137
2018-10-18,2.1500000953674316
2018-10-19,1.899999976158142
2018-10-22,2.0
2018-10-23,2.0
2018-10-24,1.899999976158142
2018-10-25,2.0899999141693115
2018-10-26,1.909999966621399
2018-10-29,1.9199999570846558
2018-10-30,1.9600000381469727
2018-10-31,1.940000057220459
2018-11-01,1.940000057220459
2018-11-02,2.0999999046325684
2018-11-05,2.0999999046325684
2018-11-06,2.0
2018-11-07,2.0
2018-11-08,2.0
2018-11-09,2.049999952316284
2018-11-12,2.049999952316284
2018-11-13,1.9500000476837158
2018-11-14,2.0
2018-11-15,1.8600000143051147
2018-11-16,1.9500000476837158
2018-11-19,2.049999952316284
2018-11-20,2.0
2018-11-21,2.0
2018-11-23,1.9500000476837158
2018-11-26,1.899999976158142
2018-11-27,1.9800000190734863
2018-11-28,1.9900000095367432
2018-11-29,1.9600000381469727
2018-11-30,1.899999976158142
2018-12-03,1.8200000524520874
2018-12-04,1.8899999856948853
2018-12-06,1.850000023841858
2018-12-07,1.899999976158142
2018-12-10,1.8600000143051147
2018-12-11,1.7999999523162842
2018-12-12,1.7999999523162842
2018-12-13,1.75
2018-12-14,1.75
2018-12-17,1.649999976158142
2018-12-18,1.590000033378601
2018-12-19,1.559999942779541
2018-12-20,1.5299999713897705
2018-12-21,1.4900000095367432
2018-12-24,1.409999966621399
2018-12-26,1.4900000095367432
2018-12-27,1.6100000143051147
2018-12-28,1.690000057220459
2018-12-31,1.5700000524520874
2019-01-02,1.649999976158142
2019-01-03,1.7000000476837158
2019-01-04,2.200000047683716
2019-01-07,2.4000000953674316
2019-01-08,2.450000047683716
2019-01-09,2.4000000953674316
2019-01-10,2.630000114440918
2019-01-11,2.799999952316284
2019-01-14,2.5799999237060547
2019-01-15,2.6500000953674316
2019-01-16,2.700000047683716
2019-01-17,2.569999933242798
2019-01-18,2.569999933242798
2019-01-22,2.559999942779541
2019-01-23,2.549999952316284
2019-01-24,2.549999952316284
2019-01-25,2.5299999713897705
2019-01-28,2.5
2019-01-29,2.8399999141693115
2019-01-30,2.740000009536743
2019-01-31,2.5999999046325684
2019-02-01,2.740000009536743
2019-02-04,2.559999942779541
2019-02-05,2.5999999046325684
2019-02-06,2.75
2019-02-07,2.75
2019-02-08,2.8499999046325684
2019-02-11,2.9000000953674316
2019-02-12,2.7200000286102295
2019-02-13,2.869999885559082
2019-02-14,2.930000066757202
2019-02-15,3.0
2019-02-19,3.0
2019-02-20,2.890000104904175
2019-02-21,3.180000066757202
2019-02-22,3.299999952316284
2019-02-25,2.8499999046325684
2019-02-26,2.990000009536743
2019-02-27,2.990000009536743
2019-02-28,2.9700000286102295
2019-03-01,2.990000009536743
2019-03-04,2.9600000381469727
2019-03-05,3.119999885559082
2019-03-06,3.0999999046325684
2019-03-07,3.0
2019-03-08,3.25
2019-03-11,3.0999999046325684
2019-03-12,3.1500000953674316
2019-03-13,3.0399999618530273
2019-03-14,3.1500000953674316
2019-03-15,3.1500000953674316
2019-03-18,3.1500000953674316
2019-03-19,3.0999999046325684
2019-03-20,2.990000009536743
2019-03-21,3.299999952316284
2019-03-22,3.2100000381469727
2019-03-25,2.9100000858306885
2019-03-26,3.0999999046325684
2019-03-27,3.1500000953674316
2019-03-28,3.1500000953674316
2019-03-29,3.200000047683716
2019-04-01,3.1500000953674316
2019-04-02,3.1500000953674316
2019-04-03,3.240000009536743
2019-04-04,3.200000047683716
2019-04-05,3.0999999046325684
2019-04-08,3.0999999046325684
2019-04-09,3.0
2019-04-10,2.9800000190734863
2019-04-11,2.9800000190734863
2019-04-12,2.8499999046325684
2019-04-15,2.9000000953674316
2019-04-16,2.9000000953674316
2019-04-17,2.9800000190734863
2019-04-18,2.8399999141693115
2019-04-22,2.8499999046325684
2019-04-23,2.8499999046325684
2019-04-24,2.75
2019-04-25,2.5999999046325684
2019-04-26,2.799999952316284
2019-04-29,2.8399999141693115
2019-04-30,2.8399999141693115
2019-05-01,3.049999952316284
2019-05-02,3.0999999046325684
2019-05-03,3.140000104904175
2019-05-06,3.140000104904175
2019-05-07,3.0999999046325684
2019-05-08,3.0999999046325684
2019-05-09,3.0999999046325684
2019-05-10,3.440000057220459
2019-05-13,3.3499999046325684
2019-05-14,3.319999933242798
2019-05-15,3.319999933242798
2019-05-16,3.299999952316284
2019-05-17,3.25
2019-05-20,3.3499999046325684
2019-05-21,3.25
2019-05-22,3.25
2019-05-23,3.3499999046325684
2019-05-24,3.259999990463257
2019-05-28,3.299999952316284
2019-05-29,3.2100000381469727
2019-05-30,3.299999952316284
2019-05-31,3.25
2019-06-03,3.25
2019-06-04,3.299999952316284
2019-06-05,3.2200000286102295
2019-06-06,3.25
2019-06-07,3.25
2019-06-10,3.1600000858306885
2019-06-11,3.200000047683716
2019-06-12,3.200000047683716
2019-06-13,3.200000047683716
2019-06-14,3.200000047683716
2019-06-17,3.190000057220459
2019-06-18,3.190000057220459
2019-06-19,3.190000057220459
2019-06-20,3.180000066757202
2019-06-21,3.190000057220459
2019-06-24,3.1500000953674316
2019-06-25,3.0999999046325684
2019-06-26,3.0999999046325684
2019-06-27,3.200000047683716
2019-06-28,3.200000047683716
2019-07-01,3.619999885559082
2019-07-02,3.5999999046325684
2019-07-03,3.9000000953674316
2019-07-05,3.9000000953674316
2019-07-08,3.9000000953674316
2019-07-09,3.819999933242798
2019-07-10,3.9000000953674316
2019-07-11,3.6500000953674316
2019-07-12,3.5999999046325684
2019-07-15,3.5999999046325684
2019-07-16,3.5999999046325684
2019-07-17,3.5999999046325684
2019-07-18,3.5999999046325684
2019-07-19,3.5999999046325684
2019-07-22,3.5999999046325684
2019-07-23,3.5999999046325684
2019-07-24,3.9100000858306885
2019-07-25,3.8499999046325684
2019-07-26,3.990000009536743
2019-07-29,3.9000000953674316
2019-07-30,4.0
2019-07-31,4.0
2019-08-01,3.940000057220459
2019-08-02,3.9800000190734863
2019-08-05,4.03000020980835
2019-08-06,4.199999809265137
2019-08-07,4.260000228881836
2019-08-08,4.150000095367432
2019-08-09,3.9800000190734863
2019-08-12,3.880000114440918
2019-08-13,3.7799999713897705
2019-08-14,3.5
2019-08-15,3.4700000286102295
2019-08-16,3.5
2019-08-19,3.369999885559082
2019-08-20,3.309999942779541
2019-08-21,3.4000000953674316
2019-08-22,3.549999952316284
2019-08-23,3.450000047683716
2019-08-26,3.569999933242798
2019-08-27,3.5999999046325684
2019-08-28,3.740000009536743
2019-08-29,3.880000114440918
2019-08-30,3.9200000762939453
2019-09-03,3.9700000286102295
2019-09-04,3.8299999237060547
2019-09-05,3.990000009536743
2019-09-06,4.010000228881836
2019-09-09,4.059999942779541
2019-09-10,4.389999866485596
2019-09-11,4.849999904632568
2019-09-12,4.869999885559082
2019-09-13,4.800000190734863
2019-09-16,4.889999866485596
2019-09-17,4.949999809265137
2019-09-18,5.059999942779541
2019-09-19,4.849999904632568
2019-09-20,4.940000057220459
2019-09-23,5.110000133514404
2019-09-24,5.139999866485596
2019-09-25,5.139999866485596
2019-09-26,5.090000152587891
2019-09-27,5.0
2019-09-30,5.059999942779541
2019-10-01,4.510000228881836
2019-10-02,4.320000171661377
2019-10-03,4.300000190734863
2019-10-04,4.159999847412109
2019-10-07,4.110000133514404
2019-10-08,4.159999847412109
2019-10-09,4.150000095367432
2019-10-10,4.099999904632568
2019-10-11,4.150000095367432
2019-10-14,4.110000133514404
2019-10-15,4.329999923706055
2019-10-16,4.550000190734863
2019-10-17,4.260000228881836
2019-10-18,4.130000114440918
2019-10-21,4.170000076293945
2019-10-22,4.179999828338623
2019-10-23,4.21999979019165
2019-10-24,4.130000114440918
2019-10-25,4.119999885559082
2019-10-28,4.159999847412109
2019-10-29,4.130000114440918
2019-10-30,3.880000114440918
2019-10-31,3.930000066757202
2019-11-01,3.930000066757202
2019-11-04,3.950000047683716
2019-11-05,3.799999952316284
2019-11-06,3.7799999713897705
2019-11-07,3.869999885559082
2019-11-08,3.869999885559082
2019-11-11,3.869999885559082
2019-11-12,4.099999904632568
2019-11-13,3.990000009536743
2019-11-14,3.990000009536743
2019-11-15,3.9600000381469727
2019-11-18,3.6500000953674316
2019-11-19,3.819999933242798
2019-11-20,3.7100000381469727
2019-11-21,3.5999999046325684
2019-11-22,3.7200000286102295
2019-11-25,3.7100000381469727
2019-11-26,3.700000047683716
2019-11-27,3.799999952316284
2019-11-29,4.039999961853027
2019-12-02,3.9000000953674316
2019-12-03,3.880000114440918
2019-12-04,3.799999952316284
2019-12-05,3.9000000953674316
2019-12-06,4.0
2019-12-09,4.079999923706055
2019-12-10,4.03000020980835
2019-12-11,4.150000095367432
2019-12-12,4.079999923706055
2019-12-13,4.099999904632568
2019-12-16,4.070000171661377
2019-12-17,4.400000095367432
2019-12-18,4.5
2019-12-19,4.599999904632568
2019-12-20,4.699999809265137
2019-12-23,4.900000095367432
2019-12-24,4.940000057220459
2019-12-26,4.800000190734863
2019-12-27,5.03000020980835
2019-12-30,4.869999885559082
2019-12-31,4.800000190734863
2020-01-02,4.900000095367432
2020-01-03,5.25
2020-01-06,5.460000038146973
2020-01-07,5.090000152587891
2020-01-08,5.340000152587891
2020-01-09,5.320000171661377
2020-01-10,5.150000095367432
2020-01-13,5.550000190734863
2020-01-14,6.139999866485596
2020-01-15,6.050000190734863
2020-01-16,5.75
2020-01-17,5.670000076293945
2020-01-21,5.269999980926514
2020-01-22,5.190000057220459
2020-01-23,5.179999828338623
2020-01-24,5.159999847412109
2020-01-27,5.159999847412109
2020-01-28,5.190000057220459
2020-01-29,5.389999866485596
2020-01-30,5.199999809265137
2020-01-31,5.199999809265137
2020-02-03,5.130000114440918
2020-02-04,5.320000171661377
2020-02-05,5.25
2020-02-06,5.25
2020-02-07,5.320000171661377
2020-02-10,5.159999847412109
2020-02-11,5.139999866485596
2020-02-12,5.610000133514404
2020-02-13,6.099999904632568
2020-02-14,5.840000152587891
2020-02-18,5.860000133514404
2020-02-19,5.800000190734863
2020-02-20,5.5
2020-02-21,5.519999980926514
2020-02-24,5.449999809265137
2020-02-25,5.320000171661377
2020-02-26,5.199999809265137
2020-02-27,5.119999885559082
2020-02-28,4.920000076293945
2020-03-02,5.099999904632568
2020-03-03,5.059999942779541
2020-03-04,4.980000019073486
2020-03-05,4.769999980926514
2020-03-06,4.800000190734863
2020-03-09,4.329999923706055
2020-03-10,4.559999942779541
2020-03-11,4.380000114440918
2020-03-12,4.03000020980835
2020-03-13,4.300000190734863
2020-03-16,3.990000009536743
2020-03-17,3.690000057220459
2020-03-18,3.369999885559082
2020-03-19,3.559999942779541
2020-03-20,3.3299999237060547
2020-03-23,3.390000104904175
2020-03-24,3.4700000286102295
2020-03-25,3.4200000762939453
2020-03-26,3.859999895095825
2020-03-27,3.6600000858306885
2020-03-30,3.4600000381469727
2020-03-31,3.5799999237060547
2020-04-01,3.180000066757202
2020-04-02,3.319999933242798
