,DWAT
2018-07-02,11.74899959564209
2018-07-03,11.807000160217285
2018-07-05,11.890000343322754
2018-07-06,11.970000267028809
2018-07-09,12.09000015258789
2018-07-10,12.130000114440918
2018-07-11,12.130000114440918
2018-07-12,12.036999702453613
2018-07-13,12.036999702453613
2018-07-16,12.036999702453613
2018-07-17,12.022000312805176
2018-07-18,12.032999992370605
2018-07-19,12.079999923706055
2018-07-20,12.079999923706055
2018-07-23,12.086000442504883
2018-07-24,12.079999923706055
2018-07-25,12.079999923706055
2018-07-26,12.079999923706055
2018-07-27,11.979999542236328
2018-07-30,11.90999984741211
2018-07-31,11.90999984741211
2018-08-01,11.90999984741211
2018-08-02,12.010000228881836
2018-08-03,12.010000228881836
2018-08-06,12.149999618530273
2018-08-07,12.149999618530273
2018-08-08,12.095000267028809
2018-08-09,12.149999618530273
2018-08-10,12.149999618530273
2018-08-13,12.149999618530273
2018-08-14,12.12399959564209
2018-08-15,11.965999603271484
2018-08-16,11.965999603271484
2018-08-17,11.965999603271484
2018-08-20,11.965999603271484
2018-08-21,12.25
2018-08-22,12.25
2018-08-23,12.25
2018-08-24,12.420000076293945
2018-08-27,12.420000076293945
2018-08-28,12.420000076293945
2018-08-29,12.420000076293945
2018-08-30,12.420000076293945
2018-08-31,12.420000076293945
2018-09-04,12.420000076293945
2018-09-05,12.399999618530273
2018-09-06,12.399999618530273
2018-09-07,12.399999618530273
2018-09-10,12.354999542236328
2018-09-11,12.5
2018-09-12,12.454999923706055
2018-09-13,12.449999809265137
2018-09-14,12.461999893188477
2018-09-17,12.461999893188477
2018-09-18,12.461999893188477
2018-09-19,12.461999893188477
2018-09-20,12.557000160217285
2018-09-21,12.557000160217285
2018-09-24,12.557000160217285
2018-09-25,12.550000190734863
2018-09-26,12.59000015258789
2018-09-27,12.569999694824219
2018-09-28,12.569999694824219
2018-10-01,12.84000015258789
2018-10-02,12.567000389099121
2018-10-03,12.625
2018-10-04,12.5
2018-10-05,12.302000045776367
2018-10-08,12.210000038146973
2018-10-09,12.210000038146973
2018-10-10,12.199999809265137
2018-10-11,11.62600040435791
2018-10-12,11.75
2018-10-15,11.75
2018-10-16,11.75
2018-10-17,12.170000076293945
2018-10-18,11.84000015258789
2018-10-19,11.699999809265137
2018-10-22,11.699999809265137
2018-10-23,11.699999809265137
2018-10-24,11.699999809265137
2018-10-25,11.699999809265137
2018-10-26,11.699999809265137
2018-10-29,11.416999816894531
2018-10-30,11.223999977111816
2018-10-31,11.223999977111816
2018-11-01,11.493000030517578
2018-11-02,11.420000076293945
2018-11-05,12.199999809265137
2018-11-06,11.456999778747559
2018-11-07,11.682999610900879
2018-11-08,11.682999610900879
2018-11-09,11.414999961853027
2018-11-12,11.414999961853027
2018-11-13,11.414999961853027
2018-11-14,11.414999961853027
2018-11-15,11.0600004196167
2018-11-16,11.0600004196167
2018-11-19,11.083999633789062
2018-11-20,10.75
2018-11-21,10.75
2018-11-23,10.75
2018-11-26,10.739999771118164
2018-11-27,10.739999771118164
2018-11-28,10.880000114440918
2018-11-29,10.880000114440918
2018-11-30,10.949999809265137
2018-12-03,10.949999809265137
2018-12-04,10.949999809265137
2018-12-06,10.90999984741211
2018-12-07,10.732000350952148
2018-12-10,10.649999618530273
2018-12-11,10.800000190734863
2018-12-12,10.800000190734863
2018-12-13,10.800000190734863
2018-12-14,10.800000190734863
2018-12-17,10.800000190734863
2018-12-18,10.503999710083008
2018-12-19,10.387999534606934
2018-12-20,10.210000038146973
2018-12-21,10.164999961853027
2018-12-24,10.164999961853027
2018-12-26,10.0
2018-12-27,10.029999732971191
2018-12-28,9.899999618530273
2018-12-31,9.890000343322754
2019-01-02,9.786999702453613
2019-01-03,9.8100004196167
2019-01-04,9.899999618530273
2019-01-07,9.937999725341797
2019-01-08,10.053999900817871
2019-01-09,10.053999900817871
2019-01-10,10.057000160217285
2019-01-11,10.057000160217285
2019-01-14,9.920000076293945
2019-01-15,10.0649995803833
2019-01-16,10.279999732971191
2019-01-17,10.239999771118164
2019-01-18,10.208999633789062
2019-01-22,10.1899995803833
2019-01-23,10.1899995803833
2019-01-24,10.1899995803833
2019-01-25,10.1899995803833
2019-01-28,10.1899995803833
2019-01-29,10.1899995803833
2019-01-30,10.265000343322754
2019-01-31,10.380000114440918
2019-02-01,10.359999656677246
2019-02-04,10.359999656677246
2019-02-05,10.359999656677246
2019-02-06,10.359999656677246
2019-02-07,10.42199993133545
2019-02-08,10.345000267028809
2019-02-11,10.345000267028809
2019-02-12,10.470000267028809
2019-02-13,10.470000267028809
2019-02-14,10.470000267028809
2019-02-15,10.470000267028809
2019-02-19,10.470000267028809
2019-02-20,10.649999618530273
2019-02-21,10.649999618530273
2019-02-22,10.758000373840332
2019-02-25,10.680000305175781
2019-02-26,10.680000305175781
2019-02-27,10.680000305175781
2019-02-28,10.680000305175781
2019-03-01,10.680000305175781
2019-03-04,10.666999816894531
2019-03-05,10.666999816894531
2019-03-06,10.666999816894531
2019-03-07,10.666999816894531
2019-03-08,10.666999816894531
2019-03-11,10.711999893188477
2019-03-12,10.736000061035156
2019-03-13,10.736000061035156
2019-03-14,10.800000190734863
2019-03-15,10.800000190734863
2019-03-18,10.800000190734863
2019-03-19,10.791000366210938
2019-03-20,10.760000228881836
2019-03-21,10.760000228881836
2019-03-22,10.760000228881836
2019-03-25,10.720000267028809
2019-03-26,10.720000267028809
2019-03-27,10.720000267028809
2019-03-28,10.720000267028809
2019-03-29,10.880000114440918
2019-04-01,10.880000114440918
2019-04-02,10.880000114440918
2019-04-03,10.880000114440918
2019-04-04,10.897000312805176
2019-04-05,10.897000312805176
2019-04-08,11.0
2019-04-09,10.946999549865723
2019-04-10,11.0
2019-04-11,11.0
2019-04-12,11.0
2019-04-15,11.013999938964844
2019-04-16,11.013999938964844
2019-04-17,11.013999938964844
2019-04-18,11.013999938964844
2019-04-22,11.013999938964844
2019-04-23,11.013999938964844
2019-04-24,11.071999549865723
2019-04-25,11.071999549865723
2019-04-26,11.071999549865723
2019-04-29,11.039999961853027
2019-04-30,11.045000076293945
2019-05-01,11.045000076293945
2019-05-02,11.045000076293945
2019-05-03,11.045000076293945
2019-05-06,11.045000076293945
2019-05-07,11.045000076293945
2019-05-08,11.045000076293945
2019-05-09,11.045000076293945
2019-05-10,11.045000076293945
2019-05-13,11.045000076293945
2019-05-14,11.045000076293945
2019-05-15,10.835000038146973
2019-05-16,10.975000381469727
2019-05-17,10.975000381469727
2019-05-20,10.800000190734863
2019-05-21,10.800000190734863
2019-05-22,10.852999687194824
2019-05-23,10.852999687194824
2019-05-24,10.852999687194824
2019-05-28,10.852999687194824
2019-05-29,10.852999687194824
2019-05-30,10.710000038146973
2019-05-31,10.630000114440918
2019-06-03,10.630000114440918
2019-06-04,10.680000305175781
2019-06-05,10.84000015258789
2019-06-06,10.9399995803833
2019-06-07,10.9399995803833
2019-06-10,11.008000373840332
2019-06-11,11.008000373840332
2019-06-12,10.987000465393066
2019-06-13,10.987000465393066
2019-06-14,10.987000465393066
2019-06-17,10.987000465393066
2019-06-18,11.170000076293945
2019-06-19,11.199999809265137
2019-06-20,11.239999771118164
2019-06-21,11.239999771118164
2019-06-24,11.22599983215332
2019-06-25,11.199999809265137
2019-06-26,10.944999694824219
2019-06-27,11.003999710083008
2019-06-28,11.050000190734863
2019-07-01,11.050000190734863
2019-07-02,11.050000190734863
2019-07-03,11.050000190734863
2019-07-05,11.050000190734863
2019-07-08,11.230999946594238
2019-07-09,11.230999946594238
2019-07-10,11.230999946594238
2019-07-11,11.230999946594238
2019-07-12,11.25
2019-07-15,11.319999694824219
2019-07-16,11.319999694824219
2019-07-17,11.319999694824219
2019-07-18,11.255999565124512
2019-07-19,11.255999565124512
2019-07-22,11.255999565124512
2019-07-23,11.164999961853027
2019-07-24,11.164999961853027
2019-07-25,11.164999961853027
2019-07-26,11.164999961853027
2019-07-29,11.239999771118164
2019-07-30,11.239999771118164
2019-07-31,11.210000038146973
2019-08-01,11.220000267028809
2019-08-02,11.220000267028809
2019-08-05,10.829999923706055
2019-08-06,10.829999923706055
2019-08-07,10.859999656677246
2019-08-08,11.100000381469727
2019-08-09,11.15999984741211
2019-08-12,11.100000381469727
2019-08-13,11.100000381469727
2019-08-14,11.050000190734863
2019-08-15,11.050000190734863
2019-08-16,11.072999954223633
2019-08-19,11.072999954223633
2019-08-20,11.072999954223633
2019-08-21,11.072999954223633
2019-08-22,11.184000015258789
2019-08-23,11.184000015258789
2019-08-26,10.989999771118164
2019-08-27,11.090999603271484
2019-08-28,11.090999603271484
2019-08-29,11.199999809265137
2019-08-30,11.220000267028809
2019-09-03,11.199999809265137
2019-09-04,11.380000114440918
2019-09-05,11.380000114440918
2019-09-06,11.555000305175781
2019-09-09,11.555000305175781
2019-09-10,11.210000038146973
2019-09-11,11.210000038146973
2019-09-12,11.210000038146973
2019-09-13,11.210000038146973
2019-09-16,11.210000038146973
2019-09-17,11.300000190734863
2019-09-18,11.300000190734863
2019-09-19,11.388999938964844
2019-09-20,11.300000190734863
2019-09-23,11.35200023651123
2019-09-24,11.279999732971191
2019-09-25,11.279999732971191
2019-09-26,11.345000267028809
2019-09-27,11.3149995803833
2019-09-30,11.260000228881836
2019-10-01,11.263999938964844
2019-10-02,11.263999938964844
2019-10-03,11.263999938964844
2019-10-04,11.263999938964844
2019-10-07,11.263999938964844
2019-10-08,11.239999771118164
2019-10-09,11.25
2019-10-10,11.25
2019-10-11,11.25
2019-10-14,11.25
2019-10-15,11.25
2019-10-16,11.25
2019-10-17,11.25
2019-10-18,11.25
2019-10-21,11.25
2019-10-22,11.25
2019-10-23,11.25
2019-10-24,11.25
2019-10-25,11.25
2019-10-28,11.260000228881836
2019-10-29,11.260000228881836
2019-10-30,11.369999885559082
2019-10-31,11.369999885559082
2019-11-01,11.395999908447266
2019-11-04,11.404999732971191
2019-11-05,11.404999732971191
2019-11-06,11.404999732971191
2019-11-07,11.404999732971191
2019-11-08,11.404999732971191
2019-11-11,11.236000061035156
2019-11-12,11.236000061035156
2019-11-13,11.236000061035156
2019-11-14,11.236000061035156
2019-11-15,11.25
2019-11-18,11.239999771118164
2019-11-19,11.050000190734863
2019-11-20,10.90999984741211
2019-11-21,11.145000457763672
2019-11-22,11.039999961853027
2019-11-25,11.1850004196167
2019-11-26,11.1850004196167
2019-11-27,11.3149995803833
2019-11-29,11.390000343322754
2019-12-02,11.194999694824219
2019-12-03,11.076000213623047
2019-12-04,11.149999618530273
2019-12-05,11.149999618530273
2019-12-06,11.15999984741211
2019-12-09,11.210000038146973
2019-12-10,10.920000076293945
2019-12-11,11.107000350952148
2019-12-12,11.274999618530273
2019-12-13,11.274999618530273
2019-12-16,11.449999809265137
2019-12-17,11.449999809265137
2019-12-18,11.414999961853027
2019-12-19,11.335000038146973
2019-12-20,11.335000038146973
2019-12-23,11.475000381469727
2019-12-24,11.475000381469727
2019-12-26,11.210000038146973
2019-12-27,11.199999809265137
2019-12-30,11.131999969482422
2019-12-31,11.140000343322754
2020-01-02,11.180000305175781
2020-01-03,11.135000228881836
2020-01-06,11.135000228881836
2020-01-07,11.055000305175781
2020-01-08,11.085000038146973
2020-01-09,11.114999771118164
2020-01-10,11.289999961853027
2020-01-13,11.095999717712402
2020-01-14,11.244000434875488
2020-01-15,11.244000434875488
2020-01-16,11.244000434875488
2020-01-17,11.319999694824219
2020-01-21,11.15999984741211
2020-01-22,11.350000381469727
2020-01-23,11.420000076293945
2020-01-24,11.3100004196167
2020-01-27,11.220000267028809
2020-01-28,11.239999771118164
2020-01-29,11.100000381469727
2020-01-30,11.020000457763672
2020-01-31,11.109999656677246
2020-02-03,11.039999961853027
2020-02-04,11.039999961853027
2020-02-05,11.284000396728516
2020-02-06,11.074999809265137
2020-02-07,11.430000305175781
2020-02-10,11.607999801635742
2020-02-11,11.607999801635742
2020-02-12,11.710000038146973
2020-02-13,11.694999694824219
2020-02-14,11.694999694824219
2020-02-18,11.694999694824219
2020-02-19,11.6899995803833
2020-02-20,11.375
2020-02-21,11.515000343322754
2020-02-24,11.515000343322754
2020-02-25,10.781999588012695
2020-02-26,10.781999588012695
2020-02-27,10.357000350952148
2020-02-28,10.357000350952148
2020-03-02,10.369999885559082
2020-03-03,10.20300006866455
2020-03-04,10.4350004196167
2020-03-05,10.4350004196167
2020-03-06,10.107000350952148
2020-03-09,10.107000350952148
2020-03-10,10.107000350952148
2020-03-11,9.53600025177002
2020-03-12,8.649999618530273
2020-03-13,9.163000106811523
2020-03-16,9.163000106811523
2020-03-17,8.388999938964844
2020-03-18,8.531999588012695
2020-03-19,8.34000015258789
2020-03-20,8.399999618530273
2020-03-23,7.869999885559082
2020-03-24,7.869999885559082
2020-03-25,8.475000381469727
2020-03-26,8.928999900817871
2020-03-27,8.800000190734863
2020-03-30,9.15999984741211
2020-03-31,9.079999923706055
2020-04-01,8.789999961853027
2020-04-02,9.045000076293945
2020-04-03,9.045000076293945
2020-04-06,9.239999771118164
2020-04-07,9.239999771118164
2020-04-08,9.239999771118164
2020-04-09,9.239999771118164
2020-04-13,9.553999900817871
2020-04-14,9.553999900817871
2020-04-15,9.553999900817871
2020-04-16,9.595999717712402
2020-04-17,9.595999717712402
2020-04-20,9.899999618530273
2020-04-21,9.899999618530273
2020-04-22,9.520000457763672
2020-04-23,9.600000381469727
2020-04-24,9.649999618530273
2020-04-27,9.800000190734863
2020-04-28,9.800000190734863
2020-04-29,9.800000190734863
2020-04-30,9.75
2020-05-01,9.649999618530273
2020-05-04,9.579999923706055
2020-05-05,9.65999984741211
2020-05-06,9.569999694824219
2020-05-07,9.65999984741211
2020-05-08,9.569000244140625
2020-05-11,9.710000038146973
2020-05-12,9.710000038146973
2020-05-13,9.710000038146973
2020-05-14,9.680000305175781
2020-05-15,9.680000305175781
2020-05-18,9.770000457763672
2020-05-19,9.770000457763672
2020-05-20,9.800000190734863
2020-05-21,9.84000015258789
2020-05-22,9.760000228881836
2020-05-26,9.65999984741211
2020-05-27,9.619999885559082
2020-05-28,9.84000015258789
2020-05-29,9.864999771118164
2020-06-01,10.050000190734863
2020-06-02,10.050000190734863
2020-06-03,10.050000190734863
2020-06-04,10.140000343322754
2020-06-05,10.100000381469727
2020-06-08,10.170000076293945
2020-06-09,10.170000076293945
2020-06-10,10.1850004196167
2020-06-11,10.130000114440918
2020-06-12,10.130000114440918
2020-06-15,10.130000114440918
2020-06-16,10.130000114440918
2020-06-17,10.130000114440918
2020-06-18,10.100000381469727
2020-06-19,10.074999809265137
2020-06-22,10.074999809265137
2020-06-23,9.968000411987305
2020-06-24,9.920000076293945
2020-06-25,9.920000076293945
2020-06-26,10.15999984741211
2020-06-29,10.119999885559082
2020-06-30,10.140000343322754
2020-07-01,10.319999694824219
2020-07-02,10.319999694824219
2020-07-06,10.319999694824219
2020-07-07,10.319999694824219
2020-07-08,10.319999694824219
2020-07-09,10.319999694824219
2020-07-10,10.319999694824219
2020-07-13,10.319999694824219
2020-07-14,10.319999694824219
2020-07-15,10.670000076293945
2020-07-16,10.670000076293945
2020-07-17,10.670000076293945
2020-07-20,10.609999656677246
2020-07-21,10.760000228881836
2020-07-22,10.760000228881836
2020-07-23,10.760000228881836
2020-07-24,10.760000228881836
2020-07-27,10.760000228881836
2020-07-28,10.899999618530273
2020-07-29,10.899999618530273
2020-07-30,10.899999618530273
2020-07-31,10.899999618530273
2020-08-03,10.899999618530273
2020-08-04,10.899999618530273
2020-08-05,10.899999618530273
2020-08-06,10.899999618530273
2020-08-07,11.3100004196167
2020-08-10,11.3100004196167
2020-08-11,11.3100004196167
2020-08-12,11.3100004196167
2020-08-13,11.3100004196167
2020-08-14,11.3100004196167
2020-08-17,11.180000305175781
2020-08-18,11.180000305175781
2020-08-19,11.180000305175781
2020-08-20,11.180000305175781
2020-08-21,11.239999771118164
2020-08-24,11.352999687194824
2020-08-25,11.352999687194824
2020-08-26,11.352999687194824
2020-08-27,11.220000267028809
2020-08-28,11.34000015258789
2020-08-31,11.34000015258789
2020-09-01,11.569999694824219
2020-09-02,11.569999694824219
2020-09-03,11.569999694824219
2020-09-04,11.335000038146973
2020-09-08,10.890000343322754
2020-09-09,10.994999885559082
2020-09-10,10.970000267028809
2020-09-11,10.904999732971191
2020-09-14,11.097000122070312
2020-09-15,11.097000122070312
2020-09-16,11.097000122070312
2020-09-17,11.130000114440918
2020-09-18,11.130000114440918
2020-09-21,11.130000114440918
2020-09-22,11.130000114440918
2020-09-23,11.130000114440918
2020-09-24,11.130000114440918
2020-09-25,11.130000114440918
2020-09-28,11.130000114440918
2020-09-29,11.130000114440918
2020-09-30,11.130000114440918
2020-10-01,11.130000114440918
2020-10-02,11.130000114440918
2020-10-05,11.130000114440918
2020-10-06,11.260000228881836
2020-10-07,11.260000228881836
2020-10-08,11.260000228881836
2020-10-09,11.126999855041504
2020-10-12,11.126999855041504
2020-10-13,11.550000190734863
2020-10-14,11.550000190734863
2020-10-15,11.524999618530273
2020-10-16,11.524999618530273
2020-10-19,11.336000442504883
2020-10-20,11.336000442504883
2020-10-21,11.305000305175781
2020-10-22,11.300000190734863
2020-10-23,11.300000190734863
2020-10-26,11.239999771118164
2020-10-27,11.239999771118164
2020-10-28,11.239999771118164
2020-10-29,10.984999656677246
2020-10-30,10.984999656677246
2020-11-02,10.899999618530273
2020-11-03,10.899999618530273
2020-11-04,10.899999618530273
2020-11-05,10.899999618530273
2020-11-06,11.5649995803833
2020-11-09,11.449999809265137
2020-11-10,11.449999809265137
2020-11-11,11.449999809265137
2020-11-12,11.449999809265137
2020-11-13,11.529999732971191
2020-11-16,11.529999732971191
2020-11-17,11.600000381469727
2020-11-18,11.600000381469727
2020-11-19,11.600000381469727
2020-11-20,11.600000381469727
2020-11-23,11.600000381469727
2020-11-24,11.600000381469727
2020-11-25,11.539999961853027
2020-11-27,11.539999961853027
2020-11-30,11.539999961853027
2020-12-01,11.470000267028809
2020-12-02,11.600000381469727
2020-12-03,11.6899995803833
2020-12-04,11.6899995803833
2020-12-07,11.6899995803833
2020-12-08,11.6899995803833
2020-12-09,11.6899995803833
2020-12-10,11.6899995803833
2020-12-11,11.84000015258789
2020-12-14,11.84000015258789
2020-12-15,11.84000015258789
2020-12-16,11.84000015258789
2020-12-17,12.079999923706055
2020-12-18,12.1899995803833
2020-12-21,12.1899995803833
2020-12-22,12.1899995803833
2020-12-23,12.170000076293945
2020-12-24,12.145000457763672
2020-12-28,12.130000114440918
2020-12-29,12.130000114440918
2020-12-30,12.130000114440918
2020-12-31,12.130000114440918
2021-01-04,12.130000114440918
2021-01-05,12.199999809265137
2021-01-06,12.164999961853027
2021-01-07,12.510000228881836
2021-01-08,12.579999923706055
2021-01-11,12.541000366210938
2021-01-12,12.628999710083008
2021-01-13,12.628999710083008
2021-01-14,12.628999710083008
2021-01-15,12.628999710083008
2021-01-19,12.628999710083008
2021-01-20,12.78499984741211
2021-01-21,12.78499984741211
2021-01-22,12.786999702453613
2021-01-25,12.786999702453613
2021-01-26,12.786999702453613
2021-01-27,12.786999702453613
2021-01-28,12.505999565124512
2021-01-29,12.505999565124512
2021-02-01,12.505999565124512
2021-02-02,12.505999565124512
2021-02-03,12.505999565124512
2021-02-04,12.505999565124512
2021-02-05,12.6899995803833
2021-02-08,12.739999771118164
2021-02-09,13.079999923706055
2021-02-10,13.079999923706055
2021-02-11,13.079999923706055
2021-02-12,13.180000305175781
2021-02-16,13.180000305175781
2021-02-17,13.180000305175781
2021-02-18,13.027999877929688
2021-02-19,13.027999877929688
2021-02-22,13.027999877929688
2021-02-23,12.85099983215332
2021-02-24,12.85099983215332
2021-02-25,12.581999778747559
2021-02-26,12.581999778747559
2021-03-01,12.581999778747559
2021-03-02,12.767000198364258
2021-03-03,12.767000198364258
2021-03-04,12.767000198364258
2021-03-05,12.767000198364258
2021-03-08,12.767000198364258
2021-03-09,12.767000198364258
2021-03-10,12.767000198364258
2021-03-11,12.767000198364258
2021-03-12,12.767000198364258
2021-03-15,12.767000198364258
2021-03-16,13.029999732971191
2021-03-17,13.029999732971191
2021-03-18,13.029999732971191
2021-03-19,13.029999732971191
2021-03-22,12.835000038146973
2021-03-23,12.835000038146973
2021-03-24,12.835000038146973
2021-03-25,12.550000190734863
2021-03-26,12.550000190734863
2021-03-29,12.59000015258789
2021-03-30,12.59000015258789
2021-03-31,12.59000015258789
2021-04-01,12.59000015258789
2021-04-05,12.855999946594238
2021-04-06,12.855999946594238
2021-04-07,12.855999946594238
2021-04-08,12.855999946594238
2021-04-09,12.855999946594238
2021-04-12,12.855999946594238
2021-04-13,12.855999946594238
2021-04-14,12.895000457763672
2021-04-15,12.895000457763672
2021-04-16,12.970000267028809
2021-04-19,13.062000274658203
2021-04-20,13.062000274658203
2021-04-21,13.072999954223633
2021-04-22,13.072999954223633
2021-04-23,13.072999954223633
2021-04-26,13.072999954223633
2021-04-27,13.072999954223633
2021-04-28,13.277000427246094
2021-04-29,13.277000427246094
2021-04-30,13.277000427246094
2021-05-03,13.277000427246094
2021-05-04,13.277000427246094
2021-05-05,13.229999542236328
2021-05-06,13.350000381469727
2021-05-07,13.350000381469727
2021-05-10,13.350000381469727
2021-05-11,13.350000381469727
2021-05-12,12.843000411987305
2021-05-13,12.843000411987305
2021-05-14,13.140000343322754
