,CWCO
2011-08-18,8.130000114440918
2011-08-19,7.889999866485596
2011-08-22,7.820000171661377
2011-08-23,8.270000457763672
2011-08-24,8.289999961853027
2011-08-25,7.849999904632568
2011-08-26,8.039999961853027
2011-08-29,8.359999656677246
2011-08-30,8.4399995803833
2011-08-31,8.149999618530273
2011-09-01,7.949999809265137
2011-09-02,7.659999847412109
2011-09-06,8.039999961853027
2011-09-07,8.239999771118164
2011-09-08,8.100000381469727
2011-09-09,8.0
2011-09-12,8.260000228881836
2011-09-13,8.270000457763672
2011-09-14,8.199999809265137
2011-09-15,8.119999885559082
2011-09-16,8.270000457763672
2011-09-19,8.220000267028809
2011-09-20,8.25
2011-09-21,8.210000038146973
2011-09-22,7.75
2011-09-23,8.140000343322754
2011-09-26,8.119999885559082
2011-09-27,8.270000457763672
2011-09-28,8.0
2011-09-29,8.239999771118164
2011-09-30,7.880000114440918
2011-10-03,7.610000133514404
2011-10-04,8.739999771118164
2011-10-05,8.710000038146973
2011-10-06,8.729999542236328
2011-10-07,8.600000381469727
2011-10-10,8.970000267028809
2011-10-11,8.960000038146973
2011-10-12,8.960000038146973
2011-10-13,8.8100004196167
2011-10-14,9.039999961853027
2011-10-17,8.789999961853027
2011-10-18,9.279999732971191
2011-10-19,9.4399995803833
2011-10-20,9.550000190734863
2011-10-21,9.539999961853027
2011-10-24,9.779999732971191
2011-10-25,9.300000190734863
2011-10-26,9.550000190734863
2011-10-27,9.739999771118164
2011-10-28,9.300000190734863
2011-10-31,9.279999732971191
2011-11-01,8.979999542236328
2011-11-02,9.119999885559082
2011-11-03,9.460000038146973
2011-11-04,9.15999984741211
2011-11-07,9.279999732971191
2011-11-08,9.5600004196167
2011-11-09,8.899999618530273
2011-11-10,8.699999809265137
2011-11-11,9.039999961853027
2011-11-14,8.890000343322754
2011-11-15,9.010000228881836
2011-11-16,8.649999618530273
2011-11-17,8.350000381469727
2011-11-18,8.470000267028809
2011-11-21,8.300000190734863
2011-11-22,8.25
2011-11-23,7.510000228881836
2011-11-25,7.260000228881836
2011-11-28,7.599999904632568
2011-11-29,7.829999923706055
2011-11-30,8.229999542236328
2011-12-01,8.029999732971191
2011-12-02,8.0
2011-12-05,8.010000228881836
2011-12-06,8.220000267028809
2011-12-07,8.09000015258789
2011-12-08,7.829999923706055
2011-12-09,7.929999828338623
2011-12-12,7.869999885559082
2011-12-13,7.809999942779541
2011-12-14,8.229999542236328
2011-12-15,8.520000457763672
2011-12-16,9.229999542236328
2011-12-19,8.729999542236328
2011-12-20,8.600000381469727
2011-12-21,8.489999771118164
2011-12-22,8.289999961853027
2011-12-23,8.289999961853027
2011-12-27,8.229999542236328
2011-12-28,8.829999923706055
2011-12-29,8.600000381469727
2011-12-30,8.579999923706055
2012-01-03,8.90999984741211
2012-01-04,8.989999771118164
2012-01-05,9.15999984741211
2012-01-06,9.069999694824219
2012-01-09,8.90999984741211
2012-01-10,9.039999961853027
2012-01-11,9.010000228881836
2012-01-12,8.949999809265137
2012-01-13,8.770000457763672
2012-01-17,8.779999732971191
2012-01-18,8.890000343322754
2012-01-19,8.800000190734863
2012-01-20,9.010000228881836
2012-01-23,8.880000114440918
2012-01-24,8.600000381469727
2012-01-25,8.210000038146973
2012-01-26,7.800000190734863
2012-01-27,7.440000057220459
2012-01-30,7.849999904632568
2012-01-31,7.789999961853027
2012-02-01,7.989999771118164
2012-02-02,8.050000190734863
2012-02-03,8.180000305175781
2012-02-06,8.100000381469727
2012-02-07,8.25
2012-02-08,8.5600004196167
2012-02-09,8.420000076293945
2012-02-10,8.399999618530273
2012-02-13,8.380000114440918
2012-02-14,8.270000457763672
2012-02-15,8.140000343322754
2012-02-16,8.300000190734863
2012-02-17,8.319999694824219
2012-02-21,8.470000267028809
2012-02-22,8.380000114440918
2012-02-23,8.489999771118164
2012-02-24,8.100000381469727
2012-02-27,8.100000381469727
2012-02-28,7.96999979019165
2012-02-29,8.270000457763672
2012-03-01,8.039999961853027
2012-03-02,7.949999809265137
2012-03-05,8.180000305175781
2012-03-06,8.079999923706055
2012-03-07,8.25
2012-03-08,8.239999771118164
2012-03-09,8.109999656677246
2012-03-12,7.880000114440918
2012-03-13,8.130000114440918
2012-03-14,7.71999979019165
2012-03-15,7.869999885559082
2012-03-16,7.630000114440918
2012-03-19,7.699999809265137
2012-03-20,7.599999904632568
2012-03-21,7.579999923706055
2012-03-22,7.630000114440918
2012-03-23,7.739999771118164
2012-03-26,7.889999866485596
2012-03-27,7.820000171661377
2012-03-28,7.730000019073486
2012-03-29,7.769999980926514
2012-03-30,7.909999847412109
2012-04-02,7.860000133514404
2012-04-03,7.699999809265137
2012-04-04,7.559999942779541
2012-04-05,7.510000228881836
2012-04-09,7.289999961853027
2012-04-10,7.179999828338623
2012-04-11,7.349999904632568
2012-04-12,7.429999828338623
2012-04-13,7.260000228881836
2012-04-16,7.25
2012-04-17,7.429999828338623
2012-04-18,7.170000076293945
2012-04-19,7.010000228881836
2012-04-20,7.079999923706055
2012-04-23,7.300000190734863
2012-04-24,7.440000057220459
2012-04-25,7.46999979019165
2012-04-26,7.28000020980835
2012-04-27,7.28000020980835
2012-04-30,7.170000076293945
2012-05-01,7.130000114440918
2012-05-02,7.110000133514404
2012-05-03,7.320000171661377
2012-05-04,7.25
2012-05-07,7.199999809265137
2012-05-08,7.199999809265137
2012-05-09,7.119999885559082
2012-05-10,7.110000133514404
2012-05-11,7.03000020980835
2012-05-14,7.090000152587891
2012-05-15,7.059999942779541
2012-05-16,7.0
2012-05-17,7.010000228881836
2012-05-18,6.989999771118164
2012-05-21,7.170000076293945
2012-05-22,7.199999809265137
2012-05-23,7.269999980926514
2012-05-24,7.710000038146973
2012-05-25,7.590000152587891
2012-05-29,7.639999866485596
2012-05-30,7.570000171661377
2012-05-31,7.679999828338623
2012-06-01,7.559999942779541
2012-06-04,7.519999980926514
2012-06-05,7.449999809265137
2012-06-06,7.559999942779541
2012-06-07,7.659999847412109
2012-06-08,7.989999771118164
2012-06-11,7.989999771118164
2012-06-12,7.929999828338623
2012-06-13,7.760000228881836
2012-06-14,7.889999866485596
2012-06-15,7.989999771118164
2012-06-18,7.980000019073486
2012-06-19,8.100000381469727
2012-06-20,8.079999923706055
2012-06-21,7.949999809265137
2012-06-22,8.079999923706055
2012-06-25,8.039999961853027
2012-06-26,7.980000019073486
2012-06-27,8.039999961853027
2012-06-28,8.079999923706055
2012-06-29,8.289999961853027
2012-07-02,8.329999923706055
2012-07-03,8.390000343322754
2012-07-05,8.420000076293945
2012-07-06,8.619999885559082
2012-07-09,8.550000190734863
2012-07-10,8.569999694824219
2012-07-11,8.539999961853027
2012-07-12,8.550000190734863
2012-07-13,8.670000076293945
2012-07-16,8.600000381469727
2012-07-17,8.5600004196167
2012-07-18,8.520000457763672
2012-07-19,8.390000343322754
2012-07-20,8.09000015258789
2012-07-23,8.09000015258789
2012-07-24,8.029999732971191
2012-07-25,8.0
2012-07-26,8.229999542236328
2012-07-27,8.489999771118164
2012-07-30,8.399999618530273
2012-07-31,8.199999809265137
2012-08-01,7.989999771118164
2012-08-02,8.039999961853027
2012-08-03,8.359999656677246
2012-08-06,8.329999923706055
2012-08-07,8.350000381469727
2012-08-08,8.380000114440918
2012-08-09,8.40999984741211
2012-08-10,8.399999618530273
2012-08-13,8.329999923706055
2012-08-14,8.220000267028809
2012-08-15,8.050000190734863
2012-08-16,8.09000015258789
2012-08-17,8.100000381469727
2012-08-20,8.130000114440918
2012-08-21,8.09000015258789
2012-08-22,7.929999828338623
2012-08-23,7.980000019073486
2012-08-24,8.0600004196167
2012-08-27,8.079999923706055
2012-08-28,8.09000015258789
2012-08-29,8.210000038146973
2012-08-30,8.140000343322754
2012-08-31,8.15999984741211
2012-09-04,8.270000457763672
2012-09-05,8.449999809265137
2012-09-06,8.460000038146973
2012-09-07,8.4399995803833
2012-09-10,8.449999809265137
2012-09-11,8.270000457763672
2012-09-12,8.420000076293945
2012-09-13,8.699999809265137
2012-09-14,8.5
2012-09-17,8.460000038146973
2012-09-18,8.579999923706055
2012-09-19,8.460000038146973
2012-09-20,8.449999809265137
2012-09-21,8.239999771118164
2012-09-24,8.350000381469727
2012-09-25,8.279999732971191
2012-09-26,8.399999618530273
2012-09-27,8.40999984741211
2012-09-28,8.270000457763672
2012-10-01,8.25
2012-10-02,8.289999961853027
2012-10-03,8.229999542236328
2012-10-04,8.220000267028809
2012-10-05,8.199999809265137
2012-10-08,8.140000343322754
2012-10-09,8.130000114440918
2012-10-10,8.170000076293945
2012-10-11,8.239999771118164
2012-10-12,8.109999656677246
2012-10-15,8.210000038146973
2012-10-16,8.149999618530273
2012-10-17,8.199999809265137
2012-10-18,8.0
2012-10-19,7.889999866485596
2012-10-22,7.789999961853027
2012-10-23,7.71999979019165
2012-10-24,7.78000020980835
2012-10-25,8.039999961853027
2012-10-26,8.0
2012-10-31,7.849999904632568
2012-11-01,7.730000019073486
2012-11-02,7.659999847412109
2012-11-05,7.670000076293945
2012-11-06,7.650000095367432
2012-11-07,7.510000228881836
2012-11-08,7.429999828338623
2012-11-09,7.03000020980835
2012-11-12,7.25
2012-11-13,7.179999828338623
2012-11-14,6.949999809265137
2012-11-15,6.900000095367432
2012-11-16,6.78000020980835
2012-11-19,7.139999866485596
2012-11-20,7.170000076293945
2012-11-21,7.340000152587891
2012-11-23,7.349999904632568
2012-11-26,7.539999961853027
2012-11-27,7.699999809265137
2012-11-28,7.739999771118164
2012-11-29,7.820000171661377
2012-11-30,7.769999980926514
2012-12-03,7.53000020980835
2012-12-04,7.760000228881836
2012-12-05,7.619999885559082
2012-12-06,7.579999923706055
2012-12-07,7.570000171661377
2012-12-10,7.460000038146973
2012-12-11,7.630000114440918
2012-12-12,7.599999904632568
2012-12-13,7.449999809265137
2012-12-14,7.559999942779541
2012-12-17,7.679999828338623
2012-12-18,7.789999961853027
2012-12-19,7.579999923706055
2012-12-20,7.550000190734863
2012-12-21,7.400000095367432
2012-12-24,7.599999904632568
2012-12-26,7.550000190734863
2012-12-27,7.539999961853027
2012-12-28,7.380000114440918
2012-12-31,7.400000095367432
2013-01-02,7.670000076293945
2013-01-03,7.710000038146973
2013-01-04,7.860000133514404
2013-01-07,7.699999809265137
2013-01-08,8.069999694824219
2013-01-09,8.319999694824219
2013-01-10,8.279999732971191
2013-01-11,8.380000114440918
2013-01-14,8.319999694824219
2013-01-15,8.380000114440918
2013-01-16,8.15999984741211
2013-01-17,8.470000267028809
2013-01-18,8.529999732971191
2013-01-22,8.5600004196167
2013-01-23,8.550000190734863
2013-01-24,8.619999885559082
2013-01-25,8.869999885559082
2013-01-28,8.90999984741211
2013-01-29,9.09000015258789
2013-01-30,9.0
2013-01-31,8.9399995803833
2013-02-01,9.140000343322754
2013-02-04,9.170000076293945
2013-02-05,9.130000114440918
2013-02-06,9.170000076293945
2013-02-07,9.079999923706055
2013-02-08,9.1899995803833
2013-02-11,9.039999961853027
2013-02-12,9.210000038146973
2013-02-13,9.109999656677246
2013-02-14,9.220000267028809
2013-02-15,9.100000381469727
2013-02-19,9.170000076293945
2013-02-20,9.109999656677246
2013-02-21,9.029999732971191
2013-02-22,9.229999542236328
2013-02-25,8.930000305175781
2013-02-26,9.300000190734863
2013-02-27,9.1899995803833
2013-02-28,9.119999885559082
2013-03-01,9.430000305175781
2013-03-04,9.170000076293945
2013-03-05,9.029999732971191
2013-03-06,9.1899995803833
2013-03-07,9.180000305175781
2013-03-08,9.15999984741211
2013-03-11,9.100000381469727
2013-03-12,9.420000076293945
2013-03-13,9.460000038146973
2013-03-14,9.390000343322754
2013-03-15,9.170000076293945
2013-03-18,9.069999694824219
2013-03-19,9.109999656677246
2013-03-20,9.359999656677246
2013-03-21,9.4399995803833
2013-03-22,9.520000457763672
2013-03-25,9.600000381469727
2013-03-26,9.8100004196167
2013-03-27,9.649999618530273
2013-03-28,9.899999618530273
2013-04-01,9.279999732971191
2013-04-02,9.460000038146973
2013-04-03,9.119999885559082
2013-04-04,9.180000305175781
2013-04-05,9.180000305175781
2013-04-08,9.260000228881836
2013-04-09,9.329999923706055
2013-04-10,9.369999885559082
2013-04-11,9.399999618530273
2013-04-12,9.3100004196167
2013-04-15,9.210000038146973
2013-04-16,9.34000015258789
2013-04-17,9.050000190734863
2013-04-18,9.34000015258789
2013-04-19,9.430000305175781
2013-04-22,9.65999984741211
2013-04-23,9.619999885559082
2013-04-24,9.84000015258789
2013-04-25,9.819999694824219
2013-04-26,9.859999656677246
2013-04-29,9.949999809265137
2013-04-30,9.970000267028809
2013-05-01,9.460000038146973
2013-05-02,9.539999961853027
2013-05-03,9.760000228881836
2013-05-06,9.84000015258789
2013-05-07,9.930000305175781
2013-05-08,9.9399995803833
2013-05-09,9.960000038146973
2013-05-10,9.979999542236328
2013-05-13,10.119999885559082
2013-05-14,10.199999809265137
2013-05-15,10.369999885559082
2013-05-16,10.270000457763672
2013-05-17,10.420000076293945
2013-05-20,10.380000114440918
2013-05-21,10.319999694824219
2013-05-22,10.5
2013-05-23,10.649999618530273
2013-05-24,10.779999732971191
2013-05-28,11.079999923706055
2013-05-29,10.960000038146973
2013-05-30,10.9399995803833
2013-05-31,10.789999961853027
2013-06-03,10.789999961853027
2013-06-04,10.59000015258789
2013-06-05,10.609999656677246
2013-06-06,10.649999618530273
2013-06-07,10.680000305175781
2013-06-10,10.770000457763672
2013-06-11,10.829999923706055
2013-06-12,11.300000190734863
2013-06-13,11.3100004196167
2013-06-14,11.279999732971191
2013-06-17,11.260000228881836
2013-06-18,11.010000228881836
2013-06-19,10.949999809265137
2013-06-20,10.710000038146973
2013-06-21,11.0
2013-06-24,10.979999542236328
2013-06-25,11.020000457763672
2013-06-26,10.949999809265137
2013-06-27,11.010000228881836
2013-06-28,11.430000305175781
2013-07-01,11.100000381469727
2013-07-02,11.210000038146973
2013-07-03,11.149999618530273
2013-07-05,11.100000381469727
2013-07-08,11.449999809265137
2013-07-09,11.529999732971191
2013-07-10,11.510000228881836
2013-07-11,11.9399995803833
2013-07-12,12.239999771118164
2013-07-15,11.960000038146973
2013-07-16,12.0
2013-07-17,12.0
2013-07-18,11.989999771118164
2013-07-19,11.75
2013-07-22,11.899999618530273
2013-07-23,11.800000190734863
2013-07-24,11.949999809265137
2013-07-25,12.1899995803833
2013-07-26,12.109999656677246
2013-07-29,11.850000381469727
2013-07-30,11.890000343322754
2013-07-31,11.859999656677246
2013-08-01,12.069999694824219
2013-08-02,12.130000114440918
2013-08-05,11.979999542236328
2013-08-06,12.210000038146973
2013-08-07,12.1899995803833
2013-08-08,12.319999694824219
2013-08-09,12.069999694824219
2013-08-12,12.699999809265137
2013-08-13,12.369999885559082
2013-08-14,12.390000343322754
2013-08-15,12.09000015258789
2013-08-16,12.449999809265137
2013-08-19,12.699999809265137
2013-08-20,12.869999885559082
2013-08-21,12.970000267028809
2013-08-22,13.399999618530273
2013-08-23,13.75
2013-08-26,13.760000228881836
2013-08-27,12.979999542236328
2013-08-28,12.84000015258789
2013-08-29,13.140000343322754
2013-08-30,12.770000457763672
2013-09-03,13.0
2013-09-04,12.989999771118164
2013-09-05,12.949999809265137
2013-09-06,12.859999656677246
2013-09-09,13.239999771118164
2013-09-10,13.550000190734863
2013-09-11,13.850000381469727
2013-09-12,13.8100004196167
2013-09-13,13.880000114440918
2013-09-16,13.899999618530273
2013-09-17,14.119999885559082
2013-09-18,14.34000015258789
2013-09-19,14.59000015258789
2013-09-20,14.8100004196167
2013-09-23,14.859999656677246
2013-09-24,14.850000381469727
2013-09-25,14.90999984741211
2013-09-26,14.899999618530273
2013-09-27,14.789999961853027
2013-09-30,14.970000267028809
2013-10-01,14.960000038146973
2013-10-02,14.75
2013-10-03,14.34000015258789
2013-10-04,14.449999809265137
2013-10-07,14.670000076293945
2013-10-08,14.6899995803833
2013-10-09,15.199999809265137
2013-10-10,15.390000343322754
2013-10-11,16.239999771118164
2013-10-14,15.529999732971191
2013-10-15,15.739999771118164
2013-10-16,15.770000457763672
2013-10-17,16.280000686645508
2013-10-18,16.829999923706055
2013-10-21,15.970000267028809
2013-10-22,15.529999732971191
2013-10-23,15.630000114440918
2013-10-24,15.819999694824219
2013-10-25,15.5
2013-10-28,15.729999542236328
2013-10-29,15.75
2013-10-30,15.5
2013-10-31,15.039999961853027
2013-11-01,14.979999542236328
2013-11-04,14.819999694824219
2013-11-05,15.390000343322754
2013-11-06,14.9399995803833
2013-11-07,14.6899995803833
2013-11-08,15.029999732971191
2013-11-11,14.90999984741211
2013-11-12,14.84000015258789
2013-11-13,12.09000015258789
2013-11-14,11.630000114440918
2013-11-15,11.539999961853027
2013-11-18,11.170000076293945
2013-11-19,10.979999542236328
2013-11-20,11.149999618530273
2013-11-21,11.600000381469727
2013-11-22,12.010000228881836
2013-11-25,12.229999542236328
2013-11-26,12.359999656677246
2013-11-27,12.520000457763672
2013-11-29,12.569999694824219
2013-12-02,12.289999961853027
2013-12-03,12.460000038146973
2013-12-04,12.359999656677246
2013-12-05,12.420000076293945
2013-12-06,13.050000190734863
2013-12-09,12.59000015258789
2013-12-10,12.800000190734863
2013-12-11,12.9399995803833
2013-12-12,13.1899995803833
2013-12-13,13.279999732971191
2013-12-16,13.479999542236328
2013-12-17,14.149999618530273
2013-12-18,14.59000015258789
2013-12-19,14.420000076293945
2013-12-20,14.859999656677246
2013-12-23,14.819999694824219
2013-12-24,14.890000343322754
2013-12-26,14.460000038146973
2013-12-27,14.369999885559082
2013-12-30,14.0
2013-12-31,14.100000381469727
2014-01-02,13.529999732971191
2014-01-03,13.520000457763672
2014-01-06,13.380000114440918
2014-01-07,14.170000076293945
2014-01-08,13.800000190734863
2014-01-09,13.739999771118164
2014-01-10,13.789999961853027
2014-01-13,13.75
2014-01-14,13.720000267028809
2014-01-15,13.8100004196167
2014-01-16,13.9399995803833
2014-01-17,13.760000228881836
2014-01-21,14.470000267028809
2014-01-22,14.170000076293945
2014-01-23,14.270000457763672
2014-01-24,13.640000343322754
2014-01-27,13.119999885559082
2014-01-28,13.149999618530273
2014-01-29,12.609999656677246
2014-01-30,12.720000267028809
2014-01-31,12.859999656677246
2014-02-03,12.470000267028809
2014-02-04,12.180000305175781
2014-02-05,11.430000305175781
2014-02-06,11.279999732971191
2014-02-07,11.729999542236328
2014-02-10,12.239999771118164
2014-02-11,12.619999885559082
2014-02-12,12.550000190734863
2014-02-13,12.520000457763672
2014-02-14,12.390000343322754
2014-02-18,12.5600004196167
2014-02-19,12.300000190734863
2014-02-20,12.869999885559082
2014-02-21,12.84000015258789
2014-02-24,12.84000015258789
2014-02-25,12.829999923706055
2014-02-26,12.600000381469727
2014-02-27,12.609999656677246
2014-02-28,12.539999961853027
2014-03-03,12.579999923706055
2014-03-04,13.260000228881836
2014-03-05,13.119999885559082
2014-03-06,13.229999542236328
2014-03-07,12.84000015258789
2014-03-10,12.779999732971191
2014-03-11,12.399999618530273
2014-03-12,12.609999656677246
2014-03-13,12.630000114440918
2014-03-14,12.859999656677246
2014-03-17,12.350000381469727
2014-03-18,13.0
2014-03-19,13.020000457763672
2014-03-20,13.020000457763672
2014-03-21,12.829999923706055
2014-03-24,13.100000381469727
2014-03-25,13.1899995803833
2014-03-26,12.899999618530273
2014-03-27,12.819999694824219
2014-03-28,12.789999961853027
2014-03-31,13.180000305175781
2014-04-01,12.949999809265137
2014-04-02,13.020000457763672
2014-04-03,12.75
2014-04-04,12.630000114440918
2014-04-07,12.350000381469727
2014-04-08,12.300000190734863
2014-04-09,12.380000114440918
2014-04-10,11.979999542236328
2014-04-11,11.6899995803833
2014-04-14,11.619999885559082
2014-04-15,11.59000015258789
2014-04-16,11.550000190734863
2014-04-17,11.720000267028809
2014-04-21,11.949999809265137
2014-04-22,12.180000305175781
2014-04-23,12.220000267028809
2014-04-24,12.109999656677246
2014-04-25,11.75
2014-04-28,11.65999984741211
2014-04-29,11.630000114440918
2014-04-30,11.619999885559082
2014-05-01,12.25
2014-05-02,12.279999732971191
2014-05-05,12.1899995803833
2014-05-06,11.970000267028809
2014-05-07,11.930000305175781
2014-05-08,11.859999656677246
2014-05-09,12.050000190734863
2014-05-12,12.479999542236328
2014-05-13,11.170000076293945
2014-05-14,10.680000305175781
2014-05-15,10.520000457763672
2014-05-16,10.380000114440918
2014-05-19,10.34000015258789
2014-05-20,10.050000190734863
2014-05-21,10.149999618530273
2014-05-22,10.6899995803833
2014-05-23,10.819999694824219
2014-05-27,10.760000228881836
2014-05-28,10.380000114440918
2014-05-29,10.140000343322754
2014-05-30,10.1899995803833
2014-06-02,11.0600004196167
2014-06-03,10.699999809265137
2014-06-04,10.59000015258789
2014-06-05,10.850000381469727
2014-06-06,10.550000190734863
2014-06-09,10.899999618530273
2014-06-10,11.359999656677246
2014-06-11,11.5
2014-06-12,11.470000267028809
2014-06-13,10.960000038146973
2014-06-16,11.539999961853027
2014-06-17,11.479999542236328
2014-06-18,11.779999732971191
2014-06-19,11.739999771118164
2014-06-20,12.25
2014-06-23,11.760000228881836
2014-06-24,11.510000228881836
2014-06-25,11.529999732971191
2014-06-26,11.449999809265137
2014-06-27,11.630000114440918
2014-06-30,11.770000457763672
2014-07-01,12.180000305175781
2014-07-02,11.890000343322754
2014-07-03,11.850000381469727
2014-07-07,11.34000015258789
2014-07-08,10.600000381469727
2014-07-09,10.899999618530273
2014-07-10,10.699999809265137
2014-07-11,10.729999542236328
2014-07-14,10.640000343322754
2014-07-15,10.479999542236328
2014-07-16,10.529999732971191
2014-07-17,10.460000038146973
2014-07-18,10.640000343322754
2014-07-21,10.760000228881836
2014-07-22,10.770000457763672
2014-07-23,10.510000228881836
2014-07-24,10.520000457763672
2014-07-25,10.59000015258789
2014-07-28,10.550000190734863
2014-07-29,10.449999809265137
2014-07-30,10.470000267028809
2014-07-31,10.390000343322754
2014-08-01,10.329999923706055
2014-08-04,10.319999694824219
2014-08-05,10.229999542236328
2014-08-06,10.380000114440918
2014-08-07,10.680000305175781
2014-08-08,11.020000457763672
2014-08-11,10.729999542236328
2014-08-12,11.4399995803833
2014-08-13,11.479999542236328
2014-08-14,11.5
2014-08-15,11.65999984741211
2014-08-18,11.979999542236328
2014-08-19,11.859999656677246
2014-08-20,11.529999732971191
2014-08-21,12.069999694824219
2014-08-22,11.800000190734863
2014-08-25,11.699999809265137
2014-08-26,11.869999885559082
2014-08-27,11.890000343322754
2014-08-28,11.979999542236328
2014-08-29,12.15999984741211
2014-09-02,12.449999809265137
2014-09-03,12.4399995803833
2014-09-04,12.399999618530273
2014-09-05,12.699999809265137
2014-09-08,12.8100004196167
2014-09-09,12.630000114440918
2014-09-10,12.649999618530273
2014-09-11,12.720000267028809
2014-09-12,12.420000076293945
2014-09-15,12.300000190734863
2014-09-16,12.529999732971191
2014-09-17,12.489999771118164
2014-09-18,12.34000015258789
2014-09-19,12.609999656677246
2014-09-22,12.529999732971191
2014-09-23,12.270000457763672
2014-09-24,12.130000114440918
2014-09-25,12.010000228881836
2014-09-26,12.050000190734863
2014-09-29,11.890000343322754
2014-09-30,11.680000305175781
2014-10-01,11.319999694824219
2014-10-02,11.779999732971191
2014-10-03,11.460000038146973
2014-10-06,11.600000381469727
2014-10-07,11.479999542236328
2014-10-08,11.630000114440918
2014-10-09,11.359999656677246
2014-10-10,11.210000038146973
2014-10-13,11.260000228881836
2014-10-14,11.359999656677246
2014-10-15,11.380000114440918
2014-10-16,11.430000305175781
2014-10-17,11.4399995803833
2014-10-20,11.789999961853027
2014-10-21,11.720000267028809
2014-10-22,11.819999694824219
2014-10-23,11.979999542236328
2014-10-24,11.960000038146973
2014-10-27,12.0
2014-10-28,11.960000038146973
2014-10-29,11.869999885559082
2014-10-30,12.140000343322754
2014-10-31,11.989999771118164
2014-11-03,12.3100004196167
2014-11-04,12.180000305175781
2014-11-05,12.170000076293945
2014-11-06,12.380000114440918
2014-11-07,12.5
2014-11-10,12.289999961853027
2014-11-11,12.59000015258789
2014-11-12,12.760000228881836
2014-11-13,12.649999618530273
2014-11-14,12.420000076293945
2014-11-17,12.260000228881836
2014-11-18,12.399999618530273
2014-11-19,12.239999771118164
2014-11-20,12.15999984741211
2014-11-21,12.25
2014-11-24,12.239999771118164
2014-11-25,12.279999732971191
2014-11-26,12.300000190734863
2014-11-28,12.260000228881836
2014-12-01,12.420000076293945
2014-12-02,12.029999732971191
2014-12-03,11.229999542236328
2014-12-04,11.199999809265137
2014-12-05,10.8100004196167
2014-12-08,10.479999542236328
2014-12-09,10.630000114440918
2014-12-10,10.220000267028809
2014-12-11,10.479999542236328
2014-12-12,9.989999771118164
2014-12-15,9.329999923706055
2014-12-16,9.989999771118164
2014-12-17,9.720000267028809
2014-12-18,9.829999923706055
2014-12-19,9.720000267028809
2014-12-22,10.380000114440918
2014-12-23,10.739999771118164
2014-12-24,10.670000076293945
2014-12-26,10.479999542236328
2014-12-29,10.640000343322754
2014-12-30,10.680000305175781
2014-12-31,10.680000305175781
2015-01-02,10.899999618530273
2015-01-05,10.84000015258789
2015-01-06,10.979999542236328
2015-01-07,11.149999618530273
2015-01-08,11.140000343322754
2015-01-09,10.880000114440918
2015-01-12,10.520000457763672
2015-01-13,10.510000228881836
2015-01-14,10.739999771118164
2015-01-15,10.5
2015-01-16,10.539999961853027
2015-01-20,10.640000343322754
2015-01-21,10.829999923706055
2015-01-22,10.930000305175781
2015-01-23,10.789999961853027
2015-01-26,11.210000038146973
2015-01-27,11.34000015258789
2015-01-28,10.9399995803833
2015-01-29,10.819999694824219
2015-01-30,10.850000381469727
2015-02-02,10.819999694824219
2015-02-03,11.199999809265137
2015-02-04,11.0
2015-02-05,11.15999984741211
2015-02-06,10.949999809265137
2015-02-09,10.930000305175781
2015-02-10,10.8100004196167
2015-02-11,10.819999694824219
2015-02-12,10.640000343322754
2015-02-13,10.619999885559082
2015-02-17,10.470000267028809
2015-02-18,10.600000381469727
2015-02-19,10.600000381469727
2015-02-20,10.600000381469727
2015-02-23,10.5600004196167
2015-02-24,10.520000457763672
2015-02-25,10.539999961853027
2015-02-26,10.59000015258789
2015-02-27,11.180000305175781
2015-03-02,10.8100004196167
2015-03-03,10.8100004196167
2015-03-04,10.739999771118164
2015-03-05,10.770000457763672
2015-03-06,11.119999885559082
2015-03-09,11.470000267028809
2015-03-10,11.489999771118164
2015-03-11,10.930000305175781
2015-03-12,11.130000114440918
2015-03-13,11.100000381469727
2015-03-16,10.039999961853027
2015-03-17,10.050000190734863
2015-03-18,10.050000190734863
2015-03-19,10.010000228881836
2015-03-20,9.8100004196167
2015-03-23,9.859999656677246
2015-03-24,9.84000015258789
2015-03-25,9.779999732971191
2015-03-26,9.850000381469727
2015-03-27,9.859999656677246
2015-03-30,9.90999984741211
2015-03-31,10.270000457763672
2015-04-01,10.59000015258789
2015-04-02,11.319999694824219
2015-04-06,12.229999542236328
2015-04-07,12.430000305175781
2015-04-08,12.079999923706055
2015-04-09,12.109999656677246
2015-04-10,12.220000267028809
2015-04-13,12.380000114440918
2015-04-14,12.300000190734863
2015-04-15,12.130000114440918
2015-04-16,12.09000015258789
2015-04-17,11.979999542236328
2015-04-20,12.239999771118164
2015-04-21,12.199999809265137
2015-04-22,12.149999618530273
2015-04-23,12.15999984741211
2015-04-24,11.949999809265137
2015-04-27,12.079999923706055
2015-04-28,12.119999885559082
2015-04-29,12.149999618530273
2015-04-30,12.010000228881836
2015-05-01,12.0
2015-05-04,11.789999961853027
2015-05-05,11.5600004196167
2015-05-06,11.539999961853027
2015-05-07,11.210000038146973
2015-05-08,11.15999984741211
2015-05-11,11.640000343322754
2015-05-12,11.850000381469727
2015-05-13,11.680000305175781
2015-05-14,11.930000305175781
2015-05-15,11.779999732971191
2015-05-18,11.819999694824219
2015-05-19,11.59000015258789
2015-05-20,11.520000457763672
