,CELH
2011-03-29,0.4699999988079071
2011-03-30,0.4300000071525574
2011-03-31,0.38999998569488525
2011-04-01,0.44999998807907104
2011-04-04,0.3799999952316284
2011-04-05,0.3799999952316284
2011-04-06,0.4000000059604645
2011-04-07,0.41999998688697815
2011-04-08,0.41999998688697815
2011-04-11,0.41999998688697815
2011-04-12,0.4099999964237213
2011-04-13,0.41999998688697815
2011-04-14,0.3700000047683716
2011-04-15,0.36000001430511475
2011-04-18,0.3700000047683716
2011-04-19,0.3700000047683716
2011-04-20,0.3799999952316284
2011-04-21,0.3799999952316284
2011-04-25,0.36000001430511475
2011-04-26,0.3400000035762787
2011-04-27,0.2800000011920929
2011-04-28,0.28999999165534973
2011-04-29,0.30000001192092896
2011-05-02,0.27000001072883606
2011-05-03,0.25999999046325684
2011-05-04,0.25
2011-05-05,0.28999999165534973
2011-05-06,0.27000001072883606
2011-05-09,0.25999999046325684
2011-05-10,0.28999999165534973
2011-05-11,0.23000000417232513
2011-05-12,0.2199999988079071
2011-05-13,0.30000001192092896
2011-05-16,0.3400000035762787
2011-05-17,0.3400000035762787
2011-05-18,0.30000001192092896
2011-05-19,0.2800000011920929
2011-05-20,0.30000001192092896
2011-05-23,0.25999999046325684
2011-05-24,0.30000001192092896
2011-05-25,0.30000001192092896
2011-05-26,0.25999999046325684
2011-05-27,0.25
2011-05-31,0.3100000023841858
2011-06-01,0.2800000011920929
2011-06-02,0.30000001192092896
2011-06-03,0.25
2011-06-06,0.3199999928474426
2011-06-07,0.25
2011-06-08,0.25
2011-06-09,0.25999999046325684
2011-06-10,0.25999999046325684
2011-06-13,0.30000001192092896
2011-06-14,0.3199999928474426
2011-06-15,0.3199999928474426
2011-06-16,0.25999999046325684
2011-06-17,0.2800000011920929
2011-06-20,0.23999999463558197
2011-06-21,0.23999999463558197
2011-06-22,0.25
2011-06-23,0.3100000023841858
2011-06-24,0.3199999928474426
2011-06-27,0.33000001311302185
2011-06-28,0.2800000011920929
2011-06-29,0.2800000011920929
2011-06-30,0.3199999928474426
2011-07-01,0.30000001192092896
2011-07-05,0.3700000047683716
2011-07-06,0.3700000047683716
2011-07-07,0.3199999928474426
2011-07-08,0.3199999928474426
2011-07-11,0.3700000047683716
2011-07-12,0.3700000047683716
2011-07-13,0.3700000047683716
2011-07-14,0.3700000047683716
2011-07-15,0.36000001430511475
2011-07-18,0.36000001430511475
2011-07-19,0.30000001192092896
2011-07-20,0.36000001430511475
2011-07-21,0.36000001430511475
2011-07-22,0.30000001192092896
2011-07-25,0.3100000023841858
2011-07-26,0.36000001430511475
2011-07-27,0.3199999928474426
2011-07-28,0.3400000035762787
2011-07-29,0.3100000023841858
2011-08-01,0.3400000035762787
2011-08-02,0.28999999165534973
2011-08-03,0.3400000035762787
2011-08-04,0.28999999165534973
2011-08-05,0.30000001192092896
2011-08-08,0.20000000298023224
2011-08-09,0.23000000417232513
2011-08-10,0.23000000417232513
2011-08-11,0.2199999988079071
2011-08-12,0.20000000298023224
2011-08-15,0.20000000298023224
2011-08-16,0.20999999344348907
2011-08-17,0.23000000417232513
2011-08-18,0.20000000298023224
2011-08-19,0.18000000715255737
2011-08-22,0.23000000417232513
2011-08-23,0.20999999344348907
2011-08-24,0.20000000298023224
2011-08-25,0.23000000417232513
2011-08-26,0.23000000417232513
2011-08-29,0.20000000298023224
2011-08-30,0.2800000011920929
2011-08-31,0.3499999940395355
2011-09-01,0.3100000023841858
2011-09-02,0.3100000023841858
2011-09-06,0.25
2011-09-07,0.25
2011-09-08,0.25
2011-09-09,0.2199999988079071
2011-09-12,0.2199999988079071
2011-09-13,0.2199999988079071
2011-09-14,0.2199999988079071
2011-09-15,0.2199999988079071
2011-09-16,0.2199999988079071
2011-09-19,0.30000001192092896
2011-09-20,0.2199999988079071
2011-09-21,0.2199999988079071
2011-09-22,0.2199999988079071
2011-09-23,0.2199999988079071
2011-09-26,0.20000000298023224
2011-09-27,0.2199999988079071
2011-09-28,0.20000000298023224
2011-09-29,0.30000001192092896
2011-09-30,0.18000000715255737
2011-10-03,0.20000000298023224
2011-10-04,0.2800000011920929
2011-10-05,0.17000000178813934
2011-10-06,0.15000000596046448
2011-10-07,0.15000000596046448
2011-10-10,0.15000000596046448
2011-10-11,0.1599999964237213
2011-10-12,0.23999999463558197
2011-10-13,0.20000000298023224
2011-10-14,0.23999999463558197
2011-10-17,0.2800000011920929
2011-10-18,0.25999999046325684
2011-10-19,0.27000001072883606
2011-10-20,0.27000001072883606
2011-10-21,0.27000001072883606
2011-10-24,0.2800000011920929
2011-10-25,0.27000001072883606
2011-10-26,0.25
2011-10-27,0.25
2011-10-28,0.2800000011920929
2011-10-31,0.27000001072883606
2011-11-01,0.27000001072883606
2011-11-02,0.2800000011920929
2011-11-03,0.25
2011-11-04,0.25
2011-11-07,0.25
2011-11-08,0.25
2011-11-09,0.20999999344348907
2011-11-10,0.30000001192092896
2011-11-11,0.25999999046325684
2011-11-14,0.30000001192092896
2011-11-15,0.2199999988079071
2011-11-16,0.30000001192092896
2011-11-17,0.23999999463558197
2011-11-18,0.25
2011-11-21,0.23999999463558197
2011-11-22,0.30000001192092896
2011-11-23,0.23000000417232513
2011-11-25,0.23000000417232513
2011-11-28,0.23000000417232513
2011-11-29,0.25
2011-11-30,0.25
2011-12-01,0.23000000417232513
2011-12-02,0.2800000011920929
2011-12-05,0.27000001072883606
2011-12-06,0.25999999046325684
2011-12-07,0.25
2011-12-08,0.23000000417232513
2011-12-09,0.23999999463558197
2011-12-12,0.23000000417232513
2011-12-13,0.23000000417232513
2011-12-14,0.23000000417232513
2011-12-15,0.28999999165534973
2011-12-16,0.28999999165534973
2011-12-19,0.28999999165534973
2011-12-20,0.20000000298023224
2011-12-21,0.28999999165534973
2011-12-22,0.20999999344348907
2011-12-23,0.20999999344348907
2011-12-27,0.20999999344348907
2011-12-28,0.20999999344348907
2011-12-29,0.20999999344348907
2011-12-30,0.20999999344348907
2012-01-03,0.28999999165534973
2012-01-04,0.25999999046325684
2012-01-05,0.2800000011920929
2012-01-06,0.2800000011920929
2012-01-09,0.25
2012-01-10,0.2800000011920929
2012-01-11,0.2800000011920929
2012-01-12,0.2800000011920929
2012-01-13,0.2800000011920929
2012-01-17,0.20999999344348907
2012-01-18,0.2199999988079071
2012-01-19,0.2199999988079071
2012-01-20,0.20000000298023224
2012-01-23,0.25
2012-01-24,0.28999999165534973
2012-01-25,0.20000000298023224
2012-01-26,0.30000001192092896
2012-01-27,0.30000001192092896
2012-01-30,0.28999999165534973
2012-01-31,0.28999999165534973
2012-02-01,0.28999999165534973
2012-02-02,0.28999999165534973
2012-02-03,0.28999999165534973
2012-02-06,0.28999999165534973
2012-02-07,0.28999999165534973
2012-02-08,0.23999999463558197
2012-02-09,0.23999999463558197
2012-02-10,0.25999999046325684
2012-02-13,0.30000001192092896
2012-02-14,0.23000000417232513
2012-02-15,0.23000000417232513
2012-02-16,0.23000000417232513
2012-02-17,0.23000000417232513
2012-02-21,0.30000001192092896
2012-02-22,0.23000000417232513
2012-02-23,0.25
2012-02-24,0.25999999046325684
2012-02-27,0.30000001192092896
2012-02-28,0.23000000417232513
2012-02-29,0.25
2012-03-01,0.30000001192092896
2012-03-02,0.28999999165534973
2012-03-05,0.23999999463558197
2012-03-06,0.28999999165534973
2012-03-07,0.28999999165534973
2012-03-08,0.25
2012-03-09,0.25
2012-03-12,0.25
2012-03-13,0.25
2012-03-14,0.27000001072883606
2012-03-15,0.28999999165534973
2012-03-16,0.28999999165534973
2012-03-19,0.30000001192092896
2012-03-20,0.44999998807907104
2012-03-21,0.44999998807907104
2012-03-22,0.4000000059604645
2012-03-23,0.3100000023841858
2012-03-26,0.3499999940395355
2012-03-27,0.4000000059604645
2012-03-28,0.4000000059604645
2012-03-29,0.3499999940395355
2012-03-30,0.4000000059604645
2012-04-02,0.4000000059604645
2012-04-03,0.44999998807907104
2012-04-04,0.33000001311302185
2012-04-05,0.3199999928474426
2012-04-09,0.4000000059604645
2012-04-10,0.38999998569488525
2012-04-11,0.4000000059604645
2012-04-12,0.4000000059604645
2012-04-13,0.4000000059604645
2012-04-16,0.3400000035762787
2012-04-17,0.36000001430511475
2012-04-18,0.36000001430511475
2012-04-19,0.36000001430511475
2012-04-20,0.36000001430511475
2012-04-23,0.25999999046325684
2012-04-24,0.25999999046325684
2012-04-25,0.3199999928474426
2012-04-26,0.27000001072883606
2012-04-27,0.27000001072883606
2012-04-30,0.27000001072883606
2012-05-01,0.3700000047683716
2012-05-02,0.3499999940395355
2012-05-03,0.3199999928474426
2012-05-04,0.3199999928474426
2012-05-07,0.3499999940395355
2012-05-08,0.3700000047683716
2012-05-09,0.30000001192092896
2012-05-10,0.30000001192092896
2012-05-11,0.30000001192092896
2012-05-14,0.30000001192092896
2012-05-15,0.3100000023841858
2012-05-16,0.3700000047683716
2012-05-17,0.28999999165534973
2012-05-18,0.3199999928474426
2012-05-21,0.3100000023841858
2012-05-22,0.33000001311302185
2012-05-23,0.36000001430511475
2012-05-24,0.3499999940395355
2012-05-25,0.3799999952316284
2012-05-29,0.3799999952316284
2012-05-30,0.3100000023841858
2012-05-31,0.3799999952316284
2012-06-01,0.36000001430511475
2012-06-04,0.36000001430511475
2012-06-05,0.3700000047683716
2012-06-06,0.3700000047683716
2012-06-07,0.3700000047683716
2012-06-08,0.3700000047683716
2012-06-11,0.3700000047683716
2012-06-12,0.3700000047683716
2012-06-13,0.3700000047683716
2012-06-14,0.3499999940395355
2012-06-15,0.3499999940395355
2012-06-18,0.3700000047683716
2012-06-19,0.3700000047683716
2012-06-20,0.3100000023841858
2012-06-21,0.3700000047683716
2012-06-22,0.3700000047683716
2012-06-25,0.3700000047683716
2012-06-26,0.38999998569488525
2012-06-27,0.38999998569488525
2012-06-28,0.38999998569488525
2012-06-29,0.4000000059604645
2012-07-02,0.4000000059604645
2012-07-03,0.4000000059604645
2012-07-05,0.3199999928474426
2012-07-06,0.4000000059604645
2012-07-09,0.4000000059604645
2012-07-10,0.4000000059604645
2012-07-11,0.33000001311302185
2012-07-12,0.38999998569488525
2012-07-13,0.3499999940395355
2012-07-16,0.3400000035762787
2012-07-17,0.3400000035762787
2012-07-18,0.4000000059604645
2012-07-19,0.4000000059604645
2012-07-20,0.4000000059604645
2012-07-23,0.3400000035762787
2012-07-24,0.3499999940395355
2012-07-25,0.4000000059604645
2012-07-26,0.4000000059604645
2012-07-27,0.4000000059604645
2012-07-30,0.3400000035762787
2012-07-31,0.38999998569488525
2012-08-01,0.38999998569488525
2012-08-02,0.38999998569488525
2012-08-03,0.3400000035762787
2012-08-06,0.3400000035762787
2012-08-07,0.4000000059604645
2012-08-08,0.38999998569488525
2012-08-09,0.3499999940395355
