,CHTR
2013-11-25,134.2899932861328
2013-11-26,136.1199951171875
2013-11-27,134.97999572753906
2013-11-29,135.10000610351562
2013-12-02,132.72000122070312
2013-12-03,129.30999755859375
2013-12-04,129.42999267578125
2013-12-05,127.2699966430664
2013-12-06,127.75
2013-12-09,128.16000366210938
2013-12-10,131.75
2013-12-11,130.82000732421875
2013-12-12,131.99000549316406
2013-12-13,131.5399932861328
2013-12-16,131.36000061035156
2013-12-17,130.11000061035156
2013-12-18,130.33999633789062
2013-12-19,129.1199951171875
2013-12-20,130.02000427246094
2013-12-23,131.39999389648438
2013-12-24,132.27000427246094
2013-12-26,132.16000366210938
2013-12-27,133.5
2013-12-30,134.17999267578125
2013-12-31,136.75999450683594
2014-01-02,134.75999450683594
2014-01-03,133.3699951171875
2014-01-06,135.0
2014-01-07,138.0800018310547
2014-01-08,136.08999633789062
2014-01-09,136.00999450683594
2014-01-10,136.4199981689453
2014-01-13,134.22000122070312
2014-01-14,137.33999633789062
2014-01-15,136.0399932861328
2014-01-16,134.9600067138672
2014-01-17,134.2899932861328
2014-01-21,133.5
2014-01-22,135.0
2014-01-23,133.4600067138672
2014-01-24,131.4199981689453
2014-01-27,136.9199981689453
2014-01-28,136.64999389648438
2014-01-29,138.24000549316406
2014-01-30,138.77000427246094
2014-01-31,137.0
2014-02-03,136.1199951171875
2014-02-04,138.86000061035156
2014-02-05,137.35000610351562
2014-02-06,136.5
2014-02-07,137.5
2014-02-10,137.6199951171875
2014-02-11,137.89999389648438
2014-02-12,137.57000732421875
2014-02-13,128.91000366210938
2014-02-14,129.35000610351562
2014-02-18,131.5
2014-02-19,130.44000244140625
2014-02-20,131.83999633789062
2014-02-21,125.08000183105469
2014-02-24,123.58000183105469
2014-02-25,121.33999633789062
2014-02-26,121.25
2014-02-27,124.13999938964844
2014-02-28,126.7699966430664
2014-03-03,125.69000244140625
2014-03-04,128.22000122070312
2014-03-05,127.41000366210938
2014-03-06,126.63999938964844
2014-03-07,127.0
2014-03-10,128.5399932861328
2014-03-11,127.73999786376953
2014-03-12,127.2699966430664
2014-03-13,125.72000122070312
2014-03-14,127.0
2014-03-17,126.48999786376953
2014-03-18,125.98999786376953
2014-03-19,126.47000122070312
2014-03-20,126.69999694824219
2014-03-21,127.25
2014-03-24,125.75
2014-03-25,124.12000274658203
2014-03-26,123.11000061035156
2014-03-27,121.26000213623047
2014-03-28,122.41000366210938
2014-03-31,123.19999694824219
2014-04-01,125.63999938964844
2014-04-02,126.5
2014-04-03,124.9000015258789
2014-04-04,122.72000122070312
2014-04-07,118.94000244140625
2014-04-08,121.1500015258789
2014-04-09,124.04000091552734
2014-04-10,121.98999786376953
2014-04-11,118.45999908447266
2014-04-14,119.41000366210938
2014-04-15,118.06999969482422
2014-04-16,118.11000061035156
2014-04-17,117.83000183105469
2014-04-21,123.61000061035156
2014-04-22,126.95999908447266
2014-04-23,128.10000610351562
2014-04-24,130.49000549316406
2014-04-25,130.00999450683594
2014-04-28,140.0500030517578
2014-04-29,137.14999389648438
2014-04-30,135.52999877929688
2014-05-01,136.67999267578125
2014-05-02,137.2100067138672
2014-05-05,138.41000366210938
2014-05-06,138.4199981689453
2014-05-07,139.52000427246094
2014-05-08,137.41000366210938
2014-05-09,137.9499969482422
2014-05-12,137.07000732421875
2014-05-13,136.6199951171875
2014-05-14,136.14999389648438
2014-05-15,136.91000366210938
2014-05-16,137.4600067138672
2014-05-19,138.67999267578125
2014-05-20,138.9600067138672
2014-05-21,138.55999755859375
2014-05-22,138.1699981689453
2014-05-23,140.58999633789062
2014-05-27,142.91000366210938
2014-05-28,143.58999633789062
2014-05-29,142.7100067138672
2014-05-30,143.13999938964844
2014-06-02,147.14999389648438
2014-06-03,147.22000122070312
2014-06-04,147.47999572753906
2014-06-05,147.6199951171875
2014-06-06,148.8699951171875
2014-06-09,148.72999572753906
2014-06-10,148.88999938964844
2014-06-11,149.1999969482422
2014-06-12,147.7899932861328
2014-06-13,148.2100067138672
2014-06-16,148.5
2014-06-17,148.0
2014-06-18,148.64999389648438
2014-06-19,148.25
2014-06-20,150.50999450683594
2014-06-23,151.6300048828125
2014-06-24,151.05999755859375
2014-06-25,152.0
2014-06-26,152.0
2014-06-27,154.83999633789062
2014-06-30,158.3800048828125
2014-07-01,160.39999389648438
2014-07-02,162.0
2014-07-03,162.4199981689453
2014-07-07,160.67999267578125
2014-07-08,158.6199951171875
2014-07-09,162.14999389648438
2014-07-10,162.8800048828125
2014-07-11,162.27000427246094
2014-07-14,163.6999969482422
2014-07-15,163.13999938964844
2014-07-16,163.97999572753906
2014-07-17,163.0
2014-07-18,164.14999389648438
2014-07-21,163.0
2014-07-22,162.69000244140625
2014-07-23,163.1300048828125
2014-07-24,163.86000061035156
2014-07-25,162.35000610351562
2014-07-28,161.47999572753906
2014-07-29,162.05999755859375
2014-07-30,161.77000427246094
2014-07-31,154.52000427246094
2014-08-01,152.25999450683594
2014-08-04,157.10000610351562
2014-08-05,154.97000122070312
2014-08-06,153.75999450683594
2014-08-07,151.39999389648438
2014-08-08,152.0399932861328
2014-08-11,152.42999267578125
2014-08-12,152.7100067138672
2014-08-13,155.00999450683594
2014-08-14,156.44000244140625
2014-08-15,155.61000061035156
2014-08-18,157.41000366210938
2014-08-19,156.14999389648438
2014-08-20,155.77000427246094
2014-08-21,156.75
2014-08-22,155.42999267578125
2014-08-25,155.05999755859375
2014-08-26,155.27000427246094
2014-08-27,156.8300018310547
2014-08-28,156.00999450683594
2014-08-29,156.8699951171875
2014-09-02,158.39999389648438
2014-09-03,159.60000610351562
2014-09-04,158.14999389648438
2014-09-05,158.3300018310547
2014-09-08,157.74000549316406
2014-09-09,156.52000427246094
2014-09-10,157.6300048828125
2014-09-11,158.8000030517578
2014-09-12,159.10000610351562
2014-09-15,159.88999938964844
2014-09-16,161.4199981689453
2014-09-17,162.19000244140625
2014-09-18,162.08999633789062
2014-09-19,162.4199981689453
2014-09-22,161.14999389648438
2014-09-23,156.3699951171875
2014-09-24,155.16000366210938
2014-09-25,154.52999877929688
2014-09-26,156.83999633789062
2014-09-29,155.5800018310547
2014-09-30,151.3699951171875
2014-10-01,148.32000732421875
2014-10-02,148.85000610351562
2014-10-03,152.6699981689453
2014-10-06,153.52999877929688
2014-10-07,151.66000366210938
2014-10-08,154.25
2014-10-09,151.35000610351562
2014-10-10,148.1199951171875
2014-10-13,144.64999389648438
2014-10-14,142.97000122070312
2014-10-15,142.4499969482422
2014-10-16,140.25
2014-10-17,143.8000030517578
2014-10-20,148.17999267578125
2014-10-21,152.61000061035156
2014-10-22,151.13999938964844
2014-10-23,156.0399932861328
2014-10-24,157.80999755859375
2014-10-27,156.36000061035156
2014-10-28,157.39999389648438
2014-10-29,153.7100067138672
2014-10-30,154.39999389648438
2014-10-31,158.38999938964844
2014-11-03,161.69000244140625
2014-11-04,158.44000244140625
2014-11-05,159.30999755859375
2014-11-06,158.58999633789062
2014-11-07,156.3699951171875
2014-11-10,146.6199951171875
2014-11-11,146.67999267578125
2014-11-12,149.00999450683594
2014-11-13,152.72999572753906
2014-11-14,152.10000610351562
2014-11-17,155.30999755859375
2014-11-18,155.1199951171875
2014-11-19,158.6300048828125
2014-11-20,158.66000366210938
2014-11-21,160.2899932861328
2014-11-24,164.27999877929688
2014-11-25,168.0
2014-11-26,168.0500030517578
2014-11-28,169.6999969482422
2014-12-01,168.49000549316406
2014-12-02,168.97999572753906
2014-12-03,167.77999877929688
2014-12-04,166.5
2014-12-05,167.61000061035156
2014-12-08,166.5500030517578
2014-12-09,165.91000366210938
2014-12-10,164.3000030517578
2014-12-11,164.16000366210938
2014-12-12,162.9499969482422
2014-12-15,161.00999450683594
2014-12-16,160.58999633789062
2014-12-17,162.25
2014-12-18,162.3000030517578
2014-12-19,164.6300048828125
2014-12-22,164.99000549316406
2014-12-23,167.77000427246094
2014-12-24,167.4600067138672
2014-12-26,168.1699981689453
2014-12-29,169.22999572753906
2014-12-30,168.9199981689453
2014-12-31,166.6199951171875
2015-01-02,166.42999267578125
2015-01-05,160.5
2015-01-06,156.30999755859375
2015-01-07,156.7899932861328
2015-01-08,162.94000244140625
2015-01-09,161.97999572753906
2015-01-12,163.85000610351562
2015-01-13,164.39999389648438
2015-01-14,158.1300048828125
2015-01-15,160.49000549316406
2015-01-16,161.11000061035156
2015-01-20,156.1300048828125
2015-01-21,155.75
2015-01-22,158.99000549316406
2015-01-23,158.92999267578125
2015-01-26,158.17999267578125
2015-01-27,156.42999267578125
2015-01-28,150.60000610351562
2015-01-29,152.08999633789062
2015-01-30,151.1199951171875
2015-02-02,154.0
2015-02-03,157.97000122070312
2015-02-04,163.19000244140625
2015-02-05,174.3000030517578
2015-02-06,173.42999267578125
2015-02-09,172.13999938964844
2015-02-10,175.88999938964844
2015-02-11,175.2899932861328
2015-02-12,177.02999877929688
2015-02-13,177.8800048828125
2015-02-17,176.4499969482422
2015-02-18,174.2899932861328
2015-02-19,174.52999877929688
2015-02-20,175.88999938964844
2015-02-23,175.8800048828125
2015-02-24,177.77000427246094
2015-02-25,182.2100067138672
2015-02-26,182.17999267578125
2015-02-27,180.60000610351562
2015-03-02,185.9499969482422
2015-03-03,186.9600067138672
2015-03-04,185.74000549316406
2015-03-05,184.47999572753906
2015-03-06,183.52000427246094
2015-03-09,184.02999877929688
2015-03-10,181.33999633789062
2015-03-11,182.61000061035156
2015-03-12,193.4600067138672
2015-03-13,191.1300048828125
2015-03-16,191.3800048828125
2015-03-17,188.6199951171875
2015-03-18,189.32000732421875
2015-03-19,188.17999267578125
2015-03-20,189.00999450683594
2015-03-23,188.8699951171875
2015-03-24,187.67999267578125
2015-03-25,183.0
2015-03-26,181.75
2015-03-27,180.0
2015-03-30,183.38999938964844
2015-03-31,193.11000061035156
2015-04-01,190.6300048828125
2015-04-02,189.5800018310547
2015-04-06,193.19000244140625
2015-04-07,189.75
2015-04-08,190.77999877929688
2015-04-09,190.92999267578125
2015-04-10,191.80999755859375
2015-04-13,189.02000427246094
2015-04-14,190.88999938964844
2015-04-15,189.91000366210938
2015-04-16,190.36000061035156
2015-04-17,186.74000549316406
2015-04-20,183.8800048828125
2015-04-21,186.80999755859375
2015-04-22,184.88999938964844
2015-04-23,183.5800018310547
2015-04-24,185.75
2015-04-27,182.9600067138672
2015-04-28,182.3000030517578
2015-04-29,188.3000030517578
2015-04-30,187.05999755859375
2015-05-01,187.44000244140625
2015-05-04,187.49000549316406
2015-05-05,185.6999969482422
2015-05-06,183.91000366210938
2015-05-07,182.9600067138672
2015-05-08,180.6699981689453
2015-05-11,178.77999877929688
2015-05-12,177.33999633789062
2015-05-13,177.41000366210938
2015-05-14,176.7899932861328
2015-05-15,181.1999969482422
2015-05-18,181.0500030517578
2015-05-19,181.63999938964844
2015-05-20,176.9499969482422
2015-05-21,178.64999389648438
2015-05-22,175.3300018310547
2015-05-26,179.77999877929688
2015-05-27,178.25
2015-05-28,176.36000061035156
2015-05-29,179.02000427246094
2015-06-01,179.14999389648438
2015-06-02,176.30999755859375
2015-06-03,171.24000549316406
2015-06-04,171.3300018310547
2015-06-05,173.97000122070312
2015-06-08,171.08999633789062
2015-06-09,173.0
2015-06-10,172.38999938964844
2015-06-11,173.9199981689453
2015-06-12,172.25999450683594
2015-06-15,171.19000244140625
2015-06-16,169.97000122070312
2015-06-17,170.00999450683594
2015-06-18,170.4600067138672
2015-06-19,169.6699981689453
2015-06-22,170.30999755859375
2015-06-23,170.08999633789062
2015-06-24,168.47999572753906
2015-06-25,167.83999633789062
2015-06-26,171.5
2015-06-29,168.5399932861328
2015-06-30,171.25
2015-07-01,173.58999633789062
2015-07-02,171.8000030517578
2015-07-06,174.07000732421875
2015-07-07,174.9199981689453
2015-07-08,172.27000427246094
2015-07-09,172.64999389648438
2015-07-10,177.38999938964844
2015-07-13,178.5399932861328
2015-07-14,177.0800018310547
2015-07-15,181.0
2015-07-16,183.1300048828125
2015-07-17,185.6699981689453
2015-07-20,187.50999450683594
2015-07-21,185.27000427246094
2015-07-22,186.05999755859375
2015-07-23,183.75999450683594
2015-07-24,184.3300018310547
2015-07-27,181.8800048828125
2015-07-28,184.6699981689453
2015-07-29,184.35000610351562
2015-07-30,187.9600067138672
2015-07-31,185.86000061035156
2015-08-03,187.30999755859375
2015-08-04,191.5
2015-08-05,188.5500030517578
2015-08-06,187.25
2015-08-07,183.85000610351562
2015-08-10,184.82000732421875
2015-08-11,181.3300018310547
2015-08-12,181.05999755859375
2015-08-13,180.63999938964844
2015-08-14,179.82000732421875
2015-08-17,186.97999572753906
2015-08-18,188.80999755859375
2015-08-19,188.1999969482422
2015-08-20,182.74000549316406
2015-08-21,177.52999877929688
2015-08-24,171.5
2015-08-25,171.2899932861328
2015-08-26,177.60000610351562
2015-08-27,181.64999389648438
2015-08-28,181.58999633789062
2015-08-31,181.61000061035156
2015-09-01,177.75999450683594
2015-09-02,179.67999267578125
2015-09-03,182.8800048828125
2015-09-04,183.02000427246094
2015-09-08,186.30999755859375
2015-09-09,185.0500030517578
2015-09-10,184.2899932861328
2015-09-11,184.4499969482422
2015-09-14,184.57000732421875
2015-09-15,188.50999450683594
2015-09-16,187.86000061035156
2015-09-17,192.22000122070312
2015-09-18,191.38999938964844
2015-09-21,194.5
2015-09-22,193.4199981689453
2015-09-23,191.3800048828125
2015-09-24,184.92999267578125
2015-09-25,183.52999877929688
2015-09-28,172.10000610351562
2015-09-29,167.36000061035156
2015-09-30,175.85000610351562
2015-10-01,181.77000427246094
2015-10-02,183.13999938964844
2015-10-05,187.52000427246094
2015-10-06,185.52000427246094
2015-10-07,185.0
2015-10-08,187.75999450683594
2015-10-09,186.6300048828125
2015-10-12,185.9199981689453
2015-10-13,186.8800048828125
2015-10-14,182.75
2015-10-15,185.8300018310547
2015-10-16,187.27000427246094
2015-10-19,186.30999755859375
2015-10-20,185.5800018310547
2015-10-21,175.35000610351562
2015-10-22,178.3800048828125
2015-10-23,183.0
2015-10-26,184.02000427246094
2015-10-27,181.08999633789062
2015-10-28,184.10000610351562
2015-10-29,193.3300018310547
2015-10-30,190.94000244140625
2015-11-02,187.33999633789062
2015-11-03,189.27999877929688
2015-11-04,190.10000610351562
2015-11-05,189.22999572753906
2015-11-06,190.25999450683594
2015-11-09,190.16000366210938
2015-11-10,190.77000427246094
2015-11-11,191.1999969482422
2015-11-12,192.0
2015-11-13,186.47999572753906
2015-11-16,185.69000244140625
2015-11-17,184.63999938964844
2015-11-18,187.80999755859375
2015-11-19,186.1300048828125
2015-11-20,186.47999572753906
2015-11-23,187.0399932861328
2015-11-24,186.11000061035156
2015-11-25,186.08999633789062
2015-11-27,187.24000549316406
2015-11-30,187.36000061035156
2015-12-01,188.8800048828125
2015-12-02,186.77000427246094
2015-12-03,180.7899932861328
2015-12-04,184.52999877929688
2015-12-07,187.80999755859375
2015-12-08,186.58999633789062
2015-12-09,185.30999755859375
2015-12-10,183.63999938964844
2015-12-11,178.02000427246094
2015-12-14,174.80999755859375
2015-12-15,178.25
2015-12-16,183.30999755859375
2015-12-17,183.02999877929688
2015-12-18,178.2899932861328
2015-12-21,180.0500030517578
2015-12-22,181.0
2015-12-23,181.0
2015-12-24,181.88999938964844
2015-12-28,182.0800018310547
2015-12-29,185.1699981689453
2015-12-30,184.22000122070312
2015-12-31,183.10000610351562
2016-01-04,177.52999877929688
2016-01-05,175.1699981689453
2016-01-06,174.30999755859375
2016-01-07,173.6300048828125
2016-01-08,174.88999938964844
2016-01-11,175.6300048828125
2016-01-12,175.32000732421875
2016-01-13,167.99000549316406
2016-01-14,172.30999755859375
2016-01-15,165.0800018310547
2016-01-19,167.3800048828125
2016-01-20,170.50999450683594
2016-01-21,169.4499969482422
2016-01-22,174.72000122070312
2016-01-25,172.33999633789062
2016-01-26,172.1699981689453
2016-01-27,165.2899932861328
2016-01-28,167.3000030517578
2016-01-29,171.36000061035156
2016-02-01,175.75
2016-02-02,172.0
2016-02-03,176.4499969482422
2016-02-04,170.5
2016-02-05,168.5399932861328
2016-02-08,162.58999633789062
2016-02-09,165.0399932861328
2016-02-10,161.0800018310547
2016-02-11,159.52999877929688
2016-02-12,167.75
2016-02-16,168.92999267578125
2016-02-17,171.91000366210938
2016-02-18,171.94000244140625
2016-02-19,173.57000732421875
2016-02-22,177.0500030517578
2016-02-23,174.38999938964844
2016-02-24,175.7899932861328
2016-02-25,183.0399932861328
2016-02-26,181.2100067138672
2016-02-29,179.55999755859375
2016-03-01,184.3300018310547
2016-03-02,181.8800048828125
2016-03-03,183.6699981689453
2016-03-04,184.77999877929688
2016-03-07,185.3000030517578
2016-03-08,182.9199981689453
2016-03-09,186.5500030517578
2016-03-10,185.00999450683594
2016-03-11,187.61000061035156
2016-03-14,186.0
2016-03-15,186.92999267578125
2016-03-16,198.16000366210938
2016-03-17,201.02000427246094
2016-03-18,201.0
2016-03-21,202.67999267578125
2016-03-22,204.10000610351562
2016-03-23,202.32000732421875
2016-03-24,198.33999633789062
2016-03-28,198.1199951171875
2016-03-29,203.02999877929688
2016-03-30,203.52000427246094
2016-03-31,202.42999267578125
2016-04-01,203.47000122070312
2016-04-04,205.35000610351562
2016-04-05,203.30999755859375
2016-04-06,204.97000122070312
2016-04-07,203.91000366210938
2016-04-08,202.5500030517578
2016-04-11,200.3800048828125
2016-04-12,200.25
2016-04-13,202.7100067138672
2016-04-14,200.80999755859375
2016-04-15,203.05999755859375
2016-04-18,201.5800018310547
2016-04-19,204.6300048828125
2016-04-20,198.22999572753906
2016-04-21,199.6999969482422
2016-04-22,197.91000366210938
2016-04-25,207.00999450683594
2016-04-26,210.07000732421875
2016-04-27,206.42999267578125
2016-04-28,209.75
2016-04-29,212.24000549316406
2016-05-02,216.52999877929688
2016-05-03,212.6699981689453
2016-05-04,212.42999267578125
2016-05-05,212.02000427246094
2016-05-06,212.9199981689453
2016-05-09,213.47999572753906
2016-05-10,216.49000549316406
2016-05-11,217.22000122070312
2016-05-12,213.9600067138672
2016-05-13,214.5800018310547
2016-05-16,203.60000610351562
2016-05-17,203.36000061035156
2016-05-18,227.41000366210938
2016-05-19,227.57000732421875
2016-05-20,233.11000061035156
2016-05-23,225.0
2016-05-24,228.3800048828125
2016-05-25,225.60000610351562
2016-05-26,219.0399932861328
2016-05-27,219.97000122070312
2016-05-31,218.94000244140625
2016-06-01,227.5
2016-06-02,227.82000732421875
2016-06-03,224.9499969482422
2016-06-06,221.67999267578125
2016-06-07,220.8000030517578
2016-06-08,223.0800018310547
2016-06-09,222.97000122070312
2016-06-10,223.52999877929688
2016-06-13,223.27999877929688
2016-06-14,222.24000549316406
2016-06-15,221.19000244140625
2016-06-16,221.47999572753906
2016-06-17,221.0500030517578
2016-06-20,221.1199951171875
2016-06-21,222.80999755859375
2016-06-22,222.38999938964844
2016-06-23,224.8699951171875
2016-06-24,216.8000030517578
2016-06-27,216.27999877929688
2016-06-28,218.3800048828125
2016-06-29,227.3699951171875
2016-06-30,228.63999938964844
2016-07-01,232.2899932861328
2016-07-05,231.77000427246094
2016-07-06,232.77999877929688
2016-07-07,234.8699951171875
2016-07-08,237.1699981689453
2016-07-11,239.8699951171875
2016-07-12,238.4499969482422
2016-07-13,237.42999267578125
2016-07-14,239.11000061035156
2016-07-15,234.97999572753906
2016-07-18,234.33999633789062
2016-07-19,232.00999450683594
2016-07-20,236.19000244140625
2016-07-21,240.47999572753906
2016-07-22,243.47000122070312
2016-07-25,240.69000244140625
2016-07-26,237.97999572753906
2016-07-27,237.72000122070312
2016-07-28,237.8000030517578
2016-07-29,234.8699951171875
2016-08-01,236.0
2016-08-02,235.7899932861328
2016-08-03,237.11000061035156
2016-08-04,236.99000549316406
2016-08-05,234.7899932861328
2016-08-08,236.82000732421875
2016-08-09,255.75999450683594
2016-08-10,254.07000732421875
2016-08-11,258.05999755859375
2016-08-12,258.6199951171875
2016-08-15,260.510009765625
2016-08-16,257.1400146484375
2016-08-17,257.42999267578125
2016-08-18,254.8300018310547
2016-08-19,252.6300048828125
2016-08-22,252.64999389648438
2016-08-23,252.24000549316406
2016-08-24,251.74000549316406
2016-08-25,252.07000732421875
2016-08-26,250.92999267578125
2016-08-29,252.30999755859375
2016-08-30,256.0299987792969
2016-08-31,257.2099914550781
2016-09-01,268.82000732421875
2016-09-02,271.7900085449219
2016-09-06,274.6700134277344
2016-09-07,277.55999755859375
2016-09-08,268.6600036621094
2016-09-09,264.1199951171875
2016-09-12,269.30999755859375
2016-09-13,264.9700012207031
2016-09-14,266.69000244140625
2016-09-15,266.2699890136719
2016-09-16,265.94000244140625
2016-09-19,262.92999267578125
2016-09-20,264.55999755859375
2016-09-21,274.2699890136719
2016-09-22,276.7300109863281
2016-09-23,276.0799865722656
2016-09-26,273.82000732421875
2016-09-27,275.3999938964844
2016-09-28,276.57000732421875
2016-09-29,271.8299865722656
2016-09-30,269.9700012207031
2016-10-03,268.1600036621094
2016-10-04,267.4100036621094
2016-10-05,267.0799865722656
2016-10-06,268.1700134277344
2016-10-07,266.9700012207031
2016-10-10,267.8500061035156
2016-10-11,257.8599853515625
2016-10-12,256.8900146484375
2016-10-13,256.3999938964844
2016-10-14,257.5899963378906
2016-10-17,257.5199890136719
2016-10-18,259.95001220703125
2016-10-19,260.20001220703125
2016-10-20,258.1199951171875
2016-10-21,255.05999755859375
2016-10-24,259.6000061035156
2016-10-25,257.05999755859375
2016-10-26,248.63999938964844
2016-10-27,244.10000610351562
2016-10-28,249.25
2016-10-31,249.88999938964844
2016-11-01,249.57000732421875
2016-11-02,252.91000366210938
2016-11-03,247.4199981689453
2016-11-04,250.22999572753906
2016-11-07,257.1600036621094
2016-11-08,262.260009765625
2016-11-09,269.8299865722656
2016-11-10,270.8699951171875
2016-11-11,272.44000244140625
2016-11-14,263.1400146484375
2016-11-15,260.20001220703125
2016-11-16,261.989990234375
2016-11-17,265.4800109863281
2016-11-18,262.70001220703125
2016-11-21,264.1000061035156
2016-11-22,273.0199890136719
2016-11-23,272.30999755859375
2016-11-25,275.5
2016-11-28,270.82000732421875
2016-11-29,280.489990234375
2016-11-30,275.30999755859375
2016-12-01,272.54998779296875
2016-12-02,266.6700134277344
2016-12-05,270.92999267578125
2016-12-06,276.32000732421875
2016-12-07,284.25
2016-12-08,279.0
2016-12-09,278.80999755859375
2016-12-12,277.9200134277344
2016-12-13,283.8599853515625
2016-12-14,288.260009765625
2016-12-15,291.1600036621094
2016-12-16,288.44000244140625
2016-12-19,288.9100036621094
2016-12-20,290.3800048828125
2016-12-21,291.239990234375
2016-12-22,291.0199890136719
2016-12-23,290.42999267578125
2016-12-27,291.79998779296875
2016-12-28,291.1199951171875
2016-12-29,292.19000244140625
2016-12-30,287.9200134277344
2017-01-03,285.7699890136719
2017-01-04,291.54998779296875
2017-01-05,296.1700134277344
2017-01-06,298.1600036621094
2017-01-09,296.260009765625
2017-01-10,298.20001220703125
2017-01-11,299.5400085449219
2017-01-12,297.19000244140625
2017-01-13,298.42999267578125
2017-01-17,306.1400146484375
2017-01-18,303.69000244140625
2017-01-19,306.1300048828125
2017-01-20,308.44000244140625
2017-01-23,308.70001220703125
2017-01-24,308.3500061035156
2017-01-25,310.30999755859375
2017-01-26,333.1499938964844
2017-01-27,323.54998779296875
2017-01-30,324.79998779296875
2017-01-31,323.95001220703125
2017-02-01,326.8500061035156
2017-02-02,324.4100036621094
2017-02-03,328.7099914550781
2017-02-06,322.6000061035156
2017-02-07,323.3699951171875
2017-02-08,325.7300109863281
2017-02-09,325.07000732421875
2017-02-10,324.55999755859375
2017-02-13,323.0199890136719
2017-02-14,322.0
2017-02-15,325.17999267578125
2017-02-16,324.4599914550781
2017-02-17,326.54998779296875
2017-02-21,325.1499938964844
2017-02-22,325.1400146484375
2017-02-23,324.42999267578125
2017-02-24,326.75
2017-02-27,326.7300109863281
2017-02-28,323.05999755859375
2017-03-01,325.1700134277344
2017-03-02,323.95001220703125
2017-03-03,322.32000732421875
2017-03-06,323.7699890136719
2017-03-07,323.239990234375
2017-03-08,322.6000061035156
2017-03-09,323.1400146484375
2017-03-10,323.4800109863281
2017-03-13,324.3399963378906
2017-03-14,324.6400146484375
2017-03-15,325.3800048828125
2017-03-16,323.7200012207031
2017-03-17,325.80999755859375
2017-03-20,324.989990234375
2017-03-21,320.6600036621094
2017-03-22,321.20001220703125
2017-03-23,323.6199951171875
2017-03-24,325.3500061035156
2017-03-27,323.1400146484375
2017-03-28,324.0799865722656
2017-03-29,325.94000244140625
2017-03-30,328.1199951171875
2017-03-31,327.32000732421875
2017-04-03,328.2699890136719
2017-04-04,331.5199890136719
2017-04-05,331.989990234375
2017-04-06,336.79998779296875
2017-04-07,330.6499938964844
2017-04-10,331.3699951171875
2017-04-11,332.29998779296875
2017-04-12,334.57000732421875
2017-04-13,330.0
2017-04-17,330.3599853515625
2017-04-18,328.17999267578125
2017-04-19,333.6099853515625
2017-04-20,335.5899963378906
2017-04-21,338.4800109863281
2017-04-24,340.3599853515625
2017-04-25,344.5
2017-04-26,345.3999938964844
2017-04-27,348.79998779296875
2017-04-28,345.1600036621094
2017-05-01,344.1400146484375
2017-05-02,337.69000244140625
2017-05-03,324.489990234375
2017-05-04,322.6000061035156
2017-05-05,334.7799987792969
2017-05-08,323.80999755859375
2017-05-09,325.5199890136719
2017-05-10,325.5799865722656
2017-05-11,324.6099853515625
2017-05-12,322.0
2017-05-15,321.07000732421875
2017-05-16,320.010009765625
2017-05-17,313.1099853515625
2017-05-18,315.8800048828125
2017-05-19,315.7799987792969
2017-05-22,316.4200134277344
2017-05-23,318.7900085449219
2017-05-24,329.0400085449219
2017-05-25,333.760009765625
2017-05-26,337.44000244140625
2017-05-30,338.9200134277344
2017-05-31,345.54998779296875
2017-06-01,346.3900146484375
2017-06-02,353.0299987792969
2017-06-05,344.42999267578125
2017-06-06,342.8299865722656
2017-06-07,345.8800048828125
2017-06-08,337.45001220703125
2017-06-09,332.8399963378906
2017-06-12,338.6499938964844
2017-06-13,341.80999755859375
2017-06-14,338.3299865722656
2017-06-15,338.3399963378906
2017-06-16,340.2200012207031
2017-06-19,340.260009765625
2017-06-20,333.6099853515625
2017-06-21,333.8800048828125
2017-06-22,334.1300048828125
2017-06-23,330.79998779296875
2017-06-26,332.6499938964844
2017-06-27,329.8699951171875
2017-06-28,340.29998779296875
2017-06-29,335.739990234375
2017-06-30,336.8500061035156
2017-07-03,328.6700134277344
2017-07-05,335.1099853515625
2017-07-06,332.17999267578125
2017-07-07,332.42999267578125
2017-07-10,336.6000061035156
2017-07-11,337.8500061035156
2017-07-12,342.6499938964844
2017-07-13,339.0400085449219
2017-07-14,342.79998779296875
2017-07-17,342.30999755859375
2017-07-18,344.6300048828125
2017-07-19,346.6099853515625
2017-07-20,345.29998779296875
2017-07-21,350.07000732421875
2017-07-24,348.0799865722656
2017-07-25,348.0
2017-07-26,348.7699890136719
2017-07-27,366.8999938964844
2017-07-28,370.260009765625
2017-07-31,391.9700012207031
2017-08-01,387.4200134277344
2017-08-02,385.5400085449219
2017-08-03,384.29998779296875
2017-08-04,384.6300048828125
2017-08-07,381.0199890136719
2017-08-08,389.75
2017-08-09,400.8999938964844
2017-08-10,398.67999267578125
2017-08-11,394.489990234375
2017-08-14,401.0799865722656
2017-08-15,397.7300109863281
2017-08-16,400.7799987792969
2017-08-17,393.3599853515625
2017-08-18,392.9700012207031
2017-08-21,396.45001220703125
2017-08-22,397.04998779296875
2017-08-23,390.3299865722656
2017-08-24,389.2300109863281
2017-08-25,388.7900085449219
2017-08-28,389.2300109863281
2017-08-29,388.82000732421875
2017-08-30,393.3699951171875
2017-08-31,398.5400085449219
2017-09-01,392.4800109863281
2017-09-05,393.32000732421875
2017-09-06,402.5
2017-09-07,395.6400146484375
2017-09-08,392.8999938964844
