,FFHL
2010-09-15,4.119999885559082
2010-09-16,4.599999904632568
2010-09-17,5.199999809265137
2010-09-20,4.920000076293945
2010-09-21,5.039999961853027
2010-09-22,5.079999923706055
2010-09-23,4.800000190734863
2010-09-24,5.199999809265137
2010-09-27,4.840000152587891
2010-09-28,4.960000038146973
2010-09-29,5.199999809265137
2010-09-30,5.039999961853027
2010-10-01,4.840000152587891
2010-10-04,5.0
2010-10-05,5.0
2010-10-06,5.0
2010-10-07,5.400000095367432
2010-10-08,5.239999771118164
2010-10-11,5.360000133514404
2010-10-12,5.71999979019165
2010-10-13,5.559999942779541
2010-10-14,5.559999942779541
2010-10-15,5.599999904632568
2010-10-18,5.440000057220459
2010-10-19,5.239999771118164
2010-10-20,5.440000057220459
2010-10-21,5.239999771118164
2010-10-22,5.480000019073486
2010-10-25,5.480000019073486
2010-10-26,6.71999979019165
2010-10-27,6.880000114440918
2010-10-28,7.119999885559082
2010-10-29,6.71999979019165
2010-11-01,6.800000190734863
2010-11-02,7.159999847412109
2010-11-03,7.519999980926514
2010-11-04,7.320000171661377
2010-11-05,7.519999980926514
2010-11-08,7.480000019073486
2010-11-09,7.28000020980835
2010-11-10,7.599999904632568
2010-11-11,7.760000228881836
2010-11-12,8.720000267028809
2010-11-15,10.0
2010-11-16,7.71999979019165
2010-11-17,7.440000057220459
2010-11-18,8.039999961853027
2010-11-19,8.15999984741211
2010-11-22,8.199999809265137
2010-11-23,8.5600004196167
2010-11-24,8.800000190734863
2010-11-26,9.600000381469727
2010-11-29,9.4399995803833
2010-11-30,9.84000015258789
2010-12-01,9.84000015258789
2010-12-02,9.800000190734863
2010-12-03,9.279999732971191
2010-12-06,9.0
2010-12-07,9.199999809265137
2010-12-08,9.600000381469727
2010-12-09,9.960000038146973
2010-12-10,9.960000038146973
2010-12-13,11.239999771118164
2010-12-14,12.199999809265137
2010-12-15,12.359999656677246
2010-12-16,11.920000076293945
2010-12-17,12.5600004196167
2010-12-20,13.960000038146973
2010-12-21,15.399999618530273
2010-12-22,17.280000686645508
2010-12-23,16.760000228881836
2010-12-27,15.880000114440918
2010-12-28,13.880000114440918
2010-12-29,14.079999923706055
2010-12-30,13.640000343322754
2010-12-31,12.84000015258789
2011-01-03,13.760000228881836
2011-01-04,13.4399995803833
2011-01-05,13.800000190734863
2011-01-06,14.0
2011-01-07,13.800000190734863
2011-01-10,13.0
2011-01-11,17.200000762939453
2011-01-12,17.200000762939453
2011-01-13,18.15999984741211
2011-01-14,18.479999542236328
2011-01-18,18.0
2011-01-19,17.600000381469727
2011-01-20,18.600000381469727
2011-01-21,18.760000228881836
2011-01-24,18.280000686645508
2011-01-25,18.399999618530273
2011-01-26,17.920000076293945
2011-01-27,17.559999465942383
2011-01-28,17.200000762939453
2011-01-31,17.559999465942383
2011-02-01,18.0
2011-02-02,17.8799991607666
2011-02-03,18.520000457763672
2011-02-04,18.760000228881836
2011-02-07,21.440000534057617
2011-02-08,21.1200008392334
2011-02-09,20.399999618530273
2011-02-10,20.399999618530273
2011-02-11,20.0
2011-02-14,21.440000534057617
2011-02-15,21.15999984741211
2011-02-16,21.639999389648438
2011-02-17,22.520000457763672
2011-02-18,24.239999771118164
2011-02-22,25.040000915527344
2011-02-23,19.239999771118164
2011-02-24,18.479999542236328
2011-02-25,19.600000381469727
2011-02-28,20.31999969482422
2011-03-01,20.280000686645508
2011-03-02,20.200000762939453
2011-03-03,21.040000915527344
2011-03-04,21.600000381469727
2011-03-07,20.84000015258789
2011-03-08,20.399999618530273
2011-03-09,16.920000076293945
2011-03-10,15.520000457763672
2011-03-11,15.279999732971191
2011-03-14,14.600000381469727
2011-03-15,13.760000228881836
2011-03-16,15.0
2011-03-17,15.680000305175781
2011-03-18,15.5600004196167
2011-03-21,16.079999923706055
2011-03-22,17.200000762939453
2011-03-23,17.040000915527344
2011-03-24,16.0
2011-03-25,17.15999984741211
2011-03-28,16.440000534057617
2011-03-29,17.1200008392334
2011-03-30,17.040000915527344
2011-03-31,16.31999969482422
2011-04-01,15.720000267028809
2011-04-04,17.639999389648438
2011-04-05,17.360000610351562
2011-04-06,16.719999313354492
2011-04-07,16.360000610351562
2011-04-08,16.520000457763672
2011-04-11,16.440000534057617
2011-04-12,17.200000762939453
2011-04-13,18.239999771118164
2011-04-14,14.399999618530273
2011-04-15,13.15999984741211
2011-04-18,8.800000190734863
2011-04-19,8.5600004196167
2011-04-20,8.920000076293945
2011-04-21,9.0
2011-04-25,10.0
2011-04-26,9.0
2011-04-27,9.720000267028809
2011-04-28,9.640000343322754
2011-04-29,10.079999923706055
2011-05-02,10.199999809265137
2011-05-03,10.15999984741211
2011-05-04,10.119999885559082
2011-05-05,10.0
2011-05-06,11.119999885559082
2011-05-09,14.640000343322754
2011-05-10,16.84000015258789
2011-05-11,16.079999923706055
2011-05-12,14.960000038146973
2011-05-13,13.960000038146973
2011-05-16,14.920000076293945
2011-05-17,14.399999618530273
2011-05-18,15.079999923706055
2011-05-19,17.760000228881836
2011-05-20,18.760000228881836
2011-05-23,18.0
2011-05-24,16.639999389648438
2011-05-25,14.600000381469727
2011-05-26,15.0
2011-05-27,14.119999885559082
2011-05-31,14.800000190734863
2011-06-01,13.880000114440918
2011-06-02,13.920000076293945
2011-06-03,13.760000228881836
2011-06-06,12.720000267028809
2011-06-07,12.15999984741211
2011-06-08,11.84000015258789
2011-06-09,11.479999542236328
2011-06-10,10.960000038146973
2011-06-13,10.600000381469727
2011-06-14,10.800000190734863
2011-06-15,10.399999618530273
2011-06-16,10.039999961853027
2011-06-17,10.119999885559082
2011-06-20,9.15999984741211
2011-06-21,10.760000228881836
2011-06-22,10.800000190734863
2011-06-23,11.199999809265137
2011-06-24,11.0
2011-06-27,10.920000076293945
2011-06-28,11.15999984741211
2011-06-29,11.720000267028809
2011-06-30,12.0
2011-07-01,12.15999984741211
2011-07-05,13.079999923706055
2011-07-06,16.84000015258789
2011-07-07,15.960000038146973
2011-07-08,16.200000762939453
2011-07-11,16.920000076293945
2011-07-12,15.720000267028809
2011-07-13,15.5600004196167
2011-07-14,14.960000038146973
2011-07-15,15.119999885559082
2011-07-18,14.800000190734863
2011-07-19,14.119999885559082
2011-07-20,14.520000457763672
2011-07-21,15.520000457763672
2011-07-22,15.039999961853027
2011-07-25,14.0
2011-07-26,13.760000228881836
2011-07-27,13.199999809265137
2011-07-28,13.039999961853027
2011-07-29,13.199999809265137
2011-08-01,13.199999809265137
2011-08-02,12.720000267028809
2011-08-03,12.359999656677246
2011-08-04,11.279999732971191
2011-08-05,11.119999885559082
2011-08-08,9.760000228881836
2011-08-09,10.760000228881836
2011-08-10,11.960000038146973
2011-08-11,11.399999618530273
2011-08-12,11.600000381469727
2011-08-15,11.880000114440918
2011-08-16,11.720000267028809
2011-08-17,11.680000305175781
2011-08-18,10.960000038146973
2011-08-19,9.880000114440918
2011-08-22,8.760000228881836
2011-08-23,9.399999618530273
2011-08-24,9.239999771118164
2011-08-25,8.640000343322754
2011-08-26,9.15999984741211
2011-08-29,9.84000015258789
2011-08-30,10.199999809265137
2011-08-31,10.520000457763672
2011-09-01,10.199999809265137
2011-09-02,9.359999656677246
2011-09-06,9.119999885559082
2011-09-07,9.520000457763672
2011-09-08,9.520000457763672
2011-09-09,9.039999961853027
2011-09-12,8.84000015258789
2011-09-13,9.399999618530273
2011-09-14,9.199999809265137
2011-09-15,9.15999984741211
2011-09-16,9.279999732971191
2011-09-19,9.920000076293945
2011-09-20,9.760000228881836
2011-09-21,9.199999809265137
2011-09-22,8.4399995803833
2011-09-23,8.720000267028809
2011-09-26,8.960000038146973
2011-09-27,9.399999618530273
2011-09-28,9.119999885559082
2011-09-29,9.520000457763672
2011-09-30,9.199999809265137
2011-10-03,7.679999828338623
2011-10-04,7.679999828338623
2011-10-05,8.479999542236328
2011-10-06,8.800000190734863
2011-10-07,8.800000190734863
2011-10-10,8.960000038146973
2011-10-11,8.960000038146973
2011-10-12,9.039999961853027
2011-10-13,9.399999618530273
2011-10-14,9.5600004196167
2011-10-17,9.239999771118164
2011-10-18,9.520000457763672
2011-10-19,9.4399995803833
2011-10-20,8.920000076293945
2011-10-21,9.119999885559082
2011-10-24,9.0
2011-10-25,8.720000267028809
2011-10-26,8.640000343322754
2011-10-27,9.279999732971191
2011-10-28,9.279999732971191
2011-10-31,9.600000381469727
2011-11-01,9.640000343322754
2011-11-02,9.800000190734863
2011-11-03,10.079999923706055
2011-11-04,10.0
2011-11-07,9.5600004196167
2011-11-08,10.039999961853027
2011-11-09,10.0
2011-11-10,10.359999656677246
2011-11-11,7.960000038146973
2011-11-14,6.480000019073486
2011-11-15,6.880000114440918
2011-11-16,7.0
2011-11-17,6.71999979019165
2011-11-18,6.800000190734863
2011-11-21,5.880000114440918
2011-11-22,5.400000095367432
2011-11-23,5.119999885559082
2011-11-25,5.079999923706055
2011-11-28,5.400000095367432
2011-11-29,5.440000057220459
2011-11-30,5.400000095367432
2011-12-01,5.039999961853027
2011-12-02,5.28000020980835
2011-12-05,5.039999961853027
2011-12-06,5.039999961853027
2011-12-07,5.119999885559082
2011-12-08,5.0
2011-12-09,4.880000114440918
2011-12-12,4.840000152587891
2011-12-13,5.0
2011-12-14,5.0
2011-12-15,5.0
2011-12-16,4.960000038146973
2011-12-19,4.559999942779541
2011-12-20,4.920000076293945
2011-12-21,5.0
2011-12-22,5.0
2011-12-23,5.079999923706055
2011-12-27,4.71999979019165
2011-12-28,4.559999942779541
2011-12-29,4.519999980926514
2011-12-30,4.920000076293945
2012-01-03,4.920000076293945
2012-01-04,4.920000076293945
2012-01-05,4.840000152587891
2012-01-06,4.920000076293945
2012-01-09,5.0
2012-01-10,5.039999961853027
2012-01-11,5.760000228881836
2012-01-12,5.480000019073486
2012-01-13,5.519999980926514
2012-01-17,5.800000190734863
2012-01-18,7.159999847412109
2012-01-19,7.239999771118164
2012-01-20,6.880000114440918
2012-01-23,6.960000038146973
2012-01-24,7.199999809265137
2012-01-25,6.960000038146973
2012-01-26,6.639999866485596
2012-01-27,6.239999771118164
2012-01-30,5.880000114440918
2012-01-31,5.800000190734863
2012-02-01,6.28000020980835
2012-02-02,6.159999847412109
2012-02-03,6.360000133514404
2012-02-06,6.480000019073486
2012-02-07,6.400000095367432
2012-02-08,6.480000019073486
2012-02-09,6.400000095367432
2012-02-10,6.400000095367432
2012-02-13,6.559999942779541
2012-02-14,6.519999980926514
2012-02-15,6.599999904632568
2012-02-16,6.440000057220459
2012-02-17,6.440000057220459
2012-02-21,6.519999980926514
2012-02-22,6.400000095367432
2012-02-23,6.400000095367432
2012-02-24,6.360000133514404
2012-02-27,6.159999847412109
2012-02-28,6.239999771118164
2012-02-29,6.239999771118164
2012-03-01,6.199999809265137
2012-03-02,6.199999809265137
2012-03-05,5.880000114440918
2012-03-06,5.960000038146973
2012-03-07,5.760000228881836
2012-03-08,5.840000152587891
2012-03-09,5.880000114440918
2012-03-12,5.880000114440918
2012-03-13,5.880000114440918
2012-03-14,5.880000114440918
2012-03-15,5.760000228881836
2012-03-16,5.760000228881836
2012-03-19,6.320000171661377
2012-03-20,6.239999771118164
2012-03-21,6.519999980926514
2012-03-22,6.800000190734863
2012-03-23,7.119999885559082
2012-03-26,6.920000076293945
2012-03-27,6.800000190734863
2012-03-28,7.320000171661377
2012-03-29,7.360000133514404
2012-03-30,6.800000190734863
2012-04-02,6.800000190734863
2012-04-03,6.920000076293945
2012-04-04,7.360000133514404
2012-04-05,7.360000133514404
2012-04-09,7.71999979019165
2012-04-10,7.360000133514404
2012-04-11,7.71999979019165
2012-04-12,8.039999961853027
2012-04-13,7.039999961853027
2012-04-16,6.639999866485596
2012-04-17,6.519999980926514
2012-04-18,6.760000228881836
2012-04-19,6.639999866485596
2012-04-20,6.28000020980835
2012-04-23,6.079999923706055
2012-04-24,6.360000133514404
2012-04-25,6.239999771118164
2012-04-26,6.199999809265137
2012-04-27,6.159999847412109
2012-04-30,5.760000228881836
2012-05-01,5.599999904632568
2012-05-02,5.840000152587891
2012-05-03,5.519999980926514
2012-05-04,5.639999866485596
2012-05-07,5.320000171661377
2012-05-08,5.119999885559082
2012-05-09,5.079999923706055
2012-05-10,5.039999961853027
2012-05-11,4.960000038146973
2012-05-14,4.960000038146973
2012-05-15,4.960000038146973
2012-05-16,4.159999847412109
2012-05-17,3.5199999809265137
2012-05-18,3.640000104904175
2012-05-21,3.559999942779541
2012-05-22,3.8399999141693115
2012-05-23,3.9200000762939453
2012-05-24,4.079999923706055
2012-05-25,4.159999847412109
2012-05-29,4.519999980926514
2012-05-30,4.679999828338623
2012-05-31,4.800000190734863
2012-06-01,4.71999979019165
2012-06-04,4.639999866485596
2012-06-05,4.679999828338623
2012-06-06,4.71999979019165
2012-06-07,5.079999923706055
2012-06-08,5.079999923706055
2012-06-11,4.559999942779541
2012-06-12,4.400000095367432
2012-06-13,4.559999942779541
2012-06-14,5.0
2012-06-15,5.079999923706055
2012-06-18,4.880000114440918
2012-06-19,5.119999885559082
2012-06-20,5.079999923706055
2012-06-21,5.079999923706055
2012-06-22,5.039999961853027
2012-06-25,5.119999885559082
2012-06-26,5.0
2012-06-27,5.119999885559082
2012-06-28,5.199999809265137
2012-06-29,4.480000019073486
2012-07-02,4.71999979019165
2012-07-03,4.840000152587891
2012-07-05,4.880000114440918
2012-07-06,4.519999980926514
2012-07-09,4.71999979019165
2012-07-10,4.800000190734863
2012-07-11,4.760000228881836
2012-07-12,4.760000228881836
2012-07-13,4.800000190734863
2012-07-16,4.679999828338623
2012-07-17,4.559999942779541
2012-07-18,4.559999942779541
2012-07-19,4.760000228881836
2012-07-20,4.599999904632568
2012-07-23,4.599999904632568
2012-07-24,5.119999885559082
2012-07-25,5.320000171661377
2012-07-26,5.28000020980835
2012-07-27,5.039999961853027
2012-07-30,5.0
2012-07-31,5.0
2012-08-01,5.159999847412109
2012-08-02,5.199999809265137
2012-08-03,5.199999809265137
2012-08-06,4.880000114440918
2012-08-07,5.0
2012-08-08,5.039999961853027
2012-08-09,5.0
2012-08-10,4.800000190734863
2012-08-13,4.679999828338623
2012-08-14,4.840000152587891
2012-08-15,4.840000152587891
2012-08-16,4.880000114440918
2012-08-17,4.840000152587891
2012-08-20,4.760000228881836
2012-08-21,4.440000057220459
2012-08-22,4.679999828338623
2012-08-23,4.559999942779541
2012-08-24,4.679999828338623
2012-08-27,4.679999828338623
2012-08-28,4.639999866485596
2012-08-29,4.679999828338623
2012-08-30,4.679999828338623
2012-08-31,4.71999979019165
2012-09-04,4.71999979019165
2012-09-05,4.679999828338623
2012-09-06,4.71999979019165
2012-09-07,5.760000228881836
2012-09-10,5.599999904632568
2012-09-11,5.599999904632568
2012-09-12,5.519999980926514
2012-09-13,5.079999923706055
2012-09-14,5.079999923706055
2012-09-17,5.320000171661377
2012-09-18,5.28000020980835
2012-09-19,5.28000020980835
2012-09-20,5.199999809265137
2012-09-21,5.199999809265137
2012-09-24,5.28000020980835
2012-09-25,5.400000095367432
2012-09-26,5.400000095367432
2012-09-27,5.28000020980835
2012-09-28,5.519999980926514
2012-10-01,5.400000095367432
2012-10-02,5.400000095367432
2012-10-03,5.400000095367432
2012-10-04,5.440000057220459
2012-10-05,5.400000095367432
2012-10-08,5.320000171661377
2012-10-09,5.400000095367432
2012-10-10,5.559999942779541
2012-10-11,5.519999980926514
2012-10-12,5.519999980926514
2012-10-15,5.519999980926514
2012-10-16,5.519999980926514
2012-10-17,5.480000019073486
2012-10-18,5.480000019073486
2012-10-19,5.480000019073486
2012-10-22,5.519999980926514
2012-10-23,5.519999980926514
2012-10-24,5.519999980926514
2012-10-25,5.519999980926514
2012-10-26,5.519999980926514
2012-10-31,5.519999980926514
2012-11-01,5.480000019073486
2012-11-02,5.480000019073486
2012-11-05,5.480000019073486
2012-11-06,5.480000019073486
2012-11-07,5.519999980926514
2012-11-08,5.519999980926514
2012-11-09,5.480000019073486
2012-11-12,5.440000057220459
2012-11-13,5.519999980926514
2012-11-14,5.400000095367432
2012-11-15,5.519999980926514
2012-11-16,5.599999904632568
2012-11-19,5.679999828338623
2012-11-20,5.480000019073486
2012-11-21,5.599999904632568
2012-11-23,5.760000228881836
2012-11-26,5.800000190734863
2012-11-27,5.599999904632568
2012-11-28,5.199999809265137
2012-11-29,5.199999809265137
2012-11-30,5.400000095367432
2012-12-03,5.559999942779541
2012-12-04,5.519999980926514
2012-12-05,5.519999980926514
2012-12-06,5.519999980926514
2012-12-07,5.599999904632568
2012-12-10,5.480000019073486
2012-12-11,5.400000095367432
2012-12-12,5.320000171661377
2012-12-13,5.559999942779541
2012-12-14,5.519999980926514
2012-12-17,5.559999942779541
2012-12-18,5.559999942779541
2012-12-19,5.559999942779541
2012-12-20,5.360000133514404
2012-12-21,5.039999961853027
2012-12-24,5.480000019073486
2012-12-26,5.480000019073486
2012-12-27,5.360000133514404
2012-12-28,5.360000133514404
2012-12-31,5.800000190734863
2013-01-02,5.599999904632568
2013-01-03,5.800000190734863
2013-01-04,5.800000190734863
2013-01-07,5.599999904632568
2013-01-08,5.400000095367432
2013-01-09,5.519999980926514
2013-01-10,5.760000228881836
2013-01-11,5.71999979019165
2013-01-14,5.800000190734863
2013-01-15,5.840000152587891
2013-01-16,5.960000038146973
2013-01-17,6.0
2013-01-18,6.480000019073486
2013-01-22,7.360000133514404
2013-01-23,7.320000171661377
2013-01-24,7.320000171661377
2013-01-25,6.119999885559082
2013-01-28,6.480000019073486
2013-01-29,6.159999847412109
2013-01-30,6.360000133514404
2013-01-31,6.440000057220459
2013-02-01,6.639999866485596
2013-02-04,6.400000095367432
2013-02-05,6.440000057220459
2013-02-06,6.360000133514404
2013-02-07,6.320000171661377
2013-02-08,6.239999771118164
2013-02-11,6.400000095367432
2013-02-12,6.440000057220459
2013-02-13,6.039999961853027
2013-02-14,6.199999809265137
2013-02-15,6.079999923706055
2013-02-19,6.0
2013-02-20,5.800000190734863
2013-02-21,6.199999809265137
2013-02-22,6.199999809265137
2013-02-25,6.039999961853027
2013-02-26,6.0
2013-02-27,6.119999885559082
2013-02-28,5.960000038146973
2013-03-01,5.960000038146973
2013-03-04,5.880000114440918
2013-03-05,5.679999828338623
2013-03-06,5.519999980926514
2013-03-07,5.599999904632568
2013-03-08,5.599999904632568
2013-03-11,5.71999979019165
2013-03-12,5.71999979019165
2013-03-13,5.840000152587891
2013-03-14,6.039999961853027
2013-03-15,6.0
2013-03-18,5.960000038146973
2013-03-19,5.880000114440918
2013-03-20,5.840000152587891
2013-03-21,5.840000152587891
2013-03-22,5.880000114440918
2013-03-25,5.880000114440918
2013-03-26,5.840000152587891
2013-03-27,5.800000190734863
2013-03-28,5.679999828338623
2013-04-01,5.519999980926514
2013-04-02,5.239999771118164
2013-04-03,5.28000020980835
2013-04-04,5.079999923706055
2013-04-05,5.199999809265137
2013-04-08,5.079999923706055
2013-04-09,4.960000038146973
2013-04-10,4.760000228881836
2013-04-11,5.0
2013-04-12,4.519999980926514
2013-04-15,4.079999923706055
2013-04-16,4.199999809265137
2013-04-17,4.199999809265137
2013-04-18,4.199999809265137
2013-04-19,4.800000190734863
2013-04-22,4.960000038146973
2013-04-23,4.760000228881836
2013-04-24,4.960000038146973
2013-04-25,5.0
2013-04-26,4.760000228881836
2013-04-29,5.039999961853027
2013-04-30,4.599999904632568
2013-05-01,4.639999866485596
2013-05-02,4.480000019073486
2013-05-03,4.400000095367432
2013-05-06,4.119999885559082
2013-05-07,4.360000133514404
2013-05-08,4.480000019073486
2013-05-09,4.639999866485596
2013-05-10,4.639999866485596
2013-05-13,4.599999904632568
2013-05-14,4.599999904632568
2013-05-15,4.559999942779541
2013-05-16,4.599999904632568
2013-05-17,4.599999904632568
2013-05-20,4.639999866485596
2013-05-21,4.599999904632568
2013-05-22,4.400000095367432
2013-05-23,4.320000171661377
2013-05-24,4.28000020980835
2013-05-28,4.400000095367432
2013-05-29,4.480000019073486
2013-05-30,3.880000114440918
2013-05-31,4.480000019073486
2013-06-03,4.480000019073486
2013-06-04,4.440000057220459
2013-06-05,4.880000114440918
2013-06-06,4.960000038146973
2013-06-07,5.0
2013-06-10,4.840000152587891
2013-06-11,4.800000190734863
2013-06-12,4.71999979019165
2013-06-13,4.599999904632568
2013-06-14,4.679999828338623
2013-06-17,4.679999828338623
2013-06-18,4.679999828338623
2013-06-19,4.71999979019165
2013-06-20,4.71999979019165
2013-06-21,4.71999979019165
2013-06-24,4.079999923706055
2013-06-25,4.480000019073486
2013-06-26,4.480000019073486
2013-06-27,4.519999980926514
2013-06-28,4.159999847412109
2013-07-01,4.480000019073486
2013-07-02,4.559999942779541
2013-07-03,4.559999942779541
2013-07-05,4.480000019073486
2013-07-08,4.320000171661377
2013-07-09,4.480000019073486
2013-07-10,4.559999942779541
2013-07-11,4.199999809265137
2013-07-12,4.159999847412109
2013-07-15,4.079999923706055
2013-07-16,4.039999961853027
2013-07-17,4.199999809265137
2013-07-18,4.440000057220459
2013-07-19,4.400000095367432
2013-07-22,4.360000133514404
2013-07-23,4.400000095367432
2013-07-24,4.360000133514404
2013-07-25,4.360000133514404
2013-07-26,4.440000057220459
2013-07-29,4.480000019073486
2013-07-30,4.480000019073486
2013-07-31,4.360000133514404
2013-08-01,4.360000133514404
2013-08-02,4.320000171661377
2013-08-05,4.28000020980835
2013-08-06,4.599999904632568
2013-08-07,4.199999809265137
2013-08-08,4.079999923706055
2013-08-09,4.079999923706055
2013-08-12,4.079999923706055
2013-08-13,4.079999923706055
2013-08-14,4.159999847412109
2013-08-15,11.960000038146973
2013-08-16,9.800000190734863
2013-08-19,10.079999923706055
2013-08-20,9.119999885559082
2013-08-21,8.600000381469727
2013-08-22,8.760000228881836
2013-08-23,8.239999771118164
2013-08-26,7.71999979019165
2013-08-27,5.599999904632568
2013-08-28,5.28000020980835
2013-08-29,5.159999847412109
2013-08-30,4.880000114440918
2013-09-03,4.960000038146973
2013-09-04,6.519999980926514
2013-09-05,5.960000038146973
2013-09-06,5.800000190734863
2013-09-09,5.599999904632568
2013-09-10,5.599999904632568
2013-09-11,5.71999979019165
2013-09-12,5.480000019073486
2013-09-13,5.440000057220459
2013-09-16,5.760000228881836
2013-09-17,5.039999961853027
2013-09-18,5.079999923706055
2013-09-19,5.199999809265137
2013-09-20,5.039999961853027
2013-09-23,5.119999885559082
2013-09-24,5.320000171661377
2013-09-25,5.239999771118164
2013-09-26,5.239999771118164
2013-09-27,5.119999885559082
2013-09-30,5.039999961853027
2013-10-01,4.920000076293945
2013-10-02,4.760000228881836
2013-10-03,4.599999904632568
2013-10-04,4.519999980926514
2013-10-07,5.239999771118164
2013-10-08,5.119999885559082
2013-10-09,5.039999961853027
2013-10-10,5.239999771118164
2013-10-11,5.079999923706055
2013-10-14,5.320000171661377
2013-10-15,5.639999866485596
2013-10-16,5.28000020980835
2013-10-17,5.119999885559082
2013-10-18,5.400000095367432
2013-10-21,5.519999980926514
2013-10-22,5.760000228881836
2013-10-23,5.28000020980835
2013-10-24,5.039999961853027
2013-10-25,4.800000190734863
2013-10-28,4.920000076293945
2013-10-29,4.960000038146973
2013-10-30,4.760000228881836
2013-10-31,4.760000228881836
2013-11-01,4.920000076293945
2013-11-04,4.71999979019165
2013-11-05,4.559999942779541
2013-11-06,4.559999942779541
2013-11-07,4.559999942779541
2013-11-08,4.599999904632568
2013-11-11,4.599999904632568
2013-11-12,4.679999828338623
2013-11-13,4.679999828338623
2013-11-14,4.559999942779541
2013-11-15,4.800000190734863
2013-11-18,4.760000228881836
2013-11-19,4.679999828338623
2013-11-20,4.920000076293945
2013-11-21,4.519999980926514
2013-11-22,4.360000133514404
2013-11-25,4.360000133514404
2013-11-26,4.28000020980835
2013-11-27,4.360000133514404
2013-11-29,4.519999980926514
2013-12-02,4.599999904632568
2013-12-03,4.599999904632568
2013-12-04,4.639999866485596
2013-12-05,4.639999866485596
2013-12-06,4.559999942779541
2013-12-09,4.599999904632568
2013-12-10,4.599999904632568
2013-12-11,4.599999904632568
2013-12-12,4.599999904632568
2013-12-13,4.599999904632568
2013-12-16,4.559999942779541
2013-12-17,4.400000095367432
2013-12-18,4.599999904632568
2013-12-19,4.599999904632568
2013-12-20,4.639999866485596
2013-12-23,4.28000020980835
2013-12-24,4.519999980926514
2013-12-26,4.480000019073486
2013-12-27,4.440000057220459
2013-12-30,4.400000095367432
2013-12-31,4.480000019073486
2014-01-02,4.840000152587891
2014-01-03,4.800000190734863
2014-01-06,4.71999979019165
2014-01-07,4.599999904632568
2014-01-08,4.559999942779541
2014-01-09,4.519999980926514
2014-01-10,4.559999942779541
2014-01-13,4.920000076293945
2014-01-14,5.199999809265137
2014-01-15,5.159999847412109
2014-01-16,5.039999961853027
2014-01-17,5.039999961853027
2014-01-21,5.400000095367432
2014-01-22,5.519999980926514
2014-01-23,5.0
2014-01-24,4.880000114440918
2014-01-27,5.0
2014-01-28,5.0
2014-01-29,5.079999923706055
2014-01-30,4.760000228881836
2014-01-31,4.880000114440918
2014-02-03,4.960000038146973
2014-02-04,4.760000228881836
2014-02-05,4.599999904632568
2014-02-06,4.760000228881836
2014-02-07,4.679999828338623
2014-02-10,4.71999979019165
2014-02-11,5.0
2014-02-12,5.0
2014-02-13,5.0
2014-02-14,5.0
2014-02-18,4.800000190734863
2014-02-19,4.639999866485596
2014-02-20,4.559999942779541
2014-02-21,4.679999828338623
2014-02-24,4.679999828338623
2014-02-25,4.880000114440918
2014-02-26,4.880000114440918
2014-02-27,4.71999979019165
2014-02-28,4.800000190734863
2014-03-03,4.519999980926514
2014-03-04,4.960000038146973
2014-03-05,5.440000057220459
2014-03-06,5.960000038146973
2014-03-07,5.559999942779541
2014-03-10,5.360000133514404
2014-03-11,4.960000038146973
2014-03-12,4.639999866485596
2014-03-13,4.480000019073486
2014-03-14,4.559999942779541
2014-03-17,4.559999942779541
2014-03-18,4.519999980926514
2014-03-19,4.559999942779541
2014-03-20,4.71999979019165
2014-03-21,4.599999904632568
2014-03-24,4.480000019073486
2014-03-25,5.960000038146973
2014-03-26,7.519999980926514
2014-03-27,6.559999942779541
2014-03-28,6.480000019073486
2014-03-31,7.039999961853027
2014-04-01,6.840000152587891
2014-04-02,6.440000057220459
2014-04-03,6.400000095367432
2014-04-04,6.239999771118164
2014-04-07,6.28000020980835
2014-04-08,6.199999809265137
2014-04-09,6.639999866485596
2014-04-10,6.480000019073486
2014-04-11,6.360000133514404
2014-04-14,5.960000038146973
2014-04-15,5.559999942779541
2014-04-16,5.639999866485596
2014-04-17,5.639999866485596
2014-04-21,5.679999828338623
2014-04-22,5.960000038146973
2014-04-23,6.239999771118164
2014-04-24,6.039999961853027
2014-04-25,6.159999847412109
2014-04-28,5.800000190734863
2014-04-29,5.760000228881836
2014-04-30,5.639999866485596
2014-05-01,5.760000228881836
2014-05-02,5.760000228881836
2014-05-05,6.119999885559082
2014-05-06,5.880000114440918
2014-05-07,5.480000019073486
2014-05-08,5.28000020980835
2014-05-09,5.239999771118164
2014-05-12,5.079999923706055
2014-05-13,4.920000076293945
2014-05-14,4.960000038146973
2014-05-15,4.880000114440918
2014-05-16,4.800000190734863
2014-05-19,4.71999979019165
2014-05-20,4.639999866485596
2014-05-21,5.039999961853027
2014-05-22,4.800000190734863
2014-05-23,4.960000038146973
2014-05-27,4.760000228881836
2014-05-28,4.800000190734863
2014-05-29,4.800000190734863
2014-05-30,4.960000038146973
2014-06-02,4.71999979019165
2014-06-03,4.840000152587891
2014-06-04,4.760000228881836
2014-06-05,4.800000190734863
2014-06-06,4.800000190734863
2014-06-09,4.920000076293945
2014-06-10,4.800000190734863
2014-06-11,4.960000038146973
2014-06-12,4.960000038146973
2014-06-13,5.0
2014-06-16,5.039999961853027
2014-06-17,5.159999847412109
2014-06-18,5.159999847412109
